"IDRSSD"	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	
176642	0	0	0	0	0	0	0	0	0	0	0	596	62854	99634	0	0	0	0	0	72087	0	0	0	299	299	0	0	0	299	0	0	0	0	0	0	0	0	0	5554	3288	0	0	0	0	0	0	105	0	5876	0	3693	0	0	0	0	0	0	0	0	43967	28120	0	0	0	0	0	7519	0	0	0	0	-1284	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5554	9164	43967	39633	0	1833	21984	39633	63450	0	0	0	10088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177135	0	0	0	0	0	0	0	0	0	0	0	25	11357	28633	0	0	0	0	0	8173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	467	1866	0	0	0	15827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2669	5504	0	0	0	0	0	397	0	33	107	15	-167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	95	0	0	0	500	20995	2684	5841	0	4199	1342	5841	11382	0	3195	3195	7703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177443	0	0	0	0	0	0	0	0	0	0	0	0	124896	177492	0	0	0	0	0	72829	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	2293	229	0	0	0	0	0	0	1839	1266	40295	0	47706	0	0	0	0	0	0	0	0	20832	51997	0	0	0	0	0	4237	159	0	0	0	1216	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	462	0	0	0	462	0	0	0	3559	51164	20832	104247	0	10233	10416	104247	124896	0	10640	10640	19724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177500	0	0	0	0	0	0	0	0	0	0	0	104	24295	40188	0	0	0	0	0	33298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2892	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	691	21169	11438	0	0	0	0	0	2176	0	160	155	0	-405	67	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	43	0	0	0	0	3052	2133	21212	13366	0	427	10606	13366	24399	0	892	892	3467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177546	0	0	0	0	0	0	0	0	0	0	0	952	89768	111218	0	0	0	0	0	73513	0	0	0	14	14	0	0	0	14	0	0	0	0	0	0	0	0	0	680	4373	0	0	0	0	0	0	8	619	8806	11516	0	0	0	0	0	0	0	0	0	11749	61764	0	0	0	0	0	16140	1789	0	630	0	-289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	757	0	0	0	757	0	0	0	1299	14154	23265	76256	0	2831	11633	76256	90720	0	345	345	12819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177555	0	0	0	0	0	0	0	0	0	0	0	0	9429	23188	0	0	0	0	0	8975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	1255	0	0	0	0	0	0	-190	0	12200	0	0	0	0	0	0	0	0	0	1754	2755	4466	0	0	0	0	0	614	0	71	0	0	-295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	15209	2755	5009	0	3042	1378	5009	9429	0	0	0	1601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177751	0	0	0	0	0	0	0	0	0	0	0	2087	543860	605943	0	0	0	0	0	494860	0	0	0	22946	22946	0	0	0	22946	0	0	136	0	0	0	0	0	0	10584	81462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5792	489068	0	0	0	0	0	12339	136	1663	646	18	-8775	0	0	0	0	0	788	0	0	0	788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3718	0	0	0	3718	0	0	0	12247	83230	5810	526396	0	16646	2905	526396	545947	0	1122	1122	54121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177920	0	0	0	0	0	0	0	0	0	0	0	0	342600	547032	0	0	0	0	0	323893	0	0	0	274	274	0	0	0	274	0	0	2147	0	0	0	0	0	0	5890	4559	0	0	0	0	0	0	735	12891	145335	20199	0	0	0	0	0	0	0	0	529	126232	197132	0	0	0	0	0	26960	2147	141	2959	436	-1389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15245	0	0	0	15245	0	0	0	18922	176189	146867	233928	0	35238	73434	233928	342600	0	22807	22807	34916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177957	0	0	0	0	0	0	0	0	0	0	0	2936	252960	377498	0	0	0	0	0	222547	0	0	0	593	593	0	0	0	593	0	0	0	0	0	0	0	0	0	53305	4323	0	0	0	0	0	0	-1027	7462	11019	1371	9777	0	0	10875	29505	0	0	0	4796	53042	164708	0	0	0	0	0	39786	1688	665	8036	112	-5414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2005	0	13	581	1412	0	0	0	61432	39079	84611	205774	0	7816	42306	205774	255896	0	17	17	30393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
178057	0	0	0	0	0	0	0	0	0	0	0	24	10534	17760	0	0	0	0	0	13142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	704	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8087	5055	0	0	0	0	0	689	0	36	0	0	-156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	3604	8257	5708	0	721	4129	5708	10558	0	2900	2900	2434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
178150	0	0	0	0	0	0	0	0	0	0	0	16	96454	148243	0	0	0	0	0	98028	0	0	0	438	438	0	0	0	438	0	0	1328	0	0	0	0	0	0	1275	2032	0	0	0	0	0	0	1011	0	12072	19515	0	0	0	0	0	0	0	0	1357	45296	51375	0	0	0	0	0	6510	1328	0	12	128	1117	672	0	0	0	672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1449	0	0	0	1449	0	0	0	1275	25120	64939	58976	0	5024	32470	58976	96470	0	9647	9647	13423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
178244	0	0	0	0	0	0	0	0	0	0	0	0	60632	75120	0	0	0	0	0	49008	947	11838	11838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429	1013	0	0	0	0	0	0	153	1169	16614	524	942	0	0	0	0	0	0	0	3745	11350	33913	0	0	0	0	0	2867	0	0	0	0	-467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1598	25677	11874	49560	0	5135	5937	49560	60632	0	4305	4305	7768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
178271	0	0	0	0	0	0	0	0	0	0	0	60	28946	65905	0	0	0	0	0	39369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	1296	0	0	0	0	0	0	413	6927	13864	0	0	0	0	0	0	0	0	0	0	32928	6441	0	0	0	0	0	3394	0	284	958	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1135	0	0	1134	0	0	0	0	7623	16909	34062	8593	0	3382	17031	8593	29006	0	791	791	7994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
178356	0	0	0	0	0	0	0	0	0	0	0	0	39383	81214	0	0	0	0	0	36977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6247	1058	0	0	0	0	0	0	390	3182	25331	3233	0	0	0	0	0	0	0	0	0	19036	17941	0	0	0	0	0	4879	0	0	0	200	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9429	27639	22469	22620	0	5528	11235	22620	39383	0	1250	1250	7416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
178851	0	0	0	0	0	0	0	0	0	0	0	931	124432	253341	0	0	0	0	0	98276	0	0	0	381	381	381	0	0	0	0	0	0	0	0	0	0	0	0	4987	102	0	0	0	14185	9837	0	2203	49821	56072	9717	2751	0	0	0	214	0	0	2749	3995	10981	80551	0	0	0	0	0	12678	0	1280	1608	249	-245	23	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1806	0	0	0	1806	0	0	0	59218	75962	30998	94672	0	15192	15499	94672	125363	0	0	0	23905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
179148	0	0	0	0	0	0	0	0	0	0	0	169	93905	110447	0	0	0	0	0	88128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7110	1752	0	0	0	1064	135	0	160	0	4546	970	0	0	0	0	0	0	0	0	0	7779	80349	0	0	0	0	0	7882	0	290	228	62	-1185	0	0	0	0	0	49	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7400	9503	8946	87700	0	1901	4473	87700	94074	0	1913	1913	12342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
179335	0	0	0	0	0	0	0	0	0	0	0	76	123817	191664	0	0	0	0	0	116418	0	0	0	288	288	0	0	0	288	0	0	0	0	0	0	0	0	0	1937	1786	0	0	1	0	1481	0	-831	0	58738	3924	0	0	0	0	0	0	0	0	0	36860	79558	0	0	0	0	0	10367	0	0	0	0	-2456	17	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1938	62649	42265	90230	0	12530	21133	90230	123893	0	2125	2125	25595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
179700	0	0	0	0	0	0	0	0	0	0	0	1165	297997	485151	0	0	0	0	0	328488	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	27513	4348	0	0	0	0	0	0	-8730	19384	65296	3494	14743	0	0	0	154	0	0	0	0	177452	151036	0	0	0	0	0	32750	1117	1833	6012	0	-12371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7370	0	0	6913	457	0	0	0	48730	75656	188013	190024	0	15131	94007	190024	299162	0	0	0	49875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
179755	0	0	0	0	0	0	0	0	0	0	0	438	66407	92171	0	0	0	0	0	66502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2804	1877	0	0	0	0	0	0	290	428	9533	2651	1072	0	0	0	0	545	0	386	6907	10686	48523	0	0	0	0	0	6846	368	497	321	0	-615	175	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473	0	0	0	473	0	0	0	4115	18638	13337	56448	0	3728	6669	56448	66845	0	0	0	9117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180041	0	0	0	0	0	0	2	0	0	0	0	468	36405	60315	0	0	0	0	0	32229	0	0	0	41	41	41	0	0	0	0	0	7	0	0	0	0	0	0	669	5645	0	0	0	0	0	200	108	437	8972	420	0	0	0	0	0	0	0	0	2820	8628	20781	0	0	0	0	0	9186	161	1	1548	49	-655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1148	19582	9097	28408	0	3916	4549	28408	36873	0	597	597	3579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180078	0	0	0	0	0	0	0	0	0	0	0	2259	220869	317508	0	0	0	0	0	246906	0	0	0	0	0	0	0	0	0	0	49	699	0	0	0	0	0	0	27598	11347	0	0	0	0	0	0	204	0	19075	0	0	0	0	0	0	0	0	0	5922	97056	143928	0	0	0	0	0	24258	699	0	5167	0	-3945	122	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3858	0	0	0	3857	0	0	0	27598	41511	97056	166298	0	8302	48528	166298	223128	0	0	0	21478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180144	0	0	0	0	0	0	0	0	0	0	0	3	38072	64204	0	0	0	0	0	31382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	581	1032	0	0	0	6274	14533	0	8	0	1527	0	0	0	0	0	0	0	0	0	0	11485	19897	0	0	0	0	0	1765	0	187	0	0	-472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	768	17957	26018	21475	0	3591	13009	21475	38075	0	9124	9124	7668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180443	0	0	0	0	0	0	0	0	0	0	0	129	35568	65299	0	0	0	0	0	31796	0	0	0	925	925	0	925	0	0	0	0	0	0	0	0	0	0	0	7256	409	0	0	0	0	0	0	231	1699	21904	660	0	0	0	0	0	0	0	0	0	4114	27682	0	0	0	0	0	1683	0	519	220	17	-344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9474	23458	4791	28609	0	4692	2396	28609	35697	0	0	0	5045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180537	0	0	0	0	0	0	0	0	0	0	0	984	60911	92352	0	0	0	0	0	58880	0	0	0	236	236	0	0	0	236	0	0	0	0	0	0	0	0	0	4372	40	0	0	0	3980	7260	0	-92	4	9959	0	0	0	0	0	0	0	0	3634	430	13091	41725	0	0	0	0	0	6332	0	283	166	0	-1850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8293	19375	20351	47844	0	3875	10176	47844	61895	0	4800	4800	11750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180845	0	0	0	0	0	0	0	0	0	0	0	0	40957	85547	0	0	0	0	0	37975	0	0	0	155	155	0	0	0	155	0	0	0	0	0	0	0	0	0	659	1526	0	0	0	0	0	0	916	10696	30661	0	0	0	0	0	0	0	0	0	297	11403	26275	0	0	0	0	0	2955	0	53	779	403	528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	211	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11408	33463	11806	28361	0	6693	5903	28361	40957	0	200	200	9647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181347	0	0	0	0	0	0	0	0	0	0	0	1430	230091	319810	0	0	0	0	0	228719	0	0	0	1224	1224	0	380	0	844	0	0	134	0	0	0	0	0	0	11092	0	1	0	0	0	0	0	538	11407	50962	2696	500	0	0	0	498	0	0	0	2354	33472	192893	0	0	0	0	0	9689	134	44	1737	143	-3647	160	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4664	4664	0	0	0	0	0	0	27207	55433	36809	202029	0	11087	18405	202029	231521	0	0	0	32172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181459	0	0	0	0	0	0	0	0	0	0	6	0	259933	419060	0	0	0	0	0	296581	0	0	0	0	0	0	0	0	0	0	0	847	0	0	0	0	0	0	42943	6804	0	0	0	0	0	0	181	14741	52653	745	6	0	0	0	266	0	0	913	60572	36310	198786	0	0	0	0	0	13150	847	1879	1643	12	-2203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9371	0	0	0	9371	0	0	0	60476	121672	37333	216932	0	24334	18667	216932	259933	0	0	0	32876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181758	0	0	0	0	0	0	0	0	0	0	0	0	36392	70079	0	0	0	0	0	31200	0	0	0	109	109	0	0	0	109	0	0	0	0	0	0	0	0	0	1062	6322	0	0	0	0	0	0	-129	7232	14253	3843	0	0	0	0	0	0	0	0	0	8505	22695	0	0	0	0	0	3614	542	184	281	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	501	0	0	0	501	0	0	0	8478	21531	12348	25912	0	4306	6174	25912	36392	0	675	675	5686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181963	0	0	0	0	0	0	0	0	0	0	0	85	65399	181154	0	0	0	0	0	61389	0	0	0	77	77	0	0	0	77	0	0	0	0	0	0	0	0	0	4676	3502	0	0	0	73	0	0	-699	67461	33886	2484	0	0	0	0	0	0	0	475	0	21043	39871	0	0	0	0	0	5540	0	696	117	0	-1602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529	0	0	0	529	0	0	0	73308	42578	23527	45204	0	8516	11764	45204	65484	0	5000	5000	18199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182353	0	0	0	0	0	0	0	0	0	0	0	0	23726	39651	0	0	0	0	0	22115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	218	0	0	0	0	0	0	117	0	15871	0	0	0	0	0	0	0	0	0	0	4544	17571	0	0	0	0	0	556	0	0	67	0	-160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	16969	4544	18060	0	3394	2272	18060	23726	0	813	813	2983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182652	0	0	0	0	0	0	0	0	0	0	0	0	6653	9717	0	0	0	0	0	6975	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	612	0	0	0	1058	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2767	4208	0	0	0	0	0	765	224	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2220	2919	4749	0	444	1460	4749	6653	0	550	550	958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
182951	0	0	0	0	0	0	0	0	0	0	479	134	144612	218632	0	0	0	0	0	139837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4128	3189	0	0	0	0	0	0	671	4779	55431	630	2354	0	0	0	0	0	0	2431	0	43993	93413	0	0	0	0	0	14996	0	664	131	0	-1116	0	0	0	0	0	695	0	0	0	695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12002	58856	44623	110663	0	11771	22312	110663	144746	0	105	105	19680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183042	0	0	0	0	0	0	0	0	0	0	0	349	90984	127380	0	0	0	0	0	93272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6481	1724	0	0	0	0	1500	0	41	1997	14216	2773	0	0	0	0	0	0	0	0	1943	22797	68532	0	0	0	0	0	3884	0	1	483	95	-1449	126	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1798	0	0	0	1798	0	0	0	8479	19945	27165	73761	0	3989	13583	73761	91333	0	1579	1579	11072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183051	0	0	0	0	0	0	0	0	0	0	0	8	19472	36504	0	0	0	0	0	14374	0	0	0	26	26	0	0	0	26	0	0	0	0	0	0	0	0	0	544	6069	0	0	1756	1391	5174	0	87	1726	2693	3008	0	0	0	0	0	0	0	0	0	4059	10315	0	0	0	0	0	573	0	16	0	0	-164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430	0	0	0	430	0	0	0	4042	10153	12241	11328	0	2031	6121	11328	19480	0	0	0	3862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183154	0	0	0	0	0	0	0	0	0	0	0	0	22534	39009	0	0	0	0	0	20270	0	0	0	94	94	0	0	0	94	0	0	0	0	0	0	0	0	0	893	260	0	0	0	0	0	0	177	4026	8496	762	0	0	0	0	0	0	0	1859	0	1241	17170	0	0	0	0	0	1868	0	47	33	7	-77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	159	0	0	0	6825	11624	2010	19204	0	2325	1005	19204	22534	0	2835	2835	5527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183668	0	0	0	0	0	0	0	0	0	0	0	1688	369689	448986	0	0	0	0	0	360627	0	0	0	356	356	0	0	0	356	0	0	0	0	0	0	0	0	0	34720	5592	0	0	0	0	0	0	428	9923	27484	0	0	0	0	0	0	0	0	0	2019	4015	354593	0	0	0	0	0	11069	0	1993	3287	0	-5903	251	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	35	0	0	35	0	0	0	0	0	0	0	687	0	0	0	687	0	0	0	46636	38382	4050	361676	0	7676	2025	361676	371377	0	0	0	50653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183770	0	0	0	0	0	0	0	0	0	0	0	0	239878	370644	0	0	0	0	0	239420	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	4001	5866	0	0	0	0	0	3320	1979	10737	68227	0	25568	0	0	0	0	0	0	0	6315	121849	111256	0	0	0	0	0	19408	36	1100	3851	228	-713	0	0	0	0	0	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5588	5588	0	0	5588	0	0	0	0	0	0	0	4895	0	16	78	4801	0	0	0	15838	84275	127743	159151	0	16855	63872	159151	239878	0	0	0	28921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183846	0	0	0	0	0	0	0	0	0	0	0	0	153452	242198	0	0	0	0	0	133191	0	0	0	189	189	0	0	0	189	0	35	148	0	0	0	0	0	0	2887	3398	0	0	0	0	0	0	407	0	52725	34551	0	0	0	0	0	0	0	3174	0	46929	83088	0	0	0	0	0	17133	148	486	0	0	-1176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1095	0	0	169	926	0	0	0	6547	59623	81649	100702	0	11925	40825	100702	153452	0	3500	3500	36547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
183958	0	0	0	0	0	0	0	0	0	0	0	329	115108	161809	0	0	0	0	0	78091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	929	810	0	0	0	0	0	0	1359	1044	50201	0	21174	0	0	0	0	0	0	0	0	11747	66344	0	0	0	0	0	9045	0	0	0	0	-383	0	0	0	0	0	26	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2424	0	0	0	2424	0	0	0	1973	52749	11747	99013	0	10550	5874	99013	115437	0	1738	1738	23290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184142	0	0	0	0	0	0	0	0	0	0	0	1794	195095	297975	0	0	0	0	0	191089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9875	12923	0	0	0	6720	1697	0	677	3954	59520	126	8	0	0	0	4310	0	0	0	3405	39369	148315	0	0	0	0	0	12355	576	1923	563	362	-3005	57	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15752	83231	45864	157311	0	16646	22932	157311	196889	0	100	100	26870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
184245	0	0	0	0	0	0	0	0	0	0	0	0	156505	246933	0	0	0	0	0	121606	570	7125	7125	409	409	0	0	0	409	0	0	0	0	0	0	0	0	0	3716	2232	0	0	0	0	0	0	-10554	12077	87505	2526	14765	0	0	0	0	0	0	0	799	40171	80636	0	0	0	0	0	10795	0	1244	1061	0	-11832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5412	0	0	0	5412	0	0	0	17037	91597	42697	116837	0	18319	21349	116837	156505	0	0	0	20107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
