"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	
	US TREAS SECS-HLD-TO-MAT-AMRTZ COST	US TREAS SECS-AVL-FOR-SLE-FAIR VALUE	OTHR PASS-THRU SECS-HLD-AMORTZD COST	OTHR PASS-THRU SECS-AVL-FAIR VALUE	MBS-CMOS&REMICS-ALL OTHER-HLD-AMRTZ	MBS-CMOS&REMICS-ALL OTHER-AVL-FAIR	HISTCL COST OF ALL OTH AVL-FOR-SALE	HELD-TO-MATURITY SECURITIES	AVAILABLE-FOR-SALE SECURITIES	NET DUE FROM FOREIGN OFFICES	TOTAL ASSETS	NET DUE TO FOREIGN OFFICES	TOTAL LIABILITIES, EXCL NET DUE TO	OTHER BORROWED MONEY	US GOVT AGCY&CORP OBLIGS-AMRTZ COST	US GOVT AGCY&CORP OBLIGS-FAIR VALUE	SECS ISSD BY US ST&POL SUBDYS-AMRTZ	SECS ISSD BY US ST&POL SUBDYS-FAIR	FAIR VAL OF AVL-FOR-SL INVES MUTL FD	SECURS PURCHSD UDR AGRMNTS TO RESELL	SECURS SOLD UNDR AGRMNTS TO REPURCH	MBS PT SCTY ISS FFG AMRTZ HTM SCTY	MBS PT SCTY ISS FFGNMA FV AFS SCTY	OTHR MBS ISS FFG AMRTZ HTM SCTY	OTHR MBS ISS FFG FV AFS SCTY	OTHR DMSTC DEBT SCTY AMRTZ HTM SCTY	OTHR DMSTC DEBT SCTY FV AFS SCTY	FOREIGN DEBT SCTY AMRTZ HTM SCTY	FOREIGN DEBT SCTY FV AFS SCTY	
711472	0	0	0	0	0	0	2198	55839	180055	0	981102	145257	752120	10000	2345	70452	0	0	0	0	0	40931	109603	12563	0	0	0	0	0	
711520	0	0					127	0	29399					0			0	2777	0	0	0									
711548	0	0					938	18317	36727					3000			18317	0	0	0	0									
711753	0	0					128	0	12357					0			0	178	1225	0	0									
711801	0	7028					1744	0	111400					0			0	664	15324	0	0									
711959	0	0					0	281	0					0			175	0	0	0	0									
712031	0	0					5132	0	197118					89750			0	0	17	0	0									
712059	0	0					1483	0	87902					10898			0	12380	0	0	4676									
712648	0	0					1156	25173	5002					22568			24386	0	0	0	0									
712956	0	0					0	75407	0					0			35283	0	0	0	0									
713038	0	510					204	0	1510					0			0	0	0	0	0									
713047	0	1820					82	0	13682					0			0	3779	0	0	0									
713140	0	0					304	0	26314					0			0	2979	0	0	0									
713252	0	0					140	0	13607					1975			0	4555	0	0	0									
713926	109	0					8468	109	14531					44262			0	0	1024	0	5148									
714165	0	0					68	6370	21944					0			6370	0	0	0	0									
714437	0	0					0	3687	11475					0			3687	0	0	0	0									
714839	0	0					1460	2300	0					11065			300	0	0	0	0									
714978	0	0					2690	0	61653					11000			0	0	1819	0	0									
715032	0	0					111	0	6520					143			0	0	0	0	0									
715144	0	0					301	1500	37882					0			1500	0	0	0	3535									
715340	0	0					959	0	14212					0			0	0	0	0	0									
715630	0	0					1108	32288	53505					310			32288	0	30	0	0									
715751	0	0					47	0	5971					390			0	0	0	0	0									
716413	0	400					2	0	278851					2445899			0	59262	123	0	0									
716655	0	40462					1193	2627	59289					8470			2626	2752	0	0	6193									
716833	0	0					12736	0	474315					40000			0	2911	5183	0	27999									
716851	0	0					640	0	31902					0			0	3013	0	0	0									
716954	0	0					249	0	20089					3500			0	7929	0	0	0									
717232	0	0					126	219	42542					0			219	9655	248	0	0									
717513	0	0					2182	0	79982					2890			0	25340	0	0	33046									
717737	0	0					6126	0	135421					81734			0	34309	0	0	0									
717924	0	210010					0	0	352809					970			0	20298	20058	0	75270									
718079	0	0					374	0	8915					426			0	995	0	0	0									
718145	0	0					1934	43667	131353					25290			8446	61556	0	0	0									
718275	0	11071					0	0	19453					0			0	0	381	0	0									
718538	0	0					1143	0	14582					5380			0	1272	0	0	0									
718547	0	0					1123	0	40937					1594			0	14270	0	0	7699									
718556	0	0					39	26988	5800					0			12333	0	0	0	7917									
719030	0	0					13	0	15896					0			0	4216	0	0	0									
719441	0	0					932	0	33747					2315			0	13567	0	0	0									
719610	0	0					425	98	66819					0			98	25619	0	0	0									
719656	0	0					2174	0	64424					0			0	30949	0	0	14395									
719955	0	0					618	50846	44749					5000			88	0	0	0	7007									
719964	0	0					164	4452	18019					68			4452	0	0	0	0									
720157	0	0					0	0	4524					0			0	0	0	0	0									
720166	0	0					0	0	25114					0			0	6969	0	0	0									
720344	0	0					246	0	32682					326			0	3945	0	8000	0									
720746	0	0					2526	0	70463					0			0	21667	151	0	0									
720858	0	0					581	6902	21912					10000			6902	0	0	0	0									
720951	0	0					1474	0	42511					25868			0	6873	0	0	4238									
721350	0	0					1468	1749	29012					0			1735	340	0	0	0									
721659	0	0					475	0	54412					437			0	19613	0	0	0									
721752	0	0					217	0	17948					166			0	6531	0	0	432									
721949	0	16565					2452	18377	132712					70			12003	67362	0	0	10147									
722227	0	0					78	0	5162					0			0	3250	0	0	0									
722432	0	0					2230	115	42162					28979			115	8922	0	0	0									
722544	0	0					3467	0	293705					24000			0	107181	0	0	170842									
722816	0	6032					1184	8764	179593					0			8762	75837	0	0	0									
723112	0	226981	0	875	0	32320	867780	340721	14235253	0	108306815	5452365	86850958	2672218	0	1740384	340721	152777	154065	0	1099726	0	7640892	0	3137629	0	1146792	0	2538	
723158	0	0					249	0	18950					3000			0	1820	3	0	900									
723550	0	2003					181	0	10201					1000			0	5885	0	0	0									
723653	0	0					702	13477	30592					6024			13477	3726	0	0	0									
723710	0	0					2696	22176	234016					12000			8268	51738	0	0	0									
723747	0	0					0	20686	0					0			19109	0	0	0	0									
723756	0	0					188	0	12343					100			0	3566	0	0	0									
723822	0	0					427	2009	12962					0			0	0	0	0	0									
723868	0	0					516	179	110878					0			0	27434	0	0	0									
724230	0	252					563	0	16514					3540			0	4492	0	0	1107									
724548	0	0					210	0	50404					0			0	11119	0	0	0									
724744	0	0					2793	1383	70801					31001			1383	28685	0	0	5707									
724753	0	0					0	0	5945					0			0	356	0	0	0									
724847	0	0					1221	9144	3240					0			9144	1012	419	0	0									
724940	0	0					0	7559	19					0			198	0	0	0	3173									
725376	0	0					142	210	0					0			210	0	0	0	0									
725732	0	0	0	0	0	1808	9021	0	108004	0	1114412	68880	946399	159531	0	40940	0	14572	3755	0	37000	0	4447	0	466	0	20644	0	21372	
725741	0	11999					172	0	29017					0			0	703	0	0	0									
725844	0	0					171	0	5956					0			0	0	0	0	0									
725853	0	0					227	223	12542					0			0	1257	0	0	0									
726234	0	0					2661	884	76838					12256			0	0	0	0	8376									
726355	0	0					185	0	2613					1298			0	87	0	0	0									
726458	0	0					282	0	18877					0			0	6610	0	0	0									
726953	0	0					1842	0	30429					25000			0	7543	0	0	0									
727156	0	0					240	16050	2200					0			2840	200	2000	0	0									
727343	0	0					350	0	18041					5000			0	0	0	0	0									
727455	0	0					1048	3	2111					21418			0	0	0	0	0									
728452	0	0					476	0	26575					531			0	10295	0	0	0									
728742	0	0					4248	930	233563					28000			930	35323	0	0	104076									
728948	0	0					4934	0	125813					63900			0	116760	0	0	0									
728957	0	0					378	0	28154					2000			0	15425	0	0	0									
729011	0	105					1106	2023	49697					0			2023	14470	0	0	0									
729057	0	0					271	608	13925					300			608	4763	0	0	0									
729132	0	1847	0	0	0	0	3326	0	75953	0	601924	26301	526588	48000	0	16529	0	0	0	0	0	0	0	0	16	0	51684	0	5877	
729310	0	2047					2474	0	88540					26000			0	19189	2570	0	5000									
729459	0	0					359	611	16852					6342			611	16852	0	0	0									
729842	0	0					383	0	19303					6371			0	5658	0	0	0									
729945	12483	0					517	29290	2231					6803			5164	0	2231	0	0									
730446	0	0					1410	200	32326					12800			200	9743	0	0	919									
730745	0	0					164	2872	10338					2796			2872	0	0	0	0									
730857	0	0					8	0	14147					0			0	1792	0	0	0									
731050	0	0					320	5738	14171					0			4954	0	0	0	718									
731247	0	0					10640	0	214336					187869			0	116955	0	0	48487									
731957	0	0					5	0	3907					0			0	1254	0	0	0									
732178	0	0					1280	1056	0					12729			1056	0	0	0	0									
732253	0	0					564	0	7225					0			0	5371	0	0	0									
732459	0	3064					149	0	9946					57			0	560	0	0	1500									
732637	0	0					84	0	32960					0			0	9783	437	0	0									
732758	0	14584					515	5498	30337					0			615	0	2009	0	0									
732918	0	0					6592	53	205886					71891			0	157705	367	0	15636									
732954	0	0					0	10660	12279					0			7423	8171	0	0	0									
733054	0	1486					839	0	242987					322			0	123412	0	0	0									
733540	0	0					0	2411	3839					0			978	0	0	0	0									
733559	0	0					42	3517	0					0			266	0	0	0	0									
733661	0	0					0	0	24226					18300			0	0	0	0	0									
733755	0	650					154	0	1500					0			0	0	0	0	0									
733951	0	0					788	0	40848					6500			0	0	0	0	0									
734051	0	0					0	0	2232					0			0	15	0	0	0									
734248	0	0					1162	0	65873					17665			0	28312	0	0	9200									
734350	0	0					1023	0	39295					24			0	18546	0	0	0									
734538	0	0					6510	0	113427					34386			0	29892	0	1510	2152									
734613	0	0					1059	0	71661					0			0	35747	385	0	0									
734855	0	0					186	0	13295					2041			0	0	0	0	0									
734949	0	0					99	0	1309					0			0	0	0	0	0									
735049	0	0					0	0	31244					0			0	0	0	0	0									
735067	0	0					193	0	1					0			0	0	0	0	0									
735142	0	0					96	2604	5914					0			2604	0	0	0	0									
735357	0	0					178	0	0					1600			0	0	0	0	0									
735414	0	0					177	9769	0					0			790	0	0	0	0									
735441	0	0					2219	0	12809					32000			0	8722	0	0	0									
735656	0	0					628	1178	24973					4000			1178	578	0	0	0									
735768	0	0					3407	5487	160033					12000			0	17808	30	0	0									
735852	0	1951					1353	0	63445					13000			0	3533	0	0	7950									
736158	0	0					107	4057	4625					0			4057	0	0	0	0									
736206	0	0					4806	75081	383698					449			50963	0	642	0	30000									
736448	0	0					2648	0	133254					40000			0	15718	650	0	25243									
736550	0	0					1226	0	31412					5004			0	18605	0	0	0									
736662	0	0					646	0	44937					0			0	12629	0	0	0									
736877	0	0					9056	76796	172728					80211			14242	30371	3574	0	95210									
737548	0	0					1317	0	82454					15700			0	48604	0	0	16592									
737632	0	17015					2891	0	68172					30000			0	34091	0	0	233									
737753	0	0					256	0	22810					406			0	6823	0	0	0									
738013	0	0					4207	0	127369					81107			0	32152	0	0	3615									
738040	0	0					9786	11763	45071					118300			11572	0	0	0	28459									
738143	0	0					2122	0	54715					0			0	0	0	0	23935									
738255	0	0					626	0	35338					8850			0	14343	9	0	0									
738303	0	0					5738	9927	229856					16711			0	0	4618	0	0									
738657	0	0					64	6771	995					0			3288	995	0	0	0									
738769	0	0					669	0	95539					676			0	38235	0	0	0									
739159	0	0					72	0	6476					0			0	1144	2	0	0									
739346	0	506					119	0	26346					0			0	21570	0	0	0									
739355	0	0					2379	0	14863					16500			0	0	0	0	0									
739430	0	0					1429	401	59618					12581			401	10472	0	0	0									
739560	0	300					21677	0	195244					165250			0	0	89	0	0									
739832	0	0					1082	0	19641					2825			0	9109	0	0	0									
739850	0	0					151	2624	0					0			320	0	0	0	0									
740249	0	0					616	0	48597					0			0	36837	0	0	0									
741068	0	0					266	0	5098					0			0	0	0	0	0									
741152	0	0					24	0	19123					0			0	4023	0	0	0									
741330	0	101					2997	0	80315					59257			0	26906	2265	0	0									
741358	0	0					0	949	0					0			740	0	0	0	0									
741639	2800	0					0	8950	0					0			300	0	0	0	0									
741648	0	0					56	986	6038					0			986	2395	0	0	0									
741844	0	0					194	0	21691					0			0	9618	0	0	0									
741871	0	0					99750	0	2808025					465616			0	200859	0	0	1051995									
741956	0	0					0	936	7587					0			936	2649	0	0	0									
742056	0	0					302	0	61794					3600			0	17666	0	0	0									
742355	0	0					549	72	12590					6664			0	4166	0	0	0									
742542	0	0					620	0	19469					4500			0	6962	0	0	0									
742560	0	0	0	0	0	0	119	0	2856	0	113323	0	41021	0	0	152	0	1052	0	0	0	0	1652	0	0	0	0	0	0	
742636	0	0					119	37221	62349					0			37221	0	0	0	0									
742944	0	1007					645	37753	4054					0			16885	0	0	0	0									
743053	0	0					423	0	27212					2691			0	7776	0	0	600									
743679	0	0					3647	0	78409					36935			0	25195	8	0	13354									
743857	0	0					1668	325	24321					21178			325	1043	5	0	0									
743950	0	8474					0	0	37755					0			0	5920	0	0	0									
744238	0	7032					1223	0	72940					6500			0	28984	0	0	2009									
744256	0	0					1569	3254	27412					11029			3254	14610	0	0	0									
744854	0	0					175	12714	11206					0			0	0	0	0	0									
745150	0	0					30	450	0					0			0	0	0	0	0									
745347	0	0					288	0	50757					3500			0	23633	0	0	10823									
745570	0	0					898	755	64700					0			755	2028	0	0	2478									
745646	0	0					146	2	22379					591			0	4228	0	0	0									
745954	0	0					0	14	6273					0			0	1035	0	0	0									
746157	0	0					991	0	32355					17860			0	1305	0	0	0									
746223	0	0					1551	0	35899					0			0	0	0	0	0									
746429	0	1423					767	0	26063					2583			0	11055	0	0	0									
746513	0	4985					2743	0	113453					15902			0	17459	278	0	29460									
746755	0	0					886	23069	51662					14000			23069	0	0	0	0									
746942	0	0					208	0	15140					2256			0	9654	0	0	0									
747051	0	0					109	0	13937					241			0	11425	0	0	0									
747257	0	11534					664	130	14146					2041			130	77	0	0	0									
747743	0	0					76	1090	9533					306			1090	0	0	0	0									
747846	0	0					1119	509	12746					2000			509	2465	0	0	0									
748254	0	2011					391	0	45198					1325			0	0	0	0	9452									
748357	0	0					123	1766	0					707			0	0	0	0	0									
748441	0	1874					516	0	66259					3011			0	20208	0	0	0									
748964	0	0					261	0	53535					570			0	21619	1712	0	0									
749242	0	0					13587	259851	602003					176326			217152	13590	0	0	7931									
749635	0	0					5795	0	321098					63109			0	82471	0	0	17221									
749840	1505	0					102	7802	0					0			4296	0	0	0	0									
749943	0	0					0	0	44812					0			0	15958	0	0	0									
749952	0	0					850	3678	4935					0			3678	1390	0	0	0									
750051	0	0					390	82	67849					0			0	26106	0	0	0									
750127	0	0					2152	1508	9072					22000			0	0	0	0	2180									
750154	0	0					611	0	47814					0			0	11659	0	0	0									
750239	0	180514					3027	2916	640877					15000			2916	0	4039	0	31958									
750305	0	0					24395	148267	641332					287443			0	51897	629	0	33441									
750341	0	0					1526	1571	47627					12318			1571	20207	0	0	0									
750444	0	0					62	4171	4190					0			4171	192	0	0	0									
750846	0	0					127	0	11422					0			0	7928	0	0	0									
750864	0	0	0	0	0	3004	90	0	116542	37859	1083664	0	840489	0	0	46530	0	0	0	0	0	0	4666	0	62342	0	0	0	0	
751254	0	0					1044	6062	22635					17600			0	574	0	0	0									
751656	0	56					4810	0	288243					10841			0	3152	6	0	17889									
751759	0	0					7798	0	360580					66607			0	84603	390	0	5143									
751852	0	0					1392	0	5321					20750			0	0	0	0	0									
751955	0	0					232	0	18021					800			0	5090	0	0	0									
752644	0	1108					728	0	44835					514			0	17071	0	0	0									
752653	0	0					975	27299	44130					0			27299	0	0	0	0									
752831	0	0					863	5567	40412					10096			5567	5117	0	0	0									
753052	0	0					2	0	8068					0			0	4832	0	0	0									
753324	0	0					3982	0	103633					52250			0	41052	2231	0	14050									
753548	0	0					1336	0	28605					5000			0	1646	0	0	0									
753641	0	0					28	0	7774					0			0	5654	0	0	0									
753856	0	0					0	15	9741					0			15	1834	0	0	0									
754068	0	0					2837	0	22793					3000			0	5663	0	0	0									
754246	0	0					6	0	1326					0			0	1326	0	0	0									
754536	0	0					414	0	24551					629			0	1476	0	0	0									
754826	498	0					2882	134403	66665					300			72431	12506	0	0	1235									
754853	0	0					4044	0	201596					12500			0	46915	0	0	0									
754929	0	2172					2455	132669	185710					0			114860	58830	0	0	0									
755047	0	0					901	0	42289					0			0	6284	139	0	0									
755252	0	0					2352	15498	96401					27012			15498	36309	0	0	3769									
755421	0	0					91	3016	1					500			621	0	1	0	0									
755458	0	0					1197	250	12148					13500			250	7297	0	0	0									
755850	0	0					1336	0	35334					0			0	11582	0	0	0									
756343	0	0					119	958	648					0			958	0	0	0	0									
756848	0	0					588	0	15972					6678			0	2554	0	0	0									
757377	0	0					5519	0	538556					7500			0	32992	0	0	0									
757452	0	0					2339	1651	7038					3000			1651	0	0	0	0									
757612	0	0					2217	0	46757					10682			0	17158	0	0	1136									
757779	0	0					720	0	18912					1780			0	6906	208	0	0									
758703	0	0					18359	24087	504864					105744			24086	55008	2792	0	35527									
758842	0	0					580	1000	50850					0			1000	21852	0	0	0									
758851	0	0					298	200	3029					1500			200	227	0	0	0									
759045	0	0					1668	0	93592					17523			0	65851	0	0	0									
759250	0	0					0	300	3248					0			300	0	0	0	0									
759540	0	0					390	0	14726					3675			0	4936	4	0	0									
759625	0	0					581	0	14031					0			0	8614	53	0	0									
760210	0	1061					209	0	7067					0			0	5596	0	0	0									
760331	0	74161					1933	486	97775					4000			0	0	0	0	0									
760340	0	520					241	0	520					0			0	0	0	0	0									
760434	0	1464					360	13385	1464					2000			1136	0	0	0	0									
760649	0	1013					226	184	19271					2519			184	0	0	0	949									
760854	0	14272					753	19777	88270					0			19777	340	0	0	14554									
760939	350	0					0	6480	0					0			2388	0	0	0	0									
760957	0	0					250	0	27398					0			0	18028	0	0	0									
761244	0	0					895	0	26250					0			0	5938	0	0	0									
761347	0	0					1112	0	549					2446			0	0	0	0	0									
761459	0	0					294	0	48231					0			0	2935	0	0	0									
761543	0	6368					505	0	32909					6362			0	15475	0	0	3746									
761806	0	200	74627	308482	32327	0	144503	3211047	2188306	0	17923510	74227	15805561	415933	0	0	669639	0	0	0	846175	1616669	573115	817785	1206313	0	46058	0	54138	
761833	0	0					25	0	5663					0			0	3292	0	0	0									
761851	0	0					406	3501	29778					312			3501	9272	4	0	0									
761954	0	0					468	0	9960					1000			0	758	0	0	0									
762045	0	0					919	4034	1234					5912			732	0	0	0	0									
762054	0	0					374	0	0					3775			0	0	0	0	0									
762353	0	0					2	0	5415					0			0	702	0	0	0									
762447	0	5013					5247	50	387196					19750			50	27212	34	0	94670									
762625	0	0					204	7	11416					0			0	3047	0	0	0									
763211	0	0					535	81512	27234					0			15230	0	0	0	3839									
763556	0	0					447	0	13086					0			0	6277	0	0	0									
763752	0	0					62	0	73491					0			0	62141	0	0	0									
763930	0	0					1697	0	45008					11396			0	2013	0	0	0									
764030	0	0					10652	0	307184					0			0	56898	2563	0	20257									
764058	0	0					3505	0	141725					63638			0	26025	1297	0	20919									
764067	0	0					1256	2298	34450					14294			2298	10136	0	0	0									
764142	0	0					1139	0	36404					4213			0	7184	0	0	3081									
764151	0	0					73	0	2078					0			0	0	0	0	0									
764441	0	0					0	22623	2289					0			12633	0	0	0	0									
764647	0	0					847	0	22212					2000			0	5076	120	0	677									
764816	0	0					1268	0	25743					3909			0	7823	18	5000	317									
764843	0	0					0	131	5587					0			130	5512	0	0	0									
764982	0	4000					4450	0	220313					60237			0	20354	85	0	31250									
765019	0	5119					16517	0	291324					145254			0	6436	37090	0	8326									
765046	0	4506					4331	0	24356					0			0	5333	0	0	0									
765130	0	0					96	0	300					0			0	0	0	0	0									
765318	0	0					1119	0	11018					5007			0	785	0	0	0									
765354	0	9898					947	0	36516					11800			0	7058	0	0	0									
765505	0	504					5136	0	143773					13000			0	30735	14311	0	0									
765662	0	0					1539	28881	77023					9000			18721	7398	0	0	0									
766052	0	0					108	0	43861					0			0	8898	0	0	0									
766164	0	0					1066	0	28259					0			0	0	0	0	0									
766258	0	0					1418	0	251356					9250			0	92090	0	0	11868									
766735	0	71274					1129	0	131181					0			0	33133	0	0	1732									
767040	0	2000					164	3230	4747					0			3230	0	0	0	0									
767152	0	0					70	0	13474					0			0	4862	0	0	0									
767246	0	0					0	0	251					0			0	248	0	0	0									
767255	0	0					206	0	15660					0			0	0	0	0	0									
767554	0	0					530	2587	36059					5761			2587	14796	0	0	0									
767611	0	0					143	1165	26207					0			1165	11806	0	0	0									
767705	0	0					982	0	18573					5424			0	1739	0	0	4369									
767732	0	0					548	0	62361					0			0	30364	122	0	109									
767769	0	0					147	0	14103					0			0	96	0	0	0									
767817	0	0					839	0	17371					0			0	16108	0	0	0									
768074	0	0					7413	0	148230					93066			0	1930	0	0	0									
768252	0	0					500	0	37146					2928			0	1454	0	0	0									
768458	0	2076					377	0	44951					912			0	14181	0	0	3042									
768953	0	0					189	0	31611					0			0	9396	0	0	1247									
769156	0	0					280	0	42337					0			0	9626	0	0	0									
769334	0	0					606	0	37029					3589			0	12832	0	0	672									
770068	0	0					411	0	27042					0			0	14423	0	0	0									
770367	0	0					16550	0	679769					339938			0	10538	232	0	0									
770433	0	0					369	0	16366					0			0	361	0	0	0									
770451	0	1517					608	0	16034					11083			0	710	0	0	0									
770545	0	0					130	1808	0					0			0	0	0	0	0									
770639	0	0					606	0	25669					0			0	11235	0	0	0									
770657	0	6721					1473	0	93079					12000			0	1280	8	0	12459									
770853	0	0					1217	0	47749					0			0	507	0	0	1996									
771047	0	0					559	0	13102					0			0	9046	0	0	684									
771140	0	0					996	0	129665					4000			0	46931	0	0	2003									
771458	0	0					1199	0	136099					4884			0	38096	0	0	30179									
771609	0	32097					6436	0	194432					81726			0	18505	15868	0	0									
771636	0	0					453	0	12693					5000			0	0	0	0	0									
771748	0	0					263	0	52591					2431			0	33766	0	0	0									
772008	0	0					11606	0	285674					167000			0	0	11311	0	14621									
772240	0	3016					301	1300	15073					3238			1300	8445	0	0	791									
772446	0	0					110	0	0					0			0	0	0	7575	0									
772558	0	0					960	0	39975					14036			0	2784	0	0	0									
772745	0	0					65	25138	15046					134			0	0	0	0	0									
772754	0	0					94	125	11852					0			125	5499	0	0	0									
773032	0	0					795	0	32564					13000			0	17345	0	0	0									
773247	0	30597					9630	0	360377					71198			0	117270	0	0	62454									
773443	0	27060					591	0	132177					0			0	52337	0	0	13870									
773546	0	0					459	6034	17589					0			0	14846	0	0	0									
773742	0	23754					999	8177	75391					35			8177	10385	1120	0	0									
774105	0	0					5703	0	80349					47514			0	11658	335	0	3114									
774132	0	0					1306	0	27117					2000			0	14471	0	0	0									
774235	0	0					602	0	14037					7000			0	4732	0	0	0									
774253	0	0					325	2773	1569					0			2773	0	0	0	0									
774262	0	0					6146	1671	133469					0			0	40773	0	0	2936									
774347	0	30					313	27643	10312					2487			27643	8726	0	0	0									
774655	0	0					218	0	8687					0			0	3158	0	0	0									
774851	0	619					42	0	1140					233			0	208	0	0	0									
775054	0	0					2553	0	65001					23770			0	19069	0	0	0									
775214	0	0					19586	220087	471719					182525			0	0	0	0	0									
775241	0	0					108	0	17461					0			0	3665	0	0	441									
775456	0	0					3286	10617	83834					5000			0	50214	1043	0	29825									
775540	1499	0					135	29086	0					0			17138	0	0	0	0									
776248	0	0					459	0	11323					800			0	5006	0	0	0									
776275	0	0					175	3287	68					0			685	0	64	0	0									
776369	0	4909					0	13812	35743					0			8810	0	0	0	0									
776547	0	0					612	0	31617					1350			0	2399	0	10000	0									
776659	0	19223					123	1	38248					0			0	1566	0	0	0									
776734	0	0					352	1389	15493					0			1389	0	0	0	0									
776752	0	203					158	0	2530					0			0	0	0	0	0									
777254	0	3084					221	3376	14518					500			3376	0	0	0	0									
777366	0	514	0	0	0	0	4850	660	24387	24537	565988	0	548729	51000	0	21054	0	723	0	0	0	660	75	0	0	0	2021	0	0	
777441	0	0					840	0	11676					0			0	5305	0	0	0									
777553	0	108					194	518	21737					0			518	1325	24	0	0									
777870	0	0					596	70	8489					0			0	0	5	0	0									
777964	0	0					24	0	299					0			0	0	0	0	0									
778466	0	0					5022	0	423405					20000			0	50442	0	0	35063									
778738	0	0					3271	0	125777					97			0	73138	2573	0	11822									
779016	0	0					1898	0	70721					25368			0	29327	0	0	9915									
779351	0	0					6127	12736	230061					37969			0	561	0	0	45727									
779360	0	2035					767	0	75883					9112			0	33544	0	0	0									
779641	0	993					168	0	3059					500			0	0	0	0	0									
779650	0	0					700	5346	0					14000			2825	0	0	0	0									
779968	0	0					3770	0	88561					69250			0	1680	0	0	0									
780049	0	0					492	3890	18055					28			0	7717	482	0	0									
780218	0	0					4894	0	143040					44588			0	48092	508	0	4863									
780263	0	4530					197	6541	45888					0			6541	0	0	0	0									
780562	0	0					2302	28792	23589					23500			1638	0	0	0	0									
780722	0	0					3153	12632	18837					45970			12038	0	2307	0	0									
780955	0	1805					238	0	24291					0			0	15090	0	0	0									
781028	0	70648					7119	77793	213347					37000			13063	49657	0	0	0									
782016	0	0					580	0	39722					152			0	14427	0	0	0									
782351	0	0					1284	162	25682					0			162	0	0	0	0									
782548	0	0					240	0	22754					3075			0	7044	0	0	3400									
782650	0	9006					539	0	11014					649			0	0	0	0	2350									
783161	0	8194					2823	0	125838					10500			0	22106	0	0	0									
783246	0	0					701	1438	35529					10480			1438	18172	0	0	1628									
783349	0	0					0	2105	0					0			702	0	0	0	0									
783648	0	0	0	0	0	0	8700	0	152038	0	2056927	0	1891095	70000	0	0	0	141806	0	0	3427	0	1790	0	0	0	8442	0	0	
783844	0	0					1517	32084	70961					0			31593	9272	21	0	0									
783910	0	0					1059	0	31658					12249			0	12527	0	0	0									
783956	0	0					181	0	6425					0			0	1191	0	0	0									
783965	0	0					67	1813	2858					0			1218	2585	0	0	0									
784159	0	0					159	2	18040					0			0	17308	0	0	0									
784430	0	0					183	0	39924					0			0	14028	0	0	0									
784944	0	0					198	0	12499					0			0	2031	110	0	0									
785062	0	0					81661	0	1320505					22692			0	200834	0	0	318615									
785147	0	3016					1892	0	144425					32238			0	46814	0	0	14518									
785259	0	30032					4018	0	30394					15000			0	265	0	0	0									
785857	0	0					104	24728	5760					431			2196	4257	0	0	6288									
785923	0	19410					3030	11497	210979					23286			11497	86124	1057	0	10519									
785932	0	0					815	0	38554					2500			0	0	438	0	465									
785950	0	0					1774	0	18463					27600			0	8745	0	0	0									
786210	0	0					4396	10	287607					60206			10	120069	0	0	16377									
786256	0	1559					67	0	9579					0			0	1841	0	0	0									
786340	0	0					1314	29213	54168					3846			28297	7634	0	0	0									
786443	0	0					272	0	9549					2000			0	5795	102	0	0									
786555	0	0					1022	0	45214					13091			0	12370	7	0	3963									
786612	0	4007					3638	0	95689					23291			0	28748	241	0	245									
786733	0	0					1525	0	103787					0			0	6945	0	0	465									
786742	0	0					1367	0	72374					5000			0	16719	0	0	11164									
786948	0	0					620	0	39206					500			0	24303	0	0	19									
787141	0	0					641	1138	11414					6180			0	2022	0	0	0									
787253	0	0					1164	0	136480					0			0	13294	2	0	0									
787440	0	0					259	0	32764					2374			0	21103	0	0	0									
787459	0	0					243	100	3504					1000			0	382	217	0	103									
787842	0	0					398	0	39332					4000			0	25841	0	0	282									
788559	0	0					539	54	67374					87			54	15681	802	0	17143									
788652	0	2401					308	1324	6855					200			1324	0	0	0	0									
789051	0	0					182	0	14245					800			0	1798	0	0	0									
790150	0	0					324	0	4331					1500			0	1847	0	0	0									
790271	0	7653					2442	0	93520					6000			0	36430	0	0	0									
790534	0	1579					14943	178318	491097					212920			0	47851	2068	0	175106									
790543	0	0					4401	0	102601					60500			0	18487	357	0	0									
790703	0	0					4514	0	26191					58475			0	3726	2003	0	0									
790721	0	0					14827	0	219567					123000			0	44287	0	0	2478									
790851	0	0					1477	0	36627					21650			0	0	0	0	0									
790918	0	0					6046	6257	295100					75119			1097	168945	0	0	21000									
791072	0	1897					382	0	36984					0			0	7819	0	0	0									
791205	0	0					362	24947	0					0			209	0	0	0	0									
791353	0	0					242	901	6410					0			901	1095	0	0	0									
791746	0	0					153	998	16509					76			998	4717	0	0	464									
791821	0	6488					54	0	56861					0			0	0	0	0	17826									
791942	988	0					605	14114	29374					0			9403	23631	0	0	125									
792248	0	2768					259	0	18712					4426			0	12991	0	0	5239									
