"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
413347																																							2303	1369	0	645	6659	0	948	0	271	35213	31122	128	31250	0	211	0	0	0	3963	100	35213	0	0	2840	0	0	1000	0	4945	26177	4	1231	0	21879	21668	23	1350	0	0	0	3963	
413543																																							46	2179	5	11113	16411	0	895	0	1483	99368	85799	272	87515	0	868	1490	803	0	11853	320	99368	0	0	6377	0	0	4942	0	15187	70612	4	1231	0	66614	65746	214	0	0	641	0	11853	
413646																																							6554	2239	265	33	49735	0	3329	487	9966	251407	218323	1045	221042	0	1614	1093	432	0	30365	550	251407	0	0	20822	0	0	9109	961	29963	188360	2	1231	-372	164314	162700	256	14045	0	0	1242	30365	
413730																																							11939	549	0	0	3072	0	271	0	905	25491	23429	68	23497	0	140	0	0	0	1994	150	25491	0	0	999	0	0	850	0	1853	21576	5	1231	0	8895	8755	-5	0	0	0	0	1994	
413758																																							5522	1251	0	0	3712	0	767	678	1718	70055	57131	122	63003	0	670	0	5750	0	7052	300	70055	0	0	1976	0	0	4737	0	7531	49600	4	1231	0	56877	56207	39	200	0	0	0	7052	
413851																																							1591	1165	0	0	12623	0	94	0	1463	32753	29043	347	29390	0	227	0	0	0	3363	100	32753	0	0	2195	0	0	950	0	6095	22948	9	1231	0	12183	11956	118	3861	0	0	0	3363	
414102																																							329	6272	0	53541	0	0	1797	619	8622	225127	195290	393	195683	0	1530	0	0	0	29444	263	225127	0	0	28181	0	0	1000	0	28275	167015	1	1231	0	147975	146445	0	7502	0	0	0	29444	
414652																																							75	1421	0	0	18267	0	1434	0	3575	99483	88963	221	90339	0	740	0	1155	0	9143	1000	99482	0	0	4745	0	0	3283	0	21857	67105	4	1231	0	56775	56035	115	13676	5000	0	0	9143	
414764																																							725	5928	0	32307	90550	0	3207	836	6460	264199	237407	444	247762	0	1472	0	9911	0	16437	2	264199	0	0	11633	0	0	5998	0	31560	205847	1	1231	0	125218	123746	-1196	440	0	0	0	16437	
414858																																							2990	4984	85	0	20014	0	5739	21	1507	100110	87752	345	90494	0	1020	0	2397	0	9616	200	100110	0	0	5616	0	0	3756	0	23686	64066	1	1231	0	65790	64770	44	0	0	0	0	9616	
415855																																							1253	698	0	150	5374	0	53	0	261	16881	14664	81	15469	0	72	0	724	0	1412	100	16881	0	0	125	0	0	1200	0	3662	11001	4	1231	0	7149	7077	-13	2015	0	0	0	1412	
416245																																							344385	67667	20525	0	653716	0	71541	6586	151721	3482906	2858992	19773	3095985	0	74849	8992	35575	0	386921	13700	3482906	0	0	-278143	0	0	643347	20217	489476	2369516	2	1231	0	2212405	2137556	8017	0	0	0	181645	386921	
416272																																							4579	726	0	17794	8285	0	606	1303	6507	81090	61592	546	73738	0	1693	0	11600	0	7352	0	81090	0	0	7331	0	0	0	0	1566	60026	1	1231	0	42983	41290	21	0	0	0	0	7352	
416339																																							2	10432	131	0	6430	0	1256	102	2259	77118	67655	337	69992	0	762	615	2000	0	7126	95	77118	0	0	3125	0	0	3948	0	10184	57471	2	1231	0	53740	52978	-42	2913	0	0	0	7126	
416348																																							57	6500	1075	0	30210	0	9167	398	3490	242144	193481	2105	201509	0	2522	10873	5923	0	40635	0	242144	0	0	1803	0	0	38477	0	26999	166483	2	1231	0	175150	172628	355	7746	0	0	0	40635	
416357																																							6125	6473	0	1502	0	0	56	0	544	37034	23977	234	27706	0	277	0	3495	0	9328	200	37034	0	0	8328	0	0	800	0	7045	16932	4	1231	0	22611	22334	0	0	0	0	0	9328	
416656																																							7	2827	435	0	50517	0	2284	120	16362	204914	160754	1602	184052	0	3136	0	21696	0	20862	150	204914	0	0	19670	0	0	850	0	8622	152132	4	1211	0	133311	130175	192	2187	0	0	0	20862	
416674																																							2531	1588	0	0	89614	0	8995	7715	11137	334874	252769	1793	304542	0	3974	0	48000	0	30332	0	334874	0	0	17775	0	0	13718	132	18119	234650	1	1231	0	217136	213162	-1161	0	0	554	1426	30332	
417149																																							11334	5259	0	265	26297	0	11848	4968	6501	302416	254696	605	274301	0	5556	0	19000	0	28115	884	302416	0	0	20544	0	0	6621	0	32500	222196	1	1231	0	241500	235944	66	0	0	0	0	28115	
417251																																							7334	1041	0	13670	4089	0	251	259	1241	43185	37963	45	38613	0	184	0	0	0	4572	100	43185	0	0	3240	0	0	1150	0	6980	30983	4	1231	0	15484	15300	82	0	0	605	0	4572	
417626																																							18013	6724	0	38986	77915	0	676	1454	4375	574382	499793	1917	501710	0	5162	0	0	0	72673	300	574383	0	0	69796	0	0	1000	0	55844	443949	2	1231	0	330401	325239	1577	101000	0	0	0	72673	
417710																																							500	1343	690	2022	3293	0	836	56	356	27649	22659	86	22745	0	363	1189	0	0	4904	400	27649	0	0	783	0	0	3502	0	5059	17600	1	1231	0	14781	14418	219	2946	0	0	0	4904	
417859																																							18540	8116	0	24530	17920	0	3007	2263	7549	233495	210134	1740	212312	0	2837	25	438	0	21183	900	233495	0	0	15692	0	0	4100	0	58288	151846	1	1231	0	151292	148455	491	3090	0	0	0	21183	
418100																																							314	4537	0	0	72783	0	3812	0	6036	291739	257534	1954	259588	0	2569	0	100	0	32152	0	291740	0	0	32311	0	0	0	0	24155	233379	1	0331	0	193340	190771	-159	13486	0	0	0	32152	
418249																																							82770	26002	0	45296	118977	0	2915	1582	25075	701938	510197	4904	637213	0	10603	0	14640	0	64725	5000	701938	0	0	49982	0	0	8674	105	144736	365461	2	1231	0	408819	398216	1069	1000	0	27234	80238	64725	
418436																																							200	2137	0	8750	0	0	166	0	196	18421	15148	39	15639	0	83	0	0	0	2782	120	18421	0	0	2062	0	0	600	0	3049	12099	4	1231	0	7055	6972	0	0	0	0	452	2782	
418856																																							491	760	0	24063	2022	0	120	492	386	40991	35383	172	35555	0	236	0	0	0	5436	100	40991	0	0	4935	0	0	400	0	7127	28256	5	1231	0	10393	10157	1	2500	0	0	0	5436	
419255																																							550	4845	0	16945	24658	0	6551	52	2531	109827	99463	192	99864	0	762	0	209	0	9963	500	109827	0	0	7925	0	0	752	0	25074	74388	5	1231	0	54197	53435	786	260	0	0	0	9963	
419406																																							230	29018	3042	0	643669	0	45527	883	92491	2481852	1813118	20262	2215022	0	27101	29633	92192	0	266830	1	2481852	3035	2689	257949	0	0	0	4063	130429	1682689	1	0331	0	1657362	1630261	8880	0	0	53000	233761	266830	
419460																																							7361	2765	0	0	54026	0	3220	3484	7643	145351	116305	1514	130286	0	1279	0	12467	0	15065	440	145351	0	0	8939	0	0	5675	987	23899	92406	2	1231	0	67144	65865	11	0	0	0	0	15065	
419675																																							29445	5193	1696	7037	45958	1	8135	1665	28537	540861	390636	2041	488322	0	16483	0	92500	0	52539	2000	540861	0	0	41910	0	0	7750	0	37316	353320	2	0331	0	429677	413194	879	0	0	0	3145	52539	
419947																																							250	3656	0	0	4907	0	119	20	1778	34765	30884	50	30934	0	267	0	0	0	3831	450	34765	0	0	2459	0	0	875	0	3238	27646	4	1231	0	24302	24035	47	0	0	0	0	3831	
420457																																							14730	6892	228	0	131174	0	10063	5080	11000	521798	450792	1260	471910	0	8868	0	11000	0	49888	600	521798	0	0	47449	0	0	1000	0	65189	385603	2	1231	0	351499	342631	839	0	0	0	8858	49888	
420644																																							3	3567	3161	28179	0	75	3969	2519	4388	234086	174851	561	206619	0	2956	0	15435	0	27467	100	234086	0	0	13599	0	0	13768	616	22383	152468	1	1231	0	188889	185933	0	1676	0	0	15772	27467	
420653																																							8684	1778	0	0	20686	0	427	232	2093	69464	60507	519	62638	0	889	0	1612	0	6826	140	69464	0	0	4936	0	0	1260	0	7656	52851	4	1231	0	35458	34569	490	995	0	0	0	6826	
420934																																							9363	700	0	1224	2436	0	6107	2857	455	55795	52004	156	52160	0	1790	0	0	0	3635	200	55795	0	0	-6491	0	0	9901	0	8854	43150	2	1231	0	34443	32653	25	0	0	0	0	3635	
421445																																							74	2925	0	0	46894	0	1416	0	2672	133026	120712	196	120908	0	643	261	0	0	12118	520	133026	0	0	7443	0	0	4150	0	19832	100880	4	1231	0	76266	75623	5	3161	0	0	0	12118	
421539																																							0	4676	323	0	27990	0	5246	2845	2628	129891	112903	736	118789	0	310	0	29	0	11102	760	129891	0	0	117	0	0	10709	0	15381	97522	1	1231	0	86443	86133	-484	50	0	1100	4021	11102	
422059																																							204	3841	0	0	12053	0	868	0	597	44768	39340	100	40740	0	269	698	1300	0	4028	60	44768	0	0	12	0	0	3961	0	3212	36128	5	1231	0	26776	26507	-5	0	0	0	0	4028	
422116																																							447	2237	0	0	7299	-18	1799	1138	3093	61729	53020	142	55068	0	864	0	1906	0	6661	191	61729	0	0	5301	0	0	1160	0	18049	34971	1	1231	0	44033	43169	9	2565	0	0	0	6661	
422433																																							18653	16158	1704	193783	323752	0	16329	766	16419	1171304	1056686	5730	1075824	0	8229	1999	0	0	95480	5560	1171304	0	0	24572	0	0	66262	168	145639	911047	1	1231	0	569447	561218	-914	20355	0	0	13408	95480	
422657																																							9410	5754	0	0	11292	0	2353	1239	1633	107342	91613	585	99198	0	755	0	7000	0	8143	450	107341	0	0	4707	0	0	2950	0	21142	70471	3	1231	0	69583	68828	36	6833	0	0	0	8143	
423159																																							0	4113	0	0	16373	0	4530	576	2169	164989	150187	264	150451	0	1395	0	0	0	14538	726	164989	0	0	11415	0	0	2226	0	27840	122347	1	1231	0	109792	108397	171	28831	0	0	0	14538	
423449																																							23401	6166	656	31406	74092	0	7782	4062	24333	447705	363208	4944	405982	0	5122	0	28684	0	41723	2889	447705	0	0	26347	0	0	13613	294	76615	286593	2	0630	0	280635	275513	-1126	0	0	0	9146	41723	
423458																																							46032	3848	7236	0	101702	0	19826	1402	20985	829008	650914	5262	706189	0	9035	37227	13	0	122819	2000	829008	0	0	-4043	0	0	124566	5974	176045	474869	2	1231	0	593436	584401	296	375	0	0	50000	122819	
423636																																							0	4914	0	0	13740	0	1374	387	2438	60974	52707	668	53375	0	490	0	0	0	7599	57	60974	0	0	6269	0	0	1073	0	7353	45354	1	1231	0	38611	38121	200	0	0	0	0	7599	
423739																																							27603	2401	0	0	41837	0	7162	1755	4830	339816	285032	725	309078	0	5270	0	20777	0	30738	330	339816	0	0	19645	0	0	10470	0	33285	251747	2	1231	0	256961	251691	293	2537	0	0	2544	30738	
423841																																							613	399	0	4761	11695	0	295	1050	435	36237	31911	106	32017	0	267	0	0	0	4220	150	36237	0	0	2600	0	0	1350	0	5924	25987	4	12/31	0	12203	11936	120	5053	0	0	0	4220	
424156																																							1572	2124	0	0	35060	0	902	555	3234	114666	97440	374	100134	0	1077	340	2320	0	14532	400	114666	0	0	11050	0	0	2800	0	11562	85878	4	1231	0	71795	70718	282	161	0	0	0	14532	
424240																																							12154	4482	0	0	82046	4	1040	0	2770	202144	178099	832	178931	0	893	0	0	0	23213	1000	202144	0	0	19396	0	0	1000	0	17011	161088	6	1231	0	98979	98086	1817	1562	0	0	0	23213	
424343																																							10794	5678	0	0	4982	0	2190	3103	1537	79026	76035	244	76508	0	2995	0	229	0	2518	250	79026	0	0	-1451	0	0	3700	0	17480	58555	4	1211	0	53737	50742	19	0	0	0	0	2518	
424352																																							4746	2248	0	0	15825	0	3083	102	1040	70832	63598	262	63860	0	732	0	0	0	6972	440	70832	0	0	3145	0	0	3140	0	17969	45629	1	1231	0	44520	43788	247	0	0	0	0	6972	
424437																																							2520	251	0	3586	0	0	55	8	194	18943	17021	29	17050	0	130	0	0	0	1893	50	18943	0	0	1343	0	0	500	0	1734	15287	9	1231	0	12459	12329	0	0	0	0	0	1893	
424633																																							0	2405	0	0	11110	0	1167	1069	962	75095	68793	190	68983	0	1245	0	0	0	6112	200	75095	0	0	4370	0	0	1600	0	6266	62527	1	1231	0	54332	53087	-58	5295	0	0	0	6112	
425050																																							496	2054	0	0	8625	0	134	20	459	23916	21325	95	21420	0	142	0	0	0	2496	60	23916	0	0	1521	0	0	840	0	2485	18840	8	1231	0	11929	11787	75	341	0	0	0	2496	
425108																																							12130	4965	473	0	42246	0	4659	51	7697	229495	197052	2226	201731	0	1596	0	2453	0	27764	0	229495	0	0	26763	0	0	2280	167	26363	170689	1	1231	0	158703	157107	-1279	0	0	0	0	27764	
425818																																							9969	3137	0	11670	9796	0	3007	2565	2009	142911	111245	269	127843	0	1517	0	9158	0	15068	250	142911	0	0	10802	0	0	4000	73	20918	90327	2	1231	0	100002	98485	16	2200	0	0	7171	15068	
425845																																							0	1662	0	2242	0	0	457	0	1581	74904	62455	267	68222	0	881	0	5500	0	6682	200	74904	0	0	5582	0	0	900	0	8425	54030	4	1231	0	68895	68014	0	948	0	0	0	6682	
425911																																							23948	9801	31	0	254807	0	20420	400	30027	755524	595757	3251	681008	0	7583	0	82000	0	74516	574	755524	0	0	68871	0	0	4457	376	141248	454509	2	1231	0	423297	415714	614	0	0	0	0	74516	
425957																																							9802	3358	0	0	63398	0	6176	964	2210	122730	110882	200	111082	0	287	2176	0	0	11648	500	122730	0	0	7467	0	0	3923	0	22827	88055	5	1231	0	34258	33971	-242	675	0	0	0	11648	
425975																																							11255	3706	1029	740	114977	0	7248	5400	5440	382329	325992	917	341217	0	2203	1185	14308	0	41112	250	382329	0	0	18795	0	0	20430	2031	34982	291010	1	1231	0	231021	228818	1637	500	0	0	0	41112	
426057																																							6818	5321	0	0	23	0	831	1205	505	42563	37574	77	38165	0	434	0	514	0	4398	1250	42563	0	0	-213	0	0	3361	0	18150	19424	2	1231	0	28294	27860	0	0	0	0	0	4398	
426141																																							0	985	0	6484	12594	0	108	0	467	29128	25062	188	25250	0	90	0	0	0	3878	50	29128	0	0	2861	0	0	950	0	3941	21121	4	1231	0	8580	8490	17	0	0	0	0	3878	
426534																																							44382	30379	12137	0	273155	0	40016	9446	39719	1634052	1411668	19240	1452582	0	24767	23188	13458	0	181470	5000	1634052	0	0	126150	0	0	45000	2885	159147	1252521	2	1231	0	1182372	1157605	5320	1140	0	0	8216	181470	
426758																																							1720	3037	0	0	19654	319	3052	166	1063	75805	66134	485	67119	0	479	0	500	0	8686	200	75805	0	0	8099	0	0	200	0	11580	54554	8	1231	0	47208	46729	187	65	0	0	0	8686	
426945																																							217	5758	0	0	6929	0	1118	481	1004	71705	59533	94	65567	0	827	0	5940	0	6138	60	71705	0	0	3387	0	0	2654	0	7819	51714	1	1231	0	55014	54187	37	2011	0	0	0	6138	
427241																																							7512	2005	214	13170	34195	0	7420	1937	6898	298796	256043	1847	273890	0	2288	1458	16000	0	24906	300	298796	0	0	7697	0	0	16988	0	10734	245309	2	1231	0	212895	210607	-79	13380	0	0	0	24906	
427353																																							490	5485	1056	0	26657	0	6788	903	8465	218156	168230	1381	185102	0	1840	14557	13930	0	33054	482	218156	0	0	2227	0	0	29599	325	25295	142935	2	1231	0	142527	140687	746	12743	0	0	1561	33054	
427456																																							7	874	0	180	11289	0	103	100	557	26066	22568	62	23494	0	203	0	864	0	2572	150	26066	0	0	2140	0	0	150	0	3221	19347	4	1231	0	12883	12680	132	276	0	0	0	2572	
427858																																							6612	3444	0	0	39266	0	2415	2971	2818	96823	87517	259	87776	0	1837	0	0	0	9047	1000	96823	0	0	1298	0	0	7125	0	39318	48199	4	1231	0	41134	39297	-376	0	0	0	0	9047	
427960																																							21580	765	0	0	1026	0	1492	413	526	65607	59422	93	59681	0	402	0	0	0	5926	850	65607	0	0	4145	0	0	927	0	10893	48529	8	1231	0	39060	38658	4	147	1000	0	166	5926	
428060																																							92315	9956	0	1696	59511	0	4501	733	6364	600489	516004	1203	550486	0	5274	0	13175	0	50003	520	600489	0	0	38859	0	0	9439	141	89594	426410	2	1231	0	416494	411220	1185	14052	0	0	20104	50003	
428462																																							3644	1890	0	17540	35450	0	1667	1848	7658	212951	184476	1193	194343	0	1355	222	7162	0	18608	705	212951	0	0	11782	0	0	6367	529	48728	135748	4	1231	0	143858	142503	-246	0	0	0	1512	18608	
428547																																							41355	1363	51	0	41982	0	11141	1543	5792	345114	297081	1680	305094	0	2531	5114	6333	0	40020	121	345114	0	0	-6617	0	0	46455	0	61945	235136	2	1231	0	239304	236773	61	0	0	0	0	40020	
428631																																							87	3031	1745	255	53483	0	3391	281	9579	215785	179551	2148	194681	0	379	1794	5000	0	21104	1301	215785	0	0	2829	0	0	16632	75	26974	152577	2	1231	0	139140	138761	342	3303	0	1000	6982	21104	
428659																																							678	2927	0	0	2513	0	128	0	892	39320	31991	70	35370	0	436	0	3309	0	3950	200	39320	0	0	3541	0	0	200	0	7615	24377	4	1231	0	21576	21140	9	11042	0	0	0	3950	
428855																																							5815	2687	0	0	39030	0	3954	595	2325	139980	117826	494	123276	0	1139	0	4956	0	16704	150	139980	0	0	16221	0	0	150	0	11524	106302	4	1231	0	86713	85574	183	0	0	0	0	16704	
428958																																							1044	5263	0	6776	32396	0	3687	2822	1943	108573	95061	337	95398	0	718	0	0	0	13175	1000	108573	0	0	7031	0	0	5103	0	21369	73692	2	1231	0	55360	54642	41	0	0	0	0	13175	
429021																																							11461	15403	0	1795	13445	0	5534	3720	12839	448738	402581	1346	405927	0	5067	0	2000	0	42811	3557	448738	0	0	35387	0	0	3557	0	68112	334469	2	1231	0	388881	383814	310	727	0	0	0	42811	
430036																																							522	21698	213	0	34371	0	2762	494	5120	241678	202439	985	217650	0	3091	0	14226	0	24028	335	241678	0	0	21042	0	0	2478	0	30675	171764	1	1231	0	174669	171578	173	4920	0	0	0	24028	
430054																																							11335	533	0	14	16368	0	375	1831	680	75372	67196	312	67963	0	576	0	455	0	7409	10	75372	0	0	1214	0	0	6014	1756	6744	60452	2	1231	0	42839	42263	171	217	0	0	0	7409	
430344																																							897	3640	64	0	53510	0	1371	60	3712	131282	103899	1835	113734	0	1180	0	8000	0	17548	550	131282	0	0	14249	0	0	1825	0	6825	97074	4	1231	0	69208	68028	924	0	0	0	0	17548	
430670																																							26658	12073	0	0	6758	0	541	2208	15682	424427	373453	8158	393111	0	4340	0	11500	0	31316	2233	424427	0	0	-11049	0	0	45077	0	57043	316410	1	1231	0	354837	350497	-4945	10010	0	0	0	31316	
430858																																							70	670	0	0	15449	0	273	72	858	34383	31629	119	31748	0	296	0	0	0	2635	400	34383	0	0	1555	0	0	800	0	6049	25580	4	1231	0	16212	15916	-120	1075	0	0	0	2635	
431172																																							36248	9993	2243	0	140927	0	8166	10509	41998	951736	834811	3972	867283	0	8879	0	0	0	84453	0	951736	0	0	18159	0	0	67298	0	119587	715224	2	1231	0	699953	691074	-1004	10578	0	0	28500	84453	
431323																																							0	3781	109	0	19047	0	2253	101	2061	113431	101768	518	102701	0	577	879	415	0	10730	150	113431	0	0	10131	0	0	250	0	16242	85526	1	1231	0	77866	77289	199	7911	0	0	0	10730	
431350																																							124	1811	0	0	18916	0	320	0	1593	48519	43682	136	44568	0	342	0	750	0	3952	240	48520	0	0	1902	0	0	1745	0	4811	38871	4	1231	0	25897	25555	65	200	0	0	0	3952	
431743																																							10208	6477	902	0	23874	0	3963	2349	5796	244174	199835	1382	223277	0	3070	61	14777	0	20897	500	244174	0	0	7953	0	0	12434	0	44760	155075	2	1231	0	193555	190485	10	59	0	0	7283	20897	
431846																																							2500	1614	0	5159	0	0	9	0	372	33949	28083	82	28165	0	124	0	0	0	5784	300	33949	0	0	4484	0	0	1000	0	3980	24103	1	1231	0	24059	23935	0	360	0	0	0	5784	
431958																																							1003	2338	0	13	0	0	315	87	628	24815	22035	70	22105	0	292	0	0	0	2710	200	24815	0	0	260	0	0	2250	0	3410	18625	9	1231	0	18473	18181	0	2250	0	0	0	2710	
432012																																							1160	366	0	0	14368	0	354	21	603	23764	20201	106	20307	0	87	0	0	0	3457	42	23764	0	0	2242	0	0	1245	0	2431	17770	4	1231	0	6979	6892	-72	0	0	0	0	3457	
432058																																							3846	6011	0	0	3312	0	124	0	305	41344	37840	117	37957	0	156	643	0	0	3387	225	41344	0	0	548	0	0	2573	0	13234	24606	1	1231	0	27259	27103	41	0	0	0	0	3387	
432432																																							8311	8223	0	0	50030	0	2539	3509	8659	159429	119573	2730	135803	0	1372	0	13500	0	23626	1250	159429	0	0	22035	0	0	1250	0	28047	91526	1	1231	0	79530	78158	-909	0	0	0	0	23626	
433158																																							740	6855	0	989	30407	0	229	0	442	51398	41769	129	41898	0	95	0	0	0	9500	250	51398	0	0	7539	0	0	1000	0	6136	35633	6	1231	0	11831	11736	711	0	0	0	0	9500	
433505																																							33640	5454	1565	0	149830	0	10628	318	10363	599392	456166	5146	538370	0	5895	0	71499	0	61022	0	599392	0	0	54111	66	0	4979	737	59325	396841	1	1231	0	392686	386791	1932	0	0	0	5559	61022	
433550																																							164	6492	0	60	73995	0	4510	2757	8203	198006	168945	1234	170179	0	949	0	0	0	27827	90	198006	0	0	25588	0	0	1881	0	24163	144782	2	1231	0	83729	82780	268	19045	0	0	0	27827	
433608																																							5020	17444	714	34442	568603	2487	14189	380	59944	1507615	1121811	21460	1394730	1368	10473	0	70100	0	111516	5400	1507614	15875	11454	68808	0	0	40265	0	221865	899946	2	1231	0	781590	771117	-2957	17400	0	30036	139869	112884	
433859																																							5108	796	0	20468	998	0	43	0	861	64271	56054	316	56370	0	1129	0	0	0	7901	50	64271	0	0	7501	0	0	350	0	5024	51030	5	1231	0	34426	33297	0	2700	0	0	0	7901	
433943																																							14005	5653	0	0	56117	0	1939	316	6062	218246	181555	1775	188948	0	3130	0	2604	0	29298	800	218246	0	0	26974	0	0	800	0	22678	158877	4	1231	0	136765	133635	724	519	0	0	3014	29298	
434203																																							11653	1648	0	0	80707	0	20914	0	15430	402816	341985	6381	370447	0	3974	0	2800	0	32369	750	402816	0	0	30607	0	0	3148	3327	18893	323092	1	1231	-770	273111	269137	-1366	0	0	0	19281	32369	
434539																																							1036	4875	0	0	54423	18	6614	1680	7481	189008	159221	1258	167479	0	1649	0	7000	0	21529	22	189008	0	0	20985	0	0	380	0	25146	134075	1	1231	0	107555	105906	142	6975	0	0	0	21529	
435059																																							1279	5186	384	0	13610	0	2309	348	1541	109913	85724	1198	97905	0	1054	0	7252	0	12008	200	109913	0	0	5370	0	0	6300	0	31543	54181	4	1231	0	86310	85256	138	0	0	0	3731	12008	
435255																																							9975	709	0	2218	0	0	457	0	454	33588	29889	281	30170	0	782	0	0	0	3418	200	33588	0	0	1018	0	0	2200	0	9073	20816	4	1231	0	19357	18575	0	1200	0	0	0	3418	
435349																																							57460	5777	0	0	113154	0	7333	1819	26588	605941	442565	5583	546042	0	7606	0	88500	0	59899	900	605941	0	0	31937	0	0	25500	143	80868	361697	2	1231	0	398496	390890	1562	2777	0	0	9394	59899	
435358																																							430	3866	33	0	11805	0	1383	20	1452	89874	79530	960	81990	0	1138	0	1500	0	7884	100	89874	0	0	4326	0	0	3390	0	8839	70691	5	1231	0	72023	70885	68	0	0	0	0	7884	
435666																																							27150	3600	0	7769	0	0	2944	578	888	105321	97984	177	98161	0	528	0	0	0	7160	767	105321	0	0	1723	0	0	4670	0	21360	76624	1	1231	0	62920	62392	0	0	0	0	0	7160	
435750																																							29117	10897	987	0	205946	0	12047	2449	15070	517759	454499	5714	471065	0	3769	3306	10852	0	46694	2000	517759	0	0	15227	0	0	28188	0	123709	330790	2	1231	0	241709	237940	1279	0	0	0	0	46694	
436131																																							41913	5188	778	0	48665	0	10829	11375	46614	344971	311706	3688	315394	0	6500	0	0	0	29577	2100	344971	0	0	3694	0	0	22994	228	46492	265214	2	1231	0	185881	179381	789	0	0	0	0	29577	
436159																																							50890	31044	10103	0	520819	0	37769	27707	104124	2084065	1776081	11026	1855887	-2	47452	46775	37851	6000	228180	75	2084065	0	0	34762	0	0	191356	7601	235480	1540601	1	1231	0	1288744	1241292	1987	5941	0	0	24929	228178	
436542																																							9604	2889	0	0	15024	0	353	0	2386	116636	99941	1302	103243	0	1231	0	2000	0	13393	350	116636	0	0	9431	0	0	3400	0	19864	80077	4	1231	0	83611	82380	212	4000	0	0	0	13393	
436711																																							196700	40708	2248	15252	432655	0	26699	4810	89856	2652466	2261107	22128	2381207	156	40287	23842	52010	0	271103	1676	2652466	0	0	178759	0	0	91784	5506	832248	1428859	1	1230	0	1814966	1774679	-1116	39511	0	0	45962	271259	
436739																																							18118	3010	0	929	46484	0	3760	904	5867	212165	167347	719	197639	0	1738	0	19000	0	14525	400	212164	0	0	4027	0	0	9569	0	13720	153627	4	1231	0	130886	129148	529	3945	0	0	10573	14525	
436823																																							5727	6491	78	2523	108031	839	8486	4366	18818	403241	342217	2745	386715	0	10233	0	40000	0	16526	1000	403241	0	0	365	0	0	19672	327	36563	305654	1	1231	0	250051	239818	-4511	7737	0	0	1753	16526	
436953																																							4968	4175	0	0	19443	1335	7941	1560	5317	268221	221042	1098	237908	0	3337	815	11615	0	30313	400	268221	0	0	24602	0	0	5121	133	24635	196407	1	1231	0	223921	220584	190	1950	0	0	4153	30313	
437044																																							7135	1116	0	0	25318	0	157	36	905	60707	49911	438	52349	0	171	0	2000	0	8358	150	60707	0	0	6621	0	0	1350	0	6026	43885	1	1231	-99	25607	25436	336	604	0	0	0	8358	
437053																																							0	3523	0	0	0	0	2640	3100	1318	191449	169868	512	170380	0	1482	4351	0	0	21069	520	191449	0	0	6464	0	0	14085	0	20379	149489	2	1231	0	96149	94667	0	51850	30000	0	0	21069	
437138																																							0	10567	0	1638	7453	0	1453	1335	3903	83430	76264	1020	77284	0	577	0	0	0	6146	55	83430	0	0	4641	0	0	1520	0	17752	58512	1	1231	0	57658	57081	-70	0	0	0	0	6146	
437455																																							303	3813	0	0	26960	0	1559	869	1114	79111	69000	264	72257	0	738	0	2191	0	6854	300	79111	0	0	5992	0	0	350	0	9747	59254	1	1231	0	44709	43971	212	0	522	0	802	6854	
438050																																							0	1368	0	0	13589	0	1588	626	697	49559	43306	58	43364	0	543	0	0	0	6195	338	49559	0	0	5398	0	0	338	0	10500	32806	4	1231	0	32076	31533	121	158	0	0	0	6195	
438434																																							15386	1114	0	0	84458	0	434	2989	7810	187208	149067	2162	151229	0	4517	0	0	0	35980	200	187209	0	0	32918	26	0	1000	0	21119	127948	1	1231	0	79508	74991	1862	0	0	0	0	35980	
439132																																							14423	1578	0	0	30070	0	2887	2161	2154	141143	123769	714	127483	0	1183	0	3000	0	13660	300	141143	0	0	7935	0	0	5700	0	13170	110599	2	1231	0	88254	87071	-275	799	0	0	0	13660	
439338																																							8272	12267	5795	5513	277309	0	13810	2775	14962	835727	627322	2451	760773	0	6908	876	130000	0	74954	413	835727	0	0	52214	0	0	19040	503	100590	526732	2	1231	0	497060	490152	3287	3493	0	0	1000	74954	
439356																																							10237	5435	0	66238	140983	0	3871	0	6850	471618	419684	2098	430411	0	3806	0	0	0	41207	155	471618	0	0	27303	0	0	13025	358	24093	395591	4	1231	0	241452	237646	724	0	0	0	8629	41207	
