"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	
265452	341	0	5	0	345	9	0	0	0	0	
265676	772	20	9	0	766	23	0	0	0	0	
265948	1083	0	1	0	1084	2	0	0	0	0	
266066	372	25	10	0	343	6	0	0	0	0	
266244	490	9	0	0	481	0	0	0	0	0	
266253	450	21	52	0	393	16	0	0	0	0	
266271	77813	2710	827	0	77008	2732	0	0	0	0	
266655	685	12	58	0	615	0	0	0	0	0	
266851	1183	112	16	0	1107	52	0	0	0	0	
266879	394	5	0	0	394	5	0	0	0	0	
266945	2868	650	64	0	3037	883	0	0	0	0	
267652	1007	30	6	0	973	2	0	0	0	0	
267737	4369	330	2	0	4273	236	0	0	0	0	
267755	1251	30	12	0	1216	7	0	0	0	0	
267979	24023	3091	2517	0	27214	8799	0	0	0	0	
268042	1243	0	2	0	1253	12	0	0	0	0	
268136	719	60	9	0	657	7	0	0	0	0	
268257	2799	220	31	0	2713	165	0			0	
268341	527	0	2	0	537	12	0	0	0	0	
268556	5181	225	21	0	5014	79	0	0	0	0	
268734	4509	557	1	0	3976	25	0	0	0	0	
268828	2304	53	58	0	2460	267	0	0	0	0	
268846	1784	45	147	0	1632	40	0			0	
268976	549	15	0	0	539	5	0	0	0	0	
269049	993	32	14	0	979	32	0	0	0	0	
269058	755	30	3	0	725	3	0	0	0	0	
269478	311	0	0	0	314	3	0	0	0	0	
269656	292	0	15	0	278	1	0	0	0	0	
269759	506	0	1	0	594	89	0	0	0	0	
270036	4423	300	0	0	4123	0	0			0	
270148	617	105	19	0	587	94	0	0	0	0	
270335	3539	263	59	0	3479	262	0	0	0	0	
270353	320	3	2	0	316	1	0	0	0	0	
270504	2217	75	24	0	2156	38	0	0	0	0	
270531	4888	0	169	0	4776	57	0	0	0	0	
270652	357	2	0	0	357	2	0	0	0	0	
271136	1799	112	85	0	1800	198	0	0	25	0	
271154	755	0	97	0	662	4	0	0	0	0	
271275	938	15	8	0	915	0	0	0	0	0	
271341	957	45	19	0	922	29	0	0	0	0	
271529	1195	36	2	0	1166	9	0	0	0	0	
271631	1104	60	13	0	1065	34	0	0	0	0	
271743	317	0	4	0	317	4	0	0	0	0	
271752	770	55	70	0	686	41	0			0	
271855	894	-72	7	0	976	17	0	0	0	0	
272030	148	20	4	0	165	41	0	0	0	0	
272058	140	5	0	0	135	0	0	0	0	0	
272151	346	0	2	0	344	0	0	0	0	0	
272218	76413	4021	1078	0	76138	4824	0	0	0	0	
272245	115	2	0	0	113	0	0	0	0	0	
272254	117	0	1	0	116	0	0	0	0	0	
272272	1780	60	18	0	1717	15	0	0	0	0	
272302	1258	-23	0	0	1284	3	0	0	0	0	
272357	293	0	0	0	293	0	0	0	0	0	
272870	544	0	0	0	544	0	0	0	0	0	
273149	1276	0	9	0	1285	18	0	0	0	0	
273251	558	15	9	0	540	6	0	0	0	0	
273336	5236	450	39	0	4944	197	0	0	0	0	
273523	11073	666	328	0	10694	615	0	0	0	0	
273550	1202	0	26	0	1177	1	0	0	0	0	
273653	614	15	9	0	590	0	0	0	0	0	
273662	2055	0	15	0	2044	4	0	0	0	0	
273840	179	0	1	0	178	0	0	0	0	0	
273859	58	0	0	0	58	0	0	0	0	0	
273907	2548	75	12	0	2471	10	0	0	0	0	
274025	146	2	3	0	142	1	0	0	0	0	
274052	206	0	11	0	195	0	0	0	0	0	
274164	1191	105	36	0	1172	122	0	0	0	0	
274548	1373	0	3	0	1373	3	0	0	0	0	
274641	307	40	17	0	255	5	0	0	0	0	
274753	123	0	1	0	122	0	0	0	0	0	
274829	2768	195	34	0	2715	176	0			0	
274856	583	0	2	0	603	22	0	0	0	0	
275116	1657	90	18	0	1632	83	0	0	0	0	
275255	323	0	47	0	276	0	0	0	0	0	
275358	1556	45	9	0	1926	424	0	0	0	0	
275509	1674	30	0	0	1644	0	0	0	0	0	
275657	277	12	0	0	268	3	0	0	0	0	
275750	2714	100	16	0	2692	94	0	0	0	0	
275769	70	0	5	0	65	0	0	0	0	0	
276159	459	65	38	0	519	163	0	0	0	0	
276355	312	15	12	0	318	33	0	0	0	0	
276449	464	0	3	0	464	3	0	0	0	0	
276551	897	0	0	0	897	0	0	0	0	0	
276579	96734	12000	1351	0	95811	12428	0	0	0	0	
276645	685	18	1	0	666	0	0	0	0	0	
276654	175	0	0	0	176	1	0	0	0	0	
276711	370	0	0	0	370	0	0	0	0	0	
276775	101	0	2	0	105	6	0	0	0	0	
276850	5137	485	230	0	4828	406	0	0	0	0	
276953	211	15	1	0	207	12	0	0	0	0	
277053	519	16	0	0	503	0	0	0	0	0	
277240	1015	60	3	0	998	46	0	0	0	0	
277277	107	0	0	0	107	0	0	0	0	0	
277558	443	22	2	0	421	2	0	0	0	0	
277567	1196	45	25	0	1438	312	0	0	0	0	
277736	698	24	15	0	668	9	0	0	0	0	
277820	1342	58	36	0	1293	45	0	0	0	0	
277950	169	9	4	0	160	4	0	0	0	0	
278078	921	60	0	0	861	0	0	0	0	0	
278153	519	12	12	0	600	105	0	0	0	0	
278256	1167	0	1	0	1166	0	0	0	0	0	
278555	2964	263	41	0	2785	125	0	0	0	0	
278733	882	150	9	0	827	104	0	0	0	0	
278751	132	0	8	0	141	17	0	0	0	0	
278818	1984	60	8	0	1935	19	0	0	0	0	
278957	865	75	15	0	853	78	0	0	0	0	
279105	3995	0	4	0	3992	1	0	0	0	0	
279253	2167	398	4	0	1779	14	0	0	0	0	
279338	2271	150	0	0	2146	25	0			0	
279673	482	0	0	0	482	0	0	0	0	0	
279842	1438	65	2	0	1374	3	0	0	0	0	
279954	1922	0	244	0	1681	3	0	0	0	0	
280044	12171	893	77	0	11410	209	0			0	
280110	1297659	105671	26052	28234	1325029	134343	3484	0	0	0	
280138	840	24	18	0	840	42	0	0	0	0	
280352	164	9	0	0	155	0	0	0	0	0	
280558	88	0	1	0	90	3	0	0	0	0	
280624	4618	25	6	0	4639	52	0	0	0	0	
280950	1146	2	7	0	1139	2	0	0	0	0	
281144	1459	75	0	0	1384	0	0	0	0	0	
281210	968	15	62	0	1002	111	0	0	0	0	
281416	6478	405	64	0	6206	197	0	0	0	0	
281751	90	10	0	0	80	0	0	0	0	0	
281845	437	7	2	0	514	86	0	0	0	0	
282048	585	30	7	0	615	67	0	0	0	0	
282141	43515	1695	1539	0	42298	2017	0	0	0	0	
282208	4192	0	52	0	4211	71	0	0	0	0	
282226	1671	40	13	0	1819	201	0	0	0	0	
282329	6603	372	60	0	6218	47	0	0	0	0	
282824	1087	0	14	0	1073	0	0	0	0	0	
283054	2515	256	53	0	2394	188	0	0	0	0	
283157	594	0	9	0	599	14	0	0	0	0	
283438	2000	120	111	0	1985	216	0	0	0	0	
283652	396	72	11	0	436	123	0	0	0	0	
283737	2888	193	23	0	2734	62	0	0	0	0	
283858	374	0	0	0	383	9	0	0	0	0	
283867	1332	100	52	0	1370	190	0	0	0	0	
284154	402	8	4	0	398	8	0	0	0	0	
284239	1002	150	53	0	992	193	0	0	0	0	
284248	311	18	3	0	300	10	0	0	0	0	
284332	2080	190	5	0	2132	247	0	0	0	0	
284408	316	48	2	0	273	7	0	0	0	0	
284556	693	158	9	0	569	43	0	0	0	0	
284743	378	0	5	0	373	0	0	0	0	0	
284819	10868	561	292	0	10865	850	0	0	0	0	
284958	334	0	27	0	388	81	0	0	0	0	
285151	800	4	4	0	801	9	0	0	0	0	
285348	934	19	0	0	915	0	0	0	0	0	
285544	2308	190	1	0	2322	205	0	0	0	0	
285553	159	15	0	0	144	0	0	0	0	0	
285740	3351	180	13	0	3255	97	0	0	0	0	
285759	406	28	4	0	388	14	0	0	0	0	
285777	35	1	1	0	35	2	0	0	0	0	
285852	960	37	11	0	941	29	0	0	0	0	
285928	1330	30	4	0	1344	48	0	0	0	0	
285937	1951	60	13	0	1915	37	0	0	0	0	
286251	165	0	3	0	177	15	0	0	0	0	
286457	173	9	0	0	166	2	0	0	0	0	
286466	2352	380	25	0	2103	156	0	0	0	0	
286840	176	100	0	0	187	111	0	0	0	0	
286952	851	40	14	0	832	35	0	0	0	0	
287007	2448	300	0	0	2148	0	0	0	0	0	
287155	208	0	0	0	208	0	0	0	0	0	
287324	777	20	11	0	768	22	0	0	0	0	
287342	213	22	0	0	191	0	0	0	0	0	
287351	1104	5	6	0	1110	17	0	0	0	0	
287445	2082	120	14	0	1956	8	0	0	0	0	
287539	1869	150	0	0	1720	1	0	0	0	0	
287650	316	12	2	0	316	14	0	0	0	0	
287856	231	0	1	0	237	7	0	0	0	0	
287922	622	0	2	0	620	0	0	0	0	0	
287959	413	3	2	0	410	2	0	0	0	0	
288152	103	0	0	0	103	0	0	0	0	0	
288358	622	92	27	0	627	124	0	0	0	0	
288376	1365	268	6	0	1322	231	0	0	0	0	
288750	261	10	1	0	268	28	10	0	0	0	
288853	2162	50	58	0	2311	257	0	0	0	0	
289056	544	18	6	0	572	52	0	0	0	0	
289065	580	45	2	0	537	4	0	0	0	0	
289225	142	0	0	0	142	0	0	0	0	0	
289449	1316	0	75	0	1241	0	0	0	0	0	
289515	4332	269	13	0	4305	255	0	0	0	0	
289542	2698	105	29	0	2663	99	0	0	0	0	
289702	6561	0	11	0	6632	82	0	0	0	0	
289739	577	18	0	0	559	0	0	0	0	0	
289757	1338	70	11	0	1805	548	0	0	0	0	
290052	6910	323	223	0	6654	290	0	0	0	0	
290230	989	38	22	0	949	20	0	0	0	0	
290249	4157	309	40	0	4107	299	0	0	0	0	
290838	52	0	2	0	50	0	0	0	0	0	
290847	141	3	0	0	138	0	0	0	0	0	
290922	393	0	0	0	397	4	0	0	0	0	
291059	422	3	0	0	419	0	0	0	0	0	
291152	561	40	18	0	544	41	0	0	0	0	
291273	1266	0	8	0	1259	1	0	0	0	0	
291330	303	14	8	0	286	5	0	0	0	0	
291611	2210	150	23	0	2173	136	0	0	0	0	
291732	375	18	5	0	352	0	0	0	0	0	
291910	552	75	42	0	585	150	0	0	0	0	
292234	1068	111	29	0	1059	131	0	0	0	0	
292467	205	0	17	0	210	22	0	0	0	0	
292524	2960	343	52	0	2860	295	0	0	0	0	
292850	325	0	3	0	323	1	0	0	0	0	
292908	2266	120	0	0	2146	0	0	0	0	0	
293026	1860	135	4	0	1737	16	0	0	0	0	
293053	1489	0	5	0	1492	8	0	0	0	0	
293352	159	42	0	0	129	12	0	0	0	0	
293437	180	40	13	0	201	74	0	0	0	0	
293651	412	0	11	0	401	0	0	0	0	0	
293736	5702	300	8	0	5431	37	0	0	0	0	
293754	431	12	22	0	398	1	0	0	0	0	
294023	621	20	28	0	688	115	0	0	0	0	
294153	350	0	6	0	364	20	0	0	0	0	
294256	2541	111	17	0	2458	45	0	0	0	0	
294331	1890	135	2	0	1758	5	0	0	0	0	
294359	253	0	3	0	272	22	0	0	0	0	
294564	612	24	10	0	622	44	0	0	0	0	
294751	2080	70	38	0	2160	188	0	0	0	0	
294779	3868	107	48	0	3777	64	0	0	0	0	
294827	479	0	0	0	487	8	0	0	0	0	
295011	2500	90	10	0	2414	14	0	0	0	0	
295057	434	73	24	0	391	54	0	0	0	0	
295356	231	7	8	0	216	0	0	0	0	0	
295552	1447	304	0	0	1143	0	0	0	0	0	
295628	4479	40	52	0	4472	85	0	0	0	0	
295637	1057	15	2	0	1047	7	0	0	0	0	
295646	59	0	0	0	59	0	0	0	0	0	
295758	332	22	0	0	310	0	0	0	0	0	
296102	1133	21	11	0	1105	4	0	0	0	0	
296438	877	35	5	0	855	18	0	0	0	0	
296456	1317	0	47	0	1309	39	0			0	
296559	1096	86	28	0	1197	215	0	0	0	0	
296755	438	61	14	0	457	94	0	0	0	0	
296858	210	0	0	0	221	11	0	0	0	0	
297042	1061	51	7	0	1014	11	0	0	0	0	
297051	734	183	0	0	551	0	0	0	0	0	
297257	274	245	5	0	248	224	0	0	0	0	
297453	761	82	7	0	688	16	0	0	0	0	
297547	134	2	6	0	126	0	0	0	0	0	
297631	1751	30	3	0	1722	4	0	0	0	0	
297734	1617	45	45	0	1595	68	0	0	0	0	
297761	678	50	1	0	637	10	0	0	0	0	
298049	474	9	0	0	480	15	0	0	0	0	
298058	119	0	0	0	119	0	0	0	0	0	
298218	845	24	0	0	850	29	0	0	0	0	
298245	1136	90	16	0	1094	64	0	0	0	0	
299046	9521	1238	88	0	9546	1351	0	0	0	0	
299251	166	0	1	0	165	0	0	0	0	0	
299644	835	0	6	0	839	10	0	0	0	0	
299653	272	21	4	0	263	16	0	0	0	0	
299868	3889	-26	66	0	3886	37	0	0	0	0	
300009	3168	120	13	0	3104	69	0	0	0	0	
300036	2668	355	16	0	2307	10	0	0	0	0	
300063	2051	0	11	0	2054	14	0	0	0	0	
300157	336	0	0	0	353	17	0	0	0	0	
300250	384	9	8	0	375	8	0	0	0	0	
300353	1081	45	24	0	1053	41	0	0	0	0	
300371	1379	23	62	0	1495	201	0	0	0	0	
300456	183	0	18	0	165	0	0	0	0	0	
300531	4178	640	23	0	4136	621	0	0	0	0	
300559	656	60	0	0	597	1	0	0	0	0	
300933	3932	145	78	0	3773	64	0	0	0	0	
300942	482	30	0	0	472	20	0	0	0	0	
300960	1939	84	42	0	1865	52	0	0	0	0	
301640	215	8	0	0	207	0	0	0	0	0	
301668	3954	357	4	0	4126	533	0	0	0	0	
301800	4106	0	2	0	4106	2	0	0	0	0	
302030	189	1	0	0	195	7	0	0	0	0	
302133	49	0	0	0	72	23	0			0	
302450	312	12	0	0	301	1	0	0	0	0	
302553	529	0	0	0	529	0	0	0	0	0	
302656	3167	120	17	0	3087	57	0	0	0	0	
302665	352	0	2	0	360	10	0	0	0	0	
303345	2717	50	42	0	2717	92	0	0	0	0	
303550	472	22	3	0	449	2	0	0	0	0	
303653	732	117	14	0	640	39	0	0	0	0	
303701	850	30	18	0	820	18	0	0	0	0	
303747	396	7	0	0	398	9	0	0	0	0	
303952	2038	120	15	0	1911	8	0	0	0	0	
304034	4231	80	6	0	4173	10	-18			0	
304155	101	0	1	0	100	0	0	0	0	0	
304173	338	-7	0	0	353	8	0	0	0	0	
304520	768	0	0	0	768	0	0	0	0	0	
304762	213	0	0	0	213	0	0	0	0	0	
304913	1883	291	0	0	1883	291	0	0	0	0	
305059	432	370	19	0	492	449	0	0	0	0	
305152	465	0	0	0	467	2	0	0	0	0	
305237	795	214	52	0	863	334	0	0	0	0	
305433	219	50	1	0	168	0	0	0	0	0	
305442	2612	70	71	0	2499	28	0	0	0	0	
305648	357	0	2	0	406	51	0	0	0	0	
305750	369	64	50	0	413	158	0	0	0	0	
305835	1718	78	24	0	1650	34	0	0	0	0	
306056	93	19	0	0	82	8	0	0	0	0	
306140	463	0	0	0	470	7	0	0	0	0	
306159	4629	255	84	0	4688	398	0	0	0	0	
306337	671	30	7	0	656	22	0	0	0	0	
306739	306	0	60	0	249	3	0	0	0	0	
306908	3168	150	46	0	3068	96	0	0	0	0	
307053	261	1	0	0	261	1	0	0	0	0	
307062	2156	0	12	0	2147	3	0	0	0	0	
307231	106	6	1	0	100	1	0	0	0	0	
307334	511	75	15	0	474	53	0	0	0	0	
307361	1454	170	28	0	1311	55	0	0	0	0	
307679	2354	0	0	0	2473	119	0	0	0	0	
307745	1256	11	24	0	1223	2	0	0	0	0	
307932	214	66	11	0	208	71	0	0	0	0	
307950	647	30	4	0	615	2	0	0	0	0	
308247	452	0	17	0	445	10	0	0	0	0	
308256	217	0	0	0	217	0	0	0	0	0	
308340	865	72	16	0	803	26	0	0	0	0	
308443	2870	60	39	0	2884	113	0	0	0	0	
308649	6943	425	56	0	6792	330	0	0	0	0	
308836	386	6	0	0	380	0	0	0	0	0	
309150	651	15	1	0	639	4	0	0	0	0	
309347	596	20	0	0	587	11	0	0	0	0	
309570	6867	300	0	0	6705	138	0	0	0	0	
309655	735	0	12	0	728	5	0	0	0	0	
309664	1321	150	0	0	1171	0	0	0	0	0	
309758	1445	50	22	0	1376	3	0	0	0	0	
309851	358	36	1	0	409	88	0	0	0	0	
309936	1730	46	6	0	1704	26	0	0	0	0	
310053	997	74	1	0	922	0	0	0	0	0	
310437	912	125	6	0	1044	263	0	0	0	0	
310727	51354	3498	606	0	56202	8952	0	0	0	0	
310754	236	17	0	0	227	8	0	0	0	0	
310875	1697	95	3	0	1603	4	0			0	
310950	472	100	5	0	508	141	0	0	0	0	
310978	2921	134	0	0	2795	8	0	0	0	0	
311050	2008	0	164	0	1985	141	0	0	0	0	
311144	159	3	1	0	155	0	0	0	0	0	
311256	530	14	19	0	529	32	0	0	0	0	
311265	510	0	2	0	512	4	0	0	0	0	
311331	3198	-184	6	0	3394	18	0	0	0	0	
311452	416	15	8	0	443	50	0	0	0	0	
311603	3720	0	4	0	3802	86	0	0	0	0	
311649	296	0	1	0	295	0	0	0	0	0	
311658	286	9	0	0	287	10	0	0	0	0	
311845	57255	2928	517	0	58204	4394	0			0	
311939	1000	411	2	0	2109	1522	0	0	0	0	
312244	2506	45	7	0	2462	8	0	0	0	0	
312356	950	45	2	0	906	3	0	0	0	0	
312431	607	20	13	0	645	71	0	0	0	0	
312730	8754	150	17	0	9167	580	0	0	0	0	
312954	1305	85	3	0	1264	47	0	0	0	0	
313009	4422	0	5	0	4578	161	0	0	0	0	
313157	405	0	10	0	404	10	1	0	0	0	
313223	738	30	1	0	709	2	0	0	0	0	
313241	1794	60	93	0	1888	247	0	0	0	0	
313401	763	30	19	0	715	1	0	0	0	0	
313531	2099	202	33	0	2032	168	0	0	0	0	
313577	632	42	0	0	596	6	0	0	0	0	
314033	937	150	99	0	1023	335	0	0	0	0	
314257	1487	330	8	0	1166	17	0	0	0	0	
314444	766	0	3	0	765	2	0	0	0	0	
315339	299	12	1	0	300	14	0	0	0	0	
315348	144	0	23	0	138	17	0	0	0	0	
315357	648	45	7	0	620	24	0	0	0	0	
315629	3281	75	0	0	3215	9	0	0	0	0	
315656	1329	12	57	0	1296	36	0	0	0	0	
315674	527	9	0	0	518	0	0	0	0	0	
315852	2355	113	40	0	2221	19	0	0	1	0	
315973	403	0	14	0	424	35	0	0	0	0	
316158	624	105	13	0	640	134	0	0	0	0	
316354	843	57	9	0	930	153	0	0	0	0	
316738	1152	0	9	0	1283	140	0	0	0	0	
316840	11362	4323	130	0	9862	2953	0	0	0	0	
316859	577	35	11	0	580	49	0	0	0	0	
316916	0	0	0	0	0	0	0	0	0	0	
316934	154	0	0	0	156	2	0	0	0	0	
317100	3393	57	1	0	3339	4	0	0	0	0	
317258	1766	75	3	0	1872	184	0	0	0	0	
317342	11999	700	280	0	11705	686	0	0	0	0	
317650	224	0	0	0	225	1	0	0	0	0	
317735	589	15	4	0	579	9	0	0	0	0	
318125	175	0	0	0	175	0	0	0	0	0	
318639	212	3	12	0	248	51	0	0	0	0	
318835	918	105	39	0	793	19	0			0	
319047	867	90	18	0	903	144	0	0	0	0	
319458	312	0	4	0	336	28	0	0	0	0	
319542	811	30	28	0	766	13	0	0	0	0	
319551	4900	2525	3	0	2723	351	0	0	0	0	
320034	914	0	503	0	411	0	0	0	0	0	
320052	2628	78	193	0	2449	92	0	0	0	0	
320070	254	2	0	0	252	0	0	0	0	0	
320119	51969	338	403	0	52163	935	0	0	0	0	
320155	2137	150	14	0	2042	69	0	0	0	0	
320856	221	0	0	0	227	6	0	0	0	0	
321152	84	3	2	0	90	11	0	0	0	0	
321255	359	20	9	0	378	48	0	0	0	0	
321330	401	3	1	0	401	4	0	0	0	0	
321536	818	30	1	0	789	2	0	0	0	0	
321844	624	70	6	0	554	6	0	0	0	0	
321947	1365	120	18	0	1244	17	0	0	0	0	
322056	2402	264	116	0	2306	284	0	0	0	0	
322449	200	30	1	0	169	0	0	0	0	0	
322458	1211	94	0	0	1120	3	0	0	0	0	
322476	154	0	3	0	151	0	0	0	0	0	
322551	190	9	3	0	179	1	0	0	0	0	
322757	358	74	6	0	441	163	0	0	0	0	
322850	631	0	9	0	644	22	0	0	0	0	
323035	2952	255	0	0	2709	12	0	0	0	0	
323204	1294	141	8	0	1224	79	0	0	0	0	
323651	1222	120	13	0	1233	144	0	0	0	0	
323718	1069	20	18	0	1062	31	0	0	0	0	
324153	1225	30	0	0	1197	2	0	0	0	0	
324229	145	0	6	0	140	1	0	0	0	0	
324256	219	15	0	0	204	0	0	0	0	0	
324274	386	12	0	0	374	0	0	0	0	0	
324340	2094	170	97	0	2211	384	0	0	0	0	
324649	1648	69	1	0	1599	21	0	0	0	0	
324751	187	0	0	0	187	0	0	0	0	0	
324854	681	22	3	0	674	18	0	0	0	0	
324863	3871	0	5	0	3883	17	0	0	0	0	
324902	285	-34	0	0	319	0	0	0	0	0	
324975	537	-7	5	0	547	8	0	0	0	0	
325141	1369	100	52	0	1317	100	0	0	0	0	
325459	231	0	5	0	231	5	0			0	
325534	639	30	2	0	610	3	0	0	0	0	
325824	559	30	57	0	500	28	0	0	0	0	
326054	532	10	4	0	522	4	0	0	0	0	
326250	301	30	19	0	262	10	0	0	0	0	
326344	2067	30	5	0	2161	129	0	0	0	0	
326670	189	10	6	0	177	4	0	0	0	0	
326858	7043	375	30	0	6716	78	0	0	0	0	
326979	892	21	0	0	871	0	0	0	0	0	
327015	486	5	3	0	479	1	0	0	0	0	
327220	569	25	21	0	546	23	0	0	0	0	
327305	2390	248	7	0	2300	165	0	0	0	0	
327435	2543	120	37	0	2527	141	0	0	0	0	
327453	2837	118	18	0	2862	161	0	0	0	0	
327556	485	55	7	0	423	0	0	0	0	0	
327855	1064	120	17	0	956	29	0	0	0	0	
327949	1141	0	6	0	1135	0	0	0	0	0	
328058	616	0	3	0	614	1	0	0	0	0	
328151	90	1	0	0	90	1	0	0	0	0	
328357	233	10	4	0	238	19	0	0	0	0	
328423	4123	540	123	0	4010	550	0	0	0	0	
328450	689	137	87	0	506	41	0	0	0	0	
328553	1300	115	34	0	1235	84	0	0	0	0	
328656	412	9	0	0	403	0	0	0	0	0	
328777	6055	0	0	0	6055	0	0	0	0	0	
329149	572	39	2	0	541	10	0	0	0	0	
329345	306	10	17	0	286	7	0	0	0	0	
329550	3299	52	55	0	3366	174	0	0	0	0	
329578	422	-25	3	0	446	2	0	0	0	0	
329756	420	55	10	0	406	51	0	0	0	0	
329952	886	64	7	0	860	45	0	0	0	0	
330239	1111	125	52	0	1074	140	0	0	0	0	
330248	665	19	3	0	670	27	0	0	0	0	
330417	641	36	41	0	598	34	0	0	0	0	
330453	262	10	0	0	252	0	0	0	0	0	
330659	1421	4	16	0	1433	32	0			0	
330855	2904	135	9	0	2765	16	11	0	0	0	
330873	197	0	1	0	196	0	0	0	0	0	
330949	1366	50	77	0	1272	33	0	0	0	0	
331106	1348	50	1	0	1484	187	0	0	0	0	
331375	471	5	0	0	466	0	0	0	0	0	
331544	542	0	8	0	535	1	0	0	0	0	
331553	528	15	0	0	513	0	0	0	0	0	
331656	141	0	1	0	144	4	0	0	0	0	
331713	999	75	9	0	1043	128	0	0	0	0	
332055	384	10	0	0	382	8	0	0	0	0	
332224	2132	125	12	0	2022	27	0	0	0	0	
332345	66	2	0	0	64	0	0	0	0	0	
332402	1493	29	9	0	1455	0	0	0	0	0	
332644	56	4	0	0	56	4	0	0	0	0	
332756	215	-28	1	0	242	0	0	0	0	0	
332907	114249	6000	2035	0	114366	8152	0	0	0	0	
332970	113	2	0	0	111	0	0	0	0	0	
333034	3843	370	213	0	3495	235	0	0	0	0	
333043	197	0	0	0	197	0	0	0	0	0	
333052	247	5	4	0	239	1	0	0	0	0	
333203	1822	21	21	0	1804	24	0	0	0	0	
333249	1239	75	59	0	1221	116	0	0	0	0	
333650	1470	0	8	0	1462	0	0	0	0	0	
333856	378	20	16	0	369	27	0	0	0	0	
333940	266	0	7	0	263	4	0	0	0	0	
334059	1012	54	1	0	1005	48	0	0	0	0	
334255	86	0	0	0	86	0	0	0	0	0	
334264	281	10	10	0	267	6	0	0	0	0	
334648	360	15	2	0	358	15	0	0	0	0	
334657	261	0	19	0	292	50	0	0	0	0	
334750	1191	150	16	0	1114	89	0	0	0	0	
335346	1151	66	5	0	1092	12	0	0	0	0	
335355	547	45	3	0	500	1	0	0	0	0	
335757	103	0	2	0	101	0	0	0	0	0	
336071	179	0	0	0	179	0	0	0	0	0	
336147	637	0	11	0	714	88	0	0	0	0	
336361	509	45	3	0	469	8	0	0	0	0	
336576	1648	389	13	0	1837	591	0	0	0	0	
336932	8230	660	22	0	7727	179	0	0	0	0	
336950	109	2	0	0	107	0	0	0	0	0	
337247	310	0	0	0	310	0	0	0	0	0	
337340	615	12	0	0	693	90	0	0	0	0	
337658	430	12	16	0	427	25	0	0	0	0	
337733	1345	0	57	0	1441	153	0	0	0	0	
337966	84	4	9	0	75	4	0	0	0	0	
338178	475	0	0	0	475	0	0	0	0	0	
338646	1109	230	15	0	1002	138	0	0	0	0	
338758	2049	102	39	0	1940	32	0	0	0	0	
338851	920	0	30	0	895	5	0	0	0	0	
338945	210	9	1	0	202	2	0	0	0	0	
339054	210	0	16	0	194	0	0	0	0	0	
339353	257	0	0	0	389	132	0	0	0	0	
339456	1012	60	55	0	943	46	0	0	0	0	
339607	2703	0	20	0	2685	2	0	0	0	0	
339773	2819	0	9	0	2874	64	0	0	0	0	
339858	86117	7061	1406	0	84132	6482	0	0	0	0	
339951	7726	0	99	0	7659	32	0	0	0	0	
340135	4122	-56	81	0	4277	180	0	0	0	0	
340144	3315	225	11	0	3158	79	0	0	0	0	
340256	1116	25	8	0	1084	1	0	0	0	0	
340443	376	0	0	0	376	0	0	0	0	0	
340555	272	27	2	0	248	5	0	0	0	0	
340649	684	30	6	0	648	0	0	0	0	0	
340742	11938	1498	37	0	11438	1035	0	0	0	0	
340751	1242	45	11	0	1204	18	0	0	0	0	
341310	755	75	0	0	708	28	0	0	0	0	
341851	378	0	0	0	378	0	0	0	0	0	
341918	1350	50	21	0	1298	19	0	0	0	0	
341954	111	0	2	0	109	0	0	0	0	0	
341972	128	0	3	0	125	0	0	0	0	0	
342054	1285	63	10	0	1232	20	0	0	0	0	
342175	3853	263	48	0	3745	203	0	0	0	0	
342362	283	30	2	0	617	366	0	0	0	0	
342410	3979	252	10	0	3734	17	0	0	0	0	
342634	71995	3000	2105	0	71625	4735	0	0	0	0	
342643	1219	119	24	0	1218	142	0	0	0	0	
343051	293	0	8	0	315	30	0	0	0	0	
343248	176	5	8	0	163	0	0	0	0	0	
343257	234	8	1	0	236	11	0	0	0	0	
343314	590	30	1	0	559	0	0	0	0	0	
343341	1930	30	0	0	1900	0	0	0	0	0	
343556	897	36	2	0	862	3	0	0	0	0	
343770	111	5	0	0	106	0	0	0	0	0	
343903	1430	36	2	0	1411	19	0	0	0	0	
343958	164	52	0	0	170	58	0	0	0	0	
344236	764	34	30	0	701	1	0	0	0	0	
344423	60	0	0	0	60	0	0	0	0	0	
344647	2174	190	9	0	2305	330	0	0	0	0	
344674	158	0	1	0	172	15	0	0	0	0	
344816	2706	305	65	0	2966	630	0	0	0	0	
344852	234	0	0	0	237	3	0	0	0	0	
345149	278	-10	0	0	288	0	0	0	0	0	
345309	5046	12	13	0	5036	15	0	0	0	0	
345345	1328	130	1	0	1207	10	0	0	0	0	
345747	1556	25	5	0	1537	11	0	0	0	0	
345756	942	0	166	0	776	0	0	0	0	0	
346566	163	5	2	0	201	45	0	0	0	0	
347022	1084	30	6	0	1061	13	0	0	0	0	
347639	1757	120	14	0	1727	104	0	0	0	0	
347657	315	0	5	0	310	0	0	0	0	0	
347956	990	45	91	0	854	0	0	0	0	0	
348159	563	30	0	0	535	2	0			0	
348207	816	-9	9	0	816	0	0	0	0	0	
348458	1253	60	1	0	1394	202	0	0	0	0	
348542	822	15	8	0	818	19	0	0	0	0	
348551	3335	225	37	0	3193	120	0	0	0	0	
