"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	
644936																															565	598	8307	571	8083		53		2510	0			4742	274	4916	0	1776	40410	0	0			0	7527	488	248	12669	472	970	3178	997	1656	155	8249	6869	9878	2817	3734	903								0	0		0	
644963																															0	4	1177	0	115		57		7226	0			2413	0	2022	0	0	13132	1	0			0	119	0	0	8320	0	19	0	99	0	0	10011	1047	940	617	67	0								0	0		0	
645054																															0	8843	25226	10502	78436	0	102	102	8675	0	33217	0	33217	3402	8307	0	5330	256964	0	0	0	0	532	68641	5200	6644	99276	11310	31164	22804	1427	335	1241	56341	49350	65721	12130	2218	777	0	0	0	0	0	0	0	658	425	0	0	
645157																															0	732	12756	742	3456		242		4828	0			7527	0	2812	0	46	41075	0	150			0	7661	123	0	10975	408	1564	4601	991	32	65	6618	8636	13026	3963	562	261								0	0		0	
645317																															0	9435	0	6049	95579	0	305	305	0	0	65652	0	65652	17641	50157	0	6917	334344	0	0	0	0	13055	80659	0	20931	160048	3303	14617	7173	8044	40977	5881	113563	20931	84571	26520	4970	2554	0	0	0	0	0	0	0	1447	503	0		
645465																															0	88	1986	341	2728		293		16897	0			16449	0	7426	0	0	59531	1	5786			0	7538	0	3300	31460	1867	2563	274	317	2323	193	13877	13154	6940	9548	8215	117								0	0		0	
645540																															0	3386	16220	5261	25162		113		6326	0			16719	30	3616	0	0	105680	0	0			0	28283	539	26015	16933	2106	3850	14447	7456	142	0	13821	6957	32664	21999	1664	0								0	25		0	
645625																															0	28785	4070	31942	295680	7870	28922	21052	612	660	428286	0	428286	124026	288110	0	4786	1833609	130	0	0	0	0	586580	7835	289152	192445	28305	62749	119664	140968	205526	29140	315321	134236	258440	306605	163194	58745	0	0	0	0	0	0	0	87	4018	0	0	
645661																															0	8556	0	6632	45371		0		0	0			10698	3065	2117	0	0	79637	440	0			0	3146	438	3146	22758	2243	0	138	42	723	0	35719	8450	7865	6103	18695	99								0	54		0	
645942																															0	10016	235	3489	77950	0	5565	5565	0	0	32580	0	32580	86098	128504	0	0	437320	0	834	834	0	973	75565	15245	44600	43479	848	4718	8961	23359	29768	7759	131100	6606	34419	158220	31226	185	0	0	0	0	0	0	0	0	1239	0	0	
646042																															0	1398	9268	741	2044		28		10925	0			6421	62	2462	0	0	42824	0	0			0	8441	1034	1216	14132	607	765	3835	1776	993	351	9586	10826	7762	5274	925	0								0	0		0	
646145																															0	826	15673	454	7124		225		1790	0			5892	0	14685	0	10	74195	2	0			0	27393	125	4821	14866	854	858	566	2046	12003	10901	5767	8134	6083	6477	12233	7700								0	0		0	
646444																															0	174775	0	8318	254518	486	500	14	0	0	4036	0	4036	896	455	0	0	456528	1172	0	0	0	0	11309	2861	0	271355	506	7478	10	22	17	104	110446	152925	115670	964	5074	0	0	0	0	0	0	0	0	0	32	0	0	
646453																															0	6510	0	0	1491		0		0	0			2672	0	3788	0	0	14798	0	0			0	202	135	0	8308	0	0	0	87	0	0	5789	3496	1465	2119	1664	0								0	0		0	
646471																															0	23	0	0	478		0		0	0			0	0	241	0	0	7735	19	0			0	6758	254	0	321	92	3	177	267	4981	1238	222	3	0	15	683	50								0	0		0	
646556																															0	1098	1849	0	1688		7		1223	0			1910	0	2813	0	0	15646	0	0			0	4730	328	0	6667	420	669	3379	114	147	0	2126	3452	3928	841	240	143								0	0		0	
646743																															0	1639	29781	928	11241		134		21950	734			13750	1022	4127	0	454	96874	0	0			143	9220	2318	4093	24202	317	1759	1535	2713	1554	1295	29497	16684	18322	14444	8246	336								126	184		0	
646837																															0	6419	0	941	24145		49		0	421			19936	0	766	0	0	53092	82	0			0	749	169	281	4685	257	50	291	57	0	94	24017	5957	12545	2966	731	2936								0	0		0	
646958																															0	442	1136	0	5820		265		557	0			2861	0	1368	0	0	21926	4	0			0	9342	0	8256	6223	2776	5437	189	740	200	0	4084	5340	822	1764	168	386								121	18		0	
647218																															0	13277	4343	2719	61239	0	639	639	1343	0	40404	0	40404	2480	28868	0	2924	285814	33	0	0	0	0	120852	4081	58196	93457	17567	23726	28498	24359	19878	385	42910	43545	41805	25466	5107	43	0	0	0	0	0	0	0	1493	1185	0	0	
647245																															0	250	10703	407	5322		92		20240	166			12938	0	1956	0	2006	62795	5	1693			0	6680	195	3387	20619	785	724	1558	942	2380	270	20703	6399	7257	14696	6100	373								318	0		0	
647414																															0	376	8	1050	9524		6		182	0			14824	395	3044	0	0	36340	0	0			0	6117	726	0	2038	144	42	688	610	3745	888	10608	927	8074	5416	4200	890								0	88		0	
647432																															0	78241	0	2049	64323	0	838	838	0	0	57286	0	57286	22123	50350	0	0	282698	0	5	5	0	0	5072	2322	1992	112392	3272	11	498	805	183	221	139402	37137	31379	48957	15496	4597	0	0	0	0	0	0	0	0	89	0	0	
647759																															0	687	1690	0	4265		18		2675	0			2458	0	4962	0	160	26729	2	0			0	9666	150	8503	3831	5371	3237	176	117	268	460	4851	4398	4640	2792	246	25								0	0			
647919																															0	396	1116	0	1098		0		717	0			1723	136	1578	0	19	11354	0	0			0	4527	44	0	2226	50	263	757	3352	0	0	2196	441	1256	2800	119	0								0	0		0	
647955																															0	986	0	0	6167		2		0	0			2849	115	4994	0	0	27644	0	0			0	12436	95	0	4968	114	336	279	781	3792	7033	4008	960	909	1544	5554	2113								0	0		0	
648055																															0	3724	0	0	21512		44		0	0			19994	3829	8727	0	0	89156	0	0			1584	22741	8269	2125	19032	6730	1368	446	2242	6196	5759	14626	9777	18866	11091	10790	806								0	316		0	
648130																															0	16150	125	4697	60148	0	0	0	90	0	14495	0	14495	6637	22232	0	0	145189	99	0	0	0	0	18354	2360	4651	58766	4623	143	942	4550	7511	454	45599	8401	24917	39417	8540	5	0	0	0	0	0	0	0	0	0	0	0	
648242																															0	4391	4998	1194	89081		0		22180	0			35160	9485	26087	0	481	263027	108	11			0	37752	31954	36067	52696	3651	5895	17551	6780	1826	1850	67068	48875	56042	46255	4375	838								361	0		0	
648251																															0	13797	4123	260	12005		64		4656	0			5567	0	11690	0	327	84668	0	0			0	31211	968	81	30757	6845	3913	9615	6077	2542	895	7735	16933	15959	8575	2278	636								0	0		0	
648345																															0	718	1246	0	2618		40		704	0			1272	0	4367	0	0	41158	0	0			0	29912	281	0	9865	1227	5486	7516	10557	5126	0	3524	904	2413	3533	826	0								0	0		0	
648448																															0	22022	1094	8191	12689		80		116	0			8788	1220	2551	0	0	100840	0	0			0	40786	3296	5113	36533	4896	4366	29241	1522	563	197	19058	11430	25588	2769	1073	23								0	7		0	
648550																															0	267	2522	0	2489		0		7789	0			7615	0	6290	0	0	30294	0	0			5	3321	1	0	13056	547	591	1451	347	360	0	13459	3673	5497	3004	320	0								0	0		0	
648952																															0	4965	153	491	3544		43		2802	0			18717	0	6960	0	0	44497	1	0			0	6102	568	55	19333	688	436	2392	2393	193	0	18712	4610	6073	7245	1638	106								0	153		0	
649342																															0	0	11604	0	2615		13		21832	0			6945	0	4243	0	0	56740	0	0			0	8989	136	3260	18807	118	1614	2474	1267	2576	940	21281	3304	8678	6796	6232	1460								363	0		0	
649351																															0	37	1636	0	5247		0		865	0			3575	0	1276	0	0	16097	0	0			0	3461	0	27	9420	187	291	2836	105	42	0	5563	3379	2942	709	43	0								0	0		0	
649445																															0	1042	1804	46	6029		43		306	0			4115	1371	4909	0	33	34285	262	0			0	14431	307	14244	4426	3772	8522	446	1272	290	0	8221	7944	2341	1516	76	0								0	111		0	
649548																															0	45092	6483	8380	37410		260		1464	0			29701	1036	4769	0	0	169922	0	1314			0	27658	2364	1166	95527	3782	10700	9198	1496	1303	1130	45669	51957	32762	6067	4146	0								3991	0		0	
649632																															0	96	1478	0	161		38		1121	0			418	0	2120	0	106	7103	0	0			0	1565	0	1555	1766	212	1201	22	0	120	0	723	2990	660	894	135	0								0	0		0	
649650																															0	262	16074	0	9849		53		14377	0			10730	1342	5246	0	0	62938	0	0			0	4855	21	2177	27116	842	1327	517	1124	610	405	6885	18092	10206	11384	5902	5294								0	129		0	
649874																															0	0	0	1206	1823		0		0	0			0	0	149	0	0	24367	0	0			0	21175	14	0	161	2	14	43	272	7330	13298	123	22	4	177	1233	1384								0	0		0	
650526																															0	20294	0	11161	19127		0		0	0			17777	3794	1597	0	0	114223	191	0			0	39688	976	31976	29030	3926	2607	1610	2948	28194	403	40222	3409	5251	10134	10389	4296								0	0		0	
650647																															0	0	4256	12	501		2		2040	0			2644	29	923	0	40	12917	0	0			0	2404	66	321	2942	151	170	1439	396	248	0	2111	510	4594	2786	307	205								0	0		0	
650674																															0	69026	0	163519	89177	0	0	0	250	244	37575	0	37575	5378	12309	0	0	438058	2925	49243	49243	0	4397	12917	1399	9041	98566	3153	5347	73	4	859	3485	33007	77180	69548	62342	44206	140916	0	0	0	0	0	0	0	0	190	0	0	
650834																															0	250	3332	0	991		1		1368	0			324	0	675	0	0	8670	0	200			0	1527	2	25	3566	157	25	404	852	89	0	1614	1770	1951	1557	251	0								0	0		0	
650843																															2900	3192	5688	494	12277		45		1866	0			7256	162	3	0	54	59860	0	0			0	17526	2592	646	14155	1201	1966	6837	4475	439	2454	6545	8010	11423	12663	1538	1968								192	5613		0	
650955																															0	0	35	0	883		14		61	0			1142	0	851	0	0	3891	0	0			0	905	0	0	1248	38	125	556	152	34	0	1430	535	627	367	0	0								0	0		0	
651037																															0	5678	22	1941	159490	0	314	314	0	0	47029	0	47029	2109	16115	0	0	289559	0	0	0	0	1918	49772	1997	3612	101829	20125	10029	17128	1887	441	162	111465	37969	47226	25875	16372	603	0	0	0	0	0	0	0	3707	1385	0	0	
651103																															0	39629	0	9914	212346	0	1129	1129	0	41	245453	0	245453	26276	7452	0	6585	617007	15	21015	21015	0	1922	38350	8120	10140	205899	2209	10119	0	51	9779	16192	305992	31850	83373	111858	36698	2736	0	0	0	0	0	0	0	0	753	0	0	
651121																															0	10652	1343	1890	20732		28		14	0			7006	3095	15707	0	0	87743	264	0			0	26796	207	11670	18964	4050	2649	8494	7190	3562	742	26800	3221	12838	16032	1531	484								0	537		0	
651149																															0	659	5688	216	1981		26		5956	167			2293	0	3139	0	228	29533	0	0			257	9187	152	1199	8850	695	504	1710	1493	3640	1145	6820	3770	4819	4057	551	56								0	8		0	
651158																															0	349	6833	0	1999		0		2411	0			1321	0	2405	0	218	20712	0	207			0	4969	0	0	6278	401	418	4064	85	0	0	1950	4183	7171	1426	1014	0								0	0		0	
651354																															0	1134	924	0	1556		35		1008	0			2675	4	7337	0	0	19562	0	0			0	3973	916	3374	4925	477	2790	644	62	0	0	2594	4581	3905	4352	25	0								0	0		0	
651411																															53000	870000	62000	152000	3266000	3000	379000	376000	59000	0	4091000	1000	4092000	7965000	10254000	0	399000	44382000	0	22000	22000	0	185000	12503000	3626000	593000	2489000	253000	172000	315000	361000	3852000	7303000	13986000	1016000	2237000	5815000	5893000	2491000	53000	0	53000	0	0	0	0	57000	623000	3000	15000	
651448																															15047	0	0	0	0		0		0	0			0	0	0	0	0	15047	0	0			0	0	0	0	15047	0	0	0	0	0	0	14547	500	0	0	0	0								0	0		0	
651457																															0	0	2438	0	1436		40		6254	0			2699	0	1748	0	159	16323	0	0			0	358	163	0	5441	0	0	18	7	305	0	11788	834	242	867	1325	507								893	135		0	
651541																															0	98	5410	0	6776		102		3663	32			10072	383	2116	0	553	48832	2	0			0	17972	1519	13236	7375	815	4400	7312	885	1841	2680	4978	3851	10028	5973	3383	2382								0	170		0	
651756																															0	1935	0	13980	34909		94		0	0			8503	0	31663	0	0	94634	2934	0			0	4381	1581	4241	23375	1324	1323	1623	112	0	0	15978	7960	43994	21153	3125	0								0	522		0	
651859																															1742	14634	164053	1494	130326	1257	2077	820	143129	55	61564	0	61564	15144	32284	0	2335	606090	0	0	0	0	0	30811	3880	16510	308904	1906	4763	5346	10891	3368	4430	241224	61061	63785	147046	38987	10711	0	0	0	1742	0	0	0	0	2617	0	0	
651952																															0	989	2271	400	9989		46		4730	0			6144	0	2152	0	0	32056	0	0			0	5058	277	0	10237	77	434	1334	2769	381	0	13579	3095	4543	3614	1803	0								0	0		0	
652043																															0	0	6244	0	2260		25		8189	0			3426	0	2060	0	379	31570	0	148			0	7809	1030	1425	7662	0	450	1399	2432	2527	914	1509	5703	6603	6654	3033	259								0	0		0	
652351																															0	26761	616	4713	83218	0	0	0	61	0	64170	0	64170	11308	25238	0	862	298156	0	0	0	0	0	60506	20583	10819	52573	3510	5402	5958	12386	16895	16231	70340	40084	51691	50086	19790	2489	0	0	0	0	0	0	0	0	120	0	0	
652445																															0	1196	6334	328	7353		14		4845	0			3855	342	6321	0	0	52288	0	0			0	19832	1512	19832	8403	786	2148	3837	12000	630	238	6499	4400	7983	12747	768	0								290	66		0	
652726																															0	3899	1312	5264	54435		289		1016	0			19588	10343	10495	0	2071	161640	360	644			0	44779	6472	17935	41994	15420	4325	16974	7530	468	62	29850	7778	30044	32401	15564	1585								0	1393		0	
652753																															0	5589	3521	1922	14009		161		1408	0			8389	1686	4365	0	123	60171	23	0			0	16806	2211	3134	23735	3154	2561	9286	1492	170	109	17144	5170	10258	9394	1293	0								0	4		0	
652874																															0	20106	399	152	6231		0		0	0			1454	0	2493	0	0	41699	44	0			252	9998	910	4205	16577	280	594	1258	645	3826	2780	19040	1095	3480	3901	2752	105								0	0		0	
652959																															0	0	2912	0	110		49		3437	0			330	0	1127	0	0	10249	0	0			0	2284	0	750	7175	231	974	740	110	0	169	1515	4455	1141	420	387	0								0	0		0	
653134																															0	3742	515	447	24964		565		1330	0			10301	0	7293	0	0	69134	0	0			0	18596	1381	227	21061	1051	3171	13611	454	132	0	8448	10745	24173	3853	774	2274								0	0		0	
653349																															0	1836	120	1703	5333		54		64	0			4333	60	6558	0	14	52881	0	0			0	31598	991	0	14527	998	2292	11285	9137	7653	0	5417	5820	5373	3999	556	0								217	0		0	
653433																															0	509	15356	188	4189		86		13584	0			5910	264	7863	0	1082	63895	0	0			0	14117	652	913	20622	1086	1720	5855	4483	678	152	16785	17564	8056	5399	1026	676								0	95		0	
653611																															0	2109	0	62	14280		0		226	0			12562	2923	43108	0	385	123669	374	0			0	27188	20531	23307	3924	4032	8808	2796	6494	4543	312	13464	8323	21557	32971	20242	157								0	669		0	
653648																															0	38955	33255	18044	199789	0	679	679	43902	88	191109	0	191109	10297	9377	0	7621	626230	0	1096	1096	0	1050	51108	20589	19456	189146	10883	8595	7832	17875	2407	2705	289578	36381	98633	122607	18280	5954	0	0	0	0	0	0	0	0	409	0	0	
653947																															0	1228	7383	10351	8346		12		10097	0			13928	745	3942	0	856	74285	0	0			75	15710	1344	9614	18028	297	1882	2802	6275	2092	2362	16779	6451	12073	17071	5245	956								321	22		0	
654047																															0	591	1518	0	2655		29		368	0			2456	0	2575	0	0	32475	0	0			0	20785	1498	0	5670	1111	1482	2737	2539	12768	0	8526	157	1020	1453	414	0								0	0		0	
654252																															0	2958	6677	1444	4234		43		19321	0			17212	0	3995	0	97	61056	0	0			6443	3395	1680	0	38995	865	307	1373	618	232	0	37214	6685	9326	1490	1413	1487								0	0		0	
654300																															0	927	0	8867	1633		0		0	0			0	448	3842	0	0	59395	0	0			0	43634	17	6160	8881	650	2556	938	1529	21780	16181	4281	1394	3895	2274	3582	335								27	0		0	
654542																															0	7	5676	2666	870		25		3631	0			3206	0	2229	0	290	27084	0	0			0	7839	645	70	7761	94	738	1559	4565	883	0	1278	5651	3538	7796	982	0								0	0		0	
654757																															0	481969	151581	96768	751438	0	5847	5847	197311	0	554677	0	554677	173768	597181	0	112038	3494237	0	27848	27848	0	3437	279640	40764	69739	826950	41117	45533	78655	49398	50457	11567	892777	340957	604901	810898	490032	50051	0	0	0	0	0	0	0	8916	14491	0	0	
655156																															0	229	3381	0	59		4		1906	0			1088	58	1193	0	0	12471	0	0			0	4165	388	2865	2564	964	1919	113	249	921	0	904	4369	1002	855	762	97								0	0		0	
655530																															0	259	712	0	1042		35		1067	0			422	0	295	0	0	4986	0	0			0	1087	67	0	1852	178	0	340	560	9	0	1043	1447	733	344	332	0								0	0		0	
655576																															0	196234	1158	45329	197382	1185	5895	4710	7739	0	64633	0	64633	139406	705506	0	3537	9017057	0	5025	5025	0	3577	231284	196066	37486	1273546	17697	21195	2381	5787	44790	135293	1397277	36546	6362098	405381	413514	168638	0	0	0	0	0	0	0	5580966	1636897	0	140595	
655651																															0	0	7376	0	1804		60		8397	0			2193	0	2199	0	0	22824	0	20			0	745	30	0	5631	75	0	6	63	294	287	7393	7312	1992	2648	2341	112								0	0		0	
655660																															1350	10842	2173	1506	17141		196		637	0			17766	0	25506	0	2	99865	1	0			400	22291	437	1240	36803	1279	5419	12193	2757	643	0	21995	13097	24273	17267	776	0								0	19		0	
655839																															0	3683	4050	0	53724		230		3985	0			39645	3317	9646	0	571	164335	160	0			0	44844	133	2879	50886	3195	3652	8955	22116	6438	488	73873	7953	12024	21576	3762	74								583	84			
655857																															0	2105	3057	1345	11375		125		4510	0			14132	263	5506	0	0	66663	0	194			0	22641	1410	18804	15728	1792	3709	2259	12697	784	1110	17441	11346	6474	7672	816	134								0	0		0	
656032																															0	743	10314	431	8442		56		6106	0			9532	0	5432	0	1109	64717	0	0			0	19422	2700	0	18287	1027	1874	12430	1642	1594	234	12880	5530	15920	7222	2371	0								430	0		0	
656153																															0	3011	288	0	1568		0		0	0			8545	448	2245	0	14	20120	0	0			0	3964	37	0	3079	169	297	1124	1871	503	0	3883	1368	2385	6263	2250	0								0	0		0	
656247																															0	0	2770	66	729		16		3725	0			2044	40	1173	0	200	13524	0	0			0	2761	0	2711	5618	36	312	946	1378	89	0	681	4937	2774	1842	493	0								0	0		0	
656359																															0	562	11562	2045	27034		119		13327	46			6904	7	10816	0	0	100281	0	1011			0	24739	1708	15088	24638	810	2257	1897	4256	14453	965	25751	7793	8738	23242	7531	2432								389	58		0	
656470																															0	32374	4854	2590	71504	0	1091	1091	8088	0	29595	0	29595	14371	22360	0	1884	206705	0	0	0	0	0	12936	1771	6875	60850	6903	1450	321	416	3515	313	143116	9111	10207	22044	5361	751	0	0	0	0	0	0	0	2435	852	0	0	
656555																															0	5065	1564	2309	21576		85		5120	0			29331	805	9185	0	456	94346	0	12			0	17502	0	0	44554	1478	12211	980	284	2487	62	20417	10448	21612	8158	12499	2434								940	396		0	
656649																															0	2912	844	4748	26263		834		116	0			10620	3664	9263	0	2417	75185	0	0			0	12066	866	258	12669	366	850	1946	7050	1670	184	16970	5236	16572	21922	1753	627								242	330		0	
656658																															0	94	1492	53	380		20		3397	0			1996	0	3480	0	0	12656	0	0			0	1693	51	0	8652	82	756	599	173	83	0	2562	5252	2472	677	76	0								0	0		0	
656733	1457101	4457	0	1113	839286	0	18342	0	0	2345833	0	25271	0	0	1131551	874612	193284	532600	276289	62537	23809	0	0	0	0	0	1376	0	0	0	0	212639	0	0	314967	0	4457	4457	0		814168	0	814168	152169	18342	0	0	1921668	0	25271				367693	10586	54356		38849	24806	72318	131916	74367	22555							0			0	0			1376	0			
656742																															0	0	1211	0	12501		6		2	0			6543	0	9768	0	1306	45370	0	0			0	13697	336	0	9649	416	529	842	1351	10530	0	5475	3229	4605	6631	10658	982								0	0		0	
657178																															0	0	0	528	68		0		0	0			0	1028	408	0	0	51924	0	0			0	49735	157	7025	1712	802	1510	4337	2869	28906	10736	710	6	51	45	1294	83								0	0		0	
657365																															31180	45684	742	0	625395	0	2741	2741	0	0	273785	0	273785	5609	34895	0	0	1075153	2821	0	0	0	0	52412	4733	27268	259334	2543	24093	302	527	8503	16170	932407	13865	17808	22283	32093	0	28000	28000	0	0	3180	0	3180	781	17	0	0	
657459																															0	113255	0	6472	148734	0	792	792	0	0	150852	0	150852	16953	16962	0	2172	526211	471	0	0	0	0	58080	12410	3736	253035	16457	8290	22189	1263	3016	6389	350506	20249	71833	13804	6715	1026	0	0	0	0	0	0	0	0	0	0		
657758																															0	941	3138	105	4602		4		4651	0			2880	0	2537	0	0	21861	0	0			0	3003	0	0	6561	135	427	672	1713	56	0	4253	5108	3119	4968	1315	95								0	0		0	
657767																															0	28042	0	0	9920		16		0	83			14637	0	8392	0	399	70109	2	0			0	8048	657	1198	35132	2183	1713	3087	800	265	0	33581	9745	13866	4231	352	0								0	0		0	
657815																															0	1212	1495	2428	30923		0		264	48			20716	56	11425	0	4928	155813	42	0			15	77215	5019	3410	10988	1521	1737	1901	3664	28429	39963	14740	8663	9822	19953	21309	4130								0	174		0	
657954																															0	0	4586	0	1578		60		10681	461			2891	193	1170	0	194	24056	0	0			0	2437	66	0	14095	141	387	1434	173	102	200	9918	3649	5483	1553	746	134								163	37		0	
658036																															0	23054	0	5878	142884	0	6260	6260	0	0	18666	0	18666	9851	2440	0	0	250778	488	0	0	0	0	40466	1514	36012	18172	6031	12451	13578	5310	710	2267	71648	17630	51038	65710	4670	94	0	0	0	0	0	0	0	0	253	1670	0	
658139																															0	6412	536	4146	21531		385		0	0			5216	12586	3877	0	0	92302	0	0			0	36210	1236	0	15069	2924	3273	6690	22812	0	0	26578	5074	7566	16807	0	0								130	37		0	
658157																															0	190	111	0	681		6		101	0			2703	0	1892	0	0	16544	0	212			0	10648	0	0	4011	577	1060	8425	554	32	0	609	1765	1137	1730	657	0								0	0		0	
658456																															0	0	4443	0	1103		4		3707	0			573	0	880	0	0	11001	0	0			0	291	0	0	2756	0	15	9	70	197	0	7022	2369	413	771	135	0								0	0		0	
658540																															0	10381	505	7880	29674		32		100	0			42932	0	997	0	219	112097	0	0			0	17166	2070	0	58185	1847	6864	5652	138	1659	789	57085	6739	20627	9926	554	0								139	2		0	
658559																															0	67546	0	6865	52651		14477		1388	0			27802	18908	6564	0	0	230397	868	7424			0	23785	3339	0	140500	18281	1710	2553	1241	0	0	154760	10052	20864	17307	2095	583								0	516		0	
658924																															0	663	1338	148	8561		130		733	0			4576	0	15173	0	0	60094	1783	0			0	29643	912	6178	11352	1293	6600	2729	8008	10695	315	6495	6814	8392	6969	3553	0								0	0		0	
659042																															0	717	169	34	201		2		215	0			12229	1484	1176	0	0	33419	0	10441			0	6077	627	0	6870	372	1440	2856	1120	205	36	2119	2939	8875	12848	449	0								0	47		0	
659257																															0	86981	10359	30972	271062	0	1442	1442	17766	0	117460	5812	123272	0	50178	0	28416	792404	0	0	0	0	0	166969	763	0	319856	26309	10554	25560	64419	17852	21595	157679	125315	130864	141264	54768	15035	0	0	0	0	0	0	0	0	4224	11907	0	
659341																															0	3165	31123	0	41354		0		8763	0			8951	1814	9427	0	661	139739	56	186			0	32952	1220	12824	25614	2763	10318	11588	3762	2987	1227	28892	33019	27759	15679	343	63								0	179		0	
659453																															0	0	3615	0	1284		0		11256	0			2991	0	1964	0	1335	23470	0	0			155	928	14	0	4299	0	27	97	642	162	0	1543	2729	5129	6614	4554	1905								82	1		0	
659538																															0	5316	4148	1978	22057		159		221	0			16224	2968	9259	0	0	91187	98	0			0	27756	1199	15190	19795	2827	5886	9779	3544	5565	155	18314	6528	9897	23935	4739	0								0	0		0	
659556																															0	248	8489	0	3327		7		7880	0			3501	0	3187	0	0	32662	0	0			0	5732	251	5416	9133	452	1146	3824	293	0	0	8140	6209	8293	3704	480	41								0	40		0	
659622																															0	7022	0	23769	79738		204		0	0			30124	4	862	0	0	152214	344	0			0	7840	2948	2688	27138	1830	185	3024	2704	97	0	39718	13563	32342	44229	13813	11								0	47		0	
659640																															0	0	58	0	45		37		1637	0			1280	0	3020	0	250	7108	23	0			0	804	0	64	3569	0	7	141	356	300	0	1662	1900	1410	1127	228	0								0	0		0	
659734																															0	393	2448	0	2156		7		2230	0			2841	0	1038	0	47	19265	36	0			0	7333	253	1992	3964	137	331	748	2538	3488	57	3640	1925	3056	1975	1328	44								0	555		0	
659855																															108	126925	104417	26236	688194	0	7077	7077	85999	0	489250	0	489250	26629	440936	0	18981	2358432	1154	5924	5924	0	0	144439	157637	1080	600776	70511	7746	18589	18938	15992	11678	935841	307367	480295	323019	133945	7376	108	0	108	0	0	0	0	28096	8738	0		
660066																															0	0	2855	0	914		1		2318	0			1147	0	1352	0	0	10496	6	0			0	1915	0	0	3986	0	536	29	91	1259	0	1490	2360	890	1294	2546	0								0	0		0	
660253																															0	0	3442	0	2890		18		5839	0			2749	0	1988	0	0	20194	0	124			0	3144	0	0	7529	180	278	1592	1090	4	0	5958	4150	4386	2215	263	0								0	0		0	
660271																															0	1013	6142	699	8251		472		2084	98			6644	1783	4698	0	759	64887	0	0			0	30668	1628	26117	5972	1402	4250	6096	1913	5892	10999	11263	5642	4009	7210	5279	654								0	46		0	
660570																															0	0	0	255	4934		0		0	0			0	4824	304	0	0	77715	988	0			0	63138	5248	0	4930	1	1410	1908	4074	31099	24646	4930	0	46	200	971	9418								0	0		0	
660655																															0	31540	15855	5881	130597	0	12725	12725	11902	0	84468	0	84468	32356	265193	0	2425	669786	506	9896	9896	0	0	42379	23962	9018	86774	11430	8959	10459	8102	2203	1056	119948	65304	107872	223819	91606	15641	0	0	0	0	0	0	0	41	1072	0	0	
660842																															316919	179477	77642	44237	378605	14181	43614	29432	143842	0	490602	0	490602	143807	213613	0	17078	2742748	0	6049	6049	0	84661	428665	222615	139888	718801	17266	125072	20236	29597	110704	117415	1052155	84231	223681	534767	331253	55969	316919	0	316919	0	0	0	0	85	35898	0	0	
660927																															0	6713	0	712	52301		582		0	0			9922	5183	18907	0	2554	110937	0	0			0	12293	1671	0	24925	1651	1066	3608	4491	734	743	23699	7775	23032	23882	10329	9477								0	99		0	
661157																															0	0	1561	0	120		0		2464	0			595	0	513	0	0	5356	0	0			0	103	0	0	4111	0	0	0	35	68	0	2285	1826	514	210	418	0								0	0		0	
661223																															0	0	831	3700	4440		30		1568	0			40887	579	9604	0	0	104408	70	0			0	42273	566	24616	17706	1412	2497	3541	5043	18715	10640	13935	8750	8696	15649	13917	1226								0	0		0	
661308																															0	0	0	34777	155731	400	1595	1195	0	0	109274	0	109274	0	30360	0	0	585117	0	0	0	0	0	252668	712	0	34893	135	3516	6773	1193	90613	149468	58384	7583	28160	53031	173488	5799	0	0	0	0	0	0	0	0	0	0	0	
661858																															0	0	6265	629	3522		6		6330	37			2153	0	1079	0	0	24381	0	45			0	4262	90	3824	6690	1172	1278	496	712	539	64	13221	2223	2714	1326	637	0								0	0		0	
662350																															0	0	4558	689	3596		0		1374	0			2554	538	1917	0	414	33365	0	0			2433	17206	436	14136	4779	1184	1466	3519	4350	2397	3983	1723	3601	2412	4226	1256	2789								0	83		0	
662369																															610	54724	20820	7602	181365	0	0	0	10327	0	98670	0	98670	26068	17427	0	2658	510237	1192	0	0	0	0	52169	6155	5753	124844	2438	3056	1144	772	11720	32999	233156	33774	54151	37431	82074	13145	610	0	610	0	0	0	0	10432	22402	0	0	
