"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2155	RCFD2160	RCFD2170	RCFD2920	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2155	RCON2160	RCON2170	RCON2200	RCON2920	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	
54656																																							36	4044	833	15	72300	0	2142	0	0	3504	152290	133721	0	400	137581	0	742	2708	3000	0	14709	390	152290	0	0	3982	0	10277	0	26171	107550		0	67450	66708	60	0	0	460	0	
55176																																							20407	3009	0	6479	16113	1739	2602	57	0	9481	212601	187389	0	2627	190016	0	574	0	0	0	22585	0	212601	0	0	16384	0	6305	0	3550	183839		0	153288	152714	-104	0	0	0	0	
55251																																							18	3166	0	0	7066	0	2562	1531	0	2493	217889	191710	0	1469	198857	0	1902	0	5678	0	19032	700	217889	0	0	3737	0	14510	0	29786	161924		0	199955	198053	85	3000	0	0	0	
55336																																							0	10055	0	0	67690	0	3013	0	0	6292	265354	227153	0	1749	231402	0	2274	0	0	0	33952	2044	265354	0	0	26035	0	5956	0	69280	157873		0	179720	177446	-83	858	0	2500	0	
55635																																							100	1559	0	0	7665	0	321	0	0	689	51687	45296	0	593	45889	0	654	0	0	0	5798	2701	51687	0	0	1317	458	1375	0	7691	37605		0	39518	38864	-53	2489	0	0	0	
55653																																							51	1757	0	0	30736	0	1594	0	0	1000	103822	81340	0	281	95912	0	356	0	4500	0	7910	2000	103822	0	0	4183	0	2000	0	20634	60706		0	63812	63456	-273	5228	0	0	9791	
56230																																							24	1705	0	0	8961	0	2783	0	0	887	77528	69602	0	273	71672	0	859	0	1797	0	5856	0	77528	0	0	564	0	5316	0	12282	57320		0	63127	62268	-24	900	0	0	0	
56258																																							100	3046	0	0	56151	0	4886	1386	0	1550	164481	144999	0	331	147530	0	958	0	2200	0	16951	3000	164481	0	0	6051	0	8000	0	19401	125598		0	91370	90412	-100	6950	0	0	0	
56351																																							0	14841	3760	140652	124279	0	13686	50	0	10406	592393	522902	0	4012	528022	0	3388	5876	1108	0	64371	5400	592393	0	0	28704	0	30944	7191	97081	425821		0	258410	255022	-677	16630	0	0	0	
56427																																							0	1426	0	0	27905	0	257	0	0	2764	56216	47886	0	543	48429	0	239	0	0	0	7787	208	56216	0	0	7574	0	292	0	6403	41483		0	24103	23864	-287	0	0	0	0	
56548																																							5	5326	0	0	18448	146	4210	0	0	4900	144064	122113	0	1546	123659	0	1406	269	0	0	20405	180	144064	0	0	9593	0	10410	0	18682	103431		0	110594	109188	222	1572	0	0	0	
56557																																							143	28418	0	1196	472323	0	7294	0	24	39838	1652234	1169280	24	6111	1520786	0	14674	3365	45000	0	131448	200	1652234	0	0	40768	0	91345	0	366457	802823		0	1114307	1099633	-865	0	0	67150	233221	
56717																																							15	4139	700	198	55372	0	5580	0	0	8400	325463	271844	0	2818	298044	0	3172	0	11349	0	27419	333	325463	0	0	25332	0	1756	112	31682	240162		0	253141	249969	-2	978	0	0	12033	
56726																																							761	4655	205	0	17999	0	2133	0	0	1177	123468	112999	0	678	113677	0	647	0	0	0	9791	372	123468	0	0	8402	0	988	567	22468	90531		0	70763	70116	29	25855	0	0	0	
57040																																							0	3778	0	0	20744	0	395	0	0	743	65525	57521	0	245	57766	0	500	0	0	0	7759	100	65525	0	0	7265	0	200	0	7211	50310		0	37117	36617	194	3248	0	0	0	
57228																																							1811	3266	0	1	16070	0	3295	0	0	1940	149731	131430	0	382	137678	0	1180	0	4000	0	12053	450	149731	0	0	4002	0	7500	575	24640	106790		0	123228	122048	101	725	0	0	1866	
57255																																							0	4616	0	0	10979	0	1520	0	0	720	66244	58606	0	187	58793	0	671	0	0	0	7451	250	66244	0	0	7003	0	250	0	16844	41762		0	42760	42089	-52	6320	0	0	0	
57451																																							55	4743	0	0	113390	0	2362	0	0	2375	240378	213287	0	927	219234	0	1551	0	5020	0	21144	612	240378	0	0	13532	0	6890	0	27528	185759		0	115010	113459	110	3994	0	0	0	
57572																																							69	1828	74	0	16293	0	1677	1	0	2509	61127	48051	0	505	55289	0	430	0	6733	0	5838	0	61127	0	0	0	0	5727	0	2293	45758		0	39056	38626	111	50	0	0	0	
57956																																							99	10896	0	6760	21664	0	1000	0	0	1853	107056	90003	0	634	98610	0	831	0	0	0	8446	1000	107056	0	0	1845	0	5500	0	31668	58335		0	65615	64784	101	0	0	5425	2548	
58074																																							157	3192	0	0	8017	0	4413	0	0	7749	173499	130552	0	394	155946	0	971	0	25000	0	17553	0	173499	0	0	0	0	17503	0	4294	126258		0	144027	143056	50	6915	0	0	0	
58207																																							67	3568	0	0	26698	0	2492	0	0	4887	140667	119012	0	981	128195	0	1610	0	8202	0	12472	142	140667	0	0	11140	0	1000	0	24267	94745		0	104565	102955	190	0	0	0	0	
58225																																							2194	4452	0	2078	29422	0	3919	142	0	1992	156666	139485	0	406	143631	0	1305	0	2500	0	13035	500	156666	0	0	11524	0	1000	0	17328	122156		0	113772	112467	11	0	0	600	640	
58243	0	61273	17299	78092	295231	0	44608	187	625	65893	2562859	625	22331	2368519	0	26526	5973	84031	46500	194340	3500	2562859	0	0	79545	0	110439	33531		0	1979561	1953035	856	0	0	98194	0	98194									625		2562767	1997254	625		2368427				84031											70112	1927142						7112	0	119584	0	
58355																																							0	393	0	0	1226	0	44	0	0	524	7375	6654	0	22	6676	0	32	0	0	0	699	100	7375	0	0	103	0	500	0	1321	5333		0	4020	3988	-4	1200	0	0	0	
58551																																							1000	1436	0	0	29930	0	117	16	0	2812	79274	68215	0	884	69099	0	779	0	0	0	10175	931	79274	0	0	6815	0	2400	0	8720	59495		0	43460	42681	29	1282	0	0	0	
58636																																							2919	8973	0	0	36555	84	7969	363	0	8932	174785	150593	0	1153	156496	0	1921	0	4750	0	18289	516	174785	0	0	11188	0	6488	0	38701	111892		0	107837	105916	97	3074	0	0	0	
58757																																							100	1021	0	9099	17366	0	115	44	0	746	68661	62397	0	327	62838	0	299	0	14	0	5823	50	68661	0	0	3467	0	2300	0	3423	58974		0	40419	40120	6	50	0	100	0	
58971																																							25	71612	2157	0	318377	0	40240	495	0	65237	2481093	2059354	0	20604	2251587	0	37539	0	97197	0	229506	7535	2481093	0	0	186481	0	32665	2554	490883	1568471		0	2007735	1970196	2825	10200	0	0	74432	
59259																																							98	1633	0	0	6943	0	1304	0	0	626	77753	61465	0	302	65917	0	716	2387	0	0	11836	500	77753	0	0	4220	0	7092	0	10815	50650		0	65478	64762	24	0	0	4150	0	
59316																																							118	7488	325	5724	116188	47	5489	0	0	12762	412866	320313	0	2779	369074	0	3448	0	32000	0	43792	900	412866	0	0	37587	0	5169	0	12401	307912		0	255113	251665	136	13060	0	0	13982	
59352																																							8520	9209	5788	0	119438	0	3755	0	0	1740	203563	181363	0	382	182076	0	771	0	331	0	21487	1497	203563	0	0	19440	0	1497	0	36846	144517		0	55884	55113	-947	0	0	0	0	
59679																																							52	728	0	0	1691	0	278	0	0	255	23351	21032	0	196	21228	0	84	0	0	0	2123	0	23351	0	0	151	0	1796	0	748	20284		0	16931	16847	176	3500	0	0	0	
59754																																							309	435	0	503	2540	0	238	17	0	754	13202	11527	0	114	11841	0	170	0	200	0	1361	75	13202	0	0	988	0	325	0	4165	7362		0	7809	7639	-27	767	0	0	0	
60143	27369	1250091	21134	0	3903346	46711	405983	26618	57143	2543117	52077864	57143	903638	46486009	31136	672918	286760	1652390	1782323	5560719	58527	52077864	176902	129180	3672086	320000	1567886	107529		0	40841079	40168161	-57780	0	17034	1282514	44646	1237868									55313		50034385	40509957	55313		44442530				621785											15686238	24823719						3057000	0	151830	17034	
60219																																							1570	1513	0	0	46302	768	1294	75	0	4008	124777	108191	0	452	111643	0	948	0	3000	0	13134	400	124777	0	0	12300	0	400	0	8700	99491		0	68555	67607	34	1640	0	0	0	
60330																																							2862	10063	5748	0	136983	0	12796	1808	0	18149	393599	241526	0	1974	350135	0	2500	0	101921	0	43464	20	393599	0	0	34013	0	12256	0	30329	211197		-2546	195439	192939	-279	12251	0	0	4714	
60433																																							2	3001	0	0	19148	0	2037	385	0	4335	78856	70698	0	1516	72214	0	1419	0	0	0	6642	939	78856	0	0	674	0	5047	0	11680	59018		0	50095	48676	-18	1272	0	0	0	
60545																																							0	3452	0	0	63391	0	67	80	0	1139	132114	119590	0	449	120117	0	405	0	78	0	11997	200	132114	0	0	8466	0	3800	0	7359	112231		0	61048	60643	-469	3342	0	0	0	
60554																																							33	1792	0	240	14865	0	1384	21	0	1142	52411	46664	0	30	47826	0	360	0	1132	0	4585	50	52411	0	0	1924	0	2450	0	9340	37324		0	31327	30967	161	1967	0	0	0	
60648																																							321	5608	380	209	8623	0	4565	694	0	4780	215449	195495	0	1026	198620	0	1672	0	2099	0	16829	540	215449	0	0	14055	0	2200	418	29367	166128		0	165209	163537	34	26314	0	0	0	
61122																																							1854	24159	0	0	208424	0	23416	226	0	49130	1222129	857964	0	8079	1115761	0	6661	15149	162804	0	106368	3692	1222129	0	0	56663	0	45664	0	278027	579937		0	906432	899771	349	0	0	0	86914	
61355																																							262	14001	1824	735	83830	0	9449	401	0	8851	375331	315427	0	3309	340454	147	7433	1572	21200	0	34730	2619	375331	0	0	13255	0	18684	3127	55548	259879		0	258712	251279	172	0	0	0	518	
61476																																							2952	3866	0	0	23243	0	2191	0	0	3884	124770	104065	0	195	114603	0	491	0	10343	0	10167	0	124770	0	0	0	0	10744	0	1619	102446		0	89125	88634	-577	0	0	0	0	
61533																																							11144	15830	0	27324	33595	0	3518	4149	0	9035	380109	345603	0	1858	349600	0	2000	0	0	0	30509	12572	380109	0	0	16174	0	2123	0	36376	309227		0	251850	249850	-360	25664	0	2139	0	
61757																																							80	7636	0	4428	18878	0	5868	0	0	3245	177335	145400	0	1607	160793	0	1846	0	4100	0	16542	530	177335	0	0	15559	0	530	130	39778	105622		0	128216	126370	-77	10700	0	0	9686	
61832																																							297	6016	0	0	36209	1	2677	0	0	5324	134063	115744	0	1229	116973	0	462	0	0	0	17090	2560	134063	0	0	12125	0	2560	0	37210	78534		0	83001	82539	-155	1000	0	0	0	
61953																																							623	2208	0	15900	8176	0	1427	68	0	613	57302	53267	0	59	53326	0	217	0	0	0	3976	100	57302	0	0	3782	0	100	0	9989	43278		0	27574	27357	-6	930	0	0	0	
62044																																							15	462	0	6981	1408	0	175	46	0	1190	20577	18087	0	99	18409	0	339	0	223	0	2168	200	20577	0	0	1662	0	300	0	2476	15611		0	10454	10115	6	185	0	0	0	
62101																																							6883	52277	23	0	2930594	0	30947	8573	0	219013	8444510	6137722	0	70803	7803650	0	43535	167828	174848	0	640860	760	8444510	0	0	179699	0	446684	0	1055497	5082225		0	4891907	4848372	13717	180000	0	0	1420277	
62147																																							41	2699	0	0	11670	0	1893	154	0	2400	52711	46809	0	149	47509	0	533	0	500	0	5202	300	52711	0	0	3344	0	1465	443	9205	37604		0	33944	33411	93	0	0	51	0	
62651																																							14	3435	0	0	18054	0	339	0	0	2005	56254	45324	0	632	49353	0	501	0	2318	0	6901	119	56254	0	0	6314	0	575	0	4959	40365		0	32908	32407	-107	0	0	1079	0	
63050																																							45	1682	0	35036	0	0	1105	0	0	813	84600	75504	0	36	75540	0	903	0	0	0	9060	200	84600	0	0	7135	0	1725	0	14549	60955		0	45672	44769	0	1150	0	0	0	
63069	231673	242958	13328	0	3949588	0	67712	0	4715	449938	14024341	4715	129418	12654736	53238	148568	215933	10125	289307	1316367	90000	14024341	75877	0	752495	0	478400	0		0	8494187	8345619	-4528	0	18237	0	0	0									4715		14024341	12016517	4715		12654736				10125											1760556	10255961						427000	0	186417	18237	
63078																																							155	16998	0	0	19967	0	19978	1222	0	17080	655985	563386	0	3442	593828	0	7903	0	27000	0	62157	10373	655985	0	0	33812	0	17825	8311	47892	515494		0	580177	572274	147	0	0	0	0	
63201																																							0	3342	0	20929	0	0	525	0	0	877	83112	72962	0	493	73455	0	318	0	0	0	9657	123	83112	0	0	9034	0	500	0	13766	59196		0	45012	44694	0	12745	0	0	0	
63359																																							0	10762	321	49133	24742	0	7820	11806	0	2811	209819	172061	0	384	172445	0	1069	0	0	0	37374	510	209819	0	0	5834	0	31227	0	27379	144682		0	86993	85924	-197	16500	0	0	0	
63573																																							1	5835	0	0	61806	0	4305	10	0	7247	306469	233184	0	2286	256223	0	5342	0	20753	0	50246	0	306469	0	0	0	0	49927	0	16892	216292		0	232607	227265	319	0	0	0	0	
63733																																							0	10220	145	101560	0	66	3859	116	0	3406	276359	248703	0	864	249567	0	2036	0	0	0	26792	830	276359	0	0	23732	0	2230	0	37850	210853		0	139438	137402	0	19585	0	0	0	
63742																																							2	6685	952	0	4262	0	53	38	0	1955	110006	98003	0	683	98686	0	1103	1514	0	0	11320	60	110006	0	0	3240	0	8038	3790	32665	65338		0	77364	76261	-18	6436	8058	0	0	
63751																																							67	468	0	0	1508	0	324	76	0	120	7661	6484	0	16	6796	0	86	0	296	0	865	25	7661	0	0	661	0	175	0	1367	5117		0	4906	4820	4	278	0	0	0	
64150																																							33	1338	0	5113	4086	0	3798	95	0	2249	72774	62511	0	89	65342	0	577	1658	2742	0	7432	100	72774	0	0	4354	0	2950	1387	10905	51606		0	51694	51117	28	1900	0	0	0	
64543																																							1091	11913	987	0	64436	0	5563	1403	0	9498	348651	278806	0	1577	315414	0	3388	1895	35031	0	33237	200	348651	0	0	15267	0	17600	0	35945	242861		0	251828	248440	170	3425	0	0	0	
64552																																							900	1527	28	3	25129	0	984	174	0	1676	69595	61232	0	246	61478	0	435	139	0	0	8117	100	69595	0	0	62	0	7995	0	5607	55625		0	39239	38804	-40	231	0	0	0	
64619	1329	47910	0	446458	226119	0	10645	767	629	65561	1789095	629	78089	1672988	0	16063	0	112518	0	116107	17926	1789095	0	0	77573	0	19763	37059		0	968681	952618	845	0	89816	3007	0	3007									629		1788813	1356429	629		1672706				112517											526366	830063						0	0	32500	89816	
64646																																							7	2986	725	0	514	0	1910	146	0	1304	80661	70267	0	341	71608	0	1115	1394	1000	0	9053	50	80661	0	0	2098	0	6897	581	7990	62277		0	65180	64065	8	7029	0	0	0	
64730																																							0	2476	0	0	37155	0	3028	207	0	2683	159571	136506	0	805	145311	0	1557	0	8000	0	14260	200	159571	0	0	2234	0	11300	0	15721	120785		0	108657	107100	526	6922	0	0	0	
64758																																							2018	7228	0	0	12345	0	3616	0	0	1048	105368	89478	0	801	92407	0	1023	5193	2128	0	12961	222	105368	0	0	1942	0	10849	0	10005	79473		0	72778	71755	-52	2165	0	0	0	
65205																																							51	16020	0	70726	188707	0	2040	349	0	10553	613025	515949	0	1128	517077	0	3530	0	0	0	95948	0	613025	0	0	95328	0	1000	0	9682	506267		0	323829	320299	-380	4280	0	0	0	
65241																																							900	1845	0	2996	18299	0	2409	272	0	1751	111814	97211	0	457	103168	0	910	0	5500	0	8646	600	111814	0	0	6142	0	1900	27	9689	87522		0	79522	78612	4	4703	0	0	0	
65513	2275	10371	0	99448	53107	0	2740	0	0	5467	392515	0	4165	350095	0	102	0	0	0	42420	2816	392515	0	0	29998	0	9684	0		0	37757	37655	-78	0	0	0	0	0									0		392515	345930	0		350095				0											54000	291930						181452	0	0	0	
65559																																							0	5564	0	0	147777	0	6344	0	0	8401	297650	247763	0	4947	266260	0	1539	0	825	0	31390	495	297650	0	0	23459	0	7505	190	12877	234886		0	130913	129374	-69	0	0	12725	0	
65746																																							1350	11845	458	3421	42858	0	10235	5204	0	11132	491352	318091	0	4775	435996	0	7106	2688	101391	0	55356	498	491352	0	0	32737	0	21903	0	57361	260730		0	409267	402161	218	0	0	4060	7679	
65858																																							164	25558	0	0	136747	0	18863	369	0	11420	646500	586149	0	3909	594172	0	7098	4033	4114	0	52328	13200	646500	0	0	14157	0	25716	12474	116730	469419		0	436870	429772	-745	7100	0	0	0	
66015	5908	8903	0	0	122468	0	2645	0	2065	23431	397628	2065	3046	370701	0	3759	0	38000	0	26927	15162	397628	0	0	8020	0	4328	0		0	200967	197208	-583	0	0	33854	0	33854									0		361594	293736	0		334668				38000											116498	177238						35000	0	0	0	
66154																																							1449	2347	0	0	40904	2	1298	136	0	5379	86602	60030	0	184	76199	0	468	0	15985	0	10403	300	86602	0	0	9008	0	1000	0	10816	49214		0	33655	33187	95	1900	0	0	0	
66172																																							5	6076	0	0	113401	0	2419	0	0	13600	508671	315854	0	1797	468167	0	3621	2232	150370	0	40504	1967	508671	0	0	28658	0	14206	2277	35344	280510		-5570	372282	368661	1243	0	0	0	146	
66275																																							2804	3426	15	0	11804	0	2464	164	0	1214	96644	83520	0	283	88803	0	2559	0	5000	0	7841	1	96644	0	0	-7091	0	15038	0	8875	74645		0	77312	74753	-107	0	0	0	0	
66837																																							3	6256	0	0	16797	0	6998	1091	0	3126	169905	136639	0	548	156687	0	1801	0	16000	0	13218	256	169905	0	0	5259	0	7809	0	9372	127267		0	137435	135634	-106	0	0	3500	0	
66846																																							40	8691	368	3754	18996	0	2414	1551	0	7888	273969	214590	0	2074	247614	0	3436	4135	30950	0	26355	1120	273969	0	0	10480	0	14804	0	33213	181377		0	227538	224102	-49	2030	0	0	0	
66903																																							0	7967	1941	6372	169378	0	5429	367	0	10151	472447	354503	0	2475	393481	0	4772	37369	28000	0	78966	1000	472447	0	0	7695	0	68990	1313	55263	299240		0	236932	232160	1281	0	0	965	7538	
67142																																							100	1740	827	1767	30341	0	7222	1356	0	967	97483	73118	0	1055	74186	0	264	0	13	0	23297	100	97483	0	0	9608	0	13875	0	7651	65467		0	49969	49705	-286	3458	0	0	0	
67151																																							35	7561	0	1256	18897	244	9082	0	0	4026	311444	264293	0	1099	286756	0	2703	325	21364	0	24688	1067	311444	0	0	18512	0	4753	0	58014	206279		0	266021	263318	356	6700	0	0	0	
67209																																							291	7856	0	0	120489	0	3773	0	0	7323	478446	334362	0	7000	401449	0	2920	0	59026	0	76997	0	478446	0	0	0	0	67909	0	18824	315538		0	339800	336880	9088	1834	0	0	1061	
67254																																							0	271	0	8140	4556	0	6	0	0	155	14252	13133	0	50	13183	0	13	0	0	0	1069	800	14252	0	0	-4557	0	4779	0	2037	11096		0	137	124	47	1000	0	0	0	
67311																																							351	168642	22907	0	2739609	0	120965	5375	1111	522913	10103068	7378300	1111	141415	9197476	114106	97241	139245	127536	149643	791486	57639	10103068	0	0	520281	0	227882	48403	875998	6502302		0	6429213	6331972	-14316	1575	0	390000	1009471	
67414																																							1143	1562	0	0	5720	0	1387	0	0	1267	67134	50910	0	252	60059	0	751	0	5488	0	7075	394	67134	0	0	4443	0	2562	0	9702	41208		-299	56294	55543	-25	512	0	0	3409	
67777																																							1722	6632	297	9788	58403	0	4409	1532	0	8165	435174	327278	0	1582	398302	0	2770	0	69442	0	36872	500	435174	0	0	2500	0	34162	0	30490	296788		0	346996	344226	-290	0	0	0	0	
68345																																							8	3365	0	0	66336	0	3674	43	0	3194	168292	141118	0	881	141999	0	1430	0	0	0	26293	120	168292	0	0	16092	0	10000	0	30587	110530		0	78659	77229	81	14443	0	0	0	
68448																																							0	2520	0	0	29619	0	1458	0	0	613	80722	68858	0	334	69192	0	494	0	0	0	11530	410	80722	0	0	8806	0	2000	0	11041	57817		0	45009	44515	314	1997	0	0	0	
68756																																							199	2668	0	0	5570	0	5397	230	0	3048	117642	96350	0	611	108961	0	864	534	12000	0	8681	200	117642	0	0	4125	0	4443	0	24844	71506		0	99411	98547	-87	1449	0	0	0	
68831																																							0	2696	0	17596	11121	0	1246	125	0	1112	74789	62649	0	72	62721	0	1157	0	0	0	12068	600	74789	0	0	20	0	11500	0	9215	53434		0	40356	39199	-52	1694	0	0	0	
68840																																							3	2839	0	0	27448	0	3636	0	0	4355	116284	93767	0	612	105669	0	1181	421	10495	0	10615	200	116284	0	0	8079	0	2050	0	8602	85165		0	78120	76939	286	643	0	0	795	
68859																																							73	13529	0	20	34482	0	5507	209	0	2132	288933	257448	0	1295	268157	0	3007	0	1208	0	20776	450	288933	0	0	18605	0	1300	0	42029	215419		0	207558	204551	421	28430	0	0	8206	
68943																																							5088	3446	0	0	2487	0	1973	159	0	3966	102357	81750	0	837	93587	0	932	0	11000	0	8770	530	102357	0	0	5457	0	2750	0	12136	69614		0	84133	83201	33	2037	0	0	0	
69333																																							1961	18281	19	259068	64315	0	22708	210	0	11769	816625	679517	0	5643	733583	0	4806	0	47861	227	83042	1430	816625	0	0	49	0	81414	1920	77271	602246		0	436896	432090	149	4284	0	0	335	
69351																																							65	1001	0	599	0	0	1432	0	0	973	46969	42409	0	1493	43902	0	459	0	0	0	3067	704	46969	0	0	1266	0	1097	0	6684	35725		0	36158	35699	0	7200	0	0	0	
69650																																							750	662	0	9208	0	0	249	0	0	236	19702	16843	0	46	16889	0	85	971	0	0	2813	300	19702	0	0	15	0	2498	0	3484	13359		0	5336	5251	0	2375	0	0	0	
69678																																							9466	8661	13	33056	73162	0	7471	201	0	5659	387649	347905	0	2400	355796	0	2978	0	0	0	31853	4153	387649	0	0	18528	0	8913	0	67480	280425		0	249808	246830	259	3130	0	0	5491	
69847																																							1800	516	0	2195	2825	0	156	0	0	339	17360	14654	0	60	14714	0	146	0	0	0	2646	100	17360	0	0	2307	0	255	0	3845	10809		0	7719	7573	-16	1956	0	0	0	
70049																																							34	10177	0	2412	1464	0	3235	0	0	2538	206466	175350	0	987	182257	0	2347	0	5920	0	24209	120	206466	0	0	18111	0	6000	0	50191	125159		0	187253	184906	-22	1700	0	0	0	
70058																																							104	1242	911	0	30011	214	2043	312	0	2993	77887	67672	0	278	71151	0	497	0	3201	0	6736	180	77887	0	0	4105	0	2691	0	8238	59434		0	38993	38496	-240	1561	0	0	0	
70076																																							0	745	0	3884	1303	0	283	0	0	176	17280	15946	0	37	15983	0	114	0	0	0	1297	0	17280	0	0	50	0	1247	0	1176	14770		0	8333	8219	0	2670	0	0	0	
70151																																							20689	2303	0	129	0	0	1841	0	0	256	69514	63027	0	137	63164	0	593	0	0	0	6350	275	69514	0	0	3676	0	2400	320	9824	53203		0	40584	39991	-1	3985	0	0	0	
70218																																							318	2965	0	0	6331	0	729	0	64	970	84280	73318	64	440	75822	0	1065	0	2000	0	8458	5060	84280	0	0	399	0	3032	0	24676	48642		0	70868	69803	-33	3100	0	0	0	
70254																																							0	370	0	3147	12463	0	79	0	0	638	25760	16473	0	54	23822	0	126	0	6914	0	1938	50	25760	0	0	1846	0	200	0	2172	14301		0	9189	9063	-158	0	0	381	0	
70414																																							630	3354	0	16326	114736	0	4040	46	0	3843	298573	266291	0	353	276325	0	1578	0	9681	0	22248	900	298573	0	0	18612	0	2950	0	14630	251661		0	156176	154598	-214	1000	0	0	0	
70638																																							2824	3685	0	0	26373	0	4119	921	0	4536	133534	112135	0	136	118972	0	1427	849	6701	0	14562	600	133534	0	0	4554	0	9400	0	14752	97383		0	91654	90227	8	0	0	0	0	
70955																																							0	476	0	0	2099	0	19	0	0	240	8562	6820	0	63	6883	0	124	0	0	0	1679	30	8562	0	0	1368	0	295	0	977	5843		0	5602	5478	-14	250	0	0	0	
71318																																							2547	6988	0	32986	132288	0	7186	0	0	15764	441006	323618	0	2187	411293	0	4436	456	85488	0	29713	7024	441006	0	0	16005	0	6743	0	53887	269731		0	232641	228205	-59	14586	0	0	0	
71457																																							1887	2163	0	10017	28821	1008	777	0	0	4997	111251	82523	0	239	94244	0	1313	0	11482	0	17007	600	111251	0	0	4551	0	11800	0	6063	76460		0	60128	58815	56	2766	0	0	0	
71859																																							0	234	0	1435	0	0	69	0	0	127	6736	6017	0	15	6104	0	57	0	72	0	632	25	6736	0	0	412	0	195	0	1330	4687		0	4928	4871	0	0	0	0	0	
72258																																							0	4340	0	0	85398	0	3406	0	0	1954	186186	172127	0	467	172594	0	1200	0	0	0	13592	100	186186	0	0	10231	0	3400	0	15077	157050		0	86038	84838	-139	6250	0	0	0	
72351																																							100	917	0	0	11859	0	400	212	0	708	49911	39968	0	320	40288	0	829	0	0	0	9623	150	49911	0	0	9110	0	150	0	7233	32735		0	33646	32817	213	2898	0	0	0	
72454																																							806	2082	0	9276	21	0	1776	67	0	651	61112	54835	0	375	56210	0	430	0	1000	0	4902	50	61112	0	0	1391	0	3460	0	5717	49118		0	46193	45763	1	670	0	0	0	
72614																																							4051	41101	2258	2003	192120	0	14983	0	0	19704	1547628	1250268	0	5400	1384015	0	19704	33997	0	56700	163613	9030	1547628	0	0	77777	0	77423	0	392290	857978		0	1257115	1237411	-617	0	0	36337	35310	
72678																																							3060	1060	0	186592	3538	0	1701	39	0	5025	256107	167281	0	2207	223488	0	420	0	54000	0	32619	0	256107	0	0	30311	0	0	0	544	166737		0	55512	55092	2308	0	0	0	0	
73031																																							704	3462	0	2457	200	0	633	0	0	1999	99678	88061	0	449	91010	0	719	0	2500	0	8668	5294	99678	0	0	568	0	2818	0	24408	63653		0	78057	77338	-12	12885	0	0	0	
73116																																							190	13308	0	0	72540	0	14356	0	0	10751	529808	438148	0	7250	483248	0	5593	0	37850	0	46560	0	529808	0	0	39193	0	7000	649	59148	379000		0	405607	400014	367	18000	0	0	0	
73152																																							0	3271	0	0	25738	0	630	29	0	2614	61443	52122	0	263	54385	0	465	0	2000	0	7058	120	61443	0	0	6653	0	280	0	9537	42585		0	28194	27729	5	1432	0	0	0	
73554																																							0	3667	0	7686	14866	0	93	608	0	1551	73572	59488	0	364	59852	0	1559	0	0	0	13720	700	73572	0	0	9747	0	3300	0	5201	54287		0	41845	40286	-27	4815	0	0	0	
73956																																							5	2610	0	2360	13244	0	482	159	0	1059	39108	33020	0	260	33280	0	765	0	0	0	5828	1500	39108	0	0	3058	0	1500	0	5821	27199		0	19954	19189	-230	0	0	0	0	
74056																																							3371	1899	1283	10	18895	0	739	75	0	3360	79694	65820	0	1043	71840	0	612	382	2672	0	7854	250	79694	0	0	852	0	6629	0	8838	56982		0	49678	49066	123	614	0	0	2305	
74140																																							153	16800	1959	493	130489	0	13363	40	0	15709	542849	467678	0	3654	496994	0	4369	2036	21312	0	45855	3406	542849	0	0	24693	0	17500	2339	54423	413255		0	363837	359468	256	0	0	4350	0	
74159																																							198	2076	0	0	5978	0	360	0	0	1391	25447	20788	0	82	23102	0	212	0	2232	0	2345	100	25447	0	0	463	0	1800	0	3825	16963		0	15656	15444	-18	0	0	0	0	
74337																																							8813	1754	0	979	15321	946	385	0	0	456	63815	57340	0	16	57356	0	307	0	0	0	6459	1080	63815	0	0	871	0	4253	0	12281	45059		0	34642	34335	255	826	0	0	0	
74403																																							8201	8055	725	0	69043	348	6513	0	0	10245	356124	254134	0	3673	311285	0	2426	0	46517	0	44839	0	356124	0	0	2215	0	38923	1680	27568	226566		0	253740	251314	3701	0	0	0	6961	
74449																																							0	485	0	7002	0	0	64	0	0	118	18675	16061	0	236	16297	0	66	0	0	0	2378	50	18675	0	0	2198	0	130	0	1719	14342		0	9503	9437	0	1569	0	0	0	
74458																																							90	556	0	0	19457	0	823	0	0	992	65668	45218	0	160	61089	0	440	826	5750	0	4578	250	65668	0	0	754	0	3720	0	8011	37207		0	42845	42405	-145	0	519	434	9527	
