"IDRSSD"	RCON1039	RCON1041	RCON1042	RCON1043	RCON1044	RCON1209	RCON1280	RCON1281	RCON1282	RCON1350	RCON1374	RCON1752	RCON2155	RCON2163	RCON2192	RCON2800	RCON2920	RCON2941	RCON3129	RCON3190	RCONA510	
687858										1100		2708	0			9715	0			39033	0	
687951										0		872	0			10870	0			33041	128	
688079	80055	69	121261	5138492	0	102917	137798	105964	0	5438922	5702325	50022	125	0	19057335	605165	125	63442	17481140	1213902	15769	
688257										16075		0	0			0	0			264	0	
688275										0		7822	0			20000	0			156316	0	
688453										450		2	0			0	0			0	0	
688556										1089		696	0			0	0			8400	0	
689209										13857		6856	0			0	0			121673	14891	
689302										7900		8044	0			4144	0			55641	1433	
689357										10700		1012	0			11032	0			17000	0	
689665										426		530	0			0	0			0	0	
689740										25000		3365	0			28765	0			48743	0	
689759										1800		0	0			0	0			0	0	
689937										2844		12	0			0	0			0	0	
690045										0		0	0			9363	0			0	0	
690773										6675		310	0			1135	0			0	0	
690858										0		187	0			0	0			2315	0	
691042										4580		0	0			0	0			0	0	
691079										300		2722	0			0	0			31281	0	
691145										1650		520	0			230	0			4000	0	
691350										0		1576	0			0	0			24160	0	
691556										4300		419	0			1828	0			4500	0	
691743										3499		0	0			0	0			0	0	
691958										2983		38	0			0	0			0	0	
692450										1500		340	0			0	0			6800	0	
692478										2564		530	0			0	0			8000	0	
692704										0		30	0			0	0			0	0	
692946										13200		807	0			0	0			1109	0	
693224										15798		3184	0			37243	0			49500	0	
693345										16062		25238	0			88756	0			312804	0	
693662										49		2418	0			3400	0			24000	0	
693952										1267		205	0			256	0			1765	0	
694146										445		60	0			0	0			900	0	
694258										2725		852	0			0	0			12000	0	
694463										15284		0	0			0	0			0	0	
694678										0		7215	0			10167	0			56652	3	
694771										1650		0	0			0	0			0	0	
694847										26150		795	0			0	0			5519	0	
694904										20000		99078	0			0	0			2036393	94516	
695134										0		982	0			1775	0			13250	0	
695228										19300		3824	0			82415	0			4000	0	
695349										8350		756	0			0	0			5000	0	
695545										3300		604	0			0	0			3569	0	
695648										1100		2	0			0	0			0	0	
695705										0		2472	0			0	0			3000	0	
695732										1659		55	0			0	0			26	0	
695750										0		534	0			300	0			2731	0	
695947										5457		17	0			325	0			0	0	
696047										1370		281	0			0	0			2458	0	
696056										2114		531	0			0	0			8300	0	
696168										0		0	0			0	0			0	698	
696430										38000		2524	0			0	0			40715	2000	
696551										0		303	0			1271	0			3810	205	
696645										2667		51	0			0	0			0	0	
697035										2375		100	0			0	0			869	0	
697110										9020		710	0			13939	0			3779	1055	
697147										450		952	0			0	0			15141	0	
697156										316		275	0			0	0			3175	0	
697231										0		2151	0			7904	0			23444	138	
697455										7350		402	0			0	0			1053	0	
697633										6120		176118	1580			2996967	1580			3282085	58870	
697754										0		1010	0			0	0			26064	0	
697763										0		12057	0			260305	0			0	2051	
697848										3225		341	0			0	0			4917	0	
697857										2851		185	0			0	0			262	0	
697950										4340		120	0			0	0			0	0	
697978										0		3035	0			0	0			47288	3110	
698144										9077		1274	0			3452	0			1457	350	
698229										20132		98	0			3144	0			0	0	
698322										0		1348	0			16023	0			5000	0	
698546										261		599	0			0	0			1470	0	
698649										0		910	0			1500	0			13400	0	
698715										5450		934	0			0	0			0	0	
698957										587		239	0			0	0			2047	0	
699105										0		1152	0			0	0			22500	5137	
699132										4321		317	0			0	0			3016	0	
699253										1000		171	0			0	0			2000	0	
699534										0		1909	0			1545	0			8000	0	
699552										0		774	0			0	0			14235	0	
700140										6700		2	0			0	0			0	0	
700252										4930		349	0			0	0			0	0	
700337										0		591	0			17180	0			0	0	
700430										222		588	0			300	0			9854	1251	
700458										0		4	0			0	0			0	3572	
700672										4224		7344	0			0	0			68532	0	
700739										6100		279	0			0	0			230	0	
701062										0		20992	42			1000	42			204075	0	
701222										6225		1997	0			2940	0			8998	500	
701240										7760		1515	0			0	0			22538	0	
701259										2995		764	0			1902	0			0	0	
701651										8400		25	0			0	0			0	0	
701736										13700		524	0			598	0			238	0	
701745										451		69	0			0	0			1100	0	
701839										0		234	0			705	0			687	0	
701857										3585		131	0			0	0			0	0	
701950										0		452	0			875	0			6700	0	
702050										1122		75	0			0	0			100	0	
702117										0		19184	0			72121	0			269276	4266	
702229										1848		0	0			0	0			0	0	
702359										1025		384	0			0	0			0	0	
702612										12744		1842	0			16373	0			0	0	
702751										225		827	0			0	0			13189	0	
702836										3840		36	0			0	0			0	101	
702854										422		582	0			0	0			3107	0	
702911										15000		1014	0			0	0			200	0	
702966										1800		5	0			0	0			0	0	
703039										280		14	0			0	0			0	0	
703141										21700		2617	0			19703	0			0	0	
703310										4650		492	0			0	0			132	0	
703347										8270		478	0			0	0			0	0	
703440										2100		1490	0			0	0			15000	1011	
703552										1660		3	0			0	0			0	0	
703767										6345		159	0			0	0			0	3674	
704326										5434		0	0			0	0			0	0	
704447										2556		389	0			1741	0			0	2	
704559										480		523	0			4217	0			2663	0	
704737										3711		373	0			0	0			1100	0	
704755										5380		0	0			0	0			0	0	
704906										7668		1100	0			0	0			12412	8974	
704942										2420		250	0			0	0			0	0	
705444										9255		407	0			1039	0			323	0	
705453										860		15	0			0	0			0	0	
705556										0		627	0			3000	0			0	0	
705565										8300		40	0			0	0			0	0	
705958										2200		1347	0			0	0			13452	0	
706030										3730		0	0			0	0			0	0	
706058										500		170	0			0	0			1215	0	
706067										14725		523	0			0	0			0	13	
706151										3970		182	0			0	0			0	0	
706236										5380		0	0			0	0			0	0	
706254										9221		359	0			0	0			248	0	
706366										3890		458	0			0	0			0	0	
706450										398		149	0			0	0			2973	0	
706656										1900		139	0			0	0			0	0	
707055										0		310	0			12861	0			0	0	
707354										5366		1741	0			1722	0			17503	0	
707372										0		234	0			0	0			0	0	
707840										1881		807	0			438	0			3467	0	
708052										575		200	0			356	0			0	0	
708137										1		525	0			1986	0			9034	0	
708164										3760		184	0			0	0			0	0	
708333										12700		72	0			0	0			20	0	
708379										0		502	0			0	0			33	3815	
708454										10650		411	0			0	0			5556	0	
708753										4000		75	0			0	0			0	0	
709031										4770		324	0			0	0			0	0	
709125										5874		0	0			8047	0			0	0	
709143										0		2554	0			17368	0			45707	9498	
709358										9279		551	0			0	0			0	0	
709451										2050		368	0			0	0			3570	1925	
709554										9970		328	0			3676	0			0	0	
709602										150714		2572	0			0	0			2998	15169	
709639										6400		0	0			0	0			0	0	
709648										1515		821	0			7998	0			0	0	
709675										3450		201	0			0	0			0	0	
709956										6025		0	0			0	0			0	0	
710176										0		581	0			0	0			6855	0	
710251										9340		599	0			0	0			2000	0	
710859										0		30	0			10715	0			0	0	
711472	66206	111505	0	0	0	0	0	0	0	64650	177711	2968	0	0	740334	0	0	37636	600961	15000	0	
711520										7191		69	0			0	0			0	850	
711548										3488		793	0			0	0			0	0	
711753										4125		118	0			0	0			157	0	
711801										6560		2009	0			0	0			0	8385	
711865										12850		398	0			0	0			0	0	
711959										510		0	0			0	0			0	0	
712004										145100		19368	0			83500	0			198941	25501	
712031										0		2750	0			0	0			54167	0	
712059										4250		302	0			168	0			120	200	
712648										5660		25	0			0	0			0	0	
712750										2726		464	0			0	0			4200	0	
712956										4805		0	0			0	0			0	0	
713038										3698		204	0			0	0			0	0	
713047										2100		0	0			0	0			0	0	
713140										3044		57	0			0	0			0	0	
713252										100		2	0			0	0			0	0	
713476										10643		3084	0			0	0			43843	780	
713926										789		1566	0			8836	0			20924	0	
714165										5050		29	0			0	0			0	0	
714361										4200		657	0			0	0			5852	0	
714437										2850		0	0			0	0			0	0	
714558										0		529	0			5989	0			6500	0	
714718										0		0	0			0	0			485	0	
714811	0	5964	0	0	0	0	0	91726	0	18000	97690	0	300	0	314082	0	300	0	268177	0	0	
714839										0		1012	0			0	0			2203	0	
714978										3794		1388	0			0	0			10026	1892	
715032										5162		215	0			0	0			1339	0	
715050										0		384	0			620	0			556	0	
715144										16750		300	0			1140	0			0	0	
715340										0		1200	0			1500	0			24000	0	
715630										17675		449	0			0	0			165	0	
715751										5200		35	0			1030	0			450	0	
715809										0		993	0			16842	0			18691	0	
716413										0		0	63			228410	63			7229	0	
716440										2101		1157	0			0	0			5080	0	
716552										22505		143	0			0	0			0	0	
716655										755		626	0			0	0			4130	0	
716833										13300		5569	0			21586	0			12550	258	
716851										3556		123	0			0	0			0	0	
716954										2015		0	0			0	0			0	0	
717232										3324		0	0			0	0			0	300	
717241										0		1344	0			28407	0			0	0	
717513										0		1157	0			21001	0			13732	528	
717737										7466		4380	0			0	0			25162	0	
717867										550		56	0			0	0			0	0	
717924										27500		0	0			17969	0			2064	2549	
718079										1411		277	0			0	0			953	253	
718145										0		711	509			1500	509			7761	0	
718275										3520		0	0			0	0			0	2277	
718538										10867		436	0			0	0			2012	0	
718547										3030		851	0			1918	0			6075	0	
718556										1700		39	0			1838	0			0	0	
718930										4900		0	0			0	0			0	0	
719030										1331		13	0			0	0			0	0	
719058										450		32	0			0	0			600	0	
719441										2025		1	0			0	0			0	0	
719610										5000		716	0			0	0			2187	0	
719656										5404		1061	0			14146	0			0	0	
719955										0		425	0			7421	0			5000	0	
719964										600		73	0			0	0			0	0	
720045										266		10	0			0	0			0	0	
720157										990		0	0			0	0			0	0	
720166										7035		28	0			0	0			0	0	
720344										1200		246	0			215	0			5541	0	
720465										20835		181	0			0	0			0	0	
720746										10400		402	0			0	0			3942	500	
720858										0		110	0			800	0			0	0	
720951										4900		127	0			0	0			1921	0	
721350										0		332	0			3350	0			1600	0	
721659										10060		380	0			0	0			589	0	
721752										0		394	0			952	0			2737	0	
721800										80522		4831	0			141902	0			72213	73	
721949										0		636	0			5608	0			6787	0	
722227										5063		138	0			0	0			1259	0	
722432										2897		616	0			0	0			5000	1000	
722450										0		202	0			0	0			3700	0	
722544										18841		2757	0			32234	0			51560	250	
722816										17500		1670	0			0	0			0	0	
723037										4135		1557	0			1265	0			11141	0	
723112	64296	2034757	130637	7795519	16686	1214476	1370671	22040	1802	343327	12650884	289547	19685		38276701	6871140	19685	2065826	33217839	5505852	0	
723158										1512		200	0			0	0			2500	2841	
723309										154		1092	0			6832	0			21682	5890	
723354										541773		18750	0			261051	0			41478	3817	
723550										0		147	0			0	0			1000	0	
723653										1350		317	0			0	0			3000	0	
723710										8900		4130	0			0	0			76600	2414	
723747										5660		34	0			0	0			0	0	
723756										330		178	0			0	0			150	0	
723822										11009		427	0			0	0			0	0	
723868										4995		226	0			0	0			0	0	
723943										1775		272	0			0	0			0	0	
724052										899		725	0			0	0			4872	0	
724230										4470		370	0			0	0			5100	0	
724351										6979		433	0			6759	0			0	0	
724548										7472		156	0			0	0			0	0	
724557										775		115	0			2022	0			0	0	
724744										0		718	0			3210	0			9281	0	
724753										500		0	0			0	0			0	0	
724847										3625		0	0			0	0			0	0	
724940										20882		35	0			3262	0			0	0	
725077										0		2955	0			0	0			0	0	
725376										0		305	0			0	0			2000	0	
725611										3080		1088	0			2370	0			8035	0	
725732	1420	10324	7967	16104	0	19899	1004	6296	2150	7200	66886	4550	456	0	507598	0	456	63820	404364	92963	1722	
725741										3652		0	0			0	0			0	1000	
725826										6933		423	0			0	0			5378	0	
725844										2065		0	0			0	0			0	0	
725853										2580		87	0			13	0			0	0	
726234										1837		760	0			1640	0			9500	0	
726355										651		63	0			0	0			0	0	
726458										400		202	0			0	0			857	0	
726757										3125		1087	0			0	0			0	0	
726953										18395		324	0			0	0			0	0	
727156										200		84	0			0	0			586	2	
727343										1324		504	0			0	0			4936	0	
727455										12345		606	0			0	0			0	2295	
727530										1466		81	0			0	0			0	0	
727950										275		0	0			0	0			0	0	
728340										6150		345	0			0	0			5000	0	
728452										3325		298	0			0	0			0	0	
728733										1670		261	0			6703	0			0	0	
728742										72933		1865	0			105717	0			22500	0	
728779										705		512	0			0	0			0	0	
728854	140817	38032	46172	3208873	0	18115	8774	7313	51	0	3478653	19130	518	0	17066813	5378759	518	569601	15367422	23713	10506	
728948										1400		2453	0			0	0			23900	0	
728957										1337		388	0			0	0			5000	0	
729011										308		777	0			0	0			12800	0	
729057										6350		167	0			0	0			319	0	
729132	38777	40580	107	0	0	1079	0	50753	5861	93000	137157	962	528	0	399551	6501	528	13856	350930	5000	0	
729310										0		2832	0			3578	0			41417	2880	
729440										0		179	0			0	0			3563	0	
729459										1743		215	0			525	0			3000	0	
729637										7200		1790	0			505	0			9350	0	
729842										411		155	0			0	0			2252	0	
729945										0		364	0			3000	0			613	0	
730213										759		726	0			0	0			14000	4004	
730268										83000		7100	8643			0	8643			155056	0	
730446										168		637	0			0	0			10023	0	
730745										630		58	0			127	0			500	0	
730754										654		134	0			0	0			2000	205	
730857										2445		8	0			0	0			0	0	
731050										5825		551	0			8871	0			0	0	
731247										9584		7650	0			38624	0			120637	0	
731443										5450		705	0			0	0			2498	0	
731957										1090		5	0			0	0			0	0	
732253										3925		110	0			0	0			0	0	
732459										1500		22	0			0	0			76	0	
732570										8031		1202	0			1275	0			17000	0	
732637										2071		20	0			0	0			0	500	
732730										4500		331	0			0	0			30	0	
732758										17040		217	0			48483	0			0	25	
732918										0		2552	0			31165	0			33093	8790	
732945										0		0	0			4827	0			0	0	
732954										1250		0	0			0	0			0	0	
733045										445		180	0			0	0			2700	0	
733054										2375		975	0			0	0			8488	0	
733447										663		584	0			0	0			0	0	
733531										0		72	0			386	0			0	0	
733540										2855		0	0			0	0			0	0	
733559										0		2	0			1200	0			0	0	
733661										1000		0	0			0	0			15550	0	
733755										3835		223	0			0	0			2384	0	
733951										3518		243	0			4083	0			0	0	
734051										1339		0	0			0	0			0	0	
734248										5510		854	0			7431	0			12968	0	
734350										4700		176	0			0	0			0	0	
734538										73200		429	0			82950	0			0	859	
734565										3100		0	0			0	0			0	0	
734613										8462		1163	0			0	0			0	11	
734855										2000		97	0			0	0			1564	0	
734949										1248		108	0			0	0			0	0	
735049										3400		0	0			0	0			0	0	
735058										0		4268	0			38811	0			43665	0	
735067										5095		58	0			0	0			0	0	
735142										0		160	0			200	0			2550	0	
735357										150		61	0			0	0			925	0	
735414										999		52	0			0	0			0	0	
735441										14400		702	0			2383	0			11966	0	
735656										3035		316	0			0	0			6285	498	
735768										0		146	0			2300	0			2051	771	
735852										0		1300	0			2200	0			13000	0	
736158										250		48	0			0	0			0	0	
736206										9180		1674	0			0	0			13128	0	
736448										0		1257	0			16341	0			932	500	
736550										1561		481	0			1421	0			5853	0	
736662										2740		0	0			0	0			0	0	
736877										0		9873	0			4599	0			184909	5275	
737548										2150		1035	0			5503	0			8500	0	
737632										2000		597	0			0	0			0	10	
737753										3433		149	0			0	0			1000	2	
737959										981		35	0			0	0			0	0	
738013										10516		5001	0			0	0			55396	0	
738040										2000		1727	0			8822	0			15800	0	
738143										4000		952	0			950	0			2500	0	
738255										0		156	0			0	0			0	250	
738303										30474		3223	0			0	0			36437	23675	
738367										414		1079	0			5800	0			0	0	
738545										6700		0	0			5000	0			0	0	
738611										8040		13	0			0	0			0	0	
738657										3100		66	0			0	0			0	0	
738769										4600		737	0			500	0			5672	0	
739159										1200		0	0			0	0			0	2	
739346										0		75	0			0	0			0	0	
739355										2115		226	0			0	0			0	474	
739430										1328		864	0			0	0			441	0	
739560										62616		5313	0			0	0			105068	366	
739832										1935		676	0			950	0			1590	0	
739850										3675		2	0			0	0			0	0	
740043										21725		2305	0			0	0			6395	0	
740249										9399		0	0			0	0			0	0	
740258										1870		0	0			0	0			0	0	
740931										21036		9868	0			748827	0			144000	0	
741068										8185		19	0			0	0			0	0	
741152										5750		24	0			0	0			0	0	
741330										415		1491	0			91	0			5000	0	
741358										0		0	0			425	0			0	0	
741545										0		2202	0			123063	0			4872	0	
741639										2600		0	0			0	0			0	0	
741648										0		0	0			175	0			0	0	
741657										0		451	0			600	0			1190	0	
741844										1740		163	0			0	0			1000	0	
741956										1900		0	0			0	0			0	0	
742056										1400		0	0			0	0			0	0	
742225										11116		224	0			1556	0			1800	0	
742355										3689		345	0			0	0			5662	0	
742542										300		224	0			0	0			3100	0	
742560	14968	214890	4085	44671	0	0	0	0	0	57200	278614	129	0	32162	451303	48608	0	0	420363	0	0	
742636										5600		213	0			0	0			0	0	
742944										14654		519	0			0	0			0	150	
743053										3150		133	0			804	0			2000	0	
743455										0		121	0			0	0			100	0	
743651										0		183	0			1140	0			0	0	
743679										0		1673	0			433	0			26761	320	
743857										1338		2	0			0	0			0	0	
743950										2103		0	0			0	0			0	0	
744144										0		176	0			8000	0			0	0	
744238										400		612	0			4681	0			3000	0	
744256										10410		1188	0			0	0			20072	250	
744854										45504		0	0			0	0			0	0	
745150										1424		0	0			0	0			0	0	
745347										4900		500	0			6234	0			1500	600	
745570										0		381	0			13325	0			3000	0	
745646										4811		376	0			0	0			3000	0	
745954										75		3	0			0	0			0	0	
746054										1300		62	0			0	0			0	0	
746157										3551		129	0			550	0			769	0	
746223										25526		1047	0			0	0			0	0	
746344										4920		338	0			0	0			0	0	
746429										9632		366	0			0	0			701	0	
746513										0		810	0			10240	0			13297	300	
746755										155		7	0			500	0			0	0	
746942										1005		0	0			0	0			1000	0	
747051										3542		211	0			0	0			0	0	
747257										1733		128	0			0	0			2363	0	
747435	0	8498	0	4061	0	0	0	0	1193	7700	13752	587	239	0	188693	3277	239	0	172902	2171	0	
747743										2640		200	0			0	0			1000	0	
747846										6945		193	0			0	0			500	0	
748254										10575		558	0			791	0			5342	0	
748357										4225		82	0			0	0			2862	0	
748441										3225		518	0			0	0			1729	0	
748647										10550		1030	0			3250	0			4600	0	
748964										20754		481	0			0	0			1716	0	
749046										24145		1563	0			0	0			6284	19	
749121										265		7146	0			0	0			86295	0	
749242										0		4058	0			0	0			31158	8109	
749550										1600		27	0			0	0			0	0	
749569										9000		4406	0			95000	0			78000	0	
749635										27955		3088	0			2317	0			53433	0	
749756										11403		61	0			11506	0			0	0	
749840										2330		43	0			0	0			0	0	
749943										2259		0	0			0	0			0	0	
749952										700		311	0			0	0			0	0	
750051										11095		1142	0			0	0			5000	0	
750127										1177		386	0			7396	0			0	0	
750154										430		120	0			0	0			0	0	
750239										14000		1883	0			1548	0			10000	20975	
750305										0		7300	0			0	0			86439	7228	
750341										6100		1345	0			0	0			22992	0	
750444										4791		0	0			0	0			0	0	
750501										15575		775	0			0	0			15000	0	
750846										1100		81	0			0	0			346	0	
750864	0	12400	0	51677	0	689581	38021	0	0	70000	791679	140	0	375265	1280537	0	0	0	1483862	2918	0	
751151										1050		710	0			0	0			6348	0	
751254										4475		367	0			0	0			7100	0	
751302										6450		448	0			0	0			0	0	
751656										0		317	0			0	0			891	2550	
751740										2807		27	0			0	0			0	0	
751759										7500		836	0			7963	0			9576	15334	
751852										2555		238	0			0	0			500	0	
751955										0		721	0			700	0			11335	0	
752644										2350		493	0			0	0			0	4814	
752653										8800		317	0			0	0			0	10	
752831										10663		398	0			0	0			2146	0	
752970										139508		38450	0			1560655	0			168000	0	
753052										3260		2	0			0	0			0	0	
753324										0		1017	0			10643	0			10000	0	
753351										450		177	0			0	0			2470	0	
753548										4850		450	0			0	0			1546	0	
753641										4000		38	0			0	0			0	0	
753856										13700		0	0			0	0			0	0	
754031										945		37	0			0	0			0	0	
754068										10830		233	0			7060	0			1000	0	
754246										1700		6	0			0	0			0	0	
754358										6000		30	0			0	0			0	2	
754433										12500		640	0			2	0			3800	0	
754536										3325		307	0			302	0			2656	0	
754657										5571		429	0			0	0			7603	0	
754826										10000		964	0			2558	0			912	0	
754853										55695		1336	0			56785	0			0	0	
754929										3638		980	0			0	0			0	0	
755047										6600		833	0			0	0			5793	0	
755056										90		0	0			0	0			0	0	
755252										6000		817	0			5296	0			7243	0	
755328										2650		1264	0			4600	0			20200	0	
755421										1576		66	0			0	0			20	0	
755458										3940		960	0			1649	0			11488	0	
755551										14875		1597	0			0	0			22412	0	
755850										1575		973	0			0	0			0	0	
756316										6800		1281	0			4048	0			20000	0	
756343										2250		0	0			0	0			0	4	
756848										422		188	0			0	0			500	0	
756950										2250		250	0			0	0			42	0	
757377										14200		4488	0			0	0			0	21	
757452										0		693	0			0	0			14585	0	
757612										3687		590	0			0	0			5350	0	
757779										0		414	0			0	0			0	2111	
758440										1570		151	0			0	0			0	0	
758703										24259		9230	0			13874	0			123000	31315	
758721										4932		395	0			0	0			0	0	
758842										237		212	0			800	0			0	0	
758851										3946		97	0			150	0			0	0	
759045										0		1855	0			14505	0			10707	500	
759250										0		0	0			700	0			0	0	
759540										6773		152	0			0	0			2357	460	
759625										12132		388	0			0	0			0	0	
760041										0		2012	0			2600	0			39548	0	
760108										14511		1661	0			0	0			34494	3130	
760210										11892		50	0			0	0			0	0	
760331										3438		1453	0			324	0			0	0	
760340										6325		6	0			2632	0			0	0	
760434										0		0	0			400	0			0	0	
760555										0		2159	0			36075	0			301	2375	
760649										1700		0	0			0	0			72	0	
760742										0		306	0			887	0			4715	0	
760854										4719		906	0			6980	0			0	0	
760939										1053		0	0			0	0			0	0	
760957										3137		101	0			0	0			0	0	
761244										4310		570	0			0	0			1000	504	
761347										3277		2025	0			0	0			2500	145	
761459										700		110	0			0	0			1600	0	
761543										0		202	0			1440	0			3396	0	
761833										9250		50	0			0	0			0	0	
761851										5255		445	0			0	0			7000	2	
761954										8030		50	0			0	0			0	0	
762045										2100		719	0			0	0			12950	0	
762054										0		80	0			385	0			700	0	
762353										950		2	0			0	0			0	0	
762429										5167		276	0			8000	0			0	0	
762447										12300		3721	0			34365	0			28300	0	
762607										948		1149	0			0	0			7000	6000	
762625										0		239	0			0	0			0	250	
762661										0		24324	0			0	0			260000	0	
763211										961		0	0			3126	0			0	0	
763556										6275		150	0			0	0			0	0	
763752										4935		0	0			0	0			0	0	
763930										7814		358	0			0	0			0	0	
764030										0		512	0			5309	0			9100	0	
764058										0		846	0			12857	0			3000	0	
764067										3090		343	0			0	0			1994	0	
764142										80		74	0			500	0			1500	0	
764151										6000		43	0			0	0			0	0	
764414										0		9235	0			80938	0			96140	1000	
764441										4625		0	0			0	0			0	0	
764647										0		585	0			0	0			2000	145	
764816										0		829	0			534	0			11237	0	
764843										4521		0	0			0	0			0	0	
765019										8350		1482	0			0	0			20000	79	
765046										3019		523	0			0	0			5000	0	
765130										1050		0	0			0	0			0	0	
765318										1575		709	0			0	0			8398	0	
765354										0		473	0			644	0			8000	0	
765505										4210		2577	0			0	0			39000	9467	
765662										1540		100	0			0	0			0	0	
765756	184090	34311	159860	4172578	0	1193510	863744	1045	52	1274932	6702210	67642	13790	0	21008059	542711	13790	200	18771956	14520	93020	
766052										12000		189	0			0	0			0	0	
766164										505		374	0			0	0			0	0	
766258										5875		986	0			2473	0			0	5615	
766735										6000		847	0			714	0			2000	0	
767004										550		1395	0			0	0			22363	4005	
767040										7382		169	0			0	0			0	0	
767059										6065		1613	0			0	0			0	250	
767152										4551		5	0			0	0			0	0	
767161	42269	306115	260	0	0	0	0	272869	3999	0	625651	2029	144	18616	1152622	0	144	0	1004346	40000	139	
767246										1934		0	0			0	0			0	0	
767255										5750		355	0			0	0			4588	0	
767554										0		366	0			0	0			4549	0	
767611										5100		281	0			0	0			13	0	
767705										250		1341	0			3267	0			22192	0	
767732										14900		601	0			0	0			0	1000	
767769										2535		126	0			0	0			0	0	
767817										2860		540	0			0	0			8000	0	
767947										3250		0	0			0	0			0	0	
768074										0		3954	0			0	0			7000	5055	
768252										0		301	0			225	0			0	0	
768458										1590		392	0			0	0			5141	0	
768953										1625		181	0			1180	0			0	0	
769156										5025		23	0			0	0			0	0	
769334										1901		214	0			0	0			953	0	
769455										850		0	0			153	0			0	0	
769857										2157		179	0			0	0			0	100	
770068										2475		334	0			0	0			0	1376	
770330										2951		363	0			0	0			297	0	
770367										90000		2675	455			107375	455			36861	0	
770433										500		0	0			0	0			0	0	
770451										2800		492	0			0	0			3802	0	
770545										155		27	0			0	0			0	0	
770572										0		4190	0			7389	0			80473	37	
770639										3330		280	0			3331	0			2000	100	
770657										0		934	0			11802	0			7000	0	
770853										5086		400	0			0	0			5000	0	
771047										0		153	0			962	0			0	0	
771140										8395		594	0			1581	0			6300	0	
771346										0		270	0			645	0			5400	0	
771458										0		1315	0			11122	0			13588	0	
771551										1328		291	0			0	0			5325	0	
771609										3771		2238	0			0	0			24243	11998	
771636										915		350	0			1975	0			7000	0	
771663										2170		0	0			0	0			0	0	
771748										2019		250	0			0	3			2000	0	
771832										257		2446	0			5995	0			43305	1506	
772008										36728		4760	0			8532	0			86100	17741	
772240										0		308	0			57	0			5996	0	
772446										1800		110	0			0	0			0	0	
772558										1725		515	0			0	0			6806	0	
772745										750		65	0			1835	0			294	0	
772754										1649		94	0			0	0			0	0	
773032										3960		370	0			0	0			0	0	
773126										1545		0	0			685	0			0	0	
773247										4440		1372	0			9711	0			9700	0	
773359										2384		0	0			0	0			0	0	
773443										0		758	0			5334	0			0	0	
773546										3575		150	0			0	0			0	0	
773742										2550		910	0			0	0			0	0	
773751										2500		251	0			0	0			6	0	
774105										5269		1998	0			1844	0			33513	1040	
774132										6923		715	0			0	0			0	0	
774235										0		168	0			532	0			0	518	
774253										2150		121	0			0	0			0	0	
774262										17650		144	0			0	0			0	0	
774347										249		83	0			800	0			929	0	
774655										1500		141	0			0	0			2565	0	
774730										43358		2005	0			5900	0			1000	0	
774833										2400		1767	0			9055	0			31749	2031	
774851										1278		65	0			0	0			696	0	
775054										2100		902	0			0	0			14853	0	
775214										11800		2593	0			0	0			0	0	
775241										4545		36	0			3212	0			0	0	
775456										0		212	0			5004	0			0	1000	
775540										1369		173	0			0	0			496	0	
775755										2550		183	0			0	0			0	0	
776060										12380		34166	215			0	215			352054	2	
776248										161		212	0			0	0			3500	334	
776275										0		172	0			0	0			0	60	
776350										11413		660	0			8970	0			12000	0	
776369										7600		0	0			0	0			0	0	
776547										1100		556	0			0	0			15049	0	
776659										21545		22	0			0	0			0	0	
776734										25		363	0			726	0			0	100	
776752										0		154	0			300	0			2680	0	
777012										8806		5728	0			22813	0			106744	0	
777160										2344		3	0			0	0			0	204	
777254										200		161	0			0	0			0	0	
777366	100	82897	8996	3739	0	0	0	1987	0	0	97719	1941	271	12616	461071	5000	271	0	440504	5000	0	
777441										0		292	0			833	0			407	0	
777553										5300		170	0			0	0			0	7	
777870										0		818	0			0	0			0	10	
777964										125		11	0			0	0			0	0	
778466										43717		1047	0			3099	0			0	0	
778532										0		50	0			15568	0			0	0	
778738										0		8004	0			25090	0			96051	0	
779016										11739		571	0			1771	0			10523	300	
779351										12776		2036	0			14390	0			9535	0	
779360										4094		378	0			0	0			0	0	
779539										1050		4166	0			0	0			17001	0	
779641										3000		112	0			0	0			0	0	
779650										2020		246	0			0	0			0	0	
779968										0		370	0			0	0			7000	7500	
780049										800		203	0			0	0			250	2498	
780218										4585		1395	0			0	0			15299	502	
780263										16350		50	0			0	0			0	0	
780562										1500		1402	0			8955	0			21912	0	
780722										14561		694	0			0	0			3000	1047	
780955										1277		0	0			0	0			0	123	
781028										2851		1345	0			0	0			11000	0	
781130										14324		810	0			14186	0			15000	487	
781158										0		173	0			1479	0			0	0	
781466										0		18652	0			17000	0			344712	271	
782016										3600		436	0			0	0			1989	0	
782351										16610		29	0			0	0			0	0	
782548										619		149	0			2000	0			0	0	
782650										5700		347	0			0	0			4243	0	
782904										218400		4367	0			11343	0			9500	280	
782940										660		190	0			0	0			0	0	
783059										2650		516	0			9499	0			595	1500	
783161										30950		851	0			0	0			5061	1050	
783246										376		348	0			0	0			4519	0	
783349										3857		0	0			0	0			0	0	
783648										9800		4836	0			21529	0			78000	0	
783844										12783		900	0			0	0			12000	159	
783910										0		338	0			387	0			901	0	
783956										1106		25	0			0	0			0	0	
783965										5225		60	0			0	0			0	0	
784159										2327		0	0			0	0			0	0	
784430										406		128	0			4775	0			0	0	
784944										254		130	0			350	0			750	194	
