"IDRSSD"	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON2702	RCON2710	RCON2722	RCON3510	RCON3512	RCON3514	RCON3520	RCON3779	RCON5514	RCON5515	RCON5516	RCON5517	RCON5596	RCON5597	RCON6861	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA531	RCONA532	RCONA533	RCONA545	TEXTA545	
	UNPOSTED DEBITS	UNPOSTED DEBITS FOR DEMAND DEPOSITS	UNPOSTED DEBITS FOR TIME&SAVING DEPS	DEMAND DEPS OF CONSOL SUBS	DEM DEP OF INSURED BR-PR,US TERR&POS	RES BALS PASSED THRU AS DEMAND DEPS	RES BALS PASSED THRU AS TIME&SVG DEP	TIME & SVG DEPS OF CONSOL SUBS	TIM&SAV DEP OF INS BR-PR,US TERR&POS	TOTAL DEPOSITS $100,000 OR LESS	TOTAL DEPOSITS > $100,000	TOT DEPS - NUM OF ACCTS > $100,000	UNPOSTED CREDITS	UNPOSTED CREDITS-DEMAND DEPOSITS	UNPOSTED CREDITS-TIME & SAVINGS DEPS	UNINVESTED TRUST FUNDS HELD	# OF DEP ACCTS OF $100,000 OR LESS	INT ACCRD&UNPD ON DEPS OF CNSLD SUBS	INT ACCRD&UNPD ON DEPS IN INSRD BRCH	UNAMORTZD PREMIUMS ON TIME&SVGS DEPS	UNAMORTZD DISCOUNT ON TIME&SVGS DEPS	DEPOSITS IN LIFELINE ACCOUNTS	ESTIMATE OF UNINSURED DEPOSITS	EST AMT OF UNINSURD DEPS METHD INDCT	BENFT-RESPNSV DEPSTRY INSTN INVSTMT	AMT DEM DEP REDUC IF BALS REP NET BS	INCR IN DEM DEP IF RECIP BAL GROSS	DECR IN DEM DEP IF CIPC INCLUDED	AMT OF ASSETS NETTED AGST DMND DEPS	AMT OF ASSETS NETTED AGST SVGS DEPS	TOTL DEPS PURCHD/ACQRD FROM OTH FDIC	AMT OF PURCHD/ACQRD DPS RPTD IN A531	TOTL DEPS SOLD OR TRNSFRD DURING QTR	PB/PSA FDIC CERTIFICATE NUMBER	PB/PSA FDIC CERTIFICATE NUMBER	
751852	0	314	1	0		0	0	0		39683	26849	122	0	18	87	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
751955	0	0	0	0		0	0	0		23495	2127	14	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
752644	265	0	0	0		0	0	0		62484	37428	181	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
752653	0	0	0	0		0	0	0		65187	26003	167	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
752831	0	0	0	0		0	0	0		62745	30003	115	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
752970	263	0	0	357		0	0	0		1082393	1879356	3220	74	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
753052	14	0	0	0		0	0	0		23051	6471	49	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
753324	0			0		0	0	0		128143	51161	275	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
753351	0	0	0	0		0	0	0		43110	15098	49	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
753548	0			0		0	0	0		62159	24007	112	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
753641	0	0	0	0		0	0	0		33372	6113	39	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
753856	0	0	0	0		0	0	0		19522	7342	37	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
754031	0	0	0	0		0	0	0		8628	2434	12	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
754068	0	0	0	0		0	0	0		39516	29429	140	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
754246	30	0	0	0		0	0	0		20472	415	3	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
754358	0	0	0	0		0	0	0		15488	13302	41	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
754433	0	0	0	0		0	0	0		59670	30206	137	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
754536	0	0	0	0		0	0	0		38411	19862	108	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
754657	0	0	0	0		0	0	0		51573	23062	107	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
754826	0	0	0	0		0	0	0		162394	48987	271	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
754853	0	0	0	0		172	0	0		174552	83256	357	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
754929	0	0	0	0		0	0	0		242217	75561	377	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
755047	0	0	0	0		0	0	0		201583	130850	535	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
755056	0	0	0	0		0	0	0		10609	2017	12	0	0	0	0		0		0	0		0	false	0	5	0	0	0	0	0	0	0	0		
755252	0	0	0	40		0	0	0		103337	41286	222	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
755328	0	0	0	0		0	0	0		157020	88332	270	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
755421	0	0	0	0		0	0	0		17599	5299	48	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
755458	0	0	0	0		0	0	0		65280	18581	77	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
755551	0	0	0	0		0	0	0		148878	138017	451	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
755850	0	0	0	0		0	0	0		70875	18135	78	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
756316	0	0	0	0		0	0	0		123670	44430	148	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
756343	0	91	0	0		0	0	0		24442	4215	27	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
756848	0	0	0	0		0	0	0		46694	21438	90	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
756950	0	0	0	0		0	0	0		42265	12526	42	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
757377	0	0	0	160		0	0	1266		483888	71126	508	0	0	0	0		3		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
757452	0	0	0	0		0	0	0		77744	17608	105	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
757612	0	0	0	0		0	0	0		59067	13371	73	0	1	2	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
757779	0	0	0	0		0	0	0		53672	3925	26	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
758440	0	0	0	0		0	0	0		37537	8562	56	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
758703	0	0	0	869		0	0	2222		897723	357152	2062	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
758721	0	0	0	0		0	0	0		66035	19193	120	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
758842	0	0	0	0		0	0	0		53408	15558	50	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
758851	0	0	0	0		0	0	0		24039	12332	83	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
759045	0	0	0	0		0	0	0		84261	65114	217	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
759250	0	0	0	0		0	0	0		8904	4756	26	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
759540	0	0	0	0		0	0	0		22935	21470	60	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
759625	75	0	0	0		0	0	0		120441	27328	170	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
760041	0	0	0	0		0	0	0		86435	17723	112	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
760108	0	0	0	0		0	0	0		147890	59550	275	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
760210	0	0	0	0		0	0	0		38935	13684	50	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
760331	0	0	0	0		0	0	0		154634	47044	188	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
760340	0	0	0	0		0	0	0		18523	3940	21	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
760434	0	0	0	0		0	0	0		21825	11076	60	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
760555	0	0	0	0		0	0	0		256403	71371	367	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
760649	0	0	0	0		0	0	0		40380	9171	39	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
760742	0	0	0	0		0	0	0		33710	10326	48	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
760854	0	0	0	0		0	0	0		255494	76801	274	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
760939	0	0	0	0		0	0	0		25644	4348	25	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
760957	0	0	0	0		0	0	0		33513	8394	32	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
761244	0			0		0	0	0		68814	26345	112	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
761347	0	0	0	1305		0	0	0		40417	21186	97	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
761459	0	0	0	0		0	0	0		29131	7828	36	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
761543	0	0	0	0		0	0	0		28329	10269	57	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
761833	14	0	0	0		0	0	0		46886	16492	51	73	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
761851	0	0	0	0		0	0	0		55082	4424	19	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
761954	0	0	0	0		0	0	0		33356	6070	31	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
762045	0	0	0	0		0	0	0		29706	9487	58	0	0	0	0		0		30	0		0	false	0	0	0	0	0	0	0	0	0	0		
762054	0	0	0	0		0	0	0		17263	4885	32	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
762353	0	0	0	0		0	0	0		14798	4679	26	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
762429	0	0	0	0		0	0	0		63124	16674	92	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
762447	0	0	0	0		0	0	0		357548	199025	592	0	0	0	0		0		0	0		0	false	965	0	0	0	0	0	0	0	0	0		
762607	0	0	0	3448		0	0	0		95739	47002	197	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
762625	0	0	0	0		0	0	0		42929	12606	65	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
762661	0	0	0	0		0	0	0		3094542	1098334	5417	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
763211	0	0	0	0		0	0	0		64180	20610	118	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
763556	102			0		0	0	0		75612	14119	86	78			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
763752	0	0	0	0		0	0	0		34823	15394	63	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
763930	0	0	0	0		0	0	0		62142	28137	149	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
764030	0	0	0	0		0	0	0		72727	62488	232	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
764058	0	0	0	0		0	0	0		155735	79988	328	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	8046	8046	0	0		
764067	0	0	0	0		0	0	0		43700	19692	134	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
764142	0	0	0	0		0	0	0		16641	2186	14	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
764151	0	0	0	0		0	0	0		19908	4629	30	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
764414	0	0	0	0		0	0	0		540930	283466	1018	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
764441	0	4	0	0		0	0	0		26135	6332	31	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
764647	0	0	0	0		0	0	0		76967	6561	36	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
764816	0	0	0	0		0	0	0		58961	12595	70	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
764843	0	0	0	0		0	0	0		29865	9962	29	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
765019	0			0		0	0	0		248444	143032	538	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
765046	0	0	0	0		0	0	0		48549	12502	75	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
765130	0	0	0	0		0	0	0		3072	1517	7	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
765318	0	0	0	0		0	0	0		39192	41755	143	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
765354	0	0	0	0		0	0	0		59085	34104	132	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
765505	207	0	0	0		0	0	0		229423	48917	286	41	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
765662	90	0	0	0		0	0	0		37949	15713	83	5	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
765756	0	0	0	0	0	0	0	0	0	12206386	5449244	23740	0	0	0	0		0	0	0	0		0	false	0	0	0	0	0	0	0	0	0	0		
766052	0	0	0	0		0	0	0		39181	16567	51	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
766164	0	0	0	0		0	0	0		31165	10503	78	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
766258	0	0	0	0		0	0	0		144009	130745	433	0	51	92	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
766735	0	0	0	0		0	0	0		78956	54661	263	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
767004	0	0	0	0		0	0	0		45131	23276	110	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
767040	0	0	0	0		0	0	0		33651	11974	36	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
767059	0			0		0	0	0		221686	94098	425	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
767152	0	0	0	0		0	0	0		13083	3630	29	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
767161	0	0	0	598	0	0	0	0	0	423455	508325	1989	0	0	0	0		0	0	0	0		0	false	0	0	0	0	0	0	0	0	0	0		
767246	0	0	0	0		0	0	0		9965	1327	10	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
767255		4	0	0		0	0	0		64165	16388	83	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
767554	0	0	0	0		0	0	0		37551	9968	62	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
767611	0	0	0	0		0	0	0		61895	16065	68	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
767705	0	0	0	0		0	0	0		43422	34117	148	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
767732	0	0	0	17		0	0	0		105768	31225	139	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
767769	0	0	0	0		0	0	0		39252	4632	28	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
767817	0	0	0	0		0	0	0		58685	18894	98	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
767947	0	0	0	0		0	0	0		59006	15431	71	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
768074	0	0	0	335		0	0	48		179131	225218	991	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
768252	0	0	0	0		0	0	0		46200	33601	107	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
768458	0	0	0	0		0	0	0		38506	16819	75	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
768953	0	0	0	0		0	0	0		31734	8170	40	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
769156	0	0	0	0		0	0	0		56400	11559	66	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
769334	0	0	0	0		0	0	0		36718	11183	65	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
769455	0	0	0	0		0	0	0		6112	1187	8	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
769857	0	0	0	0		0	0	0		40679	3581	23	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
770068	0	0	0	0		0	0	0		35946	20994	113	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
770330	0	0	0	0		0	0	0		56383	6551	40	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
770367	0	0	0	3219		0	0	0		418075	599315	1564	493	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
770433	0	0	0	0		0	0	0		5662	2489	16	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
770451	0	0	0	0		0	0	0		51894	14710	75	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
770545	0	0	0	0		0	0	0		7706	2872	15	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
770572	0	161	0	10		0	0	0		244036	165899	495	0	7	85	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
770639	0	0	0	0		0	0	0		69633	40934	183	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
770657	0	0	0	0		0	0	0		219763	74312	269	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
770853	0	0	0	0		0	0	0		59624	17905	88	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
771047	0	0	0	0		0	0	0		21177	8328	34	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
771140	0	0	0	0		0	0	0		67376	35636	139	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
771346	0	0	0	0		0	0	0		22401	5674	39	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
771458	0	0	0	0		0	0	0		108609	92743	294	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
771551	0	0	0	0		0	0	0		30102	7996	32	2	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
771609	0	0	0	11820		0	0	3476		271128	80361	496	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
771636	0	0	0	0		0	0	0		62221	16517	80	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
771663	25	0	0	0		0	0	0		13338	1353	13	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
771748	0	0	0	0		0	0	0		42813	6684	25	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
771832	0	0	0	0		0	0	0		86653	26114	120	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
772008	0	0	0	222		0	0	0		422299	133659	715	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
772240	0	0	0	0		0	0	0		42033	13159	63	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
772446	0	0	0	0		0	0	0		547	0	0	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
772558	0	0	0	98		0	0	0		128406	25587	128	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
772745	0			57		0	0	0		23975	23378	63	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
772754	0	0	0	0		0	0	0		28279	4670	25	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
773032	0	0	0	0		0	0	0		45690	19447	104	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
773126	0	0	0	0		0	0	0		29288	10490	45	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
773247	0			0		0	0	0		149567	72335	266	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
773359	0	0	0	0		0	0	0		36096	4303	22	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
773443	0	0	0	0		0	0	0		144970	60014	196	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
773546	0	0	0	0		0	0	0		66694	35797	174	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
773742	0	0	0	0		0	0	0		147430	58316	278	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
773751	0	0	0	0		0	0	0		36813	9186	50	0	0	0	0		0		0	0			false	0	0	0	0	0	0						
774105	0	0	0	0		0	0	0		52944	48303	170	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
774132	0	0	0	2285		0	0	17		107407	24288	121	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
774235	0	0	0	0		0	0	0		40314	18989	116	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
774253	0	0	0	0		0	0	0		26488	9775	41	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
774262	0	0	0	0		0	0	0		69060	26552	91	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
774347	0	0	0	0		0	0	0		25055	3969	19	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
774655	71	0	0	0		0	0	0		30323	7201	39	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
774730		0	0	0		0	0	0		221869	212841	633		0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
774833	0	0	0	0		0	0	0		218296	115220	337	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
774851	0	0	0	0		0	0	0		16392	2991	20	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
775054	0	0	0	0		0	0	0		41639	14326	70	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
775214	0	0	0	0		0	0	0		312287	225751	582	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
775241	0	0	0	0		0	0	0		23276	12153	51	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
775456	0	0	0	0		0	0	0		9332	18142	35	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
775540	0	0	0	0		0	0	0		29688	7086	30	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
775755	37	0	0	0		0	0	0		38968	19553	76	6	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
776060	0	0	0	9039		0	0	0		694067	477717	1864	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
776248	0	0	0	0		0	0	0		30744	8275	47	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
776275	0	0	0	0		0	0	0		18228	3385	20	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
776350	0	0	0	0		0	0	0		100809	99549	375	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
776369	9	0	0	0		0	0	0		35269	10587	59	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
776547	0	0	0	0		0	0	0		43544	21406	65	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
776659	0			0		0	0	0		48179	27928	164	0			0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
776734	0	0	0	0		0	0	0		23845	17192	114	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
776752	1	0	0	0		0	0	0		19389	4543	34	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
777012	0	0	0	0		0	0	0		125553	369579	470	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
777160	38	0	0	0		0	0	0		143693	47766	272	16	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
777254	15	0	0	0		0	0	0		31728	4279	35	54	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0			
777366	0	0	0	0	0	0	0	0	0	240585	186295	775	0	0	0	0		0	0	0	0			false	0	0	0	0	0	0						
777441	0	0	0	0		0	0	0		29091	19129	70	0	0	0	0		0		0	0			false	0	0	0	0	0	0						
777553	0	0	0	0		0	0	0		39243	13432	49	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
777870	0	0	0	0		0	0	0		96801	4527	33	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
777964	48	0	0	0		0	0	0		4101	1568	13	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
778466	0	0	0	0		0	0	0		107191	182827	452	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
778532	0	0	0	0		0	0	0		64655	23594	109	0	0	0	0		0		0	0		0	false	0	0	0	1	0	0	0	0	0	0		
778738	0	0	0	0		0	0	0		296166	93010	342	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
779016	0	0	0	0		0	0	0		136329	43600	200	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
779351	0	0	0	719		0	0	0		195481	120402	375	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
779360	55	0	0	0		0	0	0		115805	61436	267	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
779539	0	0	0	0		0	0	0		333580	178058	634	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
779641	0	0	0	0		0	0	0		19046	6073	37	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
779650	0	0	0	5		0	0	550		55041	20481	92	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
779968	58	0	0	0		0	0	0		25861	44649	168	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
780049	0	0	0	0		0	0	0		29897	17756	102	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
780218	0	0	0	0		0	0	0		137510	26791	164	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
780263	0	0	0	0		0	0	0		68456	39966	160	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
780562	0	0	0	58		0	0	0		66922	30362	198	0	0	0	0		0		0	0		0	false	0	0	0	0	0	0	0	0	0	0		
