"IDRSSD"	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB528	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB613	RCONB614	RCONB616	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB645	RCONB646	RCONB647	RCONB648	RCONB649	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB674	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	
181404	237183	327739	0	0	0	0	215423	0	0	0	0	0	0	0	0	0	2245	6002	448	0	0	0	0	0	2684	589	63259	3470	14150	0	11138	0	0	0	0	0	0	0	0	12930	60105	142388	0	0	0	0	0	15397	0	265	3328	592	85	4935	0	0	0	4935	396	0	0	0	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12240	0	0	0	12240	0	0	0	3099	96657	64167	185768	0	19331	32084	185768	237183	
181459	364780	482035	0	0	0	0	358447	0	0	875	0	0	0	0	0	0	3586	15003	0	0	9024	61769	1722	0	171	16077	0	0	0	0	0	0	0	0	0	1288	0	0	1711	20325	21084	315327	0	0	0	0	0	16214	815	883	2173	80	-5705	2315	0	0	0	2315	0	0	0	0	0	29	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5010	0	0	0	5010	0	0	0	31281	99270	24174	334944	0	19854	12087	334944	366885	
181758	24738	51891	0	0	0	0	22334	0	0	0	0	0	0	0	0	0	670	4488	0	0	0	0	0	0	482	3054	16922	500	0	1200	0	0	0	0	0	0	0	0	0	924	9320	12090	0	0	0	0	0	3051	0	0	0	0	140	253	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4924	22334	9820	15394	0	4467	4910	15394	24771	
181851	321507	473159	0	0	0	0	292639	0	0	6847	0	0	0	0	0	0	4965	14657	0	0	0	0	0	0	3129	15264	68776	24918	4448	0	0	0	0	0	0	5343	0	0	0	4364	81831	206444	0	0	0	0	0	38891	6847	537	2900	0	6472	1290	0	0	0	1290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6533	0	0	0	6533	0	0	0	20766	90697	112092	247322	0	18139	56046	247322	321507	
181963	81281	152343	0	0	0	0	64100	0	0	0	0	0	0	0	0	0	1222	5532	0	0	0	2913	0	0	898	12485	54636	0	4042	0	0	0	0	0	0	0	0	0	0	1054	11310	51736	0	0	0	0	0	6630	0	49	671	0	225	54	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	923	0	0	0	923	0	0	0	13756	64806	11310	62665	0	12961	5655	62665	81281	
182054	52220	82782	0	0	0	0	49118	0	0	0	0	0	0	0	0	0	576	2289	0	0	0	0	0	0	661	181	22403	457	516	0	1971	0	0	0	0	0	0	0	0	0	14412	34706	0	0	0	0	0	4546	0	0	247	0	-203	0	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	82	0	0	0	757	26910	14869	39612	0	5382	7435	39612	52429	
182157	19065	40334	0	0	0	0	13480	0	0	345	0	0	0	0	0	0	1041	737	0	0	0	0	0	0	185	1007	25107	250	0	0	1400	0	0	0	0	0	0	0	0	1249	982	11249	0	0	0	0	0	1755	-5	81	222	0	-32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2129	28715	1232	12706	0	5743	616	12706	19065	
182175	49709	89649	0	0	0	0	82489	0	0	0	0	0	0	0	0	0	1543	586	0	0	0	0	0	0	0	0	0	0	0	0	1275	0	0	0	0	0	0	0	0	542	71714	10233	0	0	0	0	0	4040	0	0	864	422	-319	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1543	3272	72136	12987	0	654	36068	12987	49709	
182353	13290	19412	0	0	0	0	12419	0	0	0	0	0	0	0	0	0	193	661	0	0	0	0	0	0	73	0	4499	0	0	0	1150	0	0	0	0	0	0	0	0	0	1667	10752	0	0	0	0	0	481	0	0	14	0	-122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	6324	1667	11219	0	1265	834	11219	13318	
182401	43219	114095	0	0	0	0	31122	0	0	0	0	0	0	0	0	0	2427	403	0	0	11676	31912	803	3502	537	2927	14424	0	2075	0	9374	0	0	0	0	100	0	0	0	0	19056	12066	0	0	0	0	0	5053	0	0	850	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17030	56963	19959	21846	0	11393	9980	21846	43219	
182456	33512	92724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105356	0	0	0	0	0	0	4	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13203	0	763	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1013	105356	0	12441	0	21071	0	12441	33512	
182540	173374	263877	0	0	0	0	184410	0	0	347	0	0	0	0	0	0	4939	9345	0	0	86	7149	1345	0	1338	999	49302	200	500	0	1120	0	0	0	0	1844	0	0	1264	1653	68894	112599	0	0	0	0	0	10650	347	175	737	0	-688	230	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	854	0	0	0	854	0	0	0	7463	69306	72283	123574	0	13861	36142	123574	173577	
182652	4785	9214	0	0	0	0	4527	0	0	227	0	0	0	0	0	0	0	576	0	0	0	42	105	0	69	2799	0	0	0	0	700	0	0	0	0	0	0	0	0	0	1364	3163	0	0	0	0	0	850	227	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2799	1318	1469	3786	0	264	735	3786	4785	
182951	67116	135497	0	0	0	0	53122	0	0	497	0	0	0	0	0	0	1240	7796	0	0	0	0	0	0	762	13915	33966	4733	3567	0	11050	0	0	0	0	0	0	0	0	468	18769	33885	0	0	0	0	0	7052	-496	33	568	0	-250	0	0	0	0	0	0	0	0	0	0	14	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	25	169	0	0	0	15188	53848	23527	44582	0	10770	11764	44582	67116	
183042	49101	68660	0	0	0	0	51888	0	0	3	0	0	0	0	0	0	656	1071	0	0	0	0	588	0	357	10450	2970	0	0	0	0	0	0	0	0	0	0	0	0	0	13250	38638	0	0	0	0	0	2836	3	0	187	0	-82	0	0	0	0	0	0	0	0	0	0	52	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11106	4228	13838	41336	0	846	6919	41336	49101	
183051	13192	23770	0	0	0	0	10681	0	0	0	0	0	0	0	0	0	447	659	0	0	176	73	2470	0	187	500	7129	0	0	0	1620	0	0	0	0	0	0	0	0	0	1953	8728	0	0	0	0	0	399	0	16	0	0	-40	11	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	23	0	0	0	1139	9481	4423	9145	0	1896	2212	9145	13253	
183154	21520	40978	0	0	0	0	17656	0	0	0	0	0	0	0	0	0	380	1117	0	0	4293	14201	1403	0	0	0	0	0	0	0	2346	0	0	0	0	0	0	0	0	0	2371	15285	0	0	0	0	0	1142	10	33	0	0	-547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4706	17664	3774	16384	0	3533	1887	16384	21804	
183668	266826	298209	0	0	0	0	260069	0	0	0	0	0	0	0	0	0	4152	3464	0	0	3968	11918	0	0	0	0	0	0	0	0	14062	0	0	0	0	0	0	0	0	948	12477	246644	0	0	0	0	0	5277	0	0	242	0	-2592	0	0	0	0	0	115	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1866	1866	0	0	1866	0	0	0	0	0	0	0	1733	0	0	0	1733	0	0	0	8120	30634	14343	253527	0	6127	7172	253527	266826	
183770	49911	87119	0	0	0	0	56197	0	0	0	0	0	0	0	0	0	622	4549	0	0	0	0	0	0	301	6363	7147	1005	3771	0	5755	0	0	0	0	0	0	0	0	353	31783	24061	0	0	0	0	0	2396	0	0	340	0	-279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6985	18144	32788	29888	0	3629	16394	29888	49911	
183846	114136	170506	0	0	0	0	98861	0	14	168	0	0	0	0	0	0	1577	2460	0	0	0	0	0	0	1109	0	30717	0	20503	0	8726	0	0	0	0	0	0	0	0	0	49394	49467	0	0	0	0	0	8192	168	53	0	0	-50	733	0	0	0	733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2910	0	0	1052	1858	0	0	0	1630	41903	50446	80532	0	8381	25223	80532	114136	
183958	95474	137713	0	0	0	0	79630	0	0	28	0	0	0	0	0	0	1716	2871	0	0	0	0	0	0	1370	13211	29223	4991	0	0	2825	0	0	0	0	0	0	0	0	0	8018	71612	0	0	0	0	0	6649	28	61	432	0	68	0	0	0	0	0	0	0	0	0	0	57	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4237	0	0	0	4237	0	0	0	14988	35351	13009	82034	0	7070	6505	82034	95609	
184142	140028	225984	0	0	0	0	138268	0	0	0	0	0	0	0	0	0	6452	6715	0	0	432	22227	4052	0	1781	10106	20790	246	2016	0	8300	0	0	0	0	0	0	0	0	1710	40019	96539	0	0	0	0	0	8189	0	541	0	0	-379	0	0	0	0	0	123	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17531	59742	44317	106326	0	11948	22159	106326	140433	
184245	138723	194239	0	0	0	0	128674	0	0	0	0	0	0	0	0	0	7442	6	0	0	0	0	0	0	616	9141	18733	13096	4044	0	1800	0	0	0	0	0	263	0	0	0	45542	83132	0	0	0	0	0	13431	0	0	0	1261	-1021	552	0	0	0	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4504	0	0	0	4504	0	0	0	16583	20539	59899	104665	0	4108	29950	104665	138723	
184263	114342	101231	0	0	0	0	81209	0	0	0	0	0	0	0	0	0	756	5193	0	0	0	1755	0	0	6	0	80	0	0	0	11738	0	0	0	0	0	0	0	0	0	254	80955	0	0	0	0	0	3984	620	0	0	0	-591	0	0	0	0	0	353	0	0	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25790	0	0	0	25790	0	0	0	756	18766	254	110462	0	3753	127	110462	114342	
184375	338362	499542	0	0	0	0	336202	0	0	0	7	0	0	0	0	0	1022	23496	0	0	0	4178	6640	0	1069	7027	45108	35919	5010	0	882	0	0	0	0	2301	0	0	0	0	149307	186895	0	0	0	0	0	29820	0	0	0	0	-2666	3188	0	0	0	3188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1632	0	0	0	1632	0	0	0	8049	73664	194167	226545	0	14733	97084	226545	338362	
184656	32370	80808	0	0	0	0	17595	0	0	0	0	0	0	0	0	0	2	6204	0	0	8002	18027	14386	0	103	4996	0	0	0	0	10570	0	0	0	0	0	0	0	0	0	2109	15486	0	0	0	0	0	1389	0	12	0	0	-216	299	0	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13012	34801	16495	17162	0	6960	8248	17162	32370	
184759	16970	28109	0	0	0	0	11915	0	0	0	0	0	0	0	0	0	278	939	0	0	1	2458	3355	0	0	0	0	0	426	0	8054	0	0	0	0	0	0	0	0	68	287	11560	0	0	0	0	0	909	0	0	0	0	-265	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	11519	3642	12897	0	2304	1821	12897	17022	
184937	391562	515710	0	0	0	0	370716	0	98	2344	38	0	0	0	0	0	16164	14238	0	0	0	0	24598	0	900	6782	26004	16399	914	0	23545	0	0	0	0	0	0	0	0	677	86320	283719	0	0	0	0	0	29716	2382	0	1165	0	-2171	1799	0	0	0	1799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2727	0	0	0	2727	0	0	0	22946	65629	127317	315329	0	13126	63659	315329	392114	
185037	163642	205532	0	0	0	0	157814	0	0	0	0	0	0	0	0	0	3366	9260	0	0	0	0	0	0	289	0	23949	0	0	0	6400	0	0	0	0	3746	0	0	0	0	31977	125837	0	0	0	0	0	11040	0	0	0	0	-1605	685	0	0	0	685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	0	0	0	296	0	0	0	3366	39609	35723	137858	0	7922	17862	137858	163642	
185251	8723	21188	0	0	0	0	5409	0	0	29	0	0	0	0	0	0	162	202	0	0	0	0	0	0	227	750	8722	1839	0	0	2754	0	0	0	0	0	0	0	0	0	1117	4292	0	0	0	0	0	883	29	3	0	0	-96	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	915	11678	2956	5149	0	2336	1478	5149	8963	
185448	46250	65792	0	0	0	0	43130	0	0	743	0	0	0	0	0	0	709	888	0	0	0	68	6593	0	160	0	11292	0	0	0	535	0	0	0	0	0	0	0	0	225	11827	31078	0	0	0	0	0	3360	0	0	0	0	-171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	709	13008	18420	34438	0	2602	9210	34438	46250	
185457	12120	18268	0	0	0	0	10105	0	0	0	0	0	0	0	0	0	0	657	0	0	0	0	0	0	188	2000	3098	3185	0	0	200	0	0	0	0	0	0	0	0	0	1741	8364	0	0	0	0	0	366	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	136	0	0	0	2000	3955	4926	8866	0	791	2463	8866	12120	
185514	201796	308484	0	0	0	0	215005	0	0	0	0	0	0	0	0	0	11989	612	0	0	0	0	0	0	2068	4503	69423	4337	2562	0	0	0	0	0	0	0	0	0	0	18298	63585	133122	0	0	0	0	0	8456	0	0	919	0	-1157	6717	0	0	0	6717	741	0	0	0	741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16492	89252	67922	150679	0	17850	33961	150679	202490	
185859	132363	248747	0	0	0	0	139101	0	0	9449	0	0	0	0	0	0	2561	6208	0	0	90100	0	0	0	10	749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38055	101046	0	0	0	0	0	22451	9449	595	1266	0	6242	0	0	0	0	0	482	0	0	0	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	714	0	0	0	714	0	0	0	94005	7474	38055	113383	0	1495	19028	113383	133906	
186221	351530	503905	0	0	0	0	338015	0	0	0	0	0	0	0	0	0	4663	6629	0	0	0	37443	0	0	2343	1029	80793	7325	0	0	11471	0	0	0	0	0	0	0	0	0	73581	264434	0	0	0	0	0	21523	0	95	3172	100	-1350	0	0	0	0	0	1069	0	0	1069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5787	139508	82075	282590	0	27902	41038	282590	351530	
186548	36641	47774	0	0	0	0	37452	0	0	0	0	0	0	0	0	0	511	817	0	0	0	0	540	2200	35	401	2200	0	0	0	1997	0	0	0	0	0	0	0	0	390	13174	23888	0	0	0	0	0	2982	0	0	930	0	-359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	0	0	0	378	0	0	0	912	6334	13714	28518	0	1266	6857	28518	36641	
186557	6286	10778	0	0	0	0	6550	0	0	0	0	0	0	0	0	0	0	344	0	0	276	0	255	0	62	1781	956	100	0	0	175	0	0	0	0	0	0	0	0	0	1942	4608	0	0	0	0	0	258	0	0	0	0	-41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2057	1475	2297	4866	0	295	1149	4866	6310	
186650	36689	48725	0	0	0	0	35594	0	0	0	0	0	0	0	0	0	381	861	98	0	11	797	0	665	120	0	4683	0	0	0	4716	0	0	0	0	0	0	0	0	282	6026	29286	0	0	0	0	0	1344	0	0	90	0	-240	0	0	0	0	0	92	0	6	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	11435	6026	31389	0	2287	3013	31389	36689	
186717	217835	334864	0	0	0	0	212102	0	0	0	0	0	0	0	0	0	4343	5799	0	0	0	0	0	0	2591	10788	33442	40116	20742	0	8091	0	0	0	0	0	0	0	0	2250	107325	102527	0	0	0	0	0	8207	0	60	1405	0	328	238	0	0	0	238	2079	0	0	0	2079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1589	0	0	0	1589	0	0	0	15191	50987	147441	133917	0	10197	73721	133917	217835	
186744	433552	701763	0	0	0	0	394642	0	0	12	0	0	0	0	0	0	15226	1536	0	0	0	0	0	0	6308	27721	171658	21094	46284	0	1810	0	0	0	0	557	0	0	821	9423	124380	260018	0	0	0	0	0	27573	12	838	10079	3020	2615	0	0	0	0	0	0	0	0	0	0	996	0	996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44606	195502	149051	319926	0	39100	74526	319926	433552	
186838	130310	190764	0	0	0	0	111455	0	0	80	0	0	0	0	0	0	2406	3554	0	0	0	0	0	0	1206	7771	43338	10054	1848	0	126	0	0	0	0	0	0	0	0	370	19812	91273	0	0	0	0	0	11571	80	0	800	0	-280	18	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1909	0	0	0	1909	0	0	0	10177	48188	29866	105739	0	9638	14933	105739	130310	
186856	27041	42508	0	0	0	0	25225	0	0	0	0	0	0	0	0	0	201	2677	0	0	1837	8837	0	901	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	1286	6337	17602	0	0	0	0	0	2765	0	0	0	0	-268	25	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2038	12896	6337	21293	0	2579	3169	21293	27041	
187358	7909	13211	0	0	0	0	7353	0	0	0	0	0	0	0	0	0	30	868	0	0	694	601	35	0	35	349	352	0	0	0	2450	0	0	0	0	0	0	0	0	512	916	5925	0	0	0	0	0	619	0	0	0	0	-133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1073	4783	951	6544	0	957	476	6544	7977	
187451	35607	44319	0	0	0	0	32699	0	0	0	0	0	0	0	0	0	1524	194	0	0	0	0	0	0	390	249	7326	505	0	0	75	0	0	0	0	0	0	0	0	0	2247	30453	0	0	0	0	0	2217	0	0	104	0	130	125	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1773	7699	2752	32691	0	1540	1376	32691	35607	
187648	2611	5311	0	0	0	0	2696	0	0	0	0	0	0	0	0	0	0	334	0	0	289	299	420	0	0	0	0	0	0	0	926	0	0	0	0	0	0	0	0	0	1325	1371	0	0	0	0	0	56	0	0	0	0	-34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	1559	1745	1427	0	312	873	1427	2612	
187947	49189	84082	0	0	0	0	44208	0	0	0	0	0	0	0	0	0	3131	1932	0	0	0	0	0	0	698	1274	25203	3915	0	0	3175	0	0	0	0	0	0	0	0	504	11841	31864	0	0	0	0	0	2650	0	76	778	71	233	201	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1169	0	0	0	1168	0	0	0	4481	31592	15827	34957	0	6318	7914	34957	49189	
188056	95698	175530	0	0	0	0	90890	0	0	106	0	0	0	0	0	0	1697	4758	0	0	0	0	0	0	1564	573	51077	520	0	0	19830	0	0	0	0	0	0	0	0	107	26697	64086	0	0	0	0	0	4081	106	0	485	0	-773	493	0	0	0	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2270	76257	27217	68069	0	15251	13609	68069	96929	
188261	59864	122005	0	0	0	0	44360	0	0	0	0	0	0	0	0	0	2494	3014	0	0	0	0	0	0	1759	2183	40077	6475	3674	0	12285	0	0	0	0	298	0	0	0	0	23384	20976	0	0	0	0	0	7128	0	0	0	0	1192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3741	3741	0	0	3741	0	0	0	0	0	0	0	124	0	0	124	0	0	0	0	4677	55376	34022	31778	0	11075	17011	31778	59864	
188364	69850	100369	0	0	0	0	54487	0	0	8	0	0	0	0	0	0	0	3409	0	0	0	0	0	0	663	0	6676	10187	5315	0	19577	0	0	0	0	0	0	0	0	0	6858	47629	0	0	0	0	0	1740	8	0	0	0	47	0	0	0	0	0	719	0	0	0	719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29662	17045	55395	0	5932	8523	55395	69850	
188430	24817	30436	0	0	0	0	24740	0	0	0	0	0	0	0	0	0	340	2172	0	0	0	0	0	0	15	0	999	0	0	0	2382	0	0	0	0	0	0	0	0	0	7841	16899	0	0	0	0	0	1671	0	62	68	0	-235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1332	0	0	0	1332	0	0	0	402	5621	7841	19772	0	1124	3921	19772	24817	
188449	26168	48462	0	0	0	0	20320	0	0	0	0	0	0	0	0	0	718	1765	0	0	3485	15011	3859	0	0	0	0	0	0	0	1959	0	0	0	0	0	0	0	0	0	3340	16980	0	0	0	0	0	2273	0	150	318	55	-240	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4353	19057	7254	18730	0	3811	3627	18730	26168	
188720	83577	122405	0	0	0	0	73561	0	0	0	0	0	0	0	0	0	4007	236	0	0	0	8500	12469	6355	216	0	850	6660	0	0	7151	0	0	0	0	0	0	0	0	0	27114	46447	0	0	0	0	0	4054	0	0	0	0	-629	42	0	0	0	42	210	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4007	16737	46243	57108	0	3347	23122	57108	83577	
188739	20355	36201	0	0	0	0	20299	0	0	0	0	0	0	0	0	0	549	1400	0	0	1051	2489	613	0	167	1147	3693	244	0	0	3975	0	0	0	0	0	0	0	0	0	7410	12889	0	0	0	0	0	976	0	0	0	0	-131	88	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2747	11557	8267	13953	0	2311	4134	13953	20398	
