"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1350	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2155	RCFD2160	RCFD2170	RCFD2800	RCFD2920	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1350	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2155	RCON2160	RCON2170	RCON2200	RCON2800	RCON2920	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	
655660																																							0	6678	0	2680	9846	8072	0	2508	0	0	1263	117126	106825	0	0	598	107423	0	600	665	0	0	9703	25	117126	0	0	1311	0	8308	0	18708	88117		0	86014	85414	59	
655839																																							9556	4744	0	0	0	22229	0	2980	1134	0	4829	194379	135119	5136	0	1245	180102	0	1991	0	38602	0	14277	49	194379	0	0	10931	0	2679	0	15994	119125		0	150898	148907	618	
655857																																							48	2805	0	0	0	20101	0	3546	0	0	1544	88034	67827	8450	0	751	81528	0	942	22	4500	0	6506	523	88034	0	0	2352	0	3177	317	13013	54814		0	60593	59651	454	
656032																																							700	5891	0	184	0	36880	0	2378	65	0	2682	122927	109999	598	0	986	111583	0	904	0	0	0	11344	150	122927	0	0	10636	0	150	0	12383	97616		0	75051	74147	408	
656153																																							2772	847	0	0	0	1256	0	410	0	0	700	23381	19558	1130	0	426	21114	0	143	0	0	0	2267	400	23381	0	0	491	0	1350	0	4024	15534		0	17539	17396	26	
656247																																							1246	1029	0	2094	10238	3515	0	98	0	0	808	31406	26655	0	0	625	27280	0	255	0	0	0	4126	45	31406	0	0	2866	0	1205	0	2689	23966		0	12633	12378	10	
656359																																							482	7184	0	1200	0	28741	0	2481	61	0	5332	145423	108985	0	0	1448	134396	0	1080	0	23963	0	11027	1800	145423	0	0	2278	500	5700	0	13247	95738		0	101022	99942	749	
656470																																							143	13631	0	25874	0	52991	0	9240	108	0	6143	285523	236753	8678	0	1964	252577	0	2963	903	5182	0	32946	255	285523	0	0	27591	0	4000	270	47853	188900		0	179183	176220	1100	
656555																																							5451	8284	0	2405	625	38083	0	6778	802	0	1975	159407	143421	2671	0	1276	147368	0	1358	0	0	0	12039	1275	159407	0	0	878	0	9646	0	32409	111012		0	96362	95004	240	
656649																																							60	11288	0	43000	0	86570	0	2346	0	0	4067	242660	168018	49912	0	1029	220080	0	1031	0	1121	0	22580	900	242660	0	0	17888	0	1340	3116	31629	136389		0	93244	92213	2452	
656658																																							0	598	0	1550	589	4308	0	524	0	0	727	17033	11520	0	0	217	14940	0	1447	0	3203	0	2093	300	17033	0	0	695	0	1040	0	2274	9246		0	10184	8737	58	
656733																																							1011	27835	534	0	0	304264	0	15508	900	0	12411	928041	814426	800	0	7110	836336	0	5476	9574	14000	0	91705	5200	928041	0	0	45180	0	35000	4420	131629	682797		0	557060	551584	6325	
656742																																							16	1785	0	4642	0	57065	0	1683	35	0	2097	102798	83731	0	0	780	92311	0	175	0	7800	0	10487	225	102798	0	0	8109	0	1275	0	8573	75158		0	35650	35475	878	
657178																																							7972	898	0	0	35706	3151	0	729	60	0	2840	113481	100087	0	0	1443	101530	0	519	0	0	0	11951	0	113481	0	0	11874	0	0	0	1275	98812		0	62644	62125	77	
657365																																							139	56694	1996	30000	19356	230355	0	7612	0	2972	16166	1138774	1021850	0	2972	8289	1037611	0	11289	1883	4500	0	101163	8	1138774	0	0	18534	0	80447	15958	274767	747083		0	766932	755643	2174	
657459																																							881	13459	1360	0	48432	126572	0	17435	456	0	14312	760320	564494	52044	0	3870	690408	0	7242	69	70000	0	69912	12940	760320	0	0	49913	0	5477	0	29162	535332		0	544586	537344	1582	
657758																																							172	1302	0	6050	879	7438	0	902	0	0	1149	41480	34405	499	0	336	35240	0	261	0	0	0	6240	1300	41480	0	0	3306	0	1500	0	5471	28934		0	23849	23588	134	
657767																																							13	5643	0	10165	1983	6535	0	4161	304	0	1149	92087	84518	0	0	647	85165	0	597	0	0	0	6922	500	92087	0	0	753	0	5500	0	25928	58590		0	62731	62134	169	
657815																																							8048	2515	89	0	13013	69743	0	2457	261	0	6219	220048	171792	0	0	1660	198564	0	1171	0	25112	0	21484	4112	220048	0	0	14197	0	2183	0	29969	141823		0	118874	117703	992	
657954																																							796	788	0	1965	2185	9857	0	892	17	0	1205	43932	37815	0	0	476	39686	0	350	0	1395	0	4246	400	43932	0	0	2537	0	1300	0	3025	34790		0	26577	26227	9	
658036																																							4460	7357	0	0	0	71972	5	4028	0	0	15763	322042	239893	22042	0	3152	293203	0	3852	5469	28116	0	28839	3200	322042	0	0	-808	0	25716	0	26023	213870		0	216840	212988	731	
658139																																							0	4536	300	9625	0	24426	0	2140	0	0	1491	139901	128516	0	0	1711	130227	0	1007	0	0	0	9674	537	139901	0	0	7045	0	1897	1475	13676	114840		0	96915	95908	195	
658157																																							0	1534	0	350	9270	15950	0	61	48	0	496	44022	31632	0	0	161	31793	0	72	0	0	0	12229	145	44022	0	0	11605	0	271	0	4338	27294		0	16385	16313	208	
658456																																							199	461	0	1100	505	2152	0	208	0	0	380	15391	13499	0	0	349	13848	0	273	0	0	0	1543	150	15391	0	0	815	0	550	0	1474	12025		0	10659	10386	28	
658540																																							217	9922	1034	0	0	40226	0	527	0	0	2651	169562	135169	6834	0	1473	145793	0	2426	0	2317	0	23769	300	169562	0	0	10517	0	12200	0	24934	110235		0	117411	114985	752	
658559																																							103	8750	0	48500	0	21783	3213	5730	0	0	9883	269643	244347	1712	0	3546	249605	0	1880	0	0	0	20038	2000	269643	0	0	12855	0	5000	3537	78136	166211		0	170024	168144	183	
658906																																							1	3771	0	14384	0	18421	0	2245	0	0	3452	143469	107327	432	0	2247	123575	0	1927	8293	13569	0	19894	579	143469	0	0	1191	0	17491	0	22487	84840		0	94829	92902	633	
658924																																							10328	3228	0	2460	7523	6422	0	2825	45	0	1123	85573	76163	0	0	562	76725	0	550	0	0	0	8848	500	85573	0	0	7768	0	500	0	13827	62336		0	52169	51619	80	
659042																																							29	1650	0	206	0	4799	0	1268	0	0	598	38534	33364	0	0	195	36079	0	327	0	2520	0	2455	120	38534	0	0	166	0	2180	0	4197	29167		0	30311	29984	-11	
659257																																							13330	13725	0	2600	0	290885	0	50202	1206	0	14113	801394	713128	0	0	2997	740194	0	5250	26	24069	0	61200	1500	801394	0	0	35058	0	22497	0	82701	630427		0	420557	415307	2145	
659341																																							162	6498	212	16140	0	48534	0	2287	1029	0	4528	220862	184542	0	0	783	204114	0	1958	11	18789	0	16748	2660	220862	0	0	9515	0	4109	738	15912	168630		0	142681	140723	464	
659453																																							0	716	0	0	5154	3625	0	268	0	0	1910	31319	24448	2000	0	664	27965	0	278	0	853	0	3354	250	31319	0	0	1887	0	1150	0	2603	21845		0	19924	19646	67	
659538																																							56	2477	0	11517	0	35433	0	3852	0	0	2028	117454	105903	0	0	1112	107015	0	628	0	0	0	10439	2993	117454	0	0	4220	0	2787	0	23369	82534		0	62719	62091	439	
659556																																							2021	1144	0	635	1491	15280	0	1104	0	0	927	48831	41762	393	0	254	42909	0	359	0	500	0	5922	500	48831	0	0	4151	0	1000	0	3465	38297		0	26588	26229	271	
659622																																							6321	10877	0	6146	504	15702	0	725	0	0	2840	168200	143661	4106	0	563	149160	0	1841	0	830	0	19040	1000	168200	0	0	10785	250	6882	0	35929	107732		0	126926	125085	123	
659640																																							300	732	0	2175	1649	446	0	68	341	0	370	13587	11927	0	0	72	11999	0	268	0	0	0	1588	60	13587	0	0	-68	0	1586	0	2761	9166		0	7774	7506	10	
659734																																							379	1830	0	9414	5706	46881	0	278	71	0	1808	96353	82022	0	0	468	82716	0	547	1003	226	0	13637	177	96353	11	0	11057	0	1000	0	6420	75602		0	29519	28972	1403	
659855																																							28000	108773	2956	9025	58992	330564	0	49866	1474	0	42573	1936127	1561929	186830	0	17100	1768066	0	21291	14645	2207	0	168061	50000	1936127	0	0	50666	0	63530	15443	335281	1226648		0	1295107	1273816	3865	
660066																																							646	1236	0	2125	4834	21449	0	1516	0	0	587	40397	35112	0	0	110	35222	0	140	0	0	0	5175	585	40397	0	0	2730	0	1415	0	4958	30154		0	8144	8004	445	
660253																																							2178	567	0	225	89	1471	0	169	0	0	532	21879	17754	0	0	163	19417	0	412	0	1500	0	2462	23	21879	0	0	431	0	1977	0	2111	15643		0	17060	16648	31	
660271																																							13758	769	46	0	79	13699	0	2860	73	0	1570	93966	77476	4397	0	656	85529	0	546	0	3000	0	8437	3009	93966	0	0	3992	0	1282	174	5769	71707		0	61484	60938	154	
660570																																							17936	5486	8	0	40454	2068	0	1982	0	0	2554	156689	123086	0	0	423	143809	0	816	0	20300	0	12880	0	156689	0	0	12246	0	0	0	6	123080		0	87017	86201	634	
660655																																							13772	20970	21	1500	0	98152	0	9393	140	0	12124	720021	623800	4895	0	3224	658405	0	8229	934	26486	0	61616	3270	720021	0	0	28074	0	27802	8573	104518	519282		0	562671	554442	2470	
660842																																							60410	1250118	11404	105386	0	2428670	281	67296	330	637	444077	8493732	5778132	1420557	637	128113	7783653	0	45675	118507	370714	85500	710079	33700	8493732	0	0	173585	0	440683	0	2107198	3670934		0	4052291	4006616	62111	
660927																																							0	6459	0	5853	21302	0	0	3722	0	0	1882	139508	121581	0	0	782	122629	0	1450	0	266	0	16879	6597	139508	0	0	2695	0	7587	0	26535	95046		0	101740	100290	0	
661157																																							0	571	0	525	11974	0	0	17	0	0	288	18136	15597	75	0	192	15864	0	149	0	0	0	2272	150	18136	0	0	1672	0	450	0	1108	14489		0	4910	4761	0	
661223																																							43	5383	0	5865	0	24005	0	2926	572	0	1914	126417	108689	0	0	592	109281	0	957	0	0	0	17136	200	126417	0	0	15802	0	500	0	11895	96794		0	86666	85709	634	
661250																																							0	744	0	0	220	3740	0	123	0	0	432	19625	15967	955	0	293	17215	0	257	56	0	0	2410	150	19625	0	0	48	0	2154	0	2021	13946		0	14567	14310	58	
661308																																							8445	81048	0	67000	1002068	902623	0	12555	207	0	74155	2896083	1624792	923807	0	39515	2707591	14695	3164	470	119477	0	173797	6222	2896083	0	0	90235	0	70299	0	54021	1570771		0	750676	747512	7041	
661858																																							7	424	0	1650	0	12484	0	153	0	0	886	35267	29756	0	0	369	30339	0	271	0	214	0	4928	500	35267	0	0	2247	0	2100	0	1953	27803		0	19934	19663	81	
662350																																							397	2330	0	2100	1150	1773	0	960	0	0	1623	38882	32081	0	0	404	35985	0	386	0	3500	0	2897	480	38882	0	0	870	0	1525	0	3542	28539		0	28935	28549	22	
662369																																							485	33854	0	0	0	98634	0	14240	774	0	11652	591421	521438	21173	0	3995	546606	0	5370	5461	0	0	44815	1213	591421	0	0	40360	0	1072	2092	129800	391638		0	429599	424229	2170	
662453																																							0	9445	0	8657	23203	60493	0	7752	386	0	2273	197368	183755	0	0	2051	185806	0	886	0	0	0	11562	500	197368	0	0	8056	0	2200	0	45109	138645		0	86045	85159	806	
662556																																							0	766	0	1420	2766	0	0	755	79	0	359	24321	22201	0	0	167	22368	0	196	0	0	0	1953	180	24321	0	0	453	0	1320	0	4051	18150		0	18372	18176	0	
662640																																							174	16086	664	8100	0	76521	613	8352	20	0	13451	394585	336152	19606	0	2944	360231	0	4991	13	1529	0	34354	1620	394585	0	0	24133	0	7261	0	48952	287200		0	275582	270591	1340	
662659																																							0	3853	0	7939	0	23218	0	969	0	0	1653	106579	95255	0	0	626	96581	0	973	0	700	0	9998	1200	106579	0	0	5664	0	2800	482	22754	72501		0	69438	68465	334	
662770																																							11779	6455	209	6000	12169	54527	0	8410	2414	0	6404	333509	250923	0	0	2099	277030	0	3612	0	24008	0	56479	6000	333509	0	0	34118	0	20224	3291	13542	237381		-4373	225463	221851	510	
662949																																							0	5775	0	7250	0	68637	0	5275	141	0	2461	204579	170543	4073	0	2044	184900	0	1554	0	8240	0	19679	800	204579	0	0	11090	0	6700	2109	29232	141311		0	114485	112931	1089	
663058																																							3820	12851	0	8390	156	58769	0	8261	0	0	9292	310374	249639	18046	0	2984	287542	0	2237	988	16873	0	22832	9000	310374	0	0	2362	0	11000	4688	37736	211903		0	205396	203159	470	
663245																																							61847	55677	0	78650	87745	78930	0	18970	279	0	20195	1058759	839261	123957	0	10021	980040	0	10766	5415	6801	0	78719	1400	1058759	285	0	59759	0	16043	19201	160800	678461		0	642331	631565	1517	
663450																																							463	1411	0	4375	4042	3302	0	545	30	0	647	44177	36513	125	0	342	40192	0	300	0	3212	0	3985	171	44177	0	0	900	0	2884	0	4346	32167		0	29662	29362	30	
663638																																							0	839	0	6	10582	9410	0	128	11	0	1096	44194	34845	0	0	585	35430	0	432	0	0	0	8764	1582	44194	0	0	5003	0	2000	0	2113	32732		0	22554	22122	179	
663647																																							4	3080	0	0	100	2238	0	1738	37	0	3672	99730	81304	0	0	1265	91162	0	1013	0	8593	0	8568	217	99730	0	0	5045	0	3288	0	9611	71693		0	89874	88861	18	
663656																																							118	1504	0	618	3721	8454	0	2089	0	0	1054	60624	54777	0	0	347	56561	0	430	0	1437	0	4063	625	60624	0	0	1029	0	2332	849	7306	47471		0	42647	42217	77	
663722																																							0	1631	0	655	578	11686	0	544	0	0	507	29061	21983	0	0	699	22682	0	177	0	0	0	6379	300	29061	0	0	2375	0	3050	0	6238	15745		0	13637	13460	654	
663768																																							8410	5323	0	8025	10121	200	0	1929	0	0	652	71431	65605	0	0	217	65822	0	427	0	0	0	5609	750	71431	0	0	4109	0	750	0	13808	51797		0	37198	36771	0	
663834																																							0	79898	34	10500	700561	158949	0	43157	296	5851	85250	4011892	3588101	93030	5851	68149	3755131	0	58533	347	0	0	256761	8500	4011892	0	0	209387	0	37652	5337	98091	3490010		0	2980245	2921712	1222	
663955																																							5305	944	0	0	30	16391	0	267	0	0	1285	54641	40983	5652	0	287	49528	0	346	0	2606	0	5113	357	54641	0	0	1500	0	2741	0	1703	39280		0	30765	30419	515	
664206																																							0	29075	1161	65664	168525	26599	0	11317	0	0	31119	1034331	915688	4649	0	3107	931018	53	11508	0	7574	0	103260	0	1034331	0	0	100221	0	0	725	87800	827888		0	711654	700146	3039	
664336																																							83	9525	0	15158	546	42320	0	1450	0	0	2461	193316	151730	24068	0	1219	177017	0	1543	0	0	0	16299	2571	193316	0	0	9086	0	4118	0	54980	96750		0	123316	121773	524	
664457																																							0	1016	0	2150	3189	3566	0	285	0	0	1057	32720	28829	0	0	438	29454	0	245	0	187	0	3266	705	32720	0	0	1673	0	850	0	4714	24115		0	21702	21457	38	
664653																																							600	2096	0	1683	180	2712	0	253	12	0	810	18151	16564	0	0	144	16708	0	239	0	0	0	1443	525	18151	0	0	270	0	599	0	3883	12681		0	10044	9805	49	
664756																																							392	28066	0	12491	261403	463631	0	14832	0	0	13087	1226823	1105481	0	0	10369	1129315	0	5518	18882	13465	0	97508	520	1226823	0	0	45459	0	47827	0	196167	909314		0	419557	414039	3702	
664831																																							1254	3545	0	2801	7660	21930	0	2458	0	0	997	84662	76560	0	0	531	77091	0	403	0	0	0	7571	1228	84662	0	0	4136	0	1956	0	18398	58162		0	44420	44017	251	
665052																																							0	431	40181	60228	1201555	175140	0	11014	0	0	32680	1522481	1206537	0	0	162689	1369226	0	0	1252	0	0	153255	202	1522481	0	0	72486	0	80567	0	0	1206537		0	0	0	0	
665146																																							51	1143	0	4616	0	11954	0	921	0	0	2671	72724	59376	0	0	430	66366	0	746	0	6560	0	6358	240	72724	0	0	3034	0	2760	0	4976	54400		0	52114	51368	324	
665258																																							582	732	0	6180	2872	8160	0	599	102	0	707	38009	31859	0	0	317	32759	0	369	0	583	0	5250	150	38009	0	0	4633	0	375	0	5564	26295		0	18444	18075	92	
665865																																							3784	2179	0	4375	3561	19236	0	2171	0	0	1088	96086	87915	0	0	654	88569	0	346	0	0	0	7517	105	96086	0	0	3273	0	3895	0	17779	70136		0	60038	59692	244	
665931	110	78887	0	80000	13129	61984	0	35255	785	4785	72856	4115985	114130	4785	46484	3807773	0	17322	0	618903	0	308212	18594	4115985	0	0	261544	0	27228	316		0	3785200	3767878	846	335295	0	335295				80000						4785		4115985	2688176	114130	4785		3807773				618903											457651	2230525						
666031	65793	28905	0	20000	23660	96850	0	1164	0	2868	20718	868980	44040	2868	6535	805873	0	6758	10	53400	0	63107	2625	868980	0	0	34391	0	25247	0		0	615770	609012	844	253253	0	253253				0						2868		615727	445777	44040	2868		552620				53400											77627	368150						
666059																																							0	1538	0	617	3807	0	0	163	2	0	268	17972	16163	0	0	138	16301	0	167	0	0	0	1671	50	17972	0	0	1421	0	200	0	1944	14219		0	11744	11577	0	
666358																																							5222	2695	0	1625	256	7930	0	632	125	0	1006	55094	47781	1242	0	443	49678	0	414	0	212	0	5416	848	55094	0	0	2173	0	2253	0	10371	37410		0	36017	35603	142	
666554																																							2885	4633	6	136	0	47806	0	2544	0	0	5100	204404	163339	6122	0	818	188504	0	1519	0	18225	0	15900	1800	204404	0	0	5617	0	6950	0	16753	146586		0	142813	141294	1533	
666657																																							9569	35438	0	15000	82101	0	0	18290	3182	763	9818	737467	675789	0	763	3153	679757	0	6347	0	52	0	57710	4000	737467	0	0	35610	0	18100	0	58458	617331		0	569653	563306	0	
666750																																							1589	1113	0	850	60	3600	0	617	0	0	808	29751	26841	0	0	454	27295	0	205	0	0	0	2456	450	29751	0	0	1455	0	551	0	3819	23022		0	21319	21114	0	
666844																																							21	1122	0	27	609	10779	0	437	57	0	1275	50238	42962	750	0	520	44232	0	574	21	0	0	6006	200	50238	0	0	3423	0	2338	0	4412	38550		0	36464	35890	45	
667029																																							725	1697	0	0	1035	11541	0	1756	0	0	1445	63323	52938	0	0	208	54146	0	460	4487	1000	0	9177	144	63323	0	0	153	0	8648	0	4546	48392		0	41097	40637	232	
667038																																							3523	2880	177	1616	9462	28576	0	1314	0	0	4010	95188	79986	0	0	1772	87758	0	578	0	6000	0	7430	100	95188	0	0	2838	0	4063	0	11329	68657		0	44208	43630	429	
667252																																							2259	490	0	500	0	6239	0	56	0	0	349	19841	16841	0	0	252	17093	0	228	0	0	0	2748	300	19841	0	0	1454	0	950	0	1863	14978		0	10176	9948	44	
667346																																							0	1853	0	2974	10063	0	0	111	0	0	630	32429	25804	0	0	296	26100	0	509	1730	0	0	6329	700	32429	0	0	140	0	5489	0	3723	22081		0	15577	15068	0	
667355																																							0	3988	0	7600	19775	6196	0	1908	0	0	1079	82588	72031	0	0	633	72664	0	656	12	0	0	9924	400	82588	0	0	5855	0	3600	0	10964	61067		0	42686	42030	69	
667458																																							0	708	0	550	0	4435	0	66	0	0	549	18574	15968	0	0	272	16240	0	166	0	0	0	2334	75	18574	0	0	1205	0	975	0	1707	14261		0	12432	12266	79	
667524																																							32	2839	0	2983	0	14972	211	1154	79	0	1880	95770	84141	0	0	610	84751	0	818	0	0	0	11019	150	95770	0	0	10117	0	529	0	9807	74334		0	72438	71620	223	
667551																																							0	1572	0	85	0	10821	0	320	35	0	576	29521	25990	0	0	372	26362	0	334	109	0	0	3159	150	29521	0	0	817	0	2000	0	4797	21193		0	16337	16003	192	
667757																																							5392	8732	0	12750	9100	16803	1571	11653	0	0	8997	278595	234450	894	0	3485	255821	0	1955	0	16992	0	22774	3245	278595	0	0	8183	0	11155	2922	31751	202699		0	202630	200675	191	
667832																																							0	3064	0	2064	0	25582	0	236	12	0	1073	66706	57121	0	0	648	57769	0	640	0	0	0	8937	600	66706	0	0	6138	0	1700	0	8649	48472		0	35315	34675	499	
667850																																							0	167	0	550	72	719	0	0	0	0	75	5854	5160	0	0	63	5223	0	84	0	0	0	631	50	5854	0	0	520	0	50	0	685	4475		0	4355	4271	11	
667869																																							198	5790	143	10250	0	17145	0	769	0	0	4519	148077	130072	0	0	922	136994	0	1260	0	6000	0	11083	3217	148077	0	0	4268	0	3603	0	28562	101510		0	110523	109263	-5	
668053																																							100	708	0	2325	2067	0	0	94	0	0	390	14406	12285	0	0	337	12622	0	261	0	0	0	1784	720	14406	0	0	470	0	594	0	2674	9611		0	8983	8722	0	
668147																																							26	1466	0	0	648	37108	0	2475	50	0	4025	122100	95579	1055	0	1396	110767	0	1091	203	12737	0	11333	600	122100	0	0	8323	0	1900	0	5486	90093		0	77190	76099	510	
668352																																							190	571	0	2645	17	0	0	236	0	0	166	11094	9886	0	0	84	9970	0	66	0	0	0	1124	50	11094	0	0	924	0	150	0	1420	8466		0	7335	7269	0	
668745																																							1696	4952	0	0	0	20978	0	1797	139	0	7302	133875	105837	2529	0	2137	122630	0	912	0	12127	0	11245	1000	133875	0	0	6408	0	3500	0	20056	85781		0	97923	97011	337	
668848																																							1983	2606	0	15027	0	20820	0	860	0	0	1866	137552	120950	0	0	725	121933	0	1203	0	258	0	15619	120	137552	0	0	10345	0	4880	0	6588	114362		0	95593	94390	274	
669340																																							54	2463	797	780	0	19495	0	1848	0	0	2407	92040	76885	0	0	1165	80716	0	1000	3139	2666	0	11324	100	92040	0	0	727	0	10155	0	6725	70160		0	62057	61057	342	
669359																																							0	1319	2	5805	117	1663	0	1362	0	0	391	37263	33996	0	0	163	34159	0	268	0	0	0	3104	1000	37263	0	0	1076	0	1000	0	5566	28430		0	26872	26604	28	
669443																																							11338	12027	459	13800	13864	114251	0	13778	100	0	23504	550119	468280	12902	0	6375	501600	0	2201	3184	14043	0	48519	9105	550119	0	0	23372	0	14049	4544	54978	413302		0	341471	339270	1993	
669555																																							3	3892	0	3600	0	50371	0	2777	0	0	8134	213303	185662	0	0	2155	187817	0	2051	1937	0	0	25486	1000	213303	0	0	12472	0	11313	0	13089	172573		0	144640	142589	701	
669751																																							13	4404	0	10325	84	27464	0	6632	0	0	3146	203093	170747	3363	0	1083	186193	0	916	380	11000	0	16900	4535	203093	0	0	4789	0	7329	1086	27927	142820		0	150475	149559	247	
670056																																							2520	5330	0	5000	11648	23844	0	1299	62	0	3078	105187	91610	0	0	1639	93378	0	298	0	129	0	11809	250	105187	0	0	8520	0	2750	0	9700	81910		0	52704	52406	289	
670159																																							0	1622	0	1760	542	15119	0	325	0	0	421	30268	24989	0	0	187	25176	0	152	0	0	0	5092	200	30268	0	0	4332	0	400	0	4266	20723		0	10631	10479	160	
670421																																							9	632	0	2510	0	1276	0	831	127	0	207	19982	17214	0	0	74	17288	0	312	0	0	0	2694	597	19982	0	0	1824	0	256	0	2064	15150		0	14702	14390	17	
670430																																							0	4059	0	1600	15771	8491	0	860	20	0	1426	92554	77320	273	0	659	78252	0	939	0	0	0	14302	150	92554	0	0	12157	0	1850	0	15582	61738		0	61266	60327	145	
670467																																							3	12144	859	16200	21466	23764	0	7826	176	0	8473	271526	249071	0	0	2622	251693	0	2143	0	0	0	19833	2347	271526	0	0	16054	0	1247	204	53248	195823		0	182554	180411	185	
670551																																							0	1208	0	3200	0	10956	0	147	47	0	359	34983	30580	0	0	137	30717	0	223	0	0	0	4266	100	34983	0	0	3911	0	100	0	2683	27897		0	19289	19066	155	
670560																																							19000	1329	910	0	0	82613	0	5006	0	0	8313	117171	0	0	0	8906	8906	0	0	0	0	0	108265	50000	117171	0	0	8226	0	50000	0	0	0		0	0	0	39	
670645																																							1225	961	0	1772	1381	0	0	291	0	0	933	26565	22744	0	0	171	23915	0	155	0	1000	0	2650	400	26565	0	0	1145	0	1105	0	2930	19814		0	20157	20002	0	
670654																																							2455	703	0	2089	3070	789	0	43	0	0	254	22090	19676	0	0	147	19823	0	87	0	0	0	2267	225	22090	0	0	1052	0	975	0	3549	16127		0	12774	12687	15	
670748																																							89	1780	0	1256	0	15668	0	1005	0	0	1561	40375	36208	0	0	349	36557	0	391	0	0	0	3818	400	40375	0	0	1442	0	1600	0	2580	33628		0	19407	19016	376	
670850																																							198	94	0	585	460	0	0	0	0	0	72	4758	4234	0	0	15	4249	0	37	0	0	0	509	25	4758	0	0	33	0	451	0	540	3694		0	3386	3349	0	
671053																																							206	799	0	4800	2781	8867	0	247	45	0	584	30126	26698	0	0	129	26827	0	101	0	0	0	3299	120	30126	0	0	2155	0	880	0	2908	23790		0	11898	11797	144	
671147																																							1651	9419	0	823	0	20569	0	3750	0	0	5458	155552	116861	0	0	1782	137245	0	890	1148	18602	0	18307	1200	155552	0	0	3062	0	13732	0	13015	103846		0	113624	112734	313	
671334																																							10462	10016	16	0	8235	111801	352	12287	145	0	9532	420475	307067	1	0	5455	374523	0	3255	150	62000	0	45952	469	420475	0	0	11474	0	32622	0	33720	273347		0	260734	257479	1387	
671464																																							600	31680	425	34000	17927	97778	0	8467	0	6410	7071	555731	493073	0	6410	3893	505553	0	6817	0	2177	0	50178	41214	555731	0	0	8096	0	0	0	148868	344204		0	358190	351373	868	
671558																																							15	8770	0	0	402	34736	0	3380	414	0	6126	310135	277903	600	0	1511	281579	0	3958	0	1565	0	28556	800	310135	0	0	18670	0	6533	2648	28727	249176		0	257602	253644	2553	
671576																																							434730	59601	3496	0	605264	347054	0	38790	399	0	78792	3367582	1452135	1149863	0	28930	3148928	0	5806	53	518000	0	218654	20000	3367582	0	0	68798	0	127705	1304538	189060	1263075		0	500671	494865	2151	
671857																																							13	507	0	750	3415	2319	0	97	0	0	840	15930	13759	0	0	215	13974	0	149	0	0	0	1956	300	15930	0	0	329	0	1275	0	2938	10821		0	8138	7989	52	
672041																																							100	362	0	1800	800	0	0	23	0	0	186	13276	11928	0	0	90	12018	0	76	0	0	0	1258	50	13276	0	0	733	0	475	0	549	11379		0	10081	10005	0	
672238																																							86	751	306	0	4386	18767	0	349	0	0	1156	41097	33184	1448	0	541	36673	0	163	0	1500	0	4424	50	41097	0	0	4006	0	110	0	3415	29769		0	15459	15296	258	
672247																																							38	4409	0	8441	0	37274	0	2156	0	0	1450	120019	105251	0	0	1633	106884	0	890	0	0	0	13135	1125	120019	0	0	6895	0	4430	0	10659	94593		0	67141	66251	685	
672359																																							0	432	0	1100	5484	0	0	50	0	0	778	20866	18067	0	0	420	18487	0	363	0	0	0	2379	250	20866	0	0	1379	0	750	0	2773	15294		0	13385	13022	0	
672537																																							23	4901	0	7194	0	41642	0	4568	678	0	4032	164816	134906	1000	0	1894	147889	0	1084	0	10089	0	16927	1	164816	0	0	10184	0	6410	0	14294	120612		0	102862	101778	332	
672612																																							0	66985	1485	6500	0	4065900	1895	31031	362	0	295203	8305566	4478230	1402403	0	69280	7845321	230	40354	1018	1895408	0	460015	205	8305566	0	0	382026	0	51673	2559	211362	4266868		0	3872982	3832628	26111	
672751																																							1700	1314	0	3600	24058	0	0	853	70	0	2068	74706	57394	3136	0	406	61700	0	1194	4679	764	0	13006	1000	74706	0	0	160	0	11846	0	6637	50757		0	37558	36364	0	
672818																																							629	72870	10763	54500	0	494322	0	25377	2478	0	56821	2377376	1847575	45368	0	23697	2158005	0	19121	11234	241365	0	219371	4909	2377376	0	0	100724	0	106700	6079	282687	1564888		0	1661424	1642303	7038	
672836																																							15167	25304	0	23351	5	166111	0	10862	0	0	6441	527463	364761	72316	0	3133	477710	0	2790	0	37500	0	49753	2	527463	0	0	9885	0	36707	568	86331	278429		0	282444	279654	3159	
672957																																							2	332	0	40	2139	548	0	19	0	0	316	10696	8951	0	0	114	9340	0	150	0	275	0	1356	125	10696	0	0	345	0	875	0	659	8292		0	7450	7300	11	
