"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4658	RIAD4659	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD4668	RIAD4669	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIAD5413	RIAD5414	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	
	CHG-OFFS ON CONSTRCTN&LAND DEVLPMT	RECVRS ON CONSTRCTN&LAND DEVLPMT LNS	CHG-OFFS ON LNS SECURED BY FARMLAND	RECVRS ON LNS SECURED BY FARMLAND	CHG-OFFS ON LNS SECD BY MULTI-FAMILY	RECVRS ON LNS SECD BY MULTI-FMLY RES	CHG-OFFS ON LNS SECD BY NONFARM NONR	RECVRS ON LNS SECD BY NONFARM NONRES	CHG-OFF ON LS FINANCING RECEIVABLES	RECOV ON LEASE FINANCING RECEIVABLES	CHG-OFF ON LOANS TO DEPOSITORY INST	RECOV ON LOANS TO DEPOSITORY INST	RECOVERIES CREDITED TO RESERVES	RECOVERIES ON C&I LOANS	RECOV ON C & I LNS-U.S. ADDRESSES	RECOV ON C & I LNS-NON-U.S. ADDRES	RECOV ON LNS TO FGN GOVTS & INST	RECOV ON ALL OTHER LOANS	LOSSES CHARGED TO RESERVE	CHARGE-OFFS ON C&I LOANS	CHG-OFFS ON LNS TO FGN GOVTS & INST	CHG-OFFS ON ALL OTHER LOANS	CHG-OFFS ON C&I LNS-U.S. ADDRESSES	CHG-OFFS ON C&I LNS-NON-U.S. ADDRES	CHRGE-OFFS ON R.E. LNS-NON U.S. ADDR	CHRGE-OFFS ON LNS TO U.S. DEP INST	CHRGE-OFFS ON INS TO FOREIGN BANKS	CHARGE-OFFS ON LOANS TO FARMERS	CHRG-OFF LEASE FNC RCVBL US ADDR	CHRG-OFF LEASE FNC RCVBL NON US ADDR	RECOV ON R.E. LOANS-NON U.S. ADDRESS	RECOV ON LOANS TO U.S. DEPOSITORY IN	RECOVERIES ON LOANS TO FOREIGN BANKS	RECOVERIES ON LOANS TO FARMERS	RECOV ON LEASE FIN RECEIVABLE-US ADD	RCVRY LEASE FNC RCVBL NON US ADD	CHG-OFFS OF LNS TO FINC COMMCL RE,CO	RECOVERS OF LNS TO FINC COMMCL RE,CO	CHG-OFFS OF RVLVG,OPEN-END LNS SECD	RECOVERS OF RVLVG,OPEN-END LNS SECD	CHG-OFFS OF ALL OTHR LNS SECD BY 1-4	RECOVERS OF ALL OTHR LNS SECD BY 1-4	CHRG-OFF ON LOANS IN FOREIGN OFFICES	RECVRS ON LOANS IN FOREIGN OFFICES	CHARGE-OFFS ON: CREDIT CARDS LOANS	RECOVERIES ON CREDIT CARDS LOANS	CHARGE-OFFS ON: OTHER INDIV LOANS	RECOVERIES ON: OTHER INDIV LOANS	
65241	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	32	0	0	11						11						0			0	0	0	0	6	0			11	2	4	3	
65513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	
65559	0	0	0	0	0	0	0	0	0	0	0	0	18	13			0	0	18	14	0	0						0						0			0	0	0	0	0	0			1	0	3	5	
65746	0	0	0	0	0	0	0	0	0	0	0	0	70	22		0	0	0	137	31	0	0		0	0		0	0		0	0		0	0		0	0	0	52	20	0	0			0	0	54	28	
65858	0	0	0	0	0	0	0	0	0	0	0	0	247	74		0	0	30	1050	673	0	48		0	0		0	0		0	0		0	0		0	0	0	0	0	114	63			153	27	62	53	
66015	0	0	0	0	0	0	0	0	0	0	318	216	406	3	3	0	0	0	617	0	0	0	0	0	0	0	318	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	299	187	
66154	0	0	0	0	0	0	15	0	0	0	0	0	26	0			0	1	75	0	0	6						5						0			0	0	0	0	6	0			0	0	48	25	
66172	0	0	0	0	0	0	0	0	0	0	0	0	132	0		0	0	0	4	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	127			3	5	1	0	
66275	335	0	0	0	20	0	539	3	0	0	0	0	252	117			0	5	2422	488	0	147						0						0			0	0	141	30	442	9			0	0	310	88	
66350	0	0	48	0	0	0	0	0	0	0	0	0	10	8			0	0	322	164	0	33						33						0			0	0	0	0	66	0			0	0	11	2	
66613	0	0	0	0	0	0	0	0	0	0	0	0	1	0		0	0	0	14	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			14	1	0	0	
66837	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	0	44	0	0	0						0						0			0	0	0	0	3	0			0	0	41	14	
66846	44	0	48	52	0	0	0	27	0	0	0	0	112	27			0	3	1198	7	0	1082						1082						3			0	0	0	0	0	0			0	0	17	3	
66903	0	0	0	0	0	0	452	12	0	0	0	0	160	37			0	0	607	12	0	0						0						0			0	0	0	0	0	0			25	5	118	106	
67142	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	25	0	0	0						0						0			0	0	0	0	0	0			0	0	25	8	
67151	0	0	0	0	0	0	0	0	0	0	0	0	11	7			0	0	32	25	0	0						0						0			0	0	0	0	0	0			0	0	7	4	
67209	0	0	0	0	0	0	0	0	0	0	0	0	100	35		0	0	0	7	3	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	63			1	0	3	2	
67254	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	5	0	0	0						0						0			0	0	0	0	0	0			1	0	4	0	
67311	315	0	0	0	3	0	196	46	2483	839	0	0	12424	758	758	0	0	0	42351	5511	0	0	5511	0	0	0	0	0	2483	0	0	0	0	0	839	0	0	0	1196	531	231	94	0	0	5730	1068	26686	9088	
67414	0	0	0	0	0	0	101	24	0	0	0	0	49	0			0	0	135	0	0	0						0						0			0	0	0	0	0	9			0	0	34	16	
67777	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	26	0	0	0						0						0			0	0	0	0	0	0			26	1	0	0	
67852	0	52	0	0	0	0	413	225	0	0	0	0	1885	204		0	0	11	25441	723	0	33		0	0		0	33		0	0		0	11		0	0	0	83	1	55	60			7188	472	16946	860	
68345	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	10	0	0	0						0						0			0	0	0	0	0	0			0	0	10	7	
68372	0	0	0	0	0	0	8	0	0	0	0	0	4	0			0	0	36	0	0	0						0						0			0	0	0	0	0	0			0	0	28	4	
68448	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	9	0	0	0						0						0			0	0	0	0	0	0			0	0	9	4	
68569	261	11	0	0	0	0	14	130	0	162	0	0	3103	1163		0	0	0	7965	2839	0	40		0	0		0	40		0	0		0	0		0	0	0	68	0	874	112			199	26	3670	1499	
68756	0	0	0	0	0	0	0	0	0	0	0	0	21	1			0	3	196	64	0	14						1						0			0	0	0	0	46	0			0	0	72	17	
68831	0	0	0	0	0	0	0	0	0	0	0	0	61	0			0	0	335	75	0	0						0						0			0	0	0	0	0	0			0	0	260	61	
68840	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	35	0	0	0						0						0			0	0	0	0	0	0			5	0	30	4	
68859	0	0	0	0	0	0	0	0	0	0	0	0	31	3			0	0	100	15	0	0						0						0			0	0	0	0	0	0			0	0	85	28	
68943	0	0	0	0	0	0	0	1	119	0	0	0	45	20			0	13	281	78	0	0						0						0			0	0	0	0	0	1			0	0	84	10	
69333	0	0	0	0	0	0	0	0	0	0	0	0	457	0		0	0	0	533	0	0	0		0	0		0	0		0	0		0	0		0	0	0	485	450	0	0			0	0	48	7	
69351	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	32	25	0	0															0	0	0	0	0	0			0	0	7	0	
69650	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
69678	0	0	0	0	0	0	0	0	0	0	0	0	284	5		0	0	205	2242	330	0	1709		0	0		0	1709		0	0		0	205		0	0	0	8	9	18	0			30	5	147	60	
69847	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	4	0	0	0						0						0			0	0	0	0	0	0			0	0	4	4	
70049	0	0	0	0	0	0	0	0	0	0	0	0	9	3			0	0	11	0	0	0						0						0			0	0	0	0	0	0			0	0	11	6	
70058	0	0	0	0	0	0	9	0	0	0	0	0	7	2			0	0	223	120	0	0						0						0			0	0	0	0	0	1			0	0	94	4	
70076	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
70151	0	0	0	0	0	0	0	0	0	0	0	0	30	22			0	0	22	12	0	0						0						0			0	0	0	0	0	0			0	0	10	8	
70218	0	0	0	0	0	0	0	0	0	0	0	0	11	6			0	0	16	0	0	6						0						0			0	0	0	0	0	5			0	0	10	0	
70254	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	19	0	0	19						0						0			0	0	0	0	0	0			0	0	0	0	
70414	0	0	0	0	0	0	54	0	0	0	0	0	8	0			0	0	102	6	0	0						0						0			0	0	0	0	0	0			0	0	42	8	
70638	0	0	41	74	0	0	207	52	0	0	0	0	381	50			0	1	729	28	0	1						0						0			0	0	0	0	152	52			0	0	300	152	
70955	0	0	0	0	0	0	0	0	0	0	0	0	14	10			0	4	2	0	0	1						1						4			0	0	0	0	1	0			0	0	0	0	
71318	0	12	0	0	0	0	5	46	0	0	0	0	162	23		0	0	6	169	10	0	37		0	0		0	0		0	0		0	0		0	0	0	108	0	0	68			0	0	9	7	
71457	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	2	0	0	0	0						0						2			0	0	0	0	0	0			0	0	0	0	
71671	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
71859	0	0	0	13	0	0	0	0	0	0	0	0	15	0			0	2	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
72258	0	0	0	0	0	0	19	1	0	0	0	0	23	21			0	0	38	0	0	0						0						0			0	0	0	0	0	0			2	0	17	1	
72276	0	0	0	0	0	0	50	0	0	0	0	0	60	28			0	0	404	113	0	2						1						0			0	0	0	0	164	8			0	0	75	24	
72351	0	0	0	0	0	0	0	0	0	0	0	0	147	15			0	93	187	82	0	0						0						92			0	0	0	0	0	0			0	0	105	39	
72418	0	0	0	0	0	0	9	0	0	0	0	0	37	8			0	0	194	25	0	0						0						0			0	0	32	11	1	0			42	4	85	14	
72454	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	49	35	0	0						0						0			0	0	0	0	0	2			11	0	3	2	
72614	0	0	0	0	0	0	0	2	0	0	0	0	42	3			0	0	63	5	0	0						0						0			0	0	12	0	1	3			0	0	45	34	
72678	0	0	0	0	0	0	0	0	0	0	0	0	102	0			0	0	437	0	0	0						0						0			0	0	0	0	107	7			0	0	330	95	
73031	0	0	0	0	0	0	0	0	0	0	0	0	77	71			0	6	112	100	0	12						0						0			0	0	0	0	0	0			0	0	0	0	
73116	0	1	0	0	0	0	0	0	0	0	0	0	187	21		0	0	0	506	390	0	0		0	0		0	0		0	0		0	0		0	0	0	3	0	7	155			17	0	89	10	
73152	0	0	0	0	0	0	0	0	0	0	0	0	38	1			0	16	54	47	0	0						0						16			0	0	0	0	0	0			0	0	7	21	
73554	0	0	48	0	0	0	0	0	0	0	0	0	98	4			0	67	177	1	0	90						90						67			0	0	0	0	0	0			0	0	38	27	
73956	0	0	0	0	0	0	0	0	0	0	0	0	60	18			0	37	221	154	0	47						47						37			0	0	0	0	0	0			0	0	20	5	
74056	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	1	0	0	0						0						0			0	0	0	0	0	0			0	0	1	1	
74140	0	0	0	2	0	0	33	10	0	0	0	0	123	20		0	0	0	292	132	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	14	12			10	4	103	75	
74159	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
74337	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	2	
74403	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	4	0	0	0						0						0			0	0	0	1	0	0			0	0	4	1	
74449	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0						0			0	0	0	0	0	0			0	0	1	0	
74458	0	0	0	0	0	0	0	0	0	0	0	0	2	2			0	0	46	46	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
75053	0	0	0	0	0	0	0	0	0	0	0	0	19	1			0	5	31	6	0	0						0						0			0	0	0	0	0	0			5	3	20	10	
75259	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	2	
75446	0	0	0	0	0	0	0	0	0	0	0	0	16	3			0	2	90	15	0	16						16						2			0	0	0	0	33	0			0	0	26	11	
75455	0	0	0	0	0	0	0	0	0	0	0	0	143	0			0	1	398	63	0	50						50						1			0	0	0	0	0	12			0	0	285	130	
75558	0	0	0	0	0	0	0	0	0	0	0	0	38	21			0	1	96	87	0	0						0						1			0	0	0	0	0	2			0	0	9	14	
75576	11	0	0	0	0	0	66	0	0	0	0	0	811	48		0	0	619	2964	418	0	826		0	0		0	0		0	0		0	0		0	0	0	0	0	596	37			0	0	1047	107	
75633	0	0	0	0	0	0	6000	0	0	0	0	0	2318	910	910	0	0	0	74277	64621	0	0	64621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	80	0	0	0	0	0	0	3655	1328	
75651	0	0	0	0	0	0	0	0	0	0	0	0	3	1			0	1	31	1	0	0						0						0			0	0	0	0	0	0			0	0	30	1	
75857	160	5	0	0	0	0	0	0	0	0	0	0	28	7			0	0	401	47	0	0						0						0			0	0	2	0	27	0			0	0	165	16	
76050	0	0	0	0	0	0	0	0	0	0	0	0	12	6			0	0	192	120	0	0						0						0			0	0	0	0	1	0			0	0	71	6	
76117	0	0	0	0	0	0	66	614	0	0	0	0	892	49		0	0	0	1523	1064	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	187	12			0	0	206	217	
76135	0	0	0	0	0	0	0	0	0	0	0	0	206	193			0	0	285	203	0	0						0						0			0	0	0	0	45	6			0	0	37	7	
76153	0	0	0	0	0	0	0	17	0	0	0	0	32	1			0	14	40	0	0	39						0						0			0	0	0	0	0	0			0	0	1	0	
76201	4000	0	0	0	0	1000	13000	12000	53000	9000	0	0	173000	65000	59000	6000	1000	3000	1090000	601000	0	16000	568000	33000	7000	0	0	1000	52000	1000	2000	0	0	1000	7000	2000	1000	2000	2000	1000	11000	4000	7000	2000	233000	29000	149000	45000	
76443	0	0	0	0	0	0	0	0	0	0	0	0	21	0			0	0	87	0	0	17						0						0			0	0	0	0	25	0			0	0	45	21	
76742	0	0	0	0	0	0	0	0	0	0	0	0	74	4			0	0	215	1	0	0						0						0			0	0	19	15	0	0			0	0	195	55	
76854	0	0	0	0	0	0	0	0	0	0	0	0	24	1			0	0	196	8	0	0						0						0			0	0	0	0	7	0			4	0	177	23	
77150	0	0	0	0	0	0	0	0	0	0	0	0	80	7			0	8	42	0	0	0						0						8			0	0	0	0	8	11			0	0	34	54	
77253	0	0	0	0	0	0	0	0	0	0	0	0	51	2			0	48	29	28	0	0						0						48			0	0	0	0	0	0			0	0	1	1	
77347	0	0	0	0	0	0	0	0	0	0	0	0	55	44			0	0	32	2	0	0															0	0	0	0	0	0			0	0	30	11	
77374	12	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	149	16	0	0						0						0			0	0	0	0	41	0			24	2	56	3	
77422	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0	0	0			0	0	0	0	
77758	0	0	0	0	0	0	0	0	0	0	0	0	17	5		0	0	0	6433	95	0	69		0	0		0	65		0	0		0	0		0	0	0	0	0	0	0			6257	0	12	12	
77851	0	0	0	0	0	0	0	0	0	0	0	0	920	50		0	0	20	4249	60	0	120		0	0		0	120		0	0		0	20		0	0	0	0	0	5	23			3603	714	461	113	
78036	0	0	0	0	0	0	0	0	0	0	0	0	5	2			0	0	13	0	0	0						0						0			0	0	0	0	11	2			0	0	2	1	
78054	0	0	0	0	0	0	0	0	156	4	0	0	5	0			0	1	156	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
78157	0	0	0	0	0	0	0	0	0	0	0	0	19	0			0	0	32	0	0	0						0						0			0	0	0	0	0	0			0	0	32	19	
78241	36	0	0	0	0	0	0	0	0	0	0	0	40	3			0	0	85	0	0	0						0						0			0	0	0	0	0	5			0	0	49	32	
78559	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	17	0	0	0						0						0			0	0	0	0	14	0			0	0	3	2	
78643	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	14	0	0	0						0						0			0	0	0	0	0	0			5	0	9	1	
78858	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	20	20	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
79042	0	7	0	0	0	0	0	0	0	0	0	0	9	0			0	0	6	0	0	0						0						0			0	0	0	0	0	0			0	0	6	2	
79127	0	0	0	0	0	0	0	0	0	0	0	0	122	11			0	2	1462	1035	0	0						0						2			0	0	0	0	38	31			4	2	385	76	
79145	0	0	0	0	0	0	0	0	0	0	0	0	2	1			0	0	16	0	0	0						0						0			0	0	0	0	0	0			1	0	15	1	
79257	0	0	0	0	0	0	0	0	0	0	0	0	4	4			0	0	10	0	0	9						9						0			0	0	0	0	0	0			0	0	1	0	
79855	0	0	0	1	0	0	0	0	0	0	0	0	3	0			0	1	4	0	0	1						0						0			0	0	0	0	0	0			0	0	3	1	
80020	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	1	
80150	0	0	0	0	0	0	3	2	0	0	0	0	44	13			0	10	60	4	0	18						18						10			0	0	0	0	0	4			0	0	35	15	
80431	0	0	0	1	0	0	0	0	0	0	0	0	84	14			0	5	391	17	0	42						0						0			0	0	0	0	101	14			0	0	231	50	
80552	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	172	167	0	0						0						0			0	0	0	0	0	0			0	0	5	0	
80936	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	174	20	0	0						0						0			0	0	0	0	0	0			0	0	154	10	
81054	0	0	0	0	0	0	0	0	0	0	0	0	40	27			0	0	42	9	0	0						0						0			0	0	0	0	0	0			0	0	33	13	
81223	0	0	0	0	0	0	0	0	0	0	0	0	15	8			0	0	81	12	0	0						0						0			0	0	0	0	0	0			0	0	69	7	
81429	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	13	0	0	0						0						0			0	0	0	0	0	0			4	1	9	0	
82024	0	0	0	0	0	0	0	0	0	0	0	0	934	18			0	890	292	136	0	0															136	18	0	0	68	15			0	0	88	11	
82033	0	0	0	0	0	0	38	0	0	0	0	0	0	0			0	0	56	3	0	0						0						0			0	0	0	0	15	0			0	0	0	0	
82257	0	0	0	0	0	0	25	0	0	0	0	0	0	0			0	0	25	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
82350	0	0	14	0	0	0	0	0	0	0	0	0	21	3			0	2	107	17	0	48						48						2			0	0	0	0	0	0			0	0	28	16	
82659	0	0	0	0	0	0	0	0	0	0	0	0	5	4			0	0	36	33	0	0						0						0			0	0	0	0	0	0			0	0	3	1	
83151	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	1	13	0	0	0						0						1			0	0	0	0	0	0			0	0	13	5	
83236	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	3	0	0	0						0						0			0	0	0	0	0	0			3	1	0	0	
83311	0	0	0	0	33	0	0	4	0	0	0	0	967	226		0	0	0	1719	204	0	0		0	0		0	0		0	0		0	0		0	0	0	193	56	60	1			189	41	1040	639	
83357	0	0	0	0	0	0	0	0	0	0	0	0	8	7			0	0	33	20	0	0						0						0			0	0	0	0	0	0			0	0	13	1	
83450	170	0	0	0	0	0	0	0	0	0	0	0	457	60		0	0	172	996	211	0	72		0	0		0	72		0	0		0	172		0	0	0	0	0	5	0			40	0	498	225	
83638	0	0	0	0	0	0	0	0	0	0	0	0	203	154	154	0	0	0	4237	4125	0	0	4125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	49	
83834	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	7	0	0	0						0						0			0	0	0	0	0	0			1	1	6	1	
83852	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	15	0	0	0						0						0			0	0	0	0	0	0			0	0	15	2	
83955	0	0	0	0	0	0	0	0	0	0	0	0	38	4			0	0	164	32	0	0						0						0			32	4	0	0	0	0			0	0	132	34	
84046	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	4	0	0	0						0						0			0	0	0	0	0	0			0	0	4	2	
84055	0	0	0	0	0	0	32	0	0	0	0	0	1	0			0	0	56	8	0	0						0						0			0	0	0	0	0	0			0	0	16	1	
84251	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
84345	0	0	0	0	0	0	0	0	0	0	0	0	15	1			0	0	59	0	0	0						0						0			0	0	0	0	0	0			5	2	54	12	
84541	0	0	0	0	0	0	6	0	0	0	0	0	543	28			0	396	1199	108	0	975						547						263			0	0	0	0	8	57			13	0	89	62	
84804	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	9	0	0	2						0						0			0	0	0	0	0	0			0	0	7	3	
84970	0	0	0	0	0	0	0	0	0	0	0	0	137	6		0	0	0	177	16	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	28	29			0	0	133	102	
85043	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	82	0	0	20						20						0			0	0	0	0	0	0			0	0	62	7	
85052	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0	0	0			0	0	0	0	
85258	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
85454	0	0	0	0	0	0	0	0	0	0	0	0	14	3			0	0	104	18	0	66						66						0			0	0	0	0	0	0			0	0	20	11	
85856	0	0	0	6	0	0	0	0	0	0	0	0	6	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
85931	0	0	0	0	0	0	0	0	0	2	0	0	36	0			0	0	219	50	0	0						0						0			0	0	0	0	1	1			0	0	168	33	
86349	0	0	66	23	0	0	10	5	0	0	0	0	109	6			0	0	378	13	0	0						0						0			0	0	7	0	0	0			31	5	251	70	
86358	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	19	0	0	0						0						0			0	0	0	0	0	0			0	0	19	3	
86527	0	0	0	0	0	0	21	18	0	0	0	0	194	81		0	0	0	888	369	0	7		0	0		0	0		0	0		0	0		0	0	0	0	0	48	0			0	0	443	95	
86554	0	0	0	0	0	0	0	0	0	0	0	0	17	2			0	0	124	0	0	0						0						0			0	0	10	0	0	0			0	0	114	15	
87047	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	3	3	0	0															0	0	0	0	0	0			0	0	0	0	
87159	0	0	0	0	0	0	0	29	0	0	0	0	77	44			0	0	119	72	0	29						0						0			0	0	0	0	0	0			8	2	10	2	
87234	0	0	0	0	0	0	0	0	0	0	0	0	57	18			0	0	50	0	0	0						0						0			0	0	0	0	35	17			3	0	12	22	
87476	82	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	123	0	0	0						0						0			0	0	0	0	0	0			0	0	41	2	
87533	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	0	71	0	0	57						0						0			0	0	0	0	0	0			0	0	14	11	
87944	542	112	0	2	0	0	131	0	0	0	0	0	143	15		0	0	0	1758	586	0	69		0	0		0	69		0	0		0	0		0	0	0	0	0	209	0			32	5	189	9	
88240	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	50	0	0	0						0						0			0	0	0	0	0	0			0	0	50	1	
88259	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	9	0	0	0	0						0						9			0	0	0	0	0	0			0	0	0	0	
88352	0	0	0	0	0	0	0	0	0	0	0	0	12	0			0	0	35	0	0	1						0						0			0	0	0	0	0	0			0	0	34	12	
88455	0	0	145	50	0	0	0	0	0	0	0	0	65	0			0	3	220	9	0	45						0						0			0	0	0	0	0	0			0	0	21	12	
88530	89	0	0	0	0	0	0	1	0	0	0	0	54	32			0	0	154	0	0	0						0						0			0	0	0	0	4	0			10	5	51	16	
88802	0	0	0	0	0	0	30	0	0	0	0	0	1741	740		0	0	0	7185	2898	0	0		0	0		0	0		0	0		0	0		0	0	0	82	71	0	210			0	20	4175	700	
88950	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
89032	0	0	0	0	0	0	0	0	0	0	0	0	27	0			0	0	75	11	0	0						0						0			0	0	0	0	0	0			0	0	64	27	
89135	0	0	0	0	0	0	0	0	0	0	0	0	8	3			0	2	29	15	0	4						2						1			0	0	0	0	2	0			0	0	8	3	
89162	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
89452	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	67	0	0	0						0						0			0	0	0	0	14	0			0	0	53	6	
89751	11	130	0	0	0	0	0	0	0	0	0	0	145	5			0	0	141	93	0	0						0						0			0	0	0	0	0	0			15	6	22	4	
89854	0	0	0	0	0	0	0	0	76	0	0	0	22	4			0	0	176	11	0	36						36						0			0	0	0	0	0	0			0	0	53	18	
89957	0	0	0	0	0	0	0	0	0	0	0	0	10	2			0	0	111	50	0	0						0						0			0	0	0	0	0	0			0	0	61	8	
90047	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	3	0	0	0						0						0			0	0	0	0	0	0			0	0	3	0	
90159	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0						0			0	0	0	0	0	0			0	0	2	0	
90234	0	0	0	0	0	0	0	7	0	0	0	0	17	4		0	0	0	48	48	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	1			0	0	0	5	
90252	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
90328	0	0	0	0	0	0	0	0	0	0	0	0	59	19			0	0	283	40	0	0						0						0			0	0	0	0	123	25			0	0	120	15	
90337	1	0	0	0	0	0	0	0	0	0	0	0	45	16			0	0	144	105	0	0						0						0			0	0	0	0	0	0			0	0	38	29	
90403	0	5	0	0	0	0	0	11	0	0	0	0	1413	1266		0	0	0	6929	6915	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	1			0	0	14	130	
90467	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
90627	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	18	0	0	0															0	0	0	0	0	0			0	0	18	9	
90645	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
