"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1698	RCFD1699	RCFD1701	RCFD1702	RCFD1703	RCFD1705	RCFD1706	RCFD1707	RCFD1709	RCFD1710	RCFD1711	RCFD1713	RCFD1714	RCFD1715	RCFD1716	RCFD1717	RCFD1718	RCFD1719	RCFD1731	RCFD1732	RCFD1733	RCFD1734	RCFD1735	RCFD1736	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1698	RCON1699	RCON1701	RCON1702	RCON1703	RCON1705	RCON1706	RCON1707	RCON1709	RCON1710	RCON1711	RCON1713	RCON1714	RCON1715	RCON1716	RCON1717	RCON1718	RCON1719	RCON1731	RCON1732	RCON1733	RCON1734	RCON1735	RCON1736	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	
229801																																																																																																						10014	9708	1515285	14990	14664	0	0	0	0	0	0	393083	380688	0	0	113083	112262	257137	241894	633569	604976	54488	53039	421533	406273	59499	56010	243974	231600	0	0	0	0	0	0	29113	27695	491126	479737	45032	44476	175	175	25	25	1116134	1083006	1947399	1876641	0	243695	242443	52997	53982	393083	380688	82942	0	0	3925	61935	143432	86485	429717	513351	16014	79665	11736	64918	1039114	223689	187743	131051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
229913	49939	49396	51481	0	0	0	0	0	0	101779	101360	0	0	9533	9146	0	0	0	0	0	0	537	537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161788	160439	354000	354626	0	0	0	0	0	0	0	100758	3000	2861	351765	100758	25265	25695	0	0	537	0	0	0	0	9533	0	0	0	0	351000	351765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351765	0	351000																																																										3000																																												
229940																																																																																																						0	0	0	0	0	0	0	0	0	0	0	2961	2908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1754	1702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7328	7167	0	0	0	2613	2557	2050	2015	801	0	0	130	671	2105	1030	1529	0	0	0	0	0	0	0	0	1702																									0	0	0	0	
229959																																																																																																						0	0	3781	0	0	0	0	0	0	5063	4993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1352	1327	0	0	0	0	0	0	7358	7263	0	0	0	943	943	0	0	0	0	3031	0	0	542	2489	3950	223	154	0	0	0	0	0	0	0	0	0																									0	0	0	0	
230254																																																																																																						0	0	1502	0	0	0	0	0	0	5998	5893	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6830	6716	0	0	0	831	822	0	0	0	0	2827	0	0	1000	1827	3587	66	350	0	0	0	0	0	0	0	0	0																									0	0	0	0	
230357																																																																																																						2398	2373	1653	0	0	0	0	0	0	0	0	0	0	0	0	364	355	0	0	470	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2578	2553	834	807	0	180	180	0	0	0	0	1200	0	0	300	900	1198	0	180	0	92	263	185	267	0	0	0	0																									0	0	0	0	
230423																																																																																																						0	0	34108	0	0	0	0	0	0	0	0	27167	26494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11471	11981	0	0	0	0	0	0	56062	55932	0	0	0	17424	17457	0	0	7189	0	0	502	6687	27546	18472	2725	0	0	0	0	0	0	0	0	0																									0	0	0	0	
230508																																																																																																						0	0	514	0	0	0	0	0	0	0	0	500	476	0	0	245	249	0	0	2827	2754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3572	3479	0	0	0	0	0	0	0	593	0	0	0	476	0	0	0	0	6	111	413	757	1208	509	0	0																									0	0	0	0	
230535																																																																																																						0	0	37774	0	0	0	0	0	0	0	0	29875	29576	0	0	0	0	0	0	5383	5153	0	0	0	0	0	0	2571	2499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40122	39446	0	0	0	2293	2218	0	0	7992	0	0	6104	1888	8447	13386	1969	0	0	0	0	0	2273	2880	859	1640																									0	0	0	0	
230553																																																																																																						0	0	24025	1001	1001	0	0	0	0	0	0	75028	72299	0	0	0	0	0	0	10128	9558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1261	1243	86157	82858	0	1261	1243	0	0	0	0	21459	0	0	2993	18466	40105	12997	0	0	0	0	2968	6590	0	0	0	0																									0	0	0	0	
230610																																																																																																						0	0	9779	0	0	0	0	0	0	0	0	8614	8506	0	0	0	0	0	0	98	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21811	21510	0	0	0	13099	12907	0	0	7314	0	0	2949	4365	8250	3728	2121	0	0	0	97	0	0	0	0	0																									0	0	0	0	
230740																																																																																																						0	0	10347	0	0	0	0	0	0	0	0	1000	975	0	0	5417	5345	0	0	13776	13565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20785	20477	0	0	0	592	592	750	732	0	0	0	0	0	98	489	980	0	1799	5088	0	0	0	12023	0	0																									0	0	0	0	
230759																																																																																																						0	0	339710	0	0	0	0	0	0	0	0	0	0	0	0	125740	123394	0	0	360777	351862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	100	100	496679	485461	0	0	0	7912	8056	0	0	23	2250	2149	0	0	50	50	5146	2910	0	124696	713	63306	286541	0	0	0																									0	0	0	0	
231149																																																																																																						0	0	1699	0	0	0	0	0	0	0	0	2998	2987	0	0	2749	2715	0	0	1463	1377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4620	4523	0	0	0	0	0	0	35114	34657	0	0	0	23284	23055	1000	991	10806	0	0	5367	6857	9405	4469	4467	0	707	2259	0	0	1126	0	0	0																									0	0	0	0	
231242																																																																																																						0	0	239086	0	0	0	0	972	981	0	0	28296	27958	38268	36300	38213	36885	2165	2067	40821	39296	0	0	0	0	0	0	172641	166197	0	0	0	0	0	0	0	0	0	0	3133	3133	0	0	0	0	40433	38367	424350	410849	0	0	0	134274	130438	0	0	303	3000	3000	4414	0	12817	13677	97956	36608	2575	1507	2108	2803	86846	20774	30525	135672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	2961	0	2961	0	3000	
231279																																																																																																						0	0	5694	0	0	0	0	0	0	37528	36399	0	0	24	24	0	0	3267	3091	0	0	0	0	0	0	458	438	0	0	0	0	0	0	0	0	0	0	504	504	0	0	0	0	0	0	49109	47981	0	0	0	7328	7525	0	0	13434	12959	6811	0	0	2001	4804	11867	10087	15561	1040	6	0	423	2371	467	24	458	0																									0	0	0	0	
231336																																																																																																						0	0	13153	0	0	0	0	0	0	0	0	23053	22531	0	0	2584	2514	0	0	13586	13205	0	0	0	0	0	0	2320	2235	0	0	0	0	0	0	793	752	0	0	4224	4080	0	0	0	0	0	0	54733	53619	0	0	0	8173	8302	18057	17651	500	0	0	2137	500	8283	6191	15473	2329	0	590	4889	4802	4886	551	0	2987																									0	0	0	0	
232258																																																																																																						0	0	895	0	0	0	0	11	11	0	0	500	490	0	0	99	99	0	0	2218	2122	0	0	0	0	0	0	1682	1643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10741	10248	0	0	0	3031	3088	500	490	227	3200	2795	11	226	836	625	1387	503	32	70	249	360	1097	414	441	1202																									0	0	0	0	
232744																																																																																																						0	0	4354	0	0	0	0	0	0	0	0	3364	3243	0	0	480	465	0	0	5093	4795	0	0	0	0	0	0	414	412	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9352	8916	0	0	0	0	0	0	0	0	0	0	0	0	1272	960	1011	0	18	0	218	1389	3527	108	412	1																									0	0	0	0	
232847																																																																																																						0	0	27289	0	0	0	0	0	0	0	0	17254	16981	0	0	9757	9702	0	0	739	743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	991	991	0	0	0	0	0	0	31752	31417	0	0	0	3011	3000	5999	5873	5258	0	0	6210	1005	2717	3401	7463	176	1994	8356	57	0	0	38	0	0																									0	0	0	0	
232856																																																																																																						0	0	19400	0	0	0	0	58	57	0	0	0	0	0	0	204	202	0	0	27102	26077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27580	26548	0	0	0	215	211	0	0	69	1	1	57	69	142	0	0	0	0	0	89	1927	22670	1594	0	0																									0	0	0	0	
233022																																																																																																						0	0	20288	1000	1001	0	0	0	0	0	0	18400	18077	0	0	0	0	0	0	34	34	0	0	0	0	0	0	47	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27566	27318	0	0	0	8085	8157	12615	12382	1145	0	0	4972	4523	8569	4925	4246	0	0	0	34	0	0	0	49	0																									0	0	0	0	
233031	0	0	8506997	206363	199162	0	0	4821	4842	7826	7642	3225753	3114076	0	0	4032	3037	0	0	3802470	3693820	0	0	396061	392636	0	0	3241106	3124577	0	0	0	0	0	0	330817	325928	0	0	5453	5256	0	0	2700	2647	7826	7642	11657146	11309381	0	0	0	397807	403334	0	0	190563	513	631	44378	160882	1349906	241061	1956419	23932	2064356	133	5729	23947	1965731	29596	697657	2752848	0	0	0	0	0	0	0	0	0	0	8066	8451	0	0	0	0	0	0	0	0	0	0	31184	30984	0	39435	0	39250																																																										513																																												
233246																																																																																																						0	0	0	0	0	0	0	13530	13178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13660	13309	0	0	0	130	131	1017	1000	3031	0	0	633	2398	7957	1978	343	0	0	0	0	0	0	0	0	0																									0	0	0	0	
233358																																																																																																						0	0	15804	0	0	0	0	0	0	0	0	19974	19696	0	0	77	80	0	0	6357	6057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	618	617	26448	25961	0	618	617	0	0	0	0	10906	40	128	2992	7880	2163	6871	408	0	67	24	4187	1800	59	0	0	0																									0	0	0	0	
233442																																																																																																						0	0	1336	0	0	0	0	0	0	0	0	3292	3229	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	494	488	3298	3235	0	494	488	0	0	0	0	1670	0	0	200	1471	1429	559	58	0	6	0	0	0	0	0	0	0																									0	0	0	0	
233451																																																																																																						0	0	193	0	0	0	0	0	0	0	0	1673	1625	0	0	0	0	0	0	27	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1970	1920	0	0	0	270	268	725	700	296	0	0	99	804	628	193	169	0	26	1	0	0	0	0	0	0																									0	0	0	0	
233527																																																																																																						0	0	1100	0	0	0	0	0	0	0	0	22792	22204	5	5	0	0	5919	5562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12961	12414	22792	22204	0	7037	6847	0	0	0	0	8161	0	0	596	7488	13556	3133	4468	0	10	67	1190	3893	764	0	0	0																									0	0	0	0	
233554																																																																																																						0	0	22538	0	0	0	0	0	0	0	0	23479	23139	0	0	5	5	0	0	5	5	0	0	0	0	0	0	3951	3895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29346	28949	0	0	0	520	510	6500	6438	10912	0	0	4389	7918	6685	6052	0	0	0	0	5	0	5	0	0	3895																									0	1395	0	1386	
234056																																																																																																						0	0	8946	0	0	0	0	0	0	0	0	4188	4103	0	0	1001	977	0	0	1162	1139	0	0	0	0	0	0	972	918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1809	1773	7323	7137	0	1809	1773	0	0	500	492	598	0	0	498	592	3413	300	1109	0	271	964	385	225	271	0	215	703																									0	0	0	0	
234355																																																																																																						0	0	141905	2993	2959	0	0	0	0	0	0	96531	94487	0	0	3167	3108	0	0	9018	8658	0	0	0	0	0	0	10781	10549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159965	156612	0	0	0	36652	36028	0	0	38444	823	823	10162	28281	64853	9069	20890	219	2195	954	985	1917	3441	2274	10549	0																									0	0	0	0	
234506																																																																																																						0	0	27559	1995	1988	0	0	0	0	0	0	14698	14348	0	0	31	29	0	0	6003	5733	0	0	0	0	0	0	2431	2322	0	0	0	0	0	0	0	0	0	0	1258	1239	0	0	0	0	0	0	40349	39530	0	0	0	13895	13833	0	0	14125	38	38	2239	15247	6552	4186	2860	324	0	98	749	4053	799	63	958	1364																									0	0	0	0	
234645																																																																																																						0	0	3765	0	0	0	0	0	0	0	0	998	981	0	0	48	50	0	0	8265	8026	0	0	0	0	0	0	1878	1810	0	0	0	0	0	0	1823	1773	0	0	0	0	0	0	0	0	1903	1892	15650	15211	0	1903	1892	2638	2571	0	0	157	0	0	0	90	227	1307	3323	508	0	199	49	62	4702	3064	0	3583																									0	0	0	0	
234739																																																																																																						0	0	38830	1487	1482	0	0	0	0	0	0	58914	57319	0	0	64	69	0	0	1007	1005	0	0	0	0	0	0	0	0	0	0	57	56	0	0	0	0	0	0	0	0	0	0	0	0	4	6	61529	59931	0	4	6	0	0	3000	2935	4455	0	0	0	4455	12297	30383	11670	0	98	0	13	151	812	0	56	0																									0	0	0	0	
234841																																																																																																						0	0	27051	0	0	0	0	0	0	0	0	7496	7455	0	0	21368	21315	0	0	719	728	0	0	0	0	0	0	23259	22813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86131	86899	0	0	0	33289	34588	0	0	6278	0	0	1999	4279	5792	1143	24360	4470	2011	20013	19	0	0	0	22813	0																									0	0	0	0	
235017																																																																																																						0	0	6875	4729	4581	0	0	0	0	0	0	19479	18560	0	0	0	0	0	0	11491	10958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37773	36060	0	0	0	2074	1961	0	0	1232	0	0	0	1232	3875	5989	13751	255	0	0	691	4742	4711	814	0	0																									0	0	0	0	
235231																																																																																																						0	0	9924	0	0	0	0	0	0	0	0	47466	46348	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	53852	52661	0	0	0	6386	6313	6480	6326	12243	0	0	3176	9065	26156	9613	4313	338	0	2	0	0	0	0	0	0																									0	0	0	0	
235316																																																																																																						0	0	536	447	443	0	0	0	0	0	0	3422	3353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	81	3869	3796	0	82	81	0	0	1090	1071	1582	0	0	0	1582	899	717	680	0	0	0	0	0	0	0	0	0																									0	0	0	0	
235446																																																																																																						0	0	21723	2384	2330	0	0	0	0	0	0	24503	23718	0	0	2090	2000	0	0	9530	9183	0	0	0	0	0	0	170	166	0	0	0	0	0	0	0	0	0	0	1816	1760	0	0	0	0	1476	1483	43972	42682	0	1476	1483	3479	3525	14497	14081	2646	0	0	1469	1527	12858	9477	7476	0	1983	607	1289	2681	3939	684	166	0																									0	0	0	0	
235521																																																																																																						0	0	77383	0	0	0	0	0	0	0	0	123	123	0	0	6	6	0	0	77787	74407	0	0	0	0	7908	7218	69	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8944	8267	77985	74594	0	1036	1049	0	0	0	0	138	0	0	15	123	40	20	961	0	0	0	0	0	74407	6	0	7966																									0	0	0	0	
235530																																																																																																						0	0	33582	0	0	0	0	0	0	0	0	31389	30871	0	0	891	892	0	0	35	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67717	67591	0	0	0	35402	35793	15667	15441	744	0	0	315	429	17786	21294	25564	1278	0	917	0	0	10	0	0	0																									0	0	0	0	
235558																																																																																																						0	0	1550	0	0	0	0	0	0	1550	1478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1600	1526	0	0	0	50	48	0	0	0	0	0	0	0	0	0	0	500	1100	0	0	0	0	0	0	0	0	0																									0	0	0	0	
235950																																																																																																						0	0	16789	0	0	0	0	0	0	0	0	17799	17560	0	0	0	0	0	0	904	880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26864	26441	0	0	0	8161	8001	1473	1450	9431	0	0	5196	4236	7926	4671	3536	0	68	0	207	0	604	0	0	0																									0	0	0	0	
236050																																																																																																						0	0	4190	0	0	0	0	0	0	0	0	7151	7057	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	103	0	0	0	0	79	79	9115	9021	0	79	79	1857	1857	0	0	4027	0	0	598	3725	3274	549	684	266	0	0	4	0	0	0	0	0																									0	0	0	0	
236153																																																																																																						0	0	107403	0	0	0	0	0	0	0	0	30780	29972	0	0	8266	8163	0	0	26802	25747	0	0	0	0	0	0	14254	13723	0	0	0	0	0	0	0	0	0	0	500	499	0	0	0	0	4754	4637	124305	120764	0	4754	4637	42351	41482	746	718	5711	1352	1178	1120	4471	22203	19937	28976	0	12167	7187	1566	9437	2859	694	6491	7232																									0	0	0	0	
236256																																																																																																						0	0	5622	572	593	0	0	0	0	0	0	27379	27080	0	0	291	291	0	0	1954	1903	0	0	0	0	0	0	1433	1402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	35429	35027	0	100	100	3800	3758	5064	5033	11791	0	0	5377	7413	8775	5531	4246	189	0	391	1395	0	408	0	1049	353																									0	0	0	0	
236452																																																																																																						0	0	0	0	0	0	0	0	0	0	0	98	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7000	7000	0	0	0	0	0	0	7098	7098	0	0	0	0	0	98	98	0	0	0	7000	0	0	0	98	0	0	0	0	0	0	0	0	0																									0	0	0	0	
236519																																																																																																						0	0	100718	0	0	0	0	0	0	0	0	123	122	0	0	0	0	0	0	125184	119822	0	0	0	0	15063	13748	0	0	0	0	0	0	0	0	0	0	0	0	10	27	0	0	0	0	15063	13748	135913	130689	0	0	0	10596	10718	0	0	2108	0	0	316	1792	4397	3413	949	0	0	0	0	0	119822	0	0	15063																									0	0	0	0	
236603																																																																																																						0	0	19558	0	0	0	0	348	339	0	0	14106	13717	329	327	1021	995	8892	8563	14385	13670	0	0	0	0	0	0	6591	6381	0	0	0	0	0	0	1845	1787	0	0	2747	2707	0	0	0	0	9682	9387	61294	59813	0	461	497	20160	20126	1290	1266	435	91	91	165	106	12034	6150	16720	2175	68	790	4176	7151	6822	4879	3008	5161																									0	0	0	0	
236649																																																																																																						0	0	8929	1006	1003	0	0	0	0	0	0	32840	31768	0	0	157	156	0	0	127	128	0	0	0	0	0	0	128	130	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45837	43902	0	0	0	11577	10715	0	0	9430	0	0	3481	5950	29957	1892	2206	0	281	0	3	0	0	0	132	0																									0	0	0	0	
236706																																																																																																						500	494	9714	0	0	0	0	0	0	500	500	101474	99128	1019	1017	0	0	16931	16503	138860	132910	0	0	0	0	447	433	0	0	0	0	0	0	187	184	38540	37199	0	0	32760	32770	0	0	0	0	66958	65668	323017	313435	0	47374	46537	8883	8926	39929	38945	37879	0	0	38004	32243	52609	49874	15956	3014	1158	5704	14531	9628	99775	20065	6781	31053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	502	0	0	0	0	0	0	2000	2000	0	2502	0	2500	
236751																																																																																																						1001	986	342519	0	0	0	0	0	0	36900	36900	157467	151966	806	802	6264	6200	39770	37606	35625	34729	0	0	0	0	0	0	95530	93950	0	0	0	0	0	0	0	0	0	0	100	99	0	0	0	0	104012	101335	315496	306761	0	25535	25041	20510	19817	2286	2279	54599	0	0	38736	16797	118115	19529	23006	19135	1282	2434	2950	2005	60518	12316	73678	20272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
236957																																																																																																						0	0	0	0	0	0	0	0	0	0	0	11028	10794	0	0	34	36	0	0	1554	1470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2289	2252	0	0	0	0	0	0	30409	29695	0	0	0	15504	15143	0	0	5231	0	0	1245	3988	14283	1441	7233	0	68	0	11	609	781	36	0	0																									0	0	0	0	
237066																																																																																																						0	0	995	0	0	0	0	0	0	0	0	53228	51762	0	0	793	779	0	0	12120	11694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67274	66167	0	0	0	0	0	0	0	0	0	0	133759	130746	0	0	0	344	344	0	0	11951	0	0	1995	9950	31316	8845	0	0	0	399	4438	1536	5680	419	33830	32338																									0	0	0	0	
237150																																																																																																						0	0	14771	0	0	0	0	0	0	0	0	16553	16241	0	0	0	0	0	0	4720	4444	0	0	0	0	0	0	9982	9732	0	0	0	0	0	0	0	0	0	0	1972	1927	0	0	0	0	0	0	43454	42610	0	0	0	10108	10151	0	0	8508	119	115	999	7448	8294	2237	9142	199	0	0	0	0	4211	233	4551	5181																									0	0	0	0	
237619																																																																																																						0	0	16769	14195	13907	0	0	0	0	0	0	9000	8816	74	81	0	0	0	0	71475	66716	0	0	0	0	0	0	50010	47850	0	0	0	0	0	0	13853	13575	0	0	5147	5147	0	0	0	0	14842	14849	209259	201322	0	14768	14768	10725	10477	0	0	27613	34854	34834	7293	20237	6042	6704	12746	97	4	79	5074	56980	4653	0	41687	19739																									0	0	0	0	
237637																																																																																																						0	0	6974	996	993	0	0	0	0	0	0	7982	7946	0	0	0	0	0	0	27	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10091	9821	0	0	0	0	0	0	0	6965	1086	855	3980	4959	0	0	0	0	27	0	0	0	0	0	0	0																									0	0	0	0	
237936																																																																																																						0	0	163195	7957	7684	0	0	0	0	0	0	105005	101521	0	0	0	0	0	0	60655	57640	0	0	0	0	0	0	23082	22023	0	0	0	0	0	0	2776	2612	0	0	1000	972	0	0	0	0	0	0	201983	193941	0	0	0	0	0	14299	13993	26785	1508	1489	3988	22796	51971	31421	0	0	802	416	12142	16594	27686	0	10697	13938																									0	0	0	0	
237954																																																																																																						0	0	16751	0	0	0	0	0	0	0	0	5320	5113	0	0	1930	1852	0	0	18745	17818	0	0	0	0	0	0	557	532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42458	40862	0	0	0	15903	15535	1071	1028	25	3	12	0	25	51	3892	16358	322	0	331	2371	2690	8674	5604	532	0																									0	0	0	0	
238045																																																																																																						0	0	7278	5473	5462	0	0	0	0	0	0	3181	3103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	342	0	0	0	0	0	0	9002	8907	0	0	0	0	0	0	0	6346	0	0	1248	5098	2080	480	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
238139																																																																																																						0	0	15123	2002	1989	0	0	0	0	0	0	15242	14909	47	47	0	0	3837	3716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8979	8920	17244	16898	0	5095	5157	0	0	0	0	9993	0	0	2811	7179	7287	2835	1881	0	36	3	164	271	2230	1179	0	0																									0	0	0	0	
238241																																																																																																						0	0	502	0	0	0	0	0	0	0	0	12361	11897	0	0	0	0	0	0	8415	8042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	260	0	0	0	0	1869	1896	29949	29291	0	1869	1896	8923	9092	0	0	193	0	0	0	193	7432	5098	9641	754	0	0	0	860	7182	0	0	0																									0	0	0	0	
238250																																																																																																						0	0	2606	0	0	0	0	0	0	0	0	7259	7089	0	0	265	254	0	0	7244	6970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16426	15935	0	0	0	1658	1622	0	0	2588	0	0	754	1845	4320	320	1472	0	7	57	229	59	5609	1263	0	0																									0	0	0	0	
238737																																																																																																						0	0	3955	5505	5448	0	0	0	0	0	0	66123	65220	0	0	44	45	0	0	19746	19309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104617	102886	0	0	0	13199	12864	0	0	40895	0	0	13015	27874	34014	6033	2596	0	0	3	2797	8836	7718	0	0	0																									0	0	0	0	
238755																																																																																																						0	0	2259	0	0	0	0	0	0	0	0	10936	10802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13796	13640	0	0	0	2860	2838	0	0	4702	0	0	998	3704	5571	3367	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
238812																																																																																																						0	0	0	0	0	0	0	0	0	0	0	2542	2391	0	0	541	537	0	0	1868	1735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4951	4663	0	0	0	0	0	0	0	0	0	0	0	0	0	476	1915	0	261	277	0	0	0	1735	0	0																									0	0	0	0	
239015																																																																																																						0	0	34513	45051	43308	0	0	0	0	0	0	16999	16262	0	0	0	0	0	0	8646	8345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70696	67915	0	0	0	0	0	0	0	4979	0	0	0	4979	44123	10468	0	0	0	0	6118	2227	0	0	0	0																									0	0	0	0	
