"IDRSSD"	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON3510	RCON3512	RCON3514	RCON3520	RCON5514	RCON5515	RCON5516	RCON5517	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	TEXTA545	
826451	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	25935	3063	9050	52		
826648	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7733	628	1800	5	52940	5923	32125	150		
826956	0	1	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6587	352	279	1	108870	11966	183470	332		
827346	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1189	69	0	0	11194	2257	2325	11		
827355	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3489	158	567	2	37831	6848	10083	55		
827458	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4821	740	0	0	59036	7189	36470	123		
827560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	1493	139	0	0	396774	28808	97335	691		
827953	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	821	72	0	0	17124	741	6145	41		
827971	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6752	282	0	0	70560	6206	10862	29		
828053	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2001	256	0	0	46133	6177	15843	79		
828110	0	0	0	643		0	0	5528		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9278	928	617	2	98830	18793	43954	194		
828633	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3585	443	0	0	58463	8469	28426	152		
828651	0	0	0	239		0	0	528		0	0	0	0	0		0	0	730795	0	0	0	0	0	0	0	26794	2354	1290	3	600744	78087	1001996	2568		
828745	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	12345	2794	3519	19		
829032	0	0	0	0		0	0	0		2	0	0	0	0		0	0		0	0	0	0	0	0	0	3002	208	275	1	69205	8815	20405	104		
829041	3	0	0	0		0	0	0		50	0	0	0	0		0	0		0	0	0	0	0	0	0	7460	429	257	1	62066	12618	39219	163		
829050	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17619	835	1322	3	170094	25532	90507	373		
829256	4	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7821	659	0	0	141587	15159	135595	499		
829452	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9893	791	0	0	63591	5297	21320	124		
830113	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6389	463	0	0	71032	11890	18049	90		
830168	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1196	63	0	0	22139	2790	11789	61		
830252	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1037	84	0	0	30948	6126	22228	99		
830355	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	21881	1229	2819	7	179183	20403	115984	434		
830458	0	0	0	0		0	0	0		0	0	6	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	7042	186116	20181	14		
830542	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12600	1360	781	2	118120	20556	77444	247		
830645	0	0	0	0		0	0	0		0	0	0	0	0		0	0		1081	0	0	0	0	0	0	658	96	0	0	19028	2203	12865	41		
830748	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12193	1003	326	1	157244	23774	50741	279		
831008	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	31942	2335	0	0	227614	21712	96809	477		
831044	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2374	141	601	1	32550	4420	19566	94		
831053	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1395	72	812	1	15594	2353	4106	13		
831352	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	578	99	0	0	14180	1924	3094	20		
831549	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	253	50	0	0	10081	1500	1662	13		
831576	0	0	0	0		0	0	0		0	0	0	0	0		7	0		0	0	0	0	0	0	0	5499	420	0	0	102505	7472	61235	261		
831642	0	0	0	440		0	0	596		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6777	484	457	1	73294	12558	60055	260		
831727	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	19978	2041	2499	2	219016	24473	120945	541		
831857	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2230	94	0	0	52776	4477	90919	477		
831941	0	0	0	31		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7185	339	0	0	63216	10087	19781	90		
832377	0	0	0	0		0	0	0		0	0	0	0	0		0	583	1287787	0	0	0	0	0	0	0	65527	3874	4227	10	1204434	67697	1761404	5995		
832470	0	0	0	3169		0	0	0		0	0	0	0	0		0	83		0	0	0	0	0	0	0	43347	3344	1797	5	437526	70439	193940	840		
832528	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3911	189	1020	2	35874	5327	12751	69		
832546	0	12	0	0		0	0	0		0	1	13	0	0		162	0		0	0	0	0	0	0	0	8446	1107	0	0	150370	18523	79080	407		
833271	5	0	0	3438		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	31814	2942	799	2	356533	33589	123191	770		
833404	0	0	0	0		0	0	2245		0	0	0	0	0		0	0		0	0	0	0	0	0	0	41842	3994	2564	8	267308	60946	136913	667		
833646	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1886	215	0	0	40902	5977	19634	78		
833749	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14452	2058	952	3	94317	16571	78899	290		
833758	0	12	0	0		0	0	0		2	0	0	0	0		0	0		0	0	0	0	0	0	0	3140	138	0	0	20269	3089	29648	73		
833851	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	873	203	0	0	14075	2994	7228	26		
834045	19	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	997	64	480	1	13700	1913	1730	10		
834353	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1352	231	0	0	18807	5532	27365	117		
834755	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3069	400	0	0	41963	7010	30633	138		
834979	0	0	0	0		0	0	0		0	0	0	0	0		0	0	120979	0	0	0	0	0	0	0	61025	3407	1571	4	432522	51368	191379	704		
835257	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2286	286	0	0	64958	7108	17879	95		
835378	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4896	267	0	0	35767	3579	3693	24		
835408	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
835444	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5212	274	0	0	81876	197160	41050	195		
835613	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3978	193	299	1	24555	3305	5611	35		
835659	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2706	132	257	1	16664	2024	7812	35		
835743	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14920	750	1187	3	58867	9875	54290	271		
835958	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8718	297	856	3	40770	6681	34865	150		
836142	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3769	275	0	0	53494	6944	25458	94		
836151	2	0	0	0		0	0	0		6	0	0	0	0		0	0		0	0	0	0	0	0	0	1983	115	0	0	16370	2155	8028	38		
836544	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1801	136	817	1	26068	4372	10530	57		
836656	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	947	46	0	0	9733	1371	3442	24		
836843	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14820	1656	568	1	247204	31054	181182	584		
836852	0	5	0	0		0	0	0		0	0	9	0	0		0	0		0	0	0	0	0	0	0	6448	564	0	0	82187	5488	51882	157		
837000	0	0	0	180		0	0	12892		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7218	1302	638	1	306029	27080	535314	1597		
837037	0	11	0	0		0	0	0		0	21	0	0	0		0	0		0	0	0	0	0	0	0	2738	307	0	0	97529	8610	106476	326		
837046	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	357	85	0	0	33198	3896	9494	51		
837149	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3248	162	252	1	32532	4074	13454	74		
837158	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	319	230	0	0	59537	9403	44370	143		
837260	0	0	0	880	0	0	0	0	0	0	0	0	0	0	0	0	0	4508619	0	0	0	0	0	0	0	130113	11315	5038	15	2607132	245144	5683632	15902		
837354	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3817	377	538	2	60121	9040	26762	85		
837448	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4582	192	0	0	51934	4881	22743	95		
837541	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5377	780	0	0	69278	10505	18018	89		
837550	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2802	249	0	0	29120	5691	13261	70		
837653	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	845	65	0	0	23438	3987	7747	31		
837840	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2345	169	0	0	34590	6278	20785	84		
837952	0	0	0	67		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1667	120	281	1	21505	3715	9429	39		
838155	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	575	177	0	0	8778	1297	3794	25		
838427	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1734	76	0	0	22057	5039	4769	31		
838632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	483	67	0	0	88689	5377	113650	313		
839068	79	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1812	69	0	0	47422	3969	118121	572		
839246	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5974	282	255	1	66723	7158	30349	177		
839255	0	0	0	61		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	24127	832	3121	7	144996	29679	104667	261		
839657	1	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2536	278	0	0	41319	4337	19943	66		
839817	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1067	70	0	0	20689	3194	9432	47		
840019	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7624	1014	274	1	69432	9718	20578	127		
840251	0	0	0	0		0	0	0		0	2	0	0	0		0	0		0	0	0	0	0	0	0	1763	158	0	0	31378	4702	16568	89		
840354	1	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2997	138	405	1	17751	2656	5363	23		
840363	0	0	0	278		0	0	0		15	0	0	0	0		0	0		0	0	0	0	0	0	0	15810	912	334	1	272334	30823	244000	864		
840532	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1120	89	0	0	21161	4297	7936	32		
840578	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	11979	1114	1696	11		
840747	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1233	251	0	0	55099	7452	48382	135		
840859	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4462	462	0	0	83705	11539	118084	328		
841052	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2471	183	0	0	40829	7082	19521	81		
841258	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	792	32	0	0	11357	1999	2201	12		
841436	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7610	752	0	0	107885	12355	75020	288		
841472	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4068	335	0	0	60078	8399	23735	110		
841539	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3586	277	0	0	78560	10782	71168	337		
841753	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6208	264	0	0	81764	16536	57348	266		
841838	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7638	419	0	0	73008	8581	20021	119		
841865	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	60090	4495	109014	496		
842004	0	0	0	0		0	0	0		0	0	0	0	0		85	0		0	0	0	0	0	0	0	31046	2227	2363	6	349111	49369	270994	1113		
842031	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1790	158	965	2	66121	8959	26363	132		
842116	18	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	3375	146	0	0	34053	4825	8137	29		
842358	0	0	0	0		0	0	0		0	0	0	0	0		45	31		0	0	0	0	0	0	0	6099	588	0	0	118026	14716	56873	228		
842376	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	18982	1921	0	0	113785	17022	22256	109		
842460	2695	0	0	0		0	0	0		1341	0	0	0	0		0	0	845528	0	0	0	0	0	0	0	7937	537	1043	1	316883	35948	868492	1910		
842853	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1297	71	0	0	15141	2606	5874	33		
843159	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1715	84	295	1	27558	2954	23382	134		
843270	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2481	175	0	0	66849	9400	72196	223		
843542	0	8	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5817	449	0	0	49881	8790	36471	178		
843711	37	0	0	0		0	0	0		9	0	0	0	0		0	0		0	0	0	0	0	0	0	5533	479	274	1	65072	14699	11553	75		
843935	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1099	109	0	0	17059	2905	9288	34		
843953	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1302	105	0	0	18544	3035	12303	42		
844053	88	0	0	0		0	0	0		2273	0	0	0	0		0	0		0	0	0	0	0	0	0	11231	1122	980	2	206779	24936	177164	628		
844138	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1468	61	0	0	25356	2555	9994	46		
844343	0	0	0	4700		0	0	2653		0	0	0	0	1		13	128	245835	0	0	0	0	0	0	0	58153	3709	2688	8	615736	86969	528761	2144		
844455	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3842	208	0	0	36965	5103	20997	86		
844567	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6947	832	258	1	118222	30775	80816	357		
845247	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	24072	1591	0	0	189615	30346	50581	293		
845443	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5819	360	0	0	56403	9886	22414	85		
845452	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1368	69	560	1	12063	1583	5686	24		
845751	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1628	247	0	0	18104	2374	3193	19		
846132	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1293	95	0	0	11640	2012	3346	16		
846262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436899	0	0	0	0	0	0	0	6916	183	4380	2	149443	9261	584073	1290		
846356	0	0	0	319		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15163	1286	0	0	292327	39713	120654	553		
846619	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	39311	3140	1781	4	232863	32415	72678	362		
846945	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4771	588	451	1	55843	7453	24584	94		
847157	0	0	0	0		0	0	0		0	0	0	0	0		0	5		0	0	0	0	0	0	0	8314	964	468	1	91679	13972	29330	141		
847447	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2638	233	0	0	46920	7086	24232	113		
847540	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3587	225	0	0	27715	3664	10122	66		
847643	0	0	0	6265		0	0	0		0	0	0	0	0		0	0	440968	0	0	0	0	0	0	0	67604	2637	2239	7	788727	39762	1055780	3502		
848248	0	166	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7388	361	1244	3	80349	13669	115362	290		
848453	7	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1418	89	0	0	24990	2874	15807	69		
848752	0	23	0	0		0	0	0		0	2	0	0	0		0	0		0	0	0	0	0	0	0	3906	582	0	0	65603	921	56761	215		
849151	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2467	362	0	0	40174	9428	49813	86		
849348	0	3	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3264	424	0	0	37938	5504	32190	113		
849357	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4583	456	0	0	74360	12921	54073	187		
849432	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4097	257	0	0	56569	9404	29136	173		
849450	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2616	182	0	0	32325	4313	42653	151		
849647	0	0	0	0		0	0	0		0	0	0	0	0		0	9		0	0	0	0	0	0	0	3052	650	0	0	49329	8633	19063	68		
849665	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1875	122	0	0	134655	16977	119106	395		
849777	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17365	1335	756	2	122734	13572	74905	381		
849834	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13185	806	0	0	141173	14538	67889	313		
850036	0	0	0	0		0	0	0		0	0	0	0	0		0	0	516433	0	0	0	0	0	0	0	41321	3234	2394	5	1122678	113551	1001157	3516		
850054	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4106	250	0	0	40590	5907	17900	82		
850456	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4440	361	0	0	34769	5370	18239	62		
850616	0	0	0	222		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5895	449	0	0	75341	17132	38912	140		
851024	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	26746	1944	264	1	157566	31548	32892	227		
851060	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	693	52	0	0	25072	2556	26707	84		
851239	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15762	673	1184	3	134638	21547	53016	321		
851631	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3170	394	0	0	69028	10454	44966	177		
852133	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4810	163	0	0	26146	3054	9173	34		
852218	0	0	0	1588000	0	26000	0	1512000	0	0	26000	0	0	0	0	69000	0	296696000	0	36000	0	0	4425000	0	0	6364000	783128	326000	758	109879000	17225421	318183000	423239		
852254	0	0	5	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1835	149	295	1	31301	5009	9200	65		
852263	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5983	341	0	0	162991	19249	179459	609		
852320	486	0	0	4157966	0	0	0	787909	0	0	0	0	9409	0	0	315	0	24016890	156731	0	0	0	0	0	0	2220137	216129	120697	310	20478266	3374956	28427033	52520		
852357	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3516	309	0	0	35255	4415	14929	71		
852544	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8496	608	0	0	96137	14506	52282	208		
852704	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	760	45	298	1	28446	1660	31186	128		
852713	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	33211	3080	877	3	285669	48557	142831	522		
852973	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7364	344	485	1	87727	6835	97695	404		
853112	0	0	0	100		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	19112	1183	697	2	247544	23722	123926	506		
853158	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	113	1	0	0	33741	6191	13032	70		
853251	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	293	52	0	0	27426	6631	13631	65		
853372	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	21495	930	1575	4	152582	15845	63817	400		
853644	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2840	199	0	0	38950	5423	19425	70		
853747	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5624	306	0	0	81159	10756	44082	170		
853804	344	0	0	350		0	0	0		9	0	0	0	0		0	0		0	0	0	0	0	0	0	42019	2028	3668	11	326344	32286	238342	1038		
853934	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3060	164	0	0	34059	8049	10624	72		
853952	0	245	0	9		0	0	1504		0	58	0	0	0		0	0	231785	0	0	0	0	0	0	0	69386	10623	607	2	456281	60951	340299	893		
853970	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4377	326	0	0	26745	2934	7287	49		
854052	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3815	209	0	0	34238	5267	8767	39		
854173	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8036	464	2026	5	51032	9517	9445	79		
854258	1	0	0	0		0	0	0		10	0	0	0	0		0	0		0	0	0	0	0	0	0	4448	249	0	0	38286	4274	24346	77		
854351	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	7320	282	3058	14		
854418	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5257	200	0	0	49443	6600	27779	75		
854454	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	32989	3830	1200	4	236118	32050	112803	500		
854520	0	0	0	75		0	0	607		0	0	0	0	0		0	0		0	0	0	0	0	0	0	18566	1556	0	0	154890	17241	103334	477		
854548	0	0	0	453		0	0	637		0	0	0	0	1		0	0		0	0	0	0	0	0	0	2622	296	0	0	42651	7039	23044	76		
854753	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5455	840	0	0	31269	5833	8318	48		
854847	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6593	295	0	0	34222	4378	10360	47		
855134	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7720	260	0	0	22813	2695	14923	80		
855143	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2021	168	0	0	23477	4322	18943	82		
855264	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9871	422	432	1	64035	7845	74005	263		
855303	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	9530	2216	3022	21		
855563	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2616	73	0	0	51407	1259	35569	292		
855648	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2958	825	269	1	32000	5921	9894	41		
855741	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12588	1815	258	1	93251	10840	74432	253		
855778	11	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1252	146	0	0	44462	4842	26692	87		
855844	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7136	504	300	1	68160	8143	24397	124		
855956	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1955	152	0	0	36035	6213	17937	84		
856140	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1303	280	0	0	12817	1832	6818	52		
856159	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1109	196	0	0	10286	1576	834	6		
856243	0	0	0	1		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	20760	966	283	1	134029	6850	108657	352		
856337	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13439	1074	282	1	98751	13001	95427	354		
856346	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3265	204	0	0	95837	10196	43418	239		
856458	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	439	3	0	0	16366	2060	7655	42		
856542	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	11499	2160	7224	39		
856748	213	0	0	0		0	0	0		3	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	228176	33016	122177	407		
856869	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1295	145	0	0	13441	1654	5310	27		
856944	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	8035	1736	1929	12		
856971	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	23700	1940	281	1	169682	37436	36195	221		
857017	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1938	226	0	0	31350	3016	10283	53		
857147	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2851	125	0	0	22946	2619	12869	52		
