RCON5562,RCON5563,RCON5564,RCON5565,RCON5566,RCON5567,RCON5568,RCON5569,RCON5570,RCON5571,RCON5572,RCON5573,RCON5574,RCON5575,RCON5576,RCON5577,RCON5578,RCON5579,RCON5580,RCON5581,RCON5582,RCON5583,RCON5584,RCON5585,RCON5586,RCON5587,RCON5588,RCON5589,RCON6860,RCON6999,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256058,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256076,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256179,2017-03-31
,,400,16387,172,28484,161,79955,2493,59383,223,34735,140,64821,,,718,33752,572,93972,317,112366,2506,64670,403,62266,166,58505,false,false,256553,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257233,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257345,2017-03-31
,,12,857,6,753,10,5820,24,682,11,1208,0,0,,,7,419,7,1202,3,1056,46,1950,9,1368,1,400,false,false,257466,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257578,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257653,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257756,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258146,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258306,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258379,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258445,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258539,2017-03-31
,,56,2654,75,13045,167,88550,232,4788,94,10959,168,72442,,,9,486,13,2278,12,4067,20,455,19,1816,16,3010,false,false,258771,2017-03-31
4,3,4,120,0,0,0,0,2,44,1,93,0,0,0,0,0,0,2,212,0,0,1,37,0,0,0,0,false,false,258874,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259059,2017-03-31
,,68,1839,39,3823,50,17323,124,3002,30,2273,26,6477,,,2,121,1,109,0,0,0,0,0,0,0,0,false,false,259330,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259442,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259956,2017-03-31
,,79,3923,305,42640,319,134960,1836,15652,134,11444,104,24281,,,9,348,19,2266,4,1154,2,56,0,0,0,0,false,false,260055,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260831,2017-03-31
,,23,1159,70,10695,165,70340,304,7503,473,21673,549,60814,,,3,213,5,548,1,196,3,25,1,109,1,275,false,false,260868,2017-03-31
,,41,1469,44,5829,41,15556,160,3079,23,2255,18,3204,,,93,2678,46,5317,13,3016,153,2378,6,642,5,879,false,false,261146,2017-03-31
,,62,2787,74,8661,64,25356,1486,22783,66,8540,32,10601,,,68,2569,53,7284,31,9139,1060,16446,32,4577,7,1682,false,false,261360,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261940,2017-03-31
,,12,448,36,4096,30,11605,86,1733,31,2961,22,6308,,,2,152,0,0,3,1005,0,0,0,0,0,0,false,false,262059,2017-03-31
,,41,1271,33,4233,27,9860,119,2941,27,3294,10,2291,,,16,684,9,1117,13,3841,31,734,7,529,4,777,false,false,262237,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262358,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262741,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262844,2017-03-31
,,75,3659,64,8200,49,23978,73,1785,17,2107,13,8401,,,,,,,,,,,,,,,false,false,262956,2017-03-31
,,123,4795,80,9338,67,25723,261,6141,37,4155,21,7300,,,40,1495,47,6385,19,5608,26,571,6,592,7,986,false,false,263243,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263551,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263627,2017-03-31
,,82,3107,71,7614,46,17006,646,10407,79,7496,32,10299,,,87,2993,32,3612,8,2149,346,5698,30,3453,4,808,false,false,264455,2017-03-31
,,7,142,26,3716,126,50958,48,1763,82,6888,154,44289,,,,,,,,,,,,,,,false,false,264772,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265340,2017-03-31
,,79,3127,167,20594,154,54114,392,8937,65,6889,46,9952,,,0,0,1,27,0,0,0,0,0,0,0,0,false,false,265407,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265452,2017-03-31
,,25,982,13,1366,9,2363,36,647,7,791,0,0,10,0,,,,,,,,,,,,,true,false,265676,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266066,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266244,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266253,2017-03-31
,,2,75,17,1146,111,47035,11353,336999,6977,677296,5426,1596047,,,0,0,0,0,0,0,494,14536,139,14397,40,8845,,,266271,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266655,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266851,2017-03-31
17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,266879,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266945,2017-03-31
,,77,3061,41,5290,27,9481,135,3325,34,3554,6,1764,,,0,0,1,15,0,0,14,220,2,295,0,0,false,false,267652,2017-03-31
,,127,4810,229,28364,217,71384,722,16347,139,12725,69,16336,,,4,132,0,0,0,0,0,0,0,0,0,0,false,false,268006,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268136,2017-03-31
,,2,92,10,1685,94,48920,65,1040,30,3020,42,13735,,,0,0,0,0,0,0,0,0,0,0,0,0,false,false,268677,2017-03-31
,,39,650,33,1537,55,12203,218,1859,60,1597,31,2702,,,0,0,3,363,0,0,7,24,0,0,0,0,false,false,268828,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268976,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269049,2017-03-31
,,32,1259,15,1943,32,11745,84,2926,20,2126,12,2318,,,2,135,3,531,3,1054,9,230,3,443,0,0,false,false,269058,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269571,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269759,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270148,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270353,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270504,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270531,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270652,2017-03-31
,,13,586,14,2283,16,8927,16,520,1,110,1,255,,,,,,,,,,,,,,,false,false,271136,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271154,2017-03-31
,,10,503,16,2140,49,22026,157,3297,24,2739,8,1923,,,0,0,0,0,1,341,0,0,0,0,0,0,false,false,271275,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271341,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271529,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271631,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271752,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272030,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272058,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272151,2017-03-31
,,159,5862,132,15334,157,68399,562,10818,101,10454,69,21550,,,191,8001,97,11945,63,17878,326,6438,37,3210,27,5995,false,false,272272,2017-03-31
,,33,1366,78,9549,164,65280,143,2441,27,1646,23,6120,,,,,,,,,,,,,,,false,false,272302,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272870,2017-03-31
,,31,1548,119,17540,252,98879,496,16772,208,23010,248,76312,,,0,0,0,0,0,0,1,15,1,186,0,0,false,false,273336,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273550,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273653,2017-03-31
,,50,1945,43,5084,42,15495,332,6731,34,3074,36,12221,,,6,202,9,1508,4,1072,64,1293,26,2981,24,3728,false,false,273662,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273840,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273859,2017-03-31
2,9,,,,,,,,,,,,,,,3,187,2,364,0,0,5,119,3,197,0,0,false,true,274025,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274052,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274164,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274548,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274641,2017-03-31
,,26,861,51,6130,59,24510,183,2540,30,1733,11,2277,,,4,120,3,416,0,0,16,130,0,0,0,0,false,false,274829,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274856,2017-03-31
,,35,1291,9,1073,18,8128,214,5776,21,2752,7,2267,,,22,973,42,4343,34,9683,199,5112,50,5323,43,10770,false,false,275255,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275358,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275479,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275509,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275657,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276074,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276159,2017-03-31
,,17,529,8,867,6,3053,49,950,2,32,4,736,,,20,921,35,4743,28,8292,162,4002,43,3696,13,2960,false,false,276551,2017-03-31
,,659,42331,2650,335504,7011,2796309,36941,429407,4131,380186,3451,1311035,,,169,6451,296,24748,188,28818,877,24920,298,30229,153,37204,false,false,276579,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276645,2017-03-31
,,15,687,17,2130,12,5149,43,1308,8,682,12,3603,,,19,720,49,7841,5,1599,69,1428,35,3047,8,846,false,false,276654,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276850,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276953,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277053,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277240,2017-03-31
,,86,4670,91,12751,48,16352,36,1419,16,2174,12,5635,,,,,,,,,,,,,,,false,false,277277,2017-03-31
,,0,0,1,100,0,0,0,0,0,0,0,0,,,4,26,1,123,0,0,0,0,0,0,0,0,false,false,277679,2017-03-31
,,50,1601,48,5876,47,16300,98,1139,18,2206,3,491,,,10,280,2,215,0,0,3,10,0,0,0,0,false,false,277736,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277820,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278078,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278153,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278256,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278555,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278733,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278751,2017-03-31
,,278,9448,331,35643,294,103831,769,15745,253,24179,197,48453,,,4,104,5,301,8,2152,4,89,1,175,0,0,false,false,278818,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278872,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278957,2017-03-31
,,15,577,70,7772,97,33194,345,5429,63,3549,54,12515,,,0,0,0,0,0,0,0,0,0,0,0,0,false,false,279105,2017-03-31
,,12,518,23,3366,63,22768,14,408,6,616,16,3352,,,,,,,,,,,,,,,false,false,279673,2017-03-31
,,67,2479,67,8741,101,47040,133,2766,35,6098,23,9685,,,51,2247,38,5645,20,6395,82,2134,12,1893,1,141,false,false,279842,2017-03-31
,,109,4758,88,11209,44,16244,619,11631,97,11374,74,25671,,,54,2082,74,7835,45,10235,365,8351,133,13707,85,16313,false,false,279954,2017-03-31
,,822,37078,1524,190478,2462,971946,52428,758472,4341,450964,4534,1441760,,,10,450,27,3327,64,26555,53,1624,65,7067,119,40026,,,280110,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280138,2017-03-31
,,23,1486,8,705,13,3838,141,3710,13,1146,6,2281,,,32,2511,21,2429,7,2115,237,4184,13,1457,7,1440,false,false,280352,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280558,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282048,2017-03-31
,,41,1613,58,6829,93,35549,134,3962,62,4230,106,18620,,,,,,,,,,,,,,,false,false,282075,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282226,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282824,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283157,2017-03-31
,,106,4980,81,11509,63,25968,159,3181,54,5015,19,5792,,,,,,,,,,,,,,,false,false,283438,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283652,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283737,2017-03-31
,,20,1155,19,2123,22,7181,53,1363,13,1202,10,3543,,,,,,,,,,,,,,,false,false,283858,2017-03-31
,,12,431,40,4026,196,63831,227,4425,78,6212,56,13283,,,0,0,0,0,0,0,12,356,0,0,0,0,false,false,283867,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284154,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284190,2017-03-31
,,108,3967,44,5107,27,10196,75,2557,39,5446,14,5593,22,7,,,,,,,,,,,,,true,false,284239,2017-03-31
,,30,1359,57,7206,43,14214,100,2365,31,3203,31,8374,,,15,714,15,2157,6,2070,23,406,7,737,1,213,false,false,284248,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284556,2017-03-31
,,2,74,5,826,5,2046,4,310,4,319,2,378,,,0,0,0,0,0,0,0,0,0,0,0,0,false,false,284574,2017-03-31
0,0,50,2120,50,6557,36,15507,57,1455,9,1035,4,1665,0,3,0,0,0,0,0,0,3,76,0,0,0,0,false,false,284752,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284958,2017-03-31
,,25,1132,32,4120,19,7795,327,6221,33,3328,16,5323,,,5,229,8,792,4,802,98,2151,23,1451,3,332,false,false,285151,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285348,2017-03-31
,,11,540,36,4141,64,22683,65,1549,41,2948,29,6451,,,1,57,1,231,0,0,0,0,0,0,0,0,false,false,285544,2017-03-31
6,88,,,,,,,,,,,,,,,2,112,5,988,2,565,59,1382,11,1598,4,1511,false,true,285553,2017-03-31
,,118,4263,132,15050,103,31479,301,6724,115,12232,63,13393,,,12,428,7,728,2,450,8,135,0,0,0,0,false,false,285740,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285759,2017-03-31
,,3,34,2,250,0,0,25,1173,7,929,10,3311,,,0,0,1,97,0,0,11,727,8,1172,14,5906,false,false,285777,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285852,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285928,2017-03-31
42,78,,,,,,,,,,,,,18,66,,,,,,,,,,,,,true,true,286251,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286457,2017-03-31
,,10,332,4,385,7,1845,59,1433,13,1531,9,2069,,,24,1065,21,2358,21,6299,131,3800,50,6413,44,11081,false,false,286840,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287007,2017-03-31
,,1,8,0,0,2,1118,130,3494,17,2159,3,1100,,,4,203,29,3680,13,3455,196,7622,30,4242,11,2944,false,false,287342,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287856,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287922,2017-03-31
,,18,702,10,1272,12,4561,81,1994,7,814,5,1406,,,38,1787,18,2093,4,764,68,1281,6,427,1,330,false,false,287959,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288152,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288358,2017-03-31
,,14,712,18,1594,38,14360,69,1686,22,1823,31,10934,,,1,3,2,132,0,0,1,3,0,0,0,0,false,false,288376,2017-03-31
,,213,11265,439,62609,907,391986,8670,30757,220,22093,142,36844,,,2,173,3,275,3,417,0,0,0,0,0,0,false,false,288853,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289056,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289225,2017-03-31
,,58,2353,95,11330,138,43417,536,13815,111,8785,101,19459,,,40,1282,30,3726,20,5862,50,1162,7,651,1,4,false,false,289515,2017-03-31
,,160,6673,171,21374,166,56233,449,23138,40,3362,27,8875,,,1,17,1,94,1,399,7,101,2,69,0,0,false,false,289702,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289739,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289757,2017-03-31
,,69,3052,102,11701,140,50539,2035,21322,147,14570,103,24431,,,62,2468,45,6033,25,6081,388,7058,19,1985,5,1111,false,false,290052,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290230,2017-03-31
0,0,91,3465,130,16478,158,64598,360,8369,129,11538,100,24884,0,0,3,113,2,233,0,0,0,0,0,0,0,0,false,false,290249,2017-03-31
52,62,,,,,,,,,,,,,8,22,,,,,,,,,,,,,true,true,290838,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290922,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291059,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291273,2017-03-31
,,13,352,9,1368,5,1285,59,1232,5,411,0,0,,,18,521,6,636,1,238,28,435,1,101,0,0,false,false,291330,2017-03-31
13,35,10,306,2,285,1,827,7,190,0,0,26,1548,0,0,0,0,0,0,2,754,0,0,0,0,0,0,false,false,291376,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291611,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291732,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292234,2017-03-31
26,75,,,,,,,,,,,,,8,82,,,,,,,,,,,,,true,true,292467,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292524,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292850,2017-03-31
,,40,1425,103,13438,205,86426,361,8395,107,12003,117,40481,,,1,37,0,0,0,0,0,0,0,0,0,0,false,false,292908,2017-03-31
,,22,922,73,9743,111,50563,411,11457,190,20104,259,73544,,,4,125,10,1222,9,2633,25,486,9,195,3,134,false,false,293053,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293352,2017-03-31
,,11,438,15,1969,9,3204,268,4828,7,701,0,0,,,4,151,1,79,0,0,28,537,1,6,0,0,false,false,293437,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293651,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293754,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294023,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294153,2017-03-31
,,36,1530,49,5849,76,26392,260,6462,97,9873,87,25812,,,20,862,12,1201,7,1375,54,1260,21,1639,14,2138,false,false,294564,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294676,2017-03-31
,,32,1369,44,6210,27,11381,217,5244,23,1898,13,3496,,,6,225,4,485,0,0,18,419,3,402,3,799,false,false,294751,2017-03-31
,,60,3151,132,19980,192,90862,429,11002,105,9882,39,9835,,,0,0,1,29,1,265,0,0,0,0,0,0,false,false,294779,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294827,2017-03-31
,,83,2996,62,7175,56,18873,271,5129,30,2823,11,3056,,,40,1806,71,9130,52,14144,124,2568,22,1764,5,903,false,false,295011,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295057,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295646,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296456,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296474,2017-03-31
,,30,1150,21,2850,16,5660,83,1868,20,2518,27,6543,,,48,1429,16,2267,8,2458,90,2022,19,1941,7,1509,false,false,296559,2017-03-31
,,25,1218,16,1833,24,8483,125,3577,29,3306,10,2240,,,18,692,17,2342,9,2041,36,933,17,1446,5,1169,false,false,296755,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296858,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297051,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297257,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297547,2017-03-31
,,35,1373,33,3625,28,12195,76,1552,6,802,4,1365,,,8,366,8,1379,7,2141,0,0,0,0,1,81,false,false,297631,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297761,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298049,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298218,2017-03-31
,,69,2753,47,5366,19,7287,171,4085,34,3135,7,1930,,,74,2782,38,3654,8,2314,114,2365,17,1920,12,2142,false,false,298245,2017-03-31
,,97,3857,99,10710,160,55897,2211,14630,102,9849,110,27258,,,34,1294,36,5587,16,4848,130,2323,10,1054,12,2760,false,false,299046,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299251,2017-03-31
,,22,1165,90,14230,123,53181,0,0,0,0,0,0,,,,,,,,,,,,,,,false,false,299868,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300009,2017-03-31
,,40,1881,47,6263,50,16504,102,2799,30,2984,7,2330,,,5,209,11,1624,10,2991,2,65,3,407,5,936,false,false,300036,2017-03-31
,,6,323,9,1712,56,29351,3,93,5,1029,3,2210,,,,,,,,,,,,,,,false,false,300063,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300157,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300353,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300456,2017-03-31
,,84,2896,55,5908,46,17685,239,4133,16,1137,15,4631,,,138,4618,44,5460,25,6385,94,2009,8,881,10,950,false,false,300933,2017-03-31
,,30,977,34,4332,32,11072,85,1786,20,1775,20,4241,,,9,430,9,1489,7,2073,3,19,0,0,0,0,false,false,300942,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300960,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301574,2017-03-31
,,51,2338,93,13172,129,48685,279,2470,16,2166,10,1992,,,,,,,,,,,,,,,false,false,301800,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302030,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302133,2017-03-31
,,51,1671,5,687,3,1473,54,550,17,1533,4,580,,,30,1131,24,3743,8,2932,72,1416,26,1278,7,701,false,false,302553,2017-03-31
,,123,5099,103,13830,146,52753,828,18527,216,16692,106,18330,,,306,13028,405,44383,258,56700,1232,29244,522,53609,292,58841,false,false,302656,2017-03-31
,,74,2976,138,15138,270,75042,1042,11267,432,15256,495,43201,,,46,1671,79,7971,36,5828,154,1666,164,2866,165,6160,false,false,303550,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303653,2017-03-31
,,30,1115,22,2333,9,2700,271,3780,22,2013,4,1255,,,0,0,3,341,2,584,13,137,1,215,0,0,false,false,303701,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303747,2017-03-31
,,99,4123,11,1413,2,827,490,11708,14,1241,1,337,,,432,18631,191,24009,57,15654,1609,55171,52,6028,7,1792,false,false,303952,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304155,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304173,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304520,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304575,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304762,2017-03-31
0,0,0,0,0,0,1,492,0,0,0,0,1,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,304913,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305059,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305077,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305152,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305237,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305433,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305442,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305648,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305750,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306056,2017-03-31
,,6,262,5,712,3,691,45,727,5,225,7,182,,,16,658,33,3673,19,7407,73,1079,34,1452,74,8426,false,false,306140,2017-03-31
,,80,4227,91,10534,64,21738,135,3273,23,1758,7,1035,,,22,934,19,2392,1,87,3,93,0,0,0,0,false,false,306159,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306270,2017-03-31
,,21,728,6,770,15,5647,279,6987,73,8018,43,12917,,,33,1318,24,2529,12,2301,165,4141,88,9405,35,6696,false,false,306337,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306908,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307062,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307334,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307361,2017-03-31
,,53,2687,146,21262,236,96812,474,10292,170,14458,174,45244,,,2,59,11,1426,16,4754,85,2365,39,4513,38,8559,false,false,307679,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307932,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307950,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308256,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308340,2017-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308836,2017-03-31
