RCON5562,RCON5563,RCON5564,RCON5565,RCON5566,RCON5567,RCON5568,RCON5569,RCON5570,RCON5571,RCON5572,RCON5573,RCON5574,RCON5575,RCON5576,RCON5577,RCON5578,RCON5579,RCON5580,RCON5581,RCON5582,RCON5583,RCON5584,RCON5585,RCON5586,RCON5587,RCON5588,RCON5589,RCON6860,RCON6999,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191449,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191935,2018-03-31
,,71,2138,72,7612,81,32961,335,6859,45,5433,25,7828,,,19,585,7,843,1,270,27,762,3,473,0,0,false,false,192147,2018-03-31
,,79,3119,50,5855,37,13414,198,4447,34,3747,23,6683,,,56,1950,55,7230,29,9516,101,2308,30,3090,11,1972,false,false,192558,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192651,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192857,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193162,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193247,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193537,2018-03-31
,,10,300,7,528,4,1835,132,2667,29,3044,13,3250,,,17,650,31,3610,16,4216,39,903,38,3085,18,2684,false,false,193649,2018-03-31
,,8,359,25,3262,100,40584,43,1151,20,2329,31,7466,,,,,,,,,,,,,,,false,false,193809,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194440,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194570,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194936,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195111,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195157,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195456,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196743,2018-03-31
,,6,354,3,562,11,7625,25,702,6,746,7,2870,,,1,68,1,85,1,395,1,25,0,0,0,0,false,false,196752,2018-03-31
,,23,541,30,1954,97,22770,89,1132,29,1726,25,4489,,,0,0,1,207,0,0,0,0,0,0,0,0,false,false,196800,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197142,2018-03-31
,,14,563,4,340,3,597,62,887,7,693,2,1116,,,13,349,11,1069,8,2121,132,1729,20,1729,8,2121,false,false,197254,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197302,2018-03-31
,,40,1881,276,33016,1680,727719,2089,15237,434,25342,973,264564,,,0,0,1,97,2,322,0,0,0,0,1,134,,,197478,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197759,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198046,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198073,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198149,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198251,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198961,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199052,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199137,2018-03-31
,,21,768,14,1655,13,4467,178,3432,19,2149,17,4903,,,46,1538,54,7150,46,13052,281,5656,50,5233,37,6389,false,false,199351,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199436,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199463,2018-03-31
,,1,30,0,0,1,315,17,270,1,35,1,150,,,4,101,3,407,4,1343,28,438,1,105,0,0,false,false,200042,2018-03-31
,,1,34,29,3880,201,72228,339,8441,163,13637,205,61681,,,,,,,,,,,,,,,false,false,200378,2018-03-31
,,104,3562,102,11997,95,22901,539,7190,36,2647,24,2834,,,146,5405,107,11501,45,8804,78,909,9,432,7,989,false,false,200435,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200640,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201254,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201647,2018-03-31
,,32,1506,141,23123,329,173848,108,2869,65,7688,72,19593,,,,,,,,,,,,,,,false,false,201834,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202514,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202541,2018-03-31
,,557,23298,838,87720,841,267844,4469,82580,782,65220,559,155520,,,80,3197,174,21953,44,11354,637,14612,85,8673,18,3738,false,false,202907,2018-03-31
,,19,1237,19,2873,17,7150,112,2957,20,1804,19,6349,,,47,2496,71,10764,24,7357,160,4092,33,3517,19,4707,false,false,203043,2018-03-31
17,112,,,,,,,,,,,,,,,13,398,9,976,4,1361,11,236,0,0,1,175,false,true,203052,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203070,2018-03-31
,,34,950,42,4676,38,15235,103,2110,36,2962,32,7372,,,58,1538,21,2179,11,2892,18,238,9,1060,6,1546,false,false,203418,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203575,2018-03-31
,,150,9707,250,31320,726,328723,1297,10669,438,24849,611,145399,,,0,0,0,0,0,0,0,0,0,0,0,0,false,false,204004,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204077,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204237,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204826,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205243,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205346,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205458,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205542,2018-03-31
,,34,1775,103,14255,176,73029,367,4616,64,6266,45,8746,,,,,,,,,,,,,,,false,false,205654,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206156,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206174,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206473,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206772,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206950,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207041,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207050,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207452,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207470,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207555,2018-03-31
,,79,3424,132,17565,170,68117,200,6041,76,8326,66,23664,,,26,1286,40,4039,32,4777,97,3726,55,6472,24,4842,false,false,207845,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207872,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207957,2018-03-31
,,34,1751,64,8600,104,36054,381,9953,107,12403,94,29988,,,10,335,21,3302,14,4157,52,1794,29,3204,15,3950,false,false,208057,2018-03-31
,,523,35948,821,100280,1350,527514,4499,96699,1540,137137,1555,406610,,,205,8034,219,25820,131,33992,472,9951,140,13638,77,15477,,,208244,2018-03-31
571,1040,,,,,,,,,,,,,475,1403,,,,,,,,,,,,,true,true,208347,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208440,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208459,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208570,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208655,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208972,2018-03-31
,,86,3495,79,4777,105,42657,287,7741,52,5667,43,12553,,,57,2131,52,6861,46,14358,99,2686,41,3955,23,5601,false,false,209148,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209362,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209447,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209559,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209830,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209858,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210238,2018-03-31
,,48,2071,34,4358,22,7948,128,2730,30,3054,29,9991,,,57,2234,56,7504,18,3034,110,2370,14,2159,4,1109,false,false,210256,2018-03-31
,,9,195,33,4506,212,106663,259,13599,220,30516,319,109642,,,0,0,0,0,0,0,0,0,0,0,0,0,,,210434,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210452,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210779,2018-03-31
,,30,689,16,2720,13,5894,38,1238,13,1819,14,7805,,,0,0,1,152,1,284,0,0,0,0,0,0,false,false,211114,2018-03-31
,,30,850,20,2301,66,28227,15,347,6,447,1,146,,,13,514,15,1660,2,345,19,394,3,478,1,188,false,false,211271,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211338,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211851,2018-03-31
,,54,1902,71,8252,46,16070,325,6662,79,9362,44,10831,,,89,3519,44,6433,38,11130,115,2249,12,1451,5,926,false,false,212018,2018-03-31
,,74,2777,76,10063,82,34065,252,4881,31,3185,21,4779,,,46,1691,23,2669,7,1849,34,611,3,270,0,0,false,false,212335,2018-03-31
17,225,,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,212344,2018-03-31
,,35,1157,201,23386,1416,635538,45182,185871,1216,72658,1064,173749,,,4,78,5,253,0,0,1103,2224,54,3340,66,7110,,,212465,2018-03-31
,,252,9824,211,26181,143,50261,1377,24817,203,19473,148,35879,,,44,1873,41,5896,17,4860,156,2676,10,1017,2,488,false,false,212522,2018-03-31
,,137,5798,261,32268,410,166152,395,12886,145,15114,123,35423,,,11,580,2,288,1,487,0,0,0,0,0,0,false,false,212577,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213471,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213538,2018-03-31
,,21,1021,40,5582,41,16773,82,1790,15,1788,13,2982,,,1,42,16,1815,13,3891,24,422,0,0,1,347,false,false,213912,2018-03-31
,,13,470,26,3193,21,7685,52,1134,3,340,1,570,,,10,337,15,1747,12,3492,46,1173,14,1926,4,1370,false,false,213958,2018-03-31
,,109,6081,201,26733,197,73676,514,14824,98,11276,49,17426,,,,,,,,,,,,,,,false,false,214106,2018-03-31
,,150,6101,166,20905,173,71704,595,16139,177,16436,128,31844,,,192,5573,335,19107,197,21147,639,17974,200,20148,77,14774,false,false,214414,2018-03-31
,,26,1256,87,10397,130,50739,209,4711,110,8403,67,19991,,,2,80,0,0,2,315,2,91,0,0,0,0,false,false,214722,2018-03-31
,,0,0,0,0,0,0,0,0,1,0,2,1000,,,,,,,,,,,,,,,false,false,214807,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214843,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215345,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215354,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215653,2018-03-31
,,13,519,63,7785,91,35850,331,6491,93,7783,128,28870,,,3,78,7,567,5,1231,11,159,7,528,7,1086,false,false,215662,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215710,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216164,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216230,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216632,2018-03-31
,,563,27554,1099,138640,1225,475899,1916,49383,394,42089,324,107235,,,91,3952,69,8497,45,11407,70,1896,9,629,8,126,false,false,216922,2018-03-31
,,47,2259,63,9261,46,17035,303,6883,54,4947,24,7039,,,50,2599,91,13361,31,10174,274,7137,75,8782,29,6705,false,false,217059,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218131,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218261,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218850,2018-03-31
,,12,430,12,1747,12,4425,86,3369,26,2861,11,3545,,,0,0,1,103,1,341,3,96,0,0,0,0,false,false,218878,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219044,2018-03-31
,,67,2750,130,14809,176,67618,274,5980,71,6299,80,17891,,,16,827,27,3556,10,3108,12,183,8,654,3,638,false,false,219343,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219651,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219679,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220059,2018-03-31
,,96,4457,177,22417,275,99261,1050,14504,146,13571,127,31905,,,7,398,5,624,2,568,12,318,3,207,2,570,false,false,220527,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220844,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220974,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221476,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221775,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222156,2018-03-31
,,38,1720,76,9479,81,30280,267,7012,66,7531,52,17887,,,66,2777,100,12512,40,10738,253,5920,54,6604,17,4185,false,false,222446,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222558,2018-03-31
,,16,507,12,1146,47,15760,70,1759,29,3045,32,10049,,,0,0,1,127,0,0,0,0,0,0,0,0,false,false,222754,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223005,2018-03-31
,,118,5179,173,22777,251,101881,594,13947,142,13043,110,29193,,,205,9742,264,34479,180,51636,573,14435,168,19636,62,14976,false,false,223322,2018-03-31
,,110,4706,173,20158,293,109553,6134,62767,383,29855,209,53188,,,9,188,13,1629,5,1359,22,681,9,635,9,892,false,false,223331,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223452,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223751,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223845,2018-03-31
,,84,2501,15,1538,35,1716,123,3352,30,2954,49,1268,,,34,1248,34,3806,16,1276,182,4492,72,7911,48,9043,false,false,224552,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224954,2018-03-31
,,12,403,18,1970,36,15237,43,1095,15,2200,14,3167,,,5,110,2,232,0,0,2,22,0,0,0,0,false,false,225054,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225157,2018-03-31
,,16,851,4,720,5,1640,29,887,8,1155,2,532,,,12,550,5,891,6,1992,23,612,5,777,0,0,false,false,225241,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225335,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225559,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225942,2018-03-31
,,10,381,13,1735,9,3365,44,1112,18,1992,5,779,,,6,319,85,1158,4,1586,35,1156,9,1229,4,1291,false,false,226949,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227151,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227179,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227357,2018-03-31
,,6,144,9,1347,14,4082,19,534,6,541,6,1711,,,4,152,3,286,0,0,1,25,1,89,0,0,false,false,227656,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227777,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228000,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228055,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228158,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228279,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228345,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229070,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229173,2018-03-31
,,14,638,14,1722,14,5377,109,2463,28,3875,25,9075,,,11,428,16,2067,10,2808,34,842,15,1757,6,1605,false,false,229342,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229454,2018-03-31
,,188,7862,666,79601,2251,986764,4111,103017,1088,102186,1489,468980,,,6,128,1,202,1,375,0,0,0,0,0,0,false,false,229801,2018-03-31
,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,229913,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230423,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230610,2018-03-31
,,33,1301,53,7616,58,25738,161,4636,52,6445,51,18236,,,5,150,4,494,0,0,0,0,2,295,4,795,false,false,230759,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231149,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231279,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231336,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231671,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232258,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232847,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232856,2018-03-31
,,3112,124244,3855,434228,5270,1958843,84377,947181,4845,370840,4628,882059,,,307,11369,295,34145,157,38127,387,9676,237,16867,200,26003,,,233031,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233246,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233358,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233442,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233527,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233554,2018-03-31
,,74,2981,64,7455,92,34441,301,7001,73,7734,41,10741,,,113,4936,113,14898,81,22676,285,6948,117,10325,76,13907,false,false,234355,2018-03-31
,,38,1134,50,5348,42,12534,506,3259,26,2209,14,2711,,,0,0,0,0,1,30,0,0,0,0,0,0,false,false,234506,2018-03-31
,,103,4591,157,20917,220,83830,374,6688,77,6191,66,20508,,,8,278,9,1200,8,2685,9,277,1,75,0,0,false,false,234739,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234841,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235174,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235231,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235316,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235446,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235530,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235558,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235950,2018-03-31
,,119,4649,175,21965,229,92374,1421,29336,350,30628,299,87691,,,164,6457,196,24844,99,27853,947,20746,296,25948,137,27486,false,false,236153,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236256,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236603,2018-03-31
,,19,548,58,6606,150,55791,104,2127,37,2310,76,18148,,,0,0,0,0,1,156,0,0,0,0,0,0,false,false,236706,2018-03-31
,,343,13230,105,14181,78,31326,142,3492,17,1680,7,1653,,,,,,,,,,,,,,,false,false,236957,2018-03-31
,,21,1046,27,3202,19,7528,196,4530,74,6514,58,16491,,,11,559,10,1163,8,1886,42,970,19,1180,22,3257,false,false,237066,2018-03-31
,,26,1374,47,8758,111,55361,168,6106,67,10016,123,56142,,,0,0,0,0,0,0,0,0,0,0,0,0,false,false,237619,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237954,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238139,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238250,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238737,2018-03-31
,,129,4620,214,25654,395,143975,507,6794,73,3993,65,16557,,,3,191,1,160,2,531,0,0,1,88,1,500,false,false,239275,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239556,2018-03-31
,,123,4512,126,15091,168,61010,717,16664,132,12662,132,37857,,,1,7,1,111,2,71,0,0,0,0,0,0,false,false,239613,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239659,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239752,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240954,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241009,2018-03-31
,,101,3907,124,14141,132,46971,456,10228,65,5848,46,11405,,,163,6349,93,11382,36,11975,327,5966,25,2540,3,762,false,false,241157,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241559,2018-03-31
,,67,2779,211,30728,211,89920,526,10937,153,16039,140,32082,,,0,0,0,0,0,0,1,25,0,0,1,392,false,false,241607,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242257,2018-03-31
,,195,10060,289,33057,324,108331,171,3765,31,2059,32,6676,,,1,7,2,291,2,659,0,0,0,0,0,0,false,false,242444,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242949,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242958,2018-03-31
,,6,227,27,2465,37,14606,25,832,4,577,5,1214,,,0,0,13,1558,11,3161,0,0,0,0,0,0,false,false,242976,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243375,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243414,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243955,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244037,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244149,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244158,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244251,2018-03-31
,,3,115,45,8127,292,157336,130,3674,74,7770,77,29697,,,,,,,,,,,,,,,,,245016,2018-03-31
,,242,13550,539,64476,415,148375,2361,36691,339,24615,1317,55356,,,3,123,10,832,3,896,12,243,4,355,3,460,false,false,245276,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245351,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245557,2018-03-31
,,6,394,30,3665,55,21245,338,10473,87,11381,64,20009,,,0,0,3,592,2,404,0,0,0,0,0,0,false,false,246022,2018-03-31
,,62,2010,66,7162,39,14812,414,7603,18,1992,6,1482,179,182,,,,,,,,,,,,,true,false,246134,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246237,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246451,2018-03-31
,,11,525,13,1674,25,11809,614,3139,40,4110,22,8975,,,,,,,,,,,,,,,false,false,246657,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246947,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246956,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247140,2018-03-31
,,69,3206,83,10181,133,47134,1419,36774,203,19368,58,16860,,,17,565,24,3097,17,4197,119,2137,3,199,1,149,false,false,247355,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247476,2018-03-31
,,39,1374,34,4623,35,13818,156,3191,26,2338,13,3143,,,58,2340,58,7319,25,5995,172,3078,26,2833,9,1916,false,false,247551,2018-03-31
,,108,4995,219,27995,268,103924,688,8874,81,6475,57,12006,2,13,,,,,,,,,,,,,true,false,247908,2018-03-31
,,92,5023,97,18275,172,40048,504,14236,166,16095,165,73801,,,139,5397,101,12325,72,14556,81,2464,34,3166,34,7449,false,false,248240,2018-03-31
,,13,684,5,692,5,1982,115,3754,23,2831,21,11610,,,7,262,7,1136,9,3147,153,4039,48,5956,26,8240,false,false,248352,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248455,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248633,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248745,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249416,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249564,2018-03-31
,,0,0,0,0,5,2034,5,162,1,184,3,1759,,,,,,,,,,,,,,,false,false,249612,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249658,2018-03-31
,,4,166,1,180,1,63,3,29,2,100,1,289,,,5,232,12,1685,7,2027,108,2818,19,1150,6,752,false,false,249957,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250430,2018-03-31
,,8,413,23,3035,13,4963,3,112,0,0,0,0,,,,,,,,,,,,,,,false,false,250476,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250850,2018-03-31
,,28,1253,35,4432,25,11827,194,5667,74,10071,49,17334,,,42,2477,49,7139,29,8845,301,10280,83,10449,36,10946,false,false,251352,2018-03-31
,,61,2407,68,8932,63,20964,291,5683,60,5637,45,13125,,,1,100,2,266,0,0,0,0,0,0,0,0,false,false,251558,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251745,2018-03-31
,,1,32,2,131,3,70,50,848,3,128,3,1309,,,18,432,10,494,5,716,142,2725,40,3469,16,3112,false,false,251857,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251978,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252041,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252256,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252452,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252658,2018-03-31
,,12,494,37,4254,95,37607,129,3948,63,5416,53,14489,,,0,0,0,0,1,227,0,0,0,0,0,0,false,false,253356,2018-03-31
,,3,245,12,2078,59,26293,188,6048,133,9115,69,6306,,,0,0,0,0,0,0,0,0,7,51,7,1296,false,false,253468,2018-03-31
,,217,10011,61,10243,42,18701,242,7270,47,7253,43,16636,,,164,3120,69,5091,45,5514,1053,11875,43,827,3,254,false,false,253646,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253730,2018-03-31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253776,2018-03-31
