RCFDHU20,RCFDHU21,RCFDHU22,RCFDHU23,RCFDJ981,RCFDJF77,RCFDJF78,RCFDJF84,RCFDJF85,RCFDJF86,RCFDJF87,RCFDJF88,RCFDJF89,RCFDJF90,RCFDJF91,RCFDJF92,RCFDJF93,RCFDK009,RCFDK030,RCFDK033,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,694771,2013-09-30
,,,,,,,,,,,,,,,,,,,,694847,2013-09-30
,,,,,,,,,,,,,,,,,,,,694904,2013-09-30
,,,,,,,,,,,,,,,,,,,,695077,2013-09-30
,,,,,,,,,,,,,,,,,,,,695134,2013-09-30
,,,,,,,,,,,,,,,,,,,,695349,2013-09-30
,,,,,,,,,,,,,,,,,,,,695648,2013-09-30
,,,,,,,,,,,,,,,,,,,,695732,2013-09-30
,,,,,,,,,,,,,,,,,,,,695947,2013-09-30
,,,,,,,,,,,,,,,,,,,,696047,2013-09-30
,,,,,,,,,,,,,,,,,,,,696168,2013-09-30
,,,,,,,,,,,,,,,,,,,,696430,2013-09-30
,,,,,,,,,,,,,,,,,,,,696551,2013-09-30
,,,,,,,,,,,,,,,,,,,,696645,2013-09-30
,,,,,,,,,,,,,,,,,,,,697035,2013-09-30
,,,,,,,,,,,,,,,,,,,,697147,2013-09-30
,,,,,,,,,,,,,,,,,,,,697156,2013-09-30
,,,,,,,,,,,,,,,,,,,,697231,2013-09-30
,,,,0,,,,,,,,,,,,,0,0,0,697633,2013-09-30
,,,,,,,,,,,,,,,,,,,,697754,2013-09-30
,,,,,,,,,,,,,,,,,,,,697763,2013-09-30
,,,,,,,,,,,,,,,,,,,,697950,2013-09-30
,,,,,,,,,,,,,,,,,,,,697978,2013-09-30
,,,,,,,,,,,,,,,,,,,,698144,2013-09-30
,,,,,,,,,,,,,,,,,,,,698546,2013-09-30
,,,,,,,,,,,,,,,,,,,,698649,2013-09-30
,,,,,,,,,,,,,,,,,,,,698957,2013-09-30
,,,,,,,,,,,,,,,,,,,,699105,2013-09-30
,,,,,,,,,,,,,,,,,,,,699132,2013-09-30
,,,,,,,,,,,,,,,,,,,,699253,2013-09-30
,,,,,,,,,,,,,,,,,,,,699534,2013-09-30
,,,,,,,,,,,,,,,,,,,,699552,2013-09-30
,,,,,,,,,,,,,,,,,,,,700140,2013-09-30
,,,,,,,,,,,,,,,,,,,,700252,2013-09-30
,,,,,,,,,,,,,,,,,,,,700430,2013-09-30
,,,,,,,,,,,,,,,,,,,,700458,2013-09-30
,,,,,,,,,,,,,,,,,,,,700672,2013-09-30
,,,,,,,,,,,,,,,,,,,,700739,2013-09-30
,,,,,,,,,,,,,,,,,,,,701062,2013-09-30
,,,,,,,,,,,,,,,,,,,,701222,2013-09-30
,,,,,,,,,,,,,,,,,,,,701259,2013-09-30
,,,,,,,,,,,,,,,,,,,,701736,2013-09-30
,,,,,,,,,,,,,,,,,,,,701839,2013-09-30
,,,,,,,,,,,,,,,,,,,,701857,2013-09-30
,,,,,,,,,,,,,,,,,,,,701950,2013-09-30
,,,,,,,,,,,,,,,,,,,,702050,2013-09-30
,,,,,,,,,,,,,,,,,,,,702117,2013-09-30
,,,,,,,,,,,,,,,,,,,,702359,2013-09-30
,,,,,,,,,,,,,,,,,,,,702612,2013-09-30
,,,,,,,,,,,,,,,,,,,,702676,2013-09-30
,,,,,,,,,,,,,,,,,,,,702836,2013-09-30
,,,,,,,,,,,,,,,,,,,,702911,2013-09-30
,,,,,,,,,,,,,,,,,,,,702966,2013-09-30
,,,,,,,,,,,,,,,,,,,,703039,2013-09-30
,,,,,,,,,,,,,,,,,,,,703552,2013-09-30
,,,,,,,,,,,,,,,,,,,,703767,2013-09-30
,,,,,,,,,,,,,,,,,,,,704326,2013-09-30
,,,,,,,,,,,,,,,,,,,,704447,2013-09-30
,,,,,,,,,,,,,,,,,,,,704559,2013-09-30
,,,,,,,,,,,,,,,,,,,,704737,2013-09-30
,,,,,,,,,,,,,,,,,,,,704755,2013-09-30
,,,,,,,,,,,,,,,,,,,,705378,2013-09-30
,,,,,,,,,,,,,,,,,,,,705444,2013-09-30
,,,,,,,,,,,,,,,,,,,,705556,2013-09-30
,,,,,,,,,,,,,,,,,,,,705565,2013-09-30
,,,,,,,,,,,,,,,,,,,,705958,2013-09-30
,,,,,,,,,,,,,,,,,,,,706030,2013-09-30
,,,,,,,,,,,,,,,,,,,,706058,2013-09-30
,,,,,,,,,,,,,,,,,,,,706151,2013-09-30
,,,,,,,,,,,,,,,,,,,,706236,2013-09-30
,,,,,,,,,,,,,,,,,,,,706254,2013-09-30
,,,,,,,,,,,,,,,,,,,,706450,2013-09-30
,,,,,,,,,,,,,,,,,,,,706656,2013-09-30
,,,,,,,,,,,,,,,,,,,,707354,2013-09-30
,,,,,,,,,,,,,,,,,,,,707877,2013-09-30
,,,,,,,,,,,,,,,,,,,,708164,2013-09-30
,,,,,,,,,,,,,,,,,,,,708333,2013-09-30
,,,,,,,,,,,,,,,,,,,,708379,2013-09-30
,,,,,,,,,,,,,,,,,,,,708454,2013-09-30
,,,,,,,,,,,,,,,,,,,,708753,2013-09-30
,,,,,,,,,,,,,,,,,,,,709031,2013-09-30
,,,,,,,,,,,,,,,,,,,,709143,2013-09-30
,,,,,,,,,,,,,,,,,,,,709358,2013-09-30
,,,,,,,,,,,,,,,,,,,,709451,2013-09-30
,,,,,,,,,,,,,,,,,,,,709554,2013-09-30
,,,,,,,,,,,,,,,,,,,,709602,2013-09-30
,,,,,,,,,,,,,,,,,,,,709639,2013-09-30
,,,,,,,,,,,,,,,,,,,,709648,2013-09-30
,,,,,,,,,,,,,,,,,,,,709956,2013-09-30
,,,,,,,,,,,,,,,,,,,,710176,2013-09-30
,,,,,,,,,,,,,,,,,,,,710859,2013-09-30
,,,,0,,,,,,,,,,,,,0,0,0,711472,2013-09-30
,,,,,,,,,,,,,,,,,,,,711520,2013-09-30
,,,,,,,,,,,,,,,,,,,,711548,2013-09-30
,,,,,,,,,,,,,,,,,,,,711753,2013-09-30
,,,,,,,,,,,,,,,,,,,,711801,2013-09-30
,,,,,,,,,,,,,,,,,,,,712031,2013-09-30
,,,,,,,,,,,,,,,,,,,,712059,2013-09-30
,,,,,,,,,,,,,,,,,,,,712273,2013-09-30
,,,,,,,,,,,,,,,,,,,,712648,2013-09-30
,,,,,,,,,,,,,,,,,,,,712956,2013-09-30
,,,,,,,,,,,,,,,,,,,,713038,2013-09-30
,,,,,,,,,,,,,,,,,,,,713047,2013-09-30
,,,,,,,,,,,,,,,,,,,,713074,2013-09-30
,,,,,,,,,,,,,,,,,,,,713140,2013-09-30
,,,,,,,,,,,,,,,,,,,,713252,2013-09-30
,,,,,,,,,,,,,,,,,,,,713476,2013-09-30
,,,,,,,,,,,,,,,,,,,,713926,2013-09-30
,,,,,,,,,,,,,,,,,,,,714165,2013-09-30
,,,,,,,,,,,,,,,,,,,,714437,2013-09-30
,,,,,,,,,,,,,,,,,,,,714839,2013-09-30
,,,,,,,,,,,,,,,,,,,,714978,2013-09-30
,,,,,,,,,,,,,,,,,,,,715032,2013-09-30
,,,,,,,,,,,,,,,,,,,,715050,2013-09-30
,,,,,,,,,,,,,,,,,,,,715144,2013-09-30
,,,,,,,,,,,,,,,,,,,,715340,2013-09-30
,,,,,,,,,,,,,,,,,,,,715470,2013-09-30
,,,,,,,,,,,,,,,,,,,,715630,2013-09-30
,,,,,,,,,,,,,,,,,,,,715751,2013-09-30
,,,,,,,,,,,,,,,,,,,,715872,2013-09-30
,,,,,,,,,,,,,,,,,,,,715975,2013-09-30
,,,,,,,,,,,,,,,,,,,,716374,2013-09-30
,,,,,,,,,,,,,,,,,,,,716413,2013-09-30
,,,,,,,,,,,,,,,,,,,,716655,2013-09-30
,,,,,,,,,,,,,,,,,,,,716833,2013-09-30
,,,,,,,,,,,,,,,,,,,,716851,2013-09-30
,,,,,,,,,,,,,,,,,,,,716954,2013-09-30
,,,,,,,,,,,,,,,,,,,,717232,2013-09-30
,,,,,,,,,,,,,,,,,,,,717513,2013-09-30
,,,,,,,,,,,,,,,,,,,,717670,2013-09-30
,,,,,,,,,,,,,,,,,,,,717737,2013-09-30
,,,,,,,,,,,,,,,,,,,,717924,2013-09-30
,,,,,,,,,,,,,,,,,,,,718079,2013-09-30
,,,,,,,,,,,,,,,,,,,,718145,2013-09-30
,,,,,,,,,,,,,,,,,,,,718275,2013-09-30
,,,,,,,,,,,,,,,,,,,,718538,2013-09-30
,,,,,,,,,,,,,,,,,,,,718547,2013-09-30
,,,,,,,,,,,,,,,,,,,,718556,2013-09-30
,,,,,,,,,,,,,,,,,,,,719030,2013-09-30
,,,,,,,,,,,,,,,,,,,,719441,2013-09-30
,,,,,,,,,,,,,,,,,,,,719610,2013-09-30
,,,,,,,,,,,,,,,,,,,,719656,2013-09-30
,,,,,,,,,,,,,,,,,,,,719955,2013-09-30
,,,,,,,,,,,,,,,,,,,,719964,2013-09-30
,,,,,,,,,,,,,,,,,,,,720157,2013-09-30
,,,,,,,,,,,,,,,,,,,,720344,2013-09-30
,,,,,,,,,,,,,,,,,,,,720746,2013-09-30
,,,,,,,,,,,,,,,,,,,,720858,2013-09-30
,,,,,,,,,,,,,,,,,,,,720951,2013-09-30
,,,,,,,,,,,,,,,,,,,,721350,2013-09-30
,,,,,,,,,,,,,,,,,,,,721574,2013-09-30
,,,,,,,,,,,,,,,,,,,,721659,2013-09-30
,,,,,,,,,,,,,,,,,,,,721752,2013-09-30
,,,,,,,,,,,,,,,,,,,,721949,2013-09-30
,,,,,,,,,,,,,,,,,,,,722227,2013-09-30
,,,,,,,,,,,,,,,,,,,,722432,2013-09-30
,,,,,,,,,,,,,,,,,,,,722544,2013-09-30
,,,,0,,,,,,,,,,,,,0,0,0,722777,2013-09-30
,,,,,,,,,,,,,,,,,,,,722816,2013-09-30
,,,,53456,,,,,,,,,,,,,0,0,0,723112,2013-09-30
,,,,,,,,,,,,,,,,,,,,723158,2013-09-30
,,,,,,,,,,,,,,,,,,,,723550,2013-09-30
,,,,,,,,,,,,,,,,,,,,723653,2013-09-30
,,,,,,,,,,,,,,,,,,,,723710,2013-09-30
,,,,,,,,,,,,,,,,,,,,723747,2013-09-30
,,,,,,,,,,,,,,,,,,,,723756,2013-09-30
,,,,,,,,,,,,,,,,,,,,723822,2013-09-30
,,,,,,,,,,,,,,,,,,,,723868,2013-09-30
,,,,,,,,,,,,,,,,,,,,724230,2013-09-30
,,,,,,,,,,,,,,,,,,,,724548,2013-09-30
,,,,,,,,,,,,,,,,,,,,724744,2013-09-30
,,,,,,,,,,,,,,,,,,,,724753,2013-09-30
,,,,,,,,,,,,,,,,,,,,724904,2013-09-30
,,,,,,,,,,,,,,,,,,,,724940,2013-09-30
,,,,,,,,,,,,,,,,,,,,725077,2013-09-30
,,,,,,,,,,,,,,,,,,,,725376,2013-09-30
,,,,0,,,,,,,,,,,,,0,0,0,725732,2013-09-30
,,,,,,,,,,,,,,,,,,,,725741,2013-09-30
,,,,,,,,,,,,,,,,,,,,725844,2013-09-30
,,,,,,,,,,,,,,,,,,,,725853,2013-09-30
,,,,,,,,,,,,,,,,,,,,726234,2013-09-30
,,,,,,,,,,,,,,,,,,,,726355,2013-09-30
,,,,,,,,,,,,,,,,,,,,726458,2013-09-30
,,,,,,,,,,,,,,,,,,,,726953,2013-09-30
,,,,,,,,,,,,,,,,,,,,727156,2013-09-30
,,,,,,,,,,,,,,,,,,,,727174,2013-09-30
,,,,,,,,,,,,,,,,,,,,727343,2013-09-30
,,,,,,,,,,,,,,,,,,,,727455,2013-09-30
,,,,,,,,,,,,,,,,,,,,727473,2013-09-30
,,,,,,,,,,,,,,,,,,,,728452,2013-09-30
,,,,,,,,,,,,,,,,,,,,728742,2013-09-30
,,,,,,,,,,,,,,,,,,,,728948,2013-09-30
,,,,,,,,,,,,,,,,,,,,728957,2013-09-30
,,,,,,,,,,,,,,,,,,,,729011,2013-09-30
,,,,,,,,,,,,,,,,,,,,729057,2013-09-30
,,,,0,,,,,,,,,,,,,0,0,0,729132,2013-09-30
,,,,,,,,,,,,,,,,,,,,729178,2013-09-30
,,,,,,,,,,,,,,,,,,,,729310,2013-09-30
,,,,,,,,,,,,,,,,,,,,729459,2013-09-30
,,,,,,,,,,,,,,,,,,,,729570,2013-09-30
,,,,,,,,,,,,,,,,,,,,729842,2013-09-30
,,,,,,,,,,,,,,,,,,,,729945,2013-09-30
,,,,,,,,,,,,,,,,,,,,730446,2013-09-30
,,,,,,,,,,,,,,,,,,,,730745,2013-09-30
,,,,,,,,,,,,,,,,,,,,731050,2013-09-30
,,,,,,,,,,,,,,,,,,,,731247,2013-09-30
,,,,,,,,,,,,,,,,,,,,731957,2013-09-30
,,,,,,,,,,,,,,,,,,,,732178,2013-09-30
,,,,,,,,,,,,,,,,,,,,732253,2013-09-30
,,,,,,,,,,,,,,,,,,,,732459,2013-09-30
,,,,,,,,,,,,,,,,,,,,732637,2013-09-30
,,,,,,,,,,,,,,,,,,,,732758,2013-09-30
,,,,,,,,,,,,,,,,,,,,732918,2013-09-30
,,,,,,,,,,,,,,,,,,,,732954,2013-09-30
,,,,,,,,,,,,,,,,,,,,733054,2013-09-30
,,,,,,,,,,,,,,,,,,,,733540,2013-09-30
,,,,,,,,,,,,,,,,,,,,733559,2013-09-30
,,,,,,,,,,,,,,,,,,,,733661,2013-09-30
,,,,,,,,,,,,,,,,,,,,733755,2013-09-30
,,,,,,,,,,,,,,,,,,,,733951,2013-09-30
,,,,,,,,,,,,,,,,,,,,734051,2013-09-30
,,,,,,,,,,,,,,,,,,,,734248,2013-09-30
,,,,,,,,,,,,,,,,,,,,734350,2013-09-30
,,,,,,,,,,,,,,,,,,,,734538,2013-09-30
,,,,,,,,,,,,,,,,,,,,734613,2013-09-30
,,,,,,,,,,,,,,,,,,,,735049,2013-09-30
,,,,,,,,,,,,,,,,,,,,735067,2013-09-30
,,,,,,,,,,,,,,,,,,,,735142,2013-09-30
,,,,,,,,,,,,,,,,,,,,735357,2013-09-30
,,,,,,,,,,,,,,,,,,,,735414,2013-09-30
,,,,,,,,,,,,,,,,,,,,735441,2013-09-30
,,,,,,,,,,,,,,,,,,,,735656,2013-09-30
,,,,,,,,,,,,,,,,,,,,735768,2013-09-30
,,,,,,,,,,,,,,,,,,,,735973,2013-09-30
,,,,,,,,,,,,,,,,,,,,736158,2013-09-30
,,,,,,,,,,,,,,,,,,,,736206,2013-09-30
,,,,,,,,,,,,,,,,,,,,736448,2013-09-30
,,,,,,,,,,,,,,,,,,,,736550,2013-09-30
,,,,,,,,,,,,,,,,,,,,736662,2013-09-30
,,,,,,,,,,,,,,,,,,,,737548,2013-09-30
,,,,,,,,,,,,,,,,,,,,737632,2013-09-30
,,,,,,,,,,,,,,,,,,,,737753,2013-09-30
,,,,,,,,,,,,,,,,,,,,738013,2013-09-30
,,,,,,,,,,,,,,,,,,,,738040,2013-09-30
,,,,,,,,,,,,,,,,,,,,738143,2013-09-30
,,,,,,,,,,,,,,,,,,,,738255,2013-09-30
,,,,,,,,,,,,,,,,,,,,738303,2013-09-30
,,,,,,,,,,,,,,,,,,,,738572,2013-09-30
,,,,,,,,,,,,,,,,,,,,738657,2013-09-30
,,,,,,,,,,,,,,,,,,,,738769,2013-09-30
,,,,,,,,,,,,,,,,,,,,739159,2013-09-30
,,,,,,,,,,,,,,,,,,,,739346,2013-09-30
,,,,,,,,,,,,,,,,,,,,739355,2013-09-30
,,,,,,,,,,,,,,,,,,,,739430,2013-09-30
,,,,,,,,,,,,,,,,,,,,739560,2013-09-30
,,,,,,,,,,,,,,,,,,,,739832,2013-09-30
,,,,,,,,,,,,,,,,,,,,739850,2013-09-30
,,,,,,,,,,,,,,,,,,,,740249,2013-09-30
,,,,,,,,,,,,,,,,,,,,741068,2013-09-30
,,,,,,,,,,,,,,,,,,,,741152,2013-09-30
,,,,,,,,,,,,,,,,,,,,741273,2013-09-30
,,,,,,,,,,,,,,,,,,,,741330,2013-09-30
,,,,,,,,,,,,,,,,,,,,741358,2013-09-30
,,,,,,,,,,,,,,,,,,,,741639,2013-09-30
,,,,,,,,,,,,,,,,,,,,741648,2013-09-30
,,,,,,,,,,,,,,,,,,,,741844,2013-09-30
,,,,,,,,,,,,,,,,,,,,741871,2013-09-30
,,,,,,,,,,,,,,,,,,,,741956,2013-09-30
,,,,,,,,,,,,,,,,,,,,741974,2013-09-30
,,,,,,,,,,,,,,,,,,,,742056,2013-09-30
,,,,,,,,,,,,,,,,,,,,742355,2013-09-30
,,,,,,,,,,,,,,,,,,,,742542,2013-09-30
,,,,,,,,,,,,,,,,,,,,742636,2013-09-30
,,,,,,,,,,,,,,,,,,,,742944,2013-09-30
,,,,,,,,,,,,,,,,,,,,743053,2013-09-30
,,,,,,,,,,,,,,,,,,,,743679,2013-09-30
,,,,,,,,,,,,,,,,,,,,743857,2013-09-30
,,,,,,,,,,,,,,,,,,,,743950,2013-09-30
,,,,,,,,,,,,,,,,,,,,744238,2013-09-30
,,,,,,,,,,,,,,,,,,,,744256,2013-09-30
,,,,,,,,,,,,,,,,,,,,744573,2013-09-30
,,,,,,,,,,,,,,,,,,,,744854,2013-09-30
,,,,,,,,,,,,,,,,,,,,745150,2013-09-30
,,,,,,,,,,,,,,,,,,,,745347,2013-09-30
,,,,,,,,,,,,,,,,,,,,745374,2013-09-30
,,,,,,,,,,,,,,,,,,,,745570,2013-09-30
,,,,,,,,,,,,,,,,,,,,745646,2013-09-30
,,,,,,,,,,,,,,,,,,,,745954,2013-09-30
,,,,,,,,,,,,,,,,,,,,746157,2013-09-30
,,,,,,,,,,,,,,,,,,,,746223,2013-09-30
,,,,,,,,,,,,,,,,,,,,746429,2013-09-30
,,,,,,,,,,,,,,,,,,,,746513,2013-09-30
,,,,,,,,,,,,,,,,,,,,746755,2013-09-30
,,,,,,,,,,,,,,,,,,,,746942,2013-09-30
,,,,,,,,,,,,,,,,,,,,746979,2013-09-30
,,,,,,,,,,,,,,,,,,,,747051,2013-09-30
,,,,,,,,,,,,,,,,,,,,747172,2013-09-30
,,,,,,,,,,,,,,,,,,,,747257,2013-09-30
,,,,,,,,,,,,,,,,,,,,747743,2013-09-30
,,,,,,,,,,,,,,,,,,,,747846,2013-09-30
,,,,,,,,,,,,,,,,,,,,748254,2013-09-30
,,,,,,,,,,,,,,,,,,,,748357,2013-09-30
,,,,,,,,,,,,,,,,,,,,748441,2013-09-30
,,,,,,,,,,,,,,,,,,,,748964,2013-09-30
,,,,,,,,,,,,,,,,,,,,749242,2013-09-30
,,,,,,,,,,,,,,,,,,,,749635,2013-09-30
,,,,,,,,,,,,,,,,,,,,749840,2013-09-30
,,,,,,,,,,,,,,,,,,,,749943,2013-09-30
,,,,,,,,,,,,,,,,,,,,749952,2013-09-30
,,,,,,,,,,,,,,,,,,,,750051,2013-09-30
,,,,,,,,,,,,,,,,,,,,750127,2013-09-30
,,,,,,,,,,,,,,,,,,,,750154,2013-09-30
,,,,,,,,,,,,,,,,,,,,750239,2013-09-30
,,,,,,,,,,,,,,,,,,,,750341,2013-09-30
,,,,,,,,,,,,,,,,,,,,750444,2013-09-30
,,,,,,,,,,,,,,,,,,,,750846,2013-09-30
,,,,0,,,,,,,,,,,,,0,0,0,750864,2013-09-30
,,,,,,,,,,,,,,,,,,,,751254,2013-09-30
,,,,,,,,,,,,,,,,,,,,751656,2013-09-30
,,,,,,,,,,,,,,,,,,,,751759,2013-09-30
,,,,,,,,,,,,,,,,,,,,751852,2013-09-30
,,,,,,,,,,,,,,,,,,,,751955,2013-09-30
,,,,,,,,,,,,,,,,,,,,752644,2013-09-30
,,,,,,,,,,,,,,,,,,,,752653,2013-09-30
,,,,,,,,,,,,,,,,,,,,752831,2013-09-30
,,,,,,,,,,,,,,,,,,,,753052,2013-09-30
,,,,,,,,,,,,,,,,,,,,753324,2013-09-30
,,,,,,,,,,,,,,,,,,,,753548,2013-09-30
,,,,,,,,,,,,,,,,,,,,753641,2013-09-30
,,,,,,,,,,,,,,,,,,,,753856,2013-09-30
,,,,,,,,,,,,,,,,,,,,754068,2013-09-30
,,,,,,,,,,,,,,,,,,,,754246,2013-09-30
,,,,,,,,,,,,,,,,,,,,754536,2013-09-30
,,,,,,,,,,,,,,,,,,,,754826,2013-09-30
,,,,,,,,,,,,,,,,,,,,754853,2013-09-30
,,,,,,,,,,,,,,,,,,,,754929,2013-09-30
,,,,,,,,,,,,,,,,,,,,755047,2013-09-30
,,,,,,,,,,,,,,,,,,,,755252,2013-09-30
,,,,,,,,,,,,,,,,,,,,755421,2013-09-30
,,,,,,,,,,,,,,,,,,,,755458,2013-09-30
,,,,,,,,,,,,,,,,,,,,755850,2013-09-30
,,,,,,,,,,,,,,,,,,,,756343,2013-09-30
,,,,,,,,,,,,,,,,,,,,756848,2013-09-30
,,,,,,,,,,,,,,,,,,,,757377,2013-09-30
,,,,,,,,,,,,,,,,,,,,757452,2013-09-30
,,,,,,,,,,,,,,,,,,,,757612,2013-09-30
,,,,,,,,,,,,,,,,,,,,757779,2013-09-30
,,,,,,,,,,,,,,,,,,,,758703,2013-09-30
,,,,,,,,,,,,,,,,,,,,758842,2013-09-30
,,,,,,,,,,,,,,,,,,,,758851,2013-09-30
,,,,,,,,,,,,,,,,,,,,759045,2013-09-30
,,,,,,,,,,,,,,,,,,,,759250,2013-09-30
,,,,,,,,,,,,,,,,,,,,759540,2013-09-30
,,,,,,,,,,,,,,,,,,,,759625,2013-09-30
,,,,,,,,,,,,,,,,,,,,760210,2013-09-30
,,,,,,,,,,,,,,,,,,,,760331,2013-09-30
,,,,,,,,,,,,,,,,,,,,760340,2013-09-30
,,,,,,,,,,,,,,,,,,,,760434,2013-09-30
,,,,,,,,,,,,,,,,,,,,760649,2013-09-30
,,,,,,,,,,,,,,,,,,,,760854,2013-09-30
,,,,,,,,,,,,,,,,,,,,760939,2013-09-30
,,,,,,,,,,,,,,,,,,,,760957,2013-09-30
,,,,,,,,,,,,,,,,,,,,761244,2013-09-30
,,,,,,,,,,,,,,,,,,,,761347,2013-09-30
,,,,,,,,,,,,,,,,,,,,761459,2013-09-30
,,,,,,,,,,,,,,,,,,,,761543,2013-09-30
,,,,0,,,,,,,,,,,,,0,0,0,761806,2013-09-30
,,,,,,,,,,,,,,,,,,,,761833,2013-09-30
,,,,,,,,,,,,,,,,,,,,761851,2013-09-30
,,,,,,,,,,,,,,,,,,,,761954,2013-09-30
,,,,,,,,,,,,,,,,,,,,762045,2013-09-30
,,,,,,,,,,,,,,,,,,,,762353,2013-09-30
,,,,,,,,,,,,,,,,,,,,762447,2013-09-30
,,,,,,,,,,,,,,,,,,,,762474,2013-09-30
,,,,,,,,,,,,,,,,,,,,762625,2013-09-30
,,,,,,,,,,,,,,,,,,,,762773,2013-09-30
,,,,,,,,,,,,,,,,,,,,763211,2013-09-30
,,,,,,,,,,,,,,,,,,,,763556,2013-09-30
,,,,,,,,,,,,,,,,,,,,763677,2013-09-30
,,,,,,,,,,,,,,,,,,,,763752,2013-09-30
,,,,,,,,,,,,,,,,,,,,763930,2013-09-30
,,,,,,,,,,,,,,,,,,,,764030,2013-09-30
,,,,,,,,,,,,,,,,,,,,764058,2013-09-30
,,,,,,,,,,,,,,,,,,,,764067,2013-09-30
,,,,,,,,,,,,,,,,,,,,764142,2013-09-30
,,,,,,,,,,,,,,,,,,,,764151,2013-09-30
,,,,,,,,,,,,,,,,,,,,764441,2013-09-30
,,,,,,,,,,,,,,,,,,,,764816,2013-09-30
,,,,,,,,,,,,,,,,,,,,764843,2013-09-30
,,,,,,,,,,,,,,,,,,,,764982,2013-09-30
,,,,,,,,,,,,,,,,,,,,765019,2013-09-30
,,,,,,,,,,,,,,,,,,,,765046,2013-09-30
,,,,,,,,,,,,,,,,,,,,765130,2013-09-30
,,,,,,,,,,,,,,,,,,,,765318,2013-09-30
,,,,,,,,,,,,,,,,,,,,765354,2013-09-30
,,,,,,,,,,,,,,,,,,,,765505,2013-09-30
,,,,,,,,,,,,,,,,,,,,765662,2013-09-30
,,,,,,,,,,,,,,,,,,,,765877,2013-09-30
,,,,,,,,,,,,,,,,,,,,766052,2013-09-30
,,,,,,,,,,,,,,,,,,,,766164,2013-09-30
,,,,,,,,,,,,,,,,,,,,766258,2013-09-30
,,,,,,,,,,,,,,,,,,,,766735,2013-09-30
,,,,,,,,,,,,,,,,,,,,767040,2013-09-30
,,,,,,,,,,,,,,,,,,,,767152,2013-09-30
,,,,,,,,,,,,,,,,,,,,767246,2013-09-30
,,,,,,,,,,,,,,,,,,,,767255,2013-09-30
,,,,,,,,,,,,,,,,,,,,767554,2013-09-30
,,,,,,,,,,,,,,,,,,,,767572,2013-09-30
,,,,,,,,,,,,,,,,,,,,767611,2013-09-30
,,,,,,,,,,,,,,,,,,,,767705,2013-09-30
,,,,,,,,,,,,,,,,,,,,767732,2013-09-30
,,,,,,,,,,,,,,,,,,,,767817,2013-09-30
,,,,,,,,,,,,,,,,,,,,767974,2013-09-30
,,,,,,,,,,,,,,,,,,,,768074,2013-09-30
,,,,,,,,,,,,,,,,,,,,768252,2013-09-30
,,,,,,,,,,,,,,,,,,,,768458,2013-09-30
,,,,,,,,,,,,,,,,,,,,768476,2013-09-30
,,,,,,,,,,,,,,,,,,,,768953,2013-09-30
,,,,,,,,,,,,,,,,,,,,769156,2013-09-30
,,,,,,,,,,,,,,,,,,,,769334,2013-09-30
,,,,,,,,,,,,,,,,,,,,770068,2013-09-30
,,,,,,,,,,,,,,,,,,,,770273,2013-09-30
,,,,,,,,,,,,,,,,,,,,770367,2013-09-30
,,,,,,,,,,,,,,,,,,,,770451,2013-09-30
,,,,,,,,,,,,,,,,,,,,770545,2013-09-30
,,,,,,,,,,,,,,,,,,,,770639,2013-09-30
,,,,,,,,,,,,,,,,,,,,770657,2013-09-30
,,,,,,,,,,,,,,,,,,,,770853,2013-09-30
,,,,,,,,,,,,,,,,,,,,771047,2013-09-30
,,,,,,,,,,,,,,,,,,,,771140,2013-09-30
,,,,,,,,,,,,,,,,,,,,771458,2013-09-30
,,,,,,,,,,,,,,,,,,,,771609,2013-09-30
,,,,,,,,,,,,,,,,,,,,771636,2013-09-30
,,,,,,,,,,,,,,,,,,,,771748,2013-09-30
,,,,,,,,,,,,,,,,,,,,771878,2013-09-30
,,,,,,,,,,,,,,,,,,,,772008,2013-09-30
,,,,,,,,,,,,,,,,,,,,772240,2013-09-30
,,,,,,,,,,,,,,,,,,,,772446,2013-09-30
,,,,,,,,,,,,,,,,,,,,772558,2013-09-30
,,,,,,,,,,,,,,,,,,,,772745,2013-09-30
,,,,,,,,,,,,,,,,,,,,772754,2013-09-30
,,,,,,,,,,,,,,,,,,,,773032,2013-09-30
,,,,,,,,,,,,,,,,,,,,773171,2013-09-30
,,,,,,,,,,,,,,,,,,,,773247,2013-09-30
,,,,,,,,,,,,,,,,,,,,773443,2013-09-30
,,,,,,,,,,,,,,,,,,,,773470,2013-09-30
,,,,,,,,,,,,,,,,,,,,773546,2013-09-30
,,,,,,,,,,,,,,,,,,,,773742,2013-09-30
,,,,,,,,,,,,,,,,,,,,774132,2013-09-30
,,,,,,,,,,,,,,,,,,,,774235,2013-09-30
,,,,,,,,,,,,,,,,,,,,774253,2013-09-30
,,,,,,,,,,,,,,,,,,,,774262,2013-09-30
,,,,,,,,,,,,,,,,,,,,774347,2013-09-30
,,,,,,,,,,,,,,,,,,,,774655,2013-09-30
,,,,,,,,,,,,,,,,,,,,774851,2013-09-30
,,,,,,,,,,,,,,,,,,,,775054,2013-09-30
,,,,,,,,,,,,,,,,,,,,775214,2013-09-30
,,,,,,,,,,,,,,,,,,,,775241,2013-09-30
,,,,,,,,,,,,,,,,,,,,775456,2013-09-30
