RCFDHU20,RCFDHU21,RCFDHU22,RCFDHU23,RCFDJ981,RCFDJF77,RCFDJF78,RCFDJF84,RCFDJF85,RCFDJF86,RCFDJF87,RCFDJF88,RCFDJF89,RCFDJF90,RCFDJF91,RCFDJF92,RCFDJF93,RCFDK009,RCFDK030,RCFDK033,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,298245,2018-12-31
,,,,,,,,,,,,,,,,,,,,299046,2018-12-31
,,,,,,,,,,,,,,,,,,,,299251,2018-12-31
,,,,,,,,,,,,,,,,,,,,299868,2018-12-31
,,,,,,,,,,,,,,,,,,,,300009,2018-12-31
,,,,,,,,,,,,,,,,,,,,300036,2018-12-31
,,,,,,,,,,,,,,,,,,,,300063,2018-12-31
,,,,,,,,,,,,,,,,,,,,300157,2018-12-31
,,,,,,,,,,,,,,,,,,,,300353,2018-12-31
,,,,,,,,,,,,,,,,,,,,300456,2018-12-31
,,,,,,,,,,,,,,,,,,,,300933,2018-12-31
,,,,,,,,,,,,,,,,,,,,300942,2018-12-31
,,,,,,,,,,,,,,,,,,,,300960,2018-12-31
,,,,,,,,,,,,,,,,,,,,301574,2018-12-31
,,,,,,,,,,,,,,,,,,,,301800,2018-12-31
,,,,,,,,,,,,,,,,,,,,302030,2018-12-31
,,,,,,,,,,,,,,,,,,,,302133,2018-12-31
,,,,,,,,,,,,,,,,,,,,302553,2018-12-31
,,,,,,,,,,,,,,,,,,,,302656,2018-12-31
,,,,,,,,,,,,,,,,,,,,303653,2018-12-31
,,,,,,,,,,,,,,,,,,,,303701,2018-12-31
,,,,,,,,,,,,,,,,,,,,303747,2018-12-31
,,,,,,,,,,,,,,,,,,,,303952,2018-12-31
,,,,,,,,,,,,,,,,,,,,304155,2018-12-31
,,,,,,,,,,,,,,,,,,,,304173,2018-12-31
,,,,,,,,,,,,,,,,,,,,304520,2018-12-31
,,,,,,,,,,,,,,,,,,,,304575,2018-12-31
,,,,,,,,,,,,,,,,,,,,304762,2018-12-31
,,,,,,,,,,,,,,,,,,,,304913,2018-12-31
,,,,,,,,,,,,,,,,,,,,305059,2018-12-31
,,,,,,,,,,,,,,,,,,,,305077,2018-12-31
,,,,,,,,,,,,,,,,,,,,305237,2018-12-31
,,,,,,,,,,,,,,,,,,,,305433,2018-12-31
,,,,,,,,,,,,,,,,,,,,305442,2018-12-31
,,,,,,,,,,,,,,,,,,,,305648,2018-12-31
,,,,,,,,,,,,,,,,,,,,305750,2018-12-31
,,,,,,,,,,,,,,,,,,,,306056,2018-12-31
,,,,,,,,,,,,,,,,,,,,306140,2018-12-31
,,,,,,,,,,,,,,,,,,,,306159,2018-12-31
,,,,,,,,,,,,,,,,,,,,306337,2018-12-31
,,,,,,,,,,,,,,,,,,,,306908,2018-12-31
,,,,,,,,,,,,,,,,,,,,307062,2018-12-31
,,,,,,,,,,,,,,,,,,,,307334,2018-12-31
,,,,,,,,,,,,,,,,,,,,307361,2018-12-31
,,,,,,,,,,,,,,,,,,,,307679,2018-12-31
,,,,,,,,,,,,,,,,,,,,307932,2018-12-31
,,,,,,,,,,,,,,,,,,,,308256,2018-12-31
,,,,,,,,,,,,,,,,,,,,308340,2018-12-31
,,,,,,,,,,,,,,,,,,,,308836,2018-12-31
,,,,,,,,,,,,,,,,,,,,309150,2018-12-31
,,,,,,,,,,,,,,,,,,,,309655,2018-12-31
,,,,,,,,,,,,,,,,,,,,309851,2018-12-31
,,,,,,,,,,,,,,,,,,,,310071,2018-12-31
,,,,,,,,,,,,,,,,,,,,310754,2018-12-31
,,,,,,,,,,,,,,,,,,,,310950,2018-12-31
,,,,,,,,,,,,,,,,,,,,310978,2018-12-31
,,,,,,,,,,,,,,,,,,,,311050,2018-12-31
,,,,,,,,,,,,,,,,,,,,311144,2018-12-31
,,,,,,,,,,,,,,,,,,,,311256,2018-12-31
,,,,,,,,,,,,,,,,,,,,311265,2018-12-31
,,,,,,,,,,,,,,,,,,,,311603,2018-12-31
,,,,,,,,,,,,,,,,,,,,311658,2018-12-31
,,,,,,,,,,,,,,,,,,,,311845,2018-12-31
,,,,,,,,,,,,,,,,,,,,311939,2018-12-31
,,,,,,,,,,,,,,,,,,,,312244,2018-12-31
,,,,,,,,,,,,,,,,,,,,312356,2018-12-31
,,,,,,,,,,,,,,,,,,,,312730,2018-12-31
,,,,,,,,,,,,,,,,,,,,313009,2018-12-31
,,,,,,,,,,,,,,,,,,,,313157,2018-12-31
,,,,,,,,,,,,,,,,,,,,313223,2018-12-31
,,,,,,,,,,,,,,,,,,,,313401,2018-12-31
,,,,,,,,,,,,,,,,,,,,313577,2018-12-31
,,,,,,,,,,,,,,,,,,,,314257,2018-12-31
,,,,,,,,,,,,,,,,,,,,314444,2018-12-31
,,,,,,,,,,,,,,,,,,,,315656,2018-12-31
,,,,,,,,,,,,,,,,,,,,316354,2018-12-31
,,,,,,,,,,,,,,,,,,,,316840,2018-12-31
,,,,,,,,,,,,,,,,,,,,316859,2018-12-31
,,,,,,,,,,,,,,,,,,,,316934,2018-12-31
,,,,,,,,,,,,,,,,,,,,317258,2018-12-31
,,,,,,,,,,,,,,,,,,,,317342,2018-12-31
,,,,,,,,,,,,,,,,,,,,317379,2018-12-31
,,,,,,,,,,,,,,,,,,,,317650,2018-12-31
,,,,,,,,,,,,,,,,,,,,318639,2018-12-31
,,,,,,,,,,,,,,,,,,,,318835,2018-12-31
,,,,,,,,,,,,,,,,,,,,318947,2018-12-31
,,,,,,,,,,,,,,,,,,,,318974,2018-12-31
,,,,,,,,,,,,,,,,,,,,319047,2018-12-31
,,,,,,,,,,,,,,,,,,,,319458,2018-12-31
,,,,,,,,,,,,,,,,,,,,319551,2018-12-31
,,,,,,,,,,,,,,,,,,,,320034,2018-12-31
,,,,,,,,,,,,,,,,,,,,320052,2018-12-31
,,,,,,,,,,,,,,,,,,,,320070,2018-12-31
,,,,,,,,,,,,,,,,,,,,320119,2018-12-31
,,,,,,,,,,,,,,,,,,,,321152,2018-12-31
,,,,,,,,,,,,,,,,,,,,321255,2018-12-31
,,,,,,,,,,,,,,,,,,,,321273,2018-12-31
,,,,,,,,,,,,,,,,,,,,321330,2018-12-31
,,,,,,,,,,,,,,,,,,,,321947,2018-12-31
,,,,,,,,,,,,,,,,,,,,322056,2018-12-31
,,,,,,,,,,,,,,,,,,,,322449,2018-12-31
,,,,,,,,,,,,,,,,,,,,322476,2018-12-31
,,,,,,,,,,,,,,,,,,,,322551,2018-12-31
,,,,,,,,,,,,,,,,,,,,322757,2018-12-31
,,,,,,,,,,,,,,,,,,,,322850,2018-12-31
,,,,,,,,,,,,,,,,,,,,323204,2018-12-31
,,,,,,,,,,,,,,,,,,,,323651,2018-12-31
,,,,,,,,,,,,,,,,,,,,324153,2018-12-31
,,,,,,,,,,,,,,,,,,,,324229,2018-12-31
,,,,,,,,,,,,,,,,,,,,324256,2018-12-31
,,,,,,,,,,,,,,,,,,,,324274,2018-12-31
,,,,,,,,,,,,,,,,,,,,324340,2018-12-31
,,,,,,,,,,,,,,,,,,,,324854,2018-12-31
,,,,,,,,,,,,,,,,,,,,324863,2018-12-31
,,,,,,,,,,,,,,,,,,,,324975,2018-12-31
,,,,,,,,,,,,,,,,,,,,325141,2018-12-31
,,,,,,,,,,,,,,,,,,,,325459,2018-12-31
,,,,,,,,,,,,,,,,,,,,325534,2018-12-31
,,,,,,,,,,,,,,,,,,,,326054,2018-12-31
,,,,,,,,,,,,,,,,,,,,326344,2018-12-31
,,,,,,,,,,,,,,,,,,,,326858,2018-12-31
,,,,,,,,,,,,,,,,,,,,326979,2018-12-31
,,,,,,,,,,,,,,,,,,,,327220,2018-12-31
,,,,,,,,,,,,,,,,,,,,327305,2018-12-31
,,,,,,,,,,,,,,,,,,,,327435,2018-12-31
,,,,,,,,,,,,,,,,,,,,327556,2018-12-31
,,,,,,,,,,,,,,,,,,,,327855,2018-12-31
,,,,,,,,,,,,,,,,,,,,328058,2018-12-31
,,,,,,,,,,,,,,,,,,,,328357,2018-12-31
,,,,,,,,,,,,,,,,,,,,328656,2018-12-31
,,,,,,,,,,,,,,,,,,,,328777,2018-12-31
,,,,,,,,,,,,,,,,,,,,329149,2018-12-31
,,,,,,,,,,,,,,,,,,,,329345,2018-12-31
,,,,,,,,,,,,,,,,,,,,329550,2018-12-31
,,,,,,,,,,,,,,,,,,,,329952,2018-12-31
,,,,,,,,,,,,,,,,,,,,330239,2018-12-31
,,,,,,,,,,,,,,,,,,,,330248,2018-12-31
,,,,,,,,,,,,,,,,,,,,330855,2018-12-31
,,,,,,,,,,,,,,,,,,,,330873,2018-12-31
,,,,,,,,,,,,,,,,,,,,330949,2018-12-31
,,,,,,,,,,,,,,,,,,,,331076,2018-12-31
,,,,,,,,,,,,,,,,,,,,331375,2018-12-31
,,,,,,,,,,,,,,,,,,,,331544,2018-12-31
,,,,,,,,,,,,,,,,,,,,331553,2018-12-31
,,,,,,,,,,,,,,,,,,,,331713,2018-12-31
,,,,,,,,,,,,,,,,,,,,332055,2018-12-31
,,,,,,,,,,,,,,,,,,,,332224,2018-12-31
,,,,,,,,,,,,,,,,,,,,332345,2018-12-31
,,,,,,,,,,,,,,,,,,,,332402,2018-12-31
,,,,,,,,,,,,,,,,,,,,332671,2018-12-31
,,,,,,,,,,,,,,,,,,,,332756,2018-12-31
,,,,,,,,,,,,,,,,,,,,333034,2018-12-31
,,,,,,,,,,,,,,,,,,,,333203,2018-12-31
,,,,,,,,,,,,,,,,,,,,333650,2018-12-31
,,,,,,,,,,,,,,,,,,,,333856,2018-12-31
,,,,,,,,,,,,,,,,,,,,333940,2018-12-31
,,,,,,,,,,,,,,,,,,,,334264,2018-12-31
,,,,,,,,,,,,,,,,,,,,334648,2018-12-31
,,,,,,,,,,,,,,,,,,,,334657,2018-12-31
,,,,,,,,,,,,,,,,,,,,335346,2018-12-31
,,,,,,,,,,,,,,,,,,,,335355,2018-12-31
,,,,,,,,,,,,,,,,,,,,336147,2018-12-31
,,,,,,,,,,,,,,,,,,,,336361,2018-12-31
,,,,,,,,,,,,,,,,,,,,336576,2018-12-31
,,,,,,,,,,,,,,,,,,,,336950,2018-12-31
,,,,,,,,,,,,,,,,,,,,337247,2018-12-31
,,,,,,,,,,,,,,,,,,,,337340,2018-12-31
,,,,,,,,,,,,,,,,,,,,338178,2018-12-31
,,,,,,,,,,,,,,,,,,,,338646,2018-12-31
,,,,,,,,,,,,,,,,,,,,338851,2018-12-31
,,,,,,,,,,,,,,,,,,,,338945,2018-12-31
,,,,,,,,,,,,,,,,,,,,339054,2018-12-31
,,,,,,,,,,,,,,,,,,,,339072,2018-12-31
,,,,,,,,,,,,,,,,,,,,339353,2018-12-31
,,,,,,,,,,,,,,,,,,,,339456,2018-12-31
,,,,,,,,,,,,,,,,,,,,339607,2018-12-31
,,,,,,,,,,,,,,,,,,,,339773,2018-12-31
,,,,,,,,,,,,,,,,,,,,339858,2018-12-31
,,,,,,,,,,,,,,,,,,,,339876,2018-12-31
,,,,,,,,,,,,,,,,,,,,340135,2018-12-31
,,,,,,,,,,,,,,,,,,,,340144,2018-12-31
,,,,,,,,,,,,,,,,,,,,340256,2018-12-31
,,,,,,,,,,,,,,,,,,,,340443,2018-12-31
,,,,,,,,,,,,,,,,,,,,340742,2018-12-31
,,,,,,,,,,,,,,,,,,,,340751,2018-12-31
,,,,,,,,,,,,,,,,,,,,341310,2018-12-31
,,,,,,,,,,,,,,,,,,,,342054,2018-12-31
,,,,,,,,,,,,,,,,,,,,342362,2018-12-31
,,,,,,,,,,,,,,,,,,,,342410,2018-12-31
,,,,,,,,,,,,,,,,,,,,342634,2018-12-31
,,,,,,,,,,,,,,,,,,,,343051,2018-12-31
,,,,,,,,,,,,,,,,,,,,343248,2018-12-31
,,,,,,,,,,,,,,,,,,,,343257,2018-12-31
,,,,,,,,,,,,,,,,,,,,343770,2018-12-31
,,,,,,,,,,,,,,,,,,,,343903,2018-12-31
,,,,,,,,,,,,,,,,,,,,343958,2018-12-31
,,,,,,,,,,,,,,,,,,,,344647,2018-12-31
,,,,,,,,,,,,,,,,,,,,344816,2018-12-31
,,,,,,,,,,,,,,,,,,,,344852,2018-12-31
,,,,,,,,,,,,,,,,,,,,345309,2018-12-31
,,,,,,,,,,,,,,,,,,,,345345,2018-12-31
,,,,,,,,,,,,,,,,,,,,345747,2018-12-31
,,,,,,,,,,,,,,,,,,,,345756,2018-12-31
,,,,,,,,,,,,,,,,,,,,345877,2018-12-31
,,,,,,,,,,,,,,,,,,,,346379,2018-12-31
,,,,,,,,,,,,,,,,,,,,346566,2018-12-31
,,,,,,,,,,,,,,,,,,,,346771,2018-12-31
,,,,,,,,,,,,,,,,,,,,347022,2018-12-31
,,,,,,,,,,,,,,,,,,,,347639,2018-12-31
,,,,,,,,,,,,,,,,,,,,347956,2018-12-31
,,,,,,,,,,,,,,,,,,,,348159,2018-12-31
,,,,,,,,,,,,,,,,,,,,348207,2018-12-31
,,,,,,,,,,,,,,,,,,,,348720,2018-12-31
,,,,,,,,,,,,,,,,,,,,349129,2018-12-31
,,,,,,,,,,,,,,,,,,,,349343,2018-12-31
,,,,,,,,,,,,,,,,,,,,350572,2018-12-31
,,,,,,,,,,,,,,,,,,,,350657,2018-12-31
,,,,,,,,,,,,,,,,,,,,350750,2018-12-31
,,,,,,,,,,,,,,,,,,,,351131,2018-12-31
,,,,,,,,,,,,,,,,,,,,351560,2018-12-31
,,,,,,,,,,,,,,,,,,,,351878,2018-12-31
,,,,,,,,,,,,,,,,,,,,352370,2018-12-31
,,,,,,,,,,,,,,,,,,,,352651,2018-12-31
,,,,,,,,,,,,,,,,,,,,352745,2018-12-31
,,,,,,,,,,,,,,,,,,,,352772,2018-12-31
,,,,,,,,,,,,,,,,,,,,352820,2018-12-31
,,,,,,,,,,,,,,,,,,,,353238,2018-12-31
,,,,,,,,,,,,,,,,,,,,353546,2018-12-31
,,,,,,,,,,,,,,,,,,,,353555,2018-12-31
,,,,,,,,,,,,,,,,,,,,353724,2018-12-31
,,,,,,,,,,,,,,,,,,,,353957,2018-12-31
,,,,,,,,,,,,,,,,,,,,354057,2018-12-31
,,,,,,,,,,,,,,,,,,,,354253,2018-12-31
,,,,,,,,,,,,,,,,,,,,354310,2018-12-31
,,,,,,,,,,,,,,,,,,,,354552,2018-12-31
,,,,,,,,,,,,,,,,,,,,354851,2018-12-31
,,,,,,,,,,,,,,,,,,,,355120,2018-12-31
,,,,,,,,,,,,,,,,,,,,355559,2018-12-31
,,,,,,,,,,,,,,,,,,,,355858,2018-12-31
,,,,,,,,,,,,,,,,,,,,356239,2018-12-31
,,,,,,,,,,,,,,,,,,,,356659,2018-12-31
,,,,,,,,,,,,,,,,,,,,356752,2018-12-31
,,,,,,,,,,,,,,,,,,,,357151,2018-12-31
,,,,,,,,,,,,,,,,,,,,357526,2018-12-31
,,,,,,,,,,,,,,,,,,,,357553,2018-12-31
,,,,,,,,,,,,,,,,,,,,357777,2018-12-31
,,,,,,,,,,,,,,,,,,,,357937,2018-12-31
,,,,,,,,,,,,,,,,,,,,358112,2018-12-31
,,,,,,,,,,,,,,,,,,,,358448,2018-12-31
,,,,,,,,,,,,,,,,,,,,358756,2018-12-31
,,,,,,,,,,,,,,,,,,,,359472,2018-12-31
,,,,,,,,,,,,,,,,,,,,359650,2018-12-31
,,,,,,,,,,,,,,,,,,,,359744,2018-12-31
,,,,,,,,,,,,,,,,,,,,359838,2018-12-31
,,,,,,,,,,,,,,,,,,,,360777,2018-12-31
,,,,,,,,,,,,,,,,,,,,361055,2018-12-31
,,,,,,,,,,,,,,,,,,,,361167,2018-12-31
,,,,,,,,,,,,,,,,,,,,361279,2018-12-31
,,,,,,,,,,,,,,,,,,,,361354,2018-12-31
,,,,,,,,,,,,,,,,,,,,361439,2018-12-31
,,,,,,,,,,,,,,,,,,,,361653,2018-12-31
,,,,,,,,,,,,,,,,,,,,362043,2018-12-31
,,,,,,,,,,,,,,,,,,,,362155,2018-12-31
,,,,,,,,,,,,,,,,,,,,362717,2018-12-31
,,,,,,,,,,,,,,,,,,,,362856,2018-12-31
,,,,,,,,,,,,,,,,,,,,362940,2018-12-31
,,,,,,,,,,,,,,,,,,,,363442,2018-12-31
,,,,,,,,,,,,,,,,,,,,363648,2018-12-31
,,,,,,,,,,,,,,,,,,,,363657,2018-12-31
,,,,,,,,,,,,,,,,,,,,363778,2018-12-31
,,,,,,,,,,,,,,,,,,,,364131,2018-12-31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364270,2018-12-31
,,,,,,,,,,,,,,,,,,,,364430,2018-12-31
,,,,,,,,,,,,,,,,,,,,364449,2018-12-31
,,,,,,,,,,,,,,,,,,,,364850,2018-12-31
,,,,,,,,,,,,,,,,,,,,365325,2018-12-31
,,,,,,,,,,,,,,,,,,,,365576,2018-12-31
,,,,,,,,,,,,,,,,,,,,365745,2018-12-31
,,,,,,,,,,,,,,,,,,,,365848,2018-12-31
,,,,,,,,,,,,,,,,,,,,365950,2018-12-31
,,,,,,,,,,,,,,,,,,,,366078,2018-12-31
,,,,,,,,,,,,,,,,,,,,366238,2018-12-31
,,,,,,,,,,,,,,,,,,,,366247,2018-12-31
,,,,,,,,,,,,,,,,,,,,366359,2018-12-31
,,,,,,,,,,,,,,,,,,,,366658,2018-12-31
,,,,,,,,,,,,,,,,,,,,366854,2018-12-31
,,,,,,,,,,,,,,,,,,,,367150,2018-12-31
,,,,,,,,,,,,,,,,,,,,367178,2018-12-31
,,,,,,,,,,,,,,,,,,,,367431,2018-12-31
,,,,,,,,,,,,,,,,,,,,367543,2018-12-31
,,,,,,,,,,,,,,,,,,,,368054,2018-12-31
,,,,,,,,,,,,,,,,,,,,368344,2018-12-31
,,,,,,,,,,,,,,,,,,,,368522,2018-12-31
,,,,,,,,,,,,,,,,,,,,368933,2018-12-31
,,,,,,,,,,,,,,,,,,,,368951,2018-12-31
,,,,,,,,,,,,,,,,,,,,369453,2018-12-31
,,,,,,,,,,,,,,,,,,,,369659,2018-12-31
,,,,,,,,,,,,,,,,,,,,370020,2018-12-31
,,,,,,,,,,,,,,,,,,,,370271,2018-12-31
,,,,,,,,,,,,,,,,,,,,370347,2018-12-31
,,,,,,,,,,,,,,,,,,,,370721,2018-12-31
,,,,,,,,,,,,,,,,,,,,370833,2018-12-31
,,,,,,,,,,,,,,,,,,,,370954,2018-12-31
,,,,,,,,,,,,,,,,,,,,371223,2018-12-31
,,,,,,,,,,,,,,,,,,,,371232,2018-12-31
,,,,,,,,,,,,,,,,,,,,371362,2018-12-31
,,,,,,,,,,,,,,,,,,,,371559,2018-12-31
,,,,,,,,,,,,,,,,,,,,371755,2018-12-31
,,,,,,,,,,,,,,,,,,,,371849,2018-12-31
,,,,,,,,,,,,,,,,,,,,371924,2018-12-31
,,,,,,,,,,,,,,,,,,,,371942,2018-12-31
,,,,,,,,,,,,,,,,,,,,372444,2018-12-31
,,,,,,,,,,,,,,,,,,,,372538,2018-12-31
,,,,,,,,,,,,,,,,,,,,372640,2018-12-31
,,,,,,,,,,,,,,,,,,,,372855,2018-12-31
,,,,,,,,,,,,,,,,,,,,373115,2018-12-31
,,,,,,,,,,,,,,,,,,,,373272,2018-12-31
,,,,,,,,,,,,,,,,,,,,373553,2018-12-31
,,,,,,,,,,,,,,,,,,,,373601,2018-12-31
,,,,,,,,,,,,,,,,,,,,374130,2018-12-31
,,,,,,,,,,,,,,,,,,,,374354,2018-12-31
,,,,,,,,,,,,,,,,,,,,374653,2018-12-31
,,,,,,,,,,,,,,,,,,,,374774,2018-12-31
,,,,,,,,,,,,,,,,,,,,375034,2018-12-31
,,,,,,,,,,,,,,,,,,,,375043,2018-12-31
,,,,,,,,,,,,,,,,,,,,375379,2018-12-31
,,,,,,,,,,,,,,,,,,,,375502,2018-12-31
,,,,,,,,,,,,,,,,,,,,375566,2018-12-31
,,,,,,,,,,,,,,,,,,,,375650,2018-12-31
,,,,,,,,,,,,,,,,,,,,376237,2018-12-31
,,,,,,,,,,,,,,,,,,,,376273,2018-12-31
,,,,,,,,,,,,,,,,,,,,376442,2018-12-31
,,,,,,,,,,,,,,,,,,,,376947,2018-12-31
,,,,,,,,,,,,,,,,,,,,377663,2018-12-31
,,,,,,,,,,,,,,,,,,,,377850,2018-12-31
,,,,,,,,,,,,,,,,,,,,377908,2018-12-31
,,,,,,,,,,,,,,,,,,,,378044,2018-12-31
,,,,,,,,,,,,,,,,,,,,378110,2018-12-31
,,,,,,,,,,,,,,,,,,,,379050,2018-12-31
,,,,,,,,,,,,,,,,,,,,379153,2018-12-31
,,,,,,,,,,,,,,,,,,,,379171,2018-12-31
,,,,,,,,,,,,,,,,,,,,379470,2018-12-31
,,,,,,,,,,,,,,,,,,,,379649,2018-12-31
,,,,,,,,,,,,,,,,,,,,379920,2018-12-31
,,,,,,,,,,,,,,,,,,,,380346,2018-12-31
,,,,,,,,,,,,,,,,,,,,380458,2018-12-31
,,,,,,,,,,,,,,,,,,,,380533,2018-12-31
,,,,,,,,,,,,,,,,,,,,380654,2018-12-31
,,,,,,,,,,,,,,,,,,,,380841,2018-12-31
,,,,,,,,,,,,,,,,,,,,380878,2018-12-31
,,,,,,,,,,,,,,,,,,,,380944,2018-12-31
,,,,,,,,,,,,,,,,,,,,381026,2018-12-31
,,,,,,,,,,,,,,,,,,,,381343,2018-12-31
,,,,,,,,,,,,,,,,,,,,381839,2018-12-31
,,,,,,,,,,,,,,,,,,,,381932,2018-12-31
,,,,,,,,,,,,,,,,,,,,381950,2018-12-31
,,,,,,,,,,,,,,,,,,,,382050,2018-12-31
,,,,,,,,,,,,,,,,,,,,382069,2018-12-31
,,,,,,,,,,,,,,,,,,,,382256,2018-12-31
,,,,,,,,,,,,,,,,,,,,382274,2018-12-31
,,,,,,,,,,,,,,,,,,,,382443,2018-12-31
,,,,,,,,,,,,,,,,,,,,382537,2018-12-31
,,,,,,,,,,,,,,,,,,,,382649,2018-12-31
,,,,,,,,,,,,,,,,,,,,382658,2018-12-31
,,,,,,,,,,,,,,,,,,,,382742,2018-12-31
,,,,,,,,,,,,,,,,,,,,382854,2018-12-31
,,,,,,,,,,,,,,,,,,,,384018,2018-12-31
,,,,,,,,,,,,,,,,,,,,384278,2018-12-31
,,,,,,,,,,,,,,,,,,,,384353,2018-12-31
,,,,,,,,,,,,,,,,,,,,384652,2018-12-31
,,,,,,,,,,,,,,,,,,,,384830,2018-12-31
,,,,,,,,,,,,,,,,,,,,385350,2018-12-31
,,,,,,,,,,,,,,,,,,,,385471,2018-12-31
,,,,,,,,,,,,,,,,,,,,385547,2018-12-31
,,,,,,,,,,,,,,,,,,,,385686,2018-12-31
,,,,,,,,,,,,,,,,,,,,386432,2018-12-31
,,,,,,,,,,,,,,,,,,,,386450,2018-12-31
,,,,,,,,,,,,,,,,,,,,386731,2018-12-31
,,,,,,,,,,,,,,,,,,,,386825,2018-12-31
,,,,,,,,,,,,,,,,,,,,386852,2018-12-31
,,,,,,,,,,,,,,,,,,,,387055,2018-12-31
,,,,,,,,,,,,,,,,,,,,387671,2018-12-31
,,,,,,,,,,,,,,,,,,,,388155,2018-12-31
,,,,,,,,,,,,,,,,,,,,388258,2018-12-31
,,,,,,,,,,,,,,,,,,,,388557,2018-12-31
,,,,,,,,,,,,,,,,,,,,388744,2018-12-31
,,,,,,,,,,,,,,,,,,,,388753,2018-12-31
,,,,,,,,,,,,,,,,,,,,388874,2018-12-31
,,,,,,,,,,,,,,,,,,,,388940,2018-12-31
,,,,,,,,,,,,,,,,,,,,389059,2018-12-31
,,,,,,,,,,,,,,,,,,,,389358,2018-12-31
,,,,,,,,,,,,,,,,,,,,389376,2018-12-31
,,,,,,,,,,,,,,,,,,,,389826,2018-12-31
,,,,,,,,,,,,,,,,,,,,390336,2018-12-31
,,,,,,,,,,,,,,,,,,,,390372,2018-12-31
,,,,,,,,,,,,,,,,,,,,390840,2018-12-31
,,,,,,,,,,,,,,,,,,,,391418,2018-12-31
,,,,,,,,,,,,,,,,,,,,391557,2018-12-31
,,,,,,,,,,,,,,,,,,,,391575,2018-12-31
,,,,,,,,,,,,,,,,,,,,391959,2018-12-31
,,,,,,,,,,,,,,,,,,,,391977,2018-12-31
,,,,,,,,,,,,,,,,,,,,392152,2018-12-31
,,,,,,,,,,,,,,,,,,,,392255,2018-12-31
,,,,,,,,,,,,,,,,,,,,392778,2018-12-31
,,,,,,,,,,,,,,,,,,,,393252,2018-12-31
,,,,,,,,,,,,,,,,,,,,393355,2018-12-31
,,,,,,,,,,,,,,,,,,,,393953,2018-12-31
,,,,,,,,,,,,,,,,,,,,394156,2018-12-31
,,,,,,,,,,,,,,,,,,,,394259,2018-12-31
,,,,,,,,,,,,,,,,,,,,395238,2018-12-31
,,,,,,,,,,,,,,,,,,,,395274,2018-12-31
,,,,,,,,,,,,,,,,,,,,396057,2018-12-31
,,,,,,,,,,,,,,,,,,,,396244,2018-12-31
,,,,,,,,,,,,,,,,,,,,396253,2018-12-31
,,,,,,,,,,,,,,,,,,,,396356,2018-12-31
,,,,,,,,,,,,,,,,,,,,396954,2018-12-31
,,,,,,,,,,,,,,,,,,,,397456,2018-12-31
,,,,,,,,,,,,,,,,,,,,397531,2018-12-31
,,,,,,,,,,,,,,,,,,,,397540,2018-12-31
,,,,,,,,,,,,,,,,,,,,397559,2018-12-31
,,,,,,,,,,,,,,,,,,,,397755,2018-12-31
,,,,,,,,,,,,,,,,,,,,397858,2018-12-31
,,,,,,,,,,,,,,,,,,,,398051,2018-12-31
,,,,,,,,,,,,,,,,,,,,398248,2018-12-31
,,,,,,,,,,,,,,,,,,,,398631,2018-12-31
,,,,,,,,,,,,,,,,,,,,398668,2018-12-31
,,,,,,,,,,,,,,,,,,,,398837,2018-12-31
,,,,,,,,,,,,,,,,,,,,399357,2018-12-31
,,,,,,,,,,,,,,,,,,,,399517,2018-12-31
,,,,,,,,,,,,,,,,,,,,399731,2018-12-31
,,,,,,,,,,,,,,,,,,,,399973,2018-12-31
,,,,,,,,,,,,,,,,,,,,400057,2018-12-31
,,,,,,,,,,,,,,,,,,,,400141,2018-12-31
,,,,,,,,,,,,,,,,,,,,400365,2018-12-31
,,,,,,,,,,,,,,,,,,,,400767,2018-12-31
,,,,,,,,,,,,,,,,,,,,400945,2018-12-31
,,,,,,,,,,,,,,,,,,,,401072,2018-12-31
,,,,,,,,,,,,,,,,,,,,401559,2018-12-31
,,,,,,,,,,,,,,,,,,,,401755,2018-12-31
,,,,,,,,,,,,,,,,,,,,401906,2018-12-31
,,,,,,,,,,,,,,,,,,,,401951,2018-12-31
,,,,,,,,,,,,,,,,,,,,402462,2018-12-31
,,,,,,,,,,,,,,,,,,,,402846,2018-12-31
,,,,,,,,,,,,,,,,,,,,402873,2018-12-31
,,,,,,,,,,,,,,,,,,,,403067,2018-12-31
,,,,,,,,,,,,,,,,,,,,403106,2018-12-31
,,,,,,,,,,,,,,,,,,,,403151,2018-12-31
,,,,,,,,,,,,,,,,,,,,403179,2018-12-31
,,,,,,,,,,,,,,,,,,,,403254,2018-12-31
,,,,,,,,,,,,,,,,,,,,403656,2018-12-31
,,,,,,,,,,,,,,,,,,,,403870,2018-12-31
,,,,,,,,,,,,,,,,,,,,403946,2018-12-31
,,,,,,,,,,,,,,,,,,,,404653,2018-12-31
,,,,,,,,,,,,,,,,,,,,404943,2018-12-31
,,,,,,,,,,,,,,,,,,,,406022,2018-12-31
,,,,,,,,,,,,,,,,,,,,406059,2018-12-31
,,,,,,,,,,,,,,,,,,,,406666,2018-12-31
,,,,,,,,,,,,,,,,,,,,406778,2018-12-31
,,,,,,,,,,,,,,,,,,,,406974,2018-12-31
,,,,,,,,,,,,,,,,,,,,407168,2018-12-31
