RCFDHU20,RCFDHU21,RCFDHU22,RCFDHU23,RCFDJ981,RCFDJF77,RCFDJF78,RCFDJF84,RCFDJF85,RCFDJF86,RCFDJF87,RCFDJF88,RCFDJF89,RCFDJF90,RCFDJF91,RCFDJF92,RCFDJF93,RCFDK009,RCFDK030,RCFDK033,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,277277,2017-12-31
,,,,,,,,,,,,,,,,,,,,277679,2017-12-31
,,,,,,,,,,,,,,,,,,,,277736,2017-12-31
,,,,,,,,,,,,,,,,,,,,277820,2017-12-31
,,,,,,,,,,,,,,,,,,,,278078,2017-12-31
,,,,,,,,,,,,,,,,,,,,278153,2017-12-31
,,,,,,,,,,,,,,,,,,,,278256,2017-12-31
,,,,,,,,,,,,,,,,,,,,278555,2017-12-31
,,,,,,,,,,,,,,,,,,,,278733,2017-12-31
,,,,,,,,,,,,,,,,,,,,278751,2017-12-31
,,,,,,,,,,,,,,,,,,,,278818,2017-12-31
,,,,,,,,,,,,,,,,,,,,278872,2017-12-31
,,,,,,,,,,,,,,,,,,,,279105,2017-12-31
,,,,,,,,,,,,,,,,,,,,279842,2017-12-31
,,,,,,,,,,,,,,,,,,,,279954,2017-12-31
,,,,0,,,,,,,,,,,,,0,0,0,280110,2017-12-31
,,,,,,,,,,,,,,,,,,,,280138,2017-12-31
,,,,,,,,,,,,,,,,,,,,280352,2017-12-31
,,,,,,,,,,,,,,,,,,,,280558,2017-12-31
,,,,,,,,,,,,,,,,,,,,282048,2017-12-31
,,,,,,,,,,,,,,,,,,,,282075,2017-12-31
,,,,,,,,,,,,,,,,,,,,282226,2017-12-31
,,,,,,,,,,,,,,,,,,,,282824,2017-12-31
,,,,,,,,,,,,,,,,,,,,283157,2017-12-31
,,,,,,,,,,,,,,,,,,,,283438,2017-12-31
,,,,,,,,,,,,,,,,,,,,283652,2017-12-31
,,,,,,,,,,,,,,,,,,,,283737,2017-12-31
,,,,,,,,,,,,,,,,,,,,283858,2017-12-31
,,,,,,,,,,,,,,,,,,,,283867,2017-12-31
,,,,,,,,,,,,,,,,,,,,284154,2017-12-31
,,,,,,,,,,,,,,,,,,,,284190,2017-12-31
,,,,,,,,,,,,,,,,,,,,284239,2017-12-31
,,,,,,,,,,,,,,,,,,,,284248,2017-12-31
,,,,,,,,,,,,,,,,,,,,284556,2017-12-31
,,,,,,,,,,,,,,,,,,,,284574,2017-12-31
,,,,,,,,,,,,,,,,,,,,284752,2017-12-31
,,,,,,,,,,,,,,,,,,,,284958,2017-12-31
,,,,,,,,,,,,,,,,,,,,285151,2017-12-31
,,,,,,,,,,,,,,,,,,,,285348,2017-12-31
,,,,,,,,,,,,,,,,,,,,285544,2017-12-31
,,,,,,,,,,,,,,,,,,,,285553,2017-12-31
,,,,,,,,,,,,,,,,,,,,285740,2017-12-31
,,,,,,,,,,,,,,,,,,,,285759,2017-12-31
,,,,,,,,,,,,,,,,,,,,285777,2017-12-31
,,,,,,,,,,,,,,,,,,,,285852,2017-12-31
,,,,,,,,,,,,,,,,,,,,285928,2017-12-31
,,,,,,,,,,,,,,,,,,,,286251,2017-12-31
,,,,,,,,,,,,,,,,,,,,286457,2017-12-31
,,,,,,,,,,,,,,,,,,,,286840,2017-12-31
,,,,,,,,,,,,,,,,,,,,287007,2017-12-31
,,,,,,,,,,,,,,,,,,,,287342,2017-12-31
,,,,,,,,,,,,,,,,,,,,287856,2017-12-31
,,,,,,,,,,,,,,,,,,,,287922,2017-12-31
,,,,,,,,,,,,,,,,,,,,287959,2017-12-31
,,,,,,,,,,,,,,,,,,,,288152,2017-12-31
,,,,,,,,,,,,,,,,,,,,288358,2017-12-31
,,,,,,,,,,,,,,,,,,,,288376,2017-12-31
,,,,,,,,,,,,,,,,,,,,288853,2017-12-31
,,,,,,,,,,,,,,,,,,,,289056,2017-12-31
,,,,,,,,,,,,,,,,,,,,289225,2017-12-31
,,,,,,,,,,,,,,,,,,,,289515,2017-12-31
,,,,,,,,,,,,,,,,,,,,289702,2017-12-31
,,,,,,,,,,,,,,,,,,,,289739,2017-12-31
,,,,,,,,,,,,,,,,,,,,289757,2017-12-31
,,,,,,,,,,,,,,,,,,,,290052,2017-12-31
,,,,,,,,,,,,,,,,,,,,290230,2017-12-31
,,,,,,,,,,,,,,,,,,,,290249,2017-12-31
,,,,,,,,,,,,,,,,,,,,290838,2017-12-31
,,,,,,,,,,,,,,,,,,,,290922,2017-12-31
,,,,,,,,,,,,,,,,,,,,291059,2017-12-31
,,,,,,,,,,,,,,,,,,,,291273,2017-12-31
,,,,,,,,,,,,,,,,,,,,291330,2017-12-31
,,,,,,,,,,,,,,,,,,,,291376,2017-12-31
,,,,,,,,,,,,,,,,,,,,291611,2017-12-31
,,,,,,,,,,,,,,,,,,,,291732,2017-12-31
,,,,,,,,,,,,,,,,,,,,292234,2017-12-31
,,,,,,,,,,,,,,,,,,,,292467,2017-12-31
,,,,,,,,,,,,,,,,,,,,292850,2017-12-31
,,,,,,,,,,,,,,,,,,,,292908,2017-12-31
,,,,,,,,,,,,,,,,,,,,293053,2017-12-31
,,,,,,,,,,,,,,,,,,,,293352,2017-12-31
,,,,,,,,,,,,,,,,,,,,293437,2017-12-31
,,,,,,,,,,,,,,,,,,,,293651,2017-12-31
,,,,,,,,,,,,,,,,,,,,293754,2017-12-31
,,,,,,,,,,,,,,,,,,,,294023,2017-12-31
,,,,,,,,,,,,,,,,,,,,294564,2017-12-31
,,,,,,,,,,,,,,,,,,,,294676,2017-12-31
,,,,,,,,,,,,,,,,,,,,294751,2017-12-31
,,,,,,,,,,,,,,,,,,,,294779,2017-12-31
,,,,,,,,,,,,,,,,,,,,294827,2017-12-31
,,,,,,,,,,,,,,,,,,,,295011,2017-12-31
,,,,,,,,,,,,,,,,,,,,295057,2017-12-31
,,,,,,,,,,,,,,,,,,,,295646,2017-12-31
,,,,,,,,,,,,,,,,,,,,296456,2017-12-31
,,,,,,,,,,,,,,,,,,,,296474,2017-12-31
,,,,,,,,,,,,,,,,,,,,296559,2017-12-31
,,,,,,,,,,,,,,,,,,,,296755,2017-12-31
,,,,,,,,,,,,,,,,,,,,296858,2017-12-31
,,,,,,,,,,,,,,,,,,,,297051,2017-12-31
,,,,,,,,,,,,,,,,,,,,297257,2017-12-31
,,,,,,,,,,,,,,,,,,,,297547,2017-12-31
,,,,,,,,,,,,,,,,,,,,297631,2017-12-31
,,,,,,,,,,,,,,,,,,,,297761,2017-12-31
,,,,,,,,,,,,,,,,,,,,298049,2017-12-31
,,,,,,,,,,,,,,,,,,,,298218,2017-12-31
,,,,,,,,,,,,,,,,,,,,298245,2017-12-31
,,,,,,,,,,,,,,,,,,,,299046,2017-12-31
,,,,,,,,,,,,,,,,,,,,299251,2017-12-31
,,,,,,,,,,,,,,,,,,,,299868,2017-12-31
,,,,,,,,,,,,,,,,,,,,300009,2017-12-31
,,,,,,,,,,,,,,,,,,,,300036,2017-12-31
,,,,,,,,,,,,,,,,,,,,300063,2017-12-31
,,,,,,,,,,,,,,,,,,,,300157,2017-12-31
,,,,,,,,,,,,,,,,,,,,300353,2017-12-31
,,,,,,,,,,,,,,,,,,,,300456,2017-12-31
,,,,,,,,,,,,,,,,,,,,300933,2017-12-31
,,,,,,,,,,,,,,,,,,,,300942,2017-12-31
,,,,,,,,,,,,,,,,,,,,300960,2017-12-31
,,,,,,,,,,,,,,,,,,,,301574,2017-12-31
,,,,,,,,,,,,,,,,,,,,301800,2017-12-31
,,,,,,,,,,,,,,,,,,,,302030,2017-12-31
,,,,,,,,,,,,,,,,,,,,302133,2017-12-31
,,,,,,,,,,,,,,,,,,,,302553,2017-12-31
,,,,,,,,,,,,,,,,,,,,302656,2017-12-31
,,,,,,,,,,,,,,,,,,,,303550,2017-12-31
,,,,,,,,,,,,,,,,,,,,303653,2017-12-31
,,,,,,,,,,,,,,,,,,,,303701,2017-12-31
,,,,,,,,,,,,,,,,,,,,303747,2017-12-31
,,,,,,,,,,,,,,,,,,,,303952,2017-12-31
,,,,,,,,,,,,,,,,,,,,304155,2017-12-31
,,,,,,,,,,,,,,,,,,,,304173,2017-12-31
,,,,,,,,,,,,,,,,,,,,304520,2017-12-31
,,,,,,,,,,,,,,,,,,,,304575,2017-12-31
,,,,,,,,,,,,,,,,,,,,304762,2017-12-31
,,,,,,,,,,,,,,,,,,,,304913,2017-12-31
,,,,,,,,,,,,,,,,,,,,305059,2017-12-31
,,,,,,,,,,,,,,,,,,,,305077,2017-12-31
,,,,,,,,,,,,,,,,,,,,305152,2017-12-31
,,,,,,,,,,,,,,,,,,,,305237,2017-12-31
,,,,,,,,,,,,,,,,,,,,305433,2017-12-31
,,,,,,,,,,,,,,,,,,,,305442,2017-12-31
,,,,,,,,,,,,,,,,,,,,305648,2017-12-31
,,,,,,,,,,,,,,,,,,,,305750,2017-12-31
,,,,,,,,,,,,,,,,,,,,306056,2017-12-31
,,,,,,,,,,,,,,,,,,,,306140,2017-12-31
,,,,,,,,,,,,,,,,,,,,306159,2017-12-31
,,,,,,,,,,,,,,,,,,,,306270,2017-12-31
,,,,,,,,,,,,,,,,,,,,306337,2017-12-31
,,,,,,,,,,,,,,,,,,,,306908,2017-12-31
,,,,,,,,,,,,,,,,,,,,307062,2017-12-31
,,,,,,,,,,,,,,,,,,,,307334,2017-12-31
,,,,,,,,,,,,,,,,,,,,307361,2017-12-31
,,,,,,,,,,,,,,,,,,,,307679,2017-12-31
,,,,,,,,,,,,,,,,,,,,307932,2017-12-31
,,,,,,,,,,,,,,,,,,,,307950,2017-12-31
,,,,,,,,,,,,,,,,,,,,308256,2017-12-31
,,,,,,,,,,,,,,,,,,,,308340,2017-12-31
,,,,,,,,,,,,,,,,,,,,308836,2017-12-31
,,,,,,,,,,,,,,,,,,,,309150,2017-12-31
,,,,,,,,,,,,,,,,,,,,309570,2017-12-31
,,,,,,,,,,,,,,,,,,,,309655,2017-12-31
,,,,,,,,,,,,,,,,,,,,309851,2017-12-31
,,,,,,,,,,,,,,,,,,,,310071,2017-12-31
,,,,,,,,,,,,,,,,,,,,310754,2017-12-31
,,,,,,,,,,,,,,,,,,,,310950,2017-12-31
,,,,,,,,,,,,,,,,,,,,310978,2017-12-31
,,,,,,,,,,,,,,,,,,,,311050,2017-12-31
,,,,,,,,,,,,,,,,,,,,311144,2017-12-31
,,,,,,,,,,,,,,,,,,,,311256,2017-12-31
,,,,,,,,,,,,,,,,,,,,311265,2017-12-31
,,,,,,,,,,,,,,,,,,,,311603,2017-12-31
,,,,,,,,,,,,,,,,,,,,311649,2017-12-31
,,,,,,,,,,,,,,,,,,,,311658,2017-12-31
,,,,,,,,,,,,,,,,,,,,311845,2017-12-31
,,,,,,,,,,,,,,,,,,,,311939,2017-12-31
,,,,,,,,,,,,,,,,,,,,312244,2017-12-31
,,,,,,,,,,,,,,,,,,,,312356,2017-12-31
,,,,,,,,,,,,,,,,,,,,312570,2017-12-31
,,,,,,,,,,,,,,,,,,,,312730,2017-12-31
,,,,,,,,,,,,,,,,,,,,313009,2017-12-31
,,,,,,,,,,,,,,,,,,,,313157,2017-12-31
,,,,,,,,,,,,,,,,,,,,313223,2017-12-31
,,,,,,,,,,,,,,,,,,,,313401,2017-12-31
,,,,,,,,,,,,,,,,,,,,313577,2017-12-31
,,,,,,,,,,,,,,,,,,,,314257,2017-12-31
,,,,,,,,,,,,,,,,,,,,314444,2017-12-31
,,,,,,,,,,,,,,,,,,,,315357,2017-12-31
,,,,,,,,,,,,,,,,,,,,315656,2017-12-31
,,,,,,,,,,,,,,,,,,,,316354,2017-12-31
,,,,,,,,,,,,,,,,,,,,316840,2017-12-31
,,,,,,,,,,,,,,,,,,,,316859,2017-12-31
,,,,,,,,,,,,,,,,,,,,316934,2017-12-31
,,,,,,,,,,,,,,,,,,,,317258,2017-12-31
,,,,,,,,,,,,,,,,,,,,317342,2017-12-31
,,,,,,,,,,,,,,,,,,,,317379,2017-12-31
,,,,,,,,,,,,,,,,,,,,317650,2017-12-31
,,,,,,,,,,,,,,,,,,,,318639,2017-12-31
,,,,,,,,,,,,,,,,,,,,318835,2017-12-31
,,,,,,,,,,,,,,,,,,,,318947,2017-12-31
,,,,,,,,,,,,,,,,,,,,318974,2017-12-31
,,,,,,,,,,,,,,,,,,,,319047,2017-12-31
,,,,,,,,,,,,,,,,,,,,319458,2017-12-31
,,,,,,,,,,,,,,,,,,,,319551,2017-12-31
,,,,,,,,,,,,,,,,,,,,320034,2017-12-31
,,,,,,,,,,,,,,,,,,,,320052,2017-12-31
,,,,,,,,,,,,,,,,,,,,320070,2017-12-31
,,,,,,,,,,,,,,,,,,,,320119,2017-12-31
,,,,,,,,,,,,,,,,,,,,321152,2017-12-31
,,,,,,,,,,,,,,,,,,,,321255,2017-12-31
,,,,,,,,,,,,,,,,,,,,321273,2017-12-31
,,,,,,,,,,,,,,,,,,,,321330,2017-12-31
,,,,,,,,,,,,,,,,,,,,321947,2017-12-31
,,,,,,,,,,,,,,,,,,,,322056,2017-12-31
,,,,,,,,,,,,,,,,,,,,322449,2017-12-31
,,,,,,,,,,,,,,,,,,,,322476,2017-12-31
,,,,,,,,,,,,,,,,,,,,322551,2017-12-31
,,,,,,,,,,,,,,,,,,,,322757,2017-12-31
,,,,,,,,,,,,,,,,,,,,322850,2017-12-31
,,,,,,,,,,,,,,,,,,,,323204,2017-12-31
,,,,,,,,,,,,,,,,,,,,323651,2017-12-31
,,,,,,,,,,,,,,,,,,,,324153,2017-12-31
,,,,,,,,,,,,,,,,,,,,324229,2017-12-31
,,,,,,,,,,,,,,,,,,,,324256,2017-12-31
,,,,,,,,,,,,,,,,,,,,324274,2017-12-31
,,,,,,,,,,,,,,,,,,,,324340,2017-12-31
,,,,,,,,,,,,,,,,,,,,324649,2017-12-31
,,,,,,,,,,,,,,,,,,,,324854,2017-12-31
,,,,,,,,,,,,,,,,,,,,324863,2017-12-31
,,,,,,,,,,,,,,,,,,,,324975,2017-12-31
,,,,,,,,,,,,,,,,,,,,325141,2017-12-31
,,,,,,,,,,,,,,,,,,,,325459,2017-12-31
,,,,,,,,,,,,,,,,,,,,325534,2017-12-31
,,,,,,,,,,,,,,,,,,,,326054,2017-12-31
,,,,,,,,,,,,,,,,,,,,326344,2017-12-31
,,,,,,,,,,,,,,,,,,,,326858,2017-12-31
,,,,,,,,,,,,,,,,,,,,326979,2017-12-31
,,,,,,,,,,,,,,,,,,,,327220,2017-12-31
,,,,,,,,,,,,,,,,,,,,327305,2017-12-31
,,,,,,,,,,,,,,,,,,,,327435,2017-12-31
,,,,,,,,,,,,,,,,,,,,327556,2017-12-31
,,,,,,,,,,,,,,,,,,,,327855,2017-12-31
,,,,,,,,,,,,,,,,,,,,328058,2017-12-31
,,,,,,,,,,,,,,,,,,,,328357,2017-12-31
,,,,,,,,,,,,,,,,,,,,328656,2017-12-31
,,,,,,,,,,,,,,,,,,,,328777,2017-12-31
,,,,,,,,,,,,,,,,,,,,329149,2017-12-31
,,,,,,,,,,,,,,,,,,,,329345,2017-12-31
,,,,,,,,,,,,,,,,,,,,329550,2017-12-31
,,,,,,,,,,,,,,,,,,,,329952,2017-12-31
,,,,,,,,,,,,,,,,,,,,330239,2017-12-31
,,,,,,,,,,,,,,,,,,,,330248,2017-12-31
,,,,,,,,,,,,,,,,,,,,330855,2017-12-31
,,,,,,,,,,,,,,,,,,,,330873,2017-12-31
,,,,,,,,,,,,,,,,,,,,330949,2017-12-31
,,,,,,,,,,,,,,,,,,,,331076,2017-12-31
,,,,,,,,,,,,,,,,,,,,331375,2017-12-31
,,,,,,,,,,,,,,,,,,,,331544,2017-12-31
,,,,,,,,,,,,,,,,,,,,331553,2017-12-31
,,,,,,,,,,,,,,,,,,,,331713,2017-12-31
,,,,,,,,,,,,,,,,,,,,332055,2017-12-31
,,,,,,,,,,,,,,,,,,,,332224,2017-12-31
,,,,,,,,,,,,,,,,,,,,332345,2017-12-31
,,,,,,,,,,,,,,,,,,,,332402,2017-12-31
,,,,,,,,,,,,,,,,,,,,332671,2017-12-31
,,,,,,,,,,,,,,,,,,,,332756,2017-12-31
,,,,,,,,,,,,,,,,,,,,333034,2017-12-31
,,,,,,,,,,,,,,,,,,,,333052,2017-12-31
,,,,,,,,,,,,,,,,,,,,333203,2017-12-31
,,,,,,,,,,,,,,,,,,,,333650,2017-12-31
,,,,,,,,,,,,,,,,,,,,333856,2017-12-31
,,,,,,,,,,,,,,,,,,,,333940,2017-12-31
,,,,,,,,,,,,,,,,,,,,334264,2017-12-31
,,,,,,,,,,,,,,,,,,,,334648,2017-12-31
,,,,,,,,,,,,,,,,,,,,334657,2017-12-31
,,,,,,,,,,,,,,,,,,,,335346,2017-12-31
,,,,,,,,,,,,,,,,,,,,335355,2017-12-31
,,,,,,,,,,,,,,,,,,,,336147,2017-12-31
,,,,,,,,,,,,,,,,,,,,336361,2017-12-31
,,,,,,,,,,,,,,,,,,,,336576,2017-12-31
,,,,,,,,,,,,,,,,,,,,336950,2017-12-31
,,,,,,,,,,,,,,,,,,,,337247,2017-12-31
,,,,,,,,,,,,,,,,,,,,337340,2017-12-31
,,,,,,,,,,,,,,,,,,,,338178,2017-12-31
,,,,,,,,,,,,,,,,,,,,338646,2017-12-31
,,,,,,,,,,,,,,,,,,,,338851,2017-12-31
,,,,,,,,,,,,,,,,,,,,338945,2017-12-31
,,,,,,,,,,,,,,,,,,,,339054,2017-12-31
,,,,,,,,,,,,,,,,,,,,339072,2017-12-31
,,,,,,,,,,,,,,,,,,,,339353,2017-12-31
,,,,,,,,,,,,,,,,,,,,339456,2017-12-31
,,,,,,,,,,,,,,,,,,,,339607,2017-12-31
,,,,,,,,,,,,,,,,,,,,339773,2017-12-31
,,,,,,,,,,,,,,,,,,,,339858,2017-12-31
,,,,,,,,,,,,,,,,,,,,339876,2017-12-31
,,,,,,,,,,,,,,,,,,,,340135,2017-12-31
,,,,,,,,,,,,,,,,,,,,340144,2017-12-31
,,,,,,,,,,,,,,,,,,,,340256,2017-12-31
,,,,,,,,,,,,,,,,,,,,340443,2017-12-31
,,,,,,,,,,,,,,,,,,,,340742,2017-12-31
,,,,,,,,,,,,,,,,,,,,340751,2017-12-31
,,,,,,,,,,,,,,,,,,,,341310,2017-12-31
,,,,,,,,,,,,,,,,,,,,342054,2017-12-31
,,,,,,,,,,,,,,,,,,,,342362,2017-12-31
,,,,,,,,,,,,,,,,,,,,342410,2017-12-31
,,,,,,,,,,,,,,,,,,,,342634,2017-12-31
,,,,,,,,,,,,,,,,,,,,343051,2017-12-31
,,,,,,,,,,,,,,,,,,,,343248,2017-12-31
,,,,,,,,,,,,,,,,,,,,343257,2017-12-31
,,,,,,,,,,,,,,,,,,,,343378,2017-12-31
,,,,,,,,,,,,,,,,,,,,343770,2017-12-31
,,,,,,,,,,,,,,,,,,,,343903,2017-12-31
,,,,,,,,,,,,,,,,,,,,343958,2017-12-31
,,,,,,,,,,,,,,,,,,,,344647,2017-12-31
,,,,,,,,,,,,,,,,,,,,344816,2017-12-31
,,,,,,,,,,,,,,,,,,,,344852,2017-12-31
,,,,,,,,,,,,,,,,,,,,345309,2017-12-31
,,,,,,,,,,,,,,,,,,,,345345,2017-12-31
,,,,,,,,,,,,,,,,,,,,345747,2017-12-31
,,,,,,,,,,,,,,,,,,,,345756,2017-12-31
,,,,,,,,,,,,,,,,,,,,345877,2017-12-31
,,,,,,,,,,,,,,,,,,,,346379,2017-12-31
,,,,,,,,,,,,,,,,,,,,346566,2017-12-31
,,,,,,,,,,,,,,,,,,,,346771,2017-12-31
,,,,,,,,,,,,,,,,,,,,347022,2017-12-31
,,,,,,,,,,,,,,,,,,,,347639,2017-12-31
,,,,,,,,,,,,,,,,,,,,347956,2017-12-31
,,,,,,,,,,,,,,,,,,,,348159,2017-12-31
,,,,,,,,,,,,,,,,,,,,348207,2017-12-31
,,,,,,,,,,,,,,,,,,,,348551,2017-12-31
,,,,,,,,,,,,,,,,,,,,348720,2017-12-31
,,,,,,,,,,,,,,,,,,,,349129,2017-12-31
,,,,,,,,,,,,,,,,,,,,349343,2017-12-31
,,,,,,,,,,,,,,,,,,,,349370,2017-12-31
,,,,,,,,,,,,,,,,,,,,350572,2017-12-31
,,,,,,,,,,,,,,,,,,,,350657,2017-12-31
,,,,,,,,,,,,,,,,,,,,350750,2017-12-31
,,,,,,,,,,,,,,,,,,,,351131,2017-12-31
,,,,,,,,,,,,,,,,,,,,351560,2017-12-31
,,,,,,,,,,,,,,,,,,,,351850,2017-12-31
,,,,,,,,,,,,,,,,,,,,351878,2017-12-31
,,,,,,,,,,,,,,,,,,,,352035,2017-12-31
,,,,,,,,,,,,,,,,,,,,352370,2017-12-31
,,,,,,,,,,,,,,,,,,,,352651,2017-12-31
,,,,,,,,,,,,,,,,,,,,352745,2017-12-31
,,,,,,,,,,,,,,,,,,,,352772,2017-12-31
,,,,,,,,,,,,,,,,,,,,352820,2017-12-31
,,,,,,,,,,,,,,,,,,,,353238,2017-12-31
,,,,,,,,,,,,,,,,,,,,353546,2017-12-31
,,,,,,,,,,,,,,,,,,,,353555,2017-12-31
,,,,,,,,,,,,,,,,,,,,353724,2017-12-31
,,,,,,,,,,,,,,,,,,,,353957,2017-12-31
,,,,,,,,,,,,,,,,,,,,354057,2017-12-31
,,,,,,,,,,,,,,,,,,,,354253,2017-12-31
,,,,,,,,,,,,,,,,,,,,354310,2017-12-31
,,,,,,,,,,,,,,,,,,,,354552,2017-12-31
,,,,,,,,,,,,,,,,,,,,354851,2017-12-31
,,,,,,,,,,,,,,,,,,,,355120,2017-12-31
,,,,,,,,,,,,,,,,,,,,355559,2017-12-31
,,,,,,,,,,,,,,,,,,,,355737,2017-12-31
,,,,,,,,,,,,,,,,,,,,355858,2017-12-31
,,,,,,,,,,,,,,,,,,,,356239,2017-12-31
,,,,,,,,,,,,,,,,,,,,356659,2017-12-31
,,,,,,,,,,,,,,,,,,,,356752,2017-12-31
,,,,,,,,,,,,,,,,,,,,357049,2017-12-31
,,,,,,,,,,,,,,,,,,,,357151,2017-12-31
,,,,,,,,,,,,,,,,,,,,357526,2017-12-31
,,,,,,,,,,,,,,,,,,,,357553,2017-12-31
,,,,,,,,,,,,,,,,,,,,357777,2017-12-31
,,,,,,,,,,,,,,,,,,,,357937,2017-12-31
,,,,,,,,,,,,,,,,,,,,358112,2017-12-31
,,,,,,,,,,,,,,,,,,,,358448,2017-12-31
,,,,,,,,,,,,,,,,,,,,358756,2017-12-31
,,,,,,,,,,,,,,,,,,,,359324,2017-12-31
,,,,,,,,,,,,,,,,,,,,359472,2017-12-31
,,,,,,,,,,,,,,,,,,,,359650,2017-12-31
,,,,,,,,,,,,,,,,,,,,359744,2017-12-31
,,,,,,,,,,,,,,,,,,,,359838,2017-12-31
,,,,,,,,,,,,,,,,,,,,360777,2017-12-31
,,,,,,,,,,,,,,,,,,,,361055,2017-12-31
,,,,,,,,,,,,,,,,,,,,361167,2017-12-31
,,,,,,,,,,,,,,,,,,,,361279,2017-12-31
,,,,,,,,,,,,,,,,,,,,361354,2017-12-31
,,,,,,,,,,,,,,,,,,,,361439,2017-12-31
,,,,,,,,,,,,,,,,,,,,361653,2017-12-31
,,,,,,,,,,,,,,,,,,,,362043,2017-12-31
,,,,,,,,,,,,,,,,,,,,362155,2017-12-31
,,,,,,,,,,,,,,,,,,,,362717,2017-12-31
,,,,,,,,,,,,,,,,,,,,362856,2017-12-31
,,,,,,,,,,,,,,,,,,,,362940,2017-12-31
,,,,,,,,,,,,,,,,,,,,363442,2017-12-31
,,,,,,,,,,,,,,,,,,,,363648,2017-12-31
,,,,,,,,,,,,,,,,,,,,363657,2017-12-31
,,,,,,,,,,,,,,,,,,,,363778,2017-12-31
,,,,,,,,,,,,,,,,,,,,364131,2017-12-31
,,,,0,,,,,,,,,,,,,0,0,0,364270,2017-12-31
,,,,,,,,,,,,,,,,,,,,364430,2017-12-31
,,,,,,,,,,,,,,,,,,,,364449,2017-12-31
,,,,,,,,,,,,,,,,,,,,364850,2017-12-31
,,,,,,,,,,,,,,,,,,,,365325,2017-12-31
,,,,,,,,,,,,,,,,,,,,365576,2017-12-31
,,,,,,,,,,,,,,,,,,,,365745,2017-12-31
,,,,,,,,,,,,,,,,,,,,365848,2017-12-31
,,,,,,,,,,,,,,,,,,,,365950,2017-12-31
,,,,,,,,,,,,,,,,,,,,366078,2017-12-31
,,,,,,,,,,,,,,,,,,,,366238,2017-12-31
,,,,,,,,,,,,,,,,,,,,366247,2017-12-31
,,,,,,,,,,,,,,,,,,,,366359,2017-12-31
,,,,,,,,,,,,,,,,,,,,366658,2017-12-31
,,,,,,,,,,,,,,,,,,,,366854,2017-12-31
,,,,,,,,,,,,,,,,,,,,367150,2017-12-31
,,,,,,,,,,,,,,,,,,,,367178,2017-12-31
,,,,,,,,,,,,,,,,,,,,367431,2017-12-31
,,,,,,,,,,,,,,,,,,,,367543,2017-12-31
,,,,,,,,,,,,,,,,,,,,367954,2017-12-31
,,,,,,,,,,,,,,,,,,,,368054,2017-12-31
,,,,,,,,,,,,,,,,,,,,368344,2017-12-31
,,,,,,,,,,,,,,,,,,,,368522,2017-12-31
,,,,,,,,,,,,,,,,,,,,368933,2017-12-31
,,,,,,,,,,,,,,,,,,,,368951,2017-12-31
,,,,,,,,,,,,,,,,,,,,369453,2017-12-31
,,,,,,,,,,,,,,,,,,,,369659,2017-12-31
,,,,,,,,,,,,,,,,,,,,370020,2017-12-31
,,,,,,,,,,,,,,,,,,,,370271,2017-12-31
,,,,,,,,,,,,,,,,,,,,370347,2017-12-31
,,,,,,,,,,,,,,,,,,,,370721,2017-12-31
,,,,,,,,,,,,,,,,,,,,370833,2017-12-31
,,,,,,,,,,,,,,,,,,,,370954,2017-12-31
,,,,,,,,,,,,,,,,,,,,371223,2017-12-31
,,,,,,,,,,,,,,,,,,,,371232,2017-12-31
,,,,,,,,,,,,,,,,,,,,371362,2017-12-31
,,,,,,,,,,,,,,,,,,,,371559,2017-12-31
,,,,,,,,,,,,,,,,,,,,371755,2017-12-31
,,,,,,,,,,,,,,,,,,,,371849,2017-12-31
,,,,,,,,,,,,,,,,,,,,371924,2017-12-31
,,,,,,,,,,,,,,,,,,,,371942,2017-12-31
,,,,,,,,,,,,,,,,,,,,372444,2017-12-31
,,,,,,,,,,,,,,,,,,,,372538,2017-12-31
,,,,,,,,,,,,,,,,,,,,372640,2017-12-31
,,,,,,,,,,,,,,,,,,,,372855,2017-12-31
,,,,,,,,,,,,,,,,,,,,373058,2017-12-31
,,,,,,,,,,,,,,,,,,,,373115,2017-12-31
,,,,,,,,,,,,,,,,,,,,373272,2017-12-31
,,,,,,,,,,,,,,,,,,,,373553,2017-12-31
,,,,,,,,,,,,,,,,,,,,373601,2017-12-31
,,,,,,,,,,,,,,,,,,,,374130,2017-12-31
,,,,,,,,,,,,,,,,,,,,374354,2017-12-31
,,,,,,,,,,,,,,,,,,,,374653,2017-12-31
,,,,,,,,,,,,,,,,,,,,374774,2017-12-31
,,,,,,,,,,,,,,,,,,,,375034,2017-12-31
,,,,,,,,,,,,,,,,,,,,375043,2017-12-31
,,,,,,,,,,,,,,,,,,,,375379,2017-12-31
,,,,,,,,,,,,,,,,,,,,375502,2017-12-31
,,,,,,,,,,,,,,,,,,,,375566,2017-12-31
,,,,,,,,,,,,,,,,,,,,375650,2017-12-31
,,,,,,,,,,,,,,,,,,,,376237,2017-12-31
,,,,,,,,,,,,,,,,,,,,376273,2017-12-31
,,,,,,,,,,,,,,,,,,,,376442,2017-12-31
,,,,,,,,,,,,,,,,,,,,376947,2017-12-31
,,,,,,,,,,,,,,,,,,,,377663,2017-12-31
,,,,,,,,,,,,,,,,,,,,377850,2017-12-31
