RCFDHU20,RCFDHU21,RCFDHU22,RCFDHU23,RCFDJ981,RCFDJF77,RCFDJF78,RCFDJF84,RCFDJF85,RCFDJF86,RCFDJF87,RCFDJF88,RCFDJF89,RCFDJF90,RCFDJF91,RCFDJF92,RCFDJF93,RCFDK009,RCFDK030,RCFDK033,IDRSSD,RCON9999
,,,,,,,,,,,,,,,,,,,,688257,2005-06-30
,,,,,,,,,,,,,,,,,,,,688453,2005-06-30
,,,,,,,,,,,,,,,,,,,,688556,2005-06-30
,,,,,,,,,,,,,,,,,,,,689209,2005-06-30
,,,,,,,,,,,,,,,,,,,,689302,2005-06-30
,,,,,,,,,,,,,,,,,,,,689357,2005-06-30
,,,,,,,,,,,,,,,,,,,,689740,2005-06-30
,,,,,,,,,,,,,,,,,,,,689759,2005-06-30
,,,,,,,,,,,,,,,,,,,,690773,2005-06-30
,,,,,,,,,,,,,,,,,,,,691042,2005-06-30
,,,,,,,,,,,,,,,,,,,,691079,2005-06-30
,,,,,,,,,,,,,,,,,,,,691145,2005-06-30
,,,,,,,,,,,,,,,,,,,,691350,2005-06-30
,,,,,,,,,,,,,,,,,,,,691556,2005-06-30
,,,,,,,,,,,,,,,,,,,,691743,2005-06-30
,,,,,,,,,,,,,,,,,,,,691958,2005-06-30
,,,,,,,,,,,,,,,,,,,,692450,2005-06-30
,,,,,,,,,,,,,,,,,,,,692478,2005-06-30
,,,,,,,,,,,,,,,,,,,,692704,2005-06-30
,,,,,,,,,,,,,,,,,,,,692946,2005-06-30
,,,,,,,,,,,,,,,,,,,,693224,2005-06-30
,,,,,,,,,,,,,,,,,,,,693345,2005-06-30
,,,,,,,,,,,,,,,,,,,,693662,2005-06-30
,,,,,,,,,,,,,,,,,,,,693952,2005-06-30
,,,,,,,,,,,,,,,,,,,,694146,2005-06-30
,,,,,,,,,,,,,,,,,,,,694463,2005-06-30
,,,,,,,,,,,,,,,,,,,,694771,2005-06-30
,,,,,,,,,,,,,,,,,,,,694847,2005-06-30
,,,,,,,,,,,,,,,,,,,,694904,2005-06-30
,,,,,,,,,,,,,,,,,,,,695134,2005-06-30
,,,,,,,,,,,,,,,,,,,,695228,2005-06-30
,,,,,,,,,,,,,,,,,,,,695349,2005-06-30
,,,,,,,,,,,,,,,,,,,,695545,2005-06-30
,,,,,,,,,,,,,,,,,,,,695648,2005-06-30
,,,,,,,,,,,,,,,,,,,,695705,2005-06-30
,,,,,,,,,,,,,,,,,,,,695732,2005-06-30
,,,,,,,,,,,,,,,,,,,,695947,2005-06-30
,,,,,,,,,,,,,,,,,,,,696047,2005-06-30
,,,,,,,,,,,,,,,,,,,,696168,2005-06-30
,,,,,,,,,,,,,,,,,,,,696430,2005-06-30
,,,,,,,,,,,,,,,,,,,,696551,2005-06-30
,,,,,,,,,,,,,,,,,,,,696645,2005-06-30
,,,,,,,,,,,,,,,,,,,,697035,2005-06-30
,,,,,,,,,,,,,,,,,,,,697147,2005-06-30
,,,,,,,,,,,,,,,,,,,,697156,2005-06-30
,,,,,,,,,,,,,,,,,,,,697231,2005-06-30
,,,,,,,,,,,,,,,,,,,,697455,2005-06-30
,,,,,,,,,,,,,,,,,,,,697633,2005-06-30
,,,,,,,,,,,,,,,,,,,,697754,2005-06-30
,,,,,,,,,,,,,,,,,,,,697763,2005-06-30
,,,,,,,,,,,,,,,,,,,,697857,2005-06-30
,,,,,,,,,,,,,,,,,,,,697950,2005-06-30
,,,,,,,,,,,,,,,,,,,,697978,2005-06-30
,,,,,,,,,,,,,,,,,,,,698144,2005-06-30
,,,,,,,,,,,,,,,,,,,,698229,2005-06-30
,,,,,,,,,,,,,,,,,,,,698322,2005-06-30
,,,,,,,,,,,,,,,,,,,,698546,2005-06-30
,,,,,,,,,,,,,,,,,,,,698649,2005-06-30
,,,,,,,,,,,,,,,,,,,,698957,2005-06-30
,,,,,,,,,,,,,,,,,,,,699105,2005-06-30
,,,,,,,,,,,,,,,,,,,,699132,2005-06-30
,,,,,,,,,,,,,,,,,,,,699253,2005-06-30
,,,,,,,,,,,,,,,,,,,,699534,2005-06-30
,,,,,,,,,,,,,,,,,,,,699552,2005-06-30
,,,,,,,,,,,,,,,,,,,,700140,2005-06-30
,,,,,,,,,,,,,,,,,,,,700252,2005-06-30
,,,,,,,,,,,,,,,,,,,,700337,2005-06-30
,,,,,,,,,,,,,,,,,,,,700430,2005-06-30
,,,,,,,,,,,,,,,,,,,,700458,2005-06-30
,,,,,,,,,,,,,,,,,,,,700672,2005-06-30
,,,,,,,,,,,,,,,,,,,,700739,2005-06-30
,,,,,,,,,,,,,,,,,,,,701062,2005-06-30
,,,,,,,,,,,,,,,,,,,,701222,2005-06-30
,,,,,,,,,,,,,,,,,,,,701240,2005-06-30
,,,,,,,,,,,,,,,,,,,,701259,2005-06-30
,,,,,,,,,,,,,,,,,,,,701651,2005-06-30
,,,,,,,,,,,,,,,,,,,,701736,2005-06-30
,,,,,,,,,,,,,,,,,,,,701745,2005-06-30
,,,,,,,,,,,,,,,,,,,,701839,2005-06-30
,,,,,,,,,,,,,,,,,,,,701857,2005-06-30
,,,,,,,,,,,,,,,,,,,,701950,2005-06-30
,,,,,,,,,,,,,,,,,,,,702050,2005-06-30
,,,,,,,,,,,,,,,,,,,,702117,2005-06-30
,,,,,,,,,,,,,,,,,,,,702229,2005-06-30
,,,,,,,,,,,,,,,,,,,,702359,2005-06-30
,,,,,,,,,,,,,,,,,,,,702612,2005-06-30
,,,,,,,,,,,,,,,,,,,,702751,2005-06-30
,,,,,,,,,,,,,,,,,,,,702836,2005-06-30
,,,,,,,,,,,,,,,,,,,,702854,2005-06-30
,,,,,,,,,,,,,,,,,,,,702911,2005-06-30
,,,,,,,,,,,,,,,,,,,,702966,2005-06-30
,,,,,,,,,,,,,,,,,,,,703039,2005-06-30
,,,,,,,,,,,,,,,,,,,,703141,2005-06-30
,,,,,,,,,,,,,,,,,,,,703310,2005-06-30
,,,,,,,,,,,,,,,,,,,,703347,2005-06-30
,,,,,,,,,,,,,,,,,,,,703552,2005-06-30
,,,,,,,,,,,,,,,,,,,,703767,2005-06-30
,,,,,,,,,,,,,,,,,,,,704326,2005-06-30
,,,,,,,,,,,,,,,,,,,,704447,2005-06-30
,,,,,,,,,,,,,,,,,,,,704559,2005-06-30
,,,,,,,,,,,,,,,,,,,,704737,2005-06-30
,,,,,,,,,,,,,,,,,,,,704755,2005-06-30
,,,,,,,,,,,,,,,,,,,,704906,2005-06-30
,,,,,,,,,,,,,,,,,,,,705444,2005-06-30
,,,,,,,,,,,,,,,,,,,,705453,2005-06-30
,,,,,,,,,,,,,,,,,,,,705556,2005-06-30
,,,,,,,,,,,,,,,,,,,,705565,2005-06-30
,,,,,,,,,,,,,,,,,,,,705958,2005-06-30
,,,,,,,,,,,,,,,,,,,,706030,2005-06-30
,,,,,,,,,,,,,,,,,,,,706058,2005-06-30
,,,,,,,,,,,,,,,,,,,,706151,2005-06-30
,,,,,,,,,,,,,,,,,,,,706236,2005-06-30
,,,,,,,,,,,,,,,,,,,,706254,2005-06-30
,,,,,,,,,,,,,,,,,,,,706450,2005-06-30
,,,,,,,,,,,,,,,,,,,,706656,2005-06-30
,,,,,,,,,,,,,,,,,,,,707354,2005-06-30
,,,,,,,,,,,,,,,,,,,,707372,2005-06-30
,,,,,,,,,,,,,,,,,,,,707840,2005-06-30
,,,,,,,,,,,,,,,,,,,,708052,2005-06-30
,,,,,,,,,,,,,,,,,,,,708137,2005-06-30
,,,,,,,,,,,,,,,,,,,,708164,2005-06-30
,,,,,,,,,,,,,,,,,,,,708333,2005-06-30
,,,,,,,,,,,,,,,,,,,,708379,2005-06-30
,,,,,,,,,,,,,,,,,,,,708454,2005-06-30
,,,,,,,,,,,,,,,,,,,,708753,2005-06-30
,,,,,,,,,,,,,,,,,,,,709031,2005-06-30
,,,,,,,,,,,,,,,,,,,,709143,2005-06-30
,,,,,,,,,,,,,,,,,,,,709358,2005-06-30
,,,,,,,,,,,,,,,,,,,,709451,2005-06-30
,,,,,,,,,,,,,,,,,,,,709554,2005-06-30
,,,,,,,,,,,,,,,,,,,,709602,2005-06-30
,,,,,,,,,,,,,,,,,,,,709639,2005-06-30
,,,,,,,,,,,,,,,,,,,,709648,2005-06-30
,,,,,,,,,,,,,,,,,,,,709675,2005-06-30
,,,,,,,,,,,,,,,,,,,,709956,2005-06-30
,,,,,,,,,,,,,,,,,,,,710176,2005-06-30
,,,,,,,,,,,,,,,,,,,,710251,2005-06-30
,,,,,,,,,,,,,,,,,,,,710859,2005-06-30
,,,,,,,,,,,,,,,,,,,,711472,2005-06-30
,,,,,,,,,,,,,,,,,,,,711520,2005-06-30
,,,,,,,,,,,,,,,,,,,,711548,2005-06-30
,,,,,,,,,,,,,,,,,,,,711753,2005-06-30
,,,,,,,,,,,,,,,,,,,,711801,2005-06-30
,,,,,,,,,,,,,,,,,,,,711959,2005-06-30
,,,,,,,,,,,,,,,,,,,,712031,2005-06-30
,,,,,,,,,,,,,,,,,,,,712059,2005-06-30
,,,,,,,,,,,,,,,,,,,,712648,2005-06-30
,,,,,,,,,,,,,,,,,,,,712750,2005-06-30
,,,,,,,,,,,,,,,,,,,,712956,2005-06-30
,,,,,,,,,,,,,,,,,,,,713038,2005-06-30
,,,,,,,,,,,,,,,,,,,,713047,2005-06-30
,,,,,,,,,,,,,,,,,,,,713140,2005-06-30
,,,,,,,,,,,,,,,,,,,,713252,2005-06-30
,,,,,,,,,,,,,,,,,,,,713926,2005-06-30
,,,,,,,,,,,,,,,,,,,,714165,2005-06-30
,,,,,,,,,,,,,,,,,,,,714361,2005-06-30
,,,,,,,,,,,,,,,,,,,,714437,2005-06-30
,,,,,,,,,,,,,,,,,,,,714811,2005-06-30
,,,,,,,,,,,,,,,,,,,,714839,2005-06-30
,,,,,,,,,,,,,,,,,,,,714978,2005-06-30
,,,,,,,,,,,,,,,,,,,,715032,2005-06-30
,,,,,,,,,,,,,,,,,,,,715144,2005-06-30
,,,,,,,,,,,,,,,,,,,,715340,2005-06-30
,,,,,,,,,,,,,,,,,,,,715630,2005-06-30
,,,,,,,,,,,,,,,,,,,,715751,2005-06-30
,,,,,,,,,,,,,,,,,,,,715809,2005-06-30
,,,,,,,,,,,,,,,,,,,,716413,2005-06-30
,,,,,,,,,,,,,,,,,,,,716655,2005-06-30
,,,,,,,,,,,,,,,,,,,,716833,2005-06-30
,,,,,,,,,,,,,,,,,,,,716851,2005-06-30
,,,,,,,,,,,,,,,,,,,,716954,2005-06-30
,,,,,,,,,,,,,,,,,,,,717232,2005-06-30
,,,,,,,,,,,,,,,,,,,,717513,2005-06-30
,,,,,,,,,,,,,,,,,,,,717737,2005-06-30
,,,,,,,,,,,,,,,,,,,,717867,2005-06-30
,,,,,,,,,,,,,,,,,,,,717924,2005-06-30
,,,,,,,,,,,,,,,,,,,,718079,2005-06-30
,,,,,,,,,,,,,,,,,,,,718145,2005-06-30
,,,,,,,,,,,,,,,,,,,,718275,2005-06-30
,,,,,,,,,,,,,,,,,,,,718538,2005-06-30
,,,,,,,,,,,,,,,,,,,,718547,2005-06-30
,,,,,,,,,,,,,,,,,,,,718556,2005-06-30
,,,,,,,,,,,,,,,,,,,,718930,2005-06-30
,,,,,,,,,,,,,,,,,,,,719030,2005-06-30
,,,,,,,,,,,,,,,,,,,,719441,2005-06-30
,,,,,,,,,,,,,,,,,,,,719610,2005-06-30
,,,,,,,,,,,,,,,,,,,,719656,2005-06-30
,,,,,,,,,,,,,,,,,,,,719955,2005-06-30
,,,,,,,,,,,,,,,,,,,,719964,2005-06-30
,,,,,,,,,,,,,,,,,,,,720045,2005-06-30
,,,,,,,,,,,,,,,,,,,,720157,2005-06-30
,,,,,,,,,,,,,,,,,,,,720166,2005-06-30
,,,,,,,,,,,,,,,,,,,,720344,2005-06-30
,,,,,,,,,,,,,,,,,,,,720465,2005-06-30
,,,,,,,,,,,,,,,,,,,,720746,2005-06-30
,,,,,,,,,,,,,,,,,,,,720858,2005-06-30
,,,,,,,,,,,,,,,,,,,,720951,2005-06-30
,,,,,,,,,,,,,,,,,,,,721350,2005-06-30
,,,,,,,,,,,,,,,,,,,,721659,2005-06-30
,,,,,,,,,,,,,,,,,,,,721752,2005-06-30
,,,,,,,,,,,,,,,,,,,,721949,2005-06-30
,,,,,,,,,,,,,,,,,,,,722227,2005-06-30
,,,,,,,,,,,,,,,,,,,,722432,2005-06-30
,,,,,,,,,,,,,,,,,,,,722450,2005-06-30
,,,,,,,,,,,,,,,,,,,,722544,2005-06-30
,,,,,,,,,,,,,,,,,,,,722816,2005-06-30
,,,,,,,,,,,,,,,,,,,,723037,2005-06-30
,,,,,,,,,,,,,,,,,,,,723112,2005-06-30
,,,,,,,,,,,,,,,,,,,,723158,2005-06-30
,,,,,,,,,,,,,,,,,,,,723550,2005-06-30
,,,,,,,,,,,,,,,,,,,,723653,2005-06-30
,,,,,,,,,,,,,,,,,,,,723710,2005-06-30
,,,,,,,,,,,,,,,,,,,,723747,2005-06-30
,,,,,,,,,,,,,,,,,,,,723756,2005-06-30
,,,,,,,,,,,,,,,,,,,,723822,2005-06-30
,,,,,,,,,,,,,,,,,,,,723868,2005-06-30
,,,,,,,,,,,,,,,,,,,,724052,2005-06-30
,,,,,,,,,,,,,,,,,,,,724230,2005-06-30
,,,,,,,,,,,,,,,,,,,,724351,2005-06-30
,,,,,,,,,,,,,,,,,,,,724548,2005-06-30
,,,,,,,,,,,,,,,,,,,,724744,2005-06-30
,,,,,,,,,,,,,,,,,,,,724753,2005-06-30
,,,,,,,,,,,,,,,,,,,,724847,2005-06-30
,,,,,,,,,,,,,,,,,,,,724940,2005-06-30
,,,,,,,,,,,,,,,,,,,,725077,2005-06-30
,,,,,,,,,,,,,,,,,,,,725376,2005-06-30
,,,,,,,,,,,,,,,,,,,,725732,2005-06-30
,,,,,,,,,,,,,,,,,,,,725741,2005-06-30
,,,,,,,,,,,,,,,,,,,,725844,2005-06-30
,,,,,,,,,,,,,,,,,,,,725853,2005-06-30
,,,,,,,,,,,,,,,,,,,,726234,2005-06-30
,,,,,,,,,,,,,,,,,,,,726355,2005-06-30
,,,,,,,,,,,,,,,,,,,,726458,2005-06-30
,,,,,,,,,,,,,,,,,,,,726757,2005-06-30
,,,,,,,,,,,,,,,,,,,,726953,2005-06-30
,,,,,,,,,,,,,,,,,,,,727156,2005-06-30
,,,,,,,,,,,,,,,,,,,,727343,2005-06-30
,,,,,,,,,,,,,,,,,,,,727455,2005-06-30
,,,,,,,,,,,,,,,,,,,,727530,2005-06-30
,,,,,,,,,,,,,,,,,,,,727950,2005-06-30
,,,,,,,,,,,,,,,,,,,,728452,2005-06-30
,,,,,,,,,,,,,,,,,,,,728733,2005-06-30
,,,,,,,,,,,,,,,,,,,,728742,2005-06-30
,,,,,,,,,,,,,,,,,,,,728948,2005-06-30
,,,,,,,,,,,,,,,,,,,,728957,2005-06-30
,,,,,,,,,,,,,,,,,,,,729011,2005-06-30
,,,,,,,,,,,,,,,,,,,,729057,2005-06-30
,,,,,,,,,,,,,,,,,,,,729132,2005-06-30
,,,,,,,,,,,,,,,,,,,,729310,2005-06-30
,,,,,,,,,,,,,,,,,,,,729440,2005-06-30
,,,,,,,,,,,,,,,,,,,,729459,2005-06-30
,,,,,,,,,,,,,,,,,,,,729637,2005-06-30
,,,,,,,,,,,,,,,,,,,,729842,2005-06-30
,,,,,,,,,,,,,,,,,,,,729945,2005-06-30
,,,,,,,,,,,,,,,,,,,,730213,2005-06-30
,,,,,,,,,,,,,,,,,,,,730446,2005-06-30
,,,,,,,,,,,,,,,,,,,,730745,2005-06-30
,,,,,,,,,,,,,,,,,,,,730754,2005-06-30
,,,,,,,,,,,,,,,,,,,,730857,2005-06-30
,,,,,,,,,,,,,,,,,,,,731050,2005-06-30
,,,,,,,,,,,,,,,,,,,,731247,2005-06-30
,,,,,,,,,,,,,,,,,,,,731957,2005-06-30
,,,,,,,,,,,,,,,,,,,,732178,2005-06-30
,,,,,,,,,,,,,,,,,,,,732253,2005-06-30
,,,,,,,,,,,,,,,,,,,,732459,2005-06-30
,,,,,,,,,,,,,,,,,,,,732570,2005-06-30
,,,,,,,,,,,,,,,,,,,,732637,2005-06-30
,,,,,,,,,,,,,,,,,,,,732730,2005-06-30
,,,,,,,,,,,,,,,,,,,,732758,2005-06-30
,,,,,,,,,,,,,,,,,,,,732918,2005-06-30
,,,,,,,,,,,,,,,,,,,,732945,2005-06-30
,,,,,,,,,,,,,,,,,,,,732954,2005-06-30
,,,,,,,,,,,,,,,,,,,,733045,2005-06-30
,,,,,,,,,,,,,,,,,,,,733054,2005-06-30
,,,,,,,,,,,,,,,,,,,,733540,2005-06-30
,,,,,,,,,,,,,,,,,,,,733559,2005-06-30
,,,,,,,,,,,,,,,,,,,,733661,2005-06-30
,,,,,,,,,,,,,,,,,,,,733755,2005-06-30
,,,,,,,,,,,,,,,,,,,,733951,2005-06-30
,,,,,,,,,,,,,,,,,,,,734051,2005-06-30
,,,,,,,,,,,,,,,,,,,,734248,2005-06-30
,,,,,,,,,,,,,,,,,,,,734350,2005-06-30
,,,,,,,,,,,,,,,,,,,,734538,2005-06-30
,,,,,,,,,,,,,,,,,,,,734565,2005-06-30
,,,,,,,,,,,,,,,,,,,,734613,2005-06-30
,,,,,,,,,,,,,,,,,,,,734855,2005-06-30
,,,,,,,,,,,,,,,,,,,,734949,2005-06-30
,,,,,,,,,,,,,,,,,,,,735049,2005-06-30
,,,,,,,,,,,,,,,,,,,,735067,2005-06-30
,,,,,,,,,,,,,,,,,,,,735142,2005-06-30
,,,,,,,,,,,,,,,,,,,,735357,2005-06-30
,,,,,,,,,,,,,,,,,,,,735414,2005-06-30
,,,,,,,,,,,,,,,,,,,,735441,2005-06-30
,,,,,,,,,,,,,,,,,,,,735656,2005-06-30
,,,,,,,,,,,,,,,,,,,,735768,2005-06-30
,,,,,,,,,,,,,,,,,,,,735852,2005-06-30
,,,,,,,,,,,,,,,,,,,,736158,2005-06-30
,,,,,,,,,,,,,,,,,,,,736206,2005-06-30
,,,,,,,,,,,,,,,,,,,,736448,2005-06-30
,,,,,,,,,,,,,,,,,,,,736550,2005-06-30
,,,,,,,,,,,,,,,,,,,,736662,2005-06-30
,,,,,,,,,,,,,,,,,,,,736877,2005-06-30
,,,,,,,,,,,,,,,,,,,,737548,2005-06-30
,,,,,,,,,,,,,,,,,,,,737632,2005-06-30
,,,,,,,,,,,,,,,,,,,,737753,2005-06-30
,,,,,,,,,,,,,,,,,,,,737959,2005-06-30
,,,,,,,,,,,,,,,,,,,,738013,2005-06-30
,,,,,,,,,,,,,,,,,,,,738040,2005-06-30
,,,,,,,,,,,,,,,,,,,,738143,2005-06-30
,,,,,,,,,,,,,,,,,,,,738255,2005-06-30
,,,,,,,,,,,,,,,,,,,,738303,2005-06-30
,,,,,,,,,,,,,,,,,,,,738611,2005-06-30
,,,,,,,,,,,,,,,,,,,,738657,2005-06-30
,,,,,,,,,,,,,,,,,,,,738769,2005-06-30
,,,,,,,,,,,,,,,,,,,,739159,2005-06-30
,,,,,,,,,,,,,,,,,,,,739346,2005-06-30
,,,,,,,,,,,,,,,,,,,,739355,2005-06-30
,,,,,,,,,,,,,,,,,,,,739430,2005-06-30
,,,,,,,,,,,,,,,,,,,,739560,2005-06-30
,,,,,,,,,,,,,,,,,,,,739832,2005-06-30
,,,,,,,,,,,,,,,,,,,,739850,2005-06-30
,,,,,,,,,,,,,,,,,,,,740249,2005-06-30
,,,,,,,,,,,,,,,,,,,,740258,2005-06-30
,,,,,,,,,,,,,,,,,,,,740931,2005-06-30
,,,,,,,,,,,,,,,,,,,,741068,2005-06-30
,,,,,,,,,,,,,,,,,,,,741152,2005-06-30
,,,,,,,,,,,,,,,,,,,,741330,2005-06-30
,,,,,,,,,,,,,,,,,,,,741358,2005-06-30
,,,,,,,,,,,,,,,,,,,,741639,2005-06-30
,,,,,,,,,,,,,,,,,,,,741648,2005-06-30
,,,,,,,,,,,,,,,,,,,,741657,2005-06-30
,,,,,,,,,,,,,,,,,,,,741844,2005-06-30
,,,,,,,,,,,,,,,,,,,,741956,2005-06-30
,,,,,,,,,,,,,,,,,,,,742056,2005-06-30
,,,,,,,,,,,,,,,,,,,,742355,2005-06-30
,,,,,,,,,,,,,,,,,,,,742542,2005-06-30
,,,,,,,,,,,,,,,,,,,,742560,2005-06-30
,,,,,,,,,,,,,,,,,,,,742636,2005-06-30
,,,,,,,,,,,,,,,,,,,,742944,2005-06-30
,,,,,,,,,,,,,,,,,,,,743053,2005-06-30
,,,,,,,,,,,,,,,,,,,,743455,2005-06-30
,,,,,,,,,,,,,,,,,,,,743679,2005-06-30
,,,,,,,,,,,,,,,,,,,,743857,2005-06-30
,,,,,,,,,,,,,,,,,,,,743950,2005-06-30
,,,,,,,,,,,,,,,,,,,,744144,2005-06-30
,,,,,,,,,,,,,,,,,,,,744238,2005-06-30
,,,,,,,,,,,,,,,,,,,,744256,2005-06-30
,,,,,,,,,,,,,,,,,,,,744854,2005-06-30
,,,,,,,,,,,,,,,,,,,,745150,2005-06-30
,,,,,,,,,,,,,,,,,,,,745347,2005-06-30
,,,,,,,,,,,,,,,,,,,,745570,2005-06-30
,,,,,,,,,,,,,,,,,,,,745646,2005-06-30
,,,,,,,,,,,,,,,,,,,,745954,2005-06-30
,,,,,,,,,,,,,,,,,,,,746054,2005-06-30
,,,,,,,,,,,,,,,,,,,,746157,2005-06-30
,,,,,,,,,,,,,,,,,,,,746223,2005-06-30
,,,,,,,,,,,,,,,,,,,,746344,2005-06-30
,,,,,,,,,,,,,,,,,,,,746429,2005-06-30
,,,,,,,,,,,,,,,,,,,,746513,2005-06-30
,,,,,,,,,,,,,,,,,,,,746755,2005-06-30
,,,,,,,,,,,,,,,,,,,,746942,2005-06-30
,,,,,,,,,,,,,,,,,,,,747051,2005-06-30
,,,,,,,,,,,,,,,,,,,,747257,2005-06-30
,,,,,,,,,,,,,,,,,,,,747435,2005-06-30
,,,,,,,,,,,,,,,,,,,,747743,2005-06-30
,,,,,,,,,,,,,,,,,,,,747846,2005-06-30
,,,,,,,,,,,,,,,,,,,,748254,2005-06-30
,,,,,,,,,,,,,,,,,,,,748357,2005-06-30
,,,,,,,,,,,,,,,,,,,,748441,2005-06-30
,,,,,,,,,,,,,,,,,,,,748647,2005-06-30
,,,,,,,,,,,,,,,,,,,,748964,2005-06-30
,,,,,,,,,,,,,,,,,,,,749046,2005-06-30
,,,,,,,,,,,,,,,,,,,,749121,2005-06-30
,,,,,,,,,,,,,,,,,,,,749242,2005-06-30
,,,,,,,,,,,,,,,,,,,,749550,2005-06-30
,,,,,,,,,,,,,,,,,,,,749635,2005-06-30
,,,,,,,,,,,,,,,,,,,,749840,2005-06-30
,,,,,,,,,,,,,,,,,,,,749943,2005-06-30
,,,,,,,,,,,,,,,,,,,,749952,2005-06-30
,,,,,,,,,,,,,,,,,,,,750051,2005-06-30
,,,,,,,,,,,,,,,,,,,,750127,2005-06-30
,,,,,,,,,,,,,,,,,,,,750154,2005-06-30
,,,,,,,,,,,,,,,,,,,,750239,2005-06-30
,,,,,,,,,,,,,,,,,,,,750305,2005-06-30
,,,,,,,,,,,,,,,,,,,,750341,2005-06-30
,,,,,,,,,,,,,,,,,,,,750444,2005-06-30
,,,,,,,,,,,,,,,,,,,,750501,2005-06-30
,,,,,,,,,,,,,,,,,,,,750846,2005-06-30
,,,,,,,,,,,,,,,,,,,,750864,2005-06-30
,,,,,,,,,,,,,,,,,,,,751254,2005-06-30
,,,,,,,,,,,,,,,,,,,,751656,2005-06-30
,,,,,,,,,,,,,,,,,,,,751759,2005-06-30
,,,,,,,,,,,,,,,,,,,,751852,2005-06-30
,,,,,,,,,,,,,,,,,,,,751955,2005-06-30
,,,,,,,,,,,,,,,,,,,,752644,2005-06-30
,,,,,,,,,,,,,,,,,,,,752653,2005-06-30
,,,,,,,,,,,,,,,,,,,,752831,2005-06-30
,,,,,,,,,,,,,,,,,,,,752970,2005-06-30
,,,,,,,,,,,,,,,,,,,,753052,2005-06-30
,,,,,,,,,,,,,,,,,,,,753324,2005-06-30
,,,,,,,,,,,,,,,,,,,,753351,2005-06-30
,,,,,,,,,,,,,,,,,,,,753548,2005-06-30
,,,,,,,,,,,,,,,,,,,,753641,2005-06-30
,,,,,,,,,,,,,,,,,,,,753856,2005-06-30
,,,,,,,,,,,,,,,,,,,,754068,2005-06-30
,,,,,,,,,,,,,,,,,,,,754246,2005-06-30
,,,,,,,,,,,,,,,,,,,,754358,2005-06-30
,,,,,,,,,,,,,,,,,,,,754433,2005-06-30
,,,,,,,,,,,,,,,,,,,,754536,2005-06-30
,,,,,,,,,,,,,,,,,,,,754657,2005-06-30
,,,,,,,,,,,,,,,,,,,,754826,2005-06-30
,,,,,,,,,,,,,,,,,,,,754853,2005-06-30
,,,,,,,,,,,,,,,,,,,,754929,2005-06-30
,,,,,,,,,,,,,,,,,,,,755047,2005-06-30
,,,,,,,,,,,,,,,,,,,,755056,2005-06-30
,,,,,,,,,,,,,,,,,,,,755252,2005-06-30
,,,,,,,,,,,,,,,,,,,,755421,2005-06-30
,,,,,,,,,,,,,,,,,,,,755458,2005-06-30
,,,,,,,,,,,,,,,,,,,,755551,2005-06-30
,,,,,,,,,,,,,,,,,,,,755850,2005-06-30
,,,,,,,,,,,,,,,,,,,,756316,2005-06-30
,,,,,,,,,,,,,,,,,,,,756343,2005-06-30
,,,,,,,,,,,,,,,,,,,,756848,2005-06-30
,,,,,,,,,,,,,,,,,,,,757377,2005-06-30
,,,,,,,,,,,,,,,,,,,,757452,2005-06-30
,,,,,,,,,,,,,,,,,,,,757612,2005-06-30
,,,,,,,,,,,,,,,,,,,,757779,2005-06-30
,,,,,,,,,,,,,,,,,,,,758703,2005-06-30
,,,,,,,,,,,,,,,,,,,,758721,2005-06-30
,,,,,,,,,,,,,,,,,,,,758842,2005-06-30
,,,,,,,,,,,,,,,,,,,,758851,2005-06-30
,,,,,,,,,,,,,,,,,,,,759045,2005-06-30
,,,,,,,,,,,,,,,,,,,,759250,2005-06-30
,,,,,,,,,,,,,,,,,,,,759540,2005-06-30
,,,,,,,,,,,,,,,,,,,,759625,2005-06-30
,,,,,,,,,,,,,,,,,,,,760108,2005-06-30
,,,,,,,,,,,,,,,,,,,,760210,2005-06-30
,,,,,,,,,,,,,,,,,,,,760331,2005-06-30
,,,,,,,,,,,,,,,,,,,,760340,2005-06-30
,,,,,,,,,,,,,,,,,,,,760434,2005-06-30
,,,,,,,,,,,,,,,,,,,,760649,2005-06-30
,,,,,,,,,,,,,,,,,,,,760854,2005-06-30
,,,,,,,,,,,,,,,,,,,,760939,2005-06-30
,,,,,,,,,,,,,,,,,,,,760957,2005-06-30
,,,,,,,,,,,,,,,,,,,,761244,2005-06-30
,,,,,,,,,,,,,,,,,,,,761347,2005-06-30
,,,,,,,,,,,,,,,,,,,,761459,2005-06-30
,,,,,,,,,,,,,,,,,,,,761543,2005-06-30
,,,,,,,,,,,,,,,,,,,,761806,2005-06-30
,,,,,,,,,,,,,,,,,,,,761833,2005-06-30
,,,,,,,,,,,,,,,,,,,,761851,2005-06-30
,,,,,,,,,,,,,,,,,,,,761954,2005-06-30
,,,,,,,,,,,,,,,,,,,,762045,2005-06-30
,,,,,,,,,,,,,,,,,,,,762054,2005-06-30
,,,,,,,,,,,,,,,,,,,,762353,2005-06-30
,,,,,,,,,,,,,,,,,,,,762447,2005-06-30
,,,,,,,,,,,,,,,,,,,,762625,2005-06-30
,,,,,,,,,,,,,,,,,,,,762661,2005-06-30
,,,,,,,,,,,,,,,,,,,,763211,2005-06-30
,,,,,,,,,,,,,,,,,,,,763556,2005-06-30
,,,,,,,,,,,,,,,,,,,,763752,2005-06-30
