"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFNF234	RCFNF235	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON3510	RCON3512	RCON3514	RCON3520	RCON5514	RCON5515	RCON5516	RCON5517	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	TEXTA545	
242257							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10996		2071	5	89981		38799	112						
242444																															0	17765		314	1	377136		242296	666	638144	0				
242949							74	0	0	0		0	0	0		27	0	0	0	0		0	0		0	0	0	0	0	0	0	1225		0	0	48924		27056	51						
242958							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3327		0	0	33730		27384	112						
243375							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1068		0	0	13861		14756	58						
243414							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3203		367	1	47847		29003	121						
243647							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	843		0	0	17214		8560	67						
243955							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1330		0	0	8765		3394	21						
244037							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2197		0	0	23049		17266	56						
244149							0	0	0	89		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4030		503	2	50723		76985	252						
244158							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8377		261	1	80588		39437	208						
244251							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8187		0	0	95216		101353	296						
245016							258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	1285		0	0	66787		148532	506						
245276							0	592	94	2000		0	0	0		0	42	158	0	0		0	0	479807	0	0	0	0	0	0	0	327882		3466	11	394928		624936	1329						
245351																															0	6658		955	3	105611		60281	281	174066	0				
245557							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	18690		1041	2	166082		81983	384						
245856							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	212	0	0	0	1538		0	0	18419		3242	17						
246022																															0	1162		0	0	74171		147974	407	223899	0				
246134							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9914		729	2	90089		66712	193						
246237							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	862		0	0	13447		5289	38						
246321							0	0	0	7		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10441		813	2	210648		185235	645						
246451							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3937		0	0	29109		24432	82						
246657							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	23023		1738	2	179778		198345	504						
246947							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2775		325	1	35778		13472	60						
246956							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5996		625	2	83879		55669	253						
247140							0	0	0	0		0	0	530		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10529		0	0	68816		72674	155						
247355							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12831		0	0	238313		208417	868						
247449							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2809		407	1	29134		5766	40						
247476							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	997		0	0	38415		7796	56						
247551							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2709		0	0	39045		31177	141						
247645																															0	1691		0	0	27974		7840	33	37625	0				
247711							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4828		299	1	32905		4632	26						
247908							0	0	0	1638		0	0	196		0	0	0	0	0		0	0		0	0	0	0	0	0	0	32834		1789	4	329377		217515	1000						
248147							13	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4207		0	0	6242		10162	57						
248240							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6391		0	0	203624		168489	466						
248352							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	971		272	1	12474		7288	32						
248455							5	0	0	0		0	0	0		3	0	0	0	0		0	0		0	0	0	0	0	0	0	5460		269	1	79174		55979	259						
248633							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10463		1126	4	49230		58818	117						
248745							0	0	0	0		0	0	0		0	1	0	0	0		0	0		0	0	0	0	0	0	0	10640		263	1	58583		31245	120						
248950							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3501		727	2	35874		28342	169						
248969							0	0	0	0	3863	0	0	0	12326	0	0	0	0	0	114	0	0		0	0	0	0	0	0	0	0		0	0	20704		60910	173						
249153							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2058		0	0	58796		7560	54						
249256																															0	8600		0	0	33713		20342	71	62955	0				
249304							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3372		0	0	39143		38707	133						
249416							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8179		256	1	61476		22530	160						
249546							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1366		0	0	31533		12123	32						
249555							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2973		0	0	51646		53858	110						
249564							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	943		683	2	35928		71134	217						
249612							354	0	0	10923		0	0	7065		0	0	0	0	0		0	0	1320639	0	0	0	0	0	0	0	404849		10749	23	2926554		2267330	9481						
249658							20	0	0	0		0	0	0		7	0	0	0	0		0	0		0	0	0	0	0	0	0	149		0	0	21163		76460	52						
249872							15	0	0	0		0	0	0		0	0	0	0	0		0	0	116176	0	0	0	0	0	0	0	194904		7148	21	1044539		192349	1126						
249957							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1523		0	0	14475		3472	12						
250047							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	584		0	0	64474		45768	200						
250113							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1632		0	0	45550		37788	127						
250430							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5112		0	0	57769		17089	66						
250850							120	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1427		0	0	22282		17172	110						
251352							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7154		0	0	95478		91076	292						
251558							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8631		0	0	80345		72474	249						
251736							0	0	0	0		0	0	0		0	0	0	0	0		0	0	462251	0	0	0	0	0	0	0	52485		1092	4	675815		518542	1618						
251745							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13807		684	2	134891		84594	423						
251857																															0	1154		0	0	29166		12249	69	42956	0				
251969																															0	0		0	0	55586		99221	286	155263	0				
252041							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1967		601	2	83668		63144	256						
252256							2	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	648		0	0	7878		2957	20						
252452							10	0	0	0		0	0	0		8	0	0	0	0		0	0		0	0	0	0	0	0	0	1788		0	0	25614		11768	87						
252658							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1602		0	0	26654		27736	93						
252706							0	0	0	0		0	0	0		0	0	0	0	0		172	0	324848	0	0	0	0	0	0	0	43721		2200	4	635403		504548	1815						
252836							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8513		1539	4	180523		214623	850						
253262							3	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2753		0	0	74353		82602	287						
253356							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	21794		257	1	268804		451748	1369						
253440																															0	2441		0	0	100706		36312	117	139869	0				
253468							0	0	0	1802		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12539		0	0	303877		338827	1171						
253646							72	0	0	0		0	0	0		5	0	0	0	0		0	0		0	0	0	0	0	0	0	2520		384	1	47537		39090	156						
253730																															0	2646		253	1	32730		20342	93	56136	0				
253776							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1288		0	0	6112		1612	14						
254317							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	56219		2417	7	344972		201970	992						
254504																															0	4834		573	1	82730		34829	146	123267	0				
254652							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1797		0	0	42848		32005	146						
254670							0	0	0	0		0	0	6		0	0	0	0	0		0	0		907	0	0	0	0	0	0	827		1582	2	6341		5842	38						
254849							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	390		0	0	31594		161838	194						
255136							0	0	0	63		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12451		0	0	142807		95574	348						
255350																															0	3929		1432	5	43310		22993	107	71854	0				
255547							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2553		0	0	35858		10990	62						
255556							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4201		0	0	57185		39391	195						
255659							0	0	0	0		0	0	0		0	0	0	0	0		63	0	531079	0	0	0	0	0	0	0	44369		2666	5	681090		684525	2586						
255873							0	0	0	0		0	0	271		0	0	0	0	0		19	0		0	0	0	0	0	0	0	4046		0	0	78305		24903	127						
256049							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	5374		2177	5						
256058							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5402		0	0	73604		44579	220						
256179																															0	1887		0	0	28450		15331	76	45739	0				
256553							18	0	0	0		0	0	0		31	0	0	0	0		0	0	283459	0	0	0	0	0	0	0	51500		959	3	690846		361619	1687						
256964							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3954		0	0	90813		98827	500						
257233							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12103		2005	6	119733		94104	320						
257345																															0	6148		1200	4	61885		47716	187	118117	2078				
257466							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3168		0	0	35228		64486	230						
257653							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1257		0	0	17291		6466	41						
257756							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1495		0	0	22369		9703	58						
257840							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3167		0	0	32599		27469	136						
257868							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14192		509	2	385687		321378	1173						
258146							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1250		0	0	19995		2724	24						
258306							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15562		0	0	148955		103764	740						
258351							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2956		0	0	52843		47826	181						
258379							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11827		587	2	49590		7828	51					N/A	
258445							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	32624		301	1	398340		95524	547						
258539							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9414		352	1	41734		13636	79						
258632							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1006		0	0	27867		7690	40						
258771							0	13	0	0		0	0	0		0	0	0	0	0		0	288	738243	0	0	0	0	0	0	0	38649		1724	6	564513		975518	2390						
259031							0	0	0	0		0	0	0		0	0	0	0	0		0	6499	1918914	0	0	0	0	0	0	0	193015		16869	43	4309245		4026464	22948						
259059							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3248		0	0	42228		24359	96						
259330							0	0	0	1595		0	0	856		0	0	0	0	7		0	0		0	0	0	0	0	0	0	28255		1625	5	291210		157714	629						
259442																															0	11105		568	2	89830		65131	247	167902	56				
259518							0	0	0	56061	0	3367	0	0	0	0	124	0	190424	0	0	124	53094	18897613	0	0	0	0	0	0	0	2754573		89367	232	44210182		31419438	101831						
259657							61	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6290		0	0	185991		324975	1556						
259853							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	292		0	0	13232		10253	34						
259956							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3682		0	0	51221		34727	139						
260055							0	0	0	574		0	0	0		0	0	0	0	0		0	0	1180103	0	0	0	0	0	0	0	14399		1925	5	632520		1280272	2934						
260149																															0	0		0	0	2491		231	2	2722	0				
260354							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4474		0	0	43903		19724	103						
260831							10	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	602		0	0	22507		16290	73						
260868							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	970		0	0	29142		10760	83						
261070							0	0	0	10208		0	0	64		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4598		0	0	70707		53996	254						
261146							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7608		0	0	45208		28797	104						
261258							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9653		0	0	79667		21974	95						
261360							20	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6391		580	2	116185		71752	252						
261904							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4285		0	0	59694		22591	94						
261940							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13798		1103	2	161250		114060	422						
262059							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12093		456	1	111824		130447	384						
262237							32	0	0	0		0	0	0		3	0	0	0	0		0	0		0	0	0	0	0	0	0	5198		285	1	50077		34418	165						
262358							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5505		0	0	61438		44429	200						
262451							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4273		354	1	56269		55516	163						
262741							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10123		280	1	62756		24917	141						
262844							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	15111		760	2	115366		128164	323						
262956							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4863		1070	2	44881		37013	158						
263243							0	0	0	0		0	0	0		0	0	0	0	0		0	82		0	0	0	0	0	0	0	17542		802	2	193180		86705	349						
263551							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	892		0	0	14352		5135	26						
263627							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9527		1027	2	64113		45563	116						
264156							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1135		0	0	12736		1534	11						
264455							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8931		539	2	146230		120021	379						
264558							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	18426		351	1	196559		96677	280						
264941							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11351		0	0	133199		102540	388						
265340							16	0	0	0		0	0	0		2	0	0	0	0		0	0		0	0	0	0	0	0	0	12205		584	2	47197		32710	184						
265407							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	54386		3652	8	387544		160551	878						
265452							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2815		0	0	28078		15809	61						
265676							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5696		0	0	52967		32676	227						
265948																															0	5420		0	0	58417		18643	48	84110	1630				
266066							21	0	0	0		0	0	0		10	0	0	0	0		0	0		0	0	0	0	0	0	0	2331		0	0	34042		48586	175						
266244							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4938		0	0	61191		11841	62						
266253							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	755		0	0	25576		10935	57						
266271							0	0	0	23841		0	0	1843		0	0	0	0	0		0	0	1618863	0	0	0	0	0	0	0	228625		6714	16	7543195		2245011	11017						
266655							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2515		480	1	23955		6075	31						
266851							0	13	1	0		0	0	0		0	6	3	0	0		0	0		0	0	0	0	0	0	0	7733		0	0	89380		41254	238						
266879							1	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5690		0	0	54329		3945	25						
266945							0	0	0	31		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	22897		2682	8	229534		154013	592						
267652							10	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4224		0	0	44337		22292	94						
267737							0	0	0	0		0	0	0		590	0	0	0	0		0	0	433309	0	0	0	0	0	0	0	16808		1893	3	491089		549602	1818						
268042							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11130		260	1	81740		71046	192						
268136																															0	7668		989	3	68912		33860	160	111767	0				
268257							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10938		0	0	200637		114181	490						
268341							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3721		0	0	93423		30768	139						
268556																															0	15300		814	3	287257		104410	473	411165	0	410876	0		
268734							34	0	0	0		0	0	0		26	0	0	0	0		0	0		0	0	0	0	0	0	0	4842		265	1	688810		96327	299						
268828							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	13828		653	1	90990		136997	360						
268976							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14451		1223	4	131666		145555	592						
269049							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2652		0	0	30701		32405	59						
269058							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9619		1908	5	57565		23667	87						
269478							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4073		336	1	43566		18077	108						
269759							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2429		299	1	14089		12732	66						
270036																								652252							0	20081		1544	5	392270		1297022	2528	1723170	0	1691429	0		
270148							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2327		0	0	47878		14034	84						
270335							0	0	0	267		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	30817		2750	9	184910		161492	491						
270353																															0	2606		253	1	31836		9312	49	44159	0				
270504																															0	23638		341	1	178223		88965	447	291442	0				
270531							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10238		890	3	74172		75376	305						
270652							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7508		0	0	26720		12557	77						
271136							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1372		0	0	63887		24782	117						
271154							1	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5119		0	0	40094		11496	67						
271275							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7856		0	0	105712		44077	240						
271341							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	355	0	0	13409		1004	3	49664		13215	76						
271529							0	0	0	1366		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	87636		87779	283						
271631																															0	12199		345	1	169892		145295	584	328508	0				
271743																															0	1553		418	1	25044		10245	41	37449	0				
271752							0	2	0	0		0	0	0		0	2	0	0	0		0	0		0	0	0	0	0	0	0	2065		0	0	44265		24297	116						
271855																															0	4835		352	1	145910		206156	547	357509	0	345937	0		
272030							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	30		0	0	9042		7357	27						
272058							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1716		0	0	6492		9451	48						
272151																															0	473		0	0	14387		5417	25	20325	0				
272218							0	0	0	7708	0	0	0	0	0	0	0	17	64295	0	0	0	0	4498673	0	0	0	0	0	0	0	202839		7386	18	2719082		4906250	5592						
272245																															0	285		0	0	9070		2102	9	11485	0				
272272							0	0	0	0		0	0	0		20	0	0	0	0		0	0		0	0	0	0	0	0	0	17497		0	0	164158		70802	391						
272302							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	32520		3059	9	205766		151618	759						
272870							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	503		0	0	19915		21947	81						
273149							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11294		256	1	85315		61455	226						
273251							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3648		0	0	43374		12423	59						
273336							1105	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3410		257	1	201744		501810	1422						
273523							0	60	19	0		0	0	0		0	260	32	0	0		0	0		0	0	0	0	0	0	0	30348		1374	4	267184		189561	552					N/A	
273550							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9146		261	1	90502		52868	197						
273653							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1571		0	0	27891		7400	31						
273662							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	2808	0	0	0	7450		272	1	148446		231846	872						
273840							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1947		418	1	15062		7414	40						
273859							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	6752		4942	22						
274025							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	7876		2801	18						
274052							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1321		0	0	17556		9597	50						
274164							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8061		395	1	94289		84455	411						
274548							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4992		0	0	75748		48430	170						
274641							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3020		0	0	22266		9397	77						
274753																															0	798		0	0	12097		3475	21	16466	0				
274829																															0	27531		1276	3	179278		178418	585	0	0				
274856							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4603		0	0	42781		15931	80						
275116																															0	32437		0	0	272704		138461	434	459470	0				
275255							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2080		0	0	13579		9804	40						
275358							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7508		0	0	99704		56809	213						
275509							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8651		1335	2	163447		54498	301						
275657							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	528		0	0	20923		12164	47						
275750																															0	8847		592	2	157618		68930	308	237847	0	252626	0		
275769							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1203		0	0	12919		5684	38						
276159							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2648		386	1	40203		35629	123						
276355							113	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	1103		0	0	27162		14269	69						
276551							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3357		611	2	28341		17328	99						
276579							0	2409	78	10840	0	0	0	0	0	0	820	235	49	0	0	0	0	4742676	0	0	0	0	0	0	0	158251		8537	19	3703226		6222676	14800						
276645							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2665		0	0	43174		31466	149						
276654							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1922		0	0	39964		9471	52						
276711																															0	8526		371	1	44219		11362	75	64717	0				
276775							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2462		0	0	12087		1429	11						
276850							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11166		0	0	236218		118747	608						
276953							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	816		0	0	22417		6749	39						
277053							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2659		0	0	27747		15377	76						
277240							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7348		0	0	86339		78891	416						
277277							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1513		0	0	26338		5378	48						
277558																															0	4764		440	1	40932		19878	71	66259	0				
277567							172	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3405		0	0	78551		73254	320						
277736							9	0	0	0		0	0	0		4	0	0	0	0		0	0		0	0	0	0	0	0	0	6797		0	0	69428		37611	175						
277820							0	407	0	0		0	0	0		0	3	0	0	0		0	25		0	0	0	0	0	0	0	12007		2509	5	128504		191159	613						
277950							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2692		290	1	21906		7847	42						
278078							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5970		1253	3	65519		71475	358						
278153							230	0	0	0		0	0	0		6	0	0	0	0		0	0		0	0	0	0	0	0	0	1361		0	0	38644		31919	112						
278256							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5652		0	0	30490		26748	97						
278555																															0	15235		0	0	220091		138681	430	374407	0				
278733							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2818		0	0	36078		17951	66						
278751							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	106		0	0	7312		11143	33						
278818							0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	19757		719	2	215869		84299	401						
278957							0	26	0	0		0	0	0		0	3	0	0	0		0	0		0	0	0	0	0	0	0	9964		256	1	104553		58578	256						
