"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	
521608																																	0	3535	26	245	26962		978		106	0			6986	4028	6174	0	1042	104170	0	0	0	51495	1683	12069	39097	4678	4163	2644	1020	13262	25659	19847	8734	8065	6112	7784	1511								860	50			0	0							0			
521756																																	0	7688	312	939	10664		14		174	0			1775	3941	2314	0	1096	41581	0	0	0	9895	2720	720	16171	497	2660	3964	1184	962	608	6888	9925	8535	4145	1445	587								0	49			0	0	6444	1244	8419	2245			0			
521804																																	0	10580	726	4998	116671	0	53	53	436	0	38913	0	38913	34110	2729	0	0	314721	0	0	0	92392	11935	56280	92169	4989	11707	24114	12349	30654	8366	66500	11484	49390	43966	45331	3965	0	0	0	0	0	0	0	0	1178	0		0	0	10580	0	116671	0	0	0	0			
521952																																	0	1100	3264	61	9404		0		1734	0			8149	0	4608	0	1001	42507	0	0	0	12912	274	1909	12215	2695	1921	5467	2697	61	0	15679	4616	4664	4153	379	0								0	0			0	0	803	297	9404	0			0			
522034																																	0	3447	372	51	5906		14		603	0			4676	0	8680	0	362	37355	0	0	0	12522	689	543	13446	1146	2770	3693	4256	571	0	5438	6030	6598	5331	849	141								0	33		0	0	0	342	3105	1873	4033			0			
522043																																	0	2807	1795	0	5737		0		2174	0			1791	0	838	0	379	21492	0	0	0	5833	138	0	5055	97	327	1198	4211	0	0	3227	1828	5967	4307	290	0								0	0			0	0							0			
522454																																	0	11333	1348	1560	20576		3		1063	0			9405	199	1373	0	0	53338	0	0	0	6404	74	4829	9802	566	1132	2817	367	91	1267	20101	8547	16464	912	578	200								0	0			0	0	2112	9221	10844	9732			0			
522557																																	0	58901	923	7120	97121		141		0	2053			8095	10265	3090	0	0	192214	52	0	0	5597	1013	3735	62203	1107	1046	392	1231	247	1574	58483	30824	51161	45064	1091	0								0	0			0	0	17399	41502	78821	18300			0			
522605																																	0	34005	876	5060	137947	0	0	0	17809	0	34113	0	34113	37341	8349	0	9294	552643	0	0	0	254038	11428	97616	42485	11709	17186	34881	41897	77734	70552	172764	11427	23447	26914	49393	14330	0	0	0	0	0	0	0	2070	313	775		0	0	34005	0	59075	78872	0	0	0			
522669																																	0	34123	0	640	6242		0		778	0			8757	0	3037	0	0	60428	1	76	0	6744	32	1117	36946	1331	1319	1878	1998	218	0	13302	23481	5530	7860	2936	576								0	0			0	0	32045	2078	4120	2122			0			
522753																																	0	931	11675	89	13692		194		6871	0			12250	0	15711	0	295	86323	70	0	115	23556	1129	22663	20777	4191	13699	1561	1255	1091	1676	19406	20240	10852	8437	3074	615								0	0			0	0							0			
522847																																	0	240190	50436	35172	298789	0	352	352	13488	0	67118	0	67118	18615	27923	0	762	926747	0	0	0	164673	8381	45617	293161	32851	17898	29365	29108	28855	24881	440029	64470	136030	87384	20701	7682	0	0	0	0	0	0	0	0	848	0		0	0	89058	151132	90837	207952	0	0	0			
522856																																	0	695	352	0	1782		5		434	0			1859	33	1538	0	0	11150	0	0	0	3996	430	0	4617	331	1121	1986	181	64	0	1368	1797	2128	1516	316	26								0	26			0	0							0			
522959																																	0	21789	4669	329	9087		5917		4301	0			55561	10118	7507	0	0	136712	50	0	11413	17025	251	8	54897	1554	3821	8125	2431	936	103	49007	16480	28812	18038	6388	735								0	208			0	0	18608	3181	1226	7861			0			
523152																																	0	17689	0	442	10328		0		59	0			9814	2788	8594	0	0	82552	136	12	0	30633	1800	18905	38418	8799	10708	7280	2705	486	502	24628	7634	6241	9850	2815	440								407	122			0	0	14107	3582	6026	4302			0			
523161																																	0	2867	3591	609	17058		95		4034	0			9328	0	7210	0	101	58333	235	0	0	13044	631	0	16419	504	831	1759	6715	3235	0	11193	7701	11465	10631	4534	0								0	0			0	0							0			
523648																																	0	59	1250	132	1104		0		738	0			1120	0	1748	0	0	13639	0	0	0	7353	135	70	1853	215	83	486	1741	4828	0	1421	465	1611	1361	1428	0								0	0			0	0							0			
523714																																	0	18	152	3303	5068		0		18	0			2910	2421	1560	0	0	26688	0	0	0	10628	548	0	885	2	9	167	469	5576	4406	343	530	1395	1739	9837	2215								0	62			0	0							0	0	0	
523974																																	0	320	0	384	0		0		0	0			0	0	28	0	0	10462	20	0	0	8698	1052	2796	213	0	2798	52	67	1821	3953	214	349	127	10	758	329								0	0			0	0							0			
524252																																	0	0	3944	0	0		3		6679	0			2092	0	1564	0	147	15680	0	0	608	897	354	44	6460	44	32	185	566	70	0	6852	3497	1831	2337	147	0								0	0			0	0							0			
524579																																	0	16903	0	20572	0	0	0	0	0	0	86	0	86	18074	838	0	0	476870	370	0	0	399304	21253	350969	8198	19986	73740	117872	123362	55353	8784	18284	19600	13088	15293	5072	6319	0	0	0	0	0	0	0	210	0	25843		0	0	16903	0	0	0	0	0	0			
524757																																	0	1907	350	0	2714		0		177	591			4410	0	4821	0	0	25261	123	0	0	10644	361	11	4693	872	970	120	356	3989	4326	3926	6713	1009	1590	997	438								0	0			0	0							0			
524766																																	0	0	1216	0	2750		27		3192	0			6076	0	1936	0	0	17040	0	163	0	1680	0	1067	4615	1167	47	276	135	54	0	10464	1980	2424	451	40	0								0	0			0	0							0			
524953																																	509	25198	253	0	9475		108		1428	0			22798	0	21665	0	0	99067	0	7951	0	9223	459	1366	47946	4139	2232	2025	299	276	91	45517	4779	14842	3965	19461	0								0	0			0	0	17521	7677	4663	4812			0			
525053																																	0	1873	2759	0	31615		0		17836	0			14923	0	8544	0	92	90245	0	0	0	11903	677	2431	33279	3332	1827	2929	2801	950	64	25247	11077	20385	20297	529	614								0	23			0	0	143	1730	20625	10990			0			
525156																																	0	1676	1391	317	5588		7		2258	0			3857	633	1109	0	0	25779	14	0	3857	8739	218	5652	8392	2253	3676	1749	250	339	369	9030	2348	3377	1285	607	262								0	0			0	0							0			
525352																																	0	13548	404	1520	16948		192		0	0			16294	1319	4717	0	1370	61144	0	0	0	3884	913	790	20871	922	944	283	447	1264	0	26055	8639	9571	8947	1611	1370								0	35			0	0	324	13224	8712	8236			0			
525446																																	0	646	6194	0	18677		0		3186	0			6598	0	7161	0	240	54581	49	0	0	10703	1225	6435	15650	6123	374	163	425	3497	121	26181	6552	1239	583	6350	2505								0	0			0	0							0			
525455																																	0	0	14	59	88		0		20	0			438	0	630	0	0	3049	0	0	0	1800	0	0	540	105	75	589	1004	27	0	170	307	449	323	0	0								0	0			0	0							0			
525549																																	0	88704	2410	17250	129813	0	771	771	2269	342	80776	0	80776	24950	8555	0	5795	473300	0	0	0	89862	14650	7135	244224	6617	24243	37793	4983	4356	10430	102034	123101	127025	23439	6022	749	0	0	0	0	0	0	0	7422	73	0		0	0	12459	76245	93974	35839	0	0	0			
525950																																	0	1095	3100	0	1926		0		14832	0			16864	0	2482	0	0	45758	0	0	0	5256	112	35	19699	409	1483	1101	2263	0	0	15395	13669	4183	5024	350	551								91	0			0	0							0			
526135																																	0	3155	268	114	2997	324	406	82	0	0	1540	0	1540	2530	2599	0	997	45925	0	0	0	28929	1262	1317	19668	4265	4152	8541	2141	209	6522	10556	2743	1381	689	854	256	0	0	0	0	0	0	0	0	1128	0	0	0	0	1985	1170	1865	1132	0	0	722	74	20	
526229																																	0	44932	10492	3574	145915	0	1355	1355	215	0	43474	0	43474	31083	18581	0	5070	512203	0	0	0	157942	48123	122518	82090	5395	11044	32411	22840	64644	21341	95369	11649	34957	49338	92952	69976	0	0	0	0	0	0	0	0	1447	0		0	0	21851	23081	81776	64139	0	0	0			
526452																																	0	0	531	0	250		11		5132	0			3164	0	5265	0	0	86872	0	0	2156	473	0	112	3701	64	0	2	53	330	24	79180	695	1279	1149	3693	351								72046	0		4676	0	0							0			
526519																																	0	6504	117	5422	67181	0	618	618	137	0	36693	0	36693	8032	23381	0	11923	268746	0	0	0	100875	5632	11414	28286	4844	2586	3884	2966	39975	46206	61400	5943	21324	28390	34136	16538	0	0	0	0	0	0	0	1158	1073	0		0	0	3588	2916	39105	28076	0	0	0			
526751																																	0	188	1393	0	550		4		5181	0			6148	220	1315	0	0	21001	0	783	0	5099	113	1228	8257	181	772	682	205	3259	0	9841	2202	1542	1135	1166	7								0	7		0	0	0							0			
526854																																	0	9134	1591	0	23670		71		1644	0			15310	2367	25404	0	980	160722	0	0	0	76963	3588	129	74410	11514	14638	23101	26778	735	94	31895	16363	14134	19016	374	1775								0	0			0	0	3997	5137	13990	9680			0			
527057																																	0	661	7315	1249	898		3		2995	0			583	245	4417	0	0	31444	0	858	0	11954	266	8395	14130	1284	3173	1307	6056	108	0	2565	9199	2317	2118	1255	2026								0	0			0	0							0			
527507																																	0	29275	2237	4637	159181	0	121	121	0	0	32137	0	32137	19101	3401	0	0	371573	431	0	0	81482	40215	12139	65331	7530	492	3692	4061	58619	7088	82895	12430	25641	33259	48954	86898	0	0	0	0	0	0	0	0	217	0		0	0	22765	6510	110457	48724	0	0	0			
527600																																	0	11083	0	4220	15112	0	66	66	0	0	3844	0	3844	24334	6552	0	0	263112	0	0	0	189918	7701	141806	2948	5094	14806	86768	30557	50217	1527	28289	4721	21082	8188	10455	459	0	0	0	0	0	0	0	0	282	0		0	0	5650	5433	15112	0	0	0	0			
527749																																	0	297	1239	0	1339		24		8850	0			3414	0	1250	0	0	18484	0	0	0	2071	0	2001	10454	447	419	499	148	453	104	8356	2098	3115	1787	738	0								0	0			0	0							0			
527954																																	0	559978	26882	48677	470067	18427	78252	59825	663626	13396	1315572	26	1315598	158472	231778	0	21749	4688574	17196	21581	47001	157192	151894	47267	2073478	13162	23417	25968	26906	35195	32078	1505936	1002106	1179529	587510	217480	20782	0	0	0	0	0	0	0	732940	67084	0	13056	0	0	32493	527485	300434	169633	0	21581	0			
528102																																	0	1821	185	803	4788		241		0	0			2219	3531	3402	0	0	101296	0	0	0	78333	5844	9452	2055	2097	2785	3150	3020	22978	44258	6030	4204	3192	2413	5799	1325								0	129			0	0							0			
528241																																	0	609	11040	1152	3382		387		19814	0			39559	608	2777	0	223	93146	0	2437	0	8512	690	0	31793	348	1340	3002	3720	102	0	30148	4379	20585	26597	2257	548								1900	56			0	0							0			
528568																																	0	17810	0	0	29509	0	1048	1048	0	0	28472	4028	32500	104315	8314	0	0	386472	0	0	787	165700	13820	62799	45655	7548	7402	32732	38884	44710	34352	145663	13369	21631	14577	14871	9679	0	0	0	0	0	0	0	0	13456	22441		0	0	9920	7890	9452	20057	0	0	0			
528616																																	0	21748	236	2830	73989	0	5140	5140	0	0	23644	0	23644	19818	25279	0	6654	374472	0	0	0	162883	29143	37540	19394	2556	12034	10921	12943	24379	99908	18896	30121	28375	40138	63977	27213	0	0	0	0	0	0	0	3108	0	125		0	0	5782	15966	57543	16446	0	0	0			
528746																																	0	396	2381	0	788		51		445	0			951	0	641	0	0	14184	0	0	0	7767	764	4937	2684	402	1510	3090	2543	222	0	527	1975	1659	1987	269	0								0	0			0	0							0			
528849																																	0	58164	17893	12889	101818	0	192	192	9474	0	39016	0	39016	4947	9228	0	2588	360300	0	0	0	92338	11364	699	137760	4845	12642	47082	12166	11735	2330	76863	64346	89025	24470	5408	3683	0	0	0	0	0	0	0	377	12	0		0	0	16519	41645	90743	11075	0	0	0			
528858																																	0	4877	7868	0	4099		115		13798	0			15912	0	4661	0	2978	78485	0	232	0	23945	0	16126	38529	2205	4082	14053	1866	495	1244	13718	18524	8280	5487	7001	1451								0	0			0	0							0			
528960																																	0	66327	21953	2021	48495		2535		645	0			72896	569	20820	0	30	277318	0	0	5722	40439	588	34315	102071	5725	3851	9184	14699	2228	4752	145020	42998	27136	7952	11354	2283								0	0			0	0	20302	46025	33094	15401			0			
529172																																	0	4653	208	483	19760		6		1959	0			6176	1198	2238	0	0	42399	0	1903	0	3280	503	1930	10920	59	1491	554	202	333	641	14162	9641	9809	3330	799	0								0	32			0	0	4484	169	6254	13506			0			
529341																																	0	81520	4106	3737	123783	0	1012	1012	2798	0	31644	0	31644	13246	2241	0	1397	304792	0	0	0	29444	9323	5010	113527	314	12934	12399	1932	98	1767	1867	104386	112749	45213	11133	0	0	0	0	0	0	0	0	526	15	0		0	0	5881	75639	57946	65837	0	0	0			
529659																																	0	11614	13022	6573	26441		1086		12934	0			6249	349	1726	0	50	102333	0	739	0	20009	1521	5109	35727	1825	2701	10701	2525	584	1455	20355	15268	31014	9549	4916	1219								0	20			0	0	8760	2854	15591	10850			0	0	0	
529846																																	0	582	8490	0	2949		48		12984	113			3143	0	1854	0	775	38279	0	0	0	5784	1628	15	13672	0	240	951	1548	2680	365	8673	3098	6010	5075	9312	313								0	42			0	0							0			
529855																																	0	1986	3561	46	4516		97		804	18			15063	452	10344	0	316	48533	0	0	0	10634	691	30	23937	1104	3309	5515	507	176	0	6542	12983	13207	3783	1246	0								0	23			0	0							0			
529958																																	4089	107458	9465	7145	131802	59971	60381	411	2947	0	129199	0	129199	0	11153	0	126202	674126	0	1883	0	19146	2029	2687	166803	3115	1051	2438	2022	2596	7737	417124	22161	25155	39038	84911	65347	4089	0	4089	0	0	0	0	61014	213	0		0	0	37471	69987	38519	93283	0	1883	0			
530655																																	0	2519	19070	1406	11665		98		36319	0			38105	0	5703	0	275	136016	0	139	0	19205	0	293	78551	17145	353	192	193	1261	0	52294	37542	6966	9203	7082	0								1512	0			0	0							0			
530703																																	0	2550	13	366	27226		0		4172	0			15283	11858	5073	0	771	103752	0	0	0	31231	5008	16485	19597	5435	13332	336	367	2738	8405	40881	5540	3904	4878	8777	8137								15	186			0	0	1463	1087	25293	1933			0			
530851																																	0	1019	4711	0	1418		6		6313	0			6461	0	5197	0	0	35472	0	0	126	10217	103	3852	13664	1287	2328	579	311	4274	1408	6328	8878	2817	3195	3139	714								0	27			0	0							0			
530954																																	0	517	4955	0	3795		158		12276	0			5193	277	2292	0	31	31876	0	0	517	2382	0	0	14936	352	726	1208	48	9	0	15610	7832	1950	1781	122	0								0	0			0	0							0			
531157																																	0	471	2871	38	460		43		6767	0			2079	0	1060	0	0	16038	0	223	0	2026	0	1658	6378	549	1077	33	4	128	237	3259	8831	995	320	230	0								0	0		0	0	0							0			
531250																																	0	8404	8256	220	29692		2030		6807	0			15487	645	10862	0	577	113662	13	0	0	27977	2718	1051	32923	1931	2505	6612	11878	3945	890	36384	10156	14493	15777	7658	292								0	0			0	0	4457	3947	23467	6225			0			
532042																																	0	4120	12834	591	23594		190		8057	0			21250	2043	10888	0	2020	111911	0	0	0	23310	2689	17439	63750	3436	10615	7254	924	737	285	28549	29847	19781	7466	2202	169								238	87			0	0	3955	165	1416	22178			0			
532453																																	0	0	3401	58	535		0		11589	0			2360	0	1724	0	0	20004	0	0	0	321	16	0	10365	150	0	0	9	162	0	11956	1504	1524	1546	2793	253								0	0			0	0							0			
532752																																	0	845	4801	193	792		80		9677	0			4225	0	2682	0	0	26941	0	429	0	3150	67	268	10968	48	88	609	566	1783	56	6079	10401	2429	2933	1761	164								0	0			0	0							0	0	0	
533124																																	0	23173	0	9397	44616		122		0	0			83724	2272	1921	0	0	193210	70	2205	0	23797	849	774	64815	417	378	213	683	6786	15320	62640	17138	30979	30187	14936	10867								691	513			0	0	0	23173	40684	3932			0			
533227																																	0	3282	2144	179	1968		0		4114	0			3272	2149	1113	0	0	43391	0	0	0	23561	1150	1748	2551	136	688	3254	2423	4327	12733	6740	947	2531	1623	3115	4874								459	0			0	0							0			
533535																																	0	2756	90	0	11883		11		897	0			5541	1818	8370	0	0	44274	0	0	0	12838	66	86	17847	928	2065	4929	4875	41	0	10094	4760	7246	8716	620	0								0	4			0	0							0			
533740																																	0	49	5310	58	1365		139		9542	0			4510	0	996	0	0	24944	0	0	0	2878	0	2288	11393	62	145	322	1052	859	438	6338	5355	2954	3077	2922	1385								97	0			0	0							0			
533759																																	0	4551	0	0	50760		74		0	0			27949	16285	13479	0	3435	136218	78	0	0	19763	0	121	67692	7173	3730	7554	630	215	189	40446	17871	43517	10280	2817	786								0	0		0	0	0	2264	2287	0	50760			0			
533852																																	0	394786	4606	30769	472111	13021	15698	2677	1369	0	1115029	0	1115029	17411	96939	0	5127	2344931	3103	0	0	147373	39019	58604	730069	48628	22147	16470	23434	29203	5917	1237029	111333	359894	338415	119434	30668	0	0	0	0	0	0	0	0	7797	0		0	0	182392	212394	219902	252209	0	0	0			
533928																																	0	6815	13709	2298	67390		48		4941	0			13725	14656	27883	0	655	186684	0	0	0	29824	4723	24670	15807	3180	4232	10198	4531	3965	3314	30838	14908	55534	28406	18040	7504								17	0			0	0	506	6309	37339	30051			0			
533937																																	0	0	64	2063	10469		0		0	0			3418	33	542	0	0	20604	0	0	0	3598	364	2415	2262	81	367	342	38	321	2368	3383	1755	2221	1450	1364	4239								0	53			0	0	0	0	7152	3317			0			
534055																																	0	0	4591	0	285		1		6009	106			604	0	499	0	230	13559	0	0	0	1340	0	3	7074	41	432	372	218	195	82	3381	3370	2262	1325	902	979								0	0			0	0							0			
534242																																	0	86	2332	0	0		0		2771	0			1785	0	485	0	0	8171	0	0	0	712	0	0	3292	0	91	487	134	0	0	3152	1201	2073	828	164	0								0	0			0	0							0			
534345																																	0	45821	21244	27023	89775	0	686	686	12585	0	89867	0	89867	13287	64311	0	6515	399008	96	1342	0	20616	6032	5358	167801	1485	3439	8860	3361	3197	274	54187	108035	57041	105871	50625	1589	0	0	0	0	0	0	0	0	0	0		0	0	7701	38120	49098	40677	0	1342	0			
534466																																	0	2236	2657	15688	51760		0		228	0			5184	0	115	0	0	89435	378	0	0	11165	702	5930	4885	5361	1403	3058	1273	70	0	17893	3114	31902	20324	3191	1113								78	0			0	0	997	1239	33059	18701			0			
534653																																	0	20096	575	1109	77913		205		0	0			47953	4927	1477	0	0	182034	0	0	0	22740	5039	6111	101546	7981	7111	7465	141	42	0	71459	22942	54077	8233	1718	0								0	0			0	0	4615	15481	60845	17068			0			
534756																																	0	4420	13	5923	28528		119		381	0			4700	0	6273	0	1089	62308	0	0	0	10388	414	1767	30097	2993	2813	2916	1396	270	0	13912	16185	15755	4592	1476	0								60	0			0	0	4073	347	9830	18698			0			
534859																																	0	180	3015	0	6782		13		2242	0			3936	0	1769	0	446	30123	0	0	0	11740	0	9531	4619	1675	4225	2969	1428	1428	0	5951	5470	3419	2826	660	0								0	0			0	0							0			
534877																																	0	14305	0	15811	37751	0	952	952	0	0	23930	0	23930	4635	546	0	8778	233110	260	0	0	99319	27343	15921	2977	391	1203	4788	2649	45555	44709	5355	2777	23811	38744	48979	14279	0	0	0	0	0	0	0	0	0	0		0	0	3985	10320	16866	20885	0	0	0			
535034																																	0	11572	2556	162	10868		21		931	0			2779	0	3251	0	182	50740	0	0	155	17551	867	1432	22326	3275	3004	5798	4714	331	115	11906	7387	7093	5668	795	45								0	0			0	0	4776	6796	9508	1360			0			
535258																																	0	4101	7824	60	8834		5479		10749	0			52401	0	13571	0	3478	125633	0	0	0	19083	0	11903	56928	6026	4129	5619	2063	967	279	66758	12412	8804	16066	1614	412								53	0			0	0							0			
535463																																	0	734	9659	239	10620		45		7057	0			11426	326	9160	0	891	59950	0	0	0	9066	598	2960	15605	411	1489	4312	1390	1400	63	18396	4338	8929	15330	3563	270								0	129			0	0							0			
535641																																	0	0	282	0	211		13		82	0			485	0	2257	0	0	6900	91	0	0	3624	0	3563	1784	176	539	2327	257	246	36	357	1155	1171	640	40	0								0	37			0	0							0			
535753																																	0	45530	1144	7647	52107		2229		0	0			9826	8241	3439	0	0	162774	0	0	0	31994	574	22445	37925	3239	2481	5212	11866	5661	3535	57740	13210	29359	22725	6540	39								0	43			0	0	6130	39400	17363	34744			0			
535856																																	0	127	6633	0	581		0		42097	0			15697	659	2674	0	0	73353	0	0	0	4797	0	585	33578	727	1083	805	914	659	609	17131	27394	10078	8400	4960	551								0	88			0	0							0			
535931																																	0	2678	11103	0	12864		43		646	0			4810	1403	2732	0	50	42659	0	0	0	6214	39	5589	8143	1597	2099	2203	315	0	0	21283	3362	6064	5141	330	0								0	77			0	0	353	2325	12060	804			0			
535940																																	0	0	24098	0	9326		48		22991	0			3339	296	3556	0	1986	73879	31	240	0	7644	95	169	25645	139	466	3147	3395	364	86	16034	9006	16751	16323	3389	4763								226	65			0	0							0			
536059																																	0	32983	0	15921	159547	0	5	5	0	0	18205	0	18205	0	1594	0	0	229906	747	0	0	2101	297	253	59549	694	154	747	395	111	0	133044	16343	44733	34002	351	0	0	0	0	0	0	0	0	0	0	0		0	0	6085	26898	27712	131835	0	0	0			
536349																																	0	595	20815	0	9518		519		50738	0			19741	1259	7554	0	1944	158854	0	2552	90	12478	2811	10738	72748	626	10296	349	317	276	614	15397	83017	19412	20875	6895	780								28250	80			0	0							0			
536479																																	0	30916	0	37347	22606		13		0	0			1949	13082	426	0	0	162154	294	0	1486	52468	2624	38060	38258	1104	617	7975	4550	3259	33673	48707	8310	17880	12279	9354	10425								728	289			0	0	12188	18728	0	22606			0			
536527																																	0	8397	0	7404	59992	0	419	419	0	0	15185	0	15185	1054	7738	0	823	164552	620	0	0	60819	2646	632	29292	1357	174	2420	503	7068	49083	21824	7468	34566	26778	8613	750	0	0	0	0	0	0	0	372	323	0		0	0	0	8397	0	59992	0	0	0	0	0	
536554																																	0	33065	5954	850	19730		0		27012	0			10944	0	3906	0	737	114538	213	44	0	11808	689	9552	69837	9223	1437	426	104	43	0	80019	16205	1969	2103	686	983								0	12			0	0	13192	19873	3513	16217			0			
536853																																	0	42	921	0	2150		24		437	0			3144	0	3792	0	0	15302	0	0	0	4786	6	620	4538	517	402	973	2176	384	334	1552	2662	2163	3967	172	0								0	0			0	0							0			
537038																																	0	1240	4115	216	2682		6		2543	157			16633	1457	5596	0	0	49586	0	0	0	13591	1507	0	15892	364	2503	6212	3408	839	128	7896	5130	5893	10554	5782	600								0	0			0	0							0			
537243																																	0	2339	8971	71	10754		0		11828	0			6037	435	4911	0	390	60265	0	0	0	13955	574	0	23851	1883	608	6155	5009	226	74	21503	5172	9920	8089	1626	0								0	0			0	0	2339	0	0	10754			0			
537355																																	0	0	4607	0	1656		0		6704	944			7508	0	6394	0	0	28688	3	0	0	1819	0	51	6212	81	110	518	780	309	0	10470	5263	2532	5281	2617	559								3	0			0	0							0			
537449																																	0	72833	5577	25995	249001	5038	13853	8815	0	0	152522	0	152522	356	1319	0	0	573454	176	23335	53	21954	6193	0	163976	6320	2217	3037	9879	193	308	223124	31971	99422	121788	70001	4916	0	0	0	0	0	0	0	638	54	0		0	0	9685	63148	115290	133711	0	23335	0			
537458																																	0	0	4596	0	360		17		7827	0			2240	0	947	0	0	17562	0	0	0	1575	0	1363	7836	293	238	767	253	24	0	6844	3962	1957	1513	753	900								0	0			0	0							0			
537551																																	0	1128	3657	0	3921	0	25	25	6983	0	10798	0	10798	0	4011	0	0	37158	0	0	0	5692	868	0	11666	2043	355	1207	1424	569	0	11017	2464	8605	6318	2980	41	0	0	0	0	0	0	0	0	75	0	0	0	0	915	213	3921	0	0	0	0	0	0	
537560																																	0	45506	18227	9269	173196	0	12220	12220	5958	0	61547	0	61547	0	74959	0	37131	615587	0	0	0	151742	25832	32659	89064	18639	19820	51460	29265	31119	1201	107482	41845	127133	125653	46930	13332	0	0	0	0	0	0	0	0	0	0		0	0	19080	26426	117683	55513	0	0	0			
538222																																	0	117	7898	71	11607		0		3058	0			2294	0	3709	0	189	45683	135	0	0	16686	0	11315	15602	0	3387	3904	4203	5192	0	4652	7563	5799	3093	7141	885								189	0			0	0							0			
538240																																	0	1358	1752	0	16385		127		1207	0			4460	1396	1971	0	0	51975	356	0	0	20557	3118	4960	4997	806	4967	137	614	4442	8989	3832	11131	3031	1433	3342	5637								0	0			0	0	1358	0	16385	0			0			
538352																																	0	6816	296	2787	11118	247	323	76	0	0	629	0	629	3518	517	0	1973	60587	362	0	0	27278	4694	17063	5290	756	2629	6954	5801	10932	205	9696	1057	1935	10472	8502	2008	0	0	0	0	0	0	0	0	1000	0		0	0					0	0	0			
538754																																	0	343	16243	689	0		188		47254	8			13723	0	2344	0	528	82462	0	591	0	372	0	0	45914	0	0	6	0	366	0	51233	2717	4945	7155	11001	4796								0	187			0	0							0			
538802	186810	18293	0	0	79334	15443	1828	0	0	300682	1026	0	139973	199377	19910	24072	6789	4067	0	0	0	0	0	0	0	0	13190	0	0	0	0	0	0	26667	0	2768	73910	0	18293	18293	0		79334	15443	94777	30536	1828	0	0	300682	1026	0		47493	5436	38414		35396	3018	6912	2167	0	0							0			0	0			0	0					2052	24615	27258	46652			0	0	0	
538950																																	0	3826	5456	179	12218		0		7310	0			10283	0	8470	0	35	58650	7	0	312	9540	323	8684	44087	1865	7100	305	127	45	98	21633	13490	5110	8366	128	89								747	270			0	0							0			
539032																																	0	44069	5772	2839	130696	0	83	83	8475	1773	38518	0	38518	35535	28154	0	2230	445057	0	0	0	138630	9672	13544	81561	12940	12178	24014	25831	62273	1347	93954	29186	63306	69350	48462	318	0	0	0	0	0	0	0	0	384	0		0	0	4985	39084	71293	59403	0	0	0			
539340																																	0	30378	13340	820	22955	0	86	86	20330	0	47213	0	47213	1412	6795	0	936	207841	0	0	0	53670	9647	20087	73998	3483	4340	13650	1920	28102	2175	54508	28628	30153	5981	33444	1337	0	0	0	0	0	0	0	259	0	0		0	0	29552	826	22611	344	0	0	0			
539452																																	0	1850	5295	0	4388		64		4605	0			1776	0	2825	0	360	28992	0	0	0	7553	276	7553	7407	1963	4329	471	627	111	0	5846	11239	3053	1118	0	0								0	0			0	0							0			
539667																																	0	5878	2082	1983	5607		91		0	0			9804	0	2450	0	0	34328	0	0	0	6310	123	0	8020	705	88	1480	587	3032	418	10315	5255	5811	1892	4644	0								0	0			0	0	1350	4528	2284	3323			0			
539872																																	0	2784	2822	584	9633		334		607	102			3216	0	6604	0	0	77441	0	0	0	49193	1318	9322	6313	428	3578	1449	820	18556	24254	4551	5870	2882	3534	5703	5629								0	346			0	0							0			
539939																																	0	42895	6623	4423	73859	0	257	257	1944	0	25528	0	25528	10177	8339	0	440	240512	0	0	0	60138	5163	21264	77525	6863	8541	14023	10758	16622	2673	76828	24150	35306	31684	11128	300	0	0	0	0	0	0	0	0	726	0		0	0	21838	21057	42185	31674	0	0	0			
540056																																	0	3218	16152	244	6698		164		8770	0			7822	116	2320	0	1566	65541	0	0	0	17885	576	1791	16757	1387	2801	4986	7802	495	254	16639	3751	8731	9883	4828	3732								0	10			0	0							0			
540542																																	0	2019	909	0	2454		11		256	0			2317	4999	2210	0	398	34409	0	0	0	18391	445	15986	3790	5143	5959	6343	789	0	0	1932	1352	3450	3930	2709	2540								0	0			0	0							0			
