"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDC866	RCFDC867	RCFDC868	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONC866	RCONC867	RCONC868	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	
485559																																																																	0	0	0	0	0	0	0	0	0	0	0	0	17122	1230	17572	0	0	0	56334	0	38982	100	0	0	0	0	585	11327	2521	8636	0	0	0	0	0	0	0	0	0	0	0	34871	21854	2283	204	0	1491	24878	123532	0	344	182	0	70	0	0	3259	2425	0	4206	4623	2813	0	0	0	10347	11605	0	43962	134438	6101	2749	30848	128540	44901	0	24462	123279	0	0	0	0	55258	1076	0	0	36446	2536	11327	0	1868	653	8607	29	
485652																																																																	0	0	0	0	0	0	0	0	0	0	0	0	807	0	303	0	0	0	1218	0	18	0	35	0	0	0	0	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	85	1	96	0	0	0	0	84	0	1535	1006	0	0	0	0	373	0	0	0	0	0	0	0	230	988	0	0	0	18	575	0	0	0	0	0	
485858																																																																	0	0	0							108	0	0	64	0	5	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
485867																																																																	0	0	0										55	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	24	0	7	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
486248																																																																	0	0	0							0	0	0	137	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	20	0	0	20	0	0	0	0	0	0	0	0	0																
486752																																																																	0	0	0	0	0	0	0	0	0	0	639	554	269875	146809	10765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639	554	0	0	0	0	0	0	0	0	0	0	525585	393787	13453	9073	3238	0	0	0	0	0	0	0	0	0	0	0	76774	41003	9129	1283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
486837																																																																	0	0	0										0	37	0	0	0	0	529	0	0	21	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	31	8	0	0	0	0	104	0	100	20	0	0	0	0	112	0	0	0	0																
487142																																																																	0	0	0							0	40	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443	4	6	0	0	0	0	0	0	963	0	0	0	0	0	0	0	0	0	0																
487236																																																																	0	0	0										59	0	557	0	0	0	0	0	395	0	0	0	0	0	0	197	14	52	0	0	0						0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	108	0	46	0	0	0	0	96	0	640	0	0	0	0	0	488	0	0	0	0				0	0	0	0	395	0	93	104	0	14	0	52	
487357																																																																	0	0	0	0	0	0	0	0	0	0	0	0	114	45	12	0	0	0	0	0	0	0	99	0	0	0	0	56	297	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	4	0	0	0	0	0	0	0	0	0	0	0	0	0	256	58	24	0	0	0	0	277	0	1314	553	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	217	80	9	0	
487843																																																																	0	0	0										29	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	202	0	0	0	0						0	0	0	0	0	0	290	76	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	453	154	0	98	0	0	0	0	0	0	0																
488055																																																																	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
488167																																																																	0	0	0	0	0	0	0	0	0	407	772	679	3619	151	3353	0	0	0	3049	286	0	531	0	121	14	0	0	593	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	772	679	407	0	0	0	0	0	0	0	0	0	0	0	0	918	52	9	0	0	0	0	3	0	696	227	0	0	0	0	134	0	0	0	0	0	0	0	970	2079	266	20	0	0	593	0	0	44	0	0	
488318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0	0	0	0	0	0	0	0	0												0	0	0																							0	0	603	0	0	0											0	0	0	0	0	0	0	0	0	0	0	0	
488420																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	344	0	0	0	0	0						0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	4	0	0	0	0	0	43	0	229	0	0	0	0	0	0	0	0	0	0																
488439																																																																	0	0	0	0	0	0	0	0	0	0	0	0	244	0	441	0	0	0	368	0	457	106	0	0	245	0	0	341	0	334	0	0	0	0	0	0	0	0	0	0	0	467	26	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	892	11	448	0	0	0	0	1261	61	1127	0	28	0	0	0	287	0	0	0	0	0	0	0	274	94	0	0	264	193	341	0	0	0	171	163	
488653																																																																	0	0	0										65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	16	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	51	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	145	0	0	0	16	
488756																																																																	0	0	0							0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0						0	0	0	0	0	0	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	70	16	0	0	0	0	0	25	0	47	0	0	0	0	0	0	0	0	0	0																
489016																																																																	0	0	0										0	0	0	0	0	0	0	0	0	358	40	117	0	0	0	467	0	0	0	0	0						0	0	0	0	0	0	39	9	0	0	0	0	0	0	0	0	0	0	0	0	0	150	1	75	0	0	0	0	162	0	820	82	0	0	0	0	309	7	0	0	0				0	0	0	0	0	0	467	0	0	0	0	0	
489128																																																																	0	0	0	0	0	0	0	0	0	0	0	0	20	0	92	0	0	0	0	0	0	0	0	0	0	0	0	1019	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	208	2	708	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1019	0	0	0	0	0	
489155																																																																	0	0	0							0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
489249																																																																	0	0	0							0	6	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	6	0	0	0	0	0	0	0	31	5	0	0	0	0	0	0	0	0	0																
489548																																																																	0	0	0	0	0	0	0	0	0	0	0	0	303	0	11	0	0	0	0	0	0	228	0	0	0	0	0	2209	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	912	28	193	0	0	0	0	599	3	2561	89	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2209	0	0	0	128	
489623																																																																	38	0	0	0	0	0	0	0	0	0	0	0	675	0	424	0	0	1297	499	68	329	20	0	0	0	0	0	2264	0	2589	0	0	0	0	0	0	0	0	0	0	0	1145	22	23	0	0	0	0	0	0	0	0	0	0	0	0	257	51	0	1920	121	24	0	0	0	0	1576	46	3207	438	104	0	0	0	3740	0	0	0	0	0	0	0	232	267	0	68	0	329	1031	1233	0	0	1659	930	
489641																																																																	0	0	0							62	105	2	146	5	9	0	0	0	0	0	0	260	66	174	0	0	0	175	19	61	0	0	0						0	0	0	0	0	0	105	2	62	0	0	0	0	0	0	0	0	0	0	0	0	107	19	6	0	0	0	0	0	0	284	99	0	0	0	0	0	0	0	0	0																
489735																																																																	0	0	0										356	26	0	0	0	0	0	0	1576	0	0	0	0	0	0	522	38	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	228	67	0	0	0	0	132	0	1118	34	0	0	0	0	779	0	0	0	0				0	0	0	0	771	805	522	0	38	0	0	0	
489913	0	0	0	74702	41660	394	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	747990	777199	8688	39776	14493	10362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0	0	0	0	0	0	0	0	0												10785	0	4852																							18809	2354	20106	0	1066	0											0	0	0	0	0	0	0	0	0	0	0	0	
490179																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0																
490348																																																																	0	0	0							583	0	0	5	0	358	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	583	0	0	0	0	0	0	0	0	0	8	3	0	68	0	28	0	0	0	0	148	23	422	0	0	0	0	0	101	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
490450																																																																	0	0	0	0	0	0	0	0	0	0	0	0	686	0	0	0	0	0	441	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	1149	0	0	0	0	0	0	0	441	0	0	0	0	0	0	118	0	0	0	0	
490535																																																																	0	0	0							0	0	0	1464	21	215	0	0	0	63	0	0	0	0	0	0	0	0	124	671	0	0	0	0						0	0	0	40	0	0	324	0	0	15	21	0	13	18	0	0	0	0	0	0	0	42	16	0	0	0	0	0	186	0	276	62	11	0	0	0	0	0	0	0	0																
490544																																																																	0	0	0							0	280	0	7	0	38	0	0	0	0	0	0	0	0	0	0	0	0	9	0	311	0	0	0						0	0	0	0	0	0	280	0	0	155	0	123	140	0	111	0	0	0	0	0	0	38	1	22	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0																
490843																																																																	0	0	0							47	61	0	40	0	22	0	0	0	0	0	0	43	0	157	0	0	0	4	0	67	0	0	0						0	0	0	0	0	0	61	0	47	0	0	0	0	0	0	0	0	0	0	0	0	143	0	138	0	0	0	0	423	23	74	0	0	0	0	0	0	0	0	0	0																
490937																																																																	0	0	0										82	12	484	0	0	0	0	0	174	122	0	0	0	0	339	319	59	187	0	0	0						0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	43	0	0	0	0	0	622	0	748	0	6	0	0	0	0	0	0	0	0				0	0	0	0	0	174	313	6	0	59	187	0	
490955																																																																	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
491224																																																																	1339	1416	1301	0	0	0	0	0	0	31	256	0	6378	540	4961	0	0	0	5381	1274	297	1102	0	787	798	0	0	13154	855	1963	0	0	0	0	0	0	0	0	0	0	0	7821	927	0	481	50	31	0	0	0	0	0	0	399	0	0	1848	660	0	7748	862	0	0	0	0	0	1736	0	8677	1625	319	47	0	0	2744	0	0	0	0	0	0	0	4303	1078	1110	164	16	281	9184	3970	512	343	1837	126	
491251																																																																	0	0	0										0	0	0	0	0	0	858	0	454	0	0	0	0	0	0	0	237	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	858	0	0	454	0	0	0	0	237	0	0	
491402																																																																	0	0	0										147	0	0	0	0	0	19	0	0	0	0	0	0	0	0	816	0	0	0	0	0						0	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	9	0	0	0	0	854	0	2319	0	36	0	0	0	636	0	0	0	0																
491653																																																																	0	0	0							0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0	0	0	0	0	29	4	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0																
491774																																																																	0	0	0	0	0	0	0	0	0	0	0	0	51	113	36	0	0	0	256	24	195	0	0	137	0	0	0	507	146	1068	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	153	0	0	115	0	0	0	0	0	0	241	0	229	0	0	0	0	754	20	1415	0	3	0	0	0	1037	0	0	0	0	0	0	0	89	167	0	24	0	195	507	0	146	0	1068	0	
491822																																																																	0	0	0										269	23	0	0	0	0	36	0	0	0	0	0	0	0	0	143	118	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	459	13	0	0	0	0	0	0	0	1708	153	0	0	0	0	0	0	0	0	0																
491934																																																																	0	0	0										52	0	92	0	0	0	184	0	0	0	0	0	0	0	0	69	0	130	0	0	0						0	0	0	0	0	0	12	0	28	0	0	0	0	0	0	0	0	0	0	0	0	157	0	40	0	0	0	0	0	6	222	0	53	0	0	0	50	0	0	0	0				166	18	0	0	0	0	0	69	0	0	0	130	
492650																																																																	0	0	0							926	563	0	479	96	1351	0	0	0	0	0	0	192	0	303	0	0	0	13	142	0	0	0	0						0	0	0	0	0	0	563	0	926	0	0	0	0	0	0	0	0	0	0	0	0	211	0	61	0	0	0	0	199	0	9	0	0	0	0	0	56	0	0	0	0				0	0	0	0	0	0	0	13	0	142	0	0	
492810																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443	134	3	0	0	0	0	0	0	589	299	0	0	0	0	0	0	0	0	0																
493013																																																																	0	0	0										259	0	45	0	0	0	0	0	463	0	0	111	0	0	0	109	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	16	0	139	16	7	0	0	0	0	101	5	657	0	41	12	0	0	0	0	0	0	0				0	0	0	0	0	463	0	109	0	0	0	0	
493077																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0						0	0	0	121	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	22	0	0	0	0	0	203	0	277	316	0	0	0	0	0	0	0	0	0																
493143																																																																	0	0	0							0	0	0	151	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	300	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	300	0	0	
493152																																																																	0	0	0							0	0	0	160	0	197	0	0	0	0	0	0	693	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1891	173	0	0	0	0	0	0	0	0	0	0	0	0	0	64	8	12	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0																
493741																																																																	0	0	0							42	228	0	329	0	85	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0						0	0	0	29	0	0	228	0	42	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	61	8	384	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	262	0	0	0	0	
493844																																																																	0	0	0										590	211	41	0	0	0	336	205	0	1	119	0	0	0	0	2373	1182	115	0	0	0						0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	70	5	0	0	0	0	73	0	2655	656	86	0	0	0	0	0	0	0	0				0	336	0	205	0	0	0	2373	0	1182	0	115	
494168																																																																	0	0	0							0	0	0	96	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0						0	0	0	0	0	0	45	3	0	45	20	0	40	18	0	0	0	0	0	0	0	248	43	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0																
494261																																																																	0	0	0	0	0	0	0	0	0	0	0	0	2513	0	7557	0	0	0	4280	0	9420	0	0	0	39	0	0	3468	0	8311	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	530	0	6635	323	0	5365	0	0	0	0	0	0	68	0	19	0	0	0	0	10	2255	0	0	0	0	0	0	13221	0	0	0	0	0	0	0	250	4030	0	0	4906	4514	3468	0	0	0	8311	0	
494654																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
495044																																																																	0	0	0							0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	10	0	0	0	0	0	0	0	95	0	11	0	0	0	0	0	0	0	0																
495277																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
495352																																																																	0	0	0	0	0	0	0	0	0	0	168	0	125	110	0	0	0	0	0	0	0	0	57	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	168	0	0	0	0	0	0	0	0	0	0	0	4	65	0	208	29	20	0	0	0	0	0	0	104	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	
495419																																																																	0	0	0	0	0	0	0	0	0	0	0	0	92	0	1278	0	0	0	0	0	0	0	0	0	324	0	0	0	0	2970	0	0	0	0	0	0	0	0	0	0	0	25	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	13	40	0	0	0	0	1192	85	661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2970	
495558																																																																	0	0	0										6	0	0	0	0	0	124	0	0	0	0	0	0	0	0	687	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0				0	124	0	0	0	0	0	687	0	0	0	0	
495857																																																																	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
496171																																																																	0	0	0	0	0	0	0	0	0	384	0	0	735	0	395	0	0	0	0	0	0	73	0	271	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	384	0	0	694	0	0	656	0	0	0	39	0	15	249	0	43	0	0	0	0	56	46	76	0	36	0	0	0	1156	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	
496434																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
496845																																																																	0	0	0										103	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	19	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391	0	215	0	0	0	0	459	0	166	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	
496957																																																																	0	0	0							0	0	0	21	0	0	0	0	0	0	0	0	651	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	286	85	0	398	0	0	364	0	0	0	0	0	0	0	0	2	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
497039																																																																	0	0	0	0	0	0	0	0	0	0	0	0	109	160	11	0	0	0	426	25	156	86	0	0	0	0	0	1296	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	7	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	264	104	0	0	0	0	0	152	0	2474	345	36	0	0	0	197	0	0	0	0	0	0	0	21	405	0	25	156	0	1037	259	0	0	0	0	
497404	0	0	57	42806	0	47372	0	0	0	661	3021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8890	0	3015	8445	1295	9319	6806	1295	6559	1964	0	1469	9619	7643	0	34984	1396	5587	0	0	0	171165	0	0	0	0	0	0	0	8346	397	1691	0	0	0																			33336	0	100269	600	0	222	12584	0	2134	74292	0	35152												13756	3065	4076																							21305	1040	27443	635	2311	11											7351	25985	0	0	20483	79786	19735	54557	0	0	23643	11509	
497655																																																																	0	0	0										0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	13	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	0	2	3	0	0	0	0	0	0	0	141	109	0	0	0	0	0	0	0	0	0																
497851																																																																	0	0	0										72	0	12	0	0	0	95	0	205	144	0	0	0	0	0	76	0	85	0	0	0						0	0	0	66	0	57	0	0	1	0	0	0	0	0	0	0	0	0	11	0	0	243	0	9	0	0	0	0	404	0	1065	0	50	0	0	0	571	0	0	0	0				95	0	0	0	205	0	76	0	0	0	85	0	
497954																																																																	0	0	0							1252	156	680	117	105	0	0	0	0	228	156	0	0	0	287	0	0	0	409	31	92	0	0	0						0	0	0	0	0	0	156	680	1252	107	511	1174	98	307	979	0	0	0	17	3	0	565	1839	0	0	0	0	0	0	0	692	0	0	0	0	0	0	0	0	0	0																
497972																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1039	0	0	0	0	0	2245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	306	0	271	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	1039	0	0	0	0	0	0	
498148																																																																	178	0	0	0	0	0	0	0	0	0	703	0	76	0	27	0	0	0	9	0	0	1621	0	0	0	0	0	790	0	970	0	0	0	0	0	0	0	0	0	0	0	9	0	6	703	0	0	301	0	0	271	0	0	0	0	0	0	0	0	1183	0	132	0	0	0	0	361	70	2455	0	306	0	0	0	662	11	0	0	0	0	0	0	0	9	0	0	0	0	520	270	0	0	237	733	
498317																																																																	0	0	0	0	0	0	0	0	0	0	0	0	195	162	517	0	0	0	0	0	0	0	0	979	0	0	4487	378	0	1733	0	0	0	0	0	0	0	0	0	0	0	52	64	0	0	0	0	0	0	970	0	0	776	0	0	0	18	6	0	1469	133	18	0	0	0	0	898	0	2265	970	72	25	0	0	5937	1167	0	0	0	0	0	0	0	0	0	0	0	0	378	0	0	0	1436	297	
498362																																																																	173	166	0	0	0	0	0	0	0	0	0	0	3090	0	0	0	0	0	92	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	636	25	9	0	0	0	0	0	0	767	32	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	126	0	0	0	0	0	
498456																																																																	0	0	0							0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																
498531																																																																	0	0	0										0	0	0	0	0	0	45	3	2679	0	0	0	0	0	0	0	0	1485	0	0	0						0	0	0	29	0	0	17	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	648	0	0	0	0	1361	56	579	55	18	0	0	0	0	0	0	0	0				45	0	3	0	0	2679	0	0	0	0	201	1284	
498625																																																																	0	0	0										833	25	440	0	0	0	0	0	0	40	0	0	0	0	0	17	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	16	0	0	0	0	0	129	0	611	9	0	0	0	0	0	0	0	0	0																
498746																																																																	0	0	0							0	16	0	342	0	0	0	0	0	0	0	971	0	0	0	0	0	0	498	0	0	0	0	0						0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	42	0	0	0	0	0	971	0	0	0	0																
498942																																																																	0	0	0							123	123	500	127	0	26	77	0	0	0	0	0	0	0	90	0	0	0	222	0	30	0	0	0						0	0	0	0	0	0	123	500	123	0	0	0	0	0	0	0	0	0	0	0	0	242	9	19	0	0	0	0	43	0	154	28	0	6	0	0	40	0	0	0	0																
