"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2344	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON2604	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA242	RCONA243	RCONA244	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	
478195	3361	0	355	4540	0	7835	0	0	198	0	698	0	25099	0	974	4080		14101	3557	1605	13184	3156	198	0	2593	10591	804	113	430	2726	100	824	7480	24125	0	0	226	
478252	4751	2	1825	5359	0	14748	0	0	14981	1500	31503	0	84322	860	8813	33585		36825	9161	2894	32125	30712	13437	15020	11382	20743	3880	820	10311	20401	2758	115	12921	71740	0	2909	0	
478430	4845	0	7178	9402	0	21127	0	0	0	0	0	0	70106	0	4823	39881		23724	1655	5495	19592	30778	0	0	5206	14386	3477	655	9281	21497	7506	1597	13949	65283	0	0	2113	
478449	12003	0	2066	7337	0	25379	0	0	1299	16148	17447	0	119506	0	14876	42152		54437	10912	8564	43890	37114	360	15714	21039	22851	10222	325	18622	18492	4382	656	23313	104398	0	232	1383	
478533	3462	2	536	2177	0	9350	0	0	0	0	0	0	54094	0	1842	11239		34995	4398	8121	27429	9263	0	0	8791	18638	6093	1474	4329	4934	1318	658	8812	52252	0	0	1357	
478766	7629	11	0	36551	0	46129	0	0	0	0	0	0	101838	0	0	27826		8032	58350	2512	7511	26318	0	0	4201	3310	424	97	15209	11109	1508	0	46118	101838	0	0	480	
478944	19195	43	3403	8568	0	15459	0	0	0	5812	5812	0	100840	0	6573	27906		40712	13027	14985	31517	25393	0	3766	13188	18329	7289	1906	11886	13507	2224	289	11922	94250	91	17	4571	
479053	3530	18	81	1967	0	3746	0	0	0	0	0	0	15677	0	778	3699		7451	997	2687	5952	2899	0	0	1875	4077	1400	99	700	2199	800	0	3647	14899	0	0	0	
479071	2523	27	41	13358	0	14039	0	0	276	1065	1341	0	66788	0	1005	33446		15949	14870	1609	11774	15518	276	1065	4950	6825	2803	1371	6308	9210	14560	3367	13971	63845	0	1938	0	
479268	160285	116	3358	152902	0	190319	0	0	0	0	0	0	1427405	0	18769	407434		210039	649647	37072	205706	401906	0	0	54056	151650	4333	0	97112	304794	4341	1187	186845	1405586	0	3050	10646	
479446	12769	5	1509	9732	0	14113	0	0	0	12810	12810	0	70291	0	7258	18004		22082	17436	7652	16978	11770	0	7918	3316	13662	4161	943	3571	8199	5733	501	12599	62441	0	592	0	
479455	3613	53	1674	6372	0	14214	0	0	0	0	0	0	37883	0	2970	5770		18149	10351	3900	11669	3563	0	0	3559	8113	5333	1144	1652	1912	1044	1162	12487	34913	0	0	346	
479567	4930	0	719	13139	0	18110	0	0	0	0	0	0	21008	0	6309	1483		6860	7735	739	6246	1275	0	0	2223	4023	614	0	697	578	208	0	17391	14699	0	0	0	
479754	4219	26	908	3061	0	10453	0	0	1892	0	1892	0	35193	0	2231	7853		22294	827	3520	18659	5992	1892	0	4082	14936	3270	6	1700	4292	1861	0	9519	32962	0	0	1362	
479839	16268	0	13955	53636	0	113692	0	0	0	0	0	0	353394	0	41866	135662		151217	50246	20675	127731	118205	0	0	42950	85035	20755	2477	52410	65795	11894	5563	99737	311528	0	0	4680	
479914	8188	7	4275	19597	0	47396	0	0	0	0	0	0	102220	0	1977	24208		53382	16441	10908	29168	15351	0	0	9885	19535	22081	1881	6025	9426	8520	237	43114	100243	0	0	2229	
480059	12894	6	2547	27294	0	34604	0	0	0	0	0	0	53483	0	2747	13204		14320	13065	3857	10452	11232	0	0	5523	4929	1286	2581	4964	6268	350	1622	32051	50736	0	0	1530	
480228	136345257	685011	4967601	64868667	434813	74539864	89694	2196027	0	792429	792429	52842	527588929	283603	14525672	81501442	0	92055815	217686415	15493813	81809006	78087820	0	763976	23432387	58376619	7922540	2324269	28173198	49914622	2594789	818833	63065922	509118451	5296823	1412334	1640898	
480246	6037	2	541	6748	0	9753	0	0	0	0	0	0	27339	0	6022	6085		8737	6480	1942	6322	5929	0	0	1366	4956	2415	0	3676	2253	156	0	9210	21317	0	0	156	
480330	19164	0	2252	11565	0	17652	0	0	0	0	0	0	33981	0	705	2366		10780	1671	2559	6525	1127	0	0	2359	4166	3642	613	490	637	864	375	15400	33276	0	0	0	
480433	19606	7	974	29681	0	46816	0	0	0	0	0	0	74691	0	18431	18389		24648	12048	3864	21442	17830	0	0	8004	14635	2009	0	5722	12108	559	0	45835	56260	0	0	746	
480723	20919	4	915	11857	0	22616	0	0	0	0	0	0	79523	0	7948	24756		33573	277	5434	20861	14184	0	0	5413	15448	10373	2339	3535	10649	7603	2969	21613	71575	84	0	0	
480750	1679	0	0	1375	0	2118	0	0	0	0	0	0	8520	454	0	2829		3452	559	166	2613	2589	0	0	785	1828	704	135	419	2170	240	0	2118	8066	0	0	0	
480817	18031	0	6077	19928	0	42425	0	0	7325	6552	13877	0	94038	0	6163	26270		48793	944	5455	28324	14405	3464	1389	10299	18025	20055	414	6540	7865	11550	316	36348	71649	0	16226	0	
480853	7904	4	1643	13298	0	25202	0	0	0	0	0	0	52652	0	1189	10593		26451	7704	7354	24294	9942	0	0	7750	16763	1893	45	2484	7459	550	100	23555	51463	0	0	1871	
481140	1732	6	387	5091	0	6716	0	0	95	0	95	0	22306	0	1704	6457		10453	3665	1767	7826	3855	95	0	2730	5097	2220	406	893	2962	2425	177	6323	20506	0	96	986	
481159	4551	4	423	26669	0	43722	0	0	0	0	0	0	34460	0	1701	7233		6803	15874	1491	5283	5027	0	0	1823	3460	772	748	4412	1405	707	709	43292	32759	3	0	1491	
481177	29984	15	2976	15077	0	26849	0	0	7601	0	7601	0	434010	0	76098	63206		174009	166811	29765	137946	58322	7601	0	42299	95647	29524	6539	19207	39115	3895	989	23858	356537	0	1375	2884	
481225	8760	0	3175	9942	0	20701	0	0	297	0	297	0	66455	0	2143	4238		40754	12703	9857	29286	2052	297	0	9936	19350	11453	15	622	1430	774	1412	17526	64312	0	0	1714	
481355	1004	0	402	3588	0	7488	0	0	0	0	0	0	15298	0	803	4742		9552	0	373	9167	4541	0	0	1479	7805	239	29	890	3652	200	0	7086	14495	0	0	0	
481430	53818	16	0	29323	0	38875	0	0	0	0	0	0	98927	0	0	24219		10236	10654	1058	9458	23476	0	0	4179	5279	634	145	12432	11044	640	103	38859	98927	0	0	0	
481542	39514	95	3776	43310	0	81332	0	0	72853	0	72853	0	366506	0	9949	87445		175143	64405	20838	94122	76655	21726	0	31552	64168	57897	21526	27479	52683	6350	933	72292	356557	5169	0	3182	
481551	9731	0	2983	7054	0	21409	0	0	198	1000	1198	0	57652	29	2961	9319		33079	5524	6289	21648	6327	99	600	7450	14576	10569	484	1919	4408	2292	700	18333	54662	93	0	1534	
481627	77003	146	10443	8202	0	16155	0	0	0	0	0	0	181741	297	2159	38181		60916	5641	15649	31002	18060	0	0	7790	23212	18060	11854	4396	13664	6984	13137	5566	179285	0	0	3989	
481748	1650	0	1418	3905	0	8787	0	0	0	0	0	0	21882	0	2699	3431		10641	6160	1839	7419	3222	0	0	1992	5427	3222	0	997	2225	100	109	7369	19183	0	0	198	
481878	5741	0	807	9024	0	27374	0	0	0	2000	2000	0	71080	0	2002	7462		49460	8417	12414	31120	5461	0	0	9229	21891	15733	2607	1388	4073	1901	100	26567	69078	0	0	1443	
481944	14616	4	1487	22932	0	41477	0	0	0	0	0	0	104767	0	1252	15241		58920	15990	15603	49656	13092	0	0	21486	29940	6791	703	6572	6926	1173	570	39986	103515	0	0	3639	
482053	5523	0	434	9911	0	20913	0	0	3759	100	3859	0	73524	0	5040	10440		48801	8760	5480	42651	9141	2574	100	11362	31290	5492	657	2754	6387	999	300	19857	65910	622	2574	468	
482156	82502	145	11095	12081	0	18450	0	0	14771	82016	96787	0	356110	0	44938	68567		170480	34561	9918	139307	53191	9656	55148	82894	56624	24103	6859	28756	24435	1294	14081	7198	311144	12	28	1165	
482370	4235	0	0	1920	0	4440	0	0	0	0	0	0	21717	0	285	5629		9847	2006	1697	7103	4598	0	0	2256	4847	2180	564	989	3609	467	564	4440	21432	0	0	793	
482446	18221	2	2254	12214	0	28182	0	0	0	0	0	0	85751	0	11064	21053		42668	3809	6007	28045	17445	0	0	6002	22043	13292	1331	11322	6123	3061	547	25926	74687	0	0	769	
483032	53882	4	898	8309	0	13617	0	0	0	0	0	0	102614	7	10177	19236		26103	3393	5345	21968	14437	0	0	10790	13424	1889	0	10554	7573	1109	0	12715	92430	0	0	1149	
483274	83913	0	98	16962	0	61148	0	0	0	0	0	0	344857	0	3684	68642		161695	30607	50398	112929	52128	0	0	30155	82837	45807	2896	11016	41112	15441	1073	61050	341173	0	0	7992	
483537	2493	22	761	17786	0	34530	0	0	0	0	0	0	84530	0	4418	33747		31786	16504	5164	28789	29085	0	0	11144	17652	2989	1	10631	18454	4662	0	33747	80112	0	0	871	
483751	18598	0	5812	23103	0	45628	0	0	0	0	0	0	141942	0	36338	50947		64099	8298	10212	44061	44560	0	0	12941	31120	14361	5677	31515	13045	3892	2495	39816	105604	0	0	1038	
484057	2784	4	973	9024	0	13506	0	0	0	0	0	0	26539	0	1527	4221		8685	10849	1844	7968	4221	0	0	2961	5007	706	11	2013	2208	0	0	12529	25012	0	0	0	
484141	9981	0	1992	12160	0	22235	0	0	0	3956	3956	0	39088	0	3130	9243		16945	2919	1883	10904	6107	0	1861	3780	7291	5317	556	755	5352	2413	723	20243	35958	0	0	0	
484422	11658000	545000	9847000	18159000	1121000	41272000	2000	4219000	16036000	0	34787000	479000	272690000	132000	4333000	25891000		40226000	194915000	15021000	34284000	20422000	16036000	18019000	10733000	23604000	4806000	1083000	8835000	13469000	2375000	1212000	27693000	260933000	2064000	2594000	1697000	
484927	10662	0	474	4837	0	6896	0	0	0	0	0	0	31854	0	261	4058		13970	3163	2390	11501	3312	0	0	3334	8167	1954	515	749	2563	746	0	6422	31593	0	0	0	
485054	2204	10	876	5948	0	12154	0	0	0	0	0	0	19326	0	1671	3003		12311	1808	1184	9395	1780	0	0	3029	6412	2348	521	1061	719	1224	0	11268	17655	0	0	0	
485139	11329	4	2752	33334	0	40534	0	0	0	0	0	0	52471	0	2677	12340		23624	5177	2962	15357	8617	0	0	4481	10876	6065	2202	3393	5224	2763	960	37778	49794	0	0	980	
485214	11214	8	2575	19888	0	27852	0	0	0	0	0	0	53752	0	2325	7094		16693	18751	2983	12102	5524	0	0	4406	7696	4007	584	3041	2483	1344	226	25266	51319	3	108	390	
485353	2099	0	4457	12504	0	23273	0	0	0	0	0	0	23977	0	3240	12357		6514	3007	960	5145	11226	0	0	1823	3322	1363	6	3606	7620	1131	0	18816	20737	0	0	0	
485456	0	0	1298	34728	0	54646	0	0	29235	2900	72966	0	310452	0	13820	162291		135916	12245	35180	73291	107768	4741	30011	43399	29892	46824	15800	68775	38993	33253	21271	52596	252411	752	44221	0	
485559	1508654	1683	334164	2529114	164	3080385	0	0	0	0	7416690	0	19420961	513	430801	8665039		2778803	6468465	391421	2058432	7482731	0	6466590	879151	1196498	382896	320258	7946063	438652	143891	136432	2438514	18989647	305860	0	97454	
485652	19956	67	2350	15583	0	20423	0	0	11247	0	11247	0	512883	0	23500	60194		84819	347914	9957	65646	50387	10620	0	27556	38090	15960	3213	11209	39178	8754	1053	18006	489083	0	300	1390	
485858	577	5	295	2208	0	3274	0	0	0	0	0	0	6471	0	1419	2223		2407	1264	252	1814	2223	0	0	368	1446	463	130	0	2223	0	0	2974	5052	0	0	0	
485867	13030	38	11671	72392	0	79539	0	0	0	0	0	0	79626	0	688	10939		7869	47788	1139	7215	10456	0	0	3137	4078	625	30	4637	5819	227	256	67830	78938	0	0	420	
486248	2735	0	434	3621	0	4989	0	0	0	0	0	0	13075	0	6243	2586		2882	4872	679	2634	2586	0	0	1011	1623	227	21	1832	754	0	0	4555	6832	0	0	0	
486752	0	1	0	1104108	0	3162993	0	55353	20779405	8243542	29022947	0	28478630	0	0	738476		30097	27710057	6733334	22170	140876	20779405	8243542	4699	17471	7927	0	732021	5855	600	0	3132799	28423277	30193	0	0	
486837	1395	0	324	2419	0	3050	0	0	0	0	8892	0	32497	0	222	20765		7124	3213	776	6255	19861	0	8755	1540	4715	623	246	2177	17684	904	0	2723	32194	3	81	108	
487142	11482	3	513	10246	0	16101	0	0	0	0	0	0	58665	0	4843	12028		34095	1060	4220	23473	9702	0	0	5190	18283	8667	1955	2718	6984	1828	497	15585	53822	0	0	826	
487236	6923	0	7641	13614	0	25672	0	0	0	5253	5253	0	46800	0	4025	24115		13581	2181	2294	10778	15329	0	0	2387	8391	2448	355	2143	13186	8686	100	18031	42466	0	309	719	
487357	81918	2	451	13944	0	23737	0	0	0	0	0	0	352572	0	30084	73412		165643	31600	23259	151358	70007	0	0	34240	117457	12326	1620	18465	51542	3305	100	23284	322488	0	0	5410	
487843	10384	9	651	7073	0	9406	0	0	0	0	0	0	48852	0	1884	9243		27352	1873	4931	16555	5909	0	0	3420	13135	8482	2315	1620	4289	2509	825	8746	46968	0	0	578	
488055	1184	8	2533	1749	0	7590	0	0	0	0	0	0	7854	0	608	1540		5130	0	361	4577	1327	0	0	1548	3029	553	0	1127	200	213	0	5049	7246	0	0	107	
488167	40086	50	100987	98413	0	209632	0	0	0	0	0	0	822767	0	29029	164137		239495	379050	41122	195404	136753	0	0	58693	136773	36286	7743	50629	86124	22197	5187	108034	793581	561	157	11192	
488318	0	0	0	176376	0	176414	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176414	0	0	0	0	
488420	16605	0	7695	12825	0	23827	0	0	0	0	0	0	32931	0	160	4095		9874	2357	4645	7010	2019	0	0	2185	4825	2637	227	585	1434	1851	225	16132	32771	0	0	1022	
488439	67137	449	130260	159131	0	180917	0	0	0	53326	53326	0	1217940	0	57173	235669		421595	493539	55775	363483	197368	0	40231	154184	211075	51143	5193	85701	113242	34632	2094	49701	1160767	507	0	13181	
488653	10998	0	4264	25556	0	41994	0	0	0	0	0	0	33951	0	167	7989		9280	5684	2643	8386	7347	0	0	3379	5730	171	0	3159	4730	100	0	37730	33784	0	0	667	
488756	1564	0	107	1218	0	2926	0	0	0	0	0	0	14854	0	799	4063		7502	1725	837	6246	3843	0	0	1664	4582	1208	48	1475	2368	220	0	2819	14055	0	0	101	
489016	6436	0	12704	6835	0	30444	0	0	0	0	0	0	49372	0	1373	11650		29966	1320	3822	25426	9118	0	0	3991	21435	4540	0	2419	6699	2532	0	17740	47999	0	0	306	
489128	104646	101	796	72512	0	83099	0	0	0	0	0	0	772391	0	15769	73051		145672	449022	30818	116241	66940	0	0	32232	84725	21535	7180	13416	53524	3761	2350	82202	756622	0	0	4814	
489155	986	203	874	3271	0	6089	0	0	0	0	0	0	21701	0	2294	11673		7814	1228	629	7449	11673	0	0	5196	2253	339	26	7797	3876	0	0	5012	19407	0	0	666	
489249	4819	0	912	5427	0	9941	0	0	0	0	0	0	13654	0	154	935		7898	2	3295	6796	935	0	0	4162	2634	1102	0	935	0	0	0	9029	13500	0	0	0	
489548	15843	25	31200	46974	0	109187	0	0	0	0	0	0	172576	0	25853	73334		71397	12002	15057	64511	67994	0	0	23619	41256	6006	515	25256	42738	4839	500	77961	146723	1	0	66628	
489623	189892	58	163272	123437	0	301651	0	0	0	0	0	0	1122722	3424	79400	213836		376112	342882	78612	283765	179681	0	0	112527	171238	63653	28694	101332	80238	19476	12790	99238	1035846	39083	4052	0	
489641	11958	2	1451	8742	0	14321	0	0	0	0	0	0	47356	0	1072	5661		26560	3177	5350	18662	3388	0	0	7102	11560	7819	79	692	2696	2273	0	12868	46284	0	0	1733	
489735	3605	0	1043	10634	0	12531	0	0	0	20726	20726	0	101584	0	3666	38279		43797	15903	3145	41756	16654	0	10565	16671	25085	1726	313	1929	14725	21625	0	11488	50868	0	47050	1192	
489913	441	0	0	674180	0	679575	0	0	0	20223	20223	0	29282311	0	0	28880872		358337	42661	52	358327	28820348	0	19970	358142	185	10	0	28784036	36312	0	60524	679575	29281950	0	361	0	
490179	14299	0	0	160	0	3591	0	0	0	0	0	0	33004	0	0	5372		13231	102	1967	13034	5372	0	0	3970	9064	197	0	1156	4216	0	0	3591	33004	0	0	0	
490348	13054	0	2961	8483	0	23088	0	0	1969	0	1969	0	47476	0	10005	7648		20114	6660	6086	14842	6998	772	0	6820	9078	4033	183	2965	4033	650	0	20127	37471	0	0	214	
490450	106468	88	3545	70698	0	83387	0	0	0	0	0	0	720029	0	11668	168199		90687	354675	29646	63250	128708	0	0	27328	35922	19045	8392	49980	78728	27286	12205	79754	708341	0	20	11501	
490535	13728	8	13752	24795	0	61235	0	0	5043	0	5043	0	93208	0	6897	23641		49972	5867	10406	39428	20484	5043	0	11833	27711	9066	1362	7761	12723	3157	0	46469	85925	1006	386	1638	
490544	1443	0	379	1657	0	2987	0	0	1917	0	1917	0	13327	0	2439	2893		8742	249	480	3736	1693	693	0	1380	2356	4258	748	1043	650	200	1000	2608	10888	0	0	0	
490843	2323	0	2187	7577	0	17409	0	0	99	9605	9704	0	45450	0	8677	17528		19345	6254	1236	13865	9570	0	4239	3821	10044	4829	651	1621	7949	4823	3135	14973	26772	249	10001	0	
490937	10490	9	1288	22870	0	49298	0	0	0	0	0	0	47227	0	3153	13493		21536	1708	5645	19186	11950	0	0	7149	12037	2137	213	3641	8309	1017	526	48001	44074	0	0	1436	
490955	1111	0	88	856	0	1256	0	0	0	0	0	0	4614	0	591	202		2846	455	0	2208	101	0	0	721	1522	603	0	0	101	101	0	1168	4023	0	0	0	
491224	590777	53688	623976	1253765	0	2408019	0	0	0	0	0	0	8532338	6709	162308	1516506		2494033	3931022	553386	2105838	1322321	0	0	781167	1324672	329406	58788	521322	800999	158085	36100	1663139	8363082	67216	239	138831	
491251	3670	1	284	8191	0	14488	0	0	0	0	0	0	58493	0	2596	15228		34443	5152	1876	31708	15027	0	0	12152	19556	2572	163	6536	8491	200	0	13926	55897	277	0	314	
491402	54818	0	848	16634	0	45859	0	0	0	0	0	0	177065	0	2746	31451		73614	17182	24915	68004	29156	0	0	31353	36651	5323	287	11241	17915	2295	0	45011	174319	0	0	0	
491653	2172	0	611	4242	0	8489	0	0	0	0	0	0	11957	0	1487	4914		3617	1255	48	3371	4814	0	0	2472	899	211	35	3680	1134	100	0	7878	10470	0	0	0	
491774	144199	0	3295	13988	0	29064	0	0	0	3950	3950	0	655401	0	174923	134696		223834	152671	26630	166542	117013	0	0	50743	115857	53147	4086	64333	52680	15030	2654	25769	480478	0	0	4126	
491822	24106	9	2910	33468	0	46877	0	0	0	0	0	0	89500	0	65	27021		30900	7473	7702	16736	17196	0	0	4742	11994	12543	1621	9064	8132	9016	809	43958	89435	0	0	1532	
491934	4754	0	1701	14652	0	30234	0	0	0	6410	6410	0	138081	0	3001	46513		72864	13950	11064	60294	36874	0	5508	21074	39220	6347	6223	14885	21989	2627	7012	28533	132109	0	2971	3511	
492650	2629	14	2748	5093	0	18808	0	0	594	989	1583	0	82292	0	8071	23425		51332	4907	7097	44087	19466	297	490	13344	30743	6500	744	4148	16318	2543	416	16046	74221	0	0	994	
492810	2720	11	1697	7272	0	14301	0	0	0	0	0	0	45260	0	0	14637		27563	340	2525	16898	8574	0	0	4267	12631	10534	131	2932	7642	3963	100	12593	45260	0	0	611	
493013	32870	12	6870	28650	0	61912	0	0	0	0	0	0	93673	0	2048	10301		46787	3715	5393	37373	9930	0	0	11582	33364	1101	740	2323	7607	371	0	55030	91625	0	0	0	
493077	4881	0	0	1756	0	3242	0	0	0	0	0	0	41490	0	0	9866		24223	2520	3401	19246	7562	0	0	5409	13837	4336	641	1696	5866	1647	657	3242	41490	0	0	0	
493143	1558	0	50	1833	0	3726	0	0	0	3046	3046	0	18806	0	427	5011		9239	2998	1723	6678	2547	0	1165	1935	4743	2017	544	302	2245	2340	124	3676	18379	0	0	232	
493152	3906	0	2855	8076	0	18207	0	0	0	9254	9254	0	62455	0	6954	26213		27047	5289	3425	23305	20375	0	6187	5865	17512	3611	59	7508	12867	5838	0	15352	55401	0	100	798	
493741	16405	3	8103	23809	0	64389	0	0	0	0	0	0	117050	0	5152	24905		45913	29826	6111	37376	16936	0	0	8124	29637	6222	1930	7494	9442	7255	714	56283	111898	0	0	0	
493844	9184	10	3183	24181	0	45120	0	0	9076	0	9076	0	146457	0	4303	37663		85097	14513	15140	68811	30397	8680	0	27277	43050	10480	4290	13128	17505	3588	3442	41927	142154	0	0	4412	
494168	6437	0	2312	12092	0	22776	0	0	0	0	0	0	17493	0	315	792		9573	691	2420	7758	792	0	0	2445	5314	1814	0	212	580	0	0	20464	17178	0	0	212	
494261	136822	477	27248	350034	0	388845	0	0	16841	57000	73841	0	3310741	0	23721	333739		227972	2612207	21668	219560	306030	16680	57000	122825	96735	5792	2620	174080	131950	7546	20163	360787	3286920	333	100	4769	
494654	1954	0	0	6996	0	8475	0	0	0	0	0	0	11847	0	0	2609		3745	3537	285	3350	1913	0	0	1397	1953	354	41	475	1438	340	356	8475	11847	0	0	0	
495044	3295	6	93	6491	0	11971	0	0	0	0	0	0	43017	0	4821	11432		17546	10743	5431	13633	10538	0	0	2957	10676	3730	183	6016	4522	794	100	11872	38196	0	0	2142	
495277	66864	140	111	12092	0	16881	0	0	0	0	0	0	165027	0	806	30046		20144	47974	3719	17495	28042	0	0	7679	9816	2342	307	20840	7202	1899	105	16410	164221	220	0	498	
495352	83703	0	10706	17110	0	23049	0	0	0	0	0	0	327718	0	31618	81441		100473	62101	12861	78142	65559	0	0	15336	62806	19099	3232	22413	43146	13989	1893	12174	296100	169	0	164	
495419	30717	21	12976	67145	0	96248	0	0	594	0	594	0	279578	0	44345	62069		103034	83758	24472	70694	44028	297	0	22188	48583	30681	1582	12625	31593	17043	808	83251	229793	0	5440	5817	
495558	17768	0	0	9700	0	21596	0	0	0	0	0	0	34323	0	13	2522		9920	4113	1873	7453	2264	0	0	1318	6135	1652	815	225	2039	102	156	21596	34310	0	0	156	
495857	2114	4	8016	5065	0	17887	0	0	0	0	0	0	13947	0	181	4198		5629	2006	219	5553	3998	0	0	2334	3219	76	0	2764	1234	200	0	9867	13766	0	0	0	
496171	14910	76	1289	54958	0	85387	0	0	0	0	0	0	279201	0	19161	81124		60807	122360	9293	45737	62421	0	0	12188	34962	11999	1658	23318	39477	17553	775	83840	247256	182	12784	2766	
496434	1794	0	3738	4466	0	9937	0	0	0	0	0	0	18517	0	2302	6661		9132	930	2044	8410	3892	0	0	3281	5129	722	0	2966	2926	769	0	6199	16215	0	0	791	
496845	18208	8	1395	21411	0	48751	0	0	0	0	0	0	154276	0	2484	42314		84972	8782	10969	54287	28205	0	0	28426	25861	27903	2782	14542	13663	10833	3276	47347	151792	1	0	0	
496957	1408	0	91	1265	0	2630	0	0	0	0	0	0	13061	0	909	2928		5710	3015	1046	4149	2728	0	0	1502	2647	1424	137	820	1908	200	0	2539	12152	0	0	181	
497039	38037	11	10927	53283	0	88446	0	0	0	0	0	0	244220	0	4265	83536		122405	242	23307	94403	56147	0	0	27074	67335	22827	5169	17391	38756	22614	4775	77508	239944	0	11	7301	
497404	5348499	918	1088173	2720892	0	4150887	0	15735	999	210858	225324	0	24750642	75	3765493	3087007		4999515	11315621	1066875	4543616	2690299	999	0	2204869	2338748	378859	77039	1553779	1136520	186944	209764	3061122	20966455	674	2884	134789	
497655	26661	457	22388	15500	0	48366	0	0	0	0	0	0	40805	0	20162	4818		7499	1827	2237	4965	3420	0	0	1938	3027	1831	703	1934	1486	894	504	25521	20643	0	0	435	
497851	5887	44	5179	13203	0	39982	0	0	0	0	0	0	74633	0	5643	20016		30166	18564	10721	20331	17124	0	0	6623	17435	5173	936	5325	11799	2388	504	34453	68990	306	0	1219	
497954	2402	0	0	5989	0	9880	0	0	14057	600	16224	0	43034	0	0	14700		24672	1260	1951	8181	2113	11186	1969	8810	12238	3624	0	2309	11377	1014	0	9880	21810	0	21224	207	
497972	25255	0	1372	9158	0	32635	0	0	0	0	0	0	337066	0	111	55078		231074	25659	31651	206190	48588	0	0	93403	112990	20519	4162	26756	21832	4081	2409	31115	336955	148	0	5791	
498148	26967	13	6935	35710	0	79102	0	0	198	51281	51479	0	273903	0	18341	126428		106045	14463	16824	86281	97695	99	45681	28002	58279	17859	1905	19619	78076	26678	2055	72049	249595	105	5967	5504	
498317	33050	193	42593	81394	0	117878	0	0	0	39936	39936	0	485897	0	11036	96069		244227	112551	39637	182716	70363	0	33975	61953	120763	57197	4314	16999	53364	24798	908	75092	474860	0	1	9419	
498362	72185	48	5600	20691	0	36033	0	0	0	0	0	0	225185	0	832	57006		58385	37609	13158	45380	45572	0	0	20625	24755	9307	3698	23815	21757	7830	3604	29611	224058	774	295	3330	
498456	786	10	708	6812	0	9929	0	0	0	0	0	0	16266	0	801	7594		4793	3092	872	4488	6777	0	0	2179	2311	304	0	3335	3442	817	0	9177	15465	34	0	117	
498531	7848	4	4545	5412	0	18004	0	0	0	33096	33096	0	230224	0	4987	87980		57788	76608	9387	46435	40268	0	33096	20741	25776	6737	4534	25954	18081	9353	34593	13455	223620	0	1617	2634	
498625	16802	0	1782	19214	0	26144	0	0	0	0	0	0	55247	0	22	16907		20437	1101	3114	12892	10658	0	0	2679	10213	5297	2248	1743	8915	4031	2218	24362	55225	0	0	0	
498746	8975	4	4628	15740	0	38084	0	0	0	0	0	0	74685	0	5529	12723		36866	16121	6578	26576	9692	0	0	9985	16591	8624	1666	6141	3551	2324	707	33452	69156	0	0	1722	
498942	8695	26	7762	7265	0	19735	0	0	0	0	0	0	34653	0	2613	8021		17937	0	4644	9288	3405	0	0	2335	6953	7843	806	784	2621	3995	621	11947	32040	0	0	1356	
499154	3013	0	0	0	0	0	0	0	0	14676	14676	0	42415	0	0	24001		15401	0	769	9693	10124	0	5900	2199	7494	3684	2023	6579	3545	7066	6811	0	42259	0	156	200	
499239	2007	0	2018	13788	0	37325	0	0	0	0	69149	0	159640	0	17088	92882		60217	4534	1384	54181	70836	0	36489	17769	36412	5361	675	3883	66953	20963	1083	35307	22286	0	120266	981	
499453	11731	11	2824	10860	0	25310	0	0	0	2000	2000	0	66348	0	8639	16081		31012	7524	4579	28162	13989	0	1000	10864	17298	2850	0	4989	9000	2092	0	22475	57709	0	0	723	
499501	37586	5	401	7627	0	33000	0	0	0	0	0	0	164514	0	1907	25024		88677	13227	22261	72490	20846	0	0	29027	51979	6078	1593	7678	15467	1245	634	32594	162607	0	0	4886	
499538	7069	11	6872	20356	0	30065	0	0	0	0	0	0	62947	0	1740	27369		25195	3314	3380	23799	26340	0	0	9284	14596	1217	98	13178	13162	1029	0	23182	61107	0	100	1366	
499743	5736	0	477	1938	0	6167	0	0	0	0	0	0	13108	0	1850	1868		5403	100	1586	4400	1768	0	0	1002	3398	999	4	368	1400	100	0	5690	11258	0	0	255	
499752	11010	12	3692	49242	0	71553	0	0	0	0	0	0	51488	0	15013	16101		16389	7988	1113	12623	14895	0	0	4987	7636	1832	1934	3727	11168	377	830	67849	36425	0	50	0	
499855	16419	17	115	35135	0	70464	0	0	0	0	0	0	199568	0	100	44882		79181	59086	20037	57674	34092	0	0	14438	43236	15135	6372	8180	25912	7166	3624	69409	199468	923	0	5757	
500050	31883	20	89558	88664	0	157766	0	0	0	0	0	0	889101	0	192608	250323		196218	410677	39315	166543	233468	0	0	50286	120613	17162	8157	121013	114395	10512	4403	67344	696493	844	0	7643	
500256	5515	9	2399	28039	0	68382	0	0	0	0	0	0	68979	0	8331	43912		11364	8188	1124	11338	43498	0	0	4905	6433	26	0	19352	24146	414	0	65974	60648	0	0	114	
