"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2344	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON2604	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA242	RCONA243	RCONA244	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	
333249	7097	0	10868	18538	0	53934	0	0	0	0	0	0	122802	0	8737	34448		61720	19537	10986	40805	25058	0	0	16944	26458	14556	3762	12955	12934	6331	2228	43066	114065	0	0	
333650	10158	3	11116	14571	0	55505	0	0	0	913	913	0	63349	0	5009	11532		35318	6341	5212	26023	8259	0	0	10006	16017	6843	2452	3737	4522	1137	2136	44362	58089	24	251	
333856	3409	0	1697	11208	0	21547	0	0	0	0	0	0	25868	0	888	4205		13115	5139	1863	11208	3870	0	0	3162	8046	1877	30	1145	2725	335	0	19850	24980	0	0	
333940	7005	5	234	5332	0	7870	0	0	0	0	0	0	28553	0	1313	1882		12718	6948	2681	6787	1220	0	0	2361	4426	3609	2322	800	420	398	264	7631	27240	0	0	
334059	7601	34	247	34123	0	42032	0	0	0	0	0	0	70542	0	770	23205		29454	10281	5973	21503	17759	0	0	6405	15098	6404	1547	8614	9145	4181	1266	41387	69272	364	500	
334255	5335	0	388	6506	0	8115	0	0	0	0	0	0	13706	0	13	1478		4750	2143	1041	3523	1365	0	0	1202	2321	1084	143	108	1257	113	0	7727	13693	0	0	
334264	8002	0	4306	21646	0	40232	0	0	0	0	0	0	45299	0	10436	18438		13871	4988	1831	12662	16015	0	0	4470	8192	1209	0	6927	9088	2423	0	35926	34863	0	0	
334648	3642	78	1024	9727	0	21746	0	0	200	0	200	0	79853	0	11762	12833		43022	20356	9015	27792	10294	200	0	8826	18966	13046	2184	1478	8816	1559	980	20644	68091	0	0	
334657	6572	2	870	7648	0	12217	0	0	99	0	99	0	28578	0	2029	2981		13682	5343	2574	7999	2298	99	0	2351	5648	4226	1457	0	2298	683	0	11345	26549	0	0	
334750	12639	13	4406	55127	0	80336	0	0	0	0	0	0	156314	0	6949	39881		55754	48040	6680	33708	25547	0	0	23346	20942	9294	2172	15844	16648	6250	1139	75917	149365	0	0	
335346	6331	4	4097	19358	0	37086	0	0	0	0	0	0	80254	0	17024	24652		35079	14191	6816	33251	24372	0	0	13789	20467	822	0	14958	9414	280	0	32985	63230	0	0	
335355	3232	2	786	9337	0	15212	0	0	0	4697	4697	0	46276	0	3718	14878		19742	8424	3192	11376	4993	0	0	3046	8330	4972	3394	482	5012	6450	2934	14424	42558	0	0	
335757	1290	0	2276	4514	0	8625	0	0	0	0	0	0	20416	70	5114	3165		7433	8529	2378	6656	3165	0	0	2970	3686	695	82	1513	1652	0	0	6349	15232	0	0	
336071	10797	0	1	215	0	3620	0	0	0	0	0	0	20182	0	0	2057		6625	702	616	4240	1676	0	0	1703	2537	2243	142	339	1337	381	0	3619	20182	0	0	
336147	10038	10	3019	11849	0	25690	0	0	0	0	0	0	41102	0	2320	5981		23114	1969	4993	15797	5099	0	0	3884	11913	6729	588	1261	3838	782	100	22657	38782	4	0	
336361	3119	0	1436	7879	0	13670	0	0	0	0	0	0	39078	0	1783	11122		19631	5206	3116	18237	10422	0	0	7007	11242	1280	102	2692	7730	700	0	12234	37295	0	0	
336576	93242	7	0	17610	0	45258	0	0	0	0	0	0	318180	0	3800	56368		153329	15241	23133	105580	42306	0	0	36716	68864	39147	8602	14167	28139	12379	1683	45251	314280	0	100	
336932	184394	120	20767	70333	0	105626	0	0	0	0	0	0	433669	3	62129	90803		45415	113057	10527	32718	84685	0	0	16480	16568	11426	941	42867	42340	4637	959	83878	371537	861	0	
336950	3051	0	93	1316	0	1316	0	0	0	0	0	0	8192	0	863	1165		3976	0	0	2073	608	0	0	377	1696	1626	277	208	400	557	0	1223	7329	0	0	
337247	5096	0	787	3611	0	6419	0	0	0	0	0	0	22731	0	2067	1417		13185	3033	1293	7437	1214	0	0	2822	4744	4691	928	105	1109	203	0	5632	20664	0	0	
337340	17539	0	0	14201	0	23496	0	0	0	0	0	0	59948	0	1623	5024		17742	19643	801	16636	5024	0	0	6659	9977	1106	0	1084	3940	0	0	23496	58325	0	0	
337658	1927	0	2817	8089	0	16276	0	0	0	0	0	0	29851	0	5279	11910		13905	2109	2449	12377	10850	0	0	4494	7883	1475	53	6261	4589	459	601	13459	24572	0	0	
337733	9687	36	2532	21412	0	28625	0	0	0	9637	9637	0	77706	0	2898	22381		35705	9933	3633	23311	19207	0	9637	5901	17410	12190	204	4290	14917	3174	0	25720	63889	337	10919	
337966	1114	1	1143	2520	0	6428	0	0	0	0	0	0	13844	0	2896	7097		3924	1709	609	3395	6397	0	0	1064	2331	326	203	4209	2188	700	0	5284	10948	0	0	
338178	21345	0	0	4148	0	11956	0	0	0	0	0	0	87336	0	0	7757		26679	31555	6984	17302	4629	0	0	7693	9609	5570	3807	2718	1912	1369	1758	11956	87136	0	200	
338646	6633	5	2400	15593	0	33717	0	0	0	0	0	0	69566	0	6204	11960		38426	12548	7495	24087	8131	0	0	7236	16982	9134	5074	1959	6172	1493	2336	31312	63065	0	297	
338758	25988	0	6840	47392	0	77511	0	0	0	10786	10786	0	134911	0	20806	36201		41015	31707	6603	22853	21975	0	2188	8548	14384	10278	7805	8861	13114	6220	8006	70671	113907	0	198	
338851	1796	1	608	6340	0	11797	0	0	2475	594	3270	0	52138	1	1363	7335		21209	21798	4047	15600	3807	2079	794	5128	10472	5446	163	912	2895	3419	109	11188	50774	0	0	
338945	3308	24	398	4019	0	6684	0	0	0	0	0	0	28619	0	3783	8422		13216	3673	369	9602	6722	0	0	2473	7129	2558	1056	3727	2995	808	892	6262	24751	0	85	
339054	1674	0	713	5776	0	9507	0	0	0	0	0	0	21043	0	3519	9947		4646	4776	1611	3918	9347	0	0	1935	2264	447	0	3185	6162	600	0	8794	17524	0	0	
339353	3488	0	959	4565	0	10559	0	0	99	0	99	0	14961	0	4629	460		6116	4897	236	5287	460	0	0	1660	3627	829	0	200	260	0	0	9600	10332	0	0	
339456	5331	0	451	26985	0	31771	0	0	0	0	0	0	64504	0	303	20380		21654	17139	2649	14491	14048	0	0	6124	8367	5277	1886	3597	10451	4298	2034	31320	64201	0	0	
339607	26850	0	298	23555	0	43612	0	0	0	0	0	0	333297	158	740	58759		158227	89461	42648	88844	32790	0	0	21575	67269	49071	20312	13007	19783	17428	8541	43314	332399	0	0	
339773	76958	0	0	309	0	25787	0	0	0	0	0	0	248810	0	0	38922		105803	27127	31650	74396	23573	0	0	25419	48977	23597	7810	7221	16352	10326	5023	25787	248810	0	0	
339858	101655	4901	337865	1210725	0	1306237	0	0	0	243261	243261	0	4667694	0	303746	1653639		788109	2124291	203625	208252	783250	0	243261	67596	141485	144981	434047	344401	438849	239340	631049	888637	4314812	74834	49136	
339951	16959	0	195	30077	0	41413	0	0	0	0	0	0	476410	0	45	45254		127022	287175	57356	69185	23043	0	0	20315	48870	30766	27071	6122	16921	11614	10597	41218	476365	0	0	
340135	32784	29	10504	49594	0	122632	0	0	99	11060	11159	0	213095	0	15067	52156		75978	52177	7832	46874	33692	0	8097	14193	32681	24720	4384	9229	24463	13695	4770	112099	198023	0	5	
340144	24352	10	17645	45292	0	75180	0	0	9728	38210	47938	0	242863	0	15112	82015		69462	67034	17027	44266	46139	6922	22287	15181	29085	18900	6296	13732	36445	20042	11796	56121	215032	1404	12719	
340256	23366	0	808	31987	0	55941	0	0	0	0	0	0	118183	0	6847	22346		45368	27103	9873	34754	19330	0	0	11646	23108	8037	2577	5227	14104	1203	1812	55133	111336	0	0	
340443	6956	0	2505	9124	0	21334	0	0	0	0	0	0	53101	0	9375	7147		23512	15486	2345	15674	4775	0	0	5261	10413	6818	1020	446	4329	2172	200	18829	43726	0	0	
340555	6102	0	508	5547	0	6673	0	0	3386	0	7855	0	24697	0	2260	5591		12922	82	452	5888	1717	588	0	2008	3880	4057	2977	445	1272	865	3009	6101	17482	64	4955	
340649	8542	0	360	8873	0	18355	0	0	594	0	594	0	56534	0	7416	5903		23174	18915	4091	16100	4548	297	0	16491	4507	1998	178	3522	1634	747	0	17995	49118	0	0	
340742	17529	12	4077	67263	0	109306	0	0	14622	45547	60169	0	661552	52	19273	137245		350372	156406	36667	231026	78616	7360	16810	113199	117827	88815	30532	41083	37533	46653	11975	99343	637379	5874	4848	
340751	15894	0	8036	39043	0	70082	0	0	0	0	0	0	124169	0	5271	52273		33434	22568	22568	32961	52038	0	0	12509	20452	473	0	33324	18714	235	0	61967	118898	79	0	
341310	86078	5	0	16562	0	54172	0	0	0	0	0	0	139336	0	0	3413		29596	20249	6069	22301	2489	0	0	9100	13859	3790	2847	1035	1454	924	0	54167	139336	0	0	
341851	3526	0	483	5413	0	9566	0	0	298	0	298	0	35922	0	5909	9795		15252	7349	2198	12133	8660	0	0	2412	9721	2779	340	2013	6648	1134	0	9083	30013	0	0	
341918	26027	15	2732	14654	0	45913	0	0	0	0	0	0	124410	0	3635	27365		60886	10132	10390	32696	15891	0	0	24870	11357	12415	12244	4408	11699	5888	5370	43166	120775	0	0	
341954	4033	0	1352	6667	0	11301	0	0	0	0	0	0	17082	0	882	4634		5600	2815	992	4975	4339	0	0	3811	1628	161	0	3834	800	0	0	9949	16200	0	0	
341972	8457	0	6	1356	0	3869	0	0	0	0	0	0	24469	0	1230	3119		10543	2350	1718	6280	2462	0	0	2403	3878	3705	557	1083	1380	556	100	3863	23239	0	0	
342054	68662	4	2746	9069	0	18453	0	0	0	0	0	0	160564	13	27003	14191		46250	31461	10207	27049	8738	0	0	10571	18045	13602	4032	2776	6068	3303	2044	15688	133463	15	85	
342175	24682	33	217	11411	0	78422	0	0	0	0	0	0	323209	0	6431	57528		153900	87099	35224	86057	36520	0	0	32676	56973	56983	7268	15670	22049	16991	2818	78172	316778	0	0	
342362	651	1	616	12394	0	22030	0	0	0	0	0	0	68446	0	4512	15498		30811	21486	5381	20996	12312	0	0	7832	13164	8879	936	4807	7505	3048	138	21413	63934	0	0	
342410	29679	26	11125	53332	0	67955	0	0	0	0	0	0	304020	0	11252	26818		86399	161124	11256	36503	16139	0	0	15648	24667	35257	10827	13742	2954	8345	1777	56804	292768	0	0	
342634	1182928	22906	771390	1073262	0	1831995	0	0	117097	0	117097	0	3588639	1	100638	439188		1238075	728448	228670	788479	299994	117097	0	329402	502284	344207	62182	132160	167834	108603	30591	966226	3467763	71473	20237	
342643	36696	64	1406	19036	0	32095	0	0	0	0	0	0	81150	53	1272	7040		36189	1225	11310	21485	3660	0	0	5463	16022	7861	6843	574	3086	1196	2184	30241	79825	384	0	
343051	6148	0	2652	12087	0	26989	0	0	0	0	0	0	29842	0	2094	7115		12599	3980	2167	12316	6760	0	0	4978	7338	280	3	3850	2910	355	0	24337	27748	0	0	
343248	1635	0	43	2376	0	5105	0	0	0	0	0	0	13115	0	215	619		8806	2055	774	6310	519	0	0	1557	4753	2496	0	419	100	100	0	5062	12900	0	0	
343257	4456	0	670	8678	0	17055	0	0	0	0	0	0	22325	0	2122	1757		14223	1889	1566	12018	1557	0	0	3554	8464	2137	68	550	1007	200	0	16385	20203	0	0	
343314	6615	1	887	10601	0	29570	0	0	0	0	0	0	62161	0	2277	9913		28823	16810	10901	11273	5426	0	0	3766	7507	9752	7798	1754	3672	1474	3013	28682	59884	0	0	
343341	4515	0	0	123617	0	123617	0	0	297	129262	129559	0	146876	0	0	141558		804	0	1075	370	30857	0	25576	115	255	359	75	10207	20650	44641	66060	504	146876	123113	0	
343556	7723	9	759	11147	0	22827	0	0	0	0	0	0	55426	0	5474	12285		16674	18744	3649	8437	8946	0	0	2185	6252	6473	1764	1653	7293	2328	1011	22041	49652	18	300	
343770	4384	0	207	693	0	1543	0	0	0	0	0	0	27362	0	8128	8735		10917	3326	124	7865	8333	0	0	2325	5540	1756	1296	4935	3398	202	200	1336	19234	0	0	
343903	31385	0	62	5968	0	16436	0	0	0	0	0	0	135285	0	5707	18948		48792	36160	14589	27844	8317	0	0	9840	18005	14037	6910	2594	5723	3557	7074	16374	129578	0	0	
343958	1840	0	279	1640	0	3768	0	0	693	804	1497	0	15800	0	1274	3007		10185	768	1631	5403	1690	693	100	1925	3478	2947	1835	432	1258	804	513	3489	13454	0	1072	
344236	0	16	6682	16932	0	46889	0	0	0	0	0	0	35284	0	1096	3670		8228	23386	3580	6548	2992	0	0	3693	2855	1680	0	965	2027	678	0	40191	34188	0	0	
344423	1331	1	129	2220	0	7878	0	0	0	0	0	0	4625	0	689	638		1658	998	0	1658	638	0	0	592	1066	0	0	0	638	0	0	7748	3936	0	0	
344647	69039	20	1025	23866	0	30554	0	0	0	0	1089	0	230195	0	22333	27613		84209	49334	17540	36235	15122	0	1089	10452	25783	39107	8867	8206	6916	10670	1821	29104	206221	405	1641	
344674	7729	0	0	1391	0	2814	0	0	0	0	0	0	26082	0	175	431		12056	5866	3827	7376	431	0	0	1713	5663	3730	950	100	331	0	0	2814	25907	0	0	
344816	10283	11	3896	10609	0	23319	0	0	99	0	99	0	48439	0	3061	4469		27164	6523	5876	21641	3103	99	0	9739	11902	4997	526	891	2212	700	666	19369	45081	43	297	
344852	3641	0	887	3859	0	6207	0	0	891	0	891	0	11812	0	495	643		6606	922	1036	5237	643	495	0	2058	3179	1328	41	200	443	0	0	5320	10624	0	693	
345149	8916	16	1114	3124	0	8090	0	0	0	0	0	0	28518	0	705	2420		17182	0	3168	8376	1446	0	0	3932	4778	5271	3201	1141	305	365	609	6960	27813	0	0	
345309	245620	59	970	25494	0	66403	0	0	0	0	0	0	458251	0	2956	24986		152494	35151	49830	100553	14887	0	0	46330	55475	29185	21504	6552	8335	4009	6090	65109	455295	265	0	
345345	15857	0	388	10785	0	22735	0	0	0	0	0	0	109696	0	2920	16261		56729	20849	11973	40118	12833	0	0	11617	28501	13836	2775	5688	7145	2496	932	22304	106776	43	0	
345747	31877	13	6426	32989	0	64311	0	0	0	0	0	0	105184	0	889	13903		43009	16396	10629	28178	10041	0	0	14543	16464	7806	4196	6829	3969	1826	1278	57872	104295	0	0	
345756	15058	18	374	30844	0	45903	0	0	0	0	0	0	76093	0	0	4624		21955	34456	6181	15183	2694	0	0	4272	10911	5280	1492	1390	1304	1602	328	45511	76093	0	0	
346566	0	15	9936	11035	0	30041	0	0	0	0	0	0	24545	0	115	3774		5874	14897	278	5451	2869	0	0	2509	2942	405	17	759	2110	905	0	20090	24430	0	0	
347022	17077	28	2236	21771	0	46155	0	0	0	0	0	0	57964	0	4518	8672		28604	3611	6774	26611	8426	0	0	10042	17138	1424	0	4763	3768	140	0	43891	53446	0	0	
347639	51384	23	521	50516	0	55314	0	0	0	0	0	0	175055	0	6183	24366		62931	36374	10910	37861	10626	0	0	14462	23944	20472	4053	7532	9277	6356	1201	54770	168872	0	0	
347657	1475	2	387	2993	0	6527	0	0	198	0	198	0	16415	0	1583	1505		9061	4374	2235	6561	1247	198	0	2033	4528	2471	29	941	306	258	0	6138	14634	0	198	
347956	2324	10	0	28719	0	36748	0	0	0	0	0	0	90212	0	7774	36174		25827	25887	696	24838	33327	0	0	5073	19765	989	0	16159	17168	2847	0	36738	61053	0	21385	
348159	2847	0	741	6675	0	12582	0	0	0	0	0	0	30629	0	2772	5328		16504	5950	2269	10007	4061	0	0	2796	7211	5757	740	808	3253	847	420	11738	22804	103	5053	
348207	60420	0	0	12711	0	45207	0	0	0	0	0	0	262797	0	0	45120		101845	55412	23943	61234	25602	0	0	25010	36224	33435	7176	8755	16847	15938	3580	45207	262797	0	0	
348458	4244	13	4	27320	0	33630	0	0	578	0	578	0	69736	0	10560	37662		22528	5302	3038	17652	34873	295	0	8316	9336	3916	960	23255	11618	1956	833	33613	59078	0	98	
348542	13939	0	2314	17242	0	27247	0	0	0	0	0	0	111013	0	5403	21262		29763	46049	7643	19115	15076	0	0	7596	11519	10648	0	7050	8026	6186	0	24933	105610	0	0	
348551	11097	2479	4916	35731	0	66148	0	0	0	0	0	0	207076	1089	89388	104904		44577	46498	6379	33839	101037	0	0	11851	21988	8482	2256	81171	19866	3328	539	58753	116599	0	0	
348720	26520	20	3417	54567	0	96413	0	0	0	0	0	0	222348	0	21143	57996		68285	69547	12330	39504	44501	0	0	13759	26187	26340	1999	9790	34711	13380	114	92976	201205	0	0	
348748	11700	32	3021	11558	0	24092	0	0	0	0	0	0	52356	0	4459	14615		25287	754	4574	16562	10122	0	0	4639	11923	4421	4304	5462	4661	3692	800	21039	47897	0	0	
349129	10204	5	2340	14137	0	26461	0	0	0	0	0	0	59178	0	2736	10259		30914	7801	7495	25819	7706	0	0	8893	16926	5095	0	2528	5178	2553	0	24116	56442	0	0	
349165	9505	23	1761	34902	0	45456	0	0	0	0	0	0	50178	0	396	10474		16996	13203	2551	14804	9567	0	0	5030	9774	1232	960	4996	4577	901	0	43672	49782	0	0	
349343	5195	0	358	14537	0	21619	0	0	0	0	0	0	54087	0	5259	17617		28171	3104	3454	21981	16508	0	0	5228	16753	6054	136	5091	11417	1109	0	20784	47917	477	911	
349370	42552	19	8042	16579	0	34121	0	0	10000	0	10000	0	303739	0	12074	94191		119229	47767	32482	71069	59529	0	0	15798	56967	34682	11782	7090	52439	22715	11947	26060	291665	0	0	
350433	9864	11	2117	18898	0	31491	0	0	0	0	0	0	50303	0	6644	10223		20663	9553	8292	16804	7863	0	0	8805	8560	2142	1156	3106	5208	1209	700	29363	43659	0	0	
350657	2510	0	202	5250	0	8804	0	0	0	0	0	0	23047	596	3959	4242		11676	4619	2219	10758	3842	0	0	4460	6298	882	36	2147	1695	300	100	8602	18492	0	0	
350750	19963	0	6261	30621	0	42682	0	0	0	0	0	0	44043	0	450	2023		13780	8276	4091	11524	1496	0	0	3370	8154	1639	617	182	1314	308	220	36421	43593	0	0	
351122	124503	56	17085	156302	0	289894	0	0	101437	1377	102814	0	997398	0	85367	139286		507411	226198	59395	318119	100051	56919	585	56394	261725	176893	12399	47746	52305	34334	4901	272753	912031	0	0	
351131	6563	5	7742	12694	0	22720	0	0	0	0	0	0	22827	0	2464	6163		6700	3401	462	5222	5637	0	0	2284	3400	829	187	3113	2524	526	0	14973	20363	0	0	
351207	172015	0	249	10683	0	21676	0	0	12210	0	12210	0	398396	0	13474	33980		114441	77959	23754	66875	24339	0	0	21223	45652	38335	9231	7280	17059	8131	1510	21427	384922	0	0	
351355	14838	0	7649	6357	0	17421	0	0	0	0	0	0	38746	0	4553	3388		15257	5262	2895	9857	1934	0	0	3575	6378	4481	823	1243	691	1211	243	9772	34193	0	0	
351560	2618	12	0	48576	0	53752	0	0	0	0	0	0	74114	0	1400	22555		5434	43507	1231	5204	21889	0	0	2512	2692	230	0	12979	8910	666	0	53740	72714	0	0	
351850	14654	0	23852	14990	0	47105	0	0	0	0	0	0	63292	0	3552	12543		29390	6705	6132	21143	6950	0	0	8486	12736	6888	1280	3782	3168	4241	1352	23253	59341	0	399	
352035	32079	143	0	17278	0	39377	0	0	988	11975	12963	0	143818	0	0	34532		25412	51795	5746	14089	22733	99	8006	4128	9961	11263	60	9099	13634	11799	0	39234	141952	0	1866	
352651	488	0	584	3913	0	3946	0	0	0	0	0	0	6002	0	1801	2019		1765	1730	135	1701	2019	0	0	836	865	64	0	1581	438	0	0	3362	4201	0	0	
352745	24795	9	664	22296	0	34752	0	0	0	0	0	0	60714	0	2290	6496		20650	8773	1777	12825	4279	0	0	5007	7818	5575	2250	1479	2800	1175	1042	33041	58424	1038	0	
352772	355476	161	2913	96344	0	187717	0	0	297	70971	71268	0	1596531	0	146173	590137		427220	223698	81068	273196	388033	297	17171	144273	129562	102752	50632	234072	153961	151813	50291	184551	1446433	92	3925	
352820	11008	15	4202	12736	0	16154	0	0	0	0	0	0	45261	0	18	6065		21807	6381	2243	14695	3911	0	0	6448	8247	5957	1155	1438	2473	1285	869	11937	45243	0	0	
352857	30561	0	1676	15072	0	21565	0	0	2178	0	2682	0	464531	0	75520	67501		54385	312084	7946	42499	51490	2178	504	15444	27055	10133	1753	25480	26011	14336	1674	18876	388093	1013	918	
353023	2233	4	131	3835	0	6998	0	0	0	0	0	0	11973	0	280	2895		6540	305	1731	6460	2895	0	0	3128	3332	80	0	1850	1045	0	0	6863	11693	0	0	
353069	2766	0	1740	5855	0	17171	0	0	0	0	0	0	22076	0	530	3968		12598	2744	442	11770	3968	0	0	3965	7805	828	0	1515	2453	0	0	15431	19066	0	2480	
353238	13777	223	5975	15978	0	21874	0	0	99	1800	1899	0	82209	223	1863	34978		29432	4022	9401	20955	21678	99	1100	5868	15477	4754	3333	3678	19705	7118	4477	15676	79429	0	694	
353322	7571	0	207	5371	0	7076	0	0	0	0	0	0	17200	0	160	1860		7547	222	1207	4979	1290	0	0	1538	3441	1481	1087	268	1022	470	100	6869	17040	0	0	
353359	9706	0	4166	12505	0	24956	0	0	25	13	7522	0	41988	0	1295	12317		17814	2151	3468	11372	6601	3	2	4493	6879	5949	493	1718	4883	4967	749	20790	40693	0	0	
353546	8586	3	329	9094	0	19820	0	0	0	0	0	0	65800	0	7470	11558		20056	25600	1694	14879	7829	0	0	4371	10739	4623	323	2697	5132	3593	137	19488	58330	0	0	
353555	88956	63	6284	385552	0	396235	0	0	0	0	0	0	792152	0	26539	96529		170118	436549	51078	153493	90025	0	0	71432	82621	14969	1096	46635	43691	5603	600	330442	765613	59446	0	
353724	32102	33	4286	30379	0	44298	0	0	0	0	0	0	72084	0	1185	10141		25991	3850	8027	17536	7379	0	0	4164	13372	7169	1286	1877	5503	1608	1153	39979	70899	0	0	
353751	15382	48	1350	43902	0	65124	0	0	0	0	0	0	191414	9	25397	51432		79645	44955	13046	41370	33969	0	0	10753	30617	29813	8462	10162	23807	12651	4812	61428	150375	2298	15633	
353957	602	2	1625	3325	0	5534	0	0	0	0	0	0	18912	0	2498	4480		6544	7286	969	5456	3747	0	0	2277	3179	643	445	2697	1050	233	500	3905	16414	2	0	
354057	9777	10	1597	32132	0	42447	0	0	0	0	0	0	39720	0	6784	7000		10963	11980	2239	9371	6900	0	0	4834	4997	1084	48	2569	4331	100	0	40456	32936	384	0	
354132	7440	0	892	8620	0	13215	0	0	0	0	0	0	50545	0	8046	10542		24384	8179	3331	12369	5597	0	0	7496	10149	5157	1582	2795	4072	2199	1476	11784	41892	539	607	
354253	1572	0	23	3251	0	5896	0	0	0	0	0	0	15704	0	1038	1798		9148	3186	1594	7086	1279	0	0	2679	4461	1499	507	859	420	419	100	5873	12487	0	2179	
354310	214545	112	10150	85881	0	123394	0	0	198	15079	15277	0	1113698	0	16317	75197		320811	503145	97699	114359	27655	0	100	52356	143031	75121	50303	16880	23920	16954	17443	113114	1097381	18	0	
354552	26797	36	55	15900	0	20166	0	0	0	0	0	0	76191	0	3034	9089		27128	13177	27817	17875	6552	0	0	3937	13938	7469	1784	3013	3539	2291	246	20075	72717	0	440	
354851	911	0	779	2002	0	5300	0	0	1980	970	2950	0	19002	0	3184	6043		10459	1590	653	9063	5643	1584	970	2286	6777	1271	124	2907	2736	400	0	4521	13264	0	2554	
354954	1638	1	547	2763	0	7706	0	0	0	0	0	0	20123	0	4103	7386		8219	2880	1764	6132	6019	0	0	1871	4261	2061	26	2160	3859	1367	0	7158	15529	0	491	
355120	15867	0	10693	44339	0	83325	0	0	0	0	0	0	142548	0	8242	38661		43169	44851	10739	33229	29878	0	0	14473	18756	3565	6375	8363	21515	2730	6053	72632	134306	0	0	
355559	17780	12	4543	16080	0	30211	0	0	0	0	0	0	77144	0	10787	13513		30640	15210	2686	12500	4268	0	0	10151	13328	5297	1863	3549	4106	5212	645	25656	65941	0	416	
355737	2247	0	874	1833	0	4024	0	0	0	0	0	0	4085	0	409	201		1637	0	0	1637	201	0	0	527	1110	0	0	0	201	0	0	3150	3676	0	0	
355746	6364	45	10448	28661	0	40018	0	0	0	0	0	0	75627	1	12624	23943		24973	20347	5013	20575	21881	0	0	8381	13366	3226	0	11888	10307	1748	0	29525	62902	0	100	
355821	33050	9	402	30504	0	42797	0	0	0	0	0	0	120750	0	2472	17078		66530	4092	13653	35794	7621	0	0	8843	26951	14284	16451	1852	5769	4170	5287	42386	118278	0	0	
355858	34020	272	8203	63236	0	134623	0	0	0	0	0	0	252134	0	15173	47350		109131	61633	26794	65625	35195	0	0	21543	45800	30471	11317	14427	20831	9606	2486	125811	236670	337	291	
356145	3495	2	280	1406	0	3854	0	0	0	0	0	0	14403	0	3140	3717		6495	696	1482	4599	3514	0	0	1234	3366	1121	774	957	2557	103	100	3572	11263	0	0	
356239	9093	7	1552	10581	0	24105	0	0	0	0	0	0	89689	0	10139	18569		50623	11404	0	23382	11664	0	0	7947	15435	19614	7627	4389	7275	5115	1790	22546	79550	0	0	
356659	2968	0	3519	5251	0	13768	0	0	0	0	0	0	90436	0	9854	17383		59821	10264	5793	25507	12447	0	0	8331	17176	26007	8307	5108	7340	2563	2372	10249	68900	0	11682	
356752	8212	0	3269	5831	0	13994	0	0	0	0	0	0	29235	0	5426	2730		10460	7833	3889	9906	2730	0	0	4979	4927	539	15	2427	303	0	0	10725	23809	0	0	
356949	16933	0	428	8249	0	15598	0	0	0	0	0	0	62719	0	9670	2276		25282	18228	4869	14728	1589	0	0	8298	7758	7068	2158	1246	443	287	300	14824	53049	346	0	
357049	21722	7	11165	34019	0	63513	0	0	0	0	0	0	136997	0	12810	40707		53919	20649	17478	44961	38687	0	0	16985	27976	8958	0	19370	19317	2020	0	52341	124187	0	0	
357151	0	3	381	20680	0	29693	0	0	0	0	0	0	60143	0	114	2841		19557	37745	4486	16731	2598	0	0	9466	8319	1478	294	2102	635	104	0	29309	60029	0	0	
357375	27044	11	0	37355	0	45346	0	0	33000	0	33000	0	353354	0	0	40901		250469	34940	55930	105994	17101	5000	0	26837	79157	116482	27993	3643	13458	19303	4497	45335	353354	0	0	
357432	16146	56	29642	29697	0	79794	0	0	1292	31693	32985	0	123642	0	6266	51387		49140	6969	6056	31026	31984	1149	22424	9746	22832	12445	4117	15779	16205	15529	3874	50096	117376	0	0	
357526	19199	11	1141	23202	0	41042	0	0	0	0	0	0	62840	0	255	6550		29176	7915	6814	21416	4140	0	0	6243	15173	7353	408	1233	2907	2411	0	39890	62585	0	0	
357553	12342	28	2740	13839	0	26913	0	0	0	0	0	0	55319	0	9467	8620		25566	8791	7103	16193	5380	0	0	5608	10585	5473	3900	1439	3941	1573	1667	24144	45653	1	199	
357740	56634	16	732	29420	0	55537	0	0	0	0	0	0	182407	0	0	13420		64955	47398	17895	36755	10588	0	0	14254	36940	8145	5616	2435	8153	1319	1513	54789	182407	0	0	
357777	33128	7	0	1772	0	12792	0	0	0	0	0	0	92058	0	0	14023		42876	2031	11807	19358	6533	0	0	6455	13496	11278	11647	2622	3911	4309	3181	12785	92058	0	0	
357834	15835	8	5236	5356	0	14815	0	0	0	0	0	0	37308	0	4495	4166		14876	2431	1434	12073	3956	0	0	4126	7947	2726	76	1919	2037	210	0	9571	32813	0	0	
357937	12489	11	8165	24428	0	42639	0	0	0	0	0	0	59927	0	7034	8447		20410	18581	5367	13668	5138	0	0	5099	8753	5559	999	1695	3443	2944	365	34463	51551	0	1342	
358112	15116	0	6063	15552	0	25080	0	0	0	0	0	0	77884	0	4976	20320		36524	5924	5509	29791	17602	0	0	8396	21395	6363	370	6798	10804	2018	700	19017	72908	0	0	
358149	1544	3	235	2403	0	5554	0	0	0	0	0	0	12798	0	784	1294		7756	2204	1849	5530	1192	0	0	1838	3692	2221	5	100	1092	102	0	5316	12014	0	0	
358233	12710	23	11077	13082	0	31770	0	0	0	0	0	0	110471	0	3792	25998		65000	6763	20491	31136	6904	0	0	8078	23060	10011	23851	3023	3881	5189	13906	20670	106479	0	200	
