"IDRSSD"	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON2702	RCON2710	RCON2722	RCON3510	RCON3512	RCON3514	RCON3520	RCON3779	RCON5514	RCON5515	RCON5516	RCON5517	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA531	RCONA532	RCONA533	RCONA545	TEXTA545	
300063	0	0	0	0		0	0	0		94518	75021	267	0	0	0	0		0		0	0	48821	0	0	0	0	0	0	0	0	0	0		
300157	0	0	0	0		0	0	0		35055	11808	60	0	0	0	0		0		0	0	3040	0	0	0	0	0	0	0	0	0	0		
300250	0	0	0	0		0	0	0		25624	8695	56	0	0	0	0		0		0	0	3095	0	0	0	0	0	0	0	0	0	0		
300353	0	0	0	0		0	0	0		98195	41150	216	0	0	0	0		0		0	0	8846	0	0	0	0	0	0	0	0	0	0		
300371	0	0	0	0		0	0	0		92044	30865	169	0	0	0	0		0		0	17	18788	0	0	0	0	0	0	0	0	0	0		
300456	0	0	0	0		0	0	0		18113	1938	14	0	0	0	0		0		0	0	938	0	0	0	0	0	0	0	0	0	0		
300531	0	0	0	0		0	0	0		109312	183139	465	0	0	0	0		0		0	0	152704	0	0	0	0	0	0	0	0	0	0		
300933	0	0	0	0		0	0	0		159296	94811	306	0	0	0	0		0		0	0	74330	0	0	0	0	0	0	0	0	0	0		
300942	0	0	0	0		0	0	0		45098	27852	162	0	140	0	0		0		0	0	22191	0	0	0	0	0	0	0	0	0	0		
300960	0	0	0	0		0	0	0		79432	49276	224	0	0	0	0		0		0	0	35394	0	0	0	0	0	0	0	0	0	0		
301640	0	0	0	0		0	0	0		35494	4872	20	0	0	0	0		0		0	0	3810	0	0	0	0	0	0	0	0	0	0		
301668	0	0	0	0		0	0	0		201809	581391	2011	0	0	0	0		0		0	0	380292	0	0	0	0	0	0	0	0	0	0		
301800	0	0	0	52071		0	0	0		331428	104655	598	0	0	0	0		0		0	0	13596	0	0	0	0	0	0	0	0	0	0		
302030	23	0	0	0		0	0	0		18401	24044	70	0	0	0	0		0		0	0	11994	0	0	0	0	0	0	0	0	0	0		
302133	0	0	0	0		0	0	0		8439	1450	10	0	0	0	0		0		0	0	500	0	0	0	0	0	0						
302450	0	0	0	0		0	0	0		31186	12471	84	0	0	0	0		0		0	0	2869	0	0	0	0	0	0	0	0	0	0		
302553	0	0	0	0		0	0	0		19952	22020	79	0	0	0	0		0		0	0	14120	0	0	0	0	0	0	0	0	0	0		
302656	0	0	0	0		0	0	0		153718	74605	215	0	0	0	0		0		0	0	16546	0	0	0	0	0	0	0	0	0	0		
302665	0	0	0	0		0	0	0		38366	24425	134	0	0	0	0		0		0	0	8892	0	0	0	0	0	0	0	0	0	0		
303345	0	0	0	0		0	0	0		211996	94710	322	0	0	0	0		0		0	0	62510	0	0	0	0	0	0	0	0	0	0		
303550	0	4	1	0		0	0	0		32174	15931	46	0	1	0	0		0		0	0	7503	0	0	0	0	0	0	0	0	0	0		
303653	0	0	0	0		0	0	0		72116	37279	162	0	0	0	0		0		0	0	16422	0	0	0	0	0	0	0	0	0	0		
303701	0	0	0	0		0	0	0		77202	16041	102	0	0	0	0		0		0	0	5841	0	0	0	0	0	0	0	0	0	0		
303747	0	0	0	0		0	0	0		36476	10989	55	0	0	0	0		0		0	0	5489	0	0	0	0	0	0	0	0	0	0		
303952	0	0	0	0		0	0	0		169934	38384	188	0	0	0	0		0		0	0	9402	0	0	0	0	0	0	0	0	0	0		
304034	0	0	0	0		0	0	0		167351	140455	453	0	0	0	0		0		0	0	122219	0	0	0	0	0	0						
304155	0	0	0	0		0	0	0		28917	5657	35	1	0	0	0		0		0	0	4184	0	0	0	0	0	0	0	0	0	0		
304173	0	0	0	0		0	0	0		325729	75580	477	0	0	0	0		0		0	0	15933	0	0	0	0	1111	0	0	0	0	0		
304520	0	0	0	0		0	0	0		37646	18275	83	0	0	0	0		0		0	0	9975	0	0	0	0	0	0	0	0	0	0		
304762	0	0	0	0		0	0	0		17375	4389	22	0	0	0	0		0		0	0	2189	0	0	0	0	0	0	0	0	0	0		
304913	149	0	0	9264	0	0	0	14647	0	318	42146	12	0	0	0	0		12	0	0	2268	23120	0	0	0	0	0	0	0	0	0	0		
305059	0	5	0	0		0	0	0		21639	2103	9	0	0	0	0		0		0	0	840	0	0	0	0	0	0	0	0	0	0		
305152	0	0	0	0		0	0	0		46726	23508	105	0	0	0	0		0		0	0	7589	0	0	0	0	0	0	0	0	0	0		
305237	0	0	0	0		0	0	0		58187	38544	125	0	0	0	0		0		0	0	26644	0	0	0	0	0	0	0	0	0	0		
305433	0	0	0	0		0	0	0		39980	21025	126	0	0	0	0		0		0	0	12600	0	0	0	0	0	0	0	0	0	0		
305442	0	0	0	0		0	0	0		112321	47895	180	0	0	0	0		0		0	0	27779	0	0	0	0	0	0	0	0	0	0		
305648	0	0	0	0		0	0	0		35664	10026	49	0	0	0	0		0		0	0	10592	0	0	0	0	0	0	0	0	0	0		
305750	0	0	0	0		0	0	0		162917	10686	55	0	0	0	0		0		0	0	5185	0	0	0	0	0	0	0	0	0	0		
305835	0	0	0	0		0	0	0		112093	59630	268	0	0	0	0		0		0	0	33530	0	0	0	0	0	0	0	0	0	0		
306056	0	0	0	0		0	0	0		6497	4020	32	0	0	0	0		0		0	0	820	0	0	0	0	0	0	0	0	0	0		
306140	0	0	0	0		0	0	0		26167	23854	59	0	0	0	0		0		0	0	17954	0	0	0	0	0	0	0	0	0	0		
306159	0	0	0	0		0	0	0		145280	38855	212	0	0	0	0		0		0	0	19790	0	0	0	0	0	0	0	0	0	0		
306337	0	0	0	0		0	0	0		85614	22913	120	0	0	0	0		0		0	0	20614	0	0	0	0	0	0	0	0	0	0		
306739	0			0		0	0	0		18843	6434	32	0			0		0		0	0	3200	0	0	0	0	0	0	0	0	0			
306908	0	0	0	0		0	0	0		205613	81571	379	0	0	0	0		0		0	0	27875	0	0	0	0	0	0	0	0	0	0		
307053	8	0	0	0		0	0	0		18910	8787	61	0	0	0	0		0		0	0	840	0	0	0	0	0	0	0	0	0	0		
307062	0	381	0	0		0	0	0		166313	84233	419	0	0	38	0		0		0	0	57144	0	0	0	0	0	0	0	0	0	0		
307231	0	0	0	0		0	0	0		12594	3520	16	0	0	0	0		0		0	0	3104	0	0	0	0	0	0	0	0	0	0		
307334	78	0	0	0		0	0	0		41072	21336	72	2	0	0	0		0		0	0	14136	0	0	0	0	0	0	0	0	0	0		
307361	0	0	0	0		0	0	0		104142	109505	385	0	0	0	0		0		0	0	71015	0	0	0	0	0	0	0	0	0	0		
307679	0	0	0	0		0	0	0		166170	173609	570	0	0	0	0		0		0	0	131153	0	0	0	0	0	0	0	0	0	0		
307745	35	0	0	0		0	0	0		53599	16396	65	33	0	0	0		0		0	0	13327	0	0	0	0	0	0	0	0	0	0		
307932	0	0	0	0		0	0	0		30515	13095	71	0	0	0	0		0		0	0	9541	0	0	0	0	0	0	0	0	0	0		
307950	0	15	0	0		0	0	0		45289	12460	59	0	2	1	0		0		0	0	1582	0	0	0	0	0	0	0	0	0	0		
308247	0	0	0	0		0	0	0		21949	9438	45	0	0	0	0		0		0	0	4574	0	0	0	0	0	0	0	0	0	0		
308256	0	0	0	0		0	0	0		19354	13051	23	0	0	0	0		0		0	0	3431	0	0	0	0	0	0	0	0	0	0		
308340	0	0	0	0		0	0	0		53597	28739	201	0	0	0	0		0		0	0	9229	0	0	0	0	0	0	0	0	0	0		
308443	55	0	0	0		0	0	0		113845	116234	306	29	0	0	0		0		0	0	92602	0	0	0	0	0	0	0	0	0	0		
308649	0	0	0	0		0	0	0		435499	207130	891	0	0	0	0		0		0	0	151393	0	0	0	0	0	0	0	0	0	0		
308836	0	0	0	0		0	0	0		27859	18917	104	0	0	0	0		0		0	0	8517	0	0	0	0	0	0	0	0	0	0		
309150	0			0		0	0	0		100597	5403	42	0			0		0		0	0	25266	0	0	0	0	0	0	0	0	0			
309347	0	0	0	0		0	0	0		45674	28580	106	0	0	0	0		0		0	0	24405	0	0	0	0	0	0	0	0	0	0		
309570	0	0	0	0		0	0	0		494842	331072	1615	0	0	0	0		0		0	0	169572	0	0	0	0	0	0	0	0	0	0		
309655	0	0	0	0		0	0	0		38427	16991	68	0	0	0	0		0		0	0	10191	0	0	0	0	0	0	0	0	0	0		
309664	0	0	0	0		0	0	0		105739	102979	408	0	0	0	0		0		0	0	104799	0	0	0	0	0	0	0	0	0	0		
309758	0			0		0	0	0		72044	37522	117	0			0		0		0	0	30040	0	0	0	0	0	0	0	0	0			
309851	0			0		0	0	0		44546	10376	58	1			0		0		0	0	4576	0	0	0	0	0	0	0	0	0			
309936	44	0	0	0		0	0	0		144775	108327	334	100	0	0	0		0		0	0	94414	0	0	0	0	0	0	0	0	0	0		
310053	0	3	0	0		0	0	0		59985	37108	135	0	42	60	0		0		0	0	23855	0	0	0	0	0	0	0	0	0	0		
310437	1	0	0	0		0	0	0		28406	26417	64	0	0	0	0		0		0	0	19579	0	0	0	0	0	0	0	0	0	0		
310727	1276	0	0	1376	0	0	0	674419	0	2499822	1982214	7068	854	0	0	0		0	0	915	0	1357211	0	0	0	0	0	0	0	0	0	0		
310754	0	0	0	0		0	0	0		15873	16739	28	0	0	0	0		0		25	0	13940	0	0	0	0	0	0	0	0	0	0		
310875	0	0	0	928		0	0	0		133722	44204	230	0	0	0	0		0		0	0	25615	0	0	0	0	0	0	0	0	0			
310950	0	0	0	0		0	0	0		19780	16553	42	0	0	0	0		0		0	0	16229	0	0	0	0	0	0	0	0	0	0		
310978	0	0	0	36		0	0	0		794449	227904	1266	0	0	0	0		0		0	0	35653	0	0	0	0	0	0	0	0	0	0		
311050	0			0		0	0	0		214774	145118	385	0			0		0		0	0	18965	0	0	0	0	0	0	0	0	0			
311144	0	0	0	0		0	0	0		11821	12584	49	0	0	0	0		0		0	0	5814	0	0	0	0	0	0	0	0	0	0		
311256	1	0	0	0		0	0	0		42698	17155	49	6	0	0	0		0		0	0	5123	0	0	0	0	0	0	0	0	0	0		
311265	0	0	0	0		0	0	0		63953	39004	135	0	0	0	0		0		0	0	10636	0	0	0	0	0	0	0	0	0	0		
311331	0	0	0	1103		0	0	0		202043	421890	885	0	0	0	0		0		0	0	292738	0	0	0	0	0	0	0	0	0	0		
311452	0	0	0	0		0	0	0		31389	16684	75	0	0	0	0		0		0	0	11082	0	0	0	0	0	0	0	0	0	0		
311603	0	0	0	0		0	0	0		210806	110622	446	0	0	0	0		0		0	0	71654	0	0	0	0	0	0	0	0	0	0		
311649	0	0	0	0		0	0	0		27018	3553	24	0	0	0	0		0		0	0	1762	0	0	0	0	0	0	0	0	0	0		
311658	0	0	0	0		0	0	0		31233	22728	84	0	0	0	0		0		0	0	14982	0	0	0	0	0	0	0	0	0	0		
311845	0	0	0	0	0	0	0	0	0	3696271	2152516	8738	0	0	0	0		0	0	0	0	1460148	0	0	0	0	0	0						
311939	0	0	0	0		0	0	0		47347	26241	96	0	0	0	0		0		0	0	27203	0	0	0	0	0	0	0	0	0	0		
312244	0			0		0	0	0		135195	111262	381	1			0		0		0	0	47055	0	0	0	0	0	0	0	0	0			
312356	0	154	0	0		0	0	0		75482	13216	79	0	0	0	0		0		0	0	6256	0	0	0	0	0	0	0	0	0	0		
312431	0	0	0	0		0	0	0		34701	10185	54	0	0	0	0		0		0	0	4785	0	0	0	0	0	0	0	0	0	0		
312730	0	0	0	4467		0	0	1250		497146	425534	1352	0	0	0	0		0		0	0	361946	0	0	0	0	0	0	0	0	0	0		
312954	921	0	0	0		0	0	0		131375	62444	291	0	0	0	0		0		0	0	22471	0	0	0	0	0	0	0	0	0	0		
313009	0	0	0	0		0	0	0		65167	25613	102	0	0	0	0		0		0	0	9468	0	0	0	0	0	0	0	0	0	0		
313157	11	0	0	0		0	0	0		24288	21445	103	0	0	0	0		0		0	0	9186	0	0	0	0	0	0	0	0	0	0		
313223	0	0	0	0		0	0	0		62371	14564	93	0	0	0	0		0		0	0	6906	0	0	0	0	0	0	0	0	0	0		
313241	13	0	0	0		0	0	0		103676	73092	289	17	0	0	0		0		0	0	61629	0	0	0	0	0	0	0	0	0	0		
313401	0	0	0	0		0	0	0		64503	54382	187	0	0	0	0		0		0	0	18452	0	0	0	0	0	0	0	0	0	0		
313531	0	0	0	0		0	0	0		114935	92029	285	0	0	0	0		0		0	0	51504	0	0	0	0	0	0	0	0	0	0		
313577	0	0	0	0		0	0	0		83686	25732	153	0	0	0	0		0		0	0	14907	0	0	0	0	0	0	0	0	0	0		
314033	0	0	0	0		0	0	0		61968	38507	267	0	0	0	0		0		0	0	9406	0	0	0	0	0	0	0	0	0	0		
314257	1	0	0	0		0	0	0		75426	42609	174	1	0	0	0		0		6	0	22291	0	0	0	0	0	0	0	0	0	0		
314444	0	0	0	0		0	0	0		47257	24459	114	0	0	0	0		0		0	0	17419	0	0	0	0	0	0	0	0	0	0		
315339	0	0	0	0		0	0	0		23711	9455	47	0	0	0	0		0		0	0	7739	0	0	0	0	0	0	0	0	0	0		
315348	0	0	0	0		0	0	0		11325	2262	15	0	0	0	0		0		0	0	762	0	0	0	0	0	0	0	0	0	0		
315357	0			0		0	0	0		36684	9357	42	0			0		0		0	0	5157	0	0	0	0	0	0	0	0	0			
315629	0	0	0	1127		0	0	0		248990	129185	482	99	0	0	0		0		0	0	118223	0	0	0	0	0	0	0	0	0	0		
315656	540	0	0	0		0	0	0		98512	37961	138	4	0	0	0		0		0	0	31769	0	0	0	0	0	0	0	0	0	0		
315674	0	0	0	0		0	0	0		131287	59373	296	0	0	0	0		0		0	0	29772	0	0	0	0	0	0	0	0	0	0		
315852	41	0	0	0		0	0	0		153269	44401	226	0	0	0	0		0		0	0	38855	0	0	0	0	0	0	0	0	0	0		
315973	0	0	0	12		0	0	0		24131	3688	33	0	0	0	0		0		0	0	1211	0	0	0	0	0	0	0	0	0	0		
316354	0	0	0	0		0	0	0		98580	56043	199	0	0	0	0		0		0	0	16390	0	0	0	0	0	0	0	0	0	0		
316840	0	0	0	0		69	0	0		438748	905719	2261	0	0	0	0		0		0	0	492091	0	0	0	0	0	0	0	0	0	0		
316859	0	0	0	0		0	0	0		44932	17798	74	0	0	0	0		0		0	0	7162	0	0	0	0	0	0	0	0	0	0		
316916	0			0		0	0	0		0	0	0	0			0		0		0	0	0	0	0	0	0	0	0	0	0	0			
316934	0	0	0	0		0	0	0		23570	6649	40	0	0	0	0		0		0	0	2649	0	0	0	0	0	0	0	0	0	0		
317100	0	0	0	910		0	0	3837		145942	77827	377	0	0	0	0		0		0	0	41785	0	0	0	0	0	0	0	0	0	0		
317258	0	0	0	0		0	0	0		106218	60545	198	0	0	0	0		0		0	0	47209	0	0	0	0	0	0	0	0	0	0		
317342	0	0	0	0		0	0	0		461489	428732	1509	0	0	0	0		0		0	0	299434	0	0	0	0	0	0	0	0	0	0		
317650	0	0	0	0		0	0	0		29735	8699	46	0	0	0	0		0		0	0	2689	0	0	0	0	0	0	0	0	0	0		
317735	0	0	0	0		0	0	0		46831	20478	96	0	0	0	0		0		0	0	10878	0	0	0	0	0	0	0	0	0	0		
318639	0	0	0	0		0	0	0		10172	2719	15	0	0	0	0		0		0	0	1438	0	0	0	0	0	0	0	0	0	0		
318835	0	0	0	0		0	0	0		61677	56989	269	0	0	0	0		0		0	0	34098	0	0	0	0	0	0						
319047	0	0	0	0		0	0	0		86885	24311	120	0	0	0	0		0		0	0	11714	0	0	0	0	0	0	0	0	0	0		
319458	0	0	0	0		0	0	0		51639	23172	91	0	0	0	0		0		0	0	14072	0	0	0	0	0	0	0	0	0	0		
319542	0	0	0	0		0	0	0		71682	29243	181	0	0	0	0		0		0	0	29868	0	0	0	0	0	0	0	0	0	0		
319551	0	0	0	0		0	0	0		67047	38882	202	0	0	0	0		0		0	0	18682	0	0	0	0	0	0	0	0	0	0		
320034	12	0	0	0		0	0	0		33598	22584	91	0	0	0	0		0		0	0	13484	0	0	0	0	0	0	0	0	0	0		
320052	0	0	0	0		0	0	0		230810	83959	484	0	0	0	0		0		0	0	47868	0	0	0	0	0	0	0	0	0	0		
320070	0	0	0	0		0	0	0		47639	10064	76	0	0	0	0		0		0	0	2464	0	0	0	0	0	0	0	0	0	0		
320119	0	0	0	53239	0	0	0	786	0	932655	2268194	9403	3461	0	0	0		0	0	0	0	1321519	0	0	0	0	0	0	0	0	0	0		
320155	135	0	0	0		0	0	0		140363	55652	246	2	0	0	0		0		0	0	42217	0	0	0	0	0	0	0	0	0	0		
320856	0	0	0	0		0	0	0		12643	4387	27	0	0	0	0		0		0	0	1216	0	0	0	0	0	0	0	0	0	0		
321152	0	0	0	0		0	0	0		9707	8208	56	0	0	0	0		0		0	0	653	0	0	0	0	0	0	0	0	0	0		
321255	0	0	0	0		0	0	0		12954	3066	22	0	0	0	0		0		0	0	1947	0	0	0	0	0	0	0	0	0	0		
321330	0	0	0	0		0	0	0		36425	14535	56	0	0	0	0		0		0	0	11076	0	0	0	0	0	0	0	0	0	0		
321536	0	0	0	0		0	0	0		46518	31709	139	0	0	0	0		0		0	0	17809	0	0	0	0	0	0	0	0	0	0		
321844	0	0	0	0		0	0	0		39240	14263	67	0	0	0	0		0		0	0	7462	0	0	0	0	0	0	0	0	0	0		
321947	0	0	0	0		0	0	0		145058	53314	275	0	0	0	0		0		0	0	59624	0	0	0	0	0	0	0	0	0	0		
322056	0	0	0	0		0	0	0		188320	99758	437	0	0	0	0		0		0	0	50295	0	0	0	0	0	0	0	0	0	0		
322449	0	0	0	0		0	0	0		18080	7126	39	0	0	0	0		0		0	0	2851	0	0	0	0	0	0	0	0	0	0		
322458	112	0	0	0		0	0	0		81223	108137	390	0	0	0	0		0		0	0	37246	0	0	0	0	0	0	0	0	0	0		
322476	0	0	0	0		0	0	0		9591	814	6	0	0	0	0		0		0	0	1402	0	0	0	0	0	0	0	0	0	0		
322551	0	0	0	0		0	0	0		14048	1566	11	0	0	0	0		0		0	0	26	0	0	0	0	0	0	0	0	0	0		
322757	0	0	0	0		0	0	0		20154	3865	19	0	0	0	0		0		0	0	3218	0	0	0	0	0	0	0	0	0	0		
322850	0	0	0	0		0	0	0		33139	33548	144	0	0	0	0		0		0	0	21300	0	0	0	0	0	0	0	0	0	0		
323035	0	0	0	0		0	0	0		292079	89653	470	0	0	0	0		0		0	0	31742	0	0	0	0	0	0	0	0	0	0		
323204	0	0	0	21		0	0	667		95201	105141	235	0	0	0	0		0		0	0	87760	0	0	0	0	0	0	0	0	0	0		
323651	0	0	0	0		0	0	0		90460	65911	479	0	0	0	0		0		0	0	24054	0	0	0	0	0	0	0	0	0	0		
323718	0	0	0	0		0	0	0		120469	45804	191	0	0	0	0		0		0	0	22471	0	0	0	0	0	0	0	0	0	0		
324153	0	0	0	0		0	0	0		46492	32705	101	0	0	0	0		0		0	0	27566	0	0	0	0	0	0	0	0	0	0		
324229	6	0	0	0		0	0	0		17541	4800	25	0	0	0	0		0		0	0	1301	0	0	0	0	0	0	0	0	0	0		
324256	0	0	0	0		0	0	0		20479	10689	32	0	0	0	0		0		0	0	1703	0	0	0	0	0	0	0	0	0	0		
324274	0	0	0	4		0	0	0		274217	49917	363	0	0	0	0		0		0	0	13620	0	0	0	0	0	0	0	0	0	0		
324340	0			2114		0	0	0		78621	71760	222	0			0		0		0	0	31127	0	0	0	0	0	0	0	0	0			
324649	0	0	0	0		0	0	0		72631	60240	264	0	0	0	0		0		0	0	33840	0	0	0	0	0	0	0	0	0	0		
324854	0			0		0	0	0		68578	20763	100	0			0		0		0	0	11263	0	0	0	0	0	0	0	0	0			
324863	1792	0	0	0		0	0	0		253046	189732	771	0	0	0	0		0		0	0	160755	0	0	0	0	0	0	0	0	0	0		
324902	0	0	0	0		0	0	0		4991326	7229326	41015	0	0	0	0		0		0	0	2947286	0	0	0	0	0	0	0	0	0	0		
324975	0	0	0	0		0	0	0		52078	16298	60	0	0	0	0		0		0	0	5124	0	0	0	0	0	0	0	0	0	0		
325141	48	0	0	0		0	0	0		114322	31041	204	0	0	0	0		0		0	0	8136	0	0	0	0	0	0	0	0	0	0		
325459	0	0	0	0		0	0	0		14158	3304	14	0	0	0	0		0		0	0	161	0	0	0	0	0	0						
325534	0	0	0	0		0	0	0		62847	42416	153	0	0	0	0		0		0	0	32284	0	0	0	0	0	0	0	0	0	0		
325824	0	0	0	0		0	0	0		52757	18503	121	0	0	0	0		0		0	0	8353	0	0	0	0	0	0	0	0	0	0		
326054	0	0	0	0		0	0	0		85985	47494	168	0	0	0	0		0		0	297	46978	0	0	0	0	0	0	0	0	0	0		
326250	14	0	0	0		0	0	0		32861	4942	34	0	0	0	0		0		0	0	1542	0	0	0	0	0	0	0	0	0	0		
326344	0	0	0	0		0	0	0		142901	43983	212	0	0	0	0		0		0	0	17593	0	0	0	0	0	0	0	0	0	0		
326670	0	0	0	0		0	0	0		25061	6034	42	0	0	0	0		0		0	0	3024	0	0	0	0	0	0	0	0	0	0		
326858	0	0	0	0		0	0	0		246176	237273	841	0	0	0	0		0		0	0	177743	0	0	0	0	0	0	0	0	0	0		
326979	0	0	0	0		0	0	0		118216	56256	249	0	0	0	0		0		0	0	33001	0	0	0	0	0	0	0	0	0	0		
327015	0	0	0	0		0	0	0		39639	5610	40	0	0	0	0		0		0	0	1910	0	0	0	0	0	0	0	0	0	0		
327220	0	0	0	0		0	0	0		34264	9703	52	0	0	0	0		0		0	0	5469	0	0	0	0	0	0	0	0	0	0		
327305	0	0	0	0		0	0	0		155966	71882	261	0	0	0	0		0		0	59	27648	0	0	0	0	0	0	0	0	0	0		
327435	0	0	0	0		0	0	0		181461	86535	461	0	0	0	0		0		0	0	49124	0	0	0	0	0	0	0	0	0	0		
327453	0	0	0	384		0	0	245		158302	58967	313	0	0	0	0		0		0	0	48634	0	0	0	0	0	0	0	0	0	0		
327556	0	0	0	0		0	0	0		28954	20645	93	0	0	0	0		0		0	0	7645	0	0	0	0	0	0	0	0	0	0		
327855	113	0	0	0		0	0	0		72177	43837	281	0	0	0	0		0		0	0	23500	0	0	0	0	0	0	0	0	0	0		
327949	0	0	0	0		0	0	0		215678	65557	392	0	0	0	0		0		0	0	20642	0	0	0	0	0	0	0	0	0	0		
328058	386	0	0	0		0	0	0		20264	8470	53	0	0	0	0		0		0	0	4616	0	0	0	0	0	0	0	0	0	0		
328151	0			0		0	0	0		12602	12822	59	0			0		0		0	0	6922	0	0	0	0	0	0	0	0	0			
328357	14	0	0	0		0	0	0		32562	11554	59	0	0	0	0		0		0	0	5789	0	0	0	0	0	0	0	0	0	0		
328423	0	0	0	1249		0	0	0		289656	171529	584	0	0	0	0		0		0	0	83257	0	0	0	0	0	0	0	0	0	0		
328450	2			172		0	0	0		54064	33925	160	3			0		0		0	0	23812	0	0	0	0	0	0	0	0	0			
328553	0	0	0	0		0	0	0		292028	127792	635	0	0	0	0		0		0	0	56020	0	0	0	0	0	0	0	0	0	0		
328656	0	0	0	0		0	0	0		31080	18441	88	0	0	0	0		0		0	0	8345	0	0	0	0	0	0	0	0	0	0		
328777	0	0	0	0		0	0	0		429653	142831	742	0	0	0	0		0		0	0	60531	0	0	0	0	0	0	0	0	0	0		
329149	0	0	0	0		0	0	0		39825	21190	82	0	0	0	0		0		0	0	20005	0	0	0	0	0	0	0	0	0	0		
329345	0	0	0	0		0	0	0		25273	7728	41	0	0	0	0		0		0	0	3628	0	0	0	0	0	0	0	0	0	0		
329550	0	0	0	801		0	0	465		211424	138472	609	0	0	0	0		0		0	0	80304	0	0	0	0	0	0	0	0	0	0		
329578	0	0	0	327		0	0	0		47031	19891	130	0	0	0	0		0		0	0	6891	0	0	0	0	0	0	0	0	0	0		
329756	5	0	0	0		0	0	0		26683	24153	79	2	0	0	0		0		0	0	16253	0	0	0	0	0	0	0	0	0	0		
329952	150	0	0	0		0	0	0		173886	66498	296	18	0	0	0		0		0	0	32791	0	0	0	0	0	0	0	0	0	0		
330239	0	0	0	0		0	0	0		135480	54081	211	0	0	0	0		0		0	0	33737	0	0	0	0	0	0	0	0	0	0		
330248	0	0	0	0		0	0	0		64536	15832	93	0	0	0	0		0		0	0	13367	0	0	0	0	0	0	0	0	0	0		
330417	0	0	0	0		0	0	0		36621	23863	96	0	0	0	0		0		0	0	17325	0	0	0	0	0	0	0	0	0	0		
330453	0	0	0	0		0	0	0		27669	7110	41	0	0	0	0		0		0	0	3060	0	0	0	0	0	0	0	0	0	0		
330659	0	0	0	0		0	0	0		99539	64943	205	0	0	0	0		0		0	0	59868	0	0	0	0	0	0						
330855	0	0	0	0		0	0	0		201850	78015	285	0	0	0	0		0		0	0	83517	0	0	0	0	0	0	0	0	0	0		
330873	0	0	0	26		0	0	35		73633	23972	132	0	0	0	0		0		0	0	11893	0	0	0	0	0	0	0	0	0	0		
330949	0	0	0	0		0	0	0		78086	19853	119	0	0	0	0		0		0	0	15556	0	0	0	0	0	0	0	0	0	0		
331106	0	0	0	0		0	0	0		90989	29273	160	0	0	0	0		0		0	0	8613	0	0	0	0	0	0	8613	0	0	0		
331375	0	0	0	973		0	0	0		67384	27775	145	0	0	0	0		0		0	0	16324	0	0	0	0	0	0	0	0	0	0		
331544	0	0	0	0		0	0	0		69227	15336	91	0	0	0	0		0		0	0	6236	0	0	0	0	0	0	0	0	0	0		
331553	0	0	0	0		0	0	0		19273	3498	17	0	0	0	0		0		0	0	1800	0	0	0	0	0	0	0	0	0	0		
331656	0	0	0	0		0	0	0		8300	892	7	0	0	0	0		0		0	0	125	0	0	0	0	0	0	0	0	0	0		
331713	0	0	0	0		0	0	0		91248	57234	280	0	0	0	0		0		0	0	33303	0	0	0	0	0	0	0	0	0	0		
332055	0	0	0	0		0	0	0		65299	32683	140	0	0	0	0		0		0	0	3850	0	0	0	0	0	0	0	0	0	0		
332224	0	0	0	0		0	0	0		95152	81439	321	0	0	0	0		0		0	0	49339	0	0	0	0	0	0	0	0	0	0		
332345	0	0	0	0		0	0	0		11285	5562	39	0	0	0	0		0		0	0	1662	0	0	0	0	0	0	0	0	0	0		
332402	0	0	0	0		0	0	0		224632	68679	391	0	0	0	0		0		0	0	34581	0	0	0	0	0	0	0	0	0	0		
332644	0	0	0	0		0	0	0		5437	1456	9	0	0	0	0		0		0	0	556	0	0	0	0	0	0	0	0	0	0		
332756	0	0	0	0		0	0	0		8776	9337	26	0	0	0	0		0		0	0	2700	0	0	0	0	0	0	0	0	0	0		
332907	0	0	0	53270		0	0	11100		6874353	8687050	18744	0	0	0	0		15		0	2924	6810650	0	0	0	0	0	0	0	0	0	0		
332970	0	0	0	0		0	0	0		34893	23404	124	0	0	0	0		0		0	0	11004	0	0	0	0	0	0	0	0	0	0		
333034	0	0	0	0		0	0	0		91314	42875	271	0	0	0	0		0		0	0	16354	0	0	0	0	0	0	0	0	0	0		
333043	293	0	0	0		0	0	0		16271	5386	31	0	0	0	0		0		0	0	2286	0	0	0	0	0	0	0	0	0	0		
333052	0	0	0	0		0	0	0		24931	7381	43	0	0	0	0		0		0	0	4617	0	0	0	0	0	0	0	0	0	0		
333203	0	0	0	0		0	0	0		205865	89965	365	0	0	0	0		0		0	0	53465	0	0	0	0	0	0	0	0	0	0		
333249	0	0	0	0		0	0	0		129556	47180	237	0	0	0	0		0		0	0	10310	0	0	0	0	0	0	0	0	0	0		
333650	160	0	0	0		0	0	0		79727	39127	204	0	0	0	0		0		0	0	5350	0	0	0	0	0	0	0	0	0	0		
333856	0	0	0	0		0	0	0		36524	10891	67	0	0	0	0		0		0	0	1562	0	0	0	0	0	0	0	0	0	0		
333940	0	0	0	0		0	0	0		25998	10425	40	0	0	0	0		0		0	0	10153	0	0	0	0	0	0	0	0	0	0		
