"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	
820178																															0	1565	0	220	4232		0		0	0			1355	5973	91	0	0	77808	290	0			0	62661	2001	18593	2470	3150	10524	563	4216	23118	21090	6286	1757	365	2260	2090	2679								0	0		0	
820301																															0	9536	139	2037	16785		10		0	0			5335	749	2337	0	580	115906	0	0			0	76123	2271	5743	9731	127	4007	1041	1796	22671	46480	53	9252	3420	4776	10618	11361								0	4		0	
820310																															0	9743	48278	7628	80222	0	742	742	8862	249	44516	0	44516	32000	77897	0	1186	467013	0	413	413	0	0	146417	4681	59776	91413	8065	28985	9672	12912	45747	39037	50702	104518	36169	63968	34193	27676	0	0	0	0	0	0	0	3309	1119	0		
820459																															0	6048	1547	765	30625		69		6337	0			16037	125	10363	0	0	90535	366	0			0	17296	1156	4726	29930	1728	2847	3097	4910	3678	1036	13833	18460	16825	14852	8413	535								532	1		0	
820655																															0	208	5267	188	2253		4		10022	0			4048	0	4795	0	291	29817	0	0			0	2662	55	126	6721	182	16	158	355	1896	55	13005	2073	3260	4917	3070	830								0	24		0	
820842																															0	9552	133	102	25451		0		283	0			11927	3900	5809	0	38	87007	0	0			0	29625	187	2601	40664	2284	7916	17860	873	247	357	17299	13711	19888	4300	1630	554								0	0		0	
821036																															0	6717	1065	9000	16659		760		255	0			5295	4864	7778	0	277	72247	0	0			0	17624	1926	14995	24937	2050	7294	5405	1876	277	722	21945	11997	9899	9987	795	0								0	27		0	
821120																															0	11987	0	907	138503		112		320	0			43930	1078	8499	0	863	261073	959	0			0	50729	4989	17099	48391	32422	1351	1644	5674	5091	4544	65558	13492	22997	44559	33496	28574								0	115			
821157																															0	25	7637	150	5301		26		14354	0			10389	0	5072	0	1228	47042	0	379			0	2378	0	0	12392	1	148	578	1186	465	0	17919	2975	5744	13430	3876	628								0	103		0	
821278																															0	0	0	301	202		0		0	0			0	0	68	0	0	15636	67	0			0	15132	0	1259	698	463	167	545	872	9481	3604	68	0	0	0	101	402								0	0		0	
821456																															0	277	1621	0	1142		5		10627	0			2991	0	2039	0	0	21247	0	0			0	2545	0	2376	14397	318	463	427	1174	62	96	4022	9594	2370	2299	291	52								0	0		0	
821531																															0	83144	899	340	50625		2355		2275	0			75546	93	7054	0	0	248370	0	0			0	9564	16475	80	120792	2045	2369	3940	1210	0	0	96416	51276	48111	26689	9591	270								0	0		0	
821559																															0	60	0	0	0		0		0	0			283	0	3297	0	0	23490	140	0			0	16927	3063	0	2215	228	1439	14047	854	359	0	161	384	4299	1687	146	0								0	0		0	
821643																															0	0	2868	0	3848		5		3548	0			1137	0	743	0	272	14600	0	66			0	2111	2	1978	4072	240	459	1185	227	0	0	3420	2458	4294	1675	633	0								0	0		0	
821652																															0	58	140	295	1322		9		292	0			1550	0	2284	0	0	24759	0	0			0	18688	0	5346	14601	12794	3544	1246	217	887	0	1296	2404	1265	689	359	0								121	0		0	
821858																															0	2492	0	617	11593		7		0	0			4789	0	1836	0	0	28168	7	0			0	4259	2399	0	11150	174	943	432	1217	1405	88	4200	6886	4758	5429	2342	46								0	183		0	
821906																															0	12238	174	1384	19480	0	76	76	52	0	8635	0	8635	10465	4638	0	0	140104	0	0	0	0	0	80486	1281	42011	10025	0	41110	26	502	11000	27078	18662	18151	3082	3688	7154	8881	0	0	0	0	0	0	0	1029	166	0	0	
821951																															0	925	400	0	24748		55		468	603			14459	2083	2998	0	0	57418	0	0			0	8384	2801	0	25154	1459	1579	3220	2085	41	0	16304	5812	15198	10151	601	97								0	97		0	
822042																															0	7516	15767	2664	64026	3609	3825	216	12169	0	39945	0	39945	6786	14555	0	747	236434	0	37	37	0	0	63016	5036	52807	61632	5602	16844	16201	21865	1650	623	62487	28566	31140	41129	6761	272	0	0	0	0	0	0	0	116	229	0	0	
822051																															0	0	3443	45	10927		398		4481	0			7164	3056	14530	0	0	63967	2	8976			0	9097	1658	5780	10812	375	5343	624	1508	922	325	18109	5754	9285	13633	6474	264								0	194		0	
822145																															0	387	26307	484	12515		46		27099	0			13851	0	3582	0	0	93549	0	64			0	8772	380	136	47977	484	1232	4052	2561	107	300	28048	18214	18509	11367	7732	632								0	62		0	
822154																															0	45300	17135	5131	159887	8467	9469	1002	28615	0	129266	0	129266	0	47784	0	3983	545826	0	1120	1120	0	0	74448	19027	43287	152035	34388	7438	8463	15163	8373	564	320195	14826	36914	58499	31196	6019	0	0	0	0	0	0	0	4661	0	0	0	
822257																															0	13177	25	0	28959		84		0	0			40273	0	10106	0	0	107778	169	0			0	15323	0	15323	88838	7089	2618	5268	61	0	0	68276	10855	11823	1551	0	0								0	0		0	
822408																															0	0	260	105	16847		68		0	0			2666	9775	1361	0	89	92987	0	0			0	60683	1104	6646	1832	1773	4560	1194	2031	23920	27101	13783	796	1682	5552	9583	895								0	29		0	
822529																															0	20967	732	20400	89022	0	3512	3512	51	0	27197	0	27197	10881	28260	0	1080	275831	0	2790	2790	0	0	59637	10458	28618	23831	1849	4498	5766	23245	21518	2761	70574	12627	74860	38034	17897	1434	0	0	0	0	0	0	0	255	589	0	0	
822556																															0	85	0	0	2096		7		0	0			1082	0	3447	0	0	10301	0	0			0	3394	190	0	1605	86	83	1232	611	1284	98	324	1112	2921	2220	329	0								0	0		0	
822631																															0	470	441	336	269		0		261	0			3880	0	1998	0	370	17834	0	0			0	9482	144	9482	5449	521	1857	4967	1979	33	125	1830	1241	2906	1953	131	179								183	0		0	
822846																															0	328	14208	0	7293		55		18307	213			4873	0	4016	0	0	56188	0	0			0	6962	146	0	25601	333	247	1478	3595	1263	46	16935	8086	6862	9348	6198	1698								0	0		0	
822873																															0	0	0	0	0		63		0	0			0	0	0	0	0	5092	0	0			0	4795	234	0	30	30	34	85	196	4450	0	63	1	7	49	177	0								0	0		0	
823133																															0	167	6271	0	10960		87		6801	82			30603	0	6934	0	1059	110345	0	31457			133	15253	243	0	51534	331	1148	4429	8456	398	0	41312	10222	17195	22881	3038	0								510	0		0	
823142																															0	1483	4560	848	10799		0		855	886			7553	0	3594	0	1043	46577	0	0			7553	15102	514	15102	22434	875	4386	947	645	5289	2858	10501	11028	3540	1677	2931	1605								128	98		0	
823450																															0	3126	516	1554	15157		103		0	0			45773	205	10790	0	20	99453	0	1440			10	19311	533	7143	10509	2362	1550	1801	5789	7602	157	42502	6687	9037	16205	4173	828								737	188		0	
823553																															0	0	394	0	220		0		766	0			376	0	826	0	0	4969	0	0			0	2387	0	20	905	23	19	158	45	1460	682	288	575	303	491	440	414								0	0		0	
823638																															0	2734	0	0	32810		39		0	0			4960	0	4220	0	0	53084	125	0			0	8277	10	3826	42816	4034	1054	1948	637	20	0	34787	2941	4555	1872	89	0								159	0		0	
823656																															344	490	10978	176	15083		27		15871	49			11099	3102	14128	0	0	81094	0	0			0	8893	321	6102	20120	0	7170	376	301	707	339	39130	3249	9617	13468	4738	1936								436	146		0	
824000																															0	31608	0	3316	144081	0	1055	1055	0	0	75523	0	75523	23667	23383	0	631	581052	0	0	0	0	0	274900	1987	15264	64140	204316	4036	5042	5271	16850	35659	152238	16464	53278	59070	21855	405	0	0	0	0	0	0	0	0	901	0	0	
824055																															0	377	200	196	841		7		5	0			642	0	2651	0	0	7485	0	0			0	2566	0	0	2116	47	77	713	795	714	220	1240	758	1871	563	474	0								0	0		0	
824242																															0	85	7092	130	1023		6		4502	0			1496	0	415	0	214	22087	0	0			0	6953	164	0	5598	444	110	1742	3175	1482	0	2912	3327	2210	4495	1796	394								0	7		0	
824550																															0	28713	7295	10870	129117	0	5117	5117	14672	0	114852	0	114852	32389	13678	0	8173	397771	73	8035	8035	0	0	10637	10821	2843	256190	1061	3678	3691	1170	830	206	201038	63980	78191	32442	11084	271	0	0	0	0	0	0	0	548	2927	0	0	
824653																															200	1692	9389	631	3112		264		4665	0			4721	0	9429	0	0	53525	0	0			0	17744	1678	14667	9953	991	3890	5250	6099	1401	107	4029	9731	13284	7323	541	200								0	0		0	
824738																															0	356	7868	0	5059		8		4183	0			3796	0	2819	0	0	29760	0	207			0	5291	173	0	9193	0	230	240	1537	3262	22	6387	2576	3864	6568	4941	106								0	0		0	
825146																															0	12921	27760	7572	184442	0	1227	1227	38590	0	80328	0	80328	12237	29472	0	5363	622627	125	145	145	0	0	210232	10457	0	116106	1729	4704	16552	24397	152845	9732	150168	40618	52949	101520	60911	4669	0	0	0	0	0	0	0	2006	0	0	0	
825454																															0	9559	10900	142	33752		161		4672	0			19233	48	10544	0	0	123282	0	0			0	33926	144	24178	23673	2357	4283	9262	11316	6447	131	21124	21901	20938	19403	5445	107								201	0		0	
825548																															0	2818	13212	592	15178		44		4710	0			14016	0	8196	0	0	90991	0	0			0	32215	10	18557	23204	2193	4239	5512	1378	18429	464	12807	19469	15028	7389	3754	329								0	0		0	
825735																															0	25	6916	454	15579		1226		6743	0			54	0	3877	0	43	39532	0	0			0	4437	178	97	15035	584	992	2548	161	61	0	7921	8708	10894	3222	3907	392								0	0		0	
825753																															0	501	0	0	26885		139		0	0			47949	7828	19656	0	302	140239	0	3283			0	30835	43	513	31270	90	405	319	524	26884	2613	47865	4577	20370	22686	10572	3134								934	1884		0	
825847																															0	169	28121	34	5338		46		27768	0			7832	501	3561	0	1939	87568	0	0			0	10496	1737	391	21399	288	62	442	1311	7753	613	22789	16846	8598	24996	3805	0								0	26		0	
825940																															0	842	1864	73	141		17		1259	0			1684	0	9702	0	0	32335	0	0			0	16604	149	16604	15695	1318	4398	1056	4989	2450	2389	2703	7276	1484	1690	1797	740								0	0		0	
825977																															0	0	0	1020	263		0		0	0			62	2800	1908	0	0	75496	0	0			0	68776	553	22460	462	973	1684	5525	8958	25164	26369	3006	419	1267	1301	392	252								0	114		0	
826255																															33	3	738	357	10340		122		0	0			8413	1107	2016	0	0	24109	0	163			0	770	27	0	8924	43	17	55	232	345	31	9818	2013	4094	4856	1757	474								0	20		0	
826451																															0	415	359	0	0		415		952	0			2994	0	1780	0	0	11721	0	0			0	4806	0	0	5318	1101	620	1791	1194	100	0	2133	1925	1626	1084	125	0								0	0		0	
826648																															0	265	10470	0	1571		50		6244	0			5779	0	3814	0	0	40712	0	0			0	11705	814	0	10368	185	300	2002	8247	971	0	3491	6877	6521	9665	2355	0								0	0		0	
826956																															0	2277	23363	23	18693		218		54673	874			68230	120	9283	0	2461	185348	0	1375			0	4038	127	0	69278	0	297	1528	1886	207	33	73059	25221	39235	28165	13548	162								0	467		0	
827346																															0	266	31	0	202		1		308	0			287	0	654	0	15	2344	0	0			0	580	0	0	1335	0	199	381	0	0	0	154	982	554	74	0	0								0	0		0	
827355																															0	1140	4758	0	3798		26		4329	0			1614	0	1875	0	0	25550	0	0			0	7573	433	7196	7774	296	1632	1441	4202	0	0	3653	6868	2907	4191	268	0								0	4		0	
827458																															1000	0	13631	366	7840		259		27436	18			11528	0	5294	0	1502	72197	0	255			0	2756	22	0	22891	22	51	440	1966	167	0	25670	7881	8294	18813	5378	1151								308	0			
827560	303277	0	0	3899	0	0	926	0	0	301530	2673	0	0	0	49276	16399	93283	72964	21447	21728	1447	0	0	0	0	0	0	0	0	0	0	76846	22134	21043	66681	0	0	0	0		0	0	0	19656	925	0	0	282425	2353	0				74117	3376	50301		4498	33536	18728	3284	2954	10803							0			0	0			0	0			
827953																															0	3870	764	2547	14713		48		397	0			13618	0	5079	0	0	52610	190	0			0	11717	47	929	8292	1421	435	924	654	2908	5128	17014	5494	4246	3857	7541	2579								0	0		0	
827971																															0	944	0	493	0		0		0	0			11285	1968	6709	0	0	52038	98	0			0	30738	0	8041	2339	2587	3911	605	702	8304	13515	6458	2930	3938	6342	1442	98								0	0		0	
828053																															0	508	2576	0	2943		202		657	0			1349	166	2715	0	0	32801	84	45			0	21537	187	356	4124	619	481	3027	2859	11530	2976	3584	2386	2136	2010	1140	92								0	0		0	
828110																															0	720	0	0	6285		0		0	0			1165	2135	1217	0	2988	57848	0	0			0	32584	10503	7225	5686	1533	4239	8241	4375	13393	759	10133	4699	3792	2356	4277	0								251	0		0	
828530																															0	2088	4463	217	85484	0	0	0	990	0	23413	0	23413	11265	26068	0	4157	270075	463	0	0	0	0	107563	4194	12119	30477	2087	2868	8650	5865	48258	39557	23725	19711	22238	28419	49639	19075	0	0	0	0	0	0	0	636	0	0		
828651																															0	308041	11903	19639	217934	0	2952	2952	25367	397	106741	0	106741	39812	34680	0	498	852143	0	0	0	0	0	68215	14140	46869	346663	21700	9555	26566	5522	3524	1348	490712	106919	99139	49590	16892	0	0	0	0	0	0	0	0	0	2221	1212	0	
828745																															0	63	607	0	476		10		2944	0			1378	0	1697	0	0	10109	0	0			0	2934	0	0	3910	319	187	284	1676	468	0	1585	1819	1589	1931	83	0								0	0		0	
829032																															0	563	1211	0	21480		2149		9	0			2029	0	2255	0	1164	44700	0	0			0	13677	163	0	1850	1	17	264	501	10421	2382	4206	1258	3796	3333	13315	5111								0	0		0	
829041																															0	835	6136	759	17566		76		1400	0			2448	1061	10762	0	0	65220	0	0			0	21606	2571	13288	5427	2914	7356	7863	946	2408	119	8531	15178	7842	7419	4389	255								0	0		0	
829050																															0	12500	5544	2361	31305	0	189	189	4536	0	35027	0	35027	555	26365	0	699	176642	0	0	0	0	0	53267	3743	2015	38205	3247	8378	34555	5102	1582	383	25444	19528	31957	23067	14730	6238	0	0	0	0	0	0	0	0	551	0	0	
829256																															0	11345	0	7563	139008	0	126	126	0	0	65132	0	65132	14427	2987	0	3815	275319	0	50	50	0	0	23291	7133	3470	50712	3794	829	3220	4648	10577	1	70397	8232	37164	64208	68278	3595	0	0	0	0	0	0	0	0	442	0	0	
829452																															0	3087	1018	3851	9687		4		149	0			4859	0	2578	0	63	41096	0	0			0	15722	78	5078	13330	1204	2558	4888	120	1767	4646	6361	8943	3464	3275	550	2456								0	0		0	
830113																															0	1852	8932	387	16173		0		2140	0			9275	608	5427	0	64	71333	0	0			0	25418	853	6222	7801	827	3117	4515	9627	7170	162	8740	24826	4408	3905	3031	721								191	13		0	
830168																															0	1972	114	0	1442		26		98	0			4899	0	2831	0	0	13792	0	0			0	1865	545	60	4388	62	74	54	732	942	0	6145	1838	2031	1290	630	0								0	0		0	
830252																															0	0	639	0	1760		110		1183	71			1582	0	12518	0	195	23531	0	0			0	5348	24	0	4169	0	15	74	363	3746	1150	1693	2571	5961	5596	2141	85								0	172		0	
830355																															0	11558	2453	143	57724	0	160	160	3581	1843	18393	0	18393	90	12498	0	10517	157061	2	1569	1569	0	0	36721	1656	433	31154	982	3347	11499	20248	563	0	53068	16748	17612	24287	4954	1938	0	0	0	0	0	0	0	0	0	0	0	
830458																															0	0	0	0	0	0	26	26	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
830542																															9441	2733	19760	109	21109		194		19959	0			15567	2533	13539	0	62	139209	0	7			2618	24404	8821	55	34484	450	1265	2777	3699	7325	8888	13838	20957	19735	26469	29918	3324								971	0			
830645																															0	22	415	0	1189		0		1156	0			614	33	2680	0	293	14112	0	0			0	7697	13	0	2423	94	412	1038	4328	1769	56	637	1280	1408	2101	603	56								0	0		0	
830748																															0	7934	16862	565	12758		38		6466	0			19206	0	6672	0	1682	116834	121	0			0	40994	3778	0	31559	1629	5609	21817	10926	1013	0	6334	18777	35589	9580	5535	146								0	0		0	
831008																															0	12963	0	884	32995	0	9	9	0	0	2888	0	2888	9085	2055	0	0	241507	699	0	0	0	0	177740	3554	23345	12703	2700	7644	5383	10565	58837	91650	10016	11466	14720	15925	11858	450	0	0	0	0	0	0	0	0	33	0	0	
831044																															0	175	3933	0	481		11		8803	0			2098	0	1643	0	0	20830	7	0			0	3685	8	0	9462	0	0	17	425	3036	0	3160	6302	2721	2485	2202	0								0	0		0	
831053																															0	131	5493	237	1767		20		4206	0			784	0	1266	0	373	15707	0	0			0	1430	0	31	5098	81	139	558	521	131	0	811	4088	2423	2803	3511	638								0	0		0	
831352																															0	0	3805	0	806		17		2959	0			1412	0	682	0	0	10265	0	134			0	438	12	0	2355	9	14	25	335	55	0	3373	1012	1550	3294	195	0								0	0		0	
831549																															0	0	4907	0	803		0		1733	0			661	0	1573	0	40	11898	0	0			0	2181	0	187	1522	0	0	9	1327	416	429	834	1290	1536	4198	1326	533								0	0		0	
831576																															0	26087	695	332	50021		908		109	0			9969	13656	3218	0	0	136081	0	0			671	29144	1444	3765	37329	4289	2507	9038	9480	839	917	59195	3019	12590	18465	4414	1999								0	498			
831642																															0	11279	735	7291	28568		46		2482	0			12169	5480	8399	0	2588	130415	119	0			0	40733	10470	0	69894	8068	8364	20644	1911	929	722	24528	28934	23080	10158	3044	0								294	0		0	
831727																															0	30794	4604	8444	120137	610	987	377	264	0	30354	0	30354	13168	19137	0	416	284512	-148	0	0	0	1043	48894	6651	3509	53825	1631	5909	7671	8102	22654	2660	39264	29097	37290	64956	58483	5718	0	0	0	0	0	0	0	0	514	0	0	
831857																															0	11625	904	5279	46638		0		14	0			15339	0	6036	0	0	97773	0	0			0	11704	204	0	33787	1259	1252	3516	4698	947	0	18468	12808	25213	27092	2390	0								0	30		0	
831941																															0	304	4642	1539	13179		26		1448	594			7697	362	5356	0	1194	65186	393	0			0	28371	1362	15411	10753	830	9072	738	1463	13052	3151	11923	3492	5305	4884	10825	318								0	99		0	
832377																															0	521836	941	15598	484595	0	0	0	0	0	224251	0	224251	75844	15113	0	0	1454034	0	0	0	0	0	101185	14671	29110	701804	36630	18672	19027	14308	1615	9551	527105	344715	208236	185890	45230	31377	0	0	0	0	0	0	0	0	0	0	0	
832470																															0	82957	1816	22954	157325	133	199	66	331	0	64424	0	64424	33944	33223	0	3989	641903	514	0	0	0	0	196530	44049	150319	79863	14291	30657	66934	43149	28281	12261	148947	35582	102167	107747	45580	865	0	0	0	0	0	0	0	0	676	0		
832528																															1401	45	0	0	0		2		0	0			2451	0	5097	0	38	28315	87	0			0	19271	97	12439	2624	3670	8776	609	935	3825	190	1612	2089	2062	1592	1409	367								0	0		0	
832546																															0	279	873	0	39060		26		522	34			21382	3157	24758	0	2955	173948	12	0			0	69998	10411	59	20320	3068	1013	8765	12476	43315	1164	21095	6810	29737	30420	15528	317								273	266		0	
833271																															0	15733	0	15283	99168	0	51	51	0	0	24213	0	24213	6253	17213	0	0	293810	344	0	0	0	6689	93737	16073	9600	87624	10728	323	2540	5249	31275	42103	66640	9971	34351	50150	30446	5814	0	0	0	0	0	0	0	5757	673	0	0	
833404																															0	13612	1576	22066	55346	0	15	15	250	0	21532	0	21532	9402	9915	0	451	296509	333	0	0	0	0	150434	12135	85845	19299	7949	21484	18694	40649	29430	32155	40552	8902	19628	40703	27683	8455	0	0	0	0	0	0	0	0	108	286	0	
833646																															0	398	3857	48	10140		2		1043	100			6226	86	3225	0	0	45972	0	0			0	20690	0	14399	6396	3186	2944	3421	7915	1947	1277	9444	4087	7443	3567	509	232								238	19		0	
833749																															0	2753	25335	5649	51778		44		1927	1283			29239	7958	4289	0	28	157385	0	0			60	24720	2908	12569	36635	3814	4587	5392	6605	2717	1605	40139	15092	30595	33925	12376	98								753	4		0	
833758																															0	50	4658	71	2614		187		13490	2			1521	0	3936	0	0	32686	0	58			0	5877	49	322	10245	257	865	1369	2637	472	42	11376	4637	4153	3858	1457	563								0	175		0	
833851																															0	72	1039	0	4325		0		1167	0			4485	0	1732	0	0	14421	0	0			0	1563	0	0	6546	46	376	1139	2	0	0	3640	2484	4936	433	1063	278								0	38		0	
834045																															0	150	2465	0	2110		0		2513	0			3136	0	726	0	0	14153	0	0			0	3053	0	1187	5819	236	500	815	1411	91	0	4524	2315	1489	2350	422	0								0	0		0	
834269																															148	10669	0	0	103476		0		0	654			22960	0	109	0	0	136952	476	0			0	66	0	66	29121	0	0	0	0	0	66	125619	1331	563	147	9289	0								0	0		0	
834353																															0	1552	0	0	10357		31		0	0			1200	3535	5359	0	605	34989	0	0			0	11379	871	0	13474	4482	2605	3353	177	0	762	3003	3384	12292	4665	111	155								0	100		0	
834755																															0	1520	0	0	9128		12		0	0			4825	525	1941	0	514	37287	56	0			0	17109	1541	6543	3608	1295	3196	1171	595	3607	7005	6465	1332	3042	6071	1648	470								120	108		0	
834849																															0	27982	535	12546	128211	674	4401	3727	0	0	33561	0	33561	111254	181827	0	202	643020	0	5972	5972	0	0	112761	17516	94784	61180	2687	7280	28205	36089	36967	1242	180137	3649	55613	203097	87593	117	0	0	0	0	0	0	0	0	6252	0	0	
834979																															0	32817	549	44606	55593	0	664	664	0	0	22287	0	22287	92737	12336	0	0	820375	875	0	0	0	0	550344	9099	256962	21100	28761	90578	121382	41491	159399	98405	108491	12539	52856	53365	28393	12884	0	0	0	0	0	0	0	0	218	0	0	
835257																															0	2454	6883	2512	11342		0		6074	0			6022	390	4763	0	0	59869	13	0			0	16281	3003	400	16101	254	2358	8179	3704	1787	0	5947	9095	18547	7277	2201	150								59	99		0	
835323																															0	13029	0	0	54875		71		0	0			32669	3824	6451	0	602	125152	0	0			1093	10200	3007	7411	30895	1357	1897	3241	1541	2060	0	50436	4845	12129	34838	12578	0								0	424		0	
835378																															0	0	0	58	723		0		0	0			0	0	2759	0	0	30551	2	0			0	25538	1475	15386	694	417	2474	2324	768	5965	13590	260	821	1088	846	909	1091								0	0		0	
835408																															0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		0	
835444																															193	1691	1404	1979	23086		3		0	0			8790	0	6397	0	938	64197	0	0			0	19590	126	0	26644	1212	3936	13416	853	78	95	12458	9038	12729	5727	2333	2310								0	0		0	
835613																															0	640	2626	0	7385		102		465	0			2485	0	1840	0	446	29763	0	0			0	13774	0	8722	3304	357	1683	2657	5994	2518	394	3593	3562	3375	3638	1821	0								0	0		0	
835659																															0	0	3357	0	817		13		3443	0			2704	0	2277	0	46	18396	9	0			0	5679	69	3693	3465	13	3703	89	66	721	768	840	2568	2015	2403	2196	2582								0	0		0	
835743																															0	3636	1128	221	13337		415		1923	0			27488	0	19821	0	0	92163	0	0			0	23465	137	15973	46030	3463	13790	2453	1012	2555	0	21919	29886	11306	2651	2593	40								0	592		0	
835958																															0	1006	2757	0	11094		38		1146	0			9420	0	4851	0	1233	45491	0	0			0	9256	3176	6475	7273	77	355	1003	329	1726	5684	4179	5331	10740	5782	4883	4612								1259	255		0	
836142																															0	268	11929	0	8086		46		10508	0			11677	1373	2726	0	1423	58724	0	3			0	9964	681	17	20933	403	2009	3701	760	2947	65	9701	9934	14978	9385	4670	0								0	40		0	
836151																															0	51	2173	0	1487		627		2991	0			466	0	2279	0	638	13728	0	0			0	2883	133	2000	5318	81	278	1092	1247	136	0	3315	2482	2895	1735	340	0								0	0		0	
836544																															0	16	1653	70	972		14		3134	184			3351	0	2305	0	446	20383	0	0			0	8375	0	8234	6745	519	1366	3725	768	469	1493	3187	2029	3797	1606	908	456								0	47		0	
836656																															0	0	173	314	362		246		918	0			613	0	1046	0	0	5232	0	0			0	1560	0	496	3132	390	109	30	96	924	0	2071	562	593	180	262	0								0	0		0	
836843																															0	31423	752	7192	65468	0	235	235	3260	0	47181	0	47181	6004	7606	0	4955	275908	0	0	0	0	0	84016	17112	35766	66499	3035	12997	13791	21986	29317	2668	45434	34749	37414	69118	3667	1208	0	0	0	0	0	0	0	490	214	0	0	
836852																															0	921	14374	989	26857		25		15389	0			25602	1561	5485	0	1436	117846	77	0			0	22260	2453	3320	26775	1060	2267	1705	4597	12193	334	37050	13902	20231	19118	2682	1635								292	279		0	
837000																															0	5158	0	0	85439	0	381	381	0	3	52886	0	52886	35537	5015	0	266	324629	848	0	0	0	0	137910	1904	7528	18932	1346	1810	2533	5859	102428	23776	101908	24359	14914	33532	12799	0	0	0	0	0	0	0	0	497	484	0	0	
837037																															0	13698	0	19059	49048		549		0	0			7747	188	31034	0	0	137202	331	0			0	6573	9526	1705	51844	2590	0	1214	2545	224	0	39651	9875	23424	42993	14624	121								0	111		0	
837046																															0	271	7197	0	2174		0		5047	0			3612	0	2484	0	0	27826	0	0			2	6920	0	5909	7527	45	344	2120	4277	134	0	3519	3619	4670	8267	831	0								121	0		0	
837149																															0	0	14824	0	2590		0		7157	0			4115	67	3423	0	0	37386	0	0			0	5020	190	3209	9881	1245	2645	13	117	1000	0	20490	4511	1614	2671	2500	362								0	0		0	
837158																															0	1603	7970	846	13497		81		5674	0			13136	41	11879	0	0	71035	0	0			0	15533	720	12647	17820	664	12909	1162	577	74	106	22547	14167	8221	8428	1022	0								55	0		0	
837260	4956965	9145	5614	50	1576804	8770	85086	0	5762	6670437	12695	12104	0	193611	1894420	2763003	555418	569187	662885	541339	63011	0	0	0	0	0	13015	9867	3736	0	0	1058041	1960	175257	1933030	0	9145	9145	5614		1576804	8770	1585574	230964	85086	0	5762	6670437	12695	12104				1503293	54420	1160251		61983	60667	85368	753476	416188	120623							0			0	0			13015	9867			
837354																															0	3444	4429	15193	19595		18		3071	0			7777	1045	4113	0	188	87973	3	0			0	24851	3995	16017	14424	1946	5507	6060	4862	3347	3129	8388	13250	15625	9775	7713	7811								0	257		0	
837448																															48	1598	9891	3097	8029		27		5760	27			14459	740	2791	0	293	63785	0	2625			0	12422	1531	7059	16989	795	1443	6221	1952	1834	176	16417	9199	14761	10442	449	101								473	1		0	
837541																															0	133	11171	103	7594		19		2974	0			2430	504	6018	0	104	52222	0	0			0	20039	1133	14093	5458	728	456	1501	1203	7450	8359	4654	8387	11808	4040	1674	896								0	0		0	
837550																															0	751	1050	0	1257		0		859	0			4294	0	6330	0	0	28995	0	0			0	14111	343	8578	10297	2642	6518	1497	993	2049	391	3403	5142	3086	1623	1148	402								0	0		0	
837653																															0	0	5926	0	2034		0		9936	0			4346	0	1360	0	0	24994	0	296			0	1010	0	864	6992	114	267	407	82	140	0	11783	2902	4046	2935	1667	507								60	26		0	
837840																															0	2036	4507	177	6050		22		627	0			4244	0	7044	0	307	36561	0	0			0	11218	329	6041	22625	6843	578	1878	620	281	0	9705	5499	5123	2042	2033	0								0	0		0	
837952																															0	448	1388	0	2078		8		3997	57			3522	0	2450	0	13	21125	0	168			0	7026	27	4074	4923	696	1645	1290	3196	200	0	2019	3597	3752	3983	701	35								0	0		0	
838155																															0	0	893	0	756		3		1187	0			3638	0	1689	0	0	9387	0	607			343	588	7	0	2569	7	37	17	352	175	0	919	1606	1585	2319	2227	141								0	19		0	
838427																															0	859	1647	0	970		5		169	0			601	42	1479	0	172	17313	0	0			0	11145	86	9975	1109	1062	3225	4842	955	754	189	1135	814	2680	610	572	340								0	138		0	
