RCON9224,RCON9999,RSSD9017,RSSD9130,RSSD9200,RSSD9220,IDRSSD
,2006-12-31,FIRST NATIONAL BANK OF NORWAY,NORWAY,MI,49870,289056
,2006-12-31,THE UNION BANKING COMPANY,WEST MANSFIELD,OH,43358,289225
,2006-12-31,,,,,289449
,2006-12-31,Farmers & Merchants Trust Company of Chambersburg,Chambersburg,PA,17201,289515
,2006-12-31,Old Second Bank Yorkville,Yorkville,IL,60560,289542
,2006-12-31,Norway Savings Bank,Norway,ME,4268,289702
,2006-12-31,GUARANTY BANK & TRUST CO.,NEW ROADS,LA,707600010,289739
,2006-12-31,,,,,289757
,2006-12-31,Empire Bank,Springfield,MO,65804,290052
,2006-12-31,The First National Bank of Manchester,Manchester,TN,37355,290230
,2006-12-31,WAUKESHA STATE BANK,WAUKESHA,WI,53188,290249
,2006-12-31,The Citizens Bank of Valley Head,Valley Head,AL,35989,290838
,2006-12-31,THE NATIONAL BANK OF ADAMS COUNTY,WEST UNION,OH,45693,290922
,2006-12-31,Bank of Hydro,Hydro,OK,73048,291059
,2006-12-31,FirstBank of Lakewood,Lakewood,CO,80226,291152
,2006-12-31,Geauga Savings Bank,Newbury,OH,44065,291273
,2006-12-31,FIRST BANK,WADLEY,AL,36276,291330
,2006-12-31,HAMLIN BANK AND TRUST COMPANY,SMETHPORT,PA,16749,291611
,2006-12-31,Farmers & Merchants,Waterloo,AL,356770128,291732
,2006-12-31,The Glouster Community Bank,Lancaster,OH,43130,291910
,2006-12-31,First Financial Bank,Bessemer,AL,35020,292234
,2006-12-31,West Bank & Trust,West,TX,76691,292467
,2006-12-31,Four Oaks Bank & Trust Company,Four Oaks,NC,27524,292524
,2006-12-31,FIRST NATIONAL BANK OF WAKEFIELD,WAKEFIELD,MI,49968,292850
,2006-12-31,Evans National Bank,Angola,NY,14006,292908
,2006-12-31,Omni National Bank,Atlanta,GA,30328,293026
,2006-12-31,COMMUNITY NATIONAL BANK,MIDLAND,TX,79702,293053
,2006-12-31,ADRIAN STATE BANK,ADRIAN,MN,561100129,293352
,2006-12-31,The Citizens Bank of Winfield,Winfield,AL,355940550,293437
,2006-12-31,"CAMPBELL COUNTY BANK, INC.",HERREID,SD,57632,293651
,2006-12-31,Vanguard Bank & Trust Company,Valparaiso,FL,32580,293736
,2006-12-31,State Bank of Southwest Missouri,Springfield,MO,65808,293754
,2006-12-31,First State Bank of Adams County,Winchester,OH,45697,294023
,2006-12-31,MINER COUNTY BANK,HOWARD,SD,57349,294153
,2006-12-31,METROPOLITAN NATIONAL BANK,SPRINGFIELD,MO,65808,294256
,2006-12-31,FIRST BANK & TRUST CO.,LUBBOCK,TX,79423,294564
,2006-12-31,City National Bank & Trust Company,Lawton,OK,73501,294751
,2006-12-31,TIMBERLAND BANK,HOQUIAM,WA,98550,294779
,2006-12-31,PIONEER COMMUNITY BANK,IAEGER,WV,248440368,294827
,2006-12-31,GREENVILLE NATIONAL BANK,GREENVILLE,OH,45331,295011
,2006-12-31,SECURITY BANK MINNESOTA,ALBERT LEA,MN,56007,295057
,2006-12-31,First Mountain Bank,Leadville,CO,80461,295356
,2006-12-31,,,,,295552
,2006-12-31,CITIZENS NATIONAL BANK,MACOMB,IL,61455,295637
,2006-12-31,Farmers State Bank of Medora,Medora,IL,620630101,295646
,2006-12-31,Farmers & Merchants State Bank,Iroquois,SD,573530099,295758
,2006-12-31,COASTAL COMMUNITY BANK,APALACHICOLA,FL,32320,296438
,2006-12-31,FirstBank,Antlers,OK,745230458,296456
,2006-12-31,Commercial Bank,Parsons,KS,673570648,296559
,2006-12-31,Citizens State Bank,Miles,TX,768610305,296755
,2006-12-31,First National Bank of Lindsay,Lindsay,OK,730520278,296858
,2006-12-31,Fortress Bank,Westby,WI,54667,297042
,2006-12-31,PATRIOTS BANK,Garnett,KS,66032,297051
,2006-12-31,THE BANK,WEATHERFORD,TX,76086,297257
,2006-12-31,FIRSTBANK OF LITTLETON,LITTLETON,CO,80126,297453
,2006-12-31,ROWLEY SAVINGS BANK,ROWLEY,IA,523290100,297547
,2006-12-31,The First State Bank of Arcadia,Arcadia,FL,34265,297631
,2006-12-31,Monterey County Bank,Monterey,CA,93942,297761
,2006-12-31,IOWA STATE BANK,SAC CITY,IA,505830486,298049
,2006-12-31,,,,,298218
,2006-12-31,CITY NATIONAL BANK,METROPOLIS,IL,62960,298245
,2006-12-31,Boone County National Bank,Columbia,MO,652059983,299046
,2006-12-31,,,,,299251
,2006-12-31,Bank Iowa,Denison,IA,51442,299644
,2006-12-31,Atwater State Bank,Atwater,MN,562090755,299653
,2006-12-31,Community Commerce Bank,Los Angeles,CA,90022,299868
,2006-12-31,Passumpsic Savings Bank,St. Johnsbury,VT,5819,300009
,2006-12-31,HomeStar Bank,Manteno,IL,60950,300036
,2006-12-31,OMNI BANK N.A.,ALHAMBRA,CA,91801,300063
,2006-12-31,Valley Exchange Bank,Lennox,SD,57039,300157
,2006-12-31,"COMMUNITY BANK, N.A.",SUMMERSVILLE,MO,65571,300250
,2006-12-31,"Shamrock Bank, N.A.",COALGATE,OK,745380267,300353
,2006-12-31,PIQUA STATE BANK,PIQUA,KS,66761,300456
,2006-12-31,The Coastal Bank of Georgia,Brunswick,GA,31520,300531
,2006-12-31,PLANTERSFIRST,CORDELE,GA,310100879,300933
,2006-12-31,Pioneer Bank,Sergeant Bluff,IA,51054,300942
,2006-12-31,Bank of Idaho,Idaho Falls,ID,83403,300960
,2006-12-31,Brown County State Bank,Mount Sterling,IL,62353,301640
,2006-12-31,Ulster Savings Bank,Kingston,NY,12401,301800
,2006-12-31,Bank of Belle Glade,Belle Glade,FL,33430,302030
,2006-12-31,Camp Grove State Bank,Camp Grove,IL,61424,302133
,2006-12-31,First National Bank,Idabel,OK,74745,302450
,2006-12-31,THE PLAINS STATE BANK,PLAINS,KS,67869,302553
,2006-12-31,"MINNWEST BANK, M.V.",REDWOOD FALLS,MN,56283,302656
,2006-12-31,Citizens National Bank,Wills Point,TX,75169,302665
,2006-12-31,KleinBank,Big Lake,MN,55309,303550
,2006-12-31,FIRST STATE BANK OF BURNET,BURNET,TX,78611,303653
,2006-12-31,Wells River Savings Bank,Wells River,VT,50810645,303701
,2006-12-31,The First Bank and Trust Company of Murphysboro,Murphysboro,IL,629660219,303747
,2006-12-31,Farmers Bank of Northern Missouri N.A.,Unionville,MO,63565,303952
,2006-12-31,First Nation Bank,Covington,GA,30014,304034
,2006-12-31,BURTON STATE BANK,BURTON,TX,77835,304155
,2006-12-31,Marquette Savings Bank,Erie,PA,165011486,304173
,2006-12-31,The Chesapeake Bank & Trust Co.,Chestertown,MD,21620,304520
,2006-12-31,The Security State Bank,Winters,TX,79567,304762
,2006-12-31,Deutsche Bank Trust Company Delaware,Wilmington,DE,19805,304913
,2006-12-31,THE FIRST STATE BANK,Abernathy,TX,793110150,305059
,2006-12-31,First National Bank in Pratt,Pratt,KS,67124,305152
,2006-12-31,THE GEO. D. WARTHEN BANK,SANDERSVILLE,GA,31082,305237
,2006-12-31,ESCAMBIA COUNTY BANK,FLOMATON,AL,36441,305433
,2006-12-31,THE NEW WASHINGTON STATE BANK,NEW WASHINGTON,IN,471620010,305442
,2006-12-31,The City National Bank of Shenandoah,Shenandoah,IA,516010279,305648
,2006-12-31,Fort Hood National Bank,Killeen,TX,76540,305750
,2006-12-31,The First National Bank of Fleming,Fleming,CO,80728,306056
,2006-12-31,Security State Bank,Waverly,IA,50677,306140
,2006-12-31,American National Bank of Minnesota,Brainerd,MN,56401,306159
,2006-12-31,Casey State Bank,Casey,IL,62420,306337
,2006-12-31,The State Bank of Blue Mound,Blue Mound,IL,62513,306739
,2006-12-31,The First National Bank Of Jeffersonville,Jeffersonville,NY,12748,306908
,2006-12-31,The Farmers National Bank of Buhl,Buhl,ID,83316,307062
,2006-12-31,Southern Bank,Sardis,GA,30830,307334
,2006-12-31,"AMERICAN BANK, NATIONAL ASSOCIATION",WACO,TX,76702,307361
,2006-12-31,Bank of the Pacific,Aberdeen,WA,98520,307679
,2006-12-31,"First National Bank of Sioux Center, The",Sioux Center,IA,51250,307745
,2006-12-31,First National Bank of Catlin,Catlin,IL,61817,307932
,2006-12-31,Heritage State Bank,Nevada,MO,64772,307950
,2006-12-31,Mills County Bank National Association,Glenwood,IA,51534,308247
,2006-12-31,CenBank,Buffalo Lake,MN,55314,308256
,2006-12-31,Bath State Bank,Bath,IN,47010,308340
,2006-12-31,The Bank of Fayetteville,Fayetteville,AR,72701,308443
,2006-12-31,"Lafayette Bank and Trust Company, N.A.",Lafayette,IN,479021130,308649
,2006-12-31,Bank of Bourbonnais,Bourbonnais,IL,609142513,308836
,2006-12-31,The Missouri Bank,Warrenton,MO,63383,309150
,2006-12-31,First Mariner Bank,Baltimore,MD,21224,309570
,2006-12-31,REGENT BANK,NOWATA,OK,74048,309655
,2006-12-31,FARMERS STATE BANK,FORT MORGAN,CO,807012102,309758
,2006-12-31,Root River State Bank,Chatfield,MN,55923,309851
,2006-12-31,"Southern Commerce Bank, N.A.",Tampa,FL,33610,310437
,2006-12-31,Carolina First Bank,Greenville,SC,29602,310727
,2006-12-31,Equity Bank,Dodge Center,MN,55927,310754
,2006-12-31,Shore Bank,Onley,VA,234180920,310875
,2006-12-31,FIRST NATIONAL BANK IN OKEENE,OKEENE,OK,73763,310950
,2006-12-31,Wauwatosa Savings Bank,Wauwatosa,WI,53226,310978
,2006-12-31,American Heritage Bank,Sapulpa,OK,740671408,311050
,2006-12-31,Bank of Bearden,Bearden,AR,71720,311144
,2006-12-31,The First National Bank of Cold Spring,Cold Spring,MN,56320,311256
,2006-12-31,YOAKUM NATIONAL BANK,YOAKUM,TX,77995,311265
,2006-12-31,THE OKEMAH NATIONAL BANK,OKEMAH,OK,74859,311452
,2006-12-31,Dime Bank,Norwich,CT,6360,311603
,2006-12-31,PINNACLE BANK SIOUX CITY,SIOUX CITY,IA,51106,311649
,2006-12-31,The First National Bank of Coleraine,Coleraine,MN,55722,311658
,2006-12-31,ARVEST BANK,FAYETTEVILLE,AR,72701,311845
,2006-12-31,Washington State Bank,Washington,LA,705890129,311939
,2006-12-31,First Bank of Berne,Berne,IN,467111549,312244
,2006-12-31,The Corner Stone Bank,Southwest City,MO,64863,312356
,2006-12-31,American Bank,Welsh,LA,70591,312431
,2006-12-31,Bridgeview Bank Group,Chicago,IL,60640,312730
,2006-12-31,"GNB FINANCIAL, n.a.",GAINESVILLE,TX,76241,312954
,2006-12-31,The Upstate National Bank,Rochester,NY,146141418,313009
,2006-12-31,First National Bank,Seiling,OK,736630010,313157
,2006-12-31,OSGOOD STATE BANK,"OSGOOD,",OH,453510069,313223
,2006-12-31,Union Bank of Benton,Benton,AR,72015,313241
,2006-12-31,National Union Bank of Kinderhook,Kinderhook,NY,12106,313401
,2006-12-31,Community Bank & Trust of Southeast Alabama,Enterprise,AL,36331,313531
,2006-12-31,Marshfield Savings Bank,Marshfield,WI,544490608,313577
,2006-12-31,First Lowndes Bank,Fort Deposit,AL,36032,314033
,2006-12-31,THE FIRST NATIONAL BANK OF DEERWOOD,DEERWOOD,MN,564440520,314257
,2006-12-31,Fordyce Bank & Trust Company,Fordyce,AR,71742,314444
,2006-12-31,BRIMFIELD BANK,BRIMFIELD,IL,615170320,315339
,2006-12-31,Bank of Blevins,Blevins,AR,71825,315348
,2006-12-31,St. Marys State Bank,St. Marys,KS,66536,315357
,2006-12-31,"NexTier Bank, N.A.",Butler,PA,160031550,315629
,2006-12-31,First Enterprise Bank,Oklahoma City,OK,73114,315656
,2006-12-31,Hartford Savings Bank,Hartford,WI,53027,315674
,2006-12-31,Eastwood Bank,Kasson,MN,55944,315852
,2006-12-31,"Republic Bank, Inc.",Duluth,MN,55802,316354
,2006-12-31,Republic Bank & Trust Company,Louisville,KY,402022700,316840
,2006-12-31,EXCHANGE BANK,SKIATOOK,OK,74070,316859
,2006-12-31,Mellon Securities Trust Company,Pittsburgh,PA,15258,316916
,2006-12-31,,,,,316934
,2006-12-31,NORTH MIDDLESEX SAVINGS BANK,AYER,MA,1432,317100
,2006-12-31,WEST PLAINS BANK AND TRUST COMPANY,WEST PLAINS,MO,65775,317258
,2006-12-31,Stock Yards Bank & Trust Co.,Louisville,KY,40206,317342
,2006-12-31,CITIZENS STATE BANK,GANADO,TX,77962,317650
,2006-12-31,,,,,317735
,2006-12-31,Bank of Chestnut,Chestnut,IL,62518,318639
,2006-12-31,Pilot Bank,Tampa,FL,33612,318835
,2006-12-31,THE RIDDELL NATIONAL BANK,BRAZIL,IN,47834,319047
,2006-12-31,The First National Bank,Stigler,OK,74462,319458
,2006-12-31,First National Bank of Platteville,Platteville,WI,538183146,319542
,2006-12-31,Security State Bank,Scott City,KS,67871,319551
,2006-12-31,PEOPLES BANK OF GREENSBORO,GREENSBORO,AL,36744,320034
,2006-12-31,Legacy Bank,Hinton,OK,73047,320052
,2006-12-31,Valley Central Savings Bank,Reading,OH,452153295,320070
,2006-12-31,Israel Discount Bank of New York,New York City,NY,100174903,320119
,2006-12-31,COLORADO EAST BANK & TRUST,Lamar,CO,810521019,320155
,2006-12-31,Alliant Bank,Sedgwick,KS,67135,320856
,2006-12-31,Citizens Bank & Trust Co,Atwood,TN,38220,321152
,2006-12-31,FIRST AMERICAN BANK,STONEWALL,OK,74871,321255
,2006-12-31,FARMERS AND MERCHANTS STATE BANK OF BUSHNELL,BUSHNELL,IL,61422,321330
,2006-12-31,OCALA NATIONAL BANK,OCALA,FL,344784050,321536
,2006-12-31,FCN Bank N.A.,Brookville,IN,47012,321947
,2006-12-31,National Bank,Gatesville,TX,765280779,322056
,2006-12-31,COMMUNITY STATE BANK,BROOK,IN,47922,322449
,2006-12-31,WABASH SAVINGS BANK,MT CARMEL,IL,62863,322476
,2006-12-31,FIRST SECURITY BANK,UNION STAR,MO,64494,322551
,2006-12-31,FARMERS & MERCHANTS BANK,ADAMSVILLE,TN,38310,322757
,2006-12-31,Bank of Commerce,Stilwell,OK,749600512,322850
,2006-12-31,Archer Bank,Chicago,IL,606323691,323035
,2006-12-31,The Lyons National Bank,Lyons,NY,14489,323204
,2006-12-31,Gilmer National Bank,Gilmer,TX,756440460,323651
,2006-12-31,THE FIRST NATIONAL BANK OF WYOMING,WYOMING,DE,19934,323718
,2006-12-31,First National Bank of Giddings,Giddings,TX,78942,324153
,2006-12-31,The Waterford Commercial and Savings Bank,Waterford,OH,45786,324229
,2006-12-31,OKLAHOMA STATE BANK,BUFFALO,OK,73834,324256
,2006-12-31,Roselle Savings Bank,Roselle,NJ,72031281,324274
,2006-12-31,ChoiceOne Bank,Sparta,MI,493450186,324340
,2006-12-31,First National Bank,Hot Springs,AR,71903,324649
,2006-12-31,BANK OF CROCKETT,BELLS,TN,38006,324854
,2006-12-31,THE BANK OF COMMERCE,AMMON,ID,83406,324863
,2006-12-31,Dewitt Savings Bank,Clinton,IL,61727,324975
,2006-12-31,FARMERS BANK,GREENWOOD,AR,72936,325141
,2006-12-31,First State Bank In Temple,Temple,OK,73568,325459
,2006-12-31,BYRON BANK,BYRON,IL,610100901,325534
,2006-12-31,FIRST NATIONAL BANK OF WELLSTON,WELLSTON,OH,45692,325824
,2006-12-31,Silver Lake Bank,Topeka,KS,66608,326054
,2006-12-31,Peoples State Bank of Newton,Newton,IL,62448,326344
,2006-12-31,The First National Bank in Sioux Falls,Sioux Falls,SD,57117,326858
,2006-12-31,Greenfield Co-operative Bank,Greenfield,MA,1301,326979
,2006-12-31,The Salt Lick Deposit Bank,Salt Lick,KY,403710157,327015
,2006-12-31,Farmers State Bank,West Salem,OH,44287,327220
,2006-12-31,Katahdin Trust Company,Patten,ME,4765,327305
,2006-12-31,UNITED SOUTHERN BANK,UMATILLA,FL,32784,327435
,2006-12-31,First South Bank,Jackson,TN,38305,327453
,2006-12-31,THE FIRST NATIONAL BANK OF TEXHOMA,TEXHOMA,OK,739490649,327556
,2006-12-31,First National Bank in Graham,Graham,TX,76450,327855
,2006-12-31,FIRST COUNTY BANK,NEW BADEN,IL,62265,327949
,2006-12-31,FIRST NATIONAL BANK,THOMAS,OK,73669,328058
,2006-12-31,Citizens State Bank,Miltonvale,KS,67466,328151
,2006-12-31,FIRST NATIONAL BANK GRAFORD,GRAFORD,TX,76449,328357
,2006-12-31,The National Bank & Trust Company,Wilmington,OH,45177,328423
,2006-12-31,Chickasha Bank & Trust Company,Chickasha,OK,73023,328450
,2006-12-31,FirstBank of South Jeffco,Littleton,CO,80162,328553
,2006-12-31,,,,,328656
,2006-12-31,First Savings Bank of Perkasie,Perkasie,PA,18944,328777
,2006-12-31,Bank Plus,Estherville,IA,51334,329149
,2006-12-31,CALHOUN COUNTY BANK,HAMPTON,AR,71744,329345
,2006-12-31,INSOUTH BANK,BROWNSVILLE,TN,38012,329550
,2006-12-31,Marlborough Co-Operative Bank,Marlborough,MA,1752,329578
,2006-12-31,The First National Bank of Southern Kansas,Mount Hope,KS,671080189,329756
,2006-12-31,First National Bank of Granbury,Granbury,TX,760480400,329952
,2006-12-31,FIRST NATIONAL BANK,HAMILTON,AL,35570,330239
,2006-12-31,FIRST NATIONAL BANK OF NOKOMIS,NOKOMIS,IL,62075,330248
,2006-12-31,ALTURA STATE BANK,ALTURA,MN,55910,330453
,2006-12-31,The Bank of Missouri,Perryville,MO,63775,330855
,2006-12-31,Wakefield Co-operative Bank,Wakefield,MA,18805013,330873
,2006-12-31,MORGANTOWN BANK & TRUST,MORGANTOWN,KY,42261,330949
,2006-12-31,LyndonBank,Lyndonville,VT,58510125,331106
,2006-12-31,Gloucester Cooperative Bank,Gloucester,MA,1930,331375
,2006-12-31,Richland County Bank,Richland Center,WI,53581,331544
,2006-12-31,NEKOMA STATE BANK,LACROSSE,KS,675480010,331553
,2006-12-31,New Tripoli Bank,NEW TRIPOLI,PA,18066,331713
,2006-12-31,First Bank of Newton,Newton,KS,671140587,332055
,2006-12-31,MECHANICS & FARMERS BANK,DURHAM,NC,27702,332224
,2006-12-31,Oakdale State Bank,Oakdale,IL,62268,332345
,2006-12-31,RANDOLPH SAVINGS BANK,RANDOLPH,MA,2368,332402
,2006-12-31,ADAMS STATE BANK,ADAMS,NE,683010106,332756
,2006-12-31,North Fork Bank,Melville,NY,11747,332907
,2006-12-31,The Sharon Co-operative Bank,Sharon,MA,2067,332970
,2006-12-31,State Bank of Cochran,Cochran,GA,31014,333034
,2006-12-31,FIRST STATE BANK OF THORNTON,Thornton,IA,50479,333043
,2006-12-31,The First National Bank of Battle Lake,Battle Lake,MN,565150038,333052
,2006-12-31,UNION BANK,MORRISVILLE,VT,56610667,333203
,2006-12-31,THE BANK,Oberlin,KS,67749,333650
,2006-12-31,First State Bank,Grandview,TX,76050,333856
,2006-12-31,The First National Bank of Okawville,Okawville,IL,62271,333940
,2006-12-31,Community bank and Trust Company,Tulsa,OK,74107,334059
,2006-12-31,Blaine State Bank,Blaine,MN,55434,334255
,2006-12-31,"FIRST COMMUNITY BANK, NATIONAL ASSOCIATION",SAN BENITO,TX,78586,334264
,2006-12-31,Titonka Savings Bank,Titonka,IA,504800309,334648
,2006-12-31,FARMERS & MERCHANTS STATE BANK,BLOOMING PRAIRIE,MN,55917,334657
,2006-12-31,HELENA NATIONAL BANK,HELENA,AR,72342,335346
,2006-12-31,TWO RIVERS STATE BANK,BLAIR,NE,68008,335355
,2006-12-31,State Bank of Oskaloosa,Oskaloosa,KS,66066,335757
,2006-12-31,Roxbury Highland Bank,Jamaica Plain,MA,2130,336071
,2006-12-31,,,,,336147
,2006-12-31,SANGER BANK,SANGER,TX,762661029,336361
,2006-12-31,"The Equitable Bank, SSB",Wauwatosa,WI,53226,336576
,2006-12-31,ASHTON STATE BANK,ASHTON,NE,688170147,336950
,2006-12-31,American Savings Bank,Tripoli,IA,506760909,337247
,2006-12-31,Heritage Bank of Schaumburg,Schaumburg,IL,601944052,337340
,2006-12-31,The Bank of Bonifay,Bonifay,FL,32425,337733
,2006-12-31,Melrose Cooperative Bank,Melrose,MA,2176,338178
,2006-12-31,TrustBank,Olney,IL,62450,338646
,2006-12-31,First National Bank of the Rockies,Grand Junction,CO,81505,338758
,2006-12-31,CAMBRIDGE STATE BANK,CAMBRIDGE,MN,55008,338851
,2006-12-31,1ST COMMUNITY BANK,SHERRARD,IL,612810455,338945
,2006-12-31,Gruver State Bank,Gruver,TX,790400978,339054
,2006-12-31,FIRST SECURITY BANK CANBY,CANBY,MN,56220,339353
,2006-12-31,First Community Bank,Corpus Christi,TX,78401,339456
,2006-12-31,Saco & Biddeford Savings Institution,Saco,ME,4072,339607
,2006-12-31,The Needham Cooperative Bank,Needham,MA,2492,339773
,2006-12-31,"Bank of Oklahoma, N.A.",Tulsa,OK,741922300,339858
,2006-12-31,VALLEY VIEW STATE BANK,OVERLAND PARK,KS,66212,339951
,2006-12-31,BANK OF TENNESSEE,KINGSPORT,TN,37660,340135
,2006-12-31,Peoples State Bank,Wausau,WI,54402,340144
,2006-12-31,21st Century Bank,Loretto,MN,55357,340256
,2006-12-31,FIRST NATIONAL BANK IN PINCKNEYVILLE,PINCKNEYVILLE,IL,62274,340443
,2006-12-31,THE FIRST NATIONAL BANK OF ORDWAY,ORDWAY,CO,81063,340555
,2006-12-31,Citizens State Bank,Pocahontas,IA,50574,340649
,2006-12-31,CENTRAL ILLINOIS BANK,RANTOUL,IL,61866,340742
,2006-12-31,"First National Bank, Albany/Breckenridge",Albany,TX,76430,340751
,2006-12-31,Walden Savings Bank,Montgomery,NY,12549,341310
,2006-12-31,,,,,341851
,2006-12-31,COLUMBIA COUNTY FARMERS NATIONAL BANK,BLOOMSBURG,PA,17815,341918
,2006-12-31,THE FIRST STATE BANK,HALLSVILLE,TX,756500600,341954
,2006-12-31,Tremont Savings Bank,Tremont,IL,61568,341972
,2006-12-31,Phelps County Bank,Rolla,MO,65401,342054
,2006-12-31,Asheville Savings Bank,Asheville,NC,28801,342175
,2006-12-31,First National Bank of Shiner,SHINER,TX,779840607,342362
,2006-12-31,Orrstown Bank,Shippensburg,PA,172570250,342410
,2006-12-31,Trustmark National Bank,Jackson,MS,39205,342634
,2006-12-31,The First National Bank of Three Rivers,Three Rivers,MI,49093,342643
,2006-12-31,BANK OF EUFAULA,EUFAULA,OK,74432,343051
,2006-12-31,FIRST NATIONAL BANK,PRIMGHAR,IA,512450068,343248
,2006-12-31,UNITED SOUTHWEST BANK,COTTONWOOD,MN,56229,343257
,2006-12-31,CITIZENS TRUST COMPANY,COUDERSPORT,PA,16915,343314
,2006-12-31,Independent Bankers Bank,Springfield,IL,627047407,343341
,2006-12-31,NASHVILLE SAVINGS BANK,NASHVILLE,IL,62263,343770
,2006-12-31,South Adams Savings Bank,Adams,MA,12200306,343903
,2006-12-31,,,,,343958
,2006-12-31,GULF STATE COMMUNITY BANK,CARRABELLE,FL,323221233,344236
,2006-12-31,"First Bankers Trust Company, N.A.",Quincy,IL,62301,344647
,2006-12-31,"Morris Building and Loan, s.b.",Morris,IL,60450,344674
,2006-12-31,CITIZENS DEPOSIT BANK AND TRUST,VANCEBURG,KY,41179,344816
,2006-12-31,Farmers State Bank,Darwin,MN,55324,344852
,2006-12-31,STATE BANK OF PRAIRIE DU ROCHER,PRAIRIE DU ROCHER,IL,62277,345149
,2006-12-31,The Chelsea Groton Savings Bank,Norwich,CT,6360,345309
,2006-12-31,"American Bank, National Association",Le Mars,IA,510310310,345345
,2006-12-31,State Bank of Lizton,Lizton,IN,46149,345747
,2006-12-31,First State Bank of St. Charles,St. Charles,MO,63301,345756
,2006-12-31,FIRST NATIONAL BANK OF SPI,SOUTH PADRE ISLAND,TX,78597,346566
,2006-12-31,FIRST NATIONAL BANK OF SOUTH CAROLINA,HOLLY HILL,SC,29059,347022
,2006-12-31,Devon Bank,Chicago,IL,606455494,347639
,2006-12-31,Bank of Bertrand,Bertrand,NE,689270007,347657
,2006-12-31,Valley National Bank,Tulsa,OK,74137,347956
,2006-12-31,BANK OF BENNINGTON,BENNINGTON,NE,68007,348159
,2006-12-31,BELMONT SAVINGS BANK,BELMONT,MA,2478,348207
,2006-12-31,Tulsa National Bank,Tulsa,OK,74136,348458
,2006-12-31,Walworth State Bank,Walworth,WI,53184,348542
,2006-12-31,Capital City Bank,Topeka,KS,666011433,348551
,2006-12-31,FARMERS AND MERCHANTS BANK,GRANITE QUARRY,NC,28072,348720
,2006-12-31,Farmers State Bank,Mentone,IN,46539,348748
,2006-12-31,The Commercial Bank,Honea Path,SC,29654,349129
,2006-12-31,Town and Country Bank,Stephenville,TX,76401,349165
,2006-12-31,Town and Country Bank of Quincy,Quincy,IL,62301,349343
,2006-12-31,Anchor Mutual Savings Bank,Aberdeen,WA,98520,349370
,2006-12-31,ROSSVILLE BANK,ROSSVILLE,GA,30741,350433
,2006-12-31,FIRST NATIONAL BANK,HOMINY,OK,74035,350657
,2006-12-31,NORTH VALLEY BANK,THORNTON,CO,80229,350750
,2006-12-31,BANK OF BREWTON,BREWTON,AL,36427,351131
,2006-12-31,LEGACY BANKS,PITTSFIELD,MA,1201,351207
,2006-12-31,Commercial National Bank of L'Anse,L'Anse,MI,499460098,351355
,2006-12-31,Summit Bank,Oakland,CA,94611,351560
,2006-12-31,First Bank & Trust Company,Wagoner,OK,744770427,351850
,2006-12-31,Delaware Place Bank,Chicago,IL,60611,352035
,2006-12-31,Bank of Commerce,McLean,TX,79057,352651
,2006-12-31,State Street Bank & Trust Company,Quincy,IL,62301,352745
,2006-12-31,Banner Bank,Walla Walla,WA,993620265,352772
,2006-12-31,"BANK OF MOUNT HOPE, INC.",MOUNT HOPE,WV,25880,352820
,2006-12-31,,,,,353023
,2006-12-31,Citizens National Bank,Teague,TX,75860,353069
,2006-12-31,Central State Bank,Calera,AL,35040,353238
,2006-12-31,COLORADO MOUNTAIN BANK,WESTCLIFFE,CO,81252,353359
,2006-12-31,FIRST NATIONAL BANK IN TREMONT,TREMONT,IL,615680023,353546
,2006-12-31,Amarillo National Bank,Amarillo,TX,79105,353555
,2006-12-31,The Bank of Fincastle,Fincastle,VA,24090,353724
,2006-12-31,First Western Bank,Wall,SD,57790,353751
,2006-12-31,First Farmers National Bank In Waurika,Waurika,OK,73573,353957
,2006-12-31,First National Bank of Alvin,Alvin,TX,775120606,354057
,2006-12-31,Sunrise Bank Dakota,Onida,SD,575640284,354253
,2006-12-31,Univest National Bank and Trust Co.,Souderton,PA,189640197,354310
,2006-12-31,Community National Bank,Seneca,KS,66538,354552
,2006-12-31,The State Exchange Bank,Lamont,OK,74643,354851
,2006-12-31,Colorado State Bank of Walsh,Walsh,CO,810900099,354954
,2006-12-31,CAROLINA BANK & TRUST CO.,DARLINGTON,SC,29540,355120
,2006-12-31,"Range Bank, N.A.",Negaunee,MI,49866,355559
,2006-12-31,Laura State Bank,Williamsfield,IL,614890249,355737
,2006-12-31,Simmons First Bank of South Arkansas,Lake Village,AR,716530271,355746
,2006-12-31,Bank of Floyd,Floyd,VA,24091,355821
,2006-12-31,FIRST NATIONAL BANK,FORT PIERRE,SD,57501,355858
,2006-12-31,MARSHALL COUNTY STATE BANK,VARNA,IL,61375,356145
,2006-12-31,Citizens State Bank,Lena,IL,61048,356239
,2006-12-31,Solomon State Bank,Solomon,KS,674800305,356659
,2006-12-31,THE CITIZENS STATE BANK OF ONTONAGON,ONTONAGON,MI,49953,356752
,2006-12-31,First State Bank of Red Bud,Red Bud,IL,62278,356949
,2006-12-31,First National Bank,Camdenton,Mo,65020,357049
,2006-12-31,STANLEY BANK,STANLEY,KS,66283,357151
,2006-12-31,K Bank,Owings Mills,MD,21117,357375
,2006-12-31,Davis Trust Company,Elkins,WV,262411429,357526
,2006-12-31,FIRST PIONEER NATIONAL BANK,WRAY,CO,80758,357553
,2006-12-31,,,,,357777
