RCON9224,RCON9999,RSSD9017,RSSD9130,RSSD9200,RSSD9220,IDRSSD
,2019-06-30,National Bank of Middlebury,Middlebury,VT,05753,173306
,2019-06-30,Piggott State Bank,Piggott,AR,72454,173342
,2019-06-30,Peoples State Bank,Albia,IA,52531,173548
549300RQ21ZFLCALGC21,2019-06-30,St. Johns Bank & Trust Co.,St. John,MO,63114,173557
,2019-06-30,The Village Bank,Auburndale,MA,2466,173575
,2019-06-30,First National Bank of Russell Springs,Russell Springs,KY,42642,173641
,2019-06-30,The First National Bank of Hebbronville,Hebbronville,TX,78361,173959
549300HOJEG7WXFB2S62,2019-06-30,Blue Ridge Bank,Walhalla,SC,29691,174321
,2019-06-30,COMMERCE BANK TEXAS,STOCKDALE,TX,78160,174367
5493005LKFCLR81TSN28,2019-06-30,Columbia Bank,Fair Lawn,NJ,07410,174572
,2019-06-30,Bank of Western Oklahoma,Elk City,OK,73644,175056
,2019-06-30,Community First Bank,Boscobel,WI,53805,175140
,2019-06-30,BANK OF MEAD,MEAD,NE,68041,175458
,2019-06-30,BANK OF MILLBROOK,MILLBROOK,NY,12545,175609
5493005ONLDV0W4QDI82,2019-06-30,ORANGE BANK & TRUST COMPANY,MIDDLETOWN,NY,10940,176101
,2019-06-30,FARMERS & MERCHANTS BANK,MIAMISBURG,OH,453430152,176325
,2019-06-30,Bank Of Wrightsville,Wrightsville,GA,31096,176437
,2019-06-30,Alliance Bank,Sulphur Springs,TX,75482,176464
213800XA5M2HOWATHG59,2019-06-30,LNB Community Bank,Lynnville,IN,47619,176642
,2019-06-30,First Progressive Bank,Brewton,AL,36427,177135
,2019-06-30,First National Bank in Taylorville,Taylorville,IL,62568,177443
,2019-06-30,First National Bank of Orwell,Orwell,VT,57600038,177500
,2019-06-30,Corn Growers State Bank,Murdock,NE,684070405,177555
,2019-06-30,Cass Commercial Bank,Des Peres,MO,63131,177751
,2019-06-30,The Middlefield Banking Company,Middlefield,OH,44062,177920
,2019-06-30,Laona State Bank,Laona,WI,54541,178150
,2019-06-30,Bellevue State Bank,Bellevue,IA,52031,178244
549300MEK4ETDCVHFB89,2019-06-30,Colfax Banking Company,Colfax,LA,71417,178356
5493002HQPD3K5EOQP52,2019-06-30,Grand Valley Bank,Heber City,UT,84032,178851
,2019-06-30,Success Bank,Bloomfield,IA,52537,179148
,2019-06-30,Bank Of Wiggins,Wiggins,MS,39577,179335
5493008ZGR745OCU3U41,2019-06-30,CLINTON SAVINGS BANK,CLINTON,MA,01510,179700
,2019-06-30,"Sacramento Deposit Bank, The",Sacramento,KY,42372,180144
,2019-06-30,IOWA PRAIRIE BANK,BRUNSVILLE,IA,51008,180443
,2019-06-30,TOWN-COUNTRY NATIONAL BANK,CAMDEN,AL,36726,180537
,2019-06-30,ILLINI STATE BANK,Oglesby,IL,61348,180845
,2019-06-30,The City National Bank Of Taylor,Taylor,TX,76574,181963
,2019-06-30,Bank of Palmer,Palmer,KS,66962,182353
254900XJUBW1WCO2J645,2019-06-30,"Classic Bank, National Association",Cameron,TX,76520,182951
,2019-06-30,The Bank of Hemet,Riverside,CA,92506,183668
549300BOX0L2YKKXKO38,2019-06-30,MECHANICS COOPERATIVE BANK,TAUNTON,MA,02780,183770
,2019-06-30,THE FARMERS NATIONAL BANK OF SCOTTSVILLE,BOWLING GREEN,KY,42104,183846
,2019-06-30,First National Bank and Trust,Phillipsburg,KS,67661,183958
,2019-06-30,Lakestone Bank & Trust,Lapeer,MI,48446,184142
,2019-06-30,CITIZENS NATIONAL BANK OF HILLSBORO,HILLSBORO,TX,76645,184656
,2019-06-30,Washita Valley Bank,Fort Cobb,OK,730380374,184759
,2019-06-30,First National Bank,Fletcher,OK,735410429,185251
,2019-06-30,SOLON STATE BANK,SOLON,IA,523330129,185448
,2019-06-30,Lindell Bank and Trust Company,St. Louis,MO,63139,185859
549300CPWNBJ0UCBZ853,2019-06-30,The Old Point National Bank of Phoebus,Hampton,VA,23663,186221
,2019-06-30,TSB Bank,LOMIRA,WI,53048,186548
,2019-06-30,First Northern Bank and Trust Company,Palmerton,PA,18071,186717
,2019-06-30,First Citizens Bank,Mason City,IA,50401,186744
,2019-06-30,Fort Gibson State Bank,Fort Gibson,OK,74434,186856
,2019-06-30,Vermont State Bank,Vermont,IL,61484,187648
,2019-06-30,Bank Iowa,West Des Moines,IA,50266,187947
,2019-06-30,Northern State Bank Of Thief River Falls,Thief River Falls,MN,56701,188056
,2019-06-30,Westmoreland Federal Savings And Loan Association,Latrobe,PA,15650,188177
549300ZIXM1VUXPG4D03,2019-06-30,"Florida Capital Bank, National Association",Jacksonville,FL,32256,188430
,2019-06-30,PCSB Bank,CLARINDA,IA,51632,188449
,2019-06-30,"Farmers Bank Of Appomattox, The",Appomattox,VA,24522,188720
,2019-06-30,Basile State Bank,Basile,LA,70515,188739
,2019-06-30,First National Bank of Absecon,Absecon,NJ,82010324,188917
549300Q05LH5SP618C79,2019-06-30,Commonwealth Bank And Trust Company,Louisville,KY,40207,189044
,2019-06-30,The Commercial & Savings Bank of Millersburg,Millersburg,OH,44654,189129
549300MF8JIZIIW4O172,2019-06-30,Advantage Community Bank,Dorchester,WI,54425,189549
549300BU5TSYOCF3Y655,2019-06-30,Inland Bank and Trust,Oak Brook,IL,60523,189745
,2019-06-30,First State Bank of Roscoe,Roscoe,SD,57471,189950
549300L5N76YCMWNRA06,2019-06-30,First State Bank of Texas,Three Rivers,TX,78071,190563
,2019-06-30,Iowa Savings Bank,Carroll,IA,51401,190648
,2019-06-30,FIRST STATE BANK,STUART,IA,50250,190947
,2019-06-30,The Wanda State Bank,Wanda,MN,56294,190956
,2019-06-30,FRONTIER BANK,LAMAR,CO,81052,191355
,2019-06-30,First State Bank of the Florida Keys,Key West,FL,33041,191935
,2019-06-30,CITIZENS BANK AND TRUST CO,VAN BUREN,AR,729570469,192147
,2019-06-30,First Bank Kansas,Salina,KS,67402,192558
,2019-06-30,PEOPLES STATE BANK OF WELLS,WELLS,MN,56097,192651
,2019-06-30,BANK OF THE PANHANDLE,GUYMON,OK,73942,192857
,2019-06-30,The First National Bank Of Tom Bean,Tom Bean,TX,75489,193162
254900ALCPGGRYFG8I88,2019-06-30,Fidelity Bank,West Des Moines,IA,50266,193247
,2019-06-30,Bank Of Dawson,Dawson,GA,39842,193537
,2019-06-30,The First Trust and Savings Bank,Watseka,IL,60970,193649
,2019-06-30,Dedham Institution for Savings,Dedham,MA,02026,193809
,2019-06-30,Commercial Savings Bank,Carroll,IA,51401,194440
,2019-06-30,Heritage Bank of St Tammany,Covington,LA,70433,194570
,2019-06-30,BankSouth,Dothan,AL,36302,194936
,2019-06-30,Rhinebeck Bank,Poughkeepsie,NY,12601,195111
,2019-06-30,The First National Bank Of Sedan,Sedan,KS,67361,195157
,2019-06-30,First National Bank,Heavener,OK,74937,195456
,2019-06-30,TriCentury Bank,De Soto,KS,66018,196752
,2019-06-30,Martha's Vineyard Savings Bank,Edgartown,MA,25391069,196800
,2019-06-30,Springfield State Bank,Springfield,KY,40069,197142
,2019-06-30,First National Bank of Spearville,Spearville,KS,67876,197254
5493000GDQJIBPCUBG13,2019-06-30,Eagle Bank,Everett,MA,02149,197302
F28JOQ8OBWCFUYM0UX93,2019-06-30,East West Bank,Pasadena,CA,91101,197478
254900CPIGHZEFW97Z79,2019-06-30,FIRST NATIONAL BANK MINNESOTA,SAINT PETER,MN,56082,197759
,2019-06-30,COMMUNITY STATE BANK OF SOUTHWESTERN INDIANA,POSEYVILLE,IN,47633,198046
,2019-06-30,First Federal Savings & Loan Bank,Olathe,KS,66061,198073
,2019-06-30,Abbybank,Abbotsford,WI,54405,198149
549300GWO8DN75PL7X16,2019-06-30,Sherburne State Bank,Becker,MN,55308,198251
,2019-06-30,First National Bank Of Bosque County,Valley Mills,TX,76689,198961
549300W17AVR6R725K42,2019-06-30,THE WARRINGTON BANK,PENSACOLA,FL,32507,199137
,2019-06-30,Western National Bank,Chester,NE,68327,199351
,2019-06-30,Altamaha Bank & Trust Company,Vidalia,GA,30475,199436
5493000EAQ6YVQD0ZB49,2019-06-30,WESTERN BANK,Lubbock,TX,79464,199463
,2019-06-30,State Bank Of Wapello,Wapello,IA,52653,200042
549300IBHVRZNE4YFN80,2019-06-30,"Banc Of California, National Association",Santa Ana,CA,92707,200378
,2019-06-30,Wauchula State Bank,Wauchula,FL,33873,200435
549300PCCKR7GKQPTC92,2019-06-30,Park Bank,Milwaukee,WI,53216,200640
,2019-06-30,Americana Community Bank,Sleepy Eye,MN,56085,201254
549300DUTN4RUBI81Z18,2019-06-30,LAKESIDE BANK,CHICAGO,IL,60601,201834
,2019-06-30,CUMBERLAND SECURITY BANK,SOMERSET,KY,42502,202514
,2019-06-30,Iowa Trust And Savings Bank,Centerville,IA,52544,202541
,2019-06-30,Community Bank National Association,Dewitt,NY,13214,202907
254900FI363837PZX856,2019-06-30,Midwest Heritage Bank,West Des Moines,IA,50265,203043
,2019-06-30,Senath State Bank,Senath,MO,63876,203052
,2019-06-30,Preferred Bank,Houston,TX,77079,203070
,2019-06-30,"Conneaut Savings Bank, The",Conneaut,OH,44030,203575
,2019-06-30,The Provident Bank,Jersey City,NJ,7302,204004
,2019-06-30,Chesapeake Bank Of Maryland,Parkville,MD,21234,204077
254900Z8I9USTJ1JA072,2019-06-30,BANK OF EASTMAN,EASTMAN,GA,31023,204237
,2019-06-30,First National Bank in New Bremen,New Bremen,OH,45869,204826
,2019-06-30,Farmers And Merchants Bank,Baldwyn,MS,38824,205243
549300DDJMNOWGXL6236,2019-06-30,Farmers Savings Bank,Mineral Point,WI,53565,205346
,2019-06-30,State Bank of Taunton,Taunton,MN,56291,205458
,2019-06-30,Cherokee State Bank,Cherokee,IA,51012,205542
,2019-06-30,Southwest Capital Bank,Albuquerque,NM,87104,206156
549300JH5DMYH0O5TM77,2019-06-30,Ambler Savings Bank,Ambler,PA,19002,206174
549300KLGM1W030VUP23,2019-06-30,Equitable Savings and Loan Association,Sterling,CO,80751,206473
,2019-06-30,EASTERN INTERNATIONAL BANK,LOS ANGELES,CA,90012,206772
,2019-06-30,Union State Bank,Uniontown,KS,66779,206950
,2019-06-30,The First National Bank of Brownstown,Brownstown,IL,62418,207041
549300QLO8TSQW5JTK72,2019-06-30,West Gate Bank,Lincoln,NE,68516,207050
,2019-06-30,Grant County Bank,Ulysses,KS,67880,207452
,2019-06-30,First Federal Bank of Ohio,Galion,OH,44833,207470
549300X2ZT06KCNAN962,2019-06-30,Northwestern Bank N.A.,Dilworth,MN,56529,207555
5493001SSNVCONGBH947,2019-06-30,FIRST NATIONAL BANK AND TRUST COMPANY,BELOIT,WI,53511,207845
549300MZCM3IR0ZWD194,2019-06-30,First Utah Bank,Salt Lake City,UT,84109,207872
,2019-06-30,"Citizens State Bank of Tyler, Inc.",Tyler,MN,56178,207957
,2019-06-30,Vermillion State Bank,Vermillion,MN,55085,208057
549300AT7EB9FJAF0E61,2019-06-30,Old National Bank,Evansville,IN,47708,208244
,2019-06-30,BENTON STATE BANK,BENTON,WI,53803,208347
,2019-06-30,Farmers State Bank,Algona,IA,50511,208440
,2019-06-30,"Stearns Bank Of Upsala, National Association",Upsala,MN,56384,208459
,2019-06-30,Universal Bank,West Covina,CA,91792,208570
,2019-06-30,First Northeast Bank of Nebraska,Lyons,NE,68038,208655
,2019-06-30,KeySavings Bank,Wisconsin Rapids,WI,54494,208972
,2019-06-30,The First National Bank Of Carmi,Carmi,IL,62821,209148
,2019-06-30,"Bank of Whittier, NA",WHITTIER,CA,90603,209362
,2019-06-30,Citizens Bank,Byhalia,MS,38611,209447
,2019-06-30,FNB Washington,Washington,KS,66968,209559
,2019-06-30,PrimeSouth Bank,Tallassee,AL,36078,209830
,2019-06-30,InBank,Raton,NM,87740,209858
,2019-06-30,SOUTHEASTERN BANK,DARIEN,GA,31305,210238
,2019-06-30,Wadena State Bank,Wadena,MN,56482,210256
6PTKHDJ8HDUF78PFWH30,2019-06-30,THE NORTHERN TRUST COMPANY,CHICAGO,IL,60603,210434
,2019-06-30,SECURITY HOME BANK,Malmo,NE,68040,210452
,2019-06-30,Peoples Federal Savings And Loan Association,Sidney,OH,45365,210779
,2019-06-30,"Hyden Citizens Bank, Inc",Hyden,KY,41749,211114
549300K6K2IS7FRS7S09,2019-06-30,"North American Savings Bank, F.S.B.",Grandview,MO,64030,211271
,2019-06-30,Coffee County Bank,Manchester,TN,37355,211338
,2019-06-30,SECURITY STATE BANK OF WANAMINGO,WANAMINGO,MN,55983,211851
254900XY9IETIM2DL872,2019-06-30,Pennian Bank,MIfflintown,PA,17059,212018
,2019-06-30,Persons Banking Company,Forsyth,GA,31029,212335
,2019-06-30,Citizens State Bank,Wyoming,IA,523620198,212344
OX3PU53ZLPQKJ4700D47,2019-06-30,"MUFG Union Bank, N.A.",San Francisco,CA,941041302,212465
549300D1PL8LHKCBST97,2019-06-30,Somerset Trust Company,Somerset,PA,15501,212522
,2019-06-30,Hometrust Bank,Asheville,NC,28801,212577
,2019-06-30,"Slovenian Savings And Loan Association Of Canonsburg, Pa",Strabane,PA,15363,213471
,2019-06-30,BANK OF ABBEVILLE & TRUST COMPANY,ABBEVILLE,LA,70510,213538
,2019-06-30,The Apple Creek Banking Company,Apple Creek,OH,44606,213912
549300X6N7SHY5D9U195,2019-06-30,"CITIZENS STATE BANK OF WAVERLY, INC",WAVERLY,MN,55390,213958
549300G0QSZVT1E3RS89,2019-06-30,The Bank Of Greene County,Catskill,NY,12414,214106
,2019-06-30,FARMERS AND MERCHANTS STATE BANK,ARCHBOLD,OH,43502,214414
254900YJPIZ3RCMEM452,2019-06-30,Chesapeake Bank,Kilmarnock,VA,22482,214722
8EWQ2UQKS07AKK8ANH81,2019-06-30,DEUTSCHE BANK TRUST COMPANY AMERICAS,New York,NY,10005,214807
,2019-06-30,"First National Bank In Creston, The",Creston,IA,50801,214843
254900U7G0LJ4QNSFC86,2019-06-30,Manufacturers Bank & Trust Company,Forest City,IA,50436,215345
,2019-06-30,Meramec Valley Bank,Valley Park,MO,63088,215354
,2019-06-30,Welcome State Bank,Welcome,MN,56181-0238,215653
5493006XE7ZLYUW25E11,2019-06-30,American Bank Of Commerce,Wolfforth,TX,79382,215662
,2019-06-30,The Juniata Valley Bank,Mifflintown,PA,17059,215710
,2019-06-30,First State Bank,Graham,TX,76450,216164
,2019-06-30,FIRST NATIONAL BANK NW FL,PANAMA CITY,FL,32405,216230
549300438JG7EP075C16,2019-06-30,Columbia Bank,Lake City,FL,32056,216632
254900L67A0ZTJRS6614,2019-06-30,FIRST BANK,Southern Pines,NC,28387,216922
549300TIX8J3RRFKXZ81,2019-06-30,First Farmers & Merchants Bank Cannon Falls,Cannon Falls,MN,55009,217059
549300Y5CMBB4R90KT81,2019-06-30,CBBC Bank,Maryville,TN,37802,218131
,2019-06-30,ZAPATA NATIONAL BANK,ZAPATA,TX,78076,218261
,2019-06-30,STATE BANK OF ODELL,ODELL,NE,68415,218850
549300BGIT0LFI12Z304,2019-06-30,"SECURITY BANK, S.B.",SPRINGFIELD,IL,62701,218878
,2019-06-30,Collins State Bank,Collins,WI,54207,219044
549300SP2BPE296CC590,2019-06-30,The Bank of Edwardsville,Edwardsville,IL,62025,219343
,2019-06-30,CNB Bank,Carlsbad,NM,88220,219651
,2019-06-30,Carrollton Federal Bank,Carrollton,KY,41008,219679
25490099UNYWX2PZ4J91,2019-06-30,"WNB FINANCIAL, N.A.",WINONA,MN,55987,220059
5493006HXEF6V2NZED40,2019-06-30,Peoples Bank,Newton,NC,28658,220527
254900JG0TE6ZVYQ7857,2019-06-30,DENVER SAVINGS BANK,DENVER,IA,50622,220844
,2019-06-30,First Federal Bank,Dickson,TN,37055,220974
,2019-06-30,"Interamerican Bank, A Federal Savings Bank",Miami,FL,33165,221775
,2019-06-30,First State Bank Of Wyoming,Wyoming,MN,55092,222156
5493004OOUJA3N8LL077,2019-06-30,Denmark State Bank,Denmark,WI,542080130,222446
,2019-06-30,"Bank Of Baker, The",Baker,MT,59313,222558
549300ZTZPT51D3DK456,2019-06-30,"First Westroads Bank, Inc.",Omaha,NE,68118,222754
,2019-06-30,Putnam Bank,Putnam,CT,06260,223005
,2019-06-30,The First Bank and Trust Company,Lebanon,VA,24266,223322
MXUKQJKNI44KEXCGF743,2019-06-30,"MIDSOUTH BANK, NATIONAL ASSOCIATION",LAFAYETTE,LA,705023745,223331
,2019-06-30,Peoples Bank Of Wyaconda,Kahoka,MO,63445,223452
549300JT42BM03B8DD11,2019-06-30,Belt Valley Bank,Belt,MT,59412,223751
,2019-06-30,Danville State Savings Bank,New London,IA,52645,223845
,2019-06-30,Almena State Bank,Almena,KS,67622,224552
,2019-06-30,HEADWATERS STATE BANK,LAND O'LAKES,WI,54540,224954
,2019-06-30,Andover State Bank,Andover,KS,67002,225054
,2019-06-30,Ultima Bank Minnesota,Winger,MN,56592,225157
,2019-06-30,STATE BANK OF BURNETTSVILLE,BURNETTSVILLE,IN,47926,225241
,2019-06-30,Countryside Bank,Countryside,IL,60525,225335
5493001EXVWX6Q13MY44,2019-06-30,Bank of Bartlett,Bartlett,TN,38134,225559
,2019-06-30,Heritage Bank,Marion,IA,52302,225942
,2019-06-30,Grand Rivers Community Bank,Grand Chain,IL,62941,226949
,2019-06-30,Union State Bank,Arkansas City,KS,67005,227151
,2019-06-30,"Brenham National Bank, The",Brenham,TX,77833,227357
,2019-06-30,Brighton Bank,Brighton,TN,38011,227656
549300686RMBOL8Y1T93,2019-06-30,Milford Federal Bank,Milford,MA,01757,227777
,2019-06-30,Franklin Savings Bank,Farmington,ME,04938,228000
,2019-06-30,Farmers Security Bank,Washburn,ND,58577,228055
,2019-06-30,First Midwest Bank Of Poplar Bluff,Poplar Bluff,MO,63901,228158
549300KTSX5SM2W0VV58,2019-06-30,Crossroads Bank,Wabash,IN,46992,228279
254900KSSD1QWXBEPB68,2019-06-30,State Bank Of Newburg,Newburg,WI,53060,228345
,2019-06-30,First Federal Savings And Loan Association Of San Rafael,San Rafael,CA,94901,229070
,2019-06-30,"Auburn Savings Bank, Fsb",Auburn,ME,04210,229173
,2019-06-30,State Bank & Trust Co.,Nevada,IA,502010327,229342
,2019-06-30,FIRST STATE BANK OF BROWNSBORO,BROWNSBORO,TX,75756,229454
KI0VI4JRMCIJ329YTN75,2019-06-30,Valley National Bank,Passaic,NJ,07055,229801
51KMXRLB0RIEGI0WJN58,2019-06-30,Mizuho Bank (USA),New York,NY,100201104,229913
,2019-06-30,THE FIRST CITIZENS NATIONAL BANK,UPPER SANDUSKY,OH,43351,230423
,2019-06-30,Hocking Valley Bank,Athens,OH,45701,230610
,2019-06-30,International Bank of Commerce - Brownsville,Brownsville,TX,78522,230759
,2019-06-30,State Bank,New Hampton,IA,50659,231149
,2019-06-30,CHESTER NATIONAL BANK,CHESTER,IL,62233,231279
549300YJEIYIINWT8473,2019-06-30,The First National Bank of McHenry,McHenry,IL,60050,231336
,2019-06-30,Washington Savings Bank,Philadelphia,PA,19154,231671
549300EL0TXZ1J1WU248,2019-06-30,First State Bank Shannon-Polo,Shannon,IL,61078,232847
,2019-06-30,Texas Bank,Brownwood,TX,76801,232856
,2019-06-30,Regions Bank,Birmingham,AL,35203,233031
,2019-06-30,First Community Bank,Newell,IA,505680295,233246
,2019-06-30,Citizens National Bank At Brownwood,Brownwood,TX,76801,233358
,2019-06-30,"Iuka State Bank, The",Iuka,IL,62849,233442
,2019-06-30,BLUE RIDGE BANK NATIONAL ASSOCIATION,MARTINSVILLE,VA,24112,233527
,2019-06-30,Western State Bank,Devils Lake,ND,58301,233554
,2019-06-30,Central National Bank,"Junction City,",KS,66441,234355
,2019-06-30,The National Bank Of Coxsackie,Coxsackie,NY,12051,234506
54930095LY1EDFTWAG29,2019-06-30,First Volunteer Bank,Chattanooga,TN,37402,234739
,2019-06-30,New Albin Savings Bank,New Albin,IA,521600008,234841
,2019-06-30,Mutual Federal Bank,Chicago,IL,60608,235174
,2019-06-30,Union Bank,Jamestown,TN,38556,235231
,2019-06-30,Rockhold Bank,Bainbridge,OH,45612,235316
,2019-06-30,Shelby County State Bank,Shelbyville,IL,62565,235446
254900ZOIZTP7ZF6AH17,2019-06-30,"Resource Bank, N.A.",DeKalb,IL,60115,235530
,2019-06-30,CITIZENS STATE BANK,CARLETON,NE,68326,235558
,2019-06-30,Johnson State Bank,Johnson,KS,67855,235950
5493002LPXKMOZNXUY90,2019-06-30,First International Bank & Trust,Watford City,ND,58854,236153
,2019-06-30,Bank Of Brookfield-Purdin National Association,Brookfield,MO,64628,236256
,2019-06-30,"Delaware National Bank Of Delhi, The",Delhi,NY,13753,236603
549300FZJCP0WM3QJH15,2019-06-30,Peapack-Gladstone Bank,Bedminster,NJ,07921,236706
,2019-06-30,UPPER PENINSULA STATE BANK,Escanaba,MI,49829,236957
,2019-06-30,WEST TEXAS NATIONAL BANK,Midland,TX,797055525,237066
549300256FCWXUM5FR50,2019-06-30,Pioneer Savings Bank,Albany,NY,12211,237619
,2019-06-30,IDABEL NATIONAL BANK,IDABEL,OK,74745,237954
549300VBLC1LTYHXGB54,2019-06-30,First Bank of Manhattan,Manhattan,IL,60442,238139
,2019-06-30,Peoples State Bank,Westhope,ND,58793,238250
,2019-06-30,"Terrabank, National Association",Miami,FL,33145,238737
549300M43WLX8F5V6M79,2019-06-30,Entegra Bank,Franklin,NC,28744,239275
,2019-06-30,First Bank Upper Michigan,Gladstone,MI,49837,239556
2549001VTOPU7JA6G249,2019-06-30,FNCB Bank,Dunmore,PA,18512,239613
549300LO3MP4RAI32X70,2019-06-30,First Bank,Burkburnett,TX,763540458,239659
,2019-06-30,First National Bank of Chadron,Chadron,NE,69337,239752
,2019-06-30,First National Bank of Burleson,Burleson,TX,76097,240954
,2019-06-30,The First National Bank of Dryden,13053,NY,13053,241009
,2019-06-30,"Vision Bank, National Association",Ada,OK,74820,241157
,2019-06-30,Columbus Bank and Trust Co,Columbus,NE,686014913,241559
DZHW4H2BUS3DOGKT0727,2019-06-30,Gorham Savings Bank,Gorham,ME,4038,241607
,2019-06-30,Peoples Savings Bank Of Rhineland,Rhineland,MO,65069,242257
,2019-06-30,Tri City National Bank,Oak Creek,WI,53154,242444
,2019-06-30,FNNB Bank,Newton,IA,50208,242949
,2019-06-30,Baybank,Gladstone,MI,49837,242958
,2019-06-30,Bay-Vanguard Fsb,Sparrows Point,MD,21219,242976
,2019-06-30,Green Dot Bank,Provo,UT,84604,243375
,2019-06-30,"First National Bank Of Bellevue, The",Bellevue,OH,44811,243414
,2019-06-30,PEOPLES BANK & TRUST CO.,Ryan,OK,73565,243955
,2019-06-30,FRIEND BANK,SLOCOMB,AL,36375,244037
,2019-06-30,Bank of England,England,AR,72046,244149
,2019-06-30,WAYPOINT BANK,"COZAD,",NE,69130,244158
,2019-06-30,American State Bank & Trust Company,Williston,ND,58802,244251
,2019-06-30,Habib American Bank,New York,NY,10016,245016
549300ZLPU75MU7O0T38,2019-06-30,ORIENTAL BANK,San Juan,PR,918,245276
,2019-06-30,Frazer Bank,Altus,OK,73521,245351
,2019-06-30,Superior National Bank and Trust Company,Hancock,MI,49930,245557
549300XQK88HRDZZFE27,2019-06-30,Bank of South Carolina,Charleston,SC,29401,246022
,2019-06-30,First Southern State Bank,Stevenson,AL,35772,246134
,2019-06-30,STATE BANK OF CERRO GORDO,CERRO GORDO,IL,618180440,246237
254900QQIJN4KR6ZBW98,2019-06-30,Citizens Bank of Rogersville,Rogersville,MO,65742,246451
QSP7HRK0K2UU3EDN8D71,2019-06-30,Bank Of Labor,Kansas City,KS,66101,246657
,2019-06-30,First National Bank of Sparta,Sparta,IL,62286,246947
5493008SS1YH3EWLDY29,2019-06-30,Alva State Bank & Trust Company,Alva,OK,73717,246956
,2019-06-30,Oregon Community Bank,Oregon,WI,53575,247140
549300KLIO6FT2J64B78,2019-06-30,Security State Bank and Trust,Fredericksburg,TX,78624,247355
,2019-06-30,"Roanoke Rapids Savings Bank, Ssb",Roanoke Rapids,NC,27870,247476
,2019-06-30,High Plains Bank,Flagler,CO,80815,247551
,2019-06-30,Kennebunk Savings Bank,Kennebunk,ME,04043,247908
,2019-06-30,Bank Of Springfield,Springfield,IL,62703,248240
,2019-06-30,Western Nebraska Bank,Curtis,NE,69025,248352
,2019-06-30,FIRST NATIONAL BANK & TRUST CO.,WILLISTON,ND,58801,248455
,2019-06-30,First Jackson Bank,Stevenson,AL,35772,248633
254900UDJNXYZSDOKI36,2019-06-30,Oostburg State Bank,Oostburg,WI,53070,248745
549300ZNYJDVRF2ZLJ91,2019-06-30,UNB BANK,Mt.Carmel,PA,17851,249416
549300N1UWZ4871DND44,2019-06-30,Apple Bank For Savings,Manhasset,NY,11030,249612
,2019-06-30,Rocky Mountain Bank & Trust,Florence,CO,81226,249658
,2019-06-30,"First State Bank Of The South, Inc.",Sulligent,AL,35586,250430
,2019-06-30,GN BANK,Chicago,IL,60653,250476
,2019-06-30,Community Bank,Alva,OK,73717,250850
549300YQ1PCVEIB6IB51,2019-06-30,"Banccentral, National Association",Alva,OK,73717,251352
,2019-06-30,"FIRST NATIONAL BANK & TRUST CO. OF IRON MOUNTAIN, THE",IRON MOUNTAIN,MI,49801,251558
549300UHLXT004ITEJ56,2019-06-30,FIRST NATIONAL BANK OF EASTERN ARKANSAS,FORREST CITY,AR,72336,251745
,2019-06-30,Security State Bank,Wishek,ND,58495,251857
,2019-06-30,Homeland Federal Savings Bank,Columbia,LA,71418,251978
,2019-06-30,City State Bank,Norwalk,IA,50211,252041
,2019-06-30,Eagle State Bank,Eagle,NE,68347,252256
254900RVMJYW1GVSVC74,2019-06-30,PREFERRED BANK,ROTHVILLE,MO,64676,252452
,2019-06-30,COMMUNITY FIRST BANK,KANSAS CITY,KS,66105,252658
,2019-06-30,Moody National Bank,Galveston,TX,77550,253356
549300TGUS6Y1N77GV58,2019-06-30,River City Bank,Sacramento,CA,95833,253468
,2019-06-30,Nsb Bank,Mason City,IA,50401,253646
,2019-06-30,Sweet Water State Bank,Sweet Water,AL,36782,253730
,2019-06-30,First Savanna Savings Bank,Savanna,IL,61074,253776
,2019-06-30,Bank Of Utica,Utica,NY,13502,254317
,2019-06-30,CATTARAUGUS COUNTY BANK,LITTLE VALLEY,NY,14755,254504
,2019-06-30,First Independence Bank,Detroit,MI,48202,254849
,2019-06-30,The Miners State Bank,Iron River,MI,499350351,255350
549300MGDBENMLUYMI91,2019-06-30,Community Bank Of Trenton,Trenton,IL,62293,255547
,2019-06-30,CITIZENS BANK AND TRUST COMPANY,ARDMORE,OK,73402,255556
,2019-06-30,Fidelity Bank,New Orleans,LA,70170,255574
,2019-06-30,Bank of Colorado,Fort Collins,CO,80525,255659
,2019-06-30,Home Savings Bank,Madison,WI,53704,255873
,2019-06-30,Texico State Bank,Texico,IL,62889,256049
,2019-06-30,AMERICAN NATION BANK,ARDMORE,OK,73401,256058
,2019-06-30,Rio Grande Savings And Loan Association,Monte Vista,CO,81144,256076
,2019-06-30,Utah Independent Bank,Salina,UT,84654,256179
549300UQPFB0RR8JCA42,2019-06-30,Dacotah Bank,Aberdeen,SD,57401,256553
,2019-06-30,First Bank of Alabama,Talladega,AL,35160,257233
,2019-06-30,Peshtigo National Bank,Peshtigo,WI,54157,257345
,2019-06-30,Community Bank Of Snyder,Snyder,TX,79549,257466
549300XUKQ6W1CY6QK47,2019-06-30,First Federal Savings Bank,Rochester,IN,46975,257578
,2019-06-30,Farmers And Merchants Bank,Arnett,OK,73832,257653
,2019-06-30,FMS Bank,Fort Morgan,CO,80701,257756
,2019-06-30,North Adams State Bank,Ursa,IL,62376,258146
,2019-06-30,The Milford Bank,Milford,CT,06460,258306
