RCON9224,RCON9999,RSSD9017,RSSD9130,RSSD9200,RSSD9220,IDRSSD
,2015-12-31,Stock Exchange Bank,Caldwell,KS,67022,671053
,2015-12-31,Primebank,Le Mars,IA,510311408,671147
,2015-12-31,Republic Bank of Chicago,Oak Brook,IL,605239848,671334
,2015-12-31,A J Smith Federal Savings Bank,Midlothian,IL,60445,671370
,2015-12-31,BBCN,Los Angeles,CA,90010,671464
,2015-12-31,Wood & Huston Bank,Marshall,MO,65340,671558
,2015-12-31,Dutton State Bank,Dutton,MT,59433,671857
,2015-12-31,FARMERS AND TRADERS SAVINGS BANK,DOUDS,IA,52551,672041
,2015-12-31,THE ATLANTA NATIONAL BANK,ATLANTA,IL,61723,672238
,2015-12-31,Farmers & Merchants Bank & Trust,Marinette,WI,541430347,672247
,2015-12-31,The Exchange Bank of Alabama,Altoona,AL,359529987,672537
,2015-12-31,"Profile Bank, Fsb",Rochester,NH,03867,672573
,2015-12-31,Citizens National Bank,Athens,TN,373710220,673132
,2015-12-31,Farmers and Merchants Savings Bank,Iowa City,IA,522464436,673244
,2015-12-31,SEAWAY BANK AND TRUST COMPANY,CHICAGO,IL,60619,673431
,2015-12-31,First Security Bank,Searcy,AR,721431009,673440
,2015-12-31,Citizens Federal Savings And Loan Association,Covington,KY,41011,673477
,2015-12-31,Bank of Prairie Village,Prairie Village,KS,66208,673851
,2015-12-31,Hingham Institution for Savings,Hingham,MA,020432590,673909
,2015-12-31,The Pineries Bank,Stevens Point,WI,54481,674344
,2015-12-31,LUANA SAVINGS BANK,LUANA,IA,521560068,674849
,2015-12-31,Community Bank,Dunlap,IA,51529,675042
,2015-12-31,Chasewood Bank,Houston,TX,77070,675051
,2015-12-31,"Fayette Savings Bank, ssb",La Grange,TX,78945,675079
,2015-12-31,Greenleaf Wayside Bank,Greenleaf,WI,541269774,675248
,2015-12-31,SUNTRUST BANK,ATLANTA,GA,30302,675332
,2015-12-31,American Trust & Savings Bank,Lowden,IA,522550129,675341
,2015-12-31,STATE BANK & TRUST OF KENMARE,KENMARE,ND,587460727,675659
,2015-12-31,Progressive National Bank,Mansfield,LA,71052,675855
,2015-12-31,FIRST NATIONAL BANK-FOX VALLEY,NEENAH,WI,549570629,675949
,2015-12-31,Smackover State Bank,Smackover,AR,717620107,676049
,2015-12-31,UNISON BANK,JAMESTOWN,ND,58401,676151
,2015-12-31,FAR EAST NATIONAL BANK,LOS ANGELES,CA,90012,676160
,2015-12-31,Malvern Federal Savings Bank,Paoli,PA,19301,676478
,2015-12-31,Trustco Bank,Glenville,NY,123023503,677176
,2015-12-31,First National Bank in Cimarron,Cimarron,KS,678350129,677354
,2015-12-31,First State Bank,Lynnville,IA,50153,677448
,2015-12-31,FARMERS AND MERCHANTS BANK,STUTTGART,AR,72160,677644
,2015-12-31,FARMERS AND MERCHANTS STATE BANK,LANGDON,ND,58249,677756
,2015-12-31,Union Savings and Loan Association,Connersville,IN,47331,677970
,2015-12-31,FIRST NATIONAL BANK AND TRUST COMPANY OF ROCHELLE,ROCHELLE,IL,610680049,678043
,2015-12-31,"Bank Of San Jacinto County, Coldspring, Texas, The",Coldspring,TX,77331,678052
,2015-12-31,Sewickley Savings Bank,Sewickley,PA,15143,678070
,2015-12-31,State Bank of Lakota,Lakota,ND,58344,678258
,2015-12-31,Marion State Bank,Marion,LA,71260,678454
,2015-12-31,Citizens State Bank & Trust Company,Hiawatha,KS,66434,678557
,2015-12-31,Kentucky Federal Savings and Loan Association,Covington,KY,41011,678575
,2015-12-31,VIST Bank,Wyomissing,PA,19610,678717
,2015-12-31,Central State Bank,Elkader,IA,52043,678744
,2015-12-31,Peoples Savings Bank,Elma,IA,50628,679246
,2015-12-31,Elk State Bank,Clyde,KS,66938,679451
,2015-12-31,Rochester State Bank,Rochester,IL,62563,679648
,2015-12-31,MIDDLEBURG BANK,MIDDLEBURG,VA,20118,679826
,2015-12-31,United Community Bank of North Dakota,Leeds,ND,583460219,680055
,2015-12-31,Citizens Trust Bank,Atlanta,GA,30303,680130
,2015-12-31,Morrill & Janes Bank and Trust Company,Merriam,KS,66204,680354
,2015-12-31,Yellowstone Bank,Laurel,MT,59044,680457
,2015-12-31,Farmers State Bank,Hillsboro,WI,54634,680747
,2015-12-31,Farmers National Bank,Canfield,OH,44406,680813
,2015-12-31,First Security State Bank,Evansdale,IA,50707,681043
,2015-12-31,Highland State Bank,Highland,WI,53543,681249
,2015-12-31,Hillsdale County National Bank,Hillsdale,MI,49242,682143
,2015-12-31,Home Federal Savings And Loan Association Of Collinsville,Collinsville,IL,62234,682479
,2015-12-31,Central State Bank,Beulah,MI,49617,682545
,2015-12-31,Frost Bank 041,San Antonio,Tx,78296,682563
,2015-12-31,Fairfax State Savings Bank,Fairfax,IA,52228,682648
,2015-12-31,Maquoketa State Bank,Maquoketa,IA,52060,683449
,2015-12-31,Kentucky Farmers Bank,Catlettsburg,KY,411295400,683814
,2015-12-31,Bank of Montgomery,Montgomery,LA,71454,684455
,2015-12-31,Citizens National Bank,McConnelsville,OH,43756,685023
,2015-12-31,Bank of Rio Vista,Rio Vista,CA,94571,685368
,2015-12-31,Northwest Bank of Rockford,Rockford,IL,61103,685649
,2015-12-31,Opportunity Bank of Montana,Helena,MT,59601,685676
,2015-12-31,Riverwood Bank,Bemidji,MN,56601,685779
,2015-12-31,Exchange Bank Of Missouri,Fayette,MO,65248,686459
,2015-12-31,Ladysmith Federal Savings & Loan Association,Ladysmith,WI,54848,686570
,2015-12-31,Central Bank and Trust Co.,Hutchinson,Ks,675041366,686655
,2015-12-31,The First State Bank of Shelby,Shelby,MT,59474,686758
,2015-12-31,"DELTA BANK, NATIONAL ASSOCIATION",MANTECA,CA,953361155,686963
,2015-12-31,Lakeland Bank,Oak Ridge,NJ,07438,687009
,2015-12-31,Bank of Oak Ridge,Oak Ridge,LA,71264,687054
,2015-12-31,Jacksonville Savings Bank,Jacksonville,IL,62650,687474
,2015-12-31,Cissna Park State Bank,Cissna Park,IL,60924,687830
,2015-12-31,First Western Bank & Trust,Minot,ND,587021090,687951
,2015-12-31,"Wells Fargo Bank Northwest, N.A.",Ogden,UT,84401,688079
,2015-12-31,First Texas Bank,Killeen,Tx,76540,688257
,2015-12-31,Citizens State Bank at Mohall,Mohall,ND,58761,688453
,2015-12-31,Bank of New Madrid,New Madrid,MO,63869,688556
,2015-12-31,Country Bank for Savings,Ware,MA,01082,689209
,2015-12-31,NORTHEAST BANK,MPLS,MN,55413,689357
,2015-12-31,Union Bank & Trust Company,Minneapolis,MN,55414,689759
,2015-12-31,"Merchants & Planters Bank, The",Clarendon,AR,72029,691042
,2015-12-31,FIRST MINNETONKA CITY BANK,Minnetonka,MN,55345,691556
,2015-12-31,ANNA STATE BANK,ANNA,IL,62906,691743
,2015-12-31,MIDWEST REGIONAL BANK,FESTUS,MO,63028,691958
,2015-12-31,St. Clair County State Bank,Osceola,MO,647760539,692450
,2015-12-31,"Wellington Trust Company, NA",Boston,MA,2210,692704
,2015-12-31,TOWN & COUNTRY BANK and TRUST COMPANY,BARDSTOWN,KY,40004,692946
,2015-12-31,First Federal Savings And Loan Association Of Centerburg,Centerburg,OH,43011,693073
,2015-12-31,Union Bank & Trust,Richmond,VA,232194159,693224
,2015-12-31,"First Financial Bank, National Association",Terre Haute,IN,47807,693345
,2015-12-31,Pacific Continental Bank,Eugene,OR,97401,693662
,2015-12-31,Security First Bank Of North Dakota,New Salem,ND,58563,693952
,2015-12-31,Maxwell State Bank,Maxwell,IA,50161,694146
,2015-12-31,Farmers State Bank,Winthrop,WA,98862,694771
,2015-12-31,Century Bank and Trust,Coldwater,MI,49036,694847
,2015-12-31,NEW YORK COMMUNITY BANK,WESTBURY,NY,11590,694904
,2015-12-31,Colombo Bank,Rockville,MD,20850,695077
,2015-12-31,First City Bank Of Florida,Fort Walton Beach,FL,32549,695134
,2015-12-31,TRI-COUNTY BANK,BROWN CITY,MI,484160100,695349
,2015-12-31,Ruth State Bank,Ruth,MI,484700008,695648
,2015-12-31,CITIZEN STATE BANK,KINGSLAND,GA,31548,695732
,2015-12-31,Bank of Bluffs,Bluffs,IL,62621,695947
,2015-12-31,Bedford Loan & Deposit Bank,Bedford,KY,40006,696047
,2015-12-31,Balboa Thrift & Loan Association,Chula Vista,CA,91910,696168
,2015-12-31,"HOME STATE BANK, N.A.",CRYSTAL LAKE,IL,60014,696430
,2015-12-31,The First and Farmers Bank,Portland,ND,58274,696551
,2015-12-31,The Home National Bank of Thorntown,Thorntown,IN,460710067,696645
,2015-12-31,COVINGTON COUNTY BANK,COLLINS,MS,39428,697035
,2015-12-31,TERRE HAUTE SAVINGS BANK,TERRE HAUTE,IN,478089629,697147
,2015-12-31,HOMEBANK,Palmyra,MO,63461,697156
,2015-12-31,FNBT BANK,FORT WALTON BEACH,FL,325491327,697231
,2015-12-31,COMPASS BANK,BIRMINGHAM,AL,35233,697633
,2015-12-31,CITYWIDE BANKS,AURORA,CO,80010,697754
,2015-12-31,Westamerica Bank,San Rafael,CA,94901,697763
,2015-12-31,City National Bank,Corsicana,TX,75110,697950
,2015-12-31,Community Bank of the Chesapeake,Waldorf,MD,20601,697978
,2015-12-31,Community Financial Services Bank,Benton,KY,42025,698144
,2015-12-31,First State Bank of Campbell Hill,Campbell HIll,IL,62916,698546
,2015-12-31,Thumb National Bank & Trust Co.,Pigeon,MI,48755,698649
,2015-12-31,Bridgewater Savings Bank,Raynham,MA,027671028,699105
,2015-12-31,METROPOLITAN BANK,CRYSTAL SPRINGS,MS,39059,699132
,2015-12-31,Citizens Bank of Edina,EDINA,MO,63537,699253
,2015-12-31,Southwest Georgia Bank,Moultrie,GA,31776,699534
,2015-12-31,MONTEZUMA STATE BANK,MONTEZUMA,IA,501710128,700140
,2015-12-31,CITIZENS NATIONAL BANK,CROCKETT,TX,758357420,700252
,2015-12-31,The Commercial Bank,Dekalb,MS,39328,700430
,2015-12-31,Merchants Bank,Rugby,ND,583680199,700458
,2015-12-31,Central Pacific Bank,Honolulu,HI,96813,701062
,2015-12-31,Merchants National Bank,Hillsboro,OH,45133,701222
,2015-12-31,Platte Valley Bank Of Missouri,Platte City,MO,64079,701259
,2015-12-31,The Brand Banking Company,Lawrenceville,GA,30046,701736
,2015-12-31,Citizens Bank and Trust,Frostproof,FL,33843,701839
,2015-12-31,CROWELL STATE BANK,CROWELL,TX,79227,701857
,2015-12-31,KCB Bank,Kearney,MO,64060,701950
,2015-12-31,FIRST STATE BANK,COMMERCE,OK,74339,702050
,2015-12-31,"NBT Bank, N.A.",Norwich,NY,13815,702117
,2015-12-31,Texas Heritage Bank,Boerne,TX,78006,702359
,2015-12-31,FIRST SOUTHERN NATIONAL BANK,LANCASTER,KY,404440628,702612
,2015-12-31,Midstate Community Bank,Baltimore,MD,21212,702676
,2015-12-31,First Farmers and Commercial Bank,Pikeville,TN,37367,702836
,2015-12-31,THE PEOPLES BANK CO.,COLDWATER,OH,458280110,702911
,2015-12-31,FARMERS STATE BANK,NEWCASTLE,TX,76372,702966
,2015-12-31,The Jefferson Bank,Fayette,MS,39069,703039
,2015-12-31,"Horizon Bank, SSB",Austin,TX,78701,703552
,2015-12-31,Central Valley Community Bank,Fresno,CA,93720,703767
,2015-12-31,First National Bank,Davenport,IA,52806,704447
,2015-12-31,Central Bank of the Midwest,Lee's Summit,MO,64086,704559
,2015-12-31,Providence Bank,Columbia,MO,65203,704755
,2015-12-31,Del Norte Bank,Del Norte,CO,81132,705378
,2015-12-31,Arkansas County Bank.,DeWitt,AR,72042,705444
,2015-12-31,Neighborhood National Bank,Mora,MN,55051,705556
,2015-12-31,South Coast Bank & Trust,Brunswick,Ga,31520,706030
,2015-12-31,First National Bank of Moose Lake,Moose Lake,MN,55767,706058
,2015-12-31,The State Bank of Texas,Houston,TX,77292,706151
,2015-12-31,Bank of Mingo,Williamson,WV,25661,706236
,2015-12-31,The Community State Bank,Poteau,OK,74953,706254
,2015-12-31,Lake Country Community Bank,Morristown,MN,55052,706450
,2015-12-31,COMMUNITY BANK OF MARSHALL,MARSHALL,MO,65340,706656
,2015-12-31,First State Community Bank,Farmington,MO,63640,707354
,2015-12-31,Wolverine Bank F.S.B.,Midland,MI,48640,707877
,2015-12-31,LIBERTY BANK,N RICHLAND HILLS,TX,76180,708164
,2015-12-31,"First Peoples Bank, Inc.",Mullens,WV,25882,708333
,2015-12-31,SECURITY SAVINGS BANK,MONMOUTH,IL,61462,708379
,2015-12-31,BANK OF MINDEN,MINDENMINES,MO,64769,708753
,2015-12-31,Midwest Bank of Western Illinois,Monmouth,IL,61462,709143
,2015-12-31,"EAGLE VALLEY BANK, NATIONAL ASSOCIATION",ST CROIX FALLS,WI,54024,709358
,2015-12-31,Commercial Trust Company Of Fayette,Fayette,MO,65248,709451
,2015-12-31,Western Bank,Artesia,NM,88210,709554
,2015-12-31,UNIBANK FOR SAVINGS,WHITINSVILLE,MA,01588,709602
,2015-12-31,Macon Bank & Trust Company,Lafayette,TN,37083,709639
,2015-12-31,OKLAHOMA HERITAGE BANK,ROFF,OK,74865,709956
,2015-12-31,First Missouri Bank,Brookfield,MO,646280190,710176
,2015-12-31,The Citizens Bank of Clovis,Clovis,NM,881021629,710859
,2015-12-31,Bank of Guam,Hagatna,GU,96910,711472
,2015-12-31,Miners Exchange Bank,Coeburn,VA,24230,711520
,2015-12-31,Chelsean State Bank,Chelsea,MI,48118,711548
,2015-12-31,SCRIBNER BANK,SCRIBNER,NE,68057,711753
,2015-12-31,The Savings Bank,Wakefield,MA,018800030,711801
,2015-12-31,United Prairie Bank,Mountain Lake,MN,56159,712059
,2015-12-31,Perpetual Federal Savings Bank of Urbana,Urbana,OH,43078,712273
,2015-12-31,"Peoples Bank, The",Magnolia,AR,71753,712648
,2015-12-31,First New Mexico Bank,Deming,NM,88030,712956
,2015-12-31,BANK OF MONTGOMERY,MONTGOMERY,IL,60538,713047
,2015-12-31,American Loan And Savings Association,Hannibal,MO,63401,713074
,2015-12-31,First Delta Bank,Marked Tree,AR,72365,713140
,2015-12-31,Peoples State Bank of Velva,Velva,ND,587900040,713252
,2015-12-31,"PyraMax Bank, FSB",Greenfield,WI,53220,713476
,2015-12-31,Farmers & Merchants Bank,Timberville,VA,22853,713926
,2015-12-31,"City National Bank Of San Saba, The",San Saba,TX,76877,714165
,2015-12-31,Mountain Valley Bank,Dunlap,TN,37327,714437
,2015-12-31,First National Bank USA,Boutte,LA,70039,714839
,2015-12-31,THE COOPERATIVE BANK,ROSLINDALE,MA,2131,714978
,2015-12-31,PEOPLES BANK,LYONS,GA,30436,715032
,2015-12-31,Star Bank,Maple Lake,MN,55358,715050
,2015-12-31,GRUNDY BANK,MORRIS,IL,60450,715144
,2015-12-31,West Michigan Community Bank,Hudsonville,MI,49426,715340
,2015-12-31,First Western Federal Savings Bank,Rapid City,SD,57701,715470
,2015-12-31,Citizens Bank & Trust Company of Grainger County,Rutledge,TN,37861,715630
,2015-12-31,First National Bank Of The Lakes,Navarre,MN,55392,715751
,2015-12-31,Lifestore  Bank,West Jefferson,NC,28694,715872
,2015-12-31,Amory Federal Savings   Loan Association,Amory,MS,38821,715975
,2015-12-31,First Harrison Bank,Corydon,IN,47112,716374
,2015-12-31,SCOTIABANK DE PUERTO RICO,SAN JUAN,PR,00918,716413
,2015-12-31,AMERICAN BANK OF THE NORTH,NASHWAUK,MN,55769,716655
,2015-12-31,Marquette Bank,Chicago,IL,60636,716833
,2015-12-31,COMMUNITY BANK OF RAYMORE,RAYMORE,MO,64083,716851
,2015-12-31,CITIZENS FIRST BANK,VIROQUA,WI,54665,716954
,2015-12-31,Peoples Bank Of Graceville,Graceville,FL,32440,717232
,2015-12-31,First National Bank And Trust,London,KY,40741,717513
,2015-12-31,Systematic Savings Bank,Springfield,MO,65806,717670
,2015-12-31,Citizens National Bank,Sevierville,TN,37862,717737
,2015-12-31,SOUTHERN BANK AND TRUST COMPANY,MOUNT OLIVE,NC,28365,717924
,2015-12-31,American Bank & Trust of the Cumberlands,Livingston,TN,38570,718079
,2015-12-31,First Security Bank,Batesville,MS,386060690,718145
,2015-12-31,Bank of the Federated States of Micronesia,Pohnpei,FM,96941,718275
,2015-12-31,The Grant County Bank,Petersburg,WV,26847,718538
,2015-12-31,"The American Bank of Sidney, Nebraska",Sidney,NE,69162,718556
,2015-12-31,The First National Bank of Peterstown,Peterstown,WV,24963,719030
,2015-12-31,"First National Bank Of Manchester, The",Manchester,KY,40962,719610
,2015-12-31,The Callaway Bank,Fulton,MO,652510010,719656
,2015-12-31,BEACON BANK,SHOREWOOD,MN,55331,719955
,2015-12-31,FIRST STATE BANK OF PAINT ROCK,PAINT ROCK,TX,768660247,719964
,2015-12-31,Marshall County State Bank,Newfolden,MN,56738,720157
,2015-12-31,Bank Of Clarkson,Clarkson,KY,42726,720344
,2015-12-31,The Bradford National Bank of Greenville,Greenville,IL,62246,720746
,2015-12-31,McIntosh County Bank,Ashley,ND,584130100,720858
,2015-12-31,First Commercial Bank,Gideon,MO,63848,720951
,2015-12-31,FIRST STATE BANK OF NORTH DAKOTA,ARTHUR,ND,580060098,721350
,2015-12-31,First Federal Savings And Loan Association Of Wakeeney,Wakeeney,KS,67672,721574
,2015-12-31,"Farmers and Merchants State Bank of New York Mills, Incorporated",New York Mills,MN,565670278,721752
,2015-12-31,First and Farmers National Bank,Somerset,KY,42501,721949
,2015-12-31,First State Bank,Danville,VA,24541,722227
,2015-12-31,THE BANK OF ROMNEY,ROMNEY,WV,26757,722432
,2015-12-31,National Exchange Bank & Trust,Fond du  Lac,WI,54936,722544
,2015-12-31,"Santander Bank, N.A.",Wilmington,DE,19801,722777
,2015-12-31,Solvay Bank,Solvay,NY,13209,722816
,2015-12-31,Fifth Third Bank,Cincinnati,OH,45263,723112
,2015-12-31,State Bank of Fairmont,fairmont,MN,56031,723158
,2015-12-31,The Hamilton Bank,Hamilton,MO,64644,723550
,2015-12-31,Western Bank,Lordsburg,NM,88045,723653
,2015-12-31,PEOPLES BANK,COLDWATER,KS,67029,723756
,2015-12-31,Virginia Bank & Trust,Danville,VA,24543,723822
,2015-12-31,Pearland State Bank,Pearland,TX,775880066,723868
,2015-12-31,FIRST BANK OF TENNESSEE,SPRING CITY,TN,37381,724230
,2015-12-31,Dixon Bank,Dixon,KY,42409,724548
,2015-12-31,GNB BANK,GRUNDY CENTER,IA,50638,724744
,2015-12-31,"Home Loan Investment Bank, F.S.B.",Warwick,RI,02886,724904
,2015-12-31,Farmers & Merchants Bank of Hutsonville,Hutsonville,IL,62433,724940
,2015-12-31,Ottawa Savings Bank,Ottawa,IL,61350,725077
,2015-12-31,Union Building & Loan Savings Bank,Bridgewater,PA,15009,725376
,2015-12-31,BAC Florida Bank,Coral Gables,FL,33134,725732
,2015-12-31,HOLMES COUNTY BANK AND TRUST  COMPANY,LEXINGTON,MS,39095,725741
,2015-12-31,Community Bank of the Midwest,Great Bend,KS,67530-3918,725853
,2015-12-31,The First National Bank Of Osakis,Osakis,MN,56360,726458
,2015-12-31,United Texas Bank,Dallas,TX,75240,726953
,2015-12-31,FARMERS STATE BANK,WALLACE,NE,69169,727156
,2015-12-31,"Guardian Savings Bank, A Federal Savings Bank",Cincinnati,OH,45239,727174
,2015-12-31,"Anchorbank, Fsb",Madison,WI,53703,727473
,2015-12-31,Verus Bank,Derby,KS,67037,728452
,2015-12-31,Farmers Bank & Capital Trust Co.,Frankfort,KY,40601,728742
,2015-12-31,"Midstates Bank, National Association",Council Bluffs,IA,51503,728948
,2015-12-31,Farmers And Merchants State Bank Of Pierz,Pierz,MN,56364,728957
,2015-12-31,The Community Bank,Zanesville,OH,43701,729011
,2015-12-31,Pine River State Bank,Pine River,MN,56474,729057
,2015-12-31,Brickell Bank,Miami,FL,33131,729132
,2015-12-31,"Cypress Bank, SSB",Pittsburg,TX,75686,729178
,2015-12-31,PATHFINDER BANK,OSWEGO,NY,13126,729310
,2015-12-31,PINE ISLAND BANK,PINE ISLAND,MN,55963,729459
,2015-12-31,Mutual Savings Bank,Hartsville,SC,29550,729570
,2015-12-31,Bank Of Wolcott,Wolcott,IN,47995,729842
,2015-12-31,Citizens Bank & Trust,Marks,MS,38646,729945
,2015-12-31,Ackley State Bank,Ackley,IA,50601,730446
,2015-12-31,CITIZENS SAVINGS BANK,HAWKEYE,IA,521470006,730745
,2015-12-31,York State Bank,York,NE,68467,731050
,2015-12-31,Hills Bank and Trust Company,Hills,IA,522350160,731247
,2015-12-31,First National Bank of Proctor,Proctor,MN,55810,731957
,2015-12-31,Grand Savings Bank,Grove,OK,74344,732178
,2015-12-31,Citizens Progressive Bank,Columbia,LA,714181689,732253
,2015-12-31,UNITY BANK NORTH,RED LAKE FALLS,MN,56750,732459
,2015-12-31,Whitesville State Bank,Whitesville,WV,25209,732637
,2015-12-31,Bankers' Bank Of The West,Denver,CO,80202,732758
,2015-12-31,Jersey Shore State Bank,Williamsport,PA,17701,732918
,2015-12-31,Carmine State Bank,Carmine,TX,78932,732954
,2015-12-31,Industry State Bank,Industry,TX,78944,733054
,2015-12-31,Gateway Bank,Rison,AR,71665,733540
,2015-12-31,Great Plains State Bank,Petersburg,NE,686520210,733559
,2015-12-31,RANCHO SANTA FE THRIFT AND LOAN ASSOCIATION,SAN MARCOS,CA,920784012,733661
,2015-12-31,Jonesburg State Bank,Jonesburg,MO,63351,733755
,2015-12-31,CITIZENS STATE BANK   TRUST CO,ELLSWORTH,KS,67439,733951
,2015-12-31,CASS COUNTY BANK,PLATTSMOUTH,NE,68048,734051
,2015-12-31,Iowa State Bank,Algona,IA,50511,734248
,2015-12-31,Gibsland Bank & Trust Company,Gibsland,LA,71028,734350
,2015-12-31,First National Bankers Bank,Baton Rouge,LA,70809,734538
,2015-12-31,THE BANK OF LANDISBURG,LANDISBURG,PA,170400179,734613
,2015-12-31,Freeland State Bank,Freeland,MI,48623,735049
,2015-12-31,"TEXAS REPUBLIC BANK, NA",FRISCO,TX,75034,735067
,2015-12-31,"Farmers & Merchants State Bank Of Cawker City, The",Cawker City,KS,67430,735357
,2015-12-31,"First National Bank Of Blanchester, The",Blanchester,OH,45107,735414
,2015-12-31,American State Bank,Sioux Center,IA,51250,735441
,2015-12-31,Plattsmouth State Bank,Plattsmouth,NE,68048,735656
,2015-12-31,American River Bank,Sacramento,CA,95815,735768
,2015-12-31,Scottsburg Building And Loan Association,Scottsburg,IN,47170,735973
,2015-12-31,THE POTTER STATE BANK OF POTTER,POTTER,NE,69156,736158
,2015-12-31,CAMBRIDGE TRUST COMPANY,CAMBRIDGE,MA,02138,736206
,2015-12-31,State Bank & Trust Co,Greenwood,MS,38935,736448
,2015-12-31,Union State Bank,Everest,KS,66424,736550
,2015-12-31,"First State Bank, The",Rice,TX,75155,736662
,2015-12-31,BankIowa,Cedar Rapids,IA,52402,737548
,2015-12-31,1st NATIONAL BANK OF SOUTH FLORIDA,HOMESTEAD,FL,33030,737632
,2015-12-31,THE CITIZENS NATIONAL BANK,BLUFFTON,OH,45817,738013
,2015-12-31,United Bank Of Iowa,Ida Grove,IA,51445,738040
,2015-12-31,"Edgar County Bank And Trust Co., Paris, Illinois, The",Paris,IL,61944,738143
,2015-12-31,Town & Country Bank,Ravenna,NE,68869,738255
,2015-12-31,East Cambridge Savings Bank,Cambridge,MA,02141,738303
,2015-12-31,Dearborn Savings Bank,Lawrenceburg,IN,47025,738572
,2015-12-31,The City State Bank,Fort Scott,KS,66701,738657
,2015-12-31,Community National Bank & Trust Of Texas,Corsicana,TX,75110,738769
,2015-12-31,The Freeport State Bank,Harper,KS,670580245,739159
,2015-12-31,Atkins Savings Bank & Trust,Atkins,IA,52206,739346
,2015-12-31,Texas National Bank,Jacksonville,TX,75766,739355
,2015-12-31,FNB of Central Alabama,Aliceville,AL,35442,739430
,2015-12-31,FREMONT BANK,Fremont,CA,94538,739560
,2015-12-31,Fisher National Bank,Fisher,IL,61843,739832
,2015-12-31,First Whitney Bank And Trust,Atlantic,IA,50022,740249
,2015-12-31,Fidelity Bank of Texas,Waco,TX,76708,741068
,2015-12-31,Junction National Bank,Junction,TX,76849,741152
,2015-12-31,Park Federal Savings Bank,Chicago,IL,60632,741273
,2015-12-31,F&M Bank,Clarksville,TN,37040,741330
,2015-12-31,PEOPLES STATE BANK,CHERRYVALE,KS,67335,741358
,2015-12-31,franklin grove bank,franklin grove,IL,610310248,741639
,2015-12-31,SECURITY BANK,STEPHENS,AR,71764,741648
,2015-12-31,Farmers Savings Bank,Marshalltown,IA,50158,741844
,2015-12-31,THE MER ROUGE STATE BANK,MER ROUGE,LA,712610159,741956
,2015-12-31,First Federal Savings Bank Of Frankfort,Frankfort,KY,40601,741974
,2015-12-31,CASTROVILLE STATE BANK,Castroville,TX,78009,742056
,2015-12-31,The Farmers Bank of Lincoln,Lincoln,MO,65338,742355
,2015-12-31,First Community Bank,Milton,WI,53563,742542
,2015-12-31,Mississippi River Bank,Belle Chasse,LA,70037,742636
,2015-12-31,First National Bank of Hartford,Hartford,WI,53027,742944
,2015-12-31,First National Bank Of Girard,Girard,KS,66743,743053
,2015-12-31,RELIANCE SAVINGS BANK,ALTOONA,PA,16601,743679
,2015-12-31,Farmers Bank Of Lohman,Lohman,MO,65053,743950
,2015-12-31,The Farmers & Mechanics Bank,Galesburg,IL,61401,744238
,2015-12-31,First State Bank,Scottsbluff,NE,69361,744256
,2015-12-31,Liberty Bank Of Maryland,Baltimore,MD,21239,744573
,2015-12-31,Citizens Bank,Kilgore,TX,75662,744854
,2015-12-31,Gorham State Bank,Gorham,KS,67640,745150
,2015-12-31,BOONE BANK & TRUST CO.,BOONE,IA,500360428,745347
,2015-12-31,First Federal of Northern Michigan,Alpena,MI,49707,745374
,2015-12-31,"First National Bank Of Layton, The",Layton,UT,84041,745570
,2015-12-31,Keokuk Savings Bank,Keokuk,IA,52632,745646
,2015-12-31,Quality Bank,Fingal,ND,58031,745954
,2015-12-31,Sentry Bank,Saint Joseph,MN,56374,746157
,2015-12-31,1880 Bank,Cambridge,MD,21613,746223
,2015-12-31,Bank Of McKenney,McKenney,VA,238720370,746429
,2015-12-31,PEOPLES BANK AND TRUST CO MADISON,BEREA,KY,40403,746513
,2015-12-31,Bank Of Hays,Hays,KS,67601,746755
,2015-12-31,Union State Bank,Greenfield,IA,50849,746942
,2015-12-31,Spratt Savings and Loan Association,Chester,SC,29706,746979
,2015-12-31,HOMEPRIDE BANK,MANSFIELD,MO,65704,747051
,2015-12-31,"Halstead Bank, The",Halstead,KS,67056,747257
,2015-12-31,LANDMANDS BANK,AUDUBON,IA,500250267,747743
,2015-12-31,Port Byron State Bank,Port Byron,IL,61275,747846
,2015-12-31,BankCherokee,St. Paul,MN,55107,748254
,2015-12-31,CHAPPELL HILL BANK,CHAPPELL HILL,TX,77426,748357
,2015-12-31,Warren Bank and Trust Company,Warren,AR,716710350,748441
,2015-12-31,Texas State Bank,San Angelo,TX,76901,748964
,2015-12-31,Renasant Bank,Tupelo,MS,388020709,749242
,2015-12-31,AuburnBank,Auburn,AL,368313110,749635
,2015-12-31,Farmers State Bank,Lake View,IA,51450,749840
,2015-12-31,RARITAN STATE BANK,RARITAN,IL,61471,749943
,2015-12-31,FIRST BANK AND TRUST OF CHILDRESS,CHILDRESS,TX,792011090,749952
,2015-12-31,NORTH STAR BANK,ROSEVILLE,MN,55113,750051
,2015-12-31,The Peoples Bank,Chestertown,MD,216200210,750127
,2015-12-31,First State Bank,Chico,TX,76431,750154
,2015-12-31,Glenview State Bank,Glenview,IL,60025,750239
,2015-12-31,Hastings City Bank,Hastings,MI,49058,750341
,2015-12-31,STATE BANK OF BUSSEY,BUSSEY,IA,50044,750444
,2015-12-31,SECURITY STATE BANK,ALGONA,IA,50511,750846
