RCON9224,RCON9999,RSSD9017,RSSD9130,RSSD9200,RSSD9220,IDRSSD
,2016-06-30,HomeTrust Bank,Asheville,NC,28801,212577
,2016-06-30,"Slovenian Savings And Loan Association Of Canonsburg, Pa",Strabane,PA,15363,213471
,2016-06-30,Bank of Abbeville & Trust Company,Abbeville,LA,70511,213538
,2016-06-30,The Apple Creek Banking Co,Apple Creek,OH,44606,213912
,2016-06-30,"CITIZENS STATE BANK OF WAVERLY, INC",WAVERLY,MN,55390,213958
,2016-06-30,The Bank Of Greene County,Catskill,NY,12414,214106
,2016-06-30,FARMERS AND MERCHANTS STATE BANK,ARCHBOLD,OH,43502,214414
,2016-06-30,Chesapeake Bank,Kilmarnock,VA,22482,214722
,2016-06-30,DEUTSCHE BANK TRUST COMPANY AMERICAS,New York,NY,10005,214807
,2016-06-30,"First National Bank In Creston, The",Creston,IA,50801,214843
,2016-06-30,Manufacturers Bank & Trust Company,Forest City,IA,50436,215345
,2016-06-30,Meramec Valley Bank,Valley Park,MO,63088,215354
,2016-06-30,Welcome State Bank,Welcome,MN,56181-0238,215653
,2016-06-30,American Bank of Commerce,Wolfforth,TX,79382,215662
,2016-06-30,The Juniata Valley Bank,Mifflintown,PA,17059,215710
,2016-06-30,First State Bank,Graham,TX,76450,216164
,2016-06-30,FIRST NATIONAL BANK NW FL,PANAMA CITY,FL,32405,216230
,2016-06-30,Columbia Bank,Lake City,FL,32056,216632
,2016-06-30,FIRST BANK,Southern Pines,NC,28387,216922
,2016-06-30,First Farmers & Merchants Bank Cannon Falls,Cannon Falls,MN,55009,217059
,2016-06-30,CBBC Bank,Maryville,TN,37802,218131
,2016-06-30,ZAPATA NATIONAL BANK,ZAPATA,TX,780760100,218261
,2016-06-30,BLOOMBURG STATE BANK,BLOOMBURG,TX,75556,218757
,2016-06-30,STATE BANK OF ODELL,ODELL,NE,68415,218850
,2016-06-30,"SECURITY BANK, S.B.",SPRINGFIELD,IL,62701,218878
,2016-06-30,Collins State Bank,Collins,WI,54207,219044
,2016-06-30,"Blanco National Bank, The",Blanco,TX,78606,219259
,2016-06-30,The Bank of Edwardsville,Edwardsville,IL,62025,219343
,2016-06-30,The CARLSBAD NATIONAL BANK,Carlsbad,NM,88220,219651
,2016-06-30,Carrollton Federal Bank,Carrollton,KY,41008,219679
,2016-06-30,WINONA NATIONAL BANK,WINONA,MN,55987,220059
,2016-06-30,Peoples Bank,Newton,NC,28658,220527
,2016-06-30,DENVER SAVINGS BANK,DENVER,IA,50622,220844
,2016-06-30,First Federal Bank,Dickson,TN,37055,220974
,2016-06-30,"First Bank & Trust, IL",Paris,IL,61944,221476
,2016-06-30,"Interamerican Bank, A Federal Savings Bank",Miami,FL,33165,221775
,2016-06-30,First State Bank Of Wyoming,Wyoming,MN,55092,222156
,2016-06-30,Denmark State Bank,Denmark,WI,542080130,222446
,2016-06-30,"Bank Of Baker, The",Baker,MT,59313,222558
,2016-06-30,First Westroads Bank Inc,Omaha,NE,68118,222754
,2016-06-30,Putnam Bank,Putnam,CT,06260,223005
,2016-06-30,The First Bank and Trust Company,Lebanon,VA,24266,223322
,2016-06-30,"MIDSOUTH BANK, NATIONAL ASSOCIATION",LAFAYETTE,LA,705023745,223331
,2016-06-30,PEOPLES BANK OF WYACONDA,KAHOKA,MO,63445,223452
,2016-06-30,Belt Valley Bank,Belt,MT,59412,223751
,2016-06-30,Danville State Savings Bank,New London,IA,52645,223845
,2016-06-30,Almena State Bank,Almena,KS,67622,224552
,2016-06-30,HEADWATERS STATE BANK,LAND O'LAKES,WI,54540,224954
,2016-06-30,ANDOVER STATE BANK,ANDOVER,KS,67002,225054
,2016-06-30,Ultima Bank Minnesota,Winger,MN,56592,225157
,2016-06-30,STATE BANK OF BURNETTSVILLE,BURNETTSVILLE,IN,47926,225241
,2016-06-30,COUNTRYSIDE BANK,COUNTRYSIDE,IL,605254599,225335
,2016-06-30,Bank of Bartlett,Bartlett,TN,38134,225559
,2016-06-30,Heritage Bank,Marion,IA,52302,225942
,2016-06-30,Grand Rivers Community Bank,Grand Chain,IL,62941,226949
,2016-06-30,Union State Bank,Arkansas City,KS,67005,227151
,2016-06-30,Skagit Bank,Burlington,WA,98233,227179
,2016-06-30,"Brenham National Bank, The",Brenham,TX,77833,227357
,2016-06-30,BRIGHTON BANK,BRIGHTON,TN,38011,227656
,2016-06-30,Milford Federal Savings And Loan Association,Milford,MA,01757,227777
,2016-06-30,Franklin Savings Bank,Farmington,ME,04938,228000
,2016-06-30,Farmers Security Bank,Washburn,ND,58577,228055
,2016-06-30,First Midwest Bank of Poplar Bluff,Poplar Bluff,MO,63901,228158
,2016-06-30,Crossroads Bank,Wabash,IN,46992,228279
,2016-06-30,State Bank Of Newburg,Newburg,WI,53060,228345
,2016-06-30,First Federal Savings And Loan Association Of San Rafael,San Rafael,CA,94901,229070
,2016-06-30,"Auburn Savings Bank, FSB",Auburn,ME,04210,229173
,2016-06-30,State Bank & Trust Co.,Nevada,IA,502010327,229342
,2016-06-30,FIRST STATE BANK OF BROWNSBORO,BROWNSBORO,TX,75756,229454
,2016-06-30,Valley National Bank,Wayne,NJ,07470,229801
,2016-06-30,Polonia Bank,Huntingdon Valley,PA,19006,229874
,2016-06-30,Mizuho Bank (USA),New York,NY,100201104,229913
,2016-06-30,First National Bank of Crystal Falls,"Crystal Falls, Michigan",MI,499200330,230254
,2016-06-30,THE FIRST CITIZENS NATIONAL BANK,UPPER SANDUSKY,OH,43351,230423
,2016-06-30,Hocking Valley Bank,Athens,OH,457014847,230610
,2016-06-30,International Bank of Commerce - Brownsville,Brownsville,TX,785221831,230759
,2016-06-30,STATE BANK,NEW HAMPTON,IA,50659,231149
,2016-06-30,AMERICAN CHARTERED BANK,SCHAUMBURG,IL,60173,231242
,2016-06-30,CHESTER NATIONAL BANK,CHESTER,IL,62233,231279
,2016-06-30,The First National Bank of McHenry,McHenry,IL,60050,231336
,2016-06-30,Washington Savings Bank,Philadelphia,PA,19154,231671
,2016-06-30,JAMESTOWN STATE BANK,JAMESTOWN,KS,66948,232258
,2016-06-30,First State Bank Shannon-Polo,Shannon,IL,61078,232847
,2016-06-30,Texas Bank,Brownwood,TX,768011429,232856
,2016-06-30,Regions Bank,Birmingham,AL,35203,233031
,2016-06-30,First Community Bank,Newell,IA,505680295,233246
,2016-06-30,Citizens National Bank At Brownwood,Brownwood,TX,76801,233358
,2016-06-30,"Iuka State Bank, The",Iuka,IL,62849,233442
,2016-06-30,Byron State Bank,Byron,NE,68325,233451
,2016-06-30,Blue Ridge Bank,Luray,VA,22835,233527
,2016-06-30,Western State Bank,Devils Lake,ND,58301,233554
,2016-06-30,Central National Bank,"Junction City,",KS,66441,234355
,2016-06-30,The National Bank Of Coxsackie,Coxsackie,NY,12051,234506
,2016-06-30,First Volunteer Bank,Chattanooga,TN,37402,234739
,2016-06-30,New Albin Savings Bank,New Albin,IA,521600008,234841
,2016-06-30,Mutual Federal Bank,Chicago,IL,60608,235174
,2016-06-30,Union Bank,Jamestown,TN,38556,235231
,2016-06-30,"The Rockhold, Brown & Company Bank",Bainbridge,OH,45612,235316
,2016-06-30,Shelby County State Bank,Shelbyville,IL,62565,235446
,2016-06-30,"Resource Bank, N.A.",DeKalb,IL,601154941,235530
,2016-06-30,CITIZENS STATE BANK,CARLETON,NE,68326,235558
,2016-06-30,Johnson State Bank,Johnson,KS,67855,235950
,2016-06-30,First International Bank & Trust,Watford City,ND,58854,236153
,2016-06-30,Bank Of Brookfield-Purdin National Association,Brookfield,MO,64628,236256
,2016-06-30,"Delaware National Bank Of Delhi, The",Delhi,NY,13753,236603
,2016-06-30,Peapack-Gladstone Bank,Bedminster,NJ,07921,236706
,2016-06-30,UPPER PENINSULA STATE BANK,Escanaba,MI,49829,236957
,2016-06-30,WEST TEXAS NATIONAL BANK,Midland,TX,797055525,237066
,2016-06-30,Pioneer Savings Bank,Troy,NY,12180,237619
,2016-06-30,IDABEL NATIONAL BANK,IDABEL,OK,74745,237954
,2016-06-30,First Bank of Manhattan,Manhattan,IL,604420085,238139
,2016-06-30,Peoples State Bank,Westhope,ND,587930306,238250
,2016-06-30,"TERRABANK, NATIONAL ASSOCIATION",MIAMI,FL,33145,238737
,2016-06-30,Entegra Bank,Franklin,NC,28744,239275
,2016-06-30,First Bank Upper Michigan,Gladstone,MI,49837,239556
,2016-06-30,FNCB Bank,Dunmore,PA,18512,239613
,2016-06-30,First Bank,Burkburnett,TX,763540458,239659
,2016-06-30,First National Bank of Chadron,Chadron,NE,69337,239752
,2016-06-30,STATE BANK OF EWEN,EWEN,MI,49925,240459
,2016-06-30,First National Bank of Burleson,Burleson,TX,76097,240954
,2016-06-30,The First National Bank of Dryden,13053,NY,13053,241009
,2016-06-30,"Vision Bank, National Association",Ada,OK,74820,241157
,2016-06-30,Columbus Bank and Trust Company,Columbus,NE,686014913,241559
,2016-06-30,Gorham Savings Bank,Gorham,ME,4038,241607
,2016-06-30,Peoples Savings Bank Of Rhineland,Rhineland,MO,65069,242257
,2016-06-30,Tri City National Bank,Oak Creek,WI,53154,242444
,2016-06-30,FNNB Bank,Newton,IA,50208,242949
,2016-06-30,Baybank,Gladstone,MI,49837,242958
,2016-06-30,Bay-Vanguard Fsb,Sparrows Point,MD,21219,242976
,2016-06-30,Green Dot Bank,Provo,UT,84604,243375
,2016-06-30,"First National Bank Of Bellevue, The",Bellevue,OH,44811,243414
,2016-06-30,PEOPLES BANK & TRUST CO.,Ryan,OK,73565,243955
,2016-06-30,Friend Bank,Slocomb,AL,36375,244037
,2016-06-30,Bank of England,England,AR,72046,244149
,2016-06-30,FIRST BANK & TRUST COMPANY,"COZAD,",NE,69130,244158
,2016-06-30,American State Bank & Trust Company,Williston,ND,588021446,244251
,2016-06-30,Habib American Bank,New York,NY,10016,245016
,2016-06-30,ORIENTAL BANK,San Juan,PR,918,245276
,2016-06-30,Frazer Bank,Altus,OK,73521,245351
,2016-06-30,Superior National Bank and Trust Company,Hancock,MI,49930,245557
,2016-06-30,The Bank of South Carolina,Charleston,SC,29401,246022
,2016-06-30,First Southern State Bank,Stevenson,AL,35772,246134
,2016-06-30,STATE BANK OF CERRO GORDO,CERRO GORDO,IL,618180440,246237
,2016-06-30,Citizens Bank of Rogersville,Rogersville,MO,65742,246451
,2016-06-30,Bank Of Labor,Kansas City,KS,66101,246657
,2016-06-30,First National Bank of Sparta,Sparta,IL,622860377,246947
,2016-06-30,Alva State Bank & Trust Company,Alva,OK,73717,246956
,2016-06-30,Oregon Community Bank,Oregon,WI,53575,247140
,2016-06-30,Security State Bank and Trust,Fredericksburg,TX,78624,247355
,2016-06-30,Roanoke Rapids Savings Bank SSB,Roanoke Rapids,NC,27870,247476
,2016-06-30,High Plains Bank,Flagler,CO,80815,247551
,2016-06-30,Kennebunk Savings Bank,Kennebunk,ME,04043,247908
,2016-06-30,Bank Of Springfield,Springfield,IL,62703,248240
,2016-06-30,Western Nebraska Bank,Curtis,NE,69025,248352
,2016-06-30,FIRST NATIONAL BANK & TRUST CO.,WILLISTON,ND,58801,248455
,2016-06-30,First Jackson Bank Inc.,Stevenson,AL,357720828,248633
,2016-06-30,Oostburg State Bank,Oostburg,WI,53070,248745
,2016-06-30,UNB BANK,Mt.Carmel,PA,17851,249416
,2016-06-30,Merchants National Bank of Sacramento,Sacramento,CA,95812,249564
,2016-06-30,Apple Bank For Savings,Manhasset,NY,110303007,249612
,2016-06-30,Rocky Mountain Bank & Trust Florence,Florence,CO,81226,249658
,2016-06-30,Jefferson County Bank,Daykin,NE,68338,249957
,2016-06-30,State Bank of Speer,Speer,IL,61479,250047
,2016-06-30,"First State Bank Of The South, Inc.",Sulligent,AL,35586,250430
,2016-06-30,Illinois-Service Federal Savings And Loan Association,Chicago,IL,60653,250476
,2016-06-30,Community Bank,Alva,OK,73717,250850
,2016-06-30,BancCentral National Association,Alva,OK,737170667,251352
,2016-06-30,"FIRST NATIONAL BANK & TRUST CO. OF IRON MOUNTAIN, THE",IRON MOUNTAIN,MI,498010370,251558
,2016-06-30,FIRST NATIONAL BANK OF EASTERN ARKANSAS,FORREST CITY,AR,723362019,251745
,2016-06-30,Security State Bank,Wishek,ND,584950577,251857
,2016-06-30,Homeland Federal Savings Bank,Columbia,LA,71418,251978
,2016-06-30,City State Bank,Norwalk,IA,50211,252041
,2016-06-30,Eagle State Bank,Eagle,NE,68347,252256
,2016-06-30,PREFERRED BANK,ROTHVILLE,MO,64676,252452
,2016-06-30,COMMUNITY FIRST BANK,KANSAS CITY,KS,66105,252658
,2016-06-30,Moody National Bank,Galveston,TX,77550,253356
,2016-06-30,"CAPAHA BANK, SB",TAMMS,IL,62998,253440
,2016-06-30,River City Bank,Sacramento,CA,95833,253468
,2016-06-30,NSB Bank,Mason City,IA,50401,253646
,2016-06-30,Sweet Water State Bank,Sweet Water,AL,36782,253730
,2016-06-30,First Savanna Savings Bank,Savanna,IL,61074,253776
,2016-06-30,Bank of Utica,Utica,NY,135024385,254317
,2016-06-30,CATTARAUGUS COUNTY BANK,LITTLE VALLEY,NY,14755,254504
,2016-06-30,FIRST INDEPENDENCE BANK,DETROIT,MI,48226,254849
,2016-06-30,The Miners State Bank,Iron River,MI,499350351,255350
,2016-06-30,Community Bank Of Trenton,Trenton,IL,62293,255547
,2016-06-30,CITIZENS BANK AND TRUST COMPANY,ARDMORE,OK,73402,255556
,2016-06-30,Fidelity Bank,New Orleans,LA,70170,255574
,2016-06-30,BANK OF COLORADO,FORT COLLINS,CO,80525,255659
,2016-06-30,HOME SAVINGS BANK,MADISON,WI,53703,255873
,2016-06-30,Texico State Bank,Texico,IL,62889,256049
,2016-06-30,American Nation Bank,Ardmore,OK,73401,256058
,2016-06-30,Rio Grande Savings And Loan Association,Monte Vista,CO,81144,256076
,2016-06-30,Utah Independent Bank,Salina,UT,84654,256179
,2016-06-30,Dacotah Bank,Aberdeen,SD,57401,256553
,2016-06-30,First Bank of Alabama,Talladega,AL,35160,257233
,2016-06-30,Peshtigo National Bank,Peshtigo,WI,54157,257345
,2016-06-30,COMMUNITY BANK OF SNYDER,SNYDER,TX,79549,257466
,2016-06-30,First Federal Savings Bank,Rochester,IN,46975,257578
,2016-06-30,Farmers And Merchants Bank,Arnett,OK,73832,257653
,2016-06-30,FMS Bank,Fort Morgan,CO,80701,257756
,2016-06-30,North Adams State Bank,Ursa,IL,62376,258146
,2016-06-30,The Milford Bank,Milford,CT,06460,258306
,2016-06-30,"Taylorsville Savings Bank, Ssb",Taylorsville,NC,28681,258379
,2016-06-30,Marine Bank,Springfield,IL,62704,258445
,2016-06-30,State Bank of Cherry,Cherry,IL,613179999,258539
,2016-06-30,HomeStreet Bank,Seattle,WA,98101,258771
,2016-06-30,Worthington Federal Savings Bank,Worthington,MN,56187,258874
,2016-06-30,F&M Bank,Falls City,NE,68355,259059
,2016-06-30,First US Bank,Thomasville,AL,36784,259330
,2016-06-30,Mound City Bank,Platteville,WI,538180263,259442
,2016-06-30,"State Savings Bank Of Manistique, The",Manistique,MI,49854,259956
,2016-06-30,Alpine Bank,Glenwood Springs,CO,81601,260055
,2016-06-30,The Bank of Soperton,Soperton,GA,30457,260831
,2016-06-30,"Spirit of Texas Bank, ssb",College Station,TX,77840,260868
,2016-06-30,Magnolia Bank,Magnolia,KY,42757,261146
,2016-06-30,Industrial State Bank,Kansas City,KS,66106,261258
,2016-06-30,CITIZENS STATE BANK,SOMERVILLE,TX,778790518,261360
,2016-06-30,"Anstaff Bank, N.A.",Green Forest,AR,72638,261940
,2016-06-30,AVB Bank,Broken Arrow,OK,74012,262059
,2016-06-30,FIRST PORT CITY BANK,BAINBRIDGE,GA,398181070,262237
,2016-06-30,American State Bank,Arp,TX,75750,262358
,2016-06-30,Farmers Bank & Trust Company,Marion,KY,42064,262741
,2016-06-30,Peoples State Bank,Prairie du Chien,WI,53821,262844
,2016-06-30,PEOPLES STATE BANK OF MUNISING,MUNISING,MI,49862,262956
,2016-06-30,"FIRST KENTUCKY BANK, INC.",MAYFIELD,KY,42066,263243
,2016-06-30,Gladewater National Bank,Gladewater,TX,75647,263551
,2016-06-30,The First National Bank of Waverly,Waverly,OH,456900147,263627
,2016-06-30,First State Bank,Athens,TX,75751,264455
,2016-06-30,Radius Bank,Boston,MA,2210,264772
,2016-06-30,"Farmers Bank Of Milton, The",Milton,KY,40045,265340
,2016-06-30,Bank Of New Hampshire,Laconia,NH,03246,265407
,2016-06-30,STOCKGROWERS STATE  BANK,MAPLE HILL,KS,66507,265452
,2016-06-30,CENTRAL BANK,SAVANNAH,TN,38372,265676
,2016-06-30,First National Bank,Spearman,TX,79081,266066
,2016-06-30,State Bank Of Waterloo,Waterloo,IL,62298,266244
,2016-06-30,ACB Bank,Cherokee,OK,73728,266253
,2016-06-30,TCF National Bank,Sioux Falls,SD,57106,266271
,2016-06-30,First Bank & Trust of Fullerton,Fullerton,NE,68638,266655
,2016-06-30,Farmers And Merchants Bank Of St. Clair,Saint Clair,MO,63077,266851
,2016-06-30,Colonial Co-operative Bank,Gardner,MA,1440,266879
,2016-06-30,Monticello Banking Company,Monticello,KY,42633,266945
,2016-06-30,Security State Bank of Aitkin,Aitkin,MN,56431,267652
,2016-06-30,Mascoma Savings Bank,Lebanon,NH,03766,268006
,2016-06-30,The Citizens Bank of Swainsboro,Swainsboro,GA,30401,268136
,2016-06-30,Carver Federal Savings Bank,NEW YORK,NY,10027,268677
,2016-06-30,Grundy National Bank,Grundy,VA,246142080,268828
,2016-06-30,Winchester Cooperative Bank,Winchester,MA,01890,268976
,2016-06-30,VisionBank of Iowa,Ames,IA,50010,269049
,2016-06-30,Annandale State Bank,Annandale,MN,55302,269058
,2016-06-30,Equitable Cooperative Bank,Lynn,MA,01904,269478
,2016-06-30,Armstrong County Building and Loan Association,Ford City,PA,16226,269571
,2016-06-30,Farmers And Merchants State Bank Of Appleton,Appleton,MN,56208,269759
,2016-06-30,State Bank of Whittington,Benton,IL,62812,270148
,2016-06-30,Arlington State Bank,Arlington,MN,55307,270353
,2016-06-30,Community National Bank,Derby,VT,05829,270504
,2016-06-30,Brickyard Bank,Lincolnwood,IL,60712,270531
,2016-06-30,Security State Bank,Alexandria,SD,573110430,270652
,2016-06-30,Bank of Louisiana,New Orleans,LA,701303148,271136
,2016-06-30,State Bank Of Alcester,Alcester,SD,57001,271154
,2016-06-30,Dean Co-operative Bank,Franklin,MA,02038,271275
,2016-06-30,Peoples Bank Mt Washington,Mount Washington,KY,40047,271341
,2016-06-30,Countybank,Greenwood,SC,29646,271529
,2016-06-30,Farmers & Merchants Bank,Monticello,FL,32344,271631
,2016-06-30,BANK OF CUSHING,CUSHING,OK,74023,271752
,2016-06-30,The Peoples Bank of Talbotton,Talbotton,GA,31827,272030
,2016-06-30,State Bank of Bellingham,Bellingham,MN,56212,272058
,2016-06-30,"Granger National Bank, The",Granger,TX,76530,272151
,2016-06-30,SOUTHERN BANK,POPLAR BLUFF,MO,63901,272272
,2016-06-30,Institution for Savings,Newburyport,MA,01950,272302
,2016-06-30,Meetinghouse Cooperative Bank,Dorchester,MA,02124,272870
,2016-06-30,FIRST STATE BANK,ARMOUR,SD,573130610,273251
,2016-06-30,The Bank Of Tampa,Tampa,FL,33606,273336
,2016-06-30,"Citizens State Bank, The",Moundridge,KS,67107,273550
,2016-06-30,Concorde Bank,Blomkest,MN,56216,273653
,2016-06-30,FIRST STATE BANK OF UVALDE,UVALDE,TX,78801,273662
,2016-06-30,Community First Bank Of The Heartland,Mount Vernon,IL,62864,273840
,2016-06-30,Farmers and Merchants Bank,Duke,OK,735320190,273859
,2016-06-30,The Mt. Victory State Bank,Mt. Victory,OH,43340,274025
,2016-06-30,"Farmers and Merchants Bank of Mound City, Kansas",Mound City,KS,66056,274052
,2016-06-30,Texas Star Bank,Van Alstyne,TX,754950608,274164
,2016-06-30,Northwestern Bank,Orange City,IA,51041,274548
,2016-06-30,H.F.GEHANT BANKING CO.,WEST BROOKLYN,IL,61378,274641
,2016-06-30,TruPoint Bank,Grundy,VA,24614,274829
,2016-06-30,Citizens State Bank Of Arlington,Arlington,SD,57212,274856
,2016-06-30,"BANNER CAPITAL BANK, INC.",HARRISBURG,NE,69345,275255
,2016-06-30,American Bank & Trust,Wessington Springs,SD,57382,275358
,2016-06-30,Commonwealth Cooperative Bank,Hyde Park,MA,02136,275479
,2016-06-30,"COMMUNITY BANK OF BERGEN COUNTY, NJ",MAYWOOD,NJ,76071333,275509
,2016-06-30,FIRST STATE BANK,NESS CITY,KS,67560,275657
,2016-06-30,Seneca Federal Savings And Loan Association,Baldwinsville,NY,13027,276074
,2016-06-30,Southwind Bank,Natoma,KS,67651,276159
,2016-06-30,First National Bank,Groesbeck,TX,76642-0711,276355
,2016-06-30,The First National Bank of Hugo,Hugo,CO,808210158,276551
,2016-06-30,"ZB, National Association",Salt Lake City,UT,841331109,276579
,2016-06-30,American State Bank,Osceola,IA,50213,276645
,2016-06-30,First Farmers & Merchants State Bank Brownsdale,Brownsdale,MN,55918,276654
,2016-06-30,SECURITY FIRST BANK,LINCOLN,NE,68516,276850
,2016-06-30,COMMUNITY BANK,AVON,SD,57315,276953
,2016-06-30,First State Bank of Colorado,Hotchkiss,CO,81419,277053
,2016-06-30,First Nation Bank,Chicago,IL,60631,277240
,2016-06-30,Slovak Savings Bank,Pittsburgh,PA,15212,277277
,2016-06-30,Interstate Federal Savings and Loan Association of McGregor,McGregor,IA,52157,277679
,2016-06-30,Peoples Bank of the South,LaFollette,TN,37766,277736
,2016-06-30,PALMETTO STATE BANK,Hampton,SC,29924,277820
,2016-06-30,WELLESLEY BANK,WELLESLEY,MA,02482,278078
,2016-06-30,Peoples Bank,Tulsa,OK,74104,278153
,2016-06-30,"The Farmers State Bank of Oakley, Kansas",Oakley,KS,677480160,278256
,2016-06-30,Central National Bank and Trust of Enid,Enid,OK,73702,278555
,2016-06-30,"Citizens Bank Of Cochran, The",Cochran,GA,31014,278733
,2016-06-30,WESTERN NATIONAL BANK CASS LAKE,CASS LAKE,MN,56633,278751
,2016-06-30,Peoples Security Bank and Trust Company,Scranton,PA,18503,278818
,2016-06-30,Eagle Savings Bank,Cincinnati,OH,45248,278872
,2016-06-30,Amfirst Bank,Mccook,NE,69001,278957
,2016-06-30,Florence Bank,Florence,MA,01062,279105
,2016-06-30,HOLBROOK CO-OPERATIVE BANK,HOLBROOK,MA,02343,279673
,2016-06-30,River Bank,Stoddard,WI,54658,279842
,2016-06-30,Citizens Alliance Bank,Clara City,MN,56222,279954
,2016-06-30,KeyBank National Association,Cleveland,OH,44114,280110
,2016-06-30,West Central Georgia Bank,Thomaston,GA,30286,280138
,2016-06-30,FIRST  BANK,ERICK,OK,73645,280352
,2016-06-30,The First National Bank Of Cokato,Cokato,MN,55321,280558
,2016-06-30,National Bank of Delaware County,Walton,NY,13856,281210
,2016-06-30,PEOPLES BANK & TRUST CO,OWENTON,KY,40359,282048
,2016-06-30,Washington Financial Bank,Washington,PA,153014395,282075
,2016-06-30,Farmers And Merchants Bank Of South Carolina,Holly Hill,SC,29059,282226
,2016-06-30,Yadkin Bank,Statesville,NC,28677,282329
,2016-06-30,Elderton State Bank,Elderton,PA,15736,282824
,2016-06-30,State Bank of Danvers,Benson,MN,56215,283157
,2016-06-30,Liberty Bank And Trust Company,New Orleans,LA,70127,283438
,2016-06-30,"Triad Bank, National Association",Tulsa,OK,74133,283652
,2016-06-30,First National Bank of Tennessee,Livingston,TN,38570,283737
,2016-06-30,STATE BANK OF DELANO,DELANO,MN,55328,283858
,2016-06-30,Wallis State Bank,Wallis,TX,774850339,283867
,2016-06-30,Freedom Bank Of Oklahoma,Tulsa,OK,74126,284154
,2016-06-30,Sunshine Savings Bank,Tallahassee,FL,32301,284190
,2016-06-30,bank of perry county,lobelville,TN,37097,284239
,2016-06-30,Partnership Bank,Cedarburg,WI,53012,284248
,2016-06-30,Stockmans Bank,Altus,OK,73521,284556
,2016-06-30,Liberty Federal Savings Bank,Enid,OK,73701,284574
,2016-06-30,Northwoods Bank,Park Rapids,MN,56470,284752
,2016-06-30,FIRST STATE BANK,HORDVILLE,NE,68846,284958
,2016-06-30,"Colorado Bank & Trust Company Of La Junta, The",La Junta,CO,81050,285151
,2016-06-30,State Bank,Wonder Lake,IL,60097,285348
,2016-06-30,Captiol National Bank,Lansing,MI,48933,285544
,2016-06-30,THE SECURITY STATE BANK,EMERY,SD,57332,285553
,2016-06-30,"Paducah Bank And Trust Company, The",Paducah,KY,42001,285740
,2016-06-30,Oklahoma State Bank,Vinita,OK,74301,285759
,2016-06-30,Nokomis Savings Bank,Nokomis,IL,62075,285777
,2016-06-30,FIRST OPTION BANK,OSAWATOMIE,KS,66064,285852
,2016-06-30,THE PEOPLES BANK,IVA,SC,296550297,285928
,2016-06-30,Bank of Vici,Vici,OK,738590727,286251
,2016-06-30,Park State Bank,Duluth,MN,55806,286457
,2016-06-30,State Savings Bank,Rake,IA,50465,286840
,2016-06-30,The Putnam County National Bank of Carmel,Carmel,NY,10512,287007
,2016-06-30,"Readlyn Savings Bank, The",Readlyn,IA,50668,287342
,2016-06-30,THE AMERICAN BANK,WAGONER,OK,74477,287856
,2016-06-30,The Peoples Savings Bank,New Matamoras,OH,45767,287922
,2016-06-30,Kansas State Bank,Ottawa,KS,66067,287959
,2016-06-30,FIRST NATIONAL BANK OF FREDERICK,FREDERICK,SD,57441,288152
,2016-06-30,"First National Bank And Trust Company Of Vinita, The",Vinita,OK,74301,288358
,2016-06-30,PINNACLE BANK,JASPER,AL,35502,288376
,2016-06-30,FIRSTBANK,LAKEWOOD,CO,80215,288853
,2016-06-30,"First National Bank Of Norway, The",Norway,MI,49870,289056
,2016-06-30,"Union Banking Company, The",West Mansfield,OH,43358,289225
,2016-06-30,Farmers & Merchants Trust Company of Chambersburg,Chambersburg,PA,17201,289515
,2016-06-30,Norway Savings Bank,Norway,ME,4268,289702
,2016-06-30,GUARANTY BANK & TRUST COMPANY,NEW ROADS,LA,70760,289739
,2016-06-30,Merchants State Bank,Freeman,SD,57029,289757
,2016-06-30,Central Bank of the Ozarks,Springfield,MO,65804,290052
,2016-06-30,"First National Bank of Manchester, TN",Manchester,TN,37355,290230
,2016-06-30,WAUKESHA STATE BANK,WAUKESHA,WI,53188,290249
,2016-06-30,The Citizens Bank of Valley Head,Valley Head,AL,35989,290838
,2016-06-30,THE NATIONAL BANK OF ADAMS COUNTY,WEST UNION,OH,45693,290922
,2016-06-30,Bank of Hydro,Hydro,OK,73048,291059
,2016-06-30,Geauga Savings Bank,Newbury,OH,44065,291273
,2016-06-30,FIRST BANK,WADLEY,AL,36276,291330
,2016-06-30,JACKSON FEDERAL SAVINGS & LOAN ASSN,Jackson,MN,56143,291376
,2016-06-30,Hamlin Bank and Trust Company,Smethport,PA,16749,291611
,2016-06-30,Farmers & Merchants Bank,Waterloo,AL,35677,291732
,2016-06-30,FIRST FINANCIAL BANK,BESSEMER,AL,35020,292234
,2016-06-30,POINTWEST Bank,West,TX,76691,292467
,2016-06-30,Four Oaks Bank & Trust Company,Four Oaks,NC,27524,292524
,2016-06-30,FIRST NATIONAL BANK OF WAKEFIELD,WAKEFIELD,MI,49968,292850
,2016-06-30,"Evans Bank, NA",Hamburg,NY,14075,292908
,2016-06-30,COMMUNITY NATIONAL BANK,MIDLAND,TX,79701,293053
,2016-06-30,ADRIAN STATE BANK,ADRIAN,MN,56110,293352
,2016-06-30,The Citizens Bank of Winfield,Winfield,AL,355940550,293437
,2016-06-30,"CAMPBELL COUNTY BANK, INC.",HERREID,SD,57632,293651
,2016-06-30,State Bank Of Southwest Missouri,Springfield,MO,65804,293754
,2016-06-30,First State Bank,Winchester,OH,45697,294023
