RCON9224,RCON9999,RSSD9017,RSSD9130,RSSD9200,RSSD9220,IDRSSD
,2008-06-30,FIRST NATIONAL BANK IN TREMONT,TREMONT,IL,615680023,353546
,2008-06-30,Amarillo National Bank,Amarillo,TX,79105,353555
,2008-06-30,The Bank of Fincastle,Fincastle,VA,24090,353724
,2008-06-30,First Western Bank,Wall,SD,57790,353751
,2008-06-30,First Farmers National Bank In Waurika,Waurika,OK,73573,353957
,2008-06-30,First National Bank of Alvin,Alvin,TX,775120606,354057
,2008-06-30,Sunrise Bank Dakota,Onida,SD,575640284,354253
,2008-06-30,Univest National Bank and Trust Co.,Souderton,PA,189640197,354310
,2008-06-30,Community National Bank,Seneca,KS,66538,354552
,2008-06-30,The State Exchange Bank,Lamont,OK,74643,354851
,2008-06-30,Colorado State Bank of Walsh,Walsh,CO,810900099,354954
,2008-06-30,CAROLINA BANK & TRUST CO.,DARLINGTON,SC,29540,355120
,2008-06-30,"Range Bank, N.A.",Negaunee,MI,49866,355559
,2008-06-30,Laura State Bank,Williamsfield,IL,614890249,355737
,2008-06-30,Simmons First Bank of South Arkansas,Lake Village,AR,716530271,355746
,2008-06-30,Bank of Floyd,Floyd,VA,24091,355821
,2008-06-30,FIRST NATIONAL BANK,FORT PIERRE,SD,57501,355858
,2008-06-30,MARSHALL COUNTY STATE BANK,VARNA,IL,61375,356145
,2008-06-30,Citizens State Bank,Lena,IL,61048,356239
,2008-06-30,Solomon State Bank,Solomon,KS,674800305,356659
,2008-06-30,THE CITIZENS STATE BANK OF ONTONAGON,ONTONAGON,MI,49953,356752
,2008-06-30,First State Bank of Red Bud,Red Bud,IL,62278,356949
,2008-06-30,First National Bank,Camdenton,Mo,65020,357049
,2008-06-30,STANLEY BANK,STANLEY,KS,66283,357151
,2008-06-30,K Bank,Owings Mills,MD,21117,357375
,2008-06-30,Davis Trust Company,Elkins,WV,262411429,357526
,2008-06-30,FIRST PIONEER NATIONAL BANK,WRAY,CO,80758,357553
,2008-06-30,GREENVILLE SAVINGS BANK,GREENVILLE,PA,16125,357777
,2008-06-30,FARMERS STATE BANK OF FULTON COUNTY,LEWISTOWN,IL,61542,357834
,2008-06-30,Citizens Bank & Trust Company,Plaquemine,LA,70764,357937
,2008-06-30,Commercial Bank,West Liberty,KY,41472,358112
,2008-06-30,FIRST STATE BANK,SIOUX RAPIDS,IA,50585,358149
,2008-06-30,Bank of Wedowee,Wedowee,AL,36278,358233
,2008-06-30,Mayville State Bank,Mayville,MI,48744,358448
,2008-06-30,Tampa State Bank,Tampa,KS,67483,358756
,2008-06-30,The Peoples Bank,Ewing,VA,24248,359324
,2008-06-30,"First Community Bank Fort Bend, N.A.",Sugar Land,TX,77478,359360
,2008-06-30,Alden State Bank,Alden,KS,675120185,359650
,2008-06-30,WHITE STATE BANK,SOUTH ENGLISH,IA,523350068,359744
,2008-06-30,BANK OF YORK,YORK,AL,36925,359838
,2008-06-30,MainSource Bank - Illinois,Kankakee,IL,60901,359847
,2008-06-30,First National Bank,Amherst,TX,79312,359856
,2008-06-30,JACKSON SAVINGS BANK SSB,SYLVA,NC,287790757,360777
,2008-06-30,AREA BANK,ROSICLARE,IL,62982,360843
,2008-06-30,Alta Vista State Bank,Alta Vista,KS,66834,360955
,2008-06-30,CoreFirst Bank & Trust,Topeka,KS,666112155,361055
,2008-06-30,Southside Bank,Tyler,TX,757013320,361167
,2008-06-30,Community  Bank,Lexington,TN,38351,361279
,2008-06-30,Grant County Bank,Medford,OK,73759,361354
,2008-06-30,Andrew Johnson Bank,Greeneville,TN,37743,361439
,2008-06-30,THE FIRST NATIONAL BANK OF ANTHONY,ANTHONY,KS,67003,361457
,2008-06-30,Commercial State Bank,Andrews,TX,79714,361653
,2008-06-30,NewAlliance Bank,New Haven,CT,6510,362007
,2008-06-30,THE EXCHANGE STATE BANK,SPRINGVILLE,IA,523360039,362043
,2008-06-30,First National Bank of The North,Sandstone,MN,55072,362052
,2008-06-30,THE FIRST NATIONAL BANK OF ANDERSON,ANDERSON,TX,778300159,362155
,2008-06-30,THE CROGHAN COLONIAL BANK,FREMONT,OH,43420,362717
,2008-06-30,AVON STATE BANK,AVON,MN,56310,362753
,2008-06-30,"BIG BEND BANKS, N.A.",MARFA,TX,79843,362856
,2008-06-30,State Bank of St. Jacob,St. Jacob,IL,622810275,362940
,2008-06-30,Uvalde National Bank,Uvalde,TX,78801,363264
,2008-06-30,Sainte Marie State Bank,Sainte Marie,IL,62459,363442
,2008-06-30,Security Trust & Savings Bank,Storm Lake,IA,50588,363648
,2008-06-30,First National Bank of Bemidji,Bemidji,MN,566190670,363657
,2008-06-30,Wells Fargo Financial Bank,Sioux Falls,SD,57104,363956
,2008-06-30,Citizens Bank and Trust Company,Eastman,GA,31023,364131
,2008-06-30,Logan County Bank,Lincoln,IL,62656,364337
,2008-06-30,Bank of St. Francisville,St. Francisville,LA,70775,364430
,2008-06-30,Monroe Bank & Trust,Monroe,MI,48161,364449
,2008-06-30,First State Bank of Bigfork,Bigfork,MN,566280257,364850
,2008-06-30,NESQUEHONING SAVINGS BANK,NESQUEHONING,PA,182400095,364971
,2008-06-30,United Bank,Fairfax,VA,22030,365325
,2008-06-30,ENTERPRISE BANK,HOUSTON,TX,77087,365455
,2008-06-30,FirstBank of Longmont,Longmont,CO,80502,365651
,2008-06-30,Pinnacle Bank,Marshalltown,IA,50158,365745
,2008-06-30,Williamsville State Bank & Trust,Williamsville,IL,626930379,365848
,2008-06-30,"American Union Saving and Loan Association, s.b.",Chicago,IL,60622,365875
,2008-06-30,"FARMERS STATE BANK, S/B",SCHELL CITY,MO,64783,365950
,2008-06-30,Sturgis Bank & Trust Company,Sturgis,MI,490910600,366078
,2008-06-30,Pinnacle Bank,Elberton,GA,306350430,366238
,2008-06-30,TEMPLETON SAVINGS BANK,TEMPLETON,IA,51463,366247
,2008-06-30,THE FIRST NATIONAL BANK OF ANSON,ANSON,TX,795014304,366359
,2008-06-30,First Independent Bank,Aurora,MO,65605,366658
,2008-06-30,KENDALL STATE BANK,Valley Falls,KS,66088,366854
,2008-06-30,COMMUNITY STATE BANK,SHELBINA,MO,63468,367150
,2008-06-30,GREATER COMMUNITY BANK,Totowa,NJ,7512,367208
,2008-06-30,FIRST NATIONAL BANK OF CARROLLTON,CARROLLTON,MO,64633,367244
,2008-06-30,CITIZENS BANK OF WASHINGTON COUNTY,SANDERSVILLE,GA,310820836,367431
,2008-06-30,Kentland Bank,Kentland,IN,47951,367543
,2008-06-30,COMMUNITY NATIONAL BANK,North Branch,MN,550565200,367851
,2008-06-30,ELSA STATE BANK & TRUST COMPANY,ELSA,TX,785430397,367954
,2008-06-30,MASON NATIONAL BANK,MASON,TX,76856,368054
,2008-06-30,Advanta Bank,Wilmington,DE,198505555,368111
,2008-06-30,First Federal Savings Bank,Elizabethtown,KY,42701,368175
,2008-06-30,FARMERS SAVINGS BANK & TRUST,Traer,IA,50675,368344
,2008-06-30,NBRS FINANCIAL BANK,RISING SUN,MD,219110370,368429
,2008-06-30,Apollo Trust Company,Apollo,PA,15613,368522
,2008-06-30,The Community Bank of Shell Knob,Shell Knob,MO,657470265,368755
,2008-06-30,The First  National Bank of Beardstown,Beardstown,IL,62618,368933
,2008-06-30,KAW VALLEY STATE BANK & TRUST CO.,WAMEGO,KS,66547,368951
,2008-06-30,"First National Bank in Wellington, The",Wellington,KS,671520398,369453
,2008-06-30,The First National Bank of Central Texas,Waco,TX,76710,369659
,2008-06-30,Pendleton Community Bank,Franklin,WV,268070487,370020
,2008-06-30,CANTON STATE BANK,CANTON,MN,55922,370150
,2008-06-30,Bank of Lincolnwood,Lincolnwood,IL,607121820,370338
,2008-06-30,FIRST NATIONAL BANK OF LITCHFIELD,LITCHFIELD,IL,62056,370347
,2008-06-30,THE FARMERS STATE BANK,NEW MADISON,OH,45346,370721
,2008-06-30,BANK OF WHITEWATER,"WHITEWATER, KS.",KS,671540069,370758
,2008-06-30,CARVER STATE BANK,SAVANNAH,GA,31402,370833
,2008-06-30,The Cowboy Bank of Texas,Maypearl,TX,76064,370954
,2008-06-30,RiverHills Bank,Milford,OH,45157,371223
,2008-06-30,First Community Bank and Trust,Beecher,IL,60401,371232
,2008-06-30,MAINSTREET BANK,FOREST LAKE,MN,550252640,371353
,2008-06-30,WELLINGTON STATE BANK,WELLINGTON,TX,79095,371362
,2008-06-30,Community National Bank of Okarche,Okarche,OK,73762,371559
,2008-06-30,First National Bank,Chisholm,MN,55719,371755
,2008-06-30,Bank of Yates City,Yates City,IL,61572,371849
,2008-06-30,The First National Bank of Emory,Emory,TX,754400067,371858
,2008-06-30,COMMUNITY BANK,CARMICHAELS,PA,15320,371924
,2008-06-30,The Farmers Bank of Liberty,Liberty,IL,62347,371942
,2008-06-30,Farmers Savings Bank,Walford,IA,52351,372248
,2008-06-30,State Bank of Clarks Grove,Clarks Grove,MN,56016,372257
,2008-06-30,LITCHFIELD NATIONAL BANK,LITCHFIELD,IL,620560309,372444
,2008-06-30,THE EVANGELINE BANK AND TRUST COMPANY,VILLE PLATTE,LA,70586,372538
,2008-06-30,First Bank & Trust of Milbank,MILBANK,SD,57252,372556
,2008-06-30,Farmers and Merchants Bank,LaOtto,IN,467630158,372640
,2008-06-30,Chisholm Trail State Bank,Wichita,KS,67219,372855
,2008-06-30,PEOPLES STATE BANK,SUMMIT,SD,57266,373058
,2008-06-30,Kentucky Bank,Paris,KY,403620157,373115
,2008-06-30,COMPASS SAVINGS BANK,WILMERDING,PA,15148,373272
,2008-06-30,First Bank and Trust,Memphis,TX,79245,373553
,2008-06-30,UNION COUNTY SAVINGS BANK,ELIZABETH,NJ,7208,373601
,2008-06-30,THE CITIZENS BANK,ENTERPRISE,AL,363310900,374130
,2008-06-30,Crookston National Bank,Crookston,MN,567160619,374354
,2008-06-30,First Premier Bank,Sioux Falls,SD,57104,374653
,2008-06-30,Surety Bank,DeLand,FL,32720,374774
,2008-06-30,The Belvidere National Bank and Trust Company,Belvidere,IL,61008,374934
,2008-06-30,WEST SUBURBAN BANK,LOMBARD,IL,601483712,375034
,2008-06-30,"PEOPLES NATIONAL BANK, N.A.",MT VERNON,IL,62864,375043
,2008-06-30,First National Bank of Volga,Volga,SD,570710077,375155
,2008-06-30,The Provident Bank,Amesbury,MA,1913,375502
,2008-06-30,First National Bank,Wichita Falls,TX,76310,375566
,2008-06-30,MENARD NATIONAL BANK,MENARD,TX,76859,375650
,2008-06-30,FIRST NATIONAL BANK IN WHITNEY,WHITNEY,TX,76692,376068
,2008-06-30,The Heritage Bank,Lucama,NC,27851,376125
,2008-06-30,MERCHANTS & FARMERS BANK OF GREENE COUNTY,EUTAW,AL,35462,376237
,2008-06-30,First Citizens Bank,Glennville,GA,30427,376433
,2008-06-30,First National Bank,Waverly,IA,506770837,376442
,2008-06-30,Farmers State Bank Stanberry,Stanberry,MO,64489,376657
,2008-06-30,Citizens Bank of Charleston,Charleston,MO,63834,376947
,2008-06-30,FANNIN BANK,BONHAM,TX,754180160,377663
,2008-06-30,First Security Bank   Trust Company,Oklahoma City,OK,73111,377850
,2008-06-30,Century Bank and Trust Company,Medford,MA,21556316,377908
,2008-06-30,The National Bank of Oak Harbor,Oak Harbor,OH,43449,378026
,2008-06-30,COMMUNITY STATE BANK,BRADLEY,AR,718260120,378044
,2008-06-30,"THE PEOPLES BANK, INC.",GAMBIER,OH,43022,378110
,2008-06-30,"First Community Bank Central Texas, N.A.",Meridian,TX,76665,378259
,2008-06-30,First Bank,West Des Moines,IA,502661472,378549
,2008-06-30,The Pioneer National Bank of Duluth,Duluth,MN,55807,378558
,2008-06-30,THE CENTRAL NATIONAL BANK & TRUST COMPANY,Attica,IN,47918,378642
,2008-06-30,First National Bank,Fabens,TX,79838,378651
,2008-06-30,The Bank of Urbana,Urbana,MO,65767,378950
,2008-06-30,State Bank of Easton,Easton,MN,56025,379050
,2008-06-30,FIRST NATIONAL BANK,EVANT,TX,76525,379153
,2008-06-30,First National Bank South Dakota,Yankton,SD,570780670,379359
,2008-06-30,CANTON COOPERATIVE BANK,CANTON,MA,2021,379470
,2008-06-30,FIRST NATIONAL BANK OF IZARD COUNTY,CALICO ROCK,AR,72519,379649
,2008-06-30,FIRST NATIONAL BANK OF PENNSYLVANIA,GREENVILLE,PA,16125,379920
,2008-06-30,Farmers Savings Bank,Wever,IA,52658,380346
,2008-06-30,FALFURRIAS STATE BANK,FALFURRIAS,TX,78355,380458
,2008-06-30,Longview State Bank,Sidney,IL,61877,380533
,2008-06-30,State Bank of Arcadia,Arcadia,WI,546120307,380654
,2008-06-30,CBC BANK,BOWLING GREEN,MO,63334,380841
,2008-06-30,The Bank of Kaukauna,Kaukauna,WI,54130,380944
,2008-06-30,Twin Valley Bank,West Alexandria,OH,45381,381026
,2008-06-30,Citizens Bank and Trust Company,Chillicothe,MO,64601,381343
,2008-06-30,Spencer State Bank,Spencer,NE,687770217,381754
,2008-06-30,CITIZENS BANK,HARTSVILLE,TN,37074,381839
,2008-06-30,First National Bank of St. Ignace,St. Ignace,MI,497810187,381950
,2008-06-30,CENTRAL SAVINGS BANK,SAULT STE MARIE,MI,49783,382050
,2008-06-30,International Bank of Commerce - Zapata,Zapata,TX,780761030,382069
,2008-06-30,STANTON NATIONAL BANK,STANTON,NE,687790437,382256
,2008-06-30,Farmers Trust & Savings Bank,Williamsburg,IA,52361,382443
,2008-06-30,The Bank of Vernon,Vernon,AL,355920309,382537
,2008-06-30,THE BANK OF MARION,MARION,IL,62959,382649
,2008-06-30,PUTNAM COUNTY STATE BANK,UNIONVILLE,MO,635650285,382658
,2008-06-30,WILSHIRE STATE BANK,LOS ANGELES,CA,90010,382667
,2008-06-30,OSB Community Bank,Brooklyn,MI,49230,382742
,2008-06-30,Security Bank of Pulaski County,St. Robert,MO,65584,382854
,2008-06-30,Citizens Community Bank of Illinois,BERWYN,IL,60402,383534
,2008-06-30,Woori America Bank,New York,NY,10001,384018
,2008-06-30,HORIZON BANK,FYFFE,AL,35971,384335
,2008-06-30,The Bank of Steinauer,Steinauer,NE,68441,384353
,2008-06-30,"TOWN NORTH BANK, N.A.",DALLAS,TX,753814810,384652
,2008-06-30,Citizens Bank & Trust Co.,Covington,LA,70433,384830
,2008-06-30,Community Bank of Cameron,Cameron,WI,54822,385350
,2008-06-30,The Citizens-Farmers Bank of Cole Camp,Cole Camp,MO,65325,385547
,2008-06-30,First State Bank of Biggsville,Biggsville,IL,61418,385631
,2008-06-30,Indian Village Community Bank,Gnadenhutten,OH,44629,385976
,2008-06-30,FIRST NATIONAL BANK OF CLINTON,CLINTON,MO,64735,386049
,2008-06-30,Union State Bank,Kewaunee,WI,54216,386142
,2008-06-30,The First National Bank of Mineola,MINEOLA,TX,75773,386357
,2008-06-30,LIBERTY BANK,GERALDINE,AL,35974,386432
,2008-06-30,Five Points Bank of Hastings,Hastings,NE,68901,386450
,2008-06-30,State Bank & Trust,Winfield,AL,35594,386731
,2008-06-30,THE CITIZENS NATIONAL BANK OF WOODSFIELD,WOODSFIELD,OH,43793,386825
,2008-06-30,First Central Bank,Warrensburg,MO,640931815,386852
,2008-06-30,The State Bank,La Junta,CO,81050,387055
,2008-06-30,First Texoma National Bank,Durant,OK,747020309,388155
,2008-06-30,Marquette Farmers State Bank of Marquette Kansas,Marquette,KS,67464,388258
,2008-06-30,Tri Valley Bank,Talmage,NE,48668,388557
,2008-06-30,Alden State Bank,Alden,MI,49612,388744
,2008-06-30,Farmers  and Merchants State Bank of Alpha,Alpha,MN,56111,388753
,2008-06-30,The First National Bank,Mulberry Grove,IL,62262,388940
,2008-06-30,THE TILDEN BANK,TILDEN,NE,687810250,389059
,2008-06-30,Security State Bank,Farwell,TX,79325,389358
,2008-06-30,THE PATASKALA BANKING COMPANY,PATASKALA,OH,430629626,389826
,2008-06-30,Key Trust Company National Association,Anchorage,AK,99503,390167
,2008-06-30,Traders & Farmers Bank,Haleyville,AL,35565,390336
,2008-06-30,Peoples National Bank Leadville,Leadville,CO,80461,390457
,2008-06-30,Union Bank,Lake Odessa,MI,48849,390840
,2008-06-30,Corn Belt Bank & Trust Company,Pittsfield,IL,62363,391249
,2008-06-30,First & Peoples Bank and Trust Company,Russell,KY,411690524,391418
,2008-06-30,Lakeside Bank of Salina,Salina,OK,74365,391557
,2008-06-30,Bank of Pensacola,Pensacola,FL,325227129,391838
,2008-06-30,THE FIRST NATIONAL BANK OF UTICA,UTICA,NE,68456,391959
,2008-06-30,STURDY SAVINGS BANK,STONE HARBOR,NJ,8247,391977
,2008-06-30,COMMUNITY NATIONAL BANK AT BARTOW,BARTOW,FL,33831,392031
,2008-06-30,New Century Bank,Belleville,KS,66935,392152
,2008-06-30,First National Bank Bagley,Bagley,MN,56621,392255
,2008-06-30,CENTURY SAVINGS BANK,BRIDGETON,NJ,8302,392778
,2008-06-30,THE FIRST NATIONAL BANK OF FLOYDADA,FLOYDADA,TX,792350550,393252
,2008-06-30,Bank of Weston,Weston,MO,64098,393355
,2008-06-30,First Security Bank & Trust Company,Norton,KS,676540383,393757
,2008-06-30,North American State Bank,Belgrade,MN,563120189,393850
,2008-06-30,HomeTown Bank N.A.,Galveston,TX,77551,393953
,2008-06-30,PERRY STATE BANK,PERRY,MO,634620378,394053
,2008-06-30,THE SHATTUCK NATIONAL BANK,SHATTUCK,OK,73858,394156
,2008-06-30,FIRST STATE BANK,NORTON,KS,67654,394259
,2008-06-30,THE BUFFALO RIDGE BANK,BEARDSLEY,MN,562110187,394352
,2008-06-30,Columbus Bank and Trust Company,Columbus,GA,31902,395238
,2008-06-30,State Bank of Bird Island,Bird Island,MN,553100430,395256
,2008-06-30,TRI-COUNTY BANK,CHEYENNE,WY,82003,395779
,2008-06-30,"GREAT LAKES BANK, NA",BLUE ISLAND,IL,60406,395836
,2008-06-30,Independence State Bank,Independence,WI,54747,396057
,2008-06-30,River City Bank,Louisville,KY,40202,396244
,2008-06-30,First National Bank & Trust Co.,Shawnee,OK,74804,396253
,2008-06-30,THE OLPE STATE BANK,OLPE,KS,66865,396356
,2008-06-30,PECOS COUNTY STATE BANK,FT. STOCKTON,TX,79735,396954
,2008-06-30,AMERICAUNITED BANK AND TRUST COMPANY USA,SCHAUMBURG,IL,60196,397447
,2008-06-30,First National Bank of Fort Stockton,Fort Stockton,TX,79735,397456
,2008-06-30,AMALGAMATED BANK OF CHICAGO,CHICAGO,IL,60603,397531
,2008-06-30,FIRST NATIONAL BANK OF FORT SMITH,FORT SMITH,AR,72901,397540
,2008-06-30,SECURITY STATE BANK,ANSLEY,NE,688140400,397559
,2008-06-30,Legacy Bank and Trust Company,Plato,MO,65552,397755
,2008-06-30,Spiro State Bank,Spiro,OK,74959,397858
,2008-06-30,Farmers & Merchants National Bank,Ashland,NE,68003,398051
,2008-06-30,The Campbell & Fetter Bank,Kendallville,IN,46755,398248
,2008-06-30,Stillwater National Bank and Trust Company,Stillwater,OK,74076,398350
,2008-06-30,Citizens State Bank,Perry,FL,32348,398631
,2008-06-30,The Bank of New York Mellon Trust Company NA,Los Angeles,CA,900174104,398668
,2008-06-30,COPIAH BANK N.A.,HAZLEHURST,MS,39083,398837
,2008-06-30,McCLAVE STATE BANK,McCLAVE,CO,81057,399357
,2008-06-30,CNB BANK,CLEARFIELD,PA,168300042,399517
,2008-06-30,Bank of Erath,Erath,LA,70533,399731
,2008-06-30,First State Bank of Purdy,Monett,MO,65708,400057
,2008-06-30,"FNB Bank, Inc.",Mayfield,KY,42066,400141
,2008-06-30,HILLCREST BANK,OVERLAND PARK,KS,66214,400253
,2008-06-30,"First Commercial Bank, N.A.",Seguin,TX,78155,400365
,2008-06-30,WINSIDE STATE BANK,WINSIDE,NE,68790,400552
,2008-06-30,First State Bank of Alexandria,Alexandria,MN,56308,400758
,2008-06-30,Nevada Bank & Trust,Caliente,NV,890080807,400767
,2008-06-30,BANK OF GRAVETT,GRAVETTE,AR,72736,400945
,2008-06-30,United Bank & Trust,Tecumseh,MI,49286,401148
,2008-06-30,FARMERS BANK,HAMBURG,AR,71646,401447
,2008-06-30,DNB NATIONAL BANK,CLEAR LAKE,SD,572264104,401559
,2008-06-30,THE BANK OF THE WEST,THOMAS,OK,736690160,401755
,2008-06-30,Skowhegan Savings Bank,Skowhegan,ME,4976,401906
,2008-06-30,STATE BANK OF CEYLON,CEYLON,MN,56121,401951
,2008-06-30,FIRST BANK OF BEVERLY HILLS,CALABASAS,CA,91302,402172
,2008-06-30,First National Bank,"Seymour,",TX,763800752,402462
,2008-06-30,Merchants & Farmers Bank,Comer,GA,30629,402837
,2008-06-30,POCAHONTAS STATE BANK,POCAHONTAS,IA,505740130,402846
,2008-06-30,TRANS PACIFIC NATIONAL BANK,SAN FRANCISCO,CA,94105,403067
,2008-06-30,Sussex Bank,Franklin,NJ,07416,403106
,2008-06-30,Cornerstone Bank,York,NE,68467,403151
,2008-06-30,Palisades National Bank,Palisade,CO,81526,403254
,2008-06-30,CITIZENS STATE BANK,WAUKON,IA,52172,403348
,2008-06-30,FIRST STATE BANK,CLEARBROOK,MN,566340027,403357
,2008-06-30,FIRST NATIONAL BANK & TRUST COMPANY,BEATRICE,NE,68310,403553
,2008-06-30,STATE BANK OF EAGLE BUTTE,EAGLE BUTTE,SD,57625,403656
,2008-06-30,BUFFALO PRAIRIE STATE BANK,BUFFALO PRAIRIE,IL,612370027,403937
,2008-06-30,THE PARK BANK,MADISON,WI,53713,403946
,2008-06-30,Grapeland State Bank,Grapeland,TX,758440117,404653
,2008-06-30,Keystone State Savings Bank,Sharpsburg,PA,15215,404774
,2008-06-30,Tri-Valley Bank,Randolph,IA,51649,404943
,2008-06-30,First Bank of the Delta NA,Helena,AR,723420160,405641
,2008-06-30,The F&M Bank & Trust Company,Tulsa,OK,741125812,405959
,2008-06-30,Woodsboro Bank,Woodsboro,MD,217980036,406022
,2008-06-30,The National Bank of Texas at Fort Worth,Fort Worth,TX,761067508,406059
,2008-06-30,West Texas State Bank,Snyder,TX,79549,406666
,2008-06-30,Brighton Bank,Salt Lake City,UT,84121,406974
,2008-06-30,FIRST STATE BANK,SPEARMAN,TX,790810247,407168
,2008-06-30,NAUGATUCK SAVINGS BANK,NAUGATUCK,CT,6770,407506
,2008-06-30,"Stillman BancCorp, N.A.",Stillman Valley,IL,610840150,407645
,2008-06-30,FARMERS STATE BANK,HOSMER,SD,574480065,407850
,2008-06-30,PRAIRIE NATIONAL BANK,STEWARDSON,IL,62463,408147
,2008-06-30,Athol Savings Bank,Athol,MA,1331,408307
,2008-06-30,Colony Bank Worth,Sylvester,GA,31791,408473
,2008-06-30,Bankers' Bank,Madison,WI,53717,408642
,2008-06-30,Spur Security Bank,Spur,TX,79370,409265
,2008-06-30,FirstBank of Summit County,Silverthorne,CO,80498,409555
,2008-06-30,Union State Bank,Rockwell City,IA,50579,409649
,2008-06-30,Andes State Bank,Lake Andes,SD,57356,410159
,2008-06-30,First State Bank,Stratford,TX,79084,410560
,2008-06-30,Bank of O'Fallon,O'Fallon,IL,62269,410748
,2008-06-30,CITIZENS NATIONAL BANK,SOMERSET,KY,425020760,410917
,2008-06-30,Citizens Bank,Sac City,IA,505830396,410944
,2008-06-30,STATE BANK IN EDEN VALLEY,EDEN VALLEY,MN,55329,411053
,2008-06-30,THE FIRST NATIONAL BANK,STERLING CITY,TX,76951,411062
,2008-06-30,Brantley Bank & Trust Company,Brantley,AL,36009,411231
,2008-06-30,Old Exchange National Bank,Okawville,IL,62271,411240
,2008-06-30,First National Bank of Nevada,Reno,NV,89511,411464
,2008-06-30,"Centric Bank, N.A.",Harrisburg,PA,17110,411512
,2008-06-30,Table Grove State Bank,Table Grove,IL,614820215,411549
,2008-06-30,Mayville Savings Bank,Mayville,WI,53050,411576
,2008-06-30,Somerville National Bank,Somerville,OH,45064,411624
,2008-06-30,Farmers & Merchants State Bank,Bloomfield,NE,687180069,411651
,2008-06-30,Cole Taylor Bank,Rosemont,IL,600184906,412135
,2008-06-30,Nebraska State Bank & Trust Co.,Broken Bow,NE,68822,412153
,2008-06-30,The Bank of Verden,Verden,OK,73092,412452
,2008-06-30,The St. John National Bank,Saint John,KS,675760068,412555
,2008-06-30,Sundown State Bank,Sundown,TX,79372,412667
,2008-06-30,Woodforest National Bank,Houston,TX,772294459,412751
,2008-06-30,First National Bank in Olney,Olney,IL,624500100,412845
,2008-06-30,First National Bank of America,East Lansing,MI,48826,413141
,2008-06-30,"HSBC Bank USA, National Association",McLean,VA,22102,413208
,2008-06-30,First State Bank of Olmsted,Olmsted,IL,62970,413347
,2008-06-30,Citizens State Bank,Sheldon,IA,512010130,413543
,2008-06-30,"FIRST NEIGHBOR BANK, N.A.",TOLEDO,IL,62468,413646
,2008-06-30,HARDWARE STATE BANK,LOVINGTON,IL,619370301,413730
,2008-06-30,Brunswick State Bank,Brunswick,NE,68720,413758
,2008-06-30,Menno State Bank,Menno,SD,57045,413851
,2008-06-30,Alden State Bank,Alden,NY,14004,414102
,2008-06-30,FIRST NATIONAL BANK,SCOTT CITY,KS,67871,414652
,2008-06-30,TEXAS BANK,HENDERSON,TX,75654,414764
,2008-06-30,"Incommons Bank, National Association",Mexia,TX,766670510,414858
,2008-06-30,Commercial State Bank,Cedar Bluffs,NE,680150067,415855
,2008-06-30,Busey Bank,Champaign,IL,61820,416245
,2008-06-30,"Abbeville Savings and Loan, SSB",Abbeville,SC,29620,416272
,2008-06-30,FIRST SECURITY BANK,MACKINAW,IL,617550290,416339
,2008-06-30,Heritage Bank,Jonesboro,AR,72403,416348
,2008-06-30,Chambers State Bank,Chambers,NE,68725,416357
,2008-06-30,Welch State Bank,Welch,OK,74369,416656
,2008-06-30,"KS BANK, INC",SMITHFIELD,NC,27577,416674
,2008-06-30,PEOPLES BANK OF THE OZARKS,NIXA,MO,657140728,417149
,2008-06-30,First National Bank,Smith Center,KS,66967,417251
,2008-06-30,Putnam County Bank,Hurricane,WV,255260308,417626
,2008-06-30,"First Community Bank, Lewis County","Vanceburg,",KY,41179,417710
,2008-06-30,Texas First Bank,Santa Fe,TX,77510,417859
,2008-06-30,SEAMEN'S BANK,PROVINCETOWN,MA,2657,418100
,2008-06-30,The Security National Bank of Sioux City Iowa,Sioux City,IA,51101,418249
,2008-06-30,Benchmark Bank,Aurora,IL,60506,418342
,2008-06-30,PEOPLES BANK OF MACON,MACON,IL,625440257,418436
,2008-06-30,STATE BANK OF SPRING HILL,SPRING HILL,KS,66083,418856
,2008-06-30,1st Bank & Trust,BROKEN BOW,OK,74728,419255
,2008-06-30,Bangor Savings Bank & Subsidiaries,Bangor,ME,4401,419406
,2008-06-30,THE FIRST NATIONAL BANK OF TRENTON,TRENTON,TX,754900004,419460
,2008-06-30,"First Bank Richmond, National Association",Richmond,IN,47374,419675
,2008-06-30,The Hill-Dodge Banking Company,Warsaw,IL,62379,419947
,2008-06-30,SOUTHERN COMMERCIAL BANK,ST LOUIS,MO,63129,420457
,2008-06-30,The Peoples Community Bank,Mazomanie,WI,53560,420644
,2008-06-30,VALLEY STATE BANK,SYRACUSE,KS,67878,420653
,2008-06-30,Heritage First Bank,Orange Beach,AL,36561,420934
,2008-06-30,First State Bank of Thayer,Thayer,KS,66776,421155
,2008-06-30,FIRST NATIONAL BANK OF RAYMOND,RAYMOND,IL,62560,421445
,2008-06-30,First Peoples Bank of Tennessee,Jefferson City,TN,37760,421539
,2008-06-30,KansasLand Bank,Quinter,KS,677520010,422059
,2008-06-30,Bank of the Mountains,West Liberty,KY,41472,422116
,2008-06-30,DEWITT STATE BANK,DEWITT,NE,68341,422358
,2008-06-30,First Guaranty Bank,Hammond,LA,70401,422433
,2008-06-30,Security First National Bank,Hugo,OK,74743,422657
,2008-06-30,The Columbian Bank and Trust Company,Topeka,KS,66603,422750
