RCFN2200,RCFN2625,RCFN2650,RCFNA245,RCFNB553,RCFNB554,RCFNB555,IDRSSD,RCON9999
,,,,,,,695134,2010-06-30
,,,,,,,695349,2010-06-30
,,,,,,,695648,2010-06-30
,,,,,,,695732,2010-06-30
,,,,,,,695947,2010-06-30
,,,,,,,696047,2010-06-30
,,,,,,,696168,2010-06-30
,,,,,,,696430,2010-06-30
,,,,,,,696551,2010-06-30
,,,,,,,696645,2010-06-30
,,,,,,,697035,2010-06-30
,,,,,,,697147,2010-06-30
,,,,,,,697156,2010-06-30
,,,,,,,697231,2010-06-30
231845,0,0,231845,231845,0,0,697633,2010-06-30
,,,,,,,697754,2010-06-30
,,,,,,,697763,2010-06-30
,,,,,,,697950,2010-06-30
,,,,,,,697978,2010-06-30
,,,,,,,698144,2010-06-30
,,,,,,,698322,2010-06-30
,,,,,,,698546,2010-06-30
,,,,,,,698649,2010-06-30
,,,,,,,698957,2010-06-30
,,,,,,,699105,2010-06-30
,,,,,,,699132,2010-06-30
,,,,,,,699253,2010-06-30
,,,,,,,699534,2010-06-30
,,,,,,,699552,2010-06-30
,,,,,,,700140,2010-06-30
,,,,,,,700252,2010-06-30
,,,,,,,700430,2010-06-30
,,,,,,,700458,2010-06-30
,,,,,,,700672,2010-06-30
,,,,,,,700739,2010-06-30
,,,,,,,701062,2010-06-30
,,,,,,,701222,2010-06-30
,,,,,,,701259,2010-06-30
,,,,,,,701736,2010-06-30
,,,,,,,701745,2010-06-30
,,,,,,,701839,2010-06-30
,,,,,,,701857,2010-06-30
,,,,,,,701950,2010-06-30
,,,,,,,702050,2010-06-30
,,,,,,,702117,2010-06-30
,,,,,,,702359,2010-06-30
,,,,,,,702612,2010-06-30
,,,,,,,702751,2010-06-30
,,,,,,,702836,2010-06-30
,,,,,,,702911,2010-06-30
,,,,,,,702966,2010-06-30
,,,,,,,703039,2010-06-30
,,,,,,,703552,2010-06-30
,,,,,,,703767,2010-06-30
,,,,,,,704326,2010-06-30
,,,,,,,704447,2010-06-30
,,,,,,,704559,2010-06-30
,,,,,,,704737,2010-06-30
,,,,,,,704755,2010-06-30
,,,,,,,705444,2010-06-30
,,,,,,,705453,2010-06-30
,,,,,,,705556,2010-06-30
,,,,,,,705565,2010-06-30
,,,,,,,705958,2010-06-30
,,,,,,,706030,2010-06-30
,,,,,,,706058,2010-06-30
,,,,,,,706151,2010-06-30
,,,,,,,706236,2010-06-30
,,,,,,,706254,2010-06-30
,,,,,,,706450,2010-06-30
,,,,,,,706656,2010-06-30
,,,,,,,707354,2010-06-30
,,,,,,,708052,2010-06-30
,,,,,,,708164,2010-06-30
,,,,,,,708333,2010-06-30
,,,,,,,708379,2010-06-30
,,,,,,,708454,2010-06-30
,,,,,,,708753,2010-06-30
,,,,,,,709031,2010-06-30
,,,,,,,709143,2010-06-30
,,,,,,,709358,2010-06-30
,,,,,,,709451,2010-06-30
,,,,,,,709554,2010-06-30
,,,,,,,709602,2010-06-30
,,,,,,,709639,2010-06-30
,,,,,,,709648,2010-06-30
,,,,,,,709675,2010-06-30
,,,,,,,709956,2010-06-30
,,,,,,,710176,2010-06-30
,,,,,,,710251,2010-06-30
,,,,,,,710859,2010-06-30
165043,0,0,21128,97884,0,67159,711472,2010-06-30
,,,,,,,711520,2010-06-30
,,,,,,,711548,2010-06-30
,,,,,,,711753,2010-06-30
,,,,,,,711801,2010-06-30
,,,,,,,711959,2010-06-30
,,,,,,,712031,2010-06-30
,,,,,,,712059,2010-06-30
,,,,,,,712648,2010-06-30
,,,,,,,712956,2010-06-30
,,,,,,,713038,2010-06-30
,,,,,,,713047,2010-06-30
,,,,,,,713140,2010-06-30
,,,,,,,713252,2010-06-30
,,,,,,,713926,2010-06-30
,,,,,,,714165,2010-06-30
,,,,,,,714437,2010-06-30
,,,,,,,714839,2010-06-30
,,,,,,,714978,2010-06-30
,,,,,,,715032,2010-06-30
,,,,,,,715144,2010-06-30
,,,,,,,715340,2010-06-30
,,,,,,,715630,2010-06-30
,,,,,,,715751,2010-06-30
,,,,,,,716413,2010-06-30
,,,,,,,716655,2010-06-30
,,,,,,,716833,2010-06-30
,,,,,,,716851,2010-06-30
,,,,,,,716954,2010-06-30
,,,,,,,717232,2010-06-30
,,,,,,,717513,2010-06-30
,,,,,,,717737,2010-06-30
,,,,,,,717867,2010-06-30
,,,,,,,717924,2010-06-30
,,,,,,,718079,2010-06-30
,,,,,,,718145,2010-06-30
,,,,,,,718275,2010-06-30
,,,,,,,718538,2010-06-30
,,,,,,,718547,2010-06-30
,,,,,,,718556,2010-06-30
,,,,,,,718930,2010-06-30
,,,,,,,719030,2010-06-30
,,,,,,,719441,2010-06-30
,,,,,,,719610,2010-06-30
,,,,,,,719656,2010-06-30
,,,,,,,719955,2010-06-30
,,,,,,,719964,2010-06-30
,,,,,,,720157,2010-06-30
,,,,,,,720166,2010-06-30
,,,,,,,720344,2010-06-30
,,,,,,,720746,2010-06-30
,,,,,,,720858,2010-06-30
,,,,,,,720951,2010-06-30
,,,,,,,721350,2010-06-30
,,,,,,,721659,2010-06-30
,,,,,,,721752,2010-06-30
,,,,,,,721949,2010-06-30
,,,,,,,722227,2010-06-30
,,,,,,,722432,2010-06-30
,,,,,,,722544,2010-06-30
,,,,,,,722816,2010-06-30
5464753,0,0,2774,5464753,0,0,723112,2010-06-30
,,,,,,,723158,2010-06-30
,,,,,,,723550,2010-06-30
,,,,,,,723653,2010-06-30
,,,,,,,723710,2010-06-30
,,,,,,,723747,2010-06-30
,,,,,,,723756,2010-06-30
,,,,,,,723822,2010-06-30
,,,,,,,723868,2010-06-30
,,,,,,,724230,2010-06-30
,,,,,,,724548,2010-06-30
,,,,,,,724744,2010-06-30
,,,,,,,724753,2010-06-30
,,,,,,,724847,2010-06-30
,,,,,,,724940,2010-06-30
,,,,,,,725376,2010-06-30
63926,53426,0,4001,10500,0,0,725732,2010-06-30
,,,,,,,725741,2010-06-30
,,,,,,,725844,2010-06-30
,,,,,,,725853,2010-06-30
,,,,,,,726234,2010-06-30
,,,,,,,726355,2010-06-30
,,,,,,,726458,2010-06-30
,,,,,,,726953,2010-06-30
,,,,,,,727156,2010-06-30
,,,,,,,727343,2010-06-30
,,,,,,,727455,2010-06-30
,,,,,,,727530,2010-06-30
,,,,,,,728452,2010-06-30
,,,,,,,728742,2010-06-30
,,,,,,,728948,2010-06-30
,,,,,,,728957,2010-06-30
,,,,,,,729011,2010-06-30
,,,,,,,729057,2010-06-30
42302,0,0,42302,42302,0,0,729132,2010-06-30
,,,,,,,729310,2010-06-30
,,,,,,,729459,2010-06-30
,,,,,,,729842,2010-06-30
,,,,,,,729945,2010-06-30
,,,,,,,730446,2010-06-30
,,,,,,,730745,2010-06-30
,,,,,,,730857,2010-06-30
,,,,,,,731050,2010-06-30
,,,,,,,731247,2010-06-30
,,,,,,,731957,2010-06-30
,,,,,,,732178,2010-06-30
,,,,,,,732253,2010-06-30
,,,,,,,732459,2010-06-30
,,,,,,,732637,2010-06-30
,,,,,,,732758,2010-06-30
,,,,,,,732918,2010-06-30
,,,,,,,732954,2010-06-30
,,,,,,,733054,2010-06-30
,,,,,,,733540,2010-06-30
,,,,,,,733559,2010-06-30
,,,,,,,733661,2010-06-30
,,,,,,,733755,2010-06-30
,,,,,,,733951,2010-06-30
,,,,,,,734051,2010-06-30
,,,,,,,734248,2010-06-30
,,,,,,,734350,2010-06-30
,,,,,,,734538,2010-06-30
,,,,,,,734613,2010-06-30
,,,,,,,734855,2010-06-30
,,,,,,,734949,2010-06-30
,,,,,,,735049,2010-06-30
,,,,,,,735067,2010-06-30
,,,,,,,735142,2010-06-30
,,,,,,,735357,2010-06-30
,,,,,,,735414,2010-06-30
,,,,,,,735441,2010-06-30
,,,,,,,735656,2010-06-30
,,,,,,,735768,2010-06-30
,,,,,,,735852,2010-06-30
,,,,,,,736158,2010-06-30
,,,,,,,736206,2010-06-30
,,,,,,,736448,2010-06-30
,,,,,,,736550,2010-06-30
,,,,,,,736662,2010-06-30
,,,,,,,736877,2010-06-30
,,,,,,,737548,2010-06-30
,,,,,,,737632,2010-06-30
,,,,,,,737753,2010-06-30
,,,,,,,738013,2010-06-30
,,,,,,,738040,2010-06-30
,,,,,,,738143,2010-06-30
,,,,,,,738255,2010-06-30
,,,,,,,738303,2010-06-30
,,,,,,,738611,2010-06-30
,,,,,,,738657,2010-06-30
,,,,,,,738769,2010-06-30
,,,,,,,739159,2010-06-30
,,,,,,,739346,2010-06-30
,,,,,,,739355,2010-06-30
,,,,,,,739430,2010-06-30
,,,,,,,739560,2010-06-30
,,,,,,,739832,2010-06-30
,,,,,,,739850,2010-06-30
,,,,,,,740249,2010-06-30
,,,,,,,741068,2010-06-30
,,,,,,,741152,2010-06-30
,,,,,,,741330,2010-06-30
,,,,,,,741358,2010-06-30
,,,,,,,741639,2010-06-30
,,,,,,,741648,2010-06-30
,,,,,,,741657,2010-06-30
,,,,,,,741844,2010-06-30
,,,,,,,741871,2010-06-30
,,,,,,,741956,2010-06-30
,,,,,,,742056,2010-06-30
,,,,,,,742355,2010-06-30
,,,,,,,742542,2010-06-30
0,0,0,0,0,0,0,742560,2010-06-30
,,,,,,,742636,2010-06-30
,,,,,,,742944,2010-06-30
,,,,,,,743053,2010-06-30
,,,,,,,743679,2010-06-30
,,,,,,,743857,2010-06-30
,,,,,,,743950,2010-06-30
,,,,,,,744238,2010-06-30
,,,,,,,744256,2010-06-30
,,,,,,,744854,2010-06-30
,,,,,,,745150,2010-06-30
,,,,,,,745347,2010-06-30
,,,,,,,745570,2010-06-30
,,,,,,,745646,2010-06-30
,,,,,,,745954,2010-06-30
,,,,,,,746157,2010-06-30
,,,,,,,746223,2010-06-30
,,,,,,,746429,2010-06-30
,,,,,,,746513,2010-06-30
,,,,,,,746755,2010-06-30
,,,,,,,746942,2010-06-30
,,,,,,,747051,2010-06-30
,,,,,,,747257,2010-06-30
,,,,,,,747743,2010-06-30
,,,,,,,747846,2010-06-30
,,,,,,,748254,2010-06-30
,,,,,,,748357,2010-06-30
,,,,,,,748441,2010-06-30
,,,,,,,748964,2010-06-30
,,,,,,,749046,2010-06-30
,,,,,,,749242,2010-06-30
,,,,,,,749635,2010-06-30
,,,,,,,749840,2010-06-30
,,,,,,,749943,2010-06-30
,,,,,,,749952,2010-06-30
,,,,,,,750051,2010-06-30
,,,,,,,750127,2010-06-30
,,,,,,,750154,2010-06-30
,,,,,,,750239,2010-06-30
,,,,,,,750305,2010-06-30
,,,,,,,750341,2010-06-30
,,,,,,,750444,2010-06-30
,,,,,,,750846,2010-06-30
107838,30810,0,107838,77028,0,0,750864,2010-06-30
,,,,,,,751254,2010-06-30
,,,,,,,751656,2010-06-30
,,,,,,,751759,2010-06-30
,,,,,,,751852,2010-06-30
,,,,,,,751955,2010-06-30
,,,,,,,752644,2010-06-30
,,,,,,,752653,2010-06-30
,,,,,,,752831,2010-06-30
,,,,,,,753052,2010-06-30
,,,,,,,753324,2010-06-30
,,,,,,,753548,2010-06-30
,,,,,,,753641,2010-06-30
,,,,,,,753856,2010-06-30
,,,,,,,754068,2010-06-30
,,,,,,,754246,2010-06-30
,,,,,,,754536,2010-06-30
,,,,,,,754826,2010-06-30
,,,,,,,754853,2010-06-30
,,,,,,,754929,2010-06-30
,,,,,,,755047,2010-06-30
,,,,,,,755252,2010-06-30
,,,,,,,755421,2010-06-30
,,,,,,,755458,2010-06-30
,,,,,,,755850,2010-06-30
,,,,,,,756343,2010-06-30
,,,,,,,756848,2010-06-30
,,,,,,,757377,2010-06-30
,,,,,,,757452,2010-06-30
,,,,,,,757612,2010-06-30
,,,,,,,757779,2010-06-30
,,,,,,,758703,2010-06-30
,,,,,,,758842,2010-06-30
,,,,,,,758851,2010-06-30
,,,,,,,759045,2010-06-30
,,,,,,,759250,2010-06-30
,,,,,,,759540,2010-06-30
,,,,,,,759625,2010-06-30
,,,,,,,760210,2010-06-30
,,,,,,,760331,2010-06-30
,,,,,,,760340,2010-06-30
,,,,,,,760434,2010-06-30
,,,,,,,760649,2010-06-30
,,,,,,,760854,2010-06-30
,,,,,,,760939,2010-06-30
,,,,,,,760957,2010-06-30
,,,,,,,761178,2010-06-30
,,,,,,,761244,2010-06-30
,,,,,,,761347,2010-06-30
,,,,,,,761459,2010-06-30
,,,,,,,761543,2010-06-30
78644,0,0,78644,78644,0,0,761806,2010-06-30
,,,,,,,761833,2010-06-30
,,,,,,,761851,2010-06-30
,,,,,,,761954,2010-06-30
,,,,,,,762045,2010-06-30
,,,,,,,762054,2010-06-30
,,,,,,,762353,2010-06-30
,,,,,,,762447,2010-06-30
,,,,,,,762625,2010-06-30
,,,,,,,763211,2010-06-30
,,,,,,,763556,2010-06-30
,,,,,,,763752,2010-06-30
,,,,,,,763930,2010-06-30
,,,,,,,764030,2010-06-30
,,,,,,,764058,2010-06-30
,,,,,,,764067,2010-06-30
,,,,,,,764142,2010-06-30
,,,,,,,764151,2010-06-30
,,,,,,,764441,2010-06-30
,,,,,,,764647,2010-06-30
,,,,,,,764816,2010-06-30
,,,,,,,764843,2010-06-30
,,,,,,,764982,2010-06-30
,,,,,,,765019,2010-06-30
,,,,,,,765046,2010-06-30
,,,,,,,765130,2010-06-30
,,,,,,,765318,2010-06-30
,,,,,,,765354,2010-06-30
,,,,,,,765505,2010-06-30
,,,,,,,765662,2010-06-30
,,,,,,,766052,2010-06-30
,,,,,,,766164,2010-06-30
,,,,,,,766258,2010-06-30
,,,,,,,766735,2010-06-30
,,,,,,,767040,2010-06-30
,,,,,,,767152,2010-06-30
,,,,,,,767246,2010-06-30
,,,,,,,767255,2010-06-30
,,,,,,,767554,2010-06-30
,,,,,,,767611,2010-06-30
,,,,,,,767705,2010-06-30
,,,,,,,767732,2010-06-30
,,,,,,,767769,2010-06-30
,,,,,,,767817,2010-06-30
,,,,,,,768074,2010-06-30
,,,,,,,768252,2010-06-30
,,,,,,,768458,2010-06-30
,,,,,,,768953,2010-06-30
,,,,,,,769156,2010-06-30
,,,,,,,769334,2010-06-30
,,,,,,,770068,2010-06-30
,,,,,,,770367,2010-06-30
,,,,,,,770433,2010-06-30
,,,,,,,770451,2010-06-30
,,,,,,,770545,2010-06-30
,,,,,,,770639,2010-06-30
,,,,,,,770657,2010-06-30
,,,,,,,770853,2010-06-30
,,,,,,,771047,2010-06-30
,,,,,,,771140,2010-06-30
,,,,,,,771458,2010-06-30
,,,,,,,771609,2010-06-30
,,,,,,,771636,2010-06-30
,,,,,,,771748,2010-06-30
,,,,,,,772008,2010-06-30
,,,,,,,772240,2010-06-30
,,,,,,,772446,2010-06-30
,,,,,,,772558,2010-06-30
,,,,,,,772745,2010-06-30
,,,,,,,772754,2010-06-30
,,,,,,,773032,2010-06-30
,,,,,,,773247,2010-06-30
,,,,,,,773443,2010-06-30
,,,,,,,773546,2010-06-30
,,,,,,,773742,2010-06-30
,,,,,,,774105,2010-06-30
,,,,,,,774132,2010-06-30
,,,,,,,774235,2010-06-30
,,,,,,,774253,2010-06-30
,,,,,,,774262,2010-06-30
,,,,,,,774347,2010-06-30
,,,,,,,774655,2010-06-30
,,,,,,,774851,2010-06-30
,,,,,,,775054,2010-06-30
,,,,,,,775214,2010-06-30
,,,,,,,775241,2010-06-30
,,,,,,,775456,2010-06-30
,,,,,,,775540,2010-06-30
,,,,,,,776248,2010-06-30
,,,,,,,776275,2010-06-30
,,,,,,,776369,2010-06-30
,,,,,,,776547,2010-06-30
,,,,,,,776659,2010-06-30
,,,,,,,776734,2010-06-30
,,,,,,,776752,2010-06-30
,,,,,,,777254,2010-06-30
4209,0,2,64,4207,0,0,777366,2010-06-30
,,,,,,,777441,2010-06-30
,,,,,,,777553,2010-06-30
,,,,,,,777870,2010-06-30
,,,,,,,777964,2010-06-30
,,,,,,,778466,2010-06-30
,,,,,,,778738,2010-06-30
,,,,,,,779016,2010-06-30
,,,,,,,779351,2010-06-30
,,,,,,,779360,2010-06-30
,,,,,,,779539,2010-06-30
,,,,,,,779641,2010-06-30
,,,,,,,779650,2010-06-30
,,,,,,,779968,2010-06-30
,,,,,,,780049,2010-06-30
,,,,,,,780218,2010-06-30
,,,,,,,780263,2010-06-30
,,,,,,,780562,2010-06-30
,,,,,,,780722,2010-06-30
,,,,,,,780955,2010-06-30
,,,,,,,781028,2010-06-30
,,,,,,,782016,2010-06-30
,,,,,,,782351,2010-06-30
,,,,,,,782548,2010-06-30
,,,,,,,782650,2010-06-30
,,,,,,,783161,2010-06-30
,,,,,,,783246,2010-06-30
,,,,,,,783349,2010-06-30
0,0,0,0,0,0,0,783648,2010-06-30
,,,,,,,783844,2010-06-30
,,,,,,,783910,2010-06-30
,,,,,,,783956,2010-06-30
,,,,,,,783965,2010-06-30
,,,,,,,784159,2010-06-30
,,,,,,,784430,2010-06-30
,,,,,,,784944,2010-06-30
,,,,,,,785062,2010-06-30
,,,,,,,785147,2010-06-30
,,,,,,,785259,2010-06-30
,,,,,,,785857,2010-06-30
,,,,,,,785923,2010-06-30
,,,,,,,785932,2010-06-30
,,,,,,,785950,2010-06-30
,,,,,,,786210,2010-06-30
,,,,,,,786256,2010-06-30
,,,,,,,786340,2010-06-30
,,,,,,,786443,2010-06-30
,,,,,,,786555,2010-06-30
,,,,,,,786612,2010-06-30
,,,,,,,786733,2010-06-30
,,,,,,,786742,2010-06-30
,,,,,,,786948,2010-06-30
,,,,,,,787141,2010-06-30
,,,,,,,787253,2010-06-30
,,,,,,,787440,2010-06-30
,,,,,,,787459,2010-06-30
,,,,,,,787842,2010-06-30
,,,,,,,788559,2010-06-30
,,,,,,,788652,2010-06-30
,,,,,,,789051,2010-06-30
,,,,,,,790150,2010-06-30
,,,,,,,790271,2010-06-30
,,,,,,,790534,2010-06-30
,,,,,,,790543,2010-06-30
,,,,,,,790703,2010-06-30
,,,,,,,790721,2010-06-30
,,,,,,,790851,2010-06-30
,,,,,,,790918,2010-06-30
,,,,,,,791072,2010-06-30
,,,,,,,791205,2010-06-30
,,,,,,,791353,2010-06-30
,,,,,,,791746,2010-06-30
,,,,,,,791821,2010-06-30
,,,,,,,791942,2010-06-30
,,,,,,,792248,2010-06-30
,,,,,,,792453,2010-06-30
,,,,,,,792640,2010-06-30
,,,,,,,792659,2010-06-30
,,,,,,,792743,2010-06-30
,,,,,,,793571,2010-06-30
,,,,,,,794149,2010-06-30
,,,,,,,794336,2010-06-30
,,,,,,,794345,2010-06-30
,,,,,,,794608,2010-06-30
,,,,,,,794653,2010-06-30
,,,,,,,795249,2010-06-30
,,,,,,,795548,2010-06-30
,,,,,,,795959,2010-06-30
647896,294,0,69865,624460,0,23142,795968,2010-06-30
,,,,,,,796125,2010-06-30
,,,,,,,796152,2010-06-30
,,,,,,,796451,2010-06-30
,,,,,,,796657,2010-06-30
,,,,,,,796769,2010-06-30
,,,,,,,797140,2010-06-30
,,,,,,,797159,2010-06-30
,,,,,,,797319,2010-06-30
,,,,,,,797467,2010-06-30
,,,,,,,797775,2010-06-30
,,,,,,,798512,2010-06-30
,,,,,,,798857,2010-06-30
,,,,,,,799359,2010-06-30
,,,,,,,799612,2010-06-30
,,,,,,,799751,2010-06-30
,,,,,,,799854,2010-06-30
,,,,,,,799939,2010-06-30
,,,,,,,799948,2010-06-30
,,,,,,,800134,2010-06-30
,,,,,,,800442,2010-06-30
,,,,,,,800479,2010-06-30
,,,,,,,800657,2010-06-30
,,,,,,,800853,2010-06-30
,,,,,,,801047,2010-06-30
,,,,,,,801056,2010-06-30
,,,,,,,801654,2010-06-30
,,,,,,,802110,2010-06-30
,,,,,,,802174,2010-06-30
2727465,0,0,3122,2727465,0,0,802866,2010-06-30
,,,,,,,803144,2010-06-30
,,,,,,,803256,2010-06-30
,,,,,,,803265,2010-06-30
,,,,,,,803461,2010-06-30
,,,,,,,803649,2010-06-30
,,,,,,,803658,2010-06-30
,,,,,,,803957,2010-06-30
,,,,,,,804150,2010-06-30
,,,,,,,804338,2010-06-30
,,,,,,,804422,2010-06-30
,,,,,,,804758,2010-06-30
,,,,,,,804815,2010-06-30
,,,,,,,804860,2010-06-30
2206730,200400,0,979512,1987182,19148,0,804963,2010-06-30
,,,,,,,805045,2010-06-30
,,,,,,,805250,2010-06-30
,,,,,,,805335,2010-06-30
,,,,,,,805447,2010-06-30
,,,,,,,805670,2010-06-30
,,,,,,,805755,2010-06-30
,,,,,,,805858,2010-06-30
,,,,,,,805876,2010-06-30
,,,,,,,806154,2010-06-30
,,,,,,,806220,2010-06-30
,,,,,,,806846,2010-06-30
,,,,,,,806958,2010-06-30
,,,,,,,807348,2010-06-30
,,,,,,,807432,2010-06-30
,,,,,,,807656,2010-06-30
,,,,,,,807946,2010-06-30
,,,,,,,807955,2010-06-30
,,,,,,,808167,2010-06-30
,,,,,,,808176,2010-06-30
,,,,,,,808260,2010-06-30
,,,,,,,808345,2010-06-30
,,,,,,,808354,2010-06-30
,,,,,,,808448,2010-06-30
,,,,,,,808653,2010-06-30
,,,,,,,809379,2010-06-30
,,,,,,,809539,2010-06-30
,,,,,,,809650,2010-06-30
,,,,,,,809856,2010-06-30
,,,,,,,809940,2010-06-30
,,,,,,,810151,2010-06-30
,,,,,,,810544,2010-06-30
,,,,,,,810553,2010-06-30
0,0,0,0,0,0,0,810900,2010-06-30
,,,,,,,810919,2010-06-30
,,,,,,,811046,2010-06-30
,,,,,,,811279,2010-06-30
,,,,,,,811457,2010-06-30
,,,,,,,811541,2010-06-30
,,,,,,,811550,2010-06-30
,,,,,,,811747,2010-06-30
,,,,,,,811756,2010-06-30
,,,,,,,812164,2010-06-30
,,,,,,,812436,2010-06-30
,,,,,,,812557,2010-06-30
,,,,,,,812614,2010-06-30
,,,,,,,813059,2010-06-30
,,,,,,,813572,2010-06-30
,,,,,,,813853,2010-06-30
,,,,,,,813947,2010-06-30
,,,,,,,814216,2010-06-30
,,,,,,,814355,2010-06-30
,,,,,,,814430,2010-06-30
,,,,,,,814458,2010-06-30
,,,,,,,814551,2010-06-30
,,,,,,,814711,2010-06-30
,,,,,,,814953,2010-06-30
,,,,,,,815053,2010-06-30
,,,,,,,815147,2010-06-30
,,,,,,,815156,2010-06-30
,,,,,,,815277,2010-06-30
,,,,,,,815754,2010-06-30
,,,,,,,816210,2010-06-30
,,,,,,,816256,2010-06-30
,,,,,,,816304,2010-06-30
,,,,,,,816603,2010-06-30
,,,,,,,816751,2010-06-30
,,,,,,,816948,2010-06-30
,,,,,,,817356,2010-06-30
,,,,,,,817477,2010-06-30
4967104,0,0,2085446,4965917,0,1187,817824,2010-06-30
,,,,,,,818401,2010-06-30
,,,,,,,818540,2010-06-30
,,,,,,,818559,2010-06-30
,,,,,,,818652,2010-06-30
,,,,,,,819154,2010-06-30
,,,,,,,819172,2010-06-30
,,,,,,,819453,2010-06-30
,,,,,,,819556,2010-06-30
,,,,,,,819855,2010-06-30
,,,,,,,820048,2010-06-30
,,,,,,,820178,2010-06-30
,,,,,,,820301,2010-06-30
,,,,,,,820655,2010-06-30
,,,,,,,820842,2010-06-30
,,,,,,,821036,2010-06-30
,,,,,,,821120,2010-06-30
,,,,,,,821157,2010-06-30
,,,,,,,821278,2010-06-30
,,,,,,,821456,2010-06-30
,,,,,,,821559,2010-06-30
,,,,,,,821643,2010-06-30
,,,,,,,821652,2010-06-30
,,,,,,,821906,2010-06-30
,,,,,,,822042,2010-06-30
,,,,,,,822051,2010-06-30
,,,,,,,822145,2010-06-30
,,,,,,,822154,2010-06-30
,,,,,,,822257,2010-06-30
,,,,,,,822408,2010-06-30
,,,,,,,822556,2010-06-30
,,,,,,,822631,2010-06-30
,,,,,,,822846,2010-06-30
,,,,,,,823133,2010-06-30
,,,,,,,823142,2010-06-30
,,,,,,,823450,2010-06-30
,,,,,,,823553,2010-06-30
,,,,,,,823638,2010-06-30
,,,,,,,823656,2010-06-30
,,,,,,,824000,2010-06-30
,,,,,,,824242,2010-06-30
,,,,,,,824550,2010-06-30
,,,,,,,824653,2010-06-30
,,,,,,,824738,2010-06-30
,,,,,,,825146,2010-06-30
,,,,,,,825454,2010-06-30
,,,,,,,825548,2010-06-30
,,,,,,,825753,2010-06-30
,,,,,,,825847,2010-06-30
,,,,,,,825940,2010-06-30
,,,,,,,825977,2010-06-30
,,,,,,,826255,2010-06-30
,,,,,,,826451,2010-06-30
,,,,,,,826648,2010-06-30
,,,,,,,826956,2010-06-30
,,,,,,,827346,2010-06-30
,,,,,,,827355,2010-06-30
,,,,,,,827458,2010-06-30
0,0,0,0,0,0,0,827560,2010-06-30
,,,,,,,827953,2010-06-30
,,,,,,,827971,2010-06-30
,,,,,,,828053,2010-06-30
,,,,,,,828110,2010-06-30
,,,,,,,828651,2010-06-30
,,,,,,,828745,2010-06-30
,,,,,,,829032,2010-06-30
,,,,,,,829041,2010-06-30
,,,,,,,829050,2010-06-30
,,,,,,,829256,2010-06-30
,,,,,,,829452,2010-06-30
,,,,,,,830113,2010-06-30
,,,,,,,830168,2010-06-30
,,,,,,,830252,2010-06-30
,,,,,,,830355,2010-06-30
,,,,,,,830542,2010-06-30
,,,,,,,830645,2010-06-30
,,,,,,,830748,2010-06-30
,,,,,,,831008,2010-06-30
,,,,,,,831044,2010-06-30
,,,,,,,831053,2010-06-30
,,,,,,,831352,2010-06-30
,,,,,,,831549,2010-06-30
,,,,,,,831576,2010-06-30
,,,,,,,831642,2010-06-30
,,,,,,,831857,2010-06-30
,,,,,,,831941,2010-06-30
,,,,,,,832470,2010-06-30
,,,,,,,832528,2010-06-30
,,,,,,,832546,2010-06-30
,,,,,,,833271,2010-06-30
,,,,,,,833404,2010-06-30
,,,,,,,833646,2010-06-30
,,,,,,,833749,2010-06-30
,,,,,,,833758,2010-06-30
,,,,,,,833851,2010-06-30
,,,,,,,834045,2010-06-30
,,,,,,,834755,2010-06-30
,,,,,,,834979,2010-06-30
,,,,,,,835257,2010-06-30
,,,,,,,835378,2010-06-30
,,,,,,,835444,2010-06-30
,,,,,,,835613,2010-06-30
,,,,,,,835659,2010-06-30
,,,,,,,835743,2010-06-30
,,,,,,,835958,2010-06-30
,,,,,,,836151,2010-06-30
,,,,,,,836544,2010-06-30
,,,,,,,836656,2010-06-30
,,,,,,,836843,2010-06-30
,,,,,,,836852,2010-06-30
,,,,,,,837000,2010-06-30
,,,,,,,837037,2010-06-30
,,,,,,,837046,2010-06-30
,,,,,,,837149,2010-06-30
,,,,,,,837158,2010-06-30
411217,0,0,0,411217,0,0,837260,2010-06-30
,,,,,,,837354,2010-06-30
,,,,,,,837448,2010-06-30
,,,,,,,837541,2010-06-30
,,,,,,,837550,2010-06-30
,,,,,,,837653,2010-06-30
,,,,,,,837840,2010-06-30
,,,,,,,837952,2010-06-30
,,,,,,,838155,2010-06-30
0,0,0,0,0,0,0,838632,2010-06-30
,,,,,,,839068,2010-06-30
,,,,,,,839246,2010-06-30
,,,,,,,839255,2010-06-30
,,,,,,,839817,2010-06-30
,,,,,,,840019,2010-06-30
,,,,,,,840251,2010-06-30
,,,,,,,840354,2010-06-30
,,,,,,,840363,2010-06-30
,,,,,,,840578,2010-06-30
,,,,,,,840747,2010-06-30
,,,,,,,841052,2010-06-30
,,,,,,,841436,2010-06-30
,,,,,,,841472,2010-06-30
,,,,,,,841539,2010-06-30
,,,,,,,841753,2010-06-30
,,,,,,,841838,2010-06-30
,,,,,,,841865,2010-06-30
,,,,,,,842031,2010-06-30
,,,,,,,842116,2010-06-30
,,,,,,,842358,2010-06-30
,,,,,,,842376,2010-06-30
,,,,,,,842460,2010-06-30
,,,,,,,842853,2010-06-30
,,,,,,,843159,2010-06-30
,,,,,,,843542,2010-06-30
,,,,,,,843935,2010-06-30
,,,,,,,843953,2010-06-30
,,,,,,,844053,2010-06-30
,,,,,,,844138,2010-06-30
