RCFN2200,RCFN2625,RCFN2650,RCFNA245,RCFNB553,RCFNB554,RCFNB555,IDRSSD,RCON9999
,,,,,,,478430,2014-06-30
,,,,,,,478533,2014-06-30
,,,,,,,478766,2014-06-30
,,,,,,,478944,2014-06-30
,,,,,,,479071,2014-06-30
,,,,,,,479268,2014-06-30
,,,,,,,479370,2014-06-30
,,,,,,,479446,2014-06-30
,,,,,,,479567,2014-06-30
,,,,,,,479754,2014-06-30
,,,,,,,479839,2014-06-30
,,,,,,,479914,2014-06-30
,,,,,,,480059,2014-06-30
82021000,7377000,2226000,32425000,62145000,10215000,58000,480228,2014-06-30
,,,,,,,480246,2014-06-30
,,,,,,,480330,2014-06-30
,,,,,,,480433,2014-06-30
,,,,,,,480723,2014-06-30
,,,,,,,480808,2014-06-30
,,,,,,,480853,2014-06-30
,,,,,,,481140,2014-06-30
,,,,,,,481159,2014-06-30
,,,,,,,481177,2014-06-30
,,,,,,,481355,2014-06-30
,,,,,,,481430,2014-06-30
,,,,,,,481542,2014-06-30
,,,,,,,481579,2014-06-30
,,,,,,,481627,2014-06-30
,,,,,,,481748,2014-06-30
,,,,,,,481944,2014-06-30
,,,,,,,482053,2014-06-30
,,,,,,,482156,2014-06-30
,,,,,,,482370,2014-06-30
,,,,,,,482446,2014-06-30
,,,,,,,482772,2014-06-30
,,,,,,,483032,2014-06-30
,,,,,,,483274,2014-06-30
,,,,,,,483537,2014-06-30
,,,,,,,483751,2014-06-30
,,,,,,,484057,2014-06-30
,,,,,,,484141,2014-06-30
,,,,,,,484776,2014-06-30
,,,,,,,484927,2014-06-30
,,,,,,,485054,2014-06-30
,,,,,,,485139,2014-06-30
,,,,,,,485214,2014-06-30
,,,,,,,485456,2014-06-30
0,0,0,0,0,0,0,485559,2014-06-30
,,,,,,,486248,2014-06-30
,,,,,,,487142,2014-06-30
,,,,,,,487357,2014-06-30
,,,,,,,487843,2014-06-30
,,,,,,,488318,2014-06-30
,,,,,,,488420,2014-06-30
,,,,,,,488653,2014-06-30
,,,,,,,488756,2014-06-30
,,,,,,,489016,2014-06-30
,,,,,,,489155,2014-06-30
,,,,,,,489249,2014-06-30
,,,,,,,489548,2014-06-30
,,,,,,,489623,2014-06-30
,,,,,,,489641,2014-06-30
1100559,0,0,1100559,1100559,0,0,489913,2014-06-30
,,,,,,,490179,2014-06-30
,,,,,,,490348,2014-06-30
,,,,,,,490450,2014-06-30
,,,,,,,490535,2014-06-30
,,,,,,,490843,2014-06-30
,,,,,,,490937,2014-06-30
,,,,,,,490955,2014-06-30
,,,,,,,491224,2014-06-30
,,,,,,,491251,2014-06-30
,,,,,,,491402,2014-06-30
,,,,,,,491653,2014-06-30
,,,,,,,491934,2014-06-30
,,,,,,,492650,2014-06-30
,,,,,,,492810,2014-06-30
,,,,,,,493013,2014-06-30
,,,,,,,493077,2014-06-30
,,,,,,,493143,2014-06-30
,,,,,,,493152,2014-06-30
,,,,,,,493741,2014-06-30
,,,,,,,493844,2014-06-30
,,,,,,,494168,2014-06-30
,,,,,,,494261,2014-06-30
,,,,,,,494654,2014-06-30
,,,,,,,495044,2014-06-30
,,,,,,,495419,2014-06-30
,,,,,,,495558,2014-06-30
,,,,,,,495857,2014-06-30
,,,,,,,496434,2014-06-30
,,,,,,,496845,2014-06-30
,,,,,,,496957,2014-06-30
,,,,,,,497039,2014-06-30
404228,0,0,0,404228,0,0,497404,2014-06-30
,,,,,,,497570,2014-06-30
,,,,,,,497655,2014-06-30
,,,,,,,497851,2014-06-30
,,,,,,,497954,2014-06-30
,,,,,,,498148,2014-06-30
,,,,,,,498317,2014-06-30
,,,,,,,498362,2014-06-30
,,,,,,,498456,2014-06-30
,,,,,,,498531,2014-06-30
,,,,,,,498625,2014-06-30
,,,,,,,498942,2014-06-30
,,,,,,,499154,2014-06-30
,,,,,,,499453,2014-06-30
,,,,,,,499501,2014-06-30
,,,,,,,499538,2014-06-30
,,,,,,,499743,2014-06-30
,,,,,,,499752,2014-06-30
,,,,,,,499855,2014-06-30
,,,,,,,500256,2014-06-30
,,,,,,,500658,2014-06-30
,,,,,,,501039,2014-06-30
273067,995,0,237890,272072,0,0,501105,2014-06-30
,,,,,,,501132,2014-06-30
,,,,,,,501459,2014-06-30
,,,,,,,501655,2014-06-30
,,,,,,,501758,2014-06-30
,,,,,,,501767,2014-06-30
,,,,,,,501815,2014-06-30
,,,,,,,501972,2014-06-30
,,,,,,,502111,2014-06-30
,,,,,,,502353,2014-06-30
,,,,,,,502447,2014-06-30
,,,,,,,502559,2014-06-30
,,,,,,,502652,2014-06-30
,,,,,,,502746,2014-06-30
,,,,,,,502849,2014-06-30
,,,,,,,503453,2014-06-30
,,,,,,,503547,2014-06-30
,,,,,,,503640,2014-06-30
,,,,,,,504142,2014-06-30
,,,,,,,504311,2014-06-30
,,,,,,,504535,2014-06-30
,,,,,,,504647,2014-06-30
22532011,0,0,19204087,22268091,263920,0,504713,2014-06-30
,,,,,,,505242,2014-06-30
,,,,,,,505550,2014-06-30
,,,,,,,505831,2014-06-30
,,,,,,,505916,2014-06-30
,,,,,,,506052,2014-06-30
,,,,,,,506249,2014-06-30
,,,,,,,506276,2014-06-30
,,,,,,,506922,2014-06-30
,,,,,,,507068,2014-06-30
,,,,,,,507152,2014-06-30
,,,,,,,507330,2014-06-30
,,,,,,,507349,2014-06-30
,,,,,,,507479,2014-06-30
,,,,,,,507509,2014-06-30
,,,,,,,508270,2014-06-30
,,,,,,,508346,2014-06-30
,,,,,,,508355,2014-06-30
,,,,,,,508841,2014-06-30
,,,,,,,509400,2014-06-30
,,,,,,,509642,2014-06-30
,,,,,,,509811,2014-06-30
,,,,,,,509857,2014-06-30
,,,,,,,509950,2014-06-30
,,,,,,,510330,2014-06-30
,,,,,,,510648,2014-06-30
182093,0,55506,85912,126587,0,0,510871,2014-06-30
,,,,,,,510938,2014-06-30
,,,,,,,510947,2014-06-30
,,,,,,,511618,2014-06-30
,,,,,,,511832,2014-06-30
,,,,,,,513050,2014-06-30
,,,,,,,513256,2014-06-30
,,,,,,,513322,2014-06-30
,,,,,,,513340,2014-06-30
,,,,,,,513546,2014-06-30
,,,,,,,513854,2014-06-30
,,,,,,,513920,2014-06-30
,,,,,,,514048,2014-06-30
,,,,,,,514057,2014-06-30
,,,,,,,514066,2014-06-30
,,,,,,,514132,2014-06-30
,,,,,,,514356,2014-06-30
,,,,,,,514440,2014-06-30
,,,,,,,514655,2014-06-30
,,,,,,,514776,2014-06-30
,,,,,,,514936,2014-06-30
,,,,,,,515054,2014-06-30
,,,,,,,515250,2014-06-30
,,,,,,,515979,2014-06-30
,,,,,,,516154,2014-06-30
,,,,,,,516855,2014-06-30
,,,,,,,516873,2014-06-30
,,,,,,,517049,2014-06-30
,,,,,,,517357,2014-06-30
,,,,,,,517441,2014-06-30
,,,,,,,517674,2014-06-30
,,,,,,,517834,2014-06-30
,,,,,,,517900,2014-06-30
,,,,,,,518037,2014-06-30
,,,,,,,518073,2014-06-30
,,,,,,,518176,2014-06-30
,,,,,,,518354,2014-06-30
,,,,,,,518877,2014-06-30
,,,,,,,519070,2014-06-30
,,,,,,,519146,2014-06-30
,,,,,,,519360,2014-06-30
,,,,,,,519445,2014-06-30
,,,,,,,519874,2014-06-30
,,,,,,,520003,2014-06-30
,,,,,,,520423,2014-06-30
,,,,,,,520777,2014-06-30
,,,,,,,521064,2014-06-30
,,,,,,,521158,2014-06-30
,,,,,,,521251,2014-06-30
,,,,,,,521804,2014-06-30
,,,,,,,521952,2014-06-30
,,,,,,,521970,2014-06-30
,,,,,,,522034,2014-06-30
,,,,,,,522454,2014-06-30
,,,,,,,522605,2014-06-30
,,,,,,,522669,2014-06-30
,,,,,,,522753,2014-06-30
,,,,,,,522847,2014-06-30
,,,,,,,522856,2014-06-30
,,,,,,,522959,2014-06-30
,,,,,,,523161,2014-06-30
,,,,,,,523648,2014-06-30
,,,,,,,523974,2014-06-30
,,,,,,,524579,2014-06-30
,,,,,,,524757,2014-06-30
,,,,,,,524766,2014-06-30
,,,,,,,524953,2014-06-30
,,,,,,,524971,2014-06-30
,,,,,,,525053,2014-06-30
,,,,,,,525156,2014-06-30
,,,,,,,525352,2014-06-30
,,,,,,,525446,2014-06-30
,,,,,,,525549,2014-06-30
,,,,,,,526452,2014-06-30
,,,,,,,526519,2014-06-30
,,,,,,,526676,2014-06-30
,,,,,,,526751,2014-06-30
,,,,,,,526854,2014-06-30
,,,,,,,527057,2014-06-30
,,,,,,,527178,2014-06-30
,,,,,,,527507,2014-06-30
,,,,,,,527600,2014-06-30
,,,,,,,527749,2014-06-30
,,,,,,,527954,2014-06-30
,,,,,,,528102,2014-06-30
,,,,,,,528241,2014-06-30
,,,,,,,528849,2014-06-30
,,,,,,,528858,2014-06-30
,,,,,,,528960,2014-06-30
,,,,,,,529172,2014-06-30
,,,,,,,529275,2014-06-30
,,,,,,,529341,2014-06-30
,,,,,,,529659,2014-06-30
,,,,,,,529855,2014-06-30
,,,,,,,529873,2014-06-30
,,,,,,,529958,2014-06-30
,,,,,,,530655,2014-06-30
,,,,,,,530703,2014-06-30
,,,,,,,530851,2014-06-30
,,,,,,,531157,2014-06-30
,,,,,,,531250,2014-06-30
,,,,,,,532042,2014-06-30
,,,,,,,532453,2014-06-30
,,,,,,,532752,2014-06-30
,,,,,,,533124,2014-06-30
,,,,,,,533227,2014-06-30
,,,,,,,533535,2014-06-30
,,,,,,,533740,2014-06-30
,,,,,,,533759,2014-06-30
,,,,,,,533928,2014-06-30
,,,,,,,534073,2014-06-30
,,,,,,,534242,2014-06-30
,,,,,,,534345,2014-06-30
,,,,,,,534466,2014-06-30
,,,,,,,534653,2014-06-30
,,,,,,,534756,2014-06-30
,,,,,,,534774,2014-06-30
,,,,,,,534859,2014-06-30
,,,,,,,534877,2014-06-30
,,,,,,,535034,2014-06-30
,,,,,,,535575,2014-06-30
,,,,,,,535641,2014-06-30
,,,,,,,535753,2014-06-30
,,,,,,,535856,2014-06-30
,,,,,,,535874,2014-06-30
,,,,,,,535931,2014-06-30
,,,,,,,535940,2014-06-30
,,,,,,,536059,2014-06-30
,,,,,,,536349,2014-06-30
,,,,,,,536527,2014-06-30
,,,,,,,536554,2014-06-30
,,,,,,,536853,2014-06-30
,,,,,,,537038,2014-06-30
,,,,,,,537243,2014-06-30
,,,,,,,537355,2014-06-30
,,,,,,,537449,2014-06-30
,,,,,,,537551,2014-06-30
,,,,,,,537560,2014-06-30
,,,,,,,538222,2014-06-30
,,,,,,,538473,2014-06-30
,,,,,,,538754,2014-06-30
0,0,0,0,0,0,0,538802,2014-06-30
,,,,,,,538950,2014-06-30
,,,,,,,539032,2014-06-30
,,,,,,,539340,2014-06-30
,,,,,,,539377,2014-06-30
,,,,,,,539452,2014-06-30
,,,,,,,539667,2014-06-30
,,,,,,,539872,2014-06-30
,,,,,,,540056,2014-06-30
,,,,,,,540542,2014-06-30
,,,,,,,540551,2014-06-30
,,,,,,,540739,2014-06-30
,,,,,,,540775,2014-06-30
,,,,,,,540850,2014-06-30
,,,,,,,540926,2014-06-30
,,,,,,,541035,2014-06-30
132565000,23308000,6852000,7802000,102153000,252000,0,541101,2014-06-30
,,,,,,,541231,2014-06-30
,,,,,,,541307,2014-06-30
,,,,,,,541642,2014-06-30
,,,,,,,541754,2014-06-30
,,,,,,,541857,2014-06-30
,,,,,,,542153,2014-06-30
,,,,,,,542340,2014-06-30
,,,,,,,542528,2014-06-30
,,,,,,,542649,2014-06-30
,,,,,,,542667,2014-06-30
,,,,,,,542854,2014-06-30
,,,,,,,543262,2014-06-30
,,,,,,,543459,2014-06-30
,,,,,,,543570,2014-06-30
,,,,,,,543945,2014-06-30
,,,,,,,544335,2014-06-30
,,,,,,,544447,2014-06-30
,,,,,,,544577,2014-06-30
,,,,,,,544652,2014-06-30
,,,,,,,544951,2014-06-30
,,,,,,,545042,2014-06-30
,,,,,,,545154,2014-06-30
,,,,,,,545604,2014-06-30
,,,,,,,545846,2014-06-30
,,,,,,,546003,2014-06-30
,,,,,,,546320,2014-06-30
,,,,,,,546384,2014-06-30
,,,,,,,546432,2014-06-30
,,,,,,,546535,2014-06-30
,,,,,,,546544,2014-06-30
,,,,,,,546647,2014-06-30
,,,,,,,547251,2014-06-30
,,,,,,,547550,2014-06-30
,,,,,,,547840,2014-06-30
,,,,,,,548052,2014-06-30
,,,,,,,548203,2014-06-30
,,,,,,,548267,2014-06-30
,,,,,,,548351,2014-06-30
,,,,,,,548472,2014-06-30
,,,,,,,548641,2014-06-30
,,,,,,,548771,2014-06-30
,,,,,,,548829,2014-06-30
,,,,,,,548856,2014-06-30
,,,,,,,549545,2014-06-30
,,,,,,,549862,2014-06-30
,,,,,,,550279,2014-06-30
,,,,,,,550354,2014-06-30
,,,,,,,550448,2014-06-30
,,,,,,,550635,2014-06-30
,,,,,,,550653,2014-06-30
,,,,,,,550756,2014-06-30
,,,,,,,550952,2014-06-30
,,,,,,,551016,2014-06-30
,,,,,,,551070,2014-06-30
,,,,,,,552059,2014-06-30
,,,,,,,552161,2014-06-30
,,,,,,,552545,2014-06-30
,,,,,,,552657,2014-06-30
,,,,,,,552732,2014-06-30
,,,,,,,552956,2014-06-30
,,,,,,,552974,2014-06-30
,,,,,,,553038,2014-06-30
,,,,,,,553926,2014-06-30
,,,,,,,553944,2014-06-30
,,,,,,,554268,2014-06-30
,,,,,,,554343,2014-06-30
,,,,,,,554473,2014-06-30
,,,,,,,554857,2014-06-30
,,,,,,,554941,2014-06-30
,,,,,,,555005,2014-06-30
,,,,,,,555256,2014-06-30
,,,,,,,556011,2014-06-30
,,,,,,,556459,2014-06-30
,,,,,,,556815,2014-06-30
,,,,,,,556936,2014-06-30
,,,,,,,557317,2014-06-30
,,,,,,,557438,2014-06-30
,,,,,,,557858,2014-06-30
,,,,,,,558574,2014-06-30
,,,,,,,559179,2014-06-30
,,,,,,,560214,2014-06-30
,,,,,,,560353,2014-06-30
,,,,,,,560438,2014-06-30
,,,,,,,560830,2014-06-30
,,,,,,,561145,2014-06-30
,,,,,,,561239,2014-06-30
,,,,,,,561574,2014-06-30
,,,,,,,561659,2014-06-30
,,,,,,,561864,2014-06-30
,,,,,,,562058,2014-06-30
,,,,,,,562076,2014-06-30
,,,,,,,562553,2014-06-30
,,,,,,,563233,2014-06-30
,,,,,,,563336,2014-06-30
,,,,,,,563457,2014-06-30
,,,,,,,563774,2014-06-30
,,,,,,,563934,2014-06-30
,,,,,,,564052,2014-06-30
,,,,,,,564324,2014-06-30
,,,,,,,564463,2014-06-30
0,0,0,0,0,0,0,564557,2014-06-30
,,,,,,,564605,2014-06-30
,,,,,,,564678,2014-06-30
,,,,,,,564838,2014-06-30
,,,,,,,564856,2014-06-30
,,,,,,,564977,2014-06-30
,,,,,,,565143,2014-06-30
,,,,,,,565152,2014-06-30
,,,,,,,565170,2014-06-30
,,,,,,,565536,2014-06-30
,,,,,,,565750,2014-06-30
,,,,,,,565844,2014-06-30
,,,,,,,565974,2014-06-30
,,,,,,,566056,2014-06-30
,,,,,,,566243,2014-06-30
,,,,,,,566458,2014-06-30
,,,,,,,566551,2014-06-30
,,,,,,,566953,2014-06-30
,,,,,,,567240,2014-06-30
,,,,,,,567679,2014-06-30
,,,,,,,567736,2014-06-30
,,,,,,,567754,2014-06-30
,,,,,,,567905,2014-06-30
,,,,,,,568126,2014-06-30
,,,,,,,568135,2014-06-30
,,,,,,,568144,2014-06-30
,,,,,,,568238,2014-06-30
,,,,,,,568359,2014-06-30
,,,,,,,568377,2014-06-30
,,,,,,,568443,2014-06-30
,,,,,,,568470,2014-06-30
,,,,,,,568854,2014-06-30
,,,,,,,568939,2014-06-30
,,,,,,,569253,2014-06-30
,,,,,,,569422,2014-06-30
,,,,,,,570558,2014-06-30
,,,,,,,570651,2014-06-30
,,,,,,,570745,2014-06-30
,,,,,,,571135,2014-06-30
,,,,,,,571265,2014-06-30
,,,,,,,571443,2014-06-30
,,,,,,,571920,2014-06-30
,,,,,,,571957,2014-06-30
,,,,,,,572347,2014-06-30
,,,,,,,572374,2014-06-30
,,,,,,,572459,2014-06-30
,,,,,,,572655,2014-06-30
,,,,,,,573036,2014-06-30
,,,,,,,573335,2014-06-30
,,,,,,,573559,2014-06-30
,,,,,,,574051,2014-06-30
,,,,,,,574079,2014-06-30
,,,,,,,574556,2014-06-30
,,,,,,,574949,2014-06-30
,,,,,,,574976,2014-06-30
,,,,,,,575133,2014-06-30
,,,,,,,575254,2014-06-30
,,,,,,,575348,2014-06-30
,,,,,,,575375,2014-06-30
,,,,,,,575647,2014-06-30
,,,,,,,575656,2014-06-30
,,,,,,,575759,2014-06-30
,,,,,,,575834,2014-06-30
,,,,,,,575955,2014-06-30
,,,,,,,576354,2014-06-30
,,,,,,,576541,2014-06-30
,,,,,,,576578,2014-06-30
,,,,,,,576608,2014-06-30
,,,,,,,576644,2014-06-30
,,,,,,,576653,2014-06-30
,,,,,,,576952,2014-06-30
,,,,,,,577128,2014-06-30
0,0,0,0,0,0,0,577137,2014-06-30
,,,,,,,577230,2014-06-30
,,,,,,,577472,2014-06-30
,,,,,,,578116,2014-06-30
,,,,,,,578237,2014-06-30
,,,,,,,578255,2014-06-30
,,,,,,,578554,2014-06-30
,,,,,,,578741,2014-06-30
,,,,,,,578862,2014-06-30
,,,,,,,579140,2014-06-30
,,,,,,,579319,2014-06-30
,,,,,,,579364,2014-06-30
,,,,,,,579636,2014-06-30
,,,,,,,580155,2014-06-30
,,,,,,,580548,2014-06-30
,,,,,,,580847,2014-06-30
,,,,,,,580874,2014-06-30
,,,,,,,581237,2014-06-30
,,,,,,,581358,2014-06-30
,,,,,,,581376,2014-06-30
,,,,,,,582177,2014-06-30
,,,,,,,582654,2014-06-30
,,,,,,,582766,2014-06-30
,,,,,,,582878,2014-06-30
,,,,,,,582953,2014-06-30
,,,,,,,582971,2014-06-30
,,,,,,,583071,2014-06-30
,,,,,,,583138,2014-06-30
,,,,,,,583268,2014-06-30
,,,,,,,583352,2014-06-30
,,,,,,,583745,2014-06-30
,,,,,,,583754,2014-06-30
,,,,,,,583905,2014-06-30
,,,,,,,584377,2014-06-30
,,,,,,,584724,2014-06-30
,,,,,,,584920,2014-06-30
,,,,,,,585235,2014-06-30
,,,,,,,585749,2014-06-30
,,,,,,,586027,2014-06-30
,,,,,,,586072,2014-06-30
,,,,,,,586241,2014-06-30
,,,,,,,586335,2014-06-30
,,,,,,,586960,2014-06-30
,,,,,,,587677,2014-06-30
,,,,,,,587752,2014-06-30
,,,,,,,587800,2014-06-30
,,,,,,,588058,2014-06-30
,,,,,,,588245,2014-06-30
,,,,,,,588348,2014-06-30
,,,,,,,588441,2014-06-30
,,,,,,,588478,2014-06-30
,,,,,,,589158,2014-06-30
,,,,,,,589439,2014-06-30
,,,,,,,589523,2014-06-30
,,,,,,,589943,2014-06-30
,,,,,,,590145,2014-06-30
,,,,,,,590220,2014-06-30
,,,,,,,590248,2014-06-30
,,,,,,,590640,2014-06-30
,,,,,,,590949,2014-06-30
,,,,,,,590976,2014-06-30
,,,,,,,591209,2014-06-30
,,,,,,,591320,2014-06-30
,,,,,,,591357,2014-06-30
,,,,,,,591366,2014-06-30
,,,,,,,591740,2014-06-30
,,,,,,,591825,2014-06-30
,,,,,,,591937,2014-06-30
,,,,,,,592439,2014-06-30
,,,,,,,592448,2014-06-30
,,,,,,,592550,2014-06-30
,,,,,,,592644,2014-06-30
,,,,,,,592859,2014-06-30
,,,,,,,593007,2014-06-30
,,,,,,,593052,2014-06-30
,,,,,,,593249,2014-06-30
,,,,,,,593333,2014-06-30
,,,,,,,593351,2014-06-30
,,,,,,,593771,2014-06-30
,,,,,,,593940,2014-06-30
,,,,,,,593977,2014-06-30
,,,,,,,594433,2014-06-30
,,,,,,,594451,2014-06-30
,,,,,,,594853,2014-06-30
,,,,,,,594938,2014-06-30
,,,,,,,594947,2014-06-30
,,,,,,,595270,2014-06-30
,,,,,,,595337,2014-06-30
,,,,,,,595430,2014-06-30
372862,0,0,203909,372862,0,0,595869,2014-06-30
,,,,,,,595944,2014-06-30
,,,,,,,595953,2014-06-30
,,,,,,,596062,2014-06-30
,,,,,,,596156,2014-06-30
,,,,,,,596277,2014-06-30
,,,,,,,596455,2014-06-30
,,,,,,,596642,2014-06-30
,,,,,,,596848,2014-06-30
,,,,,,,596978,2014-06-30
,,,,,,,597041,2014-06-30
,,,,,,,597313,2014-06-30
,,,,,,,597452,2014-06-30
,,,,,,,597546,2014-06-30
,,,,,,,597658,2014-06-30
,,,,,,,598002,2014-06-30
,,,,,,,598048,2014-06-30
,,,,,,,598132,2014-06-30
,,,,,,,598534,2014-06-30
,,,,,,,598543,2014-06-30
,,,,,,,598646,2014-06-30
,,,,,,,598954,2014-06-30
,,,,,,,599643,2014-06-30
,,,,,,,599764,2014-06-30
,,,,,,,600129,2014-06-30
,,,,,,,600419,2014-06-30
,,,,,,,600576,2014-06-30
,,,,,,,601032,2014-06-30
,,,,,,,601041,2014-06-30
,,,,,,,601050,2014-06-30
,,,,,,,601153,2014-06-30
,,,,,,,601416,2014-06-30
,,,,,,,601443,2014-06-30
,,,,,,,601658,2014-06-30
,,,,,,,601733,2014-06-30
,,,,,,,602048,2014-06-30
,,,,,,,602150,2014-06-30
,,,,,,,602356,2014-06-30
,,,,,,,602543,2014-06-30
,,,,,,,602842,2014-06-30
,,,,,,,602972,2014-06-30
,,,,,,,603232,2014-06-30
,,,,,,,603540,2014-06-30
,,,,,,,603559,2014-06-30
,,,,,,,603755,2014-06-30
,,,,,,,604024,2014-06-30
,,,,,,,604033,2014-06-30
,,,,,,,604547,2014-06-30
,,,,,,,604640,2014-06-30
,,,,,,,605571,2014-06-30
,,,,,,,605610,2014-06-30
,,,,,,,605656,2014-06-30
,,,,,,,605973,2014-06-30
,,,,,,,606046,2014-06-30
,,,,,,,606176,2014-06-30
,,,,,,,606653,2014-06-30
,,,,,,,607146,2014-06-30
,,,,,,,607333,2014-06-30
,,,,,,,608358,2014-06-30
,,,,,,,608451,2014-06-30
,,,,,,,608844,2014-06-30
,,,,,,,609010,2014-06-30
,,,,,,,609373,2014-06-30
,,,,,,,609467,2014-06-30
,,,,,,,609476,2014-06-30
,,,,,,,609609,2014-06-30
,,,,,,,609645,2014-06-30
,,,,,,,609832,2014-06-30
,,,,,,,610128,2014-06-30
,,,,,,,610164,2014-06-30
,,,,,,,610539,2014-06-30
,,,,,,,610557,2014-06-30
,,,,,,,610913,2014-06-30
,,,,,,,611031,2014-06-30
,,,,,,,611246,2014-06-30
,,,,,,,611451,2014-06-30
,,,,,,,612159,2014-06-30
,,,,,,,612551,2014-06-30
,,,,,,,612878,2014-06-30
,,,,,,,613008,2014-06-30
,,,,,,,613156,2014-06-30
0,0,0,0,0,0,0,613307,2014-06-30
,,,,,,,613334,2014-06-30
,,,,,,,613343,2014-06-30
,,,,,,,613400,2014-06-30
,,,,,,,613558,2014-06-30
,,,,,,,613679,2014-06-30
,,,,,,,613772,2014-06-30
,,,,,,,613839,2014-06-30
,,,,,,,613950,2014-06-30
,,,,,,,613978,2014-06-30
,,,,,,,614256,2014-06-30
,,,,,,,614313,2014-06-30
,,,,,,,614340,2014-06-30
,,,,,,,614368,2014-06-30
,,,,,,,614751,2014-06-30
,,,,,,,614948,2014-06-30
,,,,,,,615217,2014-06-30
,,,,,,,615253,2014-06-30
,,,,,,,615459,2014-06-30
,,,,,,,615776,2014-06-30
,,,,,,,615851,2014-06-30
,,,,,,,615879,2014-06-30
,,,,,,,615954,2014-06-30
,,,,,,,616036,2014-06-30
,,,,,,,616148,2014-06-30
,,,,,,,616410,2014-06-30
,,,,,,,616540,2014-06-30
,,,,,,,616849,2014-06-30
,,,,,,,617024,2014-06-30
,,,,,,,617051,2014-06-30
,,,,,,,617079,2014-06-30
,,,,,,,617145,2014-06-30
,,,,,,,617275,2014-06-30
,,,,,,,617341,2014-06-30
,,,,,,,617538,2014-06-30
,,,,,,,617743,2014-06-30
,,,,,,,618544,2014-06-30
,,,,,,,618647,2014-06-30
,,,,,,,618740,2014-06-30
,,,,,,,618777,2014-06-30
,,,,,,,618807,2014-06-30
,,,,,,,619279,2014-06-30
,,,,,,,619327,2014-06-30
,,,,,,,619457,2014-06-30
,,,,,,,619701,2014-06-30
,,,,,,,619859,2014-06-30
,,,,,,,619877,2014-06-30
,,,,,,,620015,2014-06-30
,,,,,,,620752,2014-06-30
,,,,,,,621151,2014-06-30
,,,,,,,621245,2014-06-30
,,,,,,,621357,2014-06-30
,,,,,,,621375,2014-06-30
,,,,,,,621441,2014-06-30
,,,,,,,622037,2014-06-30
,,,,,,,622653,2014-06-30
,,,,,,,622756,2014-06-30
,,,,,,,622774,2014-06-30
,,,,,,,623052,2014-06-30
,,,,,,,623445,2014-06-30
,,,,,,,623454,2014-06-30
,,,,,,,623548,2014-06-30
,,,,,,,623771,2014-06-30
,,,,,,,623874,2014-06-30
,,,,,,,624152,2014-06-30
,,,,,,,624246,2014-06-30
,,,,,,,624563,2014-06-30
,,,,,,,624648,2014-06-30
,,,,,,,624778,2014-06-30
,,,,,,,624956,2014-06-30
,,,,,,,625056,2014-06-30
,,,,,,,625065,2014-06-30
,,,,,,,625140,2014-06-30
,,,,,,,625159,2014-06-30
,,,,,,,625449,2014-06-30
,,,,,,,625654,2014-06-30
,,,,,,,625757,2014-06-30
,,,,,,,625850,2014-06-30
,,,,,,,625953,2014-06-30
,,,,,,,626101,2014-06-30
,,,,,,,626370,2014-06-30
,,,,,,,626941,2014-06-30
,,,,,,,627108,2014-06-30
,,,,,,,627377,2014-06-30
,,,,,,,627407,2014-06-30
,,,,,,,627425,2014-06-30
,,,,,,,627658,2014-06-30
,,,,,,,627854,2014-06-30
,,,,,,,628039,2014-06-30
,,,,,,,628123,2014-06-30
,,,,,,,628178,2014-06-30
,,,,,,,628356,2014-06-30
,,,,,,,628552,2014-06-30
,,,,,,,629148,2014-06-30
,,,,,,,629353,2014-06-30
,,,,,,,629522,2014-06-30
,,,,,,,629746,2014-06-30
,,,,,,,630041,2014-06-30
,,,,,,,630340,2014-06-30
,,,,,,,630555,2014-06-30
,,,,,,,630658,2014-06-30
,,,,,,,631039,2014-06-30
,,,,,,,631150,2014-06-30
,,,,,,,631178,2014-06-30
,,,,,,,631422,2014-06-30
,,,,,,,631570,2014-06-30
,,,,,,,632410,2014-06-30
,,,,,,,632607,2014-06-30
,,,,,,,632858,2014-06-30
,,,,,,,633154,2014-06-30
,,,,,,,633341,2014-06-30
,,,,,,,633378,2014-06-30
,,,,,,,633501,2014-06-30
,,,,,,,633640,2014-06-30
,,,,,,,633677,2014-06-30
,,,,,,,634357,2014-06-30
,,,,,,,634544,2014-06-30
,,,,,,,634656,2014-06-30
,,,,,,,634731,2014-06-30
,,,,,,,634955,2014-06-30
,,,,,,,634973,2014-06-30
,,,,,,,635457,2014-06-30
,,,,,,,635475,2014-06-30
,,,,,,,635840,2014-06-30
,,,,,,,635907,2014-06-30
,,,,,,,636276,2014-06-30
,,,,,,,636753,2014-06-30
,,,,,,,636771,2014-06-30
,,,,,,,637170,2014-06-30
,,,,,,,637451,2014-06-30
,,,,,,,637554,2014-06-30
,,,,,,,637750,2014-06-30
,,,,,,,638131,2014-06-30
,,,,,,,638346,2014-06-30
,,,,,,,638355,2014-06-30
,,,,,,,638850,2014-06-30
,,,,,,,639174,2014-06-30
,,,,,,,639343,2014-06-30
,,,,,,,639549,2014-06-30
,,,,,,,639567,2014-06-30
,,,,,,,639633,2014-06-30
,,,,,,,639651,2014-06-30
,,,,,,,639857,2014-06-30
,,,,,,,640143,2014-06-30
,,,,,,,640170,2014-06-30
,,,,,,,640246,2014-06-30
,,,,,,,640442,2014-06-30
