"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	RCONG167	RCONG168	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	TEXTA545	
215653																0	1789	75	0	0	11280	1532	3425	20	16494	0			0	0	0	0	0	0	0	0	0	0	0		
215662																0	18309	712	1204	3	247240	20875	349893	1492	616646	0			46976	69	0	0	0	0	0	0	0	0	0		
215710																0	31012	2870	635	2	269499	39755	71920	372	373066	0			8280	15	0	0	0	0	0	0	0	0	0		
215756																0	12141	433	569	2	133817	11012	126447	554	272975	0			6984	14	0	0	0	0	0	0	0	0	0		
216164																0	2114	112	254	1	52418	5190	40481	156	95267	0			14173	15	0	0	0	0	0	0	0	0	0		
216230																0	3027	210	0	0	33927	1826	68840	239	105794	0			3009	7	0	0	0	0	0	0	0	0	0		
216445																0	12581	598	0	0	45503	5711	27508	126	85592	0			2601	1	0	0	0	0	0	0	0	0	0		
216632																0	9501	278	0	0	98997	8519	76591	337	185089	0			1598	3	0	0	0	0	0	0	0	0	0		
216922															811003	0	177159	6682	12593	38	1451772	139664	1243551	5181	2885075	0	2250489	0	70654	127	0	0	0	0	0	0	0	0	0		
217059																0	7544	429	263	1	75254	11587	41081	179	124142	0			3092	6	0	0	0	0	0	0	0	0	0		
217620																0	10221	1065	348	1	174786	23790	98717	413	284072	0			11775	27	0	0	0	0	0	0	0	0	0		
218131																0	16276	561	1345	3	143575	15249	102757	547	263953	0					0	0	0	0	0	0	0	0	0		
218261																0	818	30	0	0	26694	3237	71343	261	98855	0					0	0	0	0	0	0	0	0	0		
218757																0	137	4	275	1	6821	1022	5787	21	13021	0			0	0	0	0	0	0	0	0	0	0	0		
218775																0	2432	184	0	0	33613	2205	13686	86	49731	0			0	0	0	0	0	0	0	0	0	0	0		
218850																0	564	64	259	1	15418	2213	6361	32	22602	0			955	2	0	0	0	0	0	0	0	0	0		
218878																0	12010	1128	0	0	99435	10291	39051	210	150496	0			5738	8	0	0	0	0	0	0	0	0	0		
219044																0	1068	44	0	0	12276	1326	8972	42	22316	0			0	0	0	0	0	0	0	0	0	0	0		
219138																0	762	35	0	0	17888	2691	11497	58	30147	0			0	0	0	0	0	0	0	0	0	0	0		
219259																0	3800	195	550	1	58849	9802	73830	393	137029	0			2685	7	0	0	0	0	0	0	0	0	0		
219343															271999	0	58821	3143	2396	8	539952	61358	441441	831	1042610	0	1009736	0	72126	80	0	0	0	0	0	0	0	0	21269		
219651																0	10208	424	510	2	78824	7706	92963	299	182505	0			1419	1	0	0	0	0	0	0	0	0	0		
219857																0	712	53	0	0	10259	1983	5422	23	16393	0					29	0	0	0	0	0	0	0	0		
220059																0	14454	1121	0	0	171052	24494	71954	268	257461	0			4980	12	0	0	0	0	0	0	0	0	0		
220527																0	43952	1914	4436	12	440926	53366	284615	1283	773929	0			36010	56	0	0	0	0	0	0	0	0	55059		
220545																0	16631	767	265	1	363253	103043	294120	991	674269	0			29045	51	0	0	0	0	0	0	0	0	16680		
220844																0	3454	174	0	0	53350	5127	15299	116	72103	0			0	0	0	0	0	0	0	0	0	0	0		
221476																0	13881	748	2314	6	172014	21419	91541	399	279750	0			4675	8	0	0	0	0	0	0	0	0	0		
222053																0	1719	91	0	0	46957	5356	16731	92	65407	0			0	0	0	0	0	0	0	0	0	0	0		
222147															2169609	0	328854	25020	12369	31	5019960	563217	3353245	11791	8714426	0	8832659	0	634696	704	0	0	0	0	0	0	0	0	9554		
222156																0	12882	1266	0	0	66416	9739	33012	166	112310	0			1484	4	0	0	0	0	0	0	0	0	0		
222446																0	32778	1671	4471	10	183248	24335	73822	407	294319	0	292225	0			0	0	0	0	0	0	0	0	0		
222558																0	1097	162	0	0	26419	3058	57000	88	84516	0			7273	12	0	0	0	0	0	0	0	0	0		
222754																0	5066	380	253	1	65400	6279	88122	370	158841	0			35017	67	0	0	0	0	0	0	0	0	0		
223238																0	3614	467	0	0	40639	5905	20962	94	65215	0			1756	5	0	0	0	0	0	0	0	0	0		
223322																0	34998	1903	926	3	442848	60560	372318	1274	851090	0			74999	78	0	0	0	0	0	0	0	0	33549		
223331																0	7967	604	255	1	334356	55066	425725	1358	768303	0			50480	93	0	0	0	0	0	0	0	0	0		
223452																0	3707	171	0	0	33982	7028	19021	115	56710	0			0	0	0	0	0	0	0	0	0	0	0		
223751																0	4343	140	662	1	35573	4397	10368	68	50946	0			0	0	0	0	0	0	0	0	0	0	0		
223845																0	5338	234	594	2	47826	3747	32698	116	86456	0			0	0	0	0	0	0	0	0	0	0	0		
224178															60566	0	88518	6011	3160	8	603621	79008	212705	1022	908004	0	903183	0	3889	5	0	0	0	0	0	0	0	0	0		
224552																0	643	29	0	0	10198	1689	5957	41	16799	0			1091	3	0	0	0	0	0	0	0	0	0		
224637																0	17312	745	2156	6	223333	15210	139678	742	382479	0			15026	21	0	0	0	0	0	0	0	0	4391		
224655																0	11287	1394	305	1	232548	47923	152160	538	396300	0	392160	0	16318	27	0	0	0	0	0	0	0	0	0		
224954																0	3861	377	0	0	35684	5176	11301	50	50846	0			2045	6	0	0	0	0	0	0	0	0	0		
225054																0	3086	151	0	0	35758	4195	27277	117	66121	0			2640	4	0	0	0	0	0	0	0	0	0		
225157																0	2003	245	350	1	40719	4638	34792	161	77864	0			2482	5	0	0	0	0	0	0	0	0	0		
225241																0	2591	161	0	0	15728	3235	16685	56	35004	0			0	0	0	0	0	0	0	0	0	0	0		
225250																0	4331	182	295	1	41527	3665	33097	101	79250	0			581	2	0	0	0	0	0	0	0	0	0		
225335															191547	0	58030	1566	0	0	420520	18305	321539	972	800090	0	806111	0	18135	36	0	0	0	0	0	0	0	0	55347		
225559																0	12894	750	619	2	219800	25090	119638	651	352951	0			10878	23	0	0	0	0	0	0	0	0	0		
225942																0	1621	202	0	0	17892	1850	9431	51	28944	0			0	0	0	0	0	0	0	0	0	0	0		
226659																0	0	0	0	0	5200	553	2819	9	8019	0					0	0	0	0	0	0	0	0	0		
226734																0	1068	52	0	0	19306	1624	3798	24	24171	0	24361	0	252	1	0	0	0	0	0	0	0	0	7142		
226752																0	2277	139	281	1	31780	4452	23211	119	57549	0			0	0	0	0	0	0	0	0	0	0	0		
226949																0	0	0	0	0	8684	804	3796	24	12480	0			0	0	0	0	0	0	0	0	0	0	0		
227151																0	14184	712	274	1	94608	14282	57459	246	166525	0			5835	13	0	0	0	0	0	0	0	0	400		
227179																0	18464	793	755	3	261327	38181	224884	935	505430	0			25119	40	0	0	0	0	0	0	0	0	9638		
227357																0	5848	356	0	0	110489	9133	73895	324	190233	0			11233	19	0	0	0	0	0	0	0	0	0		
227656																0	4674	163	299	1	35997	3425	18578	93	59548	0			1794	3	0	0	2000	1500	0	0	0	0	0		
228000																0	20033	1244	1522	4	142686	26944	61324	328	225565	0			3273	8	0	0	0	301	0	0	0	0	0		
228055																0	1268	201	0	0	18421	2550	9942	35	29631	0			749	1	0	0	0	0	0	0	0	0	0		
228158																0	9404	302	0	0	79674	15167	110917	448	199995	0	196631	0	3708	7	0	0	0	0	0	0	0	0	794		
228345																0	17043	516	1053	4	66349	6286	26836	141	111281	0					0	0	0	0	0	0	0	0	0		
229342																0	4457	338	269	1	54326	5454	48062	224	107114	0			662	1	0	0	0	0	0	0	0	0	0		
229454																0	3118	139	364	1	44175	4969	31049	170	81286	2580					0	0	0	0	0	0	0	0	0		
229801															3411468	0	566454	43196	34910	99	4172360	527230	4787149	15193	9560873	0	9651700	0	1168405	1369	0	0	0	0	0	0	0	100000	500		
229913	1494922	1188923	1602258	1333701	0	0	0	0	0	0	0	0	1188923	1333701	289989	0	0	0	0	0	4710	215	301289	141					172194	76									0		
229940																0	4748	208	0	0	32648	5596	8316	47	45710	0			564	1	0	0	0	0	0	0	0	0	0		
229959																0	0	0	0	0	9227	1587	7137	29	16364	0			507	1	0	0	0	0	0	0	0	0	0		
230254																0	6918	656	586	2	30716	5035	16400	82	54620	0					0	0	0	0	0	0	0	0	0		
230357																0	0	0	0	0	19758	2195	11372	69	31130	0			2409	6	0	0	0	0	0	0	0	0	0		
230423															68849	0	14868	706	1210	4	94595	14338	67851	239	178526	0			3109	6	112	0	0	0	0	0	0	0	0		
230535																0	6824	287	541	2	161506	10345	145600	736	314471	0			8927	15	0	0	0	0	0	0	0	0	0		
230610																0	6211	471	0	0	102984	16365	78012	263	187207	0			5290	10	0	0	0	0	0	0	0	0	0		
230740																0	737	32	0	0	32199	2192	40906	205	73842	0			0	0	0	0	0	0	0	0	0	0	0		
230759																0	3250	368	0	0	221922	51143	324765	1105	551920	1983			39891	53	0	0	0	0	0	0	0	0	0		
231149																0	13461	914	891	3	112505	14538	12240	64	139097	0			0	0	0	0	0	0	0	0	0	0	0		
231242															1375392	0	65383	3956	1612	6	1310009	88064	932748	3102	2309752	0	2388016	0	245047	395	0	0	0	0	0	0	0	0	0		
231279																0	8187	297	252	1	35395	3858	14086	58	57920	0					0	0	0	0	0	0	0	0	0		
231336																0	8728	931	594	2	70762	11457	39072	144	119156	0			1546	2	0	0	0	0	0	0	0	0	0		
232258																0	511	34	0	0	9439	1188	3855	20	13805	0			276	1	0	0	0	0	0	0	0	0	0		
232847																0	9449	683	574	2	79886	9070	35157	157	125066	0			6767	8	0	0	0	0	0	0	0	0	0		
232856																0	5863	507	815	3	121325	21158	139235	255	267238	0			6663	17	0	0	0	0	0	0	0	0	0		
233031	116403776	22182413	118060323	24394115	135775	0	0	0	67682	0	539430	1632212	22182413	24394115	29775452	0	4550636	317365	275236	786	45166546	7427397	44228944	151599					7831267	7901									0		
233246																0	1352	128	0	0	27788	3571	10573	50	39713	0			526	1	0	0	0	0	0	0	0	0	0		
233358																0	4651	234	0	0	85433	9364	66081	255	156165	0			25150	44	0	0	0	0	0	0	0	0	0		
233442																0	626	67	0	0	12160	1713	3465	21	16251	0			0	0	0	0	0	0	0	0	0	0	0		
233451																0	4097	161	325	1	17922	2001	7258	42	29602	0			0	0	0	0	0	0	0	0	0	0	0		
233527																0	6097	276	0	0	66543	8405	21959	119	94599	0			2108	4	0	0	0	0	0	0	0	0	303		
233554																0	14862	1318	0	0	228491	17360	122885	461	366238	0			14428	17	0	0	0	0	0	0	0	0	0		
234056																0	1315	157	343	1	18902	2614	33052	106	53612	0			7873	9	0	0	0	0	0	0	0	0	364		
234355																0	33511	2641	569	2	440210	57007	285786	855	760077	0			63944	49	0	0	0	0	0	0	0	0	13196		
234506																0	7870	461	0	0	88472	18155	65825	234	162167	0					0	0	0	0	0	0	0	0	0		
234739																0	40102	1720	1631	5	325713	42967	200309	801	572020	4265			21626	42	0	567	0	0	0	0	0	0	0		
234841																0	15574	689	2565	6	53629	2874	54275	222	126044	0	127129	0			0	0	0	0	0	0	0	0	0		
235017																0	5880	418	0	0	67535	12973	24496	137	97911	0					0	0	0	0	0	0	0	0	0		
235231																0	13214	493	2748	8	81189	8600	44500	197	141651	0					0	0	0	0	0	0	0	0	0		
235316																0	142	9	0	0	23733	2654	7533	34	31408	0					0	0	0	0	0	0	0	0	0		
235446																0	5634	526	861	2	91072	7974	50910	227	148478	0					0	0	0	0	0	0	0	0	0		
235530																0	4261	338	389	1	152811	22155	82980	370	240441	0			7400	14	0	0	0	0	0	0	0	0	0		
235558																0	947	44	0	0	7631	724	2200	14	10778	0			0	0	0	0	0	0	0	0	0	0	0		
235950																0	1555	87	0	0	21568	3443	30715	107	53838	0			4036	9	0	0	0	0	0	0	0	0	0		
236050																0	2576	147	0	0	24731	2540	9050	48	36357	0			883	2	0	0	0	0	0	0	0	0	0		
236153																0	31481	2476	774	3	375700	40303	336621	1267	744576	0			31628	65	0	0	0	0	0	0	0	0	0		
236256																0	4660	290	0	0	40245	5599	11593	70	56498	0					0	0	0	0	0	0	0	0	0		
236452																0	4739	123	0	0	118055	2434	38090	218	160884	0			12475	18	0	0	0	0	0	0	2000	0	993		
236603																0	10523	920	0	0	83117	14386	62152	207	155791	0					0	0	0	0	0	0	0	0	0		
236706															768317	0	43383	3695	1520	5	339376	52996	917373	2334	1301652	0	1339844	0	46630	83	0	0	0	0	0	0	0	0	0		
236751															564148	0	74151	2972	3072	11	925690	235782	1198212	3315	2201125	0	2718620	0	218140	263	0	0	0	0	0	0	0	0	113209		
236957																0	5183	281	272	1	63956	14963	52677	208	122088	0			5427	10	0	0	0	0	0	0	0	0	4893		
237066																0	9061	422	0	0	169480	20620	276022	706	454563	0			84864	103	0	0	0	0	0	0	0	0	0		
237150																0	4859	275	694	2	54913	7299	69169	292	129635	0	132588	0	9940	20	0	0	0	0	0	0	0	0	0		
237619																0	52165	5690	2355	4	410598	80783	159464	727	624582	0	615983	0	8468	19	0	0	0	0	0	0	0	0	0		
237954																0	2493	121	1319	2	32647	4560	36620	158	73079	0			947	3	0	0	0	0	0	0	0	0	0		
238045																0	0	0	0	0	15623	1798	7425	32	23048	0			0	0	0	0	0	0	0	0	0	0	0		
238139																0	6306	516	271	1	70209	9334	40235	174	117021	0			7357	18	0	0	0	0	0	0	0	0	0		
238241																0	7013	509	256	1	96976	16608	42700	205	146945	0			2003	4	0	0	0	0	0	0	0	0	0		
238250																0	1827	235	0	0	21035	2806	31177	102	54039	0			14656	24	0	0	0	0	0	0	0	0	0		
238737																0	7999	217	580	2	78264	4478	143521	740	230364	0			9157	12	0	0	0	0	0	0	0	0	0		
238755																0	1995	142	0	0	30219	3888	36932	155	69146	0			8721	13	0	0	0	0	0	0	0	0	0		
238812																0	4965	231	0	0	52412	5054	16843	102	74220	0			1263	4	0	0	0	0	0	0	0	0	0		
239015																0	1328	37	282	1	37044	1996	226155	384	264809	0			40450	48	0	0	0	0	0	0	0	0	0		
239042																0	2118	162	0	0	17045	3347	6226	30	25388	0			1365	3	0	0	0	0	0	0	0	0	0		
239275															20611	0	33311	1315	2137	7	372275	34000	367701	1157	775424	0	762598	0	16344	26	0	0	0	0	0	0	0	0	0		
239556																0	5307	393	0	0	50660	8447	65108	231	121075	0			4059	8	0	0	0	0	0	0	0	0	0		
239613															531473	0	38417	3089	2405	6	418336	41892	538444	1379	997602	0	968098	0	23715	52	270	0	0	0	0	0	0	0	42310		
239640																0	5743	266	279	1	69307	4933	41969	196	117298	0			2592	7	0	0	0	0	0	0	0	0	0		
239659																0	5269	828	331	1	90510	21131	80713	422	176823	0			19814	28	0	0	0	0	0	0	0	0	0		
239752																0	3194	235	0	0	50874	6077	26737	120	80805	0			1123	2	0	0	0	0	0	0	0	0	0		
240356																0	3156	297	0	0	33673	4871	28517	130	65346	0			0	0	0	0	0	0	0	0	0	0	0		
240459																0	4058	156	0	0	20712	3607	8840	58	33610	0			0	0	0	0	0	0	0	0	0	0	0		
240468																0	1229	64	0	0	34657	3949	18117	74	54003	0			0	0	0	0	0	0	0	0	0	0	0		
240954																0	5858	403	254	1	64262	8457	75142	301	145606	90			10866	21	0	0	0	0	0	0	0	0	0		
241009																0	3200	242	0	0	39395	6714	44376	117	86971	0	90391	0	6812	14	0	0	0	0	0	0	0	0	0		
241157																0	21918	866	1813	5	170635	22060	169279	614	363644	0			50687	31	0	0	0	0	0	0	0	0	0		
241559																0	4798	205	0	0	33636	5220	29797	122	68231	0			1335	3	0	0	0	0	0	0	0	0	0		
241607																0	31613	2607	363	1	311753	41959	192673	802	536402	0			16002	30	0	0	0	0	0	0	0	0	0		
242248																0	4770	397	301	1	63627	11903	23575	90	92273	0			835	3	0	0	0	0	0	0	0	0	0		
242257																0	14225	958	639	2	89811	13506	38392	209	146044	2977					0	0	0	0	0	0	0	0	0		
242444																0	19223	1810	512	2	408565	97927	238355	868	666655	0			22976	34	0	0	0	0	0	0	0	0	0		
242949																0	1647	228	0	0	44386	5603	26389	107	72422	0			634	2	0	0	0	0	0	0	0	0	0		
242958																0	3754	333	0	0	33665	5000	23461	127	60881	0			1012	1	0	0	0	0	0	0	0	0	0		
243375																0	1193	43	0	0	12797	1616	12136	64	26126	0			0	0	0	0	0	0	0	0	0	0	0		
243414																0	4170	443	854	2	53796	8711	34477	142	93297	0			3327	6	0	0	0	0	0	0	0	0	0		
243647																0	1274	64	0	0	16189	1958	8360	60	25823	0			271	1	0	0	0	0	0	0	0	0	0		
243955																0	1942	73	0	0	10016	958	4694	29	16652	0			0	0	0	0	0	0	0	0	0	0	0		
244037																0	2507	128	0	0	31675	3085	20310	96	54492	0			0	0	0	0	0	0	0	0	0	0	1944		
244149																0	4847	228	0	0	47774	7845	98341	301	150962	0			14083	22	0	0	0	0	0	0	0	0	2013		
244158																0	9045	501	263	1	95908	9964	70543	371	175759	0			13417	23	0	0	0	0	0	0	0	0	0		
244251																0	9029	483	637	2	96841	10854	156729	389	263236	0			16937	37	0	0	0	0	0	0	0	0	0		
245016	498613	71832			0	0	0	0	0	0	0	0	71832			0	4247	189	0	0	83354	5922	339180	926															11682		
245276															376825	0	305669	58415	3817	12	848018	35257	733277	2559	1890781	0	1837461	0	11186	22	27748	0	0	0	0	0	0	0	0		
245351																0	8355	414	378	1	98326	8673	73367	342	180426	0			4892	10	0	0	0	0	0	0	0	0	4722		
245557																0	26211	1633	1134	3	210577	29018	116285	556	354207	0			7656	14	0	0	0	0	0	0	0	0	0		
245856																0	1661	130	0	0	19142	2304	3187	17	23990	0			597	1	0	0	0	0	0	0	0	0	0		
246022																0	1467	82	0	0	75202	6836	144887	405	221556	0			35401	53	0	0	0	0	0	0	0	0	0		
246134																0	17446	1491	1040	3	138754	17812	113509	418	270749	0			11439	13	0	0	0	0	0	0	0	0	0		
246237																0	863	41	0	0	12915	2199	4436	28	18214	0			276	1	0	0	0	0	0	0	0	0	0		
246451																0	3328	133	0	0	30014	4702	23853	83	57195	0			3353	5	0	0	0	0	0	0	0	0	0		
246657																0	23052	1203	896	3	191959	23414	169416	448	385322	0			14402	20	0	0	0	0	0	0	0	0	0		
246947																0	2878	148	325	1	39335	5013	16994	67	59857	325					0	0	0	0	0	0	0	0	0		
246956																0	6231	294	357	1	73537	9137	53091	283	133217	0			9597	14	0	0	0	0	0	0	0	0	9007		
247140																0	11043	569	519	2	72352	11175	90539	224	174453	0			4152	4	0	0	0	0	0	0	0	0	0		
247355																0	12304	693	579	1	240825	32940	219480	922	473188	0			42585	62	0	0	0	0	0	0	0	0	0		
247449																0	2969	289	0	0	32721	3509	10602	73	46292	0	45834	0	674	2	0	0	0	0	0	0	0	0	0		
247476																0	752	53	0	0	30714	3307	10226	50	41692	0			1409	2	0	0	0	0	0	0	0	0	0		
247551																0	3645	213	0	0	42967	6200	31194	150	77806	0			2076	11	0	0	0	0	0	0	0	0	0		
247645																0	6405	596	0	0	42223	6702	20368	102	68996	0			804	2	0	0	0	0	0	0	0	0	0		
247908																0	41410	2893	1829	4	374761	60944	223144	1166	641144	0			33951	63	0	0	0	0	0	0	0	0	0		
248147																0	4623	159	0	0	6724	1689	12376	70	23723	0			0	0	0	0	0	0	0	0	0	0	0		
248240																0	7057	441	0	0	258995	16681	218550	424	484602	0			27873	26	0	0	0	0	0	0	0	0	0		
248352																0	1057	81	304	1	13552	1991	6766	37	21679	0					0	0	0	0	0	0	0	0	0		
248455																0	6287	349	269	1	89299	10351	93018	371	188873	0			8465	20	0	0	0	0	0	0	0	0	0		
248633																0	14478	620	2291	7	79323	6244	42348	136	138440	0			1607	4	0	0	0	0	0	0	0	0	0		
248745																0	12820	895	286	1	67479	11295	27418	130	108052	49			2935	6	0	0	0	0	0	0	0	0	0		
248950																0	4249	146	464	1	40073	4371	26328	121	71114	0			9629	15	0	0	0	0	0	0	0	0	0		
248969	119421	13758			0	0	0	0	0	0	0	0	13758			0	0	0	0	0	28892	1589	76771	184															0		
249153																0	2509	102	0	0	49353	3042	13163	68	65025	0			0	0	0	0	0	0	0	0	0	0	0		
249304																0	4341	327	0	0	32472	5445	26117	112	62930	0			3042	9	0	0	0	0	0	0	0	0	468		
249416																0	11611	375	272	1	63592	9686	30295	152	105770	0			2067	4	0	0	0	0	0	0	0	0	0		
249546																0	1501	186	0	0	28686	3178	16185	46	46372	0			0	0	0	0	0	0	0	0	0	0	0		
249555																0	4227	272	0	0	58621	8701	35641	115	98490	0			2517	5	0	0	0	0	0	0	0	0	0		
249564																0	842	49	668	2	37689	3367	90248	276	129447	0			8019	13	0	0	0	0	0	0	0	0	0		
249612															1674546	0	397676	33120	13128	28	2764297	279624	2694378	10581	5869479	0	5942389	0	117350	129	0	0	0	0	0	0	0	0	25712		
249658																0	256	22	0	0	64783	6808	98870	148	163909	0			75575	16	0	0	0	0	0	0	0	0	0		
249872															88222	0	194178	14908	6621	20	1049719	133442	271565	1533	1522083	0	1530202	0	9927	24	0	0	0	0	0	0	0	0	0		
249957																0	2107	185	0	0	16336	1756	9254	39	27697	0			0	0	0	0	0	0	0	0	0	0	0		
250047																0	1525	125	0	0	66417	6886	60406	255	128348	0			9066	12	0	0	0	0	0	0	0	0	0		
250430																0	6499	282	0	0	51551	6791	16206	65	74256	0			0	0	0	0	0	0	0	0	0	0	0		
250850																0	1747	97	0	0	23928	2976	24503	127	50177	0			1354	4	0	0	0	0	0	0	0	0	0		
251352																0	8096	453	0	0	96460	11412	114974	384	219530	0			8695	27	0	0	0	0	0	0	0	0	0		
251558																0	10316	1866	608	2	78078	16885	91879	287	180881	0			2894	5	0	0	0	0	0	0	0	0	17578		
251745																0	17052	877	639	2	141332	24929	87891	390	246914	0			21559	29	0	0	0	0	0	0	0	0	0		
251857																0	1530	223	0	0	28194	1645	15990	79	45714	0			2967	6	0	0	0	0	0	0	0	0	0		
252041																0	3538	274	618	2	90007	13410	69778	262	163941	0			7132	15	0	0	0	0	0	0	0	0	6259		
252256																0	758	27	0	0	10264	1717	2633	15	13655	0			252	1	0	0	0	0	0	0	0	0	0		
252452																0	2242	196	0	0	26916	1201	8829	38	37987	0					0	0	0	0	0	0	0	0	0		
252658																0	1407	95	0	0	32164	3065	29459	118	63030	0			6211	10	101	0	0	0	0	0	0	0	0		
252836																0	9754	412	1769	5	227506	13556	140979	695	380008	0			16807	24	0	0	0	0	0	0	0	0	0		
253262																0	4597	188	414	1	77305	7973	115017	439	197333	0			5122	11	0	0	0	0	0	0	0	0	0		
253356																0	12097	386	252	1	182387	18577	571058	1210	765793	0			98835	129	0	0	0	0	0	0	0	0	0		
253440																0	3247	221	0	0	122924	10482	50107	177	176278	0			9940	21	0	0	0	0	0	0	0	3000	0		
253468																0	17371	1181	581	2	335884	40638	522867	1637	876703	0			67718	117	0	0	0	0	0	0	0	0	32662		
253646																0	3495	340	375	1	49422	5686	52222	190	105514	0	103320	0	8912	11	0	0	0	0	0	0	0	0	0		
253730																0	3081	201	0	0	31471	4455	24090	102	58642	0			7628	11	0	0	0	0	0	0	0	0	0		
253776																0	1518	75	0	0	6314	573	2208	18	10040	0			0	0	0	0	0	0	0	0	0	0	0		
254317																0	73586	5404	4331	12	355353	25073	273007	1129	706277	0			28559	43	0	0	0	0	0	0	0	0	0		
254504																0	5886	481	937	2	90739	17733	33002	168	130564	0			5102	13	0	0	0	0	0	0	0	0	0		
254652																0	2463	111	335	1	70504	10906	24600	145	97902	0			1922	3	0	0	0	0	0	0	0	0	0		
254670																0	709	55	1572	2	5585	388	6096	35	13962	0					0	0	0	0	0	0	0	0	0		
254849																0	427	83	0	0	26158	4780	116881	154	143466	0	132671	0	78672	48	0	0	0	0	0	0	0	0	0		
255136																0	13568	713	0	0	129606	17238	108178	393	251352	0			10620	19	0	0	0	0	0	0	0	0	0		
255350																0	4456	215	0	0	47453	5650	27278	129	79187	0			1139	3	0	0	0	0	0	0	0	0	0		
255547																0	3159	314	0	0	41549	3864	10761	70	55469	0					0	0	0	0	0	0	0	0	0		
255556																0	5274	253	285	1	65645	10794	61256	194	132460	0			6673	12	0	0	0	0	0	0	0	0	0		
255574																0	140703	6036	7531	22	447164	48825	132123	819	727521	0			16563	16	0	0	0	0	0	0	0	0	0		
255659															569372	0	60004	2977	3971	11	727893	87278	733356	2933	1525224	0	1520136	0	70792	131	0	0	0	0	0	0	0	0	0		
255873																0	4642	400	262	1	85530	12794	29570	148	120004	0			3435	3	0	0	0	0	0	0	0	0	0		
256049																0	0	0	0	0	5676	390	1768	7	7444	0			0	0	0	0	0	0	0	0	0	0	0		
256058																0	8106	360	604	2	101366	13762	49880	232	159956	0			0	0	0	0	0	0	0	0	0	0	0		
256179																0	2390	231	0	0	30261	5014	17194	95	49845	0			2599	7	0	0	0	0	0	0	0	0	0		
256553															382430	0	29336	3075	0	0	818064	86431	548435	2467	1395835	0	1381744	0	48428	133	0	0	0	0	0	0	0	0	0		
256964																0	4803	236	1573	3	93002	9956	106411	546	205789	0			8328	21	0	0	0	0	0	0	0	0	0		
257233																0	16257	507	5360	13	126648	12828	142223	466	290488	0			4815	12	0	0	0	0	0	0	0	0	0		
257345																0	8163	471	1181	4	72044	9622	60391	268	141779	0			1003	3	0	0	0	0	0	0	0	0	0		
257466																0	3811	160	368	1	37190	3916	63857	198	105226	0			5282	10	0	0	0	0	0	0	0	0	0		
257653																0	1634	140	0	0	20300	2232	10067	54	32001	0					0	0	0	0	0	0	0	0	0		
257756																0	1467	80	0	0	23448	3911	16164	76	41080	0			972	3	0	0	0	0	0	0	0	0	0		
257868															222204	0	19386	1186	846	3	401629	142217	411265	1391	833795	669	822643	487	48174	77	0	0	0	0	0	0	0	0	24982		
258146																0	1428	120	0	0	19720	2476	6544	26	27693	0			1176	2	0	0	0	0	0	0	0	0	0		
258306																0	15859	1204	252	1	164080	21103	108496	514	288687	0			15630	25	0	0	0	0	0	0	0	0	15629		
258351																0	3261	225	0	0	53561	9983	53218	213	110041	0			2565	6	0	0	0	36	0	0	0	0	0		
258379																0	13831	818	585	2	45987	6701	12918	77	73321	0					0	0	0	0	0	0	0	0	0	N/A	
258445																0	36004	2317	1026	3	362459	37216	107731	646	507221	0			5152	14	0	0	0	0	0	0	0	0	0		
258539																0	11191	540	653	2	43290	4385	18600	107	73734	0			580	2	0	0	0	0	0	0	0	0	0		
258632																0	796	45	0	0	29237	4902	18070	68	48103	0			2265	6	0	0	0	0	0	0	0	0	0		
258771															298592	0	80566	2931	3072	10	1321902	52955	894403	4790	2299943	0	2061847	0	78907	174	4682	0	0	0	0	0	0	0	10274		
259031															577033	0	286236	8840	5103	19	3828945	189732	2949482	18375	7069766	0	7163383	0	32927	74	0	0	0	0	0	0	0	0	0		
259059																0	3923	188	0	0	43603	5423	22512	95	70038	0			5144	8	0	0	0	0	0	0	0	0	0		
259330																0	36125	1877	1163	4	292983	33483	171898	739	502169	0			13293	26	0	0	0	0	0	0	0	0	3433		
259442																0	12592	706	726	2	125165	11766	84149	380	222632	0			3149	7	0	0	0	0	0	0	0	0	0		
259518	102515527	2069177	104188895	2222560	3607548	84184	375620	104821	0	1425000	300000	1700000	2037875	1992342	23005243	0	5043919	323916	182577	605	58846238	8280653	36373616	136745					7563480	5441									0		
259657																0	11363	782	1109	3	324274	51101	501525	2283	838271	0			24822	42	0	0	0	0	0	0	0	0	17855		
259853																0	494	43	0	0	13830	2513	7504	34	21828	0			2275	4	0	0	0	0	0	0	0	0	0		
259956																0	3905	152	0	0	50477	7678	30280	143	84662	0			0	0	0	0	0	0	0	0	0	0	0		
260055															1402674	0	25574	1419	3184	8	820486	94586	1553854	3990	2403098	0	2377211	0	187074	240	0	0	0	0	0	0	0	0	201714		
260354																0	4808	326	313	1	45986	4879	32647	139	83754	0			4137	7	28	54	0	0	0	0	0	0	0		
