"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	
266879	0	0	0	0	0	0	0	0	10	0			0	0	72	0	0	0											0	0	0	0			0	0	21	10	0	0	42	0			0	0	0	0	0	0	9	0				
266945	0	0	0	0	0	0	0	0	120	2		0	0	74	709	107	0	94		0	0		0	29	0		0	0	0	0	116	0			0	0	163	38	1	0	150	0			0	0	17	0	35	5	27	0	0	0		
267652	0	0	0	0	0	0	0	0	0	0			0	0	74	0	0	0											0	0	0	0			0	0	4	0	0	0	0	0			0	0	70	0	0	0	0	0				
267737	0	0	139	20	0	0	0	0	123	17		0	0	0	8732	767	0	0		0	0		0	0	0		0	0	0	0	124	0			0	0	4131	18	51	10	1765	0			0	0	1398	7	314	0	94	0	0	0		
268136	0	0	0	0	0	0	0	0	19	7			0	0	551	298	0	0											0	0	0	0			0	0	38	12	0	0	215	0			0	0	0	0	0	0	0	0				
268257	0	0	0	0	0	0	0	0	55	22		0	0	18	277	86	0	62		0	0		0	0	0		0	0	0	0	0	0			0	0	59	15	0	0	70	0			0	0	0	0	0	0	0	0	0	0		
268556	0	0	0	0	0	0	0	0	108	49		0	0	19	2899	1231	0	13		0	0		0	0	0		0	0	0	0	152	1			16	4	336	31	0	0	23	9			0	0	0	0	1065	2	54	2	0	0		
268734	0	0	0	0	0	0	0	0	1106	15		0	0	85	6784	692	0	57		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	185	1006	0	0	5850	0	0	0		
268828	0	0	0	0	0	0	0	0	65	33		0	0	0	188	20	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	86	32	0	0	0	0			0	0	0	0	0	0	82	0	0	0		
268976	0	0	0	0	0	0	0	0	0	0		0	0	0	1	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	1	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		
269049	0	0	54	0	146	0	0	0	34	1		0	0	0	831	4	0	0		0	0		0	0	0		0	0	0	0	10	1			0	0	0	3	0	0	195	17			39	0	358	29	2	0	6	0	0	0		
269058	0	0	0	0	0	0	0	0	10	0			0	0	277	14	0	0											0	0	20	0			0	0	42	10	0	0	0	0			0	0	0	0	42	0	159	0				
269478	0	0	0	0	0	0	0	0	2	0			0	0	366	325	0	0											0	0	0	0			0	0	15	2	0	0	26	0			0	0	0	0	0	0	0	0				
269759	0	0	0	0	0	0	0	0	1	0			0	1	8	3	0	0						0				0	0	0	0	0			0	0	5	0	0	0	0	0			0	0	0	0	0	0	0	0				
270036	0	0	383	0	0	0	0	0	0	0		0	0	0	22426	1725	0	0		0	0		0	0	0		0	0	0	0	540	0			0	0	0	0	0	0	3219	0			2380	0	12759	0	355	0	1065	0	0	0		
270148	0	0	0	0	0	0	0	0	9	0			0	0	172	0	0	0											0	0	0	0			0	0	121	9	0	0	41	0			0	0	0	0	0	0	10	0				
270335	0	0	0	0	0	0	0	0	90	4		0	0	0	7821	398	0	0		0	0		0	0	0		0	0	0	0	76	37			0	0	233	27	22	0	77	0			215	0	6822	0	0	0	0	0	0	0		
270353	2	0	0	0	0	0	0	0	1	1			0	0	295	293	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				
270504	0	0	0	0	0	0	0	0	41	4		0	0	2	149	39	0	8		0	0		0	0	0		0	0	0	0	0	0			0	0	77	19	0	0	0	20			0	0	0	0	0	14	5	2	0	0		
270531	0	0	0	0	0	0	0	0	157	157			0	0	10	10	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
270652	0	0	0	0	0	0	0	0	0	0			0	0	15	0	0	8						8				0	0	0	0	0			0	0	7	0	0	0	0	0			0	0	0	0	0	0	0	0				
271136	0	0	0	0	0	0	0	0	91	3			0	0	431	14	0	0											0	0	0	0			281	71	79	17	0	0	0	0			52	0	5	0	0	0	0	0				
271154	0	0	0	0	0	0	0	0	4	3			0	0	13	3	0	0						0				0	0	0	0	0			1	0	9	1	0	0	0	0			0	0	0	0	0	0	0	0				
271275	0	0	0	0	0	0	0	0	2	1			0	0	279	23	0	0											0	0	0	0			0	0	1	0	0	0	0	0			0	0	255	1	0	0	0	0				
271341	0	0	0	0	0	0	0	0	3	0			0	0	0	0	0	0											0	0	0	0			0	0	0	3	0	0	0	0			0	0	0	0	0	0	0	0				
271529	0	0	0	0	0	0	0	0	4	0			0	0	2019	1	0	0											0	0	0	0			0	0	304	4	0	0	269	0			65	0	1088	0	292	0	0	0				
271631	0	0	0	0	0	0	0	0	109	73		0	0	0	1076	384	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	168	31	0	0	0	0			524	5	0	0	0	0	0	0	0	0		
271743	0	0	0	0	0	0	0	0	14	1			0	0	8	0	0	0						0				0	0	0	0	0			0	0	8	6	0	0	0	0	0		0	0	0	0	0	0	0	7				
271752	0	0	0	0	0	0	0	0	302	107			0	4	49	17	0	0						0				0	0	0	0	0			0	0	32	39	0	0	0	0			0	0	0	0	0	152	0	0				
271855	0	0	0	0	0	0	0	0	19	0		0	0	6	141	2	0	28		0	0		0	0	0		0	0	0	0	0	0			0	0	37	2	0	0	0	0			1	0	73	11	0	0	0	0	0	0		
272030	0	0	0	0	0	0	0	0	17	0			0	0	250	219	0	0											0	0	0	0			0	0	31	17	0	0	0	0			0	0	0	0	0	0	0	0				
272058	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				
272151	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
272218	0	0	0	0	0	0	0	0	3433	252		0	0	1217	55819	11571	0	1279		0	0		0	0	0		0	0	0	0	1228	66			1597	90	15600	1689	1	23	404	2082			5394	0	14949	38	1684	57	31	0	0	0		
272245	0	0	0	0	0	0	0	0	1	0			0	0	11	0	0	0						0				0	0	0	0	0			0	0	0	1	0	0	11	0	0		0	0	0	0	0	0	0	0				
272272	0	0	0	0	0	0	0	0	21	2		0	0	0	111	13	0	23		0	0		0	0	0		0	0	0	0	48	0			0	0	27	9	3	0	0	0			0	0	0	0	0	0	0	7	0	0		
272302	0	0	0	0	0	0	0	0	0	0		0	0	0	68	0	0	0		0	0		0	0	0		0	0	0	0	23	0			0	0	0	0	0	0	45	0			0	0	0	0	0	0	0	0	0	0		
272870	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
273149	0	0	0	0	0	0	0	0	69	0			0	0	234	10	0	2											0	0	0	0			0	0	166	44	25	0	22	0			0	0	0	0	34	0	0	0				
273251	0	0	0	0	0	0	0	0	7	3			0	2	5	0	0	0						0				0	0	0	0	0			0	0	5	2	0	0	0	0			0	0	0	0	0	0	0	0				
273336	0	0	0	0	0	0	0	0	304	156		0	0	5	3497	1142	0	0		0	0		0	0	0		0	0	0	0	497	11			123	7	301	16	0	0	0	80			0	0	872	19	335	0	147	90	0	0		
273550	0	1	0	0	0	0	0	0	23	5			0	0	65	0	0	0											0	0	0	0			0	2	10	12	3	0	0	0			0	0	55	0	0	0	0	0				
273653	0	5	0	0	0	0	0	0	5	0			0	0	169	164	0	0											0	0	0	0			0	0	0	0	0	0	5	0			0	0	0	0	0	0	0	0				
273662	0	0	0	0	0	0	0	0	17	0		0	0	0	325	255	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	20	17	0	0	50	0			0	0	0	0	0	0	0	0	0	0		
273840	0	0	0	0	0	0	0	0	0	0			0	0	87	87	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
273859	0	0	0	0	0	0	0	0	4	0			0	0	5	0	0	0						0				0	0	0	0	0			0	0	5	4	0	0	0	0			0	0	0	0	0	0	0	0				
274025	0	0	0	0	0	0	0	0	0	0			0	0	11	11	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
274052	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				
274164	0	2	0	0	0	0	0	0	42	15			0	14	153	47	0	26											0	0	0	0			0	0	80	11	0	0	0	0			0	0	0	0	0	0	0	0				
274548	0	0	0	0	0	0	0	0	1	0			0	0	11	4	0	0						0				0	0	0	0	0			0	0	7	1	0	0	0	0			0	0	0	0	0	0	0	0				
274641	0	0	0	0	0	0	0	0	18	5			0	0	11	3	0	0						0				0	0	0	0	0			0	0	8	8	5	0	0	0			0	0	0	0	0	0	0	0				
274753	0	0	0	0	0	0	0	0	0	0			0	0	25	25	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
274829	0	0	0	0	0	0	0	0	94	6		0	0	0	1344	53	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	1179	88	0	0	60	0			0	0	0	0	52	0	0	0	0	0		
274856	0	0	0	0	0	0	0	0	36	1			0	0	8	0	0	1						1				0	0	0	0	0			5	15	2	20	0	0	0	0			0	0	0	0	0	0	0	0				
275255	0	0	0	0	0	0	0	0	6	0			0	6	42	0	0	39						39				6	0	0	0	0			0	0	3	0	0	0	0	0			0	0	0	0	0	0	0	0				
275358	0	0	0	0	0	0	0	0	17	2			0	14	66	61	0	2						0				13	0	0	0	0			0	0	0	1	0	0	0	0			3	0	0	0	0	0	0	0				
275509	0	0	0	0	0	0	0	0	12	8			0	0	92	13	0	0											0	0	0	0			0	0	79	3	0	1	0	0			0	0	0	0	0	0	0	0				
275657	0	0	0	0	0	0	0	0	6	5			0	0	3	0	0	0						0				0	0	5	0	0			0	0	3	1	0	0	0	0			0	0	0	0	0	0	0	0				
275750	0	0	0	0	0	0	0	0	25	4		0	0	9	2171	384	0	15		0	0		0	0	0		0	0	0	0	55	0			16	1	181	10	0	1	211	362			5	0	723	0	81	0	138	0	0	0		
276159	0	8	0	0	0	0	0	0	49	8			0	2	32	0	0	0						0				2	0	0	0	0			3	0	26	28	1	0	3	0	0		0	0	0	0	0	0	0	2				
276355	0	0	0	0	0	0	0	0	43	0			0	0	77	0	0	0											0	0	0	0			0	0	77	43	0	0	0	0	0		0	0	0	0	0	0	0	0				
276551	0	0	0	0	0	0	0	0	15	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	15	0	0	0	0			0	0	0	0	0	0	0	0				
276579	203	0	1400	0	578	30	0	0	2836	703	703	0	0	157	141292	65802	0	8930	65802	0	0	0	0	178	0	0	0	0	488	0	623	9	0	0	2474	202	12650	1267	198	3	8635	416		578	8614	157	24813	3	4103	106	1873	1	0	0	30	
276645	0	0	0	0	0	0	0	0	5	4			0	0	31	5	0	2						2				0	0	0	0	0			2	0	7	1	0	0	15	0			0	0	0	0	0	0	0	0				
276654	0	0	0	0	0	0	0	0	1	0			0	0	17	0	0	0						0				0	0	0	0	0			0	0	17	1	0	0	0	0			0	0	0	0	0	0	0	0				
276775	0	0	0	0	0	0	0	0	0	0			0	0	8	0	0	0						0				0	0	0	0	0			0	0	8	0	0	0	0	0			0	0	0	0	0	0	0	0				
276850	90	1	0	0	0	0	0	0	262	25		0	0	79	774	63	0	121		0	0		0	121	0		0	79	0	0	0	0			3	0	159	110	29	0	78	0			0	1	260	0	0	2	0	15	0	0		
276953	0	0	0	0	0	0	0	0	15	10			0	0	81	24	0	40						40				0	0	0	0	0			0	0	17	5	0	0	0	0			0	0	0	0	0	0	0	0				
277053	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0											0	0	0	0			0	0	1	0	0	0	0	0			0	0	0	0	0	0	0	0				
277240	0	0	0	0	0	0	0	0	1	0			0	1	1	0	0	1											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
277277	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
277558	0	0	0	0	0	0	0	0	3	0			0	0	17	0	0	0											0	0	0	0			0	0	17	3	0	0	0	0	0		0	0	0	0	0	0	0	0				
277567	0	0	0	0	0	0	0	0	22	12			0	0	1598	804	0	0											0	0	24	0			19	0	43	10	0	0	0	0			8	0	700	0	0	0	0	0				
277736	0	0	0	0	0	0	0	0	15	0			0	4	27	0	0	0											0	0	0	0			0	0	27	11	0	0	0	0			0	0	0	0	0	0	0	0				
277820	0	0	0	0	0	0	0	0	172	33		0	0	0	636	96	0	0		0	0		0	0	0		0	0	0	0	0	0			9	0	142	86	0	0	49	0			140	53	200	0	0	0	0	0	0	0		
278078	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
278153	0	0	0	0	0	0	0	0	5	3			0	0	264	17	0	0											0	0	0	0			0	0	71	2	0	0	0	176			0	0	0	0	0	0	0	0				
278256	0	0	0	0	0	0	0	0	3	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	1	0	0	0	0			0	0	0	0	0	2	0	0				
278555	81	0	0	0	0	0	0	0	157	31		0	0	59	2429	584	0	120		0	0		0	13	0		0	6	0	0	0	0			0	0	115	66	1	0	0	160			26	0	1343	0	0	0	0	0	0	0		
278733	0	0	0	0	0	0	0	0	46	3			0	0	94	0	0	0											0	0	0	0			0	0	12	17	24	2	82	0			0	0	0	0	0	0	0	0				
278751	0	0	0	0	0	0	0	0	0	0			0	0	8	0	0	0											0	0	0	0			0	0	8	0	0	0	0	0			0	0	0	0	0	0	0	0				
278818	0	0	0	0	0	0	0	0	104	21		0	0	0	1383	370	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	61	31	2	0	4	0			0	0	0	0	0	0	948	50	0	0		
278957	0	0	0	0	0	0	0	0	8	1			0	2	1541	62	0	8						0				0	0	0	0	0			0	0	12	4	0	0	26	0			181	1	1252	0	0	0	0	0				
279105	0	0	0	0	0	0	0	0	25	4		0	0	0	76	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	76	21	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
279338	0	0	55	0	0	0	0	0	0	0		0	0	0	5685	0	0	0		0	0		0	0	0		0	0	0	0	890	0			0	0	2	0	0	0	0	0			3503	0	213	0	1022	0	0	0	0	0		
279673	0	0	0	0	0	0	0	0	15	0			0	0	667	600	0	0											0	0	0	0			0	0	0	15	0	0	0	0			0	0	0	0	67	0	0	0				
279842	0	0	0	0	0	0	0	0	10	1		0	0	0	55	19	0	18		0	0		0	18	0		0	0	0	0	0	0			1	0	17	9	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
279954	0	0	0	0	0	0	0	0	54	10		0	0	32	438	21	0	0		0	0		0	0	0		0	32	0	0	0	0			1	1	14	11	0	0	87	0			0	0	0	0	243	0	72	0	0	0		
280044	0	0	0	0	0	0	0	0	452	166		0	0	25	3392	2831	0	70		0	0		0	0	0		0	0	0	0	0	0			67	6	42	10	0	1	83	0			0	0	68	238	229	0	2	6	0	0		
280110	633	5	26607	18	50325	11034	0	0	67203	24778	24778	0	0	1416	1097839	318041	0	108253	317995	46	0	0	0	1	0	0	0	44	0	0	31444	1438	0	0	291	82	189241	24251	201	1422	9856	42377		50325	32553	665	206239	1393	18508	270	63470	186	0	30	11004	
280138	0	0	0	0	0	0	0	0	44	0			0	4	109	0	0	7											0	0	0	0			0	2	102	38	0	0	0	0			0	0	0	0	0	0	0	0				
280352	0	0	0	0	0	0	0	0	0	0			0	0	19	0	0	0						0				0	0	0	0	0			0	0	4	0	0	0	15	0			0	0	0	0	0	0	0	0				
280558	0	0	0	0	0	0	0	0	1	0			0	0	1	0	0	0						0				0	0	0	0	0			0	0	1	1	0	0	0	0			0	0	0	0	0	0	0	0				
280950	0	0	0	0	0	0	0	0	5	0			0	2	0	0	0	0											0	0	0	0			0	0	0	3	0	0	0	0			0	0	0	0	0	0	0	0				
281144	0	0	0	0	0	0	0	0	1	0			0	0	580	0	0	0											0	0	0	0			0	0	0	0	0	1	186	394			0	0	0	0	0	0	0	0				
281210	0	0	0	0	0	0	0	0	55	3			0	1	35	0	0	5											0	0	0	0			0	0	26	40	2	0	2	0			0	0	0	0	0	0	2	9				
282048	0	0	20	0	0	0	0	0	6	0			0	0	90	10	0	0											0	0	0	0			0	0	31	5	0	0	29	0			0	0	0	0	0	1	0	0				
282226	0	0	0	0	0	0	0	0	39	1			0	24	300	0	0	44											0	0	0	0			0	0	47	14	0	0	9	0			0	0	0	0	200	0	0	0				
282329	0	0	791	0	0	10	0	0	698	133		0	0	0	3817	1515	0	0		0	0		0	0	0		0	0	0	0	499	1			82	2	384	39	494	0	97	28			79	16	342	3	0	0	0	0	0	0		
282824	0	0	0	0	0	0	0	0	2	0			0	0	24	0	0	0											0	0	0	0			0	0	8	1	0	0	0	0			0	0	0	0	16	1	0	0				
283157	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	1	0	0	0	0			0	0	0	0	0	0	0	0				
283438	0	0	0	0	0	0	0	0	225	142		0	0	0	551	86	0	0		0	0		0	0	0		0	0	0	0	178	4			165	5	122	74	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
283652	0	0	0	0	0	0	0	0	3	0			0	0	43	0	0	0											0	0	0	0			0	0	43	3	0	0	0	0	0		0	0	0	0	0	0	0	0				
283737	0	0	0	0	0	0	0	0	111	7		0	0	0	666	47	0	0		0	0		0	0	0		0	0	0	0	0	16			4	2	212	52	12	16	9	42			0	0	37	0	315	6	0	0	0	0		
283858	39	0	0	0	0	0	0	0	1	0			0	0	3043	81	0	1											0	0	156	0			0	0	6	0	1	0	128	0			401	0	1993	0	0	0	238	0				
283867	0	0	0	0	0	0	0	0	67	19			0	19	878	325	0	50											0	0	0	0			15	25	12	4	0	0	473	0			0	0	0	0	3	0	0	0				
284154	0	0	0	0	0	0	0	0	1	0			0	0	415	375	0	0											0	0	0	0			0	0	40	0	1	0	0	0			0	0	0	0	0	0	0	0				
284239	0	0	0	0	0	0	0	0	110	0			0	0	986	0	0	0											0	0	0	0			0	0	344	110	0	0	0	0			42	0	600	0	0	0	0	0				
284248	0	0	0	0	0	0	0	0	45	39			0	2	9	2	0	3											0	0	0	0			4	0	0	0	0	0	0	0			0	0	0	0	0	0	0	4				
284332	0	0	143	0	0	0	0	0	44	2		0	0	0	2202	517	0	85		0	0		0	85	0		0	0	0	0	0	0			0	0	96	12	1	2	803	51			0	0	205	8	269	19	33	0	0	0		
284408	0	0	0	0	0	0	0	0	19	15			0	0	12	0	0	0											0	0	0	0			0	0	12	4	0	0	0	0			0	0	0	0	0	0	0	0				
284556	0	0	0	0	0	0	0	0	11	0			0	1	310	67	0	174						174				1	0	0	0	0			0	0	65	9	1	0	4	0			0	0	0	0	0	0	0	0				
284819	250	0	123	0	13	0	0	0	510	129		0	0	0	19245	2740	0	591		0	0		0	0	0		0	0	0	0	1415	87			0	13	1157	230	3	31	460	2552			4470	0	3566	0	1120	17	788	0	0	0		
284958	0	0	0	0	0	0	0	0	11	0			0	11	1	0	0	1						0				0	0	0	0	0			0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				
285151	0	0	0	0	0	0	0	0	23	0			0	11	881	740	0	103						0				0	0	0	0	0			5	1	17	11	0	0	0	0			0	0	16	0	0	0	0	0				
285348	0	0	0	0	0	0	0	0	9	0			0	0	82	0	0	0											0	0	0	0			0	0	16	7	0	0	0	0			66	2	0	0	0	0	0	0				
285544	0	0	0	0	0	0	0	0	15	6			0	0	2664	885	0	0											0	0	0	0			0	0	76	4	0	5	143	636			511	0	19	0	43	0	351	0				
285553	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
285740	0	0	0	0	0	0	0	0	19	0		0	0	11	46	1	0	27		0	0		0	0	0		0	0	0	0	0	1			3	0	15	7	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
285759	0	0	0	0	0	0	0	0	2	0			0	0	158	153	0	0						0				0	0	0	0	0			0	0	5	2	0	0	0	0			0	0	0	0	0	0	0	0				
285777	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
285852	0	0	0	0	0	0	0	0	19	0			0	0	27	0	0	0											0	0	0	0			0	0	0	0	19	0	27	0			0	0	0	0	0	0	0	0				
285928	0	0	0	0	0	0	0	0	15	2			0	0	692	14	0	0											0	0	0	0			0	0	73	13	0	0	77	228			0	0	0	0	300	0	0	0				
286251	0	0	0	0	0	0	0	0	31	0			0	0	30	0	0	0						0				0	0	0	0	0			0	0	30	31	0	0	0	0			0	0	0	0	0	0	0	0				
286457	0	0	0	0	0	0	0	0	0	0			0	0	440	438	0	0											0	0	0	0			0	0	0	0	0	0	2	0			0	0	0	0	0	0	0	0				
286840	0	0	0	0	0	0	0	0	15	15			0	0	15	0	0	0						0				0	0	0	0	0			0	0	15	0	0	0	0	0			0	0	0	0	0	0	0	0				
287007	0	0	0	0	0	0	0	0	31	28			0	0	75	0	0	0											0	0	0	0			0	0	0	3	0	0	0	0			25	0	50	0	0	0	0	0				
287342	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
287351	0	0	0	0	0	0	0	0	4	0			0	0	54	0	0	0						0				0	0	0	12	0			0	0	42	4	0	0	0	0			0	0	0	0	0	0	0	0				
287539	0	0	435	62	0	0	0	0	78	16		0	0	0	481	4	0	0		0	0		0	0	0		0	0	0	0	42	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
287650	0	0	0	0	0	0	0	0	4	2			0	0	566	427	0	100						0				0	0	0	0	0			0	0	39	2	0	0	0	0			0	0	0	0	0	0	0	0				
287856	0	0	0	0	0	0	0	0	21	0			0	0	88	39	0	0						0				0	0	0	0	0			0	0	49	21	0	0	0	0			0	0	0	0	0	0	0	0				
287922	0	0	0	0	0	0	0	0	10	2			0	0	0	0	0	0											0	0	0	0			0	0	0	8	0	0	0	0			0	0	0	0	0	0	0	0				
287959	0	0	0	0	0	0	0	0	29	0			0	22	54	0	0	27						0				0	0	0	0	0			0	0	17	7	0	0	0	0			0	0	0	0	10	0	0	0				
288152	0	0	0	0	0	0	0	0	2	2			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
288358	0	0	0	0	0	0	0	0	122	2			0	0	378	14	0	0						0				0	0	0	99	0			0	0	234	99	21	0	29	0			0	0	0	0	0	0	2	0				
288376	0	0	11	0	0	0	0	0	31	9			0	0	288	70	0	0											0	0	81	0			0	0	74	22	0	0	1	51			0	0	0	0	0	0	0	0				
288853	0	0	0	0	0	0	0	0	108	0		0	0	16	3670	90	0	70		0	0		0	0	0		0	0	0	0	0	0			1855	72	144	8	0	1	0	10			2	0	81	11	0	0	1418	0	0	0		
289056	0	0	0	0	0	0	0	0	12	6			0	3	51	26	0	3											0	0	0	0			0	0	2	3	0	0	20	0			0	0	0	0	0	0	0	0				
289225	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0				0	0	0	0	0			0	0	1	0	0	0	0	0			0	0	0	0	0	0	0	0				
289449	0	0	0	0	0	0	0	0	14	10			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	4	0	0	0	0	0		0	0	0	0	0	0	0	0				
289515	0	0	0	0	0	0	0	0	170	4		0	0	53	616	200	0	0		0	0		0	0	0		0	53	0	0	0	0			0	1	322	97	15	0	0	94			0	0	0	0	0	0	0	0	0	0		
289702	0	0	0	0	0	0	0	0	96	6		0	0	0	799	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	172	39	0	0	305	88			0	0	68	0	52	4	114	47	0	0		
289739	0	0	0	0	0	0	0	0	2	0			0	0	27	0	0	0						0				0	0	0	0	0			0	0	27	2	0	0	0	0			0	0	0	0	0	0	0	0				
289757	0	0	0	0	0	0	0	0	16	15			0	0	191	189	0	0						0				0	0	0	0	0			1	0	1	1	0	0	0	0	0		0	0	0	0	0	0	0	0				
290052	0	0	0	0	0	0	0	0	267	28		0	0	0	1531	376	0	0		0	0		0	0	0		0	0	0	0	0	0			186	10	605	168	0	0	0	2			98	0	0	0	0	0	264	61	0	0		
290230	0	0	0	0	0	0	0	0	11	6			0	0	15	8	0	0											0	0	0	0			0	0	7	3	2	0	0	0			0	0	0	0	0	0	0	0				
290249	0	0	0	0	0	0	0	0	55	5		0	0	0	347	98	0	0		0	0		0	0	0		0	0	0	0	24	3			33	3	9	13	30	1	42	26			0	0	0	0	115	0	0	0	0	0		
290838	0	0	0	0	0	0	0	0	2	0			0	0	7	0	0	0											0	0	0	0			0	0	7	1	1	0	0	0			0	0	0	0	0	0	0	0				
290922	0	0	0	0	0	0	0	0	8	0			0	0	4	0	0	0											0	0	0	0			0	0	4	8	0	0	0	0			0	0	0	0	0	0	0	0				
291059	0	0	0	0	0	0	0	0	0	0			0	0	172	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	22	0			0	0	150	0	0	0	0	0				
291152	0	0	0	0	0	0	0	0	16	0		0	0	13	128	81	0	38		0	0		0	0	0		0	0	0	0	0	0			0	0	9	3	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
291273	0	0	584	2	0	0	0	0	438	0		0	0	0	3304	0	0	0		0	0		0	0	0		0	0	0	0	101	0			0	0	13	0	397	36	2176	120			78	0	124	0	70	3	38	0	0	0		
291330	0	0	0	0	0	0	0	0	2	0			0	0	314	0	0	0											0	0	0	0			0	0	6	2	0	0	0	0			2	0	306	0	0	0	0	0				
291611	0	0	0	0	0	0	0	0	79	0		0	0	0	339	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	339	79	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
291732	0	0	0	0	0	0	0	0	2	0			0	0	152	152	0	0						0				0	0	0	0	0			0	0	0	2	0	0	0	0			0	0	0	0	0	0	0	0				
292234	0	0	0	0	0	0	0	0	147	0			0	0	390	0	0	0											0	0	0	0			0	0	67	126	3	0	254	0			18	17	51	0	0	1	0	0				
292467	0	0	0	0	0	0	0	0	15	0			0	0	30	0	0	0						0				0	0	0	0	0			0	0	30	15	0	0	0	0			0	0	0	0	0	0	0	0				
292524	50	0	0	0	0	0	0	0	77	28		0	0	2	2344	173	0	64		0	0		0	0	0		0	2	0	0	38	0			79	16	157	27	4	0	591	0			424	0	768	0	0	0	0	0	0	0		
292850	0	0	0	0	0	0	0	0	6	0			0	0	7	0	0	0											0	0	0	0			0	0	7	6	0	0	0	0			0	0	0	0	0	0	0	0				
292908	0	0	0	0	9483	211	0	0	233	9		0	0	0	9690	169	0	0		0	0		0	0	0		0	0	0	0	16	0			0	0	22	13	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
