"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
156457																																							219	2153	0	74	3838	0	578	445	409	24751	22742	158	22900	0	280	0	0	0	1851	100	24751	0	0	114	0	0	1650	0	2742	20000			0	17315	17035	-13	0	0	0	0	1851	
156635																																							4675	2930	0	0	17323	0	455	24	277	50909	45591	446	46037	0	441	0	0	0	4872	80	50909	0	0	3841	0	0	770	0	10571	35020			0	22733	22292	181	2933	0	0	0	4872	
156877																																							16479	3984	30	0	11412	0	7424	14999	14084	293071	255135	1396	285523	0	2718	0	28992	0	7548	100	293071	0	0	0	0	0	7903	0	27291	227844			0	227377	224659	-455	0	0	0	0	7548	
156952																																							12973	1186	0	7622	1401	0	1690	2756	2154	70222	47525	519	61245	0	678	0	13201	0	8977	634	70222	0	0	5066	0	0	3291	0	8379	39146			0	41118	40440	-14	0	0	0	0	8977	
157155																																							196	891	0	718	18982	0	274	1667	3706	62815	42742	683	57587	0	612	0	13532	0	5228	500	62815	0	0	1583	156	0	2800	0	4435	38307			0	36837	36225	345	0	0	630	0	5228	
157379																																							7580	6040	0	10264	843	0	1913	300	1352	77874	69332	54	69386	0	397	0	0	0	8488	0	77874	0	0	0	0	0	8519	0	3799	65533			0	47173	46776	-31	2806	0	0	0	8488	
157650																																							949	4211	0	0	30251	0	629	215	1033	67899	53417	392	61009	0	219	0	7200	0	6890	596	67899	0	0	2587	0	0	3655	0	9614	43803			0	28209	27990	52	2621	0	0	0	6890	
157744																																							1844	2816	623	0	29209	0	2713	657	4428	122425	110259	1344	111782	0	746	361	179	0	10643	101	122425	0	0	196	0	0	10178	0	17164	93095			0	78334	77588	168	2186	0	0	0	10643	
157838																																							634	13647	0	0	143485	0	4013	1942	4818	564539	503322	5248	519042	0	5901	0	457	0	45497	306	564539	0	0	24938	0	0	17101	0	87371	415951			0	395533	389632	3152	6368	0	0	10015	45497	
157856																																							9471	1997	0	367	15653	0	540	0	2168	48903	37235	78	43968	0	158	0	3980	0	4935	100	48903	0	0	3728	0	0	800	0	9606	27629			0	18625	18467	307	240	0	0	2675	4935	
157904																																							378	13319	0	0	111308	0	4381	1362	21719	546630	382379	5481	476977	0	3743	0	78245	0	69653	1	546630	0	0	749	0	0	73789	915	18620	363759			-5300	390380	386637	414	6611	0	0	10872	69653	
158554																																							294	628	0	0	9077	0	1317	0	1654	30931	27656	598	28254	83	144	370	0	0	2594	25	30931	0	0	536	0	0	1975	0	3698	23959			0	16495	16351	58	1240	0	0	0	2677	
158741																																							527	2635	0	0	23401	0	870	0	1179	118830	101840	1051	104442	0	605	0	0	0	14388	400	118830	0	0	10767	0	0	2900	56	13353	88487			0	85775	85170	321	4992	0	0	1551	14388	
158750																																							127	1058	0	0	2273	0	242	357	513	24025	18781	88	20869	0	390	0	2000	0	3156	200	24025	0	0	673	0	0	2200	0	3425	15356			0	17595	17205	83	2250	0	0	0	3156	
158947																																							3283	1607	2184	0	47074	0	4066	168	9910	296419	231073	2051	257355	0	2566	13856	18000	0	39064	285	296419	0	0	1415	0	0	37065	0	24931	206142			0	215266	212700	299	1571	0	0	6231	39064	
158974																																							3354	3121	0	29654	15146	0	4365	381	8798	198465	153678	2406	183596	0	1693	0	27512	0	14869	0	198465	0	0	0	348	0	14850	0	12264	141414			0	134991	133298	19	0	0	0	0	14869	
159636																																							2022	8854	1102	12171	207958	0	30187	4662	20260	1433618	1272529	8668	1300497	0	13956	4805	12963	0	133121	6995	1433618	0	0	112169	0	0	15398	6437	17959	1254570			0	1101116	1087160	-1441	48000	0	0	6337	133121	
159645																																							6270	910	0	0	9437	0	624	10	469	47821	40844	188	41694	0	520	0	0	0	6127	240	47821	0	0	3060	0	0	2760	0	6708	34136			0	30621	30101	67	0	0	662	0	6127	
159953																																							4329	1575	0	14696	68836	0	1124	0	1611	131222	106974	988	111261	0	1000	0	3299	0	19961	1200	131222	0	0	15438	0	0	1800	0	20669	86305			0	39251	38251	1523	800	0	0	0	19961	
160360																																							1575	3217	715	0	8352	0	7289	1735	3893	159333	123204	2975	142540	0	2802	0	13820	0	16793	8927	159333	0	0	7826	0	0	11	0	29499	93705			0	126459	123657	29	8900	0	0	2541	16793	
160454																																							4312	6315	0	0	20413	0	3744	0	3261	118004	105741	775	106516	0	912	1088	0	0	11488	100	118004	0	0	2906	0	0	8371	4959	18856	86885			0	70924	70012	111	3900	0	0	0	11488	
160557																																							5015	3162	11	0	8518	0	319	0	594	27276	24003	351	24354	0	183	0	0	0	2922	150	27276	0	0	634	0	0	2050	0	8735	15268			0	9840	9657	88	0	0	0	0	2922	
160614	96026	72368	55980	0	355614	0	9264	0	48053	788870	43784	554007	0	0	23420	0	0	234863	7276	788870	0	0	-626726	0	0	846136	0	2	0	128145	128145	8177	0	0	234863	0	0	0				0	355614					770547	510223		535684				0					0	0						97060	413163							0	0	0	0		
160650																																							26	2776	0	0	148880	0	7826	1340	11662	528449	420869	2249	474509	0	4274	0	49379	0	53940	900	528449	0	0	54816	0	0	2908	2808	17005	403864			0	357405	353131	-4684	0	0	2012	0	53940	
160959																																							36242	8643	256	690	36617	297	7302	649	14556	689517	571114	2773	632986	0	10103	0	45888	0	56531	506	689517	0	0	49742	0	0	5656	94116	16078	555036			0	500252	490149	627	0	0	0	13211	56531	
161031																																							699	723	0	0	3622	0	394	219	726	39087	33062	386	36184	0	247	0	2593	0	2903	185	39087	0	0	1075	0	0	1621	156	3392	29669			0	31290	31043	22	1505	0	0	143	2903	
161107																																							22176	11118	24	0	103409	0	7050	0	22839	495701	370566	7843	456177	0	4493	0	57088	0	39524	645	495701	0	0	23729	0	0	17814	0	74075	296491			0	326188	321695	-2664	7390	0	0	20680	39524	
161273																																							15171	5292	202	29356	38710	0	7651	1215	14317	455899	346607	2483	416738	0	3952	0	56814	0	39161	500	455899	0	0	633	0	0	37627	1776	44856	301751			0	346161	342209	401	0	0	0	10834	39161	
161433																																							0	5138	0	0	28573	111	1960	673	3614	124035	109796	820	111823	0	1237	0	1207	0	12212	1500	124035	0	0	9030	0	0	1500	0	12367	97429			0	82854	81617	182	2349	0	0	0	12212	
161602																																							1366	30528	3072	157694	100585	1854	10458	3368	17372	1505238	1360263	9160	1385369	60	13707	0	15946	0	119809	8000	1505238	0	0	88197	0	0	22285	11137	177861	1182402			0	1105783	1092076	1327	75728	0	0	0	119869	
162337																																							680	21629	1731	726	105369	0	13298	5580	15543	503475	453267	5356	458623	0	4827	4953	0	0	44852	200	503475	0	0	28980	0	0	15650	0	63412	389855			0	327978	323151	22	10815	0	0	0	44852	
163343																																							163	3745	96	561	3318	0	621	1040	2094	55073	46689	445	49639	0	732	0	2505	0	5434	400	55073	0	0	4419	0	0	600	114	8408	38281			0	44053	43321	15	0	0	0	0	5434	
163370																																							2144	1350	578	51142	19207	0	6316	312	13128	323556	271997	895	289242	0	2575	0	11350	0	34314	0	323556	0	0	34293	0	0	0	0	17080	254917			0	230749	228174	21	1205	0	0	5000	34314	
163549																																							748	16945	3706	7750	85380	0	9277	6768	25855	920753	740372	7603	816039	0	12436	14836	30000	0	104714	316	920753	0	0	49353	0	0	55589	2956	96993	643379			0	758968	746532	-544	0	0	2399	35665	104714	
163857																																							1	2047	0	0	29896	0	3032	952	2493	129766	110194	507	118062	0	1956	0	6059	0	11704	500	129766	0	0	10352	0	0	500	4558	19757	90437			0	88743	86787	352	0	0	524	778	11704	
164032																																							5307	1497	0	20	6046	0	1153	142	3210	56122	48350	374	48724	0	858	0	0	0	7398	2000	56122	0	0	3374	0	0	2000	0	8609	39741			0	39605	38747	24	0	0	0	0	7398	
164153																																							14	3734	0	0	19013	107	1491	95	2613	102262	82702	571	93673	0	1392	585	10400	0	8589	650	102262	0	0	2601	0	0	5180	0	24350	58352			0	72887	71495	158	3115	0	0	0	8589	
164331																																							49532	4581	24	0	62015	0	2507	30	5096	227577	204566	847	205413	0	1466	0	0	0	22164	1100	227577	0	0	18654	0	0	1600	0	57711	146855			0	105258	103792	810	0	0	0	0	22164	
164377																																							37395	5060	0	0	45422	0	4652	727	10051	231025	195286	2091	216977	0	258	0	19600	0	14048	0	231025	0	0	17469	0	0	0	0	5789	189497			0	127976	127718	-3421	0	0	0	0	14048	
164854																																							5	2356	0	35	27317	0	3678	845	8073	219483	175485	1306	200591	0	2414	0	23800	0	18892	510	219483	0	0	13026	0	0	5100	337	11344	164141			0	178622	176208	256	629	0	0	0	18892	
164957																																							11	1602	0	2465	3562	0	1971	343	627	47455	40741	155	42396	0	344	0	1500	0	5059	200	47455	0	0	4387	0	0	400	0	5196	35545			0	35385	35041	72	1833	0	0	0	5059	
164975																																							69	1810	5	0	22196	0	1300	240	2108	104965	81681	420	97101	0	307	0	15000	0	7864	0	104965	0	0	84	0	0	7641	0	1637	80044			0	75734	75427	139	1810	0	0	0	7864	
165039																																							10788	5090	1046	0	22385	0	4061	2372	6146	176191	152002	1725	153727	0	2225	2004	0	0	22464	470	176191	0	0	2664	0	0	19130	0	23608	128394			0	124524	122299	200	0	0	0	0	22464	
165628																																							0	80930	465	4536	526152	0	85351	4477	183364	3770747	2948995	28877	3453057	27612	38314	28261	195908	7500	290078	10075	3770747	184	0	127295	0	0	163397	6193	580931	2368064			0	2889148	2850834	-10689	0	0	170000	101777	317690	
165758																																							0	4685	0	0	6213	0	1241	1591	2396	82780	64127	673	74600	0	999	0	9800	0	8180	10	82780	0	0	3066	0	0	4990	0	9446	54681			0	65053	64054	114	2600	0	0	0	8180	
165806																																							860	15561	453	5146	182765	0	12782	68	14645	756641	636003	6138	707334	58	6029	170	30000	0	49249	375	756641	8672	16043	39217	0	0	9135	638	104830	531173			0	520910	514881	522	0	0	1687	17463	49307	
166111																																							3353	18137	0	166	11946	0	5988	196	7971	248095	187518	1460	219202	0	1024	0	30224	0	28893	0	248095	0	0	28354	0	0	3428	0	11848	175670			0	201262	200238	-2889	100	0	0	0	28893	
166531																																							9981	10488	0	0	15672	0	4949	897	5970	206780	172294	1945	189239	0	2129	0	15000	0	17541	1500	206780	0	0	14656	0	0	1500	0	22264	150029			0	159067	156938	-115	1885	0	0	0	17541	
166652																																							122	15336	902	1376	55741	0	7446	8142	9386	705115	578801	3531	630943	0	9086	2399	44450	0	74172	500	705115	0	0	37772	0	0	34892	0	96052	482749			0	613351	604265	1008	0	0	0	4161	74172	
166803																																							30771	30462	0	1425	372876	0	11212	802	22171	1359105	1016332	18687	1255936	0	10605	0	84806	0	103169	2186	1359105	0	0	77181	4440	0	22132	0	113429	902903			0	895551	884946	1670	0	0	0	136111	103169	
166849																																							1672	1019	0	0	5031	0	626	85	750	46455	40704	242	42446	0	357	0	500	0	4009	50	46455	0	0	3406	0	0	475	348	5364	35340			0	37281	36924	78	0	0	1000	0	4009	
167060																																							104	14892	498	0	89556	0	11982	5492	26013	661806	538548	5620	584168	0	9095	1841	40000	0	77638	14898	661806	0	0	41317	2416	0	20497	0	111713	426835			0	496407	487312	926	21700	0	0	0	77638	
167453																																							1099	1511	907	0	10226	0	1478	50	1013	82204	67210	428	72112	0	850	0	4474	0	10092	150	82204	0	0	8369	0	0	1573	145	8294	58916			0	64215	63365	0	2410	0	0	0	10092	
167556																																							589	3496	0	0	30128	0	5478	124	1192	91131	82687	325	83012	0	1324	0	0	0	8119	618	91131	0	0	7455	0	0	740	0	12685	70002			0	50665	49341	-694	783	0	0	0	8119	
167565																																							589	3648	0	0	0	0	5663	0	44310	237052	927	19978	20905	0	0	181343	0	0	216147	5000	237052	0	0	39127	0	0	172020	0	427	500			0	0	0	0	1499	0	0	0	216147	
167752																																							2607	667	0	110	6417	0	48	0	369	20021	15718	135	17098	0	156	1065	1245	0	2923	50	20021	0	0	200	0	0	2575	0	2636	13082			0	8291	8135	98	603	0	0	0	2923	
167855																																							0	6649	0	0	41197	0	3784	1214	5960	211514	178972	1119	184830	0	1748	10038	0	0	26683	531	211513	0	0	3862	0	0	22028	0	30449	148524			0	142820	141072	262	1600	0	0	4739	26683	
167864																																							8207	6925	0	0	80475	0	2388	0	2361	244880	204887	498	217385	0	2418	0	12000	0	27495	1000	244880	0	0	11029	0	0	15000	0	80363	124524			0	145717	143299	466	1225	0	0	0	27495	
168441																																							6360	2639	183	0	9869	0	1920	564	3528	207242	180956	1442	188561	0	2575	0	4350	0	18681	1418	207242	0	0	10960	0	0	6184	1532	24069	156887			0	183222	180647	119	0	0	0	1813	18681	
168571																																							268	1339	0	1317	16286	0	1586	1000	2144	52865	47464	312	48328	0	353	0	552	0	4537	2	52865	0	0	4053	0	0	2290	0	3997	43467			0	27048	26695	-1808	2230	0	0	0	4537	
168731																																							8623	7890	30	0	49925	0	15358	1499	4489	370793	320383	3033	339220	0	4164	0	15000	0	31574	100	370794	0	0	-624	0	0	31054	0	43198	277185			0	283952	279788	1044	3191	0	0	804	31574	
169073																																							26905	25767	0	41079	87771	481	5120	979	17914	636575	491119	2589	599025	0	7259	11445	80317	0	37550	3	636575	0	0	-24157	0	0	75289	0	52816	438303			0	426243	418984	-13585	130	0	0	25000	37550	
169327																																							143	6709	0	0	38165	0	9064	255	3184	244692	200082	1218	225482	0	1032	0	17000	0	19210	2000	244692	0	0	14128	0	0	3000	0	34514	165568			0	180722	179690	82	7482	0	0	7182	19210	
169354																																							4788	6615	0	0	138778	0	1078	0	2954	204713	177128	771	177899	0	2151	0	0	0	26814	1137	204713	0	0	20657	0	0	3607	0	46608	130520			0	39151	37000	1413	13500	0	0	0	26814	
169653																																							722471	150843	54348	15050	611399	0	226802	156944	246537	10363754	8759619	69950	9269326	119904	287317	269534	200676	0	974524	81000	10363754	0	0	-203472	0	0	1091258	88823	1344851	7414768			0	8108225	7820908	5738	95	0	0	239081	1094428	
169756																																							55313	6734	0	69003	5850	749	6346	0	6234	308690	263600	3162	278722	0	2191	0	11960	0	29968	672	308690	0	0	19700	0	0	9905	0	73660	189940			0	160652	158461	-309	0	0	0	0	29968	
169952																																							211	3954	0	0	27475	0	1916	5679	4660	111749	86879	203	102705	0	1238	0	15623	0	9044	100	111749	0	0	3937	0	0	4400	0	13178	73701			0	56892	55654	607	12200	0	0	0	9044	
170051																																							25366	5856	386	0	134443	0	8010	6003	14842	596139	389560	2528	516255	0	5572	5446	90264	0	79884	5000	596139	0	0	64347	0	0	10000	0	59865	329695			0	401359	395787	537	0	0	0	33903	79884	
170257																																							4344	2125	0	200	29332	0	1132	0	2292	67687	59738	596	60334	0	284	0	0	0	7353	300	67687	0	0	6324	0	0	300	0	13933	45805			0	28021	27737	429	525	0	0	0	7353	
170332																																							162	6791	0	0	2327	0	3257	18	4252	198455	176564	915	184232	0	1920	0	6753	0	14223	1400	198455	0	0	7735	0	0	5089	0	24985	151578			0	183568	181648	-1	0	0	0	0	14223	
170640																																							5	2981	0	8973	0	0	137	0	305	25087	22028	60	22088	0	147	0	0	0	2999	309	25087	0	0	2299	0	0	391	0	2744	19284			0	12833	12686	0	0	0	0	0	2999	
170716																																							49690	171080	0	48994	1139566	0	49180	13850	152944	5790708	2755192	103740	5275222	0	88572	116353	1357049	117000	515486	138743	5790708	11747	10006	197836	0	0	195925	27634	461464	2293728			0	4073742	3985170	-17018	24500	0	145635	786600	515486	
170976																																							56	1110	319	3103	0	0	141	0	2441	47004	39183	521	42224	0	228	0	2520	0	4780	0	47004	0	0	79	0	0	4701	0	5040	34143			0	38762	38534	0	1300	0	0	0	4780	
171133	45552	15103	0	50	28420	0	7944	3824	9984	471150	2496	427642	0	8361	0	10000	0	43508	7302	471150	0	0	30715	0	0	5299	0		0	368634	360273	192	0	23232	43508	11347	0	11347				50	28113					460005	380567		416497				10000												12989	367578							0	0	0	23232		
171656																																							2041	3301	0	0	13800	0	1784	1049	875	81443	73829	241	74070	0	1042	0	0	0	7373	400	81443	0	0	5712	0	0	1000	0	13130	60699			0	57205	56163	261	2430	0	0	0	7373	
171759																																							1571	1614	0	0	16743	0	1175	468	2817	85293	68269	473	75751	0	620	0	6729	0	9542	700	85293	0	0	3953	0	0	4577	87	10205	58064			0	61438	60818	312	0	0	280	0	9542	
171768																																							441	5865	0	0	14412	0	5271	768	2863	162313	132450	510	149641	0	874	0	16681	0	12672	250	162313	0	0	6740	0	1963	3787	30436	27951	104499			0	100131	99257	-68	3000	0	0	0	12672	
172158																																							869	1739	0	10426	0	0	271	0	1031	62029	55479	160	57125	0	430	0	986	0	4904	640	62029	0	0	3434	0	0	830	0	9882	45597			0	48123	47693	0	0	0	500	0	4904	
172251																																							3664	831	0	100	2959	0	325	465	461	32409	27809	93	27992	0	511	0	90	0	4417	100	32409	0	0	2388	0	0	1900	0	4158	23651			0	22632	22121	29	1483	0	0	0	4417	
172457																																							1908	6882	0	7474	45173	0	12166	6311	10032	324785	269439	3442	300665	0	6891	0	14000	0	24119	980	324784	0	0	13031	0	0	10980	0	49778	219661			0	239359	232468	-872	2371	0	0	13784	24119	
172747																																							9556	3095	0	0	24790	0	4661	3898	2069	181423	167447	861	172961	0	1589	0	3000	0	8462	537	181423	0	0	-8946	0	0	16554	0	17882	149565			0	134943	133354	317	0	0	0	1653	8462	
172859																																							18	1235	120	10359	4024	0	619	51	1908	85368	71383	391	76996	0	661	1622	5097	0	8372	210	85368	0	0	3922	0	0	4240	0	6584	64799			0	66073	65412	0	0	0	125	0	8372	
173306																																							4792	4482	811	1587	40039	0	7943	0	10721	253977	208708	2131	232348	0	1846	0	14109	0	21629	400	253977	0	0	19686	0	0	1000	0	9165	199543			0	185448	183602	543	0	0	0	7400	21629	
173342																																							4107	1422	0	0	36316	0	619	17	600	71072	62395	562	63962	0	622	0	1005	0	7110	100	71072	0	0	5793	0	0	975	0	6058	56337			0	28613	27991	242	0	0	0	0	7110	
173548																																							10	21	0	0	32857	0	1252	269	2310	78523	59279	543	69938	0	509	0	9700	0	8585	1000	78523	0	0	6509	0	0	1000	0	7114	52165			0	40575	40066	76	1738	0	0	416	8585	
173557																																							674	4252	0	13970	38291	0	7872	4695	4176	348173	296142	1218	312536	0	2224	0	15000	0	35637	750	348173	0	0	29119	0	0	5745	242	50798	245344			0	252044	249820	23	24181	0	0	176	35637	
173575																																							44568	9266	0	83610	14889	0	11924	0	28363	675122	541108	4593	602201	0	3624	0	56500	0	72921	0	675122	0	0	73527	0	0	0	0	55656	485452			0	486126	482502	-606	0	0	0	0	72921	
173641																																							75	11090	0	0	55577	0	1423	449	2501	163756	140238	1489	142438	0	1222	0	711	0	21318	900	163756	0	0	19974	0	0	1000	0	21336	118902			0	93863	92641	-556	0	0	0	0	21318	
173959																																							2266	1583	0	0	72376	0	745	94	3941	107938	91247	629	93409	0	204	0	1533	0	14529	276	107938	0	0	13135	0	0	276	0	11288	79959			-15	23152	22948	857	3985	0	0	0	14529	
174321																																							0	1962	0	0	23466	0	3396	0	1015	75855	67084	1317	68401	0	236	0	0	0	7454	2321	75855	0	0	1222	0	0	4686	0	17167	49917			0	43859	43623	-775	2393	0	0	0	7454	
174367																																							0	2458	171	0	7143	0	1692	0	163	31710	25197	170	25367	0	312	2575	0	0	6343	500	31710	0	0	-111	0	0	5892	0	5068	20129			0	17820	17508	62	0	0	0	0	6343	
175056																																							77	4654	45	0	22399	0	6985	490	3368	177630	161073	719	161792	0	979	2434	0	0	15838	660	177630	0	0	3569	0	0	11292	0	27292	133781			0	136087	135108	317	2070	0	0	0	15838	
175140																																							28	4538	0	0	42320	0	5680	1487	3883	256347	199331	1678	230679	0	2863	0	24000	0	25668	300	256347	0	0	19699	0	0	4700	702	16923	182408			0	200572	197709	969	0	0	1000	4670	25668	
175458																																							478	495	0	3097	2997	0	171	0	474	20549	17819	119	18349	0	137	0	411	0	2200	100	20549	0	0	800	0	0	1300	0	1908	15911			0	12102	11965	0	872	0	0	0	2200	
175609																																							0	7258	0	0	23950	0	2275	0	2301	130143	108927	1515	110442	0	2061	0	0	0	19701	2400	130143	0	0	16557	0	0	520	0	35386	73541			0	93362	91301	224	3058	0	0	0	19701	
175672																																							232	2892	0	0	47725	0	5163	879	10757	213752	194541	192	199706	0	1340	0	4973	0	14046	10	213752	0	0	16665	0	0	0	0	15047	179494			0	135841	134501	-2629	11603	0	0	0	14046	
176053																																							980	1831	0	0	32057	0	203	0	432	55970	48771	230	50240	0	427	0	0	0	5730	200	55970	0	0	4858	0	0	500	56	15049	33722			0	18351	17924	172	2487	0	0	1239	5730	
176101																																							8818	6568	0	0	204445	0	10663	1327	30741	522809	350166	8051	445217	0	3233	0	87000	0	77592	1000	522809	0	0	77252	0	0	1164	0	64661	285505			-140	263480	260247	-1684	0	0	0	0	77592	
176325																																							0	3762	0	0	21996	0	1790	189	2860	80120	72291	309	73020	0	375	0	0	0	7100	420	80120	0	0	5768	0	0	705	0	12715	59576			0	49898	49523	207	0	0	420	0	7100	
176437																																							17027	3500	0	0	2838	0	703	2877	2905	63864	54941	1873	56814	0	948	0	0	0	7050	200	63864	0	0	3987	0	0	2800	0	7233	47708			0	34962	34014	63	0	0	0	0	7050	
176464																																							547	12500	1994	1264	69391	30	10489	14	18861	494416	434253	4938	446291	0	2247	2943	7100	0	48125	2500	494416	0	0	21931	0	0	23277	0	66732	367521			0	378630	376383	417	0	0	0	0	48125	
176642																																							2296	5497	0	0	12651	0	3714	663	1618	100792	80161	469	91175	0	1352	0	10545	0	9617	400	100792	0	0	8575	0	0	400	0	6591	73570			0	75705	74353	242	0	0	0	0	9617	
177135																																							0	918	0	17067	0	0	119	0	241	27813	20076	93	20169	0	167	0	0	0	7644	500	27813	0	0	6544	0	0	600	0	10887	9189			0	8440	8273	0	1195	0	0	0	7644	
177443																																							114	2443	73	0	79118	0	167	0	2658	156585	132671	301	137972	0	632	158	5000	0	18613	280	156585	0	0	14443	0	0	3670	0	11462	121209			0	71433	70801	220	1053	0	0	0	18613	
177500																																							41	1431	0	0	0	0	1201	20	352	38087	34617	168	34996	0	329	0	211	0	3091	50	38087	0	0	2991	0	0	50	0	6669	27948			0	34311	33982	0	1060	0	0	0	3091	
177546																																							87	2598	0	0	21713	0	5529	4815	3302	122023	95777	512	108889	0	3884	0	12600	0	13134	200	122023	0	0	-4454	0	0	17314	0	7056	88721			0	79113	75229	74	8750	0	0	0	13134	
177555																																							100	798	0	0	9742	0	102	0	322	19618	18123	38	18161	0	108	0	0	0	1457	125	19618	0	0	952	0	0	375	0	2454	15669			0	8462	8354	5	200	0	0	0	1457	
177751																																							9043	9196	0	0	0	0	633	2176	8812	410089	363755	4088	367852	0	4879	136	9	0	42237	2500	410089	0	0	32830	0	0	6907	0	102205	261550			0	382883	378004	0	2089	0	0	0	42237	
177920																																							1766	6113	147	0	97067	0	7598	136	12368	413675	360982	1906	381247	0	2895	2032	17590	0	32428	950	413675	0	0	30707	0	0	1072	0	38198	322784			0	285415	282520	-301	3928	0	0	769	32428	
177957																																							1064	10317	0	0	20024	0	7089	7320	12535	347568	313646	5326	325812	0	8100	0	480	0	21756	2963	347568	0	0	9172	0	0	17089	22595	76702	236945			-3766	274713	266613	-3702	11	0	6360	0	21756	
178057																																							13	705	0	170	0	0	83	69	321	14416	12041	71	12112	0	129	0	0	0	2304	100	14416	0	0	479	0	0	1725	0	1268	10772			0	13184	13055	0	0	0	0	0	2304	
178150																																							0	7201	290	0	27146	0	1265	1136	2123	138726	124254	674	124928	0	869	1141	0	0	13798	169	138726	0	0	9627	0	0	3906	0	14856	109398			0	95754	94885	96	3539	0	0	0	13798	
178244																																							0	1439	0	0	11596	0	963	0	1125	65028	57603	456	58059	0	622	0	0	0	6968	137	65027	0	0	5356	0	0	1350	0	7070	50534			0	47115	46493	125	3412	0	0	0	6968	
178271																																							0	1388	27	0	19211	0	1764	0	1428	61180	51213	293	53506	0	229	0	2000	0	7674	0	61180	0	0	0	0	0	7543	0	1387	49826			0	35142	34913	131	2449	0	0	0	7674	
178356																																							6493	1942	0	0	33553	0	3507	113	950	85186	73795	465	78261	0	239	0	4001	0	6925	50	85186	0	0	4129	0	0	2350	0	16666	57129			0	36542	36303	396	2325	0	0	0	6925	
178851																																							6702	6054	0	0	91145	0	4387	435	2822	238105	214579	1425	216004	0	2656	0	0	0	22101	1701	238105	0	0	15709	0	0	3562	213	47297	167282			0	128003	125347	1129	1000	0	0	0	22101	
179148																																							33	2147	0	1739	2888	0	1823	779	3718	97047	84943	1119	86062	0	475	0	0	0	10985	760	97047	0	0	7925	0	0	2240	0	14705	70238			0	80580	80105	60	3815	0	0	0	10985	
179335																																							0	5101	0	2864	45764	0	2211	859	4763	182409	161285	1627	162912	0	1625	0	0	0	19497	560	182409	0	0	2600	0	0	16295	0	25853	135432			0	118047	116422	42	4425	0	0	0	19497	
179700																																							16804	4068	511	17273	60636	0	5616	761	21086	488227	369574	2725	454446	0	4467	0	82147	0	33781	10	488227	0	0	1089	0	0	34831	4498	24578	344996			0	361441	356974	-2149	0	0	0	0	33781	
179755																																							1618	1109	505	0	14994	0	623	634	976	84959	71923	395	75544	0	852	0	2650	0	9415	625	84959	0	0	7550	0	0	1315	0	5230	66693			0	65352	64500	-75	0	0	576	0	9415	
180041																																							2736	2829	36	1469	8399	0	2651	2874	3682	93768	88236	341	88577	0	1191	126	0	0	5191	400	93768	0	0	1912	0	0	2755	0	4831	83405			0	68822	67631	124	1335	0	0	0	5191	
180078																																							17486	5133	467	0	25535	0	7883	2982	13007	383846	319883	1679	358922	266	4972	613	37360	0	24658	3500	383846	0	0	13079	0	0	7950	549	31960	287923			0	315163	310191	129	0	0	0	0	24924	
180144																																							0	1621	0	12810	5980	0	623	20	834	63687	54769	229	56199	0	500	0	1201	0	7488	1200	63687	0	0	4140	0	0	2200	0	8653	46116			0	33345	32845	-52	8954	0	0	0	7488	
180443																																							0	1651	0	0	18871	0	227	0	1333	61807	52841	316	57732	0	489	0	4575	0	4075	600	61807	0	0	1811	0	0	1950	0	9266	43575			0	34814	34325	-286	5400	0	0	0	4075	
180537																																							242	3564	0	8493	7983	0	2367	0	3893	83641	72523	809	73332	0	1242	0	0	0	10309	75	83641	0	0	9602	0	0	675	0	9221	63302			0	56566	55324	-43	1775	0	0	0	10309	
180845																																							83	1434	22	0	27988	0	866	0	1601	71672	49179	250	61818	0	381	0	7500	0	9854	300	71672	0	0	7621	0	0	1450	0	7649	41530			0	39859	39478	483	200	0	2556	2333	9854	
181347																																							4154	4302	214	0	84955	0	5300	585	6474	386814	312604	1216	358386	0	4797	1329	26000	0	28428	300	386814	0	0	15470	0	0	12900	1645	25374	287230			0	272653	267856	-242	10000	0	0	18566	28428	
181459																																							16086	15873	0	35256	22022	0	2414	1036	13071	481761	425630	4156	443603	0	10996	847	0	0	38158	1500	481761	0	0	17402	0	0	18950	0	58131	367499			0	386152	375156	306	0	0	0	13817	38158	
