"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB565	RCFDB566	RCFDB567	RCFDB568	RCFDB569	RCFDB570	RCFDB571	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB565	RCONB566	RCONB567	RCONB568	RCONB569	RCONB570	RCONB571	TEXT4087	
1001273																								365	0	56	15000	365	106000	true	0	0	0	0	0	0	56	0	0	634	0	365	0	8500	82500	0	0	true	0	0		
1001451																								0	0	0	0	0	667	false	0	0	0	0	0	0	0	0	0	58	0	0	0	0	667	0	0	false	0	0		
1001639																								87	0	1075	17000	0	31381	true	0	0	0	87	0	0	0	1075	0	40373	6	0	0	14000	0	0	0	false	0	381		
1001648																								651	0	246	0	651	20000	true	0	0	0	0	0	0	173	0	73	237	0	1605	0	0	0	14000	6000	true	0	0		
1001705																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
1001817																								190	0	213	0	190	200	false	0	0	0	0	0	0	176	0	37	1373	0	190	0	0	0	0	0	false	0	200		
1001853																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	true	0	0		
1002355																								0	0	187	0	0	0	false	0	0	0	0	0	0	109	0	78	81	0	0	0	0	0	0	0	false	0	0		
1002373																								211	0	0	488	211	25879	true	0	0	0	0	0	0	0	0	0	941	0	211	0	778	24613	0	0	true	0	0		
1002430																								0	0	2620	4000	0	30381	true	0	0	0	0	2566	0	54	0	0	319	0	0	0	0	26320	0	0	false	0	61		
1002458																								0	0	292	0	0	2477	false	0	0	0	0	0	0	217	0	75	186	0	0	0	1500	977	0	0	false	0	0		
1002618																								129	0	0	0	129	72	true	0	0	0	0	0	0	0	0	0	164	0	129	0	0	0	0	0	false	0	72		
1002850																								551	0	15	0	0	3440	false	0	0	0	551	0	0	15	0	0	1859	1	0	0	0	3440	0	0	false	0	0		
1002878																								5612	0	6017	18548	2226	435824	true	1281	0	0	3386	266	0	3973	0	497	2263	0	2226	0	34500	376583	3691	938	true	0	1564		
1002953																								0	0	383	0	0	0	false	0	0	0	0	249	0	134	0	0	2791	1	0	0	0	0	0	0	false	0	0		
1003455																								472	0	40	250	0	1250	false	0	0	0	472	0	0	40	0	0	1074	7	0	0	500	500	0	0	false	0	0		
1003549																								0	0	194	0	0	158	true	0	0	0	0	0	0	119	0	75	130	0	0	0	0	0	0	0	true	0	158		
1003558																								0	0	75	0	0	119	true	0	0	0	0	0	0	0	0	75	5144	5	0	0	0	0	0	0	true	0	119		
1003606																								9699	0	15	251300	9366	1076300	true	0	0	0	333	0	0	15	0	0	0	0	13740	0	400000	425000	0	0	true	0	0		
1003679																								3985	0	0	0	46	136105	true	0	0	0	3939	0	0	0	0	0	3614	2	46	0	0	125542	0	10563	true	0	0		
1003839																								0	0	568	0	0	659	true	0	0	0	0	0	0	0	0	568	2725	1	0	0	0	0	0	659	true	0	0		
1003848																								6296	0	3219	282500	1470	1433166	true	0	0	0	4826	18	0	2059	0	1142	2364	2	1470	0	133503	860526	53000	0	true	0	103637		
1003950																								0	0	71	0	0	0	false	0	0	0	0	0	0	71	0	0	126	0	0	0	0	0	0	0	false	0	0		
1004238																								0	0	0	500	0	500	false	0	0	0	0	0	0	0	0	0	488	1	0	0	0	0	0	0	false	0	0		
1004256																								0	0	0	59	0	3461	false	0	0	0	0	0	0	0	0	0	134	0	0	0	633	2134	0	0	false	0	635		
1004265																								0	0	487	11385	0	11385	true	487	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	false	0	0		
1004368																								10270	3239	3286	0	0	0	true	0	0	3239	10270	374	0	115	0	2797	1797	1	0	0	0	0	0	0	false	0	0		
1004470																								0	0	0	0	0	100	true	0	0	0	0	0	0	0	0	0	711	0	0	0	0	0	0	0	false	0	100		
1005262																								0	0	0	6000	0	8000	false	0	0	0	0	0	0	0	0	0	1710	2	0	0	2000	0	0	0	false	0	0		
1005440																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	false	0	0		
1005459																								0	0	63	0	0	0	false	0	0	0	0	0	0	63	0	0	341	1	0	0	0	0	0	0	false	0	0		
1005552																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0		
1005655																								0	0	88	0	0	0	false	0	0	0	0	0	0	88	0	0	324	0	0	0	0	0	0	0	false	0	0		
1005758																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	973	2	0	0	0	0	0	0	false	0	0		
1005833																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	247	2	0	0	0	0	0	0	false	0	0		
1005851																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	false	0	0		
1005860																								0	0	0	0	0	1000	true	0	0	0	0	0	0	0	0	0	1050	1	0	0	0	1000	0	0	false	0	0		
1006148																								0	0	0	0	0	2016	true	0	0	0	0	0	0	0	0	0	289	0	0	0	0	1958	58	0	false	0	0		
1006157																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	613	0	0	0	0	0	0	0	false	0	0		
1006344																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	440	0	0	0	0	0	0	0	false	0	0		
1006513																								0	0	0	5000	0	8051	true	0	0	0	0	0	0	0	0	0	3082	1	0	0	0	2957	0	0	true	0	94		
1006559																								0	0	83	0	0	0	true	0	0	0	0	0	0	83	0	0	1607	1	0	0	0	0	0	0	false	0	0		
1006577																								0	0	0	2500	0	5000	false	0	0	0	0	0	0	0	0	0	809	0	0	0	2500	0	0	0	false	0	0		
1006652																								0	0	7	0	0	466	true	0	0	0	0	0	0	0	0	7	2000	1	0	0	0	466	0	0	false	0	0		
1006670																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1638	1	0	0	0	0	0	0	false	0	0		
1006858																								10	0	0	0	0	852	false	0	0	0	10	0	0	0	0	0	470	0	0	0	0	308	0	44	false	0	500		
1006951																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
1007015																								956	1006	84	309	762	2952	true	0	1006	0	194	0	0	33	0	51	6356	1	876	0	675	1968	0	0	true	34711	0		
1007051																								0	0	0	417	0	10470	true	0	0	0	0	0	0	0	0	0	936	0	0	0	1724	8329	0	0	true	0	0		
1007145																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1676	8	0	0	0	0	0	0	false	0	0		
1007154																								0	0	36	4173	0	37830	true	0	0	0	0	0	0	36	0	0	5714	5	0	0	15643	18014	0	0	true	0	0		
1007417																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1880	1	0	0	0	0	0	0	true	0	0		
1007659																								0	0	0	750	0	1250	false	0	0	0	0	0	0	0	0	0	281	0	0	0	500	0	0	0	false	0	0		
1007734																								0	0	185	0	0	0	false	0	0	0	0	0	185	0	0	0	314	2	0	0	0	0	0	0	false	0	0		
1007752																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	false	0	0		
1007819																								413	0	970	0	413	63497	false	873	0	0	0	0	0	56	0	41	9864	3	413	0	5000	58000	0	0	true	0	497		
1007846																								916	2930	3842	25000	42	365000	true	0	2487	443	874	1792	0	230	0	1820	1675	1	42	0	340000	0	0	0	true	0	0		
1007930																								0	0	80	0	0	0	false	0	0	0	0	0	0	80	0	0	83	0	0	0	0	0	0	0	true	0	0		
1007958																								0	0	212	0	0	1300	false	0	0	0	0	0	212	0	0	0	530	1	0	0	0	1300	0	0	false	0	0		
1008076																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	358	0	0	0	0	0	0	0	false	0	0		
1008133																								0	0	293	0	0	0	true	0	0	0	0	0	0	290	0	3	887	0	0	0	0	0	0	0	true	0	0		
1008151																								0	0	0	0	0	504	false	0	0	0	0	0	0	0	0	0	377	3	0	0	0	0	120	380	false	0	4		
1008209																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2352	3	0	0	0	0	0	0	false	0	0		
1008432																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	2272	3	0	0	0	0	0	0	false	0	0		
1008450																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
1008553																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	390	4	0	0	0	0	0	0	false	0	0		
1008647																								0	0	75	279	0	1716	true	0	0	0	0	0	0	75	0	0	167	0	0	0	432	945	0	0	false	0	60		
1008674																								0	0	0	3600	0	10780	true	0	0	0	0	0	0	0	0	0	2240	13	0	0	1139	6041	0	0	false	0	0		
1008731																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1366	1	0	0	0	0	0	0	false	0	0		
1008955																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	true	0	0		
1009055																								65	0	0	0	0	0	false	0	0	0	65	0	0	0	0	0	36	0	0	0	0	0	0	0	true	0	0		
1009242																								0	0	100	5050	0	7050	true	0	0	0	0	7	0	93	0	0	3163	3	0	0	0	2000	0	0	false	0	0		
1009354																								675	0	3055	0	0	21248	true	0	0	0	675	0	0	0	0	3055	26204	9	0	0	6000	15248	0	0	false	0	0		
1009420																								0	0	1268	10031	0	10661	true	0	0	0	0	309	0	547	0	412	5787	3	0	0	175	455	0	0	true	0	0		
1009541																								25	0	0	0	0	8575	true	0	0	0	25	0	0	0	0	0	6310	4	0	0	0	8575	0	0	false	0	0		
1009756																								0	0	0	250	0	7650	true	0	0	0	0	0	0	0	0	0	927	1	0	0	4150	3250	0	0	true	0	0		
1009804																								475	0	6152	6000	212	18000	true	6017	0	0	263	0	0	135	0	0	676	0	292	0	12000	0	0	0	true	0	0		
1009813																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	296	0	0	0	0	0	0	0	false	0	0		
1009831																								0	0	1295	4000	0	4025	true	0	0	0	0	0	0	256	0	1039	643	0	0	0	0	0	0	0	false	0	25		
1009840																								0	0	31	1975	0	3475	false	0	0	0	0	0	0	31	0	0	140	0	0	0	0	1500	0	0	false	0	0		
1009952																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	602	2	0	0	0	0	0	0	false	0	0		
1010015																								0	0	246	0	0	0	false	0	0	0	0	0	0	246	0	0	171	0	0	0	0	0	0	0	false	0	0		
1010051																								0	0	28	0	0	0	false	0	0	0	0	28	0	0	0	0	764	1	0	0	0	0	0	0	false	0	0		
1010471																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1718	2	0	0	0	0	0	0	false	0	0		
1010761																								0	0	215	0	0	0	false	0	0	0	0	0	0	215	0	0	973	2	0	0	0	0	0	0	false	0	0		
1010930																								2053	0	3225	100000	0	637834	true	0	0	0	2053	1417	0	1430	0	378	109981	18	0	0	50000	487834	0	0	true	0	0		
1011432																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	469	0	0	0	0	0	0	0	false	0	0		
1011526																								1020	0	477	0	0	15000	true	0	0	0	1020	148	0	299	0	30	15518	7	0	0	0	15000	0	0	false	0	0		
1011553																								0	0	0	0	0	3021	true	0	0	0	0	0	0	0	0	0	251	0	0	0	3000	0	0	0	true	0	21		
1011638																								0	0	115	3478	0	3478	false	0	0	0	0	0	0	115	0	0	3047	14	0	0	0	0	0	0	true	0	0		
1011656																								0	91	0	0	0	0	true	0	91	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	false	0	0		
1011740																								313	0	57	0	0	0	false	0	0	0	313	0	0	0	0	57	0	0	0	0	0	0	0	0	false	0	0		
1011852																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
1011955																								0	31	58	0	0	0	true	0	0	31	0	0	0	41	0	17	2629	1	0	0	0	0	0	0	false	0	0		
1012055																								437	0	0	400	0	7170	false	0	0	0	437	0	0	0	0	0	670	1	0	0	1800	4970	0	0	true	0	0		
1012251																								0	0	55	0	0	16000	false	0	0	0	0	0	0	55	0	0	550	0	0	0	16000	0	0	0	true	0	0		
1012354																								50	0	0	0	0	0	false	0	0	0	50	0	0	0	0	0	324	0	0	0	0	0	0	0	false	0	0		
1012457																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	false	0	0		
1012671																								0	0	0	14000	0	50000	true	0	0	0	0	0	0	0	0	0	1805	0	0	0	23000	13000	0	0	false	0	0		
1012859																								0	0	0	528	0	3255	true	0	0	0	0	0	0	0	0	0	55	0	0	0	662	2065	0	0	true	0	0		
1013043																								0	0	83	0	0	26500	true	0	0	0	0	0	0	83	0	0	1804	2	0	0	0	26500	0	0	false	0	0		
1013070																								372	0	0	750	372	10750	true	0	0	0	0	0	0	0	0	0	224	0	1065	0	5000	5000	0	0	true	0	0		
1013650																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	false	0	0		
1013735																								0	0	130	0	0	0	false	0	0	0	0	0	0	0	0	130	1371	1	0	0	0	0	0	0	true	0	0		
1013744																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	false	0	0		
1013753																								0	0	0	2000	0	3000	true	0	0	0	0	0	0	0	0	0	152	1	0	0	1000	0	0	0	true	0	0		
1013856																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1287	0	0	0	0	0	0	0	false	0	0		
1014040																								0	0	63	0	0	7150	true	0	0	0	0	0	0	63	0	0	4875	3	0	0	5500	1500	0	0	true	0	150		
1014059																								0	0	28	0	0	197	false	0	0	0	0	0	0	28	0	0	119	0	0	0	0	152	0	0	false	0	45		
1014125																								0	0	0	0	0	1799	true	0	0	0	0	0	0	0	0	0	809	1	0	0	0	1799	0	0	true	0	0		
1014246																								0	0	0	0	0	3650	false	0	0	0	0	0	0	0	0	0	397	1	0	0	750	2900	0	0	false	0	0		
1014255																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
1014376																								0	0	161	0	0	0	false	0	0	0	0	23	0	0	0	138	1998	1	0	0	0	0	0	0	false	0	0		
1014451																								0	0	0	0	0	800	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	0	0	true	0	0		
1014554																								449	0	0	0	0	0	false	0	0	0	449	0	0	0	0	0	1171	1	0	0	0	0	0	0	false	0	0		
1014657																								0	0	0	0	0	4018	true	0	0	0	0	0	0	0	0	0	1625	1	0	0	0	4000	0	18	true	0	0		
1014675																								0	0	0	439	0	7339	false	0	0	0	0	0	0	0	0	0	1991	3	0	0	1750	5150	0	0	false	0	0		
1014778																								0	0	3179	5000	0	61384	true	0	0	0	0	0	0	0	0	3179	786	0	0	0	4000	52204	167	0	true	0	13		
1014844																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	424	0	0	0	0	0	0	0	false	0	0		
1014853																								219	0	93	2091	0	28083	true	0	0	0	219	0	0	0	0	93	285	0	0	0	9772	16220	0	0	false	0	0		
1014956																								5014	0	1495	2000	4776	7082	false	0	0	0	238	0	0	149	0	1346	288	0	4849	0	3000	2000	0	0	true	0	82		
1014965																								88	0	0	0	0	0	false	0	0	0	88	0	0	0	0	0	631	3	0	0	0	0	0	0	false	0	0		
1015056																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
1015177																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	813	0	0	0	0	0	0	0	false	0	0		
1015243																								2295	0	274	0	2295	811	true	0	0	0	0	44	0	230	0	0	2772	1	3194	0	0	750	0	61	true	0	0		
1015252																								220	0	0	6770	220	8770	true	0	0	0	0	0	0	0	0	0	1166	1	220	0	2000	0	0	0	true	0	0		
1015458																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	false	0	0		
1015467																								0	75	219	0	0	4352	true	0	0	75	0	2	0	125	0	92	1045	0	0	0	2000	2352	0	0	false	0	0		
1015560																								1397	0	0	1500	0	9650	false	0	0	0	1397	0	0	0	0	0	0	0	0	0	4500	3650	0	0	false	0	0		
1015832																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	385	0	0	0	0	0	0	0	false	0	0		
1015841																								0	0	38	0	0	1046	true	0	0	0	0	38	0	0	0	0	0	0	0	0	500	500	0	0	false	0	46		
1015850																								0	0	0	0	0	10000	true	0	0	0	0	0	0	0	0	0	2947	1	0	0	5000	5000	0	0	true	0	0		
1016062																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0		
1016231																								0	0	60	0	0	8201	false	0	0	0	0	0	0	60	0	0	454	1	0	0	5000	3201	0	0	false	0	0		
1016259																								0	0	165	0	0	25165	true	0	0	0	0	0	165	0	0	0	697	0	0	0	120	25045	0	0	true	0	0		
1016558																								0	0	0	0	0	2103	false	0	0	0	0	0	0	0	0	0	212	0	0	0	280	1823	0	0	false	0	0		
1016718																								0	0	59	0	0	1845	false	0	0	0	0	0	0	0	0	59	144	0	0	0	0	1845	0	0	false	0	0		
1016754																								0	0	43	0	0	0	false	0	0	0	0	0	0	43	0	0	130	0	0	0	0	0	0	0	false	0	0		
1016848																								0	159	0	0	0	0	false	0	0	159	0	0	0	0	0	0	1479	4	0	0	0	0	0	0	false	0	0		
1016857																								0	0	203	0	0	6451	true	0	0	0	0	0	0	203	0	0	10219	4	0	0	0	6451	0	0	false	0	0		
1016941																								0	0	43	0	0	0	true	0	0	0	0	0	0	43	0	0	825	4	0	0	0	0	0	0	false	0	0		
1017032																								0	0	312	0	0	13053	true	0	0	0	0	250	0	62	0	0	2297	1	0	0	0	12000	0	0	true	0	1053		
1017256																								0	0	297	0	0	403	true	0	0	0	0	180	0	37	0	80	763	0	0	0	0	391	0	0	false	0	12		
1017274																								0	0	0	14500	0	36079	true	0	0	0	0	0	0	0	0	0	1890	1	0	0	11000	10579	0	0	false	0	0		
1017425																								0	0	0	0	0	3687	true	0	0	0	0	0	0	0	0	0	4389	1	0	0	0	3687	0	0	false	0	0		
1017528																								10862	0	418	0	0	0	true	0	0	0	10862	0	0	173	146	99	1241	0	0	0	0	0	0	0	true	0	0		
1017555																								0	0	0	1900	0	1900	false	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	false	0	0		
1017564																								0	0	173	0	0	0	false	0	0	0	0	0	0	0	0	173	641	2	0	0	0	0	0	0	false	0	0		
1017649																								0	0	4	0	0	16185	true	0	0	0	0	0	0	4	0	0	390	0	0	0	0	16125	0	0	false	0	60		
1017658																								28330	0	8763	240000	12235	240000	true	0	0	0	16095	348	2119	1475	1447	3374	10670	4	12245	0	0	0	0	0	true	0	0		
1017854																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	976	1	0	0	0	0	0	0	false	0	0		
1017939																								8409	0	448	252900	0	488372	true	0	0	0	8409	0	0	448	0	0	14377	8	0	0	75747	159725	0	0	true	0	0		
1017957																								0	0	0	0	0	108	true	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	true	0	108		
1028010																								454	0	0	84700	0	184000	true	0	0	0	0	0	0	0	0	0	0	0	0	454	90000	0	0	0	false	0	9300		
1156221																								0	0	729	7000	0	25856	true	729	0	0	0	0	0	0	0	0	3402	3	0	0	10180	8676	0	0	false	0	0		
1156388																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	4046	2	0	0	0	0	0	0	false	0	0		
1156397																								0	0	405	0	0	10000	true	0	0	0	0	230	0	175	0	0	6084	9	0	0	10000	0	0	0	true	0	0		
1156539																								12	0	0	97000	0	106300	true	0	0	0	0	0	0	0	0	0	63948	8	0	12	3380	0	0	0	false	0	5920		
1156874																								0	0	145	1000	0	1000	false	0	0	0	0	0	0	20	0	125	243	0	0	0	0	0	0	0	false	0	0		
1157219																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	3922	2	0	0	0	0	0	0	false	0	0		
1157415																								0	0	2154	25000	0	25000	true	0	0	0	0	0	0	873	0	1281	3095	2	0	0	0	0	0	0	false	0	0		
1158832																								383	0	0	1000	0	5000	true	0	0	0	383	0	0	0	0	0	2733	2	0	0	0	4000	0	0	false	0	0		
1158878																								618	0	0	250	0	4383	true	0	0	0	618	0	0	0	0	0	0	0	0	0	500	3633	0	0	true	0	0		
1159996																								0	0	458	70	0	8640	true	0	0	0	0	200	0	258	0	0	2276	0	0	0	570	8000	0	0	true	0	0		
1160152	0	0	0	0	0	0	false	0	0	0	0	1545	1	0	0	0	0	0	0	false	0	0	0						0						0	0	0	0	0													
1160161	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0						0						0	0	0	0	0													
1160509																								0	0	355	0	0	8540	false	0	0	0	0	20	0	320	0	15	3463	3	0	0	0	7000	15	0	false	0	1525		
1160732	174	0	0	0	0	0	false	0	0	0	174	2533	2	0	0	0	0	0	0	false	0	0	0						0						0	0	0	0	0													
1160853																								1023	0	0	0	0	0	false	0	0	0	1023	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	0		
1161029																								0	0	479	5000	0	17500	true	0	0	0	0	0	0	104	0	375	9534	5	0	0	5000	7500	0	0	false	0	0		
1161216																								536	0	0	0	536	0	false	0	0	0	0	0	0	0	0	0	3979	1	536	0	0	0	0	0	false	0	0		
1162017																								802	0	2718	10000	0	10415	true	0	0	0	802	2383	0	0	0	335	198	0	0	0	0	0	415	0	false	0	0		
1162099																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	false	0	0		
1162147																								0	0	472	0	0	0	true	472	0	0	0	0	0	0	0	0	1451	2	0	0	0	0	0	0	true	0	0		
1162530																								0	0	159	0	0	36690	true	0	0	0	0	0	0	55	0	104	2696	1	0	0	0	36690	0	0	true	0	0		
1162558																								0	0	413	6000	0	22000	false	0	0	0	0	188	0	85	0	140	3061	3	0	0	0	16000	0	0	true	0	0		
1163153																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	1026320	0		
1163171																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	5042	5	0	0	0	0	0	0	false	0	0		
1164329																								0	0	979	4000	0	37233	true	0	0	0	0	0	700	0	0	279	4521	3	0	0	18000	15000	0	0	true	0	233		
1164347																								0	0	72	8000	0	16000	true	0	0	0	0	0	72	0	0	0	3310	2	0	0	0	8000	0	0	false	0	0		
1164730																								2001	0	1963	3700	0	13500	true	0	0	0	0	0	0	341	0	1622	3043	3	0	2001	8600	1200	0	0	false	0	0		
1165531																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1051	1	0	0	0	0	0	0	false	0	0		
1165540																								0	0	0	0	0	26170	false	0	0	0	0	0	0	0	0	0	17683	4	0	0	5000	21170	0	0	true	0	0		
1166060																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	4925	4	0	0	0	0	0	0	false	0	0		
1166435																								0	0	85	0	0	1000	false	0	0	0	0	0	0	0	0	85	37	0	0	0	0	1000	0	0	false	0	0		
1166453																								21	0	0	0	0	1500	false	0	0	0	21	0	0	0	0	0	1108	1	0	0	0	1500	0	0	false	0	0		
1167393																								258	0	0	0	0	25000	true	0	0	0	0	0	0	0	0	0	0	0	0	258	25000	0	0	0	false	0	0		
1167889																								0	0	2116	0	0	129000	true	0	0	0	0	0	0	37	0	2079	8	0	0	0	69000	60000	0	0	false	0	0		
1168439																								1313	0	0	2000	0	7350	true	0	0	0	1313	0	0	0	0	0	31	0	0	0	0	5350	0	0	false	0	0		
1169650																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	464	0	0	0	0	0	0	0	false	0	0		
1169913																								0	0	0	0	0	24682	true	0	0	0	0	0	0	0	0	0	5261	4	0	0	0	24682	0	0	false	0	0		
1176881																								0	1712	93553	1564000	0	2358008	false	27624	0	1712	0	5492	0	7653	24034	28750	0	0	0	0	0	780000	0	6202	false	0	7806		
1176920																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	true	0	0		
1186956																								0	0	284	0	0	0	false	0	0	0	0	0	0	81	0	203	404	1	0	0	0	0	0	0	false	0	0		
1186965																								0	0	0	0	0	2000	true	0	0	0	0	0	0	0	0	0	1454	1	0	0	0	2000	0	0	false	0	0		
1187001																								0	0	0	0	0	862	false	0	0	0	0	0	0	0	0	0	6096	4	0	0	0	862	0	0	true	0	0		
1187029																								0	0	1367	6000	0	15000	true	0	0	0	0	0	0	1367	0	0	20253	9	0	0	0	9000	0	0	false	0	0		
1187391																								1603	0	0	52000	1603	163440	true	0	0	0	0	0	0	0	0	0	0	0	1807	0	64500	46940	0	0	false	0	0		
1187494																								0	35	0	0	0	160	true	0	35	0	0	0	0	0	0	0	2579	2	0	0	0	160	0	0	false	0	0		
1187551																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	false	0	0		
1187896																								0	0	800	0	0	5261	false	0	0	0	0	362	0	438	0	0	2409	2	0	0	0	5261	0	0	false	0	0		
1188772																								0	0	166	0	0	6000	true	0	0	0	0	0	0	166	0	0	951	0	0	0	0	6000	0	0	false	0	0		
1188987																								0	0	784	0	0	0	false	784	0	0	0	0	0	0	0	0	378	0	0	0	0	0	0	0	false	0	0		
1189041																								27	0	0	4000	0	25000	true	0	0	0	27	0	0	0	0	0	1037	1	0	0	14000	7000	0	0	false	0	0		
1189993																								0	22	0	0	0	102484	true	0	22	0	0	0	0	0	0	0	13957	5	0	0	0	20000	0	0	true	0	82484		
1190001																								0	0	540	0	0	2250	true	0	0	0	0	0	0	0	0	540	3835	1	0	0	750	1500	0	0	true	0	0		
1190074																								7	0	0	400	0	400	true	0	0	0	7	0	0	0	0	0	16947	6	0	0	0	0	0	0	true	0	0		
1190476																								315	0	410	5450	0	19564	true	0	0	0	315	410	0	0	0	0	27703	5	0	0	6140	6087	0	0	true	0	1887		
1191352																								0	0	64	0	0	0	false	0	0	0	0	0	0	0	0	64	5492	3	0	0	0	0	0	0	false	0	0		
1191446																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	4660	1	0	0	0	0	0	0	false	0	0		
1191482																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2054	1	0	0	0	0	0	0	false	0	0		
1193543																								0	147	10	80	0	160	true	0	0	147	0	0	0	10	0	0	6065	5	0	0	80	0	0	0	false	0	0		
1198605																								10	0	0	0	0	8	true	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	true	0	8		
1198614																								0	0	529	0	0	0	true	0	0	0	0	0	0	0	0	529	2567	1	0	0	0	0	0	0	false	0	0		
1198641																								0	432	1848	0	0	0	true	0	0	432	0	0	0	1848	0	0	8898	3	0	0	0	0	0	0	true	0	0		
1211371																								40	0	0	10000	40	20000	true	0	0	0	0	0	0	0	0	0	1650	1	40	0	10000	0	0	0	false	0	0		
1211429																								0	0	653	0	0	12420	false	0	0	0	0	0	0	0	0	653	7957	3	0	0	5000	5700	0	0	false	0	1720		
1212846																								95706	0	0	0	0	532125	false	0	0	0	95706	0	0	0	0	0	0	0	0	0	0	0	313830	0	false	0	218295		
