"IDRSSD"	RIAD3123	RIAD4230	RIAD4605	RIAD5523	RIADB522	RIADC079	RIADC233	RIADC389	RIADC390	RIADC435	
237150	591	43	13	0	579	44	0	0	0	0	
237619	4406	592	106	0	4158	450	0	0	0	0	
237637	608	27	40	0	541	0	0	0	0	0	
237936	11961	4688	1594	0	10256	4577	0	0	0	0	
237954	542	478	376	0	494	806	0	0	0	0	
238045	109	9	1	0	102	3	0	0	0	0	
238139	653	0	22	0	682	51	0	0	0	0	
238241	2214	774	162	0	1867	589	0	0	0	0	
238250	696	45	1	0	650	0	0	0	0	0	
238371	2420	365	11	0	2058	14	0	0	0	0	
238661	1445	87	20	0	1400	62	0	0	0	0	
238737	2872	448	89	0	2594	259	0	0	0	0	
238755	543	20	151	0	381	9	0	0	0	0	
238812	392	20	2	0	466	96	0	0	0	0	
239015	2322	0	53	0	2269	0	0	0	0	0	
239042	190	16	1	0	176	3	0	0	0	0	
239275	3812	1190	47	0	3105	530	0	0	0	0	
239323	312	47	41	0	337	88	-25	0	0	0	
239556	2784	635	22	0	2221	94	0	0	0	0	
239613	6732	875	182	0	6140	465	0	0	0	0	
239640	329	81	50	0	216	18	0	0	0	0	
239659	1690	135	86	0	1507	38	0	0	0	0	
239752	434	0	4	0	431	1	0	0	0	0	
240141	1072	96	22	0	1100	146	0	0	0	0	
240356	664	75	2	0	623	36	0	0	0	0	
240459	486	47	23	0	451	35	0	0	0	0	
240468	446	169	4	0	430	157	0	0	0	0	
240954	712	60	14	0	665	27	0	0	0	0	
241009	302	36	10	0	315	59	0	0	0	0	
241157	2835	450	70	0	2717	402	0	0	0	0	
241559	617	60	24	0	585	52	0	0	0	0	
241607	2197	425	1	0	1822	51	0	0	0	0	
242015	14646	410	123	0	14600	487	0	0	0	0	
242248	709	110	33	0	710	144	0	0	0	0	
242257	864	10	10	0	760	9	93	0	0	0	
242275	795	690	84	0	809	788	0	0	0	0	
242444	5221	315	62	0	5119	275	0	0	0	0	
242949	308	0	4	0	306	2	0	0	0	0	
242958	444	98	5	0	385	44	0	0	0	0	
243151	7483	586	567	0	6706	376	0	0	0	0	
243375	157	40	7	0	189	79	0	0	0	0	
243414	745	0	2	0	772	29	0	0	0	0	
243647	234	0	4	0	253	23	0	0	0	0	
243870	690	0	0	0	690	0	0	0	0	0	
243955	200	-150	59	0	336	45	0	0	0	0	
244037	193	0	20	0	185	12	0	0	0	0	
244149	772	35	86	0	668	17	0	0	0	0	
244158	818	45	84	0	912	223	0	0	0	0	
244251	1429	115	24	0	1358	68	0	0	0	0	
244345	8250	250	542	0	8284	826	0			0	
244907	37856	6185	1055	0	29321	4852	6147	0	0	0	
245016	3286	238	17	0	3138	107	0	0	0	0	
245276	5889	3590	691	0	3901	2293	0	0	0	0	
245333	384059	129200	36935	0	381579	163655	0	0	0	0	
245351	450	160	36	0	508	254	0	0	0	0	
245557	2359	298	12	0	2211	162	0	0	0	0	
245566	5069	1550	163	0	3983	627	0	0	0	0	
245856	240	24	0	0	232	16	0	0	0	0	
246022	1354	55	16	0	1361	78	0	0	0	0	
246134	795	215	56	0	720	196	0	0	0	0	
246237	136	1	4	0	132	1	0	0	0	0	
246321	3585	225	121	0	3449	210	0	0	0	0	
246451	323	85	25	0	262	49	0	0	0	0	
246657	6116	1250	77	0	5608	819	0	0	0	0	
246947	405	332	32	0	295	254	0	0	0	0	
246956	1943	1844	33	0	1880	1814	0	0	0	0	
247140	853	135	1	0	805	88	0	0	0	0	
247355	2974	693	134	0	2609	462	0	0	0	0	
247449	513	154	45	0	456	142	0	0	0	0	
247476	275	6	83	0	313	127	0	0	0	0	
247551	584	0	20	0	633	69	0	0	0	0	
247645	478	90	6	0	394	12	0	0	0	0	
247711	271	0	10	0	294	33	0	0	0	0	
247908	6763	555	8	0	6218	18	0	0	0	0	
248147	324	0	0	0	324	0	0	0	0	0	
248240	3528	1425	1	0	2503	401	0	0	0	0	
248352	184	28	0	0	185	29	0	0	0	0	
248455	1641	0	31	0	1700	90	0	0	0	0	
248633	652	234	15	0	597	194	0	0	0	0	
248745	1150	0	261	0	893	4	0	0	0	0	
248950	694	103	5	0	604	18	0	0	0	0	
248969	1309	125	10	0	1201	27	0	0	0	0	
249153	292	80	7	0	270	65	0	0	0	0	
249256	764	82	36	0	710	64	0	0	0	0	
249304	497	50	40	0	563	156	0	0	0	0	
249416	487	185	5	0	614	317	0	0	0	0	
249546	256	27	0	0	230	1	0	0	0	0	
249555	627	75	91	0	529	68	0	0	0	0	
249564	131	0	0	0	131	0	0	0	0	0	
249612	13692	-9188	130	0	22807	57	0	0	0	0	
249658	719	200	28	0	684	193	0	0	0	0	
249872	14117	-120	143	0	14754	660	0	0	0	0	
249957	247	0	11	0	236	0	0	0	0	0	
250047	284	24	53	0	273	66	0	0	0	0	
250113	349	72	18	0	344	85	0	0	0	0	
250430	428	160	26	0	380	138	0	0	0	0	
250850	465	980	13	0	431	959	0	0	0	0	
251008	436	0	0	0	436	0	0	0	0	0	
251352	1032	375	68	0	1051	462	0	0	0	0	
251558	1687	314	34	0	1638	299	0	0	0	0	
251736	5874	630	296	0	5567	619	0	0	0	0	
251745	1440	225	128	0	1498	411	0	0	0	0	
251857	829	0	3	0	849	23	0	0	0	0	
251969	1646	790	251	0	2181	1576	0	0	0	0	
252041	944	57	4	0	895	12	0	0	0	0	
252256	39	14	0	0	33	8	0	0	0	0	
252452	446	0	27	0	435	16	0	0	0	0	
252658	498	201	59	0	473	235	0	0	0	0	
252706	7576	1200	48	0	6456	128	0	0	0	0	
252836	5301	0	13	0	5288	0	0	0	0	0	
253262	480	68	6	0	503	97	0	0	0	0	
253356	2187	675	79	0	2103	670	0	0	0	0	
253440	988	187	12	0	850	61	0	0	0	0	
253468	7740	100	272	0	8183	815	0	0	0	0	
253646	496	115	36	0	556	211	0	0	0	0	
253730	553	80	42	0	483	52	0	0	0	0	
253776	60	5	0	0	55	0	0	0	0	0	
254148	807	625	10	0	417	245	0	0	0	0	
254317	2524	0	245	0	2454	175	0	0	0	0	
254504	741	390	23	0	1607	2459	1180	0	0	0	
254652	250	55	13	0	195	13	0	0	0	0	
254670	6	0	0	0	6	0	0	0	0	0	
254849	1135	90	171	0	1063	189	0	0	0	0	
254867	317	4	16	0	322	25	0	0	0	0	
255136	2276	238	90	0	2193	245	0	0	0	0	
255350	526	86	12	0	501	73	0	0	0	0	
255462	1160	143	0	0	1017	0	0	0	0	0	
255547	557	77	1	0	485	6	0	0	0	0	
255556	709	0	4	0	923	218	0	0	0	0	
255659	12658	1515	255	0	11218	330	0			0	
255873	437	96	2	0	433	94	0	0	0	0	
255958	191	106	56	0	144	115	0	0	0	0	
256049	54	7	0	0	48	1	0	0	0	0	
256058	745	199	38	0	636	128	0	0	0	0	
256179	418	16	9	0	432	39	0	0	0	0	
256272	734	0	33	0	726	25	0	0	0	0	
256450	277	0	41	0	315	79	0	0	0	0	
256553	12603	1455	253	0	11646	751	0	0	0	0	
256964	1422	380	194	0	1211	363	0	0	0	0	
257000	5935	1750	487	0	5991	2293	0	0	0	0	
257233	1004	460	51	0	971	478	0	0	0	0	
257345	442	32	11	0	425	27	1	0	0	0	
257466	335	90	5	0	266	26	0	0	0	0	
257653	381	78	28	0	357	82	0	0	0	0	
257756	398	27	29	0	376	34	0	0	0	0	
257840	706	65	2	0	642	3	0	0	0	0	
257868	5444	822	169	0	3243	415	1625	0	0	0	
258146	159	90	2	0	176	109	0	0	0	0	
258306	2380	45	38	0	2318	7	-14	0	0	0	
258351	1150	310	15	0	1013	188	0	0	0	0	
258379	631	30	7	0	626	32	0	0	0	0	
258445	6188	1254	59	0	6233	1358	0	0	0	0	
258539	366	22	0	0	344	0	0	0	0	0	
258632	91	45	3	0	110	67	0	0	0	0	
258771	14792	1814	0	0	13043	65	0	0	0	0	
259031	36145	0	2358	0	36629	2842	0	0	0	0	
259059	115	0	0	0	120	5	0	0	0	0	
259330	6630	2662	672	0	6623	3327	0	0	0	0	
259442	1548	341	44	0	1569	406	0	0	0	0	
259518	574769	325466	39225	0	537134	327056	0	0	527	0	
259554	218	22	3	0	199	6	0	0	0	0	
259657	2700	700	97	0	3849	1955	9	0	0	0	
259853	125	55	10	0	121	61	0	0	0	0	
259956	631	135	22	0	487	13	0	0	0	0	
260055	7544	390	273	0	7619	738	0	0	0	0	
260149	149	0	1	0	159	11	0	0	0	0	
260354	1301	0	6	0	1299	4	0	0	0	0	
260831	617	64	7	0	641	95	0	0	0	0	
260868	571	204	33	0	523	189	0	0	0	0	
261070	1373	289	89	0	1332	337	0	0	0	0	
261146	850	56	53	0	825	84	0	0	0	0	
261258	1807	1	176	0	1721	91	0	0	0	0	
261360	825	205	65	0	778	223	0	0	0	0	
261557	60	14	7	0	53	14	0	0	0	0	
261632	234	375	17	0	245	403	0	0	0	0	
261904	826	67	3	0	790	34	0	0	0	0	
261940	2878	390	53	0	2273	106	268	0	0	0	
262059	1525	350	49	0	1327	201	0	0	0	0	
262068	16271	930	343	0	15235	237	0	0	0	0	
262237	509	0	0	0	520	11	0	0	0	0	
262273	290	14	0	0	279	3	0	0	0	0	
262358	312	150	72	0	265	175	0	0	0	0	
262451	1172	357	41	0	1021	247	0	0	0	0	
262741	1022	290	36	0	922	226	0	0	0	0	
262844	2708	315	34	0	2383	24	0	0	0	0	
262956	1088	145	24	0	1017	98	0	0	0	0	
262965	609	0	25	0	584	0	0	0	0	0	
263243	1897	540	64	0	1744	451	0	0	0	0	
263551	290	173	8	0	300	185	0	0	0	0	
263627	702	235	73	0	1311	917	0	0	0	0	
263953	1321	200	279	0	1113	271	0	0	0	0	
264156	49	0	2	0	47	0	0	0	0	0	
264455	1126	374	154	0	859	261	0	0	0	0	
264558	9096	9123	18	0	7082	7127	0	0	0	0	
264941	1998	243	12	0	2012	269	0	0	0	0	
265041	930	0	170	0	828	68	0	0	0	0	
265340	559	46	33	0	541	61	0	0	0	0	
265407	8098	1610	232	0	7824	1568	0	0	0	0	
265452	413	75	17	0	345	24	0	0	0	0	
265676	765	80	35	0	766	118	2	0	0	0	
265948	1079	0	3	0	1084	8	0	0	0	0	
266066	442	110	20	0	343	31	0	0	0	0	
266244	479	30	0	0	481	32	0	0	0	0	
266253	484	63	63	0	393	35	0	0	0	0	
266271	78666	8495	2420	0	77008	9257	0	0	0	0	
266655	671	36	99	0	615	79	0	0	0	0	
266851	1343	341	62	0	1107	280	113	0	0	0	
266879	395	24	2	0	394	25	0	0	0	0	
266945	3110	1375	138	0	3037	1440	0	0	0	0	
267652	1039	90	10	0	973	34	0	0	0	0	
267737	4855	1035	17	0	4273	470	0	0	0	0	
267755	1341	90	44	0	1216	9	0	0	0	0	
267979	19616	6242	7365	0	27214	21205	0	0	0	0	
268042	1263	155	78	0	1253	223	0	0	0	0	
268136	839	180	18	0	657	16	0	0	0	0	
268257	3037	608	110	0	2713	394	0			0	
268341	484	0	9	0	537	62	0	0	0	0	
268556	5273	450	75	0	5014	266	0	0	0	0	
268734	4826	974	1	0	3976	125	0	0	0	0	
268828	2437	158	230	0	2460	411	0	0	0	0	
268846	1748	135	186	0	1632	205	0			0	
268976	576	45	0	0	538	7	0	0	0	0	
269049	981	222	24	0	979	244	0	0	0	0	
269058	814	120	6	0	725	37	0	0	0	0	
269478	311	0	0	0	314	3	0	0	0	0	
269656	832	0	91	0	278	12	475	0	0	0	
269759	468	0	2	0	594	128	0	0	0	0	
270036	5019	900	0	0	4123	4	0			0	
270148	614	315	38	0	587	326	0	0	0	0	
270335	3752	788	219	0	3479	734	0	0	0	0	
270353	365	53	3	0	316	7	0	0	0	0	
270504	2213	103	95	0	2156	141	0	0	0	0	
270531	2672	-462	186	0	4776	93	-1735	0	0	0	
270652	317	7	0	0	357	47	0	0	0	0	
271136	1800	127	531	0	1800	658	0	0	76	0	
271154	754	0	102	0	662	10	0	0	0	0	
271275	953	83	9	0	915	54	0	0	0	0	
271341	1000	135	47	0	922	104	0	0	0	0	
271529	1325	147	61	0	1166	49	0	0	0	0	
271631	1252	255	25	0	1065	93	0	0	0	0	
271743	388	0	79	0	317	8	0	0	0	0	
271752	755	96	95	0	686	122	0			0	
271855	1044	94	21	0	976	47	0	0	0	0	
272030	135	75	24	0	165	129	0	0	0	0	
272058	149	14	0	0	135	0	0	0	0	0	
272151	337	0	6	0	344	13	0	0	0	0	
272218	82006	15838	2885	0	76138	12855	0	0	0	0	
272245	118	2	5	0	113	2	0	0	0	0	
272254	117	0	5	0	116	4	0	0	0	0	
272272	1834	150	37	0	1717	70	0	0	0	0	
272302	1251	-44	15	0	1284	4	0	0	0	0	
272357	384	300	0	0	293	209	0	0	0	0	
272870	544	0	0	0	544	0	0	0	0	0	
273149	1336	78	48	0	1285	75	0	0	0	0	
273251	617	70	16	0	540	9	0	0	0	0	
273336	5378	1420	116	0	4944	1102	0	0	0	0	
273523	11091	1998	1148	0	10694	2749	0	0	0	0	
273550	1179	0	69	0	1177	67	0	0	0	0	
273653	620	20	10	0	590	0	0	0	0	0	
273662	2061	25	38	0	2044	46	0	0	0	0	
273840	183	4	1	0	178	0	0	0	0	0	
273859	57	0	0	0	58	1	0	0	0	0	
273907	2642	225	15	0	2471	69	0	0	0	0	
274025	151	6	4	0	142	1	0	0	0	0	
274052	221	20	13	0	195	7	0	0	0	0	
274164	1229	295	97	0	1172	335	0	0	0	0	
274548	1375	0	5	0	1373	3	0	0	0	0	
274641	368	100	28	0	255	15	0	0	0	0	
274753	124	5	7	0	122	10	0	0	0	0	
274829	2929	585	168	0	2715	539	0			0	
274856	524	0	3	0	603	82	0	0	0	0	
275116	1793	270	51	0	1632	160	0	0	0	0	
275255	320	0	64	0	276	20	0	0	0	0	
275358	1632	135	25	0	1926	454	0	0	0	0	
275509	1696	65	21	0	1644	34	0	0	0	0	
275657	286	32	6	0	268	20	0	0	0	0	
275750	2806	301	107	0	2692	294	0	0	0	0	
275769	73	0	14	0	65	6	0	0	0	0	
276159	450	105	137	0	519	311	0	0	0	0	
276355	321	45	44	0	318	86	0	0	0	0	
276449	439	8	13	0	464	46	0	0	0	0	
276551	894	0	3	0	897	6	0	0	0	0	
276579	101362	34500	5451	0	95811	34400	0	0	0	0	
276645	714	54	5	0	666	11	0	0	0	0	
276654	174	5	0	0	176	7	0	0	0	0	
276711	370	0	0	0	370	0	0	0	0	0	
276775	96	0	2	0	105	11	0	0	0	0	
276850	5891	2290	644	0	4828	1871	0	0	0	0	
276953	208	135	23	0	207	157	0	0	0	0	
277053	515	12	0	0	503	0	0	0	0	0	
277240	1126	180	4	0	998	56	0	0	0	0	
277277	107	0	0	0	107	0	0	0	0	0	
277558	470	105	3	0	421	59	0	0	0	0	
277567	1232	135	89	0	1438	430	0	0	0	0	
277736	719	78	29	0	668	56	0	0	0	0	
277820	1685	199	433	0	1293	240	0	0	0	0	
277950	166	19	7	0	160	20	0	0	0	0	
278078	1001	140	0	0	861	0	0	0	0	0	
278153	404	193	28	0	600	417	0	0	0	0	
278256	1786	625	9	0	1166	14	0	0	0	0	
278555	2753	797	302	0	2785	1131	0	0	0	0	
278733	2622	4015	80	0	743	1208	-1008	0	0	0	
278751	165	0	44	0	141	20	0	0	0	0	
278818	2089	180	36	0	1935	62	0	0	0	0	
278957	926	232	17	0	853	176	0	0	0	0	
279105	3988	0	6	0	3992	10	0	0	0	0	
279253	1626	553	52	0	1779	758	0	0	0	0	
279338	2425	495	13	0	2146	229	0			0	
279673	382	-127	27	0	482	0	0	0	0	0	
279842	1576	195	12	0	1374	5	0	0	0	0	
279954	1662	-300	408	0	1681	127	0	0	0	0	
280044	12634	3137	857	0	11410	2770	0			0	
280110	1261227	286582	89331	71580	1325029	372060	3925	0	0	0	
280138	853	72	66	0	840	125	0	0	0	0	
280352	189	39	0	0	155	5	0	0	0	0	
280558	85	0	5	0	90	10	0	0	0	0	
280624	4424	93	41	0	4639	349	0	0	0	0	
280950	1157	11	18	0	1139	11	0	0	0	0	
281144	1607	225	0	0	1384	2	0	0	0	0	
281210	1015	0	218	0	1002	205	0	0	0	0	
281416	7229	1215	230	0	6206	1115	693	0	0	0	
281751	90	10	0	0	80	0	0	0	0	0	
281845	847	423	19	0	514	109	0	0	0	0	
282048	581	91	14	0	615	139	0	0	0	0	
282141	48883	15195	3463	0	42298	12073	0	0	0	0	
282208	4238	375	138	0	4212	487	0	0	0	0	
282226	1594	120	41	0	1819	386	0	0	0	0	
282329	6769	1040	166	0	6218	655	0	0	0	0	
282824	974	0	19	0	1073	118	0	0	0	0	
283054	2567	1405	143	0	2394	1375	0	0	0	0	
283157	604	43	80	0	599	118	0	0	0	0	
283438	2251	320	301	0	1985	687	332	0	0	0	
283652	391	216	20	0	436	281	0	0	0	0	
283737	3082	524	58	0	2734	234	0	0	0	0	
283858	424	50	7	0	383	16	0	0	0	0	
283867	1353	125	127	0	1370	269	0	0	0	0	
284154	408	38	30	0	398	58	0	0	0	0	
284239	753	450	126	0	992	815	0	0	0	0	
284248	350	70	11	0	300	31	0	0	0	0	
284332	2134	760	15	0	2132	773	0	0	0	0	
284408	424	198	10	0	273	57	0	0	0	0	
284556	898	784	24	0	569	479	0	0	0	0	
284743	384	0	11	0	373	0	0	0	0	0	
284819	10811	2211	621	0	10865	2886	0	0	0	0	
284958	335	0	28	0	388	81	0	0	0	0	
285151	845	28	86	0	801	70	0	0	0	0	
285348	1021	116	1	0	915	11	0	0	0	0	
285544	2321	357	4	0	2322	362	0	0	0	0	
285553	159	20	0	0	144	5	0	0	0	0	
285740	3666	530	42	0	3255	161	0	0	0	0	
285759	444	75	19	0	388	38	0	0	0	0	
285777	35	1	1	0	35	2	0	0	0	0	
285852	1028	113	25	0	941	51	0	0	0	0	
285928	1418	170	22	0	1344	118	0	0	0	0	
286251	179	25	18	0	177	41	0	0	0	0	
286457	176	22	3	0	166	15	0	0	0	0	
286466	2568	817	35	0	2103	387	0	0	0	0	
286840	277	200	1	0	187	111	0	0	0	0	
286952	914	155	22	95	832	0	0	0	0	0	
287007	3503	3172	2	0	2148	1819	0	0	0	0	
287155	206	20	4	0	208	26	0	0	0	0	
287342	218	27	0	0	191	0	0	0	0	0	
287351	1895	55	47	0	1110	113	796	0	0	0	
287445	2271	360	68	0	1956	113	0	0	0	0	
287539	2092	430	0	0	1720	58	0	0	0	0	
287650	336	36	5	0	316	21	0	0	0	0	
287856	223	0	5	0	237	19	0	0	0	0	
287922	631	0	23	0	621	13	0	0	0	0	
287959	419	9	2	0	410	2	0	0	0	0	
288152	105	0	2	0	103	0	0	0	0	0	
288358	702	281	71	0	627	277	0	0	0	0	
288376	1529	882	73	0	1322	748	0	0	0	0	
288750	273	80	23	0	268	108	10	0	0	0	
288853	2246	377	172	0	2311	614	0	0	0	0	
289056	553	60	11	0	572	90	0	0	0	0	
289065	508	155	5	0	537	189	0	0	0	0	
289225	108	0	1	0	142	35	0	0	0	0	
289449	1316	0	75	0	1241	0	0	0	0	0	
289515	4435	1166	168	0	4305	1204	0	0	0	0	
289542	2825	315	42	0	2663	195	0	0	0	0	
289702	6562	0	76	0	6632	146	0	0	0	0	
289739	611	54	0	0	559	2	0	0	0	0	
289757	1269	208	25	0	1805	769	0	0	0	0	
290052	7331	984	577	0	6654	884	0	0	0	0	
290230	1021	115	23	0	949	66	0	0	0	0	
290249	4207	864	134	0	4107	898	0	0	0	0	
290838	45	0	2	0	50	7	0	0	0	0	
290847	144	6	0	0	138	0	0	0	0	0	
290922	432	50	3	0	397	18	0	0	0	0	
291059	428	9	0	0	419	0	0	0	0	0	
291152	619	152	55	0	544	132	0	0	0	0	
291273	1355	93	12	0	1259	9	0	0	0	0	
291330	491	212	23	0	286	30	0	0	0	0	
291611	2263	450	105	0	2173	465	0	0	0	0	
291732	398	54	5	0	352	13	0	0	0	0	
291910	643	204	85	0	585	231	0	0	0	0	
292234	1237	596	68	0	1059	486	0	0	0	0	
292467	193	0	26	0	210	43	0	0	0	0	
292524	3251	1051	200	0	2860	860	0	0	0	0	
292850	311	41	9	0	323	62	0	0	0	0	
292908	2496	360	1	0	2146	11	0	0	0	0	
293026	2102	540	11	0	1737	186	0	0	0	0	
293053	2073	662	9	0	1492	90	0	0	0	0	
293352	177	60	1	0	129	13	0	0	0	0	
293437	213	117	44	0	201	149	0	0	0	0	
293651	423	0	26	0	401	4	0	0	0	0	
293736	5909	850	139	0	5431	511	0	0	0	0	
293754	456	36	32	0	398	10	0	0	0	0	
294023	649	62	131	0	688	232	0	0	0	0	
294153	328	0	13	0	364	49	0	0	0	0	
294256	2260	282	56	0	2458	536	0	0	0	0	
294331	1890	405	4	0	1758	277	0	0	0	0	
294359	251	0	14	0	272	35	0	0	0	0	
294564	712	490	31	0	622	431	0	0	0	0	
294751	2151	250	66	0	2160	325	0	0	0	0	
294779	3891	173	70	0	3777	129	0	0	0	0	
294827	455	0	11	0	487	43	0	0	0	0	
295011	2620	270	37	0	2414	101	0	0	0	0	
295057	582	204	59	0	391	138	66	0	0	0	
295356	225	37	24	0	216	52	0	0	0	0	
295552	2637	876	3	0	1143	255	870	0	0	0	
295628	4018	40	169	0	4472	663	0	0	0	0	
295637	1089	110	12	0	1047	80	0	0	0	0	
295646	66	0	7	0	59	0	0	0	0	0	
295758	348	147	0	0	310	109	0	0	0	0	
296438	893	85	7	0	855	54	0	0	0	0	
296456	1251	0	157	0	1309	215	0			0	
296559	1073	455	98	0	1197	677	0	0	0	0	
296755	664	374	62	0	457	229	0	0	0	0	
296858	268	138	0	0	221	91	0	0	0	0	
297042	921	256	80	0	1014	429	0	0	0	0	
297051	562	198	0	0	551	187	0	0	0	0	
297257	314	120	203	0	248	257	0	0	0	0	
297453	690	160	21	0	688	179	0	0	0	0	
297547	138	6	6	0	126	0	0	0	0	0	
297631	1803	90	10	0	1722	19	0	0	0	0	
297734	1671	135	84	0	1595	143	0	0	0	0	
297761	695	75	1	0	637	18	0	0	0	0	
298049	443	27	0	0	480	64	0	0	0	0	
298058	104	0	0	0	119	15	0	0	0	0	
298218	842	91	3	0	850	102	0	0	0	0	
298245	1178	270	34	0	1094	220	0	0	0	0	
299046	9627	2232	621	0	9546	2772	0	0	0	0	
299251	170	15	2	0	165	12	0	0	0	0	
299644	856	0	28	0	839	11	0	0	0	0	
299653	298	43	10	0	263	18	0	0	0	0	
299868	3887	-89	174	0	3886	84	0	0	0	0	
300009	3317	360	36	0	3104	183	0	0	0	0	
300036	2298	565	32	0	2307	606	0	0	0	0	
300063	2051	0	11	0	2054	14	0	0	0	0	
300157	357	15	6	0	353	17	0	0	0	0	
300250	442	27	55	0	375	15	0	0	0	0	
300353	1024	151	210	0	1053	390	0	0	0	0	
300371	1934	90	17	0	1495	250	582	0	0	0	
300456	187	0	23	0	165	1	0	0	0	0	
300531	4448	1130	148	0	4136	966	0	0	0	0	
300933	3929	736	194	0	3773	774	0	0	0	0	
300942	494	110	1	0	472	89	0	0	0	0	
300960	1914	84	101	0	1865	136	0	0	0	0	
301640	259	69	3	0	207	20	0	0	0	0	
301668	4642	1125	120	0	4126	729	0	0	0	0	
301800	3933	0	54	0	4106	227	0	0	0	0	
302030	190	3	0	0	195	8	0	0	0	0	
302133	49	0	0	0	72	23	0			0	
302450	376	28	48	0	301	1	0	0	0	0	
302553	527	0	0	0	529	2	0	0	0	0	
302656	3172	240	48	0	3087	203	0	0	0	0	
302665	380	25	7	0	360	12	0	0	0	0	
303345	2717	584	111	0	2717	695	0	0	0	0	
303550	501	49	6	0	449	3	0	0	0	0	
303653	734	264	46	0	640	216	0	0	0	0	
303701	855	83	45	0	820	93	0	0	0	0	
303747	390	28	3	0	398	39	0	0	0	0	
303952	2010	330	30	0	1911	261	0	0	0	0	
304034	5423	1290	108	0	4173	130	-18			0	
304155	99	0	1	0	100	2	0	0	0	0	
304173	321	-32	8	0	353	8	0	0	0	0	
304520	754	0	1	0	768	15	0	0	0	0	
304762	214	10	1	0	213	10	0	0	0	0	
304913	1993	740	0	0	1883	291	-339	0	0	0	
305059	490	1055	179	0	492	1236	0	0	0	0	
305152	571	129	6	16	465	29	16	0	0	0	
305237	768	214	122	0	863	431	0	0	0	0	
305433	268	100	1	0	168	1	0	0	0	0	
305442	2771	226	92	0	2499	46	0	0	0	0	
305648	409	0	54	0	406	51	0	0	0	0	
305750	360	269	138	0	413	460	0	0	0	0	
305835	1841	234	42	0	1650	85	0	0	0	0	
306056	91	19	1	0	82	11	0	0	0	0	
306140	451	0	0	0	470	19	0	0	0	0	
306159	4184	482	208	0	4688	1194	0	0	0	0	
306337	658	120	15	0	656	133	0	0	0	0	
306739	419	0	185	0	249	15	0	0	0	0	
306908	3076	290	134	0	3068	416	0	0	0	0	
307053	249	1	1	0	260	13	0	0	0	0	
307062	2310	300	132	0	2147	269	0	0	0	0	
307231	116	16	1	0	100	1	0	0	0	0	
307334	570	225	70	0	474	199	0	0	0	0	
307361	1560	320	42	0	1311	113	0	0	0	0	
307679	2353	0	21	0	2473	141	0	0	0	0	
307745	1265	25	24	0	1223	7	0	0	0	0	
307932	190	90	30	0	208	138	0	0	0	0	
307950	703	90	14	0	615	16	0	0	0	0	
308247	364	0	25	0	445	106	0	0	0	0	
308256	217	0	51	0	217	51	0	0	0	0	
308340	900	117	38	0	803	58	0	0	0	0	
308443	3055	180	159	0	2884	168	0	0	0	0	
308649	6483	740	263	0	6792	1324	12	0	0	0	
308836	395	18	0	0	380	3	0	0	0	0	
309150	659	45	2	0	639	27	0	0	0	0	
309347	606	55	0	0	587	36	0	0	0	0	
309570	7583	1300	3	0	6705	425	0	0	0	0	
309655	527	0	44	0	728	245	0	0	0	0	
309664	2229	1400	1	0	1171	157	-186	0	0	0	
309758	1590	160	61	0	1376	7	0	0	0	0	
309851	386	121	1	0	409	145	0	0	0	0	
309936	1796	172	14	0	1704	94	0	0	0	0	
310053	1026	199	19	0	922	114	0	0	0	0	
310437	864	125	72	0	1044	277	-100	0	0	0	
310727	47834	11113	2440	0	56202	21921	0	0	0	0	
310754	132	62	0	0	227	157	0	0	0	0	
310875	1875	285	13	0	1603	26	0			0	
310950	522	150	5	0	508	141	0	0	0	0	
310978	3030	243	0	0	2795	8	0	0	0	0	
311050	1993	89	448	0	1985	529	0	0	0	0	
311144	166	9	2	0	155	0	0	0	0	0	
311256	565	55	25	0	529	44	0	0	0	0	
311265	514	0	8	0	512	6	0	0	0	0	
311331	3724	340	19	0	3394	29	0	0	0	0	
311452	407	45	35	0	443	116	0	0	0	0	
311603	3589	0	49	0	3802	137	-125	0	0	0	
311649	294	0	1	0	295	2	0	0	0	0	
311658	279	30	0	0	287	38	0	0	0	0	
311845	60568	9834	2189	0	58204	12048	2389			0	
311939	1447	977	49	0	2109	1688	0	0	0	0	
312244	2549	135	11	0	2462	59	0	0	0	0	
312356	1146	389	22	0	906	171	0	0	0	0	
312431	616	45	47	0	645	121	0	0	0	0	
312730	13982	1065	365	0	9167	2143	5528	0	0	0	
312954	1707	258	44	0	1264	159	300	0	0	0	
313009	3628	0	15	0	4578	965	0	0	0	0	
313157	447	0	69	0	404	27	1	0	0	0	
313223	783	90	3	0	709	19	0	0	0	0	
313241	1721	180	150	0	1888	497	0	0	0	0	
313401	824	258	27	0	715	176	0	0	0	0	
313531	2261	863	140	0	2032	774	0	0	0	0	
313577	694	131	1	0	596	34	0	0	0	0	
314033	1013	450	397	0	1023	857	0	0	0	0	
314257	1297	230	27	0	1166	126	0	0	0	0	
314444	764	0	12	0	765	13	0	0	0	0	
315339	287	36	1	0	300	50	0	0	0	0	
315348	151	0	39	0	138	26	0	0	0	0	
315357	710	135	11	0	620	56	0	0	0	0	
315629	3343	225	26	0	3215	123	0	0	0	0	
315656	1472	294	60	0	1296	178	0	0	0	0	
315674	550	27	13	0	518	8	0	0	0	0	
