"IDRSSD"	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONC980	RCONC981	RCONC982	RCONC983	RCONC984	RCONC985	
209858	0	0	0	0	0	120739	167445	0	0	0	0	0	113705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2418	8337	0	0	0	0	0	0	-222	0	32899	1090	0	0	0	204	0	0	0	0	1025	18246	94434	0	0	0	0	0	6361	0	0	651	24	-1443	540	0	0	0	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	722	0	0	0	722	0	0	0	2418	48391	19360	101381	0	9678	9680	101381	120739	0	5275	5275	14705	0	0	0	0	0	0	0	0	
210238	0	0	0	0	800	274826	381902	0	0	0	0	0	238918	0	0	0	808	808	0	0	0	808	0	0	521	0	0	0	0	0	0	10862	7402	0	0	0	13714	19258	0	-954	172	72236	0	8105	0	0	0	0	0	0	0	4385	26958	207575	0	0	0	0	0	15587	521	0	1726	286	-4678	751	0	0	0	751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11034	110408	46502	230293	0	22082	23251	230293	275626	0	10945	10945	49597	0	0	0	0	0	0	0	0	
210256	0	0	0	0	0	83421	114269	0	0	0	0	0	83282	0	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	4950	1967	0	0	0	0	0	0	-131	0	10580	11130	92	0	0	0	0	0	0	0	0	24726	58557	0	0	0	0	0	3240	0	0	0	0	-704	0	0	0	0	0	74	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1021	0	0	0	1021	0	0	0	4950	12547	35856	62984	0	2509	17928	62984	83421	0	0	0	9374	0	0	0	0	0	0	0	0	
210434																																																																																																																																			
210443	0	0	0	0	0	25754	44734	0	0	0	0	0	25104	0	0	0	123	123	0	0	0	123	0	0	0	0	0	0	0	0	0	660	2005	0	0	0	0	0	0	-118	0	9485	2670	0	0	0	0	0	0	0	0	0	12899	12205	0	0	0	0	0	1922	0	0	117	0	-404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	0	0	0	424	0	0	0	660	17059	15569	14557	0	3412	7785	14557	25754	0	5452	5452	3684	0	0	0	0	0	0	0	0	
210452	0	0	0	0	66	18994	25217	0	0	0	0	0	22452	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	117	178	0	0	4	60	0	0	-10	0	1594	0	0	0	0	0	0	0	0	0	202	9291	12959	0	0	0	0	0	1519	150	0	420	0	-164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	2529	9291	13908	0	506	4646	13908	19060	0	75	75	2002	0	0	0	0	0	0	0	0	
210555	0	0	0	0	207	68382	102297	0	0	0	0	0	73006	0	0	0	760	760	0	0	0	760	0	0	0	0	0	0	0	0	0	750	1619	0	0	10487	12066	3062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25132	47874	0	0	0	0	0	2645	0	0	0	0	-1064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476	0	0	0	476	0	0	0	11237	13685	28194	51755	0	2737	14097	51755	68589	0	0	0	11450	0	0	0	0	0	0	0	0	
211114	0	0	0	0	587	69219	107145	0	0	0	0	0	63508	0	0	0	130	130	0	0	0	130	0	0	0	0	0	0	0	0	0	2665	1936	0	0	0	0	500	0	-353	951	24822	4976	4350	0	0	0	0	0	0	176	3441	21840	38051	0	0	0	0	0	6614	0	0	780	0	-1798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1587	0	0	0	1587	0	0	0	3792	30979	27316	49952	0	6196	13658	49952	69806	0	0	0	8574	0	0	0	0	0	0	0	0	
211338	0	0	0	0	169	73158	101145	0	0	0	0	0	82303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1186	2012	0	0	0	0	0	0	32	17	8208	0	0	0	0	0	0	0	0	0	0	27349	54954	0	0	0	0	0	3754	1486	552	0	0	433	0	0	0	0	0	1336	1336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3091	14911	27349	56670	0	2982	13675	56670	73327	0	4691	4691	8905	0	0	0	0	0	0	0	0	
211851	0	0	0	0	0	50999	59910	0	0	0	0	0	48955	0	0	0	70	70	0	0	0	70	0	0	0	0	0	0	0	0	0	0	1264	0	0	0	0	0	0	17	0	3094	2369	527	0	0	0	0	0	0	0	0	6401	42554	0	0	0	0	0	2091	0	0	0	0	-556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6862	8770	45242	0	1372	4385	45242	50999	0	2504	2504	6144	0	0	0	0	0	0	0	0	
211954	0	0	0	0	91	31782	44064	0	0	0	0	0	26543	0	0	0	5	5	0	0	0	5	0	0	0	0	0	0	0	0	0	665	1093	0	0	0	0	0	0	-1	0	1993	0	0	0	0	0	0	0	0	703	244	1843	23753	0	0	0	0	0	5136	0	101	294	0	-494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	10	0	0	0	1469	12211	1843	28509	0	2442	922	28509	31873	0	8587	8587	3551	0	0	0	0	0	0	0	0	
212018	0	0	0	0	0	154722	271856	0	0	0	0	0	178220	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	2303	5532	0	0	0	23063	1341	0	-884	7174	41321	0	0	0	0	0	0	0	0	0	0	107556	70664	0	0	0	0	0	17284	85	258	1903	0	-2057	184	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9735	71934	108897	85886	0	14387	54449	85886	154722	0	115	115	23898	0	0	0	0	0	0	0	0	
212120	0	0	0	0	1071	129013	222370	0	0	0	0	0	106647	0	0	0	1278	1278	0	0	0	1278	0	0	9692	0	0	0	0	0	0	2583	3187	0	0	0	0	0	0	479	301	71595	679	9244	0	0	0	0	0	0	0	0	22486	84161	0	0	0	0	0	12503	9692	0	0	0	7448	29	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2884	104892	23165	97523	0	20978	11583	97523	130084	0	30110	30110	10903	0	0	0	0	0	0	0	0	
212335	0	0	0	0	114	66921	80656	0	0	0	0	0	65184	0	0	0	0	0	0	0	0	0	0	0	3825	0	0	0	0	0	0	981	1570	0	0	0	0	0	0	-48	1500	5588	2904	0	0	0	0	0	0	0	0	70	10577	54537	0	0	0	0	0	6357	3825	32	409	0	2825	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1664	0	0	0	1664	0	0	0	2513	9986	13481	58297	0	1997	6741	58297	67035	0	2349	2349	6314	0	0	0	0	0	0	0	0	
212344	0	0	0	0	184	44132	70813	0	0	0	0	0	36596	0	0	0	46	46	46	0	0	0	0	0	640	0	0	0	0	0	0	830	1097	0	0	0	0	0	0	-291	528	26815	4198	0	0	0	0	0	0	0	0	0	5353	31243	0	0	0	0	0	2828	0	0	142	0	-1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1404	28054	9551	33929	0	5611	4776	33929	44316	0	0	0	14446	0	0	0	0	0	0	0	0	
212456	0	0	0	0	131	27985	71810	0	0	0	0	0	20352	0	0	0	145	145	0	0	145	0	0	0	0	0	0	0	0	0	0	830	33261	0	0	0	561	0	0	-27	3943	5000	0	0	0	0	0	0	0	0	0	732	4853	14767	0	0	0	0	0	1319	0	0	0	0	-511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	35	0	0	0	4773	47479	4998	16121	0	9496	2499	16121	28116	0	7925	7925	6116	0	0	0	0	0	0	0	0	
212465																																																																																																																																			
212522	0	0	0	0	1217	291851	442639	0	0	0	0	0	266455	0	0	0	2715	2715	0	0	0	2715	0	0	11	42	0	0	0	0	0	6497	13961	0	0	0	0	0	0	-1983	1743	115848	25185	0	0	0	0	0	0	0	0	11591	69115	185749	0	0	0	0	0	32455	53	100	3903	1239	-6741	580	0	0	0	580	33	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8340	145303	95539	216237	0	29061	47770	216237	293068	0	0	0	39498	0	0	0	0	0	0	0	0	
212979	0	0	0	0	0	417126	607137	0	0	0	0	0	435276	0	0	0	1343	1343	0	0	0	1343	0	0	16068	0	0	0	0	0	0	4807	8543	0	0	0	0	0	0	205	2089	109764	2323	2195	0	0	0	2897	0	0	0	6801	160447	268028	0	0	0	0	0	57953	16069	6	5350	675	11999	43	0	0	0	43	401	0	0	0	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6902	130458	166342	307863	0	26092	83171	307863	417126	0	0	0	46115	0	0	0	0	0	0	0	0	
213538	0	0	0	0	74	42284	124166	0	0	0	0	0	32699	0	0	0	232	232	0	0	0	232	0	0	0	0	0	0	0	0	0	2707	704	0	0	0	10391	3346	0	-1707	50188	23276	0	0	0	0	0	0	0	0	0	0	5817	26882	0	0	0	0	0	3468	0	0	0	0	-2310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52895	35971	9163	30582	0	7194	4582	30582	42358	0	1600	1600	23767	0	0	0	0	0	0	0	0	
213912	0	0	0	0	0	51328	86920	0	0	0	0	0	68480	0	0	0	11	11	0	0	0	11	0	0	0	6	0	0	0	0	0	1052	1497	0	0	0	29	0	0	-161	0	9390	0	0	0	0	0	0	0	0	0	0	49510	18970	0	0	0	0	0	5006	6	0	0	0	-644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1052	12962	49510	23981	0	2592	24755	23981	51328	0	2046	2046	6568	0	0	0	0	0	0	0	0	
213958	0	0	0	0	0	36805	47717	0	0	0	0	0	36198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1133	209	0	0	0	0	0	0	-8	0	3623	491	0	0	0	0	0	0	0	0	0	9225	26973	0	0	0	0	0	3886	0	0	0	0	-410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1133	5439	9716	30859	0	1088	4858	30859	36805	0	1607	1607	4265	0	0	0	0	0	0	0	0	
214106	0	0	0	0	0	164234	306467	0	0	0	0	0	197730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2752	7173	0	0	0	0	0	0	-486	1473	79666	1305	342	0	0	0	0	0	0	0	0	134091	63639	0	0	0	0	0	15117	0	0	643	0	-1810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4225	90407	135396	78455	0	18081	67698	78455	164234	0	2925	2925	30954	0	0	0	0	0	0	0	0	
214414	0	0	0	0	0	531892	699127	0	0	0	0	0	496502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6007	9323	0	0	0	0	0	0	-2045	2395	150711	15384	0	0	0	0	0	1	0	0	87	93832	402583	0	0	0	0	0	34303	0	0	3956	0	-7761	0	0	0	0	0	2395	0	0	0	2395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9040	0	0	0	9040	0	0	0	8402	164589	109216	444366	0	32918	54608	444366	531892	0	512	512	71200	0	0	0	0	0	0	0	0	
214722	0	0	0	0	792	356324	412053	0	0	0	0	0	321691	0	0	0	2635	2635	0	0	0	2635	0	0	0	0	0	0	0	0	0	2270	5868	0	0	0	0	0	0	1364	202	52564	6262	0	0	0	0	0	0	0	2333	3109	38506	277743	0	0	0	0	0	25285	0	227	1715	304	-3892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37024	0	0	37024	0	0	0	0	5032	63256	82096	303417	0	12651	41048	303417	357116	0	0	0	35595	0	0	0	0	0	0	0	0	
214807																																																																																																																																			
214843	0	0	0	0	0	128559	164149	0	0	0	0	0	121847	0	0	0	593	593	0	0	0	593	0	0	0	0	0	0	0	0	0	2923	83	0	0	0	0	0	0	-143	136	17982	10212	0	0	0	0	0	0	0	0	0	30462	91385	0	0	0	0	0	10164	0	63	577	0	-1276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2992	0	0	0	2992	0	0	0	3122	18642	40674	104494	0	3728	20337	104494	128559	0	0	0	13422	0	0	0	0	0	0	0	0	
215130	0	0	0	0	0	625250	582604	0	0	0	0	0	474862	16604	105427	105427	6333	6333	0	1614	0	4719	0	0	0	0	0	0	0	0	0	1354	5805	0	0	0	7978	0	0	8725	4982	64269	0	1008	0	0	0	0	0	0	778	1261	10863	461960	0	0	0	0	0	24567	9350	765	0	0	12659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15177	0	0	0	15176	0	0	0	7879	85382	10863	602742	0	17076	5432	602742	625250	0	4455	4455	71056	0	0	0	0	0	0	0	0	
215251	0	0	0	0	34	27841	44024	0	0	0	0	0	30023	0	0	0	25	25	0	0	0	25	0	0	0	0	0	0	0	0	0	478	686	0	0	0	0	0	450	-66	0	8026	1774	0	0	0	0	0	0	0	0	0	15753	14270	0	0	0	0	0	2607	0	0	225	0	-448	101	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	94	0	0	0	478	8947	17527	17322	0	1789	8764	17322	27875	0	10	10	4903	0	0	0	0	0	0	0	0	
215345	0	0	0	0	413	185725	222354	0	0	0	0	0	164563	0	0	0	759	759	0	0	0	759	0	0	1770	0	0	0	0	0	0	1443	2059	0	0	0	0	0	0	-355	50	27052	17115	0	0	0	0	0	0	0	0	1077	25841	137645	0	0	0	0	0	13945	1770	32	1646	172	-1325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	6	0	0	0	0	0	0	9472	0	0	0	9472	0	0	0	1525	31834	43128	158207	0	6367	21564	158207	186138	0	0	0	19937	0	0	0	0	0	0	0	0	
215354	0	0	0	0	0	126658	155520	0	0	0	0	0	129164	0	0	0	309	309	0	0	0	309	0	0	0	0	0	0	0	0	0	2071	95	0	0	0	0	0	0	123	0	20031	0	804	0	0	0	0	0	0	0	569	30201	98394	0	0	0	0	0	6984	0	0	1471	130	-1060	62	0	0	0	62	253	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1854	0	0	0	1854	0	0	0	2071	22166	30331	107059	0	4433	15166	107059	126658	0	0	0	12411	0	0	0	0	0	0	0	0	
215653	0	0	0	0	109	15451	17950	0	0	0	0	0	14354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	784	0	0	0	498	0	0	0	0	1312	0	0	0	0	0	0	0	0	0	0	708	13646	0	0	0	0	0	997	0	0	0	0	-300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	2814	708	14643	0	563	354	14643	15560	0	220	220	1878	0	0	0	0	0	0	0	0	
215662	0	0	0	0	0	491030	559856	0	0	0	0	0	445768	0	0	0	2571	2571	0	0	0	2571	0	0	300	0	0	0	0	0	0	3864	12694	0	0	0	6000	0	0	-667	5498	70216	0	0	0	0	0	0	0	0	0	11900	40235	393633	0	0	0	0	0	32291	0	7	1396	0	-5100	2952	0	0	0	2952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19807	0	0	0	19807	0	0	0	9369	105306	40235	449851	0	21061	20118	449851	491030	0	3100	3100	39881	0	0	0	0	0	0	0	0	
215710	0	0	0	0	0	283275	405339	0	0	0	0	0	308418	0	0	0	0	0	0	0	0	0	0	0	2484	0	0	0	0	0	0	4320	10642	0	0	1499	7100	0	0	-274	1533	52405	3240	584	0	0	0	0	0	0	0	4054	134870	169494	0	0	0	0	0	27099	2484	0	1467	0	-583	434	0	0	0	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5426	0	0	0	5426	0	0	0	7352	75668	138110	199086	0	15134	69055	199086	283275	0	0	0	37750	0	0	0	0	0	0	0	0	
215756	0	0	0	0	315	307639	331062	0	0	0	0	0	282852	0	0	0	1539	1539	0	0	0	1539	0	0	0	0	0	0	0	0	0	3725	3449	0	0	0	0	0	1888	-283	0	0	0	16749	0	0	0	0	0	0	0	0	40686	242166	0	0	0	0	0	13613	0	0	2462	0	-4447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28048	0	18890	0	9158	0	0	0	3725	24801	40686	282651	0	4960	20343	282651	307954	0	0	0	45245	0	0	0	0	0	0	0	0	
215952	0	0	0	0	92	41383	49256	0	0	0	0	0	35398	0	0	0	20	20	0	0	0	20	0	0	0	0	0	0	0	0	0	580	1116	0	0	0	254	50	0	-28	76	2823	500	0	0	0	0	0	0	0	0	2339	3198	29861	0	0	0	0	0	8643	0	229	0	0	-638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	885	6532	3748	38295	0	1306	1874	38295	41475	0	0	0	3233	0	0	0	0	0	0	0	0	
216164	0	0	0	0	0	52681	92341	0	0	0	0	0	41651	0	0	0	2460	2460	0	0	0	2460	0	0	0	0	0	0	0	0	0	859	41966	0	0	6	30	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	9509	32142	0	0	0	0	0	3443	0	0	509	0	-411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	865	51855	9509	37555	0	10371	4755	37555	52681	0	9350	9350	6862	0	0	0	0	0	0	0	0	
216230	0	0	0	0	17	85814	127826	0	0	0	0	0	98874	0	0	0	156	156	0	0	0	156	0	0	0	0	0	0	0	0	0	1247	2833	0	0	38	1000	0	0	-422	574	17949	0	0	0	0	0	0	0	0	1183	8810	24885	63996	0	0	0	0	0	2014	0	201	505	98	-1521	57	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1724	0	0	445	1279	0	0	0	3243	32097	25428	66698	0	6419	12714	66698	85831	0	1000	1000	19270	0	0	0	0	0	0	0	0	
216445	0	0	0	0	0	81944	102159	0	0	0	0	0	77310	227	2838	2838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	817	0	0	0	16278	2706	0	0	0	0	0	0	0	0	0	0	0	0	0	308	11207	65795	0	0	0	0	0	2739	0	0	296	420	-957	0	0	0	0	0	14	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	20533	14333	70670	0	4107	7167	70670	81944	0	2834	2834	7948	0	0	0	0	0	0	0	0	
216632	0	0	0	0	0	159249	196267	0	0	0	0	0	140952	0	0	0	517	517	0	0	0	517	0	0	0	0	0	0	0	0	0	4114	144	0	0	0	9630	14367	0	-323	17	18211	0	0	0	0	0	0	0	0	0	59	18290	122603	0	0	0	0	0	5690	0	0	379	456	-1966	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8076	0	0	0	8076	0	0	0	4131	33134	33113	136065	0	6627	16557	136065	159249	0	4711	4711	15487	0	0	0	0	0	0	0	0	
216922	0	0	0	0	0	1646715	1913689	0	0	0	0	0	1697270	0	0	0	5233	5233	0	0	0	5233	0	0	51718	0	0	0	0	0	0	12604	108374	0	0	0	9781	897	286	-1485	4553	99967	0	12847	0	0	0	3145	0	0	0	13979	506596	1176695	0	0	0	0	0	127146	51718	0	9586	0	31768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	0	0	50	0	0	0	0	0	0	0	77608	0	0	0	77608	0	0	0	17157	264301	510688	1338511	0	52860	255344	1338511	1646715	0	22614	22614	174000	0	0	0	0	0	0	0	0	
217059	0	0	0	0	0	104574	123816	0	0	0	0	0	100206	16	200	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	996	2720	0	0	0	8752	178	0	-121	0	6819	260	0	0	0	0	0	0	0	0	901	10930	88375	0	0	0	0	0	6469	0	0	613	0	-1176	377	0	0	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	996	20412	11368	94808	0	4082	5684	94808	104574	0	607	607	10643	0	0	0	0	0	0	0	0	
217620	0	0	0	0	0	211564	295207	0	0	0	0	0	187585	0	0	0	311	311	0	0	0	311	0	0	5675	9	0	0	0	0	0	4495	4556	0	0	0	13820	3059	0	-702	5045	30903	552	30277	0	0	0	0	0	0	0	0	81704	105881	0	0	0	0	0	19104	5684	732	2353	0	3126	46	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10217	0	0	0	10217	0	0	0	10272	59197	85315	157067	0	11839	42658	157067	211564	0	7565	7565	28526	0	0	0	0	0	0	0	0	
218131	0	0	0	0	0	257686	277414	0	0	0	0	0	230449	0	0	0	393	393	0	0	0	393	0	0	0	0	0	0	0	0	0	2919	9847	0	0	498	13403	2933	500	-99	0	8411	0	0	0	0	0	0	0	0	0	141	20674	209634	0	0	0	0	0	9112	0	0	1163	0	-2930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20227	0	0	0	20227	0	0	0	3417	35897	23607	238703	0	7179	11804	238703	257686	0	2932	2932	45798	0	0	0	0	0	0	0	0	
218261	0	0	0	0	0	33629	89927	0	0	0	0	0	25802	0	0	0	241	241	0	0	0	241	0	0	0	0	0	0	0	0	0	931	767	0	0	0	0	0	0	-75	1326	37061	0	0	0	0	0	0	0	0	0	0	13025	12777	0	0	0	0	0	1979	0	31	0	0	-375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2288	60748	13025	14966	0	12150	6513	14966	33629	0	22920	22920	6237	0	0	0	0	0	0	0	0	
218757	0	0	0	0	26	6760	10299	0	0	0	0	0	6707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	2285	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	488	1203	5016	0	0	0	0	0	315	0	0	0	0	-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	4263	1203	5331	0	853	602	5331	6786	0	490	490	1207	0	0	0	0	0	0	0	0	
218775	0	0	0	16	0	26440	47353	0	0	0	0	0	38452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	1423	0	0	0	0	0	0	-108	298	6404	0	0	0	0	0	0	0	0	0	95	29058	9299	0	0	0	0	0	1394	0	0	389	110	-299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414	8311	29168	10194	0	1662	14584	10194	26440	0	0	0	3265	0	0	0	0	0	0	0	0	
218850	0	0	91	0	44	19666	21058	0	0	0	0	0	16911	0	0	0	1200	1200	0	0	0	1200	0	0	0	0	0	0	0	0	0	89	945	0	0	0	0	0	0	-12	0	2627	0	2	0	0	0	0	0	0	0	0	2801	14110	0	0	0	0	0	1045	0	0	142	0	-287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1200	1200	0	0	0	1200	0	0	0	0	0	0	0	91	89	4243	2892	17415	0	849	1446	17415	19710	0	529	529	2459	0	0	0	0	0	0	0	0	
