"IDRSSD"	RCON0030	RCON0031	RCON0032	RCON2211	RCON2229	RCON2314	RCON2315	RCON2351	RCON2383	RCON3510	RCON3512	RCON3514	RCON3520	RCON5514	RCON5515	RCON5516	RCON5517	RCON5597	RCON8432	RCON8785	RCONA181	RCONA182	RCONA527	RCONA528	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	TEXTA545	
	UNPOSTED DEBITS	UNPOSTED DEBITS FOR DEMAND DEPOSITS	UNPOSTED DEBITS FOR TIME&SAVING DEPS	DEMAND DEPS OF CONSOL SUBS	DEM DEP OF INSURED BR-PR,US TERR&POS	RES BALS PASSED THRU AS DEMAND DEPS	RES BALS PASSED THRU AS TIME&SVG DEP	TIME & SVG DEPS OF CONSOL SUBS	TIM&SAV DEP OF INS BR-PR,US TERR&POS	UNPOSTED CREDITS	UNPOSTED CREDITS-DEMAND DEPOSITS	UNPOSTED CREDITS-TIME & SAVINGS DEPS	UNINVESTED TRUST FUNDS HELD	INT ACCRD&UNPD ON DEPS OF CNSLD SUBS	INT ACCRD&UNPD ON DEPS IN INSRD BRCH	UNAMORTZD PREMIUMS ON TIME&SVGS DEPS	UNAMORTZD DISCOUNT ON TIME&SVGS DEPS	ESTIMATE OF UNINSURED DEPOSITS	BENFT-RESPNSV DEPSTRY INSTN INVSTMT	AMT DEM DEP REDUC IF BALS REP NET BS	INCR IN DEM DEP IF RECIP BAL GROSS	DECR IN DEM DEP IF CIPC INCLUDED	AMT OF ASSETS NETTED AGST DMND DEPS	AMT OF ASSETS NETTED AGST SVGS DEPS	PB/PSA FDIC CERTIFICATE NUMBER	AMT RETIRE DEP ACCNT $250K OR LESS	NBR RETIRE DEP ACCNT $250K OR LESS	AMT RETIREMT DEP ACCTS MOR THAN $250	NBR RETIRE DEP ACCNT MOR THAN $250K	AMT OF DEP ACCNT $250K OR LESS	NBR OF DEP ACCNTS OF $250K OR LESS	AMT OF DEP ACCNT MORE THAN $250K	NBR OF DEP ACCNT GT $250K	PB/PSA FDIC CERTIFICATE NUMBER	
119528	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	17686		0	0	170773		50586	275		
119779	0	0	0	0		0	0	775		0	0	0	0	0		0	0		0	0	0	0	0	0	0	20509		3156	8	206736		126231	634		
120542	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6182		0	0	58646		74455	145		
120609	10701	0	0	0		0	0	0		179	0	0	0	0		0	0		0	0	0	0	0	0	0	34252		690	2	257783		82676	509		
120953	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6688		585	2	71365		16185	90		
121576	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5357		420	1	78990		34904	180		
121642	0	0	0	0		0	0	0		0	0	0	0	0		0	0	565030	0	0	0	0	0	0	0	38544		1392	5	674288		587087	1884		
121651	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4521		305	1	40452		24033	86		
121857	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	630		334	1	8392		2946	13		
121914	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	26369		3110	9	116535		27728	175		
122153	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2047		0	0	26788		11361	42		
122546	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1183		0	0	22631		3719	17		
122658	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3081		0	0	111177		125970	436		
122751	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2331		0	0	17200		4611	24		
122854	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	16322		1423	1	203257		176352	686		
123178	0	0	0	0		0	0	0		0	0	0	0	0		0	80		0	0	0	0	0	0	0	1872		0	0	188583		217866	462		
123440	0	0	0	0		0	0	505		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2338		0	0	55404		46657	227		
123646	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	23156		944	2	355497		334580	915		
124344	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	12646		315	1	93728		100441	390		
124353	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	981		0	0	5814		3003	14		
124773	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1023		255	1	27059		19329	109		
124830	0	0	0	6		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	3946		0	0	42663		9880	45		
125154	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5187		0	0	200634		30661	150		
125855	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9282		687	1	218630		236628	862		
125958	0	38	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	537		0	0	8111		4870	29		
126012	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3253		426	1	86004		55767	197		
126049	0	0	0	0		0	0	0		44	0	0	0	0		0	0		0	0	0	0	0	0	0	2790		0	0	50870		23506	112		
126254	0	0	0	1580		0	0	227		0	0	0	0	0		0	0		0	0	0	0	0	0	0	31688		4532	4	467973		322264	1022		
126553	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5953		0	0	112839		43968	222		
126740	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	23668		1167	4	220928		61085	273		
126834	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	27584		1162	4	240157		122459	432		
127055	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2117		0	0	32798		44202	113		
127224	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14804		1405	4	99257		45653	235		
127260	0	0	0	0		0	0	0		0	0	0	0	0		0	0	759729	0	0	0	0	0	0	0	69669		5190	13	898228		1174462	5215		
127701	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5063		2184	7	71547		27154	152		
128164	0	0	0	793		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1792		0	0	155680		287910	429		
128258	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1549		0	0	9719		4106	26		
128511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0		0	0	600		20543	26		
128904	0	0	0	171512		0	0	0		0	0	0	0	0		0	0	1755426	0	0	0	0	0	0	0	216937		9751	24	2150991		2492276	7406		
128959	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10209		252	1	147429		91511	413		
129349	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11754		0	0	69182		42191	97		
129358	37	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3024		0	0	15363		3268	23		
129394	0	0	0	0		0	0	0		0	0	0	0	0		0	32		0	0	0	0	0	0	0	5063		613	1	282680		178908	727		
129479	0	1	1	0		0	0	0		0	166	0	0	0		0	0		0	0	0	0	0	0	0	2951		307	1	80593		57888	264		
129732	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7713		356	1	243359		194422	839		
129853	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4123		325	1	48290		28457	103		
129910	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11426		718	2	117024		68763	384		
130345	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11301		0	0	119773		62967	253		
130541	0	0	0	0		0	0	0		0	0	0	0	0		0	0	380908	0	0	0	0	0	0	0	35833		341	1	378225		401383	1114		
130635	0	0	0	0		0	0	0		0	0	0	0	0		64	0		0	0	0	0	0	0	0	7127		343	1	99733		320819	576		
130813	0	31	105	0		0	0	0		0	0	94	0	0		0	0		0	0	0	0	0	0	0	6929		0	0	87426		41454	144		
130943	0	0	0	3997	0	0	0	0	0	0	0	0	0	0	0	0	0	1554902	0	0	0	0	0	0	0	23530		1256	4	487909		2842288	2729		
131034	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4992		2125	5	74713		78715	309		
131155	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4401		0	0	41575		61862	194		
131173	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14292		253	1	147031		162207	655		
131351	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1830		0	0	68464		431040	613		
131360	0	0	0	5412		0	0	45811		0	0	0	0	0		0	0	4280486	0	0	0	0	0	0	0	78706		7124	16	2043233		5735915	14392		
131418	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	16253		564	2	156644		41682	277		
131436	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6424		666	2	85357		78374	269		
131650	0	0	0	0		0	0	0		0	0	0	0	0		0	0	395470	0	0	0	0	0	0	0	37614		3038	7	530189		526815	1977		
131717	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1713		0	0	23390		10999	60		
131940	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1380		0	0	17160		6524	28		
132107	0	0	0	0		0	0	0		0	0	0	245	0		12	0		0	0	0	0	0	0	0	27451		1776	5	223888		132360	669		
132152	6	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1472		0	0	21527		9393	53		
132219	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5698		0	0	35520		10329	64		
132451	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2022		0	0	31701		15901	90		
132554	0	0	0	204		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8661		0	0	221991		63863	319		
132778	0	0	0	94		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2947		0	0	33330		14455	63		
132853	0	0	0	0		0	0	0		0	0	0	0	0		0	43		0	0	0	0	0	0	0	5180		0	0	194821		124335	600		
132938	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6609		0	0	37044		21571	87		
133243	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	4033		1441	10		
133850	0	0	0	171		0	0	0		0	420	150	0	0		163	0		0	0	0	0	0	0	0	33698		716	2	266406		343671	1085		
133971	0	0	0	0		0	0	0		0	0	0	0	0		18	0		0	0	0	0	0	0	0	32922		1083	1	197138		121323	603		
134156	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4182		261	1	31179		16743	61		
134437	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11191		1275	4	122726		189581	352		
134455	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4182		817	2	35921		23361	97		
134848	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7997		0	0	79096		22260	108		
135359	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	7468		2518	15		
135751	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1085		0	0	10902		5971	24		
135836	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2344		0	0	54117		28524	134		
135854	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	557		0	0	19009		11897	53		
136048	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2630		0	0	25874		5972	27		
136338	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4570		274	1	73529		51656	161		
136459	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1324		259	1	15692		8344	35		
136655	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5274		277	1	43256		15724	100		
137120	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3424		1006	2	35447		112615	512		
137205	0	0	0	59		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	38218		5814	16	248733		284494	742		
137447	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5468		0	0	104941		43313	180		
137456	1	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1972		0	0	22526		43866	140		
137559	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7942		0	0	39655		10113	68		
137643	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4776		273	1	32985		14816	63		
137652	0	122	0	0		0	0	0		0	0	1413	0	0		0	0		0	0	0	0	0	0	0	51		0	0	19824		37137	117		
137821	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4325		268	1	42732		18995	74		
137915	0	0	0	19530		0	0	621047		0	0	0	0	0		0	0	1287282	0	0	0	0	0	0	0	43151		1680	5	5903230		2928153	15417		
138051	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1958		0	0	32174		16088	56		
138163	0	0	0	0		0	0	0		0	0	0	0	0		0	7		0	0	0	0	0	0	0	5493		0	0	93324		63519	361		
138211	0	0	0	8451		0	0	0		0	0	0	0	0		0	0	426000	0	0	0	0	0	0	0	163339		5513	15	1646920		671590	2672		
138257	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	10986		12693	59		
138350	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	237		0	0	9745		2461	17		
138556	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3547		0	0	34284		14835	68		
138725	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	12807		5141	30		
138752	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	327		0	0	10038		3400	14		
139133	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5220		1071	4	75699		81735	326		
139432	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4847		0	0	52684		90662	222		
139478	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	54380		1809	4	314247		60340	396		
139544	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4271		0	0	44950		14595	69		
139553	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11157		673	2	201238		162589	652		
139656	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6261		0	0	71494		61876	269		
139740	0	0	0	0		0	0	0		0	0	0	0	0		53	1775	503007	0	0	0	0	0	0	0	16398		1902	5	365801		602355	1065		
139834	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3561		0	0	24581		7446	28		
139843	67	0	0	226		0	0	0		259	0	0	0	0		0	0		0	0	0	0	0	0	0	14509		0	0	258812		177443	550		
139955	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2125		0	0	50328		15954	100		
140018	0	0	0	0		0	0	0		0	0	0	0	0		123	0	303550	0	0	0	0	0	0	0	34063		0	0	563549		432257	1479		
140157	0	0	0	0		0	0	0		0	0	0	0	0		0	243		0	0	0	0	0	0	0	4632		0	0	59252		22154	83		
140362	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1418		0	0	107839		144888	541		
140634	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2599		540	2	25371		12892	63		
141211	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6008		1668	2	92971		42347	174		
141341	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3109		0	0	74545		51204	172		
141350	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	495		0	0	19271		11758	53		
141453	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2054		328	1	12183		6987	46		
141556	0	0	0	0		0	0	0		0	0	0	0	0		0	0	158214	0	0	0	0	0	0	0	6318		0	0	138248		812209	1627		
141734	0	0	0	0		0	0	0		0	0	0	0	0		0	0	264071	0	0	0	0	0	0	0	46451		1914	6	287307		863643	1157		
141958	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14673		623	2	44806		15098	70		
142049	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6370		0	0	46698		16426	73		
142656	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3450		1088	3	49011		21993	92		
142955	0	0	0	4709		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14606		1642	6	478307		274047	1120		
143158	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1703		0	0	19270		5022	14		
143653	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2064		0	0	18110		6565	32		
143662	0	0	0	4		0	0	125		0	0	0	0	0		755	62	2309032	0	0	0	0	0	0	0	97212		4956	13	2358746		3229068	9121		
143859	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3937		492	1	20231		8594	50		
143952	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7809		0	0	54134		35644	146		
144034	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9981		1280	3	75666		111308	322		
144043	0	0	0	356		0	0	0		0	0	0	0	0		47	1705		0	0	0	0	0	0	0	9306		0	0	232276		357223	620		
144052	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9244		0	0	89303		35140	149		
144155	0	64	7	0		0	0	0		0	16	5	0	0		0	0		0	0	0	0	0	0	0	4744		0	0	112323		97802	273		
144436	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5160		0	0	82257		69426	273		
144856	0	0	0	163		0	0	420		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9437		3342	7	83168		71650	289		
144913	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	25088		3171	7	99782		43940	241		
145059	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2765		0	0	23863		17163	67		
145545	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	19362		945	3	134759		53502	240		
145554	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11224		0	0	90315		52349	250		
145741	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4741		0	0	72613		24455	128		
145750	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3968		0	0	46995		30657	89		
145844	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7080		0	0	86771		30038	173		
145956	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1386		0	0	26962		3279	13		
146056	0	1	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	913		0	0	9182		2149	13		
146458	8	0	0	0		0	0	0		4	0	0	0	0		0	0		0	0	0	0	0	0	0	702		0	0	14851		10453	77		
146533	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	5142		1532	9		
146618	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2390		0	0	42538		49914	170		
146654	1611	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	10240		1161	2	157694		122187	357		
146663	0	0	0	20		0	0	3322		0	0	0	0	0		0	0		0	0	0	0	0	0	0	69058		12421	29	306415		226548	1132		
146850	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1172		0	0	38625		13261	56		
147053	0	2	103	0		0	0	0		0	0	7	0	0		0	0		0	0	0	0	0	0	0	2187		0	0	28873		20067	71		
147174	58	0	0	0		0	0	0		3	0	0	0	0		0	0		0	0	0	0	0	0	0	6071		0	0	83844		186442	382		
147633	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11503		1205	4	74269		54625	225		
147651	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	771		0	0	13391		6684	36		
147679	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7649		0	0	72239		18331	134		
147839	0	0	0	0		0	0	0		0	0	0	0	0		0	297		0	0	0	0	0	0	0	26898		2127	6	218742		206006	528		
147857	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5019		335	1	70719		42258	107		
147923	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3465		514	2	65053		46491	199		
148144	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2789		0	0	26195		14348	76		
148238	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	8753		267	1	56972		29517	175		
148340	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1869		0	0	48107		22276	62		
148715	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7683		0	0	68437		12376	94		
148809	0	0	0	41711		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	40387		294	1	232331		59167	409		
148920	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	547		0	0	15108		6134	34		
149150	8	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	6982		0	0	50109		19960	92		
149235	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5117		353	1	91629		196050	603		
149253	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6821		0	0	76319		33882	197		
149271	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7122		0	0	71489		42178	189		
149945	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3868		0	0	30559		6304	30		
150035	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	42184		1925	5	429772		199241	696		
150044	0	0	0	288		0	0	0		0	0	0	0	0		0	0		0	0	0	0	288	0	0	22548		0	0	189615		116405	406		
150071	0	0	0	0		0	0	0		0	0	0	0	0		0	0	1325986	0	0	0	0	0	0	0	89834		8987	22	1015230		1347430	4594		
150156	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	960		0	0	10018		2299	16		
150334	2	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1626		0	0	41615		19823	113		
150352	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1696		0	0	14317		3761	21		
150727	6	0	0	0		0	0	0		1	0	0	0	0		0	0		0	0	0	0	0	0	0	8745		0	0	92277		59454	249		
150754	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	4582		658	1	52183		29488	101		
151331	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	52942		3119	10	336540		207448	934		
151546	0	0	0	0		0	0	0		0	0	0	0	0		0	178		0	0	0	0	0	0	0	1633		0	0	33725		6690	40		
151555	19	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	3034		311	1	28766		22229	131		
151751	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	7101		599	2	110903		131273	428		
151818	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	54423		3885	9	261872		172729	564		
151957	0	0	0	0		0	0	0		0	0	0	0	0		0	37		0	0	0	0	0	0	0	7369		266	1	77477		63976	231		
152048	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	1365		0	0	23544		6288	32		
152057	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	9393		510	2	67002		45244	260		
152235	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	20995		1857	6	162229		91850	386		
152253	0	1	0	0		0	0	0		0	3	0	0	0		0	0		0	0	0	0	0	0	0	8006		0	0	49590		31908	139		
152431	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2517		0	0	32509		20014	82		
152440	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	5062		0	0	44006		20910	103		
152673	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2399		0	0	39319		13283	74		
152851	0	52	0	0		0	0	0		0	1	1	0	0		0	0		0	0	0	0	0	0	0	2849		0	0	42095		5587	35		
153054	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14501		554	1	163683		74077	345		
153353	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	11216		0	0	96095		66500	207		
153652	3	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	915		0	0	13148		4550	26		
154154	176	0	0	0		0	0	0		6	0	0	0	0		0	0		0	0	0	0	0	0	0	9219		0	0	129069		86366	404		
154220	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	27224		351	1	163119		30267	200		
154257	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	234		0	0	3986		58667	21		
154770	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	28899		1496	3	132461		66928	372		
155245	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	19255		314	1	124943		34741	164		
155263	449	0	0	0		0	0	0		51	0	0	0	0		0	0		0	0	0	0	0	0	0	1518		0	0	195980		274094	896		
155441	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	6591		0	0	45696		15738	84		
155517	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	0		0	0	10993		15542	78		
155759	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	948		0	0	32001		11502	70		
156055	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2015		0	0	30415		19800	66		
156457	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	429		0	0	14215		4172	23		
156635	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	2866		0	0	19199		9606	46		
156877	0	0	0	0		0	0	0		0	0	0	0	0		0	0		0	0	0	0	0	0	0	14501		3849	7	75863		67380	389		
