"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	
327220																																					113	2103	77	0	4055	0	1154	0	1079	62818	48587	468	56725	0	527	0	7670	0	6093	444	62818	0	0	4431	0	1214	0	12578	36009	1	0	52062	51535	4	2702	0	0	0	
327305																																					1	11048	0	786	72491	0	7109	784	11405	378071	297372	1765	348360	0	3461	3294	41922	0	29711	100	378071	0	0	19204	0	11359	0	41310	256062	2	0	274614	271153	-952	0	0	0	7301	
327435																																					1000	18263	0	0	62239	0	7905	0	9481	367137	322362	2825	335612	0	4269	0	10425	0	31525	1028	367137	0	0	29271	0	2028	0	59991	262371	2	0	260944	256675	-802	11574	0	0	0	
327453																																					0	7493	1183	832	61561	0	7984	598	8097	352323	314407	2321	319728	0	3144	6387	3000	0	32595	33	352323	0	0	23588	0	10467	280	41025	273382	2	0	260253	257109	-1493	799	0	0	0	
327556																																					2064	2925	0	0	23490	0	2510	0	1526	76422	64283	284	68995	0	788	0	4028	0	7427	100	76422	0	0	7617	0	200	130	12641	51642	3	0	44562	43774	-490	3	0	400	0	
327855																																					1974	5901	0	624	29526	0	2330	0	6828	152402	133812	1234	138932	0	1267	128	3511	0	13470	155	152402	0	0	11291	0	2455	0	30799	103013	1	0	98933	97666	-431	7425	0	375	0	
327949																																					84	4314	0	150	40566	0	7503	0	6589	375279	337476	1854	348807	0	1819	728	6000	0	26472	200	375279	0	0	19794	0	6885	286	20638	316838	2	0	311063	309244	-407	5815	0	0	3477	
328058																																					3345	531	0	0	15838	0	115	0	1099	37600	30027	51	32587	0	658	0	2509	0	5013	500	37600	0	0	4487	0	500	0	2631	27396	4	0	14273	13615	-474	3057	0	0	0	
328151																																					8	953	0	0	15122	0	406	0	794	29232	21471	96	27091	0	100	0	500	0	2141	50	29232	0	0	2336	0	250	0	2532	18939	2	0	12049	11949	-495	0	0	5024	0	
328357																																					195	2026	2	527	17082	0	1032	359	610	42244	38967	66	39033	0	548	0	0	0	3211	200	42244	0	0	3087	0	200	0	6045	32922	1	0	19444	18896	-276	1515	0	0	0	
328423																																					215	15319	2281	0	149239	0	12263	255	27449	632272	481331	3308	574671	0	4493	3825	53415	0	57601	1000	632272	0	0	34611	0	23220	0	60458	420873	2	0	424947	420454	-1230	972	0	3000	33617	
328450																																					6289	5809	0	0	3842	0	3749	120	6579	139134	118038	607	126603	0	1456	196	7958	0	12531	135	139134	0	0	7767	0	4779	378	31205	86833	4	0	113628	112172	-150	0	0	0	0	
328553																																					0	7687	0	116238	215208	423	9193	0	5223	491224	456815	1879	460694	0	1175	0	2000	0	30530	2010	491224	0	0	26537	0	2015	0	99285	357529	2	0	124745	123570	-32	13682	0	0	0	
328656																																					99	2807	0	0	11294	0	288	0	2410	64971	49296	916	58362	0	399	0	7000	0	6609	50	64971	0	0	3333	0	3200	0	5395	43901	4	0	46995	46596	26	1477	0	0	1150	
328777																																					12404	14037	0	0	351337	0	12182	0	46592	947005	599626	7776	829402	0	5753	139	222000	0	117603	0	947005	0	0	120797	0	1	42	42579	557047	1	0	516025	510272	-3195	0	0	0	0	
329149																																					5	2389	0	0	16274	0	1309	159	1391	79250	66569	718	71955	0	703	0	4400	0	7295	50	79250	0	0	5137	0	2360	0	8332	58237	4	0	58384	57681	-252	42	0	0	268	
329345																																					165	4670	0	3402	51959	0	2469	169	5576	149538	130389	716	134066	0	1515	660	2961	0	15472	100	149538	0	0	9764	0	6337	0	17580	112809	2	0	77648	76133	-729	4335	0	0	0	
329550																																					1600	10237	0	0	72388	1331	7938	5532	25784	474783	326577	2711	429452	0	2686	0	98064	0	45331	2086	474783	0	0	30685	0	13459	99329	43932	282645	2	0	253330	250644	-899	0	0	2100	0	
329578																																					695	1135	0	5146	20367	0	2728	0	4147	87468	66438	484	78427	0	257	0	11505	0	9041	100	87468	0	0	9244	0	0	0	2252	64186	1	0	52807	52550	-303	700	0	0	0	
329756																																					0	1652	0	0	18932	0	1753	389	1988	66591	58641	889	61640	0	454	0	0	0	4951	100	66591	0	0	4228	0	664	0	7659	50982	4	0	42331	41877	-41	0	0	2110	0	
329952																																					2638	12839	0	28353	102996	0	4093	0	4251	297001	269122	1217	270339	0	1106	0	0	0	26662	550	297001	0	0	26511	0	800	968	61093	208029	1	0	123589	122483	-1199	18380	0	0	0	
330239																																					144	6124	1443	0	77889	1424	6473	43	3673	238554	207219	1728	214947	0	1514	0	6000	0	23607	374	238554	0	0	17972	0	6122	0	40488	166731	4	0	141877	140363	-861	978	0	0	0	
330248																																					414	2117	0	49	15405	0	961	13	3502	89303	76024	647	76692	0	655	739	21	0	12611	1300	89303	0	0	7303	0	4150	0	11669	64355	2	0	59955	59300	-142	6803	0	0	0	
330417																																					422	1863	0	0	32943	0	2433	0	1411	89210	69869	321	80920	0	779	0	7983	0	8290	500	89210	0	0	7695	0	500	0	15290	54579	1	0	49035	48256	-405	1882	0	0	2747	
330453																																					337	947	0	0	7888	0	542	0	1412	40951	34432	739	35715	0	279	0	544	0	5236	100	40951	0	0	3269	0	1900	0	4016	30416	5	0	29034	28755	-33	1070	0	0	0	
330659																																					8050	4482	0	0	27333	0	8416	330	4293	253618	208774	1552	230826	0	1635	0	20500	0	22792	200	253618	0	0	7722	0	15456	0	8230	200544	8	0	185115	183480	-586	15005	2229	0	0	
330855																																					15	5720	70	0	65246	0	10043	705	15209	428739	358055	3440	398106	0	4509	0	31056	0	30633	600	428739	0	0	26544	0	5200	0	40032	318023	5	0	325022	320513	-1711	11218	0	0	5555	
330873																																					108	2120	80	29500	799	0	1015	0	2253	109107	94053	206	100259	0	278	0	6000	0	8848	0	109107	0	0	156	0	8692	20141	8100	85953	1	0	48457	48179	0	4912	0	0	0	
330949																																					24	2913	0	13543	21673	0	1983	0	2969	124911	100549	1555	111926	0	956	0	9822	0	12985	300	124911	0	0	6400	0	6400	0	18716	81833	1	0	81174	80218	-115	1588	0	0	0	
331106																																					456	3872	0	0	36150	0	3688	0	5695	148740	120322	273	134698	0	1146	0	7415	0	14042	653	148740	0	0	14060	0	2131	0	18608	101714	1	-2267	96374	95228	-535	3651	0	0	6688	
331375																																					77	1427	0	0	22197	0	2361	0	3125	139656	101038	556	127561	0	733	0	25967	0	12095	0	139656	0	0	776	0	11622	0	5630	95408	1	0	111091	110358	-303	111	0	0	0	
331544																																					0	3611	0	0	47675	0	2981	11	1257	104700	85244	432	85676	0	413	0	0	0	19024	1500	104700	0	0	11920	0	6000	0	9861	75383	8	0	46638	46225	-396	2940	0	0	0	
331553																																					0	1136	0	0	14710	0	321	25	429	24650	22365	91	22456	0	181	0	0	0	2194	400	24650	0	0	1324	0	700	0	4788	17577	4	0	6979	6798	-230	1231	0	0	0	
331713																																					2151	964	0	0	93440	0	2390	36	11836	233551	163317	1310	202027	0	1160	0	37400	0	31524	75	233551	0	0	30146	0	500	0	16340	146977	1	0	123894	122734	803	0	0	0	0	
332055																																					80	4636	0	21034	0	0	959	357	1222	118600	110144	469	110613	0	548	0	0	0	7987	400	118600	0	0	7087	0	500	0	8058	102086	4	0	86560	86012	0	4300	0	0	0	
332224																																					22016	6562	134	0	29898	0	5944	1087	10082	238971	196682	3788	218072	0	2679	0	17602	0	20899	2846	238971	0	0	15092	0	3154	0	37622	159060	1	0	165927	163248	-193	0	0	0	0	
332345																																					0	1764	0	0	5360	0	368	0	195	16672	15513	110	15623	0	98	0	0	0	1048	100	16671	0	0	666	0	500	0	1089	14424	5	0	8745	8647	-218	338	0	0	0	
332402																																					108	7316	86	10960	86204	500	8804	0	13360	374309	332070	2825	341596	0	2123	0	6701	0	32713	500	374309	0	0	34268	0	0	0	27701	304369	1	0	246437	244314	-2055	2657	0	0	0	
332756																																					200	515	0	0	9542	0	52	0	387	26660	18878	53	20231	0	170	0	1300	0	6429	100	26660	0	0	3450	0	3000	0	2871	16007	4	0	14599	14429	-121	1535	0	0	0	
332907	12652	1014982	381423	89299	10139614	0	444266	5455	1106005	57206290	602835	47566299	0	220002	5894327	3019230	177118	9639991	5500	57206290	0	0	2150745	0	7649818	4190465	2	0	34015804	33795802	-166072	0	5445623	0	0	0										57206222	36911093		47566231				3019230											7519054	29392039						132000	0	1410400	5445623	
332970																																					101	1000	0	0	20267	0	491	0	1921	72256	65231	79	65310	0	213	0	0	0	6946	0	72256	0	0	7015	0	0	0	3192	62039	1	0	43035	42822	-69	5654	0	0	0	
333034																																					115	5917	0	208	14693	0	1661	54	1836	172851	151570	1472	153362	0	5598	0	320	0	19489	1000	172851	0	0	11554	0	7000	0	31123	120447	2	0	135268	129670	-65	18697	0	0	0	
333043																																					0	1560	0	0	10104	0	42	0	272	21082	19237	37	19274	0	133	0	0	0	1808	250	21082	0	0	660	0	1250	0	2875	16362	4	0	9211	9078	-352	26	0	0	0	
333052																																					957	547	0	0	16797	0	1376	26	497	44953	38041	195	40621	0	272	0	2000	0	4332	52	44953	0	0	3998	0	623	0	3596	34445	4	0	25025	24753	-341	0	0	385	0	
333203																																					7300	10908	323	0	30387	0	6108	2429	6213	371391	311052	2823	329752	0	3147	0	15877	0	41639	200	371391	0	0	36523	0	5084	1791	48870	262182	2	0	309079	305932	-168	0	0	0	0	
333650																																					17396	4988	2016	0	25910	0	623	72	3127	148205	128189	639	133873	0	1252	0	3346	0	14332	645	148205	0	0	7120	0	6853	0	17726	110463	1	0	95325	94073	-286	0	0	1450	249	
333856																																					0	1804	0	48	9800	0	1558	0	645	60492	54446	218	54664	0	409	672	0	0	5828	555	60492	0	0	3014	0	2445	0	15103	39343	4	0	40614	40205	-186	5760	0	0	0	
333940																																					0	1085	0	1951	13026	0	504	0	623	42758	32841	211	37371	0	271	0	0	0	5387	200	42758	0	0	5171	0	200	0	6198	26643	4	0	25840	25569	-184	0	0	4319	0	
334059																																					1310	6296	2278	0	17170	0	3422	0	1607	168790	136503	514	140577	0	2394	13741	0	0	28213	750	168790	0	0	831	0	26719	0	45421	91082	2	0	120767	118373	-87	4593	0	0	3560	
334255																																					291	742	0	3569	0	0	1254	0	210	28478	20625	450	22055	0	111	3632	0	0	6423	323	28478	0	0	248	0	5852	0	5038	15587	4	0	18891	18780	0	0	0	980	0	
334264																																					0	5678	0	70	31977	0	6231	924	2024	114238	104023	468	105357	0	597	0	866	0	8881	625	114238	0	0	5848	0	3310	0	28232	75791	4	0	59596	58999	-902	8335	0	0	0	
334648																																					0	3105	0	18420	35076	0	1984	0	2171	109041	96412	462	98878	0	550	937	2004	0	10163	480	109041	0	0	4578	0	5520	0	9572	86840	4	0	46056	45506	-415	1842	0	0	0	
334657																																					26	1196	0	1750	0	0	996	0	1696	55031	46411	345	50888	0	397	0	4132	0	4142	500	55030	0	0	742	0	2900	0	8620	37791	4	0	48642	48245	0	1122	0	0	0	
334750																																					370	11079	6344	0	44648	0	10932	510	6794	400610	302121	3788	311638	0	1589	56875	2210	0	88972	2500	400610	0	0	327	0	86164	0	73550	228571	2	0	221147	219558	-19	43500	0	0	3519	
335346																																					6308	3818	0	0	58095	0	1583	1	2473	132585	114555	290	114845	0	1009	0	0	0	17740	500	132585	0	0	16869	0	725	0	24325	90231	2	0	61316	60307	-354	0	0	0	0	
335355																																					1622	2046	0	0	25152	0	1558	0	4925	94437	79000	1017	84282	0	669	0	4250	0	10155	1200	94437	0	0	6423	0	2800	0	10224	68776	4	0	59803	59134	-268	0	0	15	0	
335757																																					0	1584	0	17026	0	0	460	0	83	30605	28492	52	28544	0	122	0	0	0	2061	600	30605	0	0	861	0	600	0	4610	23882	8	0	8474	8352	0	3100	0	0	0	
336071																																					1969	849	0	6324	0	0	235	0	397	26239	22085	60	23307	0	169	0	1162	0	2932	0	26239	0	0	0	0	2932	0	201	21884	1	0	16218	16049	0	416	0	0	0	
336147																																					150	1581	0	12704	11126	0	512	0	2365	76105	62840	292	66725	0	609	0	3593	0	9380	400	76105	0	0	6484	0	2600	0	14572	48268	2	0	39082	38473	-104	9194	0	0	0	
336361																																					4751	1662	0	15909	3301	0	1926	99	797	79704	71882	399	72281	0	560	0	0	0	7423	600	79704	0	0	3284	0	3600	0	14748	57134	1	0	43669	43109	-61	8150	0	0	0	
336576																																					342	6163	0	9	39091	686	11558	0	10293	599443	543167	3178	549360	0	1321	0	0	0	50083	0	599443	0	0	50601	0	0	1154	14468	528699	1	0	531468	530147	-518	0	0	3015	0	
336950																																					597	476	0	1870	0	0	130	0	281	9813	8402	91	8493	0	134	0	0	0	1320	25	9813	0	0	720	0	575	0	1254	7148	5	0	5893	5759	0	700	0	0	0	
337247																																					0	801	0	0	15713	0	86	40	791	36228	25900	184	30253	0	307	0	3869	0	5975	200	36228	0	0	4391	0	1700	0	3451	22449	3	0	19104	18797	-316	0	0	300	0	
337340																																					519	1720	518	0	14335	0	2169	0	1278	99066	82067	684	82751	0	711	8106	0	0	16315	665	99066	0	0	481	0	15335	0	14590	67477	1	0	70252	69541	-166	880	0	0	0	
337733																																					9678	3911	0	0	5725	0	4358	0	4099	193992	162508	823	178331	0	1813	0	15000	0	15661	125	193992	0	0	5469	0	10281	3002	28489	134019	4	0	163772	161959	-214	1260	0	0	0	
338178																																					1	4950	0	0	24746	0	1452	0	5212	117218	102651	88	102739	0	460	0	0	0	14479	0	117218	0	0	0	0	14584	0	6174	96477	1	0	75781	75321	-105	5536	0	0	0	
338646																																					374	3099	0	0	38792	0	1077	0	4583	133604	110652	1543	117961	0	1110	740	5766	0	15642	650	133603	0	0	10585	0	4809	0	16791	93861	1	0	83922	82812	-402	2127	0	0	0	
338758																																					501	14212	0	0	36893	0	11455	768	13933	322640	279568	2919	294087	0	951	2500	11600	0	28553	1651	322640	30444	0	21245	0	5837	1517	110331	169237	1	0	204868	203917	-180	6500	0	0	0	
338851																																					0	2438	0	757	14007	0	1401	214	818	93127	80084	311	84670	0	731	0	0	0	8457	150	93127	0	0	1718	0	6850	0	10510	69574	5	0	74223	73492	-261	0	0	4275	0	
338945																																					177	1231	0	189	13811	0	459	0	924	46900	38048	313	43361	0	247	0	5000	0	3539	200	46900	0	0	2168	0	1320	0	4071	33977	9	0	29218	28971	-149	1138	0	0	0	
339054																																					19	1809	0	2568	9812	0	139	0	1721	34736	29551	105	29656	0	256	0	0	0	5080	600	34736	0	0	3006	0	1800	0	6793	22758	4	0	15524	15268	-326	3400	0	0	0	
339353																																					1485	635	0	0	5335	0	376	0	296	30416	25574	96	25771	0	231	1531	1	0	4645	50	30416	0	0	326	0	4350	0	11408	14166	4	0	20989	20758	-81	0	0	100	0	
339456																																					4467	5039	0	0	8982	0	4392	280	1655	140473	128898	414	129312	0	1170	0	0	0	11161	600	140473	0	0	5316	0	5400	945	43993	84905	1	0	99933	98763	-155	15950	0	0	0	
339607																																					114	5326	0	0	112460	0	10712	1635	14977	629131	419823	2302	565051	0	2834	0	142926	0	64080	0	629131	0	0	55924	0	9000	496	26550	393273	1	0	482273	479439	-844	3972	0	0	0	
339773																																					429	5060	0	0	109911	0	2050	0	12307	510465	278791	2705	358706	0	4900	0	77210	0	151759	0	510465	0	0	0	0	153331	0	708	278083	1	0	383154	378254	-1572	2454	0	0	0	
339858	1956	413393	74949	235269	4698504	0	76758	4912	585465	13009201	247830	12148029	0	71744	6709	812900	294130	861172	52877	13009201	400501	389268	760028	0	144881	40299	2	0	6516510	6444766	-96614	0	395402	249924	0	249924										12759277	6393475		11898105				812900											979316	5414159						25720	0	3365100	395402	
339951																																					64	16435	0	68146	122595	0	8057	240	12247	631868	516383	4298	540103	0	10734	253	10000	0	91765	5000	631868	0	0	75218	0	12000	1289	88463	427920	2	0	397166	386432	-453	16110	0	0	9422	
340135																																					77	19744	0	0	61393	0	20899	4070	19689	554666	430707	2147	512983	0	4822	320	31961	0	41683	1673	554666	0	0	27741	0	12878	0	60764	369943	2	0	432296	427474	-609	1000	0	26835	21333	
340144																																					808	10534	893	0	84441	0	12454	882	11654	500301	396196	3186	457323	0	4324	0	52000	0	42978	1805	500301	0	0	27194	0	14659	0	55768	340428	2	0	382959	378635	-680	0	0	2412	3529	
340256																																					94	7397	0	1420	16286	0	6348	1197	16636	346704	273584	13191	311775	0	3423	0	25000	0	34929	341	346704	0	0	7654	0	27159	0	41395	232189	4	0	291329	287906	-225	9420	0	0	0	
340443																																					3553	1431	206	0	51010	0	936	0	2959	92802	73497	404	83901	0	259	733	10000	0	8901	500	92802	0	0	8754	0	500	0	8424	65073	2	0	25443	25184	-853	6790	0	0	0	
340555																																					893	1271	0	0	2955	0	1226	14	873	43799	37461	364	40325	0	402	0	2500	0	3474	60	43799	0	0	2902	0	534	0	8176	29285	5	0	36259	35857	-22	710	0	0	0	
340649																																					0	2309	0	0	19811	0	1560	114	2944	98524	79902	663	89748	0	948	0	9100	0	8776	500	98524	0	0	5478	0	3000	0	9797	70105	4	0	70289	69341	-202	2445	0	0	83	
340742																																					12	10594	0	0	220025	0	6601	152	26426	558665	482489	4084	512072	0	14853	0	3343	0	46593	481	558665	0	0	-6041	0	56137	0	41429	441060	9	0	249275	234422	-3984	35775	24658	0	22156	
340751																																					17023	9952	0	4343	73181	0	1449	172	3521	247057	220563	1017	223630	0	1630	0	1199	0	23427	100	247057	0	0	22627	0	1784	0	56241	164322	1	0	127791	126161	-1084	11255	0	0	851	
341310																																					111	8620	217	320	58157	0	11351	894	8092	252111	229065	2174	231576	0	1927	0	337	0	20535	0	252111	0	0	17537	0	4045	0	25462	203603	1	0	166276	164349	-1047	0	0	0	0	
341851																																					0	1083	0	0	15071	0	165	0	1164	55000	44835	269	48524	0	471	0	3000	0	6476	100	55000	0	0	3180	0	3500	0	5007	39828	4	0	37088	36617	-304	900	0	0	420	
341918																																					225	4580	36	0	49929	0	4750	0	9592	228580	167098	1949	200901	0	1399	0	11549	0	27679	1728	228580	0	0	20555	0	5851	71	17459	149639	1	0	154310	152911	-455	6486	0	0	20305	
341954																																					792	1464	0	0	11361	0	776	0	274	32631	29925	479	30407	0	102	0	3	0	2224	172	32631	0	0	961	0	1500	0	8916	21009	8	0	13146	13044	-409	4920	0	0	0	
341972																																					2168	443	177	168	4319	0	649	141	3801	42126	31030	336	38564	0	188	0	7198	0	3562	270	42126	0	0	2478	0	899	0	2866	28164	1	0	30420	30232	-85	28	0	0	0	
342054																																					7807	2877	0	0	37041	0	5492	0	1833	208257	190074	662	193257	0	1786	0	2521	0	15000	750	208257	0	0	12360	0	2763	0	33507	156567	1	0	154782	152996	-873	211	0	0	0	
342175																																					24434	13341	0	14153	26545	0	13817	30	9645	581589	463282	4184	518821	0	4764	0	50000	0	62768	0	581589	0	0	63257	0	0	2002	26542	436740	1	0	480942	476178	-489	1444	0	0	1355	
342362																																					65	2422	0	58674	0	0	530	0	1088	103634	88669	500	89169	0	594	666	0	0	14465	1200	103634	0	0	12065	0	1200	0	15453	73216	1	0	37058	36464	0	3725	0	0	0	
342410																																					1577	12509	1172	0	64713	0	14046	1197	20176	603178	478548	4391	550901	0	4449	1198	37085	0	52277	164	603178	0	0	46220	0	6135	318	72229	406319	2	0	473361	468912	-242	17360	0	0	30877	
342634																																					0	316825	90789	296760	931943	0	110806	2879	256221	8093630	6171192	93492	7368075	0	70737	133017	687002	0	725555	13390	8093630	0	1405	367624	0	361042	154151	1404472	4766720	2	0	5831176	5760439	-16501	39800	0	195882	219102	
342643																																					84	3986	375	0	29327	0	3061	0	5092	145432	122908	1310	133218	0	1193	16	9000	0	12214	300	145432	0	0	11262	0	1000	672	16808	106100	2	0	102461	101268	-348	1551	0	0	0	
343051																																					0	4192	0	2146	47863	0	1090	57	4389	77715	65284	1497	66781	0	189	0	0	0	10934	50	77715	0	0	11309	0	400	0	15171	50113	4	0	16117	15928	-825	2050	0	0	0	
343248																																					100	542	0	2445	7943	0	145	0	428	23365	17627	57	17784	0	197	0	0	0	5582	50	23366	0	0	5409	0	250	0	2256	15371	4	0	11959	11762	-127	0	0	100	0	
343257																																					0	3298	0	0	9953	0	986	150	1453	42113	38244	212	38480	0	389	0	24	0	3633	400	42113	0	0	803	0	2500	0	9666	28578	1	0	23223	22834	-70	3439	0	0	0	
343314																																					1755	2433	0	0	67085	0	2770	134	7613	140372	94677	546	122765	0	591	0	25000	0	17607	381	140372	0	0	16385	0	1550	0	10615	84062	2	0	59173	58582	-709	0	0	0	2542	
343341																																					1612	10997	0	0	264515	0	1408	0	18341	484266	269506	6266	444654	0	3149	0	45000	0	39612	1020	484266	0	0	23536	0	14587	17703	67791	201715	2	0	149670	146521	469	23169	0	123811	71	
343556																																					69	2853	0	0	16083	0	1735	20	1561	94526	84101	240	85680	0	975	0	1339	0	8846	200	94526	0	0	2553	0	6200	246	13290	70811	2	0	71034	70059	-107	1900	0	0	0	
343770																																					1193	130	0	2257	9558	0	94	0	1443	29329	25253	345	25598	0	165	0	0	0	3731	0	29329	0	0	3436	0	0	0	674	24579	1	0	14711	14546	295	108	0	0	0	
343903																																					50	3810	0	0	54375	30	2761	0	3317	192157	150228	1124	168162	0	1393	0	16810	0	23995	0	192157	0	0	23040	0	0	0	8640	141588	1	0	128070	126677	955	1137	0	0	0	
343958																																					0	987	0	0	1203	0	585	49	1250	34360	30779	294	31793	0	323	0	0	0	2567	50	34360	0	0	162	0	2370	0	1896	28883	4	0	30609	30286	-15	0	0	720	0	
344236																																					255	4824	115	0	16678	0	5116	0	4161	134369	118551	1104	119655	0	1023	0	0	0	14714	140	134369	0	0	11508	0	3340	0	13653	104898	1	0	96395	95372	-274	7848	0	0	0	
344423																																					100	428	0	8300	0	0	120	0	99	20150	14458	16	14481	0	46	0	7	0	5669	50	20150	0	0	3619	0	2000	0	4144	10314	3	0	5336	5290	0	5813	0	0	0	
344647																																					799	10635	926	6677	78613	0	6752	1506	11216	390774	336025	6189	357280	0	3178	2716	9500	0	33494	1700	390774	0	0	16691	0	15877	1470	61091	274934	1	0	265592	262414	-774	7050	0	0	5566	
344674																																					130	462	182	1075	5253	0	1593	0	7565	38597	25113	1062	35204	0	121	0	8769	0	3393	0	38597	0	0	3496	0	0	0	1914	23199	1	0	22458	22337	-103	0	0	260	0	
344816																																					4	3428	0	0	30558	0	1107	615	3254	118630	102644	920	107564	0	1871	0	4000	0	11066	560	118630	0	0	4883	0	6163	0	17774	84870	2	0	77376	75505	-540	4159	0	0	0	
344852																																					0	1915	0	0	7493	0	407	0	890	22229	19800	147	20185	0	221	0	0	0	2044	100	22229	0	0	963	0	1150	0	5114	14686	1	0	11745	11524	-169	0	0	238	0	
345149																																					300	812	0	9476	0	0	944	0	328	39734	36382	276	36658	0	276	0	0	0	3076	100	39734	0	0	1951	0	1025	0	3420	32962	3	0	27813	27537	0	337	0	0	0	
345309																																					5	14552	1457	60998	55684	514	19074	0	31249	658214	517491	8580	559076	0	5099	0	33005	0	99138	0	658214	0	0	93130	0	3190	2143	64090	453400	1	0	468376	463277	2818	9261	0	0	0	
345345																																					495	2859	0	0	16274	0	2359	913	3083	190537	158038	1002	174050	0	1721	632	15010	0	16487	300	190537	0	0	11687	0	4663	383	12652	145386	4	0	162235	160514	-163	3025	0	0	0	
345747																																					7148	9151	0	20875	36711	0	3267	350	8798	227710	197319	1619	198938	0	1578	0	0	0	28772	100	227710	0	0	19262	0	9900	0	37881	159438	1	0	139768	138190	-490	3220	0	0	0	
345756																																					40	6731	0	0	7812	0	5287	0	6253	185669	138129	1259	158184	0	1192	0	18796	0	27485	1375	185669	0	0	25705	0	600	0	42445	95684	5	0	160738	159546	-195	0	0	0	0	
346566																																					996	2124	0	0	21805	0	1781	531	651	52262	48598	45	48643	0	245	0	0	0	3619	750	52262	0	0	2834	0	750	0	12028	36570	1	0	23054	22809	-715	1565	0	0	0	
347022																																					0	7117	0	200	32473	0	6865	65	3212	148360	123360	1016	127379	0	1229	0	0	0	20981	2500	148360	0	0	16366	0	2500	0	30023	93337	1	0	79594	78365	-385	20063	0	0	3003	
347639																																					0	10198	79	12297	38413	0	4205	0	10217	290253	254993	1592	261585	0	1650	0	5000	0	28668	1800	290253	0	0	18792	0	8700	0	58081	196912	1	0	216494	214844	-624	0	0	0	0	
347657																																					0	1376	0	5603	2484	0	9	0	406	28263	23062	122	23184	0	326	0	0	0	5079	350	28263	0	0	3138	0	1600	0	4123	18939	5	0	18111	17785	-9	600	0	0	0	
347956																																					9234	5018	0	0	453	0	5198	0	1713	153206	132963	759	140722	0	1310	0	7000	0	12484	1838	153206	0	0	8814	0	1838	197	31446	101517	4	0	131439	130129	-6	1264	0	0	0	
348159																																					29	1646	1	0	3512	8	2890	530	1505	63509	53504	279	56563	0	792	0	2780	0	6946	247	63509	0	0	2439	0	4293	0	7823	45681	4	0	54180	53388	-33	0	0	0	0	
348207																																					5612	6955	205	103470	5137	0	2358	0	21642	458124	315092	6266	417455	0	1257	0	91000	0	40669	0	458124	0	0	40669	0	0	35391	13728	301364	1	0	278611	277354	0	0	0	5097	0	
348458																																					0	5193	0	31678	11527	0	585	277	3869	177085	154240	329	162569	0	1519	0	8000	0	14516	1500	177085	0	0	9143	0	4150	0	44580	109660	1	0	121736	120217	-277	3739	0	0	0	
348542																																					49	3124	0	0	45500	0	2975	100	2558	173567	141367	978	155848	0	1199	0	11004	0	17718	150	173566	0	0	12647	0	4850	0	20603	120765	1	0	120460	119261	71	0	0	1745	754	
348551																																					24	8144	0	0	98460	0	7794	0	14918	386643	283958	2011	357484	0	2631	0	52917	0	29159	1275	386643	0	0	18135	0	11638	1465	38800	245158	2	0	258469	255838	-1889	0	0	0	18598	
348720																																					13825	12683	475	0	29424	0	21522	604	8817	527063	411316	5279	483130	0	5374	331	54000	0	43933	698	527063	0	0	39353	0	3801	0	67599	343717	2	0	444756	439382	81	0	0	0	12535	
348748																																					0	4179	123	1275	11959	0	1389	277	1719	106174	83974	434	97029	0	1090	0	10237	0	9145	200	106174	0	0	7547	0	1500	0	11663	72311	1	0	84533	83443	-102	1810	0	0	2384	
349129																																					0	3964	0	0	45286	0	2798	274	1603	107455	88168	440	88608	0	704	0	0	0	18847	500	107455	0	0	11460	0	7500	0	15787	72381	2	0	48515	47811	-613	5719	0	0	0	
349165																																					0	5449	0	175	39980	1	4986	0	2593	118814	109235	301	109536	0	773	298	0	0	9278	400	118814	0	0	4069	0	5600	0	44854	64381	1	0	59540	58767	-791	6565	0	0	0	
349343																																					3001	3700	0	0	4500	0	2125	356	3222	111153	92729	330	101059	0	1006	0	8000	0	10094	460	111153	0	0	7288	0	2390	97	18462	74267	5	0	95158	94152	-44	0	0	0	0	
349370																																					91	8876	652	18549	53833	0	14711	1800	22978	543052	400614	8932	488026	0	4269	0	78480	0	55026	0	543052	0	0	56200	0	0	3168	32164	368450	1	0	422663	418394	-1174	0	0	0	0	
350433																																					115	2528	0	0	22643	533	2766	228	909	97405	85842	518	87070	0	723	0	0	0	10335	1840	97405	0	0	4217	0	5160	0	17578	68264	1	0	63761	63038	-882	4645	0	0	710	
