"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2182	RCFD2183	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCON1288	RCON1415	RCON1420	RCON1460	RCON1480	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2182	RCON2183	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	
75446																															0	628	16262	143	37599		573		9242	0			19293	3224	2662	0	0	127263	0	0			0	37604	22	34720	24742	1344	7033	16061	10540	734	1661	20749	20418	15421	16642	9365	7064								0	11		0	
75455																															0	0	1262	0	167		25		2226	0			1073	0	1336	0	0	7379	0	0			0	1252	6	0	2906	99	254	833	6	0	0	1548	1268	2078	667	362	0								0	32		0	
75558																															0	5471	4180	608	7325		260		8448	0			27487	0	11584	0	82	75324	809	0			0	10042	646	1987	35234	2594	1835	3750	1231	632	0	38155	10192	10121	5848	1635	0								0	0		0	
75576																															0	326138	5067	107589	335768	0	1156	1156	7133	0	173193	0	173193	1153	20734	0	0	2010215	0	0	0	0	0	1013499	17738	904726	369503	185990	250392	265335	197020	81262	23188	848138	14126	34361	48947	42849	905	0	0	0	0	0	0	0	0	1047	0	0	
75633	3721791	1261409	125598	0	3649710	3872	905117	0	260	9742357	0	0	0	17463	6095174	5585641	501875	246444	329239	236406	15813	0	50074	0	0	1035	0	23491	0	0	50074	290120	1350	179029	316335	184766	1261409	1076643	125598		3594433	3872	3598305	245545	905117	0	260	9686045	0	0				2656211	33201	1273157		36833	59367	327418	567247	1416460	248384							50074			0	0			0	23491			
75651																															0	460	1756	1328	2619		155		4307	0			5899	0	2019	0	6	26513	0	0			0	7844	120	0	9666	550	973	1658	4413	156	0	4137	4054	4279	5355	528	87								0	0		0	
75857																															0	3754	3382	2777	13820		257		381	0			7278	446	7886	0	510	58862	0	0			0	17599	772	2075	17040	1149	3950	6293	3360	2182	372	7065	8995	10809	9364	3080	883								0	0		0	
76050																															0	6907	246	363	38540		136		305	0			14519	0	16952	0	0	91754	0	0			0	12707	972	127	38527	1615	1076	4104	1568	3004	870	33448	11503	19799	11085	2757	352								0	107		0	
76135																															0	291	0	2206	5800		624		0	0			19757	655	890	0	0	43212	136	3461			0	9392	272	0	4872	68	4	231	119	2373	6335	9467	2348	7534	3191	6718	3953								0	0		0	
76153																															0	460	4819	298	1070		136		12046	0			3019	0	1110	0	139	27551	0	0			0	4403	51	0	11887	1257	1060	478	852	408	47	16506	1251	3235	1315	639	195								0	0		0	
76201	63801000	3858000	148000	50000	24835000	9086000	3331000	219000	109000	126046000	0	9480000	3160000	2469000	25937000	60138000	8146000	5882000	4715000	6847000	3951000	0	45000	0	0	123000	7368000	483000	738000	144000	101000	1406000	4000	1004000	8822000	206000	3786000	3580000	6000		24460000	1241000	25701000	12800000	2947000	0	109000	115220000	0	11811000				34845000	4245000	1079000		524000	544000	130000	204000	4948000	28436000							45000			0	56000			7150000	483000			
76443																															0	3795	4386	659	16438		54		1290	0			5123	6217	4543	0	168	61712	98	0			0	16536	2406	1763	18599	3119	2128	435	2062	4933	3859	13743	10886	7031	6684	4858	1907								0	195		0	
76742																															0	519	605	48	8702		0		301	0			11498	546	19327	0	604	73751	17	0			0	30149	1469	20764	5495	816	4614	13865	2243	2173	6246	9085	2773	10889	15411	4590	791								0	0		0	
76854																															0	10039	355	2030	13780		297		112	0			20951	1224	3926	0	4877	82426	0	0			0	24149	639	20053	22427	3308	11718	2367	593	1503	4256	21632	11145	6470	9593	6000	2885								47	0		0	
77150																															0	1554	1910	0	5254		15		4865	0			2945	25	422	0	1386	19399	0	0			0	905	52	164	5586	184	161	560	0	0	0	9281	2273	3932	2018	990	0								0	66		0	
77253																															0	1349	180	52	11906		0		7172	0			4407	0	1990	0	0	35133	0	3024			0	4994	59	92	13286	24	462	1594	2403	459	52	12483	3914	2524	10139	224	0								0	0		0	
77347																															0	998	0	0	29927		0		791	0			16172	2243	28879	0	0	142068	0	0			0	61570	1250	8332	14426	969	2173	1903	5429	24041	26683	10899	11794	15258	27804	12888	352								197	41		0	
77374																															0	56726	19398	12030	95286	0	0	0	29985	90	63701	0	63701	1141	42897	0	77	466125	2110	0	0	0	0	128431	15100	29428	96033	3882	3865	6634	3905	40752	68435	149228	31293	33809	48437	62865	13516	0	0	0	0	0	0	0	2679	784	196	0	
77422																															1000	3112	0	625	17434		837		0	0			184	600	703	0	0	25157	0	0			0	662	0	0	19427	0	662	0	0	0	0	16061	2704	2466	3195	0	0								0	0		0	
77758																															2000	3926	21168	2556	32455	46	2447	2401	48512	0	22676	0	22676	4784	24121	0	1096	319741	0	0	0	0	540	15038	2078	3710	209587	362	1325	2006	3370	4078	3897	187729	39233	29751	21782	24438	1770	2000	0	2000	0	0	0	0	136176	708	0	0	
77851																															0	5425	24193	8459	35928	2296	2752	456	46697	458	115166	0	115166	2918	77570	0	305	410633	0	4659	4659	0	0	64685	8228	20079	77418	1032	2318	4891	23721	30730	1893	90857	16106	58703	135179	39664	5401	0	0	0	0	0	0	0	13435	213	0	0	
78036																															0	3165	423	0	4865		51		562	0			16650	0	2538	0	0	41693	20	0			0	12923	519	0	12256	428	3504	8810	181	0	0	6567	8689	11389	1164	416	13								17	0		0	
78054																															0	179	4365	357	113		439		5325	0			7547	0	5030	0	0	36024	0	5656			0	5037	1862	0	11264	81	595	3357	1004	0	0	8043	2545	11239	7898	973	196								0	114		0	
78157																															0	1256	939	29	5252		6		42	0			1340	0	3775	0	0	18155	3	0			0	5425	94	0	4484	31	739	1117	2014	896	628	4326	1276	3096	3911	100	24								0	0		0	
78241																															0	912	888	0	1700		123		3091	219			4456	0	2569	0	0	16529	0	0			0	2758	32	0	8135	13	378	693	930	680	0	4254	3491	3724	1350	549	236								0	0		0	
78559																															0	523	402	0	1506		0		4646	0			1877	0	1388	0	10	12925	0	0			0	2506	67	2245	2971	0	0	19	291	1534	662	934	2100	1213	2026	3326	820								0	0		0	
78643																															0	1132	1936	0	11125		16		2661	0			19770	0	5673	0	2291	55444	0	0			0	9097	1189	0	24234	846	1484	5327	405	986	0	17326	8156	12449	6237	1700	0								475	79		0	
78858																															0	77	349	0	885		0		163	0			1113	0	645	0	32	3370	0	0			29	106	0	45	1559	0	45	22	39	0	0	2426	578	89	136	35	0								0	0		0	
79042																															0	2921	394	2488	6579		42		2	0			462	635	2276	0	0	42422	173	0			0	25903	893	21309	7951	4327	6293	1364	11312	2562	45	5092	4648	1287	5159	506	0								0	0		0	
79127																															0	76	763	66	2899		17		1592	0			3602	0	8482	0	652	37133	0	0			0	18739	28	7171	11450	7260	951	4364	4603	572	195	2715	3004	4565	4469	2340	41								217	0		0	
79145																															0	3345	4520	0	36068		50		2220	0			6090	3527	4100	0	1337	77492	0	0			0	13511	2194	598	21790	873	510	6258	2124	3315	315	7403	13004	18256	11154	11876	2116								530	0		0	
79257																															0	0	2464	0	512		15		2591	0			1587	0	928	0	0	9103	0	0			0	900	106	0	3178	45	125	179	552	0	0	3638	987	1910	1633	34	0								0	0		0	
79855																															0	18470	3330	6123	69155		12		4687	23			17844	0	2518	0	0	137876	0	289			0	15032	376	1327	43158	1942	2741	3724	6109	371	145	26341	43988	23557	20049	8851	17								0	40		0	
80020																															0	0	0	0	97		0		0	0			19	0	43	0	0	5576	0	0			0	4755	662	0	21	2	5	44	40	2888	1776	3	11	69	178	560	0								0	0		0	
80150																															0	767	23917	0	11261		319		32591	0			11205	79	14339	0	272	99193	125	0			95	4355	92	475	45931	668	703	705	1819	134	326	75135	4249	6211	6830	1229	550								0	121		0	
80431																															0	674	1553	0	1003		100		522	0			1650	23	6356	0	0	21742	0	0			0	8307	1554	5703	4665	4427	444	1157	905	1166	120	3201	2849	3500	2490	1306	0								0	0		0	
80552																															0	476	1233	0	101		30		2461	0			997	164	1089	0	0	9695	0	142			0	3002	0	0	3920	113	162	866	929	717	0	2485	1160	1204	1187	60	143								0	0		0	
80936																															0	10043	0	2961	26510		24		0	0			9065	7358	2732	0	0	76343	113	0			0	17554	157	13381	16292	3066	4538	5277	1873	2255	449	19386	6983	9150	12411	10905	52								0	52		0	
81054																															0	7895	167	0	13504		64		466	0			16049	7459	2734	0	0	56296	3	0			0	3795	3891	233	4878	559	192	413	1069	566	996	18980	4096	13802	7659	7576	0								0	275		0	
81429																															0	3553	1260	0	9401		0		3	0			12767	3734	3425	0	0	43769	46	0			0	9135	152	0	14123	688	758	1966	4558	862	244	8624	4053	5079	8027	8551	216								309	76		0	
82033																															0	4157	654	2266	10239		40		0	0			2032	95	19347	0	0	59967	40	0			0	21052	125	17	14581	1029	4645	3939	1897	6593	2915	4518	4429	7546	4160	8088	10169								0	0		0	
82257																															0	0	2214	0	1007		12		3892	0			754	0	859	0	0	9885	0	19			0	1128	0	17	3191	47	43	221	414	403	0	6085	682	695	997	298	0								0	0		0	
82350																															0	476	1925	32	2005		17		1183	0			4258	211	3586	0	0	19373	321	0			0	5900	101	2739	8675	2427	341	158	94	1284	1596	5586	2689	2000	1200	1459	848								0	0		0	
82659																															0	1887	6759	841	6991		0		6684	0			6287	1104	2690	0	258	38027	0	0			0	3966	477	1160	11215	750	788	906	1214	107	201	11615	6193	6295	7296	2178	82								0	83		0	
83151																															110	2092	779	28	1483		186		3115	0			43529	1485	7983	0	181	69483	0	0			0	5618	2764	768	23331	644	628	1823	2362	161	0	30481	5355	10736	16002	1225	18								0	130		0	
83236																															0	378	0	0	734		7		0	0			0	3126	263	0	0	7893	2	0			0	2774	34	2774	741	0	0	20	101	2653	0	3782	23	207	929	155	25								205	374		0	
83311																															0	52914	18	14434	129320	321	7474	7153	90	0	297531	0	297531	167846	46905	0	3323	1072590	1200	0	0	0	14252	206645	142205	79198	145438	56546	22973	14845	9463	75568	24981	547502	18350	36462	44423	155600	60992	0	0	0	0	0	0	0	0	5085	0	0	
83357																															0	880	5	0	570		0		157	0			1221	0	2318	0	17	8604	0	753			0	2226	392	0	1982	0	115	474	1305	332	0	1113	965	2040	2205	18	0								0	65		0	
83450																															0	204270	33713	10559	138649	0	481	481	37671	0	68867	0	68867	50422	27991	0	2239	627466	1002	1418	1418	0	0	37846	12535	0	301595	11294	5936	8376	7875	3978	0	270555	106657	70880	86624	39308	1647	0	0	0	0	0	0	0	0	1807	0	0	
83638	1038414	1238	0	6743	306316	178444	11395	0	0	1614371	0	5985	0	0	643313	838480	225600	169421	198521	113687	3	0	0	0	0	69479	3100	0	20488	0	69479	351028	380	127772	487481	0	1238	1238	0		306316	178444	484760	613	11395	0	0	1614371	0	5985				50297	20843	39928		1861	3365	11673	24254	7414	1358							0			0	69479			3100	0			
83834																															0	936	274	0	9464		47		219	0			8655	151	4794	0	0	39972	0	0			21	13541	671	1171	11172	737	330	2027	9185	1179	83	9856	4418	5896	6140	108	0								1220	0		0	
83852																															0	0	1209	0	432		5		3411	0			293	0	1230	0	0	7416	0	0			0	836	0	0	2924	0	61	16	355	404	0	3299	841	1107	907	363	0								0	0		0	
83955																															0	1003	0	367	23		0		3974	0			3961	0	6122	0	0	26950	0	0			0	11351	149	0	11944	537	2786	2523	1837	2677	971	4479	4142	2761	1684	2040	348								0	0		0	
84046																															0	1164	1466	0	2053		56		1351	0			2165	386	843	0	279	12976	0	0			0	2694	466	32	4769	204	185	1832	231	242	0	4663	1398	2780	981	445	0								0	53		0	
84055																															0	414	1500	0	290		2		2860	0			1167	223	611	0	0	7664	0	0			0	582	0	546	2697	39	0	22	17	253	251	2253	1919	613	583	1227	487								0	15		0	
84251																															0	0	1527	0	200		0		3408	0			1452	0	390	0	6	7173	0	0			0	190	0	0	3468	2	0	81	101	6	0	3417	727	1024	1520	155	0								0	0		0	
84345																															0	11908	0	1580	40545		112		0	0			18963	10516	2741	0	0	113876	0	0			0	25744	1460	0	35997	144	71	1809	3209	7923	12588	16356	19741	27914	21855	2226	38								276	31		0	
84541																															0	812	13382	11080	25672		298		32624	0			39442	1330	11231	0	473	154028	610	106			0	14643	2762	413	59836	1764	2378	4466	5020	840	0	61399	20426	24960	27401	2583	0								440	343		0	
84804																															0	0	94	0	1309		2		9	0			65	0	1139	0	200	6783	172	0			0	4137	0	0	1639	35	777	3242	83	0	0	349	650	1244	537	38	0								0	0		0	
85043																															0	0	1951	0	626		16		23303	0			1567	0	4022	0	5	33058	0	0			0	1559	9	0	24268	137	299	306	678	139	0	5021	18811	2124	4801	624	118								0	0		0	
85052																															0	0	0	0	0		10		0	0			46	0	30	0	0	86	0	0			46	0	0	0	10	0	0	0	0	0	0	56	0	16	14	0	0								0	0		0	
85258																															0	0	5455	0	5412		13		10934	0			2086	0	967	0	0	29170	0	0			0	4303	0	0	11218	392	161	421	2872	437	20	7554	5005	3497	7258	897	655								0	0		0	
85454																															0	0	1264	0	677		2		6508	0			2545	0	4215	0	26	15933	0	0			19	672	24	0	8071	0	1	26	69	468	108	2220	5850	2449	2408	2334	0								0	0		0	
85856																															0	180	1164	0	182		0		1252	0			267	0	1018	0	0	5336	0	8			0	1257	0	0	1465	0	82	252	691	232	0	1215	394	763	1389	318	0								0	8		0	
85931																															0	3321	0	193	10377		30		0	0			17884	0	8780	511	0	83394	0	0			0	40585	430	3462	13913	1029	684	1028	3342	23665	10593	18612	6651	5071	8514	3263	657								0	1283		0	
86349																															0	1282	4402	0	15752		0		1584	0			7604	410	15646	0	0	93088	0	0			0	45502	863	24757	23450	5127	19083	8150	4480	6223	1986	6039	12800	18030	8143	1711	587								0	43		0	
86358																															0	0	3730	0	382		17		6774	0			1131	0	1755	0	43	14780	0	0			0	948	0	0	7027	0	4	25	342	570	0	5373	1650	1947	1476	3008	6								0	0		0	
86527																															0	31197	1597	14599	113231	0	5711	5711	240	0	55627	0	55627	21063	29766	0	4892	346954	32	0	0	0	166	60540	7748	19802	81906	7988	5909	9405	20582	10240	6291	99908	24681	38285	77041	40527	981	0	0	0	0	0	0	0	0	775	0	0	
86554																															0	324	167	79	4354		0		481	13			1994	236	5542	0	0	18918	0	0			0	5655	86	3791	7898	1450	3718	40	186	262	0	3067	5198	2742	1946	134	0								0	0		0	
87047																															0	10460	0	1216	15670		22		0	0			1948	1635	1254	0	399	55653	0	37			0	22394	618	6712	11498	1483	1434	3460	1288	4576	10153	15464	4224	5381	5464	1908	255								0	0		0	
87159																															0	1382	1742	43	2971		30		2878	0			5894	0	6162	0	0	34247	0	5551			0	6587	80	0	15038	437	1475	4487	170	18	0	9155	3971	8346	5673	205	157								927	0		0	
87234																															0	5630	2432	3448	28904		1675		1195	634			42069	0	2804	0	49	148520	0	0			0	59870	444	0	46526	2863	8094	15325	24558	9030	0	22165	13404	31043	19399	2639	0								0	0		0	
87476																															0	8698	2341	6486	12583		0		0	0			10710	7445	4004	0	0	137999	0	0			0	85360	372	14169	24339	1266	2805	5568	2693	24060	48968	16229	8110	7130	7426	7926	5818								0	0		0	
87533																															0	32203	1892	4915	38589		3893		286	36			28570	2592	9004	0	206	149893	0	0			10388	23828	3915	2741	65554	2859	3812	1668	3097	5480	6912	26473	39080	10085	22692	16388	11347								0	0		0	
88240																															0	701	2950	116	2995		0		1140	0			1680	176	3240	0	0	24726	0	0			632	10643	1085	2623	5936	838	1612	7408	551	234	0	2543	2564	4782	1685	2390	0								0	0		0	
88259																															0	800	7390	51	2747		42		3481	0			1255	321	2303	0	250	27249	0	87			0	7293	1210	503	5917	185	842	247	1377	4300	342	3847	2456	5235	4979	2941	84								0	19		0	
88352																															0	699	2524	0	872		54		5837	0			3665	0	6624	0	0	26114	0	0			0	5839	0	0	11151	0	830	2896	2042	71	0	2724	7597	6598	3234	122	0								0	0		0	
88455																															0	1752	50312	0	19156		260		21398	5260			4074	929	2656	0	824	110421	0	483			22	7631	926	0	36439	408	943	738	2984	2160	151	44699	4757	12964	26287	12745	1221								0	20		0	
88530																															0	30725	752	4334	45493		61		712	0			5829	0	8917	0	13	129673	0	0			0	30881	1162	0	37389	3937	4421	13591	3101	4315	428	27552	23574	26085	14432	6065	198								732	62		0	
88950																															0	212	3667	379	349		47		2374	2			2062	26	599	0	541	12135	0	0			0	1820	59	858	3227	294	675	512	269	70	0	2244	2152	2260	1680	879	1078								0	0		0	
89032																															0	3951	0	834	17947		48		1394	0			7468	0	8093	0	6	52177	0	0			0	11648	788	0	24211	844	2314	5845	1474	926	172	11477	9780	11997	5868	834	84								0	0		0	
89135																															0	1206	6526	1055	7123		12		3278	2			8587	135	2534	0	0	51129	0	0			0	19718	695	356	4381	582	1878	14681	2351	74	117	7255	8103	10522	4773	191	227								0	260		0	
89162																															0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		0	
89452																															0	5538	5473	249	9048		0		5871	0			5968	1699	3488	0	0	53106	0	0			0	12105	3244	602	14852	958	2767	5950	639	1789	0	8918	7888	10983	6168	3715	935								0	423		0	
89751																															0	50756	1636	8231	100754	0	496	496	1358	0	31598	0	31598	31138	7862	0	2262	283592	572	1302	1302	0	0	40325	4472	9969	88698	7424	7465	6590	9717	9129	0	55421	52528	28604	63308	42493	604	0	0	0	0	0	0	0	900	1074	0	0	
89854																															0	3866	5064	709	5387		986		10313	0			9089	327	6146	0	236	58981	0	3330			0	11812	1582	0	21102	1601	710	2328	5080	1172	921	14919	5457	10777	13607	2089	0								0	134		0	
89957																															0	477	376	752	2267		19		601	0			3599	0	4421	0	23	18099	46	0			14	5553	57	0	5706	271	889	1474	1591	1328	0	5202	1449	3254	1832	761	0								0	0		0	
90047																															0	498	1630	0	2003		37		2532	0			1798	0	1574	0	0	19035	0	0			0	8660	294	0	4149	167	1067	7155	271	0	0	2749	2855	3740	637	4	8								0	9		0	
90234																															0	8240	0	13624	132469	241	444	203	0	0	19390	0	19390	5470	566	0	930	182634	130	0	0	0	0	1298	333	0	47812	0	324	389	140	312	0	22555	34054	40726	43901	33250	4392	0	0	0	0	0	0	0	0	0	0	0	
90328																															4000	14530	15640	321	31902		1048		3152	0			11093	0	13040	0	0	178477	73	0			0	82100	1724	30358	72417	5496	13272	30850	1153	31123	0	48584	17951	18285	4694	5707	0								0	0		0	
90337																															0	10490	178	5139	34080		884		51	281			39927	1159	10223	0	0	143765	0	0			0	40887	747	11339	61886	3698	7794	14507	7019	7150	539	43306	29815	19297	7440	2261	127								0	0		0	
90403																															0	19050	0	265146	365022	0	20631	20631	0	13789	450220	17891	468111	15181	2988	1754	0	1229969	4669	8385	8385	0	23025	64222	2615	49035	535729	12885	15688	12964	8557	13043	1085	173445	333711	115939	317145	213414	8026	0	0	0	0	0	0	0	217	1316	4321	0	
90467																															0	1638	5831	101	17456		15		0	0			3860	218	1117	0	141	39473	480	0			0	8899	677	104	7222	104	508	175	344	7659	109	7996	3692	2076	2879	14411	0								0	0		0	
90627																															2788	2994	6914	6447	40624	0	382	382	6916	0	28695	0	28695	9966	33141	0	77	178531	0	88	88	0	0	38453	893	8624	14355	1027	6289	4341	1547	15339	9768	49256	9452	27344	23721	15770	13792	2788	2788	0	0	0	0	0	153	0	0		
90645																															0	1287	809	1721	7092		434		293	0			1112	0	2143	0	101	36297	0	0			400	19577	1690	959	12337	2202	4076	10284	2958	57	0	1480	5089	5259	4875	0	0								0	38		0	
90739																															0	7512	8539	444	19254		910		677	0			5127	18	5495	0	250	62180	0	0			0	13558	335	2248	31051	3557	2770	5894	1126	23	0	28586	6222	10073	2230	1193	0								0	61		0	
91129																															0	2594	2180	487	16876		26		458	0			6188	672	1019	0	62	49134	31	0			0	18392	57	17873	6219	1208	2118	5508	8487	365	435	4119	4006	5220	13518	2567	1308								144	10		0	
91147																															0	0	6468	80	2784		329		5026	0			2463	100	1956	0	1797	34102	4	0			0	12894	13	3038	2512	48	2485	1855	2286	5054	891	5152	5546	6731	1839	1720	104								123	73		0	
91156																															0	2981	14224	276	47355		100		15699	0			15445	1480	5831	0	34	121624	0	2078			0	13275	1825	10088	32448	800	2744	3784	2670	2220	1044	14851	27819	28360	22427	12410	1219								1021	0		0	
91259																															0	4854	3529	349	14536		5		3626	0			10634	7259	2682	0	1658	59120	0	35			0	5917	3744	217	10967	491	540	3079	1436	289	0	25622	5187	10025	7138	4702	0								0	292		0	
91615																															0	956	2769	46	3492		32		1778	681			1362	225	4521	0	504	32034	0	0			0	16196	146	14035	4152	1446	3703	515	878	7812	1841	5014	3751	2037	2590	2001	362								0	7		0	
91651																															0	852	14208	781	10988		33		15141	0			9433	324	6218	0	0	66297	0	0			0	7850	352	0	18639	80	612	3145	2391	1311	287	11509	10675	15150	14710	3750	2562								0	117		0	
91754																															0	4024	11151	91	9019		200		2434	0			6855	0	7276	0	47	65985	11	0			0	24176	658	18	16439	711	2052	5013	15831	569	0	8886	6256	7991	17880	588	200								0	65		0	
91866																															0	40919	24177	4178	92933	0	1313	1313	4036	0	42704	0	42704	18611	2166	0	0	243401	1001	0	0	0	1308	10694	2139	4043	47113	1456	2463	1104	294	1790	3587	73542	11869	22530	49653	67132	8982	0	0	0	0	0	0	0	0	532	0	0	
91950																															0	0	4139	0	3075		39		5056	0			3128	0	3367	0	0	24980	0	263			0	5913	0	1044	8220	261	945	1082	3487	65	73	3480	3534	2370	3901	4336	1437								0	0		0	
91969																															0	50145	33873	150	91724	0	1518	1518	12970	39	67855	0	67855	3621	3140	0	0	267917	845	0	0	0	0	1840	1587	1487	108651	791	618	154	0	277	0	124130	53770	19961	18895	46595	1867	0	0	0	0	0	0	0	230	109	0	0	
92050																															0	1276	7189	0	3826		0		2338	116			2220	0	839	0	609	20473	41	0			0	2122	95	188	4415	16	289	698	863	241	0	5814	1927	3146	2896	2901	502								0	0		0	
92144																															0	47	2756	0	0		0		7893	0			384	0	604	0	0	13006	0	0			0	1322	0	0	6486	47	119	446	710	0	0	8158	419	1007	2086	14	0								0	0		0	
92162																															0	10345	248	14829	56783		9		325	0			9425	0	132	0	0	98903	496	0			0	3381	46	3368	22664	2	1255	0	137	1731	12	8030	18570	4079	5678	59253	408								3846	30		0	
92630																															0	172890	18726	5089	146733	0	225	225	5403	0	39871	0	39871	4278	10440	0	1487	437593	1542	0	0	0	0	31483	2510	13350	157128	4437	6444	12761	3898	2550	1392	80445	98165	161590	23979	21267	12479	0	0	0	0	0	0	0	0	0	0	0	
92706																															0	5340	0	2015	7194		0		0	0			549	9511	5018	0	0	124702	0	0			0	93821	167	86939	8492	4296	13745	32476	25941	8597	8308	11342	7124	3209	2228	5855	809								0	1087		0	
92854																															0	0	2105	0	871		52		5244	0			1970	0	1035	0	55	12467	0	0			0	1041	94	0	5142	0	225	660	129	27	0	4385	2112	3777	742	62	0								0	0		0	
92902																															0	0	0	0	0		16		0	0			629	0	990	0	0	7785	0	0			0	6150	0	0	167	0	11	139	262	1831	3907	97	59	233	288	210	745								0	0		0	
93244																															0	5751	9731	163	11064		0		5162	0			11062	0	10107	0	219	89316	0	0			0	31708	4140	6320	35736	3047	4927	22725	632	269	0	10695	17167	22369	6329	464	377								209	0		0	
93329																															650	3514	809	202	12113		0		24	0			3914	2231	7853	0	195	45587	0	0			0	13420	522	93	14490	2575	487	1476	3666	5064	0	14056	2832	6601	5984	2287	202								0	140		0	
93413																															0	2361	879	714	25833		279		120	88			12602	1767	9035	0	3747	103726	376	0			0	38999	5971	12765	8893	3446	6211	3383	4059	20587	1237	14302	4328	14373	21445	8867	1612								875	920		0	
93543																															0	10944	2745	680	32473		3832		1269	0			33103	3819	13498	0	607	171712	75	246			0	64035	3872	8632	29214	635	3911	6831	1470	14579	35699	12287	24274	29874	12643	14435	10745								664	0		0	
93619																															0	0	0	0	0		0		0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0		0	
93628																															0	8568	3379	6754	71588		0		301	0			8277	0	5669	0	9080	133677	432	0			0	20074	419	4163	16014	322	3507	394	1379	12659	1813	11852	68166	12028	8604	9078	1785								0	0		0	
93721																															0	125171	15196	11565	511657	823	77141	76318	8456	0	201817	0	201817	362899	485247	0	30491	2861245	0	4201	4201	0	250	978993	10030	71281	371871	120948	42368	147884	340013	324729	1863	594871	106123	194328	388884	511390	82121	0	0	0	0	0	0	0	26927	11454	0	0	
93758																															0	1623	2149	821	2129		63		2844	0			8866	1012	4110	0	0	29691	0	0			0	5742	296	0	9453	114	770	2191	507	2029	48	4818	3751	6997	5658	2121	271								0	36		0	
94139																															0	6215	44	19	4975		844		112	0			83695	615	47577	0	4592	151286	60	0			96	2558	100	125	49757	444	467	655	992	0	0	17822	31024	39541	47112	10603	0								0	0		0	
94447																															675	655	2313	774	8762		7		485	0			14151	528	5152	0	442	43696	0	0			1947	9631	115	94	22783	1736	2244	3766	653	878	354	11834	6969	5026	2591	7171	474								0	6		0	
94456																															0	0	3736	0	582		84		5611	0			3063	0	2324	0	0	16178	0	0			0	778	0	68	5477	16	38	137	178	401	0	3706	1977	3004	3019	3165	421								0	0		0	
94522																															0	17268	3273	686	35470		24		1025	0			31881	7994	19641	0	2974	214703	0	0			6343	91517	2950	10136	61094	3928	6151	17734	53720	9984	0	27977	24932	24397	40051	5801	0								0	0		0	
94661																															605	43346	12617	5531	88367	0	1	1	12325	0	16523	0	16523	0	2839	0	0	202020	840	2909	2909	0	0	8843	8267	2507	36626	2507	0	83	274	3379	2600	144600	7655	11655	8536	14970	4754	0	0	0	605	0	0	0	0	687	0	0	
94755																															0	1476	3324	0	2912		39		12062	763			12253	0	6603	0	0	41342	0	0			0	2327	50	0	18497	168	84	107	199	1356	415	15406	2839	3786	5731	10413	292								266	30		0	
94858																															0	448	8064	0	3398		87		8398	0			12174	0	4430	0	0	51302	0	143			35	13945	215	0	20097	467	1587	4266	6656	755	213	9060	8983	7274	9742	1932	0								0	0		0	
95051																															0	16	2586	33	16764		882		8874	64			13214	993	5290	0	121	54335	0	0			0	4324	687	385	18507	506	462	1447	691	813	406	24759	6887	9124	6819	754	966								181	370		0	
95659																															0	354	3492	0	2577		0		1864	0			2704	0	11970	0	71	36403	2	0			0	13011	362	448	6573	240	555	1781	4203	6073	105	1161	4636	5731	7337	4452	0								0	0		0	
95725																															0	24006	831	11114	88082	0	546	546	0	0	16564	0	16564	15347	59487	0	500	272354	89	0	0	0	0	51672	4281	25439	22046	10091	11300	8362	12652	6039	2975	72169	9104	41052	67424	24441	6115	0	0	0	0	0	0	0	0	13	0	0	
96254																															0	34046	0	876	85906		0		0	0			2052	4457	2209	0	199	142129	586	0			0	11045	1569	6065	106983	3495	4333	2291	824	102	0	54981	44174	16926	2750	4302	0								356	0		0	
96357																															0	657	1318	581	17394		279		1314	0			14551	645	5904	0	0	51490	0	0			0	7659	779	0	11720	234	1259	5927	199	40	0	10653	6291	15310	2475	5926	2717								0	409		0	
96553																															0	39	2752	0	2239		135		5906	0			5850	0	3161	0	0	28001	9	0			0	7059	857	854	9257	1288	1079	3622	962	108	0	11271	2131	4479	2344	321	148								0	12		0	
97055																															0	0	2257	0	861		265		9700	0			2732	0	626	0	177	17468	0	0			0	842	0	842	9443	0	157	13	600	72	0	8488	798	205	4883	2107	145								0	8		0	
