"IDRSSD"	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	
186856	0	0	0	0	0	26798	0	0	0	19	19	0	0	0	19	0	0	0	0	0	0	0	0	0	401	827	1100	0	420	16384	0	643	0	0	500	0	0	0	0	0	0	0	0	0	0	5425	21373	0	0	0	0	0	2454	0	0	0	0	-238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	821	17715	5425	25589	0	3543	2713	25589	31845	0	4	4	3771	0	
187358	0	0	0	0	0	6297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	1241	0	0	698	801	73	0	10	350	603	0	0	0	0	0	0	0	0	0	645	645	5007	0	0	0	0	0	517	0	8	27	5	-125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	0	0	0	316	0	0	0	1079	6117	723	5800	0	1223	362	5800	7385	0	2800	2800	1117	0	
187451	0	0	0	0	0	30614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1924	84	0	0	0	0	0	0	313	0	14684	100	0	0	0	0	0	0	0	0	4245	2229	24140	0	0	0	0	0	1733	0	0	238	0	-327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	924	0	0	0	924	0	0	0	1924	20538	2329	26559	0	4108	1165	26559	31832	0	1287	1287	4863	0	
187648	0	0	0	0	0	3718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391	0	0	160	200	839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1711	2007	0	0	0	0	0	68	0	0	0	0	-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	820	2550	2075	0	164	1275	2075	3514	0	229	229	807	0	
187947	0	0	0	0	0	47817	0	0	0	200	200	0	0	0	200	0	0	0	0	0	0	0	0	0	4587	3316	0	0	0	0	0	0	545	209	31255	3633	0	0	0	0	0	0	0	0	572	12379	34866	0	0	0	0	0	3635	0	76	365	27	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	845	0	0	0	845	0	0	0	4872	37033	16039	39078	0	7407	8020	39078	54505	0	1525	1525	7400	0	
188056	0	0	0	0	0	93157	0	0	0	244	244	0	0	0	244	0	0	60	0	0	0	0	0	0	1887	9880	0	0	0	0	0	0	818	35	40725	16	0	0	0	0	0	0	0	0	0	27043	66114	0	0	0	0	0	2575	60	0	279	0	-2284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1922	80904	27059	68594	0	16181	13530	68594	98305	0	30020	30020	28284	0	
188261	0	0	0	0	0	37376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4344	680	0	0	0	0	0	0	2387	5713	77640	4558	3136	0	0	0	0	0	0	0	0	9600	27776	0	0	0	0	0	10434	0	0	0	0	1846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20510	20510	0	0	20510	0	0	0	0	0	0	0	334	0	0	334	0	0	0	0	10057	79635	35002	41346	0	15927	17501	41346	74774	0	1315	1315	13270	0	
188364	0	0	0	0	0	75707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3025	1210	0	0	0	0	0	0	745	0	2500	10723	1502	0	0	0	0	0	0	0	0	7455	68252	0	0	0	0	0	4269	0	0	0	0	-63	637	0	0	0	637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3025	27616	18178	74660	0	5523	9089	74660	89272	0	23906	23906	14481	0	
188430	0	0	0	0	0	13617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	5662	1	0	0	0	0	0	-2	0	1500	0	0	0	0	0	0	0	0	373	0	4262	8982	0	0	0	0	0	1314	76	77	64	0	-374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	0	0	0	310	0	0	0	760	10971	4262	10390	0	2194	2131	10390	14715	0	3745	3745	3015	0	
188449	0	0	0	0	0	20829	0	0	0	50	50	0	0	0	50	0	0	0	0	0	0	0	0	0	1047	1415	0	0	781	14431	12548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4081	16748	0	0	0	0	0	1788	0	9	66	32	-282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1837	16773	16661	18479	0	3355	8331	18479	30165	0	861	861	6721	0	
188720	0	0	0	0	0	77972	0	0	0	82	82	0	0	0	82	0	0	0	0	0	0	0	0	0	3351	1726	0	0	0	26173	222	5774	428	0	8713	2057	228	0	0	0	0	98	0	0	0	28634	49338	0	0	0	0	0	4187	0	95	0	0	-314	10	0	0	0	10	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3446	45934	30913	59630	0	9186	15457	59630	84273	0	9322	9322	14660	0	
188739	0	0	0	0	0	23891	0	0	0	67	67	0	0	0	67	0	0	0	0	0	0	0	0	0	626	793	0	0	324	2258	913	0	111	378	2430	645	0	0	0	0	0	0	0	0	0	10182	13709	0	0	0	0	0	988	0	0	0	0	-207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1328	11881	11740	14764	0	2376	5870	14764	23010	0	6400	6400	3670	0	
188757	0	0	0	0	0	6588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	922	596	0	0	0	0	0	17	100	1102	0	0	0	0	0	0	0	0	0	315	1866	4407	0	0	0	0	0	396	0	0	0	0	-219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	10	84	0	0	0	320	6564	1876	5483	0	1313	938	5483	7734	0	4225	4225	1502	0	
188917	0	0	0	0	0	46818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1143	3066	0	0	0	0	0	0	1259	59	54074	3901	24837	0	0	0	0	0	0	0	245	33692	12881	0	0	0	0	0	3195	0	5	0	0	879	49	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1207	67660	37593	40957	0	13532	18797	40957	73286	0	10275	10275	11938	0	
188926	0	0	0	0	0	33246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1183	192	0	0	0	0	0	0	228	2021	29780	0	0	0	0	0	0	0	0	0	0	11356	21890	0	0	0	0	0	5221	229	21	1533	50	26	214	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2556	0	0	0	2555	0	0	304	3225	31505	11710	28044	0	6301	5855	28044	40200	0	0	0	6677	0	
189044	0	0	0	0	0	358266	0	0	0	5967	5967	0	0	0	5967	0	0	0	0	0	0	0	0	0	8540	12764	0	0	0	0	275	0	1905	22614	33250	5814	0	0	0	0	3105	0	0	0	514	92671	265081	0	0	0	0	0	23944	0	0	4955	0	-1721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28798	0	0	0	28798	0	0	0	31154	51483	101865	318835	0	10297	50933	318835	380065	0	0	0	43933	0	
189129	0	0	0	0	0	213255	0	0	0	368	368	0	0	0	368	0	0	0	4	0	0	0	0	0	4579	7895	0	0	102	27864	7628	0	92	0	28282	0	616	0	0	0	0	0	0	0	0	82012	131243	0	0	0	0	0	12997	4	243	2629	281	-2363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2625	2625	0	0	2625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4924	71397	92546	142067	0	14279	46273	142067	202619	0	4727	4727	32704	0	
189352	0	0	0	0	0	548018	0	0	0	2303	2303	0	0	0	2303	0	0	0	0	0	0	0	0	0	17362	9814	0	0	0	0	0	0	1146	5346	231262	15001	4309	0	0	0	0	6030	0	11792	72059	10128	454039	0	0	0	0	0	28500	0	846	4354	0	-9301	184	0	0	0	184	1505	0	0	0	1505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40320	0	0	0	40320	0	0	0	35346	327180	25129	531990	0	65436	12565	531990	609991	0	9691	9691	70821	0	
189419	0	0	0	0	0	575013	0	0	0	10213	10213	0	3985	0	6228	0	0	0	0	0	0	0	0	0	7917	17629	0	0	0	0	0	0	-1625	2560	208151	1735	1943	0	0	0	0	0	0	0	218	69259	505536	0	0	0	0	0	46047	0	721	8131	43	-7266	485	0	66	0	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42726	0	0	0	42726	0	0	0	11198	238180	71037	594004	0	47636	35519	594004	677159	0	0	0	50359	0	
189530	0	0	0	0	0	55534	0	0	0	210	210	0	0	0	210	0	0	0	0	0	0	0	0	0	1465	1101	0	0	0	0	0	0	692	21970	11829	150	0	0	0	0	0	0	0	1115	0	30448	23971	0	0	0	0	0	1614	0	30	0	0	-71	188	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	0	0	0	342	0	0	0	24580	16025	30598	26295	0	3205	15299	26295	44799	0	3095	3095	14445	0	
189549	0	0	0	0	0	45578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	2700	0	0	0	306	0	0	61	0	3877	0	0	0	0	0	699	0	0	0	248	10977	34353	0	0	0	0	0	3166	632	0	154	0	-261	0	0	0	0	0	51	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477	0	0	0	477	0	0	0	368	14524	11676	37261	0	2905	5838	37261	46004	0	7239	7239	5814	0	
189745	0	0	0	0	0	119218	0	0	0	1391	1391	0	0	0	1391	0	0	2107	0	0	0	0	0	0	1652	4842	0	0	0	0	0	0	33	4482	11344	851	0	0	0	0	0	0	0	0	293	18056	100869	0	0	0	0	0	14253	2107	18	97	23	967	321	0	273	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8936	0	4195	1356	3385	0	0	0	6152	21744	20286	117701	0	4349	10143	117701	132193	0	700	700	14922	0	
189820	0	0	0	0	0	60047	0	0	0	326	326	0	0	0	326	0	0	0	0	0	0	0	0	0	2504	11211	0	0	0	15283	250	0	5687	7591	32543	0	32206	0	0	0	0	0	0	0	0	20801	39246	0	0	0	0	0	2845	0	0	243	0	5052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	0	0	0	374	0	0	0	10095	71940	21051	74754	0	14388	10526	74754	99668	0	12660	12660	33037	0	
189950	0	0	0	0	0	38989	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	202	1750	0	0	0	0	0	0	74	220	9143	0	0	0	0	0	0	0	0	0	3052	0	35937	0	0	0	0	0	2898	274	2	171	0	-444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	16116	0	38388	0	3223	0	38388	41611	0	2000	2000	4586	0	
190246	0	0	0	0	0	11648	0	0	0	0	0	0	0	0	0	0	0	1752	0	0	0	0	0	0	53	5597	0	0	0	162	405	1053	33	177	550	0	200	0	0	0	0	0	0	118	46	5269	6215	0	0	0	0	0	2615	1851	107	107	0	1738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	455	6857	5674	8018	0	1371	2837	8018	12226	0	395	395	1903	0	
190451	0	0	0	0	0	71872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	772	993	0	0	0	0	0	0	644	1147	14480	11385	0	0	0	0	166	0	0	0	386	7501	63986	0	0	0	0	0	4356	0	0	245	0	-229	0	0	0	0	0	82	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	76	0	0	0	1919	16104	19052	68255	0	3221	9526	68255	81002	0	0	0	12404	0	
190554	0	0	0	0	0	75938	0	0	0	4256	4256	0	4256	0	0	0	0	610	0	0	0	0	0	0	727	5138	0	0	0	0	0	0	360	0	3209	0	44706	0	0	0	0	0	0	0	6288	0	69650	0	0	0	0	0	3070	0	0	0	0	-723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	727	20656	0	117426	0	4131	0	117426	121557	0	1765	1765	12093	0	
190563	0	0	0	0	0	24477	0	0	0	374	374	0	0	0	374	0	0	0	0	0	0	0	0	0	563	3138	0	0	0	3368	300	0	193	237	26939	0	0	0	0	0	0	0	0	0	2547	6436	15494	0	0	0	0	0	1446	0	0	0	0	-125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	20	0	0	0	0	800	47881	6756	17314	0	9576	3378	17314	30268	0	11889	11889	13491	0	
190639	0	0	0	0	0	167508	0	0	0	741	741	0	0	0	741	0	0	0	0	0	0	0	0	0	11520	33736	0	0	0	0	0	0	45	15861	0	0	0	0	0	0	0	0	0	0	0	7902	159606	0	0	0	0	0	8011	0	276	1756	23	-2103	0	0	0	0	0	241	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14443	0	1014	0	13429	0	0	0	27657	95265	7925	179973	0	19053	3963	179973	202989	0	58759	58759	19428	0	
190648	0	0	0	0	0	102383	0	0	0	0	0	0	0	0	0	0	0	603	504	0	0	0	0	0	4463	3203	0	0	0	250	439	0	270	1024	12336	0	14	0	0	0	496	0	0	0	12328	10437	79618	0	0	0	0	0	7015	1107	0	229	0	14	1005	0	0	0	1005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2368	0	0	0	2368	0	0	0	5487	33946	11372	88684	0	6789	5686	88684	101159	0	5600	5600	10539	0	
190732	0	0	0	0	0	114622	0	0	0	239	239	0	0	0	239	0	0	0	0	0	0	0	0	0	1683	3763	0	0	0	0	0	0	547	286	17598	5430	500	0	0	0	0	0	0	0	1625	24170	88827	0	0	0	0	0	10533	0	0	308	0	-1315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2257	0	0	0	2257	0	0	0	1969	28822	29600	102048	0	5764	14800	102048	122612	0	5528	5528	12735	0	
190947	0	0	0	0	0	47887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533	1416	0	0	0	882	40	0	684	13175	11127	5679	0	0	0	0	0	0	0	0	2911	12558	32418	0	0	0	0	0	2503	0	0	236	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13708	16572	18277	34685	0	3314	9139	34685	47138	0	0	0	10379	0	
190956	0	0	0	0	0	40421	0	0	0	24	24	0	0	0	24	0	0	0	0	0	0	0	0	0	139	3765	0	0	501	10904	0	9937	12	0	13500	0	0	0	0	0	0	0	0	0	0	0	40421	0	0	0	0	0	2257	405	0	0	0	-940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	640	32355	0	52234	0	6471	0	52234	58705	0	4186	4186	12658	0	
191177	0	0	0	0	0	216001	0	0	0	204	204	0	0	0	204	0	0	1254	0	0	0	0	0	0	2561	7776	0	0	0	5966	0	1006	56	4120	37724	454	1834	0	0	0	0	501	0	0	0	70179	145822	0	0	0	0	0	14871	0	0	0	0	-2542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4040	0	0	2012	2028	0	0	0	6681	59001	72645	166266	0	11800	36323	166266	214389	0	7535	7535	21341	0	
191355	0	0	0	0	0	101064	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1196	8218	0	0	0	7564	7881	1006	630	0	42770	2833	0	0	0	0	0	0	0	0	60	17509	83495	0	0	0	0	0	4409	8	54	386	0	-2147	30	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	849	0	0	0	849	0	0	0	1250	58998	28223	89341	0	11800	14112	89341	115253	0	0	0	15347	0	
191449	0	0	0	0	0	17827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1024	0	0	0	0	0	0	226	28	8164	0	4437	0	0	0	0	0	0	0	0	0	17827	0	0	0	0	0	558	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	469	469	0	0	0	469	0	0	0	0	0	0	0	0	28	12178	0	23291	0	2436	0	23291	25727	0	2990	2990	4227	0	
191458	0	0	0	0	0	12521	0	0	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	0	140	1030	0	0	0	0	0	0	140	0	4087	2284	0	0	0	0	0	0	0	0	262	1880	10379	0	0	0	0	0	1257	369	0	0	0	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	545	0	0	0	545	0	0	0	140	7779	4164	11812	0	1556	2082	11812	15450	0	2400	2400	1915	0	
191663	0	0	0	0	0	765337	0	0	0	2463	2463	0	0	0	2463	0	0	2129	0	0	0	0	0	0	8625	36017	0	0	6385	80042	10185	0	691	9909	220742	0	37463	0	0	0	0	0	0	0	0	32429	732908	0	0	0	0	0	68097	2129	600	0	0	-10442	2459	0	0	0	2459	1322	0	0	0	1322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49094	0	0	0	49094	0	518	0	25519	338509	42614	891077	0	67702	21307	891077	980086	0	1190	1190	90575	0	
191805	0	0	0	0	0	72687	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	309	11820	0	0	542	12409	0	0	1107	185	0	0	5521	0	0	0	0	0	0	0	0	65616	7071	0	0	0	0	0	1908	43	0	788	0	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1036	38617	65616	13669	0	7723	32808	13669	54200	0	13600	13600	7923	0	
191832	0	0	0	0	0	43412	0	0	0	89	89	0	0	0	89	0	0	1740	0	0	0	0	0	0	575	1586	0	0	0	0	0	0	78	0	11609	0	1251	0	0	0	0	0	0	0	1795	13856	27761	0	0	0	0	0	3981	1740	0	450	0	1255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	575	20528	13856	30892	0	4106	6928	30892	41926	0	5088	5088	6568	0	
191935	0	0	0	0	0	323377	0	0	0	5573	5573	0	0	0	5573	0	0	0	0	0	0	0	0	0	7098	10703	0	0	0	0	0	0	781	1	129809	4168	0	0	0	0	1267	0	0	1414	0	104170	217793	0	0	0	0	0	13159	0	0	0	0	-2803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3599	3599	0	0	3599	0	0	0	0	0	0	0	8672	0	0	0	8672	0	0	0	8513	140512	113204	245197	0	28102	56602	245197	329901	0	0	0	33046	0	
191944	0	0	0	0	0	136116	0	0	0	185	185	0	0	0	185	0	0	0	0	0	0	0	0	0	1314	2104	0	0	0	0	0	0	77	1247	4098	161	0	0	0	0	0	0	0	0	695	28324	107097	0	0	0	0	0	6227	0	0	1023	0	-1306	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2708	0	0	0	2708	0	0	0	2561	10220	28485	115209	0	2044	14243	115209	131496	0	2300	2300	13755	0	
192147	0	0	0	0	0	161176	0	0	0	184	184	0	0	0	184	0	0	477	0	0	0	0	0	0	3263	14091	0	0	345	11739	16746	0	264	14	32269	2715	1030	0	0	0	0	0	0	158	0	59388	101630	0	0	0	0	0	11900	477	75	685	0	-1013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3855	58784	78849	113506	0	11757	39425	113506	164688	0	0	0	27038	0	
192156	0	0	0	0	0	134810	0	0	0	1331	1331	0	0	0	1331	0	0	0	0	0	0	0	0	0	5822	3778	0	0	0	0	0	0	1261	0	0	0	4199	0	0	0	829	0	0	0	0	16239	118571	0	0	0	0	135	8668	0	0	1825	0	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2911	0	0	0	2911	0	0	0	5822	31103	17068	133990	0	6221	8534	133990	148745	0	25500	25500	20239	0	
192558	0	0	0	0	0	68076	0	0	0	318	318	0	0	0	318	0	0	0	113	0	0	0	0	0	1343	2099	0	0	0	0	0	0	1075	16	43804	0	6	0	0	0	530	0	0	0	3396	23159	41521	0	0	0	0	0	5232	0	0	696	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1160	0	0	0	1160	0	0	0	1359	56395	23689	47541	0	11279	11845	47541	70665	0	6400	6400	12460	0	
192606	0	0	0	0	0	159935	0	0	0	0	0	0	0	0	0	0	0	52	15	0	0	0	0	0	1544	8680	0	0	0	710	0	0	224	1978	63054	0	2000	0	0	0	0	0	0	0	198	95920	63817	0	0	0	0	0	9295	15	0	1227	0	-698	439	0	0	0	439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3522	76325	95920	74309	0	15265	47960	74309	137534	0	2456	2456	27411	0	
192651	0	0	0	0	0	10714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	915	0	0	0	0	0	0	56	557	5115	180	35	0	0	0	0	0	0	0	0	2435	8279	0	0	0	0	0	1617	0	0	0	0	-89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	677	7837	2615	9931	0	1567	1308	9931	12806	0	1807	1807	2035	0	
192857	0	0	0	0	0	32783	0	0	0	431	431	0	0	0	431	0	0	0	0	0	0	0	0	0	1984	804	0	0	0	1543	629	0	214	1463	28929	2494	0	0	0	505	0	1266	0	0	4100	3280	25403	0	0	0	0	0	3698	0	0	423	0	-203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	795	0	0	0	795	0	0	0	3447	36304	6403	31170	0	7261	3202	31170	41633	0	0	0	7231	0	
193162	0	0	0	0	0	17796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	1150	0	0	0	11000	0	1984	0	0	0	0	0	0	0	0	0	0	0	3163	0	4457	10176	0	0	0	0	0	1536	0	0	0	0	-274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	25	0	0	0	3564	19430	4457	13721	0	3886	2229	13721	19836	0	7280	7280	4235	0	
193247	0	0	0	0	0	20347	0	0	0	0	0	0	0	0	0	0	0	994	0	0	0	0	0	0	202	2247	0	0	0	0	0	0	188	0	4114	1750	650	0	0	0	0	0	0	0	0	5991	14356	0	0	0	0	0	1888	0	0	115	0	-119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	8922	7741	16779	0	1784	3871	16779	22434	0	2446	2446	2760	0	
193452	0	0	0	0	0	69030	0	0	0	277	277	0	0	0	277	0	0	44	0	0	0	0	0	0	770	5523	0	0	0	0	0	0	588	127	20530	350	0	0	0	0	0	0	0	0	703	14841	53486	0	0	0	0	0	3485	44	0	654	114	-1539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	978	0	0	0	978	0	0	0	897	32465	15305	57414	0	6493	7653	57414	71560	0	5055	5055	10012	0	
