"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2344	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON2604	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA242	RCONA243	RCONA244	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	
819453	2557	0	5918	15187	0	30529	0	0	0	0	0	0	170236	0	29867	25178		67571	74930	17823	47099	20119	0	0	12698	34401	19953	519	9298	10821	5059	0	24528	140369	83	0	2572	
819556	26317	0	48945	60609	0	139158	0	0	0	0	0	0	261458	0	18595	124665		95556	14920	25116	82411	116608	0	0	26508	56023	9972	3053	36377	80331	6152	1805	90213	242863	0	0	8718	
819855	5954	0	2645	42153	0	57101	0	0	903	0	903	0	135517	0	4980	52733		40783	36049	7731	36889	48233	903	0	8047	28842	3535	359	12896	35337	3988	512	54456	130442	0	95	1925	
820048	113208	0	30330	19531	0	51522	0	0	0	0	0	0	317863	0	14570	28643		70728	105284	19282	45667	20416	0	0	16093	29575	23576	1485	9433	10983	7656	569	16562	303293	4630	0	4652	
820178	21232	0	3085	5924	0	24989	0	0	0	0	0	0	96816	0	0	20202		52191	3191	18792	27502	10510	0	0	6489	21014	22464	2224	3264	7247	9116	575	21812	96816	92	0	5515	
820301	25463	11	1152	16445	0	33602	0	0	0	0	0	0	140603	0	6269	21085		63815	30241	25923	35447	8757	0	0	12124	23326	14616	13749	2834	5923	2315	10013	32439	134134	0	200	5249	
820655	3493	1	1443	7696	0	13290	0	0	0	0	0	0	38593	0	7679	11304		18282	5514	3500	12794	7870	0	0	5440	7354	4720	768	5187	2683	3330	104	11846	29753	0	1161	370	
820842	11588	0	5030	20686	0	33976	0	0	0	1240	1240	0	122924	0	12419	60786		25084	25466	6176	20014	48997	0	0	5832	14182	4869	201	14887	34149	11045	705	28946	110505	0	0	1718	
821036	10360	4	414	16337	0	49701	0	0	8272	4124	12396	0	82789	0	2097	17713		38454	16263	6571	31951	15963	7496	4124	11712	20239	6342	160	7891	8072	1750	0	48167	77738	1116	2954	1538	
821120	6830	14	4328	50087	0	76071	0	0	396382	0	396382	0	736456	0	10132	122380		565323	41923	21757	319623	66056	213929	0	97628	221995	198156	47544	13715	52341	40248	16076	71729	726227	0	97	7964	
821157	4815	10	5003	10420	0	27964	0	0	0	0	0	0	59183	0	5764	13492		31208	9668	4335	24450	10652	0	0	5639	18811	3683	3075	2067	8585	1600	1240	22951	52976	0	443	602	
821278	139	0	0	157	0	157	0	0	0	0	0	0	29926	0	0	7573		16574	5640	2396	13996	6195	0	0	3294	10702	2021	557	1254	4971	706	642	157	29342	0	584	1055	
821456	2650	0	1672	5365	0	11405	0	0	0	0	0	0	15552	153	1229	4758		8144	0	1998	7106	4334	0	0	3259	3847	865	173	1476	2858	0	424	9733	14170	0	0	0	
821559	833	0	0	0	0	0	0	0	792	0	792	0	20043	0	0	202		19008	0	0	14437	202	396	0	3589	10848	3706	865	0	202	0	0	0	20043	0	0	0	
821643	2748	0	122	1864	0	5799	0	0	0	0	0	0	16565	0	741	2503		8991	2323	1645	7645	2378	0	0	2712	4933	1346	0	1082	1296	125	0	5677	15824	0	0	0	
821652	2487	0	427	5665	0	14011	0	0	0	0	0	0	37360	0	131	13965		16274	4634	960	8105	9732	0	0	3331	4774	3254	4915	853	8879	3025	1208	13581	34442	3	2787	0	
821906	133247	8	2921	16494	0	26412	0	0	17706	0	21425	0	340354	0	18891	52496		86869	67741	22916	49675	34448	9880	3719	11973	47582	19634	7680	5097	33071	8749	5579	23483	320459	0	1004	4422	
822042	90238	12	2004	13437	0	22552	0	0	0	10586	10586	0	233489	0	16373	25968		61640	55643	11711	32559	20350	0	0	8895	23667	20936	8142	6098	14255	5161	454	20536	217116	0	0	1637	
822051	10205	39	6044	16420	0	38384	0	0	0	0	0	0	100727	0	28480	36128		39339	15055	9022	34329	34782	0	0	8644	25685	4248	762	5858	28924	566	780	32301	72247	0	0	1669	
822145	7045	1	3266	17516	0	33322	0	0	3611	0	3611	0	87886	0	6619	15805		37058	27978	7459	26827	13585	2754	0	6521	20926	9143	468	5413	8172	1897	323	30055	81267	0	0	1199	
822154	492794	103	3634	162218	0	176650	0	0	0	0	0	0	1615960	0	170912	278571		266963	577632	59721	242852	248056	0	0	104763	139027	18628	4545	95208	153468	26409	3486	171236	1444191	1677	857	13174	
822257	9146	10	0	20893	0	29665	0	0	0	0	0	0	145988	0	1290	35436		51250	50156	11102	44622	32089	0	0	9633	35165	5556	896	9338	22751	2779	568	29655	144698	0	0	3688	
822408	28539	3	81	16520	0	35162	0	0	525	0	525	0	112154	0	8073	24418		45487	13710	8430	38643	20935	525	0	13155	25488	4385	2460	5666	15269	2339	1144	35052	101599	26	2482	1509	
822529	37667	20	6928	35602	0	52137	0	0	0	0	0	0	390204	0	8221	63283		140810	148443	22747	119746	56724	0	0	23984	95762	17799	3265	11336	45388	4962	1597	45189	381983	0	0	4755	
822556	4266	7	0	9783	0	14552	0	0	15002	0	15002	0	26158	0	95	1372		18978	1542	892	8748	1189	5000	0	6085	2663	10230	0	104	1085	183	0	14545	26063	0	0	0	
822631	4968	5	0	3217	0	9467	0	0	0	0	0	0	19747	0	0	4181		10538	60	1322	4352	1645	0	0	2565	1787	3323	2863	521	1124	1199	1337	9462	19747	0	0	246	
822846	5831	0	347	8801	0	18070	0	0	0	0	0	0	73596	0	5278	21728		43266	2771	6462	40860	21138	0	0	11786	29074	2381	25	6761	14377	0	590	17723	68318	0	0	1259	
823133	26307	10	11484	29406	0	70620	0	0	0	0	0	0	113024	240	10833	24366		55054	7297	10077	45254	19769	0	0	13195	32059	9087	713	7537	12232	3397	1200	58596	101951	530	0	1961	
823142	7880	0	6101	11218	0	24125	0	0	0	0	0	0	52390	0	12252	17585		19464	7461	2072	15390	15492	0	0	4039	11351	2656	1418	2604	12888	1653	440	18024	40138	0	0	371	
823450	0	2	13465	26968	0	65888	0	0	0	0	0	0	124665	0	26564	25981		24540	74146	5493	18037	21855	0	0	8796	9772	5346	626	8455	13400	3348	778	52419	98044	2	57	1782	
823553	1053	2	800	1425	0	4408	0	0	0	0	0	0	4487	0	163	100		3334	0	361	2855	100	0	0	1147	1817	337	33	100	0	0	0	3606	4324	0	0	0	
823638	6318	2	12669	11409	0	29867	0	0	0	6363	6363	0	64798	0	15940	24079		17409	16992	3599	13038	15147	0	6363	3533	9505	4055	316	3909	11238	8932	0	17196	48758	0	100	1207	
823656	13793	4	866	17139	0	42077	0	0	0	0	0	0	90465	0	9660	15137		39817	21718	7688	32783	13064	0	0	9394	23389	6353	681	2848	10216	1712	361	41207	80805	0	0	0	
824000	160261	13	10662	113367	0	137586	0	0	23184	1279	24463	0	670268	0	402	77164		162819	270024	23817	129475	65992	13216	1179	22464	107011	31099	2244	8711	57281	10137	1035	126911	669672	0	194	4583	
824242	2764	6	509	4609	0	6974	0	0	0	0	0	0	15976	0	3108	3888		8386	938	1982	5214	3249	0	0	2748	2466	2661	511	2093	1156	393	246	6459	11878	0	990	574	
824550	92421	12	1077	26390	0	66334	0	0	15000	0	15000	0	426756	0	3702	42404		85894	206036	13646	72646	38437	15000	0	16219	56450	12290	935	12477	25960	3968	0	64577	423054	668	0	3471	
824653	6112	0	0	8449	0	19228	0	0	5710	9697	15407	0	62783	0	452	27115		27445	2111	4990	17143	16150	3144	2697	9136	8007	10164	138	5495	10655	6965	4000	19228	62331	0	0	766	
824738	6223	3	2877	7640	0	18069	0	0	0	0	0	0	28216	0	1163	6518		12793	2682	3103	10148	5311	0	0	2605	7543	2334	311	1727	3584	1207	0	15189	27053	0	0	716	
825146	271901	0	3909	38375	0	63774	0	0	238471	100	240503	0	1420001	0	216537	338226		526447	283428	70376	283222	237981	31704	2032	100876	182346	73489	169735	109914	128067	39473	60771	49402	1203263	10463	201	24677	
825454	4109	7	2663	10399	0	35085	0	0	0	0	0	0	75322	0	948	27163		36079	7971	5295	34655	25875	0	0	11342	23313	1025	399	7449	18426	879	409	32415	74374	0	0	2494	
825548	9466	28	4361	15759	0	30978	0	0	0	0	0	0	126225	0	15648	30888		58382	27489	9377	39549	24755	0	0	16107	23458	15345	3472	10605	14150	5032	1101	26589	110577	0	0	2718	
825753	6490	2	58	12743	0	18369	0	0	4742	0	4742	0	207048	0	821	1277		87983	111298	14558	50522	827	4742	0	17290	33835	31504	5354	407	420	450	0	18309	203974	0	2253	191	
825847	11503	0	1830	16170	0	26718	0	0	0	0	0	0	83247	0	6164	12992		37032	21720	13233	26808	12992	0	0	8404	18404	10150	74	3589	9403	0	0	24888	77083	0	0	663	
825940	2286	0	1285	6006	0	10174	0	0	0	0	0	0	37474	0	580	13516		21672	0	4636	19096	12305	0	0	4865	14231	2422	154	2914	9391	625	586	8889	36894	0	0	1441	
825977	11793	0	44	5721	0	12010	0	0	0	0	0	0	69984	0	20	15565		28604	14022	6365	19953	10624	0	0	7006	13112	7924	562	3253	7371	4828	113	11966	69469	0	495	1656	
826255	5235	0	0	6203	0	8772	0	0	0	0	0	0	26652	0	0	3629		10287	7500	2064	8429	3217	0	0	2938	5491	1439	420	1248	1969	303	109	8772	26652	0	0	522	
826451	5365	18	2814	9135	0	20750	0	0	0	0	0	0	16715	0	1403	4154		6235	963	0	5971	3954	0	0	2334	3637	263	0	1776	2178	200	0	17918	15312	0	0	0	
826648	3995	0	978	10935	0	14576	0	0	0	0	0	0	80087	0	2985	21702		37363	17026	11338	23694	13044	0	0	7620	16074	11306	2363	4153	8891	5768	2889	13598	77102	0	0	4311	
826956	65599	0	2174	17219	0	26701	0	0	159444	0	159444	0	416120	0	12953	57867		223044	69610	8465	165478	48731	110386	0	37925	127553	34163	23403	11497	37234	9136	0	24479	357111	48	46056	3011	
827346	4826	1	431	3501	0	4263	0	0	0	0	0	0	11515	0	827	828		4823	1038	1237	3095	0	0	0	855	2240	1728	0	0	0	828	0	3831	10688	0	0	0	
827355	3071	3	796	9595	0	20137	0	0	0	0	0	0	37744	0	928	7887		20366	6420	4025	15941	6918	0	0	7474	9949	2929	13	3113	4565	210	0	19281	36816	57	0	1407	
827458	16983	4	14600	15844	0	51366	0	0	1510	0	1510	0	94205	0	10739	23965		34664	18593	5583	18737	12705	0	0	5552	13185	8869	7058	2223	10482	4622	6638	36762	83366	0	100	238	
827560	82853	0	0	2948	0	2948	0	0	30443	0	30443	0	506046	0	91	106495		309221	7478	6567	221747	81411	20943	0	78623	143124	85598	1876	29601	51810	24882	202	2948	497227	0	8728	2099	
827953	87	3	0	4106	0	4289	0	0	495	0	495	0	32295	0	0	17889		8751	5568	657	7046	16435	0	0	1965	5084	1459	243	5214	11221	661	793	4179	32295	107	0	0	
827971	28461	0	7358	8732	0	20531	0	0	0	0	0	0	90584	0	7843	14102		42495	5526	6479	31008	11743	0	0	8006	23002	8986	2501	3354	8389	1917	442	13173	82644	0	97	987	
828053	5620	0	4375	12700	0	27456	0	0	0	0	0	0	41694	0	2020	10381		23275	2418	2801	20811	8376	0	0	6205	14606	1832	632	3903	4473	1590	415	23081	39674	0	0	622	
828110	26667	148	5545	16613	0	68692	0	0	0	0	0	0	107402	0	16641	15012		37753	27970	13831	31454	11698	0	0	14499	16955	5525	774	2414	9284	2486	828	62999	90761	0	0	5204	
828651	463032	3170	10457	145312	0	208790	0	0	0	0	0	0	1323023	5284	108822	190529		166459	503003	31559	133431	172578	0	0	41503	94824	23720	6412	51009	121851	14680	2989	194475	1206174	688	2743	6584	
828745	2785	0	1599	2415	0	7518	0	0	0	0	0	0	9122	0	45	834		5503	0	697	4152	301	0	0	840	3312	821	530	100	401	333	0	5919	9077	0	0	0	
829032	12422	0	1424	11433	0	21893	0	0	0	0	0	0	90314	0	1306	18452		55626	3814	5061	39446	12338	0	0	13894	25552	15931	249	5144	7195	6113	0	20469	89008	0	0	935	
829041	7693	150	12013	18538	0	47344	0	0	0	0	0	0	73503	93	341	16189		29267	20355	9977	17237	11160	0	0	6113	12770	9148	1236	2064	9334	4291	500	35181	73069	0	0	3191	
829050	156337	54	5298	13639	0	31772	0	0	0	0	0	0	299718	0	36593	55311		72483	15587	20346	60336	47740	0	0	28723	36527	5763	1470	16208	33631	4023	1449	26290	263103	130	22	6049	
829256	75080	21	2369	23611	0	30890	0	0	3591	300	6964	0	222690	0	5532	16887		38405	92318	8438	31288	15170	3591	3373	11738	19944	5285	1438	6602	8568	1504	213	28500	216882	0	276	2413	
829452	2456	172	2113	3658	0	12579	0	0	0	0	0	0	58907	0	956	7342		29874	19237	8348	19713	5483	0	0	6154	13559	10035	126	1017	4466	1859	0	10294	57951	0	0	1526	
830113	14535	0	606	11349	0	18092	0	0	999	0	999	0	99483	0	9870	21316		59230	4402	7750	43597	14229	633	0	18389	29360	11022	459	7351	8504	5461	0	17486	89613	0	0	1790	
830168	2522	0	888	10116	0	16127	0	0	0	0	0	0	20829	0	2063	7577		6979	3751	1309	6144	7055	0	0	2414	3730	835	0	3237	3818	522	0	15239	18766	0	0	327	
830252	6795	13	1901	12801	0	19184	0	0	0	0	0	0	36006	0	3867	16781		9481	2949	1293	8832	16781	0	0	3084	5748	649	0	3069	13712	0	0	17270	32139	0	0	355	
830355	138280	10	1944	15464	0	27399	0	0	0	0	0	0	349065	0	58217	64287		84305	62193	24113	68809	56064	0	0	17922	50887	12528	2968	17482	38582	5931	2292	25377	290848	68	0	7122	
830542	19826	2	2238	8969	0	16770	0	0	0	0	0	0	202863	0	33397	22886		68334	91817	14468	44088	15404	0	0	9725	34363	18232	6014	6493	8911	3256	4226	13016	169466	1514	0	2543	
830645	4153	0	2854	3727	0	10545	0	0	1102	0	1102	0	19748	0	389	5376		8313	1906	1556	7323	4743	985	0	2341	4983	706	283	2003	2740	476	157	7691	19019	0	340	626	
830748	35836	5	4791	18939	0	38728	0	0	0	0	0	0	200246	0	8090	31324		113370	19716	28337	70066	20167	0	0	27290	42776	24999	18305	7001	13166	5780	5377	33932	192020	0	136	4323	
831008	85004	0	595	8617	0	27431	0	0	0	0	0	0	372402	0	3709	57634		144117	85647	40304	78375	33526	0	0	13584	64791	43626	22116	6326	27200	15011	9097	26836	368693	0	0	9721	
831044	2741	7	2717	6865	0	13498	0	0	0	0	0	0	54153	0	4041	6148		16248	29017	3713	14760	5047	0	0	4227	10575	1446	0	1438	4271	439	0	10774	50112	0	0	1449	
831053	5816	0	281	6169	0	7743	0	0	0	0	0	0	17557	0	1485	2536		7794	1411	1534	5286	2333	0	0	1171	4115	2508	0	100	2233	203	0	7462	16072	0	0	0	
831352	2214	0	412	3490	0	7824	0	0	0	0	0	0	15091	0	2394	2700		8809	1369	803	5850	1668	0	0	2287	3564	2356	603	100	1568	818	213	7412	12697	0	0	0	
831549	703	0	377	1030	0	3466	0	0	998	0	998	0	10933	0	375	2195		7377	658	340	5224	824	998	0	1035	4189	1844	308	250	574	1172	200	3089	10558	0	0	0	
831576	3977	0	2011	25203	0	49015	0	0	0	0	541	0	179978	0	19129	46853		80475	48673	6443	43509	33166	0	0	15477	28032	30585	6381	14649	18517	8996	4691	47004	138287	0	22562	1452	
831642	14681	7	2592	22856	0	36256	0	0	0	0	0	0	129823	0	9167	44078		51184	19880	11188	39460	36985	0	0	11392	28068	10484	1240	8422	28563	6307	786	33657	120656	0	0	4365	
831857	15769	0	0	31153	0	36741	0	0	0	0	0	0	114499	0	0	49626		18157	30947	3629	11797	46396	0	0	4132	10365	3345	315	14812	31584	3230	0	36741	114499	0	0	1994	
831941	7167	2	1297	17574	0	37800	0	0	0	0	0	0	70358	0	1737	15060		36179	11952	8656	28783	12344	0	0	8751	20752	5673	1003	2772	9685	2098	505	36501	68621	0	0	2443	
832377	44977	87	12037	123587	0	181403	0	0	1359686	136584	1496270	0	4716370	0	210889	646835		1400091	2624466	153679	1108786	558960	1134674	114334	276564	832222	276409	14896	166480	392480	57389	30486	169279	4505481	0	0	57843	
832470	202730	12	6265	26422	0	48315	0	0	0	4523	4523	0	719242	0	68330	105680		238231	172601	50460	123880	61939	0	4523	40441	83439	98505	15846	31381	30558	36568	7173	42038	650912	0	0	11082	
832528	8828	0	5969	10052	0	20850	0	0	0	0	0	0	40175	0	1214	8742		22384	221	5806	15876	5619	0	0	4918	11399	2371	3696	2370	3249	1190	1933	14881	38961	0	0	2100	
832546	27230	10	5435	18846	0	55042	0	0	8674	700	9374	0	181969	0	38904	55063		72153	27524	9023	44752	37535	4516	0	10355	34397	26274	1127	17112	20423	16871	656	49101	143065	496	0	1528	
833271	51887	2135	95	34168	0	58224	0	0	391	10131	10522	0	365390	0	0	76000		176125	61378	35597	124564	56203	391	10131	27725	96839	42848	8713	6348	49855	17165	2632	55994	365390	0	0	7049	
833404	76721	4	3875	66372	0	106776	0	0	11812	0	11812	0	453689	0	12254	107941		170954	98073	53929	127160	74270	11812	0	42542	85087	31717	11608	18633	55637	21554	12117	102897	430742	0	10693	15626	
833646	2516	8	346	11204	0	18857	0	0	0	0	0	0	44088	0	5040	9719		18750	13103	3378	16274	7497	0	0	5856	11177	1415	302	1746	5752	2221	0	18503	39048	0	0	1567	
833749	59468	9	8470	34940	0	48053	0	0	0	0	0	0	223143	0	278	16944		49457	97273	14942	31457	13016	0	0	12418	20090	14667	2282	4786	8344	3571	243	36845	222813	2729	52	1501	
833758	3441	0	5102	8204	0	18169	0	0	0	0	0	0	42084	0	13301	22178		10147	6319	3596	8031	20670	0	0	4238	4902	908	99	6351	15419	408	0	13066	28783	1	0	1134	
833851	2261	0	850	3165	0	5800	0	0	0	1240	1240	0	15125	0	2266	3881		7582	1401	924	5945	3881	0	1240	1556	4389	975	662	1702	2179	0	0	4950	12859	0	0	0	
834045	3017	0	72	2546	0	6915	0	0	0	0	0	0	19595	0	972	4064		11399	1115	1675	9568	3676	0	0	2341	7227	1784	47	907	2769	388	0	6835	18623	8	0	100	
834755	19776	5	4806	6855	0	21830	0	0	1947	0	10582	0	76337	0	17565	29205		23570	3786	3899	20390	23609	1902	8635	6279	14120	2600	571	12534	11075	5362	234	17019	52716	0	6056	789	
834979	36042	0	32303	13959	0	58926	0	0	53082	0	54197	0	666165	0	24719	106581		340237	183305	61236	204940	61609	31125	1114	67121	137819	122474	12823	21352	40257	40839	4133	24820	639649	1803	1797	11297	
835257	15354	0	258	11922	0	26671	0	0	1006	0	1006	0	98538	0	1294	20616		60387	2181	6104	51362	17564	1006	0	10392	40970	8753	274	3607	13957	3052	0	26413	97244	0	0	2372	
835378	5356	0	1	145	0	2966	0	0	0	0	0	0	39079	0	989	4890		28181	652	5621	17001	3388	0	0	7711	10312	9815	343	1860	1765	1266	0	2965	38090	0	0	970	
835444	38866	7	16543	22272	0	81149	0	0	0	0	0	0	112987	0	4601	21449		44559	8113	9066	29432	15796	0	0	6896	22536	14294	833	3940	11856	4767	886	63711	108386	888	0	3111	
835613	5633	0	511	7428	0	13746	0	0	0	0	0	0	22336	0	2007	4128		11422	1155	5107	7165	3445	0	0	2292	4888	3786	456	1602	1843	683	0	13235	20329	0	0	1107	
835659	5683	4	133	3953	0	6786	0	0	5628	0	5628	0	35060	0	4521	15701		11943	1733	4334	7755	9163	5628	0	2326	5429	3835	353	2601	6563	4537	2000	6649	30539	0	0	0	
835743	6922	3	14804	22701	0	46502	0	0	0	0	0	0	102826	0	7143	46435		45070	4398	18941	38124	41882	0	0	9861	28263	6458	488	12544	29338	3924	629	31614	95683	81	0	5735	
835958	4790	0	1072	9962	0	14926	0	0	0	0	0	0	79723	0	13965	21847		30125	22961	15188	16457	12780	0	0	3894	12626	9314	4291	3987	8793	6751	2316	13854	65758	0	0	6521	
836151	2092	3	1130	3655	0	9337	0	0	0	0	0	0	21720	0	5758	6747		9578	3303	2166	7331	5104	0	0	2242	5089	2018	229	2746	2358	1425	218	8204	15962	0	0	0	
836544	4594	0	2462	6271	0	11457	0	0	0	0	0	0	32312	0	508	7815		17158	2745	2289	13950	2629	0	0	4419	9541	2687	510	2629	3991	1194	0	8995	31804	0	0	1007	
836656	1151	0	847	3002	0	6922	0	0	0	0	0	0	8421	6	535	1904		4942	424	1128	4339	1795	0	0	1524	2815	565	37	621	1174	109	0	6075	7880	0	0	532	
836843	58258	43	10505	119215	0	168800	0	0	24287	585	24872	0	989567	0	100527	165725		414417	351167	53513	230747	110499	19698	585	74748	165729	137659	36281	29994	81053	39167	15510	158252	887497	0	1543	8207	
836852	9819	0	529	12346	0	25884	0	0	23143	0	23143	0	125159	0	12526	20431		62865	32043	6820	47571	16672	16931	0	23421	24150	14210	1084	5282	11390	3508	251	25314	105404	41	7229	1370	
837000	363057	18	7089	168704	0	187671	0	0	0	0	0	0	787318	0	33849	154696		65566	203999	39495	41425	130345	0	0	24891	16534	10782	13359	111488	18857	10341	14010	180564	753469	0	0	10504	
837037	78041	18	67	25008	0	32077	0	0	0	0	0	0	179804	0	0	59793		22050	19920	2888	20646	55771	0	0	7449	13197	1026	378	23627	32144	3311	711	31992	179804	0	0	2888	
837046	2694	0	2395	8326	0	14370	0	0	2753	2741	5494	0	38276	0	4939	8478		19943	7161	396	16131	7087	2178	1594	5994	10137	3600	212	2209	4878	1207	184	11975	33337	0	0	0	
837149	4087	12	1862	6545	0	16473	0	0	4474	100	5168	0	41985	0	0	13906		22807	1185	5169	16416	10961	1485	396	4618	11798	5584	807	2952	8009	2644	300	14599	41851	0	134	1857	
837158	18768	38	21373	30790	0	57220	0	0	0	0	0	0	61782	0	4011	15391		24733	2889	3668	18940	11501	0	0	6765	12181	5440	347	5932	5569	3891	0	35690	57771	119	0	721	
837260	310626	3	34594	639492	576	739630	0	0	160104	0	160104	0	7743711	0	82284	866621		743940	5822525	160272	625876	808029	116463	0	232041	401604	96312	13983	277593	531479	39633	17916	676894	7651806	27563	9621	41878	
837354	7998	3	2848	14343	0	31437	0	0	2	0	2	0	62224	0	7649	14824		27784	11617	4090	20206	13620	2	0	7635	12612	6592	945	5059	8561	1204	0	28586	52442	0	2133	1002	
837448	5643	2	1543	10891	0	23442	0	0	0	0	0	0	60548	0	7220	17756		29589	7560	4167	19923	12431	0	0	8810	12281	5771	2727	6383	8492	2312	569	21897	53328	0	0	0	
837541	14186	5	47	13988	0	29991	0	0	0	0	0	0	71760	0	539	8411		39361	9802	5648	31194	7132	0	0	5703	25491	5662	2505	1660	5472	583	696	29939	71221	0	0	741	
837550	5032	0	5824	10590	0	20818	0	0	0	0	0	0	36703	0	3163	9590		17740	4341	4056	7929	4535	0	0	4427	3502	7267	2544	2977	1558	3242	1812	14994	33540	0	0	838	
837653	1425	0	499	6508	0	10527	0	0	0	3000	3000	0	30403	0	4153	9548		9435	9995	945	6561	5717	0	3000	2888	4185	2240	122	2315	6402	731	100	10028	23153	0	3097	160	
837840	8915	0	7938	15003	0	31004	0	0	0	0	0	0	42962	0	7377	19394		14653	0	2997	13106	18500	0	0	5938	7488	1223	4	6566	11934	894	0	23066	35585	0	0	939	
837952	3921	0	4191	9336	0	21218	0	0	0	0	0	0	46850	0	9954	14763		19041	9126	3996	13389	11974	0	0	4298	9091	4411	1242	7528	4446	2600	189	17027	36896	0	0	1117	
838155	753	1	1047	3670	0	7321	0	0	0	0	0	0	8573	0	892	1226		4597	1997	610	3294	1126	0	0	1057	2237	1075	229	245	881	0	100	6273	7681	0	0	0	
838632	10523	4	0	36135	0	37182	0	0	64501	0	64501	0	167993	0	825	38675		86755	32040	416	86449	38219	64501	0	43255	43194	303	3	4176	34043	456	0	37178	155395	0	11773	0	
839068	7004	11	17988	24776	0	52276	0	0	0	0	931	0	119104	0	28067	81990		14880	15230	2611	14715	81990	0	931	5650	9065	165	0	38338	43652	0	0	34277	90300	0	737	877	
839246	9750	5	4644	18474	0	33836	0	0	0	0	0	0	69961	0	1755	19691		35356	5164	6375	28933	16526	0	0	5930	23006	6115	305	4372	12154	2965	200	29187	68206	0	0	1588	
839255	27505	214	59468	63122	0	176889	0	0	922	0	3033	0	151049	0	4325	31867		43772	47905	31283	31715	20915	922	2111	11235	20818	11277	442	9583	11334	10602	348	117207	146724	0	0	16348	
839817	4528	1	2644	6528	0	11396	0	0	0	0	0	0	25326	0	2780	9238		11120	440	1507	9874	8106	0	0	2563	7311	1225	21	1771	6335	1132	0	8751	22546	0	0	194	
840019	7011	5	424	10574	0	27472	0	0	1002	0	1002	0	74231	0	1109	25257		41560	403	8486	32856	20346	1002	0	9543	23371	6751	1895	5505	14841	4060	851	27043	73122	0	0	855	
840251	5648	0	1520	10033	0	21076	0	0	0	0	0	0	36131	0	3141	11751		13327	5405	2558	10613	9838	0	0	3169	7444	2278	436	2718	7462	767	804	19556	32990	0	0	157	
840354	6944	0	606	3605	0	7388	0	0	0	0	0	0	19545	0	2070	605		7728	4268	2293	6170	221	0	0	3426	3150	1048	104	113	318	175	0	6782	17475	0	0	0	
840363	25853	37	10884	14945	0	26527	0	0	0	0	0	0	564049	0	40343	95800		82663	359733	19250	77386	92450	0	0	31100	46551	4899	113	45956	46494	2935	415	15606	523706	0	0	5916	
840578	1344	0	0	0	0	1244	0	0	0	0	0	0	11675	0	0	2812		7519	0	0	4896	1905	0	0	1386	3510	1997	626	409	1496	707	200	1244	11675	0	0	0	
840747	6103	0	4805	19441	0	36237	0	0	2069	200	11773	0	136363	0	19545	44100		56738	29422	3648	42924	39645	2069	9704	10830	32095	11785	2028	20841	18804	3038	1417	31429	112481	3	4337	813	
841052	11167	0	977	25445	0	31442	0	0	0	0	0	0	63313	0	8100	23324		18585	10237	2421	15915	21806	0	0	5319	10596	2586	84	9992	11814	1518	0	30465	55113	0	100	1248	
841436	90788	3	3549	12712	0	26771	0	0	10857	0	10857	0	185055	0	15734	39878		52867	1521	9549	39635	27464	7587	0	17631	22004	8981	4251	7312	20152	9989	2425	23144	168948	75	373	2047	
841472	7951	2852	783	12274	0	33620	0	0	0	0	0	0	63548	822	5	8349		27995	19252	4219	21146	5991	0	0	5616	15530	5712	1137	2661	3330	1993	365	29985	62721	0	0	858	
841539	108932	0	3025	12645	0	23339	0	0	12824	0	12824	0	225593	0	21750	35773		61434	19454	5962	56084	33912	12824	0	24119	32575	4740	0	7779	26133	1861	0	20314	202857	0	986	0	
841753	23359	16	8751	40507	0	120094	0	0	0	0	0	0	75911	0	2230	21980		23247	7325	7765	20957	20690	0	0	5771	15186	2015	275	6854	13836	879	411	111184	73681	143	0	0	
841838	5389	0	8708	14650	0	34832	0	0	0	0	0	0	86281	0	6769	30183		45920	4789	9925	34117	23559	0	0	14100	20017	10089	1714	6492	17067	5211	1413	26124	79512	0	0	2128	
841865	8784	0	0	15153	0	27170	0	0	0	0	0	0	133159	0	0	92929		26194	5252	0	25963	92292	0	0	10923	15040	231	0	37442	54850	637	0	27170	133159	0	0	0	
842004	232516	0	273	41228	0	56448	0	0	0	0	0	0	638962	0	38215	90811		150142	165493	34400	124116	79622	0	0	50788	73328	17819	8207	33603	46019	5838	5350	56175	600747	0	0	10103	
842031	12813	0	1087	24549	0	35758	0	0	0	0	0	0	74514	0	2329	20924		29468	11309	2479	25697	17454	0	0	6598	19099	3293	478	3684	13770	3006	464	34671	72185	0	0	788	
842116	4483	5	5626	7864	0	19239	0	0	0	0	0	0	32222	0	386	8872		18381	486	4399	16344	7219	0	0	3360	12984	1974	63	1160	6059	1450	203	13608	31836	0	0	1746	
842358	12341	8	12271	30711	0	70158	0	0	15334	0	15334	0	126407	0	14352	31034		73152	9879	8132	60371	26554	15334	0	19801	40585	11646	1120	5701	20853	3797	683	57868	112055	11	0	1774	
842376	32965	12	284	12787	0	30047	0	0	0	0	0	0	118225	0	1129	8937		50243	26080	17227	39786	8366	0	0	14774	25284	7255	2930	3019	5347	221	350	29751	116896	0	200	2295	
