"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	RCONG167	RCONG168	TEXTA545	
	TOTAL DEP LIABILITIES BEFORE EXCLUSI	TOTAL ALLOWABLE EXCLUSIONS INCLD FOR	TOTAL DAILY AVG FOR DEP LIABILITY EX	TOTAL DAILY AVG ALLOWABLE EXCLS	TOTAL FOR DEP INCLUDED IN B	TOTAL DAILY AVG FOR DEP INCLUDED IN 	ESTIMATE OF UNINSURED DEPOSITS	PB/PSA FDIC CERTIFICATE NUMBER	AMT RETIRE DEP ACCNT $250K OR LESS	NBR RETIRE DEP ACCNT $250K OR LESS	AMT RETIREMT DEP ACCTS MOR THAN $250	NBR RETIRE DEP ACCNT MOR THAN $250K	AMT OF DEP ACCNT $250K OR LESS	NBR OF DEP ACCNTS OF $250K OR LESS	AMT OF DEP ACCNT MORE THAN $250K	NBR OF DEP ACCNT GT $250K	TOTAL DEP LIABILITIES BEFORE EXCLUSI	TOTAL ALLOWABLE EXCLUSIONS INCLD FOR	TOTAL DAILY AVG FOR DEP LIABILITY EX	TOTAL DAILY AVG ALLOWABLE EXCLS	AMT NONINT ACTS GE 250K	NBR NONINT ACT GE 250K	PB/PSA FDIC CERTIFICATE NUMBER	
657365							1170568	0	10175		445	1	1721560		1494044	6271	3226223	0	3225988	0	85182	242		
657459							235133	0	57170		1639	4	430788		242436	987	732033	0	711964	0	2429	5		
657758								0	4385		0	0	49715		27960	127	82060	0						
657954								0	3401		0	0	36114		18998	128	58513	0			0	0		
658540								0	6138		0	0	70496		81591	259	158225	0	159845	0	23356	20		
658559							397853	0	56951		6956	23	355969		763789	2655	1183665	0	1152146	0	39881	66		
658924								0	6578		0	0	77760		25085	160	109423	0			1446	4		
659042								0	1876		0	0	23557		21093	82	46526	0			0	0		
659257							675956	0	115320		4849	16	1269651		1960260	7472	3350079	0	3360004	0	125663	168		
659341								0	9822		969	1	134700		55797	281	201288	0						
659453								0	4019		0	0	36648		26033	112	66700	0			1372	4		
659538								0	10145		415	1	153755		119556	551	283870	0	274738	0	28514	31		
659556								0	3452		0	0	41024		31771	149	76247	0						
659622								0	3986		0	0	116671		121812	377	242469	0			15970	30		
659640								0	0		0	0	7400		7805	32	15205	0						
659734								0	7972		0	0	51724		29610	119	89309	3						
659855							2404792	0	118341		9741	25	1384381		3168955	8323	4716224	34806	4523248	38162	386088	441		
660066								0	251		0	0	19338		28636	91	48225	0			2210	5		
660253								0	298		0	0	26983		7428	50	34708	0						
660271								0	1483		0	0	93756		45505	178	140744	0			2627	5		
660570								0	28984		1158	3	90779		64209	292	185130	0			288	1		
660655							660365	0	33671		532	2	549048		783746	2039	1393278	26281	1361923	28440	154817	194		
660927								0	10726		1121	3	95347		83703	338	190897	0			14518	28		
661157								0	985		0	0	11457		6636	43	19078	0			0	0	no	
661223								0	17444		2734	7	76302		46458	224	142938	0			1279	3		
661308	2785866	0	2621746	0	0	0	1181299	0	132278		3717	11	1101429		1548442	2773					295187	275		
661858								0	7099		542	2	24723		12616	63	44980	0			0	0		
662350								0	3113		0	0	28419		16198	63	47730	0			1658	3		
662369							392084	0	15414		1513	6	496409		590851	1810	1104187	0	1091492	0	197695	170		
662453								0	9883		291	1	219465		185732	865	415371	0	396062	0	10209	20		
662556								0	851		0	0	20551		6796	38	28198	0			0	0		
662640								0	19457		804	2	295189		136936	669	452386	0			8500	20		
662659								0	4938		0	0	85495		40752	331	131185	0			7114	18		
662949								0	12615		0	0	142410		81981	384	237006	0			9253	19		
663058								0	14420		485	1	219540		142323	715	376768	0			5048	13		
663245							299687	0	55282		2314	7	619239		474947	1675	1151782	0	1135470	0	126536	106		
663450								0	3268		0	0	27274		14048	65	44590	0			747	2		
663638								0	3513		0	0	27020		14981	88	45514	0			326	1		
663647								0	11747		2131	5	131495		142688	404	288061	0			14072	19		
663656								0	3509		0	0	44234		19604	113	67347	0			2394	6		
663722								0	1121		0	0	15855		6448	31	23424	0						
663768								0	2366		276	1	37392		30444	109	70477	0			1986	4		
663834							1636155	0	129477		5021	16	1726099		2352141	8268	4212738	0	4212634	0	199582	316		
663955								0	2434		0	0	50996		27567	92	80997	0			1461	3		
664206							426441	0	121410		27166	70	722811		679299	2978	1584522	33836	1552627	30178	28721	32		
664336								0	1974		0	0	272688		132979	613	407641	0			25156	47		
664457								0	898		0	0	22480		8667	39	32045	0			380	1		
664653								0	508		0	0	53174		40384	209	94067	0			4299	10		
664756							1274124	0	269961		12210	27	3195394		3758420	14896	7235985	0	6638745	0	459952	726		
664831								0	3723		0	0	33830		40303	180	77856	0			3546	7		
665146								0	13682		1961	6	109040		52360	234	177043	0			0	0		
665258								0	2319		0	0	18416		23824	63	44559	0			2930	7		
665865								0	10743		276	1	145083		81248	399	237350	0			10467	17		
665931	9109688	290025	8314311	297972	290025	297972	5664833	0	82086		30995	74	1176664		7529918	15545					610360	757		
666031	473030	6850			6850			0	1990		0	0	160391		303799	794					28588	30		
666059								0	1404		0	0	8626		16248	72	26278	0	26665	0	0	0		
666273								0	5990		0	0	32773		7630	45	46393	0			0	0		
666358								0	2540		0	0	32626		22299	98	57465	0			3037	6		
666554								0	20921		819	1	212189		121787	530	355716	0			13437	28		
666657							727700	0	35380		976	3	825644		781602	2806	1643602	0	1664798	0	205903	239		
666844								0	4095		0	0	49529		28076	141	81700	0						
667029								0	7669		559	1	97919		42999	137	149146	0			3630	6		
667252								0	1145		0	0	11266		7962	48	20373	0			347	1		
667346								0	5151		286	1	37179		16016	81	58632	0	59061	0	3366	4		
667458								0	0		0	0	9332		3250	18	12582	0			0	0		
667524								0	14448		1844	5	54762		28402	123	99469	13			3988	8		
667551								0	1655		0	0	19693		20665	84	42013	0			786	3		
667757							143671	0	30723		3856	6	366893		383057	1198	784529	0			98591	111		
667832								0	4986		0	0	47210		22147	124	74343	0			3959	10		
667850								0	574		0	0	17888		6911	38	25373	0			720	2		
667869								0	748		0	0	101977		274734	827	377460	0			73640	90		
668053								0	780		0	0	17867		13140	79	32574	788			617	2		
668147								0	5228		0	0	51496		36466	120	93190	0			851	1		
668352								0	289		0	0	4989		3639	16	8917	0			0	0		
668848								0	28176		1707	6	81120		68141	304	179144	0			1902	5		
669443							238012	0	76256		4010	13	490447		454004	1767	1024718	0	1002996	0				
669555								0	20241		2273	6	191224		114883	537	328621	0			4289	11		
670159								0	735		259	1	26034		25423	48	52451	0			1569	2		
670421								0	700		0	0	13325		9099	49	23124	0			1056	3		
670430								0	5508		257	1	77033		37264	177	120062	0			0	0		
670467								0	12347		1109	3	216762		168185	666	398403	0			24535	45		
670560								0	0		0	0	0		0	0	0	0						
670654								0	1185		0	0	16285		5867	36	23337	0			0	0		
670748								0	2246		496	1	30777		24449	83	57968	0			389	1		
671053								0	1754		0	0	16490		9188	48	27432	0			1161	3		
671147								0	14338		847	3	186957		107646	564	309788	0	297874	0	5113	13		
671334							206711	0	53474		258	1	417920		405908	1544	877560	0			20789	26		
671464							825791	0	5200		0	0	605983		1071875	2414	1683056	0	1615158	0	105230	143		
671558								0	26391		576	2	317706		121956	574	466629	0			14023	16		
671576							397983	0	22493		0	0	3343125		681050	2831	4046668	0	4200050	0	69144	69		
671857								0	1559		0	0	11432		9723	45	22714	0			271	1		
672041								0	1244		0	0	11155		2338	18	14737	0			0	0		
672238								0	3399		0	0	27088		9007	46	39494	0						
672247								0	11194		623	2	81271		37936	179	131024	0			1770	3		
672359								0	1809		399	1	15429		10088	37	27725	0			0	0		
672537								0	12458		358	1	110447		88176	355	211439	0			5965	13		
673132								0	41233		3297	10	257731		213497	810	515758	0			0	0		
673244								0	7263		840	2	51616		26184	79	85903	0			1554	4		
673431								0	8870		6780	7	126110		188285	369	330045	0			44955	23		
673440							198170	0	107908		3004	11	1393443		508622	1252	2012977	0	1977625	0	0	0		
673851								0	3351		0	0	26587		35887	230	65825	0						
673909								0	33892		2644	8	263194		264469	1148	564199	0	540539	0				
673963								0	11379		261	1	130597		144892	623	287130	0	274023	0	27897	69		
674344								0	4909		293	1	34566		11019	61	50788	0			0	0		
674849								0	10874		576	2	119231		90777	362	221458	0			2291	3		
675042								0	3982		303	1	39716		12525	57	56527	0						
675051								0	1873		2553	1	21388		35157	98	60971	0			1935	5		
675079								0	2403		0	0	45665		15489	110	63557	0			265	1		
675248								0	6021		0	0	27680		18852	95	52553	0			3178	4		
675332	125805322	6328772	121833181	6531809	6325090	6521885	33553692	0	3097676		182152	527	58173496		58023227	176441					12985893	12394		
675341								0	2149		0	0	11373		10247	47	23769	0			296	1		
675659								0	3910		512	2	38037		35357	164	77814	0			3208	10		
675855								0	686		289	1	12946		11629	62	25550	0			0	0		
675949								0	3983		0	0	73936		103649	321	181568	0			7969	13		
676049								0	8814		354	1	64033		67444	301	140645	0						
676151								0	6616		1237	4	80945		45158	138	133956	0			4206	8		
676160	1618669	39891	1747495	40410	38843	39367	721445	0	8848		0	0	385220		1184709	2806					124769	129		
676245								0	13152		0	0	38622		27869	148	79643	0			3046	2		
676656	9212023	1171361	8831364	1231130	1171361	1231130	3665568	0	116789		4393	13	2203420		5716060	12798					2050163	1769		
677354								0	3403		0	0	28554		25046	110	57003	0			8197	13		
677448								0	3498		0	0	36288		27181	127	66967	0			255	1		
677644								0	16489		1212	2	205077		160767	739	383545	0			9460	17		
677756								0	1973		0	0	26505		17675	58	46153	0			1930	5		
678043								0	13971		1587	5	93893		78963	266	188415	0			0	0		
678052								0	846		0	0	23337		4926	33	29109	0			0	0		
678070								0	23984		1286	3	116386		46830	323	188486	0						
678258								0	2651		0	0	19895		11198	56	33744	0						
678454								0	12184		13025	19	58172		26160	159	109541	0						
678557								0	2752		0	0	34590		16049	63	53391	0						
678717							56730	0	54198		6693	14	517935		370815	1093	949642	0	910731	0	17506	33		
678744								0	3932		0	0	43767		31857	112	79555	0			5521	7		
678931								0	2032		0	0	31368		12046	60	45446	0			0	0		
679246								0	5080		0	0	26984		16523	57	48587	0	46421	0	770	1		
679451								0	1666		354	1	17702		7938	43	27660	0			860	2		
679648								0	3136		0	0	28874		14997	69	47007	0						
679826								0	8448		0	0	364916		427098	1484	800462	0			40950	71		
680055								0	2710		264	1	75185		82552	310	160711	0			3949	11		
680130								0	2812		0	0	129746		206764	1351	339322	0			0	0		
680149								0	2951		350	1	33871		23575	96	60747	0						
680354								0	8674		523	1	88643		232797	477	330637	0			75796	15		
680457								0	14169		2440	2	187246		133083	587	336938	0			15409	26		
680747								0	8740		559	2	43382		15045	85	67726	0						
680813								0	55656		6334	16	429403		186090	941	677483	0			6747	18		
680952								0	414		0	0	12339		26414	28	39167	0					FIRST NATIONAL BANK COLORADO CITY, TEXAS	
681043								0	3214		0	0	41735		25640	139	70589	0			577	2		
681249								0	3706		0	0	16715		3622	21	24043	0						
682143								0	12341		0	0	169446		88112	326	269899	0			6615	13		
682545								0	2432		0	0	31130		18811	74	52373	0	51990	0	262	1		
682563							4990344	0	140376		3797	12	4187807		7828333	21770	12160313	0	11621901	0	2776578	3211		
682611							1827288	0	609886		15663	52	5380559		3158530	12700	9164638	0	8974217	0	286985	454		
682648								0	18467		1366	4	64618		23810	89	108261	0			3805	4		
683449								0	17531		373	1	84986		107173	357	210063	0			994	3		
683814								0	5517		1318	4	57555		43663	188	108052	0						
684325								0	7066		0	0	88765		66351	289	162702	520			2074	5		
684455								0	3218		277	1	59065		49682	212	112242	0			2900	5		
685023								0	5955		1027	3	34090		16584	77	57656	0						
685368								0	10764		0	0	86037		52309	249	149110	0			8431	16		
685555								0	3048		0	0	48701		35249	121	86998	0	83138	0	4146	7		
685649								0	13598		684	2	96181		83016	353	193479	0			1251	4		
685658								0	6738		2249	5	103641		111053	473	223681	0	219413	0	27374	52		
685733								0	2201		0	0	20804		10075	52	33080	0			0	0		
686271							161024	0	29316		2202	7	658807		298867	1079	989192	0	978483	0	26448	49		
686440								0	3948		252	1	58015		21378	135	83593	0			1105	3		
686459								0	2545		254	1	31323		9366	49	43488	0			0	0		
686655								0	8781		0	0	113170		61148	208	183099	0			7679	13		
686758								0	44		0	0	46829		27886	115	74760	0			6180	9		
686963								0	3457		0	0	58542		59511	311	121510	0			13313	29		
687009							650704	0	73658		2419	8	1100199		876655	3353	2052931	0	2078320	0	94840	162		
687054								0	1694		0	0	18728		23067	96	43489	0			610	1	n/a	
687250								0	3714		0	0	15745		4638	31	24097	0			327	1		
687474								0	15961		562	2	151580		90926	426	259029	0			4140	6		
687830								0	4136		0	0	26837		9273	54	40246	0			1052	3		
687858								0	20539		276	1	376635		115048	488	512498	0			19902	33		
687951								0	25792		2286	5	195391		202066	693	425844	309			13928	29		
688079	11786000	1407000	11447000	1281000	1407000	1281000	2417000	0	0		0	0	7902000		2477000	595					500000	428		
688257								0	3260		0	0	86096		67247	216	156603	0			18905	29		
688453								0	1158		0	0	23065		17852	72	42075	0			1212	3		
688556								0	3149		890	3	31516		35565	94	71120	0			6515	9		
689209							180830	0	87701		5609	16	419065		265702	1164	778077	0	753795	0	6295	14		
689302							407512	0	21297		1261	4	263537		448567	1145	734662	0			77023	106		
689357								0	9040		356	1	162263		96712	339	268371	0			41449	54		
689740								0	17317		1131	3	250698		144308	564	413455	0			9348	15		
689759								0	2395		0	0	15583		37484	101	55462	0			21690	23		
691042								0	661		0	0	15206		19113	65	34980	0			1205	3		
691079								0	8605		258	1	174157		132945	693	315965	0			10411	18		
691556								0	14301		258	1	84458		47181	161	146198	0			4042	13		
691743								0	3686		584	1	33956		12102	58	50328	0						
691958								0	2260		0	0	24735		13258	56	40253	0			0	0		
692450								0	6187		253	1	58690		31670	183	96800	0			9323	13		
692478								0	10010		1438	2	59305		64916	246	135669	0			851	2		
692704								0	0		0	0	0		0	0	0	0						
692946								0	21109		613	2	265286		80893	319	367901	0			10500	19		
693224							588441	0	65839		6223	12	718849		758622	3051	1549533	0	1523131	0	105371	168		
693345							379536	0	96175		2612	7	888383		567368	1887	1554538	0	1567986	0	143069	164		
693662							592595	0	1767		0	0	231721		502738	1267	736226	0	737877	0	67172	90		
693952								0	3509		0	0	68179		27269	145	98957	0	94138	0	2767	5		
694146								0	800		0	0	12271		5047	21	18118	0			1754	2		
694771								0	0		0	0	10881		3814	23	14695	0						
694847								0	9591		539	2	100183		99785	279	210098	0						
694904							2663407	0	723296		31986	83	7520481		4828609	15853	13104372	0	13286881	0	114562	163		
695134								0	7579		648	2	173745		91751	357	273723	0			9073	19		
695349								0	13350		0	0	108136		53128	220	174613	0			3746	8		
695648								0	2329		277	1	18249		6166	31	27021	0			1049	2		
695705								0	11044		0	0	183110		170364	731	364519	0			0	0		
695732								0	1175		263	1	44527		26402	111	72367	0			4729	4		
695947								0	3157		1490	3	24194		8871	26	37712	0						
696047								0	5058		942	3	39029		19239	117	64266	0			899	3		
696168								0	0		0	0	105883		79753	495	185636	0			0	0		
696430								0	28194		836	3	257259		335140	822	621429	0			30572	39		
696551								0	1794		485	1	22694		20552	52	45525	0			6096	12		
696645								0	2543		0	0	37587		27391	125	67521	0			0	0		
697035								0	3524		0	0	32729		11342	29	47596	0			0	0		
697147								0	8444		253	1	90774		102594	260	202065	0			1140	4		
697156								0	6971		251	1	62300		28045	122	97567	0			5674	9		
697231								0	10593		2382	4	130280		121040	396	264295	0			17434	31		
697633	40573736	2996494	40817047	3289658	2979921	3273085	14345433	0	507857		16160	41	15990552		21062673	52291					3655536	3529		
697754								0	18693		2353	4	253595		465391	4131	740032	0			99627	143		
697763							1535125	0	89209		2558	8	2056892		2131640	6575	4280299	0	3882978	0	641899	901		
697950								0	1590		0	0	23860		11269	78	36719	0	36860	0	2321	5		
697978								0	29977		3244	9	297415		225692	1079	556328	0			19839	39		
698144								0	23702		949	2	213560		109668	490	347897	18			11051	14		
698322								0	21716		0	0	151886		111490	592	285092	0			13143	27		
698546								0	6036		0	0	49102		24732	100	79870	0			608	2		
698649								0	19754		2182	4	90415		62489	264	174840	0			7079	10		
698957								0	1415		0	0	18435		9300	31	29150	0			4781	3		
699105								0	13131		770	2	154819		117813	513	286533	0			10083	19		
699132								0	3338		251	1	54943		159189	343	217721	0			0	0		
699253								0	2567		0	0	48020		8210	46	58797	0			1696	4		
699534								0	15090		314	1	126914		82823	314	225141	0			12620	22		
699552								0	10550		0	0	180655		57115	228	248320	0			8074	13		
700140								0	598		0	0	20857		9162	38	30617	0			0	0		
700252								0	2026		0	0	35060		48876	160	85962	0			14690	18		
700337								0	7346		605	2	90966		46281	195	145198	0			12908	23		
700430								0	6987		0	0	74955		39178	188	121120	0			2592	6		
700458								0	1085		0	0	25270		9848	47	36203	0			3864	9		
700672								0	28699		529	2	207106		127337	408	363671	0			3716	9		
700739								0	13191		904	3	60627		31053	228	105775	0			0	0		
701062							1480020	0	69805		3378	8	1967038		2192754	6010	4233229	254	4227848	253	307158	346		
701222								0	24393		1153	2	194748		118913	444	339207	0			8159	17		
701259								0	14977		586	1	160592		104960	405	281115	0			30546	38		
701736							211030	0	40049		4895	11	522276		372446	1188	940180	514	907994	1423	54271	69		
701745								0	3		0	0	7015		8081	31	15099	0			0	0		
701839								0	8059		297	1	165834		140926	511	315116	0			21026	22		
701857								0	872		0	0	13739		6630	43	21242	0			443	1		
701950								0	7305		674	2	54594		61359	137	123931	0			16850	5		
702050								0	156		0	0	5514		4817	19	10487	0						
702117							1531272	0	124716		2549	8	1845804		2127744	5500	4100813	0	4007992	0	144126	260		
702359								0	2149		266	1	41823		26008	129	70246	0			3467	10		
702612								0	39725		6626	16	337807		220248	832	604406	0			12251	24		
702751								0	3495		0	0	62589		45052	211	111136	0			3271	8		
702836								0	5505		1867	4	41437		32661	189	81470	0			2044	4		
702911								0	23480		769	2	178490		83853	291	286594	0	281839	0	5850	11		
702966								0	0		0	0	9006		14067	77	23073	0						
703039								0	369		0	0	20204		24540	79	45114	0			346	1		
703552								0	5968		2214	5	42925		69410	248	120799	282			0	0		
703767								0	12275		3013	3	234939		390932	1108	641159	0			61006	97		
704326								0	2049		0	0	43762		5580	55	51391	0			0	0		
704447								0	3070		401	1	42243		18337	94	64051	0			0	0		
704559								0	33677		575	2	419229		203205	765	656686	0			21906	46		
704737								0	14580		1629	6	296515		375965	1206	688689	0			31122	39		
704755								0	4260		0	0	31929		38695	64	74884	0			2337	4		
705444								0	5264		606	2	65914		50502	239	122286	0			3183	5		
705453								0	1198		0	0	4167		6957	29	12322	0			1298	3		
705556								0	16703		2750	8	93199		31816	154	144468	0			997	3		
705565								0	2076		332	1	40487		19037	113	61932	0			3166	7		
705958								0	7673		0	0	49829		46044	130	103546	0			1264	2		
706030								0	2171		387	1	13551		9382	33	25491	0			0	0		
706058								0	3703		0	0	31246		19990	76	54939	0			1430	4		
706151								0	2957		0	0	26871		128940	175	158768	0			12231	26		
706236								0	8333		2000	2	64926		21179	130	96438	0			1679	3		
706254								0	5215		0	0	85471		47764	239	138450	0			1758	5		
706450								0	1155		0	0	17634		12584	64	31373	0			726	1		
706656								0	3657		0	0	50951		25417	130	80025	0			868	3		
707354								0	34649		2178	7	411472		348095	991	796394	0			12823	28		
708052								0	8251		0	0	41561		13829	95	63641	0						
708137								0	11777		0	0	218186		92945	366	322908	0			4896	9		
708164								0	2550		289	1	59465		80951	304	143255	0			7186	17		
708333								0	5579		941	3	62092		27361	113	95973	0			0	0		
708379								0	18073		1955	6	74199		50514	163	144741	0			684	2		
708454								0	16173		1471	5	125050		75762	340	218456	0			6294	11		
708753								0	1588		0	0	16519		7115	42	25222	0			1348	3		
709031								0	16352		567	2	106999		45410	275	169328	0			4308	8		
709143								0	7798		266	1	149433		92148	463	249645	0			0	0		
709358								0	8593		0	0	94999		59409	247	163001	0			1681	5		
709451								0	6610		0	0	47205		32212	113	86027	0			4961	6		
709554								0	2811		613	2	41171		77008	209	121603	0	120693	0	23619	50		
709602								0	23935		3249	8	224628		477303	873	729115	0			3685	5		
709639								0	29357		3338	9	152380		79631	315	264706	0			15707	14		
709648								0	9732		0	0	109307		109906	363	228945	0			11863	18		
709675								0	29		0	0	46455		69416	167	115900	0			0	0		
709956								0	0		0	0	21119		21493	70	42612	0						
710176								0	7394		257	1	46643		38270	170	92564	0			1000	3		
710251								0	11731		549	2	152215		127916	554	292412	0	280945	0	5636	11		
710859								0	5473		0	0	95562		83984	326	185019	0			14502	19		
711472	763416	0			0			0	1421		271	1	248153		513570	1097					129032	178		
711520								0	3034		0	0	39931		42022	99	84987	0			5395	8		
711548								0	8599		0	0	99502		83181	292	191281	0			13757	20		
711753								0	1844		0	0	24333		24575	65	50751	0			1219	3		
711801								0	36915		2482	7	196216		106969	505	342582	0			6226	15		
711959								0	105		0	0	6105		1668	8	7878	0			260	1		
712031								0	29497		2018	5	174152		248708	535	454375	0			12795	15		
712059								0	15244		641	1	282167		135412	620	433465	0			14255	30		
712648								0	3425		0	0	43028		34609	119	81062	0			518	1		
712956								0	3243		0	0	75272		56470	218	134985	0			6638	10		
713038								0	1272		0	0	19844		12694	64	33810	0						
713047								0	2388		0	0	18428		9647	46	30463	0			1455	3		
713140								0	5023		0	0	24552		14825	81	44401	0			3487	7		
713252								0	1557		342	1	23132		3377	26	28408	0			1319	2		
713926								0	28564		810	2	242700		94247	454	366321	0			4548	11		
714165								0	1060		0	0	23782		25240	76	50082	0			414	1		
714437								0	5199		1214	3	49321		36144	176	91878	0			2826	4		
714839								0	4643		1667	3	120692		50408	251	177410	0			7471	11		
714978								0	7368		383	1	100068		104569	415	212388	0			5675	9		
715032								0	3204		0	0	26469		25478	76	55151	0			300	1		
715144								0	6432		0	0	125531		60920	219	192883	0			7150	8		
715340								0	2453		0	0	34944		102598	125	139995	0			863	3		
715630								0	10174		0	0	80068		37785	162	128027	0						
715751								0	643		314	1	31890		19390	101	52237	0			4907	13		
716413							583699	0	5664		0	0	241296		850633	1147	1097593	0	1036406	0	57158	52		
716655								0	18259		818	3	299993		231795	875	550865	0	537244	0	4664	9		
716833							297875	0	106309		4414	10	854360		480137	2622	1445220	0	1406602	0	20322	31		
716851								0	6308		0	0	69663		30680	103	106651	0			2151	5		
716954								0	6898		325	1	89096		20263	74	116582	0			6818	8		
717232								0	3035		1689	5	30889		21447	98	57060	0						
717513								0	7328		0	0	103778		55311	280	166417	0	165244	0	3660	8		
717737								0	21101		2077	7	358202		179211	638	560591	0			15204	25		
717867								0	1441		0	0	23030		21555	93	46026	0			2506	6		
717924							348525	0	69110		3863	11	616560		380029	1688	1069562	0	1069619	0	55759	108		
718079								0	7344		340	1	51483		25042	127	84209	0			289	1		
718145								0	15632		361	1	184940		185918	471	386851	0			26004	38		
718275								0	0		0	0	25614		42862	142	68476	0			8200	12		
718538								0	18641		534	2	130909		53797	327	203881	0			3318	7		
718547								0	5871		0	0	79370		23120	136	108361	0			1862	5		
718556								0	2035		0	0	31675		27158	85	60868	0			6964	8		
718930								0	13264		503	2	164368		124130	449	302265	0			10813	18		
719030								0	3982		563	2	30474		7312	42	42331	0			1132	3		
719441								0	3064		0	0	96804		77971	295	177839	0			12923	14		
719610								0	9456		1807	4	57390		56361	217	125014	0			1979	6		
719656								0	10634		254	1	139807		78479	372	229174	0			5901	11		
719955								0	7765		0	0	126751		114559	394	249075	0			10678	23		
719964								0	1868		0	0	29090		20443	112	51401	0			2938	9		
720157								0	1344		0	0	11065		5189	29	17598	0						
720166								0	1264		0	0	24927		12564	70	38755	0			1379	4		
720344								0	10949		0	0	61818		28020	103	100787	0						
720746								0	9522		306	1	110679		50941	211	171448	0			0	0		
720858								0	4033		0	0	38973		15045	61	58051	0			1951	3		
720951								0	4853		262	1	60513		84913	245	150541	0			0	0		
721350								0	6276		390	1	82680		61079	220	150425	0	148829	0	12821	24		
721659								0	6874		454	1	43528		38733	116	89589	0			4165	5		
721752								0	4277		343	1	23139		11699	41	39458	0			0	0		
721949								0	21681		1998	3	249822		115021	515	388523	0			6944	17		
722227								0	826		0	0	19994		4968	34	25788	0			1000	2		
722432								0	23460		2636	7	110847		32652	178	169595	0			3101	5		
722544							407750	0	57572		2647	7	394463		420266	1058	874948	0	885840	0	27018	51		
722816								0	26686		1605	5	237564		205111	629	470966	0			29500	45		
723112	43284636	11250628	43465103	11294809	11250628	11294809	11546530	0	829279		27294	83	18106142		13071293	30735					4829476	3356		
723158								0	3611		290	1	55148		16955	100	76004	0			0	0		
723550								0	2611		802	2	24920		10674	54	39007	0						
723653								0	3512		0	0	41832		52635	162	97979	0			2541	7		
723710								0	30115		3037	3	249031		112482	446	394665	0			4340	14		
723747								0	2297		283	1	19884		7289	42	29753	0			0	0		
723756								0	3227		0	0	22515		6823	16	32565	0			0	0		
723822								0	12848		554	2	91073		21773	123	126248	0			4676	13		
723868								0	3578		730	2	60961		57314	217	122583	0			10933	17		
724230								0	8250		567	2	108357		78267	443	195441	0			5109	11		
724351								0	5398		0	0	98244		86306	293	190312	364			13054	20		
724548								0	6533		2013	5	25598		20984	97	55128	0						
724744								0	7346		0	0	72278		35796	128	115420	0			5824	13		
724753								0	0		0	0	17564		7438	33	25002	0			1755	3		
724847								0	22091		516	2	213534		113843	605	349985	0			12917	17		
724940								0	2881		399	1	16416		9476	44	29172	0						
725376								0	7397		1156	4	17672		5890	42	32115	0			0	0		
725732	695251	43610			43610			0	26		0	0	221154		430462	1427					72038	97		
725741								0	2723		0	0	56239		48508	182	107470	0			0	0		
725844								0	3374		0	0	25298		19574	60	48246	0			0	0		
725853								0	1511		1020	1	36639		45836	154	85006	0			7559	12		
726234								0	5734		0	0	138148		178185	530	322067	0			23140	38		
726355								0	1377		368	1	10054		4254	14	16053	0						
726458								0	4403		1539	1	30775		10760	54	47477	0			340	1		
726953								0	1175		1044	2	20431		32846	121	55510	14			7103	11		
727156								0	6202		336	1	14227		9230	52	29995	0						
727343								0	3507		369	1	26809		19904	63	50590	0			0	0		
727455								0	1227		0	0	30617		101941	250	133785	0			23265	40		
727530								0	1947		534	2	26239		14695	57	43435	20						
728452								0	3272		388	1	63444		30814	120	97918	0			1687	6		
728742								0	28256		2345	6	212179		185941	621	428721	0			81012	65		
728948								0	5523		0	0	127965		83879	289	217367	0			2453	7		
728957								0	11949		367	1	94621		41367	174	148304	0			3013	8		
729011								0	13941		762	2	95198		53518	235	163419	0			350	1		
729057								0	3814		271	1	44606		25668	112	74359	0			3119	8		
729132	425361	44552			44552			0	0		0	0	75403		305407	845					51428	63		
729310								0	19572		1501	4	140127		112383	332	273583	0			5256	9		
729459								0	3042		360	1	29591		13759	61	46752	0			1607	5		
729842								0	2269		259	1	43821		26063	139	72412	0						
729945								0	5947		588	2	47532		36257	149	90324	0			10902	21		
730446								0	4565		270	1	53280		25933	102	84048	0			8565	10		
730745								0	1667		0	0	13315		3849	18	18831	0			1737	2		
730754								0	90		0	0	23777		11593	65	35460	0			0	0		
730857								0	4899		1079	4	54512		29266	178	89756	0						
731050								0	5131		284	1	79729		28008	166	113152	0			1841	5		
731247							201405	0	96950		2793	8	796067		476727	1892	1372537	0	1287598	0	20586	44		
731957								0	1147		0	0	15561		4773	27	21481	0			0	0		
732178								0	9262		1085	4	97294		70324	215	177965	0						
732253								0	1740		0	0	30751		14112	61	46603	0			0	0		
732459								0	2825		721	1	29998		18682	97	52226	0			965	2		
732637								0	2542		0	0	40863		13511	77	56916	0			1363	4		
732758								0	0		0	0	76212		192328	152	269034	494			182683	91		
732918								0	26021		1614	3	276753		147433	639	451821	0			8292	15		
732945								0	2855		0	0	51831		21436	100	76122	0			1737	5		
732954								0	2228		410	1	25809		9218	58	37665	0						
733045								0	3117		266	1	24530		8513	45	36426	0			567	2		
733054								0	22382		1331	4	105830		98128	340	227671	0			10142	11		
