"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1698	RCFD1699	RCFD1701	RCFD1702	RCFD1703	RCFD1705	RCFD1706	RCFD1707	RCFD1709	RCFD1710	RCFD1711	RCFD1713	RCFD1714	RCFD1715	RCFD1716	RCFD1717	RCFD1718	RCFD1719	RCFD1731	RCFD1732	RCFD1733	RCFD1734	RCFD1735	RCFD1736	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1698	RCON1699	RCON1701	RCON1702	RCON1703	RCON1705	RCON1706	RCON1707	RCON1709	RCON1710	RCON1711	RCON1713	RCON1714	RCON1715	RCON1716	RCON1717	RCON1718	RCON1719	RCON1731	RCON1732	RCON1733	RCON1734	RCON1735	RCON1736	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	
37659																																																																																																						0	0	1487	0	0	0	0	0	0	0	0	3356	3436	0	0	290	303	0	0	193	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4617	4734	3839	3932	0	4617	4734	0	0	250	258	711	0	0	425	200	3466	2310	1651	0	113	154	0	0	229	0	0	0																									0	0	0	0	
37743																																																																																																						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	86	0	0	0	0	0	0	2927	3003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21149	21237	0	0	0	18137	18148	0	0	754	0	0	55	699	1865	3507	11285	737	0	0	86	0	0	0	1827	1176																									0	0	0	0	
37949																																																																																																						0	0	45758	0	0	0	0	0	0	0	0	9794	10278	0	0	1003	1008	0	0	1946	1938	0	0	0	0	0	0	1837	1874	0	0	39	29	0	0	14419	10929	0	0	991	993	0	0	0	0	0	0	60275	56513	0	0	0	28772	28390	3412	3525	2241	0	0	280	2141	1921	3597	23418	9378	174	1730	674	0	201	167	2726	10106																									0	1074	0	1474	
38535																																																																																																						0	0	42640	0	0	0	0	0	0	0	0	4016	4108	0	0	0	0	0	0	24014	24774	0	0	0	0	0	0	13154	13437	0	0	0	0	0	0	1139	1078	0	0	300	197	0	0	0	0	0	0	81812	82616	0	0	0	39174	39019	2017	2088	580	15	3	0	580	1140	3473	27771	10360	323	0	1324	124	12289	10714	13898	617																									0	0	0	0	
38740																																																																																																						0	0	15606	0	0	0	0	0	0	0	0	2060	2061	0	0	11	11	0	0	19495	20300	0	0	0	0	0	0	1943	1968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40517	41716	0	0	0	17008	17376	0	0	4522	0	0	793	3728	10598	4318	0	0	298	609	469	2042	1961	14932	1968	0																									0	0	0	0	
39327																																																																																																						25505	26113	25764	19313	20453	0	0	0	0	7999	8007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34556	35179	19713	20858	0	1052	1059	400	405	0	0	13956	0	0	3351	10605	38663	0	2795	0	0	0	0	0	0	0	0	0																									0	0	0	0	
39420																																																																																																						0	0	173976	0	0	0	0	0	0	0	0	48316	48867	0	0	4942	4984	0	0	167069	171122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243248	248047	0	0	0	22921	23074	0	0	2259	0	0	0	2259	15474	14306	36155	3747	0	0	4098	4915	91264	75829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39475																																																																																																						0	0	48859	0	0	0	0	191	186	0	0	3324	3474	0	0	2030	2130	0	0	10197	10523	0	0	0	0	0	0	15039	15318	0	0	0	0	0	0	3679	3527	0	0	0	0	0	0	0	0	0	0	59041	59426	0	0	0	21422	21139	1487	1527	1075	3159	3129	0	1036	2731	2924	16808	1300	0	423	4203	1695	1994	4338	13782	5064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39756																																																																																																						0	0	29068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11157	11325	0	0	0	0	0	0	21249	21663	0	0	0	0	0	0	0	0	0	0	500	280	0	0	0	0	0	0	33908	34281	0	0	0	1002	1013	500	280	2132	0	0	0	0	1013	280	0	0	0	2132	8013	1179	0	0	18177	3486																									0	0	0	0	
40033																																																																																																						0	0	15176	0	0	0	0	0	0	0	0	9863	10219	0	0	0	0	48	48	9083	9405	0	0	0	0	0	0	5007	5056	0	0	0	0	0	0	363	323	99	90	4119	2749	0	0	0	0	682	678	33636	30824	0	535	540	2909	2887	1055	1086	2126	3	3	2760	742	6401	3778	2762	227	0	70	0	1995	7389	0	5062	317																									0	182	0	2289	
40350																																																																																																						0	0	2321	0	0	0	0	0	0	0	0	3127	3188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1764	1773	3127	3188	0	1764	1773	0	0	0	0	1937	0	0	692	1245	1876	583	556	0	0	0	0	0	0	0	0	0																									0	0	0	0	
40707																																																																																																						0	0	1600	0	0	1351	1336	2519	2489	0	0	2277	2319	0	0	26	27	0	0	4792	4991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1351	1336	11285	11436	0	0	0	1671	1610	0	0	307	0	0	3385	256	2063	0	2065	0	0	0	291	998	912	2817	0	0																									0	0	0	0	
40855																																																																																																						0	0	2131	0	0	0	0	193	190	0	0	256	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6242	6333	0	0	0	5793	5885	0	0	621	0	0	334	475	745	1613	3166	0	0	0	0	0	0	0	0	0																									0	0	0	0	
41245																																																																																																						0	0	1420	100	100	0	0	0	0	2052	2065	1300	1320	0	0	0	0	50	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6114	6188	1400	1420	0	4012	4072	0	0	0	0	1487	0	0	907	580	4187	1330	480	0	0	0	50	0	0	0	0	0																									0	0	0	0	
41553																																																																																																						494	658	20676	990	1342	0	0	0	0	0	0	34995	35041	15	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2005	2188	35985	36383	0	1496	1514	0	0	0	0	2175	0	0	75	2100	2919	3017	30261	0	0	0	0	0	15	0	0	0																									0	0	0	0	
41629																																																																																																						0	0	1225	0	0	0	0	0	0	0	0	6998	7033	0	0	0	0	0	0	5196	5394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14248	14492	0	0	0	2054	2065	0	0	4521	0	0	3500	1021	2004	1206	1367	0	0	0	0	0	5394	0	0	0																									0	0	0	0	
41647																																																																																																						0	0	56152	997	1056	0	0	0	0	0	0	37368	38943	0	0	0	0	0	0	1564	1631	0	0	0	0	0	0	1845	1934	0	0	0	0	0	0	47445	34212	0	0	0	0	0	0	0	0	0	0	115440	104395	0	0	0	26221	26619	0	0	16977	0	0	7840	8967	19641	9364	20436	370	0	431	229	0	971	0	9567	26579																									0	0	0	0	
41759																																																																																																						0	0	303	0	0	0	0	0	0	0	0	2743	2758	0	0	7	7	0	0	0	0	0	0	0	0	0	0	204	207	0	0	0	0	0	0	0	0	0	0	1051	991	0	0	0	0	0	0	9590	9622	0	0	0	5585	5659	0	0	1206	0	0	372	834	1898	2718	3478	108	0	7	0	0	0	0	0	207																									0	0	0	0	
41825																																																																																																						4012	4094	1250	0	0	0	0	0	0	2004	2067	0	0	0	0	0	0	0	0	27180	27578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6016	6161	27180	27578	0	0	0	0	0	0	0	4013	0	0	1002	3011	2003	0	0	0	0	0	0	0	0	27578	0	0																									0	0	0	0	
41937																																																																																																						0	0	2608	0	0	0	0	0	0	0	0	4536	4648	0	0	0	0	0	0	3779	3861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15152	15384	0	0	0	6837	6875	0	0	702	0	0	0	702	2210	1379	6867	365	0	0	455	338	1783	1285	0	0																									0	0	0	0	
41955																																																																																																						0	0	2938	0	0	0	0	924	917	0	0	2533	2609	8	8	766	765	0	0	4833	4971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	678	716	9056	9262	0	670	708	0	0	0	0	320	0	0	1168	0	686	511	1836	0	0	77	1960	948	2378	376	0	0																									0	0	0	0	
42037																																																																																																						0	0	3060	0	0	0	0	505	555	0	0	1056	1057	0	0	476	494	0	0	1207	1224	0	0	0	0	0	0	118	115	0	0	0	0	0	0	0	0	0	0	150	69	0	0	0	0	0	0	5744	5633	0	0	0	2232	2119	0	0	163	0	0	69	0	0	0	2191	1540	237	294	197	347	0	643	0	115																									0	0	0	0	
42055																																																																																																						0	0	8162	0	0	0	0	0	0	2495	2528	2500	2520	0	0	3998	4143	494	502	9579	9869	0	0	0	0	62	60	280	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3321	3365	16357	16815	0	270	275	0	0	500	503	90	0	0	0	90	180	496	4519	0	0	0	4	0	9316	5185	344	0																									0	0	0	0	
42354																																																																																																						0	0	13689	0	0	0	0	0	0	0	0	14485	14830	0	0	43	42	0	0	18449	18877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38559	39465	0	0	0	5582	5716	0	0	5426	0	0	425	4760	4351	6127	4883	0	3	312	676	1474	15625	829	0	0																									0	0	0	0	
42420																																																																																																						0	0	1236332	0	0	0	0	0	0	0	0	75000	76227	33	35	52360	54748	137	145	632015	658559	0	0	0	0	0	0	210057	213515	0	0	0	0	0	0	0	0	0	0	110006	45944	0	0	0	0	46433	46951	1287792	1256273	0	46263	46771	199471	198710	0	0	19191	8883	8570	32723	7172	33219	67245	141424	85361	1648	9292	5511	70176	359618	267232	213515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42448																																																																																																						0	0	39340	2921	3040	0	0	0	0	0	0	38157	39959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104181	105828	0	0	0	59592	59318	6452	6479	6843	3511	3511	603	6240	18436	23496	47654	5885	0	0	0	0	0	0	0	0																									0	0	0	0	
42457																																																																																																						0	0	4744	0	0	0	0	0	0	4374	4432	0	0	136	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	547	481	0	0	0	0	0	0	6237	6246	0	0	0	1180	1188	0	0	0	0	680	0	0	250	180	2180	2210	825	456	0	0	0	0	136	0	0	0																									0	0	0	0	
43052																																																																																																						0	0	11545	0	0	0	0	0	0	0	0	11368	11357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2226	2255	0	0	0	0	0	0	5352	4719	0	0	0	0	0	0	19239	18625	0	0	0	15	16	1006	995	600	278	278	600	0	2206	1685	11576	25	0	0	0	0	0	0	3	2252																									0	0	0	0	
43155																																																																																																						0	0	7052	0	0	0	0	0	0	0	0	499	505	0	0	0	0	0	0	900	917	0	0	0	0	0	0	4350	4404	0	0	0	0	0	0	2206	1892	0	0	0	0	0	0	0	0	905	982	8702	8488	0	905	982	747	770	0	0	505	0	0	0	505	1064	101	510	0	0	0	0	0	917	0	5069	1226																									0	0	0	0	
43173	0	0	1985927	99884	99891	0	0	108	115	0	0	1057906	1065489	45923	47632	52974	54317	99747	101351	749147	764426	0	0	0	0	0	0	307908	315524	0	0	0	0	0	0	469737	419512	0	0	75119	67129	0	0	0	0	327061	331468	3088440	3038324	0	181391	182485	275250	251514	0	0	305497	407	407	79031	253390	73344	50791	874389	334583	14220	70273	38571	31113	375593	434643	656937	78099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																										407																																												
43351																																																																																																						2199	2292	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2504	2603	0	0	0	305	311	0	0	0	0	900	0	0	300	600	1398	206	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
43454																																																																																																						0	0	921	0	0	0	0	0	0	0	0	3175	3214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3240	3279	0	0	0	65	65	0	0	0	0	0	0	0	1068	1609	602	0	0	0	0	0	0	0	0	0																									0	0	0	0	
43511																																																																																																						0	0	58257	0	0	0	0	0	0	0	0	18610	18630	0	0	14328	14832	0	0	18722	19073	0	0	0	0	0	0	7	7	0	0	0	0	0	0	3254	3512	0	0	607	607	0	0	0	0	0	0	62554	63615	0	0	0	7026	6954	0	0	18630	0	0	8541	10089	0	0	3284	4277	184	221	3615	7760	17426	4699	7	3512																									0	0	0	0	
43744																																																																																																						0	0	330	0	0	0	0	0	0	0	0	3247	3249	0	0	0	0	0	0	1393	1429	0	0	0	0	0	0	3879	3904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9460	9547	0	0	0	941	965	0	0	3310	0	0	3002	308	483	89	332	0	375	612	442	0	0	0	3904	0																									0	0	0	0	
43856																																																																																																						0	0	6068	0	0	0	0	0	0	0	0	6891	7091	0	0	0	0	0	0	565	590	0	0	0	0	0	0	5868	5963	0	0	0	0	0	0	0	0	0	0	804	802	0	0	0	0	1393	1393	15649	15759	0	1393	1393	1492	1284	4374	4533	2113	29	29	0	2113	3420	502	3711	824	271	0	0	0	319	0	0	5963																									0	0	0	0	
43959																																																																																																						0	0	15616	0	0	0	0	0	0	0	0	10951	11099	0	0	963	1011	0	0	18415	19073	0	0	0	0	0	0	3114	3105	0	0	0	0	0	0	0	0	0	0	908	776	0	0	0	0	0	0	47999	49303	0	0	0	13648	14239	1454	1470	1723	0	0	1167	1331	2498	4246	16872	0	0	0	866	553	5950	12715	2362	743																									0	0	0	0	
44040																																																																																																						0	0	0	0	0	0	0	0	0	0	0	25558	25954	0	0	50	50	0	0	23367	23564	0	0	0	0	0	0	9217	9378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81305	82271	0	0	0	22863	23138	759	762	7754	250	187	1027	6727	14146	13240	13544	408	1217	963	0	3805	12644	4985	4050	5328																									0	0	0	0	
44134	0	0	107969	0	0	0	0	1115	1205	0	0	54283	56626	0	0	4188	4290	0	0	92502	96595	0	0	0	0	0	0	10261	10548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179029	186226	0	0	0	16680	16962	0	0	14160	0	0	3014	8616	11943	7459	43763	0	12657	15	10490	6340	31943	39438	0	10548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																										0																																												
44433																																																																																																						0	0	36547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13671	13916	0	0	0	0	0	0	0	0	0	0	65322	65800	0	0	13935	12660	0	0	0	0	0	0	0	0	0	0	95369	94640	0	0	0	0	0	0	0	19547	2441	2264	0	0	0	0	0	0	0	0	0	0	0	13916	57184	21276																									0	0	0	0	
44741																																																																																																						0	0	38086	0	0	0	0	0	0	0	0	31063	31323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34621	35341	31352	31619	0	34621	35341	185	192	0	0	20740	104	104	3487	17253	13025	11825	20546	0	0	0	0	0	0	0	0	0																									0	0	0	0	
44750																																																																																																						0	0	26660	0	0	0	0	0	0	0	0	1500	1507	0	0	6	6	0	0	11387	11422	0	0	0	0	0	0	6280	6320	0	0	0	0	0	0	3756	3774	0	0	9517	5242	0	0	0	0	0	0	43701	37581	0	0	0	11123	9210	3140	2169	564	0	0	0	526	1867	2428	3943	7295	0	38	0	0	98	11292	0	10094																									0	100	0	132	
44929																																																																																																						0	0	6128	6206	6225	0	0	0	0	0	0	2303	2371	0	0	0	0	0	0	23	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9672	9792	0	0	0	1140	1173	0	0	1180	0	0	160	1019	7586	155	849	0	23	0	0	0	0	0	0	0																									0	0	0	0	
45038																																																																																																						0	0	15321	0	0	0	0	0	0	0	0	13324	13481	0	0	102	102	0	0	2493	2569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4948	4981	29477	29466	0	4948	4981	13558	13314	250	250	1335	0	0	300	907	2353	1304	22615	4264	0	128	102	165	587	1689	0	0																									0	0	0	0	
45047																																																																																																						0	0	7838	0	0	0	0	0	0	0	0	9000	9035	0	0	0	0	0	0	5296	5203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14685	14615	0	0	0	389	377	4000	4000	0	0	0	0	0	4000	2412	3000	0	0	0	567	539	4097	0	0	0																									0	0	0	0	
45056																																																																																																						0	0	4230	0	0	0	0	0	0	250	254	3500	3603	5	6	31	32	29	30	764	776	0	0	0	0	0	0	70	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2107	2118	7543	7689	0	1823	1828	3178	3208	500	498	1031	0	0	245	786	2301	4049	1502	0	143	0	143	0	557	0	0	70																									0	0	0	0	
45430																																																																																																						0	0	8223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4774	4987	0	0	0	0	0	0	2271	2362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1350	1397	7045	7349	0	1350	1397	0	0	0	0	0	0	0	0	0	0	0	1350	0	0	0	0	0	4177	811	2362	0																									0	0	0	0	
45458																																																																																																						0	0	3026	504	523	0	0	0	0	0	0	2500	2503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3004	3026	0	0	0	0	0	0	0	1514	0	0	1002	512	104	0	1408	0	0	0	0	0	0	0	0	0																									0	0	0	0	
45551																																																																																																						0	0	57370	0	0	0	0	0	0	0	0	51916	53493	0	0	0	0	0	0	1092	1132	0	0	0	0	0	0	4483	4577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77778	79438	0	0	0	20287	20236	1000	1003	20150	0	0	5742	14402	25409	12648	14119	1409	0	4	6	1013	0	109	22	4555																									0	0	0	0	
45560																																																																																																						0	0	5347	0	0	0	0	0	0	0	0	2996	2996	0	0	1457	1485	0	0	50435	51341	0	0	0	0	0	0	14718	14830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1465	1442	76293	77480	0	1465	1442	6687	6828	2996	2996	327	0	0	0	0	216	3792	7638	0	1356	5005	9461	47	34937	1663	10399	4431																									0	0	0	0	
45775																																																																																																						0	0	0	0	0	0	0	0	0	9986	9945	0	0	0	0	0	0	6915	7182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18488	18677	0	0	0	1587	1550	0	0	0	0	0	0	0	0	0	0	0	8858	2715	0	0	10	0	0	6905	0	0																									0	0	0	0	
46053																																																																																																						0	0	37713	0	0	0	0	0	0	0	0	19175	19698	0	0	0	0	0	0	21087	21799	0	0	0	0	0	0	2293	2357	0	0	0	0	0	0	3106	1607	0	0	772	613	0	0	0	0	0	0	51925	51176	0	0	0	4638	4682	6079	6187	500	0	0	500	0	5190	5272	14030	421	0	0	1573	901	10290	9035	0	3964																									0	420	0	854	
46941																																																																																																						0	0	11209	0	0	0	0	0	0	0	0	21074	21410	0	0	2349	2339	0	0	6945	7133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7167	7369	32149	32700	0	7167	7369	1781	1818	5927	5959	1394	0	0	225	615	935	12916	15705	0	0	2300	1913	568	3652	1038	0	0																									0	0	0	0	
47153																																																																																																						0	0	1448	0	0	0	0	0	0	3798	3841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4372	4417	0	0	0	574	576	0	0	0	0	30	0	0	30	0	2399	1843	100	0	0	0	0	0	0	0	0	0																									0	0	0	0	
47247																																																																																																						0	0	21616	0	0	0	0	0	0	0	0	8625	8834	27	28	0	0	111	114	14065	14345	0	0	0	0	0	0	2434	2466	0	0	0	0	0	0	468	463	0	0	0	0	0	0	0	0	1604	1657	44593	45422	0	1466	1515	19001	19314	3612	3674	847	0	0	175	337	1184	2874	19295	5749	1061	1154	2773	1070	7737	688	2450	479																									0	0	0	0	
47256																																																																																																						0	0	1655	0	0	0	0	0	0	0	0	600	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2713	2674	0	0	0	2113	2074	600	600	255	0	0	150	105	571	378	1279	191	0	0	0	0	0	0	0	0																									0	0	0	0	
47452																																																																																																						490	699	19939	17527	17899	0	0	0	0	0	0	1000	1001	0	0	4012	4082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	84	98	97	0	0	0	0	581	783	22737	23179	0	0	0	100	100	0	0	14298	0	0	4026	10272	4799	91	490	0	0	1177	2905	0	0	0	0	0																									0	0	0	0	
47500																																																																																																						0	0	9451	3014	3060	0	0	0	0	0	0	21505	22150	0	0	0	0	0	0	51	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6268	4249	0	0	0	0	0	0	36473	34295	0	0	0	1064	1073	0	0	12890	4571	3710	5016	7874	12152	4407	1083	0	0	0	0	33	0	20	0	0																									0	0	0	0	
48057																																																																																																						0	0	11791	0	0	0	0	0	0	0	0	7922	8094	0	0	466	480	0	0	2636	2748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	45	20561	20806	0	45	45	9537	9484	0	0	1894	0	0	125	1769	1534	1696	14081	1646	0	0	0	0	0	0	0	0																									0	0	0	0	
48150																																																																																																						0	0	1694	0	0	0	0	0	0	0	0	1970	2019	0	0	50	50	0	0	61	62	0	0	0	0	0	0	124	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2845	2909	0	0	0	640	653	0	0	819	0	0	110	708	1052	455	347	0	21	29	0	62	0	0	0	124																									0	0	0	0	
48374																																																																																																						0	0	12667	0	0	0	0	0	0	0	0	14856	14868	0	0	0	0	0	0	29	29	0	0	0	0	0	0	273	270	0	0	0	0	0	0	0	0	748	748	0	0	0	0	0	0	748	748	18087	18096	0	0	0	0	0	0	0	14868	2929	2929	1505	13363	0	0	0	748	29	0	0	0	0	0	270	0																									0	0	0	0	
48440																																																																																																						0	0	0	0	0	0	0	0	0	0	0	250	250	0	0	0	0	0	0	461	471	0	0	0	0	0	0	1407	1434	0	0	0	0	0	0	898	845	0	0	0	0	0	0	0	0	0	0	7680	7697	0	0	0	4664	4697	250	250	830	0	0	345	485	1500	294	1337	986	0	0	0	0	471	0	1433	844																									0	0	0	0	
48730																																																																																																						0	0	2418	0	0	0	0	0	0	4995	4995	0	0	0	0	0	0	0	0	2203	2182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9204	9196	10081	7242	0	4209	4201	200	203	0	0	0	7678	4857	0	0	100	102	4463	4743	2181	0	0	0	0	0	0	0																									0	0	0	0	
49054																																																																																																						0	0	0	0	0	0	0	0	0	0	0	905	919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	905	919	0	0	0	0	0	0	0	0	0	0	0	0	100	100	718	0	0	0	0	0	0	0	0	0																									0	0	0	0	
49148																																																																																																						0	0	12150	0	0	0	0	0	0	0	0	13937	14227	0	0	1877	1962	0	0	12724	13014	0	0	0	0	0	0	885	904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40172	40938	0	0	0	10749	10831	0	0	6079	0	0	889	5190	5202	804	12760	213	0	0	0	732	6387	7857	904	0																									0	0	0	0	
49241																																																																																																						0	0	53747	0	0	0	0	0	0	10279	10618	29153	30028	0	0	145	144	0	0	0	0	0	0	0	0	3178	3319	7811	8063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16337	16856	49515	50725	0	2880	2919	12406	12490	13211	13457	8040	0	0	3098	4941	13044	16230	18364	0	16	128	0	0	0	0	9203	2038																									0	0	0	0	
49344																																																																																																						0	0	4497	0	0	0	0	1420	1540	0	0	603	608	0	0	29	29	0	0	438	443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	500	0	0	0	0	0	0	500	500	6542	6671	0	0	0	4052	4051	0	0	1492	0	0	860	707	2559	1690	883	0	29	443	0	0	0	0	0	0																									0	0	0	0	
49643																																																																																																						0	0	0	0	0	0	0	0	0	250	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3997	3997	0	0	0	0	0	0	10254	10280	0	0	0	6007	6030	0	0	0	0	6550	0	0	4247	2303	2160	1544	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	
49652																																																																																																						0	0	14389	0	0	0	0	0	0	0	0	11393	11701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28403	29016	0	0	0	17010	17315	0	0	3241	0	0	251	2990	6491	11294	7790	200	0	0	0	0	0	0	0	0																									0	0	0	0	
