"IDRSSD"	RCON5562	RCON5563	RCON5564	RCON5565	RCON5566	RCON5567	RCON5568	RCON5569	RCON5570	RCON5571	RCON5572	RCON5573	RCON5574	RCON5575	RCON5576	RCON5577	RCON5578	RCON5579	RCON5580	RCON5581	RCON5582	RCON5583	RCON5584	RCON5585	RCON5586	RCON5587	RCON5588	RCON5589	RCON6860	RCON6999	
250850			8	286	4	589	1	944	37	701	5	245	14	4133			17	676	9	1087	5	1369	43	1042	13	1482	7	1901	false	false	
251352			74	3084	32	4110	21	7551	122	1912	40	2991	17	6138			38	1349	33	4511	12	3342	240	4194	39	3753	14	2629	false	false	
251558			103	3518	64	8377	68	27932	332	5453	46	5100	37	11617			0	0	1	175	0	0	0	0	0	0	0	0	false	false	
251745	417	14															64	1868	29	4087	15	4530	210	4469	66	7005	33	7558	false	true	
251857			8	208	5	511	7	1319	52	877	3	354	0	0			42	1441	14	1673	2	201	232	4542	36	3991	12	1549	false	false	
252041			34	1147	18	2334	38	13306	80	1426	13	1280	16	2843			37	1652	42	6250	9	2657	59	1055	13	1354	8	1673	false	false	
252256	9	28															1	95	0	0	1	238	3	35	0	0	0	0	false	true	
252452			39	943	17	2055	22	9872	52	776	5	612	13	4507	56	134													true	false	
252658			12	540	19	2492	18	9029	120	3414	17	2868	15	7477			1	80	3	325	0	0	0	0	0	0	0	0	false	false	
252836			37	1364	61	6929	71	26140	23	585	5	441	9	2216			1	6	0	0	0	0	0	0	0	0	0	0	false	false	
253262			56	1285	18	2544	22	9228	280	6574	41	4312	40	12509			55	2224	32	4010	11	3175	338	8557	68	8563	43	11290	false	false	
253356			18	891	52	7326	93	37732	158	4659	74	7882	58	14250			0	0	1	85	0	0	1	46	0	0	0	0	false	false	
253440			41	1532	29	4381	51	13937	157	3181	33	2579	28	6777			41	1528	33	3091	19	5001	130	3312	27	2768	20	5741	false	false	
253468			8	682	12	2358	65	37373	221	7425	57	9397	50	24739			0	0	0	0	0	0	14	709	10	1619	12	4152	false	false	
253646	253	309															71	2063	34	3278	18	3596	462	8568	14	1176	1	263	false	true	
253730	66	151													151	48													true	true	
253776	33	0																											false	true	
254317			47	2025	29	3708	22	7301	185	3905	51	4708	66	7319															false	false	
254504			36	1862	27	3572	41	24075	114	3001	39	4927	21	7899			4	85	3	447	1	270	9	293	9	1167	0	0	false	false	
254652			66	2605	15	2369	12	7467	86	1986	6	947	9	6854			79	3429	29	4214	10	4884	179	3710	18	2932	3	956	false	false	
254670			1	19	1	157	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
254849			6	333	10	1415	25	11302	341	10716	115	12445	60	17546															false	false	
255136			67	3031	48	6304	56	21841	148	2845	30	2230	22	6139			5	71	1	182	3	852	4	34	4	622	1	453	false	false	
255350			95	3592	56	8220	47	18749	100	2042	27	3412	21	6752															false	false	
255547			48	2232	33	4204	9	3341	49	1487	12	1227	7	3148			25	932	6	917	6	1904	16	406	2	235	4	1143	false	false	
255556			12	458	11	1534	21	9592	33	647	16	1353	12	2463			1	26	1	147	0	0	13	184	4	609	1	350	false	false	
255574			4	233	23	3853	18	8877	10	482	4	514	2	628															false	false	
255659			177	9217	276	36221	350	144057	731	11389	119	8625	109	21626			125	4587	161	21007	84	25031	358	7676	120	10231	81	16202	false	false	
255873			9	537	14	2300	23	11283	52	1345	6	585	8	1089															false	false	
256049	0	3													12	7													true	true	
256058			79	2318	39	5198	63	25170	208	3583	20	1708	11	4597			36	1313	16	2154	5	1106	231	4548	41	4762	1	238	false	false	
256179			28	952	20	2407	15	5196	150	3279	24	3285	5	1403			22	507	9	685	9	2574	49	1135	2	429	2	24	false	false	
256553			380	15902	251	40997	178	82829	2642	57123	286	45365	159	71013			1056	43354	490	76831	171	57723	3464	85657	427	64906	158	54532	false	false	
256964			90	4570	103	16826	92	41245	334	7667	58	6306	41	10972			7	286	7	1289	3	777	34	324	5	432	2	350	false	false	
257233			45	1827	34	5184	39	16961	43	962	19	1889	10	2640			40	1232	16	1865	14	3635	9	146	6	526	3	865	false	false	
257345	260	200													209	156													true	true	
257466			20	782	14	1719	16	10523	68	1655	15	2002	16	7198			4	231	9	1178	7	1970	79	2835	4	571	5	1919	false	false	
257653			14	392	3	207	1	433	108	2061	15	1894	0	0			50	1683	15	1827	2	461	186	2793	15	1703	4	713	false	false	
257756			36	1895	26	3606	19	7062	117	2665	25	2638	16	5637			13	765	9	1356	5	1165	40	988	8	848	4	1173	false	false	
257868			83	3562	151	21260	142	51910	702	14485	213	16635	147	34332			26	1119	44	6195	18	4648	211	5612	100	10074	75	17311	false	false	
258146			15	349	4	434	1	83	80	1928	12	1250	3	789			16	645	10	1157	4	1147	109	1726	6	713	1	272	false	false	
258306			17	815	37	4963	77	29209	265	6076	77	7535	28	9249															false	false	
258351			294	14158	106	14232	60	19931	166	3299	12	1293	2	1196															false	false	
258379			79	2071	52	6718	22	7406	54	447	12	920	2	305			2	74	3	370	5	1435	0	0	0	0	0	0	false	false	
258445			62	2739	103	20112	151	61022	131	3812	48	5102	44	14933			8	299	8	940	10	2724	2	100	2	320	1	465	false	false	
258539			11	407	6	606	1	223	76	955	2	253	4	627			17	766	16	1644	4	1126	113	2392	7	582	4	673	false	false	
258632	82	87													24	0													true	true	
258771			8	205	19	2788	117	56218	67	1614	46	3919	108	30987															false	false	
259059			14	567	4	486	4	2207	37	428	4	353	2	224			27	1018	27	3000	9	2090	108	2347	13	903	3	413	false	false	
259330			167	6174	105	13679	88	38014	505	9645	52	5397	32	10070	4	9													true	false	
259442			198	19774	45	4461	83	20796	34	3354	36	3634	46	11494			36	3578	67	6730	44	10991	68	6721	80	7981	46	11545	false	false	
259657			168	6629	332	31436	941	299409	449	12418	249	18834	164	40165															false	false	
259956			61	2271	30	4858	24	13878	103	2722	20	3067	9	4418	2	3													true	false	
260055			113	5363	226	31645	256	111001	1949	13046	98	8275	60	15715			19	530	27	3292	5	1321	5	205	0	0	0	0	false	false	
260354			3	137	0	0	0	0	239	4801	26	2807	6	983			44	2236	37	4747	13	4187	213	4725	26	2166	11	1654	false	false	
260831			12	345	4	551	8	3401	50	775	11	1284	0	0			40	857	5	735	1	390	9	95	0	0	0	0	false	false	
260868			70	3576	47	6900	30	14896	98	3199	134	7817	76	19599			1	55	1	42	1	58	3	105	0	0	0	0	false	false	
261070			67	2889	45	6817	53	24367	151	3081	36	3603	27	7024															false	false	
261146	89	183															158	4407	49	4569	13	2931	90	1285	0	0	2	730	false	true	
261258			21	810	20	2684	15	5235	38	795	10	1082	5	1780			0	0	1	143	0	0	0	0	0	0	0	0	false	false	
261360			111	4386	76	9669	50	19125	866	14673	49	6055	20	5468			94	3739	32	4546	8	2043	766	10953	25	3439	12	3692	false	false	
261940			52	2098	39	5301	37	12336	312	4010	29	2660	17	5290			149	5069	81	10107	53	13725	386	5629	25	2435	7	887	false	false	
262059			57	2051	53	6414	55	18637	158	2688	53	3980	30	8895			3	72	1	66	0	0	0	0	0	0	0	0	false	false	
262237			63	2068	28	4172	34	12775	84	1762	14	1214	13	3815			10	472	6	788	9	1896	10	353	0	0	0	0	false	false	
262358			98	3605	30	4590	63	46716	247	4108	34	3608	15	5354			10	421	3	153	1	242	17	328	0	0	0	0	false	false	
262451			16	581	21	2729	17	7529	233	5164	27	2719	23	5344			5	252	20	2420	1	333	13	563	8	1067	4	1066	false	false	
262741			84	2856	27	3690	21	7044	251	3626	14	1112	3	1267			135	4796	82	10494	14	4277	192	2936	6	558	0	0	false	false	
262844			103	3805	53	7526	29	9305	311	6285	32	3984	19	4679			291	11263	122	17102	41	12088	1011	18853	73	9108	28	7681	false	false	
262956			89	3875	77	10978	39	14262	48	1409	6	730	8	2384															false	false	
263243			189	6896	102	12894	65	22510	242	5000	30	3176	16	5620			50	1808	28	3664	7	2223	7	237	3	429	1	250	false	false	
263551			10	281	6	685	1	349	11	270	4	444	11	4219			0	0	0	0	0	0	1	100	0	0	1	289	false	false	
263627			43	1548	40	5503	26	10477	56	1364	8	1057	5	1395			19	708	8	859	6	924	0	0	0	0	1	202	false	false	
264156	0	24													2	33													true	true	
264455			99	3926	70	10122	37	14697	518	9105	42	3263	16	4198			105	3717	35	4092	9	3170	420	6512	9	1007	6	1879	false	false	
264558			48	2207	24	3290	24	10190	139	3307	31	3822	16	5310			17	648	20	2128	10	2605	85	2232	16	1768	3	1036	false	false	
265340	144	84													96	339													true	true	
265407			118	5576	189	27063	139	55090	640	13238	69	7225	32	10192			0	0	1	82	0	0	0	0	0	0	0	0	false	false	
265452	26	111															51	1862	24	3420	6	1614	142	1967	15	1381	4	854	false	true	
265676			52	2491	28	4281	21	7456	125	2889	19	2264	5	2078															false	false	
266066			36	1152	17	1729	21	9885	104	2277	21	2464	18	5662			14	425	9	1073	4	1369	122	2405	24	2612	14	2066	false	false	
266244			5	153	20	2609	16	6681	48	861	5	659	3	1387			20	827	20	2237	11	3631	23	332	1	104	0	0	false	false	
266253			20	685	9	1279	22	5949	60	1155	16	2497	10	2522			20	579	14	1747	6	1798	147	2458	16	1689	5	1543	false	false	
266271			20	845	83	10588	300	146681	11684	282956	5165	414995	1996	504412			0	0	0	0	0	0	94	2855	28	2817	3	599	false	false	
266655	8	55															22	1012	25	3207	19	6157	173	4507	36	3794	20	5179	false	true	
266851			198	6748	99	12477	63	21718	152	2109	13	614	6	944	1	14													true	false	
266879			3	178	15	1837	4	1157	26	2256	0	0	0	0															false	false	
266945			147	5753	125	16060	91	32850	693	16630	109	11869	64	23958			99	3754	35	4747	12	3280	436	6361	34	4207	9	2306	false	false	
267652			46	1793	44	5494	74	12484	102	2441	14	1538	19	3275			0	0	1	132	0	0	16	249	0	0	0	0	false	false	
267737			32	1786	73	10106	244	113275	255	5836	89	8348	62	16124			3	116	2	257	3	1074	3	112	1	90	1	242	false	false	
268136			53	2018	35	5591	34	13476	260	4697	26	2830	15	3281	22	85													true	false	
268257			136	5139	176	22504	186	72791	654	10703	97	8907	68	18249			8	395	8	1224	4	1055	22	331	0	0	0	0	false	false	
268556			112	5200	128	16711	112	42898	482	9455	68	7116	47	16058			67	3074	63	8529	21	6212	248	7545	64	6772	27	6510	false	false	
268828			62	2640	55	5843	52	19981	3166	7112	135	7985	67	14554															false	false	
268976			17	937	35	6019	30	13201	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
269049			40	1766	51	6453	70	32548	149	3475	47	5463	28	8000			40	1758	42	4430	16	4015	103	1832	40	4542	13	2882	false	false	
269058			36	1893	25	3184	26	9573	70	1733	14	1439	5	1873			6	340	7	848	1	293	11	283	2	214	0	0	false	false	
269478			0	0	8	945	12	5651	13	322	3	437	0	0															false	false	
269759	42	114													89	210													true	true	
270148	148	114															3	44	1	62	0	0	10	145	0	0	0	0	false	true	
270335			39	1388	40	5461	42	21812	166	3579	21	1957	2	534			0	0	2	188	2	458	4	106	0	0	0	0	false	false	
270353			19	713	8	754	12	1479	37	665	5	441	1	339			15	553	4	483	5	996	54	700	29	836	8	790	false	false	
270504			92	3968	124	15577	99	34487	334	7109	83	6953	44	11072			19	514	16	1803	8	2139	15	556	1	200	1	181	false	false	
270531			8	501	13	2426	37	22525	8	538	8	1625	4	3127															false	false	
270652			2	76	0	0	1	215	26	647	9	1246	6	1938			17	870	6	997	4	1243	89	2723	24	3289	20	4585	false	false	
271136			10	208	22	3242	24	16655	40	651	9	1034	3	829															false	false	
271154			31	996	5	525	3	806	131	3178	9	919	4	473			110	5875	61	7667	33	9833	370	17156	11	1160	1	268	false	false	
271275			15	705	19	3075	45	22262	177	3390	17	1211	2	119			0	0	1	68	0	0	0	0	0	0	0	0	false	false	
271341			24	965	19	3132	18	9347	29	664	5	888	0	0			5	107	1	100	4	1118	0	0	0	0	0	0	false	false	
271529			40	2355	37	5757	78	12412	74	2913	15	3603	30	9630			3	186	4	561	1	266	0	0	0	0	0	0	false	false	
271631			88	3622	100	13371	132	51336	419	7912	59	4880	27	6015			27	1190	14	2228	15	4567	6	44	1	42	0	0	false	false	
271743			15	548	6	661	11	2675	48	971	10	1058	11	3607			22	910	20	2021	5	358	50	1500	13	1863	6	988	false	false	
271752	97	167													25	139													true	true	
271855			3	219	12	1923	23	7975	46	600	3	243	2	383															false	false	
272030			12	429	8	708	5	2645	15	196	1	115	0	0			19	776	8	1179	0	0	0	0	0	0	0	0	false	false	
272058	0	42															33	1497	40	6489	23	9508	184	4813	23	3675	2	543	false	true	
272151	15	25	0	0	0	0	0	0	0	0	0	0	0	0			5	184	4	568	0	0	31	708	9	943	0	0	false	true	
272218			213	10382	414	58186	687	298081	3168	44783	440	47881	441	152222			15	564	27	3066	19	4898	7	209	3	349	3	1072	false	false	
272245	6	46															18	460	3	380	0	0	49	763	10	978	0	0	false	true	
272272			78	3198	49	5723	48	19977	271	5403	55	4659	29	8801			74	2937	28	3849	19	5812	98	1816	23	2920	28	7907	false	false	
272302			25	1075	28	4570	51	20602	46	919	13	1212	8	1874			0	0	0	0	0	0	0	0	0	0	0	0	false	false	
272870			6	193	11	1643	15	4914	5	145	1	105	2	545															false	false	
273149			164	5391	55	9149	57	29293	359	7928	45	6762	21	10313			112	3917	33	5395	14	5275	194	4078	14	2339	5	1967	false	false	
273251			15	542	2	200	7	3596	107	2140	17	2326	11	2080			29	1141	17	2338	11	3589	127	2533	53	4746	74	27302	false	false	
273336			28	1303	81	12816	206	91910	536	19411	169	20231	150	49803			0	0	0	0	0	0	1	65	2	215	2	711	false	false	
273550			48	1204	21	2776	14	7265	126	2483	16	1706	17	6302			320	11048	125	14171	33	9968	315	7600	49	5133	16	4350	false	false	
273653			13	557	16	2054	7	2152	42	795	11	1096	7	2297			15	571	15	1625	14	3937	31	637	11	1050	4	290	false	false	
273662			56	1602	24	2700	43	16100	307	5382	29	2900	27	8948			13	409	12	1698	5	911	70	1356	31	2585	20	2549	false	false	
273840			21	907	32	4280	22	8037	93	2279	31	3256	11	2725			33	1719	6	918	6	1822	5	132	0	0	0	0	false	false	
273859	2	10													3	76													true	true	
274025	5	12													3	13													true	true	
274052	29	145													89	113													true	true	
274164			89	4403	58	9568	60	27563	490	10052	91	9978	38	10601			12	434	5	765	1	299	64	1223	5	548	0	0	false	false	
274548			79	4458	26	3330	22	7490	146	3900	32	3475	21	6657			40	1867	115	15724	49	12849	369	9444	126	11641	68	12927	false	false	
274641			41	1582	28	3651	9	4091	56	1009	11	844	0	0			18	698	16	2066	7	1988	46	806	14	1829	10	3250	false	false	
274753	7	28													22	123													true	true	
274829			61	2580	43	5614	48	19981	280	3980	27	2735	24	7878			5	187	4	437	0	0	20	266	0	0	0	0	false	false	
274856			15	567	7	868	7	1864	61	1225	14	1924	9	2376			43	2060	36	4737	18	5502	113	2158	32	3674	34	8306	false	false	
275255			8	250	7	818	7	2496	29	595	8	1141	4	544			14	606	20	2793	14	3581	104	5894	18	2962	8	2901	false	false	
275358			30	1325	16	1818	15	5989	155	3826	45	5472	39	11910			89	3588	54	7489	40	10723	261	5973	126	13729	103	25080	false	false	
275509			39	2054	66	9208	90	38954	36	658	4	168	1	273															false	false	
275657	23	80													49	216													true	true	
275750			30	1353	95	14277	84	33719	237	6027	44	4358	41	13226			2	65	1	92	1	500	14	377	2	269	1	500	false	false	
276159	103	168													120	160													true	true	
276355			37	1032	6	727	2	1016	44	556	2	157	0	0			42	1520	10	1429	2	217	65	725	0	0	0	0	false	false	
276551			39	1004	15	1854	8	1826	69	1148	5	389	6	2712			31	1345	33	3780	17	3662	145	4281	43	4301	16	3153	false	false	
276579			496	24558	1823	257753	4889	2212251	20468	252068	1362	124344	1038	326579			176	7427	224	23868	100	21709	978	27569	219	25532	100	24931	false	false	
276645	45	371													102	734													true	true	
276654			28	1313	13	1378	14	4244	73	1373	8	604	10	3480			44	1376	33	3986	3	810	88	2270	26	3259	19	4072	false	false	
276775	10	15													1	0													true	true	
276850			148	4849	76	8597	63	29732	542	11487	88	8291	61	16719			203	7450	164	19131	60	16689	1087	21263	206	19465	69	15220	false	false	
276953	4	66													7	509													true	true	
277053			84	4460	80	11303	85	29156	189	4468	21	2221	4	67			14	529	12	1670	8	1596	42	877	5	775	1	200	false	false	
277240			21	1201	33	5044	55	26364	74	2205	22	2783	20	5702															false	false	
277277			5	223	10	1184	11	5198	1	50	2	400	2	644															false	false	
277558			28	989	21	2519	8	2857	68	985	7	474	2	519			14	466	5	466	2	614	63	746	2	202	0	0	false	false	
277567			13	544	37	5021	53	24059	173	4212	57	4991	43	12574			0	0	3	480	3	1063	2	61	0	0	1	301	false	false	
277736			63	2717	45	4090	39	31932	66	1041	16	1735	2	600	4	5													true	false	
277820			172	14097	82	13197	77	44567	274	5395	48	6564	10	4644			39	1698	23	3746	37	15957	11	136	0	0	0	0	false	false	
278078			15	912	26	3540	66	42735	62	2990	25	3015	16	5983															false	false	
278153			18	749	23	3284	30	11258	194	5138	44	4363	30	10372			8	386	8	1271	3	798	21	571	5	671	0	0	false	false	
278256			33	948	7	979	1	243	57	1136	4	499	7	2954			28	941	15	1967	7	2126	71	1640	15	1960	3	683	false	false	
278555			55	2150	50	6590	38	17117	295	6663	59	7545	41	11855			148	6482	114	13514	37	9939	235	5498	74	7435	46	7497	false	false	
278733	22	44													4	7													true	true	
278751	27	70																											false	true	
278818			206	7821	192	24487	152	56903	585	7690	78	7134	55	15354	3	0													true	false	
278957			16	549	22	3222	33	14323	223	5043	69	8110	62	14237			26	1102	31	3893	23	6962	279	6610	76	8679	27	6755	false	false	
279105			32	1306	81	10240	83	31281	344	6168	46	3394	29	5774			0	0	1	158	1	334	1	20	0	0	0	0	false	false	
279338			28	835	51	7468	123	60419	79	1113	32	2545	30	6368			0	0	0	0	1	427	0	0	0	0	0	0	false	false	
279673			5	297	29	4329	65	25481	23	1075	9	1239	18	5026															false	false	
279842			100	4647	84	12623	89	44529	172	4797	34	5154	31	13816			59	3029	36	5516	17	6091	118	2567	11	1415	3	705	false	false	
279954			55	1888	39	5048	40	14515	384	7282	71	8156	44	14098			54	2050	74	8414	24	5535	273	5808	87	7865	63	14634	false	false	
280044			252	10016	250	34390	246	96168	554	10855	78	8977	58	19188			17	633	20	2808	7	2096	113	3259	24	3095	6	1937	false	false	
280110	0	0	1064	42524	2053	240247	2963	1126669	52679	739607	4977	417456	3481	974894	0	0	46	2106	88	11370	86	23832	302	10226	173	20094	126	30686	false	false	
280138			37	1748	21	2782	15	5225	16	563	3	385	4	1472			30	925	14	1897	3	1142	0	0	0	0	0	0	false	false	
280352			3	126	3	430	7	1196	38	583	1	55	1	410	35	106													true	false	
280558			14	895	11	1147	3	432	71	1219	5	300	2	1404			6	336	11	1556	2	623	26	466	6	531	1	60	false	false	
280950	231	154													39	93													true	true	
281144			7	481	32	4972	77	35423	28	974	10	1113	15	5539															false	false	
281210			49	1974	30	3350	19	7191	154	3380	24	2361	13	2662			6	252	9	1083	2	696	37	655	3	536	0	0	false	false	
282048			41	1348	10	1470	10	4720	75	883	2	163	1	258			80	3243	33	4324	11	4604	96	1140	3	352	0	0	false	false	
282075			42	1656	61	7204	70	27027	199	3944	64	5410	57	9062			0	0	1	76	0	0	0	0	0	0	0	0	false	false	
282226			75	2682	83	10754	58	22699	531	9331	19	2116	4	1041			13	483	6	892	3	965	73	1749	5	500	4	1155	false	false	
282329			786	36620	591	93035	603	490289	2612	55654	223	34458	167	98792			60	1877	39	7161	31	11289	41	640	5	753	2	671	false	false	
282824			281	9600	126	15107	82	31924	1574	9797	136	5020	57	7569			17	679	27	3315	17	5618	19	337	6	700	2	339	false	false	
283157			12	404	2	283	2	823	21	537	4	461	7	2440			15	567	20	2289	4	845	38	672	27	2392	18	4130	false	false	
283438			144	3534	68	6868	70	18819	602	3030	130	1769	62	2043															false	false	
283652			34	1536	33	4228	35	13301	530	7346	54	5868	34	8626			5	352	3	481	2	717	0	0	0	0	0	0	false	false	
283737			129	5114	130	16414	125	46312	682	13057	95	9257	76	23815			93	3639	36	3993	12	3093	109	1553	1	153	0	0	false	false	
283858			19	586	18	2321	30	11938	94	2016	25	2367	21	4774			2	129	0	0	0	0	2	6	0	0	0	0	false	false	
283867			26	1433	48	6471	104	44798	167	6916	54	8990	30	15399	3	21													true	false	
284154			15	501	10	1336	7	2057	25	763	6	413	1	342	0	9													true	false	
284239	266	238													20	7													true	true	
284248			25	1211	21	3055	41	14195	74	1742	16	1727	4	1246			8	298	4	544	0	0	10	161	1	194	0	0	false	false	
284556	68	370															104	3665	37	4074	19	4851	542	8946	91	9903	56	12879	false	true	
284958			2	40	0	0	0	0	10	317	4	611	2	232			12	448	8	1239	6	1928	84	2802	23	2469	13	3252	false	false	
285151			30	1330	27	3512	14	5364	225	4069	20	2244	8	2012			15	568	8	1123	8	3335	93	2458	13	1683	6	1307	false	false	
285348			24	1315	32	12179	21	4707	25	531	5	674	3	1072															false	false	
285544			24	1150	63	9115	100	34945	161	3734	79	5845	55	13994			1	69	1	82	1	240	0	0	0	0	0	0	false	false	
285553	6	42															13	576	2	455	0	0	79	1782	8	1209	0	0	false	true	
285740			158	7643	169	22262	107	44093	355	8975	64	7605	32	11644			8	298	7	1054	2	449	12	138	0	0	0	0	false	false	
285759			41	1203	13	1426	10	1818	195	4133	26	3147	46	14700			30	1050	7	620	12	364	231	3577	24	3108	9	1316	false	false	
285777			4	69	0	0	0	0	3	63	1	63	11	3717			5	176	2	285	0	0	13	777	6	581	9	3085	false	false	
285852			28	1443	24	3103	25	9722	84	1279	11	1005	5	1798			24	941	14	1617	1	60	87	1226	2	138	0	0	false	false	
285928			43	2168	53	7498	57	21307	223	4225	22	3105	8	2341			5	172	4	570	2	494	26	330	0	0	0	0	false	false	
286251	27	74													17	94													true	true	
286457			7	479	9	1177	11	2991	74	2111	20	2322	8	2323															false	false	
286840			2	25	3	249	2	349	63	1345	7	936	9	2434			41	1831	36	5062	18	6106	155	7245	70	8554	21	4764	false	false	
287007			5	299	22	3591	48	20405	19	478	9	768	7	5861															false	false	
287342			0	0	0	0	1	146	97	2317	2	305	4	1664			11	598	24	3351	7	2362	171	4234	24	3177	6	1702	false	false	
287539			20	845	45	6851	79	30623	66	1598	19	2069	20	6003	1	0													true	false	
287650	0	68															1	68	5	702	1	416	195	6612	42	7025	20	7011	false	true	
287856	25	32													8	87	0	0	0	0	0	0	0	0	0	0	0	0	true	true	
287922			21	459	11	1182	2	491	90	2033	15	1559	9	3113			4	114	2	294	1	143	6	50	0	0	0	0	false	false	
287959			22	779	9	1267	9	2390	55	1352	7	623	4	825			51	2129	13	1134	2	790	45	583	3	329	3	1344	false	false	
288152			0	0	2	215	1	350	0	0	15	536	0	0	6	76													true	false	
288358			45	2076	44	5380	25	10394	323	5357	34	2739	29	7334			48	1925	14	1631	7	1736	279	3937	9	720	4	676	false	false	
288376			98	737	32	4153	49	33107	171	4127	32	4022	18	9804			0	0	2	150	0	0	4	18	0	0	0	0	false	false	
288853			16	862	17	1974	41	18114	86	6230	1	1	7	1572			2	34	0	0	1	282	0	0	0	0	0	0	false	false	
289056			20	1008	23	3059	21	7752	133	2863	19	2024	15	4802			3	144	5	766	2	493	9	200	0	0	0	0	false	false	
289225	7	8													9	20													true	true	
289449			14	537	6	605	5	1878	62	1598	7	757	3	990			31	1302	62	8675	47	21462	431	9639	56	6633	43	11621	false	false	
289515			80	3234	110	13762	131	47461	559	9818	107	9603	88	21832			43	1570	36	4549	25	7245	64	1514	9	921	3	797	false	false	
289702			191	8136	199	26591	183	68432	453	24689	52	5397	30	10542															false	false	
289739			17	662	19	2297	15	6770	56	1789	4	553	9	3283			18	727	4	500	3	592	27	628	9	1063	8	1698	false	false	
289757			41	1349	20	2888	19	7520	99	2312	22	2477	17	4183			30	1349	36	4754	30	8940	139	3235	51	5246	14	3466	false	false	
290052			91	3794	110	13352	186	72406	912	12839	133	12611	97	27131			39	1836	23	3645	11	3317	144	2262	8	1127	1	427	false	false	
290230			57	4069	21	3161	15	5695	383	11316	35	4432	26	8178	80	67													true	false	
290249			129	4643	133	19806	152	65924	298	5411	103	8318	59	12964			5	286	3	562	3	689	0	0	0	0	0	0	false	false	
290838	50	20													1	10													true	true	
290922			26	1066	11	1346	2	522	72	786	0	0	0	0			31	1420	24	3300	11	3527	41	395	0	0	0	0	false	false	
291059			36	1431	18	2443	29	9781	156	3548	16	1959	14	3200			55	1826	25	3103	9	2953	134	2914	29	2814	24	5538	false	false	
291152			2	156	5	698	16	7272	53	349	6	512	4	1587															false	false	
291273			37	1985	75	9652	62	24390	0	0	0	0	0	0			7	314	15	2637	18	6167	0	0	0	0	0	0	false	false	
291330	43	139													23	19													true	true	
291611			165	5139	48	5761	6	1920	250	5268	21	1948	7	1819	3	0													true	false	
291732	22	127													18	44													true	true	
292234			38	1666	55	5849	49	19283	99	1984	15	1389	7	2577	3	0													true	false	
292467	37	43													12	64													true	true	
292524			162	7084	213	29619	198	84738	893	13103	119	9372	62	10108			72	2855	65	6013	25	7561	116	1360	11	366	5	1318	false	false	
292850			35	1636	13	2028	6	1867	36	870	7	793	0	0															false	false	
292908			62	2531	82	10173	181	84386	336	7917	136	13468	80	27748	1	37													true	false	
293053			59	2564	77	10529	64	26250	502	15893	171	15383	148	44296			12	355	7	1072	9	2558	37	1353	9	998	3	929	false	false	
293352	0	0	14	513	2	389	6	1862	69	1340	0	0	1	373			19	1014	15	2399	14	1231	137	2031	30	2785	5	1704	false	false	
293437			14	655	8	1033	6	1925	120	2155	6	702	1	247			7	182	2	190	0	0	15	349	0	0	0	0	false	false	
293651			1	56	3	113	1	730	56	964	13	1300	13	2343			22	2023	13	1095	8	2851	264	14050	52	5229	48	14808	false	false	
293754			21	713	20	3150	14	4827	17	429	4	346	3	621															false	false	
294023			94	3742	62	8324	57	27856	164	2752	5	629	6	3154			28	1166	24	3201	6	1745	39	543	0	0	0	0	false	false	
294153			7	272	4	475	5	2080	33	857	2	263	2	729			26	1162	10	1174	5	2132	33	553	22	2028	17	4053	false	false	
294256			187	8014	89	12970	96	40891	449	8112	68	7461	57	19527	140	255													true	false	
294564			25	896	33	4236	53	20078	258	5923	68	5952	84	24422			23	1075	9	1018	2	418	42	1027	18	2041	10	2500	false	false	
294751			26	1161	28	3222	39	14860	142	2948	29	2640	26	7450			8	210	10	1001	1	146	21	407	3	186	2	500	false	false	
294779			50	2989	102	14905	140	64072	48	1890	26	2660	23	8067			0	0	0	0	0	0	2	143	2	400	0	0	false	false	
294827			42	1123	13	1397	10	2346	197	4543	38	5100	15	4635			1	19	0	0	0	0	0	0	0	0	0	0	false	false	
295011			93	3705	49	6168	34	12631	287	4757	19	1171	5	1354			47	2517	79	10446	38	10911	187	3378	27	2068	5	405	false	false	
295057			2	131	3	341	8	4191	118	3714	48	4704	59	22074			3	92	1	132	1	258	16	471	2	103	0	0	false	false	
295646	2	21													7	71													true	true	
295758	8	115															17	476	12	1709	3	1033	234	16858	19	2344	3	466	false	true	
296456			119	3932	38	4927	24	7708	297	6085	34	4147	13	3811			84	3428	25	3324	6	1744	172	2911	13	1220	3	761	false	false	
296559	61	221													59	214													true	true	
296755			31	1051	13	2039	15	9598	105	2659	16	1871	5	2886			10	271	6	741	4	1056	53	1143	17	1891	5	1016	false	false	
296858			17	709	6	928	8	884	42	771	14	1610	4	846			7	239	6	598	0	0	70	947	6	706	1	230	false	false	
297051			81	2251	22	3668	20	12194	121	1627	4	490	7	4547	72	151	0	0	0	0	0	0	0	0	0	0	0	0	true	false	
297257			4	56	4	384	15	6869	41	753	11	1117	1	298			4	126	6	581	1	297	2	11	0	0	0	0	false	false	
297453			5	348	19	2711	31	14840	128	3089	67	5721	3	530															false	false	
297547	1	60													6	11													true	true	
297631			44	1944	48	6942	31	13160	74	1071	7	644	6	1482			10	546	10	1210	6	1977	8	149	2	254	0	0	false	false	
