"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF588	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF600	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF588	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF600	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RIADG377	
2068107																																																										0	628	2755		1487	2742			10412	4680	628	0	0	68903	128	0	0	6288	948	2816	24927	2816	1841	1154	95	0	0	4775	22323	12836	5006	4281	10775								0	241			0	0	4638	10234	21115	4969			0			2334	571																									0	0	0	0	0	0	0	0	0	0	0	0	1926	13860		0	8							52	
2078290																																																										0	42418	63494	3906	107219	705	525793	0	525793	144049	23023	0	1091	2496806	3662	205	14881	156707	42980	51186	676717	24199	23790	23227	8575	26962	43989	630133	349478	482191	367909	396146	37026	0	0	0	0	0	0	0	1998	35031	0		0	0	41160	214504	462310	520671	0	205	0			0	9219																									0	0	0	0	0	0	0	0	0	0	0	0		1063025	25296	88613	29202								
2085177																																																										0	7875	40676	0	2725	94	86076	0	86076	6339	3524	0	0	430668	0	0	0	70325	15286	13304	219232	7465	16707	8876	4251	6780	24374	110257	104872	74080	30145	29202	2278	0	0	0	0	0	0	0	0	0	0		0	0	24097	88944	17200	63045	0	0	0			282	773																									0	0	0	0	0	0	0	0	0	0	0	0	21498	68534	4556	0	4556							109	
2087845																																																										0	569	2515		0	48			4010	6257	1298	0	0	60438	0	0	0	12545	1137	57	22155	557	2197	4063	2315	2322	1091	12305	9850	8944	9820	4819	0								0	1753			0	0	5120	6928	12146	6160			0			424	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
2107341																																																										0	2241	717		479	175			5645	759	1507	0	0	68561	0	685	0	10110	99	8322	25697	1182	5341	1651	1374	39	523	6559	22304	16576	8972	201	761								0	18			0	0	660	5140	34738	5754			0			78	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		9	0								
2108348																																																										0	572	4602		0	786			5834	9144	406	0	31	113129	92	0	747	9693	405	369	25615	378	1124	4660	2290	1241	0	14453	16817	37952	19080	4947	237								0	14			0	0	2784	18084	25542	35380			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	13448	0		0	730							37	
2110640																																																										0	4707	551	0	616	5992	47120	0	47120	27639	2905	0	117	313779	0	0	0	27115	1601	14527	95315	16182	2285	651	63	205	4834	169689	9590	41406	20802	6512	253	0	0	0	0	0	0	0	2463	3180	0		0	0	2492	106347	67425	19487	0	0	0			322	2967																									0	0	0	0	0	0	0	0	0	0	0	0	8372	160234	14	0	14							0	
2111553																																																										0	89	15221		0	2552			14272	18535	2442	0	1784	181669	0	0	0	43297	5451	35126	26965	2774	8833	14167	11390	2651	2814	54947	20577	35147	20123	2958	65								859	66			388	346	14998	7736	22840	34079			0			690	669																									0	0	0	0	0	0	0	0	0	0	0	0	0	118751		0	0							0	
2114282																																																										0	504	10104	933	417	1810	77311	0	77311	62729	5555	0	2619	884649	0	4445	0	258331	39345	182928	177012	17717	40657	63473	44563	20345	63237	152684	80819	119581	95007	80367	52238	0	0	0	0	0	0	0	0	3534	0		0	0	22830	173542	145032	76730	0	4445	0			1901	4296																									0	0	0	0	0	0	0	0	0	0	0	0	94507	347914	688	0	1621							168	
2119773																																																										0	0	22214	0	0	213	271222	0	271222	110046	186453	0	1560	1053052	0	0	0	41771	3062	25103	611816	10133	15399	6746	5178	210	240	223993	392163	208017	107204	61193	0	0	0	0	0	0	0	0	0	276	0		104569	94711	14593	84950	121107	195798	0	0	0			0	4319																									0	0	0	0	0	0	0	0	0	0	0	0		105497	0	0	0								
2121196																																																										0	0	0	1628587	0	0	1508	0	1508	1682	0	0	0	1657267	0	0	0	9715	0	0	11612	0	0	0	0	1174	7091	13294	0	820681	807906	0	5671	0	0	0	0	0	0	0	0	0	0		0	0	0	650	0	581	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0	13955	590	1642541								
2122997																																																										0	0	0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	0	0	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
2123930																																																										0	2779	0		2331	0			3029	2512	1648	0	0	34231	0	0	354	14913	173	211	11502	803	945	8003	1389	2643	1074	6094	3661	6236	2879	445	0								0	74			0	0	1278	0	5494	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		43		0	0								
2129008																																																										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0								
2132594																																																										0	1044	7085		0	2348			43328	8766	1173	0	0	169724	0	174	0	16943	1221	5207	41799	0	0	1258	2046	5753	7787	33705	18885	32924	26513	17421	20872								0	1265			0	0	0	4992	62160	21379			0			91	112																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	194								
2132941	673486	5645	0	0	205981	0	8078	0	0	910712	0	0	309055	572860	32807	48329	49738	29971	10152	0	0	0	0	0	2067	15455	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354988	0	0	19724	382	0		205981	0	205981	128521	8078	0	0	910712	0	0		157029	23150	75108		30726	44420	61202	16808	3030	0							0			0	0			2067	15455					5279	41947	189232	108604			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0															5263	0	5645								
2140348																																																										0	0	0		0	123			22494	26115	9612	0	0	130964	0	0	0	45772	4880	17685	12330	0	9340	0	17630	4444	13595	3670	8660	17301	21854	6211	22908								0	0			0	0	0	3861	0	18230			0			85	0																									0	0	0	0	0	0	0	0	0	0	0	0		31327		0	0								
2142016																																																										0	0	0	0	0	0	0	0	0	0	0	0	0	23320	0	0	0	0	0	0	0	0	0	0	0	0	0	19511	0	3809	0	0	0	0	0	0	0	0	0	0	23320	0	0		0	0	0	0	0	0	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0								
2142155																																																										613	2311	13528	1161	0	92	131896	0	131896	14589	6599	0	0	610003	0	86252	0	46754	13083	3206	137638	2545	11408	11468	4349	3525	12112	82708	82402	202772	123054	44615	4356	613	0	613	0	0	0	0	10371	1666	0		0	0	4075	33551	75429	119226	0	86252	0			0	207																									0	0	0	0	0	0	0	0	0	0	0	0		210914	14272	34627	15433								
2145389																																																										0	1584	0		0	745			5205	2882	90	0	0	47062	54	0	0	5401	0	5401	21371	1541	1954	1906	0	0	0	13460	4416	6944	7594	6434	0								0	226			0	0	0	1332	22487	7153			0			2518	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	756								
2146023																																																										0	5344	109		0	0			34820	8814	4235	0	0	147867	0	0	0	25145	1195	7255	38234	1347	14687	7127	1053	0	0	11340	56698	32870	12124	8284	0								0	80			0	0	1429	8962	41317	16417			0			0	415																									0	0	0	0	0	0	0	0	0	0	0	0		23932		0	0								
2158389																																																										0	1791	7150		0	0			10256	22663	375	0	0	115233	0	0	0	16200	1567	0	41526	3117	2093	5090	5900	0	0	49074	6411	22165	16682	2306	61								0	5505			0	0	517	3107	14213	31722			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	167								
2163477																																																										0	0	0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	0	0	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
2164111																																																										0	3599	30		2915	0			7894	642	774	0	0	44105	0	0	176	7166	608	0	26888	1059	2129	1991	836	662	146	11280	12426	9765	987	1039	16								0	27			0	0	952	706	7579	10932			0			0	343																									0	0	0	0	0	0	0	0	0	0	0	0		7166		0	281								
2171100																																																										0	3388	24178	210	0	35895	31689	0	31689	16599	1233	0	616	764845	0	0	0	74921	10216	36035	229072	14709	22639	14247	10282	3821	3403	138760	107617	235746	118220	19525	0	0	0	0	0	0	0	0	0	294	0		0	0	4895	63789	267446	265371	0	0	0			3819	368																									0	0	0	0	0	0	0	0	0	0	0	0	11616	136285	0	0	210							43	
2182786	1020000	1987000	0	0	836000	60000	201000	0	0	4104000	0	224000	619000	3176000	38000	4000	0	20000	9000	0	0	0	0	0	0	0	0		0	0	0	0	685000	0	0	32000	413000	717000	0	0	32000	420000	847000	835000	0	0	0	0	0	0	0	0	0	0	0	0	12000	0	0	0	183000	0		836000	60000	896000	0	201000	0	0	4104000	0	0		857000	0	787000		41000	58000	188000	345000	168000	57000							0			0	0			0	0					21000	25000	0	117000			0			0	0	0	0	0	847000	0	0	0	685000	0	0	32000	413000	0	0	0	835000	0	0	0	717000	0	0	32000	420000															839000	965000	1022000								
2197098																																																										43000	83	26989	0	1446	64926	264318	0	264318	67082	9449	0	13507	1939519	1721	69261	29595	232153	21843	175898	478295	5613	29862	33713	28326	58380	49231	271468	280832	435297	369909	242421	45577	43000	0	43000	0	0	0	0	0	2043	0		0	0	9113	217682	611081	352078	0	69261	0			143	9618																									0	0	0	0	0	0	0	0	0	0	0	0	115614	850647	112	0	112							426	
2209553																																																										0	4295	9886	0	0	2687	300193	0	300193	59287	2287	0	0	899371	0	252	8352	17513	3283	17513	346420	2662	938	1834	2697	9382	0	514239	60815	134954	88119	35641	1781	0	0	0	0	0	0	0	0	2962	0		0	0	11013	88883	239328	147150	0	252	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	347405	13039	0	13039							0	
2216663																																																										0	0	0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	0	0	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
2232757																																																										0	210	1516		2	1463			5532	9840	4037	0	1464	102375	0	0	0	25610	4355	587	29641	2886	4595	8989	7647	94	556	18013	13921	20649	17107	3243	2723								467	0			0	0	1564	6665	24975	15944			0			1435	523																									0	0	0	0	0	0	0	0	0	0	0	0		26325		0	194								
2233875																																																										0	0	1533		0	0			1565	556	716	0	0	70682	0	0	1453	62884	21	57926	3940	2518	22414	19229	14784	0	0	3850	572	1911	1035	8	0								0	1154			0	0	0	0	1453	800			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
2235244																																																										0	864	6231		0	0			13829	1328	701	0	0	100768	0	0	0	22654	5018	11118	24856	1668	2643	6268	4746	889	5607	11410	14976	21101	11995	8504	5192								0	0			0	0	1479	7356	22000	19230			0			0	539																									0	0	0	0	0	0	0	0	0	0	0	0	2774	50293		0	78							17	
2236821																																																										0	0	9838	0	0	0	7644	0	7644	46865	429	0	0	593771	0	0	0	273782	2903	241917	83035	9503	48300	99203	73362	653	0	109193	21170	63304	28578	32906	6072	0	0	0	0	0	0	0	488	420	0		0	0	96458	16250	41790	96777	0	0	0			0	38895																									0	0	0	0	0	0	0	0	0	0	0	0	84346	274191	127	0	127							92	
2239288																																																										0	0	64251	25443	0	0	343751	0	343751	133490	159707	0	751	1053044	0	0	0	93682	7672	10061	328291	18864	7799	32922	6489	2972	24636	335393	282048	127084	87609	116103	94	0	0	0	0	0	0	0	0	13	0		80974	73360	9164	33885	64957	116028	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		308543	250	0	25693								
2239372																																																										0	0	0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	0	0	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
2243977																																																										0	130	5281	0	0	5630	8541	0	8541	5744	2895	0	0	238985	1073	0	0	11617	3393	1890	59485	2218	2937	1955	2390	782	525	85805	18573	76563	16589	802	545	0	0	0	0	0	0	0	3	91	0		0	0	7839	16504	127047	50851	0	0	0			629	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	20474	122	0	122							41	
2253725																																																										0	18	5218	0	0	2752	25437	0	25437	65870	1237	0	0	229872	63	0	0	26027	2987	493	44839	370	2743	4224	9955	120	1316	22281	23014	27578	54320	60444	2730	0	0	0	0	0	0	0	0	135	0		0	0	5218	13349	58847	25540	0	0	0			0	4768	0	0	0	1201	0	0	0	0	0	0	0	0	0	0	0	1201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4267	76019	52	0	52							0	
2253891	0	58	0	79452	5230936	0	14029	0	0	56751479	0	0	522400	44124354	2986175	9640950	0	0	0	0	0	0	0	508586	50997870	0	0	935874	0	0	0	0													0	0	0	0	0	0	0	0	0	0	0	0	730348	0	0	0	0	0		5230936	0	5230936	0	0	0	0	48756026	0	0		0	0	0		0	0	0	0	0	0							0			0	0			43525032	0					0	0	0	0			0			0	0																																							58	0	58								
2262718																																																										0	0	0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	0	0	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
2263313																																																										0	4361	4946		341	0			13076	2706	13910	0	0	110792	0	0	683	32556	2069	19060	24193	2728	4785	3708	6758	4201	9808	10177	12939	22658	12601	8210	7551								0	232			0	0	2457	2304	27764	3018			0			0	465																									0	0	0	0	0	0	0	0	0	0	0	0		32556		0	1052								
2265335																																																										0	244	356	0	517	311	7764	0	7764	3039	658	0	0	46438	0	0	0	4874	1911	0	9545	446	1250	692	142	1300	1044	5002	5512	5677	8469	9883	5207	0	0	0	0	0	0	0	0	38	0	0	0	0	1153	4169	19059	2656	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4364	0	0	0	0	0	0	0	0	0	0	
2265456																																																										0	0	0	0	0	0	0	0	0	480515	0	0	0	734443	0	0	0	253915	0	18838	1496	4079	10875	3747	1230	63365	163663	410509	386	5033	5056	57614	0	0	0	0	0	0	0	0	0	0	75		0	0	0	0	0	0	0	0	0			1599	4338																									0	0	0	0	0	0	0	0	0	0	0	0		0	13	0	13								
2267012																																																										0	7773	746		2440	0			2891	1209	1473	0	0	55755	0	0	274	18807	1494	7731	8948	1042	1576	8488	3951	610	2129	5342	6154	11574	5539	3237	2540								0	1			0	0	2297	3334	12621	588			0			44	403																									0	0	0	0	0	0	0	0	0	0	0	0		18807		0	81								
2267683																																																										0	6255	5756		5234	0			32695	15944	2445	0	307	157162	0	119	0	17257	8329	91	59142	4481	3201	6263	282	244	2508	25719	39983	59480	9713	3171	902								784	154			0	0	3318	13907	17323	27313			0			0	230																									0	0	0	0	0	0	0	0	0	0	0	0		14410		0	22								
2269847																																																										0	0	7799	300	340	19161	29904	0	29904	56608	3943	0	6	281375	0	0	0	3119	4535	0	49359	0	0	0	0	522	2166	38347	11012	30533	24552	52015	88954	0	0	0	0	0	0	0	0	527	0		0	0	19217	14146	58098	80822	0	0	0			781	1212																									0	0	0	0	0	0	0	0	0	0	0	0	21797	281375	691	1320	991							111	
2281371																																																										0	0	0		0	0			3427	210	120	0	0	52754	142	0	0	31211	340	1002	14672	1875	6381	7232	6143	6289	2545	4817	1742	6948	4534	2756	644								0	0			0	0	2111	0	12916	2561			0			171	990																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
2285708																																																										0	60001	2324		62943	0			21473	0	3671	0	933	187755	0	0	0	19836	1085	2121	57152	857	2043	4952	1663	3713	5752	49259	23482	28026	25592	27780	6700								0	0			0	0	575	100	10703	3406			0			0	435																									0	0	0	0	0	0	0	0	0	0	0	0		104054		0	705								
2286554																																																										0	0	10133	0	0	4185	37022	0	37022	21586	2647	0	0	267820	0	0	0	35279	2062	22099	48712	2877	2068	505	692	1043	24960	27058	28951	51646	26984	30623	42017	0	0	0	0	0	0	0	0	0	0	0	0	0	6354	36247	38718	77671	0	0	0			2382	370																									0	0	0	0	0	0	0	0	0	0	0	0	9888	59459	101	0	101							0	
2290122																																																										0	180	3504		0	1333			26454	100	1419	0	0	125464	93	0	0	11183	1477	0	47875	913	890	3574	4426	0	0	25715	20664	22053	9452	12505	3065								432	0			0	0	3818	14120	20765	42098			0			0	495																									0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	7							0	
2290887																																																										0	0	0		0	0			14814	19455	4953	0	2035	208859	177	0	0	104801	26708	13952	69492	4633	13899	28423	21109	33134	2718	57323	6987	18407	10072	9849	0								0	130			0	0	1284	3821	22781	8254			0			241	510																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
2292368																																																										0	0	2662		0	0			58622	32239	2865	0	0	241671	578	1	0	30133	15891	1614	51651	3885	2553	1089	138	1637	20831	81747	14895	32669	27546	41992	1226								0	146			0	0	3669	11317	59423	24823			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	458								
2297998																																																										0	0	24283	0	0	0	35585	0	35585	0	0	0	0	325746	961	0	813	235	0	0	94199	0	0	0	235	0	0	86066	53064	66208	87598	1715	0	0	0	0	0	0	0	0	0	0	0		0	0	0	44471	62537	159596	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		282236	0	0	0								
2298995																																																										0	0	22745	0	0	5495	221665	0	221665	56887	71918	0	0	546050	0	0	0	12419	3595	2615	295288	1911	2139	4471	1555	0	2097	130730	179190	78358	48910	88929	85	0	0	0	0	0	0	0	0	74	0		84054	76525	11347	11481	70851	62819	0	0	0			0	715																									0	0	0	0	0	0	0	0	0	0	0	0		91556	249	0	249								
2302379																																																										9500	1507	28976	0	190	1239	29325	0	29325	8947	1435	0	0	688133	0	0	0	71416	2197	24918	232766	13908	19900	12490	3448	1018	13280	258349	85647	72903	13829	1172	0	9500	0	9500	0	0	0	0	0	102	0		0	0	169249	156577	89527	104436	0	0	0			5264	0																									0	0	0	0	0	0	0	0	0	0	0	0	34314	197807	5723	9026	5723							281	
2303086																																																										0	1439	15278	0	0	0	78587	0	78587	30755	3606	0	0	536669	0	0	0	93149	5004	27502	156994	11448	10341	16906	14484	16673	21533	95435	62468	91551	109934	64686	6184	0	0	0	0	0	0	0	1077	125	0		2020	1759	21694	43012	115255	127638	0	0	0			0	68																									0	0	0	0	0	0	0	0	0	0	0	0	37416	215494	50	0	50							0	
2304234																																																										0	0	770		21	1100			6020	3322	3093	0	189	61204	0	0	0	24988	1430	24671	4902	90	1969	8082	13774	960	0	13957	2118	10137	7293	2548	104								0	221			0	0	891	2842	7466	9951			0			192	152																									0	0	0	0	0	0	0	0	0	0	0	0		24988		0	0								
2304382																																																										0	381	4733		0	3150			15376	672	787	0	0	114968	0	0	0	28137	3828	8757	28792	2614	4889	10330	5198	2195	0	11315	13571	19037	11243	19991	2161								0	209			0	0	2700	6342	29625	21002			0			4047	1496																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	1176								
2304636																																																										0	1556	4175		62	0			13297	1389	1147	0	0	67627	0	93	0	17933	2022	6739	17695	3053	3860	3924	2787	3043	1266	4977	11302	16276	8527	4889	2482								0	61			0	0	1014	1172	13494	10147			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		31533		0	65								
2305969																																																										0	281	1079		0	0			7102	15014	2713	0	0	121364	38	0	0	32744	3252	6188	26456	4597	5940	11398	7416	420	1320	18858	11112	25524	20489	5430	115								0	139			0	0	6178	11297	27559	14044			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	89578		0	0							0	
2308326																																																										0	3149	1404		12903	0			19184	0	5316	0	0	94887	0	16501	0	11872	1378	66	36427	226	278	893	2254	4315	3906	12486	24547	16588	14200	7231	6723								0	201			0	0	2588	1844	8496	10051			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		18330		0	0								
2316714																																																										0	1707	44186		0	0			3051	18062	92	0	0	157733	21	0	0	45876	3695	19704	44363	6044	10241	21298	7138	423	0	23962	20426	43214	17259	4548	1954								0	0			0	0	7575	8968	14993	7838			0			0	2																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	1711								
2317672																																																										0	0	11889		2455	1127			11746	4032	294	0	0	150085	379	0	0	16059	1709	4692	31309	1420	2115	5062	5498	1964	0	11800	22646	49779	31964	17213	0								0	82			0	0	0	12807	20265	69124			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		59126		0	2								
2325882																																																										0	0	0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	0	0	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
2328137																																																										0	97	9313	0	448	3278	19139	0	19139	27778	5723	0	0	329713	0	0	0	81124	8454	10625	59463	6937	11052	19035	23731	3849	13251	68780	19094	68547	77925	11860	0	0	0	0	0	0	0	0	0	680	0		0	0	3124	10090	65023	98568	0	0	0			381	4049																									0	0	0	0	0	0	0	0	0	0	0	0		81132	152	0	152								
2328249																																																										0	0	868		0	4707			6715	55	499	0	0	107195	309	0	0	671	122	273	26420	0	0	671	0	0	0	13051	16620	38146	22374	8411	1517								0	5			0	0	1936	2044	49346	45226			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		56834		0	17								
2328285																																																										0	0	0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	0	0	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
2329200																																																										0	425	3034		1033	3094			18930	189	2553	0	0	77623	0	0	0	15181	1068	0	55351	2230	6400	6058	0	391	0	27496	22631	7040	3982	680	44								514	44			0	0	2061	6838	17263	8482			0			157	52																									0	0	0	0	0	0	0	0	0	0	0	0	0	15079		0	8							0	
2330895																																																										0	2319	224		4244	22			13481	163	4067	0	0	32308	0	0	0	5647	717	266	9163	618	622	3413	349	86	499	3427	7382	8565	5027	2051	60								0	0			0	0	177	1211	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		8841		0	58								
2332666																																																										0	1680	4457		0	0			25769	7953	8703	0	0	122663	264	0	0	8654	989	294	19731	1000	0	1314	194	1618	2062	34600	7005	32119	20509	13233	124								897	70			0	0	1010	6261	21382	34989			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	22651		0	113							0	
2332910																																																										57000	0	42939	0	0	0	29252	0	29252	0	0	0	0	399046	88	0	0	3743	0	3275	130708	3275	0	0	0	0	0	343653	1553	33721	8350	0	0	57000	57000	0	0	0	0	0	0	0	0		0	0	670	37872	64513	163112	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0	33	0	33								
2333140																																																										0	0	7549		0	0			18126	2629	427	0	0	100211	0	0	62	8562	8474	5552	8836	0	174	2094	2256	2760	321	32139	4866	20520	10239	18729	1922								0	3			0	0	51	122	33245	17604			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		44321		0	3419								
2333298																																																										0	0	4399	0	0	136	121302	0	121302	79861	50753	0	4207	437175	0	0	0	48254	3508	26649	133531	7084	7077	15154	15154	2833	0	55567	106290	106233	106233	9597	0	0	0	0	0	0	0	0	0	528	0		0	0	3101	1681	84984	34597	0	0	0			0	1657																									0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0								
2337335																																																										0	0	0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	0	0	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		0	0								
2339535																																																										0	0	27224	0	0	3184	40365	0	40365	27321	914	0	0	256498	0	0	0	13844	2207	2180	53368	2567	677	4508	3609	0	0	57572	26903	59499	47056	14614	0	0	0	0	0	0	0	0	0	24	0		0	0	3366	5916	89214	46045	0	0	0			0	416																									0	0	0	0	0	0	0	0	0	0	0	0		0	58	0	58								
2339599																																																										0	1015	10393		0	2889			19287	10935	870	0	0	176760	0	0	0	29245	7023	0	60102	4949	5860	10256	3924	1449	1641	22439	31510	66366	25547	461	1								406	132			0	0	308	15928	35118	46083			0			1995	1165																									0	0	0	0	0	0	0	0	0	0	0	0		24948		0	17								
2339795																																																										0	1195	32402	1172	0	2503	177076	0	177076	112376	91785	0	12554	848975	0	6318	0	60674	5793	7408	367364	10452	19978	17698	6420	1197	1222	173104	221176	139584	138132	95567	4898	0	0	0	0	0	0	0	0	228	0		96183	88044	6067	54841	155232	131014	0	6318	0			284	5188																									0	0	0	0	0	0	0	0	0	0	0	0		204858	248	0	1420								
2339900																																																										0	1371	3499		0	0			32053	11415	3882	0	0	168159	116	0	0	22806	3419	9672	67859	3859	6530	5221	1652	1656	2208	36980	27281	39966	21554	12722	984								0	369			0	0	0	21001	43330	23910			0			49	631																									0	0	0	0	0	0	0	0	0	0	0	0		17241		0	1220								
2339964																																																										0	17494	284		11622	0			12386	707	3247	0	2563	80897	0	0	0	13110	2530	289	32031	1273	2989	5895	2953	0	0	16563	11206	16801	20584	2144	100								0	123			0	0	2074	1486	11118	2098			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		16781		0	55								
2340205																																																										0	820	6066		0	595			1284	4103	122	0	65	99270	641	0	121	41956	1490	24098	8095	849	2237	5459	12713	19805	892	10380	3895	16899	10890	14125	751								0	326			0	0	414	6339	14638	22242			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		36739		0	46								
2342160																																																										0	0	10553	0	0	1659	94577	0	94577	6641	5	0	0	371930	0	0	0	5746	137	1012	70981	1104	1616	2451	315	0	0	144715	30214	109361	40326	2404	9950	0	0	0	0	0	0	0	0	27	0		174	157	5731	32856	153594	62063	0	0	0			55	282	0	0	0	0	0	0	1425	1601	0	0	0	0	0	0	0	0	0	0	1552	1757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21617	0	0	0							0	
