"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ651	RCONJ652	TEXTA545	
3075278															54985	0	38445	1367	524	2	677968	21790	73464	130	790401	0	789887	0	0	0	0	0	0	0	0	1400	371	24408	39.62		
3075474																0	23526	856	891	3	349327	19914	100011	148	473755	0			0	0	0	0	0	0	0	0	0	8836	20.00		
3076190																0	3712	117	0	0	96034	2714	16451	28	116197	0			0	0	0	0	0	0	0	0	154	3703	3.00		
3076220																0	14173	155	786	3	235007	3533	245472	293	495438	0			0	0	0	150	0	0	0	0	42048	18685	30.85		
3076248																0	432729	59260	260	1	897625	69759	50071	20	1380685	0	1373940	0	0	0	0	0	0	0	0	0	0				
3076284																0	646	26	0	0	154235	4820	27883	65	182764	0			0	0	0	0	0	0	0	0	0	6772	14.90		
3076453																0	993	37	0	0	57724	1975	47276	80	105994	0			0	0	0	0	0	0	0	0	3236	13683	19.35		
3076604																0	12263	257	2338	7	255337	7072	142834	236	412772	0			0	0	0	0	0	0	0	0	22397	38037	57.00		
3077937																0	3611	162	258	1	173498	5997	63994	66	241361	0			0	0	0	0	0	0	0	0	0	28058	19.00		
3082052																0	6563	191	2239	3	239705	9163	164894	276	413401	0			0	0	0	0	0	0	5000	5000	7836	38282	85.27		
3085240																0	2529	152	324	1	33799	2381	4640	13	41292	0			0	0	0	0	0	0	0	0	0				
3086256																0	6029	275	256	1	126725	4136	80568	116	213578	0			0	0	0	0	0	0	0	0	0	6778	13.35		
3089752																0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0				
3090338																0	4963	150	1836	4	140743	5270	90289	163	237831	0			0	0	0	0	0	0	0	0	0	14797	26.00		
3090833																0	2487	79	0	0	56522	1900	11455	24	70464	0			0	0	0	0	0	0	0	0	0	5464	7.00		
3093964																0	5484	200	1503	2	123478	2898	172621	178	303409	323			0	0	0	0	0	0	0	7000	0	2213	5.00		
3095641																0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0				
3097243																0	2058	130	313	1	45366	3221	12689	32	60426	0			0	0	0	0	0	0	0	0	0				
3101775																0	14856	559	1899	4	175534	6786	62501	87	254791	0			0	0	0	0	0	0	0	0	0	9996	23.05		
3102893																0	728	50	583	2	44754	2353	14484	23	60549	0			0	0	0	0	0	0	0	0	0	325	1.00		
3103591																0	5458	278	0	0	57093	3634	15270	18	77820	0			0	0	0	0	0	0	0	0	0	0	0.00		
3105308																0	281	20	0	0	40005	971	10642	24	50928	0			0	0	0	0	0	0	0	0	0	1547	3.05		
3108907																30337	0	0	0	0	31339	713	482428	166	513767	0			0	0	0	0	0	0	0	0	0	0	0.00	Provident Bank	
3109043																0	3417	153	0	0	127558	5000	93539	158	224582	68			0	0	0	0	0	0	0	0	28739	26205	41.00		
3109146																0	9323	565	1307	4	104967	7674	113630	143	229227	0			0	0	0	0	0	0	0	6000	0	38207	42.00		
3109584																0	1550	52	260	1	93501	1703	22948	30	118259	0			0	0	0	0	0	0	0	0	309	9576	8.00		
3110197																0	22660	602	3717	10	171343	14521	42983	62	240703	0			0	0	0	0	0	0	0	0	203				
3112070																0	3006	67	253	1	98378	1587	58203	97	159840	0			0	0	0	0	0	0	0	0	15132	25006	37.00		
3115277																0	4308	163	276	1	104015	5893	16755	42	125354	0			0	0	0	0	0	0	0	0	0	2112	3.00		
3116519																0	8136	356	513	2	95786	3828	26858	69	131293	0			0	0	0	0	0	0	0	0	90				
3116809																0	1908	107	264	1	75284	2680	2003	6	79459	0			0	0	0	0	0	0	0	0	0				
3117431																0	2024	52	446	1	77590	2370	293219	192	373279	0	288821	0	0	0	0	0	0	0	0	0	0	43029	51.84		
3118447																0	0	0	0	0	247076	1793	30401	85	277477	0			0	0	0	0	0	0	0	0	0	11962	17.00		
3120646																0	9381	315	520	2	125888	8453	55704	52	191493	0			0	0	0	0	0	0	0	0	0	6909	11.00		
3120897																0	840	61	0	0	38471	1406	3115	11	42426	0			0	0	0	0	0	0	0	0	0	727	2.00		
3121045																0	9558	377	553	2	127553	6898	34079	79	171743	0			0	0	0	0	0	0	0	0	0	12169	27.52		
3121072																0	0	0	0	0	318995	318995	999	2	319994	0			0	0	0	0	0	0	0	0	0	0	0.00		
3121081																15995	0	0	0	0	1193	20	33770	22	34963	0			0	0	0	0	0	0	0	0	0	0	0.00	Putnam County Savings Bank	
3121308																0	3423	231	0	0	48760	5634	11428	19	63611	0			0	0	0	0	0	0	0	0	0	546	2.00		
3122828																0	1810	56	320	1	53839	2076	67067	97	123036	0			0	0	0	0	0	0	0	0	0	11480	24.44		
3122994																0	8417	319	653	2	157393	5809	24397	60	190860	0			0	0	0	0	0	0	0	0	0	5403	11.24		
3125137																0	11060	517	1176	4	143565	8533	31726	49	187527	0			0	0	0	0	0	0	0	0	0	6719	11.00		
3125315																0	10127	233	1146	4	72542	4985	6408	13	90224	0			0	0	0	0	0	0	0	0	0				
3125557																0	7849	279	1107	4	94640	5690	26183	48	129779	0			0	0	0	0	0	0	0	0	0	2861	5.58		
3125566																0	0	0	0	0	53555	1410	132043	148	185598	0			0	0	0	0	0	0	0	0	0	44384	71.00		
3128174																0	4032	73	0	0	47637	2266	17421	34	69090	0			0	0	0	0	0	0	0	0	0	2302	6.00		
3128914																0	5881	264	516	2	171174	5194	13626	25	191197	0			0	0	0	0	0	0	0	0	0	859	2.00		
3128923																0	9636	241	653	2	91982	4662	23089	41	125360	0			0	0	0	0	0	0	0	0	0	3664	8.09		
3129902																0	1217	29	0	0	38170	1567	40698	54	80085	0			0	0	0	0	0	0	0	0	4563	8840	15.00		
3130216																0	2852	78	255	1	48917	1941	10675	21	62699	0			0	0	0	0	0	0	0	0	0	2022	6.00		
3130999																0	8858	377	0	0	132986	3417	22004	37	163848	0			0	0	0	0	0	0	0	0	0	3642	5.00		
3131400																0	9612	360	1263	5	183724	7111	46775	96	241374	0			0	0	0	0	0	0	0	0	0	7247	14.00		
3133011																0	3324	103	0	0	65269	1757	25231	56	93824	0			0	0	0	0	0	0	0	0	0	3794	7.00		
3133570																0	683	25	0	0	18891	458	4921	12	24495	0	23871	0	0	0	0	0	0	0	0	0	0	698	1.00		
3134250																0	3853	146	0	0	89442	3570	31823	43	125119	0	118643	0	0	0	0	0	0	0	0	0	0	11934	14.15		
3134399																0	1530	111	0	0	26392	4680	7627	17	35549	0			0	0	0	0	0	0	0	0	0	3405	7.20		
3134698																0	2292	73	254	1	68627	2348	33344	82	104517	0			0	0	0	0	0	0	0	0	0	1717	4.00		
3134885																0	3871	206	0	0	70471	3197	6862	22	81205	0			0	0	0	0	0	0	0	0	0	2067	4.88		
3135097																0	14886	327	757	3	261606	6042	83377	87	360626	0			0	0	0	0	0	0	0	10000	0	17947	15.56		
3138146																0	7908	113	928	3	608283	10880	627806	719	1244927	0	1202102	0	0	0	0	0	10000	0	0	8000	239818	308626	194.28		
3138182																0	3694	120	506	2	80847	4527	41956	59	127002	0			0	0	0	0	0	0	0	0	0	4394	11.04		
3139321																0	1797	97	0	0	34605	1994	11790	22	48192	0			0	0	0	0	0	0	0	0	0	1040	2.61		
3140309																0	1904	73	0	0	33372	2454	2186	6	37462	0			0	0	0	0	0	0	0	0	2019	317	1.00		
3140822																0	3154	125	568	2	94980	6835	75111	91	173813	0			0	0	0	0	0	0	0	0	11055	8979	15.54		
3141726															36702	0	59169	3398	1706	6	638114	89835	166147	155	865135	0	878502	0	0	0	0	0	0	0	0	0	0	22433	25.77		
3142358																0	6449	291	299	1	156972	27625	105856	84	269576	0			0	0	0	0	0	0	0	0	0				
3143805																0	1215	49	381	1	110059	2466	47269	71	158924	0			0	0	0	0	0	0	0	0	17323	10041	20.29		
3145162																0	1939	142	0	0	42284	1992	32430	16	76653	0			0	0	0	0	0	0	0	0	0	436	1.00		
3145797																0	21180	710	1757	5	138487	5748	36539	79	197963	0	195218	0	0	0	0	0	0	0	0	0	0	5086	8.50		
3145984																15977	0	0	0	0	7905	220	36248	28	44153	0			0	0	0	0	0	0	0	0	0	759	1.00	Pathfinder Bank	
3146150	1607241	11799	1647487	10530	0	0	0	0	0	0	0	0	11799	10530	824713	0	26012	661	3683	13	926435	23513	639313	931													0	110314	122.05		
3148613																0	2591	65	2391	6	44336	1417	45866	79	95184	0			0	0	0	0	0	0	0	0	1624	1110	2.34		
3149012																0	968	4	0	0	65861	1669	160516	175	227345	0			0	0	0	0	0	0	0	0	44894	29092	40.00		
3150205																0	2575	62	0	0	80412	3055	86231	120	169220	0			0	0	0	0	0	0	0	0	1100	24917	39.57		
3151417																0	943	60	0	0	47207	1297	9087	13	57237	0			0	0	0	0	0	0	0	0	0	1931	3.47		
3151837																0	8991	288	387	1	98669	4127	22133	44	130180	0			0	0	0	0	0	0	0	0	2776	7643	10.00		
3153233																0	289	5	0	0	84965	1166	29125	59	114379	0			0	0	0	0	0	0	0	0	10408	7965	17.00		
3153288																0	7483	343	0	0	110604	16457	48274	43	166362	0			6	0	0	0	0	0	0	0	0	3229	4.98		
3153297																0	10532	306	1941	5	139814	8197	60949	78	213236	0			0	0	0	0	0	0	0	0	6857	6604	15.70		
3154780																0	6999	272	863	3	104507	9260	27531	59	139900	0			0	0	0	0	0	0	0	0	2222	5251	8.59		
3157183																0	0	0	0	0	48480	13109	72438	92	120918	0			0	0	0	0	0	0	0	0	0	33819	41.00		
3158546																0	732	6	0	0	148574	3882	257829	275	407135	0	331647	0	0	0	0	0	0	0	0	0	0	90387	50.33		
3160978																0	0	0	0	0	61499	4034	27043	33	88543	0			0	0	0	0	0	0	0	0	6381	2006	5.00		
3161144																0	1853	56	651	2	129321	3677	183102	460	314927	0			0	0	0	0	0	0	0	0	0	23884	45.82		
3165320																0	1506	40	533	2	153737	3081	181978	159	337754	0			0	0	0	0	0	0	0	0	3394	39203	44.00		
3165357																0	2484	108	514	2	99147	7538	51732	48	153877	0			0	0	0	0	0	0	0	0	0	3698	8.41		
3165599																0	3844	174	340	1	100358	6374	29011	57	133553	0			0	0	0	0	0	0	0	0	0				
3166699																0	140	5	0	0	39973	1572	235994	128	276107	0			0	0	0	0	0	0	0	0	0	29020	42.94		
3166729																0	5504	149	599	2	66917	3898	37170	45	110190	0			9	19	21	28	0	0	0	0	0	3254	9.00		
3167883																0	3397	94	0	0	88504	2521	39999	59	131900	0	137038	0	0	0	0	0	0	0	0	0	2448	12653	10.64		
3168563																0	3443	71	623	2	162823	4465	118077	163	284966	0			0	0	0	0	0	0	0	0	55685	3312	5.15		
3170276																0	2545	71	527	2	86232	2477	59210	111	148515	0			0	0	0	0	0	0	0	0	3013	24902	38.02		
3174920																0	13094	439	1199	4	166992	11888	70057	118	251342	0			0	0	0	0	0	0	0	0	0	8794	17.87		
3175619																0	0	0	0	0	62909	959	32402	57	95311	0			0	0	0	0	0	0	0	0	0	2493	5.00		
3176812																0	3012	53	765	3	89754	2212	75698	121	169229	0			0	0	0	0	0	0	0	0	0	18322	20.00		
3177378																0	1963	58	0	0	45011	1618	4004	13	50978	0			0	0	0	0	0	0	0	0	0	0	0.00		
3177426																0	2074	31	351	1	107027	2149	24340	54	133792	0			0	0	0	0	0	0	0	0	0	1590	2.00		
3178825																0	4008	92	797	3	106133	2025	31207	54	142145	0			0	0	0	0	0	0	0	0	5870	3920	5.00		
3179082															684205	0	1617	39	777	3	285467	7612	759503	762	1047362	0	1047327	0	0	0	0	0	0	0	0	20000	1000	188290	230.32		
3179729																0	4860	197	0	0	111035	4714	35183	36	151078	0			0	0	0	0	0	0	0	0	0	1317	3.08		
3179831																0	14945	379	1002	4	183548	1449	29730	79	229225	0			0	0	0	0	0	0	0	0	1384	0	0.00		
3180136																0	0	0	0	0	44485	1631	6941	15	51426	0			0	0	0	0	0	0	0	0	5190	1847	4.00		
3181197															4323	0	0	0	0	0	6080273	6030611	5323	4	6085596	0	6219926	0	0	0	0	0	0	0	0	0	0	0	0.00		
3182082																0	1178	16	0	0	37017	872	29479	54	67674	0			0	0	0	0	0	0	0	0	0	18396	22.36		
3183584																0	5376	177	254	1	74155	5043	8978	20	88763	0			0	0	0	0	0	0	0	0	0	2117	4.71		
3184228																0	3638	219	257	1	90098	12635	16327	37	110320	0			0	0	0	0	0	0	0	0	0	881	2.00		
3184460																0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0				
3184693																0	1629	106	0	0	43866	1742	61427	64	106922	0			0	0	0	0	0	0	0	0	0	0	0.00		
3185485																0	22393	546	512	2	392704	9472	58723	151	474332	0			0	0	0	0	0	0	0	0	0	3441	8.02		
3185579																0	5496	349	291	1	81574	6913	18732	30	106093	0			0	0	0	0	0	0	0	0	0				
3185896																0	3150	52	361	1	64114	2232	72423	111	140048	0			0	0	0	0	0	0	0	0	0	9784	21.00		
3187395																0	0	0	0	0	63123	2806	9790	22	72913	0	73037	0	0	0	0	0	0	0	0	0	9036	2380	5.56		
3187612																0	4440	188	929	2	125821	5016	73775	105	204965	0			0	0	0	0	0	0	0	0	10078	19103	32.00		
3187630																0	1938	63	300	1	87292	2522	89008	135	178538	0			0	0	0	0	0	0	0	0	650	16430	24.85		
3188646																0	10604	515	269	1	288798	14896	179755	237	479426	0	480612	0	0	0	0	0	0	0	0	5000	0				
3188712																0	3119	347	0	0	78597	2791	9740	25	91456	0			0	0	0	0	0	0	0	0	0	1574	3.09		
3189063																0	0	0	0	0	100946	1455	105680	185	206626	0			0	0	0	0	0	0	0	0	26709	17269	27.62		
3189634																0	3812	125	0	0	102663	2421	29916	64	136391	0			0	0	0	0	0	0	0	0	6713	0	0		
3192960																2270	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0			Zions First National Bank	
3194638																0	0	0	0	0	73309	2816	22544	50	95853	0			0	0	0	0	0	0	0	0	0	4457	8.00		
3194692																0	16807	549	1080	4	142998	14270	22046	45	182932	0			0	0	0	0	0	0	0	0	0	1679	3.25		
3195037																0	0	0	0	0	156649	6190	76714	143	233361	0	230589	0	0	0	0	0	0	0	0	0	4053	8052	14.54		
3195064																0	2633	82	0	0	29886	1758	17675	41	50194	0	46651	0	0	0	0	0	0	0	0	0	0	915	3.00		
3195895																0	46540	957	1011	4	608692	9876	67791	137	724034	0			0	0	0	0	0	0	0	0	1503	12698	21.61		
3198421																0	14736	442	523	2	150351	6244	31104	57	196715	0	177498	0	0	0	0	0	0	0	0	0	0	0	0.00		
3198980																0	3788	437	0	0	73114	6807	6652	15	83554	0			0	0	0	0	0	0	0	0	0	2662	6.50		
3199811																0	1062	75	0	0	28883	2462	2178	6	32123	0			0	0	0	0	0	0	0	0	0	489	1.00		
3200034																0	2170	100	289	1	167561	2125	39588	73	209608	0			0	0	0	0	0	0	0	0	500	4465	10.00		
3201527																0	12015	473	0	0	192305	7489	13878	36	218199	0	223997	0	0	0	0	0	0	0	0	0	0	3748	8.00		
3201853																0	273	8	260	1	72641	886	15949	25	89122	0			0	0	0	0	0	0	0	0	0				
3202702															12474	0	0	0	0	0	1020165	579039	20789	16	1040954	0	1024851	0	0	0	0	0	0	0	0	0	0				
3202962																0	3348	109	0	0	99376	5026	94687	140	197411	0			0	0	0	0	0	0	0	0	0	35074	49.96		
3203996																0	2099	40	0	0	25195	523	7849	10	35143	0			0	0	0	0	0	0	0	0	0	0	0.00		
3204993																0	0	0	0	0	72388	1392	83466	88	155854	0			0	0	0	0	0	0	0	0	27004	54880	41.11		
3205253																0	9816	479	254	1	118670	6940	28634	46	157374	0			0	0	0	0	0	0	0	0	1679	2726	6.00		
3205909																0	4729	339	522	2	76120	5001	16527	34	97899	0			0	0	0	0	0	0	0	0	0	3500	5.00		
3206399																0	0	0	0	0	121142	3198	77459	133	198601	0			0	0	0	0	0	0	0	0	0	24538	31.80		
3206465																0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0				
3207921																0	3200	62	0	0	108331	2537	41863	48	153394	0			0	0	0	0	0	0	0	0	23119	13180	13.00		
3208049																0	5841	193	277	1	174197	9452	32965	64	213280	0			0	0	0	0	0	0	0	0	22365	11485	21.13		
3208441																0	18056	485	1476	5	173062	8358	20539	52	213133	0			0	0	0	0	0	0	0	0	0	1693	3.00		
3211937																0	4161	126	526	2	114732	3817	29628	58	149047	0			0	0	0	0	0	0	0	0	33882	10452	16.45		
3212149															5562789	0	6080623	646141	1530335	3303	11862164	806958	7121230	9350	26594352	0	26412585	0	27846	58998	20000	32500	0	0	0	0	0	0	0.00		
3212402																0	4031	75	922	3	362431	11042	111333	209	478717	0			0	0	0	0	0	0	0	0	0	31124	56.42		
3213333																0	3572	142	251	1	39796	2313	11357	26	54977	0			0	0	0	0	0	0	0	0	0				
3213735																0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0				
3214059																0	333	9	0	0	134076	2687	174003	227	308412	0			0	0	0	0	0	0	0	0	0	39529	59.00		
3216017																0	7858	435	273	1	261441	12788	56406	108	325978	0			0	0	0	0	0	0	0	2000	0	52333	12.67		
3216316																0	0	0	0	0	68329	1786	38687	65	107016	0			0	0	0	0	0	0	0	0	0	1264	2.85		
3217331																0	14768	460	1827	6	134111	12311	37855	65	188561	0			0	0	0	0	0	0	0	0	0	1776	4.23		
3217957																0	4879	221	271	1	113483	6976	36784	51	155417	0			0	0	0	0	0	0	0	0	5753	8727	10.66		
3219175																0	3777	83	1569	2	95500	1880	39816	85	140662	0			0	0	0	0	0	0	0	0	666	8776	8.67		
3219214																0	1089	29	1364	3	60915	2148	97870	124	161238	0			0	0	0	0	0	0	0	0	0	18375	31.00		
3219335																0	59943	1807	2787	10	580324	27683	110656	169	753710	0			0	0	0	0	0	0	0	0	0	20055	28.00		
3220500																0	885	15	0	0	83782	1522	42772	66	127439	0			0	0	0	0	0	0	0	0	0	14264	17.27		
3220818																0	5140	137	0	0	88425	2454	5257	12	98822	0			0	0	0	0	0	0	0	0	0	70	0.24		
3220863																0	0	0	0	0	51897	274	32093	121	83990	0			0	0	0	0	0	0	0	0	0	0	0.00		
3221468																0	2407	57	785	1	79056	3503	55817	128	138065	0			0	0	0	0	0	0	0	0	2257	13393	17.00		
3223305																0	2089	97	329	1	88685	3872	38286	53	129389	0	127389	0	0	0	0	0	0	0	0	0	4871	13165	22.00		
3223408																0	8258	343	285	1	71096	6004	18089	22	97728	0			0	0	0	0	0	0	0	0	0				
3223417																0	1494	76	0	0	60929	2748	11539	25	73962	0			0	0	0	0	0	0	0	0	0	2033	5.00		
3223695																3511	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0.00	Wells Fargo Bank, NA	
3224302																0	5574	184	0	0	133097	12389	52772	100	191442	0			0	0	0	0	0	0	0	0	0	0	0.00		
3224375																0	1625	35	0	0	81005	1446	31097	50	113727	0			0	0	0	0	0	0	0	0	0	12292	22.95		
3224478																0	5159	161	260	1	92392	4640	6760	16	104571	0			0	0	0	0	0	0	0	0	0	364	1.14		
3224580																0	0	0	0	0	284391	86115	0	0	284391	0			0	0	0	0	0	0	0	0	0	0	0.00		
3227442																0	0	0	0	0	20777	1373	197404	255	218182	0			0	0	0	0	0	0	0	0	0	37428	46.00		
3228908																0	0	0	0	0	453867	452269	0	0	453867	0			0	0	0	0	0	0	0	30	0	0	0.00		
3229875																7888	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0			First National Bank of Pennsylvania	
3232204																0	26736	793	1838	7	424692	21358	125045	268	578311	0			0	0	0	0	0	0	0	0	7956	12839	22.33		
3232370																0	3121	118	255	1	50258	2996	28461	42	82095	0			0	0	0	0	0	0	0	0	0	2101	5.00		
3233407																0	2684	111	0	0	57954	15939	2571	7	63209	0			0	0	0	0	0	0	0	0	0	1114	1.97		
3235410																0	2890	125	254	1	152800	7679	109426	167	265371	0			0	0	0	0	0	0	0	0	354	46413	71.00		
3235689																0	3512	74	253	1	90119	3103	21137	58	115021	0			0	0	0	0	0	0	0	0	0	301	0.67		
3236396																0	13992	328	1017	4	91953	3446	3120	11	110082	0			0	0	0	0	0	0	0	0	0	808	2.00		
3242575																0	3933	92	2332	7	88768	3978	90618	109	185651	0			0	0	0	0	0	0	0	0	200	691	1.90		
3243282																0	0	0	0	0	45718	2110	61102	64	106822	0			0	0	0	0	0	0	0	0	23589	11016	17.21		
3247589																0	4485	141	0	0	117542	6720	73392	107	195419	0			0	0	0	0	0	0	0	0	18047	16573	23.55		
3247598																0	0	0	0	0	84965	2368	164194	189	249159	0			0	0	0	0	0	0	0	0	11805	56761	91.91		
3248849																0	4502	124	555	2	138224	3567	57160	122	200441	0			0	0	0	0	0	0	0	0	0	9089	17.00		
3251081																0	0	0	0	0	155249	3839	57898	89	213147	0			0	0	0	0	0	0	0	0	0	16284	30.00		
3252510																0	2925	48	251	1	163874	2766	93303	160	260354	0			0	0	0	0	0	0	0	0	0	23226	43.66		
3253571																0	5603	332	0	0	208934	5573	136986	185	351524	0			0	0	0	0	0	0	0	0	0	32664	38.33		
3253834																0	2624	100	0	0	40137	2357	8809	20	51570	0	51908	0	0	0	0	0	0	0	0	0	0	1684	3.95		
3254297																0	3642	98	760	1	48158	3323	14478	27	67038	0			0	0	0	0	0	0	0	0	0	2577	4.00		
3255098																0	4046	88	505	2	86525	4683	24074	40	115152	0			0	0	0	0	0	0	0	0	0	3606	7.09		
3258286																0	2040	60	293	1	50414	1364	19627	43	72374	0	75243	0	0	0	0	0	0	0	0	0	0	5034	10.00		
3259171																0	1438	146	0	0	30885	4630	1008	3	33331	0	34046	0	0	0	0	0	0	0	0	0	0	301	0.76		
3261549																0	34031	1369	1967	6	572141	38810	84880	209	693019	0			0	0	0	0	0	0	0	0	0	16676	30.75		
3262788																0	3457	96	0	0	81963	4165	32244	46	117664	0			0	0	0	0	0	0	0	0	0	2041	5.00		
3263833																0	24315	463	3694	10	308405	7830	160870	270	497284	0			0	0	0	0	0	0	0	0	33223	18257	35.00		
3264782																0	6290	149	0	0	53521	2657	6543	20	66356	0			500	0	0	0	0	0	0	0	0	3614	2.00		
3265257																0	6609	233	0	0	89210	4812	24677	49	120496	0			0	0	0	0	0	0	0	0	5689	5091	6.33		
3266487																0	958	51	257	1	17758	1017	6240	7	25213	0			0	0	0	0	0	0	0	0	0	0	0.00		
3266825																22953	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0			Mercantil Commercebank Trust Company	
3267738																0	2157	42	0	0	73990	1686	85820	82	161968	0			0	0	0	0	0	0	0	0	5723	3253	6.83		
3268173																0	0	0	0	0	0	0	500	1	500	0			0	0	0	0	0	0	0	0	0	500	1.00		
3268249																21591	0	0	0	0	14603	324	109892	69	124495	0			0	0	0	0	0	0	0	0	0	0	0.00	The Bank of Greene County	
3269590																0	7721	136	251	1	353168	6001	223000	343	584140	0			0	0	0	0	0	0	0	0	48405	37457	59.00		
3269844																0	2061	81	0	0	25261	1040	3804	7	31126	0			0	0	0	0	0	0	0	0	0				
3269974																0	2923	108	0	0	53707	2438	5443	16	62073	0			0	0	0	0	0	0	0	0	0	0	0.00		
3270046																0	7538	335	250	1	76794	4083	28376	47	112958	0			0	0	0	0	0	0	0	0	0	2531	6.00		
3271007																0	10668	407	679	1	150570	9546	53754	89	215671	0			0	0	0	0	0	0	0	0	0	3381	8.00		
3271799																0	2728	134	0	0	250636	2777	52613	71	305977	0			0	0	0	0	0	0	0	550	36334				
3271986																0	2479	79	0	0	104607	3653	48818	113	155904	0			0	0	0	0	0	0	0	0	10647	4586	7.67		
3272956																0	2807	97	369	1	46912	2117	10205	19	60293	0			0	0	0	0	0	0	0	0	0	19	0.05		
3274709																0	12245	324	2254	7	208049	8461	87023	176	309571	0	321526	0	0	0	0	0	0	0	0	0	9215	25816	34.46		
3274772																0	3264	95	261	1	156449	4137	249476	233	409450	0			0	0	0	0	0	0	0	0	7994	83825	116.21		
3275939																0	9770	250	524	2	165854	5094	93165	152	269313	0			0	0	0	0	0	0	0	0	0	10806	24.00		
3276543																0	1809	86	0	0	118715	2851	15611	33	136136	0			0	0	0	0	0	0	0	0	0	1114	4.00		
3277241																0	5400	200	809	2	108675	4035	26375	68	141259	0			0	0	0	0	0	0	0	0	0	4313	11.00		
3277876	1245866	0	1299294	0	0	0	0	0	0	0	0	0	0	0	127284	0	55046	1321	1620	6	937666	22132	251534	497													1005	58757	42.390000		
3277988																0	23951	798	580	2	232905	9427	140993	221	398429	0			0	0	0	0	0	0	0	0	0	18449	31.00		
3278387																0	0	0	0	0	10285	199	62113	37	73570	1172			0	0	0	0	0	0	0	0	0	58296	44.00		
3278547																0	6477	224	0	0	95055	2311	41663	77	143196	0			0	0	0	0	0	0	0	0	3873	28005	42.46		
3280335																0	2194	83	0	0	62548	3275	43390	75	108132	0			0	0	0	0	0	0	0	0	0				
3280625																0	12589	396	257	1	189221	8957	68524	111	270591	0			0	0	0	0	0	0	0	0	22660				
3281293																0	6224	191	0	0	88147	4039	54074	74	148445	0			0	0	0	0	0	0	0	0	0	4925	9.50		
3281510																0	2698	77	0	0	95534	2348	32061	71	130293	0	127134	0	0	0	0	0	0	0	0	0	0	6681	14.00		
3282012																0	3120	153	0	0	47462	3885	10715	21	61297	0			0	0	0	0	0	0	0	0	0	1075	3.00		
3282021																0	3889	170	1229	3	79101	4033	29411	65	113630	0			0	0	0	0	0	0	0	0	0	1754	3.27		
3282692																0	0	0	0	0	111610	43047	34555	39	146165	0			0	0	0	0	0	0	0	0	0	24669	30.00		
3282852																0	3371	183	0	0	160919	5671	84544	154	248834	0			0	0	0	0	0	0	0	0	500	26245	45.00		
3283372																0	2405	76	0	0	42562	3571	9249	21	54216	0			0	0	0	0	0	0	0	0	0	3560	8.18		
3283765																0	105	3	251	1	62300	690	9584	20	72240	0			0	0	0	0	0	0	0	0	0	4090	8.00		
3284070															1508267	0	0	0	0	0	30771128	10648815	3103004	6328	33874133	0	33021612	0	5000791	0	0	0	0	0	0	0	0	0	0.00		
3284100																0	0	0	0	0	39506	290	12311	11	51817	0			0	0	0	0	0	0	0	0	0	0	0.00		
3284397															263257	0	470	20	0	0	2227901	9288	264757	15	2493128	0	2410186	0	0	0	0	0	0	0	0	0	0	0	0.00		
3284445																0	5899	102	257	1	54034	1362	29397	62	89586	0			0	0	0	0	0	0	0	0	0	7611	9.39		
3284490																0	2915	79	846	3	98801	5491	63178	74	165740	0			0	0	0	0	0	0	0	0	0	4781	4.71		
3284780																0	3133	69	0	0	56045	1286	13806	25	72984	0			0	0	0	0	0	0	0	2000	2645	279	0.77		
3285246																0	4462	146	0	0	23514	2331	4458	11	32735	300			0	0	0	0	0	0	0	0	0	0	0.00		
3285778																0	8151	238	525	2	114247	6091	52369	67	175292	0			0	0	0	0	0	0	0	1267	3305	704	2.00		
3286999																0	1721	53	0	0	38707	2332	14910	10	55338	0			0	0	0	0	0	0	0	0	0	1254	2.93		
3287503																0	3179	207	260	1	92997	3188	76147	92	172583	0			0	0	0	0	0	0	0	0	0	7665	11.19		
3287660																0	0	0	0	0	295380	3137	314967	199	610347	0			0	95000	0	0	0	0	0	0	0	0	0.00		
3288452																0	3588	126	274	1	134319	5870	74748	110	212928	0			0	0	0	0	0	0	0	0	0	13667	30.65		
3288742																0	3781	131	263	1	62450	2652	23774	35	90268	0			0	0	0	0	0	0	0	0	4009	3858	6.00		
3290231																0	9175	292	265	1	85511	2219	21956	54	116907	0			0	0	0	0	0	0	0	0	0	3736	8.00		
