"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDC866	RCFDC867	RCFDC868	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDF664	RCFDF665	RCFDF666	RCFDF667	RCFDF668	RCFDF669	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONC866	RCONC867	RCONC868	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONF664	RCONF665	RCONF666	RCONF667	RCONF668	RCONF669	
167565																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
167752																																																																							0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
167864																																																																							0	0	0										193	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0	0	0				0	0	0	0	0	2162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
168441																																																																							0	0	0										294	0	18	0	0	2596	0	0	0	116	0	1828	0	0	0						0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	16	0	0	0	0	532	6	803	0	24	0	0	0	1879	0	0	0	0				0	0	0	0	0	762	335	248	0	0	0	2013	143	0	0	0	0	0	0	0	0	
168571																																																																							0	0	0										19	0	168	0	0	34	0	0	0	0	0	0	0	0	21						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	390	7	276	0	39	0	0	0	125	0	0	0	0				0	0	0	0	0	0	0	305	0	0	450	0	0	0	0	0	0	0	0	0	0	
169073																																																																							0	0	0	0	0	0	0	0	0	0	0	0	543	890	486	1178	0	3339	0	378	571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3825	0	543	1473	89	162	0	0	3767	0	0	0	0	0	0	0	0	0	246	0	981	2318	5400	1178	47	0	3296	4917	0	0	172	0	0	0	0	0	0	
169327																																																																							0	0	0										346	0	67	0	0	0	0	0	0	0	0	0	0	0	748						0	0	0	200	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	10	0	0	0	0	213	0	491	0	0	0	0	0	359	0	0	0	0				0	0	0	0	0	85	0	106	0	0	247	212	0	0	0	0	0	0	0	0	0	
169354																																																																							0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
169653																																																																							0	0	3136	0	0	0	0	0	0	77	8	15	24235	2163	65626	0	0	19403	500	0	298	17719	0	15324	0	0	0	0	0	0	0	0	0	0	0	5963	1115	5348	247	15	620	337	0	6390	259	0	4634	0	0	13658	0	0	0	767	15	360	0	0	0	0	53489	4496	21146	707	1512	170	1758	0	156713	19476	0	0	0	0	0	743	3576	5794	1140	0	142047	67558	9683	7962	221	0	44185	69319	2906	0	6140	0	0	0	0	0	0	
169756																																																																							0	0	0	0	0	0	0	0	0	0	0	0	337	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	210	0	0	175	0	0	0	0	0	0	0	0	96	0	17	0	0	0	0	15	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
169952																																																																							0	0	0										353	0	395	0	0	0	0	0	340	0	0	0	0	0	0						0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	11	0	0	0	0	320	10	676	0	0	0	0	0	1578	0	0	0	0				0	259	0	0	0	1071	63	162	0	0	606	222	0	0	0	0	0	0	0	0	0	
170051																																																																							0	0	0	0	0	0	0	0	0	0	0	0	10	0	7207	0	0	10611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	337	0	0	0	56	0	0	0	4454	71	0	0	0	0	0	0	0	0	0	0	0	11752	0	0	0	0	815	573	0	0	250	0	0	0	0	0	0	
170257																																																																							0	0	0							0	75	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	16	0	0	0	0	0	0	0	317	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
170332																																																																							0	0	0										217	126	123	0	0	657	0	0	0	6	311	654	0	0	0						0	0	0	10	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1390	239	40	0	0	0	0	68	0	4733	1024	240	0	0	0	0	0	0	0	0				0	28	0	0	0	1281	1364	592	393	45	0	1559	240	0	0	0	0	0	0	0	0	
170640																																																																							0	0	0							0	0	0	178	0	51	180	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	20	20	0	0	0	0	0	0	66	62	1	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
170716																																																																							0	0	0	0	0	0	0	0	0	0	0	0	14245	737	92438	1826	0	66418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	591	78	904	473	62	723	0	0	0	1771	0	1063	110613	1090	14140	0	0	0	0	78838	147	39404	0	144	0	0	0	185709	0	0	0	0	0	0	0	0	156	0	2402	125810	28837	0	9321	0	2119	0	442	5085	0	11509	0	0	0	0	0	0	
170976																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	145	0	0	0						0	0	0	20	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	44	0	0	0	0	666	63	328	0	0	0	0	0	1547	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
171133	0	0	0	1006	0	1967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	5576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0	0	992												0	0	459																							5078	0	1773	0	0	0											0	0	0	0	1860	5959	1190	0	0	0	2318	2983	0	0	0							
171656																																																																							0	0	0										43	0	387	0	0	0	0	0	0	0	0	381	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	173	0	4	0	0	0	0	0	0	0	0				0	0	0	0	0	0	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
171759																																																																							0	0	0							0	202	0	51	19	49	0	0	153	339	0	0	0	0	0	0	0	0						0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	16	0	0	0	0	137	26	237	0	41	0	0	0	255	515	0	0	0				0	0	0	0	0	210	0	0	150	0	118	0	0	0	0	0	0	0	0	0	0	
171768																																																																							0	0	0										82	244	0	0	0	0	125	0	0	0	0	0	0	0	0						0	0	0	0	0	0	23	10	251	0	0	0	0	0	0	0	0	0	0	0	0	258	3	0	0	0	0	0	0	0	692	114	0	0	203	102	0	0	0	0	0				0	191	0	182	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	
172158																																																																							0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
172251																																																																							0	0	0							0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	169	0	218	0	17	0	0	0	189	0	0	0	0				0	0	0	0	158	0	181	0	0	0	87	189	233	0	95	0	0	0	0	0	0	
172457																																																																							0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	2033	317	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	16	41	0	0	0	0	538	630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1036	5209	0	0	0	0	0	360	0	0	319	0	0	0	0	0	0	
172747																																																																							0	0	0										2235	0	2337	0	0	0	0	0	0	0	1018	1045	0	0	0						0	0	0	1020	0	174	0	0	0	0	0	208	0	0	208	0	0	0	0	0	0	29	0	0	0	0	0	0	3695	39	1809	1272	49	0	0	0	934	0	0	0	0				0	0	0	0	2134	1359	346	715	1007	0	4248	2661	0	0	0	0	0	0	0	0	0	
172859																																																																							0	0	0							0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
173306																																																																							0	0	0										232	25	150	0	0	0	0	59	0	0	0	0	0	0	0						0	0	0	50	0	0	0	0	7	10	0	10	5	0	5	0	0	0	0	0	0	13	0	41	0	0	0	0	481	0	2498	710	122	2	0	0	700	0	0	0	0				0	0	0	0	0	0	385	14	0	0	1276	0	0	0	0	0	0	0	0	0	0	
173342																																																																							0	0	0							0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	7	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
173548																																																																							0	0	0							0	0	0	77	197	344	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	10	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
173557																																																																							0	0	0	0	0	0	0	0	0	0	0	0	183	18	7	0	0	0	0	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	43	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	60	0	0	0	0	791	0	81	96	73	39	0	0	6327	0	0	0	0	0	0	0	0	2431	0	0	5043	4457	1359	6532	247	0	219	984	0	0	10	0	0	0	0	0	0	
173575																																																																							0	0	0	0	0	0	0	0	0	0	0	0	16	0	387	0	0	0	0	0	0	173	0	1809	0	0	0	0	0	0	0	0	0	0	0	72	0	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	42	0	0	0	0	6243	730	2823	0	0	0	0	0	17575	0	0	0	0	0	0	0	0	112	0	0	7783	3704	637	0	0	0	335	1454	0	0	0	0	0	0	0	0	0	
173641																																																																							0	0	0										20	0	50	0	0	0	34	0	0	0	0	0	0	0	0						0	0	0	0	0	0	3	0	103	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	176	0	181	0	68	0	0	0	116	0	0	0	0				0	81	0	0	0	398	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	
173959																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	1133	0	0	0	0	0	0	0	0	0	
174321																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	1	0	0	0	0	0	0	295	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	66	0	0	0	101	0	0	0	0	0	0	0	0	0	
174367																																																																							0	0	0							0	10	0	12	0	0	0	0	0	65	0	0	0	0	0	0	0	0						0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	6	0	0	0	0	42	0	0	0	38	0	0	0	44	0	0	0	0				0	0	0	0	0	0	10	0	16	0	0	0	0	0	0	0	0	0	0	0	0	
175056																																																																							0	0	0							128	257	1	487	112	20	0	0	0	430	41	0	0	0	0	0	0	0						0	0	0	0	0	0	257	1	128	129	0	0	97	0	0	0	0	0	0	0	0	385	98	5	0	0	0	0	819	0	493	121	96	25	0	0	0	0	0	0	0				315	0	0	0	0	0	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
175140																																																																							0	0	0										67	0	2026	0	0	1944	28	0	109	0	0	0	0	0	0						0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	19	0	255	0	17	0	0	0	2352	0	0	0	0				19	1716	0	0	0	3558	2040	0	0	0	1888	2121	0	0	0	0	0	0	0	0	0	
175458																																																																							0	0	0							0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	13	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
175609																																																																							0	0	0										78	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	16	0	0	0	0	1294	0	0	561	36	0	0	0	0	0	0	0	0				228	0	0	0	0	0	0	0	681	0	0	347	0	0	0	0	0	0	0	0	0	
175672																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	958	0	2205	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	369	294	445	0	0	0	0	0	0	0	0	
176053																																																																							0	0	0							0	0	0	4	0	50	0	0	0	0	0	827	0	0	0	0	0	196						0	0	0	0	0	0	0	0	0	0	0	585	0	0	526	0	0	0	0	0	0	12	0	24	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0				0	0	0	0	0	0	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	
176101																																																																							0	0	0	0	0	0	0	0	0	0	0	0	111	567	518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	306	137	315	887	0	0	0	0	137	0	0	0	0	0	0	0	0	0	118	117	0	1500	121	978	0	179	373	635	0	0	0	0	0	0	0	0	0	
176325																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	436	177	662	549	0	14	0	0	0	0	0	0	0				0	0	0	0	0	0	404	90	47	257	0	151	0	0	0	0	0	0	0	0	0	
176437																																																																							0	0	0										265	0	205	0	0	0	533	0	41	0	0	0	0	0	0						0	0	0	0	0	0	130	0	16	0	0	0	0	0	0	0	0	0	11	22	0	280	0	39	0	0	0	0	46	0	565	0	0	0	0	0	96	0	0	0	0				226	143	0	0	281	745	0	16	0	0	0	243	0	0	0	0	0	0	0	0	0	
176464																																																																							0	0	0	0	0	0	0	0	0	19	559	0	673	0	74	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559	0	19	0	0	0	0	0	0	0	0	0	29	0	0	1227	182	86	0	0	0	0	282	74	1018	301	2	29	0	0	817	0	0	0	0	0	0	0	0	46	0	0	539	893	151	1887	0	0	708	0	0	0	0	0	0	0	0	0	0	
176642																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	5	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	1094	0	731	0	33	0	0	0	384	3	0	0	0				0	0	0	0	0	507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177135																																																																							0	0	0										0	0	43	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	68	0	169	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177443																																																																							0	0	0							0	12	0	0	7	15	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	47	2	0	0	0	0	32	0	646	138	12	0	0	0	289	0	0	0	0				0	0	0	0	647	0	0	18	0	66	0	200	0	0	0	0	0	0	0	0	0	
177500																																																																							0	0	0										4	0	25	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	11	0	129	0	0	0	0	0	0	0	0	0	0	0	0	9	0	2	0	0	0	0	1228	64	58	0	0	0	0	0	210	0	0	0	0				0	0	0	0	189	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	
177546																																																																							0	0	0										0	0	770	1641	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	1	0	0	0	0	18	0	353	0	54	0	0	0	0	0	0	0	0				1844	50	0	0	0	0	1669	0	0	0	147	0	54	0	0	0	0	0	0	0	0	
177555																																																																							0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
177751																																																																							0	0	0	0	0	0	0	0	0	0	0	0	25	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	506	0	0	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1008	0	0	0	0	0	0	0	0	0	0	
177920																																																																							0	0	0	0	0	0	0	0	0	0	0	0	1240	179	3399	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	456	0	0	0	0	0	0	0	0	0	0	0	0	12	5	0	105	0	15	0	0	0	0	9263	115	3821	202	126	0	0	0	922	0	0	0	0	0	0	0	0	194	0	0	34	248	1220	0	0	0	1430	40	0	0	0	0	0	0	0	0	0	
177957																																																																							0	0	0	0	0	0	0	0	0	0	122	0	2232	0	1381	1274	0	0	35	0	1478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	100	51	122	0	0	31	0	0	26	0	0	0	0	0	0	0	0	19	0	63	0	0	0	0	902	157	588	438	120	0	0	0	650	0	0	0	0	0	0	0	0	1004	0	0	2323	835	1334	0	0	0	2496	0	0	396	0	0	0	0	0	0	0	
178057																																																																							0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	5	0	0	0	0	0	68	0	37	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
178150																																																																							0	0	0										330	0	2080	0	0	0	48	0	67	0	0	63	0	0	0						0	0	0	72	0	0	0	0	379	0	0	0	0	0	0	0	0	0	0	0	0	156	0	205	0	0	0	0	969	0	700	0	0	0	0	0	1236	4	0	0	0				0	0	0	0	281	0	0	0	0	0	420	1456	0	0	0	0	0	0	0	0	0	
178244																																																																							0	0	0							325	0	0	30	22	65	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	49	2	1	0	0	0	0	0	0	33	154	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
178271																																																																							0	0	0										0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	749	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
178356																																																																							0	0	0										148	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	4	39	0	0	0	0	50	0	531	0	0	0	0	0	9	0	0	0	0				0	30	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
178851																																																																							0	0	0										124	0	129	0	0	482	404	0	2516	0	0	0	0	0	150						0	0	0	0	0	318	0	0	0	34	0	0	24	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	222	216	14	0	0	0	0	0	1084	2805	0	0	0				645	318	0	0	287	3937	0	0	0	0	1215	2248	0	0	0	0	0	0	0	0	0	
179148																																																																							0	0	0							220	25	0	10	0	24	0	0	0	0	127	0	0	0	0	0	0	0						0	0	0	0	0	0	25	0	220	0	0	0	0	0	0	0	0	0	0	0	2	66	0	17	0	0	0	0	0	0	72	0	0	0	0	0	220	0	0	0	0				0	0	0	0	0	0	0	0	27	0	128	0	0	0	0	0	0	0	0	0	0	
179335																																																																							0	0	0										466	105	40	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1487	49	0	0	0	0	0	163	0	1791	285	276	68	0	0	0	0	0	0	0				490	311	0	6	0	12	327	42	254	0	0	0	0	0	0	0	0	0	0	0	0	
179700																																																																							0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	1483	0	0	1002	0	0	0	0	0	0	0	0	219	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	617	31	270	0	0	0	0	10018	93	1724	1365	0	0	0	0	588	0	0	0	0	0	0	0	0	0	0	0	0	3288	677	0	2669	0	268	0	0	0	0	0	0	0	0	0	0	
179755																																																																							0	0	0							0	0	0	10	0	14	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	290	0	0	290	0	0	290	0	0	0	0	0	0	144	3	6	0	0	0	0	287	4	328	287	70	24	0	0	115	0	0	0	0				0	0	0	0	0	0	1248	1333	0	44	0	1212	0	0	0	0	0	0	0	0	0	
180041																																																																							0	0	0							0	0	0	107	0	1353	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	3	0	0	0	0	72	0	13	77	0	0	0	0	1	40	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180078																																																																							0	0	0	0	0	0	0	0	0	0	0	0	700	0	159	728	0	1641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	839	0	128	0	0	0	75	0	433	37	0	317	0	0	0	0	0	0	3	0	0	0	0	0	0	3768	0	4281	0	288	0	0	0	4722	0	0	0	0	0	0	0	181	6012	0	0	0	1779	1955	974	0	0	3400	1174	0	0	881	0	0	0	0	0	0	
180144																																																																							0	0	0							0	19	1	17	203	30	0	0	0	67	17	0	0	0	0	0	0	0						0	0	0	0	0	0	19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	278	26	46	0	0	0	0	213	0	367	128	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	88	0	73	0	0	0	0	0	0	0	0	0	0	0	
180443																																																																							0	0	0							0	29	23	9	153	0	0	0	0	45	35	0	0	0	0	0	0	0						0	0	0	0	0	0	29	23	0	0	0	0	0	0	0	0	0	0	0	0	0	57	18	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
180537																																																																							0	0	0										172	0	184	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	592	103	131	0	0	0	0	158	0	361	73	24	0	0	0	57	0	0	0	0				0	0	0	0	0	0	214	59	9	0	168	33	0	0	0	0	0	0	0	0	0	
180845																																																																							0	0	0							0	0	0	118	1	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	222	93	0	0	0	0	0	0	0	0	0				0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
181347																																																																							0	0	0	0	0	0	0	0	0	2922	5	174	380	1109	1567	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	5	174	2922	0	0	257	0	0	231	0	0	0	0	0	0	69	0	0	0	0	0	0	1075	17	393	328	0	0	0	0	2106	0	0	0	0	0	0	0	0	0	113	2	0	5420	219	0	577	0	906	147	0	0	0	0	0	0	0	0	0	
