"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	RCONG167	RCONG168	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	TEXTA545	
156952																0	1895		0	0	29341		21794	78	53030	0			675	2	0	0	0	0	0	0	0	0	0		
157155																0	2438		0	0	39124		5539	10	47101	0			3569	6	0	0	0	0	0	0	0	0	2235		
157379																0	7823		765	2	55859		4872	16	69319	0					0	0	0	0	0	0	0	0	0		
157650																0	3570		276	1	48240		5163	13	57249	0			590	2	0	0	0	0	0	0	0	0	0		
157744																0	5241		254	1	76708		30067	32	112271	1					0	0	0	0	0	0	0	0	0		
157838																0	35683		2286	7	343953		164059	175	545981	0	535321	0	19713	28	0	0	0	0	0	0	0	0	0		
157856																0	2195		0	0	24901		11625	22	38721	0			4702	7	0	0	0	0	0	0	0	0	0		
157904																0	26811		4141	10	259833		97593	152	390419	2041			7111	14	0	0	0	0	0	0	0	0	0		
158554																0	323		0	0	20930		5270	13	26523	0					0	0	0	0	0	0	0	0	0		
158741																0	8229		502	1	76445		16906	24	102082	0			1450	2	0	0	0	0	0	0	0	0	0		
158750																0	332		0	0	13568		4827	12	18727	0					0	0	0	0	0	0	0	0	0		
158947																0	11375		1305	4	152774		63517	68	228971	0			2887	9	0	0	0	0	0	0	0	0	0		
158974																0	15627		1806	5	118123		21343	46	156899	0			0	0	0	0	0	0	0	0	0	0	0		
159636															342541	0	74994		12506	33	957856		242524	313	1287880	0	1272000	0	27927	55	0	0	0	0	0	0	0	0	0		
159645																0	4158		312	1	30713		5753	15	40936	0			1469	4	0	0	0	0	0	0	0	0	0		
159953																0	2784		1118	2	71456		31370	52	106728	0					0	0	0	0	0	0	0	0	0		
160360																0	6837		898	3	90786		26492	39	125013	0			9893	10	0	0	0	0	0	0	0	0	0		
160454																0	3503		0	0	80722		21376	47	105601	0			5084	12	0	0	0	0	0	0	0	0	0		
160557																0	244		0	0	16079		7246	7	23569	0			3549	1	0	0	0	0	0	0	0	0	0		
160614	573528	0	569878	0	0	0	0	0	0	0	0	0	0	0	339763	0	29484		20679	40	74081		449283	1202					0	0									0		
160650																0	8488		251	1	347090		81319	144	437148	0			18461	13	0	0	0	0	0	0	0	0	0		
160959																0	7491		883	2	420641		96070	120	525085	0			0	0	0	0	0	0	0	0	0	0	63615		
161031																0	1836		0	0	29773		4973	8	36582	0			1017	3	0	0	0	0	0	0	0	0	0		
161107																0	8751		1632	2	242738		142370	177	425368	29877			32265	48	0	0	0	0	0	0	0	0	0		
161273																0	19709		768	2	247297		80111	141	347885	0	0	0	8181	18	0	0	0	0	0	0	0	0	0		
161433																0	5180		508	2	77938		22857	18	106483	0			0	0	0	0	0	0	0	0	0	0	0		
161602															598376	0	58942		3938	13	888903		476173	505	1427956	0	1383599	0	0	0	0	305	0	0	0	0	0	0	0		
162337																0	37987		2655	8	330439		66445	105	437526	0			6532	18	0	0	0	0	0	0	0	0	1252		
163343																0	2892		0	0	31289		11263	16	45451	7					4	0	0	0	0	0	0	0	0		
163370																0	30300		255	1	204903		33295	89	268753	0			1404	4	0	0	0	0	0	0	0	0	0		
163549																0	29845		907	3	497625		224091	252	752468	0			79238	81	0	0	0	0	0	0	0	0	0		
163857																0	4917		654	2	74873		26987	34	107430	0			3419	6	0	0	0	0	0	0	0	0	0		
164032																0	11900		277	1	114776		24725	25	151678	0			3173	6	0	0	0	0	0	0	0	0	0		
164153																0	2749		0	0	72866		6352	19	81967	0	81792	0	3934	10	0	0	0	0	0	0	0	0	0		
164331																0	8114		359	1	115577		80619	314	204669	0			23601	37	0	0	0	0	0	0	0	0	0		
164377																0	19840		256	1	153999		16756	29	190851	0					0	0	0	0	0	0	0	0	0		
164854																0	7251		253	1	113452		61065	73	182021	0			3417	6	0	0	0	0	0	0	0	0	0		
164957																0	1501		253	1	37371		1556	4	40681	0			411	1	0	0	0	0	0	0	0	0	0		
164975																0	12565		1430	5	58348		10022	20	82365	0					0	0	0	0	0	0	0	0	0		
165039																0	16530		561	2	97037		40633	152	154761	0			8301	5	0	0	0	0	0	0	0	0	0		
165628	5936566	0	3788043	0	0	0	0	0	0	0	0	7500	0	0	1222512	0	309913		7934	25	4122826		1495893	1372					794275	636									19940		
165758																0	2471		0	0	53716		8301	13	64488	0			679	2	0	0	0	0	0	0	0	0	2153		
165806																0	31106		515	2	393963		239410	287	664995	0			24416	46	0	0	0	0	0	0	0	0	0		
166111																0	18011		654	2	161093		6338	16	186096	0					0	0	0	0	0	0	0	0	0		
166531																0	21593		2741	9	135682		11713	25	171729	0			4541	7	0	0	0	0	0	0	0	0	3161		
166652																0	17694		3564	11	343270		213645	745	578173	0			33606	54	0	0	0	0	0	0	0	0	61020		
166803															76626	0	45416		1167	4	867080		119318	237	1032981	0	1030856	0	32694	69	0	0	0	0	0	0	0	0	0		
166849																0	1077		0	0	33402		5538	10	40017	0			425	1	0	0	0	0	0	0	0	0	0		
167060																0	20531		1930	5	335336		228157	332	585954	0	535756	0	33556	63	0	0	0	0	0	0	0	0	843		
167453																0	3499		376	1	57827		6140	15	67842	0			771	2	0	0	0	0	0	0	0	0	0		
167556																0	5921		254	1	61918		8741	19	76832	0			1281	3	0	0	0	0	0	0	0	0	0		
167565																0	0		0	0	120		503	1	623	0			0	0	0	0	0	0	0	0	0	0	0		
167752																0	756		0	0	12494		2288	4	15538	0			0	0	0	0	0	0	0	0	0	0	0		
167855																0	8380		312	1	159466		44340	72	212498	0			13394	26	0	0	0	0	0	0	0	0	0		
167864																0	2697		0	0	116821		113383	126	232901	0	208751	0	71824	70	0	0	0	0	0	0	0	0	0		
168441																0	10250		0	0	138664		47786	60	196700	0			2465	6	0	0	0	0	0	0	0	0	0		
168571																0	4170		0	0	33847		7783	11	45800	0			321	1	0	0	0	0	0	0	0	0	0		
168731																0	13115		918	2	244424		71578	111	330036	0	322463	0	19641	27	0	0	0	0	0	0	0	0	0		
169073																0	36718		505	2	334865		101353	118	473441	0			27684	28	0	0	0	0	0	0	0	0	0		
169327																0	18606		824	3	172136		12232	31	203798	0			6304	16	0	0	0	0	0	0	0	0	0		
169354																0	6158		287	1	124274		40117	79	170835	0			12719	24	0	0	0	0	0	0	0	0	0		
169653															1415317	0	427279		4740	17	6496945		1950003	2761	8878967	0	8951429	0	528101	682	0	0	0	0	0	0	0	0	20430		
169756																0	7054		0	0	139448		120574	111	267076	0			33573	41	0	0	0	0	0	0	0	0	0		
169952																0	6262		582	2	60204		13521	17	80569	0			1332	3	0	0	0	0	0	0	0	0	0		
170051																0	31811		643	2	187217		180988	566	400659	0			24322	30	0	0	0	0	0	0	0	0	0		
170257																0	2934		0	0	47037		7832	12	57803	0			1702	3	0	0	0	0	0	0	0	0	0		
170332																0	7280		521	2	155207		13147	23	176155	0			4134	4	0	0	0	0	0	0	0	0	0		
170640																0	1717		0	0	17846		1299	4	20862	0					0	0	0	0	0	0	0	0	0		
170716															445293	0	12932		0	0	1285130		1421043	3903	2720430	1325	2918930	1317	288428	735	487888	0	0	776	0	0	50000	67000	0		
170976																0	2090		340	1	22103		15076	22	39610	0			1599	4	0	0	0	0	0	0	0	0	0		
171133	421814	15165			0	0	0	0	0	0	0	0	15165			0	2018		0	0	253887		150744	250					16355	45									0		
171656																0	4336		0	0	47820		21379	25	73535	0			0	0	0	0	0	0	0	0	0	0	537		
171759																0	4334		0	0	55647		6352	15	66333	0			1887	5	0	0	0	0	0	0	0	0	4894		
171768																0	5343		253	1	111911		20108	45	137615	0			6220	13	0	0	0	0	0	0	0	0	0		
172158																0	2049		0	0	43228		12588	17	57865	0			3518	7	0	0	0	0	0	0	0	0	0		
172251																0	1898		0	0	25254		798	2	27950	0			0	0	0	0	0	0	0	0	0	0	0		
172457																0	8210		272	1	217365		42038	80	267885	0			20242	24	0	0	0	0	0	0	0	0	18627		
172747																0	8965		0	0	126125		30873	44	165963	0			9812	14	0	0	0	0	0	0	0	0	0		
172859																0	5324		713	2	55023		9603	14	70663	0			2681	4	0	0	0	0	0	0	0	0	2960		
173306																0	9131		0	0	182159		26026	31	217316	0			26026	31	0	0	0	0	0	0	0	0	0		
173342																0	4859		0	0	49268		7020	13	61146	0			3270	5	0	0	0	0	0	0	0	0	0		
173548																0	3602		514	2	44024		12581	21	60721	0			541	1	0	0	0	0	0	0	0	0	589		
173557																0	13991		0	0	249946		28491	60	292428	0			8018	15	0	0	0	0	0	0	0	0	0		
173575																0	24268		1325	4	379549		120827	246	525970	0			10723	20	0	0	0	0	0	0	0	0	0		
173641																0	7822		1379	3	97301		36921	45	143423	0			3144	7	0	0	0	0	0	0	0	0	0		
173959																0	2503		0	0	63703		27693	37	93899	0			3355	6	0	0	0	0	0	0	0	0	0		
174321																0	6021		2075	5	61109		8227	13	77432	0			0	0	0	0	0	0	0	0	0	0	0		
174367																0	1520		0	0	20302		4967	7	26789	0			1866	4	0	0	0	0	0	0	0	0	0		
175056																0	4130		0	0	123233		34984	54	162347	0			3291	10	0	0	0	0	0	0	0	0	0		
175140																0	12733		579	2	153620		39217	51	206149	0			3205	7	0	0	0	0	0	0	0	0	22445		
175458																0	1869		0	0	14283		1413	4	17565	0			0	0	0	0	0	0	0	0	0	0	0		
175609																0	2946		568	2	78175		31983	56	113673	0			0	0	0	0	0	0	0	0	0	0	0		
175672																0	10206		2018	3	143875		37226	61	193325	0			879	1	0	0	0	0	0	0	0	0	0		
176053																0	4388		0	0	42455		1027	2	47870	0			1027	2	0	0	0	0	0	0	0	0	0		
176101																0	10142		962	3	233034		104966	138	349104	0			13519	29	0	0	0	0	0	0	0	0	3665		
176325																0	5512		0	0	64348		7560	18	77420	0			0	0	0	0	0	0	0	0	0	0	0		
176437																0	6469		470	1	42116		3833	11	52888	0			1908	5	0	0	0	0	0	0	0	0	0		
176464																0	21027		781	2	344646		63829	98	430283	0			45820	60	0	0	0	0	0	0	0	0	8345		
176642																0	7475		418	1	52751		18697	24	79341	0			0	0	0	0	0	0	0	0	0	0	0		
177135																0	0		0	0	5669		14686	16	20355	0					0	0	0	0	0	0	0	0	0		
177443																0	10847		0	0	110665		12318	23	133830	0			1732	3	0	0	0	0	0	0	0	0	0		
177500																0	2283		1153	3	30815		2528	7	36780	0			782	2	0	0	0	0	0	0	0	0	0		
177546																0	6402		0	0	78603		6090	14	91095	0			1472	2	0	0	0	0	0	0	0	0	3916		
177555																0	1519		0	0	13763		3506	4	18788	0			303	1	0	0	0	0	0	0	0	0	0		
177751																0	767		0	0	185252		267946	249	453965	0			67806	103	5	0	0	0	0	0	0	0	74368		
177920																0	51695		4924	14	282979		56221	112	395819	0			3750	7	0	0	0	0	0	0	0	0	0		
177957																0	10413		1088	1	229914		64653	120	306068	0			23190	40	0	0	0	0	0	0	0	0	0		
178057																0	0		0	0	12045		340	1	12385	0					0	0	0	0	0	0	0	0	0		
178150																0	12407		296	1	94798		21602	38	129103	0			2266	3	0	0	0	0	0	0	0	0	0		
178244																0	5132		0	0	46349		5285	10	56766	0			628	2	0	0	0	0	0	0	0	0	0		
178271																0	2097		0	0	42233		10475	9	54805	0			0	0	0	0	0	0	0	0	0	0	0		
178356																0	1525		0	0	53561		19629	27	74715	0			2087	4	0	0	0	0	0	0	0	0	0		
178851																0	9541		0	0	156723		49739	93	216003	0	213770	0	16028	24	0	0	0	0	0	0	0	0	0		
179148																0	4213		386	1	62412		18386	27	85397	0			1572	3	0	0	0	0	0	0	0	0	2951		
179335																0	12847		1108	3	115259		34202	66	163416	0					0	0	0	0	0	0	0	0	0		
179700																0	23355		254	1	269077		65860	127	358546	0	363650	0			0	0	0	0	0	0	0	0	0		
179755																0	7042		254	1	53551		16128	22	76975	0			0	0	0	0	0	0	0	0	0	0	0		
180041																0	5923		0	0	74352		4400	12	84675	0			0	0	0	0	0	0	0	0	0	0	0		
180078																0	13212		554	2	240722		56503	106	311728	737			5999	15	38	0	0	0	0	0	0	0	0		
180144																0	9575		1634	4	35395		6374	5	52978	0					0	0	0	0	0	0	0	0	0		
180443																0	2939		288	1	36345		13313	19	52885	0			3242	11	0	0	0	0	0	0	0	0	0		
180537																0	5344		557	2	57941		10123	24	73965	0			1847	4	0	0	0	0	0	0	0	0	0		
180845																0	3525		0	0	43189		7337	14	54051	0					0	0	0	0	0	0	0	0	0		
181347																0	6678		0	0	240260		62169	62	309107	0			5334	12	0	0	0	0	0	0	0	0	12772		
181459																0	22373		463	1	295917		78683	122	397436	0			5952	12	0	0	0	0	0	0	0	0	12063		
181758																0	95		0	0	36044		19296	23	55435	0			11463	12	0	0	0	0	0	0	0	0	0		
181963																0	3168		0	0	140542		30990	62	174700	0			0	0	0	0	0	0	0	0	0	0	0		
182157																0	536		0	0	26677		363	1	27576	0	28768	0			0	0	0	0	0	0	0	0	0		
182353																0	2279		848	2	22687		1007	2	26821	0					0	0	0	0	0	0	0	0	0		
182401																0	7531		821	2	70341		8026	17	86719	0			1107	3	0	0	0	0	0	0	0	0	0		
182652																0	1045		0	0	8331		0	0	9376	0					0	0	0	0	0	0	0	0	0		
182951																0	5324		1456	5	124190		37100	41	168070	0			0	0	0	0	0	0	0	0	0	0	0		
183042																0	10051		576	2	53951		26753	87	91331	0			1532	3	0	0	0	0	0	0	0	0	0		
183051																0	1143		0	0	24747		4836	9	30726	0			3096	5	0	0	0	0	0	0	0	0	0		
183154																0	1702		0	0	23521		8990	12	34213	0			574	2	0	0	0	0	0	0	0	0	0		
183668																0	2630		804	3	207001		146797	188	357232	0			20118	60	0	0	0	0	0	0	0	0	12203		
183770																0	23429		1808	5	231922		31634	72	288793	0			1647	5	0	0	0	0	0	0	0	0	0		
183846																0	18806		939	2	136558		15684	30	171987	0			1906	5	0	0	0	0	0	0	0	0	0		
183958																0	15522		0	0	87537		13498	26	116557	0			4201	6	0	0	0	0	0	0	0	0	0		
184142																0	15451		290	1	192612		41597	72	249950	0			17609	36	0	0	0	0	0	0	0	0	0		
184245																0	9254		557	2	138793		45469	59	194073	0			6151	14	0	0	0	0	0	0	0	0	50		
184656																0	3869		0	0	80573		19394	45	103836	0			3986	9	0	0	0	0	0	0	0	0	0		
184759																0	1219		0	0	25804		1865	5	28888	0					0	0	0	0	0	0	0	0	0		
184937															161348	0	110478		6796	18	832530		157532	281	1107336	0	1099455	0	30893	40	0	0	0	0	0	0	0	0	0		
185037																0	10232		0	0	301692		46116	56	358040	0			4791	11	0	0	0	0	0	0	0	0	0		
185251																0	0		0	0	13246		470	1	13716	0			0	0	0	0	0	0	0	0	0	0	0		
185448																0	4140		650	2	46613		6961	14	58364	0					0	0	0	0	0	0	0	0	0		
185457																0	1523		0	0	14627		7106	28	23256	0			0	0	0	0	0	0	0	0	0	0	0		
185859																0	12072		1064	4	154454		73982	88	241572	0			14769	22	70	0	0	0	0	0	0	0	0		
186221																0	30126		537	2	525248		71643	153	627554	0			37520	75	0	0	0	0	0	0	0	0	8514		
186548																0	4380		0	0	53347		14257	23	71985	0			2605	4	0	0	0	0	0	0	0	0	0		
186650																0	2241		0	0	45666		3335	6	51242	0			382	1	0	0	0	0	0	0	0	0	0		
186717																0	45688		1605	5	416234		61121	101	524648	0			10074	17	0	0	0	0	0	0	0	0	0		
186744																0	35062		843	3	478265		165344	178	679514	0			11908	22	0	0	0	0	0	0	0	0	14223		
186838																0	15812		989	3	206432		60292	109	283525	0			14773	23	0	0	0	0	0	0	0	0	3592		
186856																0	2835		264	1	36851		16493	21	56443	0			0	0	0	0	0	0	0	0	0	0	0		
187358																0	614		0	0	13912		1072	3	15598	0			718	2	0	0	0	0	0	0	0	0	0		
187451																0	2558		0	0	41622		8445	18	52625	0			1695	5	0	0	0	0	0	0	0	0	0		
187648																0	0		0	0	13398		0	0	13398	0			0	0	0	0	0	0	0	0	0	0	0		
187899																0	29633		746	2	212637		11291	26	254307	0	251712	0			0	0	0	0	0	0	0	0	0		
187947																0	5629		276	1	66842		16571	26	89318	0			1739	4	0	0	0	0	0	0	0	0	0		
188056																0	15970		1142	2	128530		46814	60	192456	0					0	0	0	0	0	0	0	0	0		
188430																0	30282		2487	9	687600		171166	348	891535	0			30305	48	0	0	0	0	0	0	0	0	7819		
188449																0	2007		0	0	39604		10069	13	51680	0			0	0	0	0	0	0	0	0	0	0	0		
188720																0	12089		270	1	96802		27591	38	136752	0			3787	8	0	0	0	0	0	0	0	0	0		
188739																0	2719		1431	4	34955		4391	12	43496	0			0	0	0	0	0	0	0	0	0	0	0		
188757																0	575		0	0	11257		2292	2	14124	0			2292	2	0	0	0	0	0	0	0	0	0		
188917																0	7670		299	1	111392		22620	33	141981	0					0	0	0	0	0	0	0	0	0		
188926																0	6089		0	0	49273		4527	13	59890	0			325	1	0	0	0	0	0	0	0	0	0		
189044																0	15865		1453	3	519246		71818	111	608382	0			9107	18	0	0	0	0	0	0	0	0	71509		
189129																0	24851		648	2	231792		46490	86	303781	0			16153	30	0	0	0	0	0	0	0	0	0		
189352															227622	0	13794		702	2	665564		337038	438	1017098	0	1010850	0	62168	106	0	0	0	0	0	0	0	0	27443		
189549																0	10510		445	1	75639		7246	19	93840	0			1890	3	0	0	0	0	0	0	0	0	0		
189745															198453	0	37630		2931	5	606166		252213	138	898940	0	877606	0	20768	43	0	0	0	0	0	0	0	0	123710		
189820																0	11499		0	0	117543		22749	44	151793	0					0	0	0	0	0	0	0	0	0		
189950																0	2526		0	0	41404		26602	54	70532	0			685	1	0	0	0	0	0	0	0	0	0		
190246																0	1231		0	0	13677		984	2	15892	0			0	0	0	0	0	0	0	0	0	0	0		
190451																0	11077		618	2	147561		32529	49	191785	0			3162	6	0	0	0	0	0	0	0	0	0		
190554																0	7998		0	0	111120		42319	56	161437	0					0	0	0	0	0	0	0	0	0		
190563																0	2224		288	1	49905		21091	28	73508	0			2239	4	0	0	0	0	0	0	0	0	0		
190639																0	0		0	0	14114		295032	159	317634	8488			290282	154	0	0	0	0	0	0	0	0	0		
190648																0	11365		922	2	94265		27741	43	134293	0			10689	22	0	0	0	0	0	0	0	0	0		
190947																0	7080		391	1	56901		9539	13	73911	0			376	1	0	0	0	0	0	0	0	0	0		
190956																0	4448		736	2	69491		3938	6	78614	0			0	0	0	0	0	0	0	0	0	0	0		
191355																0	8644		275	1	112485		35412	50	156816	0			4409	12	0	0	0	0	0	0	0	0	0		
191449																0	4644		259	1	28133		1912	4	34948	0			0	0	0	0	0	0	0	0	0	0	0		
191935																0	21965		1340	4	354139		149019	208	526463	0			35289	58	0	0	0	0	0	0	0	0	0		
192147																0	17164		1840	6	187964		77559	94	284527	0			13651	20	0	0	0	0	0	0	0	0	3539		
192156																0	3839		0	0	140117		75235	97	219570	379					0	0	0	0	0	0	0	0	0		
192558																0	13207		803	3	143704		34352	62	192066	0			8846	9	0	0	0	0	0	0	0	0	0		
192651																0	823		0	0	16776		845	3	18444	0			591	2	0	0	0	0	0	0	0	0	0		
192857																0	3172		0	0	55332		17996	29	76500	0			2805	8	0	0	0	0	0	0	0	0	0		
193162																0	1804		0	0	29075		5788	9	36667	0			2689	5	0	0	0	0	0	0	0	0	0		
193247																0	1008		0	0	34684		7077	10	42769	0			2241	2	0	0	0	0	0	0	0	0	0		
193461																0	10839		268	1	234510		163341	223	408958	0			32268	58	0	0	0	0	0	0	0	0	0		
193537																0	6372		557	2	68710		7842	13	83481	0			273	1	0	0	0	0	0	0	0	0	0		
193649																0	12139		850	3	108912		32019	58	153920	0	153653	0			0	0	0	0	0	0	0	0	0		
193809															38511	0	94740		12286	35	652370		77954	196	837350	0			9006	20	487	0	0	0	0	0	0	0	0		
194253																0	6809		0	0	21008		28698	91	56515	0			1664	5	0	0	0	0	0	0	0	0	0		
194440																0	3958		958	1	51865		28728	114	85509	0			7537	20	0	0	0	0	0	0	0	0	0		
194936																0	4026		626	2	73226		99886	286	177764	0					0	0	0	0	0	0	0	0	0		
195111																0	15968		303	1	337769		64318	106	418238	-120			22538	34	0	0	0	0	0	0	0	0	0		
195157																0	3620		585	2	28828		6157	7	39190	0					0	0	0	0	0	0	0	0	0		
195456																0	3227		0	0	58724		8457	15	70409	0			588	2	0	0	0	0	0	0	0	0	0		
196257																0	0		0	0	15816		890	3	16706	0			0	0	0	0	0	0	0	0	0	0	0		
196743																0	5655		0	0	161441		46808	87	214081	177			18887	22	0	0	0	0	0	0	0	0	0		
196752																0	0		0	0	3115		0	0	3115	0			0	0	0	0	0	0	0	0	0	0	0		
196800																0	16606		3241	7	176998		179232	701	376077	0			4801	13	0	0	0	0	0	0	0	0	0		
197142																0	13085		1641	5	123333		21813	31	159872	0					0	0	0	0	0	0	0	0	0		
197254																0	804		0	0	19142		3819	14	23765	0			0	0	0	0	0	0	0	0	0	0	0		
197302																0	34660		5519	12	286361		67038	138	393578	0			9562	24	0	0	0	0	0	0	0	0	0		
197357																0	1219		0	0	21365		942	3	23526	0			440	1	0	0	0	0	0	0	0	0	0		
197478	8800659	273608	8791382	271357	3000	0	0	0	0	0	0	75000	273608	271357	1270877	0	82184		4492	10	5537146		2903229	3537					1102778	939									379157		
197759																0	11924		0	0	133884		23046	42	168854	0			2472	6	0	0	0	0	0	0	0	0	0		
198046																0	4016		0	0	36712		6620	12	47348	0			1845	5	0	0	0	0	0	0	0	0	0		
198103																0	3996		445	1	41968		8626	23	55035	0			728	2	0	0	0	0	0	0	0	0	0		
198149																0	24775		1160	2	171901		33859	63	231695	0	230112	0	3530	5	0	0	0	0	0	0	0	0	0		
198251																0	4198		251	1	53456		8087	17	65992	0	66857	0	690	2	0	0	0	0	0	0	0	0	0		
198831																0	21653		4317	11	269977		71837	68	367785	0			20884	14	0	0	0	0	0	0	0	0	0		
198859																0	2599		251	1	38890		11191	20	52931	0			2466	6	0	0	0	0	0	0	0	0	0		
198961																0	4091		0	0	68364		17927	36	90382	0			0	0	0	0	0	0	0	0	0	0	0		
199052																0	2312		566	2	38563		1844	3	43285	0			708	2	0	0	0	0	0	0	0	0	0		
199137																0	874		340	1	40628		7157	16	48999	0					0	0	0	0	0	0	0	0	0		
199351																0	247		0	0	8447		1214	4	9908	0			0	0	0	0	0	0	0	0	0	0	0		
199436																0	11698		826	3	105113		11703	28	129340	0			4151	6	0	0	0	0	0	0	0	0	0		
199454																0	1098		0	0	16473		2339	5	19910	0					0	0	0	0	0	0	0	0	0		
199463																0	5374		630	2	115640		42842	47	164486	0			7542	13	0	0	0	0	0	0	0	0	0		
199940																0	14046		270	1	179486		13274	40	207076	0			4965	17	0	0	0	0	0	0	0	0	0		
200042																0	2443		0	0	21140		4775	7	28358	0					0	0	0	0	0	0	0	0	0		
200435																0	25939		3876	9	315240		151588	190	496643	0			29042	24	0	0	0	0	0	0	0	0	5878		
200640																0	17400		1100	4	181300		502598	1411	702398	0	726002	25	110923	120	0	0	0	0	0	0	0	0	0		
201049																0	6074		0	0	74875		12921	24	93870	0			1085	2	0	0	0	0	0	0	0	0	0		
201254																0	2183		0	0	133738		32555	49	168476	0			4392	8	0	0	0	0	0	0	0	0	0		
201441																0	2554		0	0	51895		13312	17	67761	0			0	0	0	0	0	0	0	0	0	0	0		
201638																0	26147		1923	3	278352		39876	84	346298	0			16131	18	0	0	0	0	0	0	0	0	51111		
201647																0	10021		0	0	59103		10081	19	79205	0			685	2	0	0	0	0	0	0	0	0	0		
201834																0	11093		1791	4	542276		398303	422	953464	0			117671	111	0	0	0	0	0	0	0	0	20220		
202251																0	5294		255	1	88467		37853	77	131870	0			5984	15	0	0	0	0	0	0	0	0	0		
202514																0	2663		0	0	79216		53368	70	135246	0			14213	18	0	0	0	0	0	0	0	0	0		
202541																0	5710		1923	4	87650		14229	31	109512	0			3434	7	0	0	0	0	0	0	0	0	0		
202550																0	10132		254	1	149897		35036	65	195319	0			579	2	0	0	0	0	0	0	0	0	0		
202907															1348850	0	212425		6839	16	2447505		1622102	5074	4288871	0	4287487	0	210421	372	0	31	0	0	0	0	0	0	0		
203052																0	2418		0	0	35165		6767	12	44350	0			4086	8	0	0	0	0	0	0	0	0	0		
203418																0	15185		277	1	200278		31496	56	247236	0			7414	18	0	0	0	0	0	0	0	0	0		
203575																0	7710		328	1	56396		1756	5	66190	0			506	1	0	0	0	0	0	0	0	0	0		
204004															1675410	0	334238		10811	34	2548898		2000961	1310	4894909	0	4808780	0	109517	204	0	0	0	69993	0	0	0	0	0		
204237																0	10995		255	1	163121		102075	74	276446	0			32599	18	0	0	0	0	0	0	0	0	0		
204826																0	9803		0	0	126901		36583	40	173287	0			3332	6	5348	1311	667	0	0	0	0	0	0		
205159																0	3657		0	0	25224		3962	8	32843	0			0	0	0	0	0	0	0	0	0	0	0		
205243																0	14593		853	2	111103		30236	43	156785	0			5182	10	0	0	0	0	0	0	0	0	0		
205346																0	15508		823	3	134538		30591	47	181460	0			4338	10	0	0	0	0	0	0	0	0	0		
205458																0	2331		517	1	24640		6456	13	33945	0			0	0	0	0	0	0	0	0	0	0	0		
205542																0	9092		0	0	92241		26686	58	128019	0			7867	5	0	0	0	0	0	0	0	0	0		
205654															546985	0	70438		8415	19	815498		493557	429	1387908	0	1323250	0	42714	48	0	0	0	0	0	0	0	0	0		
206156																0	2020		750	1	86070		40531	56	129371	0			6185	8	0	0	0	0	0	0	0	0	0		
206174																0	34622		1699	5	138334		36162	70	210817	0			1734	3	0	0	0	0	0	0	0	0	0		
206772																0	1472		0	0	69406		13364	20	84244	0					0	0	0	0	0	0	0	0	0		
206950																0	1873		0	0	18368		5459	9	25700	0			0	0	0	0	0	0	0	0	0	0	0		
207041																0	2192		0	0	20086		1969	3	24247	0			0	0	0	0	0	0	0	0	0	0	0		
207050																0	7149		0	0	136301		68828	77	212278	0					0	0	0	0	0	0	0	0	9635		
207452																0	6668		255	1	77907		31035	47	115865	0			11551	19	0	0	0	0	0	0	0	0	0		
207555																0	7926		0	0	91200		18612	33	117738	0			2479	7	0	0	0	0	0	0	0	0	1887		
207564																0	713		0	0	13201		646	2	14559	0			646	2	0	0	0	0	0	0	0	0	0		
207845																0	31278		1808	6	317499		162763	167	513348	0			26922	28	0	0	0	0	0	0	0	0	0		
207872																0	7672		263	1	221378		77476	104	306789	0			24121	28	0	0	0	0	0	0	0	0	0		
207957																0	0		0	0	11980		2923	7	14903	0					0	0	0	0	0	0	0	0	0		
208057																0	23136		720	2	234053		109343	140	367253	0			9052	17	0	0	0	0	0	0	0	0	0		
208169															565001	0	20922		3288	9	596496		810435	975	1431141	0	1404750	0	80232	146	0	0	0	0	0	0	0	0	24638		
208244	5735209	0	5792474	0	0	0	0	4360	0	150000	0	0	0	0	1179455	0	272631		13319	39	4073201		1376058	1623					302538	412									0		
208347																0	5998		778	2	26413		5297	12	38486	0			0	0	0	0	0	0	0	0	0	0	0		
208440																0	4887		280	1	57875		12893	30	75935	0			3156	9	0	0	0	0	0	0	0	0	0		
208459																0	1153		271	1	25910		8522	15	35856	0			260	1	0	0	0	0	0	0	0	0	0		
208655																0	9269		330	1	132960		14102	30	156662	0			6408	14	0	0	0	0	0	0	0	0	0		
208972																0	13342		441	1	50928		2800	9	67511	0			0	0	0	0	0	0	0	0	0	0	0		
209148																0	8104	525	0	0	190876	19364	54180	71	253160	0			10732	10	0	0	0	0	0	0	0	0	0		
209335																0	29991		3820	12	533480		146574	212	713864	0			15145	27	0	0	0	0	0	0	0	0	125927		
209362																0	2126		449	1	37766		6235	13	46576	0			2256	5	0	0	0	0	0	0	0	0	9244		
209447																0	6393		0	0	44557		2039	6	52989	0			705	2	0	0	0	0	0	0	0	0	0		
