"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	
261940	0	0					3038	36082	36828					15289	0	26871	36082	0	0	0	0									
262059	0	0					571	0	74296					0	0	7155	0	9774	0	0	0									
262237	0	0					669	0	27430					8813	0	4564	0	14379	0	0	0									
262358	0	300					0	22403	24419					19000	0	18747	22099	1240	0	0	0									
262451	0	0					1203	0	40648					13539	0	7372	0	12622	0	0	10151									
262741	0	0					1110	13877	10244					12027	0	10244	12369	0	0	0	0									
262844	0	0					1178	0	30011					23113	0	8671	0	11795	0	0	11101									
262956	0	0					683	264	28062					12000	0	5384	264	22678	0	0	0									
263243	0	0					2033	7607	33607					23162	16	24552	7567	0	0	0	4021									
263551	0	0					356	500	1842					0	500	503	0	0	0	0	0									
263627	0	0					924	15687	0					0	10547	0	5112	0	0	0	0									
264156	0	1305					0	6979	1305					0	0	0	0	0	0	0	0									
264455	0	0					354	0	96385					201	0	55166	0	8719	0	0	534									
264558	0	4147					1294	30303	18163					121	11029	0	2403	0	64	0	6077									
264941	0	0					3283	0	8881					43908	0	1986	0	0	0	0	1141									
265340	0	0					536	62	53736					5000	0	23542	40	18447	0	0	0									
265407	0	0					4041	2150	199300					17547	0	67792	2100	17315	2101	2198	80349									
265452	0	0					723	15965	13969					9550	8828	2602	4979	10755	0	0	748									
265676	0	0					699	2884	7435					12362	0	3158	2884	0	0	0	0									
266066	0	0					700	2219	33290					5481	0	0	2219	7331	0	0	0									
266244	0	0					749	0	27819					8800	0	11739	0	15161	0	0	581									
266253	0	0					512	0	14939					8151	0	2730	0	4666	0	0	0									
266271	0	0	5249	252	0	17	146805	7949	2009840	1344	17589584	0	16387362	2721474	0	554488	0	0	0	0	1555401	0	1454833	0	0	2700	0	0	250	
266655	0	500					240	0	8812					3394	0	2365	0	4480	0	0	0									
266851	0	0					979	0	28798					9000	0	24417	0	4371	0	0	0									
266879	3	0					495	3	140					0	0	0	0	0	140	0	0									
266945	0	0					2565	175	105010					0	0	5047	175	62643	3	0	0									
267652	0	0					739	0	13805					0	0	10232	0	3573	0	0	0									
267737	0	0					10735	0	264444					126258	0	48623	0	10309	22	0	102951									
268136	0	0					416	250	10322					2000	0	3020	250	3559	0	0	0									
268257	0	0					996	50503	35547					2877	7963	24604	12458	10483	0	0	14534									
268556	0	0					3389	20474	68214					0	0	10434	20474	0	0	0	60752									
268734	0	0					2104	0	122187					27000	0	0	0	0	5598	0	0									
268828	0	0					600	0	108717					0	0	91601	0	14583	0	0	0									
268976	0	0					2470	84256	0					0	57347	0	4307	0	0	0	0									
269049	0	0					3713	0	35702					51600	0	11067	0	265	0	0	7301									
269058	4108	409					912	25228	1988					3700	4523	509	16597	313	0	0	0									
269478	0	0					1323	0	24171					13725	0	133	0	2313	3664	0	0									
269759	0	0					76	9089	3461					1	0	3461	9089	0	0	0	0									
270036	0	4993					24660	0	319836					332500	0	37637	0	5336	0	0	21398									
270148	0	0					516	0	16062					0	0	9024	0	3026	0	0	0									
270335	0	0					2598	1019	86907					38400	0	24164	999	12928	187	0	8134									
270353	0	0					249	0	15865					446	0	3307	0	11017	0	0	0									
270504	0	4122					3907	49770	23130					24353	0	18882	49770	0	126	0	17110									
270531	0	0					5674	0	30370					0	0	18174	0	0	0	0	0									
270652	7103	0					0	20990	0					0	7684	0	6203	0	0	0	0									
271136	999	0					31	999	0					0	0	0	0	0	0	0	0									
271154	0	4005					810	0	22067					12952	0	2161	0	7060	0	0	3078									
271275	0	0					3109	0	32434					37315	0	1008	0	4101	2757	0	0									
271341	0	0					2174	990	7110					1056	0	0	990	902	0	0	0									
271529	0	0					1516	0	49056					15477	0	9092	0	15580	1934	0	18148									
271631	0	0					1848	3227	67278					22000	0	26445	3227	255	0	0	22780									
271743	0	0					215	0	8767					4000	0	2534	0	4354	131	0	0									
271752	0	0					272	0	43280					1000	0	0	0	27101	0	0	0									
271855	0	0					1536	77112	157954					1000	0	0	22775	24729	0	0	0									
272030	0	0					0	0	9044					0	0	0	0	5248	0	0	0									
272058	0	0					162	1290	0					4700	0	0	1290	0	0	0	0									
272151	0	0					19	296	17048					0	7	8188	285	6483	14	0	0									
272218	0	9375					20502	114901	431868					654036	0	104621	515	5230	38647	65919	231047									
272245	0	0					0	7186	0					0	6115	0	585	0	0	0	0									
272272	0	0					7595	0	61155					67350	0	4352	0	17262	25	0	23069									
272302	0	0					5542	0	234054					61638	0	49005	0	5873	51378	0	10559									
272870	0	0					954	0	8256					2468	0	0	0	0	0	0	0									
273149	0	501					1639	0	4079					16681	0	0	0	3578	0	0	0									
273251	0	0					258	0	15069					1004	0	14948	0	121	0	0	0									
273336	8116	20154					3206	55411	57464					35000	0	36807	47095	0	503	0	0									
273550	0	0					1439	71	34987					24000	25	6378	0	17393	1537	0	0									
273653	0	0					166	0	5762					0	0	1575	0	4091	0	0	0									
273662	0	0					292	0	325601					0	0	49171	0	94405	0	0	0									
273840	0	0					446	0	13276					4065	0	2313	0	5976	0	0	456									
273859	0	0					188	4023	0					0	1249	0	1987	0	0	0	0									
274025	0	0					36	0	6937					26	0	6626	0	311	0	0	0									
274052	0	0					328	0	12308					2936	0	3917	0	307	0	0	0									
274164	0	0					489	346	98					1837	300	18	0	0	0	0	0									
274548	0	0					825	1734	5699					11500	13	4630	1718	0	3	0	3325									
274641	1520	0					103	6889	0					0	3538	0	1831	0	0	0	0									
274753	0	0					110	1076	4432					925	0	1803	1070	0	2	0	0									
274829	0	0					2734	0	117366					35000	0	3267	0	21699	27	0	16776									
274856	51	1438					275	456	13406					3000	0	10898	405	546	0	0	0									
275255	0	0					120	0	5582					2250	0	1242	0	2497	0	0	0									
275358	0	0					1427	0	29256					19000	0	0	0	14924	0	0	10590									
275509	0	3750					439	39391	11375					0	0	7625	39391	0	0	0	0									
275657	0	353					39	730	20660					0	0	9610	730	10697	0	0	0									
275750	0	0					2367	17633	71668					0	0	5393	17633	0	0	0	39094									
276159	0	0					11	0	37247					0	0	13992	0	22244	0	0	0									
276355	0	0					69	4176	0					0	4176	0	0	0	0	0	0									
276551	0	0					568	5109	7881					4503	0	5205	5109	0	0	0	0									
276579	0	9005	0	0	0	0	85039	557195	1524037	0	18439165	1848865	14920748	798	0	408116	493305	76293	18588	52539	154806	0	12579	0	0	63890	999456	0	0	
276645	0	0					936	0	23118					13800	0	4194	0	13179	0	0	9666									
276654	0	0					177	0	23170					0	0	21833	0	1337	0	0	0									
276775	0	0					734	19	1521					200	0	0	0	597	509	0	0									
276850	0	0					5353	0	174681					85442	0	13086	0	22874	9	0	2843									
276953	0	0					95	0	18110					1	0	15717	0	2303	90	0	0									
277053	0	0					277	0	8172					2270	0	5920	0	2252	0	0	0									
277240	0	0					910	0	25178					18200	0	17347	0	340	0	17174	11431									
277277	0	1507					650	1058	5841					10300	1000	1112	0	955	0	0	0									
277558	0	0					358	0	16176					4000	0	7813	0	8229	0	0	0									
277567	0	2033					684	0	4361					10000	0	0	0	1822	0	0	0									
277736	0	0					455	0	11281					7750	0	2072	0	9209	0	0	857									
277820	0	0					2088	121052	53693					15000	23769	53693	22801	0	0	0	24824									
278078	0	0					2356	0	27884					24500	0	5658	0	4681	44	0	6895									
278153	0	0					1045	0	4308					13370	0	258	0	305	0	0	0									
278256	0	0					302	0	31524					4627	0	7477	0	10519	0	0	2575									
278555	0	2557					3506	0	51420					40000	0	10074	0	4388	4888	0	0									
278733	0	0					128	0	10530					0	0	4045	0	1005	0	0	0									
278751	0	0					113	0	11435					0	0	5719	0	0	0	0	0									
278818	0	0					2897	0	99723					58963	0	21401	0	56533	152	0	0									
278957	0	8030					2301	0	17901					18452	0	4284	0	5587	0	0	0									
279105	0	0					14894	15836	274867					205731	8000	8751	6800	5556	1701	0	3574									
279338	0	0					3758	0	53376					13250	0	0	0	0	0	0	0									
279673	0	1000					1014	0	10654					6000	0	5943	0	781	0	0	0									
279842	0	0					1076	0	34233					6000	0	103	0	17330	0	0	3658									
279954	0	302					1470	0	64347					17442	0	23603	0	27125	0	0	3218									
280044	0	0					8238	0	208165					85000	0	0	0	39380	1608	0	21221									
280110	0	104	0	2	0	194	358513	24309	15472118	0	92024405	3561624	79195402	4896665	0	636	3309	87073	1874	20199	1072201	0	1525691	0	13680648	8000	175896	13000	0	
280138	0	0					167	0	38035					4	0	15944	0	20387	0	0	0									
280352	0	0					0	15021	0					0	14566	0	60	0	0	0	0									
280558	0	0					9	0	5289					0	0	0	0	301	0	0	0									
280950	0	0					61	0	42973					0	0	34522	0	8451	0	0	0									
281144	0	0					1066	33824	8561					0	31034	0	2790	0	8561	0	0									
281210	0	0					599	6233	90864					5084	8	29684	6108	23532	0	0	1641									
282048	0	0					1397	0	27836					18800	0	44	0	3153	0	0	0									
282226	0	508					564	0	51004					0	0	49197	0	1176	0	0	0									
282329	0	0					11320	0	191423					46822	0	45467	0	62017	156	0	54494									
282824	0	0					492	0	10615					3000	0	3092	0	5054	133	0	0									
283157	0	0					91	269	6530					0	0	514	180	6016	0	0	0									
283438	0	0					11010	0	153780					3000	0	70264	0	38733	0	0	0									
283652	0	0					1011	0	10321					8944	0	10321	0	0	0	0	0									
283737	0	0					1727	54729	0					191	54729	0	0	0	0	0	13049									
283858	0	0					751	0	13459					8000	0	6015	0	7444	0	0	0									
283867	0	0					2661	343	30588					49694	0	500	343	0	0	0	180									
284154	0	0					95	5356	45					0	4389	0	0	0	0	0	0									
284239	0	0					415	10404	845					8543	9302	501	0	0	0	0	0									
284248	0	0					228	0	26221					1500	0	1500	0	1937	0	0	0									
284332	0	0					1232	0	71757					14000	0	33639	0	390	0	0	2814									
284408	0	0					285	0	16115					0	0	2628	0	436	0	0	619									
284556	0	0					895	0	7414					3500	0	1004	0	102	0	0	0									
284819	0	0					42812	32059	1003917					477610	0	0	32059	271201	19729	0	307459									
284958	0	0					133	300	5733					0	300	5430	0	303	0	0	0									
285151	501	0					367	1002	20552					0	501	17876	0	0	0	0	0									
285348	0	0					4425	6547	15794					1000	0	3009	6547	0	0	0	0									
285544	0	0					1227	0	0					3500	0	0	0	0	0	0	0									
285553	0	0					0	550	8220					0	0	3573	550	1476	0	0	0									
285740	0	0					2146	5546	116618					43645	52	25358	2599	28586	0	0	18955									
285759	0	0					351	0	8544					2250	0	1347	0	2308	0	0	0									
285777	0	0					418	1300	11083					6000	0	3851	0	1570	421	0	0									
285852	0	0					600	0	46270					4800	0	1660	0	12887	0	0	0									
285928	0	0					1592	0	42057					26100	0	4372	0	7155	0	0	0									
286251	0	536					0	0	4513					0	0	2911	0	917	0	0	0									
286457	0	0					148	0	1251					0	0	1251	0	0	0	0	0									
286840	0	0					0	3613	539					0	0	0	3613	0	0	0	0									
287007	0	26939					60	6	26939					0	0	0	0	0	0	0	0									
287342	0	1520					455	0	11087					8819	0	4061	0	4294	0	0	0									
287351	0	0					400	0	47254					0	0	32733	0	6216	0	0	6899									
287539	0	0					1393	3563	7147					0	0	37	3563	0	7050	0	0									
287650	0	0					164	572	6148					0	0	0	572	0	0	0	0									
287856	250	0					0	6361	0					0	0	0	6111	0	0	0	0									
287922	0	0					5	0	11877					0	0	6391	0	4355	0	0	0									
287959	0	0					299	0	43625					0	0	34646	0	1407	0	0	6643									
288152	0	0					69	6699	0					0	4112	0	50	0	0	0	0									
288358	0	0					1729	0	66879					15094	0	65661	0	88	0	0	138									
288376	0	9023					1342	0	71059					1270	0	1941	0	11130	0	0	0									
288853	0	0					3125	210469	239362					32837	0	0	65377	53163	0	0	0									
289056	0	0					430	8756	3074					510	3591	2079	5165	995	0	0	0									
289225	0	0					2258	8285	44191					29000	0	15	5629	9925	0	0	0									
289449	0	0					180	0	18614					0	0	13305	0	5309	0	0	0									
289515	0	9999					6482	0	155659					112907	0	31778	0	43915	3323	0	63326									
289702	0	320					8900	6688	37812					134569	0	510	6688	0	14568	0	0									
289739	0	0					851	0	5711					6782	0	1960	0	0	0	0	0									
289757	0	0					867	0	23247					10000	0	14037	0	4262	0	0	0									
290052	0	0					1511	7276	130433					12228	0	35821	7276	2529	0	0	28759									
290230	0	0					669	0	31252					0	0	20443	0	6417	406	0	0									
290249	0	0					1865	5051	111926					15798	0	901	5051	48573	0	0	38860									
290838	0	0					0	728	0					0	501	0	227	0	0	0	0									
290922	6597	0					78	6597	0					0	0	0	0	0	0	0	0									
291059	0	0					695	572	462					9326	0	207	0	0	0	0	0									
291152	0	0					711	85532	134375					1386	0	10028	26844	21266	0	0	0									
291273	0	0					7649	0	90865					162063	0	0	0	0	238	0	0									
291330	0	0					458	0	29544					5000	0	0	0	5821	0	0	0									
291611	0	0					1034	0	166040					139	0	91573	0	34094	19299	0	0									
291732	0	0					103	0	40272					0	0	18661	0	16935	0	0	0									
292234	0	0					4088	900	34023					35820	0	6121	0	1362	0	0	0									
292467	0	0					61	1367	15257					0	1200	0	0	0	0	0	1228									
292524	0	0					7977	0	126365					112679	0	0	0	51013	0	0	0									
292850	0	0					159	7140	9722					0	0	9722	7140	0	0	0	0									
292908	0	0					3388	2753	77904					36374	0	23193	2718	38430	0	0	6662									
293053	0	0					1186	0	109785					0	0	78417	0	31368	0	0	0									
293352	0	0					140	0	7359					0	0	1556	0	2354	0	0	0									
293437	0	0					3178	0	145484					42278	0	61671	0	65282	0	0	0									
293651	0	0					1639	0	37284					24350	0	0	0	7037	0	0	0									
293754	0	6199					635	0	6199					5000	0	0	0	0	0	0	3998									
294023	0	0					445	0	45800					146	0	12931	0	19239	3027	0	761									
294153	0	0					200	0	10906					0	0	5476	0	531	172	0	0									
294256	0	0					3927	0	38679					43310	0	19702	0	4579	0	44961	10731									
294564	0	0					4129	0	49278					58394	0	1368	0	18507	0	0	0									
294751	0	0					651	1620	17901					0	0	0	0	1713	0	0	0									
294779	28	0					5705	7087	13471					109588	0	0	0	0	969	0	0									
294827	0	0					1178	0	23576					1500	0	8477	0	1350	0	0	0									
295011	0	517					1716	2673	64143					21665	0	16223	2673	20489	0	0	4626									
295057	0	0					568	0	9468					2500	0	6633	0	767	0	0	4906									
295646	246	0					0	10756	0					0	5940	0	3676	0	0	0	0									
295758	0	0					172	200	3166					1001	0	2590	200	519	0	0	0									
296438	0	0					874	0	19561					5000	0	1703	0	0	0	0	0									
296456	0	0					1192	490	4865					19000	0	504	490	205	0	0	0									
296559	0	0					456	0	124045					170	0	77654	0	4380	0	0	19904									
296755	0	0					270	0	5044					2000	0	0	0	0	0	0	0									
296858	0	0					55	0	8771					0	0	5406	0	700	0	0	0									
297051	0	0					385	0	12125					6550	0	1553	0	5974	0	0	0									
297257	0	0					57	0	0					0	0	0	0	0	0	0	0									
297453	0	0					1543	99770	151696					0	0	22654	27349	24787	0	0	0									
297547	0	0					0	26	16					0	0	16	0	0	0	0	0									
297631	0	0					668	9088	13507					7925	3500	0	2763	11711	0	0	77									
297761	0	0					3383	0	44279					29000	0	5055	0	37148	426	0	0									
298049	0	405					213	0	24835					0	0	18229	0	362	0	0	0									
298218	986	2102					1164	62743	31553					0	30291	6022	8798	6792	14793	0	0									
298245	0	0					1222	0	96687					22122	0	20653	0	26421	0	0	3930									
299046	0	0					1683	51513	253627					0	0	55971	51513	16189	0	0	109207									
299251	0	0					125	525	3535					0	0	3276	524	0	0	0	0									
299644	0	0					1509	0	20993					22700	0	6816	0	12877	0	0	0									
299653	0	0					267	2008	1744					1928	155	1539	1628	205	0	0	0									
299868	0	0					4820	0	0					65000	0	0	0	0	0	0	0									
300009	0	0					3808	5001	44137					47254	0	5570	0	6950	2645	0	1770									
300036	0	0					10849	0	36244					43669	0	20827	0	0	1306	0	4092									
300063	0	0					1072	0	0					6000	0	0	0	0	0	0	0									
300157	9498	6004					66	9705	6004					24	0	0	207	0	0	0	0									
300250	0	0					221	38	3679					0	0	2259	20	1313	0	0	0									
300353	0	0					752	0	91617					0	0	24885	0	3163	0	0	0									
300456	0	0					0	3438	7996					0	0	7540	3438	0	0	0	0									
300531	0	0					5640	0	73328					55000	0	57047	0	0	0	0	0									
300933	0	0					1046	0	38137					3908	0	2405	0	8210	173	0	0									
300942	0	0					1261	0	27931					4307	0	5939	0	20972	0	0	6177									
300960	0	0					581	1229	28557					6000	0	0	1229	9027	0	0	3461									
301640	0	0					896	602	9357					15500	0	0	0	1663	2	0	0									
301800	0	0					2688	10888	40759					30000	0	0	0	0	20791	0	0									
302030	0	0					205	119	16114					0	0	0	0	0	0	0	0									
302133	0	0					66	0	5205					0	0	527	0	0	0	0	0									
302450	0	0					0	0	27881					455	0	27430	0	451	0	0	0									
302553	0	0					199	0	18343					0	0	4973	0	1604	0	0	0									
302656	0	0					2880	0	35894					44173	0	4003	0	5985	0	0	0									
302665	0	0					411	801	10351					0	485	10351	0	0	0	0	0									
303550	0	0					9824	0	394577					77239	0	2552	0	118876	8	0	68395									
303653	4184	0					50	12321	71644					0	4234	63528	917	2809	0	0	0									
303701	0	0					776	0	25575					3817	0	0	0	8716	0	0	0									
303747	0	0					0	0	25485					0	0	6303	0	13028	0	0	2685									
303952	0	0					1762	10509	70084					13650	0	43257	10509	23441	0	0	4571									
304155	0	0					0	0	5243					0	0	4332	0	325	505	0	0									
304173	0	0					2902	86311	64911					0	46261	16075	17020	2658	250	0	0									
304520	0	0					485	0	16484					2546	0	16484	0	0	0	0	9569									
304762	0	0					0	3668	7168					0	0	7168	3668	0	0	0	0									
304913	0	24981					1791	0	34192					0	0	0	0	1322	0	0	0									
305059	0	0					229	545	3139					2350	0	3139	545	0	0	0	0									
305152	0	0					294	0	39885					44	0	12539	0	0	0	0	0									
305237	0	0					716	0	34517					10000	0	14694	0	8759	0	0	13715									
305433	0	0					1372	0	57041					15200	0	13714	0	3403	0	0	0									
305442	0	0					728	0	17695					6000	0	11180	0	0	0	0	0									
305648	0	0					345	0	28164					4000	0	3028	0	10580	0	0	1739									
305750	0	0					42	0	149113					0	0	35888	0	4037	0	0	3633									
306056	1401	0					122	1401	0					0	0	0	0	0	0	0	0									
306140	0	0					503	0	26221					8500	0	16163	0	10058	0	0	0									
306159	0	633					3023	0	1891					32218	0	1241	0	0	0	0	0									
306337	0	0					1374	0	54377					67	0	30889	0	11363	0	0	0									
306739	0	4548					177	0	4816					0	0	0	0	268	0	0	0									
306908	0	0					2865	8464	100415					30240	0	13110	8464	47271	0	0	0									
307062	0	0					542	38695	43556					3800	0	43554	38695	0	2	0	0									
307334	0	0					257	8281	1499					2000	6087	1301	2194	198	0	0	0									
307361	0	0					822	165	75294					7669	0	20998	165	9011	0	0	4618									
307679	0	0					3183	7558	54425					25500	0	1998	7039	21607	5000	0	0									
307745	0	0					1601	0	43065					5600	0	27961	0	12218	0	0	4162									
307932	0	0					10	0	20259					0	0	1735	0	1184	0	0	0									
307950	0	0					951	0	25209					15500	0	14051	0	9082	0	0	0									
308256	0	1011					117	0	13516					1125	0	11962	0	543	0	0	0									
308340	0	0					939	1097	12934					12866	0	0	782	9926	0	0	0									
308443	0	0					5071	466	61438					95853	0	2044	466	8864	0	0	0									
308836	0	89					208	0	18466					3500	0	14767	0	696	0	8200	4450									
309150	0	0					806	0	24133					5000	0	1204	0	21515	0	0	3292									
309570	0	1004					7934	0	30311					118511	0	0	0	0	761	0	5284									
309655	0	0					1400	0	11554					19620	0	0	0	866	0	0	0									
309851	0	0					197	457	10147					0	0	527	455	1123	0	0	0									
310437	0	0					1052	0	17373					0	0	15302	0	0	546	0	0									
310727	0	2169	0	9112	0	0	59235	138277	2018545	0	12266533	81150	10869926	776034	0	95224	16221	223837	0	0	381977	121956	717249	0	970952	0	0	100	2	
310754	0	0					523	0	2377					1950	0	0	0	0	0	0	0									
310875	0	0					4761	0	3773					45300	0	3124	0	0	0	0	0									
310950	0	0					593	0	42271					9206	0	13372	0	32	0	0	0									
310978	0	0					21653	2648	202470					428000	0	36305	0	42539	0	0	84000									
311050	0	0					1869	117217	205309					7500	0	826	97117	0	0	0	81820									
311144	0	0					0	2053	2086					0	0	2019	2053	0	0	0	0									
311256	0	0					919	0	13036					10000	0	4196	0	6988	0	0	0									
311265	0	0					199	172	62056					0	0	32706	172	19228	0	0	0									
311452	0	0					177	0	26798					0	0	10431	0	7087	0	0	0									
311603	0	0					9593	0	89013					146267	0	2004	0	1697	68300	0	0									
311649	0	0					275	0	11553					4499	0	7123	0	4397	0	0	0									
311658	0	0					337	900	37121					500	0	20127	900	9096	0	0	0									
311845	0	0					49534	0	956070					756873	0	767864	0	105911	0	0	86305									
311939	0	0					210	0	25277					1640	0	10039	0	1618	0	0	0									
312244	0	0					4095	0	66799					66221	0	9308	0	17392	131	0	17962									
312356	0	0					0	21744	0					0	21609	0	135	0	0	0	0									
312730	0	18109					9666	40834	134840					54089	0	51255	40834	338	2593	0	0									
313009	0	0					492	285	16492					3200	0	13454	285	0	0	0	0									
313157	0	0					356	0	30779					1000	0	7676	0	3644	0	0	0									
313223	0	0					515	0	34368					6143	0	5506	0	21143	0	0	0									
313401	0	0					393	3956	56487					0	0	32199	3956	18979	0	0	1022									
313531	0	0					2200	0	57452					28000	0	24297	0	974	0	0	0									
313577	0	0					2765	0	30296					26000	0	4069	0	3359	0	0	0									
314033	0	0					697	13508	5873					2837	3992	4204	9431	1532	0	0	0									
314257	0	0					1763	0	5779					15185	0	3097	0	2632	0	0	538									
314444	0	0					743	0	38784					13900	0	8643	0	15160	0	0	0									
315339	0	0					150	0	15143					1000	0	8614	0	1950	4579	0	0									
315357	0	0					827	0	18363					11441	0	7533	0	9830	0	0	0									
315629	0	0					2038	0	92466					36436	0	68648	0	6949	172	0	0									
315656	0	0					1178	2	0					22595	0	0	0	0	0	0	0									
315674	0	0					1587	0	54670					0	0	3682	0	2289	1314	0	0									
315852	0	0					3054	0	74833					14509	0	37446	0	25664	0	0	10638									
316354	0	0					1391	0	6443					15700	0	4328	0	1415	484	0	0									
316840	0	0					26113	65304	407139					699689	22716	35034	384	0	0	0	280841									
316859	0	0					446	1066	17763					4290	0	15063	1066	2683	0	0	0									
316934	0	0					308	12198	0					0	11096	0	1102	0	0	0	0									
317100	99	77					3681	16996	50380					43635	100	0	0	10401	6103	0	350									
317258	0	0					581	1839	61061					3500	0	12457	1839	17018	0	0	21960									
317342	0	3053					5547	37	211138					116013	0	95850	0	34381	0	0	52313									
317650	0	0					0	597	36294					0	59	4567	375	304	0	0	0									
318639	0	0					129	0	2961					0	0	1138	0	0	0	0	0									
318835	0	0					1552	2738	17652					7850	0	5654	2010	4817	857	0	2987									
319047	0	0					876	0	27393					4515	0	18228	0	4647	63	0	11158									
319458	0	0					636	0	53766					0	0	8429	0	4541	8975	0	0									
319542	0	0					437	10294	8343					0	6002	7108	3678	882	0	0	1348									
319551	0	0					1453	0	32839					20634	0	0	0	15197	0	0	0									
320034	0	0					134	0	21086					0	0	0	0	453	0	0	0									
320052	0	0					5295	0	29795					0	0	20547	0	752	0	0	0									
320070	0	0					1075	0	11805					0	0	4023	0	0	35	0	0									
320119	0	0	0	0	70053	19725	46166	498394	3045764	0	7847319	44516	7114620	682733	1018	125566	397320	0	5559	0	2025892	2683	1044326	0	1664631	0	177919	27320	8038	
320155	0	0					5374	0	198382					84275	0	30391	0	82086	0	0	4490									
320856	0	0					55	0	4422					300	0	4422	0	0	0	0	0									
321152	1504	0					39	7004	0					30	5500	0	0	0	0	0	0									
321255	0	0					0	4429	11					0	1650	0	2763	0	0	0	0									
321330	0	0					158	0	2953					2007	0	0	0	2953	0	0	0									
321947	0	0					1102	3135	97551					10343	0	24151	3135	25225	992	0	4291									
322056	0	0					587	43035	60541					63	0	1048	43035	0	33	0	0									
322449	0	0					96	880	0					0	100	0	780	0	0	0	0									
322476	0	0					82	0	1165					400	0	493	0	0	0	0	0									
322551	0	3017					80	0	3054					0	0	0	0	37	0	0	0									
322757	0	0					209	0	9189					1500	0	635	0	3703	0	0	0									
322850	0	0					619	0	37537					7966	0	3655	0	1516	0	0	0									
323035	0	0					1142	157180	13233					0	119877	0	36762	0	13233	0	9081									
323204	0	0					2230	4792	132741					22750	0	62312	4792	26856	0	0	7874									
323651	0	0					243	23612	36502					0	0	10134	23612	0	0	0	700									
323718	0	1027					1370	14564	26374					10000	0	15248	14564	9923	0	0	0									
324153	0	0					730	0	68843					12000	0	11226	0	10150	0	0	5000									
324229	0	0					287	0	2517					0	0	1753	0	733	0	0	0									
324256	0	0					0	16726	0					0	15550	0	582	0	0	0	0									
324274	0	0					1455	0	259496					0	0	83624	0	0	113	0	21000									
324340	0	0					4574	0	75307					22476	0	14562	0	50805	1817	0	16992									
324649	0	0					5581	1001	129702					42107	0	129702	777	0	0	0	10000									
324854	0	0					1170	0	55428					4060	0	62	0	17948	0	0	0									
324863	0	0					657	83052	89278					0	36480	39974	46572	49304	0	0	0									
324975	0	0					2752	5284	36460					4000	0	1543	5284	0	0	0	0									
325141	0	0					504	49770	402					10	18885	0	8436	0	402	0	0									
325459	0	0					182	0	10055					0	0	4606	0	2172	88	0	0									
325534	0	0					2839	235	62762					1345	0	13679	235	24517	0	0	0									
325824	0	0					509	0	16774					0	0	6836	0	8502	0	0	0									
326054	0	0					834	1239	37281					15000	0	18613	917	11883	0	0	13420									
326344	0	0					984	5742	88602					4000	0	0	5742	11663	0	0	5699									
326858	0	0					7206	13653	288094					70330	0	39172	13653	63577	0	0	146894									
326979	0	0					2232	2673	82846					13481	0	19754	0	0	0	0	0									
327015	0	0					909	403	16031					3936	0	14700	0	1331	0	0	0									
327220	0	0					508	0	9581					8513	0	5831	0	3750	0	0	0									
327305	0	0					2824	40	70985					35934	0	6498	0	7325	1488	0	15174									
327435	0	0					2143	0	65002					20400	0	0	0	2931	0	0	0									
327453	0	0					1132	0	80675					20000	0	22029	0	18394	0	0	7289									
327556	0	0					1302	0	41268					15323	0	7352	0	1160	0	0	0									
327855	0	0					756	0	38091					9966	0	2054	0	28010	0	0	0									
327949	0	0					3046	70	28225					23000	0	14237	70	7153	0	0	6136									
328058	0	0					178	0	14622					52	0	9517	0	0	0	0	0									
328151	0	0					144	0	12886					0	0	10097	0	955	0	0	0									
328357	0	0					39	178	11202					0	0	4394	178	2091	0	0	0									
328423	0	0					9377	0	125573					29754	0	12523	0	19694	0	0	0									
328450	0	0					826	0	8266					6431	0	0	0	242	0	0	0									
328553	0	0					2226	167606	224563					1001	0	0	38631	48819	0	0	0									
328656	0	0					471	0	14619					5600	0	1909	0	12507	0	0	0									
328777	0	0					14081	0	280554					214131	0	45296	0	72231	3221	0	10428									
329149	0	0					462	0	8643					5200	0	1658	0	227	0	0	877									
329345	0	0					697	701	48492					11770	0	26075	0	17509	0	0	0									
329550	0	0					2633	0	64856					15000	0	921	0	10063	0	0	0									
329756	0	0					343	0	9968					223	0	6597	0	3343	28	0	0									
329952	0	523					628	13877	133388					0	0	118260	13861	14250	0	0	0									
330239	0	0					1340	0	107630					13000	0	12679	0	29798	0	0	0									
330248	0	0					622	0	33361					17	0	22572	0	999	0	0	0									
330453	0	0					174	0	6768					82	0	200	0	5775	0	0	0									
330855	0	0					6360	0	130592					88386	0	64774	0	65802	16	0	16191									
330873	0	0					1274	0	44329					7100	0	19633	0	689	156	0	0									
330949	0	0					684	17934	15486					12834	0	15486	17930	0	0	0	0									
331375	0	0					2142	0	28490					25000	0	13910	0	2086	1868	0	0									
331544	0	11440					28	0	41976					0	0	23467	0	7069	0	0	0									
331553	0	0					125	0	17214					0	0	6674	0	6305	0	0	0									
331713	0	0					2846	0	91502					30000	0	0	0	66990	0	0	0									
332055	0	0					392	32107	0					0	30071	0	2036	0	0	0	0									
