"IDRSSD"	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONF264	RCONG591	RCONG592	RCONG593	RCONG594	RCONG595	RCONG596	RCONG597	RCONG598	RCONG599	RCONG600	RCONG601	RCONG602	
240954	0	0	0	0	0	0	0	0	0	0	0	0	79593	159166	0	0	0	0	0	107504	0	0	0	2270	2270	0	0	0	2270	0	0	0	0	0	0	0	0	0	1341	12228	0	0	0	0	0	0	310	115	32416	0	0	0	0	0	0	0	0	3210	55871	2898	45525	0	0	0	0	0	8533	0	144	101	0	-373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1938	0	0	0	1938	0	0	0	4810	100616	2898	58021	0	20123	1449	58021	79593	0	0	0	14670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
241009	0	0	0	0	0	0	0	0	0	0	0	0	38505	99713	0	0	0	0	0	33999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14863	3282	0	0	0	1933	0	0	1347	15102	29368	0	0	0	0	0	0	0	0	0	0	12915	21084	0	0	0	0	0	4027	0	143	84	0	891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30108	35815	12915	24884	0	7163	6458	24884	38505	0	1148	1148	12283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
241157	0	0	0	0	0	0	0	0	0	50	0	475	430495	507746	0	0	0	0	0	347094	4121	51513	51513	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	11046	14944	0	0	0	0	0	0	2028	1316	72576	6224	16868	0	0	0	439	0	0	0	3095	83602	260397	0	0	0	0	0	29565	57	215	4362	425	-3119	2304	0	0	0	2304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	3000	0	0	0	3000	6959	0	0	0	6959	0	0	50	12577	100264	90740	365547	0	20053	45370	365547	430970	0	5287	5287	42327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
241559	0	0	0	0	0	0	0	0	0	0	0	0	71544	88822	0	0	0	0	0	63104	454	5675	5675	90	90	0	0	0	90	0	0	0	0	0	0	0	0	0	1494	864	0	0	0	5202	1334	0	99	0	11499	0	0	0	0	0	0	0	0	0	484	7951	54669	0	0	0	0	0	2601	0	0	460	71	-522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1494	21809	9356	62504	0	4362	4678	62504	71544	0	3300	3300	7947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
241607	0	0	0	0	0	0	0	0	0	815	0	0	607623	859589	0	0	0	0	0	615748	1768	22100	22100	1935	1935	0	0	0	1935	0	0	3011	8	0	0	0	0	0	4631	9507	0	0	88	8330	1498	0	6188	19880	144949	0	100	0	0	0	253	0	0	0	0	252545	363203	0	0	0	0	0	58439	3019	88	12485	1315	2696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30971	0	0	30971	0	0	0	815	24687	175271	287397	428870	0	35054	143699	428870	607623	0	0	0	64247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
242248	0	0	0	0	0	0	0	0	0	0	0	106	71824	106866	0	0	0	0	0	73871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2297	12285	0	0	0	664	3855	0	147	0	3507	0	34	0	0	0	0	0	0	0	261	41618	31992	0	0	0	0	0	7012	0	0	660	0	-858	0	0	0	0	0	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7954	0	0	1267	6687	0	0	0	2297	17377	46740	45085	0	3475	23370	45085	71930	0	0	0	13230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
242257	0	0	0	0	0	0	0	0	0	0	0	650	110038	161115	0	0	0	0	0	115775	0	0	0	55	55	0	0	0	55	0	0	0	0	0	0	0	0	0	1542	6795	0	0	0	1066	3472	0	261	0	18403	8057	0	0	0	0	0	0	0	0	0	59186	56589	0	0	0	0	0	7972	0	0	381	0	-1773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5666	0	0	0	5666	0	0	0	1542	27145	70715	69901	0	5429	35358	69901	110688	0	500	500	13655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
242444	0	0	0	0	0	0	0	0	0	0	0	0	600599	787915	0	0	0	0	0	601160	0	0	0	4870	4870	0	0	0	4870	0	0	0	91	0	0	0	0	0	14226	9998	0	0	0	101608	15903	0	0	0	0	0	0	0	0	0	0	0	0	0	5637	195425	400098	0	0	0	0	0	42622	0	322	0	0	-5997	0	0	0	0	0	4042	0	0	0	4042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18054	0	0	0	18054	0	0	0	14548	127853	211328	469364	0	25571	105664	469364	600599	0	10610	10610	104483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
242949	0	0	0	0	0	0	0	0	0	0	0	0	44132	83615	0	0	0	0	0	35831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1334	6002	0	0	0	0	0	0	671	0	25667	2472	0	0	0	0	0	0	0	0	837	11698	23296	0	0	0	0	0	2269	0	60	200	0	159	308	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	486	0	0	0	486	0	0	0	1394	54739	14170	26099	0	10948	7085	26099	44132	0	22033	22033	6323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
242958	0	0	0	0	0	0	0	0	0	0	0	0	51530	75408	0	0	0	0	0	46773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	875	1706	0	0	0	0	0	0	380	6	11500	5223	2387	0	0	0	0	0	0	0	0	17693	29080	0	0	0	0	0	5400	0	0	367	418	-88	38	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1029	0	0	0	1029	0	0	0	881	13573	23334	37148	0	2715	11667	37148	51530	0	0	0	8424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
243375	0	0	0	0	0	0	0	0	0	0	0	0	19764	33364	0	0	0	0	0	15126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6989	0	0	0	4048	3284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1438	13688	0	0	0	0	0	508	0	0	0	0	-168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16037	4722	14196	0	3207	2361	14196	19764	0	5000	5000	6298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
243414	0	0	0	0	0	0	0	0	0	0	0	0	88050	111227	0	0	0	0	0	70012	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	1162	3258	0	0	0	0	0	1742	950	3295	21844	0	2448	0	0	0	0	0	0	0	0	5612	64400	0	0	0	0	0	7329	37	76	542	0	-55	0	0	0	0	0	262	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4022	0	0	0	4022	0	0	0	4533	28479	5612	79548	0	5696	2806	79548	88050	0	2835	2835	10151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
243647	0	0	0	0	0	0	0	0	0	0	0	37	18740	30296	0	0	0	0	975	14288	0	0	0	8	8	0	0	0	8	0	0	0	0	0	0	0	0	0	678	1315	0	0	0	0	0	0	-26	0	12672	0	725	0	0	0	0	0	0	0	0	1371	12917	0	0	0	0	0	669	0	0	0	0	-298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	678	13987	1371	15294	0	2797	686	15294	18777	0	0	975	2956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
243955	0	0	0	0	0	0	0	0	0	0	0	0	15268	19914	0	0	0	0	0	16715	0	0	0	57	57	0	0	0	57	0	0	0	0	0	0	0	0	0	168	869	0	0	0	0	0	0	10	208	109	0	0	0	0	0	0	0	0	0	39	5590	11086	0	0	0	0	0	1048	0	0	68	0	-177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	20	0	0	0	376	1652	5590	12143	0	330	2795	12143	15268	0	567	567	2535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
244037	0	0	0	0	0	0	0	0	0	0	0	156	48514	71896	0	0	0	0	0	49522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	741	965	0	0	0	0	0	0	-194	380	13162	1457	1604	0	0	0	0	0	0	0	0	21314	28208	0	0	0	0	0	5203	0	16	947	7	-958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1137	16179	22778	34045	0	3236	11389	34045	48670	0	1105	1105	7398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
244149	0	0	0	0	0	0	0	0	0	0	0	174	162310	193746	0	0	0	0	0	127707	3089	23888	23888	304	304	0	0	0	304	0	0	133	0	0	0	0	0	0	1832	1409	0	0	0	12064	1220	0	-6	3	12030	0	0	0	0	0	25412	0	0	3397	6967	25882	91461	0	0	0	0	0	13989	133	0	609	0	-1779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5232	36634	52514	128900	0	7327	26257	128900	162484	0	3555	3555	17840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
244158	0	0	0	0	0	0	0	0	0	0	0	1054	174884	197147	0	0	0	0	0	135544	0	0	0	136	136	0	0	0	136	0	0	1439	0	0	0	0	0	0	0	3890	0	0	0	0	0	0	346	0	19680	25103	3346	0	0	0	0	0	0	0	3625	10076	121843	0	0	0	0	0	7997	1439	0	0	0	-1468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20086	0	0	0	20086	0	0	0	0	31895	35179	151969	0	6379	17590	151969	175938	0	4700	4700	17352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
244251	0	0	0	0	0	0	0	0	0	0	0	495	175917	296244	0	0	0	0	0	148154	0	0	0	134	134	0	0	0	134	0	0	0	0	0	0	0	0	0	1253	4862	0	0	0	0	0	0	3460	6172	127649	722	751	0	0	0	0	0	0	0	5895	22405	119853	0	0	0	0	0	12331	0	0	366	0	760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4390	0	0	0	4390	0	0	0	7425	138772	23127	137094	0	27754	11564	137094	176412	0	0	0	20308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
245016																																																																																																																																																	
245276	0	0	0	0	0	0	9455	141190	0	11862	0	0	3092925	6273559	0	0	0	0	0	1145555	0	0	0	0	0	0	0	0	0	0	0	0	614	0	0	0	0	0	1972	143345	0	0	0	0	0	0	-713821	220888	3175992	355846	1344626	0	0	26213	0	0	0	0	12396	853016	280143	0	0	0	0	0	557560	24949	1224	361194	115177	-709048	0	0	0	0	0	131	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1230	0	0	0	1230	0	0	11862	224084	3719140	1335901	1681146	0	743828	667951	1681146	3092925	0	0	0	463745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
245351	0	0	0	0	0	0	0	0	0	0	0	0	118810	272543	0	0	0	0	0	83360	0	0	0	271	271	0	0	0	271	0	0	33	0	0	0	0	0	0	1943	4503	0	0	0	0	0	0	5637	13546	154068	2615	563	0	0	0	0	121	0	1969	538	11771	69082	0	0	0	0	0	8558	33	0	702	52	4667	22	0	0	0	22	199	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1600	0	0	0	1600	0	0	0	17458	159811	14438	79629	0	31962	7219	79629	118810	0	0	0	23990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
245557	0	0	0	0	0	0	0	0	0	0	0	735	258444	413371	0	0	0	0	0	280926	0	0	0	412	412	0	0	0	412	0	0	169	0	0	0	0	0	0	6945	5927	0	0	0	0	0	0	2692	5516	88016	5445	1977	0	0	0	0	331	0	2429	0	116989	161508	0	0	0	0	0	13904	169	168	1179	0	-1114	205	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	455	0	0	455	0	0	0	0	15058	104566	122889	176821	0	20913	61445	176821	259179	0	9444	9444	45705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
245856	0	0	0	0	0	0	0	0	0	0	0	8	21846	29116	0	0	0	0	0	17435	0	0	0	10	10	0	0	0	10	0	0	0	0	0	0	0	0	0	213	294	0	0	0	180	1229	0	406	0	8187	2002	0	0	0	0	0	0	0	0	1744	336	15355	0	0	0	0	0	1329	0	0	69	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1350	0	0	0	1350	0	0	0	213	10474	3567	17975	0	2095	1784	17975	21854	0	0	0	3194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
246022	0	0	0	0	0	0	0	0	0	0	0	0	238258	263580	0	0	0	0	0	210979	0	0	0	522	522	0	0	0	522	0	0	0	0	0	0	0	0	0	1804	4694	0	0	0	0	0	0	1655	2977	32887	0	0	0	0	0	3814	0	0	0	1186	29288	180506	0	0	0	0	0	3860	0	27	322	0	-358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33206	33206	0	7317	25889	0	0	0	0	0	0	0	12822	0	0	0	12822	0	0	0	4808	57004	58991	197361	0	11401	29496	197361	238258	0	10598	10598	26369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
246134	0	0	0	0	0	0	0	0	0	0	0	0	221041	317718	0	0	0	0	0	203262	0	0	0	381	381	0	0	0	381	0	0	4118	0	0	0	0	0	0	2891	13767	0	0	0	5	0	0	1597	7739	56663	11475	0	0	0	0	0	0	0	0	0	50493	152769	0	0	0	0	0	26938	4118	0	0	0	3656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10630	70435	61968	175970	0	14087	30984	175970	221041	0	0	0	28845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
246237	0	0	0	0	0	0	0	0	0	0	0	0	12050	22914	0	0	0	0	0	11336	0	0	0	29	29	0	0	0	29	0	0	504	0	0	0	0	0	0	358	2085	0	0	4	5584	0	0	2	0	350	0	5	0	0	0	0	0	0	0	0	5179	6157	0	0	0	0	0	1264	504	0	147	0	410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	251	0	0	0	362	12025	5179	7055	0	2405	2590	7055	12050	0	3859	3859	3229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
246451	0	0	0	0	0	0	0	0	0	0	0	0	48966	61145	0	0	0	0	0	39601	647	6119	6119	206	206	0	0	0	206	0	0	0	0	0	0	0	0	0	561	3677	0	0	0	0	0	0	376	0	10582	0	0	0	0	0	0	0	0	0	900	7785	30916	0	0	0	0	0	5152	0	0	1231	0	-194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	633	0	0	0	633	0	0	0	561	16390	7785	41795	0	3278	3893	41795	48966	0	0	0	4627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
246657	0	0	0	0	0	0	0	0	0	0	0	0	358198	549136	0	0	0	0	0	299734	0	0	0	579	579	0	0	0	579	0	0	4714	0	0	0	0	0	0	4058	4288	0	0	0	0	0	0	6815	476	191709	24242	0	0	0	0	0	0	0	0	2093	39100	258541	0	0	0	0	0	31283	4714	2	5653	534	7180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6015	0	0	11	6004	0	0	0	4536	203743	63887	285505	0	40749	31944	285505	358198	0	0	0	61108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
246947	0	0	0	0	0	0	0	0	0	0	0	4	37144	72624	0	0	0	0	0	33723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	966	751	0	0	0	443	0	0	847	2537	25681	544	0	0	0	0	0	0	0	0	0	14983	18740	0	0	0	0	0	4451	0	0	0	0	386	0	0	0	0	0	18	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3503	30875	15527	23209	0	6175	7764	23209	37148	0	4000	4000	7961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
246956	0	0	0	0	0	0	0	0	0	0	0	329	142340	176339	0	0	0	0	0	135122	0	0	0	100	100	0	0	0	100	0	0	0	0	0	0	0	0	0	948	2453	0	0	0	0	87	0	810	3688	30528	680	0	0	0	0	0	0	0	0	0	6422	128700	0	0	0	0	0	4478	0	0	1000	0	-1302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4636	33981	7189	132278	0	6796	3595	132278	142669	0	0	0	30346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
247140	0	0	0	0	0	0	0	0	0	0	0	6354	167479	211002	0	0	0	0	0	171175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1603	950	0	0	0	850	3868	0	215	53	16934	0	0	0	0	0	0	0	0	0	116	45055	126004	0	0	0	0	0	14758	0	150	873	0	-8321	2306	0	0	0	2305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3382	0	0	0	3382	0	0	0	1806	19723	48923	145426	0	3945	24462	145426	173833	0	0	0	22251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
247355	0	0	0	0	0	0	0	0	0	0	0	0	448940	602399	0	0	0	0	0	430003	0	0	0	2557	2557	0	0	0	2557	0	0	0	0	0	0	0	0	0	5350	7602	0	0	0	28454	4202	0	2998	9201	75865	7248	512	0	0	0	0	540	0	0	0	72823	357180	0	0	0	0	0	23608	0	0	0	0	-923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	3	0	21	0	0	0	14551	111924	84273	384418	0	22385	42137	384418	448940	0	0	0	91184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
247449	0	0	0	0	0	0	0	0	0	0	0	0	36460	52884	0	0	0	0	0	28570	0	0	0	207	207	0	0	0	207	0	0	959	0	0	0	0	0	0	566	1712	0	0	0	0	0	0	392	1469	14447	777	200	0	0	0	0	0	0	0	0	4353	24217	0	0	0	0	0	5776	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	0	0	0	260	0	0	0	2035	16176	5130	30660	0	3235	2565	30660	36460	0	17	17	3743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
247476	0	0	0	0	0	0	0	0	0	0	0	0	40151	54810	0	0	0	0	0	44873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468	1450	0	0	122	3150	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	18620	26253	0	0	0	0	0	2731	0	0	377	0	-328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	768	0	0	0	768	0	0	0	590	7329	18620	29375	0	1466	9310	29375	40151	0	2349	2349	7905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
247551	0	0	0	0	0	0	0	0	0	0	0	1982	78232	92346	0	0	0	0	0	73815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	782	5144	0	0	0	200	0	0	292	463	9774	0	0	0	0	0	0	0	0	0	409	0	73406	0	0	0	0	0	3570	0	63	433	0	-2693	0	0	0	0	0	48	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411	0	0	0	411	0	0	0	1308	16375	0	76939	0	3275	0	76939	80214	0	415	415	9242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
247645	0	0	0	0	0	0	0	0	0	0	0	0	54334	82279	0	0	0	0	0	53294	0	0	0	14	14	0	0	0	14	0	0	2484	0	0	0	0	0	0	668	2964	0	0	0	0	0	0	572	2893	17968	1019	0	0	0	0	0	0	0	0	277	14094	38923	0	0	0	0	0	5078	2484	11	499	14	2398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	917	0	0	0	917	0	0	0	3572	24232	15127	41924	0	4846	7564	41924	54334	0	2524	2524	6156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
247908	0	0	0	0	0	0	0	0	0	0	790	4474	646299	812097	0	0	0	0	0	633178	0	0	0	0	0	0	0	0	0	0	0	1328	0	0	0	0	0	-6333	32483	4825	0	0	0	0	0	0	2438	17793	68212	8640	7016	0	0	0	203	0	0	0	9043	196420	427715	0	0	0	0	0	57746	1629	0	4809	0	-8194	271	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44168	0	0	0	44168	0	0	0	50276	88314	205263	530478	0	17663	102632	530478	650773	0	1425	1425	75680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
248147	0	0	0	0	0	0	0	0	0	0	0	0	23326	29699	0	0	0	0	0	20073	0	0	0	1663	1663	0	0	0	1663	0	0	0	0	0	0	0	0	0	160	780	0	0	0	0	0	0	247	120	3771	640	1546	0	0	0	0	0	0	0	2705	1538	15830	0	0	0	0	0	1526	0	0	174	0	-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	9230	2178	20391	0	1846	1089	20391	23326	0	1800	1800	4266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
248240	0	0	0	0	0	0	0	0	0	0	0	0	526211	568407	0	0	0	0	0	491853	868	8810	8810	310	310	0	0	0	310	0	0	0	378	0	0	0	0	0	16263	1306	0	0	0	6031	0	0	221	0	6679	0	0	0	0	0	2088	0	0	0	4732	65900	421221	0	0	0	0	0	38242	0	0	5602	687	-4812	2784	0	0	0	2784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	569	569	0	0	0	569	24136	0	0	5638	18497	0	0	0	16263	24550	74313	484144	0	4910	37157	484144	526211	0	200	200	48707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
248352	0	0	0	0	0	0	0	0	0	0	0	0	18371	25992	0	0	0	0	0	16590	0	0	0	22	22	0	0	0	22	0	0	0	0	0	0	0	0	0	114	2529	0	0	0	135	0	0	-98	0	4996	1270	351	0	0	0	0	0	0	0	926	1070	14594	0	0	0	0	0	739	0	0	278	0	-251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	8864	2340	15428	0	1773	1170	15428	18371	0	0	0	2791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
248455	0	0	0	0	0	0	0	0	0	0	0	0	165637	222124	0	0	0	0	0	137022	0	0	0	632	632	0	0	0	632	0	0	2057	0	0	0	0	0	0	1865	9964	0	0	0	0	0	0	1561	5625	52902	2785	0	0	0	0	0	0	0	0	0	0	137022	0	0	0	0	0	8779	2057	0	0	0	2288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5525	0	0	0	5525	0	0	0	7490	71716	2785	149901	0	14343	1393	149901	165637	0	8850	8850	18633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
248633	0	0	0	0	0	0	0	0	0	0	0	0	162424	188961	0	0	0	0	0	132940	0	0	0	102	102	0	0	0	102	0	0	0	0	0	0	0	0	0	1479	6818	0	0	0	0	0	13508	-2983	0	17881	0	11723	0	0	0	0	0	0	0	0	29874	103066	0	0	0	0	0	14148	0	0	0	0	-4063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1479	24699	29874	142547	0	4940	14937	142547	162424	0	0	0	19085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
