"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2343	RCON2344	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON2604	RCON5590	RCON6648	RCON6810	RCON6835	RCONA241	RCONA242	RCONA243	RCONA244	RCONA579	RCONA580	RCONA581	RCONA582	RCONA584	RCONA585	RCONA586	RCONA587	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	BROKERED DEPS LT 100000	BROKERED DEPS/PARTICIPATNS LE 100000	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	TIME DEPOSITS GE 100000	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TM DEPS LT 100000 MAT LESS 1 YR	TIME DEPS GE 100000 MAT LESS 1 YR	BROKERED DEPS LT 100000 MAT LE 1 YR	BROKERED DEPS GE 100000 MAT LE 1 YR	TM DEPS LT 100000 MAT/REPRCE LE 3 MO	TM DEPS LT 100000 MAT/REPRCE 3-12 MO	TM DEPS LT 100000 MAT/REPRCE 1-3 YR	TM DEPS LT 100000 MAT/REPRCE GT 3 YR	TM DEPS GE 100000 MAT/REPRCE LE 3 MO	TM DEPS GE 100000 MAT/REPRCE 3-12 MO	TM DEPS GE 100000 MAT/REPRCE 1-3 YR	TM DEPS GE 100000 MAT/REPRCE GT 3 YR	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	
212018	19738	0	3508	27437	0	51455	0	0	0	0	0	0	242126	0	18709	60328		131671	30389	32953	78476	37979	0	0	23803	54673	33083	20112	14274	23705	13000	9349	47947	223417	0	0	10348	
212335	4428	3	2836	8177	0	21675	0	0	0	0	0	0	42335	0	560	13257		17859	6791	4205	14594	12525	0	0	3391	11203	2540	725	3297	9228	612	120	18836	36776	0	4999	1363	
212344	4624	2	1098	7780	0	16192	0	0	0	0	0	0	44845	0	2353	7825		30113	2282	7714	19144	4701	0	0	11625	9662	7323	1502	2727	2531	2049	517	15092	42492	0	0	1520	
212465	2500967	42256	436554	4294170	20011	5163816	0	0	3980553	0	3980553	0	53361547	0	3357954	6020025		1931088	42909467	663593	1583590	5546717	3888224	0	688632	940947	204874	96635	4052185	1582853	285384	99603	4201049	49759600	463946	243993	137158	
212522	107777	512	6112	26962	0	37285	0	0	7908	100	12815	0	411785	0	20664	63957		133075	106974	48413	86245	40910	163	4907	30680	55876	27493	19026	15746	25164	16146	6901	30661	390725	0	396	17581	
213538	15416	2	1421	31206	0	51953	0	0	0	0	0	0	69928	2	8246	28166		26347	0	6068	22555	23705	0	0	7713	14842	3527	265	8368	15337	3675	786	50301	61680	229	0	1581	
213912	21203	5	2982	15799	0	29273	0	0	0	0	0	0	42240	0	348	3278		17382	377	1143	15508	3160	0	0	3445	12063	1656	218	390	2770	0	118	25980	41704	306	188	0	
213958	4092	0	497	14756	0	19139	0	0	432	0	2154	0	25247	0	372	5333		8556	7266	2195	5965	4698	432	1722	2738	3618	1730	470	1684	3015	634	0	18642	24778	0	97	528	
214414	195550	0	34826	37293	0	84454	0	0	30594	100	48051	0	558348	0	61782	103704		219966	39128	61331	140837	69627	27974	17331	43734	109782	56244	10206	13786	60584	25159	4175	49628	494599	0	1967	16998	
214722	188830	19	4205	28751	0	64458	0	0	13982	0	33251	0	418932	0	12897	107175		113619	9308	14586	88075	80254	12606	19269	36590	51938	23569	1522	46478	43617	15888	1192	60234	405165	0	870	4799	
214807	57000	0	1000	2928000	816000	2982000	61000	3000	0	4000	4000	0	7760000	0	15000	341000		0	7362000	0	0	341000	0	4000	0	0	0	0	337000	4000	0	0	1986000	7456000	118000	286000	0	
214843	20704	2	2152	14393	0	42604	0	0	9	991	1000	0	119636	0	16796	20653		54301	23978	13560	36042	16218	9	991	10726	25316	13725	4534	6820	9398	3644	791	40450	102840	0	0	0	
215130	12273	0	0	27928	0	39974	0	0	765396	0	765396	0	994987	4000	3117	81093		897289	4331	1309	367768	76052	240185	0	126644	241124	314268	215253	16910	59142	3052	1989	39974	825097	0	162773	330	
215251	5903	0	1030	4944	0	10172	0	0	505	0	505	0	25882	0	2446	5378		7444	7157	1983	6348	4565	505	0	1958	4390	687	409	1704	2861	243	570	9142	23436	0	0	591	
215345	15586	0	1892	23560	0	69421	0	0	2239	0	2839	0	104622	185	8765	28456		47919	12661	16865	28059	22386	1873	600	9846	20743	16245	1085	10460	11926	5414	656	67529	95138	0	534	5370	
215354	4808	3	2108	16051	0	24186	0	0	0	0	0	0	89489	0	4473	28951		35068	20661	5745	30761	22376	0	0	13628	17331	3513	596	6926	15450	6375	200	22075	65329	0	19687	981	
215653	3624	0	968	3603	0	4644	0	0	0	0	0	0	12339	0	2087	1797		4744	2174	1794	3926	1597	0	0	1140	2786	675	143	791	806	200	0	3634	10252	42	0	0	
215662	63256	46	426	73986	0	82845	0	0	0	0	0	0	506874	0	6084	173826		81264	188528	18633	60454	133261	0	0	21378	40171	17574	2141	54388	78988	36582	3868	82373	499887	0	903	7301	
215710	113161	10	11232	15971	0	24881	0	0	0	0	0	0	348007	0	10895	41452		169938	23456	32092	118394	31035	0	0	37924	80470	32237	19307	8758	22277	6799	3618	12432	337007	1207	105	4535	
215756	13493	5	18	53770	0	62768	0	0	10126	57954	68680	0	244398	0	0	121021		80867	29017	15556	77328	115071	10126	57954	21528	55800	3519	21	41773	73298	5950	0	42745	213411	20000	30987	6465	
216164	10546	4	420	33527	0	38947	0	0	10630	0	10630	0	60182	10	4535	18397		26430	4809	2165	23407	17011	10630	0	4934	18473	2723	300	6094	10917	1276	110	38523	55525	0	112	733	
216230	412	9	7807	10484	0	39524	0	0	0	0	0	0	63642	0	788	33788		12546	16896	3061	10593	32222	0	0	2203	8400	1696	247	4186	28036	1467	100	31708	62854	0	0	1279	
216445	7160	0	2960	4719	0	10997	0	0	0	6035	6035	0	73662	0	2340	21521		35591	9390	12336	20464	11260	0	2240	8376	14431	9156	3629	4516	8615	7098	1291	8037	68164	0	3158	1859	
216632	7322	0	565	18655	0	35998	0	0	16493	0	16493	0	147865	0	10365	56065		62954	21524	9809	50639	46952	11995	0	18054	33220	9473	2207	10861	36091	6897	2215	35433	136955	0	545	4242	
216922	580515	0	4566	55644	0	99890	0	0	4630	114626	122634	0	2827450	0	179901	883784		886059	477092	191985	786204	808874	3656	116127	256395	529809	91724	8131	328156	480718	66650	8260	95324	2487896	0	159653	70038	
217059	10890	87	3573	17248	0	36246	0	0	10621	0	10621	0	87266	6	10085	22861		44266	9249	7823	30651	18479	10621	0	7173	23478	8361	5254	9876	8603	2023	2359	32586	77022	0	153	2221	
217620	136345	11	20197	15256	0	30061	0	0	0	0	0	0	253982	0	14639	15727		57832	44078	10831	38522	12227	0	0	12535	25987	15500	3810	3091	9136	3084	416	9527	234715	326	4628	1916	
218131	15387	0	3774	32849	0	72632	0	0	0	0	0	0	201289	0	468	84782		90943	10177	18331	63257	61027	0	0	36816	48168	4180	1779	31784	49774	2720	504	68858	200821	0	0	6856	
218261	6241	0	7612	15251	0	30195	0	0	0	0	0	0	62675	0	26379	45411		9442	1581	817	9442	45411	0	0	5888	3554	0	0	35881	9530	0	0	22561	36296	22	0	391	
218757	1352	0	458	2198	0	4536	0	0	0	0	0	0	8636	0	575	4533		2486	266	413	2386	4533	0	0	940	1446	100	0	1130	3403	0	0	4078	8061	0	0	276	
218775	4641	0	0	1670	0	2147	0	0	594	0	594	0	47476	0	0	9814		21890	11131	2485	16221	8277	594	0	2853	13368	5131	538	3033	5244	1215	322	2147	45611	0	1865	396	
218850	2635	9	955	4278	0	8567	0	0	0	0	0	0	13081	0	520	2467		6669	1310	793	5606	2467	0	0	1379	4228	1062	0	759	1708	0	0	7603	12561	0	0	0	
218878	34422	0	0	8863	0	34039	0	0	468	1458	1926	0	116046	0	4051	14588		53033	14003	11732	37161	11633	359	1458	9368	27841	12889	2935	4373	7382	2419	414	33492	111661	547	334	1393	
219044	2071	0	285	2317	0	2976	0	0	396	0	3611	0	21614	0	1497	8867		7143	3533	1133	4843	5851	396	3215	1536	3307	2204	96	2654	3197	1841	1175	2691	19772	0	345	100	
219138	1742	37	1612	5920	0	14758	0	0	297	1981	2278	0	14373	0	618	5085		6334	1212	744	5197	4798	297	1981	1744	3884	633	73	3678	1120	287	0	13109	11477	0	2278	187	
219259	9048	9	8932	26005	0	59904	0	0	0	0	0	0	74493	0	16058	41331		18175	5939	4620	15935	39149	0	0	5199	11379	1301	296	11875	27588	1457	411	50963	58435	0	0	1226	
219343	182313	37	124890	96006	0	232548	0	0	7458	0	25486	0	879890	0	103640	161563		260803	275211	62462	167356	120725	6228	18028	26869	140487	62585	30862	31866	88859	25487	15351	107324	775074	297	1176	12633	
219651	86974	0	5171	8992	0	16159	0	0	0	0	0	0	162796	0	22909	35448		27780	12594	10598	18485	29615	0	0	9545	10193	5517	2524	9707	20235	3487	2020	10988	139887	0	0	2970	
219857	829	0	115	3386	0	6071	0	0	0	0	0	0	10057	0	1728	505		3020	5703	701	2713	505	0	0	899	1814	307	0	405	100	0	0	5765	8329	191	0	0	
220059	63135	1	1472	9324	0	15788	0	0	59702	0	59702	0	245274	0	13636	20073		101957	60109	14285	36872	13075	9996	0	15196	22136	28076	36550	3703	9475	6332	563	14307	231638	8	0	3671	
220527	54687	24	1782	114016	0	127653	0	0	47645	0	92083	0	686594	0	16266	171315		254363	206229	48668	192620	146375	21462	44438	86062	106863	59987	1451	53082	93430	24285	518	124251	666414	1596	3914	15826	
220545	18381	0	3158	22967	0	35763	0	0	53116	3695	56811	0	621685	0	60717	108838		188678	305788	17109	109252	88656	43449	3695	25471	83905	71947	7355	39962	48694	17177	3005	32605	560521	0	447	4946	
220844	5182	0	314	6157	0	10517	0	0	0	3069	3069	0	61656	0	5358	16468		34874	5132	3490	25241	11545	0	1076	7328	17914	9370	262	3688	7857	4620	303	10203	56298	0	0	421	
221476	64657	6	3670	6952	0	15309	0	0	1184	21726	22910	0	269479	0	13068	73158		108773	22890	14413	89363	62733	1089	17888	25390	63973	15163	4247	28269	34464	4966	5459	11633	251240	0	5171	6384	
222053	3812	1	267	10891	0	16906	0	0	1968	3584	5552	0	44588	0	188	12423		19995	8358	1444	11923	7121	1185	1785	2784	9139	7263	809	981	6140	4618	684	16638	44400	0	0	578	
222147	1717915	307	121317	381206	0	451686	0	0	1019	628634	629653	0	8076261	140	796534	1049683		2508418	2800245	339277	1429560	710622	1019	279031	494015	935545	787328	291531	272415	438207	248328	90733	329866	7279530	196	57	79722	
222156	10047	3	6905	12654	0	27320	0	0	0	0	0	0	91455	0	2609	22309		42215	16884	13358	28978	18323	0	0	8057	21151	7982	5025	4182	14141	2177	1809	20412	88846	0	0	3982	
222446	17485	11	1607	31525	0	48362	0	0	0	0	0	0	243652	0	7379	40930		94798	90440	37611	65810	25930	0	0	13038	52856	26193	2710	6519	19412	11465	3535	46744	236273	0	0	12935	
222558	59737	3	4925	3703	0	9313	0	0	0	0	0	0	79330	0	37025	3417		10583	5593	1101	8796	2866	0	0	2299	6497	1787	0	1942	924	551	0	4214	42305	171	0	0	
222754	4652	0	126	40597	0	50424	0	0	1062	0	2012	0	108404	0	1613	26042		21771	55939	5380	18396	21811	1062	950	4298	14153	2821	499	3480	18331	1737	2494	50298	103571	0	3220	1338	
223322	253441	27	7966	41776	0	57204	0	71	15462	200	52388	0	842578	0	96219	225985		235412	127740	37732	180676	179375	15210	36926	52214	128625	36376	18197	55654	123881	31078	15372	49211	744020	0	2268	10828	
223331	286868	46	7014	64967	0	94493	0	0	0	0	0	0	682551	0	44262	73188		68924	253571	8591	57089	68275	0	0	20763	36540	8301	3320	27619	40656	2662	2251	87076	638289	357	0	1311	
223452	2307	0	2471	4806	0	13333	0	0	0	0	0	0	42134	0	3983	11431		24627	3769	3705	21164	10468	0	0	4690	16474	2917	546	2520	7948	477	486	10862	38151	0	0	307	
223751	4013	0	255	5301	0	8459	0	0	0	0	0	0	42202	0	777	9001		21304	7884	5106	15454	6182	0	0	7677	7777	5269	581	3281	2901	2302	517	8204	41325	0	100	2034	
223845	8871	9	965	9022	0	17315	0	0	0	0	0	0	69181	0	5777	14402		30634	15274	5908	19915	11308	0	0	6103	13812	10619	101	4634	6674	3094	0	16341	63404	0	0	1840	
224178	259176	0	6474	17312	0	34111	0	0	0	0	0	0	895780	22	36729	180238		419953	36413	94661	287240	121021	0	0	120475	168899	110128	20451	52820	69654	45392	12372	27321	855845	316	3184	22855	
224552	1782	0	779	2583	0	5450	0	0	0	0	0	0	11790	0	523	4010		5066	931	768	4201	3226	0	0	1231	2970	770	94	1077	2149	216	568	4671	10922	0	345	0	
224637	5235	0	1977	38413	0	81602	0	0	30275	300	30575	0	313133	0	4211	76684		141721	89493	19029	112087	58938	27882	200	29245	82842	24541	5093	27068	31870	14060	3686	79625	278349	0	30573	8211	
224655	71098	21	6339	25280	0	40778	0	0	20010	0	20010	0	353414	0	21060	50863		105128	126325	11442	56340	41559	20010	0	14128	42212	27245	21543	20015	21544	9197	107	34396	332354	22	0	1823	
224954	8913	0	1476	6607	0	10862	0	0	0	0	2630	0	42066	0	3411	10569		17596	4988	3725	12202	6215	0	0	2842	9360	4426	968	1247	4968	4136	218	9386	38655	0	0	1305	
225054	9782	0	6290	7855	0	22158	0	0	0	0	0	0	37926	0	281	8092		13543	6509	3043	12391	7878	0	0	3036	9360	958	189	2120	5758	214	0	15868	37645	0	0	1039	
225157	3063	0	1960	6933	0	13700	0	0	792	600	4680	0	63768	0	3803	16669		24281	19755	2274	20649	16248	792	3888	4626	16023	3279	353	6908	9340	421	0	11740	46909	0	13056	210	
225241	9576	2	526	4353	0	7745	0	0	0	0	0	0	27273	0	11333	9513		8184	0	2568	5342	8802	0	0	3001	2959	1479	745	4802	4234	477	0	7217	15940	0	0	467	
225250	3504	7	2088	10204	0	22966	0	0	0	0	0	0	56813	11	707	15164		20513	17633	4715	18839	14605	0	0	6142	12839	1514	19	4182	10423	559	0	20871	56095	0	0	1358	
225335	109192	0	472	28144	0	51762	0	0	21646	50349	103629	0	771322	0	64977	99005		396753	166372	58775	270020	88899	17977	26714	103832	200409	85682	6830	50312	41127	7566	0	51290	702862	0	3483	3914	
225559	17810	8	6341	37321	0	56711	0	0	0	3000	3000	0	274007	0	1868	38086		97223	120887	12952	88968	35623	0	3000	42813	46155	0	8255	20250	15373	0	2464	50362	272139	0	0	0	
225942	2084	0	414	4168	0	7266	0	0	0	0	0	0	21408	0	661	1465		14278	3581	1606	8542	742	0	0	3228	5314	5426	311	411	331	622	100	6852	20747	0	0	0	
226659	1163	0	2083	2011	0	5206	0	0	0	0	0	0	3035	0	0	617		1104	150	0	838	617	0	0	223	615	266	0	400	217	0	0	3123	3035	0	0	0	
226734	1616	0	673	3277	0	4626	0	0	6604	0	6604	0	18950	0	417	4872		12227	235	1161	9617	4627	4632	0	3969	5648	2464	146	1573	3054	245	0	3953	18533	0	0	455	
226752	5713	3	2112	5485	0	13216	0	0	0	0	0	0	44816	0	3213	11157		10599	17349	2433	9449	10575	0	0	3856	5595	1030	118	4175	6400	582	0	11101	41603	0	0	0	
226949	1603	0	697	2259	0	3595	0	0	0	0	0	0	8359	0	830	2576		4180	0	0	1743	2224	0	0	883	1860	1434	3	918	1308	350	0	2898	7529	0	0	0	
227151	10601	21	5118	21999	0	53129	0	0	41	0	405	0	105143	38	8131	25785		48363	20393	14484	31677	18842	41	364	12453	19224	11700	4986	5517	13325	4440	2503	47951	96768	39	206	3842	
227179	175889	42	651	27611	0	68673	0	0	2979	0	12057	0	450491	0	13791	101554		89934	83114	19744	71857	84338	2794	9078	25127	46730	17434	643	33221	51117	16662	554	67698	436512	282	188	6637	
227357	71813	7	3935	12265	0	21346	0	0	3822	0	3975	0	174904	0	11229	29580		40783	32728	6051	30163	25909	3822	153	9792	20372	8993	1626	15267	10796	3185	332	17366	163485	38	190	1883	
227656	2064	11	456	9263	0	13038	0	0	0	0	2367	0	51029	0	143	21298		22247	5420	4929	19989	19756	0	2367	6896	13488	1738	125	9254	10502	1342	200	12571	48519	0	2367	1909	
228000	40112	13	1333	37257	0	51229	0	0	0	0	0	0	176214	0	2670	30854		71999	33249	21371	49008	23813	0	0	14982	34629	15620	6768	9402	14411	4697	2344	49883	173544	0	0	3861	
228055	4429	0	3023	5063	0	11615	0	0	0	0	0	0	18029	0	2675	2197		7485	3918	1250	4873	1851	0	0	1818	3145	1708	814	919	932	241	105	8592	15354	0	0	166	
228158	8276	21	1036	22129	0	43757	0	0	249	0	991	0	151892	0	10581	57515		52562	33539	9722	43959	43200	249	742	18255	30259	3466	582	18867	26349	11218	1081	42700	139656	0	1655	3552	
228345	3203	0	73	6499	0	9375	0	0	5130	100	9343	0	104117	0	2602	32575		52705	15633	19558	46045	31003	5130	4213	11168	34877	6660	0	7339	23664	1572	0	8298	98940	1004	2575	8541	
229342	4728	0	11007	12192	0	45990	0	0	0	0	0	0	62669	0	10105	18645		21215	18081	3615	10554	9361	0	0	2346	8208	8284	2377	2000	7361	8218	1066	34983	52564	0	0	1137	
229454	4095	0	470	14411	0	19630	0	0	0	0	0	0	59563	0	4788	22756		22581	10131	3985	21020	20382	0	0	7758	13262	1500	61	5671	16019	966	100	19160	54775	0	0	1308	
229801	1449797	0	361228	2261388	0	2410796	0	0	1663	3849	41208	0	7192173	0	112159	1458625		1857908	2425843	618792	1337600	1179320	1652	36425	410907	931256	324591	191154	608757	570563	163839	115466	2049568	7079061	0	953	193074	
229913	17746	0	0	198447	0	198447	0	0	0	0	0	0	138881	0	0	121115		20	0	0	20	121115	0	0	20	0	0	0	50215	70900	0	0	198339	93881	108	45000	0	
229940	8144	0	392	7572	0	10345	0	0	0	0	0	0	34165	0	2844	5116		15512	5393	4664	12461	4460	0	0	4137	8426	2949	0	2194	2266	656	0	9953	31321	0	0	1373	
229959	2232	15	707	4246	0	6044	0	0	0	0	0	0	8825	0	1572	0		1865	4728	0	1865	0	0	0	609	1256	0	0	0	0	0	0	5322	7253	0	0	0	
230254	6381	6	3958	5776	0	14712	0	0	0	0	0	0	40661	0	5444	6979		16348	10953	7436	14171	6179	0	0	3778	10393	1806	371	2182	3997	700	100	10748	35217	0	0	2092	
230357	2587	0	659	9676	0	13314	0	0	0	0	0	0	18460	0	398	6083		5864	3926	8	5057	5178	0	0	2066	2991	782	25	1545	3633	905	0	11238	17680	1417	382	0	
230423	23089	16	20563	24069	0	58510	0	0	0	0	0	0	121941	0	24802	35791		43413	19648	16295	32734	31622	0	0	15922	16812	7279	3400	17715	13907	2091	2078	37931	97139	0	0	4543	
230535	25502	1	2900	22777	0	43947	0	0	94	0	94	0	257228	0	9471	97122		101051	33553	7675	82833	80546	94	0	18975	63858	17932	286	30902	49644	16009	567	41046	190458	0	57299	3062	
230610	48122	16	5452	29917	0	62152	0	0	0	0	0	0	124195	0	35384	31065		35416	9592	6208	25006	21184	0	0	10495	14511	9363	1047	6786	14398	9571	310	56684	88811	0	0	1395	
230740	503	0	1553	1232	0	5580	0	0	4885	0	4885	0	63455	0	2460	11113		17975	33864	732	13751	8746	3941	0	5986	7765	3630	594	4121	4625	1723	644	3726	60915	301	80	107	
230759	24782	38	628	18393	0	21963	0	0	0	0	0	0	530600	0	26510	241428		73196	191194	3247	69196	227350	0	0	40744	28452	3602	398	127828	99522	14078	0	21297	500851	0	3239	323	
231149	24688	307	11782	15921	0	41334	0	0	0	0	0	0	104572	0	1247	9308		59899	10677	14640	42000	6024	0	0	17057	24943	13195	4704	3373	2651	3284	0	29245	103325	0	0	3455	
231242	26993	33	1160	162855	0	193040	0	0	534561	0	534561	0	2061643	0	59256	249414		748282	1036954	65692	385825	142960	234689	0	155190	230635	273994	88462	56007	86953	95080	11375	191847	2002387	0	0	18413	
231279	7042	0	11	7284	0	13297	0	0	0	0	0	0	46949	0	3228	9844		23956	6107	8606	14297	6839	0	0	3106	11191	9283	376	1260	5579	3005	0	13286	43721	0	0	2963	
231336	19029	10	13636	14537	0	33506	0	0	0	0	0	0	89481	0	8438	17090		30085	23277	9288	24822	14173	0	0	9238	15584	4238	1025	8012	6161	2917	0	19740	80439	120	604	1985	
232258	2345	0	570	2387	0	5404	0	0	0	0	0	0	8736	0	560	1304		3670	1417	510	3343	904	0	0	1452	2005	213	0	0	904	400	0	4834	8176	0	0	0	
232847	10313	0	3248	11250	0	29361	0	0	0	0	0	0	91506	0	11329	15546		53026	12621	9789	38980	12202	0	0	13968	25012	12921	1125	3505	8697	3190	154	26113	80177	0	0	2208	
232856	79628	27	9646	14093	0	19764	0	0	0	0	0	0	226726	0	5691	26289		36618	84191	6547	32677	23889	0	0	11448	21238	3086	846	13861	10028	2283	117	10058	221035	33	0	2180	
233031	4031358	4583	1430799	4967206	749	6534064	0	206	1586263	239408	4428938	0	87446027	0	4734910	13322230		19350142	50742297	4922665	14033107	9363088	1586223	2613982	4771373	9261734	3812780	1504255	3486016	5877072	2699965	1259179	5051073	82686582	46860	24329	1116989	
233246	2110	0	960	7752	0	13877	0	0	0	0	0	0	25904	0	7094	5623		11422	6749	1287	8836	5101	0	0	3114	5722	2276	310	414	4687	221	301	12917	18810	0	0	407	
233358	6369	5	5556	42768	0	68254	0	0	0	0	0	0	82069	0	3820	29931		28424	17344	4782	25659	26950	0	0	9257	16402	2088	677	10244	16706	2573	408	62689	78249	4	0	843	
233442	2953	4	1464	1343	0	4471	0	0	0	0	0	0	12168	0	518	3097		6118	0	609	4166	2755	0	0	1171	2995	1353	599	0	2755	122	219	3003	11650	0	0	0	
233451	1350	8	115	3062	0	7933	0	0	0	0	0	0	21983	9	692	6228		13647	758	4450	10718	4831	0	0	3277	7441	2863	66	1956	2875	1397	0	7810	21282	0	0	1334	
233527	7837	0	496	16578	0	37662	0	0	681	0	6761	0	60288	0	931	15106		34390	2955	6261	21115	8837	327	3422	5969	15146	9387	3888	4021	4816	4668	1601	37166	58830	0	527	755	
233554	0	70	4428	25378	0	81424	0	0	32421	0	32421	0	283965	0	10929	47020		133660	103285	15608	103839	34179	32322	0	46740	57099	29800	21	14275	19904	12423	418	76926	273036	0	0	2809	
234056	5189	0	291	11596	0	15456	0	0	0	0	0	0	38616	0	8249	20570		10030	2827	1665	8677	19627	0	0	3515	5162	1065	288	8142	11485	943	0	15165	30367	0	0	640	
234355	111213	33	63365	115757	0	196829	0	0	5225	0	9521	94	513863	0	26531	66764		232269	103617	33885	205115	61295	5225	4296	67701	137697	22812	4059	25905	35590	4698	571	133431	487047	0	191	3839	
234506	56816	3	3217	32194	0	36735	0	0	0	0	0	0	143716	0	48591	21535		23459	41906	8761	20935	18259	0	0	6495	14448	2516	0	10386	10422	727	0	33515	95125	0	0	0	
234739	48294	0	40899	37382	0	56844	0	0	792	0	792	0	493018	0	20152	127029		153480	164216	41991	131424	117246	693	0	53542	77883	19468	2587	56385	60861	8097	1686	15945	472074	0	792	14943	
234841	2630	0	113	4987	0	8068	0	0	0	0	0	0	118061	0	7359	25222		35226	54983	18570	29456	20621	0	0	8332	21124	4961	809	5740	14881	3765	836	7955	110702	0	0	6481	
235017	22349	0	1243	19676	0	21541	0	0	0	100	100	0	74356	0	2232	11255		33318	7433	5597	20885	7982	0	100	7760	13312	10902	1344	2060	5922	2623	650	20298	72124	0	0	0	
235231	8771	1	4773	18808	0	27189	0	0	0	0	0	0	113184	0	4884	52535		47296	4582	15962	42930	48500	0	0	26230	20122	841	103	23679	26093	2763	0	22415	108300	0	0	6206	
235316	3515	0	1723	4577	0	6293	0	0	220	248	468	0	26774	0	103	3683		12643	6933	108	5834	2717	99	248	1048	4786	4916	1893	803	1914	966	0	4570	22766	0	3905	0	
235446	17840	0	7244	14727	0	47218	0	0	0	0	0	0	97895	0	12432	11179		44227	24648	5789	34046	9153	0	0	11425	22621	7981	2200	2633	6520	2027	0	39368	85463	606	0	1304	
235530	80642	0	2944	16638	0	25598	0	0	25318	0	26312	0	216354	0	16048	32758		69179	33775	4844	48398	29546	11756	994	24465	23933	11824	8957	16191	13355	2882	330	22654	200161	0	145	809	
235558	0	0	93	658	0	2498	0	0	0	0	0	0	8120	0	825	2532		5581	7	1037	5008	2432	0	0	1271	3737	573	0	811	1621	100	0	2405	7295	0	0	100	
235950	3234	0	655	12417	0	17268	0	0	0	0	0	0	33013	0	6554	6102		6274	17404	1509	4871	4791	0	0	1634	3237	1196	207	1248	3543	1200	111	16613	26459	0	0	111	
236050	4545	0	1032	4870	0	10835	0	0	0	0	0	0	25975	0	2399	3337		13818	4275	2617	11966	3201	0	0	2724	9242	1550	302	1298	1903	136	0	9803	23576	0	0	0	
236153	217736	67	4166	37596	0	50282	0	0	12856	3200	28777	0	699050	0	83309	149415		234103	97796	31628	150595	115467	12575	15621	40837	109758	59033	24475	30039	85428	22726	11222	46049	615025	0	716	6228	
236256	1989	0	1462	5642	0	17382	0	0	0	0	0	0	37993	0	217	5598		20451	9955	4719	18366	5239	0	0	5971	12395	1741	344	2413	2826	0	359	15920	37776	0	0	346	
236452	379	0	0	21534	0	24881	0	0	20863	15600	36463	0	132199	0	0	49052		61169	21599	5206	38059	29527	16286	12225	11845	26214	21125	1985	2761	26766	18680	845	24757	100840	124	31359	1997	
236603	36247	6	1395	25299	0	30001	0	0	0	0	0	0	130299	0	25978	25203		36059	32791	10052	15799	21440	0	0	7869	9269	13884	5036	18222	3324	2750	907	28595	104321	5	0	0	
236706	73308	21	46090	50819	0	105047	0	0	0	0	0	0	1223500	0	24562	159942		209994	780256	45489	173339	143218	0	0	71254	102629	20188	15923	77713	65505	8266	8458	58936	1198938	0	0	13687	
236751	90008	58	114551	104037	0	234833	0	0	230187	249	276075	0	1917363	20000	178671	476639		468126	882590	77623	388421	403710	205634	45888	123913	264508	69083	10623	158559	245151	59760	13168	119319	1713160	905	5532	26065	
236957	14966	6	11936	8694	0	60773	0	0	4906	0	4906	0	73465	0	3708	21592		32945	3962	5407	23155	15564	1612	0	9019	14136	8873	917	6512	9052	3203	2825	48825	69345	6	412	1432	
237066	23318	29	12996	124864	0	144831	0	0	0	0	0	0	329654	0	11679	95860		36963	173513	9059	32014	90533	0	0	10329	21685	4294	655	15446	75087	4994	333	131761	317717	45	258	2297	
237150	8178	0	1150	9176	0	12370	0	0	0	0	0	0	113274	0	20426	25044		20280	59772	5622	17187	23495	0	0	5863	11402	2691	324	8829	14666	1439	110	11220	92848	0	0	2116	
237619	237916	2	0	24206	0	39409	0	0	7302	0	7302	0	593328	0	11768	63727		210785	80899	54678	144059	47288	7302	0	44060	99999	47341	19385	12423	34865	12153	4286	39407	581148	0	412	11372	
237954	7745	1	4082	12139	0	26216	0	0	0	0	0	0	47030	8	12386	24337		12370	2578	3823	10880	22675	0	0	3207	7673	1409	81	9987	12688	1662	0	22133	34636	0	0	1536	
238045	3256	0	2465	6664	0	11404	0	0	0	0	0	0	7508	2	307	537		3466	248	0	3220	361	0	0	1310	1910	208	38	0	361	175	0	8939	7199	0	0	0	
