"IDRSSD"	RCFD1410	RCFD1563	RCFD1590	RCFD1616	RCFD1763	RCFD1764	RCFD2011	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF588	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF600	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCON1288	RCON1420	RCON1460	RCON1545	RCON1563	RCON1564	RCON1590	RCON1616	RCON1763	RCON1764	RCON1766	RCON1797	RCON2011	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF588	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF600	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RIADG377	
764067																																																										0	2204	2292		240		6144	0			5385	0	8126	0	1876	61766	0	0	0	17823	1222	14123	12671	1723	2005	6322	4160	3031	582	5813	10491	14306	8498	3599	1187								0	0			0	0	1664	1277	9759	3754			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
764142																																																										0	7205	561		44		10566	1390			8053	164	2824	0	2408	68571	0	0	0	22899	1960	1235	19129	1372	3774	7918	3065	6656	0	4228	9755	14820	5166	9223	637								0	42			0	0	214	2602	2304	6725			0			174	27																									0	0	0	0	0	0	0	0	0	0	0	0		20299		
764151																																																										0	1193	62		0		2442	0			4265	0	6256	0	102	21824	0	0	0	4744	67	0	7698	0	195	207	256	2828	1248	4055	3522	3781	3068	2210	161								0	0			0	0	0	0	1319	1374			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
764441																																																										0	4758	0		10		5660	0			5202	0	1840	0	0	21191	0	0	0	2831	0	1397	5569	167	8	65	325	897	1369	4214	1468	4277	4385	3372	272								103	0			0	0	0	0	787	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
764647																																																										0	12925	2115		154		16067	0			11006	3567	3377	0	92	97613	0	1342	0	14892	1294	11300	39661	559	2380	4892	3695	435	2756	13471	23251	10692	13450	6031	13730								0	51			0	0	1043	7334	13069	9285			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
764816																																																										1637	1130	7529		46		233	0			3138	2255	11588	0	9	95521	0	0	0	43095	1095	22733	16289	2261	2284	6412	13025	11568	7200	7377	7888	10957	11522	12275	2088								0	122			0	0	2985	3240	0	17419			0			0	163																									0	0	0	0	0	0	0	0	0	0	0	0		43095		
764843																																																										0	958	86		27		815	0			5719	545	1122	0	0	22231	0	0	0	6930	708	1856	5014	0	557	3068	2740	352	185	2358	2749	4356	4339	38	585								0	0			0	0	1179	552	274	3316			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
764982																																																										0	7101	10899	0	0	0	0	1700	42786	0	42786	18170	34601	0	1993	299296	353	0	6573	75183	5385	6039	69423	7853	10161	20709	12795	11544	10944	45984	32909	70306	48543	9663	5248	0	0	0	0	0	0	0	0	4177	0		0	0	3017	28567	35447	32323	0	0	0			19	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
765019																																																										0	0	0	0	1106	1106	0	1051	100742	0	100742	17410	1141	0	0	890612	0	51147	0	183013	154378	54897	178928	63211	7293	25268	17838	53417	14948	288775	36013	119035	156153	99239	3649	0	0	0	0	0	0	0	0	10975	0		0	0	33335	5842	172703	158820	0	51147	0			0	360																									0	0	0	0	0	0	0	0	0	0	0	0		0		
765046																																																										0	2001	161		10		1114	0			2959	4898	1750	0	102	49474	0	6	0	23384	2260	10719	8152	1903	2873	4195	3651	4857	5400	2231	5999	7074	10210	352	197								62	14			0	0	1520	1729	0	7504			0			288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		
765130																																																										0	0	0		0		24	0			16528	0	335	0	0	26276	0	0	0	8226	0	8226	12990	0	1849	4638	891	16	0	3507	7634	6143	766	0	0								0	208		0	0	0	0	955	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		2667		
765318																																																										0	492	493		90		121	0			10067	439	9346	0	1217	80021	0	0	0	25906	508	12756	22728	832	1836	2456	9428	7253	3954	14859	10937	12496	7113	7285	456								800	0			0	0	348	3969	10064	16161			0			0	147																									0	0	0	0	0	0	0	0	0	0	0	0		23042		
765354																																																										0	4421	1435		0		1863	0			10859	0	7938	0	0	99923	0	0	0	31665	1709	9418	43095	2645	11819	15827	404	123	192	23728	35121	4785	1818	1722	34								0	0			0	0	4587	8256	20542	6648			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		38604		
765505																																																										0	283	9097	0	3137	3137	0	0	37483	0	37483	22535	38074	0	0	384014	0	0	0	146118	8288	27001	27958	3744	9845	5150	8735	26842	86563	43704	11846	49379	65659	37020	24989	0	0	0	0	0	0	0	0	48	0		0	0	5923	14496	22437	76095	0	0	0			90	1391																									0	0	0	0	0	0	0	0	0	0	0	0		108530		
765662																																																										0	1609	0		51		1668	0			3046	0	3937	0	412	27074	0	0	0	8259	543	57	5940	268	583	2263	2491	2582	72	3654	2784	5869	5530	978	0								0	0			0	0	387	32	7110	20			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
766052																																																										0	9430	159		0		4501	0			3634	0	3143	0	0	44470	0	0	0	11213	0	0	35844	2602	5064	3173	313	55	0	12714	15464	4352	390	38	0								0	0			0	0	0	0	0	12390			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
766164																																																										0	1358	36208		0		80	0			7190	0	1732	0	0	193562	0	0	0	12279	795	2366	16058	629	775	484	2910	1841	2034	21865	21150	14573	10365	77392	20321								0	0			0	0	0	181	47890	85849			0			0	1527																									0	0	0	0	0	0	0	0	0	0	0	0		13074		
766258																																																										0	707	8521	0	188	188	1185	0	96035	0	96035	0	9212	0	0	454790	0	7422	0	65627	6761	37702	173683	12605	15877	20476	7911	3448	5310	102417	74549	80439	71051	45097	12861	0	0	0	0	0	0	0	0	1297	0		0	0	28336	57119	23170	149210	0	7422	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	56544	0	508	
766735																																																										200	0	7363		151		0	0			19422	19920	1718	0	0	144546	0	0	0	50988	6034	3967	34426	1691	8959	13387	15362	8336	2592	35528	9412	21051	19738	5018	614								574	255			0	0	3022	5157	13140	16602			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
767040																																																										0	2203	596		0		4579	0			15425	896	4332	0	0	65562	0	0	0	20439	3756	7072	19654	1806	1886	4343	10679	45	599	11193	6875	8988	16246	678	0								0	0			0	0	1798	65	6689	4784			0			0	973																									0	0	0	0	0	0	0	0	0	0	0	0		0		
767152																																																										0	692	0		63		946	0			1629	0	4239	0	0	16365	0	0	0	7009	0	0	3463	193	546	979	3260	2031	0	891	1889	2358	2566	1652	0								0	0			0	0	0	0	355	1432			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
767246																																																										0	1220	29		0		2094	0			1246	0	1525	0	77	9834	0	0	0	3302	39	0	4530	213	571	2403	115	0	0	914	2832	2061	725	0	0								0	0			0	0	213	0	0	89			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
767255																																																										0	11988	0		74		4667	0			4839	1136	4170	0	578	81554	0	0	0	36353	1342	31484	11426	2485	4917	12700	15577	589	0	6409	15244	10292	9318	3915	10								0	15			0	0	182	233	11175	4802			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
767554																																																										0	986	53		55		380	1826			10395	0	13473	0	0	74595	0	0	0	29810	1689	974	18395	2607	1774	6425	9464	8644	170	9622	6850	12369	11484	3826	0								0	71			0	0	6531	1965	6094	3093			0			396	176																									0	0	0	0	0	0	0	0	0	0	0	0		30630		
767611																																																										0	1421	709		0		0	0			5747	3089	3478	0	0	70435	0	0	0	40553	5230	23950	2318	1682	3107	18507	901	9056	7122	6990	2234	8339	2864	7416	953								0	59			0	0	704	0	8182	1263			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		27053		
767705																																																										0	0	0		0		0	0			1611	15452	227	0	75	94652	36	0	0	47190	1514	25542	2686	1744	3469	12025	8301	9076	12545	14065	3321	7496	15498	6165	138								0	81			0	0	2432	2464	18744	4898			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		67780		
767732																																																										0	43211	3292	124	379	255	9971	0	27048	0	27048	0	21063	0	3546	198976	0	0	0	47948	4151	176	93601	5448	10922	19366	9993	866	49	26867	54012	45367	19186	3440	1105	0	0	0	0	0	0	0	0	97	0		0	0	1594	5718	23065	7893	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
767769																																																										0	4406	2		109		14040	0			8227	0	4266	0	94	42185	1	0	0	4876	0	411	18395	375	566	2950	595	369	0	15304	8811	5025	4363	3023	325								0	0			0	0	1233	841	2644	1448			0			0	28																									0	0	0	0	0	0	0	0	0	0	0	0		0		
767817																																																										0	17040	7573		383		2353	0			8839	2285	7282	0	5520	149309	527	0	0	60593	1663	31456	10146	317	12393	7024	12145	5025	23689	13805	21050	8700	26608	10478	6477								0	171			0	0	3694	1688	22769	7983			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
768074																																																										0	0	125547	0	5	5	0	11607	353	0	353	13610	270	0	0	1076909	0	0	0	488289	1645	8956	86325	1453	7346	15454	74302	181968	167750	68963	44124	26732	119580	218869	2653	0	0	0	0	0	0	0	0	160	192		0	0	99733	115981	23548	207768	0	0	0			10546	8949																									0	0	0	0	0	0	0	0	0	0	0	0	23265	0	278	
768252																																																										0	11066	1485		26		17925	0			13885	3475	5124	0	503	73967	0	0	0	9434	1397	99	26972	484	1440	1529	5588	220	173	26128	4537	13801	15693	4284	0								527	360			0	0	421	0	7823	516			0			356	0																									0	0	0	0	0	0	0	0	0	0	0	0		9256		
768458																																																										0	2535	1360		115		744	0			10624	91	4539	0	0	107445	204	234	0	36402	304	817	35114	1521	2365	8423	20561	3135	0	16326	18102	10610	21277	4099	0								0	18			0	0	3187	16936	16582	13978			0			0	205																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
768953																																																										0	3176	1214		0		10218	0			3720	0	3439	0	113	31392	0	0	0	2619	49	0	8161	288	54	516	1761	0	0	1969	6526	6030	9759	2799	51								0	0			0	0	170	4017	747	1910			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
769156																																																										0	3453	0		63		5610	0			9701	107	3864	0	0	48334	0	0	0	7659	1556	0	18393	382	716	2416	2803	1319	0	15699	7061	5427	9062	3266	0								0	163			0	0	51	1020	0	15087			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
769334																																																										0	7638	0		32		7636	225			3283	787	1010	0	310	32431	0	825	0	5573	648	30	12797	1366	857	2847	503	0	0	9521	3122	4095	4856	3953	473								0	48			0	0	228	828	422	3163			0			295	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
770068																																																										0	3279	429		114		5045	0			8247	0	8723	0	0	43276	353	0	0	12057	0	10655	12111	545	1828	2498	985	3692	2396	5472	7530	5526	5081	4957	2226								0	0			0	0	591	0	4844	300			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
770367																																																										0	8936	50719	0	10993	10993	0	0	390967	0	390967	15715	4975	0	2507	1767443	0	2062	1275	13384	241	0	241289	594	0	0	0	12790	0	275736	102804	198728	229774	833818	39605	0	0	0	0	0	0	0	148	8084	0		0	0	971	37319	572098	648324	0	2062	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		1140955		
770433																																																										0	1134	613		0		171	0			4237	0	2069	0	0	181173	0	0	0	17472	212	0	79531	6801	1406	3045	118	23	5001	102793	4861	8737	12295	63	2500								0	0			0	0	31744	7088	23211	93222			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
770451																																																										0	19773	0		58		30761	42			4713	612	2080	0	245	72587	0	0	0	4873	590	0	32138	478	380	1285	589	2140	0	31487	9582	9362	6892	8841	647								0	43			0	0	166	0	7187	1486			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		34997		
770545																																																										0	429	1828		0		2258	0			1841	0	833	0	0	18502	0	0	0	3381	18	0	4300	61	682	675	1777	186	0	490	3810	4318	5614	889	0								0	0			0	0	979	169	1039	5727			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
770639																																																										0	2682	2114		0		59	0			18505	5091	1830	0	0	121073	0	0	0	16324	2727	7518	22985	3095	739	4127	4481	1836	1923	19671	9668	26664	43002	1728	284								0	2			0	0	562	4755	38024	28398			0			0	223																									0	0	0	0	0	0	0	0	0	0	0	0		0		
770657																																																										0	83726	0	4600	4802	202	46021	208	44911	0	44911	2438	20488	0	2244	506689	1	4251	0	84296	3890	72471	117823	7106	35511	35326	4801	1252	0	67247	162786	120724	57936	8169	2018	0	0	0	0	0	0	0	0	0	0		0	0	0	13921	56007	139695	4251	0	0			0	48																									0	0	0	0	0	0	0	0	0	0	0	0		0		
770853																																																										0	7755	4837		162		2605	0			29573	3551	9610	0	0	173233	0	0	0	24835	2062	1164	65093	1297	5751	10119	180	1190	5949	31337	31872	62241	19614	2128	15								0	0			0	0	4839	19392	19130	44882			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
771047																																																										0	5116	0		22		11044	0			5976	10	1204	0	38	25205	0	0	0	1285	59	111	14446	168	285	832	0	0	0	8154	9657	3342	1746	251	770								0	0			0	0	0	0	0	451			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
771140																																																										0	21303	104		153		8332	0			22042	1305	9481	0	497	150497	0	101	0	27547	2261	44	36878	1220	1774	4797	14787	3927	928	13794	22094	22610	55856	7166	1173								0	0			0	0	1747	2583	200	52841			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		27395		
771458																																																										0	20786	6503	0	650	650	14560	0	75571	0	75571	7782	11484	0	0	410274	0	0	0	43401	2254	1523	126027	7000	12472	11303	8108	3750	334	56712	68448	64709	67584	38299	59434	0	0	0	0	0	0	0	0	396	0		0	0	15979	39909	65804	105195	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	410274	0	
771609																																																										0	0	21119	0	780	780	0	25	52732	0	52732	19562	3744	0	0	500362	0	0	0	249377	29511	103880	12854	10645	18891	45490	19930	59228	93816	122502	20382	10594	18656	54855	23797	0	0	0	0	0	0	0	0	103	0		0	0	9217	23045	51384	39788	0	0	0			2281	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
771636																																																										0	9264	2150		69		1237	1128			10211	1710	2473	0	834	100486	140	0	0	17991	851	3010	48506	4338	4259	7632	412	616	184	30852	22396	17569	4367	1767	1664								0	3088			0	0	4275	16796	19876	9801			0			47	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
771748																																																										0	5215	214		0		3702	0			9812	342	1968	0	0	37678	0	0	0	8907	0	0	12896	948	1645	5653	661	0	0	4590	5919	13771	2554	0	0								0	31			0	0	6165	0	1322	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
772008																																																										0	0	2902	0	324	324	0	51	33918	0	33918	26597	3125	0	0	592424	2	0	0	254070	19380	171631	68628	13773	36198	52188	58609	35675	52949	67505	27518	50432	78539	58589	41747	0	0	0	0	0	0	0	0	320	0		0	0	2388	39943	63074	146385	0	0	0			534	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
772240																																																										725	12611	0		46		9013	67			7870	602	3137	0	1310	60398	0	0	229	12228	799	0	20693	560	1364	3687	3073	3544	0	8151	11329	9946	8960	8113	313								0	0			0	0	1248	842	7366	2601			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		27500		
772446																																																										0	0	0		0		0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	0	0	0	0			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
772558																																																										0	46081	893		38		49405	1766			17718	1383	3446	0	4244	186386	0	522	0	5492	1034	386	66000	338	770	3006	1322	56	0	27145	48245	26944	44033	21175	4522								0	182			0	0	3226	12357	22636	17729			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		85778		
772745																																																										0	0	140		22		0	0			3167	124	579	0	151	8210	0	0	0	2690	0	0	5549	34	1163	1002	491	0	0	2089	2414	998	19	0	0								944	0			0	0	0	0	0	393			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
772754																																																										0	15226	0		31		3320	0			5168	0	1164	0	0	42118	0	0	0	5606	16	4709	18759	520	2976	1530	122	354	30	7441	24967	3251	643	74	0								0	0			0	0	1	471	6809	4306			0			0	24																									0	0	0	0	0	0	0	0	0	0	0	0		0		
773032																																																										0	456	0		129		0	0			5070	119	7899	0	3445	67072	0	0	0	27686	1133	10183	19673	628	1859	12470	11321	879	98	4446	13217	12823	4232	3551	0								0	0			0	0	518	2415	6348	11854			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
773247																																																										4750	17442	22152	1913	2155	242	9508	225	107304	0	107304	18945	5696	0	6992	615238	23	0	1139	79909	5027	23716	177483	6832	9304	21844	19118	5555	11052	86286	102944	103341	142965	62570	6758	4750	0	4750	0	0	0	0	0	83	0		109130	78401	6487	75729	115515	137567	0	0	0			0	1379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180326	224549	0	29663	44956	0	2736	2830	0	4133	4246	0		93197		
773443																																																										0	35291	2060	1000	1128	128	11480	0	28142	0	28142	1136	9049	0	7748	207366	0	0	0	40378	4924	11397	44079	1941	2512	3922	10784	8675	12478	28611	25000	43865	60501	3967	2893	0	0	0	0	0	0	0	662	67	0		0	0	805	9968	44477	10051	0	0	0			0	25																									0	0	0	0	0	0	0	0	0	0	0	0		38935		
773546																																																										0	3065	0		120		2580	0			5873	0	4357	0	0	71702	3	0	635	17265	952	4475	22014	1760	1956	7190	1827	4019	225	7648	14366	15884	7530	4885	3143								0	0			0	0	2943	10400	19939	4211			0			291	269																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
773742																																																										0	148	1147		53		14	0			6915	5140	5957	0	696	158113	166	0	6910	68857	5159	3005	21112	1443	2415	5900	7502	51073	0	17349	8943	22428	21775	9978	0								206	761			0	0	3040	5227	31963	22996			0			260	319																									0	0	0	0	0	0	0	0	0	0	0	0		0		
774105																																																										0	0	603		0		0	0			7255	14217	1167	0	0	115425	22	0	1234	63724	4621	30020	7533	6108	16113	4703	4281	8337	23744	23438	5041	8489	5134	6152	3460								0	19			0	0	5075	0	15152	3614			0			0	119																									0	0	0	0	0	0	0	0	0	0	0	0		53777		
774132																																																										0	7542	7621		671		619	0			33592	16796	7042	0	2938	259560	8	0	0	59019	2283	3273	73355	26366	7134	13567	9039	2523	0	54735	31197	46901	48160	8100	3725								0	360			0	0	13939	24679	40677	41790			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	124835	0	
774235																																																										0	15983	156		0		5491	0			6480	184	17399	0	1762	82633	0	0	0	18843	289	0	29059	1808	2921	3749	4797	3126	2442	11633	15648	14556	11377	6968	3066								0	0			0	0	0	3197	7729	5120			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		7000		
774253																																																										0	0	80		16		0	0			5382	2099	2764	0	0	40168	0	0	0	15840	1842	0	10151	2131	1301	3986	6737	1685	0	13189	2578	2373	4282	1100	411								0	98			0	0	1563	868	5504	4112			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		15649		
774262																																																										0	5941	1573	0	542	542	2580	0	248426	0	248426	0	53038	0	931	575521	0	0	2258	45873	663	4788	178795	1159	2436	2664	26438	11077	1910	91293	119195	70687	167585	74041	5698	0	0	0	0	0	0	0	0	10195	0		0	0	11013	48777	89536	56433	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
774347																																																										0	21202	0		85		20180	0			12151	0	5679	0	2906	81778	0	0	0	12905	131	5924	23732	639	2872	5253	3190	399	161	15641	13976	19931	12829	6243	211								0	0			0	0	589	164	0	5786			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
774655																																																										0	5179	0		24		1528	0			2959	75	1789	0	0	33232	0	2347	0	11880	1772	0	6312	128	819	2186	2985	5738	0	1755	3631	5870	2950	5388	1332								0	0			0	0	663	1319	2418	1279			0			0	24																									0	0	0	0	0	0	0	0	0	0	0	0		11147		
774851																																																										0	3822	0		11		969	0			1394	0	751	0	0	13510	0	0	0	3485	0	0	4857	403	942	1424	633	83	0	715	3263	3035	2997	15	0								0	3			0	0	0	732	0	2343			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
775054																																																										0	25371	1224		47		29883	4610			17946	1017	1520	0	1710	139979	0	3112	0	12962	340	2640	47427	33	1835	489	595	7201	2809	16476	32520	16256	26611	26719	7635								0	0			0	0	3228	13379	6229	22011			0			77	0																									0	0	0	0	0	0	0	0	0	0	0	0		91994		
775214																																																										0	6040	47776	2983	50430	47447	0	0	287729	0	287729	72497	10209	0	36510	1484543	0	0	456	242100	83756	56536	305427	12679	12660	34156	41779	62341	73925	402582	96475	180148	257784	201383	83540	0	0	0	0	0	0	0	0	2701	0		0	0	59953	73601	342284	168957	0	0	0			0	2567																									0	0	0	0	0	0	0	0	0	0	0	0		14657		
775241																																																										0	3151	0		1		2718	0			1787	39	3539	0	0	19534	0	0	0	7266	81	0	4476	258	680	2156	4097	0	0	258	3281	3528	4770	346	0								0	0			0	0	0	0	952	0			0			0	4																									0	0	0	0	0	0	0	0	0	0	0	0		0		
775456																																																										0	177	10275	1201	1616	415	15	0	97597	0	97597	30146	8109	0	855	399873	0	0	1160	60839	4144	31600	127827	7676	8582	34955	6744	100	317	138455	47665	84577	48754	14948	0	0	0	0	0	0	0	0	0	272	0		1970	1567	1176	26613	88720	69319	0	0	0			0	471																									0	0	0	0	0	0	0	0	0	0	0	0		92118		
775540																																																										0	8054	0		9		8077	0			1333	15	935	0	0	21134	0	0	0	1888	157	138	7640	0	2	85	304	1487	10	4615	4353	4218	2367	3614	79								0	0			0	0	135	389	0	142			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
775755																																																										0	5816	1512		473		1195	0			14489	2965	2294	0	515	84347	0	0	0	23241	1249	0	25644	2208	5152	11057	4066	0	0	8096	14380	25478	12496	256	0								0	1			0	0	0	1676	10201	18720			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
776248																																																										0	13045	622		152		5125	0			5023	624	2582	0	1360	52223	0	0	0	12040	1298	212	15920	949	2161	3682	2223	2691	125	7634	10613	9075	5065	3682	0								374	74			0	0	2027	0	7156	721			0			0	209																									0	0	0	0	0	0	0	0	0	0	0	0		10540		
776275																																																										0	274	409		2		599	142			2539	0	405	0	0	20153	0	0	0	11859	455	63	5563	892	1286	3870	5187	333	17	1211	2219	2044	2269	51	441								0	2076		0	0	0	300	0	1235	0			0			131	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
776350																																																										0	0	8553	0	419	419	0	281	60107	0	60107	24027	1037	0	5710	259785	107	0	1513	10391	3663	4851	54343	0	2101	2730	3060	334	2166	51601	27460	53085	85100	20205	6935	0	0	0	0	0	0	0	0	1789	0		0	0	378	5830	95711	42277	0	0	0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		134543		
776369																																																										0	436	0		55		1684	0			11077	0	3111	0	1581	25003	0	0	0	2038	30	0	6932	22	16	180	732	1088	0	2726	4168	5501	5705	4320	500								0	0			0	0	970	0	0	4021			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
776547																																																										0	1480	2438		19		2845	0			332	810	5035	0	1860	83380	180	0	146	47130	3417	35500	18659	2409	7042	5256	13172	18901	236	5624	10995	3440	13222	2737	0								0	0		0	0	0	3718	8443	5356	677			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	50547	0	
776659																																																										0	711	4435		47		0	0			13843	10075	2403	0	0	106211	104	0	0	16134	1211	1876	33354	2996	3444	2512	5766	569	377	27096	16075	11898	30149	3071	873								142	382			0	0	3557	9830	24807	18738			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
776734																																																										0	736	0		17		1223	0			5646	0	8316	0	385	32463	0	0	0	6326	209	3422	4144	1470	1538	180	365	2135	363	7321	6183	3154	3846	4374	123								0	0			0	0	0	1486	1137	6982			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
776752																																																										0	1413	677		60		3430	241			5959	781	7321	0	0	25682	0	0	198	3891	787	1091	7024	433	607	1598	267	203	732	5391	4862	5329	5316	395	39								0	50		0	0	0	0	747	0	566			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		1494		
777254																																																										0	5039	0		73		2115	0			3102	1672	2303	0	0	32663	0	0	0	12047	1643	0	13113	2054	2987	4108	2683	215	0	4637	3435	6308	4183	1711	0								0	181		0	0	0	2137	712	1382	257			0			151	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
777366	530644	2574	0	0	12797	705	311	0	0	547085	0	0	46394	81011	28061	83063	92136	191513	11943	0	0	0	0	0	0	54	4529		0	0	0	0													0	0	0	0	0	0	0	0	0	0	0	0	77000	0	0	128489	0	2574	2574	0		12797	70	12867	34560	311	0	0	538627	0	0		31286	8449	18332		990	902	203	1578	24704	2909							0			0	0			0	54					0	12429	42842	264766			0			0	1196																																								
777441																																																										0	3848	0		36		1066	673			2612	0	4647	0	908	37724	0	0	0	11901	503	4379	7899	68	204	3843	3854	1824	2061	5589	4077	7241	6032	1792	1092								0	0			0	0	307	317	7037	4542			173			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		6595		
777553																																																										0	2105	0		17		1866	0			3432	92	3059	0	647	32550	0	0	0	12405	275	0	9519	212	1348	7405	2659	321	0	2383	8301	7632	1310	354	0								607	37			0	0	139	0	0	7869			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
777870																																																										0	0	2435		0		0	0			8578	2236	7297	0	0	144275	0	0	0	67323	16822	10436	5686	2675	5165	304	1844	14328	43007	12038	3943	5095	10651	29557	15668								0	371			0	0	436	3837	26044	8896			0			0	0																									0	0	0	0	0	0	0	0	0	0	0	0		0		
777964																																																										0	286	0		44		1237	0			1094	0	3542	0	0	12092	0	0	0	4652	232	4533	2114	220	432	2832	461	708	0	1083	1144	2782	2022	280	0								0	0			0	0	0	0	807	198			0			0	115																									0	0	0	0	0	0	0	0	0	0	0	0		0		
