"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	TEXTA545	
	TOTAL DEP LIABILITIES BEFORE EXCLUSI	TOTAL ALLOWABLE EXCLUSIONS INCLD FOR	TOTAL DAILY AVG FOR DEP LIABILITY EX	TOTAL DAILY AVG ALLOWABLE EXCLS	TOTAL FOR DEP INCLUDED IN B	TOTAL DAILY AVG FOR DEP INCLUDED IN 	ESTIMATE OF UNINSURED DEPOSITS	PB/PSA FDIC CERTIFICATE NUMBER	AMT RETIREMT DEP ACCTS $250,000 OR L	NMBR RETIREMT DEP ACCTS $250,000 OR 	AMT RETIREMT DEP ACCTS MOR THAN $250	NBR RETIREMT DEP ACCTS MOR THAN $250	AMT OF DEPOSIT ACCOUNTS $100,000 OR 	NBR OF OTH DEP ACCTS OF $100,000 OR 	AMT OF OTH DEP ACCTS MORE THAN $100,	NBR OF DEP ACCTS OF MOR THN $100,000	TOTAL DEP LIABILITIES BEFORE EXCLUSI	TOTAL ALLOWABLE EXCLUSIONS INCLD FOR	TOTAL DAILY AVG FOR DEP LIABILITY EX	TOTAL DAILY AVG ALLOWABLE EXCLS	PB/PSA FDIC CERTIFICATE NUMBER	
145741								0	4855		0	0	77670		36503	184	119028	0				
145750								0	3990		0	0	48004		29145	86	81139	0				
145844								0	10117		0	0	110704		45948	275	166769	0	165185			
145956								0	1926		0	0	38437		1669	12	42032	0				
146056								0	966		0	0	9925		3643	27	14534	0				
146533								0	0		0	0	5892		2177	10	8069	0				
146618								0	2839		0	0	45501		64006	213	112346	0				
146654								0	13737		1860	3	222724		151186	508	389707	200				
146663								0	74021		12177	28	304262		241657	1183	632117	0	621881	0		
146850								0	1497		0	0	50582		25123	102	77202	0				
147053								0	2342		0	0	29142		15956	84	47440	0				
147174								0	8680		0	0	119705		196994	441	325379	0				
147633								0	14485		2846	9	87088		81092	287	185511	0				
147651								0	782		0	0	13479		10022	46	24283	0				
147679								0	8998		0	0	78383		20198	136	107580	0				
147839								0	46149		7664	20	345627		305069	930	707991	3481				
147857								0	5579		353	1	79451		47724	127	133107	0				
147923								0	4279		573	2	72315		35065	177	112232	0				
148144								0	2666		0	0	30938		12222	69	45827	0				
148238								0	12008		1111	4	63713		41184	225	118016	0				
148340								0	2039		0	0	52790		21488	73	76318	0				
148715								0	8097		0	0	70766		19065	127	97930	0				
148809								0	42117		317	1	245528		67276	486	355238	0				
148920								0	774		0	0	17993		6331	40	25098	0				
149150								0	7210		0	0	52216		23293	102	82719	0				
149235								0	5394		319	1	164241		145816	498	315770	0	315462	0		
149253								0	7820		633	2	77322		41381	254	127155	0				
149271								0	7958		0	0	71865		39463	224	119286	0				
149945								0	4037		0	0	27841		5880	27	37757	0				
150035								0	40031		1081	2	438604		223708	772	703424	0				
150044								0	21262		652	1	213024		90649	419	325587	0				
150071							1769975	0	99346		9168	26	1319516		1764731	5432	3192761	0	3094455	0		
150156								0	1004		0	0	11600		3543	23	16147	0				
150334								0	1474		0	0	45533		15790	94	62797	0				
150352								0	1830		0	0	15230		4496	28	21556	0				
150727								0	9342		0	0	106879		89888	314	206109	0				
150754								0	4716		709	1	53754		33323	117	92502	0				
151331								0	77395		5815	18	338884		203011	1000	625105	0				
151546								0	2126		0	0	37602		8512	52	48240	0				
151555								0	3128		311	1	29728		27905	156	61072	0				
151751								0	6282		591	2	174730		95696	389	277299	0				
151818								0	54259		4222	10	254279		176836	620	489596	0				
151957								0	7683		289	1	92006		75616	256	175594	0				
152048								0	1475		0	0	25456		9636	54	36567	0				
152057								0	11583		1663	5	65000		66607	310	144853	0				
152235								0	20460		1911	6	190949		94416	425	307736	0				
152253								0	9265		1137	3	52540		36231	152	99173	0				
152431								0	2990		0	0	40807		23733	94	67530	0				
152440								0	5609		0	0	47252		22890	143	75751	0				
152673								0	2269		0	0	37177		13440	78	52886	0				
152851								0	2654		0	0	46807		9028	54	58489	0				
153054								0	16121		594	1	188459		73303	338	278477	0				
153353								0	11168		0	0	95770		77466	240	200733	16329				
154154								0	11776		0	0	153666		108323	483	273765	0				
154257								0	310		0	0	4110		43832	25	48252	0	35533	0		
154770								0	27482		3816	10	141359		101417	481	274088	14				
155245								0	26169		584	2	163677		61800	312	252230	0				
155517								0	0		0	0	2410		40252	87	42662	0	39739	0		
155759								0	1122		0	0	34459		14178	89	49759	0				
156457								0	542		0	0	14051		5833	33	20426	0				
156635								0	3703		0	0	20569		18091	63	42363	0				
156877								0	16644		3502	6	82138		100401	476	202685	0				
156952								0	1665		0	0	28578		17759	83	48002	0				
157155								0	2220		0	0	25058		17770	100	45048	0				
157379								0	6967		0	0	41210		15410	87	63587	0				
157650								0	3491		967	2	33475		12580	70	50513	0				
157744								0	2460		0	0	25069		23422	59	50952	0				
157838								0	32336		3264	8	215975		217614	666	469302	113	464196	92		
157856								0	2096		0	0	17056		17532	60	36684	0				
157904								0	23293		4362	11	157259		117406	580	304940	2620				
158554								0	281		0	0	20798		6804	31	27883	0				
158741								0	7093		500	1	54736		24258	104	86587	0				
158750								0	364		0	0	7321		8295	40	15980	0				
158947								0	10522		842	2	114374		102643	360	228381	0				
158974								0	12330		738	2	84371		35922	208	133361	0				
159243								0	980		0	0	32273		8955	51	42208	0				
159636							261712	0	60571		8935	23	782050		409527	1509	1261083	0	1211484	0		
159645								0	3553		0	0	32007		3778	36	39489	151				
159953								0	2690		1114	2	48279		47800	175	99883	0				
160360								0	4389		636	2	65206		50041	200	120272	0				
160454								0	3376		0	0	51585		53125	237	108086	0				
160557								0	245		0	0	12833		7889	32	20967	0				
160614	543306	0			0		330418	0	80990	2727	29836	52	55199	8652	377281	625						
160650								0	6530		0	0	273800		105818	428	386148	0				
160959								0	6491		570	1	282496		178352	433	467909	0				
161031								0	1404		0	0	23171		4962	26	29537	0				
161107								0	6081		0	0	164416		190172	587	370694	10025				
161273								0	19408		744	2	163528		144269	581	327949	0				
161433								0	3766		0	0	58147		37671	92	99583	0				
161602							494523	0	35688		987	2	570352		555536	1499	1162563	0	1104960	4000		
162337								0	35187		2103	6	228620		169045	908	434955	0				
163343								0	2444		0	0	32042		13054	48	47580	40				
163370								0	25137		2321	5	144304		74452	455	246214	0				
163549								0	29073		277	1	345140		326492	1147	700982	0				
163857								0	3808		637	2	51274		41114	173	96834	0				
164032								0	3084		0	0	36138		10711	41	49933	0				
164153								0	2300		0	0	55719		30446	114	88465	0				
164331								0	6963		375	1	118913		75732	298	201983	0				
164377								0	12366		0	0	95834		42323	154	150523	0				
164854								0	6527		0	0	82692		71984	204	161203	0				
164957								0	1357		0	0	33660		8541	46	43558	0				
164975								0	10537		575	2	40722		18892	110	70726	0				
165039								0	14552		895	3	94281		35559	156	145287	0				
165628							752756	0	187159		6007	17	1775700		913864	3017	2882730	0	2870370	0		
165758								0	1870		0	0	39372		26509	72	67751	0				
165806								0	25105		251	1	253087		277285	677	555727	0				
166111								0	17525		692	2	137040		18652	131	173911	0				
166531								0	18292		3521	9	107601		45592	271	175006	0				
166652								0	15941		1769	6	217266		285335	692	520311	0				
166803							115357	0	36816		325	1	640012		231243	1208	908396	0	882956	0		
166849								0	836		0	0	26557		7777	40	35170	0				
167060								0	17538		1408	4	196914		285555	965	501415	0	498585	0		
167453								0	4155		0	0	46654		16973	88	67782	0				
167556								0	5766		262	1	52020		27200	98	85248	0				
167565								0	0		0	0	576		506	1	1082	0				
167752								0	871		0	0	10680		4790	13	16341	0				
167855								0	6070		0	0	98433		79363	284	183866	0				
167864								0	2798		0	0	76496		141308	390	220602	0	229012	0		
168366								0	6039		672	2	89279		124844	613	220833	0				
168441								0	7712		0	0	100554		63469	174	171735	0				
168571								0	4016		0	0	23469		14471	60	41956	0				
168731								0	8727		831	2	120326		89017	319	218849	-52	215578	-1		
169073								0	25527		259	1	133935		178595	381	338316	0				
169233								0	3809		620	2	46224		24633	138	75286	0				
169327								0	14526		630	2	129049		45520	247	189725	0				
169354								0	5569		0	0	91089		106201	402	202860	0				
169653							2651841	0	435913		6279	19	4717942		3796008	15654	8956142	0	8993051	0		
169756								0	6213		914	1	104221		129825	341	241173	0				
169952								0	5724		753	2	47579		31513	123	85569	0				
170051								0	28710		629	2	194149		166067	522	389555	0				
170257								0	2880		0	0	33393		21230	145	57503	0				
170332								0	5971		262	1	103156		42021	208	151411	0				
170640								0	1756		0	0	14699		6504	36	22959	0				
170716							950416	0	16898		0	0	765276		2099851	2847	2889142	7117	2822061	9665		
170976								0	2056		369	1	18376		20818	47	41619	0				
171133	393782	14075			14075			0	1911		300	1	143349		234147	980						
171348								0	5371		0	0	58430		23017	122	86818	0				
171656								0	4046		0	0	37846		33788	99	76843	1163				
171759								0	4300		0	0	47694		15248	71	67242	0				
171768								0	5922		261	1	71575		33128	193	110886	0				
172158								0	1827		0	0	32618		21481	90	55926	0				
172251								0	1659		0	0	19301		5622	43	26582	0				
172457								0	6333		263	1	149462		130081	488	286139	0				
172747								0	9156		1223	4	65002		95454	273	170835	0				
172840								0	5219		2307	4	50765		34946	161	93237	0				
172859								0	5078		470	1	41175		21882	89	68605	0				
173306								0	6266		830	1	113123		68165	286	188384	0				
173342								0	4741		0	0	36151		22980	132	63872	0				
173548								0	2996		258	1	32897		21984	84	58135	0				
173557								0	12421		0	0	201960		83342	407	297723	0				
173575								0	21536		1007	3	266046		205413	959	494002	0				
173641								0	6551		434	1	74662		50009	156	131656	0				
173959								0	2004		0	0	42918		48233	122	93155	0				
174321								0	4237		1455	3	38598		10251	69	54541	0				
174367								0	1549		0	0	15307		4030	22	20884	0				
175056								0	3755		0	0	94675		62221	263	160651	0				
175140								0	10290		559	2	105038		62515	169	178402	0				
175458								0	1400		0	0	11337		3518	20	16255	0				
175609								0	2818		569	2	54241		55348	195	112976	0				
175672								0	8432		720	2	102264		55744	273	167160	0				
176053								0	3970		0	0	36235		9060	56	49265	0				
176101								0	6895		0	0	165125		127260	501	299280	0				
176325								0	5189		0	0	45207		17691	97	68087	0				
176437								0	6136		684	2	35180		17225	79	59225	0				
176464								0	19541		662	2	252492		146487	573	419182	0				
176642								0	6897		398	1	42397		36958	118	86650	0				
177135								0	0		0	0	4011		21606	41	25617	0				
177443								0	8831		0	0	79596		23849	125	112276	0				
177500								0	1443		1194	3	20639		6989	40	30266	0				
177546								0	5598		587	2	75172		43420	272	124777	0				
177555								0	1449		0	0	11038		3543	19	16030	0				
177751								0	543		0	0	56005		209668	471	266216	0				
177920								0	43148		2963	9	204911		89483	532	340505	0				
177957								0	10635		0	0	169857		120718	460	301217	6				
178057								0	0		0	0	11020		1018	6	12038	0				
178150								0	11552		0	0	63544		42739	174	117835	0				
178244								0	4274		0	0	37362		12805	64	54441	0				
178271								0	1702		0	0	30610		16069	85	48381	0				
178356								0	435		0	0	35641		26902	99	62978	0				
178851								0	10343		0	0	126745		97697	480	234785	0	235899	0		
179148								0	3222		359	1	48891		32131	117	84603	0				
179335								0	11072		1064	3	90736		58927	332	161799	0				
179700								0	21032		373	1	170963		138524	600	330892	0	320986	0		
179755								0	6719		0	0	40975		32143	117	79837	0				
180041								0	5902		0	0	61558		20859	118	88319	0				
180078								0	9878		264	1	152355		121028	502	284045	520				
180144								0	9127		609	1	29272		11854	73	50864	0				
180201								0	1790		269	1	32166		10464	59	44689	0				
180416								0	10616		971	3	104826		70784	284	187197	0				
180443								0	2580		0	0	28399		11731	51	42710	0				
180537								0	5030		562	2	42872		22725	127	71189	0				
180649								0	30683		699	1	309160		251639	914	592181	0				
180845								0	3139		0	0	35633		15820	79	54592	0				
181347								0	6090		0	0	179117		98644	326	283851	0				
181459								0	23911		695	2	247774		134050	589	406430	0				
181758								0	101		0	0	27806		23751	91	51658	0				
181851								0	27993		1193	3	301777		227841	730	558804	0				
181963								0	3195		0	0	86870		47365	197	137430	0				
182157								0	799		0	0	30083		5038	15	35920	0				
182353								0	1784		767	2	17948		3133	21	23632	0				
182401								0	7355		381	1	57299		19536	112	84571	0				
182652								0	960		0	0	6648		1673	11	9281	0				
182951								0	4373		280	1	86727		93881	199	185261	0				
183042								0	10490		318	1	55625		22336	72	88769	0				
183051								0	1210		0	0	14757		14517	46	30484	0				
183154								0	1319		0	0	22096		9645	44	33060	0				
183668								0	2514		0	0	113836		193405	575	309755	0				
183770								0	6194		544	2	89078		41307	226	137123	0				
183846								0	17721		951	2	110471		43032	218	172175	0				
183958								0	15429		0	0	72851		39147	123	127427	0				
184142								0	14405		0	0	146836		68777	342	230018	0				
184245								0	7938		0	0	110361		65548	259	183847	0				
184656								0	2916		255	1	49013		24771	123	76955	0				
184759								0	976		0	0	17887		8133	49	26996	0				
184937							398909	0	83333		8883	20	564423		355440	1242	1012079	0	959688	0		
185037								0	9134		384	1	244589		153848	586	407955	0				
185251								0	0		0	0	14094		2466	13	16560	0				
185448								0	3741		423	1	40129		12366	70	56659	0				
185457								0	1553		0	0	14709		3418	18	19680	0				
185859								0	10823		0	0	123129		91156	292	225108	0				
186221								0	31786		277	1	394576		196512	951	623151	0				
186548								0	3632		0	0	37374		13901	85	54907	0				
186557								0	1014		0	0	16059		6478	25	23551	0				
186650								0	1765		0	0	29465		11781	70	43011	0				
186717								0	35971		1189	4	333279		123641	578	494080	0				
186744								0	32684		901	3	377169		212148	728	622902	0				
186838								0	11800		1068	3	155396		105972	447	274236	0				
186856								0	2253		0	0	24634		28868	137	55755	0				
187358								0	541		0	0	11297		4324	25	16162	0				
187451								0	2367		0	0	27628		18874	103	48869	0				
187648								0	0		0	0	6541		5172	27	11713	0				
187947								0	5603		277	1	56261		30281	115	92422	0				
188056								0	13443		855	1	103568		54609	221	172475	0				
188430								0	12347		1384	4	359762		339569	1231	713062	0				
188449								0	1706		0	0	28267		14007	68	43980	0				
188720								0	12039		258	1	76789		47368	207	136454	0				
188739								0	2019		1433	4	23207		14184	77	40843	0				
188757								0	553		0	0	10796		3230	13	14579	0				
188917								0	6195		309	1	78923		37770	192	123197	0				
188926								0	5385		0	0	41005		16900	107	63290	0				
189044								0	16714		1215	2	228545		181511	785	427985	0				
189129								0	19355		626	2	166862		61956	285	248799	0				
189352							479918	0	11290		683	2	379307		521941	2068	913221	0	897734	0		
189419							711105	0	58503		885	2	838774		1056859	2804	1955021	0	1932126	0		
189549								0	9360		420	1	59827		25767	132	95374	0				
189745								0	10601		0	0	109463		80148	392	200212	0				
189820								0	10833		0	0	85944		30375	171	127153	0				
189950								0	1898		0	0	40747		19775	95	62420	0				
190246								0	1056		0	0	11235		2768	14	15059	0				
190451								0	8245		304	1	85682		56304	304	150535	0				
190554								0	6605		0	0	79224		71620	211	157450	0				
190563								0	1777		0	0	32277		41692	132	75746	0				
190639								0	0		0	0	25415		147178	138	178728	6136				
190648								0	11989		1056	3	91233		42544	163	146822	0				
190947								0	7102		0	0	49026		15296	81	71424	0				
190956								0	3846		1041	3	53437		18451	63	76775	0				
191355								0	8789		277	1	89133		69782	226	167981	0				
191449								0	4358		261	1	25137		3767	13	33523	0				
191663							818568	0	39556		3214	8	718830		780626	946	1543681	1455	1632284	1813		
191935								0	16472		583	2	237850		319768	985	574673	0				
192147								0	15709		1042	3	130141		117474	470	264366	0				
192156								0	3418		252	1	109270		127745	331	241763	1078				
192558								0	11176		537	2	100218		37864	168	149795	0				
192651								0	750		0	0	13168		4515	27	18433	0				
192857								0	3158		0	0	39741		31422	144	74321	0				
193162								0	1133		0	0	19088		14213	57	34434	0				
193247								0	2716		0	0	34804		6676	54	44196	0				
193461								0	13921		0	0	163476		332467	1235	509864	0				
193537								0	5715		263	1	32767		45819	243	84564	0				
193649								0	11449		251	1	81054		53960	218	146714	0	149212	0		
193809								0	85473		11716	32	495396		227076	1279	819661	0				
194253								0	7288		0	0	36345		14144	78	57777	0				
194440								0	3217		911	1	54868		29047	115	88043	0				
194936								0	3712		568	2	51602		106365	314	162247	0				
195072								0	38355		251	1	301090		134476	488	513172	39000				
195111								0	12996		597	2	246393		133135	591	393322	201				
195157								0	3490		319	1	23987		10132	40	37928	0				
195456								0	2276		0	0	50047		22879	111	75202	0				
196257								0	0		0	0	9913		3702	30	13615	0				
196743								0	4580		0	0	83430		59875	257	147891	6				
196752								0	0		0	0	4264		0	0	4264	0				
196800								0	15400		3336	6	159212		166427	604	344375	0				
197142								0	11238		920	3	95668		48163	235	155989	0				
197254								0	801		0	0	13045		5431	36	19278	0				
197302								0	32325		3319	8	202005		147862	692	385511	0				
197357								0	1103		0	0	15112		13236	66	29451	0				
197478	7588472	56515	7380771	55482	56441	55419	2928913	0	68064		1944	6	2024267		5437682	16408						
197740								0	3822		0	0	45008		19486	70	68316	0				
197759								0	10989		0	0	114061		42834	193	167884	0				
198046								0	4047		0	0	28854		16454	92	49355	0				
198103								0	3128		0	0	29886		14620	78	47634	0				
198149								0	22090		851	1	117551		62216	263	202708	0				
198251								0	4276		0	0	38621		24200	71	67097	0	65657	0		
198831								0	20948		3223	10	174815		119365	469	318352	0				
198859								0	2495		266	1	34529		23849	92	61139	0				
198961								0	3448		0	0	48839		31849	162	84136	0				
199052								0	2200		527	2	30584		10773	44	44084	0				
199137								0	1080		323	1	36711		13194	56	51308	0				
199351								0	38		0	0	4566		1365	10	5969	0				
199436								0	10333		550	2	75557		37854	219	124294	0				
199454								0	1110		0	0	11168		7819	33	20097	0				
199463								0	590		0	0	17499		40519	147	58608	0				
199940								0	12737		0	0	116811		65334	425	194882	0				
200042								0	2144		0	0	17851		8291	33	28286	0				
200435								0	22724		2834	5	232392		251444	879	509394	0				
200640								0	14085		605	2	164300		456945	1190	635939	4	657696	12		
201049								0	5754		0	0	63539		27647	122	96940	0				
201124								0	3987		612	2	31820		12643	47	49062	0				
201254								0	1749		0	0	96244		55230	234	153223	0				
201441								0	1412		0	0	29488		20204	85	51104	0				
201638								0	23157		2177	4	139160		196441	593	360935	0				
201647								0	8595		0	0	46579		13082	51	68256	0				
201834								0	8958		1712	4	302247		425005	1286	737922	0				
202251								0	4020		652	2	63361		48015	273	116048	0				
202514								0	2268		0	0	67652		62617	177	132537	0				
202541								0	5489		1356	2	76917		30453	155	114215	0				
202550								0	5393		0	0	88033		32362	160	125788	0				
202907							640557	0	194537		6564	16	2273400		1227398	3699	3701899	0	3660804	0		
203052								0	2319		0	0	29487		11869	57	43675	0				
203418								0	13904		264	1	143800		52563	246	210531	0				
203575								0	6845		310	1	46097		9806	70	63058	0				
203753								0	2691		257	1	34489		12997	48	50434	0				
204004							1755726	0	295817		5902	18	1533441		2424616	6693	4259776	0	4215691	0		
204237								0	10083		2913	4	120467		97502	280	230965	0				
204826								0	8404		264	1	96778		43169	160	148615	0				
205159								0	3272		0	0	19157		11587	60	34016	0				
205243								0	11246		719	2	88372		48828	192	149165	0				
205346								0	13272		0	0	111781		54411	260	179464	0				
205458								0	2003		524	1	14811		13513	66	30851	0				
205542								0	8828		303	1	74190		46389	146	129710	0				
205654							406008	0	62358		7541	16	572746		591875	1691	1234522	0	1191183	0		
206156								0	1787		767	1	60346		61534	164	124434	0				
206174								0	33078		1419	2	100556		56576	280	191629	0				
206772								0	1352		0	0	39962		29747	168	71061	0				
206950								0	1275		0	0	10637		12345	47	24257	0				
207041								0	1902		0	0	16863		5211	27	23976	0				
207050								0	6772		0	0	108973		91911	276	207656	0				
207452								0	6165		0	0	43822		56360	211	106347	0				
207555								0	7276		0	0	72076		30650	149	110002	0				
207564								0	2129		0	0	41277		19121	90	62527	0				
207845								0	29459		1459	4	244174		219095	660	494187	0				
207872								0	5488		664	2	141275		150479	632	297906	0				
207957								0	0		0	0	10080		3515	19	13595	0				
208057								0	16373		0	0	157348		166056	436	339777	0				
208169							621898	0	9039		1692	5	207125		776348	1713	1006815	12610	1008167	14175		
208244	6754896	608	6716158	695	0	0	3053490	0	232181		10174	30	3056599		3455334	6448						
208347								0	3211		0	0	23416		11469	56	38096	0				
208440								0	4409		0	0	39865		21172	92	65446	0				
208459								0	1171		0	0	18390		26263	174	45824	0				
208655								0	7403		351	1	113138		31069	166	151961	0				
208972								0	12032		412	1	42438		4705	34	59587	0				
209148								0	7386	492	0	0	150629	18479	69688	347	227703	0				
209335								0	22194		4109	10	255259		342663	1332	624226	0				
209362								0	1883		429	1	15728		18066	98	36106	0				
209447								0	4514		0	0	32793		15759	105	53066	0				
209559								0	2975		0	0	19865		11969	49	34809	0	35978	0		
209830								0	6275		269	1	53340		65486	171	125370	0				
209858								0	5815		0	0	71903		91648	258	169366	0				
210238								0	17710		908	3	196792		165098	461	380508	0				
210256								0	6401		253	1	55445		36284	104	98383	0				
210434	65899636	55890811	55992246	47339330	55865381	47335590	4877773	0	156338		26814	54	1837297		7988376	10783						
210452								0	2026		396	1	12792		3996	24	19217	6				
210555								0	9111		845	2	57231		29318	145	96505	0				
211114								0	8784		581	2	51581		33464	124	94410	0				
211338								0	5672		731	2	57675		37608	204	101686	0				
211851								0	5732		0	0	29424		9835	55	44991	0				
211954								0	2133		0	0	22588		10810	62	35531	0				
212018								0	25063		376	1	175300		58955	348	259694	0				
212335								0	3099		0	0	39657		27202	128	69958	0				
212344								0	7319		0	0	40713		11365	61	59397	0				
212465	48579567	3595366	45361932	3578061	3592392	3573804	25411712	0	588784		74468	130	10430223		33890726	41559						
212522								0	38577		3346	9	206877		149946	521	398746	0				
213538								0	4234		509	2	56282		48357	251	109382	0				
213912								0	933		0	0	55514		16237	77	72684	0				
213958								0	1652		292	1	27555		17447	67	46946	0				
214414								0	55026		2666	5	385136		181647	604	624475	0				
214722								0	8538		0	0	302819		78903	667	390260	0				
214807	19025000	7464000	19284000	8114000	7464000	8114000	9189000	0	0		0	0	92000		11469000	2051						
214843								0	12858		277	1	111789		38378	156	163302	0				
215130								0	1077		0	0	697073		60973	186	759124	0				
215251								0	2006		0	0	21902		11620	43	35528	0				
215345								0	16022		1070	3	112999		45017	196	175108	0				
215354								0	7040		391	1	62954		44423	230	114808	0				
215653								0	1853		0	0	12083		3280	13	17216	0				
215662								0	16073		930	2	254070		315195	1273	586268	0				
215710								0	28515		575	2	269472		66293	348	364855	0				
215756								0	11711		284	1	147343		117499	426	276837	0				
216164								0	2127		0	0	50412		34736	141	87275	0				
216230								0	2518		0	0	31409		73473	210	107400	0				
216445								0	12125		0	0	45708		30833	120	88666	0				
216632								0	6740		412	1	95212		61907	313	164271	0				
216922							640485	0	128901		13474	35	967299		820612	3265	1935080	4794	1870657	4742		
217059								0	6142		552	2	76530		35579	169	118803	0				
217620								0	9620		0	0	172751		62009	287	244380	0				
218131								0	13172		1460	3	152759		80576	466	247967	0				
218261								0	433		0	0	27356		59212	240	87001	0				
218757								0	98		262	1	7766		3794	19	11920	0				
218775								0	2299		0	0	37442		9554	71	49295	0				
218850								0	555		0	0	13722		5402	33	19679	0				
218878								0	12220		0	0	104009		33672	184	149901	0				
219044								0	813		0	0	10284		3465	23	14562	0				
219138								0	615		0	0	18839		13303	58	32757	0				
219259								0	3213		447	1	56994		62235	330	122889	0				
219343							329904	0	48649		1561	5	416942		467990	1292	935142	0	921864	0		
219651								0	9320		2459	5	67080		91370	335	170229	0				
219857								0	709		0	0	11131		4101	19	15941	0				
220059								0	14136		0	0	116471		69109	266	199716	0				
220527								0	40237		5225	13	388941		279940	1163	714343	0				
220545								0	15380		835	3	291450		331702	982	639367	0				
220844								0	2916		0	0	50470		13160	102	66546	0				
221476								0	12440		2154	5	170783		69104	304	254481	0				
222053								0	1472		528	1	45319		23890	116	71209	0				
222147							2170400	0	299475		7282	20	4611959		3551460	11032	8470176	0	8390480	0		
222156								0	11845		0	0	66454		29608	169	107905	0				
222446								0	29493		4366	11	189860		72531	397	296250	0	298195	0		
222558								0	908		0	0	27580		34631	76	63119	0				
222754								0	3814		284	1	73117		87856	257	165071	0				
223238								0	3631		0	0	46706		22316	113	72653	0				
223322								0	28239		880	3	415727		338185	1037	783031	0				
223331								0	7806		258	1	335910		475998	1364	819972	0				
223452								0	3379		0	0	33988		18353	96	55720	0				
223751								0	3409		848	1	35718		10489	71	50464	0				
223845								0	4622		306	1	41154		20685	78	66767	0				
224178							79459	0	80279		2608	6	580844		208551	868	872282	0	857432	0		
224552								0	672		0	0	10074		3722	34	14468	0				
224637								0	10652		853	3	144851		127677	498	284033	0				
224655								0	9014		291	1	232467		132677	475	374449	0	377551	0		
224954								0	3359		0	0	34260		12144	62	49763	0				
225054								0	2418		0	0	31505		22006	89	55929	0				
225157								0	1805		329	1	41254		25753	119	69141	0				
225241								0	2405		0	0	15254		21164	44	38823	0				
225250								0	4358		287	1	40345		39060	156	84050	0				
225335							284751	0	53668		0	0	411302		309968	824	774938	0	769882	0		
225559								0	10658		0	0	202130		163334	679	376122	0				
225942								0	1750		0	0	18642		10755	62	31147	0				
226659								0	0		0	0	5426		2675	11	8101	0				
226734								0	1096		0	0	13392		7228	21	21716	0	18630			
226752								0	1532		980	2	33239		28334	114	70113	6028			0	
226949								0	0		0	0	8539		2940	15	11479	0				
227151								0	12689		267	1	93321		65908	254	172185	0				
227179								0	15037		1027	3	257714		225553	962	499331	0				
227357								0	5474		0	0	92239		76059	282	173772	0				
227656								0	4170		0	0	39558		21241	91	64969	0				
228000								0	18174		1515	4	147448		54861	320	221998	0				
228055								0	872		0	0	17659		8443	32	26974	0				
228158								0	7317		0	0	88307		98231	424	193855	0	192378	0		
228345								0	15309		685	2	66975		24861	106	107830	0				
229342								0	3991		0	0	54851		52097	153	110939	0				
229454								0	2521		383	1	42187		25139	111	73061	2831				
229801							3268018	0	461050		25958	62	3847560		4195298	13397	8529866	0	8203933	0		
229913	1759279	1604277	1657919	1520259	1604277	1520259	139267	0	0		0	0	6077		148925	109						
229940								0	4313		255	1	33979		11955	76	50502	0				
229959								0	0		0	0	9550		5645	24	15196	0				
230254								0	6546		263	1	32209		15037	69	54055	0				
230357								0	0		0	0	16596		11040	67	27636	0				
230423							59002	0	16880	754	923	3	99248	14964	56949	251	174000	0				
230535								0	6332		258	1	148413		134214	652	289217	0				
230610								0	6812		0	0	96074		61086	223	163972	0				
230740								0	461		0	0	48240		26792	163	75493	0				
230759								0	2959		0	0	223991		300647	1008	529563	1966				
231149								0	11420		275	1	85620		35434	145	133442	693				
231242							1207404	0	64436		3810	8	1310144		1038127	3401	2416518	0	2344813	0		
231279								0	7549		0	0	40435		17669	63	65653	0				
231336								0	8109		988	1	74437		31510	134	115042	0				
232258								0	538		0	0	8873		4375	23	13786	0				
232744								0	3737		0	0	28484		7208	29	39429	0				
232847								0	9291		901	3	85707		23044	122	118943	0				
232856								0	5987		805	3	123933		76548	273	207273	0				
233031	105597446	19314596	107626236	21778832	19314596	21778832	29024387	0	3563332		225637	544	41921527		40572354	124249						
233246								0	1194		0	0	30872		5927	29	37993	0				
233358								0	4425		0	0	84323		59426	233	148174	0				
233442								0	570		0	0	9076		4058	22	13705	0				
233451								0	3967		305	1	16793		3979	24	25044	0				
233527								0	5478		0	0	59082		10274	63	75138	304				
233554								0	11069		0	0	227629		84529	270	323227	0				
234056								0	1295		335	1	17472		26835	108	45937	0				
234355								0	30637		0	0	468651		260822	784	760109	0				
234506								0	5839		0	0	85080		77988	213	168907	0				
234645								0	12829		0	0	106804		160402	302	280035	0				
234739								0	21065		1014	3	265840		204821	1059	492740	0				
234841								0	13381		2219	5	54164		47096	188	116860	0				
235017								0	4636		513	1	62184		17643	91	84976	0				
235231								0	12401		1625	5	84946		41471	176	140443	0				
235316								0	163		0	0	21606		4002	17	25771	0				
235446								0	4252		0	0	89432		44451	204	138135	0				
235521								0	5137		657	2	74018		43688	178	123500	0				
235530								0	4781		295	1	142265		67084	303	214425	0				
235558								0	907		0	0	6684		1945	18	9536	0				
