"IDRSSD"	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	RCONA223	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	RCONC980	RCONC981	RCONC982	RCONC983	RCONC984	RCONC985	RCONF264	
1557	0	0	0	0	0	79	24186	38640	0	0	0	0	0	20510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	1120	0	0	0	3517	0	0	283	0	8108	0	0	0	0	0	0	0	0	0	0	2493	18017	0	0	0	0	0	1002	0	0	0	0	-99	26	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	535	0	0	0	535	0	0	0	224	17192	2493	19580	0	3438	1247	19580	24265	0	4447	4447	4658	0	0	0	0	0	0	0	0	0	
1632	0	0	0	0	0	0	675945	699295	0	0	0	0	0	627269	0	0	0	22379	22379	0	0	0	22379	0	0	0	0	0	0	0	0	0	2715	10958	0	0	0	0	0	0	1771	0	49346	2065	0	0	0	0	0	0	0	0	3363	80946	542960	0	0	0	0	0	28532	0	0	4365	25	-5895	2641	0	0	0	2641	0	0	0	0	0	0	0	0	0	2000	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28299	0	0	0	28299	0	0	0	2715	70032	83036	620421	0	14006	41518	620421	675945	0	0	0	61494	0	0	0	0	0	0	0	0	0	
1669	0	0	0	0	0	428	104979	229098	0	0	0	0	0	74898	0	0	0	0	0	0	0	0	0	0	0	1349	0	0	0	0	0	0	6252	7686	0	0	0	69131	0	12010	633	0	44997	0	0	0	0	0	0	0	0	0	0	40033	34865	0	0	0	0	0	11536	1349	48	379	0	236	0	0	0	0	0	24	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6300	143653	40033	56659	0	28731	20017	56659	105407	0	21460	21460	38798	0	0	0	0	0	0	0	0	0	
1829	0	0	0	0	0	1017	234955	359532	0	0	0	0	0	249442	0	0	0	2	2	0	0	0	2	0	0	9010	0	0	0	0	0	0	6289	1118	0	0	0	0	0	0	811	1239	77771	12107	2168	0	0	0	0	0	0	0	0	103495	145947	0	0	0	0	0	19985	9010	6	3300	420	5853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6157	0	0	0	6157	0	0	0	7534	82189	116022	161523	0	16438	58011	161523	235972	0	0	0	27482	0	0	0	0	0	0	0	0	0	
1856	0	0	0	0	0	0	62644	213828	0	0	0	0	0	18441	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	560	0	0	0	115582	2097	0	-1464	0	72880	0	0	0	0	0	0	0	0	0	0	2151	16290	0	0	0	0	0	6519	98	0	0	0	-1553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0	189022	4248	22716	0	37804	2124	22716	62644	0	0	0	18902	0	0	0	0	0	0	0	0	0	
2040	0	0	0	0	0	65	156810	194620	0	0	0	0	0	149847	0	0	0	39	39	0	0	0	39	0	0	0	0	0	0	0	0	0	805	2274	0	0	0	0	0	0	747	0	17719	20205	0	0	0	0	518	0	0	0	1233	29715	118899	0	0	0	0	0	8369	0	0	1270	0	-1279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805	28096	50438	126037	0	5619	25219	126037	156875	0	5600	5600	17236	0	0	0	0	0	0	0	0	0	
2161	0	0	0	0	0	0	56482	105480	0	0	0	0	0	58929	0	0	0	34	34	34	0	0	0	0	0	0	0	0	0	0	0	0	1379	5325	0	0	4	0	0	0	733	663	31743	0	0	0	0	0	0	0	0	0	0	31103	27826	0	0	0	0	0	5127	0	5	594	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2085	42882	31103	32354	0	8576	15552	32354	56482	0	5220	5220	11520	0	0	0	0	0	0	0	0	0	
2376	0	0	0	0	62	0	943138	1328801	0	0	0	0	0	902584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2077	79050	0	0	6631	173011	1682	0	2368	3351	123855	0	10324	0	0	0	0	0	0	0	0	228238	674345	0	0	0	0	0	83026	0	0	19297	0	-8564	137	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12059	398213	229920	748535	0	79643	114960	748535	943138	0	3000	3000	188189	0	0	0	0	0	0	0	0	0	
2451	0	0	0	0	0	0	33588	36221	0	0	0	0	0	34188	406	3585	3585	70	70	0	0	0	70	0	0	750	0	0	0	0	0	0	125	791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	0	0	149	1511	9933	22595	0	0	0	0	0	3093	750	71	852	0	383	68	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	3709	10215	27738	0	742	5108	27738	33588	0	555	555	3437	0	0	0	0	0	0	0	0	0	
2554	0	0	0	0	0	0	4558	7444	0	0	0	0	0	3739	0	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	486	0	0	0	0	0	0	-3	0	2399	50	0	0	0	0	0	0	0	0	0	246	3493	0	0	0	0	0	501	290	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3530	296	3704	0	706	148	3704	4558	0	645	645	783	0	0	0	0	0	0	0	0	0	
2732	0	0	0	0	0	0	406648	509370	0	0	0	0	0	429842	0	0	0	5678	5678	0	0	0	5678	0	0	1112	0	0	0	0	0	0	8961	10917	0	0	0	0	0	0	1492	0	50536	0	1050	0	0	0	0	0	0	0	385	104116	325341	0	0	0	0	0	10939	1112	174	0	0	-1215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9135	64338	104116	341722	0	12868	52058	341722	406648	0	2500	2500	66189	0	0	0	0	0	0	0	0	0	
2750	0	0	0	0	0	0	37292	50380	0	0	0	0	0	34426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	1305	0	0	0	0	0	0	17	1811	7154	745	499	0	0	0	79	0	0	0	1152	3189	30085	0	0	0	0	0	2806	0	19	457	20	-342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1968	11904	4033	32894	0	2381	2017	32894	37292	0	1836	1836	5295	0	0	0	0	0	0	0	0	0	
2938	0	0	0	0	0	1146	350364	402216	0	0	0	0	0	341548	0	0	0	10960	10960	0	0	0	10960	0	0	0	0	0	0	0	0	0	1737	12568	0	0	0	0	0	0	1025	0	42967	2219	0	0	0	0	0	0	0	0	2884	76238	262426	0	0	0	0	0	21221	0	0	2461	37	-4515	1278	0	0	0	1278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6700	0	0	0	6700	0	0	0	1737	60880	78494	300087	0	12176	39247	300087	351510	0	0	0	31239	0	0	0	0	0	0	0	0	0	
3252	0	0	0	0	0	132	68794	125792	0	0	0	0	0	56681	0	0	0	100	100	0	0	0	100	0	0	0	0	0	0	0	0	0	2059	2851	0	0	0	415	100	0	526	25688	32637	1557	250	0	0	0	0	0	0	0	442	715	55524	0	0	0	0	0	3364	0	129	537	19	-468	153	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	928	0	0	0	928	0	0	0	27876	40482	2391	59634	0	8096	1196	59634	68926	0	3600	3600	13950	0	0	0	0	0	0	0	0	0	
3458	0	0	0	0	0	24	21520	29003	0	0	0	0	0	12783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4906	0	0	0	0	1982	237	397	7946	0	0	0	0	0	0	0	0	0	0	1829	10954	0	0	0	0	0	888	0	0	0	0	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	9495	1829	18730	0	1899	915	18730	21544	0	1549	1549	2913	0	0	0	0	0	0	0	0	0	
3720	0	0	0	0	0	30	110242	176544	0	0	0	0	0	106450	0	0	0	293	293	0	0	0	293	0	0	0	0	0	0	0	0	0	3926	581	0	0	0	10334	1728	0	387	173	39064	0	0	0	0	0	237	0	0	0	5795	27146	73509	0	0	0	0	0	8246	518	0	577	1239	-503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1971	0	0	0	1971	0	0	0	4099	67058	30350	81685	0	13412	15175	81685	110272	0	10707	10707	23170	0	0	0	0	0	0	0	0	0	
3953	0	0	0	0	0	173	97417	110558	0	0	0	0	0	92942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	634	4005	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	11177	0	0	12411	9369	71163	0	0	0	0	0	7510	0	0	1023	0	-1393	586	0	0	0	586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	634	17439	9369	89417	0	3488	4685	89417	97590	0	0	0	9688	0	0	0	0	0	0	0	0	0	
4138	0	0	0	0	0	0	142070	196537	0	0	0	0	0	144991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2186	3256	0	0	0	0	0	0	-151	0	25869	0	4900	0	0	0	0	0	0	0	0	52382	92609	0	0	0	0	0	11193	0	0	0	0	-1495	502	0	0	0	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2186	33375	52382	109204	0	6675	26191	109204	142070	0	4250	4250	17649	0	0	0	0	0	0	0	0	0	
4156	0	0	0	0	0	0	121259	182526	0	0	0	0	0	106822	0	0	0	1772	1772	0	0	0	1772	0	0	1783	0	0	0	0	0	0	630	3800	0	0	0	0	0	0	1388	0	33758	21385	200	0	0	0	0	374	0	0	1459	36191	69172	0	0	0	0	0	13353	1783	0	1820	0	1750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2891	0	0	0	2890	0	0	0	630	41567	57576	84158	0	8313	28788	84158	121259	0	730	730	14127	0	0	0	0	0	0	0	0	0	
4231	0	0	0	0	0	0	88066	123992	0	0	0	0	0	77116	0	0	0	1858	1858	0	0	0	1858	0	0	0	0	0	0	0	0	0	0	5523	0	0	0	0	0	0	-239	0	25248	10701	0	0	0	0	0	0	0	0	0	12369	64747	0	0	0	0	0	2888	0	0	0	0	-993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35190	23070	69493	0	7038	11535	69493	88066	0	4419	4419	14423	0	0	0	0	0	0	0	0	0	
4437	0	0	0	0	0	0	170977	224249	0	0	0	0	0	166184	0	0	0	2578	2578	0	0	0	2578	0	0	0	0	0	0	0	0	0	2038	2165	0	0	0	1840	545	0	348	0	33181	8669	2002	0	0	0	0	0	0	0	0	42098	124086	0	0	0	0	0	8291	0	144	1047	95	-1654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1491	0	0	0	1491	0	0	0	2182	40557	51407	137162	0	8111	25704	137162	170977	0	2324	2324	23092	0	0	0	0	0	0	0	0	0	
