"IDRSSD"	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	
116554	7439	0	0	0	0	0	1821	0	0	0	50	50	0	0	0	50	0	0	0	0	0	0	0	0	0	334	445	0	0	0	10	0	0	-56	0	4559	85	0	0	0	0	0	0	0	0	0	382	1439	0	0	0	0	0	176	0	0	0	0	-105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	5135	467	1665	0	1027	234	1665	2926	0	121	121	633	0	0	
116639	38180	0	0	0	0	0	18361	0	0	0	200	200	0	0	0	200	0	0	0	0	0	0	0	0	0	0	2583	0	0	200	8731	391	0	0	0	0	0	0	0	0	0	0	0	0	0	535	5793	12033	0	0	0	0	0	1159	0	0	0	0	-463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	19849	6184	13392	0	3970	3092	13392	20454	0	8000	8000	5694	0	0	
116732	53032	0	0	0	0	0	35811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	416	0	0	0	201	800	0	-295	0	13423	269	0	0	0	0	0	0	0	1333	0	9960	24518	0	0	0	0	0	3075	0	15	115	11	-944	0	0	0	0	0	54	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1551	14467	11040	27506	0	2893	5520	27506	35919	0	312	312	6326	0	0	
116741	77307	0	0	0	0	0	42972	0	0	0	0	0	0	0	0	0	0	0	471	0	0	0	0	0	0	1822	735	0	0	0	0	10233	0	-313	501	17556	667	0	0	0	0	0	0	0	0	97	13127	29748	0	0	0	0	0	5359	471	0	0	0	-346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1396	0	0	0	1396	0	0	0	2323	18388	24027	36032	0	3678	12014	36032	51724	0	0	0	10822	0	0	
117038	87010	0	0	0	0	0	49414	0	0	0	170	170	0	0	0	170	0	0	0	0	0	0	0	0	0	1156	1282	0	0	0	0	0	0	-317	245	22038	356	3341	0	0	0	0	0	0	0	0	10155	39259	0	0	0	0	0	6052	0	95	705	0	-910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1496	29475	10511	48022	0	5895	5256	48022	59173	0	5450	5450	12829	0	0	
117458	220023	0	0	0	0	0	145448	0	0	0	1430	1430	0	0	0	1430	0	0	5254	0	0	0	0	0	0	3012	20	0	0	0	5589	3428	0	-542	2631	36368	0	5237	0	0	0	18766	0	0	0	3612	32245	109591	0	0	0	0	0	16470	5254	0	3450	200	2251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2640	0	0	0	2640	0	0	0	5643	49039	54639	126464	0	9808	27320	126464	163592	0	0	0	14541	0	0	
117672	85491	0	0	0	0	0	48908	112	1400	1400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1085	1652	0	0	0	0	0	0	-846	0	29300	0	0	0	0	0	0	0	0	0	0	36499	12409	0	0	0	0	0	3156	0	0	1076	0	-1070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1085	33478	36499	15889	0	6696	18250	15889	40835	0	1450	1450	7672	0	0	
117841	217499	0	0	0	0	0	140699	0	0	0	4227	4227	0	0	0	4227	0	0	0	0	0	0	0	0	0	635	3049	0	0	0	0	0	8900	-450	67	45274	5990	1545	0	0	0	0	0	0	0	0	29590	111109	0	0	0	0	0	13543	0	0	1907	0	-1979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1922	0	0	0	1922	0	0	0	702	50670	35580	139339	0	10134	17790	139339	167263	0	440	440	18599	0	0	
118156	135503	0	0	0	0	0	92213	0	0	0	465	465	0	0	465	0	0	0	0	0	0	0	0	0	0	10090	2350	0	0	0	2389	598	0	-132	0	16521	0	0	0	0	0	0	85	0	0	0	23851	68362	0	0	0	0	0	7205	0	0	0	0	-807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10090	28171	24914	75652	0	5634	12457	75652	93743	0	6911	6911	13285	0	0	
118174	240865	0	0	0	0	0	134372	0	0	0	0	0	0	0	0	0	0	0	73	45	0	0	0	0	0	1414	4018	0	0	0	41702	0	1541	-984	0	38475	0	10096	0	0	0	0	0	0	0	1209	52020	81143	0	0	0	0	0	11287	118	0	1496	0	-2525	0	0	0	0	0	69	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1414	89154	52020	102522	0	17831	26010	102522	146363	0	2254	2254	19077	0	0	
118660	174656	0	0	0	0	0	164108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	7195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14649	149459	0	0	0	0	0	3485	0	0	1269	0	-2133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	8464	14649	151675	0	1693	7325	151675	160693	0	0	0	18082	0	0	
118736	191238	0	0	0	0	0	124600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1711	8430	0	0	0	0	0	0	-483	2782	45121	0	0	0	0	0	0	0	0	0	1346	34009	89245	0	0	0	0	0	18659	0	42	1631	0	-1998	0	0	0	0	0	171	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6544	0	0	0	6544	0	0	0	4535	56528	34009	112946	0	11306	17005	112946	141257	0	0	0	15758	0	0	
119153	194008	0	0	0	0	0	90044	0	0	0	1345	1345	0	0	0	1345	0	0	0	0	0	0	0	0	0	1264	4912	0	0	0	0	0	0	41	2798	85225	750	0	0	0	0	0	0	0	0	0	23200	66844	0	0	0	0	0	3667	0	0	0	0	-738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6435	0	0	0	6434	0	0	0	4062	119137	23950	78290	0	23827	11975	78290	114092	0	29000	29000	14247	0	0	
119274	219592	0	0	0	0	0	124688	0	0	0	637	637	0	0	0	637	0	0	1744	28	0	0	0	0	0	5953	10405	0	0	0	0	0	0	-911	4924	45237	2139	10280	0	0	0	0	0	0	8834	0	8570	107284	0	0	0	0	0	16071	1744	176	2536	81	-631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4499	0	0	0	4498	0	0	0	19887	66058	10790	134233	0	13212	5395	134233	152840	0	7880	7880	16789	0	0	
119331	89132	0	0	0	0	0	42738	0	0	0	15	15	0	0	0	15	0	0	28	0	0	0	0	0	0	1720	1635	0	0	0	0	0	0	-294	157	32329	219	2269	0	0	0	0	0	0	0	1750	7490	33498	0	0	0	0	0	3047	28	0	531	0	-1292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	693	0	0	0	693	0	0	0	1877	41857	7709	38963	0	8371	3855	38963	51189	0	5612	5612	7211	0	0	
119528	269641	0	0	0	0	0	191173	0	0	0	121	121	0	0	0	121	0	0	1431	0	0	0	0	0	0	7400	528	0	0	0	15	0	0	7	0	39087	14684	3951	0	0	0	0	0	0	0	0	64055	127118	0	0	0	0	0	16420	1431	333	1549	0	-455	228	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7733	41179	78739	144526	0	8236	39370	144526	192132	0	0	0	19842	0	0	
119779	407788	0	0	0	0	0	319893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2615	7161	0	0	0	649	0	0	-243	0	42990	914	18609	0	0	0	0	0	0	0	0	182158	137735	0	0	0	0	0	16324	0	0	3014	1584	-3565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	695	0	0	0	695	0	0	0	2615	60281	184656	168765	0	12056	92328	168765	273149	0	6467	6467	37973	0	0	
120542	117938	0	0	0	0	0	108711	0	0	0	203	203	0	0	0	203	0	0	12	4	0	0	0	0	0	814	1681	0	0	0	0	0	0	81	27	10418	1427	0	0	0	0	0	0	0	0	14683	4954	89074	0	0	0	0	0	3161	12	0	517	27	-1176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	204	0	0	0	841	27299	6408	92086	0	5460	3204	92086	100750	0	0	0	21514	0	0	
120609	438858	0	0	0	0	0	269338	0	0	0	25	25	0	0	0	25	0	0	0	0	0	0	0	0	0	12737	1484	0	0	669	9202	0	0	2805	1416	89198	0	13305	0	0	0	0	0	0	0	3749	186826	78763	0	0	0	0	0	31385	0	0	2126	0	679	456	0	0	0	456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10114	0	0	1960	8154	0	0	0	14822	117022	188786	129962	0	23404	94393	129962	247759	0	11263	11263	74173	0	0	
120953	106244	0	0	0	0	0	57321	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	572	2333	0	0	10501	25984	938	0	214	1046	1964	0	0	0	0	0	0	0	0	0	3210	36	54074	0	0	0	0	0	3891	127	0	0	0	-1385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12119	38151	974	57838	0	7630	487	57838	65955	0	4660	4660	15948	0	0	
121576	149787	0	0	0	0	0	109830	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1518	2925	0	0	0	15059	0	0	0	0	2441	0	3238	0	0	0	0	0	0	0	0	38138	71692	0	0	0	0	0	3816	3	0	1243	0	-2671	848	0	0	0	848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2322	0	0	0	2322	0	0	0	1518	32198	38138	80670	0	6440	19069	80670	106179	0	10530	10530	12333	0	0	
121642	1516357	0	0	0	0	0	1152804	0	0	0	2541	2541	0	0	0	2541	0	0	2875	0	0	0	0	0	0	14776	51377	0	0	1280	202014	22049	0	0	273	4166	0	0	0	0	0	12974	0	0	0	23165	233102	896537	0	0	0	0	0	116871	2875	0	12855	0	-10868	3671	0	0	0	3671	460	0	0	0	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32294	0	0	0	32294	0	0	0	16329	298141	268125	1036644	0	59628	134063	1036644	1230335	0	4564	4564	132831	0	0	
121651	80482	0	0	0	0	0	22560	0	0	0	136	136	0	0	0	136	0	0	0	0	0	0	0	0	0	744	1536	0	0	0	664	2178	0	-109	1699	36065	0	0	0	0	0	0	0	0	0	0	0	22560	0	0	0	0	0	1048	0	6	236	28	-896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2449	54188	2206	23474	0	10838	1103	23474	35415	0	15687	15687	13755	0	0	
121709	13111113	0	0	0	0	0	8708187	1235201	4848482	4848482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17375	147914	0	0	0	0	0	0	-7677	339260	1877666	7000	208900	0	0	0	0	0	0	12533	0	3207	8692447	591547	0	0	0	655376	807126	326788	31833	0	0	319599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	0	0	0	367	0	0	17137	401001	2361639	27344	14854077	0	472328	13672	14854077	15340077	0	336059	336059	3515899	0	0	
121857	15720	0	0	0	0	0	9800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1506	1322	298	0	0	0	0	0	-19	0	1410	0	100	0	0	0	0	0	0	0	526	4248	5026	0	0	0	0	0	173	0	6	0	0	-279	6	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	0	0	0	346	0	0	0	1512	3598	4248	5942	0	720	2124	5942	8786	0	340	340	2335	0	0	
121914	184217	0	0	0	0	0	159737	0	0	0	601	601	0	0	0	601	0	0	0	0	0	0	0	0	0	2418	3101	0	0	0	0	0	0	-97	498	7309	0	0	0	0	0	0	0	0	0	1793	98440	59504	0	0	0	0	0	10381	0	2	660	265	-1323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2778	0	0	822	1956	0	0	0	2918	15884	99527	71515	0	3177	49764	71515	124456	0	3021	3021	16509	0	0	
122153	43841	0	0	0	0	0	15766	0	0	0	5	5	0	0	0	5	0	0	0	0	0	0	0	0	0	560	3512	0	0	0	1584	0	0	-204	0	20027	21	0	0	0	0	0	0	0	0	0	3789	11977	0	0	0	0	0	1221	0	6	161	0	-632	45	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	566	27257	3810	13081	0	5451	1905	13081	20437	0	1973	1973	5534	0	0	
122546	44000	0	0	0	0	0	16442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	1418	0	0	0	0	0	0	77	512	15547	0	3372	0	0	0	0	0	0	0	0	8139	8303	0	0	0	0	0	5348	0	10	5013	37	-138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	812	22578	8176	11963	0	4516	4088	11963	20567	0	600	600	5592	0	0	
122658	258147	0	0	0	0	0	155821	0	0	0	1508	1508	0	0	0	1508	0	0	0	0	0	0	0	0	0	1839	1881	0	0	18	20878	4889	150	1310	0	60961	2829	0	0	0	0	0	0	0	0	163	110657	45001	0	0	0	0	0	10255	301	0	2383	0	131	253	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4698	0	0	538	4160	0	0	0	1857	86266	118913	58644	0	17253	59457	58644	135354	0	0	0	18775	0	0	
122751	25147	0	0	0	0	0	16797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	2024	0	0	0	1298	0	0	-64	0	3442	0	0	0	0	0	0	0	0	0	2465	2498	11834	0	0	0	0	0	1551	0	0	53	0	-315	0	0	0	0	0	100	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	288	0	0	0	340	9682	2498	13720	0	1936	1249	13720	16905	0	400	400	2034	0	0	
122854	382575	0	0	0	0	0	295736	0	0	0	757	757	0	0	0	757	0	0	11774	0	0	0	0	0	0	5532	6973	0	0	1793	9760	0	0	-571	8952	34761	0	0	0	0	0	0	0	0	0	7731	74513	213492	0	0	0	0	0	33912	11774	19	1291	0	8929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6940	0	0	70	6870	0	0	0	16296	67381	74583	241947	0	13476	37292	241947	292715	0	6865	6865	27432	0	0	
123178	400233	0	0	0	0	0	354234	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	4415	8577	0	0	0	0	0	0	-88	3478	4213	0	0	0	0	0	0	0	0	0	21463	24756	308015	0	0	0	0	0	27642	93	0	3588	0	-3595	332	0	0	0	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7893	40546	24756	332307	0	8109	12378	332307	352794	0	2705	2705	40402	0	0	
123440	103978	0	0	0	0	0	51444	0	0	0	443	443	0	0	0	443	0	0	0	0	0	0	0	0	0	1151	1762	0	0	0	0	0	0	-185	492	38718	6633	0	0	0	0	0	0	0	0	0	7721	43723	0	0	0	0	0	4062	0	63	592	0	-651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	0	0	0	381	0	0	0	1706	41072	14354	47954	0	8214	7177	47954	63345	0	0	0	7922	0	0	
123646	897572	0	0	0	0	0	759361	0	0	0	9476	9476	0	0	0	9476	0	0	6968	125	0	0	0	0	0	2625	22302	0	0	2677	4567	3943	0	-988	13620	60585	0	997	0	0	0	201	0	0	0	0	60193	699168	0	0	0	0	0	36850	7093	0	0	0	-4308	1433	0	0	0	1433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12915	0	0	0	12915	0	0	485	18922	87454	64822	753746	0	17491	32411	753746	803648	0	0	0	87101	0	0	
124344	240215	0	0	0	0	0	184014	0	0	0	1767	1767	0	0	0	1767	0	0	0	0	0	0	0	0	0	1860	37289	0	0	0	0	0	0	1	0	0	0	200	0	0	0	0	0	0	0	0	10233	173781	0	0	0	0	0	11242	0	0	5000	0	-1297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1860	59773	10233	181990	0	11955	5117	181990	199062	0	17484	17484	41680	0	0	
124353	10770	0	0	0	0	0	7981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	452	0	0	0	498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	589	0	7392	0	0	0	0	0	386	0	0	0	0	-157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	28	0	0	0	81	2841	0	7806	0	568	0	7806	8374	0	1302	1302	1509	0	0	
124773	34634	0	0	0	0	0	22526	0	0	0	344	344	0	0	0	344	0	0	0	0	0	0	0	0	0	0	4137	0	0	0	665	0	1625	-33	53	3191	0	0	0	0	0	0	0	0	0	0	0	22526	0	0	0	0	0	1319	0	0	0	0	-334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	11993	0	25814	0	2399	0	25814	28213	0	4000	4000	8086	0	0	
124830	74505	0	0	0	0	0	47069	0	0	0	50	50	50	0	0	0	0	0	121	0	0	0	0	0	0	31	8689	0	0	0	135	0	0	65	1223	8932	2098	2469	0	0	0	0	0	0	0	0	8771	38298	0	0	0	0	0	3613	121	0	0	0	-1127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1304	20151	10869	44259	0	4030	5435	44259	53724	0	2395	2395	10578	0	0	
125154	268303	0	0	0	0	15600	60448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14922	2955	0	0	0	0	0	0	1187	9431	140595	13089	2105	0	0	0	0	0	0	0	0	18818	41630	0	0	0	0	0	18450	0	123	1702	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24476	145252	31907	75959	0	29050	15954	75959	120963	0	0	15600	36369	0	0	
125855	464519	0	0	0	0	0	304298	0	0	0	1926	1926	0	0	0	1926	0	0	1662	0	0	0	0	0	0	12566	20815	0	0	0	21589	6119	0	1483	33144	59329	1488	0	0	0	0	1526	0	0	0	16926	43295	244077	0	0	0	0	0	16200	1662	203	1766	115	166	23	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	68	0	0	68	0	0	0	0	0	0	0	1937	0	0	0	1937	0	0	0	45913	125925	52611	260417	0	25185	26306	260417	311908	0	5500	5500	30239	0	0	
125958	14757	0	0	0	0	0	9593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	459	0	0	0	0	1232	0	-34	1595	1397	269	0	0	0	0	0	0	0	0	0	530	9063	0	0	0	0	0	344	0	0	0	0	-139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	29	0	0	0	1758	1856	2031	9436	0	371	1016	9436	10823	0	0	0	1619	0	0	
126012	163363	0	0	0	0	0	77365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3542	3290	0	0	0	1671	0	0	-875	4404	53432	5516	5775	0	0	0	0	0	0	0	199	19797	57369	0	0	0	0	0	8935	0	60	630	0	-2266	85	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3200	0	0	0	3199	0	0	0	8006	59222	25313	74673	0	11844	12657	74673	99174	0	0	0	14163	0	0	
126049	90013	0	0	0	0	0	62208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1941	0	0	0	0	4915	0	-336	1	15356	98	755	0	0	0	0	0	0	0	0	15392	46816	0	0	0	0	0	5487	0	0	0	0	-1941	0	0	0	0	0	46	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17297	20405	53104	0	3459	10203	53104	66766	0	0	0	10555	0	0	
126254	831430	0	0	0	0	0	642909	0	0	0	9614	9614	0	0	0	9614	0	0	0	0	0	0	0	0	0	4669	13792	0	0	0	200	0	100	-790	7326	118324	3637	2230	0	0	0	0	3179	0	0	3283	128073	511553	0	0	0	0	0	48662	0	0	6690	0	-7195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18450	18450	0	0	0	18450	0	0	0	0	0	0	40142	0	0	0	40142	0	0	0	11995	144441	131710	627240	0	28888	65855	627240	721983	0	2152	2152	73254	0	0	
126553	173345	0	0	0	0	0	131329	0	0	0	408	408	0	0	0	408	0	0	0	0	0	0	0	0	0	2051	6184	0	0	0	0	0	0	-251	0	24650	0	146	0	0	0	2233	0	0	0	0	54745	76584	0	0	0	0	0	10119	0	300	201	0	-1152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5091	0	0	0	5091	0	0	0	2351	33335	56978	91847	0	6667	28489	91847	127003	0	2300	2300	12568	0	0	
126740	355885	0	0	0	0	0	231088	0	0	0	2472	2472	0	0	0	2472	0	0	6070	0	0	0	0	0	0	2443	11993	0	0	1001	0	0	0	-571	3318	73737	16253	0	0	0	0	120	0	0	0	0	74817	156271	0	0	0	0	0	21669	6070	0	0	0	2407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6581	0	0	0	6581	0	0	0	6762	87440	91190	180923	0	17488	45595	180923	244006	0	1710	1710	29079	0	0	
126834	447408	0	0	0	0	0	237637	0	0	0	830	830	0	0	0	830	0	0	302	0	0	0	0	0	0	3052	7566	0	0	0	0	137333	0	-508	0	36311	390	11004	0	0	0	0	56	0	0	0	92269	145368	0	0	0	0	0	11572	302	0	0	0	-2874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3052	47796	229992	168528	0	9559	114996	168528	293083	0	3919	3919	63742	0	0	
127055	126530	0	0	0	0	0	82340	407	5088	5088	162	162	0	0	0	162	0	0	2571	22	0	0	0	0	0	1465	4906	0	0	0	11163	0	0	-146	0	21420	0	0	0	0	0	119	0	0	0	0	17900	64441	0	0	0	0	0	8897	2593	362	2187	234	1845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1523	0	0	0	1523	0	0	3	1827	39676	18256	74735	0	7935	9128	74735	91798	0	0	0	9916	0	0	
127224	169908	0	0	0	0	0	120486	0	0	0	136	136	136	0	0	0	0	0	225	0	0	0	0	0	0	6158	1840	0	0	0	0	0	0	5	654	31304	2633	596	0	0	0	0	0	0	1126	1269	70296	47795	0	0	0	0	0	4733	225	83	971	172	-894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4756	0	0	0	4756	0	0	0	8157	36684	73101	56429	0	7337	36551	56429	100317	0	1300	1300	14549	0	0	
127260	2332900	0	0	0	0	0	1606282	15976	134570	134570	2175	2175	0	0	0	2175	0	0	0	0	0	0	0	0	0	8501	46254	0	11380	3474	10983	0	79370	-3034	0	160000	2156	247040	0	0	0	0	0	0	0	3612	158691	1443979	0	0	0	0	0	108073	0	2675	10929	0	-13586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142790	0	32070	0	110720	0	253	0	14650	340589	160847	2112323	0	68118	80424	2112323	2260865	0	76488	76488	246408	0	0	
