"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB565	RCFDB566	RCFDB567	RCFDB568	RCFDB569	RCFDB570	RCFDB571	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB565	RCONB566	RCONB567	RCONB568	RCONB569	RCONB570	RCONB571	TEXT4087	
572776																								0	0	0	600	0	600	false	0	0	0	0	0	0	0	0	0	567	3	0	0	0	0	0	0	false	0	0	CONF	
573036																								0	0	338	0	0	0	true	0	0	0	0	119	0	100	0	119	8651	3	0	0	0	0	0	0	true	0	0	CONF	
573335																								0	0	152	1000	0	15001	true	0	0	0	0	0	0	75	0	77	1940	1	0	0	633	13368	0	0	false	0	0	CONF	
573559																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	536	0	0	0	0	0	0	0	false	0	0	CONF	
574051																								0	0	151	0	0	0	false	0	0	0	0	151	0	0	0	0	208	4	0	0	0	0	0	0	false	0	0	CONF	
574471																								655	0	0	2350	0	16951	true	0	0	0	655	0	0	0	0	0	1700	1	0	0	8210	6391	0	0	false	0	0	CONF	
574556																								0	0	0	250	0	500	false	0	0	0	0	0	0	0	0	0	580	1	0	0	250	0	0	0	true	0	0	CONF	
574949																								0	0	161	1000	0	10200	true	0	0	0	0	0	0	161	0	0	5362	3	0	0	9200	0	0	0	false	0	0	CONF	
574976																								767	0	7	0	0	9266	true	0	0	0	767	0	0	7	0	0	14720	4	0	0	0	5687	0	0	true	0	3579	CONF	
575133																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	713	1	0	0	0	0	0	0	false	0	0	CONF	
575254																								0	135	58	30000	0	30194	true	0	0	135	0	0	0	20	0	38	4825	2	0	0	0	194	0	0	true	0	0	CONF	
575348																								0	0	424	0	0	5141	false	0	0	0	0	0	0	61	0	363	428	0	0	0	0	5004	0	0	false	0	137	CONF	
575375																								375	0	38	0	375	0	true	0	0	0	0	0	0	38	0	0	951	0	375	0	0	0	0	0	false	0	0	CONF	
575647																								0	0	0	250	0	250	false	0	0	0	0	0	0	0	0	0	965	3	0	0	0	0	0	0	false	0	0	CONF	
575656																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	false	0	0	CONF	
575759																								239	158	46	3160	0	11635	true	0	150	8	239	0	0	0	0	46	904	0	0	0	3250	5188	0	0	true	0	37	CONF	
575834																								0	0	83	0	0	0	true	0	0	0	0	0	0	83	0	0	569	0	0	0	0	0	0	0	false	0	0	CONF	
575955																								0	0	23	1500	0	7560	false	0	0	0	0	0	0	0	0	23	1386	3	0	0	1060	5000	0	0	false	0	0	CONF	
576037																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1098	1	0	0	0	0	0	0	false	0	0	CONF	
576130																								0	0	344	12000	0	44000	true	0	0	0	0	40	0	94	0	210	39720	15	0	0	2000	30000	0	0	true	0	0	CONF	
576354																								0	0	401	4250	0	5250	true	0	0	0	0	82	0	50	0	269	697	1	0	0	1000	0	0	0	true	0	0	CONF	
576439																								4713	0	0	19000	0	58815	true	0	0	0	4713	0	0	0	0	0	5472	4	0	0	2000	37815	0	0	true	0	0	CONF	
576541																								251	0	560	0	251	0	true	0	0	0	0	0	0	0	0	560	6833	4	389	0	0	0	0	0	true	0	0	CONF	
576608																								486	3210	0	10000	486	39095	true	0	0	3210	0	0	0	0	0	0	903	0	701	0	18000	10844	0	251	true	0	0	CONF	
576644																								0	0	0	1200	0	6400	true	0	0	0	0	0	0	0	0	0	740	1	0	0	2300	2900	0	0	true	0	0	CONF	
576653																								0	0	0	187	0	1323	true	0	0	0	0	0	0	0	0	0	429	0	0	0	354	782	0	0	false	0	0	CONF	
576710																								105149	0	14405	803598	38022	1610807	true	150	0	0	67127	0	0	4559	0	9696	68062	11	51817	0	272364	534224	505	51	true	0	65	CONF	
576952																								0	0	0	2000	0	7634	true	0	0	0	0	0	0	0	0	0	794	0	0	0	2000	3634	0	0	true	0	0	CONF	
577128																								10168	0	2259	177000	822	336860	true	0	0	0	9346	0	0	286	0	1973	24936	4	1034	0	45594	114266	0	0	true	0	0	CONF	
577137	0	55	0	0	0	5082	true	0	55	0	0	0	0	0	0	0	5000	0	82	true	0	0	0						5082						0	0	0	0	0												CONF	
577230																								0	0	374	0	0	11000	false	0	0	0	0	0	0	374	0	0	1049	1	0	0	0	11000	0	0	false	0	0	CONF	
577472																								280	260	84	9500	280	25000	true	0	0	260	0	0	0	84	0	0	985	0	280	0	4000	11500	0	0	true	0	0	CONF	
578116																								0	0	91	0	0	3964	false	0	0	0	0	0	0	91	0	0	1623	2	0	0	0	3964	0	0	false	0	0	CONF	
578237																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	265	0	0	0	0	0	0	0	true	0	0	CONF	
578255																								994	0	80	18000	0	18001	true	0	0	0	994	10	0	0	0	70	4824	4	0	0	0	0	0	0	false	0	1	CONF	
578554																								0	0	120	1500	0	4600	false	0	0	0	0	0	0	120	0	0	454	1	0	0	2600	500	0	0	false	0	0	CONF	
578741																								0	0	225	4500	0	5500	true	0	0	0	0	0	0	0	0	225	4583	3	0	0	1000	0	0	0	true	0	0	CONF	
578862																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	false	0	0	CONF	
579140																								0	0	275	1920	0	6820	true	0	0	0	0	0	0	0	0	275	1767	3	0	0	2900	2000	0	0	false	0	0	CONF	
579252																								4773	0	4014	15505	0	411760	true	0	0	0	4773	3370	0	644	0	0	34024	4	0	0	55260	340995	0	0	true	0	0	CONF	
579319																								0	0	15	0	0	1000	true	0	0	0	0	0	0	15	0	0	124	0	0	0	0	1000	0	0	false	0	0	CONF	
579364																								616	0	666	12500	0	36860	false	0	0	0	616	234	100	0	0	332	77	0	0	0	0	0	0	0	false	0	24360	CONF	
579636																								0	0	230	0	0	1900	true	0	0	0	0	0	0	0	0	230	330	0	0	0	0	1900	0	0	false	0	0	CONF	
580155																								0	0	0	5500	0	15558	true	0	0	0	0	0	0	0	0	0	569	0	0	0	7000	3000	0	0	false	0	58	CONF	
580548																								542	0	455	0	542	1426	true	0	0	0	0	0	0	0	0	455	2206	1	542	0	1000	0	0	0	true	0	426	CONF	
580623																								0	0	567	65000	0	147994	true	0	0	0	0	0	0	422	0	145	92743	7	0	0	75000	7000	0	0	true	0	994	CONF	
580726																								0	0	0	13000	0	21000	true	0	0	0	0	0	0	0	0	0	3053	2	0	0	3000	5000	0	0	true	0	0	CONF	
580847																								0	0	0	0	0	689	false	0	0	0	0	0	0	0	0	0	1003	1	0	0	155	534	0	0	false	0	0	CONF	
581237																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
581358																								0	0	0	0	0	258	true	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	false	0	258	CONF	
582177																								0	0	0	7000	0	7000	true	0	0	0	0	0	0	0	0	0	1198	0	0	0	0	0	0	0	false	0	0	CONF	
582234																								0	15	0	0	0	450	true	0	0	15	0	0	0	0	0	0	1012	3	0	0	0	0	0	0	false	0	450	CONF	
582579																								2942	1482	267	11253	2942	21253	true	0	0	1482	0	0	0	112	0	155	6116	3	3195	0	0	10000	0	0	true	0	0	CONF	
582654																								0	0	227	0	0	5698	false	0	0	0	0	0	0	50	0	177	1333	1	0	0	1200	4498	0	0	false	0	0	CONF	
582766																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	166	1	0	0	0	0	0	0	false	0	0	CONF	
582953																								0	0	170	1100	0	3050	true	0	0	0	0	0	0	170	0	0	3922	3	0	0	1950	0	0	0	false	0	0	CONF	
583138																								0	0	44	0	0	1000	true	0	0	0	0	0	0	0	44	0	997	1	0	0	1000	0	0	0	false	0	0	CONF	
583268																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	false	0	0	CONF	
583352																								273	0	0	0	0	0	true	0	0	0	273	0	0	0	0	0	1690	1	0	0	0	0	0	0	false	0	0	CONF	
583745																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	416	2	0	0	0	0	0	0	false	0	0	CONF	
583754																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	false	0	0	CONF	
583905																								0	0	4	25008	0	95991	true	0	0	0	0	4	0	0	0	0	1505	0	0	0	19500	51483	0	0	false	0	0	CONF	
584377																								591	1592	0	6000	591	35850	true	0	0	1592	0	0	0	0	0	0	2708	2	680	0	22750	6900	0	0	true	0	200	CONF	
584724																								349	0	843	12800	328	22512	true	0	0	0	21	0	0	0	0	843	3930	2	328	0	5052	4112	0	0	false	0	548	CONF	
584920																								3641	0	193	0	0	938	true	0	0	0	3641	0	0	193	0	0	5419	1	0	0	0	0	0	0	true	0	938	CONF	
585235																								0	0	0	0	0	725	true	0	0	0	0	0	0	0	0	0	1829	2	0	0	0	0	0	0	false	0	725	CONF	
585749																								967	0	385	8000	0	15800	true	0	0	0	967	0	0	15	0	370	511	0	0	0	6300	500	0	0	true	0	1000	CONF	
586027																								0	274	182	0	0	0	false	0	0	274	0	0	0	179	0	3	680	1	0	0	0	0	0	0	false	0	0	CONF	
586175																								4598	0	568	0	1303	0	true	553	0	0	3295	0	15	0	0	0	512	0	2599	0	0	0	0	0	true	0	0	CONF	
586205																								3732	0	5560	90000	3	386151	true	5560	0	0	3729	0	0	0	0	0	2111	1	3	0	250000	45266	0	885	true	0	0	CONF	
586241																								0	0	0	0	0	75	true	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	true	0	75	CONF	
586335																								0	0	1007	0	0	73	false	0	0	0	0	0	0	1007	0	0	285	6	0	0	0	0	0	0	false	0	73	CONF	
586858																								0	0	462	800	0	3800	true	0	0	0	0	325	0	137	0	0	0	0	0	0	3000	0	0	0	true	0	0	CONF	
586960																								0	0	68	0	0	0	false	0	0	0	0	0	0	68	0	0	506	1	0	0	0	0	0	0	false	0	0	CONF	
587350																								0	0	10	0	0	0	false	0	0	0	0	0	0	10	0	0	502	0	0	0	0	0	0	0	false	0	0	CONF	
587574																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
587677																								48	0	0	0	0	0	true	0	0	0	48	0	0	0	0	0	624	0	0	0	0	0	0	0	false	0	0	CONF	
587743																								31	0	174	5400	0	7400	true	0	0	0	31	0	0	0	0	174	1918	1	0	0	2000	0	0	0	true	0	0	CONF	
587752																								0	0	160	0	0	0	false	0	0	0	0	160	0	0	0	0	58	0	0	0	0	0	0	0	false	0	0	CONF	
587800																								5266	193	0	6166	3746	66240	true	0	193	0	1520	0	0	0	0	0	25	0	4912	0	5000	55074	0	0	true	0	0	CONF	
588058																								0	0	167	0	0	0	true	0	0	0	0	0	0	59	0	108	5332	5	0	0	0	0	0	0	false	0	0	CONF	
588245																								737	0	0	1000	737	2000	true	0	0	0	0	0	0	0	0	0	226	0	737	0	0	1000	0	0	true	0	0	CONF	
588348																								0	0	0	3000	0	3000	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
588441																								289	0	1106	9000	289	9000	true	0	0	0	0	0	0	90	0	1016	301	0	289	0	0	0	0	0	true	5080	0	CONF	
588553																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
589158																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
589439																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	false	0	0	CONF	
589523																								0	0	1905	1000	0	6734	true	0	0	0	0	448	0	1337	120	0	4070	1	0	0	1000	4000	0	0	true	0	734	CONF	
589943																								54	0	497	2000	0	38000	true	0	0	0	54	0	252	60	108	77	739	0	0	0	21000	15000	0	0	true	0	0	CONF	
590145																								0	0	54	0	0	0	false	0	0	0	0	0	0	54	0	0	29	0	0	0	0	0	0	0	false	0	0	CONF	
590220																								1217	0	326	5225	1217	26661	true	0	0	0	0	0	0	42	0	284	11492	9	1341	0	14436	7000	0	0	true	0	0	CONF	
590248																								1966	0	0	3200	1966	17209	true	0	0	0	0	0	0	0	0	0	3095	2	2510	0	6118	7500	0	0	true	0	391	CONF	
590640																								0	0	634	0	0	0	true	0	0	0	0	167	0	467	0	0	3689	3	0	0	0	0	0	0	false	0	0	CONF	
590855																								2765	48	909	12000	2103	31502	true	0	0	48	662	0	0	386	50	473	4974	2	2103	0	0	19502	0	0	true	0	0	CONF	
590949																								23	0	0	0	23	520	true	0	0	0	0	0	0	0	0	0	1198	0	24	0	0	123	0	0	false	0	397	CONF	
591209																								92	0	0	0	92	0	true	0	0	0	0	0	0	0	0	0	1066	0	92	0	0	0	0	0	false	0	0	CONF	
591320																								0	0	1119	0	0	60500	true	0	0	0	0	0	0	399	0	720	29	0	0	0	10000	50500	0	0	false	0	0	CONF	
591357																								0	2	30	0	0	0	false	0	0	2	0	0	0	0	0	30	117	0	0	0	0	0	0	0	false	0	0	CONF	
591366																								0	0	90	0	0	973	true	0	0	0	0	0	0	0	0	90	4163	1	0	0	0	973	0	0	false	0	0	CONF	
591740																								1	0	0	0	0	0	false	0	0	0	1	0	0	0	0	0	127	1	0	0	0	0	0	0	false	0	0	CONF	
591825																								2365	0	1040	3000	2298	67389	true	0	0	0	67	102	0	705	0	233	4521	3	2298	0	655	63734	0	0	true	0	0	CONF	
591852																								1212	0	124	0	0	0	false	0	0	0	1212	0	0	0	0	124	4350	5	0	0	0	0	0	0	false	0	0	CONF	
591937																								0	0	17	0	0	6500	true	0	0	0	0	0	0	17	0	0	20112	6	0	0	0	6500	0	0	false	0	0	CONF	
592439																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1923	2	0	0	0	0	0	0	false	0	0	CONF	
592448																								0	0	98	0	0	2000	false	0	0	0	0	29	0	69	0	0	250	1	0	0	0	2000	0	0	false	0	0	CONF	
592550																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1736	1	0	0	0	0	0	0	false	0	0	CONF	
592644																								52	0	234	0	52	0	true	0	0	0	0	0	0	58	0	176	510	0	52	0	0	0	0	0	false	0	0	CONF	
592831																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	false	0	0	CONF	
592859																								0	0	28	0	0	0	false	0	0	0	0	0	0	28	0	0	188	0	0	0	0	0	0	0	false	0	0	CONF	
593007																								1573	0	0	69824	403	202967	true	0	0	0	1170	0	0	0	0	0	9720	2	584	0	68409	63707	0	0	true	0	1027	CONF	
593052																								400	0	666	17672	0	17672	true	0	0	0	400	0	200	336	0	130	3522	6	0	0	0	0	0	0	false	0	0	CONF	
593249																								120	0	836	2250	0	21091	true	0	0	0	120	443	0	0	0	393	563	0	0	0	3100	15037	0	0	true	0	704	CONF	
593333																								0	0	0	2000	0	2975	false	0	0	0	0	0	0	0	0	0	276	1	0	0	0	0	0	0	false	0	975	CONF	
593351																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
593753																								0	0	0	0	0	6954	false	0	0	0	0	0	0	0	0	0	12628	4	0	0	0	0	0	0	true	0	6954	CONF	
593771																								0	0	0	0	0	388	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	0	false	0	0	CONF	
593865																								263	0	97	33300	0	88300	true	0	0	0	263	0	0	0	0	97	1968	2	0	0	20000	35000	0	0	true	0	0	CONF	
593940																								0	0	0	0	0	64	false	0	0	0	0	0	0	0	0	0	292	0	0	0	0	0	0	0	false	0	64	CONF	
593977																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	false	0	0	CONF	
594134																								0	0	7098	0	0	71658	true	0	0	0	0	755	273	3799	0	2271	1472	1	0	0	0	67200	0	3857	false	0	601	CONF	
594433																								2595	-198	496	0	0	71157	true	0	0	-198	2595	3	0	257	60	176	611	0	0	0	30000	41000	0	0	true	0	157	CONF	
594451																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	false	0	0	CONF	
594853																								0	0	414	10411	0	13098	true	0	0	0	0	149	0	0	0	265	2571	1	0	0	2687	0	0	0	false	0	0	CONF	
594938																								161	0	0	0	161	0	false	0	0	0	0	0	0	0	0	0	1441	1	161	0	0	0	0	0	false	0	0	CONF	
594947																								2340	2764	104	25000	1510	47377	true	0	0	2764	830	0	0	104	0	0	11927	3	1510	0	5150	15000	0	227	true	0	2000	CONF	
595038																								0	0	0	0	0	1020	false	0	0	0	0	0	0	0	0	0	514	1	0	0	0	1000	0	0	false	0	20	CONF	
595337																								0	0	68	0	0	0	true	0	0	0	0	68	0	0	0	0	1667	1	0	0	0	0	0	0	false	0	0	CONF	
595430																								7271	0	0	0	1808	11196	true	0	0	0	5463	0	0	0	0	0	13925	4	1808	0	11196	0	0	0	true	0	0	CONF	
595449																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2713	3	0	0	0	0	0	0	false	0	0	CONF	
595560																								0	0	0	4500	0	4500	true	0	0	0	0	0	0	0	0	0	751	0	0	0	0	0	0	0	false	0	0	CONF	
595869																								42935	0	55942	300000	421	319695	true	55942	0	0	42514	0	0	0	0	0	46200	1	421	0	0	0	0	19695	true	0	0	CONF	
595944																								9	0	0	225	0	3822	true	0	0	0	9	0	0	0	0	0	368	1	0	0	600	2997	0	0	false	0	0	CONF	
595953																								0	0	43	0	0	0	false	0	0	0	0	0	0	0	0	43	330	1	0	0	0	0	0	0	false	0	0	CONF	
596053																								0	7	0	506	0	2205	false	0	0	7	0	0	0	0	0	0	502	0	0	0	192	1507	0	0	true	0	0	CONF	
596062																								1266	0	153	4000	0	4000	true	0	0	0	1266	0	0	124	0	29	1603	0	0	0	0	0	0	0	false	0	0	CONF	
596156																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1682	1	0	0	0	0	0	0	false	0	0	CONF	
596361																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
596455																								0	0	31	0	0	0	true	0	0	0	0	0	0	31	0	0	302	0	0	0	0	0	0	0	false	0	0	CONF	
596642																								0	0	177	0	0	0	false	0	0	0	0	0	0	177	0	0	599	1	0	0	0	0	0	0	false	0	0	CONF	
596848																								0	0	53	19500	0	32199	true	0	0	0	0	0	0	0	0	53	37010	9	0	0	10000	0	0	0	true	0	2699	CONF	
596978																								315	0	404	8300	315	22300	false	0	0	0	0	0	0	404	0	0	177	6	315	0	10000	4000	0	0	false	0	0	CONF	
597041																								187	0	0	0	0	2250	false	0	0	0	187	0	0	0	0	0	890	1	0	0	2250	0	0	0	false	0	0	CONF	
597162																								0	0	0	6000	0	8000	true	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	false	0	0	CONF	
597256																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	277	1	0	0	0	0	0	0	false	0	0	CONF	
597313																								168	0	73	600	0	31600	true	0	0	0	168	0	0	73	0	0	377	0	0	0	8500	22500	0	0	true	0	0	CONF	
597452																								0	10	830	0	0	0	true	0	0	10	0	313	0	517	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
597546																								0	0	229	0	0	10003	true	0	0	0	0	0	0	229	0	0	3030	2	0	0	3000	7000	0	0	true	0	3	CONF	
597555																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	9020	4	0	0	0	0	0	0	true	0	0	CONF	
597658																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	66	1	0	0	0	0	0	0	false	0	0	CONF	
597751																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1320	1	0	0	0	0	0	0	false	0	0	CONF	
598002																								0	3200	30	0	0	147	true	0	0	3200	0	0	0	30	0	0	639	0	0	0	0	0	0	147	true	0	0	CONF	
598048																								276	0	715	10620	0	10620	true	0	0	0	276	0	0	0	0	715	3556	2	0	0	0	0	0	0	true	0	0	CONF	
598132																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	false	0	0	CONF	
598374																								458	0	1541	6000	0	40000	true	0	0	0	458	51	0	77	0	1413	1588	1	0	0	16000	18000	0	0	true	0	0	CONF	
598534																								542	0	433	30000	0	83100	true	0	0	0	0	0	0	73	0	360	1271	1	0	542	0	0	22000	12000	true	0	19100	CONF	
598543																								0	0	0	0	0	151	true	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	false	0	151	CONF	
598646																								0	0	147	0	0	142	false	0	0	0	0	0	0	0	0	147	2018	1	0	0	0	0	0	0	false	0	142	CONF	
598954																								0	0	0	3000	0	82059	true	0	0	0	0	0	0	0	0	0	7225	3	0	0	32000	45000	0	0	false	0	2059	CONF	
599643																								72	0	221	3140	0	7140	false	0	0	0	72	0	0	101	0	120	450	0	0	0	3000	1000	0	0	false	0	0	CONF	
599755																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1762	0	0	0	0	0	0	0	false	0	0	CONF	
599764																								2685	0	0	21800	0	77772	true	0	0	0	2685	0	0	0	0	0	7856	3	0	0	55922	0	0	50	true	0	0	CONF	
600129																								214	0	53	0	0	2395	true	0	0	0	214	0	0	53	0	0	3856	1	0	0	0	2395	0	0	false	0	0	CONF	
600419																								555	0	346	6275	468	64123	true	0	0	0	87	0	0	0	0	346	9247	4	468	0	19325	38523	0	0	true	0	0	CONF	
600651																								0	0	140	0	0	7000	true	0	0	0	0	0	0	0	0	140	1425	1	0	0	0	0	0	0	true	0	7000	CONF	
601032																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	false	0	0	CONF	
601041																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	902	1	0	0	0	0	0	0	false	0	0	CONF	
601050																								0	0	473	233000	0	354849	true	0	0	0	0	0	0	374	0	99	351814	7	0	0	117000	0	2214	444	true	1856401	2191	CONF	
601153																								0	0	57	5075	0	5075	false	0	0	0	0	0	0	57	0	0	1160	0	0	0	0	0	0	0	false	0	0	CONF	
601416																								154	0	501	4000	87	12000	true	0	0	0	67	0	0	201	0	300	561	0	129	0	8000	0	0	0	true	0	0	CONF	
601434																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	true	0	0	CONF	
601443																								0	0	50	0	0	0	true	0	0	0	0	50	0	0	0	0	8566	3	0	0	0	0	0	0	true	0	0	CONF	
601564																								54	2	0	0	0	0	true	0	0	2	54	0	0	0	0	0	1165	1	0	0	0	0	0	0	false	0	0	CONF	
601658																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	false	0	0	CONF	
601733																								0	0	180	0	0	0	true	179	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	false	0	0	CONF	
602048																								0	0	90	0	0	2572	true	0	0	0	0	0	0	0	0	90	4980	3	0	0	0	1072	0	0	true	0	1500	CONF	
602150																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0	false	0	0	CONF	
602235																								0	0	52	5000	0	16100	true	0	0	0	0	0	0	0	0	52	1940	1	0	0	0	11100	0	0	true	0	0	CONF	
602356																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	0	0	true	0	0	CONF	
602543																								467	0	30	0	0	0	true	0	0	0	467	0	0	0	0	30	4100	9	0	0	0	0	0	0	true	0	0	CONF	
602842																								0	0	0	0	0	37	false	0	0	0	0	0	0	0	0	0	247	1	0	0	0	0	0	0	false	0	37	CONF	
602851																								0	0	37	5000	0	18800	true	0	0	0	0	0	0	37	0	0	54270	9	0	0	13800	0	0	0	true	0	0	CONF	
603232																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	false	0	0	CONF	
603540																								0	0	0	0	0	140	true	0	0	0	0	0	0	0	0	0	1183	1	0	0	0	0	0	0	false	0	140	CONF	
603559																								139	0	0	1513	0	3143	false	0	0	0	139	0	0	0	0	0	322	1	0	0	99	1531	0	0	true	0	0	CONF	
603755																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	340	0	0	0	0	0	0	0	false	0	0	CONF	
603951																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	583	0	0	0	0	0	0	0	true	0	0	CONF	
604024																								0	0	0	2009	0	7267	true	0	0	0	0	0	0	0	0	0	1543	1	0	0	2297	2961	0	0	true	0	0	CONF	
604033																								0	0	41	0	0	0	false	0	0	0	0	0	0	41	0	0	352	1	0	0	0	0	0	0	false	0	0	CONF	
604453																								0	0	660	0	0	0	false	0	0	0	0	0	0	0	543	117	2202	5	0	0	0	0	0	0	false	0	0	CONF	
604547																								0	0	37	1500	0	3513	true	0	0	0	0	0	0	37	0	0	304	0	0	0	2000	0	0	0	true	0	13	CONF	
604556																								0	0	581	5500	0	12000	true	0	0	0	0	141	0	0	0	440	299	0	0	0	0	6500	0	0	false	0	0	CONF	
604640																								0	0	0	0	0	417	false	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	false	0	417	CONF	
605058																								0	0	0	550	0	2150	true	0	0	0	0	0	0	0	0	0	826	1	0	0	1300	300	0	0	false	0	0	CONF	
605133																								0	0	0	4000	0	4000	true	0	0	0	0	0	0	0	0	0	4550	2	0	0	0	0	0	0	false	0	0	CONF	
605610																								104	0	0	13300	104	29300	true	0	0	0	0	0	0	0	0	0	0	0	104	0	4000	12000	0	0	false	0	0	CONF	
605656																								212	0	1284	7197	0	29471	true	0	0	0	212	401	0	288	0	595	221	0	0	0	22274	0	0	0	true	0	0	CONF	
606046																								60255	0	15357	0	35999	139046	true	0	0	0	24256	4455	0	6465	85	4352	252707	18	35999	0	55802	81792	0	1452	true	0	0	CONF	
606073																								0	0	68	0	0	4654	false	0	0	0	0	0	0	68	0	0	437	0	0	0	1000	3654	0	0	false	0	0	CONF	
606653																								0	0	0	1480	0	1480	true	0	0	0	0	0	0	0	0	0	7294	4	0	0	0	0	0	0	true	0	0	CONF	
607146																								0	0	116	3480	0	6230	true	0	0	0	0	0	0	116	0	0	134	0	0	0	2000	750	0	0	false	0	0	CONF	
607333																								846	0	0	3000	846	17100	true	0	0	0	0	0	0	0	0	0	9304	1	846	0	1600	12500	0	0	true	0	0	CONF	
607511																								1606	0	288	1000	0	12878	true	0	0	0	1606	0	96	192	0	0	1619	1	0	0	5800	6078	0	0	false	0	0	CONF	
607931																								604	0	0	0	0	0	true	0	0	0	604	0	0	0	0	0	7254	5	0	0	0	0	0	0	false	0	0	CONF	
607959																								0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	false	0	0	CONF	
608358																								0	0	124	0	0	0	false	0	0	0	0	0	0	124	0	0	573	1	0	0	0	0	0	0	false	0	0	CONF	
608367																								0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	false	0	0	CONF	
608451																								0	0	71	0	0	0	true	0	0	0	0	9	62	0	0	0	233	0	0	0	0	0	0	0	false	0	0	CONF	
608844																								619	0	0	0	0	0	true	0	0	0	619	0	0	0	0	0	4979	3	0	0	0	0	0	0	false	0	0	CONF	
