"IDRSSD"	RCON9999	RSSD9017	RSSD9050	RSSD9130	RSSD9200	RSSD9220	
265676	20050930	CENTRAL BANK	31545	SAVANNAH	TN	38372	
265948	0	The First National Bank, Oelwein	4485	Oelwein	IA	50662	
266066	20050930	First National Bank	26219	Spearman	TX	79081	
266244	20050930	State Bank of Waterloo	12706	Waterloo	IL	62298	
266253	20050930	ACB BANK	4061	CHEROKEE	OK	73728	
266271	20050930	TCF National Bank	28330	Minneapolis	MN	55402	
266655	20050930	First National Bank & Trust	5405	Fullerton	NE	68638	
266851	20050930	Farmers & Merchants Bank	14056	St. Clair	MO	63077	
266879	20050930	Colonial Co-Operative Bank	26556	Gardner	MA	1440	
266945	20050930	MONTICELLO BANKING COMPANY	292	MONTICELLO	KY	42633	
267652	20050930	Security State Bank of Aitkin	16656	Aitkin	MN	56431	
267737	0	TIB Bank	21435	Key Largo	FL	330377808	
267755	20050930	Heritage National Bank	25233	Granbury	TX	760488237	
268042	20050930	The Reedsburg Bank	12799	Reedsburg	WI	539590090	
268136	0	The Citizens Bank of Swainsboro	11295	Swainsboro	GA	30401	
268257	20050930	Community Bank	20202	Granbury	TX	76048	
268341	20050930	Commercial State Bank of Waterloo	12392	Waterloo	IL	622981000	
268556	20050930	Bremer Bank, N.A. Alexandria	12915	Alexandria	MN	56308	
268734	0	BROADWAY BANK	22853	CHICAGO	IL	60660	
268828	0	GRUNDY NATIONAL BANK	19011	GRUNDY	VA	246142080	
268846	0	Valley Ridge Bank	1592	Kent City	MI	493300248	
268976	20050930						
269049	20050930	City State Bank	11763	Ogden	IA	50212	
269058	0	Annandale State Bank	10989	Annandale	MN	55302	
269478	20050930	Equitable Cooperative Bank	26453	Lynn	MA	1904	
269759	20050930	Farmers & Merchants State Bank	8845	Appleton	MN	56208	
270036	0	Orion BAnk	22427	Naples	FL	34103	
270148	20050930	State Bank of Whittington	19689	Whittington	IL	62897	
270335	20050930	Habersham Bank	151	Clarkesville	GA	30523	
270353	20050930						
270504	0	Community National Bank	6271	Derby	VT	58290259	
270531	20050930	Brickyard Bank	22811	Lincolnwood	IL	60712	
270652	20050930	Security State Bank	16448	Alexandria	SD	573110430	
271136	20050930	Bank of Louisiana	17878	New Orleans	LA	701303148	
271154	20050930	State Bank of Alcester	1116	Alcester	SD	57001	
271275	0	Dean Co-operative Bank	27269	Franklin	MA	2038	
271341	20050930	Peoples Bank Mt Washington	5847	Mt Washington	KY	400470095	
271529	20050930	Countybank	9155	Greenwood	SC	296493129	
271631	20050930	FARMERS & MERCHANTS BANK	11286	MONTICELLO	FL	32344	
271743	20050930						
271752	0	Bank of Cushing and Trust Company	4075	Cushing	OK	74023	
271855	20050930	FirstBank of Tech Center	24096	Englewood	CO	80155	
272030	20050930	THE PEOPLES BANK OF TALBOTTON	170	TALBOTTON	GA	31827	
272058	20050930						
272151	20050930	GRANGER NATIONAL BANK	3232	GRANGER	TX	765300668	
272218	0	Wilmington Trust Company	680	Wilmington	DE	19890	
272245	20050930						
272254	0	CYRIL STATE BANK	18558	CYRIL	OK	730290089	
272272	20050930	SOUTHERN MISSOURI BANK & TRUST	28332	POPLAR BLUFF	MO	63901	
272302	20050930	Institution for Savings	90250	Newburyport	MA	1950	
272870	0	Meetinghouse Cooperative Bank	26715	Dorchester	MA	2124	
273149	20050930	The First National Bank of Hope	3875	Hope,	AR	718020520	
273251	20050930	FIRST STATE BANK	3983	ARMOUR	SD	573130610	
273336	20050930	The Bank of Tampa	21031	Tampa	FL	33601	
273523	0	FIRST-KNOX NATIONAL BANK	6651	MOUNT VERNON	OH	43050	
273550	20050930	CITIZENS STATE BANK	17672	MOUNDRIDGE	KS	67107	
273653	20050930	CONCORDE BANK	9727	BLOMKEST	MN	562160078	
273662	0	FIRST STATE BANK OF UVALDE	9978	UVALDE	TX	78801	
273840	20050930	FIRST NATIONAL BANK OF MT. VERNON	3846	MT. VERNON	IL	62864	
273859	20050930	Farmers & Merchants Bank	12284	Duke	OK	73532	
274025	0	The Mt. Victory State Bank	9438	Mount Victory	OH	43340	
274052	20050930						
274164	20050930	Texas Star Bank	5567	Van Alstyne	TX	754950608	
274548	20050930	Northwestern State Bank of Orange City	13411	Orange City	IA	51041	
274641	20050930	H.F. GEHANT BANKING CO.	9264	WEST BROOKLYN	IL	61378	
274753	0	The City National Bank	5413	Greeley	NE	68842	
274829	20050930	Miners and Merchants Bank and Trust Company	21883	Grundy	VA	24614	
274856	20050930	CITIZENS STATE BANK	1118	ARLINGTON	SD	57212	
275116	0	The First National Bank of Greencastle	7511	Greencastle	PA	17225	
275255	20050930	BANNER COUNTY BANK, INC.	19274	HARRISBURG	NE	69345	
275358	20050930	American Bank & Trust	1117	Wessington Springs	SD	573820469	
275509	20050930	COMMUNITY BANK OF BERGEN COUNTY,NJ.	571	MAYWOOD	NJ	76071333	
275657	20050930	FIRST STATE BANK	10503	NESS CITY	KS	67560	
275750	20050930	Bremer Bank, N.A. Brainerd	12917	Brainerd	MN	56401	
275769	20050930	The Bank of Vernon	21413	Vernon	TX	763851832	
276159	20050930						
276355	20050930						
276449	0	STONE CITY BANK	4386	BEDFORD	IN	474211348	
276551	20050930	The First National Bank of Hugo	3029	Hugo	CO	808210158	
276579	20050930	Zions First National Bank	2270	Salt Lake City	UT	84111	
276645	0	American State Bank	26944	Osceola	IA	50213	
276654	20050930	First Farmers & Merchants State Bank Brownsdale	1600	Brownsdale	MN	55918	
276711	0	halifax national bank	7513	halifax	PA	17032	
276775	0	Milton Savings Bank	30426	Milton	WI	53563	
276850	20050930	SECURITY FIRST BANK	5415	SIDNEY	NE	691620137	
276953	20050930	COMMUNITY BANK	1687	AVON	SD	57315	
277053	20050930	First State Bank of Hotchkiss	12373	Hotchkiss	CO	81419	
277240	20050930	First Nations Bank	22282	Chicago	IL	606311509	
277277	0	Slovak Savings Bank	30431	Pittsburgh	PA	15212	
277558	20050930						
277567	20050930	VISALIA COMMUNITY BANK	22496	VISALIA	CA	93291	
277736	0	The Peoples National Bank of LaFollette	4945	LaFollette	TN	377661221	
277820	20050930	PALMETTO STATE BANK	17563	Hampton	SC	29924	
277950	20050930	FIRST BANK	14256	GROVETON	TX	75845	
278078	0	WELLESLEY BANK	26605	WELLESLEY	MA	2482	
278153	20050930	Peoples Bank	9882	Tulsa	OK	74104	
278256	20050930	The Farmers State Bank of Oakley, Kansas	1867	Oakley	KS	677480160	
278555	20050930	Central National Bank & Trust Co	4091	Enid	OK	73702	
278733	0	The Citizens Bank of Cochran	16275	Cochran	GA	31014	
278751	20050930	FIRST NATIONAL BANK OF CASS LAKE	5110	CASS LAKE	MN	56633	
278818	20050930	Peoples National Bank	7514	Hallstead	PA	18822	
278957	20050930	AmFirst Bank National Association	5417	McCook	NE	69001	
279105	0	Florence Savings Bank	23293	Florence	MA	10620700	
279338	0	First Southern Bank	27044	Boca Raton	FL	33432	
279673	0	HOLBROOK CO-OPERATIVE BANK	26600	HOLBROOK	MA	2343	
279842	20050930	River Bank	14995	Stoddard	WI	54658	
279954	20050930	Citizens State Bank of Clara City	1402	Clara City	Mn	56222	
280044	0	Baylake Bank	13060	Sturgeon Bay	WI	542350009	
280110	0	Keybank National Association	17534	Cleveland	OH	44114	
280138	20050930	West Central Georgia Bank	21526	Thomaston	GA	30286	
280352	20050930	FIRST AMERICAN BANK	4092	ERICK	OK	73645	
280558	20050930	FIRST NATIONAL BANK OF COKATO	5115	COKATO	MN	55321	
280950	0	The Union Savings Bank	1948	Sedalia	MO	653020814	
281144	20050930	Edens Bank	20435	Wilmette	IL	600911094	
281210	0	National Bank of Delaware County, Walton	7337	Walton	NY	13856	
282048	0	PEOPLES BANK & TRUST CO	8129	OWENTON	KY	40359	
282226	20050930	Farmers & Merchants Bank of South Carolina	1660	Holly Hill	SC	290590068	
282329	20050930	YADKIN VALLEY BANK AND TRUST COMPANY	19861	ELKIN	NC	286210888	
282824	20050930	Elderton State Bank	12985	Elderton	PA	15736	
283054	20050930	Heritage Bank	90579	Louisville	CO	800279417	
283157	20050930	State Bank of Danvers	1401	Danvers	MN	562310019	
283438	20050930	Liberty Bank And Trust Company	20856	New Orleans	LA	70126	
283652	20050930						
283737	20050930	First National Bank of Tennessee	19502	Livingston	TN	38570	
283858	20050930	STATE BANK OF DELANO	10198	DELANO	MN	55328	
283867	20050930	Wallis State Bank	20845	Wallis	TX	77485	
284154	20050930	FREEDOM BANK OF OKLAHOMA	18856	TULSA	OK	74126	
284239	20050930	BANK OF PERRY COUNTY	1713	LOBLEVILLE	TN	37097	
284248	20050930	First Bank	10007	Tomah	WI	54660	
284332	0	First Community Bank of Tifton	15647	Tifton	GA	317930008	
284408	0	First State Bank	591	Canisteo	NY	14823	
284556	20050930	STOCKMANS BANK	12285	GOULD	OK	73544	
284743	0	Postville State Bank	213	Postville	IA	521620130	
284819	0	Harleysville National Bank and Trust Company	7516	Harleysville	PA	19438	
284958	20050930						
285151	20050930	The Colorado Bank and Trust Company of La Junta	1141	La Junta	CO	81050	
285348	20050930	State Bank	22971	Wonder Lake	IL	60097	
285544	20050930	Capitol National Bank	24199	Lansing	MI	48933	
285553	20050930	THE SECURITY STATE BANK	15749	EMERY	SD	57332	
285740	20050930	The Paducah Bank and Trust Company	16664	Paducah	KY	42002	
285759	20050930	OKLAHOMA STATE BANK	15611	VINITA	OK	74301	
285777	20050930	NOKOMIS SAVINGS BANK	29532	NOKOMIS	IL	620751657	
285852	20050930	FIRST OPTION BANK	4746	OSAWATOMIE	KS	66064	
285928	0	THE PEOPLES BANK	16968	IVA	SC	296550297	
286251	20050930	Bank of Vici	420	Vici	OK	738590727	
286457	20050930	Park State Bank	8851	Duluth	MN	55808	
286466	0	Horizon Capital Bank	18929	Houston	TX	77002	
286840	20050930	State Savings Bank	8513	Rake	IA	504650139	
286952	0	LAMAR BANK	18060	BEAUMONT	TX	77706	
287007	20050930	PUTNAM COUNTY NATIONAL BANK	6990	CARMEL	NY	10512	
287155	20050930	THE FIRST BANK OF HASKELL	4110	HASKELL	OK	74436	
287342	20050930	Readlyn Savings Bank	9300	Readlyn	IA	50668	
287351	20050930	Community Bank of the Red River Valley	19180	East Grand Forks	MN	56721	
287539	20050930	Chicago Community Bank	14267	Chicago	IL	606091490	
287650	20050930	FARMERS STATE BANK	1123	FAITH	SD	57626	
287856	20050930	THE AMERICAN BANK	2312	WAGONER	OK	74477	
287922	20050930	The Peoples Savings Bank	9439	New Matamoras	OH	45767	
287959	20050930	Kansas State Bank	10505	Ottawa	KS	66067	
288152	20050930	FIRST NATIONAL BANK OF FREDERICK	3985	FREDERICK	SD	57441	
288358	20050930	The First National Bank & Trust Co.	4218	Vinita	OK	74301	
288376	0	Pinnacle Bank	29548	Jasper	AL	35502	
288750	20050930	First National Bank, Henryetta	19338	Henryetta	OK	74437	
288853	20050930	FIRSTBANK OF COLORADO	18714	LAKEWOOD	CO	80215	
289056	20050930	FIRST NATIONAL BANK OF NORWAY	13784	NORWAY	MI	49870	
289225	20050930	THE UNION BANKING COMPANY	15326	WEST MANSFIELD	OH	43358	
289449	20050930						
289515	0	Farmers & Merchants Trust Company of Chambersburg	8405	Chambersburg	PA	17201	
289542	20050930	Old Second Bank Yorkville	3757	Yorkville	IL	60560	
289702	20050930	Norway Savings Bank	17658	Norway	ME	4268	
289739	20050930	GUARANTY BANK & TRUST CO.	17767	NEW ROADS	LA	707600010	
289757	20050930						
290052	0	Empire Bank	17633	Springfield	MO	65804	
290230	20050930	The First National Bank of Manchester	4951	Manchester	TN	37355	
290249	20050930	WAUKESHA STATE BANK	16160	WAUKESHA	WI	53188	
290838	20050930	The Citizens Bank of Valley Head	15270	Valley Head	AL	35989	
290847	20050930	WYOMING BANK & TRUST COMPANY	15096	WYOMING	IL	61491	
290922	20050930	THE NATIONAL BANK OF ADAMS COUNTY	6728	WEST UNION	OH	45693	
291059	20050930	Bank of Hydro	10674	Hydro	OK	73048	
291152	20050930	FirstBank of Lakewood	23470	Lakewood	CO	80226	
291273	20050930	Geauga Savings Bank	32287	Newbury	OH	44065	
291330	20050930	FIRST BANK	1744	WADLEY	AL	36276	
291611	0	HAMLIN BANK AND TRUST COMPANY	11113	SMETHPORT	PA	16749	
291732	20050930	Farmers & Merchants	1745	Waterloo	AL	356770128	
291910	0	The Glouster Community Bank	16317	Lancaster	OH	43130	
292234	0	First Financial Bank	19440	Bessemer	AL	35020	
292467	20050930	West Bank & Trust	13600	West	TX	76691	
292524	20050930	Four Oaks Bank & Trust Company	11506	Four Oaks	NC	27524	
292850	20050930	FIRST NATIONAL BANK OF WAKEFIELD	5076	WAKEFIELD	MI	49968	
292908	0	Evans National Bank	6947	Angola	NY	14006	
293026	0	Omni National Bank	22238	Atlanta	GA	30328	
293053	20050930	COMMUNITY NATIONAL BANK	24897	MIDLAND	TX	79702	
293352	20050930	ADRIAN STATE BANK	8822	ADRIAN	MN	561100129	
293437	20050930	The Citizens Bank of Winfield	52	Winfield	AL	355940550	
293651	20050930	CAMPBELL COUNTY BANK, INC.	16161	HERREID	SD	57632	
293736	0	Vanguard Bank & Trust Co.	11290	Valparaiso	FL	32580	
293754	20050930	State Bank of Southwest Missouri	26358	Springfield	MO	65808	
294023	20050930	First State Bank of Adams County	9437	Winchester	OH	45697	
294153	20050930	MINER COUNTY BANK	9933	HOWARD	SD	57349	
294256	20050930	METROPOLITAN NATIONAL BANK	24311	SPRINGFIELD	MO	65808	
294564	20050930	FIRST BANK & TRUST CO.	14778	LUBBOCK	TX	79423	
294751	20050930	City National Bank & Trust Company	4132	Lawton	OK	73501	
294779	20050930	TIMBERLAND BANK	28453	HOQUIAM	WA	98550	
294827	0	PIONEER COMMUNITY BANK	2448	IAEGER	WV	248440368	
295011	20050930	GREENVILLE NATIONAL BANK	13703	GREENVILLE	OH	45331	
295057	20050930	SECURITY BANK MINNESOTA	10984	ALBERT LEA	MN	56007	
295356	20050930	First Mountain Bank	23216	Leadville	CO	80461	
295552	20050930						
295637	0	CITIZENS NATIONAL BANK	5757	MACOMB	IL	61455	
295646	20050930	Farmers State Bank of Medora	13902	Medora	IL	620630101	
295758	0	Farmers & Merchants State Bank	6080	Iroquois	SD	573530099	
296438	20050930	COASTAL COMMUNITY BANK	9619	APALACHICOLA	FL	32320	
296456	20050930	FirstBank	14331	Antlers	OK	745230458	
296559	0	Commercial Bank	11777	Parsons	KS	673570648	
296755	20050930	Citizens State Bank	15519	Miles	TX	768610305	
296858	20050930	First National Bank of Lindsay	4134	Lindsay	OK	730520278	
297042	20050930	Fortress Bank	9521	Westby	WI	54667	
297051	20050930	PATRIOTS BANK	18019	Garnett	KS	66032	
297257	20050930	THE BANK	26967	WEATHERFORD	TX	76086	
297453	20050930	FIRSTBANK OF LITTLETON	26295	LITTLETON	CO	80126	
297547	20050930	ROWLEY SAVINGS BANK	9102	ROWLEY	IA	523290100	
297631	20050930	The First State Bank of Arcadia	21163	Arcadia	FL	34265	
297734	20050930	Peoples State Bank of Mansfield	10834	Mansfield	IL	61854	
297761	20050930	Monterey County Bank	22460	Monterey	CA	93942	
298049	20050930	IOWA STATE BANK	10497	SAC CITY	IA	505830486	
298058	20050930	UNITED VALLEY BANK ARGYLE	15392	ARGYLE	MN	567130275	
298218	20050930						
298245	20050930	CITY NATIONAL BANK	3814	METROPOLIS	IL	62960	
299046	0	Boone County National Bank	4536	Columbia	MO	652059983	
299251	20050930						
299644	20050930	Bank Iowa	5801	Denison	IA	51442	
299653	20050930	Atwater State Bank	1396	Atwater	MN	562090755	
299868	20050930	Community Commerce Bank	26363	Los Angeles	CA	90022	
300009	20050930	PASSUMPSIC SAVINGS BANK	14134	ST. JOHNSBURY	VT	5819	
300036	20050930	HomeStar Bank	16375	Manteno	IL	60950	
300063	20050930	OMNI BANK N.A.	23086	ALHAMBRA	CA	91801	
300157	0	Valley Exchange Bank	9947	Lennox	SD	57039	
300250	20050930	COMMUNITY BANK, N.A.	12238	SUMMERSVILLE	MO	65571	
300353	20050930	Shamrock Bank, N.A.	4236	COALGATE	OK	745380267	
300456	20050930	PIQUA STATE BANK	18089	PIQUA	KS	66761	
300531	0	The Coastal Bank of Georgia	16911	Brunswick	GA	31520	
300933	20050930	PLANTERSFIRST	9064	CORDELE	GA	310100879	
300942	20050930	Pioneer Bank	19540	Sergeant Bluff	IA	51054	
300960	20050930	Bank of Idaho	26403	Idaho Falls	ID	83403	
301640	0	Brown County State Bank	11721	Mount Sterling	IL	62353	
301800	0	Ulster Savings Bank	15970	Kingston	NY	12401	
302030	20050930	Bank of Belle Glade	18930	Belle Glade	FL	33430	
302133	20050930	Camp Grove State Bank	10471	Camp Grove	IL	61424	
302450	20050930	First State Bank of Idabel	15616	Idabel	OK	74745	
302553	20050930	THE PLAINS STATE BANK	18118	PLAINS	KS	67869	
302656	20050930	MINNWEST BANK, M.V.	16958	REDWOOD FALLS	MN	56283	
302665	20050930	Citizens National Bank	23450	Wills Point	TX	75169	
303345	0	National City Bank of Southern Indiana	13096	New Albany	IN	47150	
303550	20050930	KleinBank	1414	Big Lake	MN	55309	
303653	20050930	FIRST STATE BANK OF BURNET	11557	BURNET	TX	78611	
303701	0	Wells River Savings Bank	14136	Wells River	VT	50810645	
303747	0	The First Bank and Trust Company of Murphysboro	3818	Murphysboro	IL	629660219	
303952	0	Farmers Bank of Northern Missouri N.A.	4539	Unionville	MO	63565	
304034	0	First Nation Bank	18869	Covington	GA	30014	
304155	20050930	BURTON STATE BANK	13669	BURTON	TX	77835	
304173	0	Marquette Savings Bank	30544	Erie	PA	165011486	
304520	20050930	The Chesapeake Bank & Trust Co.	26847	Chestertown	MD	21620	
304762	0	The Security State Bank	18677	Wingate	TX	795660137	
304913	20050930	Deutsche Bank Trust Company Delaware	26392	Wilmington	DE	19805	
305059	20050930	THE FIRST STATE BANK	11175	Abernathy	TX	793110150	
305152	20050930	First National Bank in Pratt	4760	Pratt	KS	67124	
305237	0	THE GEO. D. WARTHEN BANK	2154	SANDERSVILLE	GA	31082	
305433	20050930	ESCAMBIA COUNTY BANK	1746	FLOMATON	AL	36441	
305442	20050930	THE NEW WASHINGTON STATE BANK	13305	NEW WASHINGTON	IN	471620010	
305648	0	The City National Bank of Shenandoah	14051	Shenandoah	IA	516010279	
305750	0	Fort Hood National Bank	19640	Killeen	TX	76540	
306056	20050930	The First National Bank of Fleming	3018	Fleming	CO	80728	
306140	20050930	Security State Bank	15738	Waverly	IA	50677	
306159	20050930	American National Bank of Minnesota	26499	Brainerd	MN	56401	
306337	0	Casey State Bank	3614	Casey	IL	62420	
306739	20050930	The State Bank of Blue Mound	5718	Blue Mound	IL	62513	
306908	20050930	The First National Bank Of Jeffersonville	7123	Jeffersonville	NY	12748	
307062	20050930	The Farmers National Bank of Buhl	2850	Buhl	ID	83316	
307334	0	Southern Bank	16288	Sardis	GA	30830	
307361	0	AMERICAN BANK, NATIONAL ASSOCIATION	23886	WACO	TX	76702	
307679	0	Bank of the Pacific	23041	Aberdeen	WA	98520	
307745	0	First National Bank of Sioux Center, The	4503	Sioux Center	IA	51250	
307932	20050930	The First National Bank of Catlin	3615	Catlin	IL	618170649	
307950	0	Heritage State Bank	12617	Nevada	MO	64772	
308247	20050930	Mills County Bank National Association	212	Glenwood	IA	51534	
308256	0	CenBank	8848	Buffalo Lake	MN	55314	
308340	20050930	Bath State Bank	8035	Bath	IN	47010	
308443	20050930	BANK OF FAYETTEVILLE	26975	FAYETTEVILLE	AR	72702	
308649	20050930	Lafayette Bank and Trust Company, N.A.	16512	Lafayette	IN	479021130	
308836	20050930	Bank of Bourbonnais	21635	Bourbonnais	IL	609142513	
309150	20050930	The Missouri Bank	14036	Warrenton	MO	63383	
309347	20050930	THE FIRST NATIONAL BANK	20360	ASHDOWN	AR	71822	
309570	20050930	First Mariner Bank	31286	Baltimore	MD	21224	
309655	20050930	REGENT BANK	4160	NOWATA	OK	74048	
309664	20050930	RANCHO BANK	22934	SAN DIMAS	CA	91773	
309758	20050930	FARMERS STATE BANK	9215	FORT MORGAN	CO	807012102	
309851	20050930	Root River State Bank	1098	Chatfield	MN	55923	
309936	20050930	1st National Bank & Trust	26744	Bradenton	FL	34209	
310437	0	Southern Commerce Bank	26970	Tampa	FL	33610	
310727	0	Carolina First Bank	26849	Greenville	SC	29602	
310754	20050930	Equity Bank	16635	Dodge Center	MN	55927	
310875	0	Shore Bank	31294	Onley	VA	234180920	
310950	20050930	FIRST NATIONAL BANK IN OKEENE	4161	OKEENE	OK	73763	
310978	0	Wauwatosa Savings Bank	28513	Wauwatos	WI	53226	
311050	20050930	American Heritage Bank	4190	Sapulpa	OK	740671408	
311144	20050930	Bank of Bearden	16282	Bearden	AR	71720	
311256	0	THE FIRST NATIONAL BANK OF COLD SPRING	5116	COLD SPRING	MN	56320	
311265	20050930	YOAKUM NATIONAL BANK	5595	YOAKUM	TX	77995	
311452	0	THE OKEMAH NATIONAL BANK	4163	OKEMAH	OK	74859	
311603	20050930	Dime Bank	18200	Norwich	CT	6360	
311649	0	MORNINGSIDE BANK & TRUST COMPANY	18958	SIOUX CITY	IA	51106	
311658	20050930	The First National Bank of Coleraine	5117	Coleraine	MN	55722	
311845	0	Arvest Bank	8728	Fayetteville	AR	72701	
311939	0	Washington State Bank	9326	Washington	LA	705890129	
312244	20050930	FIRST BANK OF BERNE	9288	BERNE	IN	46711	
312356	20050930	The Corner Stone Bank	9388	Southwest City	MO	64863	
312431	0	American Bank	19594	Welsh	LA	70591	
312730	20050930	Bridgeview Bank Group	21122	Chicago	IL	60640	
312954	20050930	GNB FINANCIAL, n.a.	3208	GAINESVILLE	TX	76241	
313009	0	The Upstate National Bank	13748	Rochester	NY	146141418	
313157	20050930	First National Bank	4193	Seiling	OK	736630010	
313223	20050930	OSGOOD STATE BANK	9137	OSGOOD,	OH	453510069	
313241	20050930	Union Bank of Benton	17322	Benton	AR	72015	
313401	20050930	National Union Bank of Kinderhook	7128	Kinderhook	NY	12106	
313531	0	Community Bank & Trust of Southeast Alabama	19649	Enterprise	AL	36330	
313577	0	Marshfield Savings Bank	28530	Marshfield	WI	544490608	
314033	20050930	First Lowndes Bank	24957	Fort Deposit	AL	36032	
314257	20050930	THE FIRST NATIONAL BANK OF DEERWOOD	5123	DEERWOOD	MN	564440520	
314444	20050930	Fordyce Bank & Trust Company	1028	Fordyce	AR	71742	
315339	20050930	BRIMFIELD BANK	10856	BRIMFIELD	IL	615170320	
315348	20050930	Bank of Blevins	1756	Blevins	AR	71825	
315357	20050930	St. Marys State Bank	15312	St. Marys	KS	66536	
315629	20050930	The Citizens National Bank of Evans City, PA	7879	Evans City	PA	16033	
315656	20050930	First Enterprise Bank	4049	Oklahoma City	OK	73114	
315674	0	Hartford Savings Bank	28531	Hartford	WI	53027	
315852	20050930	Eastwood Bank	8208	Kasson	MN	55944	
315973	0	Rantoul First Bank, s.b.	30590	Rantoul	IL	61866	
316354	20050930	Republic Bank, Inc.	22618	Duluth	MN	55802	
316840	0	Republic Bank & Trust Company	23627	Louisville	KY	402022700	
316859	20050930	EXCHANGE BANK	10672	SKIATOOK	OK	74070	
316916	20050930	Mellon Securities Trust Company	26378	Pittsburgh	PA	15258	
316934	20050930						
317100	20050930	NORTH MIDDLESEX SAVINGS BANK	90147	AYER	MA	1432	
317258	20050930	WEST PLAINS BANK AND TRUST COMPANY	15489	WEST PLAINS	MO	65775	
317342	20050930	Stock Yards Bank & Trust Co.	258	Louisville	KY	40206	
317650	20050930	CITIZENS STATE BANK	16934	GANADO	TX	77962	
317735	20050930						
318639	20050930	Bank of Chestnut	10885	Chestnut	IL	62518	
318835	0	Pilot Bank	27045	Tampa	FL	33612	
319047	20050930	THE RIDDELL NATIONAL BANK	4318	BRAZIL	IN	47834	
319458	0	The First National Bank	4199	Stigler	OK	74462	
319542	20050930	First National Bank of Platteville	5318	Platteville	WI	538183146	
319551	20050930	Security State Bank	18374	Scott City	KS	67871	
320034	20050930	PEOPLES BANK OF GREENSBORO	1730	GREENSBORO	AL	36744	
320052	20050930	Legacy Bank	4042	Hinton	OK	73047	
320070	0	Valley Central Savings Bank	28555	Reading	OH	452153295	
320119	0	Israel Discount Bank of New York	19977	New York City	NY	100174903	
320155	20050930	COLORADO EAST BANK & TRUST	3027	Lamar	CO	810521019	
320856	20050930	Alliant Bank	15083	Sedgwick	KS	67135	
321152	20050930	Citizens Bank & Trust Co	6100	Atwood	TN	38220	
321255	20050930	FIRST AMERICAN BANK	15762	STONEWALL	OK	74871	
321330	20050930	FARMERS AND MERCHANTS STATE BANK OF BUSHNELL	11324	BUSHNELL	IL	61422	
321536	20050930	OCALA NATIONAL BANK	26538	OCALA	FL	344784050	
321947	20050930	FCN Bank N.A.	4319	Brookville	IN	47012	
322056	0	National Bank	3214	Gatesville	TX	765280779	
322449	20050930	COMMUNITY STATE BANK	8067	BROOK	IN	47922	
322476	0	WABASH SAVINGS BANK	30618	MT CARMEL	IL	62863	
322551	20050930	FIRST SECURITY BANK	1622	UNION STAR	MO	64494	
322757	20050930	FARMERS & MERCHANTS BANK	9188	ADAMSVILLE	TN	38310	
322850	20050930	Bank of Commerce	422	Stilwell	OK	749600512	
323035	20050930	Archer Bank	18625	Chicago	IL	606323691	
323204	0	The Lyons National Bank	7151	Lyons	NY	14489	
323651	20050930	Gilmer National Bank	3219	Gilmer	TX	756440460	
323718	20050930	THE FIRST NATIONAL BANK OF WYOMING	4819	WYOMING	DE	19934	
324153	20050930	First National Bank of Giddings	3217	Giddings	TX	78942	
324229	20050930	The Waterford Commercial and Savings Bank	8397	Waterford	OH	45786	
324256	20050930	OKLAHOMA STATE BANK	13416	BUFFALO	OK	73834	
324274	20050930	Roselle Savings Bank	28567	Roselle	NJ	72031281	
324340	20050930	ChoiceOne Bank	1014	Sparta	MI	493450186	
324649	20050930	First National Bank	22391	Hot Springs	AR	71903	
324854	20050930	BANK OF CROCKETT	1468	BELLS	TN	38006	
324863	20050930	THE BANK OF COMMERCE	18059	IDAHO FALLS	ID	83401	
324902	20050930	MERRILL LYNCH BANK & TRUST CO.	91363	PLAINSBORO	NJ	8536	
324975	0	Dewitt Savings Bank	29535	Clinton	IL	61727	
325141	20050930	FARMERS BANK	1296	GREENWOOD	AR	72936	
325459	20050930						
325534	20050930	BYRON BANK	902	BYRON	IL	610100901	
325824	20050930	FIRST NATIONAL BANK OF WELLSTON	6727	WELLSTON	OH	45692	
326054	20050930	Silver Lake Bank	15323	Topeka	KS	66608	
326250	0	FIRST NATIONAL BANK OF GOLIAD	3222	GOLIAD	TX	77963	
326344	20050930	The Peoples State Bank of Newton	11722	Newton	IL	62448	
326858	20050930	The First National Bank in Sioux Falls	4016	Sioux Falls	SD	57117	
326979	20050930	Greenfield Co-operative Bank	26397	Greenfield	MA	1301	
327015	20050930	Salt Lick Deposit Bank	8784	Salt Lick	KY	40351	
327220	20050930	Farmers State Bank	8647	West Salem	OH	44287	
327305	20050930	Katahdin Trust Company	12874	Patten	ME	4765	
327435	0	UNITED SOUTHERN BANK	15465	UMATILLA	FL	32784	
327453	0	First South Bank	9170	Bolivar	TN	38008	
327556	0	THE FIRST NATIONAL BANK OF TEXHOMA	4208	TEXHOM	OK	739490649	
327855	20050930	First National Bank in Graham	3226	Graham	TX	76450	
327949	20050930	FIRST COUNTY BANK	10887	NEW BADEN	IL	62265	
328058	20050930	FIRST NATIONAL BANK	4209	THOMAS	OK	73669	
328151	20050930	Citizens State Bank	17315	Miltonvale	KS	67466	
328357	20050930	FIRST NATIONAL BANK GRAFORD	3225	GRAFORD	TX	76449	
328423	20050930	THE NATIONAL BANK AND TRUST	6731	WILMINGTON	OH	45177	
328450	20050930	Chickasha Bank & Trust Company	21012	Chickasha	OK	73023	
328553	20050930	FirstBank of South Jeffco	22613	Littleton	CO	80162	
