"IDRSSD"	RCFD1578	RCFD1752	RCFD2148	RCFD2160	RCFD2166	RCFD2168	RCFD3549	RCFD3550	RCFD3551	RCFDA519	RCFDA520	RCFDB556	RCFDC009	RCFDC010	RCFDC436	RCFDJ448	RCFDJ449	RCON1578	RCON1752	RCON2148	RCON2160	RCON2166	RCON2168	RCON3549	RCON3550	RCON3551	RCONA519	RCONA520	RCONB556	RCONC009	RCONC010	RCONC436	RCONJ448	RCONJ449	TEXT3549	TEXT3550	TEXT3551	
391977																	CONF	135	995	4595	33119	320	2469	0	0	0	0	0	2137	22923	0	0	0	CONF				
392031																	CONF	0	615	0	3393	2462	2502	0	0	0	0	0	276	0	0	0	0	CONF				
392152																	CONF	0	161	0	415	20	104	0	0	0	0	0	150	0	0	0	0	CONF				
392255																	CONF	0	264	0	1715	0	398	0	0	0	0	0	638	415	0	0	0	CONF				
392778																	CONF	0	781	0	8118	0	1599	0	0	0	0	0	1025	4713	0	0	0	CONF				
393252																	CONF	0	21	0	1102	0	299	0	0	0	0	0	782	0	0	0	0	CONF				
393355																	CONF	0	180	0	1568	103	1086	140	346	0	0	0	302	0	0	0	0	CONF	Interest purchased on securities (informational)	Other miscellaneous assets		
393757																	CONF	0	537	34	1352	97	149	13	38	0	0	0	632	0	0	0	0	CONF	Software	Receivables		
393850																	CONF	0	1027	0	3279	722	1164	309	0	0	0	0	1088	0	17	0	0	CONF	Guaranteed Loan Receivable			
393953																	CONF	43	259	0	3897	244	1999	0	9	0	0	0	1639	0	0	0	0	CONF		Cash Adv Clearing		
394156																	CONF	0	328	0	1339	0	416	0	0	0	0	0	435	160	0	0	0	CONF				
394259																	CONF	124	2416	0	7331	68	1328	7	0	0	0	0	3549	38	0	0	0	CONF	Software			
394352																	CONF	0	150	0	837	45	219	0	0	0	0	0	468	0	0	0	0	CONF				
395238	0	18398	21978	305057	0	103866	0	0	0	0	0	17967	142848	0	0	0	CONF		18398															CONF				
395256																	CONF	0	0	0	364	0	158	0	0	0	0	0	206	0	0	0	0	CONF				
395779																	CONF	0	634	0	1817	331	332	0	0	0	0	0	287	564	0	0	0	CONF				
395836																	CONF	0	4932	4588	26131	3407	3419	0	0	0	0	0	3096	10096	0	0	0	CONF				
396057																	CONF	0	159	178	1554	53	539	0	0	0	0	0	302	376	0	0	0	CONF				
396244																	CONF	0	623	0	2807	0	1123	0	0	0	0	0	1061	0	0	0	0	CONF				
396253																	CONF	29	1119	0	3609	290	1490	55	85	0	0	0	1000	0	4	0	0	CONF	PREM ON LOANS PURCHASED	ACCTS RECEIVABLE		
396356																	CONF	0	27	0	460	2	265	80	16	0	0	0	168	0	0	0	0	CONF	Ienc Federal Agency Securities	Ienc Municipal Securities		
396954																	CONF	0	345	0	3824	67	1304	145	0	0	0	0	1187	988	0	0	0	CONF	SANDERSON STATE BANK CONVERSION ACCT.			
397447																	CONF	151	4620	0	9258	373	3398	427	0	0	0	0	1212	28	0	0	0	CONF	accounts receivable			
397456																	CONF	4	43	0	847	157	464	0	0	0	0	0	340	0	0	0	0	CONF				
397531																	CONF	0	1924	8548	34343	4276	14750	2364	963	0	0	0	2332	6789	0	0	0	CONF	ACCOUNTS RECEIVABLE - TRUST RELATED	CURRENT TAX ASSETS		
397540																	CONF	0	4806	5344	32085	0	15038	0	0	0	0	0	4510	2387	0	0	0	CONF				
397559																	CONF	0	1334	0	2908	96	169	0	0	0	0	0	1405	0	0	0	0	CONF				
397755																	CONF	41	1219	386	5035	88	817	0	0	0	0	0	895	1718	0	0	0	CONF				
397858																	CONF	0	0	31	841	37	204	0	0	0	0	0	420	186	0	0	0	CONF				
398051																	CONF	0	722	0	2889	148	404	0	0	0	0	0	691	1072	0	0	0	CONF				
398248																	CONF	0	2896	0	6318	274	2352	83	43	1005	0	0	1070	0	0	0	0	CONF	Net Amortized Software	Prepaid Federal Income Tax	Prepaid Employee Pension Exp	
398350																	CONF	0	17679	19146	68208	0	22399	6096	0	0	0	0	8984	0	0	0	0	CONF	Other Accounts Receivable			
398631																	CONF	0	392	0	1522	670	694	0	0	0	0	0	436	0	0	0	0	CONF				
398668																	CONF	0	33675	0	154682	0	117798	113944	0	0	0	0	3209	0	0	0	0	CONF	Accounts receivable			
398837																	CONF	77	1447	403	4905	252	1118	0	0	0	0	0	825	1112	0	0	0	CONF				
399357																	CONF	0	8	124	505	16	18	0	0	0	0	0	355	0	0	0	0	CONF				
399517																	CONF	0	5457	6151	39435	0	6719	0	0	0	0	0	4667	16441	0	0	0	CONF				
399731																	CONF	0	0	0	1276	0	0	0	0	0	0	816	460	0	0	0	0	CONF				
400057																	CONF	0	316	0	3852	128	777	0	0	0	0	0	904	1855	0	0	0	CONF				
400141																	CONF	0	1064	0	2947	89	832	0	0	0	0	0	1051	0	0	0	0	CONF				
400253																	CONF	0	4597	185	52386	0	41888	36411	0	0	0	0	5716	0	0	0	0	CONF	FEDERAL INCOME TAX RECEIVABLE (NOL CARRYBACK AVAILABLE)			
400365																	CONF	0	492	0	4751	0	1076	304	0	0	0	0	385	2798	0	0	0	CONF	software			
400552																	CONF	0	70	0	382	0	49	0	0	0	0	0	263	0	0	0	0	CONF				
400758																	CONF	17	353	246	1532	38	509	17	0	0	0	0	424	0	0	0	0	CONF	Accrued Income Tax Payable			
400767																	CONF	0	60	79	2630	190	835	513	0	0	0	0	194	1462	0	0	0	CONF	Federal Income Taxes Receiable			
400945																	CONF	0	742	0	8314	0	1340	0	0	0	0	0	924	5308	0	0	0	CONF				
401148																	CONF	0	2043	3910	21413	288	3219	2691	0	0	0	0	1898	10343	0	0	0	CONF	Federal Tax Receivable			
401447																	CONF	0	104	80	662	77	284	0	0	0	0	0	194	0	0	0	0	CONF				
401559																	CONF	0	669	111	3834	107	565	0	0	0	0	0	489	2000	0	0	0	CONF				
401755																	CONF	0	1077	0	2597	631	631	0	0	0	0	0	889	0	0	0	0	CONF	00			
401906																	CONF	197	5652	996	19217	1763	2065	0	0	0	0	0	1486	9018	0	0	0	CONF				
401951																	CONF	0	49	0	223	25	82	0	0	0	0	0	92	0	0	0	0	CONF				
402462																	CONF	0	54	84	536	23	207	0	0	0	0	0	191	0	0	0	0	CONF				
402846																	CONF	0	0	0	1924	0	702	0	0	0	0	0	1222	0	0	0	0	CONF				
403067																	CONF	0	2031	0	3731	181	928	0	0	0	0	0	772	0	0	0	0	CONF				
403106																	CONF	0	2082	3197	15366	1876	4786	0	0	0	0	0	1941	3360	0	0	0	CONF				
403151																	CONF	0	2586	0	20991	6041	10250	0	0	0	0	0	8013	142	0	0	0	CONF				
403254																	CONF	0	642	0	2366	169	609	161	0	0	0	0	208	907	0	0	0	CONF	Taxes Receivable			
403357																	CONF	0	0	0	1215	28	169	0	0	0	0	0	206	840	0	0	0	CONF				
403656																	CONF	0	0	0	477	130	156	0	0	0	0	0	321	0	0	0	0	CONF				
403937																	CONF	0	0	0	786	0	162	0	0	0	0	0	624	0	0	0	0	CONF				
403946																	CONF	0	3889	6035	28204	5859	12241	0	0	0	0	0	2811	3228	6191	0	0	CONF				
404653																	CONF	0	65	0	357	58	172	0	0	0	0	0	120	0	0	0	0	CONF				
404943																	CONF	0	231	22	1565	159	643	177	0	0	0	0	669	0	0	0	0	CONF	Contract Receivable			
405959																	CONF	0	1830	4574	52529	0	24137	0	0	0	0	0	4372	17616	0	0	0	CONF				
406022																	CONF	0	1108	897	6907	0	1428	0	0	0	0	0	742	2732	0	0	0	CONF				
406059																	CONF	14	285	0	1653	201	850	0	0	0	0	0	518	0	0	0	0	CONF				
406666																	CONF	0	580	0	2074	43	562	0	0	0	0	0	932	0	0	0	0	CONF				
406974																	CONF	0	0	0	1371	0	817	206	0	0	0	0	554	0	0	0	0	CONF	Deposit on Leasehold Improvement			
407168																	CONF	0	309	0	2249	374	736	0	0	0	0	0	965	239	0	0	0	CONF				
407506																	CONF	0	5695	5306	22709	1936	6598	0	0	0	0	0	3143	1967	0	0	0	CONF				
407645																	CONF	51	6960	0	11198	197	1978	0	0	0	0	0	2260	0	0	0	0	CONF				
407850																	CONF	0	0	0	636	37	41	4	0	0	0	213	382	0	0	0	0	CONF	DEFERRED INCOME TAXES			
408147																	CONF	0	494	0	1197	56	309	3	0	0	0	0	394	0	0	0	0	CONF	SUSPENSE DEBITS			
408307																	CONF	0	1467	2011	12637	201	1432	0	0	0	1	0	1102	6624	0	0	0	CONF				
408642																	CONF	0	648	3808	18428	0	4576	1217	0	0	0	0	1298	8098	0	0	0	CONF	ICBA Clearing			
409265																	CONF	0	46	0	707	0	291	0	0	0	0	0	370	0	0	0	0	CONF				
409555																	CONF	0	3188	1032	7252	0	1665	0	0	0	0	0	1367	0	0	0	0	CONF				
409649																	CONF	0	156	21	1913	28	154	0	0	0	0	0	362	1220	0	0	0	CONF				
410159																	CONF	0	0	30	345	5	148	0	0	0	0	0	167	0	0	0	0	CONF				
410560																	CONF	0	333	0	2656	131	829	0	0	0	0	0	1338	156	0	0	0	CONF				
410748																	CONF	0	0	0	3079	2	834	0	0	0	0	0	1347	898	0	0	0	CONF				
410917																	CONF	320	1247	0	5074	1540	1860	0	0	0	0	0	1967	0	0	0	0	CONF				
410944																	CONF	0	221	0	750	20	132	0	0	0	0	0	397	0	0	0	0	CONF				
411053																	CONF	111	186	0	847	53	378	0	0	0	0	0	283	0	0	0	0	CONF				
411062																	CONF	0	80	0	1543	146	698	161	0	4	0	0	765	0	0	0	0	CONF	overfunded retirement		negative all other liabilities	
411231																	CONF	0	108	37	1049	0	406	0	0	0	0	0	498	0	0	0	0	CONF				
411240																	CONF	0	336	0	1065	257	385	128	0	0	0	0	344	0	0	0	0	CONF	Acc Interest Rec on Investment & Exempt			
411512																	CONF	0	497	185	2795	172	1687	0	0	0	0	0	426	0	0	0	0	CONF				
411549																	CONF	0	323	0	1218	11	255	0	0	0	0	0	640	0	0	0	0	CONF				
411576																	CONF	0	2228	0	2657	0	318	0	0	0	0	0	111	0	0	0	0	CONF				
411624																	CONF	0	660	0	3098	755	1570	0	0	0	0	0	868	0	0	0	0	CONF				
411651																	CONF	0	214	269	3535	0	565	0	0	0	0	0	2487	0	0	0	0	CONF				
412135																	CONF	0	32365	4553	107838	0	54267	0	0	0	0	0	16653	0	0	0	0	CONF				
412153																	CONF	0	332	0	3378	387	932	0	0	0	0	0	2114	0	0	0	0	CONF				
412452																	CONF	0	0	0	846	18	148	0	0	0	0	0	332	366	0	0	0	CONF				
412555																	CONF	0	8	0	2377	0	923	238	440	0	0	0	865	581	0	0	0	CONF	Business Manager PBI A/R Program	Macksville Branch Premium		
412667																	CONF	1400	1169	0	5258	267	2437	5	0	0	0	0	1652	0	0	0	0	CONF	CREDIT CARD CLEARING			
412751																	CONF	0	6882	0	101813	21999	40803	0	0	0	0	0	14538	39590	0	0	0	CONF				
412845																	CONF	0	210	0	3906	0	1351	0	0	0	0	0	2345	0	0	0	0	CONF				
413141																	CONF	0	8745	0	17697	1912	5091	0	0	0	0	0	3861	0	0	0	0	CONF				
413208	0	636554	1699155	7644233	0	4307735	0	0	0	0	0	782773	218016	0	0	0	CONF		636554															CONF				
413347																	CONF	0	0	0	299	22	137	0	0	0	0	0	162	0	0	0	0	CONF				
413543																	CONF	0	224	0	1761	487	519	0	0	0	0	0	1018	0	0	0	0	CONF				
413646																	CONF	0	1152	0	10679	245	1814	359	37	0	0	0	1890	5823	0	0	0	CONF	Unearned ESOP shares	Account Receivables		
413730																	CONF	0	74	0	1001	0	158	0	0	0	0	0	189	580	0	0	0	CONF				
413758																	CONF	678	414	0	2926	154	1093	0	0	0	0	0	1419	0	0	0	0	CONF				
413851																	CONF	0	0	0	1486	10	147	30	0	0	0	0	443	896	0	0	0	CONF	MISCELLANEOUS ASSETS			
414102																	CONF	0	255	0	6034	0	1223	0	0	0	0	0	798	3758	0	0	0	CONF				
414652																	CONF	0	532	2	3120	73	548	0	0	0	0	0	739	1299	0	0	0	CONF				
414764																	CONF	0	863	0	7064	498	1694	0	0	0	0	0	2099	2408	0	0	0	CONF				
414858																	CONF	0	620	0	1972	0	910	279	0	0	0	0	442	0	0	0	0	CONF	Federal Income Tax Rec			
415855																	CONF	0	0	0	318	74	135	0	0	0	0	0	183	0	0	0	0	CONF				
416245																	CONF	0	19146	69896	193287	0	53428	27450	0	0	0	0	15219	35598	0	0	0	CONF	Income Tax Receivable			
416272																	CONF	0	882	540	5864	657	1076	0	0	0	0	0	567	2799	0	0	0	CONF				
416339																	CONF	0	364	0	2936	179	619	0	0	0	0	0	1132	821	0	0	0	CONF				
416348																	CONF	0	1152	0	3543	103	1057	0	0	0	0	0	1334	0	0	0	0	CONF				
416357																	CONF	0	0	0	607	0	106	27	0	0	0	0	501	0	0	0	0	CONF	Cash Items		]	
416656																	CONF	0	2215	0	8324	921	3143	0	0	0	0	0	2251	715	0	0	0	CONF				
416674																	CONF	0	3079	1382	11247	0	4412	0	0	0	0	0	1927	447	0	0	0	CONF				
417149																	CONF	0	1564	1203	10053	0	5920	2526	0	0	0	0	1366	0	0	0	0	CONF	INCOME TAX RECEIVABLE			
417251																	CONF	0	60	0	1323	54	269	0	0	0	0	0	428	566	0	0	0	CONF				
417626																	CONF	0	39	350	4921	86	2515	0	0	0	0	0	1699	318	0	0	0	CONF				
417710																	CONF	63	125	0	581	33	263	0	0	0	0	0	193	0	0	0	0	CONF				
417859																	CONF	0	90	0	6672	162	2001	0	0	0	0	0	1480	3101	0	0	0	CONF				
418100																	CONF	0	1161	1888	6414	346	2103	0	0	0	0	0	1262	0	0	0	1673	CONF				
418249																	CONF	0	2272	3145	24835	752	2977	200	0	0	0	0	3723	12718	0	0	0	CONF	Accounts receivable			
418436																	CONF	0	0	0	199	24	150	64	1	0	0	0	49	0	0	0	0	CONF	accrual int us government	accrual int municipal		
418856																	CONF	0	1	0	579	18	272	10	60	10	0	0	306	0	0	0	0	CONF	Customer Liability-Letter of Credit	Federal Tax Payable	State Tax Payable	
419255																	CONF	56	273	0	2724	210	730	0	0	0	0	0	788	933	0	0	0	CONF				
419406																	CONF	0	20321	0	91192	10886	16197	0	0	0	0	0	6815	47859	0	0	0	CONF				
419460																	CONF	0	823	1205	7735	0	1409	0	0	0	0	0	530	3768	0	0	0	CONF				
419675																	CONF	0	9136	6588	28297	971	6428	0	0	0	0	0	2966	3179	0	0	0	CONF				
419947																	CONF	25	92	0	1832	13	183	0	0	0	0	0	334	1223	0	0	0	CONF				
420457																	CONF	0	2577	2286	11308	3	4019	0	0	0	0	0	2426	0	0	0	0	CONF				
420644																	CONF	0	1627	639	4871	208	1333	0	0	0	0	0	1256	16	0	0	0	CONF				
420653																	CONF	0	268	0	2275	406	422	0	0	0	0	0	756	829	0	0	0	CONF				
420934																	CONF	0	0	118	414	43	43	0	0	0	0	0	253	0	0	0	0	CONF				
421155																	CONF	0	0	0	116	0	70	0	0	0	0	0	46	0	0	0	0	CONF				
421445																	CONF	0	443	0	3368	0	1448	401	0	0	0	0	1477	0	0	0	0	CONF	Triad loans int. rec.			
421539																	CONF	0	438	20	2580	180	809	0	0	0	0	0	619	694	0	0	0	CONF				
422059																	CONF	0	109	0	648	67	241	0	0	0	0	0	298	0	0	0	0	CONF				
422116																	CONF	0	363	70	3291	69	409	0	0	0	0	0	499	1950	0	0	0	CONF				
422358																	CONF	0	320	145	1306	170	288	37	77	0	0	0	553	0	0	0	0	CONF	Income Earned-Not Received, Insurance Agency	Reserve for Federal Income Tax		
422433																	CONF	0	2557	1457	18832	0	9011	3573	0	0	0	0	5807	0	0	0	0	CONF	Accounts Receivable (primarly proceeds from sales of securities)			
422657																	CONF	0	456	0	1899	0	473	0	0	0	0	0	970	0	0	0	0	CONF				
423074																	CONF	0	1219	2519	7733	69	3585	3339	0	0	0	58	352	0	0	0	0	CONF	Accounts Receivable			
423159																	CONF	54	379	0	3655	923	2353	0	0	0	0	0	923	0	0	0	0	CONF				
423449																	CONF	0	3347	1222	22220	542	3043	0	0	0	0	0	1960	12648	0	0	0	CONF				
423458																	CONF	0	6056	3288	22605	918	4797	0	0	0	0	0	2513	5951	0	0	0	CONF				
423636																	CONF	0	0	16	2450	0	311	0	0	0	0	0	320	1803	0	0	0	CONF				
423739																	CONF	0	1411	0	5216	0	1792	0	0	0	0	0	2013	0	0	0	0	CONF				
423841																	CONF	0	25	22	437	0	164	0	0	0	0	0	226	0	0	0	0	CONF				
424156																	CONF	0	403	0	3383	101	643	0	0	0	0	0	1388	949	0	0	0	CONF				
424240																	CONF	0	279	0	3163	0	851	0	0	0	0	0	2033	0	0	0	0	CONF				
424343																	CONF	0	529	0	1117	210	301	0	0	0	0	0	287	0	0	0	0	CONF				
424352																	CONF	0	592	0	1556	230	541	0	0	0	0	0	404	19	0	0	0	CONF				
424437																	CONF	0	0	0	278	96	96	0	0	0	0	0	182	0	0	0	0	CONF				
424633																	CONF	26	179	336	1358	30	320	0	0	0	0	0	523	0	0	0	0	CONF				
425050																	CONF	0	0	0	554	42	229	0	0	0	0	0	325	0	0	0	0	CONF				
425108																	CONF	0	700	641	6190	246	2771	841	0	0	0	0	981	1097	0	0	0	CONF	deferred fees			
425818																	CONF	0	721	0	2230	0	829	0	0	0	0	0	680	0	0	0	0	CONF				
425845																	CONF	0	291	0	1905	16	344	0	0	0	0	0	1270	0	0	0	0	CONF				
425911																	CONF	0	4916	2570	29326	2902	3463	0	0	0	0	0	3129	15248	0	0	0	CONF				
425957																	CONF	0	50	0	856	153	455	0	0	0	0	0	351	0	0	0	280	CONF				
425975																	CONF	0	959	0	5589	382	1934	0	0	0	0	0	1670	1026	0	0	0	CONF				
426057																	CONF	0	108	0	574	96	348	0	0	0	0	0	118	0	0	0	0	CONF				
426141																	CONF	0	30	0	534	20	121	16	0	0	0	0	383	0	0	0	0	CONF	Income Taxes Overpaid			
426534																	CONF	0	6873	0	23326	326	7136	0	0	0	0	0	9317	0	0	0	0	CONF				
426758																	CONF	0	421	0	1337	61	416	0	0	0	0	0	500	0	0	0	0	CONF				
426945																	CONF	0	376	0	1064	90	345	0	0	0	0	0	343	0	0	0	0	CONF				
427241																	CONF	20	2411	484	7360	308	1861	0	0	0	0	0	1630	974	0	0	0	CONF				
427353																	CONF	0	2138	0	8909	0	1613	0	0	0	0	0	824	4334	0	0	0	CONF				
427456																	CONF	0	96	55	658	43	207	0	0	0	0	0	300	0	0	0	0	CONF				
427858																	CONF	115	190	91	2968	86	2344	396	1038	0	0	0	343	0	0	0	0	CONF	RABBI TRUST ASSETS	NEGATIVE ACCRUAL FOR INCOME TAX PAYABLE		
427960																	CONF	0	53	0	606	37	354	0	0	0	0	0	199	0	0	0	0	CONF				
428060																	CONF	0	2034	0	6963	0	2800	0	0	0	0	0	2129	0	0	0	0	CONF				
428462																	CONF	0	1225	239	8060	689	1722	0	0	0	0	0	1730	3144	0	0	0	CONF				
428547																	CONF	0	2169	569	6185	0	2962	1353	0	0	0	0	485	0	0	0	0	CONF	Current Taxes Receivable			
428631																	CONF	0	782	490	10599	2191	3354	0	0	0	0	0	1507	4466	0	0	0	CONF				
428659																	CONF	0	397	0	1476	160	346	0	0	0	0	0	733	0	0	0	0	CONF				
428855																	CONF	6	390	0	2538	646	823	145	26	0	0	0	1325	0	0	0	0	CONF	misc	unp		
428958																	CONF	0	377	228	1849	80	553	0	0	0	0	0	691	0	0	0	0	CONF				
429021																	CONF	0	1543	2437	13599	0	2816	0	0	0	0	0	2208	4595	0	0	0	CONF				
429759																	CONF	0	496	516	3778	70	699	0	0	0	0	0	824	1243	0	0	0	CONF				
430036																	CONF	16	1813	171	5764	182	1639	0	269	1172	0	0	1635	506	0	0	0	CONF		computer software	other assets	
430054																	CONF	0	314	0	948	0	411	0	0	0	0	0	223	0	0	0	0	CONF				
430344																	CONF	0	827	0	3791	39	546	0	0	0	0	0	851	1567	0	0	0	CONF				
430670																	CONF	0	2450	0	16174	427	4149	0	0	0	0	0	1741	7834	0	0	0	CONF				
430858																	CONF	0	157	4	1072	37	235	53	0	0	0	0	190	486	0	0	0	CONF	Principal Receivable Securities			
431172																	CONF	0	14330	6892	40633	302	3966	3	0	0	0	0	3519	11926	0	0	0	CONF	Acct Receivable			
431323																	CONF	0	407	15	2154	68	575	0	0	0	0	0	402	755	0	0	0	CONF				
431350																	CONF	297	160	0	2001	43	706	0	0	0	0	0	427	708	0	0	0	CONF				
431743																	CONF	0	2360	1060	6053	0	1780	0	0	0	0	0	853	0	0	0	0	CONF				
431846																	CONF	0	0	0	298	0	107	0	0	0	0	0	191	0	0	0	0	CONF				
431958																	CONF	0	51	0	585	9	92	0	0	0	0	0	442	0	0	0	0	CONF				
432012																	CONF	0	140	0	529	67	224	0	0	0	0	0	165	0	0	0	0	CONF				
432058																	CONF	75	20	0	476	43	288	0	0	0	0	0	168	0	0	0	0	CONF				
432432																	CONF	0	1897	0	10357	116	2372	0	0	0	0	0	1275	4813	0	0	0	CONF				
433158																	CONF	0	40	0	491	0	116	0	0	0	0	0	335	0	0	0	0	CONF				
433354																	CONF	0	1424	0	4065	188	1279	0	0	0	0	0	1362	0	0	0	0	CONF				
433505																	CONF	0	5524	23	10625	244	2207	0	0	0	0	0	1978	893	0	0	0	CONF				
433550																	CONF	0	1014	563	5570	286	1334	0	0	0	0	0	1093	1566	0	0	0	CONF				
433608																	CONF	0	12662	7658	58689	632	9444	0	0	0	0	0	6731	22194	0	0	0	CONF				
433859																	CONF	0	0	0	1080	0	452	125	0	0	0	0	628	0	0	0	0	CONF	Leased Equipment			
433943																	CONF	0	889	439	6635	149	1116	230	0	0	0	0	1759	2432	0	0	0	CONF	Income taxes receivable			
434203																	CONF	0	720	1365	15153	0	2753	0	0	0	0	0	1414	8901	0	0	0	CONF				
434539																	CONF	0	655	398	6240	1083	1083	0	0	0	0	0	1084	3020	0	0	0	CONF				
435059																	CONF	0	398	0	2220	0	1343	364	0	0	0	0	479	0	0	0	0	CONF	Unposted			
435152																	CONF	0	449	0	1615	0	289	0	0	0	0	0	877	0	0	0	0	CONF				
435255																	CONF	0	0	0	719	18	168	28	0	0	0	0	551	0	0	0	0	CONF	PREPAID INCOME TAX			
435349																	CONF	0	6175	1413	25512	175	3103	0	0	0	0	0	2220	12601	0	0	0	CONF				
435358																	CONF	0	192	254	1766	0	520	0	0	0	0	0	800	0	0	0	0	CONF				
435666																	CONF	0	0	0	1057	95	612	2	0	0	0	0	445	0	0	0	0	CONF	other accounts receivable			
435750																	CONF	0	1129	0	14512	603	3248	0	0	0	0	0	2778	7357	0	0	0	CONF				
436131																	CONF	0	563	2951	14759	168	2274	240	0	0	0	0	1290	7681	0	0	0	CONF	Overaccrued Current Taxes Payable			
436159																	CONF	0	8965	1138	64169	0	42234	24658	0	0	0	0	9170	2662	0	0	0	CONF	RECEIVABLE - SALE OF SECURITIES			
436542																	CONF	0	688	33	2656	0	472	0	0	0	0	0	853	610	0	0	0	CONF				
436711																	CONF	0	8868	22947	84277	1062	16455	0	0	0	0	0	11934	24073	0	0	0	CONF				
436739																	CONF	0	1424	0	6600	0	1376	0	0	0	0	0	967	2833	0	0	0	CONF				
436823																	CONF	0	4316	12438	36285	0	7012	2147	0	0	0	0	2410	10109	0	0	0	CONF	Federal Income Tax Receivable			
436953																	CONF	0	1805	432	5123	141	1567	0	0	0	0	0	1319	0	0	0	0	CONF				
437044																	CONF	0	149	0	1066	19	204	0	0	0	0	0	713	0	0	0	0	CONF				
437053																	CONF	0	0	29	1890	962	963	0	0	0	0	0	898	0	0	0	0	CONF				
437138																	CONF	0	175	476	3901	52	612	0	0	0	0	0	814	1824	0	0	0	CONF				
437455																	CONF	0	319	39	1354	167	570	0	0	0	0	0	426	0	0	0	0	CONF				
438050																	CONF	0	143	0	745	100	338	0	0	0	0	0	264	0	0	0	0	CONF				
438238																	CONF	0	3014	489	19713	0	13538	7950	0	0	0	0	2672	0	0	0	0	CONF	Deferred Tax Benefit			
438434																	CONF	0	0	227	7930	0	1034	0	0	0	0	0	1365	5304	0	0	0	CONF				
439132																	CONF	0	587	208	2460	32	715	0	0	0	0	0	950	0	0	0	0	CONF				
439338																	CONF	101	7757	0	16107	388	3607	0	0	0	0	0	4743	0	0	0	0	CONF				
439356																	CONF	0	713	0	7096	954	2646	0	0	0	0	0	3737	0	0	0	0	CONF				
439404																	CONF	0	15582	2882	46553	0	13709	2712	2980	0	0	0	4889	9491	0	0	0	CONF	New market Tax Credit	Software		
439459																	CONF	0	153	239	2663	0	312	0	0	0	0	0	651	1308	0	0	0	CONF				
439730																	CONF	0	0	40	1258	316	329	0	0	0	0	0	889	0	0	0	0	CONF				
440110																	CONF	0	188	176	788	84	243	0	0	0	0	0	181	0	0	0	0	CONF				
440259																	CONF	0	537	0	2127	229	464	0	0	0	0	0	601	525	0	0	0	CONF				
440446																	CONF	0	331	203	1130	29	240	0	0	0	0	0	356	0	0	0	0	CONF				
440857																	CONF	0	543	10	1205	81	232	0	0	0	0	0	207	213	0	0	0	CONF				
441050																	CONF	0	7	427	2088	0	882	0	0	0	0	0	772	0	0	0	0	CONF				
441078																	CONF	0	686	0	1893	0	612	0	0	0	0	0	595	0	0	0	0	CONF				
441135																	CONF	0	109	0	840	58	284	0	0	0	0	0	447	0	0	0	0	CONF				
441256																	CONF	0	2928	900	26953	0	5028	0	0	0	0	0	5673	12424	0	0	0	CONF				
441359																	CONF	9	1074	636	10667	265	1560	104	0	0	0	0	2084	5313	0	0	0	CONF	Software			
441434																	CONF	0	584	2676	11881	0	7033	2594	2151	0	0	0	1588	0	0	0	0	CONF	Interoffice Debit Balance Account	Income Tax Receivable		
441630																	CONF	0	159	0	1397	0	530	0	0	0	0	0	708	0	0	0	0	CONF				
442057																	CONF	0	18	0	143	0	59	0	0	0	0	0	66	0	0	0	0	CONF				
442244																	CONF	0	645	0	2655	20	722	164	0	0	0	0	1240	48	0	0	0	CONF	INCOME TAX RECEIVABLE			
442655																	CONF	0	30	0	705	0	303	0	0	0	0	0	372	0	0	0	0	CONF				
442749																	CONF	0	324	56	1786	0	110	0	0	0	0	0	192	1104	0	0	0	CONF				
442758																	CONF	0	144	0	1311	137	328	0	0	0	0	0	839	0	0	0	0	CONF				
442776																	CONF	0	14608	4711	75048	10400	10467	0	0	0	0	0	4279	40983	0	0	0	CONF				
442806																	CONF	0	2761	4022	10746	0	2501	0	0	0	0	0	786	676	0	0	0	CONF				
443148																	CONF	2	625	0	4451	118	587	0	0	0	0	0	966	2273	0	0	0	CONF				
443205																	CONF	0	24337	8341	86069	4746	12424	0	0	0	0	0	7418	33549	0	0	0	CONF				
443353																	CONF	0	133	0	2615	356	406	0	0	0	0	0	510	1566	0	0	0	CONF				
443625																	CONF	0	199	128	4143	24	156	0	0	0	0	0	452	3208	0	0	0	CONF				
443634																	CONF	0	202	0	3306	39	390	0	0	0	0	0	587	2127	0	0	0	CONF				
444051																	CONF	8	404	0	3098	135	514	0	0	0	0	0	826	1354	0	0	0	CONF				
444350																	CONF	0	0	479	6902	95	1349	0	0	0	0	0	1866	3208	0	0	0	CONF				
444556																	CONF	0	707	0	3698	281	842	0	0	0	0	0	1611	538	0	0	0	CONF				
444677																	CONF	0	58	0	265	0	156	0	0	0	0	0	5	46	0	0	0	CONF				
444958																	CONF	3	458	0	2109	109	674	16	14	0	0	0	367	610	0	0	0	CONF	negative RCG #2	accounts receivable		
445852																	CONF	0	632	0	3325	0	436	0	0	0	0	0	693	1564	0	0	0	CONF				
445955																	CONF	0	423	0	7787	0	1663	0	0	0	0	0	1205	4496	0	0	0	CONF				
446130																	CONF	0	738	219	3899	153	579	0	0	0	0	0	691	1672	0	0	0	CONF				
446149																	CONF	0	152	0	1321	0	223	0	0	0	0	0	150	796	0	0	0	CONF				
