"IDRSSD"	RCFDF236	RCFDF237	RCFDF238	RCFDF239	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFNF234	RCFNF235	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONF238	RCONF239	RCONG167	RCONG168	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	TEXTA545	
241157																0	21756		2370	6	253486		96697	115	374308	0			20238	31	0	0	0	0	0	0	0	0	29551		
241559																0	4369		505	2	52614		13576	21	71064	0			4060	6	0	0	0	0	0	0	0	0	0		
241607																0	33311		367	1	419920		116658	165	570256	0			35999	44	0	0	0	0	0	0	0	0	0		
242248																0	4849		300	1	78720		8449	17	92318	0			1981	2	0	0	0	0	0	0	0	0	0		
242257																0	14422		657	2	105905		26015	29	146999	0					0	0	0	0	0	0	0	0	0		
242444															72490	0	32067		0	0	697408		262013	259	991489	0			36951	52	0	0	0	0	0	0	0	0	0		
242949																0	1715		0	0	57990		20231	27	79936	0			1551	4	0	0	0	0	0	0	0	0	0		
242958																0	3723		260	1	47757		9978	21	61718	0			1023	3	0	0	0	0	0	0	0	0	0		
243375																0	1389		543	2	20189		5657	14	27778	0			0	0	0	0	0	0	0	0	0	0	0		
243414																0	4105		409	1	73272		23558	32	101344	0			5262	8	0	0	0	0	0	0	0	0	0		
243647																0	1254		0	0	25775		4210	8	31239	0			1747	3	0	0	0	0	0	0	0	0	0		
243955																0	2139		0	0	14566		2941	5	19646	0			0	0	0	0	0	0	0	0	0	0	0		
244037																0	3501		0	0	43319		14669	23	61490	0			301	1	0	0	0	0	0	0	0	0	1995		
244149																0	4891		0	0	88197		76139	83	169227	0			18270	26	0	0	0	0	0	0	0	0	2000		
244158																0	8808		265	1	144339		24908	56	178320	0			17208	34	0	0	0	0	0	0	0	0	0		
244251																0	8910		651	2	154130		138799	112	302490	0			18648	42	0	0	0	0	0	0	0	0	0		
245016	621816	200555			0	0	0	0	0	0	0	0	200555			0	5500		0	0	83210		332551	1005															12043		
245276															388024	0	313067		4542	12	989239		471261	596	1778109	0	1870453	0	25104	26	0	0	0	0	0	0	0	0	0		
245351																0	8080		362	1	135253		39915	63	183610	0			6039	12	0	0	0	0	0	0	0	0	3349		
245557																0	27814		1436	5	274826		58446	117	362522	0			7502	17	0	0	0	0	0	0	0	0	0		
245856																0	1728		0	0	20526		3447	8	25701	0			3447	8	0	0	0	0	0	0	0	0	0		
246022																0	2193		0	0	120684		107664	143	230541	0			33622	62	0	0	0	0	0	0	0	0	0		
246134																0	17800		720	2	193545		61764	86	273829	0			8058	14	0	0	0	0	0	0	0	0	0		
246237																0	831		0	0	15966		3465	11	20262	0			1623	5	0	0	0	0	0	0	0	0	0		
246451																0	3542		0	0	36932		14690	17	55164	0			2732	3	0	0	0	0	0	0	0	0	0		
246657																0	24451		1020	3	245194		120966	105	391631	0			8639	15	0	0	0	182	0	0	0	0	0		
246947																0	2771		315	1	47695		11322	16	62102	0					0	0	0	0	0	0	0	0	0		
246956																0	6370		349	1	115570		15567	28	137857	0			8164	10	0	0	0	0	0	0	0	0	8868		
247140																0	11406		258	1	92376		57779	35	161819	0			8297	7	0	0	0	0	0	0	0	0	0		
247355																0	12049		0	0	338010		125314	168	475373	0			34250	67	0	0	0	0	0	0	0	0	0		
247449																0	2851		0	0	40914		3223	10	46988	0	46724	0	0	0	0	0	0	0	0	0	0	0	0		
247476																0	740		0	0	37757		5563	12	44060	0			1050	2	0	0	0	0	0	0	0	0	0		
247551																0	3573		0	0	63190		12277	9	79040	0			1652	4	0	0	0	0	0	0	0	0	0		
247908																0	41081		2888	7	506023		93756	189	643748	0			20164	43	0	0	0	0	0	0	0	0	0		
248240																0	6859		0	0	310325		178127	172	495311	0			34537	25	0	0	0	0	0	0	0	0	0		
248352																0	1082		308	1	17971		1677	4	21037	0					0	0	0	0	0	0	0	0	0		
248455																0	6369		274	1	136951		59319	98	202913	0			15548	21	0	0	0	0	0	0	0	0	0		
248633																0	15621		3498	11	103178		34880	41	157177	0			1475	3	0	0	0	0	0	0	0	0	0		
248745																0	12667		0	0	86993		18546	28	118251	45			2939	6	0	0	0	0	0	0	0	0	99		
248950																0	4073		723	2	53011		19115	26	76922	0			11912	15	0	0	0	0	0	0	0	0	0		
248969	123376	12214			0	0	0	0	0	0	0	0	12214			0	0		0	0	33051		78111	186															0		
249153																0	2674		0	0	57849		4451	5	64974	0			0	0	0	0	0	0	0	0	0	0	0		
249304																0	4186		0	0	42518		12706	29	59410	0			2589	8	0	0	0	0	0	0	0	0	0		
249416																0	12129		278	1	87559		13202	15	113168	0			1827	3	0	0	0	0	0	0	0	0	0		
249546																0	1436		0	0	39993		1256	4	42685	0			543	2	0	0	0	0	0	0	0	0	0		
249564																0	912		653	2	68943		76513	107	147021	0			11515	18	0	0	0	0	0	0	0	0	0		
249612															1011215	0	382090		14157	30	3989764		1532857	2051	5918868	0	5968849	0	132345	142	0	0	0	0	0	0	0	0	13926		
249658																0	263		0	0	99894		51350	17	151508	0			11348	9	0	0	0	0	0	0	0	0	0		
249872															54951	0	192001		6127	18	1240132		98325	180	1536585	0	1529879	0	11886	29	0	0	0	0	0	0	0	0	0		
249957																0	2146		0	0	20696		4568	7	27410	0			0	0	0	0	0	0	0	0	0	0	0		
250047																0	1866		0	0	95860		28748	28	126474	0			3727	7	0	0	0	0	0	0	0	0	0		
250430																0	7099		0	0	58507		9692	10	75298	0			0	0	0	0	0	0	0	0	0	0	0		
250850																0	1681		0	0	38610		12494	24	52787	0			1409	4	0	0	0	0	0	0	0	0	0		
251352																0	8389		0	0	131555		71484	90	211428	0			17163	29	0	0	0	0	0	0	0	0	0		
251558																0	11463		1416	5	154173		53859	64	220911	0			3150	10	0	0	0	0	0	0	0	0	27715		
251745																0	19632		633	2	195828		57732	84	273825	0			33273	47	0	0	0	0	0	0	0	0	0		
251857																0	1574		0	0	41002		6458	12	49034	0			2617	5	0	0	0	0	0	0	0	0	0		
252041																0	2997		625	2	120668		51011	57	175301	0			4271	7	0	0	0	0	0	0	0	0	6115		
252256																0	808		0	0	13141		300	1	14249	0			0	0	0	0	0	0	0	0	0	0	0		
252452																0	2314		0	0	30826		4072	7	37212	0					0	0	0	0	0	0	0	0	0		
252658																0	30886		26849	107	1451		0	0	59186	0			3842	9	0	0	0	0	0	0	0	0	0		
252836																0	9083		1526	4	267209		59100	131	336918	0			10305	17	0	0	0	0	0	0	0	0	0		
253262																0	5025		361	1	134962		78257	99	218605	0			0	0	0	0	0	0	0	0	0	0	0		
253356																0	16593		1010	4	198891		570748	1383	787242	0			101677	125	0	0	0	0	0	0	0	0	0		
253440																0	3226		0	0	134051		30826	42	168103	0			14395	25	0	0	0	0	0	0	0	500	0		
253468																0	18914		365	1	565404		295300	482	879983	0			90067	135	0	0	0	0	0	0	0	0	55952		
253646																0	3386		377	1	95235		17619	31	116617	0	115508	0	11004	17	0	0	0	0	0	0	0	0	0		
253730																0	2912		0	0	47030		9982	22	59924	0			3454	8	0	0	0	0	0	0	0	0	0		
253776																0	1713		0	0	9524		0	0	11237	0			0	0	0	0	0	0	0	0	0	0	0		
254317																0	73440		4607	13	521792		92813	153	692651	0			26278	40	0	0	0	0	0	0	0	0	0		
254504																0	5774		926	2	113326		15988	33	136014	0			8461	18	0	0	0	0	0	0	0	0	250		
254652																0	2677		338	1	82574		7236	13	92825	0			827	2	0	0	0	0	0	0	0	0	0		
254670																0	751		1602	2	9461		2306	5	14120	0					0	0	0	0	0	0	0	0	0		
254849																0	477		0	0	44066		87969	83	132512	0	141420	0	73187	40	0	0	0	0	0	0	0	0	0		
255136																0	13777		518	2	188417		53751	96	256463	0			10665	18	0	0	0	0	0	0	0	0	0		
255350																0	7119		0	0	92391		17320	30	116830	0			4203	6	0	0	0	0	0	0	0	0	0		
255547																0	3278		0	0	51642		3744	10	58663	0					0	0	0	0	0	0	0	0	0		
255556																0	4958		574	2	93107		32243	43	130882	0			5718	11	0	0	0	0	0	0	0	0	0		
255574																0	147395		7355	22	553696		57719	80	766165	0			21747	28	0	0	0	0	0	0	0	0	0		
255659															395364	0	60990		4032	11	1057502		439083	647	1561607	0	1558129	0	71953	127	0	0	0	0	0	0	0	0	28716		
255873																0	4335		262	1	103495		11996	21	120088	0			6419	6	0	0	0	0	0	0	0	0	0		
256049																0	0		0	0	6603		592	1	7195	0			0	0	0	0	0	0	0	0	0	0	0		
256058																0	8478		613	2	126365		29281	30	164737	0			1855	5	0	0	0	0	0	0	0	0	0		
256179																0	2217		0	0	39741		8489	20	50447	0			4184	11	0	0	0	0	0	0	0	0	0		
256553															270909	0	27364		1008	4	1106835		324253	453	1459460	0	1394770	0	67838	148	0	0	0	0	0	0	0	0	0		
256964																0	5225		1587	3	150776		51486	102	209074	0			9222	17	0	0	0	0	0	0	0	0	0		
257233																0	17900		3999	11	192879		97235	112	312013	0			4328	9	514	0	0	0	0	0	0	0	0		
257345																0	12453		1455	5	65167		62164	235	141239	0			1070	2	0	0	0	0	0	0	0	0	0		
257466																0	4149		362	1	57390		22466	36	84367	0			2736	7	0	0	0	0	0	0	0	0	0		
257653																0	1713		0	0	27012		4921	10	33646	0					0	0	0	0	0	0	0	0	0		
257756																0	1452		0	0	39135		8990	17	49577	0			2521	5	0	0	0	0	0	0	0	0	0		
257868															220101	0	19854		852	3	399522		402426	1437	825045	2391	842519	577	38455	88	0	0	0	0	0	0	0	0	11206		
258146																0	1351		0	0	22599		3561	7	27511	0			3049	5	0	0	0	0	0	0	0	0	0		
258306																0	17217		255	1	237372		49029	88	303873	0			11685	17	0	0	0	0	0	0	0	0	11395		
258351																0	3734		253	1	82165		25195	47	111347	0			4532	6	0	0	0	38	0	0	0	0	0		
258379																0	13902		838	3	56893		4477	12	76110	0					0	0	0	0	0	0	0	0	0	N/A	
258445																0	36260		1306	4	431510		28869	62	497945	0			4935	12	0	0	0	0	0	0	0	0	0		
258539																0	11550		664	2	56890		5931	12	75035	0			954	2	0	0	0	0	0	0	0	0	0		
258632																0	783		0	0	40385		10298	20	51466	0			4168	6	0	0	0	0	0	0	0	0	0		
258771															63885	0	87572		4740	17	1916082		328140	493	2336534	0	2344924	0	54483	116	8056	0	0	0	0	0	0	0	2312		
259059																0	3958		0	0	52964		13520	25	70442	0			3761	8	0	0	0	0	0	0	0	0	0		
259330																0	36041		1438	5	373557		103265	100	514301	0			12344	23	0	0	0	0	0	0	0	0	3298		
259442																0	12743		305	1	173626		27175	40	213849	0			3089	5	0	0	0	0	0	0	0	0	2062		
259657															221695	0	124921		1641	5	1452387		443130	702	2022078	0	2053185	0	31665	41	0	0	0	0	0	0	0	0	0		
259853																0	494		0	0	17210		4624	10	22328	0			2747	6	0	0	0	0	0	0	0	0	0		
259956																0	3911		0	0	62918		23656	32	90485	0			554	2	1	0	0	0	0	0	0	0	0		
260055															1237600	0	26301		2949	7	913891		1348559	3608	2291698	0	2290423	0	165550	261	0	0	0	0	0	0	0	0	198323		
260354																0	4836		311	1	62967		13354	24	81468	0			4461	8	0	0	0	0	0	0	0	0	0		
260831																0	391		0	0	30241		6475	9	37107	0			1204	2	0	0	0	0	0	0	0	0	0		
260868																0	2672		0	0	103781		17324	38	123777	0			9776	16	0	0	0	0	0	0	0	0	0		
261070																0	5086		0	0	93930		25076	33	124092	0			5606	7	0	0	0	0	0	0	0	0	0		
261146																0	9094		253	1	62612		25322	33	97280	0			1696	4	0	0	0	0	0	0	0	0	0		
261258																0	9997		0	0	93458		17226	22	120681	0			11499	8	0	0	0	0	0	0	0	0	0		
261360																0	8297		252	1	188999		102788	105	300337	0			18984	46	0	0	0	0	0	0	0	0	0		
261940																0	16107		970	2	217214		55239	78	289530	0			11928	13	0	0	0	0	0	0	0	0	0		
262059																0	11264		716	2	145344		74831	77	232155	0			13023	27	0	0	0	0	0	0	0	0	23409		
262237																0	3227		1010	3	64952		31456	41	100645	0			2094	4	0	0	0	0	0	0	0	0	0		
262358																0	8096		317	1	115760		43268	84	167441	0			6696	14	0	666	0	0	0	0	0	0	0		
262451																0	4054		762	2	65160		49899	169	119875	0			4089	6	0	0	0	0	0	0	0	0	0		
262741																0	11113		575	2	88643		8446	13	108777	0			0	0	0	0	0	0	0	0	0	0	0		
262844																0	18046		280	1	205879		65280	98	289485	0			14110	21	0	0	0	0	0	0	0	0	0		
262956																0	4420		1684	5	64437		14073	28	84614	0			833	2	0	0	0	0	0	0	0	0	1598		
263243																0	18482		887	3	239850		41101	74	300320	0			7853	16	0	0	0	0	0	0	0	0	0		
263551																0	737		0	0	16280		7537	10	24554	0			0	0	0	0	0	0	0	0	0	0	0		
263627																0	8421		513	2	84756		38465	40	132155	0					0	0	0	0	0	0	0	0	0		
264156																0	1606		0	0	14256		359	1	16221	0					0	0	0	0	0	0	0	0	0		
264455																0	10959		794	2	202216		83827	93	297796	0			27976	46	0	0	0	0	0	0	0	0	0		
264558																0	17969		258	1	191831		68832	55	278890	0			13785	14	0	0	0	0	0	0	0	0	13463		
265340																0	14617		1158	4	79376		30692	46	125843	0			0	0	0	0	0	0	0	0	0	0	0		
265407																0	72617		5814	14	646101		97381	210	821912	0			23589	49	0	0	0	0	0	0	0	0	6566		
265452																0	2816		0	0	28286		24008	84	55110	0			1139	2	0	0	0	0	0	0	0	0	0		
265676																0	7395		0	0	104725		13602	22	125722	0			1582	1	0	0	0	0	0	0	0	0	0		
266066																0	2681		0	0	73989		34172	50	110842	0			3967	9	0	0	0	0	0	0	0	0	8948		
266244																0	6160		254	1	86927		11138	25	104479	0			1392	4	0	0	0	0	0	0	0	0	0		
266253																0	550		0	0	42260		8880	15	52040	350					0	0	0	0	0	0	0	0	2813		
266271	11631118	17511	11502625	22392	0	0	0	0	0	0	71020	125000	0	0	1326082	0	269861		13959	45	9485762		1844025	3043					194201	280									0		
266655																0	3244		329	1	33433		5532	11	42538	0					0	0	0	0	0	0	0	0	0		
266851																0	9972		580	2	119034		21972	35	151559	0	128114	0	2794	6	0	0	0	0	0	0	0	0	0		
266879																0	6486		404	1	53283		4653	10	64826	0			0	0	0	0	0	0	0	0	0	0	0		
266945																0	30617		3791	11	350228		136229	178	520865	0					0	0	0	0	0	0	0	0	5175		
267652																0	3865		0	0	58137		20041	26	82044	0			4023	6	0	0	0	0	0	0	0	0	0		
267737															214566	0	33569		1166	4	1023643		316949	453	1375327	0	1367080	0	39046	66	0	0	0	0	0	0	0	0	46827		
268136																0	9636		1238	4	94435		18646	28	123955	0			3603	7	0	0	0	0	0	0	0	0	0		
268257																0	12321		305	1	314963		83931	136	411520	0			32706	44	0	0	0	0	0	0	0	0	0		
268556																0	20223		646	2	388780		82943	169	492593	0	487668	0	25284	45	0	0	0	0	0	0	0	0	0		
268734															5944	0	12110		0	0	1051808		51991	80	1115909	0	1136170	0	24376	29	0	0	0	0	0	0	0	0	0		
268828																0	16544		1503	4	99743		144889	469	262679	0			12286	20	0	0	0	0	0	0	0	0	0		
268976																0	19035		2979	7	231215		138118	217	391347	0			16521	25	0	0	0	0	0	0	0	0	0		
269049																0	12336		0	0	201254		80821	91	294411	0			30806	24	0	0	0	0	0	0	0	0	0		
269058																0	12794		1730	4	70590		15920	27	101034	0			1566	4	0	0	0	0	0	0	0	0	0		
269478																0	4418		342	1	63867		6297	16	74924	0			0	0	0	0	0	0	0	0	0	0	0		
269759																0	2180		678	2	23991		10290	16	37139	0					0	0	0	0	0	0	0	0	0		
270148																0	3166		955	1	73170		12484	22	89775	0			1328	3	0	0	0	0	0	0	0	0	0		
270335																0	35549		2736	10	294275		61186	80	393746	0			18970	11	0	0	0	0	0	0	0	0	0		
270353																0	2693		273	1	36626		4427	10	44019	0			279	1	0	0	0	0	0	0	0	0	0		
270504																0	34301		1209	4	295313		88322	144	419146	0			11029	27	0	0	0	0	0	0	0	0	0		
270531																0	11405		1122	4	151974		20188	49	184687	0			7800	16	0	0	0	0	0	0	0	0	0		
270652																0	8226		0	0	42527		6375	7	57128	0					0	0	0	0	0	0	0	0	0		
271136																0	1451		0	0	68704		9320	19	79475	0					0	0	0	0	0	0	0	0	0		
271154																0	6254		298	1	59036		7842	11	73430	0			1458	3	5	0	0	0	0	0	0	0	0		
271275																0	9755		0	0	134083		27048	52	170886	0			3990	9	0	0	0	0	0	0	0	0	0		
271341																0	15968		626	2	51244		5003	10	72841	0					0	0	0	0	0	0	0	0	0		
271529																0	0		0	0	207627		21075	56	228702	0			19387	17	0	0	0	0	0	0	0	0	0		
271631																0	17148		893	3	264049		91368	136	373458	0			11349	19	0	0	0	0	0	0	0	0	0		
271743																0	1782		444	1	30690		5306	10	38222	0					0	0	0	0	0	0	0	0	0		
271752																0	2041		0	0	60652		17790	43	80483	0			8958	20	0	0	0	0	0	0	0	0	0		
271855																0	7868		650	2	255289		189289	219	453096	0	447198	0	19684	23	0	0	0	0	0	0	0	0	0		
272030																0	33		0	0	13879		10682	11	24594	0			8245	6	0	0	0	0	0	0	0	0	0		
272058																0	2038		302	1	15155		6746	17	24241	0					0	0	0	0	0	0	0	0	0		
272151																0	508		0	0	20094		2864	5	23466	0			1607	2	0	0	0	0	0	0	0	0	0		
272218															1459447	0	252326		13530	34	4624024		2312449	1725	7208157	5828	6676425	4305	1468435	1207	0	0	0	0	0	0	0	0	0		
272245																0	296		0	0	11659		543	2	12498	0					0	0	0	0	0	0	0	0	0		
272272																0	24374		3002	7	315574		56930	115	399880	0			10000	16	0	0	0	0	0	0	0	0	3658		
272302																0	59020		10671	26	587753		178850	353	836294	0	811487	0	6451	18	0	0	0	0	0	0	0	0	0		
272870																0	839		944	3	35268		19396	35	56447	0			4522	7	0	0	0	0	0	0	0	0	0		
273149																0	14732		1315	4	156563		73701	114	246311	0			21505	29	5	0	0	0	0	0	0	0	6366		
273251																0	4422		0	0	59374		12059	16	75855	0			2231	3	0	0	0	0	0	0	0	0	0		
273336																0	6026		1398	5	349144		438342	636	794910	0			212481	314	0	0	0	0	0	0	0	0	0		
273550																0	10812		0	0	123409		42757	68	178690	1713			10371	20	0	0	0	0	0	0	0	0	0		
273653																0	2168		0	0	38711		5336	13	46215	0			616	2	0	0	0	0	0	0	0	0	0		
273662																0	10016		800	3	328609		164244	195	503669	0			37943	56	0	0	0	0	0	0	0	0	0		
273840																0	3329		462	1	48463		7907	21	60161	0			2792	5	0	0	0	0	0	0	0	0	0		
273859																0	0		0	0	9891		3320	9	13212	0			2421	4	0	0	0	0	0	0	0	0	0		
274025																0	0		0	0	11449		1975	4	13423	0			1384	2	0	0	0	0	0	0	0	0	0		
274052																0	2076		0	0	25616		7947	13	35639	0			2453	1	0	0	0	0	0	0	0	0	0		
274164																0	13167		263	1	160985		48216	93	222631	0			11203	19	0	0	0	0	0	0	0	0	602		
274548																0	5089		0	0	110101		18721	39	133911	0	113530	0	4003	8	0	0	0	0	0	0	0	0	0		
274641																0	3187		0	0	39969		1334	2	44490	0			0	0	0	0	0	0	0	0	0	0	0		
274753																0	924		0	0	11161		4534	8	16619	0			0	0	0	0	0	0	0	0	0	0	0		
274829																0	29252		2536	7	190459		171393	607	393640	0			20714	25	0	0	0	0	0	0	0	0	0	Miners and Merchants Bancorp, Inc.	
274856																0	6953		0	0	56962		9649	20	73564	0			2046	3	0	0	0	0	0	0	0	0	0		
275255																0	2452		0	0	29395		7120	13	38967	0			791	2	0	0	0	0	0	0	0	0	2405		
275358																0	8385		826	1	132474		61124	76	202809	0			8876	16	0	0	0	0	0	0	0	0	0		
275509																0	16671		1649	3	229454		27267	70	275040	0			5764	13	0	0	0	0	0	0	0	0	1363		
275657																0	550		0	0	33156		12031	13	45737	0					0	0	0	0	0	0	0	0	0		
275750																0	9147		332	1	192253		79237	108	280969	0	275631	0	13565	25	0	0	0	0	0	0	0	0	0		
276159																0	2909		267	1	57130		17502	32	77808	0			8443	19	0	0	0	0	0	0	0	0	0		
276355																0	1412		0	0	40567		1302	4	43281	0			861	3	0	0	0	0	0	0	0	0	0		
276551																0	4608		1261	3	56817		17468	24	80154	0			1653	3	0	0	0	0	0	0	0	0	0		
276579	13851843	1237535	14709036	1641645	295	0	0	129	0	0	0	0	1237335	1641116	4694135	0	209916		11975	33	7721734		4670684	4758					925163	1031									0		
276645																0	3379		0	0	60287		13549	24	77215	0			2461	3	0	0	0	0	0	0	0	0	0		
276654																0	1954		0	0	51681		10388	19	64024	0			1830	5	0	0	0	0	0	0	0	0	0		
276775																0	2694		0	0	13246		0	0	15940	0			0	0	0	0	0	0	0	0	0	0	0		
276850																0	18712		423	1	404205		111691	150	535032	0			21339	33	0	0	0	0	0	0	0	0	4616		
276953																0	897		0	0	27255		3000	6	31152	0					0	0	0	0	0	0	0	0	0		
277053																0	4254		318	1	33049		10240	22	47861	0			1566	3	0	0	0	0	0	0	0	0	0		
277240																0	10087		0	0	171057		44870	97	226014	0			2470	6	0	0	0	0	0	0	0	0	0		
277277																0	1251		0	0	56355		1200	2	58806	0					0	0	0	0	0	0	0	0	0		
277558																0	6313		0	0	58996		13924	20	79233	0			420	1	0	0	0	0	0	0	0	0	0		
277567																0	4692		0	0	116238		43422	75	164352	0			16340	28	0	0	0	0	0	0	0	0	0		
277736																0	9376		251	1	99672		14336	31	123635	0					0	0	0	0	0	0	0	0	0		
277820																0	16623		2705	6	172479		187201	131	379008	0			23703	33	0	0	0	0	0	0	0	0	0		
278078																0	7022		1661	5	135285		51979	124	195947	0			7103	16	0	0	0	0	0	0	0	0	0		
278153																0	1965		0	0	55611		24254	40	81830	0					0	0	0	0	0	0	0	0	0		
278256																0	6392		546	2	52231		10936	20	70105	0			1697	3	0	0	0	0	0	0	0	0	0		
278555																0	19683		283	1	305051		104950	99	429967	0			22259	37	0	0	0	0	0	0	0	0	31964		
278733																0	2880		0	0	45821		9031	12	57733	0			1496	4	0	0	0	0	0	0	0	0	0		
278751																0	246		254	1	20192		16050	22	36742	0			6071	10	0	0	0	0	0	0	0	0	8202		
278818																0	22154		831	2	310688		77024	131	410697	0			10817	21	0	0	0	0	0	0	0	0	0		
278957																0	14674		506	2	163767		37444	85	216391	0			6729	12	0	0	0	0	0	0	0	0	0		
279105															62240	0	65752		7867	21	627565		97051	221	798235	0	787307	0	19614	43	0	0	0	0	0	0	0	0	0		
279338																0	3		0	0	193295		134637	192	327935	0			11425	24	0	0	0	0	0	0	0	0	362		
279673																0	8117		662	2	74471		20360	38	103610	0			5212	10	0	0	0	0	0	0	0	0	0		
279842																0	34958		2896	7	226009		46883	91	310746	0			9625	19	0	0	0	0	0	0	0	0	0		
279954																0	24443		1296	4	159385		140128	130	325253	0			52486	53	0	43	77	164	0	0	0	0	0		
280044															123737	0	42555		1406	5	615378		177105	213	836444	0	828438	0	41676	46	0	0	0	0	0	0	0	0	9704		
280110	70059341	4277853	73042988	4664691	572813	1852006	28842	132791	0	972871	823876	1666939	4277853	4664691	20744611	0	3359683		174876	494	38653943		23592986	18779					11337017	7944									0		
280138																0	6650		0	0	49261		25094	26	81005	0					0	0	0	0	0	0	0	0	0		
280352																0	715		0	0	22719		8270	12	31704	0					0	0	0	0	0	0	0	0	0		
280558																0	1161		0	0	24254		2041	4	27456	0			1384	2	0	0	0	0	0	0	0	0	0		
280950																0	6748		251	1	74804		13041	18	94844	0			2453	5	0	0	0	0	0	0	0	0	0		
281144																0	12767		850	3	194169		31349	77	239135	0			9011	13	0	0	0	0	0	0	0	0	0		
281210																0	12796		0	0	134383		63464	75	210643	0					0	0	0	0	0	0	0	0	0		
282048																0	3286		253	1	52090		1885	4	57514	0			1885	4	0	0	0	0	0	0	0	0	0		
282075																0	65502		508	2	436760		126536	169	629306	0			18706	23	0	0	0	0	0	0	0	0	35759		
282226																0	12198		1127	3	120512		92494	49	226331	0			64232	23	0	0	0	0	0	0	0	0	0		
282329															377014	0	128804		21499	68	1030312		648057	1025	1828673	0	1752591	0	52294	90	0	0	0	0	0	0	0	0	23577		
282824																0	9073		0	0	119695		23371	44	152140	0			2953	9	0	0	0	0	0	0	0	0	0		
283157																0	4451		269	1	24634		3355	5	32709	0			516	1	0	0	0	0	0	0	0	0	0		
283438																0	10105		0	0	205007		166879	124	381991	0			74389	46	0	0	0	0	0	0	0	0	0		
283652																0	4280		1844	3	73951		30483	46	110558	0			11509	22	0	0	0	0	0	0	0	0	9806		
283737																0	53238		6451	12	373554		71450	122	504693	0			23409	40	0	0	0	0	0	0	0	0	0		
283858																0	4265		291	1	64582		10292	17	79430	0			1838	5	0	0	0	0	0	0	0	0	80		
283867																0	7680		1183	2	197922		30708	51	237493	0			19814	32	0	0	0	0	0	0	0	0	0		
284154																0	1204		0	0	31287		6192	12	38684	0					0	0	0	0	0	0	0	0	0		
284239																0	7394		0	0	96384		10779	19	114558	0					0	0	0	0	0	0	0	0	0		
284248																0	4494		0	0	62869		13746	29	81109	0			0	0	0	0	0	0	0	0	0	0	947		
284332																0	16368		5011	12	183786		101924	87	307089	0	299635	0	14999	24	0	0	0	0	0	0	0	0	0		
284408																0	4700		0	0	36303		1104	4	42116	9			261	1	0	0	0	0	0	0	0	0	0		
284556																0	4673		0	0	89636		13769	26	108078	0			8017	11	0	0	0	0	0	0	0	0	9166		
284819															1384274	0	224622		3934	13	2264655		1530708	5634	4023919	0	4045118	0	200893	203	0	0	0	0	0	0	0	0	9389		
284958																0	2453		0	0	19749		1230	4	23432	0			0	0	0	0	0	0	0	0	0	0	0		
285151																0	3863		258	1	63008		16835	28	83964	0			8229	12	0	0	0	0	0	0	0	0	0		
285348																0	9899		0	0	77974		68879	260	156752	0			353	1	0	0	0	0	0	0	0	0	0		
285544																0	2021		262	1	130241		50046	78	182570	0	199662	0	17393	28	0	0	0	0	0	0	0	0	5491		
285553																0	2918		0	0	23240		4509	10	30667	0					0	0	0	0	0	0	0	0	0		
285740																0	10324		325	1	269803		103243	117	383695	0			34795	61	0	0	0	0	0	0	0	0	0		
285759																0	2144		600	1	57398		11626	21	71768	0			2895	6	0	0	0	0	0	0	0	0	0		
285777																0	2510		0	0	15161		0	0	17671	0					0	0	0	0	0	0	0	0	0		
285852																0	9547		0	0	98345		64353	46	172414	169			4212	8	0	0	0	0	0	0	0	0	0		
285928																0	20955		1718	6	138039		23095	40	183807	0			859	3	0	0	0	0	0	0	0	0	2552		
286251																0	0		0	0	27205		2415	5	29620	0					0	0	0	0	0	0	0	0	0		
286457																0	2383		0	0	24876		3013	9	30272	0			0	0	0	0	0	0	0	0	0	0	0		
286840																0	3721		593	2	34367		9015	12	47696	0			3443	3	0	0	0	0	0	0	0	0	0		
287007																0	3885		764	3	89573		23893	39	118115	0			11738	18	0	0	0	0	0	0	0	0	0		
287342																0	1159		1548	2	24830		4374	10	31911	0			1811	3	0	0	0	0	0	0	0	0	0		
287539																0	17132		0	0	192891		57373	79	267397	0			16674	26	0	0	0	0	0	0	0	0	0		
287650																0	1063		393	1	24907		12697	23	39060	0			4977	7	0	0	0	0	0	0	0	0	0		
287856																0	1528		0	0	19319		2125	6	22972	0					0	0	0	0	0	0	0	0	0		
287922																0	2723		0	0	29526		4352	5	36601	0			1087	2	0	0	0	0	0	0	0	0	0		
287959																0	5820		1141	3	54722		30212	25	91895	0			653	2	0	0	0	0	0	0	0	0	0		
288152																0	558		0	0	9170		3070	8	12797	0			1285	3	0	0	0	0	0	0	0	0	0		
288358																0	4095		531	1	119644		63919	78	188188	0			7426	13	0	0	0	0	0	0	0	0	5766		
288376																0	14186		0	0	131944		47140	58	193270	0	190464	0	2592	3	0	0	0	0	0	0	0	0	0		
288853															0	0	28394		1149	3	509688		322042	334	861273	0	872243	0	89606	52	0	0	0	0	0	0	0	0	0		
