"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	
376237	0	0	0	0	0	0	0	0	164	5			0	0	588	0	0	5											0	0	0	0			0	0	91	43	4	0	3	0			0	0	488	104	0	0	1	8				
376433	354	0	0	0	0	0	0	0	124	8			0	0	3245	272	0	0											0	0	0	0			0	0	33	14	10	0	76	0			0	0	1810	0	0	0	700	92				
376442	0	0	0	0	0	0	0	0	50	24			0	0	529	211	0	0						0				0	0	0	16	0			0	0	94	26	0	0	174	34			0	0	0	0	0	0	0	0				
376657	0	0	0	0	0	0	0	0	3	0			0	3	179	0	0	90						90				3	0	0	0	0			0	0	31	0	0	0	58	0			0	0	0	0	0	0	0	0				
376947	0	0	0	0	0	0	0	0	32	0			0	0	908	274	0	538						538				0	0	0	0	0			0	0	96	32	0	0	0	0			0	0	0	0	0	0	0	0				
377663	0	0	0	0	0	0	0	0	3	0			0	0	33	4	0	0						0				0	0	0	0	0			0	0	22	3	0	0	7	0			0	0	0	0	0	0	0	0				
377850	0	0	0	0	0	0	0	0	21	20			0	0	142	91	0	0											0	0	0	0			0	0	5	1	0	0	46	0	0		0	0	0	0	0	0	0	0				
377908	0	0	1	0	0	0	0	0	699	352		0	0	0	6070	1498	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	443	318	4	0	442	48			0	0	3638	25	0	0	0	0	0	0		
378026	0	0	0	0	0	0	0	0	42	0			0	0	506	68	0	0											0	0	25	5			25	3	101	34	0	0	37	0			0	0	0	0	81	0	169	0				
378044	0	0	0	0	0	0	0	0	67	14			0	0	116	19	0	0						0				0	0	0	0	0			0	0	62	36	17	0	35	0			0	0	0	0	0	0	0	0				
378110	0	0	0	0	0	0	0	0	2	0			0	0	77	0	0	0											0	0	0	0			25	0	48	2	0	0	4	0	0		0	0	0	0	0	0	0	0				
378549	0	0	0	0	0	0	0	0	117	92			0	0	2826	1757	0	22											0	0	0	0			8	7	4	18	0	0	107	190			411	0	0	0	274	0	53	0				
378558	0	0	0	0	0	0	0	0	45	9			0	0	124	2	0	0											0	0	0	0			0	0	1	1	29	0	121	0			0	0	0	0	0	6	0	0				
378642	0	0	0	0	0	0	0	0	11	0			0	0	304	37	0	0											0	0	0	0			2	0	23	0	11	0	231	11			0	0	0	0	0	0	0	0				
378651	0	0	0	0	0	0	0	0	8	0			0	0	15	0	0	0											0	0	0	0			0	0	15	4	4	0	0	0			0	0	0	0	0	0	0	0				
378950	21	0	0	0	0	0	0	0	110	12			0	0	302	57	0	6											0	0	0	0			0	0	88	48	36	0	100	0			0	0	14	14	0	0	16	0				
379050	0	0	0	0	0	0	0	0	3	1			0	0	48	36	0	0						0				0	0	0	0	0			0	0	0	2	0	0	12	0			0	0	0	0	0	0	0	0				
379153	0	0	0	0	0	0	0	0	61	0			0	38	170	0	0	141						141				38	0	0	0	0			0	0	29	23	0	0	0	0			0	0	0	0	0	0	0	0				
379359	0	27	0	0	0	0	0	0	588	129		0	0	174	8240	2048	0	178		0	0		0	0	0		0	120	0	0	0	0			4822	0	502	247	0	3	8	51	0		0	0	581	8	50	0	0	0	0	0		
379470	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
379649	0	0	0	0	0	0	0	0	46	10			0	0	167	0	0	0											0	0	0	0			0	0	0	26	0	0	1	0			105	0	0	0	0	0	61	10				
379920	16	0	36	2	276	23	0	0	1848	355		0	0	0	62399	4968	0	715		0	0		0	0	0		0	0	0	0	289	23			0	0	6427	770	68	115	2728	1009	0		35444	58	0	0	2235	278	8256	156	0	0		
380346	0	0	0	0	0	0	0	0	30	0			0	0	121	38	0	1						0				0	0	0	0	0			0	0	35	9	21	0	47	0			0	0	0	0	0	0	0	0				
380458	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0											0	0	0	0			0	0	2	0	0	0	0	0			0	0	0	0	0	0	0	0				
380533	0	0	0	0	0	0	0	0	1	0			0	0	17	0	0	0						0				0	0	0	0	0			0	0	17	1	0	0	0	0			0	0	0	0	0	0	0	0				
380654	0	0	0	0	0	0	0	0	11	3			0	0	185	153	0	0						0				0	0	0	0	0			8	1	16	0	7	0	8	0			0	0	0	0	0	0	0	0				
380841	0	0	0	0	0	0	0	0	51	3			0	0	26	15	0	0											0	0	0	0			0	0	9	0	0	3	0	0			2	45	0	0	0	0	0	0				
380944	0	0	0	0	0	0	0	0	3	3			0	0	539	519	0	0											0	0	0	0			14	0	6	0	0	0	0	0			0	0	0	0	0	0	0	0				
381026	0	0	0	0	0	0	0	0	51	30			0	6	211	154	0	9											0	0	0	0			15	0	33	15	0	0	0	0			0	0	0	0	0	0	0	0				
381343	60	3	0	0	0	0	0	0	189	34		0	0	2	11255	6312	0	140		0	0		0	119	0		0	1	0	0	13	1			0	0	628	127	11	0	531	38			138	0	884	2	2511	9	0	0	0	0		
381754	0	0	0	0	0	0	0	0	45	0			0	0	36	0	0	9						9				0	0	0	0	0			0	0	19	6	31	0	8	0	0		0	0	0	0	0	8	0	0				
381839	0	0	0	0	0	0	0	0	51	0			0	0	412	18	0	0											0	0	0	0			2	0	331	44	6	0	33	12			0	0	16	1	0	0	0	0				
381950	0	0	0	0	0	0	0	0	103	19			0	0	280	91	0	0											0	0	0	0			11	1	83	48	15	0	51	0			0	0	0	0	0	0	44	20				
382050	0	0	0	0	0	0	0	0	151	69			0	0	441	179	0	0											0	0	0	0			4	3	26	26	3	0	68	12			0	0	8	0	66	0	78	50				
382069	0	0	0	0	0	0	0	0	31	4		0	0	0	972	443	0	0		80	0		0	0	0		0	0	0	0	0	0			0	0	233	19	0	8	24	185			87	0	0	0	0	0	0	0	0	0		
382256	0	0	0	0	0	0	0	0	114	0			0	0	114	0	0	0						0				0	0	0	0	0			0	0	9	4	110	0	105	0			0	0	0	0	0	0	0	0				
382443	0	0	0	0	0	0	0	0	11	1			0	0	738	536	0	25						25				0	0	0	10	0			0	0	98	10	0	0	69	0			0	0	0	0	0	0	0	0				
382537	1202	69	13	0	0	0	0	0	433	167			0	10	5897	1943	0	17											0	0	0	0			40	5	152	3	36	0	760	0			456	0	700	0	614	143	0	0				
382649	0	0	0	0	0	0	0	0	31	9			0	0	75	0	0	0											0	0	0	3			0	0	43	18	1	0	32	0			0	0	0	0	0	0	0	0				
382658	0	0	0	0	0	0	0	0	24	1			0	7	52	7	0	8						4				4	0	0	0	0			0	0	29	16	0	0	8	0			0	0	0	0	0	0	0	0				
382667	0	0	0	0	0	0	0	0	1252	936		0	0	0	36743	24820	0	0		0	0		0	0	0		0	0	2592	0	731	0			0	0	692	140	0	0	771	0			0	0	0	0	9729	176	0	0	0	0		
382742	0	0	0	0	0	0	0	0	52	0			0	13	443	56	0	13											0	0	58	2			47	24	38	13	0	0	197	0			0	0	0	0	0	0	34	0				
382854	0	0	0	0	0	0	0	0	15	7			0	0	350	80	0	0											0	0	0	0			0	0	23	4	0	0	0	0			72	4	149	0	26	0	0	0				
383534	0	0	336	2	0	0	0	0	9	4			0	0	3570	45	0	0											0	0	0	0			0	0	17	3	0	0	1311	77			1219	0	0	0	210	0	355	0				
384018	0	0	0	0	0	0	389	0	343	343		0	0	0	9534	2871	0	0		0	0		0	0	0		0	0	0	0	395	0			22	0	0	0	0	0	1821	0			0	0	0	0	2315	0	1721	0	0	0		
384335	56	0	0	0	0	0	0	0	9	0			0	0	112	0	0	0											0	0	0	0			0	0	56	2	6	0	0	0			0	0	0	0	0	1	0	0				
384353	0	0	0	0	0	0	0	0	0	0			0	0	37	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	37	0				
384652	0	0	53	0	0	0	0	0	1350	67		0	0	0	22981	773	0	0		0	0		0	0	0		0	0	0	0	0	0			19018	1219	78	4	56	4	891	482			525	0	1118	0	43	0	0	0	0	0		
384830	0	0	0	0	0	0	0	0	15	5			0	0	967	242	0	0											0	0	0	0			0	0	30	10	0	0	12	0			267	0	360	0	0	0	56	0				
385350	0	0	0	0	0	0	0	0	3	0			0	0	20	15	0	0											0	0	0	0			5	3	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
385547	0	0	0	0	0	0	0	0	82	4			0	1	401	134	0	64						64				1	0	0	0	0			0	0	40	13	56	0	159	0			0	0	0	0	4	8	0	0				
386049	0	0	0	0	0	0	0	0	4	0			0	0	246	208	0	0											0	0	0	0			0	0	7	1	3	0	15	0			0	0	16	0	0	0	0	0				
386142	0	0	0	0	0	0	0	0	2	0			0	0	374	156	0	0											0	0	0	0			0	0	52	2	0	0	0	0			0	0	0	0	166	0	0	0				
386357	0	0	0	0	0	0	0	0	5	0			0	0	21	0	0	0											0	0	0	0			0	0	21	5	0	0	0	0			0	0	0	0	0	0	0	0				
386432	0	0	0	0	0	0	0	0	30	0			0	0	311	0	0	0											0	0	0	0			0	0	311	24	0	0	0	0			0	6	0	0	0	0	0	0				
386450	0	0	0	0	0	0	0	0	30	4			0	0	12	6	0	0						0				0	0	0	0	0			0	0	6	26	0	0	0	0			0	0	0	0	0	0	0	0				
386731	0	0	0	0	0	0	0	0	26	0			0	0	290	0	0	0											0	0	0	0			0	0	157	26	0	0	133	0			0	0	0	0	0	0	0	0				
386825	0	0	0	0	0	0	0	0	4	0			0	0	5	0	0	0											0	0	0	0			0	0	5	4	0	0	0	0			0	0	0	0	0	0	0	0				
386852	0	0	0	0	0	0	0	0	99	60			0	5	349	51	0	34						0				0	0	0	5	0			19	5	44	27	1	1	162	2			10	0	0	0	22	0	0	0				
387055	0	0	0	0	0	0	0	0	42	38			0	0	242	119	0	0						0				0	0	0	20	0			31	0	18	1	0	0	14	0			0	0	5	0	0	0	35	3				
388155	0	0	0	0	0	0	0	0	48	0			8	0	943	51	112	0											0	0	0	0			0	0	0	0	0	0	226	0			285	0	239	0	0	40	30	0				
388258	0	0	0	0	0	0	0	0	4	0			0	0	24	0	0	0						0				0	0	0	0	0			0	0	18	4	0	0	6	0	0		0	0	0	0	0	0	0	0				
388557	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
388744	0	0	0	0	0	0	0	0	217	17			0	10	2460	129	0	16											0	0	0	0			20	1	205	72	69	0	932	0			0	0	281	7	561	34	316	7				
388753	0	0	0	0	0	0	0	0	2	1			0	0	4	4	0	0						0				0	0	0	0	0			0	0	0	1	0	0	0	0			0	0	0	0	0	0	0	0				
388940	0	0	0	0	0	0	0	0	80	73			0	0	88	0	0	0											0	0	0	0			0	0	0	7	0	0	88	0			0	0	0	0	0	0	0	0				
389059	0	8	0	0	0	0	0	0	12	0			0	0	164	0	0	0						0				0	0	0	0	0			0	0	4	0	1	0	0	0			0	0	0	0	0	3	160	0				
389358	0	0	0	0	0	0	0	0	12	0			0	0	19	0	0	0						0				0	0	0	0	0			0	0	19	12	0	0	0	0			0	0	0	0	0	0	0	0				
389826	0	0	0	0	0	0	0	0	3	0			0	0	175	0	0	0											0	0	0	0			20	3	155	0	0	0	0	0			0	0	0	0	0	0	0	0				
390167	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		
390336	0	0	0	0	0	0	0	0	49	2		0	0	0	609	80	0	0		0	0		0	0	0		0	0	0	0	262	18			0	0	267	29	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
390457	0	0	0	0	0	0	0	0	248	156			0	0	184	0	0	0											0	0	31	1			0	0	0	0	0	0	0	0			0	0	153	0	0	91	0	0				
390840	54	0	0	0	0	0	0	0	63	18			0	0	3528	341	0	0						0				0	0	0	19	0			0	0	36	3	35	0	455	161			148	1	1065	4	939	0	310	2				
391418	0	0	0	0	0	0	0	0	439	1			0	117	1307	0	0	105											1	0	0	0			0	0	1181	321	0	0	0	0			0	0	0	0	21	0	0	0				
391557	0	0	0	0	0	0	0	0	31	0			0	28	198	0	0	84											0	0	0	0			0	0	0	0	3	0	114	0			0	0	0	0	0	0	0	0				
391838	168	0	511	4	0	0	0	0	1458	478		0	0	0	92370	7296	0	0		0	0		0	0	0		0	0	0	0	2085	24			0	0	256	10	35	45	3695	1181			10081	468	56985	69	2853	3	7259	322	0	0		
391959	0	0	0	0	0	0	0	0	5	4			0	1	0	0	0	0						0				1	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
391977	0	0	0	0	0	0	0	0	97	0		0	0	0	331	0	0	17		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	314	0			0	0	0	0	0	97	0	0	0	0		
392031	0	0	0	0	0	0	0	0	296	0			0	0	3424	54	0	0											0	0	0	0			0	0	148	15	194	0	3060	10			152	87	0	0	0	0	0	0				
392152	0	0	0	0	0	0	0	0	44	5			0	0	25	0	0	0						0				0	0	0	0	0			0	0	0	3	2	0	0	0			25	24	0	0	0	0	0	10				
392255	0	0	0	0	0	0	0	0	14	4			0	0	410	8	0	2						0				0	0	0	0	0			0	0	9	10	0	0	126	0			1	0	0	0	264	0	0	0				
392778	0	0	0	0	0	0	0	0	63	0			0	0	63	0	0	0											0	0	0	0			0	0	0	0	63	0	63	0			0	0	0	0	0	0	0	0				
393252	0	0	0	0	0	0	0	0	0	0			0	0	23	0	0	0						0				0	0	0	0	0			0	0	23	0	0	0	0	0			0	0	0	0	0	0	0	0				
393355	0	0	0	0	0	0	0	0	3	0			0	0	51	42	0	0						0				0	0	0	0	0			0	0	9	3	0	0	0	0			0	0	0	0	0	0	0	0				
393757	0	0	0	0	240	21	0	0	65	31			0	0	1775	17	0	0						0				0	0	0	0	0			0	0	4	3	0	0	0	0			862	0	0	10	400	0	252	0				
393850	20	0	0	0	0	0	0	0	26	1			0	0	733	253	0	0						0				0	0	0	57	0			0	0	37	21	0	1	190	19			0	0	0	0	7	3	150	0				
393953	0	0	0	0	0	0	0	0	41	14			0	0	338	127	0	0											55	0	0	0			0	0	94	4	21	0	23	0	0		86	2	8	0	0	0	0	0				
394156	0	0	0	0	0	0	0	0	122	88			0	2	312	137	0	86						86				2	0	0	0	0			0	0	21	9	23	0	68	0			0	0	0	0	0	0	0	0				
394259	0	0	0	0	0	0	0	0	86	3			0	70	3321	2161	0	965						965				70	0	0	0	0			0	0	181	13	0	0	14	0			0	0	0	0	0	0	0	0				
394352	0	0	0	0	0	0	0	0	17	6			0	0	59	44	0	0						0				0	0	0	0	0			0	0	15	10	1	0	0	0			0	0	0	0	0	0	0	0				
395238	0	0	2016	0	15021	163	0	0	5236	3291	3291	0	0	1	134399	15038	0	1288	15038	0	0	0	0	0	0	0	0	0	0	0	563	15	0	0	19900	1075	632	57	217	34	3298	709		15021	34689	380	34149	0	7096	3	0	0	0	0	163	
395256	0	0	0	0	0	0	0	0	2	0			0	0	10	0	0	0						0				0	0	0	0	0			0	0	10	2	0	0	0	0			0	0	0	0	0	0	0	0				
395779	0	0	0	0	0	0	0	0	10	5			0	0	48	26	0	0						0				0	0	0	0	0			0	0	1	0	0	0	0	15			6	5	0	0	0	0	0	0				
395836	0	0	156	0	0	0	0	0	187	155		0	0	21	5847	1392	0	26		0	0		0	0	0		0	0	0	0	31	0			0	0	15	8	0	3	241	23			3289	0	0	0	331	0	343	0	0	0		
396057	28	0	0	0	0	0	0	0	67	0			0	0	932	22	0	154						151				0	0	0	0	0			13	0	25	3	0	0	21	0			141	0	295	3	233	61	0	0				
396244	0	0	88	8	0	0	0	0	393	169			0	0	2925	129	0	0											129	0	10	0			0	0	687	160	46	3	1609	364			21	5	15	0	2	2	0	0				
396253	0	0	0	0	0	0	0	0	55	0			0	0	991	246	0	0											0	0	0	0			0	0	122	23	25	0	46	7			0	0	0	0	67	7	503	0				
396356	0	0	0	0	0	0	0	0	2	0			0	1	51	23	0	0						0				1	0	0	0	0			0	0	2	1	0	0	0	0			0	0	0	0	26	0	0	0				
396954	0	0	0	0	0	0	0	0	117	36			0	54	222	41	0	51											0	0	0	0			0	0	130	27	0	0	0	0			0	0	0	0	0	0	0	0				
397447	0	0	0	0	419	0	0	0	3	0		0	0	1	4344	800	0	11		0	0		0	0	0		0	0	0	0	10	0			41	1	115	1	0	0	58	154			0	0	2736	0	0	0	0	0	0	0		
397456	0	0	0	0	0	0	0	0	4	0			0	0	23	0	0	3						0				0	0	0	0	2			0	0	20	2	0	0	0	0			0	0	0	0	0	0	0	0				
397531	0	0	0	0	0	0	0	0	253	0		0	0	0	9154	5778	0	0		0	0		0	0	0		0	0	0	0	0	0			3276	253	0	0	0	0	100	0			0	0	0	0	0	0	0	0	0	0		
397540	140	0	0	0	0	0	0	0	459	312		0	0	0	8252	1011	0	92		0	0		0	0	0		0	0	0	0	19	0			0	0	160	98	0	0	109	64			234	0	6394	36	29	13	0	0	0	0		
397559	0	0	0	0	0	0	0	0	18	3			0	0	29	0	0	0						0				0	0	0	0	0			0	0	29	12	3	0	0	0			0	0	0	0	0	0	0	0				
397755	236	0	0	0	0	0	0	0	116	8			0	11	1464	7	0	32											0	0	0	0			0	0	110	43	21	0	727	0			81	0	0	0	271	33	0	0				
397858	0	0	0	0	0	0	0	0	20	1			0	0	90	25	0	8						8				0	0	0	0	0			0	0	55	19	0	0	2	0	0		0	0	0	0	0	0	0	0				
398051	0	0	0	0	0	0	0	0	4	0			0	0	154	0	0	4						0				0	0	0	0	0			0	1	0	3	0	0	39	0			18	0	42	0	0	0	51	0				
398248	0	0	0	0	0	0	0	0	9	0		0	0	0	118	55	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	60	9	0	0	3	0			0	0	0	0	0	0	0	0	0	0		
398350	9	0	0	0	0	0	0	0	2126	761		0	0	0	18113	5038	0	172		0	0		0	0	0		0	0	0	0	0	0			0	0	437	266	297	28	1386	0			101	0	7364	343	893	431	2713	0	0	0		
398631	0	0	0	0	0	0	0	0	9	0			0	0	153	43	0	0											0	0	0	0			0	0	38	9	0	0	72	0			0	0	0	0	0	0	0	0				
398668	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		
398837	0	0	0	0	0	0	0	0	26	7			0	0	306	128	0	0											0	0	0	0			0	0	74	19	0	0	90	0			14	0	0	0	0	0	0	0				
399357	0	0	0	0	0	0	0	0	55	0			0	29	513	0	0	488						488				29	0	0	0	0			0	0	6	25	1	0	3	0			0	0	0	0	0	0	16	0				
399517	0	0	0	0	0	1	0	0	176	2		0	0	0	2229	1240	0	0		0	0		0	0	0		0	0	0	0	0	0			101	13	540	160	0	0	348	0			0	0	0	0	0	0	0	0	0	0		
399731	0	0	0	0	0	0	0	0	53	6			0	43	183	65	0	83											0	0	0	0			0	0	0	0	0	0	0	0			0	0	35	4	0	0	0	0				
400057	0	0	0	0	0	0	0	0	151	136			0	1	1121	146	0	31						31				1	0	0	0	0			0	0	23	14	0	0	83	0	0		6	0	0	0	832	0	0	0				
400141	0	0	0	0	0	0	0	0	30	0			0	20	128	20	0	0											0	0	0	0			0	0	5	8	1	1	43	8			0	0	0	0	52	0	0	0				
400253	0	0	8136	0	7734	0	0	0	5403	120		0	0	58	107741	8929	0	118		0	0		0	0	0		0	0	0	0	12	0			0	0	2	4	0	0	78	0			105	0	82061	4663	8	0	558	558	0	0		
400365	0	0	0	0	0	0	0	0	9	1			0	5	334	150	0	10											0	0	0	0			0	0	14	3	0	0	0	0			0	0	96	0	64	0	0	0				
400552	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				
400758	0	0	0	0	0	0	0	0	6	0			0	0	162	94	0	0											0	0	11	0			0	0	25	2	0	4	0	32			0	0	0	0	0	0	0	0				
400767	0	0	0	0	0	0	0	0	159	125			0	0	1998	0	0	0											0	0	0	0			0	0	82	21	0	0	0	0			0	0	1581	13	37	0	298	0				
400945	1130	41	212	40	0	0	0	0	844	35			0	17	6353	240	0	247											0	0	0	0			0	0	206	92	247	1	2631	170			137	2	1083	322	297	47	0	0				
401148	0	0	0	0	0	0	0	0	292	79		0	0	0	17965	4332	0	0		0	0		0	0	0		0	0	0	0	21	3			0	0	964	59	54	0	258	0			410	0	8482	29	1313	9	2185	59	0	0		
401447	0	0	0	0	0	0	0	0	5	0			0	0	430	0	0	0						0				0	0	0	0	0			0	0	13	5	0	0	0	0			0	0	0	0	417	0	0	0				
401559	0	0	0	0	0	0	0	0	14	11			0	2	504	139	0	3						0				0	0	0	0	0			0	0	1	1	0	0	35	0			37	0	0	0	0	0	289	0				
401755	0	0	0	0	0	0	0	0	1	0			0	0	11	0	0	0						0				0	0	0	0	0			0	0	11	1	0	0	0	0			0	0	0	0	0	0	0	0				
401906	0	0	0	0	0	0	0	0	184	0		0	0	0	864	14	0	0		0	0		0	0	0		0	0	0	0	50	0			0	0	726	140	10	0	20	0			0	0	0	0	54	34	0	0	0	0		
401951	0	0	0	0	0	0	0	0	1	0			0	0	16	6	0	0						0				0	0	0	0	0			0	0	10	1	0	0	0	0			0	0	0	0	0	0	0	0				
402462	0	0	0	0	0	0	0	0	8	0			0	0	18	0	0	0						0				0	0	0	0	0			0	0	18	8	0	0	0	0			0	0	0	0	0	0	0	0				
402846	0	0	0	0	0	0	0	0	0	0			0	0	27	18	0	0						0				0	0	0	0	0			0	0	1	0	0	0	8	0			0	0	0	0	0	0	0	0				
403067	0	0	0	0	0	0	0	0	101	101			0	0	2406	0	0	0											0	0	0	0			0	0	0	0	0	0	47	0			572	0	70	0	217	0	1500	0				
403106	0	0	0	0	0	0	0	0	152	4		0	0	0	3872	1344	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	66	17	0	71	159	83			1632	0	0	0	150	60	438	0	0	0		
403151	0	0	0	0	0	0	0	0	143	26		0	0	53	676	506	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	86	50	13	0	84	0			0	0	0	0	0	1	0	0	0	0		
403254	0	0	0	0	0	0	0	0	9	5			0	4	230	207	0	3						3				4	0	0	0	0			0	0	20	0	0	0	0	0			0	0	0	0	0	0	0	0				
403357	0	0	0	0	0	0	0	0	6	3			0	0	4	0	0	0						0				0	0	0	0	0			0	0	4	3	0	0	0	0	0		0	0	0	0	0	0	0	0				
403656	0	0	0	0	0	0	0	0	74	0			0	0	297	0	0	297						0				0	0	0	0	0			0	0	0	74	0	0	0	0			0	0	0	0	0	0	0	0				
403937	0	0	0	0	0	0	0	0	13	4			0	0	183	141	0	0						0				0	0	0	0	0			0	0	42	9	0	0	0	0			0	0	0	0	0	0	0	0				
403946	0	0	0	0	0	0	0	0	88	18		0	0	0	6629	3956	0	0		0	0		0	0	0		0	0	3500	0	146	1			119	10	109	26	9	0	934	227			0	0	150	0	30	24	958	0	0	0		
404653	0	0	0	0	0	0	0	0	8	0			0	0	118	56	0	0						0				0	0	0	0	0			0	0	34	8	0	0	0	0			0	0	0	0	28	0	0	0				
404943	0	0	0	0	0	0	0	0	85	60			0	0	408	198	0	66						66				0	0	0	0	0			0	0	28	6	19	0	64	0			0	0	0	0	0	0	52	0				
405959	0	0	0	0	0	0	0	0	147	98		0	0	0	8579	4338	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	193	35	4	10	62	148			0	0	3638	0	0	0	200	0	0	0		
406022	0	0	0	0	0	0	0	0	169	0			0	0	163	16	0	0											0	0	0	0			0	0	30	162	0	0	0	92			25	0	0	0	0	0	0	7				
406059	0	0	0	10	0	0	0	0	28	3			0	1	163	0	0	3											0	0	0	0			0	0	160	14	0	0	0	0			0	0	0	0	0	0	0	0				
406666	0	0	0	0	0	0	0	0	23	3			0	5	76	35	0	0						0				0	0	0	0	0			0	0	41	15	0	0	0	0			0	0	0	0	0	0	0	0				
406974	0	0	0	0	0	0	0	0	4	3			0	0	1148	12	0	0											0	0	0	0			0	1	15	0	0	0	0	0			161	0	960	0	0	0	0	0				
407168	0	0	0	0	0	0	0	0	3	0			0	0	61	0	0	57						57				0	0	0	0	0			0	0	4	3	0	0	0	0			0	0	0	0	0	0	0	0				
407506	0	0	0	0	0	0	0	0	150	53		0	0	36	2114	181	0	93		0	0		0	0	0		0	0	0	0	16	0			0	0	15	3	14	1	31	216			0	0	760	0	506	0	296	43	0	0		
407645	0	0	0	0	0	0	0	0	10	3		0	0	0	669	300	0	0		0	0		0	0	0		0	0	0	0	10	0			5	3	4	4	0	0	0	87			94	0	0	0	169	0	0	0	0	0		
407850	0	0	0	0	0	0	0	0	0	0			0	0	23	0	0	0						0				0	0	0	0	0			0	0	23	0	0	0	0	0	0		0	0	0	0	0	0	0	0				
408147	0	0	0	0	0	0	0	0	5	0			0	0	23	0	0	0						0				0	0	0	0	0			0	0	6	5	0	0	7	0			0	0	0	0	0	0	10	0				
408307	0	0	0	0	0	0	0	0	14	0			0	10	115	37	0	43											0	0	0	0			0	0	35	1	3	0	0	0			0	0	0	0	0	0	0	0				
408642	0	0	0	0	0	0	0	0	59	0		0	0	0	8345	1978	0	0		0	0		0	0	0		0	0	0	0	0	0			1	0	0	0	0	0	33	0			0	0	770	0	0	0	5563	59	0	0		
409265	0	0	0	0	0	0	0	0	23	16			0	5	26	0	0	6						0				0	0	0	0	0			0	0	10	2	0	0	0	0			0	0	0	0	0	0	10	0				
409555	0	0	0	0	0	0	0	0	44	1		0	0	39	664	5	0	147		0	0		0	0	0		0	0	0	0	0	0			0	0	34	3	0	0	0	281			1	1	196	0	0	0	0	0	0	0		
409649	0	0	0	0	0	0	0	0	0	0			0	0	163	0	0	0						0				0	0	0	0	0			0	0	163	0	0	0	0	0	0		0	0	0	0	0	0	0	0				
410159	0	0	0	0	0	0	0	0	1	0			0	0	162	0	0	0						0				0	0	0	0	0			0	0	2	1	0	0	0	0			0	0	160	0	0	0	0	0				
410560	0	0	0	0	0	0	0	0	11	5			0	2	101	10	0	90						0				0	0	0	0	0			0	0	1	4	0	0	0	0			0	0	0	0	0	0	0	0				
410748	0	0	109	0	0	0	0	0	2	0			0	0	447	192	0	0											0	0	0	0			0	0	30	2	0	0	77	39			0	0	0	0	0	0	0	0				
410917	0	0	0	0	0	0	0	0	192	58		0	0	2	435	118	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	42	42	90	0	42	0			0	0	55	0	178	0	0	0	0	0		
410944	0	0	0	0	0	0	0	0	1	0			0	1	7	0	0	0						0				1	0	0	0	0			0	0	7	0	0	0	0	0			0	0	0	0	0	0	0	0				
411053	0	0	0	0	0	0	0	0	0	0			0	0	136	68	0	3						0				0	0	0	0	0			3	0	10	0	0	0	4	7			0	0	41	0	0	0	0	0				
411062	0	0	0	0	0	0	0	0	67	23			0	0	416	347	0	0						0				0	0	0	0	0			0	0	69	44	0	0	0	0			0	0	0	0	0	0	0	0				
411231	0	0	0	0	0	0	0	0	72	0			0	3	882	725	0	0						0				0	0	0	0	0			0	0	107	64	1	0	3	0			0	0	1	0	0	0	46	4				
