"IDRSSD"	RCFD0071	RCFD0081	RCFD0426	RCFD1754	RCFD1773	RCFD2130	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3163	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON0426	RCON1754	RCON1773	RCON2130	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3163	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	
331544																																							2070	6399	0	0	42361	0	2661	0	983	108209	85830	905	86735	0	501	0	0	0	21474	1500	108209	0	0	13484	0	0	6000	0	10131	75699			0	52353	51852	490	1883	0	0	0	21474	
331553																																							0	750	0	0	17042	0	314	25	627	30556	26703	337	27630	0	206	0	0	0	2926	400	30556	0	0	1587	0	0	700	0	5852	20851			0	11939	11733	239	65	0	590	0	2926	
331713																																							2938	2051	0	0	88276	0	2153	0	15961	285541	217546	2135	254781	0	1759	0	35100	0	30760	75	285541	0	0	30740	0	0	500	0	18570	198976			0	175921	174162	-555	0	0	0	0	30760	
332055																																							0	4133	0	33109	0	0	955	341	2505	138382	128423	246	128669	0	946	0	0	0	9713	400	138382	0	0	8813	0	0	500	0	11263	117160			0	94135	93189	0	4150	0	0	0	9713	
332224																																							5095	1666	65	0	17699	0	4852	2176	12138	273789	227819	5555	241140	0	3564	0	7766	0	32649	2846	273789	0	0	17684	0	0	13143	0	41029	186790			0	210111	206547	-1024	23551	0	0	0	32649	
332345																																							255	479	0	0	5105	0	410	0	236	17242	15310	146	15856	0	114	0	0	0	1386	100	17242	0	0	762	0	0	500	0	1438	13873			0	10871	10757	24	0	0	400	0	1386	
332402																																							3216	10900	422	0	115539	0	7911	920	18186	399836	341548	8959	367141	0	3747	0	16634	0	32695	500	399836	0	0	7384	0	0	25611	4636	27344	314204			0	220137	216390	-800	21716	0	0	0	32695	
332756																																							803	601	0	1410	10829	0	1014	0	641	35928	27008	143	29116	0	153	0	1965	0	6812	100	35928	0	0	3775	0	0	3000	0	4253	22755			0	20783	20630	-63	0	0	0	0	6812	
333034																																							3718	23356	0	1173	17350	0	1383	1601	4533	216273	180540	1173	194313	0	6037	0	12600	0	21960	1000	216273	0	0	13866	0	0	7000	0	35802	144738			0	166696	160659	94	2500	0	0	0	21960	
333052																																							77	1183	0	0	22864	0	1075	1027	995	56840	50348	167	51015	0	385	0	0	0	5825	52	56840	0	0	4843	0	0	623	0	4785	45563			0	29130	28745	307	874	0	500	0	5825	
333203																																							33982	11180	530	0	24556	0	7613	886	10436	446628	369558	5067	405618	0	3493	0	30993	0	41010	200	446628	0	0	37378	2770	0	5084	9262	60860	308698			0	348906	345413	-1652	0	0	0	0	41010	
333650																																							7677	3925	1590	0	36298	0	513	99	4000	176939	156072	194	158616	0	1446	0	2205	0	18323	646	176939	0	0	9793	0	0	6853	0	25684	130388			0	119383	117937	1031	4900	0	0	145	18323	
333856																																							1288	2387	0	26	15919	0	2984	0	1267	88577	79198	329	79527	0	737	672	0	0	9050	555	88577	0	0	4956	0	0	3245	0	33351	45847			0	62831	62094	294	1940	0	0	0	9050	
333940																																							1385	2357	0	7981	12458	0	378	1241	997	48200	41387	211	42519	0	142	0	0	0	5681	200	48200	0	0	5250	0	0	200	0	9042	32345			0	21545	21403	31	0	0	921	0	5681	
334255																																							855	611	0	965	0	0	1586	109	394	36720	29868	450	30318	0	207	3632	0	0	6402	323	36720	0	0	165	0	0	5914	0	7792	22076			0	26265	26058	0	2510	0	0	0	6402	
334264																																							4773	7466	0	0	30799	0	7056	119	3187	194747	179853	451	180594	0	1962	0	290	0	14153	625	194747	0	0	8608	0	0	4751	0	39927	139926			0	134655	132693	169	8654	0	0	0	14153	
334648																																							167	2284	0	0	62490	0	5769	449	3650	135723	121288	415	123090	0	1155	602	0	0	12633	480	135723	0	0	5439	0	0	6520	4	14388	106900			0	61463	60308	194	0	0	1387	0	12633	
334657																																							762	2896	0	750	0	0	852	134	2295	67307	59277	182	61676	0	623	0	2217	0	5631	500	67307	0	0	1131	0	0	4000	0	9438	49839			0	59654	59031	0	587	0	0	0	5631	
335346																																							33943	3080	0	0	50210	0	1783	910	8388	168936	147170	334	147504	0	834	0	0	0	21432	500	168936	0	0	20839	0	0	725	0	31770	115400			-350	71456	70622	-282	0	0	0	0	21432	
335355																																							344	3731	0	0	34622	0	6324	38	6793	131101	87684	440	118124	0	1064	0	30000	0	12977	1200	131101	0	0	7543	0	0	3800	192	16709	70975			0	79512	78448	434	609	0	0	0	12977	
335757																																							10603	434	0	7997	0	0	416	0	213	28582	26114	22	26136	0	90	0	0	0	2446	600	28582	0	0	1246	0	0	600	0	3840	22274			0	9009	8919	0	0	0	0	0	2446	
336147																																							5920	1284	0	5706	18172	0	556	0	2841	83806	61667	750	72940	0	579	0	10523	0	10866	400	83806	0	0	6703	0	0	3600	0	13593	48074			0	46972	46393	163	2934	0	0	0	10866	
336361																																							4993	3389	0	12268	3929	0	2596	717	1156	93699	83481	198	83679	0	694	0	0	0	10020	600	93699	0	0	4225	0	0	5200	0	15199	68282			0	59690	58996	-5	5655	0	0	0	10020	
336576																																							7675	4022	0	0	26368	55	15495	8607	13769	491873	419635	1911	451046	0	6093	0	29500	0	40827	0	491873	0	0	43690	0	0	0	8328	14900	404735			0	408211	402118	-2863	5436	0	0	0	40827	
336950																																							2692	1084	0	900	0	0	111	0	468	14613	13038	61	13099	0	159	0	0	0	1514	25	14613	0	0	914	0	0	575	0	2049	10989			0	8767	8608	0	750	0	0	0	1514	
337247																																							0	698	0	0	15948	0	127	40	859	45644	36024	195	38607	0	306	0	2388	0	7037	200	45644	0	0	5053	0	0	1700	0	3282	32742			0	25165	24859	84	3113	0	0	0	7037	
337340																																							14992	2043	207	0	2724	0	1967	905	1762	116335	98662	497	99159	0	858	8106	0	0	17176	665	116335	0	0	1148	0	0	15335	0	13114	85548			0	84487	83629	28	0	0	0	0	17176	
337733																																							8438	4092	0	0	25162	0	5132	5762	2542	255127	237771	1309	249080	0	4926	0	10000	0	6047	125	255127	0	0	-10838	0	0	16988	0	25745	212026			0	165034	160108	-228	43891	0	0	0	6047	
338178																																							10	6357	0	0	19161	0	1293	205	6453	144750	128390	147	128537	0	305	0	0	0	16213	0	144750	0	0	0	0	0	16282	0	5850	122540			0	95421	95116	-69	16155	0	0	0	16213	
338646																																							6602	3341	87	0	42197	0	865	0	3843	160484	135058	1417	143017	0	2592	1758	4792	0	17467	650	160484	0	0	8466	0	0	7312	0	22338	112720			0	104328	101736	1039	55	0	0	1750	17467	
338758																																							68	19626	0	0	131708	0	16497	258	21541	374716	314970	3391	340811	0	5679	2500	22450	0	33905	1651	374716	0	0	28148	0	0	9801	0	68294	246676			0	187897	182218	-5695	300	0	0	0	33905	
338851																																							78	1660	0	0	14604	0	1236	1359	1677	92850	72777	208	84210	0	1035	0	11225	0	8640	150	92850	0	0	1623	0	0	6850	0	5318	67459			0	72521	71486	17	750	0	0	0	8640	
338945																																							171	2439	0	189	8974	0	364	0	1145	51351	40746	264	46010	0	371	0	5000	0	5341	200	51351	0	0	3488	0	0	1320	0	4982	35764			0	36550	36179	333	1890	0	0	0	5341	
339054																																							3057	2372	0	2005	17803	0	256	0	2216	51981	44860	123	45283	0	263	0	0	0	6698	600	51981	0	0	3562	0	0	2400	0	7959	36901			0	24535	24272	136	0	0	300	0	6698	
339353																																							4378	838	0	2413	3911	0	465	337	478	29841	26055	102	26707	0	411	1531	550	0	3134	50	29841	0	0	-301	0	0	4350	0	12578	13477			0	14751	14340	-965	1150	0	0	0	3134	
339456																																							4477	4267	0	0	24880	0	9805	135	3923	239533	197431	608	219039	0	2300	0	21000	0	20494	600	239533	0	0	9066	0	0	10650	3229	48215	149216			0	186106	183806	178	5011	0	0	0	20494	
339607																																							5196	9241	0	0	83742	4187	17429	116	20040	745400	490315	3368	680854	0	3304	0	181429	0	64546	0	745400	0	0	60817	2939	0	9000	142	32486	457829			0	604577	601273	-5271	1095	0	0	5742	64546	
339773																																							842	5268	0	0	150969	0	11263	11270	37030	1095776	736821	8290	913092	0	15913	0	167981	0	182684	0	1095776	0	0	0	0	0	182998	0	17214	719607			0	890621	874708	-314	4426	0	0	0	182684	
339858	6257	699768	79747	223303	6651864	0	102892	67830	654750	16430404	449676	15323502	0	190725	6709	1080632	398539	1106902	52877	16430404	615283	238808	865016	0	0	182444	219170		0	7219883	7029158	6565	0	786972	1106902	895649	0	895649				223303	6651864					16430404	7785894		15323502				1080632					615283	238808						465373	7320521							73673	0	3687332	786972		
339951																																							53111	8735	0	36019	158695	0	11908	40531	15405	810498	667490	3829	706834	0	11621	253	10000	0	103664	5000	810498	0	0	85734	0	0	12000	1628	92123	575367			0	495649	484028	930	185	0	0	25515	103664	
340135																																							253	10232	0	0	93748	3149	27487	5415	22477	636359	470112	3840	581127	0	7201	0	51407	0	55232	1673	636359	0	0	35599	0	0	14878	781	93728	376384			0	478883	471682	3082	1135	0	1781	53987	55232	
340144																																							674	15010	1147	0	106195	0	10282	3776	21273	606586	459959	4218	550746	0	7611	0	58159	0	55840	1805	606586	0	0	30465	0	0	21794	0	60005	399954			0	445244	437633	1776	10596	0	0	28410	55840	
340256																																							0	5728	0	447	27981	0	12470	13411	9344	385693	305222	1626	340748	0	4001	0	33900	0	44945	341	385693	0	0	8489	0	0	35659	0	31751	273471			0	312313	308312	456	8000	0	0	0	44945	
340443																																							1554	564	94	0	34042	0	1222	32	3344	76589	59853	881	65734	0	229	412	5000	0	10855	500	76589	0	0	9433	0	0	500	0	8635	51218			0	35508	35279	422	46	0	0	0	10855	
340555																																							6609	944	0	0	0	0	1061	8	1867	47891	40956	242	43681	0	1303	0	1733	0	4210	100	47891	0	0	2517	0	0	1593	0	6162	34794			0	38705	37402	0	0	0	750	0	4210	
340649																																							0	1924	0	0	27021	0	1229	0	3993	111704	88519	936	99805	0	1306	0	7500	0	11899	500	111704	0	0	8081	0	0	3000	0	14666	73853			0	78843	77537	318	0	0	2400	450	11899	
340742																																							23247	6988	0	0	181998	0	4654	100	15924	696018	596326	3588	630486	0	16104	0	20888	0	65532	481	696018	0	0	-44292	0	0	115546	5444	59476	536850			0	468267	452163	-6203	500	5000	0	9684	65532	
340751																																							39916	6861	0	23151	102927	0	1190	0	4825	354028	315307	1458	316862	0	2694	0	21	0	37166	100	354028	0	0	31098	0	0	1784	0	80930	234377			0	173702	171008	4184	4150	0	0	76	37166	
341178																																							32126	3498	0	0	0	0	4776	27439	4518	220896	212763	320	213083	0	8167	0	0	0	7813	5953	220896	0	0	-190	0	0	2050	0	2717	210046			0	156063	147896	0	643	0	0	0	7813	
341851																																							501	1739	0	0	14474	0	177	0	1350	62940	53988	182	54634	0	481	0	44	0	8306	100	62940	0	0	4252	0	0	3500	0	8059	45929			0	44330	43849	454	850	0	0	420	8306	
341954																																							6048	2073	0	0	15319	0	725	0	525	37758	34149	262	34420	0	115	0	9	0	3338	172	37758	0	0	1309	0	0	1750	0	10850	23299			0	13183	13068	107	0	0	0	0	3338	
341972																																							3087	450	58	120	7336	0	2142	230	2100	43463	32112	336	39948	0	215	0	7500	0	3515	270	43463	0	0	2271	0	0	900	0	2873	29239			-30	28132	27917	104	23	0	0	0	3515	
342054																																							0	3712	0	0	89291	0	4182	85	4324	250324	219454	256	230991	0	1733	0	5200	0	19333	750	250324	0	0	14427	0	0	2763	0	31781	187673			0	150463	148730	1393	0	0	829	5252	19333	
342175																																							11959	11203	0	6959	90057	0	14980	3699	16706	749412	609843	4226	675763	0	8994	0	60000	0	73649	0	749412	0	0	75979	0	0	0	3850	38791	571052			0	598993	589999	-2330	0	0	0	1694	73649	
342362																																							11550	1489	0	51735	0	0	486	0	1732	115162	98496	491	98987	0	377	533	0	0	16175	1200	115162	0	0	13775	0	0	1200	0	16616	81880			0	37414	37037	0	10600	0	0	0	16175	
342410																																							6943	13940	3204	0	194672	3192	29600	1065	44246	1194316	916020	7591	1086084	0	11066	19447	97858	0	108232	564	1194316	0	0	68328	0	0	39636	594	97586	818434			0	880479	869413	-296	8000	0	0	64615	108232	
342634	22218	184423	70280	232984	1684396	0	148514	88222	339365	9396294	119164	8258778	0	101654	286753	328957	49774	1137516	13390	9396294	0	4496	452228	0	0	673522	226225		0	6214459	6112805	-1624	0	169143	1137516	55262	0	55262				232984	1684396					9396294	6987990		8258778				328957					0	4496						1659964	5328026							109	0	543992	169143		
343051																																							23	2176	0	2858	37865	0	1146	10	4642	81302	66722	2346	69068	0	217	0	0	0	12234	50	81302	0	0	11393	0	0	400	0	14313	52409			0	27519	27302	391	5280	0	0	0	12234	
343248																																							900	700	0	2560	5717	0	103	0	541	26353	20507	48	20555	0	209	0	0	0	5798	48	26353	0	0	5571	0	0	237	0	3739	16768			-96	16041	15832	38	0	0	0	0	5798	
343257																																							0	5093	0	0	11490	0	841	1010	2020	40197	36892	159	37051	0	235	0	0	0	3146	400	40197	0	0	136	0	0	2500	0	12307	24585			0	18306	18071	110	1672	0	0	0	3146	
343770																																							4764	109	0	3225	4609	0	65	0	939	39271	35088	135	35223	0	191	0	0	0	4048	0	39271	0	0	4081	0	0	0	68	2041	33047			0	23149	22958	-33	2534	0	0	0	4048	
343903																																							51	7772	0	0	13607	0	3525	50	4186	200246	151715	1202	175536	0	1507	0	22619	0	24710	0	200246	0	0	24359	0	0	0	0	6687	145028			0	166565	165058	351	5997	0	0	0	24710	
343958																																							529	2280	0	0	2043	0	275	1401	1810	47389	43537	171	43708	0	436	0	0	0	3681	50	47389	0	0	-377	0	0	4000	0	3704	39833			0	37760	37324	8	1727	0	0	0	3681	
344236																																							1	3048	0	0	11131	0	6398	7836	4571	119788	115800	289	116089	0	3646	0	0	0	3699	142	119788	0	0	-338	0	0	3860	0	6587	109213			0	80730	77084	35	9719	0	0	0	3699	
344647																																							7896	9119	373	1797	276838	0	10660	230	18901	616706	519306	3488	561511	0	4644	2716	8500	0	55195	1700	616706	0	0	25218	0	0	25877	183	72338	446968			0	292344	287700	2400	293	0	0	30217	55195	
344816																																							1428	4159	0	0	29718	0	791	35	2664	123449	102039	966	110363	0	880	0	4000	0	13086	560	123449	0	0	5860	0	0	6163	897	23869	78170			0	81631	80751	503	3006	0	0	3358	13086	
344852																																							2211	2419	0	0	8064	0	1652	0	1095	27813	25110	167	25277	0	324	0	0	0	2536	100	27813	0	0	1180	0	0	1250	0	7650	17460			0	12696	12372	6	0	0	0	0	2536	
345149																																							200	932	0	11133	0	0	809	0	1276	47353	43085	358	43443	0	251	0	0	0	3910	100	47353	0	0	2785	0	0	1025	0	4402	38683			0	32994	32743	0	260	0	0	0	3910	
345309																																							101	12866	1045	70051	55849	1306	16480	1150	42426	750396	600363	16564	636082	0	8339	0	19155	0	114314	0	750396	0	0	110367	0	0	3190	641	70991	529372			0	544495	536156	757	12325	0	0	0	114314	
345345																																							0	5277	593	0	20861	0	2623	255	5353	227984	186529	916	205812	0	3265	632	18367	0	22172	300	227984	0	0	16716	0	0	4663	661	20262	166267			0	189159	185894	493	5835	0	0	0	22172	
345747																																							153	12008	0	0	88342	0	7374	0	13434	363553	326194	1965	328159	0	2520	0	0	0	35394	100	363553	0	0	13952	0	0	19900	0	42882	283312			0	216841	214321	1442	27921	0	0	0	35394	
345756																																							1990	3511	0	0	34260	196	5394	5520	7376	186823	146682	580	156262	0	1974	0	9000	0	30561	1375	186823	0	0	28375	0	0	600	0	40362	106320			0	128505	126531	211	2045	0	0	0	30561	
346566																																							1786	1633	0	922	21933	0	1502	0	677	56508	51282	10	51292	0	257	0	0	0	5217	750	56509	0	0	3091	0	0	750	0	11232	40050			0	26952	26695	626	1360	0	0	0	5217	
347022																																							6735	2022	0	100	32486	0	7682	3375	3403	151266	125355	372	128579	0	1158	0	0	0	22687	2500	151266	0	0	18394	0	0	2500	0	22642	102714			-525	90688	89530	-182	5933	0	0	2852	22687	
347639																																							0	5625	563	2600	43739	0	7795	4007	15865	296393	260512	903	269915	0	6350	0	8500	0	26478	1800	296393	0	0	15632	0	0	8700	0	56439	204073			0	222549	216199	346	0	0	0	0	26478	
347657																																							2988	2980	0	4193	1015	0	7	0	759	30766	25065	87	25152	0	219	0	0	0	5614	350	30766	0	0	3663	0	0	1600	0	5068	19997			0	19043	18824	1	0	0	0	0	5614	
347956																																							0	3896	0	0	1961	0	7239	1323	3330	219702	194860	441	201029	0	2732	0	5728	0	18673	1838	219702	0	0	14984	0	0	1838	130	36823	158037			0	185376	182644	13	19179	0	0	0	18673	
348159																																							790	1384	0	0	5432	8	2040	1001	1991	53168	46285	188	46660	0	635	0	187	0	6508	247	53168	0	0	1874	0	0	4293	0	7679	38606			0	41157	40522	94	0	0	0	0	6508	
348207																																							5464	5344	18	91704	6002	0	1630	0	31006	504640	312865	8843	460830	0	2473	0	135450	0	43810	1	504640	11454	0	3556	0	0	40253	0	22150	290715			0	354491	352018	0	0	0	0	3672	43810	
348458																																							100	2593	0	20744	8562	0	245	2582	3277	177227	143644	252	159930	0	2341	0	16034	0	17297	1500	177227	0	0	10939	0	0	4650	0	27353	116291			0	138235	135894	208	3230	0	0	0	17297	
348542																																							20	5076	0	0	21362	0	4257	287	4561	238522	198974	1390	218364	0	2369	0	18000	0	20158	150	238522	0	0	15002	0	0	4850	0	26927	172047			0	196949	194580	156	1379	7000	0	0	20158	
348551																																							54	9033	0	0	123841	0	5493	3176	15318	418034	318213	1837	386547	0	3435	0	41686	0	31487	1275	418034	0	0	17674	0	0	11638	1504	43396	274817			0	263050	259615	900	0	0	0	24811	31487	
348720																																							60231	5251	549	0	26490	0	22517	5182	18010	691478	521877	3881	617505	0	12825	331	76000	0	73973	698	691478	0	0	51907	0	0	21130	0	79277	442600			0	565742	552917	238	0	0	0	15747	73973	
348748																																							100	3357	74	425	27650	0	1239	45	4770	112347	89648	608	101299	0	1324	0	9500	0	11048	200	112347	0	0	8472	0	0	2000	0	14074	75574			0	75931	74607	376	80	0	0	1543	11048	
349129																																							0	5776	0	0	47780	0	3484	447	1562	118097	98274	447	98721	0	913	0	0	0	19376	500	118097	0	0	11044	0	0	7500	0	20156	78118			0	59445	58532	332	516	0	0	0	19376	
349165																																							20775	4661	0	0	50451	1	6349	0	2969	161075	144185	570	144755	0	1090	114	0	0	16320	400	161075	0	0	9064	0	0	5600	86	55741	88444			0	76759	75669	1256	0	0	0	0	16320	
349343																																							253	5130	0	0	5065	14	1927	1716	4450	114645	98286	301	103087	0	1128	0	4500	0	11558	460	114645	0	0	8644	0	0	2390	0	12728	85558			0	97218	96090	64	0	0	0	0	11558	
349370																																							19172	3483	955	11243	55631	0	14965	11426	34177	588845	401038	5885	543823	0	9168	0	136900	0	45022	0	588845	0	0	43691	0	0	0	18129	35021	366017			0	428832	419664	1331	0	0	0	0	45022	
350657																																							0	1048	0	0	20460	0	510	39	484	39731	35759	22	35781	0	161	0	0	0	3950	300	39731	0	0	2710	0	0	300	0	14757	21002			0	13917	13756	640	3434	0	0	0	3950	
350750																																							250	2899	0	0	6235	0	4695	3271	2544	132632	111234	370	118698	0	1429	0	7094	0	13934	680	132632	0	0	11925	0	0	1200	0	25464	85770			0	107707	106278	129	6460	0	0	0	13934	
351131																																							0	704	0	0	31976	0	1055	0	1175	57650	46806	92	46898	0	251	0	0	0	10752	123	57650	0	0	10332	0	0	425	0	10900	35906			0	21686	21435	-128	1305	0	0	0	10752	
351207																																							18751	11257	2654	97	149168	0	19568	1195	53176	926037	652495	6405	833652	0	11089	9730	168366	0	92385	5	926037	0	0	52686	0	0	46314	706	75361	577134			-7322	663717	652628	702	7107	0	0	6386	92385	
351560																																							33582	7028	0	722	0	10	442	786	8224	178542	158571	2458	161029	0	2603	0	0	0	17513	5230	178542	0	0	12283	0	0	0	0	60003	98568			0	122351	119748	0	8000	0	0	0	17513	
351850																																							2585	7007	0	462	7267	0	1884	38	3876	223480	203990	178	204168	0	2717	1630	0	0	19312	675	223480	0	0	17745	0	0	750	0	80951	123039			0	192994	190277	142	8454	0	0	0	19312	
352035																																							2264	1239	0	0	70916	0	6811	2323	6534	309122	257991	786	281119	0	3539	2748	20000	0	28003	1200	309122	0	0	8945	0	0	18085	0	36688	221303			0	204823	201284	-227	15003	0	0	2342	28003	
352651																																							7733	0	0	0	2507	0	125	0	210	19311	15710	23	16699	0	100	0	966	0	2611	250	19310	0	0	689	0	0	1650	0	4975	10735			0	6111	6011	22	2725	0	0	0	2611	
352745																																							11330	3927	0	366	39870	0	2133	185	1595	141922	126086	259	126845	0	821	0	0	0	15077	300	141922	0	0	12682	0	0	1200	0	26470	99616			0	82687	81866	895	650	0	0	500	15077	
352772																																							244530	75456	13016	74834	95667	0	96619	77226	206705	4525956	3718669	33156	4083159	0	93273	0	207004	0	442797	2827	4525956	145084	0	-40100	0	0	479821	4497	541297	3177372			0	3585595	3492322	249	0	0	0	124330	442797	
352820																																							1127	3145	0	211	47612	0	964	0	1746	118592	98846	655	106544	0	677	0	6500	0	12048	775	118592	0	0	9875	0	0	910	0	19675	79171			0	64065	63388	488	399	0	0	543	12048	
353238																																							6732	6952	0	12183	26822	0	4772	854	8143	153555	131677	1768	133445	0	1682	0	0	0	20110	50	153555	0	0	16658	0	0	2902	0	22503	109174			0	87179	85497	500	1600	0	0	0	20110	
353359																																							5176	1368	0	0	3932	0	636	3031	1237	83964	75571	376	75947	0	1826	0	0	0	8017	288	83964	0	0	7295	0	0	424	0	15455	60117			0	68790	66964	10	1620	0	0	0	8017	
353546																																							1246	3240	101	0	28825	0	2453	722	3836	116189	102544	732	105276	0	1032	658	2000	0	10913	757	116189	0	0	7488	0	0	2245	0	12541	90004			0	73390	72358	423	2750	0	0	0	10913	
353555																																							374878	133165	5686	11017	198709	1664	50627	282	36062	2792382	2307956	14949	2535144	0	30995	0	16434	0	257238	5000	2792382	0	0	202458	0	0	50000	14316	691502	1616454			0	1995439	1964444	-220	1532	0	56175	139630	257238	
353724																																							7064	3187	0	6692	0	634	8611	1123	6540	170199	145586	618	146204	0	1400	0	0	0	23995	91	170199	0	0	19269	0	0	4635	1562	37205	108381			0	136186	134786	0	0	0	0	0	23995	
353957																																							1286	1473	0	0	21005	0	69	40	957	43210	32690	525	34616	0	1000	0	0	0	8594	25	43210	0	0	7730	0	0	150	0	5443	27247			0	19380	18380	689	0	0	1401	0	8594	
354057																																							0	3249	0	1054	70110	0	2841	0	2583	107986	89928	1086	91014	0	315	0	0	0	16972	1088	107986	0	0	11794	0	0	2616	0	34802	55126			0	22084	21769	1474	6380	0	0	0	16972	
354253																																							4	1160	0	0	9591	0	345	0	2144	38856	32951	249	34614	0	481	0	0	0	4242	200	38856	0	0	1996	0	0	1700	0	5698	27253			0	26093	25612	346	0	0	1414	0	4242	
354310																																							32169	36306	5577	103	411003	0	29590	3428	81853	2053298	1566743	17622	1772272	15000	24798	50393	92283	0	266026	2400	2053298	0	0	149632	1	0	108838	1693	88793	1477950			0	1425980	1401182	5156	0	0	0	95624	281026	
354552																																							13153	5103	0	0	62624	0	5933	4348	5084	198140	162674	675	179535	0	1862	422	6800	0	18605	965	198140	0	0	10914	0	0	6122	0	15137	147537			0	102917	101055	604	418	0	0	9386	18605	
354851																																							28	835	0	0	1082	0	82	126	2435	62450	49999	407	57412	0	1300	0	6750	0	5038	250	62450	0	0	3116	0	0	1650	0	5602	44398			0	59162	57862	22	0	0	256	0	5038	
354954																																							1385	4769	0	0	11788	0	391	0	624	37562	31603	262	31865	0	231	0	0	0	5696	490	37561	0	0	4195	0	0	660	0	3971	27632			0	18836	18605	351	0	0	0	0	5696	
355120																																							0	18968	0	0	42997	0	6050	4051	11807	345521	303572	2481	306053	0	3134	0	0	0	39468	970	345521	0	0	29705	0	0	8030	0	55682	247890			0	256470	253336	763	3692	4620	0	0	39468	
355559																																							377	10912	1389	0	58167	4	6225	70	3771	242479	199237	1229	218296	0	1905	1772	17830	0	24183	900	242479	0	0	16774	0	0	6075	0	28562	170676			0	161697	159792	434	0	0	0	0	24183	
355737																																							3970	1538	0	1342	0	0	108	0	204	12651	10771	14	10785	0	117	0	0	0	1866	70	12651	0	0	1166	0	0	630	0	3196	7575			0	5489	5372	0	117	0	0	0	1866	
355746																																							1016	11467	22	38787	9530	0	3465	0	4765	165682	139898	1207	149850	0	1311	1356	7436	0	15832	15	165682	0	0	10663	0	0	5105	0	27427	112471			0	88585	87274	49	8000	0	0	1309	15832	
355821																																							184	3498	0	15864	34614	201	3762	230	9165	229906	209424	503	209927	0	2328	0	0	0	19979	4655	229906	0	0	13584	0	0	1900	0	28498	180926			0	142541	140213	-160	22175	0	0	0	19979	
355858																																							35876	10903	27	12654	48541	332	14236	1358	20223	623733	469005	11579	502666	0	32380	5706	2000	0	121067	971	623733	0	0	95899	0	10000	12974	2753	80688	388317			0	481589	449209	1223	21915	0	0	20082	121067	
356145																																							5950	832	289	253	2074	0	154	413	451	24440	20606	120	20726	0	222	485	0	0	3714	100	24440	0	0	-260	0	0	3846	0	2589	18017			0	12779	12557	28	982	0	0	0	3714	
356239																																							284	5425	189	285	39885	0	5221	104	4525	193417	166606	975	173914	0	1543	2082	1000	0	19503	450	193417	0	0	14447	0	0	3550	0	18885	147721			0	136960	135417	1056	0	0	1642	3691	19503	
356659																																							5800	2755	0	359	8297	0	1026	92	2964	169036	127292	329	149621	0	1454	0	22000	0	19415	100	169036	0	0	18365	0	0	950	0	7970	119321			0	149197	147743	0	0	0	0	0	19415	
356752																																							0	2663	0	0	19908	0	531	496	741	52282	43323	211	43534	0	430	0	0	0	8748	350	52282	0	0	6348	0	0	1750	0	8237	35086			0	20667	20237	300	7706	0	0	0	8748	
356949																																							4024	5439	0	8382	22563	0	2076	1659	3200	90936	78553	802	83401	0	2125	0	4046	0	7535	100	90936	0	0	3543	0	0	3900	0	9330	69223			0	45718	43593	-8	0	0	0	0	7535	
357049																																							0	4688	1547	200	91950	0	5513	2182	3812	296023	242540	1837	244377	0	3448	0	0	0	51646	230	296023	0	0	50004	0	0	458	2049	36839	205701			0	151535	148087	954	35995	0	0	0	51646	
357151																																							10994	1310	0	23522	0	0	3025	2201	1414	135197	109813	136	109949	0	1917	0	0	0	25248	1780	135197	0	0	21688	0	0	1780	0	15885	93928			0	94648	92731	0	0	0	0	0	25248	
357375																																							21699	17133	0	0	72920	0	6120	24309	15477	612255	528674	1053	589639	0	18732	0	59500	0	22616	1500	612255	0	0	-3202	0	0	24260	2647	24467	504207			0	470208	451476	58	474	0	0	412	22616	
357526																																							1347	15578	0	3583	29	0	6714	1499	10248	138459	119940	1021	120961	0	1474	0	0	0	17498	8000	138459	0	0	3114	0	0	8000	0	37561	82379			0	98400	96926	-1616	2535	0	0	0	17498	
357553																																							8541	4372	0	0	42392	0	907	0	3328	139747	114460	523	121567	0	1035	0	4021	0	18180	2000	139747	0	0	13464	0	0	2000	0	23319	91141			0	77527	76492	716	3715	0	0	2563	18180	
357777																																							15914	1071	15	17714	0	0	2656	159	3336	182539	145555	138	163693	0	1106	0	18000	0	18846	0	182539	0	0	18846	0	0	0	0	4877	140678			0	142780	141674	0	0	0	0	0	18846	
